Symbol,Name,Sector,Industry,Currency,Volume,TimeZone,Market
UTF,Cohen & Steers Infrastructure F,Financial Services,Asset Management,USD,201132.0,EDT,us_market
UTG,53270,Financial Services,Asset Management,USD,142800.0,EDT,us_market
UTHR,United Therapeutics Corporation,Healthcare,Biotechnology,USD,169234.0,EDT,us_market
UTI,Universal Technical Institute I,Consumer Defensive,Education & Training Services,USD,236441.0,EDT,us_market
UTL,UNITIL Corporation,Utilities,Utilities—Diversified,USD,55365.0,EDT,us_market
UTMD,"Utah Medical Products, Inc.",Healthcare,Medical Instruments & Supplies,USD,29075.0,EDT,us_market
UTME,UTime Limited,Technology,Consumer Electronics,USD,14377.0,EDT,us_market
UTSI,UTStarcom Holdings Corp,Technology,Communication Equipment,USD,71874.0,EDT,us_market
UTZ,Utz Brands Inc,Consumer Defensive,Packaged Foods,USD,274276.0,EDT,us_market
UUU,"Universal Security Instruments,",Industrials,Security & Protection Services,USD,305426.0,EDT,us_market
UUUU,Energy Fuels Inc,Energy,Uranium,USD,3812621.0,EDT,us_market
UVE,UNIVERSAL INSURANCE HOLDINGS IN,Financial Services,Insurance—Property & Casualty,USD,113727.0,EDT,us_market
UVSP,Univest Financial Corporation,Financial Services,Banks—Regional,USD,45148.0,EDT,us_market
UVV,Universal Corporation,Consumer Defensive,Tobacco,USD,77468.0,EDT,us_market
UWMC,UWM Holdings Corporation,Financial Services,Mortgage Finance,USD,6524454.0,EDT,us_market
UXIN,Uxin Limited,Communication Services,Internet Content & Information,USD,10539221.0,EDT,us_market
UZA,United States Cellular Corporat,,,USD,98654.0,EDT,us_market
UZB,United States Cellular Corporat,,,,,EDT,us_market
UZC,United States Cellular Corporat,,,USD,9041.0,EDT,us_market
UZD,United States Cellular Corporat,,,USD,29283.0,EDT,us_market
UZE,United States Cellular Corporat,,,USD,25840.0,EDT,us_market
VABK,Virginia National Bankshares Co,Financial Services,Banks—Regional,USD,4494.0,EDT,us_market
VAC,Marriott Vacations Worldwide Co,Consumer Cyclical,Resorts & Casinos,USD,384949.0,EDT,us_market
VACC,Vaccitech plc,Healthcare,Biotechnology,USD,212680.0,EDT,us_market
VACQ,Vector Acquisition Corporation,Financial Services,Shell Companies,USD,2091408.0,EDT,us_market
VACQU,Vector Acquisition Corporation,Financial Services,Shell Companies,USD,83200.0,EDT,us_market
VACQW,Vector Acquisition Corporation,,,USD,64066.0,EDT,us_market
VALE,VALE S.A.,Basic Materials,Other Industrial Metals & Mining,USD,34101566.0,EDT,us_market
VALU,"Value Line, Inc.",Financial Services,Financial Data & Stock Exchanges,USD,1959.0,EDT,us_market
VAPO,"Vapotherm, Inc.",Healthcare,Medical Devices,USD,562875.0,EDT,us_market
VAQC,Vector Acquisition Corporation ,Financial Services,Shell Companies,USD,1320.0,EDT,us_market
VBF,Invesco Bond Fund,Financial Services,Asset Management,USD,23894.0,EDT,us_market
VBFC,Village Bank and Trust Financia,Financial Services,Banks—Regional,USD,1200.0,EDT,us_market
VBIV,"VBI Vaccines, Inc.",Healthcare,Biotechnology,USD,3060405.0,EDT,us_market
VBLT,Vascular Biogenics Ltd.,Healthcare,Biotechnology,USD,268537.0,EDT,us_market
VBTX,"Veritex Holdings, Inc.",Financial Services,Banks—Regional,USD,173392.0,EDT,us_market
VC,Visteon Corporation,Consumer Cyclical,Auto Parts,USD,182017.0,EDT,us_market
VCEL,Vericel Corporation,Healthcare,Biotechnology,USD,430715.0,EDT,us_market
VCF,3252,Financial Services,Asset Management,USD,1310.0,EDT,us_market
VCIF,,Financial Services,Asset Management,USD,23451.0,EDT,us_market
VCKA,Vickers Vantage Corp. I,Financial Services,Shell Companies,USD,13281.0,EDT,us_market
VCKAU,Vickers Vantage Corp. I,Financial Services,Shell Companies,USD,125.0,EDT,us_market
VCKAW,Vickers Vantage Corp. I,,,USD,1979.0,EDT,us_market
VCNX,"Vaccinex, Inc.",Healthcare,Biotechnology,USD,278968.0,EDT,us_market
VCRA,"Vocera Communications, Inc.",Technology,Communication Equipment,USD,131383.0,EDT,us_market
VCTR,"Victory Capital Holdings, Inc. ",Financial Services,Asset Management,USD,262500.0,EDT,us_market
VCV,Invesco California Value Munici,Financial Services,Asset Management,USD,37514.0,EDT,us_market
VCVC,10X Capital Venture Acquisition,Financial Services,Shell Companies,USD,142695.0,EDT,us_market
VCVCU,10X Capital Venture Acquisition,Financial Services,Shell Companies,USD,2320.0,EDT,us_market
VCVCW,10X Capital Venture Acquisition,,,USD,18374.0,EDT,us_market
VCYT,"Veracyte, Inc.",Healthcare,Biotechnology,USD,817597.0,EDT,us_market
VEC,"Vectrus, Inc.",Industrials,Aerospace & Defense,USD,25829.0,EDT,us_market
VECO,Veeco Instruments Inc.,Technology,Semiconductor Equipment & Materials,USD,366929.0,EDT,us_market
VECT,VectivBio Holding AG,Healthcare,Biotechnology,USD,41442.0,EDT,us_market
VEDL,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,USD,904781.0,EDT,us_market
VEEV,Veeva Systems Inc.,Healthcare,Health Information Services,USD,430112.0,EDT,us_market
VEI,Vine Energy Inc.,Energy,Oil & Gas E&P,USD,278759.0,EDT,us_market
VEL,"Velocity Financial, Inc.",Financial Services,Mortgage Finance,USD,2088147.0,EDT,us_market
VELO,Velocity Acquisition Corp.,Financial Services,Shell Companies,USD,15119.0,EDT,us_market
VELOU,Velocity Acquisition Corp.,Financial Services,Shell Companies,USD,14204.0,EDT,us_market
VELOW,Velocity Acquisition Corp. Warrant,,,,22959.0,EDT,us_market
VENA,Venus Acquisition Corporation,Financial Services,Shell Companies,USD,3678.0,EDT,us_market
VENAR,Venus Acquisition Corporation,,,USD,20666.0,EDT,us_market
VENAU,Venus Acquisition Corporation,Financial Services,Shell Companies,USD,550.0,EDT,us_market
VENAW,Venus Acquisition Corporation,,,USD,116140.0,EDT,us_market
VEON,VEON Ltd.,Communication Services,Telecom Services,USD,2722691.0,EDT,us_market
VER,"VEREIT, Inc.",Real Estate,REIT—Diversified,USD,3020215.0,EDT,us_market
VERB,"Verb Technology Company, Inc.",Technology,Software—Application,USD,612307.0,EDT,us_market
VERBW,"Verb Technology Company, Inc.",,,USD,2097.0,EDT,us_market
VERI,"Veritone, Inc.",Technology,Software—Infrastructure,USD,691531.0,EDT,us_market
VERO,Venus Concept Inc.,Healthcare,Medical Devices,USD,245825.0,EDT,us_market
VERU,Veru Inc.,Healthcare,Biotechnology,USD,1872751.0,EDT,us_market
VERX,"Vertex, Inc.",Technology,Software—Application,USD,417946.0,EDT,us_market
VERY,"Vericity, Inc.",Financial Services,Insurance—Life,USD,35015.0,EDT,us_market
VET,Vermilion Energy Inc.,Energy,Oil & Gas E&P,USD,1837571.0,EDT,us_market
VFC,V.F. Corporation,Consumer Cyclical,Apparel Manufacturing,USD,1645978.0,EDT,us_market
VFF,"Village Farms International, In",Consumer Defensive,Farm Products,USD,2044856.0,EDT,us_market
VFL,3404,Financial Services,Asset Management,USD,25572.0,EDT,us_market
VG,Vonage Holdings Corp.,Communication Services,Telecom Services,USD,2623636.0,EDT,us_market
VGAC,VG Acquisition Corp.,Financial Services,Shell Companies,USD,479940.0,EDT,us_market
VGI,Virtus Global Multi-Sector Inco,Financial Services,Asset Management,USD,60110.0,EDT,us_market
VGM,Invesco Trust for Investment Gr,Financial Services,Asset Management,USD,54560.0,EDT,us_market
VGR,Vector Group Ltd.,Consumer Defensive,Tobacco,USD,766776.0,EDT,us_market
VGZ,Vista Gold Corp,Basic Materials,Gold,USD,315097.0,EDT,us_market
VHAQ,Viveon Health Acquisition Corp.,Financial Services,Shell Companies,USD,2109.0,EDT,us_market
VHC,VirnetX Holding Corp,Technology,Software—Infrastructure,USD,314007.0,EDT,us_market
VHI,"Valhi, Inc.",Basic Materials,Chemicals,USD,38187.0,EDT,us_market
VIAC,ViacomCBS Inc.,Communication Services,Entertainment,USD,23988101.0,EDT,us_market
VIACA,ViacomCBS Inc.,Communication Services,Entertainment,USD,107133.0,EDT,us_market
VIACP,ViacomCBS Inc. - 5.75% Series A,Communication Services,Entertainment,USD,264647.0,EDT,us_market
VIAO,VIA optronics AG,Technology,Electronic Components,USD,151576.0,EDT,us_market
VIAV,Viavi Solutions Inc.,Technology,Communication Equipment,USD,1388298.0,EDT,us_market
VICI,VICI Properties Inc.,Real Estate,REIT—Diversified,USD,4951163.0,EDT,us_market
VICR,Vicor Corporation,Technology,Electronic Components,USD,99262.0,EDT,us_market
VIEW,"View, Inc.",Industrials,Building Products & Equipment,USD,1089199.0,EDT,us_market
VIEWW,"View, Inc.",,,USD,99640.0,EDT,us_market
VIH,VPC Impact Acquisition Holdings,Financial Services,Shell Companies,USD,327327.0,EDT,us_market
VIHAU,VPC Impact Acquisition Holdings,Financial Services,Shell Companies,USD,586.0,EDT,us_market
VIHAW,VPC Impact Acquisition Holdings,,,USD,64093.0,EDT,us_market
VII,7GC & Co. Holdings Inc.,Financial Services,Shell Companies,USD,28383.0,EDT,us_market
VIIAU,7GC & Co. Holdings Inc.,Financial Services,Shell Companies,USD,26786.0,EDT,us_market
VIIAW,7GC & Co. Holdings Inc.,,,USD,11252.0,EDT,us_market
VINC,"Vincerx Pharma, Inc.",Healthcare,Biotechnology,USD,166633.0,EDT,us_market
VINCW,"Vincerx Pharma, Inc.",,,USD,25438.0,EDT,us_market
VINO,"Gaucho Group Holdings, Inc.",Real Estate,Real Estate—Diversified,USD,258548.0,EDT,us_market
VINP,Vinci Partners Investments Ltd.,Financial Services,Asset Management,USD,890601.0,EDT,us_market
VIOT,"Viomi Technology Co., Ltd",Technology,Consumer Electronics,USD,275229.0,EDT,us_market
VIPS,Vipshop Holdings Limited,Consumer Cyclical,Internet Retail,USD,7304710.0,EDT,us_market
VIR,"Vir Biotechnology, Inc.",Healthcare,Biotechnology,USD,886333.0,EDT,us_market
VIRC,Virco Manufacturing Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USD,20271.0,EDT,us_market
VIRI,"Virios Therapeutics, Inc.",Healthcare,Biotechnology,USD,8679.0,EDT,us_market
VIRS,Pacer BioThreat Strategy ETF,,,USD,903.0,EDT,us_market
VIRT,"Virtu Financial, Inc.",Financial Services,Capital Markets,USD,1695128.0,EDT,us_market
VIRX,"Viracta Therapeutics, Inc.",Healthcare,Biotechnology,USD,219591.0,EDT,us_market
VISL,"Vislink Technologies, Inc.",Technology,Communication Equipment,USD,2751801.0,EDT,us_market
VIST,"Vista Oil & Gas, S.A.B. de C.V.",Energy,Oil & Gas E&P,USD,258201.0,EDT,us_market
VITL,"Vital Farms, Inc.",Consumer Defensive,Farm Products,USD,342455.0,EDT,us_market
VIV,Telefonica Brasil S.A.,Communication Services,Telecom Services,USD,814877.0,EDT,us_market
VIVE,"Viveve Medical, Inc.",Healthcare,Medical Devices,USD,164292.0,EDT,us_market
VIVO,Meridian Bioscience Inc.,Healthcare,Diagnostics & Research,USD,971627.0,EDT,us_market
VJET,voxeljet AG,Technology,Computer Hardware,USD,16825.0,EDT,us_market
VKI,9268,Financial Services,Asset Management,USD,90093.0,EDT,us_market
VKQ,Invesco Municipal Trust,Financial Services,Asset Management,USD,84071.0,EDT,us_market
VKTX,"Viking Therapeutics, Inc.",Healthcare,Biotechnology,USD,1103990.0,EDT,us_market
VLDR,"Velodyne Lidar, Inc.",Technology,Scientific & Technical Instruments,USD,1957674.0,EDT,us_market
VLDRW,"Velodyne Lidar, Inc.",,,USD,35298.0,EDT,us_market
VLGEA,"Village Super Market, Inc.",Consumer Defensive,Grocery Stores,USD,20392.0,EDT,us_market
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USD,3186861.0,EDT,us_market
VLON,Vallon Pharmaceuticals Inc.,Healthcare,Biotechnology,USD,14790.0,EDT,us_market
VLRS,Controladora Vuela Compania de ,Industrials,Airlines,USD,527975.0,EDT,us_market
VLT,Invesco High Income Trust II,Financial Services,Asset Management,USD,16634.0,EDT,us_market
VLY,Valley National Bancorp,Financial Services,Banks—Regional,USD,1558368.0,EDT,us_market
VLYPO,Valley National Bancorp - 5.5% ,Financial Services,Banks—Regional,USD,2445.0,EDT,us_market
VLYPP,Valley National Bancorp - 6.25%,Financial Services,Banks—Regional,USD,9680.0,EDT,us_market
VMAC,Vistas Media Acquisition Compan,Financial Services,Shell Companies,USD,2931.0,EDT,us_market
VMACU,Vistas Media Acquisition Compan,Financial Services,Shell Companies,USD,44.0,EDT,us_market
VMACW,Vistas Media Acquisition Compan,,,USD,232567.0,EDT,us_market
VMAR,Vision Marine Technologies Inc.,Consumer Cyclical,Leisure,USD,90507.0,EDT,us_market
VMC,Vulcan Materials Company (Holdi,Basic Materials,Building Materials,USD,539894.0,EDT,us_market
VMD,"Viemed Healthcare, Inc.",Healthcare,Medical Devices,USD,174453.0,EDT,us_market
VMI,"Valmont Industries, Inc.",Industrials,Metal Fabrication,USD,113010.0,EDT,us_market
VMM,4785,Financial Services,Asset Management,USD,4234.0,EDT,us_market
VMO,Vanguard Global Momentum,Financial Services,Asset Management,USD,121976.0,EDT,us_market
VMW,"Vmware, Inc.",Technology,Software—Infrastructure,USD,1005926.0,EDT,us_market
VNCE,Vince Holding Corp.,Consumer Cyclical,Apparel Manufacturing,USD,18747.0,EDT,us_market
VNDA,Vanda Pharmaceuticals Inc.,Healthcare,Biotechnology,USD,345894.0,EDT,us_market
VNE,"Veoneer, Inc.",Consumer Cyclical,Auto Parts,USD,330788.0,EDT,us_market
VNET,"21Vianet Group, Inc.",Technology,Information Technology Services,USD,2072335.0,EDT,us_market
VNO,Vornado Realty Trust,Real Estate,REIT—Office,USD,1407978.0,EDT,us_market
VNOM,Viper Energy Partners LP,Energy,Oil & Gas Midstream,USD,492517.0,EDT,us_market
VNRX,VolitionRX Limited,Healthcare,Diagnostics & Research,USD,154133.0,EDT,us_market
VNT,Vontier Corporation,Technology,Scientific & Technical Instruments,USD,1574019.0,EDT,us_market
VNTR,Venator Materials PLC,Basic Materials,Specialty Chemicals,USD,487270.0,EDT,us_market
VOC,VOC Energy Trust Units of Benef,Energy,Oil & Gas E&P,USD,98686.0,EDT,us_market
VOD,Vodafone Group Plc,Communication Services,Telecom Services,USD,2500684.0,EDT,us_market
VOLT,"Volt Information Sciences, Inc.",Industrials,Staffing & Employment Services,USD,61119.0,EDT,us_market
VOR,Vor Biopharma Inc.,Healthcare,Biotechnology,USD,124709.0,EDT,us_market
VOSO,Virtuoso Acquisition Corp.,Financial Services,Shell Companies,USD,6150.0,EDT,us_market
VOSOU,Virtuoso Acquisition Corp.,Financial Services,Shell Companies,USD,12027.0,EDT,us_market
VOSOW,Virtuoso Acquisition Corp.,,,USD,3651.0,EDT,us_market
VOXX,VOXX International Corporation,Technology,Consumer Electronics,USD,123273.0,EDT,us_market
VOYA,"Voya Financial, Inc.",Financial Services,Financial Conglomerates,USD,639083.0,EDT,us_market
VPCBU,VPC Impact Acquisition Holdings,Financial Services,Shell Companies,USD,339169.0,EDT,us_market
VPCC,VPC Impact Acquisition Holdings,Financial Services,Shell Companies,USD,202.0,EDT,us_market
VPG,"Vishay Precision Group, Inc.",Technology,Scientific & Technical Instruments,USD,34105.0,EDT,us_market
VPV,Invesco Pennsylvania Value Muni,Financial Services,Asset Management,USD,26970.0,EDT,us_market
VRA,"Vera Bradley, Inc.",Consumer Cyclical,Footwear & Accessories,USD,210495.0,EDT,us_market
VRAY,"ViewRay, Inc.",Healthcare,Medical Devices,USD,3955922.0,EDT,us_market
VRCA,Verrica Pharmaceuticals Inc.,Healthcare,Biotechnology,USD,84664.0,EDT,us_market
VRDN,"Viridian Therapeutics, Inc.",Healthcare,Biotechnology,USD,5476.0,EDT,us_market
VREX,Varex Imaging Corporation,Healthcare,Medical Devices,USD,256074.0,EDT,us_market
VRM,"Vroom, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USD,2441140.0,EDT,us_market
VRME,"VerifyMe, Inc.",Industrials,Security & Protection Services,USD,41907.0,EDT,us_market
VRMEW,"VerifyMe, Inc.",,,USD,7003.0,EDT,us_market
VRNA,Verona Pharma plc,Healthcare,Biotechnology,USD,14646.0,EDT,us_market
VRNS,"Varonis Systems, Inc.",Technology,Software—Infrastructure,USD,1002093.0,EDT,us_market
VRNT,Verint Systems Inc.,Technology,Software—Infrastructure,USD,968511.0,EDT,us_market
VRPX,"Virpax Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,120573.0,EDT,us_market
VRRM,Verra Mobility Corporation,Industrials,Security & Protection Services,USD,454190.0,EDT,us_market
VRS,Verso Corporation,Basic Materials,Paper & Paper Products,USD,182130.0,EDT,us_market
VRSK,"Verisk Analytics, Inc.",Industrials,Consulting Services,USD,1235007.0,EDT,us_market
VRSN,"VeriSign, Inc.",Technology,Software—Infrastructure,USD,425034.0,EDT,us_market
VRT,"Vertiv Holdings, LLC",Industrials,Electrical Equipment & Parts,USD,2921411.0,EDT,us_market
VRTS,"Virtus Investment Partners, Inc",Financial Services,Asset Management,USD,46781.0,EDT,us_market
VRTV,Veritiv Corporation,Industrials,Conglomerates,USD,196232.0,EDT,us_market
VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,Biotechnology,USD,1232048.0,EDT,us_market
VS,Versus Systems Inc.,Communication Services,Electronic Gaming & Multimedia,USD,50519.0,EDT,us_market
VSAT,"ViaSat, Inc.",Technology,Communication Equipment,USD,486281.0,EDT,us_market
VSEC,VSE Corporation,Industrials,Aerospace & Defense,USD,43665.0,EDT,us_market
VSH,"Vishay Intertechnology, Inc.",Technology,Semiconductors,USD,998014.0,EDT,us_market
VSPR,Vesper Healthcare Acquisition C,Financial Services,Shell Companies,USD,2061804.0,EDT,us_market
VSPRU,Vesper Healthcare Acquisition C,Financial Services,Shell Companies,USD,4227.0,EDT,us_market
VSPRW,Vesper Healthcare Acquisition C,,,USD,895312.0,EDT,us_market
VSSYW,Versus Systems Inc.,,,USD,2.0,EDT,us_market
VST,Vistra Corp.,Utilities,Utilities—Independent Power Producers,USD,10937350.0,EDT,us_market
VSTA,Vasta Platform Limited,Consumer Defensive,Education & Training Services,USD,73311.0,EDT,us_market
VSTM,"Verastem, Inc.",Healthcare,Biotechnology,USD,840432.0,EDT,us_market
VSTO,Vista Outdoor Inc.,Consumer Cyclical,Leisure,USD,906562.0,EDT,us_market
VTA,Invesco Credit Opportunities Fu,Financial Services,Asset Management,USD,139435.0,EDT,us_market
VTAQ,Ventoux CCM Acquisition Corp.,Financial Services,Shell Companies,USD,62.0,EDT,us_market
VTAQR,Ventoux CCM Acquisition Corp.,,,USD,32749.0,EDT,us_market
VTAQU,Ventoux CCM Acquisition Corp.,Financial Services,Shell Companies,USD,4199.0,EDT,us_market
VTAQW,Ventoux CCM Acquisition Corp.,,,USD,16294.0,EDT,us_market
VTGN,"VistaGen Therapeutics, Inc.",Healthcare,Biotechnology,USD,1133437.0,EDT,us_market
VTIQ,VectoIQ Acquisition Corp. II,Financial Services,Shell Companies,USD,19136.0,EDT,us_market
VTIQU,VectoIQ Acquisition Corp. II,Financial Services,Shell Companies,USD,28132.0,EDT,us_market
VTIQW,VectoIQ Acquisition Corp. II,,,USD,3029.0,EDT,us_market
VTN,Invesco Trust for Investment Gr,Financial Services,Asset Management,USD,24773.0,EDT,us_market
VTNR,"Vertex Energy, Inc",Energy,Oil & Gas Refining & Marketing,USD,481124.0,EDT,us_market
VTOL,"Bristow Group, Inc.",Energy,Oil & Gas Equipment & Services,USD,200010.0,EDT,us_market
VTR,"Ventas, Inc.",Real Estate,REIT—Healthcare Facilities,USD,2397411.0,EDT,us_market
VTRS,Viatris Inc.,Healthcare,Drug Manufacturers—Specialty & Generic,USD,10591643.0,EDT,us_market
VTRU,Vitru Limited,Consumer Defensive,Education & Training Services,USD,82551.0,EDT,us_market
VTSI,"VirTra, Inc.",Industrials,Aerospace & Defense,USD,169880.0,EDT,us_market
VTVT,vTv Therapeutics Inc.,Healthcare,Biotechnology,USD,452125.0,EDT,us_market
VUSB,Vanguard Ultra-Short Bond ETF,,,USD,199412.0,EDT,us_market
VUZI,Vuzix Corporation,Technology,Consumer Electronics,USD,4346562.0,EDT,us_market
VVI,Viad Corp,Industrials,Specialty Business Services,USD,226895.0,EDT,us_market
VVNT,"Vivint Smart Home, Inc.",Industrials,Security & Protection Services,USD,547152.0,EDT,us_market
VVOS,"Vivos Therapeutics, Inc.",Healthcare,Medical Devices,USD,1794038.0,EDT,us_market
VVPR,VivoPower International PLC,Technology,Solar,USD,136009.0,EDT,us_market
VVR,Invesco Senior Income Trust  (D,Financial Services,Asset Management,USD,605505.0,EDT,us_market
VVV,Valvoline Inc.,Energy,Oil & Gas Refining & Marketing,USD,1208836.0,EDT,us_market
VWTR,"Vidler Water Resources, Inc.",Utilities,Utilities—Regulated Water,USD,117813.0,EDT,us_market
VXRT,"Vaxart, Inc. - Common Stock",Healthcare,Biotechnology,USD,11763217.0,EDT,us_market
VYGG,Vy Global Growth,Financial Services,Shell Companies,USD,696589.0,EDT,us_market
VYGR,"Voyager Therapeutics, Inc.",Healthcare,Biotechnology,USD,315332.0,EDT,us_market
VYNE,VYNE Therapeutics Inc.,Healthcare,Biotechnology,USD,1817948.0,EDT,us_market
VYNT,"Vyant Bio, Inc.",Healthcare,Biotechnology,USD,723807.0,EDT,us_market
VZ,Verizon Communications Inc.,Communication Services,Telecom Services,USD,15680133.0,EDT,us_market
VZIO,VIZIO Holding Corp.,Technology,Consumer Electronics,USD,667336.0,EDT,us_market
W,Wayfair Inc.,Consumer Cyclical,Internet Retail,USD,2778593.0,EDT,us_market
WAB,Westinghouse Air Brake Technolo,Industrials,Railroads,USD,1083085.0,EDT,us_market
WABC,Westamerica Bancorporation,Financial Services,Banks—Regional,USD,38754.0,EDT,us_market
WAFD,"Washington Federal, Inc.",Financial Services,Banks—Regional,USD,217391.0,EDT,us_market
WAFDP,"Washington Federal, Inc. - Depo",,,USD,17460.0,EDT,us_market
WAFU,Wah Fu Education Group Limited,Consumer Defensive,Education & Training Services,USD,313587.0,EDT,us_market
WAL,Western Alliance Bancorporation,Financial Services,Banks—Regional,USD,650308.0,EDT,us_market
WALA,Western Alliance Bancorporation,,,,,EDT,us_market
WALDU,Waldencast Acquisition Corp.,Financial Services,Shell Companies,USD,183350.0,EDT,us_market
WARR,Warrior Technologies Acquisitio,Financial Services,Shell Companies,USD,53195.0,EDT,us_market
WASH,"Washington Trust Bancorp, Inc.",Financial Services,Banks—Regional,USD,58073.0,EDT,us_market
WAT,Waters Corporation,Healthcare,Diagnostics & Research,USD,354281.0,EDT,us_market
WATT,Energous Corporation,Technology,Scientific & Technical Instruments,USD,1087118.0,EDT,us_market
WB,Weibo Corporation,Communication Services,Internet Content & Information,USD,1656048.0,EDT,us_market
WBA,"Walgreens Boots Alliance, Inc.",Healthcare,Pharmaceutical Retailers,USD,3913177.0,EDT,us_market
WBK,Westpac Banking Corporation,Financial Services,Banks—Diversified,USD,49417.0,EDT,us_market
WBS,Webster Financial Corporation,Financial Services,Banks—Regional,USD,543256.0,EDT,us_market
WBT,"Welbilt, Inc.",Industrials,Specialty Industrial Machinery,USD,2021615.0,EDT,us_market
WCC,"WESCO International, Inc.",Industrials,Industrial Distribution,USD,725011.0,EDT,us_market
WCN,"Waste Connections, Inc.",Industrials,Waste Management,USD,552734.0,EDT,us_market
WD,"Walker & Dunlop, Inc",Financial Services,Mortgage Finance,USD,284732.0,EDT,us_market
WDAY,"Workday, Inc.",Technology,Software—Application,USD,1384164.0,EDT,us_market
WDC,Western Digital Corporation,Technology,Computer Hardware,USD,4205678.0,EDT,us_market
WDFC,WD-40 Company,Basic Materials,Specialty Chemicals,USD,53754.0,EDT,us_market
WDR,"Waddell & Reed Financial, Inc.",,,USD,5534095.0,EDT,us_market
WEA,Western Asset Bond Fund Share o,Financial Services,Asset Management,USD,18724.0,EDT,us_market
WEC,"WEC Energy Group, Inc.",Utilities,Utilities—Regulated Electric,USD,847930.0,EDT,us_market
WEI,Weidai Ltd.,Financial Services,Credit Services,USD,263915.0,EDT,us_market
WELL,Welltower Inc.,Real Estate,REIT—Healthcare Facilities,USD,1831089.0,EDT,us_market
WEN,Wendy's Company (The),Consumer Cyclical,Restaurants,USD,2126203.0,EDT,us_market
WERN,"Werner Enterprises, Inc.",Industrials,Trucking,USD,451353.0,EDT,us_market
WES,"Western Midstream Partners, LP",Energy,Oil & Gas Midstream,USD,1296890.0,EDT,us_market
WETF,"WisdomTree Investments, Inc.",Financial Services,Asset Management,USD,2239793.0,EDT,us_market
WEX,WEX Inc.,Technology,Software—Infrastructure,USD,549551.0,EDT,us_market
WEYS,"Weyco Group, Inc.",Consumer Cyclical,Footwear & Accessories,USD,26818.0,EDT,us_market
WF,Woori Financial Group Inc.,Financial Services,Banks—Regional,USD,11783.0,EDT,us_market
WFC,Wells Fargo & Company,Financial Services,Banks—Diversified,USD,25140360.0,EDT,us_market
WFCF,"Where Food Comes From, Inc.",Technology,Software—Application,USD,2241.0,EDT,us_market
WFG,West Fraser Timber Co. Ltd,Basic Materials,Lumber & Wood Production,USD,515597.0,EDT,us_market
WGO,"Winnebago Industries, Inc.",Consumer Cyclical,Recreational Vehicles,USD,364711.0,EDT,us_market
WH,"Wyndham Hotels & Resorts, Inc.",Consumer Cyclical,Lodging,USD,439034.0,EDT,us_market
WHD,"Cactus, Inc. Class A Common Sto",Energy,Oil & Gas Equipment & Services,USD,425750.0,EDT,us_market
WHF,"WhiteHorse Finance, Inc.",Financial Services,Asset Management,USD,41944.0,EDT,us_market
WHFBZ,"WhiteHorse Finance, Inc. - 6.50",,,,,EDT,us_market
WHG,Westwood Holdings Group Inc,Financial Services,Capital Markets,USD,32582.0,EDT,us_market
WHLM,"Wilhelmina International, Inc.",Industrials,Specialty Business Services,USD,110373.0,EDT,us_market
WHLR,Wheeler Real Estate Investment ,Real Estate,REIT—Retail,USD,11774.0,EDT,us_market
WHLRD,Wheeler Real Estate Investment ,Real Estate,REIT—Retail,USD,1301.0,EDT,us_market
WHLRP,Wheeler Real Estate Investment ,Real Estate,REIT—Retail,USD,201.0,EDT,us_market
WHR,Whirlpool Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USD,649523.0,EDT,us_market
WIA,Western Asset Inflation-Linked ,Financial Services,Asset Management,USD,27422.0,EDT,us_market
WIFI,"Boingo Wireless, Inc.",Communication Services,Telecom Services,USD,233044.0,EDT,us_market
WILC,"G. Willi-Food International,  L",Consumer Defensive,Food Distribution,USD,13305.0,EDT,us_market
WIMI,WiMi Hologram Cloud Inc.,Communication Services,Advertising Agencies,USD,1624336.0,EDT,us_market
WINA,Winmark Corporation,Consumer Cyclical,Specialty Retail,USD,13647.0,EDT,us_market
WING,Wingstop Inc.,Consumer Cyclical,Restaurants,USD,418797.0,EDT,us_market
WINT,"Windtree Therapeutics, Inc.",Healthcare,Biotechnology,USD,517448.0,EDT,us_market
WIRE,Encore Wire Corporation,Industrials,Electrical Equipment & Parts,USD,78335.0,EDT,us_market
WISA,"Summit Wireless Technologies, I",Technology,Semiconductors,USD,448565.0,EDT,us_market
WISH,ContextLogic Inc.,Consumer Cyclical,Internet Retail,USD,4215916.0,EDT,us_market
WIT,Wipro Limited,Technology,Information Technology Services,USD,1899676.0,EDT,us_market
WIW,Western Asset Inflation-Linked ,Financial Services,Asset Management,USD,132544.0,EDT,us_market
WIX,Wix.com Ltd.,Technology,Software—Infrastructure,USD,554514.0,EDT,us_market
WK,Workiva Inc.,Technology,Software—Application,USD,491780.0,EDT,us_market
WKEY,WISeKey International Holding A,Technology,Semiconductors,USD,523445.0,EDT,us_market
WKHS,"Workhorse Group, Inc.",Consumer Cyclical,Auto Manufacturers,USD,12372004.0,EDT,us_market
