,CYAD
2019-05-20,18.950000762939453
2019-05-21,20.040000915527344
2019-05-22,20.1200008392334
2019-05-23,19.690000534057617
2019-05-24,19.597999572753906
2019-05-28,20.211000442504883
2019-05-29,19.600000381469727
2019-05-30,19.6200008392334
2019-05-31,19.350000381469727
2019-06-03,19.295000076293945
2019-06-04,20.170000076293945
2019-06-05,20.0
2019-06-06,20.0
2019-06-07,19.90999984741211
2019-06-10,19.649999618530273
2019-06-11,19.040000915527344
2019-06-12,19.040000915527344
2019-06-13,19.45199966430664
2019-06-14,18.760000228881836
2019-06-17,13.5
2019-06-18,13.149999618530273
2019-06-19,12.07699966430664
2019-06-20,12.40999984741211
2019-06-21,12.0600004196167
2019-06-24,12.359999656677246
2019-06-25,11.710000038146973
2019-06-26,10.9399995803833
2019-06-27,12.0
2019-06-28,11.470000267028809
2019-07-01,12.0
2019-07-02,13.180000305175781
2019-07-03,13.496000289916992
2019-07-05,12.9399995803833
2019-07-08,14.039999961853027
2019-07-09,13.699999809265137
2019-07-10,14.25
2019-07-11,14.199999809265137
2019-07-12,14.3100004196167
2019-07-15,14.220000267028809
2019-07-16,14.140000343322754
2019-07-17,14.050000190734863
2019-07-18,14.100000381469727
2019-07-19,14.399999618530273
2019-07-22,14.15999984741211
2019-07-23,13.800000190734863
2019-07-24,14.300000190734863
2019-07-25,13.89900016784668
2019-07-26,13.609999656677246
2019-07-29,13.0
2019-07-30,12.0600004196167
2019-07-31,11.359999656677246
2019-08-01,12.010000228881836
2019-08-02,11.5
2019-08-05,10.75
2019-08-06,10.34000015258789
2019-08-07,12.289999961853027
2019-08-08,13.220000267028809
2019-08-09,11.949999809265137
2019-08-12,12.5
2019-08-13,12.289999961853027
2019-08-14,11.6850004196167
2019-08-15,11.449999809265137
2019-08-16,12.260000228881836
2019-08-19,12.470000267028809
2019-08-20,12.199999809265137
2019-08-21,12.979999542236328
2019-08-22,13.020000457763672
2019-08-23,12.539999961853027
2019-08-26,12.84000015258789
2019-08-27,12.270000457763672
2019-08-28,12.529999732971191
2019-08-29,12.270000457763672
2019-08-30,12.25
2019-09-03,13.260000228881836
2019-09-04,14.475000381469727
2019-09-05,14.883000373840332
2019-09-06,13.600000381469727
2019-09-09,13.289999961853027
2019-09-10,13.369999885559082
2019-09-11,12.84000015258789
2019-09-12,10.0
2019-09-13,10.0
2019-09-16,10.100000381469727
2019-09-17,10.039999961853027
2019-09-18,10.199999809265137
2019-09-19,10.1899995803833
2019-09-20,10.0
2019-09-23,10.0
2019-09-24,9.850000381469727
2019-09-25,9.760000228881836
2019-09-26,9.649999618530273
2019-09-27,9.600000381469727
2019-09-30,10.09000015258789
2019-10-01,10.0
2019-10-02,10.0
2019-10-03,10.020000457763672
2019-10-04,10.0
2019-10-07,9.819999694824219
2019-10-08,9.649999618530273
2019-10-09,10.050000190734863
2019-10-10,9.90999984741211
2019-10-11,9.420000076293945
2019-10-14,9.880000114440918
2019-10-15,9.779999732971191
2019-10-16,9.71500015258789
2019-10-17,9.779999732971191
2019-10-18,9.460000038146973
2019-10-21,9.359999656677246
2019-10-22,8.5
2019-10-23,8.88599967956543
2019-10-24,8.989999771118164
2019-10-25,8.699999809265137
2019-10-28,8.670000076293945
2019-10-29,9.890000343322754
2019-10-30,8.850000381469727
2019-10-31,8.458000183105469
2019-11-01,9.050000190734863
2019-11-04,10.25
2019-11-05,9.289999961853027
2019-11-06,8.914999961853027
2019-11-07,8.925000190734863
2019-11-08,8.875
2019-11-11,8.899999618530273
2019-11-12,8.979999542236328
2019-11-13,9.140000343322754
2019-11-14,8.75
2019-11-15,8.680000305175781
2019-11-18,9.164999961853027
2019-11-19,11.0
2019-11-20,10.979999542236328
2019-11-21,11.390000343322754
2019-11-22,12.5600004196167
2019-11-25,11.854999542236328
2019-11-26,11.050000190734863
2019-11-27,11.569999694824219
2019-11-29,11.449999809265137
2019-12-02,11.59000015258789
2019-12-03,12.319999694824219
2019-12-04,12.739999771118164
2019-12-05,12.069999694824219
2019-12-06,12.680000305175781
2019-12-09,12.0
2019-12-10,10.449999809265137
2019-12-11,10.859999656677246
2019-12-12,10.880000114440918
2019-12-13,10.350000381469727
2019-12-16,9.880000114440918
2019-12-17,9.850000381469727
2019-12-18,10.079999923706055
2019-12-19,9.819999694824219
2019-12-20,9.859999656677246
2019-12-23,9.600000381469727
2019-12-24,9.350000381469727
2019-12-26,9.470000267028809
2019-12-27,10.289999961853027
2019-12-30,10.460000038146973
2019-12-31,10.420000076293945
2020-01-02,11.25
2020-01-03,10.130000114440918
2020-01-06,10.279999732971191
2020-01-07,10.220000267028809
2020-01-08,10.210000038146973
2020-01-09,10.545000076293945
2020-01-10,11.100000381469727
2020-01-13,11.979999542236328
2020-01-14,11.300000190734863
2020-01-15,11.3100004196167
2020-01-16,11.319999694824219
2020-01-17,11.989999771118164
2020-01-21,12.420000076293945
2020-01-22,11.600000381469727
2020-01-23,11.260000228881836
2020-01-24,11.100000381469727
2020-01-27,11.479999542236328
2020-01-28,11.170000076293945
2020-01-29,11.520000457763672
2020-01-30,11.170000076293945
2020-01-31,10.800000190734863
2020-02-03,10.609999656677246
2020-02-04,11.0600004196167
2020-02-05,10.899999618530273
2020-02-06,10.609999656677246
2020-02-07,10.510000228881836
2020-02-10,10.710000038146973
2020-02-11,10.607999801635742
2020-02-12,10.600000381469727
2020-02-13,10.199999809265137
2020-02-14,10.239999771118164
2020-02-18,10.84000015258789
2020-02-19,10.729999542236328
2020-02-20,10.39799976348877
2020-02-21,10.380999565124512
2020-02-24,9.880999565124512
2020-02-25,9.5600004196167
2020-02-26,9.859999656677246
2020-02-27,8.960000038146973
2020-02-28,8.390000343322754
2020-03-02,9.130000114440918
2020-03-03,9.210000038146973
2020-03-04,9.800000190734863
2020-03-05,9.789999961853027
2020-03-06,9.380000114440918
2020-03-09,8.649999618530273
2020-03-10,8.430000305175781
2020-03-11,8.270000457763672
2020-03-12,6.65500020980835
2020-03-13,6.394999980926514
2020-03-16,4.179999828338623
2020-03-17,5.0
2020-03-18,4.639999866485596
2020-03-19,4.71999979019165
2020-03-20,6.039999961853027
2020-03-23,5.03000020980835
2020-03-24,5.739999771118164
2020-03-25,8.0
2020-03-26,7.610000133514404
2020-03-27,8.069999694824219
2020-03-30,8.069999694824219
2020-03-31,7.429999828338623
2020-04-01,7.070000171661377
2020-04-02,7.340000152587891
2020-04-03,7.482999801635742
2020-04-06,7.389999866485596
2020-04-07,7.732999801635742
2020-04-08,8.289999961853027
2020-04-09,8.5
2020-04-13,8.800000190734863
2020-04-14,9.489999771118164
2020-04-15,9.0
2020-04-16,8.699999809265137
2020-04-17,8.770000457763672
2020-04-20,9.3149995803833
2020-04-21,8.649999618530273
2020-04-22,8.685999870300293
2020-04-23,8.390000343322754
2020-04-24,8.699999809265137
2020-04-27,8.609999656677246
2020-04-28,8.649999618530273
2020-04-29,8.880000114440918
2020-04-30,8.800000190734863
2020-05-01,9.65999984741211
2020-05-04,9.0
2020-05-05,8.739999771118164
2020-05-06,8.401000022888184
2020-05-07,8.9399995803833
2020-05-08,9.420000076293945
2020-05-11,9.84000015258789
2020-05-12,9.276000022888184
2020-05-13,9.199999809265137
2020-05-14,9.0
2020-05-15,8.609999656677246
2020-05-18,8.899999618530273
2020-05-19,8.6899995803833
2020-05-20,8.600000381469727
2020-05-21,8.489999771118164
2020-05-22,8.430000305175781
2020-05-26,9.149999618530273
2020-05-27,9.84000015258789
2020-05-28,11.0
2020-05-29,11.331000328063965
2020-06-01,12.46500015258789
2020-06-02,11.680000305175781
2020-06-03,11.859999656677246
2020-06-04,12.300000190734863
2020-06-05,11.890000343322754
2020-06-08,11.539999961853027
2020-06-09,11.34000015258789
2020-06-10,11.927000045776367
2020-06-11,10.920000076293945
2020-06-12,11.449999809265137
2020-06-15,11.050000190734863
2020-06-16,11.75
2020-06-17,12.305000305175781
2020-06-18,11.569999694824219
2020-06-19,11.199999809265137
2020-06-22,11.40999984741211
2020-06-23,11.5
2020-06-24,11.359999656677246
2020-06-25,11.100000381469727
2020-06-26,11.052000045776367
2020-06-29,10.899999618530273
2020-06-30,10.6899995803833
2020-07-01,10.510000228881836
2020-07-02,10.199999809265137
2020-07-06,10.270000457763672
2020-07-07,10.130000114440918
2020-07-08,10.25
2020-07-09,9.5600004196167
2020-07-10,9.493000030517578
2020-07-13,9.829999923706055
2020-07-14,10.949999809265137
2020-07-15,10.550000190734863
2020-07-16,10.720000267028809
2020-07-17,10.529999732971191
2020-07-20,11.024999618530273
2020-07-21,10.770000457763672
2020-07-22,10.890000343322754
2020-07-23,10.699999809265137
2020-07-24,10.225000381469727
2020-07-27,10.220000267028809
2020-07-28,10.399999618530273
2020-07-29,10.170000076293945
2020-07-30,9.699999809265137
2020-07-31,9.699999809265137
2020-08-03,9.720000267028809
2020-08-04,10.109999656677246
2020-08-05,10.420000076293945
2020-08-06,10.149999618530273
2020-08-07,10.274999618530273
2020-08-10,9.899999618530273
2020-08-11,10.119999885559082
2020-08-12,10.270000457763672
2020-08-13,10.079999923706055
2020-08-14,10.3100004196167
2020-08-17,10.239999771118164
2020-08-18,10.569999694824219
2020-08-19,10.1899995803833
2020-08-20,10.380000114440918
2020-08-21,9.800000190734863
2020-08-24,9.819999694824219
2020-08-25,9.800000190734863
2020-08-26,10.012999534606934
2020-08-27,9.850000381469727
2020-08-28,10.199999809265137
2020-08-31,10.239999771118164
2020-09-01,10.119999885559082
2020-09-02,10.289999961853027
2020-09-03,10.199999809265137
2020-09-04,10.01099967956543
2020-09-08,9.90999984741211
2020-09-09,9.725000381469727
2020-09-10,9.899999618530273
2020-09-11,9.920000076293945
2020-09-14,9.8100004196167
2020-09-15,9.989999771118164
2020-09-16,10.119999885559082
2020-09-17,10.09000015258789
2020-09-18,9.760000228881836
2020-09-21,9.550000190734863
2020-09-22,9.260000228881836
2020-09-23,9.239999771118164
2020-09-24,9.168999671936035
2020-09-25,9.1899995803833
2020-09-28,9.295000076293945
2020-09-29,9.899999618530273
2020-09-30,9.880000114440918
2020-10-01,9.583000183105469
2020-10-02,9.239999771118164
2020-10-05,9.479000091552734
2020-10-06,9.486000061035156
2020-10-07,9.371000289916992
2020-10-08,9.449999809265137
2020-10-09,9.399999618530273
2020-10-12,9.1850004196167
2020-10-13,8.845000267028809
2020-10-14,8.819999694824219
2020-10-15,8.576000213623047
2020-10-16,8.199999809265137
2020-10-19,8.404999732971191
2020-10-20,8.406000137329102
2020-10-21,8.199999809265137
2020-10-22,8.25
2020-10-23,8.069999694824219
2020-10-26,8.010000228881836
2020-10-27,7.510000228881836
2020-10-28,7.590000152587891
2020-10-29,7.489999771118164
2020-10-30,7.130000114440918
2020-11-02,7.96999979019165
2020-11-03,8.451000213623047
2020-11-04,8.449999809265137
2020-11-05,8.640000343322754
2020-11-06,8.800000190734863
2020-11-09,8.739999771118164
2020-11-10,9.289999961853027
2020-11-11,8.699999809265137
2020-11-12,8.65999984741211
2020-11-13,9.239999771118164
2020-11-16,8.899999618530273
2020-11-17,8.960000038146973
2020-11-18,8.819999694824219
2020-11-19,8.8100004196167
2020-11-20,9.090999603271484
2020-11-23,9.178999900817871
2020-11-24,9.300000190734863
2020-11-25,9.630000114440918
2020-11-27,9.949999809265137
2020-11-30,9.819999694824219
2020-12-01,9.642000198364258
2020-12-02,9.289999961853027
2020-12-03,9.050000190734863
2020-12-04,9.119999885559082
2020-12-07,8.199999809265137
2020-12-08,8.079999923706055
2020-12-09,7.889999866485596
2020-12-10,7.920000076293945
2020-12-11,7.460000038146973
2020-12-14,8.074999809265137
2020-12-15,8.0
2020-12-16,8.329999923706055
2020-12-17,8.329999923706055
2020-12-18,8.300000190734863
2020-12-21,8.0
2020-12-22,8.149999618530273
2020-12-23,7.710000038146973
2020-12-24,7.730000019073486
2020-12-28,7.390999794006348
2020-12-29,7.909999847412109
2020-12-30,8.149999618530273
2020-12-31,7.800000190734863
2021-01-04,8.130000114440918
2021-01-05,8.210000038146973
2021-01-06,8.59000015258789
2021-01-07,8.539999961853027
2021-01-08,8.170000076293945
2021-01-11,8.142000198364258
2021-01-12,8.522000312805176
2021-01-13,8.029999732971191
2021-01-14,8.4399995803833
2021-01-15,8.364999771118164
2021-01-19,8.75
2021-01-20,8.579999923706055
2021-01-21,8.479999542236328
2021-01-22,8.34000015258789
2021-01-25,8.109999656677246
2021-01-26,8.270000457763672
2021-01-27,8.130000114440918
2021-01-28,7.800000190734863
2021-01-29,8.0600004196167
2021-02-01,8.010000228881836
2021-02-02,7.78000020980835
2021-02-03,7.829999923706055
2021-02-04,7.829999923706055
2021-02-05,8.109999656677246
2021-02-08,8.239999771118164
2021-02-09,8.0600004196167
2021-02-10,8.130000114440918
2021-02-11,7.909999847412109
2021-02-12,8.140000343322754
2021-02-16,8.270000457763672
2021-02-17,7.880000114440918
2021-02-18,7.949999809265137
2021-02-19,7.980000019073486
2021-02-22,7.886000156402588
2021-02-23,7.75
2021-02-24,7.869999885559082
2021-02-25,7.71999979019165
2021-02-26,7.630000114440918
2021-03-01,7.53000020980835
2021-03-02,7.730000019073486
2021-03-03,7.599999904632568
2021-03-04,7.369999885559082
2021-03-05,7.159999847412109
2021-03-08,7.119999885559082
2021-03-09,7.25
2021-03-10,7.510000228881836
2021-03-11,7.579999923706055
2021-03-12,7.670000076293945
2021-03-15,7.920000076293945
2021-03-16,7.550000190734863
2021-03-17,7.860000133514404
2021-03-18,7.119999885559082
2021-03-19,7.550000190734863
2021-03-22,7.760000228881836
2021-03-23,7.464000225067139
2021-03-24,7.610000133514404
2021-03-25,7.300000190734863
2021-03-26,7.25
2021-03-29,7.150000095367432
2021-03-30,7.0
2021-03-31,7.03000020980835
2021-04-01,7.099999904632568
2021-04-05,6.989999771118164
2021-04-06,6.960000038146973
2021-04-07,7.070000171661377
2021-04-08,7.010000228881836
2021-04-09,6.960000038146973
2021-04-12,6.949999809265137
2021-04-13,6.820000171661377
2021-04-14,6.949999809265137
2021-04-15,6.96999979019165
2021-04-16,6.809999942779541
2021-04-19,6.889999866485596
2021-04-20,6.440000057220459
2021-04-21,6.550000190734863
2021-04-22,6.550000190734863
2021-04-23,6.380000114440918
2021-04-26,6.429999828338623
2021-04-27,6.329999923706055
2021-04-28,6.380000114440918
2021-04-29,6.519999980926514
2021-04-30,6.320000171661377
2021-05-03,6.170000076293945
2021-05-04,6.050000190734863
2021-05-05,6.239999771118164
2021-05-06,5.659999847412109
2021-05-07,5.670000076293945
2021-05-10,5.710000038146973
2021-05-11,5.480000019073486
2021-05-12,5.309999942779541
2021-05-13,5.739999771118164
2021-05-14,5.690000057220459
