,CGC
2017-11-10,15.79699993133545
2017-11-13,15.994000434875488
2017-11-14,15.6899995803833
2017-11-15,14.46500015258789
2017-11-16,13.520000457763672
2017-11-17,14.449999809265137
2017-11-20,14.519000053405762
2017-11-21,14.364999771118164
2017-11-22,15.241000175476074
2017-11-24,15.020000457763672
2017-11-27,15.4399995803833
2017-11-28,14.727999687194824
2017-11-29,13.630000114440918
2017-11-30,14.279000282287598
2017-12-01,14.201000213623047
2017-12-04,14.380000114440918
2017-12-05,14.789999961853027
2017-12-06,14.378999710083008
2017-12-07,14.239999771118164
2017-12-08,15.119999885559082
2017-12-11,15.49899959564209
2017-12-12,15.550000190734863
2017-12-13,14.949999809265137
2017-12-14,15.350000381469727
2017-12-15,15.057999610900879
2017-12-18,16.02899932861328
2017-12-19,17.0
2017-12-20,16.459999084472656
2017-12-21,17.19099998474121
2017-12-22,18.139999389648438
2017-12-26,19.549999237060547
2017-12-27,21.990999221801758
2017-12-28,24.200000762939453
2017-12-29,23.6560001373291
2018-01-02,25.8799991607666
2018-01-03,28.649999618530273
2018-01-04,25.889999389648438
2018-01-05,27.389999389648438
2018-01-08,32.11000061035156
2018-01-09,33.869998931884766
2018-01-10,33.43000030517578
2018-01-11,30.049999237060547
2018-01-12,25.908000946044922
2018-01-16,29.259000778198242
2018-01-17,30.242000579833984
2018-01-18,29.75
2018-01-19,29.951000213623047
2018-01-22,30.049999237060547
2018-01-23,29.489999771118164
2018-01-24,28.329999923706055
2018-01-25,25.672000885009766
2018-01-26,28.488000869750977
2018-01-29,26.84000015258789
2018-01-30,24.73699951171875
2018-01-31,25.202999114990234
2018-02-01,22.450000762939453
2018-02-02,19.399999618530273
2018-02-05,19.347000122070312
2018-02-06,23.0
2018-02-07,22.0
2018-02-08,21.440000534057617
2018-02-09,22.350000381469727
2018-02-12,21.392000198364258
2018-02-13,21.204999923706055
2018-02-14,21.75
2018-02-15,22.489999771118164
2018-02-16,21.149999618530273
2018-02-20,23.420000076293945
2018-02-21,22.5939998626709
2018-02-22,22.34000015258789
2018-02-23,22.040000915527344
2018-02-26,21.549999237060547
2018-02-27,20.63599967956543
2018-02-28,21.31999969482422
2018-03-01,23.350000381469727
2018-03-02,22.52199935913086
2018-03-05,24.91699981689453
2018-03-06,25.600000381469727
2018-03-07,24.35099983215332
2018-03-08,24.659000396728516
2018-03-09,24.18000030517578
2018-03-12,25.280000686645508
2018-03-13,24.54400062561035
2018-03-14,24.0
2018-03-15,23.913999557495117
2018-03-16,24.48900032043457
2018-03-19,25.799999237060547
2018-03-20,25.236000061035156
2018-03-21,25.65999984741211
2018-03-22,24.5
2018-03-23,25.899999618530273
2018-03-26,26.6200008392334
2018-03-27,25.780000686645508
2018-03-28,24.989999771118164
2018-03-29,26.12299919128418
2018-04-02,24.81999969482422
2018-04-03,21.847999572753906
2018-04-04,21.628999710083008
2018-04-05,22.299999237060547
2018-04-06,21.639999389648438
2018-04-09,20.25
2018-04-10,21.802000045776367
2018-04-11,21.996000289916992
2018-04-12,22.03499984741211
2018-04-13,23.639999389648438
2018-04-16,24.584999084472656
2018-04-17,23.799999237060547
2018-04-18,24.226999282836914
2018-04-19,23.905000686645508
2018-04-20,23.538000106811523
2018-04-23,21.8799991607666
2018-04-24,21.9689998626709
2018-04-25,21.15999984741211
2018-04-26,21.111000061035156
2018-04-27,21.700000762939453
2018-04-30,23.440000534057617
2018-05-01,22.95800018310547
2018-05-02,23.040000915527344
2018-05-03,23.260000228881836
2018-05-04,23.34000015258789
2018-05-07,23.5
2018-05-08,22.84000015258789
2018-05-09,23.231000900268555
2018-05-10,23.299999237060547
2018-05-11,23.711000442504883
2018-05-14,25.25
2018-05-15,25.309999465942383
2018-05-16,25.02199935913086
2018-05-17,25.856000900268555
2018-05-18,28.0
2018-05-21,30.350000381469727
2018-05-22,30.81100082397461
2018-05-23,30.214000701904297
2018-05-24,30.214000701904297
2018-05-25,26.899999618530273
2018-05-29,28.1200008392334
2018-05-30,28.8799991607666
2018-05-31,28.3700008392334
2018-06-01,29.1200008392334
2018-06-04,30.649999618530273
2018-06-05,30.59000015258789
2018-06-06,31.43000030517578
2018-06-07,30.270000457763672
2018-06-08,30.489999771118164
2018-06-11,29.549999237060547
2018-06-12,29.600000381469727
2018-06-13,30.739999771118164
2018-06-14,29.489999771118164
2018-06-15,29.8700008392334
2018-06-18,30.829999923706055
2018-06-19,32.04999923706055
2018-06-20,34.099998474121094
2018-06-21,35.959999084472656
2018-06-22,32.77000045776367
2018-06-25,31.110000610351562
2018-06-26,30.950000762939453
2018-06-27,27.610000610351562
2018-06-28,30.639999389648438
2018-06-29,29.290000915527344
2018-07-02,30.809999465942383
2018-07-03,29.56999969482422
2018-07-05,30.25
2018-07-06,30.040000915527344
2018-07-09,29.610000610351562
2018-07-10,29.059999465942383
2018-07-11,29.59000015258789
2018-07-12,29.59000015258789
2018-07-13,28.829999923706055
2018-07-16,27.610000610351562
2018-07-17,26.459999084472656
2018-07-18,26.610000610351562
2018-07-19,25.420000076293945
2018-07-20,24.309999465942383
2018-07-23,25.649999618530273
2018-07-24,25.200000762939453
2018-07-25,25.68000030517578
2018-07-26,25.139999389648438
2018-07-27,25.65999984741211
2018-07-30,26.09000015258789
2018-07-31,26.329999923706055
2018-08-01,25.8700008392334
2018-08-02,26.459999084472656
2018-08-03,26.09000015258789
2018-08-06,26.3799991607666
2018-08-07,26.209999084472656
2018-08-08,27.549999237060547
2018-08-09,28.579999923706055
2018-08-10,28.25
2018-08-13,26.729999542236328
2018-08-14,24.6200008392334
2018-08-15,32.11000061035156
2018-08-16,30.920000076293945
2018-08-17,33.75
2018-08-20,37.540000915527344
2018-08-21,38.66999816894531
2018-08-22,40.08000183105469
2018-08-23,41.52000045776367
2018-08-24,45.0
2018-08-27,46.31999969482422
2018-08-28,43.20000076293945
2018-08-29,46.400001525878906
2018-08-30,44.47999954223633
2018-08-31,45.720001220703125
2018-09-04,52.400001525878906
2018-09-05,52.0
2018-09-06,50.66999816894531
2018-09-07,51.529998779296875
2018-09-10,52.25
2018-09-11,51.209999084472656
2018-09-12,51.04999923706055
2018-09-13,44.06999969482422
2018-09-14,47.189998626708984
2018-09-17,48.599998474121094
2018-09-18,51.88999938964844
2018-09-19,49.349998474121094
2018-09-20,52.400001525878906
2018-09-21,49.779998779296875
2018-09-24,52.5
2018-09-25,52.7400016784668
2018-09-26,51.97999954223633
2018-09-27,49.41999816894531
2018-09-28,48.63999938964844
2018-10-01,48.849998474121094
2018-10-02,45.7400016784668
2018-10-03,49.279998779296875
2018-10-04,48.31999969482422
2018-10-05,47.4900016784668
2018-10-08,50.40999984741211
2018-10-09,48.720001220703125
2018-10-10,47.86000061035156
2018-10-11,47.13999938964844
2018-10-12,49.79999923706055
2018-10-15,56.88999938964844
2018-10-16,53.0099983215332
2018-10-17,50.689998626708984
2018-10-18,48.90999984741211
2018-10-19,46.849998474121094
2018-10-22,41.599998474121094
2018-10-23,41.0099983215332
2018-10-24,37.7599983215332
2018-10-25,39.470001220703125
2018-10-26,38.70000076293945
2018-10-29,33.06999969482422
2018-10-30,33.970001220703125
2018-10-31,36.88999938964844
2018-11-01,37.029998779296875
2018-11-02,37.13999938964844
2018-11-05,40.09000015258789
2018-11-06,42.59000015258789
2018-11-07,46.06999969482422
2018-11-08,42.45000076293945
2018-11-09,39.13999938964844
2018-11-12,39.18000030517578
2018-11-13,38.47999954223633
2018-11-14,34.29999923706055
2018-11-15,35.33000183105469
2018-11-16,35.209999084472656
2018-11-19,32.77000045776367
2018-11-20,32.15999984741211
2018-11-21,33.7400016784668
2018-11-23,33.560001373291016
2018-11-26,31.549999237060547
2018-11-27,31.700000762939453
2018-11-28,34.0
2018-11-29,33.18000030517578
2018-11-30,33.54999923706055
2018-12-03,33.33000183105469
2018-12-04,31.450000762939453
2018-12-06,30.34000015258789
2018-12-07,31.399999618530273
2018-12-10,31.020000457763672
2018-12-11,33.15999984741211
2018-12-12,32.029998779296875
2018-12-13,30.81999969482422
2018-12-14,30.920000076293945
2018-12-17,29.3700008392334
2018-12-18,29.229999542236328
2018-12-19,28.100000381469727
2018-12-20,27.600000381469727
2018-12-21,26.219999313354492
2018-12-24,26.809999465942383
2018-12-26,27.360000610351562
2018-12-27,26.809999465942383
2018-12-28,27.3700008392334
2018-12-31,26.8700008392334
2019-01-02,28.920000076293945
2019-01-03,28.110000610351562
2019-01-04,28.229999542236328
2019-01-07,28.899999618530273
2019-01-08,29.639999389648438
2019-01-09,33.599998474121094
2019-01-10,37.54999923706055
2019-01-11,38.25
2019-01-14,42.4900016784668
2019-01-15,41.29999923706055
2019-01-16,42.099998474121094
2019-01-17,42.77000045776367
2019-01-18,43.52000045776367
2019-01-22,43.65999984741211
2019-01-23,43.45000076293945
2019-01-24,44.209999084472656
2019-01-25,48.47999954223633
2019-01-28,50.77000045776367
2019-01-29,47.130001068115234
2019-01-30,48.02000045776367
2019-01-31,48.97999954223633
2019-02-01,48.880001068115234
2019-02-04,49.720001220703125
2019-02-05,48.63999938964844
2019-02-06,46.529998779296875
2019-02-07,46.93000030517578
2019-02-08,45.470001220703125
2019-02-11,42.939998626708984
2019-02-12,43.84000015258789
2019-02-13,46.04999923706055
2019-02-14,46.119998931884766
2019-02-15,47.560001373291016
2019-02-19,46.38999938964844
2019-02-20,46.27000045776367
2019-02-21,45.040000915527344
2019-02-22,44.540000915527344
2019-02-25,43.86000061035156
2019-02-26,46.2599983215332
2019-02-27,45.75
2019-02-28,47.40999984741211
2019-03-01,47.04999923706055
2019-03-04,46.79999923706055
2019-03-05,47.880001068115234
2019-03-06,46.13999938964844
2019-03-07,45.130001068115234
2019-03-08,45.400001525878906
2019-03-11,46.0099983215332
2019-03-12,46.7599983215332
2019-03-13,46.08000183105469
2019-03-14,45.52000045776367
2019-03-15,45.88999938964844
2019-03-18,45.689998626708984
2019-03-19,46.11000061035156
2019-03-20,46.869998931884766
2019-03-21,46.040000915527344
2019-03-22,44.380001068115234
2019-03-25,44.22999954223633
2019-03-26,44.70000076293945
2019-03-27,42.88999938964844
2019-03-28,42.369998931884766
2019-03-29,43.369998931884766
2019-04-01,42.47999954223633
2019-04-02,43.150001525878906
2019-04-03,43.380001068115234
2019-04-04,43.310001373291016
2019-04-05,43.2400016784668
2019-04-08,42.709999084472656
2019-04-09,41.75
2019-04-10,42.209999084472656
2019-04-11,40.08000183105469
2019-04-12,42.290000915527344
2019-04-15,40.72999954223633
2019-04-16,41.68000030517578
2019-04-17,42.849998474121094
2019-04-18,44.560001373291016
2019-04-22,48.25
2019-04-23,47.40999984741211
2019-04-24,48.369998931884766
2019-04-25,48.20000076293945
2019-04-26,49.90999984741211
2019-04-29,52.029998779296875
2019-04-30,50.52000045776367
2019-05-01,50.68000030517578
2019-05-02,48.459999084472656
2019-05-03,49.08000183105469
2019-05-06,49.20000076293945
2019-05-07,47.54999923706055
2019-05-08,48.040000915527344
2019-05-09,46.869998931884766
2019-05-10,47.47999954223633
2019-05-13,43.7599983215332
2019-05-14,45.29999923706055
2019-05-15,45.400001525878906
2019-05-16,45.04999923706055
2019-05-17,44.61000061035156
2019-05-20,43.27000045776367
2019-05-21,44.9900016784668
2019-05-22,46.02000045776367
2019-05-23,44.560001373291016
2019-05-24,44.41999816894531
2019-05-28,44.63999938964844
2019-05-29,42.47999954223633
2019-05-30,42.18000030517578
2019-05-31,40.2599983215332
2019-06-03,38.72999954223633
2019-06-04,41.0
2019-06-05,40.83000183105469
2019-06-06,41.400001525878906
2019-06-07,42.189998626708984
2019-06-10,43.7599983215332
2019-06-11,42.95000076293945
2019-06-12,42.84000015258789
2019-06-13,41.86000061035156
2019-06-14,41.18000030517578
2019-06-17,41.869998931884766
2019-06-18,42.040000915527344
2019-06-19,42.77000045776367
2019-06-20,43.709999084472656
2019-06-21,40.15999984741211
2019-06-24,40.56999969482422
2019-06-25,39.77000045776367
2019-06-26,39.72999954223633
2019-06-27,40.65999984741211
2019-06-28,40.310001373291016
2019-07-01,40.59000015258789
2019-07-02,40.08000183105469
2019-07-03,41.060001373291016
2019-07-05,40.15999984741211
2019-07-08,39.47999954223633
2019-07-09,39.119998931884766
2019-07-10,38.599998474121094
2019-07-11,37.09000015258789
2019-07-12,34.209999084472656
2019-07-15,35.16999816894531
2019-07-16,35.560001373291016
2019-07-17,36.59000015258789
2019-07-18,35.79999923706055
2019-07-19,35.4900016784668
2019-07-22,34.849998474121094
2019-07-23,35.52000045776367
2019-07-24,35.40999984741211
2019-07-25,35.08000183105469
2019-07-26,34.81999969482422
2019-07-29,33.5
2019-07-30,33.20000076293945
2019-07-31,32.63999938964844
2019-08-01,31.18000030517578
2019-08-02,32.709999084472656
2019-08-05,31.3799991607666
2019-08-06,32.38999938964844
2019-08-07,32.209999084472656
2019-08-08,32.86000061035156
2019-08-09,32.900001525878906
2019-08-12,32.869998931884766
2019-08-13,34.20000076293945
2019-08-14,31.93000030517578
2019-08-15,27.34000015258789
2019-08-16,28.110000610351562
2019-08-19,26.719999313354492
2019-08-20,27.219999313354492
2019-08-21,26.56999969482422
2019-08-22,25.1299991607666
2019-08-23,24.889999389648438
2019-08-26,25.040000915527344
2019-08-27,23.489999771118164
2019-08-28,24.200000762939453
2019-08-29,24.1299991607666
2019-08-30,23.579999923706055
2019-09-03,24.8799991607666
2019-09-04,24.579999923706055
2019-09-05,26.399999618530273
2019-09-06,27.65999984741211
2019-09-09,27.229999542236328
2019-09-10,27.43000030517578
2019-09-11,27.399999618530273
2019-09-12,26.530000686645508
2019-09-13,27.459999084472656
2019-09-16,27.760000228881836
2019-09-17,28.3700008392334
2019-09-18,28.790000915527344
2019-09-19,26.34000015258789
2019-09-20,25.559999465942383
2019-09-23,25.600000381469727
2019-09-24,24.010000228881836
2019-09-25,24.690000534057617
2019-09-26,24.739999771118164
2019-09-27,23.829999923706055
2019-09-30,22.93000030517578
2019-10-01,21.829999923706055
2019-10-02,21.979999542236328
2019-10-03,23.3799991607666
2019-10-04,22.920000076293945
2019-10-07,22.229999542236328
2019-10-08,22.719999313354492
2019-10-09,22.829999923706055
2019-10-10,20.420000076293945
2019-10-11,19.43000030517578
2019-10-14,18.860000610351562
2019-10-15,20.100000381469727
2019-10-16,19.729999542236328
2019-10-17,20.760000228881836
2019-10-18,20.209999084472656
2019-10-21,20.350000381469727
2019-10-22,21.149999618530273
2019-10-23,21.75
2019-10-24,21.65999984741211
2019-10-25,21.920000076293945
2019-10-28,21.639999389648438
2019-10-29,20.56999969482422
2019-10-30,20.15999984741211
2019-10-31,19.959999084472656
2019-11-01,19.709999084472656
2019-11-04,20.149999618530273
2019-11-05,19.860000610351562
2019-11-06,19.420000076293945
2019-11-07,19.079999923706055
2019-11-08,21.459999084472656
2019-11-11,20.299999237060547
2019-11-12,19.25
2019-11-13,18.5
2019-11-14,15.84000015258789
2019-11-15,15.329999923706055
2019-11-18,14.220000267028809
2019-11-19,15.319999694824219
2019-11-20,17.639999389648438
2019-11-21,20.290000915527344
2019-11-22,18.40999984741211
2019-11-25,18.450000762939453
2019-11-26,18.110000610351562
2019-11-27,18.809999465942383
2019-11-29,18.59000015258789
2019-12-02,18.139999389648438
2019-12-03,18.979999542236328
2019-12-04,18.3799991607666
2019-12-05,18.600000381469727
2019-12-06,18.649999618530273
2019-12-09,21.290000915527344
2019-12-10,20.09000015258789
2019-12-11,20.25
2019-12-12,21.1299991607666
2019-12-13,20.68000030517578
2019-12-16,20.360000610351562
2019-12-17,20.649999618530273
2019-12-18,19.729999542236328
2019-12-19,20.06999969482422
2019-12-20,20.040000915527344
2019-12-23,19.739999771118164
2019-12-24,19.959999084472656
2019-12-26,19.219999313354492
2019-12-27,19.209999084472656
2019-12-30,18.790000915527344
2019-12-31,21.09000015258789
2020-01-02,20.1299991607666
2020-01-03,19.899999618530273
2020-01-06,20.079999923706055
2020-01-07,19.799999237060547
2020-01-08,20.1299991607666
2020-01-09,20.799999237060547
2020-01-10,20.540000915527344
2020-01-13,23.110000610351562
2020-01-14,23.850000381469727
2020-01-15,24.899999618530273
2020-01-16,24.299999237060547
2020-01-17,24.889999389648438
2020-01-21,24.149999618530273
2020-01-22,24.1200008392334
2020-01-23,24.559999465942383
2020-01-24,22.649999618530273
2020-01-27,21.559999465942383
2020-01-28,23.920000076293945
2020-01-29,23.520000457763672
2020-01-30,23.350000381469727
2020-01-31,22.549999237060547
2020-02-03,22.110000610351562
2020-02-04,22.34000015258789
2020-02-05,21.670000076293945
2020-02-06,21.170000076293945
2020-02-07,19.6299991607666
2020-02-10,19.049999237060547
2020-02-11,19.90999984741211
2020-02-12,19.649999618530273
2020-02-13,19.520000457763672
2020-02-14,22.1299991607666
2020-02-18,21.940000534057617
2020-02-19,21.770000457763672
2020-02-20,22.309999465942383
2020-02-21,21.8799991607666
2020-02-24,20.299999237060547
2020-02-25,19.6200008392334
2020-02-26,19.81999969482422
2020-02-27,18.440000534057617
2020-02-28,18.780000686645508
2020-03-02,18.6200008392334
2020-03-03,17.34000015258789
2020-03-04,17.75
2020-03-05,16.799999237060547
2020-03-06,15.279999732971191
2020-03-09,13.220000267028809
2020-03-10,14.180000305175781
2020-03-11,13.350000381469727
2020-03-12,10.920000076293945
2020-03-13,10.9399995803833
2020-03-16,10.279999732971191
2020-03-17,10.369999885559082
2020-03-18,9.729999542236328
2020-03-19,10.829999923706055
2020-03-20,11.829999923706055
2020-03-23,12.5
2020-03-24,12.979999542236328
2020-03-25,13.979999542236328
2020-03-26,15.15999984741211
2020-03-27,14.59000015258789
2020-03-30,14.460000038146973
2020-03-31,14.420000076293945
2020-04-01,13.579999923706055
2020-04-02,13.800000190734863
2020-04-03,13.25
2020-04-06,14.34000015258789
2020-04-07,14.5
2020-04-08,14.829999923706055
2020-04-09,14.569999694824219
2020-04-13,14.460000038146973
2020-04-14,15.399999618530273
2020-04-15,14.760000228881836
2020-04-16,14.470000267028809
2020-04-17,15.100000381469727
2020-04-20,15.170000076293945
2020-04-21,15.039999961853027
2020-04-22,15.020000457763672
2020-04-23,14.819999694824219
2020-04-24,15.59000015258789
2020-04-27,17.530000686645508
2020-04-28,16.739999771118164
2020-04-29,17.059999465942383
2020-04-30,16.0
2020-05-01,15.260000228881836
2020-05-04,15.739999771118164
2020-05-05,15.760000228881836
2020-05-06,15.359999656677246
2020-05-07,15.4399995803833
2020-05-08,15.34000015258789
2020-05-11,14.970000267028809
2020-05-12,14.770000457763672
2020-05-13,13.5600004196167
2020-05-14,13.859999656677246
2020-05-15,15.859999656677246
2020-05-18,16.31999969482422
2020-05-19,17.299999237060547
2020-05-20,16.93000030517578
2020-05-21,18.25
2020-05-22,19.420000076293945
2020-05-26,20.010000228881836
2020-05-27,19.899999618530273
2020-05-28,21.719999313354492
2020-05-29,17.3700008392334
2020-06-01,16.479999542236328
2020-06-02,16.139999389648438
2020-06-03,16.56999969482422
2020-06-04,16.6299991607666
2020-06-05,16.510000228881836
2020-06-08,17.940000534057617
2020-06-09,17.729999542236328
2020-06-10,17.690000534057617
2020-06-11,15.90999984741211
2020-06-12,16.5
2020-06-15,16.75
2020-06-16,17.799999237060547
2020-06-17,16.889999389648438
2020-06-18,17.18000030517578
2020-06-19,17.329999923706055
2020-06-22,17.3700008392334
2020-06-23,17.239999771118164
2020-06-24,16.709999084472656
2020-06-25,16.59000015258789
2020-06-26,15.949999809265137
2020-06-29,16.34000015258789
2020-06-30,16.15999984741211
2020-07-01,16.469999313354492
2020-07-02,16.450000762939453
2020-07-06,16.940000534057617
2020-07-07,16.5
2020-07-08,16.329999923706055
2020-07-09,16.020000457763672
2020-07-10,17.420000076293945
2020-07-13,17.299999237060547
2020-07-14,17.3799991607666
2020-07-15,18.149999618530273
2020-07-16,18.110000610351562
2020-07-17,17.950000762939453
2020-07-20,17.690000534057617
2020-07-21,17.649999618530273
2020-07-22,17.299999237060547
2020-07-23,16.690000534057617
2020-07-24,16.469999313354492
2020-07-27,16.959999084472656
2020-07-28,19.479999542236328
2020-07-29,18.489999771118164
2020-07-30,18.600000381469727
2020-07-31,18.280000686645508
2020-08-03,19.059999465942383
2020-08-04,19.31999969482422
2020-08-05,19.209999084472656
2020-08-06,17.520000457763672
2020-08-07,16.6299991607666
2020-08-10,17.93000030517578
2020-08-11,16.950000762939453
2020-08-12,17.25
2020-08-13,17.31999969482422
2020-08-14,17.190000534057617
2020-08-17,16.950000762939453
2020-08-18,16.920000076293945
2020-08-19,16.6299991607666
2020-08-20,16.299999237060547
2020-08-21,16.020000457763672
2020-08-24,16.43000030517578
2020-08-25,16.780000686645508
2020-08-26,16.5
2020-08-27,16.5
2020-08-28,16.899999618530273
2020-08-31,16.520000457763672
2020-09-01,16.40999984741211
2020-09-02,16.360000610351562
2020-09-03,16.440000534057617
2020-09-04,16.209999084472656
2020-09-08,15.59000015258789
2020-09-09,16.360000610351562
2020-09-10,16.420000076293945
2020-09-11,16.170000076293945
2020-09-14,16.420000076293945
2020-09-15,16.420000076293945
2020-09-16,16.479999542236328
2020-09-17,16.399999618530273
2020-09-18,16.360000610351562
2020-09-21,15.739999771118164
2020-09-22,16.040000915527344
2020-09-23,14.600000381469727
2020-09-24,14.270000457763672
2020-09-25,14.170000076293945
2020-09-28,14.210000038146973
2020-09-29,14.5
2020-09-30,14.319999694824219
2020-10-01,14.199999809265137
2020-10-02,14.050000190734863
2020-10-05,14.9399995803833
2020-10-06,14.319999694824219
2020-10-07,15.529999732971191
2020-10-08,17.6299991607666
2020-10-09,18.06999969482422
2020-10-12,19.610000610351562
2020-10-13,18.700000762939453
2020-10-14,18.34000015258789
2020-10-15,18.049999237060547
2020-10-16,17.760000228881836
2020-10-19,19.809999465942383
2020-10-20,18.8799991607666
2020-10-21,19.489999771118164
2020-10-22,20.299999237060547
2020-10-23,19.729999542236328
2020-10-26,18.530000686645508
2020-10-27,18.65999984741211
2020-10-28,18.34000015258789
2020-10-29,18.780000686645508
2020-10-30,18.780000686645508
2020-11-02,20.93000030517578
2020-11-03,20.459999084472656
2020-11-04,19.0
2020-11-05,21.200000762939453
2020-11-06,23.5
2020-11-09,24.579999923706055
2020-11-10,23.709999084472656
2020-11-11,24.25
2020-11-12,23.809999465942383
2020-11-13,24.43000030517578
2020-11-16,24.770000457763672
2020-11-17,24.510000228881836
2020-11-18,23.670000076293945
2020-11-19,23.8700008392334
2020-11-20,23.719999313354492
2020-11-23,24.719999313354492
2020-11-24,26.969999313354492
2020-11-25,26.8700008392334
2020-11-27,29.0
2020-11-30,28.799999237060547
2020-12-01,26.649999618530273
2020-12-02,28.18000030517578
2020-12-03,28.6299991607666
2020-12-04,28.59000015258789
2020-12-07,28.3799991607666
2020-12-08,28.81999969482422
2020-12-09,27.200000762939453
2020-12-10,27.31999969482422
2020-12-11,26.530000686645508
2020-12-14,25.280000686645508
2020-12-15,26.75
2020-12-16,26.3700008392334
2020-12-17,26.219999313354492
2020-12-18,25.969999313354492
2020-12-21,25.540000915527344
2020-12-22,25.860000610351562
2020-12-23,27.010000228881836
2020-12-24,25.860000610351562
2020-12-28,24.68000030517578
2020-12-29,24.260000228881836
2020-12-30,25.25
2020-12-31,24.639999389648438
2021-01-04,26.1200008392334
2021-01-05,27.040000915527344
2021-01-06,30.170000076293945
2021-01-07,30.610000610351562
2021-01-08,30.170000076293945
2021-01-11,31.469999313354492
2021-01-12,30.920000076293945
2021-01-13,32.18000030517578
2021-01-14,34.619998931884766
2021-01-15,33.38999938964844
2021-01-19,33.560001373291016
2021-01-20,33.630001068115234
2021-01-21,33.560001373291016
2021-01-22,33.79999923706055
2021-01-25,32.90999984741211
2021-01-26,35.52000045776367
2021-01-27,37.83000183105469
2021-01-28,40.33000183105469
2021-01-29,40.06999969482422
2021-02-01,40.060001373291016
2021-02-02,41.71500015258789
2021-02-03,44.939998626708984
2021-02-04,44.13999938964844
2021-02-05,42.93000030517578
2021-02-08,43.869998931884766
2021-02-09,49.09000015258789
2021-02-10,52.16999816894531
2021-02-11,40.650001525878906
2021-02-12,40.310001373291016
2021-02-16,42.130001068115234
2021-02-17,40.459999084472656
2021-02-18,36.650001525878906
2021-02-19,38.630001068115234
2021-02-22,37.0099983215332
2021-02-23,35.310001373291016
2021-02-24,35.599998474121094
2021-02-25,33.209999084472656
2021-02-26,32.75
2021-03-01,34.72999954223633
2021-03-02,35.25
2021-03-03,33.2400016784668
2021-03-04,31.010000228881836
2021-03-05,31.170000076293945
2021-03-08,30.860000610351562
2021-03-09,33.0
2021-03-10,31.90999984741211
2021-03-11,34.279998779296875
2021-03-12,34.20000076293945
2021-03-15,35.560001373291016
2021-03-16,33.72999954223633
2021-03-17,35.06999969482422
2021-03-18,33.369998931884766
2021-03-19,34.45000076293945
2021-03-22,33.459999084472656
2021-03-23,32.45000076293945
2021-03-24,31.299999237060547
2021-03-25,32.560001373291016
2021-03-26,32.119998931884766
2021-03-29,31.239999771118164
2021-03-30,31.760000228881836
2021-03-31,32.029998779296875
2021-04-01,32.060001373291016
2021-04-05,31.829999923706055
2021-04-06,30.899999618530273
2021-04-07,29.940000534057617
2021-04-08,28.5
2021-04-09,28.989999771118164
2021-04-12,27.639999389648438
2021-04-13,27.860000610351562
2021-04-14,27.790000915527344
2021-04-15,27.420000076293945
2021-04-16,27.799999237060547
2021-04-19,27.459999084472656
2021-04-20,25.559999465942383
2021-04-21,27.170000076293945
2021-04-22,26.549999237060547
2021-04-23,27.40999984741211
2021-04-26,27.530000686645508
2021-04-27,26.90999984741211
2021-04-28,28.15999984741211
2021-04-29,27.389999389648438
2021-04-30,26.950000762939453
2021-05-03,25.56999969482422
2021-05-04,25.65999984741211
2021-05-05,25.450000762939453
2021-05-06,24.350000381469727
2021-05-07,25.260000228881836
2021-05-10,24.18000030517578
2021-05-11,23.90999984741211
2021-05-12,22.899999618530273
2021-05-13,22.1200008392334
2021-05-14,22.90999984741211
