,CPHC
2016-06-15,10.800000190734863
2016-06-16,10.800000190734863
2016-06-17,11.0
2016-06-20,10.899999618530273
2016-06-21,10.899999618530273
2016-06-22,10.970000267028809
2016-06-23,11.0
2016-06-24,10.529999732971191
2016-06-27,10.970000267028809
2016-06-28,10.40999984741211
2016-06-29,10.979999542236328
2016-06-30,11.010000228881836
2016-07-01,11.010000228881836
2016-07-05,11.0
2016-07-06,11.0
2016-07-07,11.0
2016-07-08,11.0
2016-07-11,11.100000381469727
2016-07-12,11.0
2016-07-13,10.850000381469727
2016-07-14,10.850000381469727
2016-07-15,10.850000381469727
2016-07-18,10.779999732971191
2016-07-19,10.5
2016-07-20,10.5
2016-07-21,10.699999809265137
2016-07-22,10.699999809265137
2016-07-25,10.699999809265137
2016-07-26,10.699999809265137
2016-07-27,10.770000457763672
2016-07-28,10.770000457763672
2016-07-29,10.899999618530273
2016-08-01,10.930000305175781
2016-08-02,10.979999542236328
2016-08-03,10.979999542236328
2016-08-04,10.979999542236328
2016-08-05,10.850000381469727
2016-08-08,10.850000381469727
2016-08-09,10.819999694824219
2016-08-10,10.600000381469727
2016-08-11,10.550000190734863
2016-08-12,10.550000190734863
2016-08-15,10.609999656677246
2016-08-16,10.609999656677246
2016-08-17,10.489999771118164
2016-08-18,10.489999771118164
2016-08-19,10.300000190734863
2016-08-22,10.300000190734863
2016-08-23,10.300000190734863
2016-08-24,10.300000190734863
2016-08-25,10.350000381469727
2016-08-26,10.479999542236328
2016-08-29,10.300000190734863
2016-08-30,10.300000190734863
2016-08-31,10.460000038146973
2016-09-01,10.460000038146973
2016-09-02,10.4399995803833
2016-09-06,10.649999618530273
2016-09-07,10.779999732971191
2016-09-08,10.779999732971191
2016-09-09,10.779999732971191
2016-09-12,10.9399995803833
2016-09-13,10.699999809265137
2016-09-14,10.859999656677246
2016-09-15,10.720000267028809
2016-09-16,10.3100004196167
2016-09-19,10.350000381469727
2016-09-20,10.5
2016-09-21,10.600000381469727
2016-09-22,10.670000076293945
2016-09-23,10.670000076293945
2016-09-26,10.5
2016-09-27,10.489999771118164
2016-09-28,10.3100004196167
2016-09-29,10.550000190734863
2016-09-30,10.279999732971191
2016-10-03,10.5
2016-10-04,10.479999542236328
2016-10-05,10.600000381469727
2016-10-06,10.479999542236328
2016-10-07,10.520000457763672
2016-10-10,10.520000457763672
2016-10-11,10.520000457763672
2016-10-12,10.5
2016-10-13,10.5
2016-10-14,10.5
2016-10-17,10.5
2016-10-18,10.5
2016-10-19,10.5
2016-10-20,10.5
2016-10-21,10.600000381469727
2016-10-24,10.600000381469727
2016-10-25,10.5
2016-10-26,10.550000190734863
2016-10-27,10.550000190734863
2016-10-28,10.550000190734863
2016-10-31,10.550000190734863
2016-11-01,10.550000190734863
2016-11-02,10.619999885559082
2016-11-03,10.600000381469727
2016-11-04,10.600000381469727
2016-11-07,10.800000190734863
2016-11-08,10.720000267028809
2016-11-09,10.75
2016-11-10,10.569999694824219
2016-11-11,10.5600004196167
2016-11-14,10.600000381469727
2016-11-15,10.619999885559082
2016-11-16,10.600000381469727
2016-11-17,10.600000381469727
2016-11-18,10.699999809265137
2016-11-21,10.600000381469727
2016-11-22,10.75
2016-11-23,10.699999809265137
2016-11-25,10.699999809265137
2016-11-28,10.199999809265137
2016-11-29,10.199999809265137
2016-11-30,10.149999618530273
2016-12-01,10.149999618530273
2016-12-02,10.369999885559082
2016-12-05,10.300000190734863
2016-12-06,10.300000190734863
2016-12-07,10.550000190734863
2016-12-08,10.550000190734863
2016-12-09,10.600000381469727
2016-12-12,10.699999809265137
2016-12-13,10.649999618530273
2016-12-14,10.649999618530273
2016-12-15,10.649999618530273
2016-12-16,10.329999923706055
2016-12-19,10.399999618530273
2016-12-20,10.399999618530273
2016-12-21,10.199999809265137
2016-12-22,10.25
2016-12-23,10.149999618530273
2016-12-27,10.359999656677246
2016-12-28,10.149999618530273
2016-12-29,10.149999618530273
2016-12-30,10.050000190734863
2017-01-03,10.289999961853027
2017-01-04,10.399999618530273
2017-01-05,10.399999618530273
2017-01-06,10.100000381469727
2017-01-09,10.119999885559082
2017-01-10,10.449999809265137
2017-01-11,10.149999618530273
2017-01-12,10.149999618530273
2017-01-13,10.149999618530273
2017-01-17,10.100000381469727
2017-01-18,9.899999618530273
2017-01-19,9.949999809265137
2017-01-20,10.149999618530273
2017-01-23,10.0600004196167
2017-01-24,10.149999618530273
2017-01-25,10.140000343322754
2017-01-26,10.149999618530273
2017-01-27,10.149999618530273
2017-01-30,10.260000228881836
2017-01-31,10.260000228881836
2017-02-01,10.5
2017-02-02,10.5
2017-02-03,10.300000190734863
2017-02-06,10.050000190734863
2017-02-07,10.050000190734863
2017-02-08,10.260000228881836
2017-02-09,10.199999809265137
2017-02-10,10.199999809265137
2017-02-13,10.199999809265137
2017-02-14,10.050000190734863
2017-02-15,10.050000190734863
2017-02-16,10.25
2017-02-17,10.25
2017-02-21,10.300000190734863
2017-02-22,10.199999809265137
2017-02-23,10.550000190734863
2017-02-24,10.300000190734863
2017-02-27,10.699999809265137
2017-02-28,10.649999618530273
2017-03-01,10.449999809265137
2017-03-02,10.550000190734863
2017-03-03,10.75
2017-03-06,10.5
2017-03-07,10.550000190734863
2017-03-08,10.300000190734863
2017-03-09,10.550000190734863
2017-03-10,10.350000381469727
2017-03-13,10.399999618530273
2017-03-14,10.399999618530273
2017-03-15,10.300000190734863
2017-03-16,10.350000381469727
2017-03-17,10.25
2017-03-20,10.5
2017-03-21,10.3100004196167
2017-03-22,10.3100004196167
2017-03-23,10.300000190734863
2017-03-24,10.399999618530273
2017-03-27,10.260000228881836
2017-03-28,10.600000381469727
2017-03-29,10.600000381469727
2017-03-30,10.550000190734863
2017-03-31,10.550000190734863
2017-04-03,10.25
2017-04-04,10.300000190734863
2017-04-05,10.300000190734863
2017-04-06,10.399999618530273
2017-04-07,10.3100004196167
2017-04-10,10.0
2017-04-11,10.100000381469727
2017-04-12,10.100000381469727
2017-04-13,10.100000381469727
2017-04-17,10.199999809265137
2017-04-18,10.149999618530273
2017-04-19,10.050000190734863
2017-04-20,10.149999618530273
2017-04-21,10.130000114440918
2017-04-24,10.100000381469727
2017-04-25,10.050000190734863
2017-04-26,10.149999618530273
2017-04-27,10.149999618530273
2017-04-28,10.149999618530273
2017-05-01,10.149999618530273
2017-05-02,10.0600004196167
2017-05-03,10.050000190734863
2017-05-04,10.180000305175781
2017-05-05,10.100000381469727
2017-05-08,10.050000190734863
2017-05-09,10.050000190734863
2017-05-10,10.050000190734863
2017-05-11,10.149999618530273
2017-05-12,10.199999809265137
2017-05-15,10.399999618530273
2017-05-16,10.399999618530273
2017-05-17,10.399999618530273
2017-05-18,10.5
2017-05-19,10.699999809265137
2017-05-22,10.350000381469727
2017-05-23,10.40999984741211
2017-05-24,10.40999984741211
2017-05-25,10.600000381469727
2017-05-26,10.600000381469727
2017-05-30,10.600000381469727
2017-05-31,10.850000381469727
2017-06-01,10.5
2017-06-02,10.850000381469727
2017-06-05,10.5
2017-06-06,10.5
2017-06-07,10.649999618530273
2017-06-08,10.649999618530273
2017-06-09,10.800000190734863
2017-06-12,10.800000190734863
2017-06-13,10.5
2017-06-14,10.75
2017-06-15,10.829999923706055
2017-06-16,10.899999618530273
2017-06-19,10.699999809265137
2017-06-20,10.699999809265137
2017-06-21,10.890000343322754
2017-06-22,11.0
2017-06-23,11.0
2017-06-26,11.260000228881836
2017-06-27,11.140000343322754
2017-06-28,11.140000343322754
2017-06-29,11.0
2017-06-30,11.010000228881836
2017-07-03,11.199999809265137
2017-07-05,11.100000381469727
2017-07-06,11.100000381469727
2017-07-07,10.979999542236328
2017-07-10,11.300000190734863
2017-07-11,11.25
2017-07-12,11.5
2017-07-13,11.600000381469727
2017-07-14,11.600000381469727
2017-07-17,11.449999809265137
2017-07-18,11.25
2017-07-19,11.369999885559082
2017-07-20,11.279999732971191
2017-07-21,11.199999809265137
2017-07-24,11.399999618530273
2017-07-25,11.350000381469727
2017-07-26,11.25
2017-07-27,11.25
2017-07-28,11.25
2017-07-31,11.600000381469727
2017-08-01,11.600000381469727
2017-08-02,11.399999618530273
2017-08-03,11.729999542236328
2017-08-04,11.550000190734863
2017-08-07,11.899999618530273
2017-08-08,11.600000381469727
2017-08-09,11.600000381469727
2017-08-10,11.680000305175781
2017-08-11,11.399999618530273
2017-08-14,11.949999809265137
2017-08-15,11.399999618530273
2017-08-16,11.699999809265137
2017-08-17,11.529999732971191
2017-08-18,11.40999984741211
2017-08-21,12.100000381469727
2017-08-22,11.5
2017-08-23,11.699999809265137
2017-08-24,11.300000190734863
2017-08-25,11.539999961853027
2017-08-28,11.699999809265137
2017-08-29,12.0
2017-08-30,11.899999618530273
2017-08-31,11.5
2017-09-01,11.649999618530273
2017-09-05,11.699999809265137
2017-09-06,11.399999618530273
2017-09-07,11.399999618530273
2017-09-08,11.550000190734863
2017-09-11,11.75
2017-09-12,12.25
2017-09-13,11.550000190734863
2017-09-14,11.699999809265137
2017-09-15,11.399999618530273
2017-09-18,11.550000190734863
2017-09-19,11.600000381469727
2017-09-20,11.75
2017-09-21,11.699999809265137
2017-09-22,11.989999771118164
2017-09-25,12.100000381469727
2017-09-26,12.050000190734863
2017-09-27,12.25
2017-09-28,12.300000190734863
2017-09-29,12.350000381469727
2017-10-02,12.100000381469727
2017-10-03,12.050000190734863
2017-10-04,12.100000381469727
2017-10-05,12.050000190734863
2017-10-06,11.800000190734863
2017-10-09,12.100000381469727
2017-10-10,12.100000381469727
2017-10-11,12.050000190734863
2017-10-12,11.899999618530273
2017-10-13,12.100000381469727
2017-10-16,11.949999809265137
2017-10-17,12.050000190734863
2017-10-18,12.350000381469727
2017-10-19,12.350000381469727
2017-10-20,12.399999618530273
2017-10-23,12.649999618530273
2017-10-24,12.350000381469727
2017-10-25,12.5
2017-10-26,12.550000190734863
2017-10-27,12.600000381469727
2017-10-30,12.75
2017-10-31,12.850000381469727
2017-11-01,13.0
2017-11-02,12.829999923706055
2017-11-03,12.829999923706055
2017-11-06,12.850000381469727
2017-11-07,12.800000190734863
2017-11-08,12.5
2017-11-09,13.0
2017-11-10,13.25
2017-11-13,13.0
2017-11-14,13.399999618530273
2017-11-15,13.449999809265137
2017-11-16,13.5
2017-11-17,13.430000305175781
2017-11-20,13.949999809265137
2017-11-21,14.25
2017-11-22,14.699999809265137
2017-11-24,14.899999618530273
2017-11-27,14.899999618530273
2017-11-28,15.100000381469727
2017-11-29,14.65999984741211
2017-11-30,15.100000381469727
2017-12-01,15.5
2017-12-04,17.0
2017-12-05,16.950000762939453
2017-12-06,16.850000381469727
2017-12-07,16.350000381469727
2017-12-08,16.450000762939453
2017-12-11,16.450000762939453
2017-12-12,15.649999618530273
2017-12-13,15.899999618530273
2017-12-14,15.350000381469727
2017-12-15,14.850000381469727
2017-12-18,14.899999618530273
2017-12-19,14.800000190734863
2017-12-20,16.0
2017-12-21,16.0
2017-12-22,15.949999809265137
2017-12-26,15.850000381469727
2017-12-27,15.75
2017-12-28,16.149999618530273
2017-12-29,16.25
2018-01-02,16.0
2018-01-03,16.450000762939453
2018-01-04,16.299999237060547
2018-01-05,15.949999809265137
2018-01-08,15.600000381469727
2018-01-09,15.350000381469727
2018-01-10,15.989999771118164
2018-01-11,15.979999542236328
2018-01-12,15.75
2018-01-16,16.049999237060547
2018-01-17,14.899999618530273
2018-01-18,15.350000381469727
2018-01-19,15.229999542236328
2018-01-22,15.229999542236328
2018-01-23,15.25
2018-01-24,15.0
2018-01-25,15.0
2018-01-26,15.569999694824219
2018-01-29,14.75
2018-01-30,15.0
2018-01-31,15.0
2018-02-01,15.130000114440918
2018-02-02,14.899999618530273
2018-02-05,14.850000381469727
2018-02-06,14.600000381469727
2018-02-07,14.109999656677246
2018-02-08,14.100000381469727
2018-02-09,13.949999809265137
2018-02-12,14.029999732971191
2018-02-13,14.25
2018-02-14,14.25
2018-02-15,14.25
2018-02-16,14.25
2018-02-20,13.899999618530273
2018-02-21,13.899999618530273
2018-02-22,14.130000114440918
2018-02-23,14.130000114440918
2018-02-26,14.699999809265137
2018-02-27,14.350000381469727
2018-02-28,14.350000381469727
2018-03-01,14.350000381469727
2018-03-02,14.350000381469727
2018-03-05,14.399999618530273
2018-03-06,14.300000190734863
2018-03-07,14.899999618530273
2018-03-08,14.800000190734863
2018-03-09,15.199999809265137
2018-03-12,15.699999809265137
2018-03-13,15.25
2018-03-14,15.399999618530273
2018-03-15,15.350000381469727
2018-03-16,15.75
2018-03-19,15.600000381469727
2018-03-20,15.699999809265137
2018-03-21,15.600000381469727
2018-03-22,15.699999809265137
2018-03-23,14.850000381469727
2018-03-26,15.199999809265137
2018-03-27,15.050000190734863
2018-03-28,13.850000381469727
2018-03-29,15.149999618530273
2018-04-02,15.25
2018-04-03,14.5
2018-04-04,14.5
2018-04-05,14.25
2018-04-06,14.25
2018-04-09,15.199999809265137
2018-04-10,15.199999809265137
2018-04-11,15.199999809265137
2018-04-12,14.619999885559082
2018-04-13,15.0
2018-04-16,15.0
2018-04-17,14.949999809265137
2018-04-18,14.75
2018-04-19,14.350000381469727
2018-04-20,14.460000038146973
2018-04-23,14.5
2018-04-24,15.300000190734863
2018-04-25,14.899999618530273
2018-04-26,14.899999618530273
2018-04-27,14.899999618530273
2018-04-30,14.699999809265137
2018-05-01,15.0
2018-05-02,14.75
2018-05-03,14.75
2018-05-04,14.75
2018-05-07,14.949999809265137
2018-05-08,15.0
2018-05-09,15.0
2018-05-10,14.960000038146973
2018-05-11,14.75
2018-05-14,15.75
2018-05-15,15.899999618530273
2018-05-16,16.5
2018-05-17,17.450000762939453
2018-05-18,16.700000762939453
2018-05-21,16.56999969482422
2018-05-22,16.700000762939453
2018-05-23,16.549999237060547
2018-05-24,16.600000381469727
2018-05-25,16.600000381469727
2018-05-29,16.5
2018-05-30,16.299999237060547
2018-05-31,16.25
2018-06-01,16.25
2018-06-04,16.649999618530273
2018-06-05,16.200000762939453
2018-06-06,16.100000381469727
2018-06-07,16.049999237060547
2018-06-08,15.949999809265137
2018-06-11,15.649999618530273
2018-06-12,15.550000190734863
2018-06-13,15.600000381469727
2018-06-14,15.8100004196167
2018-06-15,15.850000381469727
2018-06-18,15.899999618530273
2018-06-19,15.550000190734863
2018-06-20,15.399999618530273
2018-06-21,15.350000381469727
2018-06-22,14.859999656677246
2018-06-25,14.850000381469727
2018-06-26,15.149999618530273
2018-06-27,15.25
2018-06-28,14.609999656677246
2018-06-29,14.970000267028809
2018-07-02,14.75
2018-07-03,14.75
2018-07-05,14.75
2018-07-06,14.699999809265137
2018-07-09,15.199999809265137
2018-07-10,14.949999809265137
2018-07-11,14.949999809265137
2018-07-12,15.25
2018-07-13,15.25
2018-07-16,15.25
2018-07-17,15.0
2018-07-18,15.0
2018-07-19,14.899999618530273
2018-07-20,14.899999618530273
2018-07-23,15.260000228881836
2018-07-24,14.850000381469727
2018-07-25,15.350000381469727
2018-07-26,15.350000381469727
2018-07-27,14.899999618530273
2018-07-30,14.949999809265137
2018-07-31,15.050000190734863
2018-08-01,15.050000190734863
2018-08-02,15.899999618530273
2018-08-03,15.789999961853027
2018-08-06,15.050000190734863
2018-08-07,15.300000190734863
2018-08-08,15.300000190734863
2018-08-09,15.300000190734863
2018-08-10,15.5
2018-08-13,14.829999923706055
2018-08-14,15.449999809265137
2018-08-15,15.449999809265137
2018-08-16,14.850000381469727
2018-08-17,14.899999618530273
2018-08-20,15.279999732971191
2018-08-21,15.050000190734863
2018-08-22,15.100000381469727
2018-08-23,15.050000190734863
2018-08-24,15.25
2018-08-27,14.949999809265137
2018-08-28,14.949999809265137
2018-08-29,15.25
2018-08-30,15.100000381469727
2018-08-31,15.25
2018-09-04,15.170000076293945
2018-09-05,15.130000114440918
2018-09-06,15.25
2018-09-07,15.699999809265137
2018-09-10,15.25
2018-09-11,15.5
2018-09-12,15.5
2018-09-13,15.25
2018-09-14,15.5
2018-09-17,15.5
2018-09-18,15.5
2018-09-19,15.5
2018-09-20,15.5
2018-09-21,15.0
2018-09-24,15.15999984741211
2018-09-25,15.550000190734863
2018-09-26,15.199999809265137
2018-09-27,15.199999809265137
2018-09-28,15.25
2018-10-01,15.449999809265137
2018-10-02,15.270000457763672
2018-10-03,15.300000190734863
2018-10-04,15.039999961853027
2018-10-05,15.350000381469727
2018-10-08,15.010000228881836
2018-10-09,15.010000228881836
2018-10-10,14.949999809265137
2018-10-11,14.930000305175781
2018-10-12,14.930000305175781
2018-10-15,15.100000381469727
2018-10-16,14.899999618530273
2018-10-17,14.789999961853027
2018-10-18,14.789999961853027
2018-10-19,14.949999809265137
2018-10-22,14.949999809265137
2018-10-23,15.0
2018-10-24,14.75
2018-10-25,14.800000190734863
2018-10-26,14.960000038146973
2018-10-29,15.0
2018-10-30,15.0
2018-10-31,15.0
2018-11-01,14.869999885559082
2018-11-02,14.890000343322754
2018-11-05,14.699999809265137
2018-11-06,14.84000015258789
2018-11-07,14.949999809265137
2018-11-08,14.949999809265137
2018-11-09,14.75
2018-11-12,14.75
2018-11-13,14.75
2018-11-14,15.0
2018-11-15,14.930000305175781
2018-11-16,14.930000305175781
2018-11-19,14.729999542236328
2018-11-20,14.529999732971191
2018-11-21,14.529999732971191
2018-11-23,14.859999656677246
2018-11-26,14.859999656677246
2018-11-27,14.899999618530273
2018-11-28,15.5600004196167
2018-11-29,16.0
2018-11-30,16.350000381469727
2018-12-03,16.200000762939453
2018-12-04,16.040000915527344
2018-12-06,15.300000190734863
2018-12-07,15.289999961853027
2018-12-10,15.470000267028809
2018-12-11,14.84000015258789
2018-12-12,14.880000114440918
2018-12-13,15.109999656677246
2018-12-14,15.010000228881836
2018-12-17,15.0
2018-12-18,14.829999923706055
2018-12-19,14.850000381469727
2018-12-20,14.699999809265137
2018-12-21,14.350000381469727
2018-12-24,14.289999961853027
2018-12-26,14.90999984741211
2018-12-27,14.100000381469727
2018-12-28,14.25
2018-12-31,13.90999984741211
2019-01-02,13.890000343322754
2019-01-03,13.890000343322754
2019-01-04,14.0
2019-01-07,14.25
2019-01-08,14.460000038146973
2019-01-09,15.300000190734863
2019-01-10,15.25
2019-01-11,15.489999771118164
2019-01-14,15.25
2019-01-15,15.3100004196167
2019-01-16,15.680000305175781
2019-01-17,15.149999618530273
2019-01-18,15.529999732971191
2019-01-22,15.289999961853027
2019-01-23,15.579999923706055
2019-01-24,15.380000114440918
2019-01-25,15.350000381469727
2019-01-28,15.350000381469727
2019-01-29,15.5
2019-01-30,15.449999809265137
2019-01-31,15.449999809265137
2019-02-01,15.449999809265137
2019-02-04,15.899999618530273
2019-02-05,15.460000038146973
2019-02-06,15.25
2019-02-07,15.449999809265137
2019-02-08,15.25
2019-02-11,15.0
2019-02-12,14.899999618530273
2019-02-13,14.899999618530273
2019-02-14,14.5
2019-02-15,14.399999618530273
2019-02-19,14.529999732971191
2019-02-20,14.520000457763672
2019-02-21,14.8100004196167
2019-02-22,14.8100004196167
2019-02-25,14.779999732971191
2019-02-26,15.010000228881836
2019-02-27,15.010000228881836
2019-02-28,15.010000228881836
2019-03-01,14.800000190734863
2019-03-04,14.5
2019-03-05,14.5
2019-03-06,14.100000381469727
2019-03-07,14.0
2019-03-08,14.09000015258789
2019-03-11,14.289999961853027
2019-03-12,14.399999618530273
2019-03-13,14.399999618530273
2019-03-14,14.399999618530273
2019-03-15,14.399999618530273
2019-03-18,14.800000190734863
2019-03-19,14.9399995803833
2019-03-20,14.9399995803833
2019-03-21,14.75
2019-03-22,14.75
2019-03-25,14.760000228881836
2019-03-26,14.949999809265137
2019-03-27,14.0600004196167
2019-03-28,14.289999961853027
2019-03-29,14.520000457763672
2019-04-01,14.649999618530273
2019-04-02,14.350000381469727
2019-04-03,14.34000015258789
2019-04-04,14.5
2019-04-05,14.369999885559082
2019-04-08,14.449999809265137
2019-04-09,14.100000381469727
2019-04-10,14.399999618530273
2019-04-11,14.5
2019-04-12,14.430000305175781
2019-04-15,14.5
2019-04-16,14.850000381469727
2019-04-17,14.630000114440918
2019-04-18,14.850000381469727
2019-04-22,14.420000076293945
2019-04-23,14.5
2019-04-24,14.449999809265137
2019-04-25,14.449999809265137
2019-04-26,14.520000457763672
2019-04-29,14.399999618530273
2019-04-30,14.399999618530273
2019-05-01,14.520000457763672
2019-05-02,14.579999923706055
2019-05-03,14.699999809265137
2019-05-06,14.5
2019-05-07,14.449999809265137
2019-05-08,14.760000228881836
2019-05-09,14.109999656677246
2019-05-10,14.300000190734863
2019-05-13,14.170000076293945
2019-05-14,14.100000381469727
2019-05-15,14.25
2019-05-16,13.739999771118164
2019-05-17,13.729999542236328
2019-05-20,13.25
2019-05-21,13.600000381469727
2019-05-22,13.529999732971191
2019-05-23,13.529999732971191
2019-05-24,13.699999809265137
2019-05-28,13.289999961853027
2019-05-29,13.199999809265137
2019-05-30,12.880000114440918
2019-05-31,12.800000190734863
2019-06-03,12.59000015258789
2019-06-04,12.899999618530273
2019-06-05,12.739999771118164
2019-06-06,12.5600004196167
2019-06-07,12.65999984741211
2019-06-10,13.0
2019-06-11,12.9399995803833
2019-06-12,12.9399995803833
2019-06-13,12.9399995803833
2019-06-14,12.9399995803833
2019-06-17,13.0
2019-06-18,12.609999656677246
2019-06-19,12.479999542236328
2019-06-20,13.0
2019-06-21,12.489999771118164
2019-06-24,12.460000038146973
2019-06-25,12.399999618530273
2019-06-26,12.510000228881836
2019-06-27,12.510000228881836
2019-06-28,12.34000015258789
2019-07-01,12.34000015258789
2019-07-02,12.329999923706055
2019-07-03,12.430000305175781
2019-07-05,12.430000305175781
2019-07-08,12.430000305175781
2019-07-09,12.25
2019-07-10,12.510000228881836
2019-07-11,12.3100004196167
2019-07-12,12.170000076293945
2019-07-15,12.399999618530273
2019-07-16,12.75
2019-07-17,12.75
2019-07-18,13.0
2019-07-19,12.75
2019-07-22,13.010000228881836
2019-07-23,12.880000114440918
2019-07-24,12.6899995803833
2019-07-25,11.9399995803833
2019-07-26,12.25
2019-07-29,12.350000381469727
2019-07-30,12.850000381469727
2019-07-31,12.25
2019-08-01,12.1899995803833
2019-08-02,11.930000305175781
2019-08-05,12.0
2019-08-06,12.0
2019-08-07,12.0
2019-08-08,11.850000381469727
2019-08-09,11.949999809265137
2019-08-12,12.6899995803833
2019-08-13,12.039999961853027
2019-08-14,12.300000190734863
2019-08-15,12.59000015258789
2019-08-16,12.899999618530273
2019-08-19,12.609999656677246
2019-08-20,12.609999656677246
2019-08-21,12.609999656677246
2019-08-22,12.390000343322754
2019-08-23,12.65999984741211
2019-08-26,12.40999984741211
2019-08-27,12.680000305175781
2019-08-28,12.449999809265137
2019-08-29,12.350000381469727
2019-08-30,12.199999809265137
2019-09-03,12.210000038146973
2019-09-04,12.069999694824219
2019-09-05,12.069999694824219
2019-09-06,12.149999618530273
2019-09-09,12.079999923706055
2019-09-10,11.989999771118164
2019-09-11,11.989999771118164
2019-09-12,11.859999656677246
2019-09-13,12.34000015258789
2019-09-16,12.380000114440918
2019-09-17,12.100000381469727
2019-09-18,12.100000381469727
2019-09-19,12.399999618530273
2019-09-20,12.34000015258789
2019-09-23,12.25
2019-09-24,12.149999618530273
2019-09-25,12.199999809265137
2019-09-26,12.279999732971191
2019-09-27,12.399999618530273
2019-09-30,12.100000381469727
2019-10-01,12.25
2019-10-02,11.989999771118164
2019-10-03,12.539999961853027
2019-10-04,12.050000190734863
2019-10-07,12.130000114440918
2019-10-08,12.3100004196167
2019-10-09,12.3100004196167
2019-10-10,12.3100004196167
2019-10-11,12.3100004196167
2019-10-14,12.270000457763672
2019-10-15,12.239999771118164
2019-10-16,12.25
2019-10-17,12.25
2019-10-18,12.5
2019-10-21,12.890000343322754
2019-10-22,12.1899995803833
2019-10-23,12.1899995803833
2019-10-24,12.300000190734863
2019-10-25,12.300000190734863
2019-10-28,12.300000190734863
2019-10-29,12.239999771118164
2019-10-30,14.0
2019-10-31,14.0
2019-11-01,12.949999809265137
2019-11-04,12.8100004196167
2019-11-05,12.0600004196167
2019-11-06,12.470000267028809
2019-11-07,12.319999694824219
2019-11-08,12.4399995803833
2019-11-11,12.460000038146973
2019-11-12,12.359999656677246
2019-11-13,12.369999885559082
2019-11-14,12.300000190734863
2019-11-15,12.300000190734863
2019-11-18,12.5
2019-11-19,12.5
2019-11-20,12.65999984741211
2019-11-21,12.149999618530273
2019-11-22,12.399999618530273
2019-11-25,12.649999618530273
2019-11-26,12.399999618530273
2019-11-27,12.59000015258789
2019-11-29,12.329999923706055
2019-12-02,12.260000228881836
2019-12-03,12.260000228881836
2019-12-04,12.270000457763672
2019-12-05,12.270000457763672
2019-12-06,12.600000381469727
2019-12-09,12.149999618530273
2019-12-10,12.300000190734863
2019-12-11,12.300000190734863
2019-12-12,12.449999809265137
2019-12-13,12.489999771118164
2019-12-16,12.699999809265137
2019-12-17,12.479999542236328
2019-12-18,12.479999542236328
2019-12-19,12.479999542236328
2019-12-20,12.399999618530273
2019-12-23,12.5
2019-12-24,12.680000305175781
2019-12-26,12.420000076293945
2019-12-27,12.420000076293945
2019-12-30,12.34000015258789
2019-12-31,12.399999618530273
2020-01-02,12.539999961853027
2020-01-03,12.289999961853027
2020-01-06,12.520000457763672
2020-01-07,12.6899995803833
2020-01-08,12.720000267028809
2020-01-09,12.720000267028809
2020-01-10,12.699999809265137
2020-01-13,12.699999809265137
2020-01-14,12.529999732971191
2020-01-15,12.619999885559082
2020-01-16,12.8100004196167
2020-01-17,12.640000343322754
2020-01-21,12.6899995803833
2020-01-22,12.529999732971191
2020-01-23,12.529999732971191
2020-01-24,12.510000228881836
2020-01-27,12.520000457763672
2020-01-28,12.520000457763672
2020-01-29,12.5
2020-01-30,12.920000076293945
2020-01-31,12.880000114440918
2020-02-03,12.600000381469727
2020-02-04,12.569999694824219
2020-02-05,12.569999694824219
2020-02-06,12.989999771118164
2020-02-07,12.720000267028809
2020-02-10,12.720000267028809
2020-02-11,12.720000267028809
2020-02-12,12.729999542236328
2020-02-13,12.600000381469727
2020-02-14,12.5
2020-02-18,12.520000457763672
2020-02-19,12.520000457763672
2020-02-20,12.520000457763672
2020-02-21,12.5
2020-02-24,12.520000457763672
2020-02-25,12.350000381469727
2020-02-26,11.600000381469727
2020-02-27,11.850000381469727
2020-02-28,11.850000381469727
2020-03-02,11.550000190734863
2020-03-03,10.569999694824219
2020-03-04,11.869999885559082
2020-03-05,11.869999885559082
2020-03-06,11.0
2020-03-09,11.970000267028809
2020-03-10,13.5
2020-03-11,13.25
2020-03-12,11.0
2020-03-13,11.470000267028809
2020-03-16,10.460000038146973
2020-03-17,9.880000114440918
2020-03-18,8.069999694824219
2020-03-19,8.069999694824219
2020-03-20,8.109999656677246
2020-03-23,8.8100004196167
2020-03-24,8.050000190734863
2020-03-25,8.699999809265137
2020-03-26,9.420000076293945
2020-03-27,9.369999885559082
2020-03-30,10.029999732971191
2020-03-31,10.390000343322754
2020-04-01,11.649999618530273
2020-04-02,10.029999732971191
2020-04-03,10.010000228881836
2020-04-06,10.489999771118164
2020-04-07,10.819999694824219
2020-04-08,10.34000015258789
2020-04-09,9.979999542236328
2020-04-13,10.0
2020-04-14,10.050000190734863
2020-04-15,9.949999809265137
2020-04-16,9.699999809265137
2020-04-17,9.989999771118164
2020-04-20,9.569999694824219
2020-04-21,9.449999809265137
2020-04-22,9.550000190734863
2020-04-23,9.529999732971191
2020-04-24,9.649999618530273
2020-04-27,9.5
2020-04-28,9.75
2020-04-29,9.850000381469727
2020-04-30,9.829999923706055
2020-05-01,9.550000190734863
2020-05-04,10.100000381469727
2020-05-05,10.170000076293945
2020-05-06,9.859999656677246
2020-05-07,9.859999656677246
2020-05-08,9.989999771118164
2020-05-11,9.880000114440918
2020-05-12,9.949999809265137
2020-05-13,9.800000190734863
