,FAAR
2020-02-19,25.459999084472656
2020-02-20,25.481000900268555
2020-02-21,25.489999771118164
2020-02-24,25.594999313354492
2020-02-25,25.479999542236328
2020-02-26,25.450000762939453
2020-02-27,25.452999114990234
2020-02-28,25.299999237060547
2020-03-02,25.219999313354492
2020-03-03,25.197999954223633
2020-03-04,25.200000762939453
2020-03-05,25.334999084472656
2020-03-06,25.434999465942383
2020-03-09,25.555999755859375
2020-03-10,25.33300018310547
2020-03-11,25.350000381469727
2020-03-12,25.280000686645508
2020-03-13,25.086000442504883
2020-03-16,25.05699920654297
2020-03-17,25.16200065612793
2020-03-18,25.190000534057617
2020-03-19,24.809999465942383
2020-03-20,24.875999450683594
2020-03-23,24.854999542236328
2020-03-24,24.76799964904785
2020-03-25,24.81999969482422
2020-03-26,24.841999053955078
2020-03-27,24.8799991607666
2020-03-30,25.31999969482422
2020-03-31,25.31999969482422
2020-04-01,25.21500015258789
2020-04-02,25.295000076293945
2020-04-03,25.20400047302246
2020-04-06,25.257999420166016
2020-04-07,25.225000381469727
2020-04-08,25.145000457763672
2020-04-09,25.125
2020-04-13,25.344999313354492
2020-04-14,25.250999450683594
2020-04-15,25.469999313354492
2020-04-16,25.22599983215332
2020-04-17,25.113000869750977
2020-04-20,24.976999282836914
2020-04-21,25.274999618530273
2020-04-22,25.5
2020-04-23,25.31399917602539
2020-04-24,25.350000381469727
2020-04-27,25.434999465942383
2020-04-28,25.405000686645508
2020-04-29,25.299999237060547
2020-04-30,25.21500015258789
2020-05-01,25.165000915527344
2020-05-04,25.264999389648438
2020-05-05,25.18000030517578
2020-05-06,25.465999603271484
2020-05-07,25.30500030517578
2020-05-08,25.444000244140625
2020-05-11,25.351999282836914
2020-05-12,25.510000228881836
2020-05-13,25.545000076293945
2020-05-14,25.479999542236328
2020-05-15,25.7549991607666
2020-05-18,25.711999893188477
2020-05-19,25.530000686645508
2020-05-20,25.850000381469727
2020-05-21,25.795000076293945
2020-05-22,25.67300033569336
2020-05-26,25.67099952697754
2020-05-27,25.625
2020-05-28,25.650999069213867
2020-05-29,25.799999237060547
2020-06-01,25.690000534057617
2020-06-02,25.96500015258789
2020-06-03,25.908000946044922
2020-06-04,26.06999969482422
2020-06-05,26.18000030517578
2020-06-08,26.104999542236328
2020-06-09,26.229999542236328
2020-06-10,26.28499984741211
2020-06-11,25.878999710083008
2020-06-12,25.93400001525879
2020-06-15,25.92799949645996
2020-06-16,26.020000457763672
2020-06-17,25.94499969482422
2020-06-18,25.905000686645508
2020-06-19,26.07699966430664
2020-06-22,26.200000762939453
2020-06-23,26.219999313354492
2020-06-24,26.094999313354492
2020-06-25,26.239999771118164
2020-06-26,28.309999465942383
2020-06-29,26.110000610351562
2020-06-30,26.155000686645508
2020-07-01,26.2450008392334
2020-07-02,26.295000076293945
2020-07-06,26.344999313354492
2020-07-07,26.329999923706055
2020-07-08,26.399999618530273
2020-07-09,26.280000686645508
2020-07-10,26.389999389648438
2020-07-13,26.34000015258789
2020-07-14,26.35700035095215
2020-07-15,26.55500030517578
2020-07-16,26.375
2020-07-17,26.3799991607666
2020-07-20,26.614999771118164
2020-07-21,26.790000915527344
2020-07-22,26.760000228881836
2020-07-23,26.75
2020-07-24,26.604999542236328
2020-07-27,26.825000762939453
2020-07-28,26.770000457763672
2020-07-29,26.80500030517578
2020-07-30,26.729999542236328
2020-07-31,26.85099983215332
2020-08-03,26.934999465942383
2020-08-04,27.07200050354004
2020-08-05,27.15999984741211
2020-08-06,27.389999389648438
2020-08-07,27.165000915527344
2020-08-10,27.21299934387207
2020-08-11,26.954999923706055
2020-08-12,27.086999893188477
2020-08-13,27.114999771118164
2020-08-14,27.045000076293945
2020-08-17,26.969999313354492
2020-08-18,27.104999542236328
2020-08-19,26.9950008392334
2020-08-20,27.040000915527344
2020-08-21,26.93000030517578
2020-08-24,26.88800048828125
2020-08-25,27.049999237060547
2020-08-26,26.954999923706055
2020-08-27,26.93000030517578
2020-08-28,27.079999923706055
2020-08-31,26.985000610351562
2020-09-01,27.010000228881836
2020-09-02,26.895000457763672
2020-09-03,26.71500015258789
2020-09-04,26.597000122070312
2020-09-08,26.53499984741211
2020-09-09,26.45599937438965
2020-09-10,26.481000900268555
2020-09-11,26.639999389648438
2020-09-14,26.684999465942383
2020-09-15,26.770999908447266
2020-09-16,26.885000228881836
2020-09-17,27.007999420166016
2020-09-18,27.125
2020-09-21,26.788999557495117
2020-09-22,26.753999710083008
2020-09-23,26.479999542236328
2020-09-24,26.424999237060547
2020-09-25,26.424999237060547
2020-09-28,26.40999984741211
2020-09-29,26.452999114990234
2020-09-30,26.67300033569336
2020-10-01,26.94499969482422
2020-10-02,27.110000610351562
2020-10-05,26.780000686645508
2020-10-06,26.739999771118164
2020-10-07,26.78499984741211
2020-10-08,26.260000228881836
2020-10-09,26.652999877929688
2020-10-12,26.398000717163086
2020-10-13,26.09000015258789
2020-10-14,26.52199935913086
2020-10-15,26.715999603271484
2020-10-16,26.540000915527344
2020-10-19,26.6200008392334
2020-10-20,26.707000732421875
2020-10-21,26.704999923706055
2020-10-22,26.7450008392334
2020-10-23,26.739999771118164
2020-10-26,26.719999313354492
2020-10-27,26.658000946044922
2020-10-28,26.35300064086914
2020-10-29,26.350000381469727
2020-10-30,26.31999969482422
2020-11-02,26.610000610351562
2020-11-03,26.56800079345703
2020-11-04,26.63599967956543
2020-11-05,26.604999542236328
2020-11-06,26.739999771118164
2020-11-09,26.763999938964844
2020-11-10,26.834999084472656
2020-11-11,26.700000762939453
2020-11-12,26.834999084472656
2020-11-13,26.6299991607666
2020-11-16,26.700000762939453
2020-11-17,26.700000762939453
2020-11-18,26.797000885009766
2020-11-19,26.77199935913086
2020-11-20,26.90999984741211
2020-11-23,26.966999053955078
2020-11-24,27.045000076293945
2020-11-25,27.010000228881836
2020-11-27,27.113000869750977
2020-11-30,27.1200008392334
2020-12-01,27.1299991607666
2020-12-02,27.229999542236328
2020-12-03,27.136999130249023
2020-12-04,27.30500030517578
2020-12-07,27.347999572753906
2020-12-08,27.21500015258789
2020-12-09,27.253000259399414
2020-12-10,27.209999084472656
2020-12-11,27.139999389648438
2020-12-14,27.208999633789062
2020-12-15,27.260000228881836
2020-12-16,27.204999923706055
2020-12-17,27.344999313354492
2020-12-18,27.459999084472656
2020-12-21,27.399999618530273
2020-12-22,27.270000457763672
2020-12-23,27.549999237060547
2020-12-24,26.760000228881836
2020-12-28,27.010000228881836
2020-12-29,27.100000381469727
2020-12-30,27.075000762939453
2020-12-31,27.274999618530273
2021-01-04,27.280000686645508
2021-01-05,27.329999923706055
2021-01-06,27.5
2021-01-07,27.579999923706055
2021-01-08,27.325000762939453
2021-01-11,27.110000610351562
2021-01-12,27.576000213623047
2021-01-13,27.579999923706055
2021-01-14,27.704999923706055
2021-01-15,27.459999084472656
2021-01-19,27.600000381469727
2021-01-20,27.64699935913086
2021-01-21,27.700000762939453
2021-01-22,27.3700008392334
2021-01-25,27.639999389648438
2021-01-26,27.510000228881836
2021-01-27,27.479999542236328
2021-01-28,27.440000534057617
2021-01-29,27.416000366210938
2021-02-01,27.461999893188477
2021-02-02,27.530000686645508
2021-02-03,27.53499984741211
2021-02-04,27.516000747680664
2021-02-05,27.66900062561035
2021-02-08,27.87700080871582
2021-02-09,28.1299991607666
2021-02-10,28.070999145507812
2021-02-11,28.0
2021-02-12,28.270000457763672
2021-02-16,28.420000076293945
2021-02-17,28.309999465942383
2021-02-18,28.399999618530273
2021-02-19,28.40999984741211
2021-02-22,28.90999984741211
2021-02-23,29.040000915527344
2021-02-24,29.709999084472656
2021-02-25,29.299999237060547
2021-02-26,28.700000762939453
2021-03-01,28.6299991607666
2021-03-02,28.75
2021-03-03,28.709999084472656
2021-03-04,28.725000381469727
2021-03-05,29.15999984741211
2021-03-08,29.1299991607666
2021-03-09,29.027000427246094
2021-03-10,29.059999465942383
2021-03-11,29.344999313354492
2021-03-12,29.450000762939453
2021-03-15,29.424999237060547
2021-03-16,29.329999923706055
2021-03-17,29.295000076293945
2021-03-18,28.899999618530273
2021-03-19,29.163000106811523
2021-03-22,29.051000595092773
2021-03-23,28.733999252319336
2021-03-24,29.030000686645508
2021-03-25,28.760000228881836
2021-03-26,28.9689998626709
2021-03-29,28.829999923706055
2021-03-30,28.719999313354492
2021-03-31,28.86199951171875
2021-04-01,29.06999969482422
2021-04-05,29.09000015258789
2021-04-06,29.06800079345703
2021-04-07,29.260000228881836
2021-04-08,29.100000381469727
2021-04-09,29.010000228881836
2021-04-12,28.829999923706055
2021-04-13,28.83799934387207
2021-04-14,29.069000244140625
2021-04-15,29.190000534057617
2021-04-16,29.104999542236328
2021-04-19,29.155000686645508
2021-04-20,29.190000534057617
2021-04-21,29.34000015258789
2021-04-22,29.395000457763672
2021-04-23,29.565000534057617
2021-04-26,29.652000427246094
2021-04-27,29.631999969482422
2021-04-28,29.69499969482422
2021-04-29,29.850000381469727
2021-04-30,29.844999313354492
2021-05-03,30.1299991607666
2021-05-04,30.295000076293945
2021-05-05,30.5
2021-05-06,30.540000915527344
2021-05-07,30.729999542236328
2021-05-10,30.760000228881836
2021-05-11,30.829999923706055
2021-05-12,30.84000015258789
2021-05-13,30.399999618530273
2021-05-14,30.450000762939453
