,MAB
2006-12-07,15.970000267028809
2006-12-08,15.970000267028809
2006-12-11,
2006-12-12,
2006-12-13,15.949999809265137
2006-12-14,15.789999961853027
2006-12-15,15.850000381469727
2006-12-18,15.850000381469727
2006-12-19,15.880000114440918
2006-12-20,15.859999656677246
2006-12-21,
2006-12-22,15.84000015258789
2006-12-26,15.779999732971191
2006-12-27,16.100000381469727
2006-12-28,16.139999389648438
2006-12-29,16.1200008392334
2007-01-03,16.190000534057617
2007-01-04,
2007-01-05,16.1299991607666
2007-01-08,16.219999313354492
2007-01-09,16.299999237060547
2007-01-10,16.3700008392334
2007-01-11,16.31999969482422
2007-01-12,
2007-01-16,16.240299224853516
2007-01-17,16.239999771118164
2007-01-18,16.299999237060547
2007-01-19,16.229999542236328
2007-01-22,16.299999237060547
2007-01-23,
2007-01-24,16.299999237060547
2007-01-25,16.200000762939453
2007-01-26,16.149999618530273
2007-01-29,16.15999984741211
2007-01-30,16.049999237060547
2007-01-31,16.09000015258789
2007-02-01,16.139999389648438
2007-02-02,16.100000381469727
2007-02-05,
2007-02-06,16.0
2007-02-07,15.90999984741211
2007-02-08,16.030000686645508
2007-02-09,16.030000686645508
2007-02-12,15.949999809265137
2007-02-13,15.899999618530273
2007-02-14,15.899999618530273
2007-02-15,15.680000305175781
2007-02-16,15.800000190734863
2007-02-20,
2007-02-21,15.819999694824219
2007-02-22,15.65999984741211
2007-02-23,15.539999961853027
2007-02-26,15.649999618530273
2007-02-27,15.609999656677246
2007-02-28,15.609999656677246
2007-03-01,15.729999542236328
2007-03-02,15.760000228881836
2007-03-05,15.760000228881836
2007-03-06,15.84000015258789
2007-03-07,15.84000015258789
2007-03-08,15.86989974975586
2007-03-09,15.829999923706055
2007-03-12,15.800000190734863
2007-03-13,15.84000015258789
2007-03-14,15.8100004196167
2007-03-15,15.890000343322754
2007-03-16,
2007-03-19,15.800000190734863
2007-03-20,
2007-03-21,15.65999984741211
2007-03-22,15.609999656677246
2007-03-23,15.600000381469727
2007-03-26,
2007-03-27,15.600000381469727
2007-03-28,15.630000114440918
2007-03-29,15.59000015258789
2007-03-30,15.59000015258789
2007-04-02,15.59000015258789
2007-04-03,15.59000015258789
2007-04-04,15.59000015258789
2007-04-05,15.59000015258789
2007-04-09,15.569999694824219
2007-04-10,15.5
2007-04-11,15.470000267028809
2007-04-12,15.529999732971191
2007-04-13,15.5
2007-04-16,15.600000381469727
2007-04-17,15.609999656677246
2007-04-18,
2007-04-19,15.680000305175781
2007-04-20,15.949999809265137
2007-04-23,
2007-04-24,15.699999809265137
2007-04-25,15.680000305175781
2007-04-26,15.699999809265137
2007-04-27,15.699999809265137
2007-04-30,15.649999618530273
2007-05-01,15.75
2007-05-02,15.760000228881836
2007-05-03,
2007-05-04,15.989999771118164
2007-05-07,15.899999618530273
2007-05-08,15.899999618530273
2007-05-09,16.040000915527344
2007-05-10,
2007-05-11,16.040000915527344
2007-05-14,
2007-05-15,16.219999313354492
2007-05-16,16.149999618530273
2007-05-17,16.110000610351562
2007-05-18,16.25
2007-05-21,16.25
2007-05-22,16.25
2007-05-23,16.110000610351562
2007-05-24,16.149999618530273
2007-05-25,
2007-05-29,15.90999984741211
2007-05-30,15.899999618530273
2007-05-31,16.066600799560547
2007-06-01,15.899999618530273
2007-06-04,15.899999618530273
2007-06-05,15.949999809265137
2007-06-06,15.739999771118164
2007-06-07,15.899999618530273
2007-06-08,15.829999923706055
2007-06-11,15.4399995803833
2007-06-12,15.399999618530273
2007-06-13,15.25
2007-06-14,
2007-06-15,15.300000190734863
2007-06-18,
2007-06-19,15.329999923706055
2007-06-20,15.289999961853027
2007-06-21,15.25
2007-06-22,15.199999809265137
2007-06-25,14.949999809265137
2007-06-26,15.0
2007-06-27,15.25
2007-06-28,15.149999618530273
2007-06-29,15.149999618530273
2007-07-02,15.220000267028809
2007-07-03,15.289999961853027
2007-07-05,15.149999618530273
2007-07-06,15.09000015258789
2007-07-09,15.0
2007-07-10,15.010000228881836
2007-07-11,15.01200008392334
2007-07-12,15.050000190734863
2007-07-13,15.020000457763672
2007-07-16,14.609999656677246
2007-07-17,14.720000267028809
2007-07-18,14.75
2007-07-19,
2007-07-20,14.640000343322754
2007-07-23,14.630000114440918
2007-07-24,14.569999694824219
2007-07-25,
2007-07-26,14.569999694824219
2007-07-27,14.550000190734863
2007-07-30,
2007-07-31,14.800000190734863
2007-08-01,14.850000381469727
2007-08-02,14.699999809265137
2007-08-03,14.699999809265137
2007-08-06,14.649999618530273
2007-08-07,14.649999618530273
2007-08-08,
2007-08-09,14.470000267028809
2007-08-10,14.329999923706055
2007-08-13,14.289999961853027
2007-08-14,14.289999961853027
2007-08-15,14.149999618530273
2007-08-16,13.699999809265137
2007-08-17,13.899999618530273
2007-08-20,14.069999694824219
2007-08-21,14.100000381469727
2007-08-22,
2007-08-23,14.100000381469727
2007-08-24,14.0
2007-08-27,14.050000190734863
2007-08-28,13.920000076293945
2007-08-29,14.0
2007-08-30,14.100000381469727
2007-08-31,14.109999656677246
2007-09-04,
2007-09-05,
2007-09-06,14.3100004196167
2007-09-07,14.390000343322754
2007-09-10,14.550000190734863
2007-09-11,14.859999656677246
2007-09-12,15.039999961853027
2007-09-13,14.569999694824219
2007-09-14,14.9399995803833
2007-09-17,14.9399995803833
2007-09-18,14.960000038146973
2007-09-19,
2007-09-20,15.100000381469727
2007-09-21,15.149999618530273
2007-09-24,
2007-09-25,14.779999732971191
2007-09-26,14.75
2007-09-27,14.84000015258789
2007-09-28,
2007-10-01,14.9399995803833
2007-10-02,15.039999961853027
2007-10-03,14.9399995803833
2007-10-04,14.899999618530273
2007-10-05,14.800000190734863
2007-10-08,14.800000190734863
2007-10-09,14.800000190734863
2007-10-10,14.800000190734863
2007-10-11,15.020000457763672
2007-10-12,14.899999618530273
2007-10-15,14.600000381469727
2007-10-16,14.600000381469727
2007-10-17,14.460000038146973
2007-10-18,14.460000038146973
2007-10-19,14.510000228881836
2007-10-22,14.460000038146973
2007-10-23,14.649999618530273
2007-10-24,14.75
2007-10-25,14.890000343322754
2007-10-26,14.9399995803833
2007-10-29,15.100000381469727
2007-10-30,15.460000038146973
2007-10-31,
2007-11-01,
2007-11-02,
2007-11-05,15.442000389099121
2007-11-06,15.449999809265137
2007-11-07,15.4399995803833
2007-11-08,15.300000190734863
2007-11-09,15.300000190734863
2007-11-12,15.100000381469727
2007-11-13,14.75
2007-11-14,
2007-11-15,14.350000381469727
2007-11-16,14.399900436401367
2007-11-19,14.5
2007-11-20,14.25
2007-11-21,14.079999923706055
2007-11-23,14.079999923706055
2007-11-26,
2007-11-27,14.260000228881836
2007-11-28,14.080100059509277
2007-11-29,14.0
2007-11-30,14.899999618530273
2007-12-03,14.899999618530273
2007-12-04,
2007-12-05,14.880000114440918
2007-12-06,14.359999656677246
2007-12-07,14.140000343322754
2007-12-10,14.229900360107422
2007-12-11,14.229900360107422
2007-12-12,14.050000190734863
2007-12-13,14.050000190734863
2007-12-14,13.899999618530273
2007-12-17,13.9399995803833
2007-12-18,13.979999542236328
2007-12-19,13.75
2007-12-20,13.800000190734863
2007-12-21,13.819999694824219
2007-12-24,13.930000305175781
2007-12-26,13.550000190734863
2007-12-27,13.690099716186523
2007-12-28,13.800000190734863
2007-12-31,13.8100004196167
2008-01-02,13.949999809265137
2008-01-03,14.260000228881836
2008-01-04,
2008-01-07,14.362000465393066
2008-01-08,14.460000038146973
2008-01-09,14.510000228881836
2008-01-10,14.569999694824219
2008-01-11,14.699999809265137
2008-01-14,14.720000267028809
2008-01-15,14.720000267028809
2008-01-16,14.720000267028809
2008-01-17,14.779999732971191
2008-01-18,14.720000267028809
2008-01-22,14.899999618530273
2008-01-23,14.9399995803833
2008-01-24,14.970000267028809
2008-01-25,15.079899787902832
2008-01-28,15.097399711608887
2008-01-29,15.369999885559082
2008-01-30,15.59000015258789
2008-01-31,15.300000190734863
2008-02-01,15.3149995803833
2008-02-04,15.399999618530273
2008-02-05,15.619999885559082
2008-02-06,15.619999885559082
2008-02-07,15.5
2008-02-08,15.399999618530273
2008-02-11,
2008-02-12,15.649999618530273
2008-02-13,15.649999618530273
2008-02-14,15.399999618530273
2008-02-15,14.979999542236328
2008-02-19,15.770000457763672
2008-02-20,14.84000015258789
2008-02-21,14.850000381469727
2008-02-22,14.5
2008-02-25,14.649900436401367
2008-02-26,14.599900245666504
2008-02-27,14.520000457763672
2008-02-28,14.100099563598633
2008-02-29,14.050000190734863
2008-03-03,13.800000190734863
2008-03-04,13.800000190734863
2008-03-05,
2008-03-06,13.765000343322754
2008-03-07,13.710000038146973
2008-03-10,13.8100004196167
2008-03-11,13.989999771118164
2008-03-12,13.800000190734863
2008-03-13,13.899999618530273
2008-03-14,13.619999885559082
2008-03-17,13.380000114440918
2008-03-18,13.550000190734863
2008-03-19,13.649999618530273
2008-03-20,13.850000381469727
2008-03-24,14.25
2008-03-25,14.170000076293945
2008-03-26,14.100000381469727
2008-03-27,
2008-03-28,14.75
2008-03-31,14.350000381469727
2008-04-01,13.920000076293945
2008-04-02,13.920000076293945
2008-04-03,13.84000015258789
2008-04-04,13.710000038146973
2008-04-07,13.710000038146973
2008-04-08,13.779999732971191
2008-04-09,13.899999618530273
2008-04-10,13.970000267028809
2008-04-11,14.0
2008-04-14,14.100000381469727
2008-04-15,14.09000015258789
2008-04-16,14.09000015258789
2008-04-17,14.109999656677246
2008-04-18,
2008-04-21,14.399999618530273
2008-04-22,14.25
2008-04-23,14.300000190734863
2008-04-24,14.0
2008-04-25,13.90999984741211
2008-04-28,14.300000190734863
2008-04-29,
2008-04-30,14.449999809265137
2008-05-01,14.199999809265137
2008-05-02,
2008-05-05,14.29010009765625
2008-05-06,14.8100004196167
2008-05-07,14.75
2008-05-08,
2008-05-09,14.270000457763672
2008-05-12,14.600000381469727
2008-05-13,14.550000190734863
2008-05-14,14.420000076293945
2008-05-15,
2008-05-16,14.390000343322754
2008-05-19,14.479999542236328
2008-05-20,14.550000190734863
2008-05-21,14.649999618530273
2008-05-22,14.84000015258789
2008-05-23,14.649999618530273
2008-05-27,14.979999542236328
2008-05-28,15.0
2008-05-29,15.0
2008-05-30,15.0
2008-06-02,14.739999771118164
2008-06-03,14.539999961853027
2008-06-04,14.600000381469727
2008-06-05,14.479999542236328
2008-06-06,14.539999961853027
2008-06-09,14.460000038146973
2008-06-10,14.34000015258789
2008-06-11,14.100000381469727
2008-06-12,14.130000114440918
2008-06-13,14.130000114440918
2008-06-16,14.050000190734863
2008-06-17,
2008-06-18,13.9399995803833
2008-06-19,13.800000190734863
2008-06-20,13.649999618530273
2008-06-23,
2008-06-24,13.399999618530273
2008-06-25,13.399999618530273
2008-06-26,13.5
2008-06-27,
2008-06-30,13.579999923706055
2008-07-01,13.619999885559082
2008-07-02,13.600000381469727
2008-07-03,13.65999984741211
2008-07-07,
2008-07-08,13.65999984741211
2008-07-09,13.640000343322754
2008-07-10,13.600000381469727
2008-07-11,13.75
2008-07-14,13.65999984741211
2008-07-15,13.649999618530273
2008-07-16,13.619999885559082
2008-07-17,13.710000038146973
2008-07-18,13.710000038146973
2008-07-21,14.0
2008-07-22,14.0
2008-07-23,13.710000038146973
2008-07-24,13.710000038146973
2008-07-25,13.649999618530273
2008-07-28,13.656000137329102
2008-07-29,14.180000305175781
2008-07-30,14.100000381469727
2008-07-31,13.789999961853027
2008-08-01,13.75
2008-08-04,13.630000114440918
2008-08-05,13.670000076293945
2008-08-06,13.670000076293945
2008-08-07,13.710000038146973
2008-08-08,13.850000381469727
2008-08-11,13.760000228881836
2008-08-12,14.0
2008-08-13,
2008-08-14,14.25
2008-08-15,14.489999771118164
2008-08-18,14.240099906921387
2008-08-19,14.300000190734863
2008-08-20,
2008-08-21,14.300000190734863
2008-08-22,14.250100135803223
2008-08-25,14.5
2008-08-26,14.600000381469727
2008-08-27,
2008-08-28,14.800000190734863
2008-08-29,14.75
2008-09-02,
2008-09-03,
2008-09-04,14.319999694824219
2008-09-05,14.369999885559082
2008-09-08,14.369999885559082
2008-09-09,
2008-09-10,14.5
2008-09-11,14.600000381469727
2008-09-12,14.680000305175781
2008-09-15,
2008-09-16,13.954999923706055
2008-09-17,
2008-09-18,
2008-09-19,13.925999641418457
2008-09-22,14.25
2008-09-23,13.70009994506836
2008-09-24,13.75
2008-09-25,14.0
2008-09-26,14.550000190734863
2008-09-29,14.25
2008-09-30,13.779999732971191
2008-10-01,14.0
2008-10-02,13.699999809265137
2008-10-03,12.84000015258789
2008-10-06,10.899999618530273
2008-10-07,11.0
2008-10-08,9.949999809265137
2008-10-09,10.5
2008-10-10,10.5
2008-10-13,11.0
2008-10-14,
2008-10-15,10.550000190734863
2008-10-16,11.0
2008-10-17,10.59000015258789
2008-10-20,10.850000381469727
2008-10-21,10.850000381469727
2008-10-22,10.729999542236328
2008-10-23,12.5
2008-10-24,12.25
2008-10-27,
2008-10-28,12.600000381469727
2008-10-29,12.600000381469727
2008-10-30,12.899999618530273
2008-10-31,13.0
2008-11-03,13.0
2008-11-04,12.75
2008-11-05,13.699999809265137
2008-11-06,14.050000190734863
2008-11-07,14.300000190734863
2008-11-10,14.300000190734863
2008-11-11,13.149999618530273
2008-11-12,
2008-11-13,11.899999618530273
2008-11-14,12.020000457763672
2008-11-17,11.699999809265137
2008-11-18,11.140000343322754
2008-11-19,10.5
2008-11-20,10.600000381469727
2008-11-21,9.9399995803833
2008-11-24,10.600000381469727
2008-11-25,
2008-11-26,10.470000267028809
2008-11-28,10.520000457763672
2008-12-01,10.600000381469727
2008-12-02,10.600000381469727
2008-12-03,11.850000381469727
2008-12-04,12.180000305175781
2008-12-05,11.25
2008-12-08,11.09000015258789
2008-12-09,11.130000114440918
2008-12-10,10.369999885559082
2008-12-11,9.336000442504883
2008-12-12,9.51990032196045
2008-12-15,
2008-12-16,10.050000190734863
2008-12-17,10.949999809265137
2008-12-18,10.379899978637695
2008-12-19,10.699999809265137
2008-12-22,10.699999809265137
2008-12-23,10.649999618530273
2008-12-24,10.649999618530273
2008-12-26,10.633999824523926
2008-12-29,10.5
2008-12-30,10.25
2008-12-31,10.399999618530273
2009-01-02,10.550000190734863
2009-01-05,11.220000267028809
2009-01-06,11.699999809265137
2009-01-07,12.65999984741211
2009-01-08,12.75
2009-01-09,13.5
2009-01-12,13.600000381469727
2009-01-13,13.350000381469727
2009-01-14,13.479999542236328
2009-01-15,13.949999809265137
2009-01-16,13.609999656677246
2009-01-20,13.699999809265137
2009-01-21,13.699999809265137
2009-01-22,12.619999885559082
2009-01-23,12.199999809265137
2009-01-26,12.100000381469727
2009-01-27,11.260000228881836
2009-01-28,11.300000190734863
2009-01-29,11.050000190734863
2009-01-30,11.050000190734863
2009-02-02,10.600000381469727
2009-02-03,11.029999732971191
2009-02-04,11.3100004196167
2009-02-05,11.670000076293945
2009-02-06,11.899999618530273
2009-02-09,11.729999542236328
2009-02-10,11.859999656677246
2009-02-11,11.960000038146973
2009-02-12,11.880000114440918
2009-02-13,11.864800453186035
2009-02-17,11.800000190734863
2009-02-18,11.75
2009-02-19,11.75
2009-02-20,11.930000305175781
2009-02-23,11.729999542236328
2009-02-24,12.923999786376953
2009-02-25,12.694999694824219
2009-02-26,12.579999923706055
2009-02-27,12.579999923706055
2009-03-02,13.14799976348877
2009-03-03,12.600000381469727
2009-03-04,12.15999984741211
2009-03-05,11.835000038146973
2009-03-06,11.789999961853027
2009-03-09,11.800000190734863
2009-03-10,11.949999809265137
2009-03-11,11.949999809265137
2009-03-12,11.779999732971191
2009-03-13,12.0
2009-03-16,11.780099868774414
2009-03-17,12.050000190734863
2009-03-18,12.050000190734863
2009-03-19,11.779999732971191
2009-03-20,11.779999732971191
2009-03-23,12.70009994506836
2009-03-24,11.949999809265137
2009-03-25,11.949999809265137
2009-03-26,11.949999809265137
2009-03-27,11.729999542236328
2009-03-30,11.8100004196167
2009-03-31,11.729999542236328
2009-04-01,11.800000190734863
2009-04-02,11.920000076293945
2009-04-03,11.999899864196777
2009-04-06,12.0
2009-04-07,12.0600004196167
2009-04-08,12.199999809265137
2009-04-09,12.369999885559082
2009-04-13,12.850000381469727
2009-04-14,12.75
2009-04-15,13.420000076293945
2009-04-16,13.15999984741211
2009-04-17,13.699999809265137
2009-04-20,13.380000114440918
2009-04-21,13.710000038146973
2009-04-22,13.710000038146973
2009-04-23,13.800000190734863
2009-04-24,13.600000381469727
2009-04-27,13.5600004196167
2009-04-28,13.5600004196167
2009-04-29,13.5600004196167
2009-04-30,13.5
2009-05-01,13.100000381469727
2009-05-04,13.100000381469727
2009-05-05,13.220000267028809
2009-05-06,13.100000381469727
2009-05-07,12.873000144958496
2009-05-08,12.920000076293945
2009-05-11,12.920000076293945
2009-05-12,12.899999618530273
2009-05-13,12.859999656677246
2009-05-14,12.859999656677246
2009-05-15,12.859999656677246
2009-05-18,14.01990032196045
2009-05-19,13.810400009155273
2009-05-20,13.647000312805176
2009-05-21,13.890000343322754
2009-05-22,13.899999618530273
2009-05-26,13.699999809265137
2009-05-27,13.973899841308594
2009-05-28,13.600000381469727
2009-05-29,14.300000190734863
2009-06-01,14.270000457763672
2009-06-02,14.0
2009-06-03,13.990099906921387
2009-06-04,14.069999694824219
2009-06-05,13.949999809265137
2009-06-08,13.899999618530273
2009-06-09,13.949999809265137
2009-06-10,13.699999809265137
2009-06-11,13.350000381469727
2009-06-12,12.800000190734863
2009-06-15,13.199999809265137
2009-06-16,12.6899995803833
2009-06-17,12.579999923706055
2009-06-18,12.550000190734863
2009-06-19,12.589900016784668
2009-06-22,12.260000228881836
2009-06-23,12.292799949645996
2009-06-24,12.17020034790039
2009-06-25,12.225500106811523
2009-06-26,12.220000267028809
2009-06-29,12.25
2009-06-30,
2009-07-01,12.550000190734863
2009-07-02,12.449999809265137
2009-07-06,12.34000015258789
2009-07-07,
2009-07-08,12.699999809265137
2009-07-09,12.960000038146973
2009-07-10,
2009-07-13,
2009-07-14,13.039999961853027
2009-07-15,13.050000190734863
2009-07-16,13.260000228881836
2009-07-17,13.100000381469727
2009-07-20,13.029999732971191
2009-07-21,13.510000228881836
2009-07-22,13.0600004196167
2009-07-23,13.0600004196167
2009-07-24,13.100000381469727
2009-07-27,13.850000381469727
2009-07-28,13.484000205993652
2009-07-29,
2009-07-30,13.600000381469727
2009-07-31,13.390000343322754
2009-08-03,13.600099563598633
2009-08-04,13.569999694824219
2009-08-05,13.45009994506836
2009-08-06,13.630000114440918
2009-08-07,
2009-08-10,13.600000381469727
2009-08-11,13.580100059509277
2009-08-12,13.579999923706055
2009-08-13,13.600000381469727
2009-08-14,13.473400115966797
2009-08-17,13.170000076293945
2009-08-18,13.569999694824219
2009-08-19,14.050000190734863
2009-08-20,14.25
2009-08-21,14.0
2009-08-24,14.25
2009-08-25,14.25
2009-08-26,14.180000305175781
2009-08-27,14.140000343322754
2009-08-28,14.069999694824219
2009-08-31,14.819999694824219
2009-09-01,14.09000015258789
2009-09-02,14.359999656677246
2009-09-03,14.210000038146973
2009-09-04,14.116000175476074
2009-09-08,14.144499778747559
2009-09-09,14.1899995803833
2009-09-10,14.800000190734863
2009-09-11,14.699999809265137
2009-09-14,15.0
2009-09-15,14.680000305175781
2009-09-16,14.508999824523926
2009-09-17,14.399999618530273
2009-09-18,14.550000190734863
2009-09-21,14.5600004196167
2009-09-22,14.90999984741211
2009-09-23,14.75
2009-09-24,15.0
2009-09-25,15.25
2009-09-28,15.114999771118164
2009-09-29,
2009-09-30,15.25
2009-10-01,15.050000190734863
2009-10-02,15.050000190734863
2009-10-05,15.100000381469727
2009-10-06,15.399999618530273
2009-10-07,15.220000267028809
2009-10-08,14.84000015258789
2009-10-09,14.510000228881836
2009-10-12,13.949999809265137
2009-10-13,13.960000038146973
2009-10-14,13.3100004196167
2009-10-15,13.899999618530273
2009-10-16,13.600000381469727
2009-10-19,13.710000038146973
2009-10-20,13.440099716186523
2009-10-21,13.699999809265137
2009-10-22,13.699999809265137
2009-10-23,13.699999809265137
2009-10-26,14.5600004196167
2009-10-27,15.249899864196777
2009-10-28,15.25
2009-10-29,14.850000381469727
2009-10-30,14.100000381469727
2009-11-02,14.010000228881836
2009-11-03,14.100000381469727
2009-11-04,14.600000381469727
2009-11-05,14.0
2009-11-06,13.588000297546387
2009-11-09,13.90999984741211
2009-11-10,13.90999984741211
2009-11-11,14.0
2009-11-12,14.109999656677246
2009-11-13,13.899999618530273
2009-11-16,13.989999771118164
2009-11-17,14.5
2009-11-18,14.482999801635742
2009-11-19,14.649999618530273
2009-11-20,15.069999694824219
2009-11-23,15.0
2009-11-24,14.859999656677246
2009-11-25,14.720000267028809
2009-11-27,14.090100288391113
2009-11-30,14.1899995803833
2009-12-01,14.539999961853027
2009-12-02,14.100000381469727
2009-12-03,14.210000038146973
2009-12-04,14.199999809265137
2009-12-07,14.001500129699707
2009-12-08,14.0
2009-12-09,14.500100135803223
2009-12-10,13.937000274658203
2009-12-11,14.020000457763672
2009-12-14,13.905400276184082
2009-12-15,14.109999656677246
2009-12-16,14.289999961853027
2009-12-17,14.3100004196167
2009-12-18,14.850000381469727
2009-12-21,14.109999656677246
2009-12-22,14.699999809265137
2009-12-23,14.670000076293945
2009-12-24,15.050000190734863
2009-12-28,15.039999961853027
2009-12-29,15.199999809265137
2009-12-30,15.199999809265137
2009-12-31,15.199999809265137
2010-01-04,15.199999809265137
2010-01-05,15.189900398254395
2010-01-06,15.25
2010-01-07,15.050000190734863
2010-01-08,
2010-01-11,14.640000343322754
2010-01-12,14.649999618530273
2010-01-13,14.871999740600586
2010-01-14,
2010-01-15,14.649999618530273
2010-01-19,14.829999923706055
2010-01-20,14.899999618530273
2010-01-21,15.199999809265137
2010-01-22,14.869999885559082
2010-01-25,14.821999549865723
2010-01-26,15.350000381469727
2010-01-27,15.319999694824219
2010-01-28,15.289999961853027
2010-01-29,15.350000381469727
2010-02-01,15.25
2010-02-02,15.25
2010-02-03,
2010-02-04,14.829999923706055
2010-02-05,15.050000190734863
2010-02-08,
2010-02-09,15.248499870300293
2010-02-10,15.260000228881836
2010-02-11,15.300100326538086
2010-02-12,15.25
2010-02-16,15.074999809265137
2010-02-17,
2010-02-18,
2010-02-19,15.25
2010-02-22,15.25
2010-02-23,15.289999961853027
2010-02-24,15.25
2010-02-25,
2010-02-26,14.890000343322754
2010-03-01,14.9350004196167
2010-03-02,14.949999809265137
2010-03-03,14.5
2010-03-04,14.579899787902832
2010-03-05,14.569999694824219
2010-03-08,14.510000228881836
2010-03-09,14.300000190734863
2010-03-10,14.5
2010-03-11,14.835000038146973
2010-03-12,14.829999923706055
2010-03-15,14.789999961853027
2010-03-16,14.710000038146973
2010-03-17,14.699999809265137
2010-03-18,14.699999809265137
2010-03-19,14.759900093078613
2010-03-22,14.399999618530273
2010-03-23,14.359999656677246
2010-03-24,14.359999656677246
2010-03-25,14.449999809265137
2010-03-26,14.460000038146973
2010-03-29,14.289999961853027
2010-03-30,14.220000267028809
2010-03-31,14.262999534606934
2010-04-01,14.430000305175781
2010-04-05,14.430000305175781
2010-04-06,14.520000457763672
2010-04-07,
2010-04-08,14.260000228881836
2010-04-09,14.25
2010-04-12,14.343500137329102
2010-04-13,
2010-04-14,14.359100341796875
2010-04-15,14.40999984741211
2010-04-16,14.449999809265137
2010-04-19,14.5
2010-04-20,14.5
2010-04-21,14.399999618530273
2010-04-22,14.399999618530273
2010-04-23,
2010-04-26,14.510000228881836
2010-04-27,14.520000457763672
2010-04-28,14.649999618530273
2010-04-29,14.680000305175781
2010-04-30,14.859999656677246
2010-05-03,14.84000015258789
2010-05-04,14.84000015258789
2010-05-05,14.86240005493164
2010-05-06,14.800000190734863
2010-05-07,14.800000190734863
2010-05-10,14.699999809265137
2010-05-11,14.720000267028809
2010-05-12,14.569999694824219
2010-05-13,
2010-05-14,15.0600004196167
2010-05-17,14.920000076293945
2010-05-18,14.75
2010-05-19,14.75
2010-05-20,14.75
2010-05-21,14.75
2010-05-24,
2010-05-25,14.460000038146973
2010-05-26,14.550000190734863
2010-05-27,14.520000457763672
2010-05-28,14.635000228881836
2010-06-01,14.90999984741211
2010-06-02,15.0
2010-06-03,
2010-06-04,14.899999618530273
2010-06-07,14.479999542236328
2010-06-08,14.5
2010-06-09,14.539999961853027
2010-06-10,14.520000457763672
2010-06-11,14.574000358581543
2010-06-14,14.529999732971191
2010-06-15,14.529999732971191
2010-06-16,14.350000381469727
2010-06-17,14.34000015258789
2010-06-18,14.420000076293945
2010-06-21,14.369999885559082
2010-06-22,14.669899940490723
2010-06-23,
2010-06-24,14.699999809265137
2010-06-25,14.874600410461426
2010-06-28,14.949999809265137
2010-06-29,14.630000114440918
2010-06-30,14.999899864196777
2010-07-01,15.074600219726562
2010-07-02,14.920100212097168
2010-07-06,15.03499984741211
2010-07-07,15.199999809265137
2010-07-08,15.4399995803833
2010-07-09,15.369999885559082
2010-07-12,15.270000457763672
2010-07-13,15.420000076293945
2010-07-14,15.210000038146973
2010-07-15,14.9399995803833
2010-07-16,15.069999694824219
2010-07-19,
2010-07-20,14.710000038146973
2010-07-21,14.75
2010-07-22,14.800000190734863
2010-07-23,14.829999923706055
2010-07-26,14.779999732971191
2010-07-27,14.850000381469727
2010-07-28,14.569999694824219
2010-07-29,14.475000381469727
2010-07-30,14.880000114440918
2010-08-02,14.989999771118164
2010-08-03,15.010000228881836
2010-08-04,15.050000190734863
2010-08-05,15.079999923706055
2010-08-06,15.079999923706055
2010-08-09,15.09000015258789
2010-08-10,15.170000076293945
2010-08-11,15.070599555969238
2010-08-12,
2010-08-13,15.04990005493164
2010-08-16,15.099200248718262
2010-08-17,15.039999961853027
2010-08-18,
2010-08-19,15.069999694824219
2010-08-20,
2010-08-23,14.899900436401367
2010-08-24,15.050000190734863
2010-08-25,14.979999542236328
2010-08-26,15.043999671936035
2010-08-27,15.42959976196289
2010-08-30,15.350000381469727
2010-08-31,15.050000190734863
2010-09-01,15.149999618530273
2010-09-02,
2010-09-03,15.300000190734863
2010-09-07,15.390000343322754
2010-09-08,15.1899995803833
2010-09-09,14.960000038146973
2010-09-10,14.988800048828125
2010-09-13,15.0
2010-09-14,15.020000457763672
2010-09-15,15.0
2010-09-16,15.369999885559082
2010-09-17,15.199999809265137
2010-09-20,15.289999961853027
2010-09-21,15.270000457763672
2010-09-22,15.270000457763672
2010-09-23,15.100000381469727
2010-09-24,
2010-09-27,
2010-09-28,15.0600004196167
2010-09-29,15.0600004196167
2010-09-30,15.15999984741211
2010-10-01,
2010-10-04,15.300000190734863
2010-10-05,15.17199993133545
2010-10-06,14.979999542236328
2010-10-07,
2010-10-08,15.0
2010-10-11,15.039999961853027
2010-10-12,15.069999694824219
2010-10-13,
2010-10-14,15.119999885559082
2010-10-15,15.140000343322754
2010-10-18,15.25
2010-10-19,15.149900436401367
2010-10-20,14.84000015258789
2010-10-21,14.850000381469727
2010-10-22,14.850000381469727
2010-10-25,
2010-10-26,14.829999923706055
2010-10-27,15.175000190734863
2010-10-28,15.229999542236328
2010-10-29,15.229999542236328
2010-11-01,15.229999542236328
2010-11-02,15.229999542236328
2010-11-03,15.229999542236328
2010-11-04,
2010-11-05,15.229999542236328
2010-11-08,15.219900131225586
2010-11-09,15.0
2010-11-10,14.739999771118164
2010-11-11,14.6850004196167
2010-11-12,
2010-11-15,14.600000381469727
2010-11-16,14.520000457763672
2010-11-17,14.65999984741211
2010-11-18,13.920000076293945
2010-11-19,13.989899635314941
2010-11-22,13.920100212097168
2010-11-23,13.890000343322754
2010-11-24,13.850000381469727
2010-11-26,14.029999732971191
2010-11-29,14.029999732971191
2010-11-30,13.760000228881836
2010-12-01,13.729999542236328
2010-12-02,13.449999809265137
2010-12-03,13.64900016784668
2010-12-06,13.630000114440918
2010-12-07,13.5
