,ACOR
2012-04-24,146.33999633789062
2012-04-25,150.60000610351562
2012-04-26,150.5399932861328
2012-04-27,151.74000549316406
2012-04-30,151.44000244140625
2012-05-01,149.82000732421875
2012-05-02,153.1199951171875
2012-05-03,143.94000244140625
2012-05-04,141.1199951171875
2012-05-07,145.55999755859375
2012-05-08,143.82000732421875
2012-05-09,142.0800018310547
2012-05-10,142.3800048828125
2012-05-11,143.52000427246094
2012-05-14,141.5399932861328
2012-05-15,140.16000366210938
2012-05-16,139.32000732421875
2012-05-17,137.4600067138672
2012-05-18,129.9600067138672
2012-05-21,132.3000030517578
2012-05-22,133.6199951171875
2012-05-23,135.9600067138672
2012-05-24,135.9600067138672
2012-05-25,135.24000549316406
2012-05-29,135.0
2012-05-30,131.82000732421875
2012-05-31,131.94000244140625
2012-06-01,131.0399932861328
2012-06-04,133.55999755859375
2012-06-05,133.97999572753906
2012-06-06,134.63999938964844
2012-06-07,134.10000610351562
2012-06-08,135.83999633789062
2012-06-11,131.0399932861328
2012-06-12,129.72000122070312
2012-06-13,132.77999877929688
2012-06-14,137.4600067138672
2012-06-15,142.1999969482422
2012-06-18,143.27999877929688
2012-06-19,143.75999450683594
2012-06-20,141.72000122070312
2012-06-21,139.74000549316406
2012-06-22,141.72000122070312
2012-06-25,136.25999450683594
2012-06-26,136.9199981689453
2012-06-27,139.86000061035156
2012-06-28,138.9600067138672
2012-06-29,141.36000061035156
2012-07-02,150.3000030517578
2012-07-03,154.6199951171875
2012-07-05,155.6999969482422
2012-07-06,157.55999755859375
2012-07-09,158.10000610351562
2012-07-10,155.0399932861328
2012-07-11,152.10000610351562
2012-07-12,152.52000427246094
2012-07-13,151.6199951171875
2012-07-16,153.9600067138672
2012-07-17,153.24000549316406
2012-07-18,154.02000427246094
2012-07-19,152.6999969482422
2012-07-20,150.1199951171875
2012-07-23,148.67999267578125
2012-07-24,145.0800018310547
2012-07-25,143.39999389648438
2012-07-26,143.63999938964844
2012-07-27,145.0800018310547
2012-07-30,148.44000244140625
2012-07-31,144.4199981689453
2012-08-01,136.74000549316406
2012-08-02,135.83999633789062
2012-08-03,134.52000427246094
2012-08-06,132.77999877929688
2012-08-07,131.0399932861328
2012-08-08,130.1999969482422
2012-08-09,131.82000732421875
2012-08-10,130.32000732421875
2012-08-13,135.0
2012-08-14,136.44000244140625
2012-08-15,138.0
2012-08-16,138.9600067138672
2012-08-17,139.55999755859375
2012-08-20,139.44000244140625
2012-08-21,139.3800048828125
2012-08-22,139.55999755859375
2012-08-23,138.77999877929688
2012-08-24,138.0
2012-08-27,138.36000061035156
2012-08-28,140.0399932861328
2012-08-29,138.83999633789062
2012-08-30,138.17999267578125
2012-08-31,137.10000610351562
2012-09-04,138.0
2012-09-05,144.5399932861328
2012-09-06,149.4600067138672
2012-09-07,151.13999938964844
2012-09-10,153.3000030517578
2012-09-11,155.6999969482422
2012-09-12,154.02000427246094
2012-09-13,154.5
2012-09-14,152.82000732421875
2012-09-17,150.60000610351562
2012-09-18,152.16000366210938
2012-09-19,152.39999389648438
2012-09-20,152.6999969482422
2012-09-21,154.32000732421875
2012-09-24,151.97999572753906
2012-09-25,154.5
2012-09-26,151.86000061035156
2012-09-27,155.75999450683594
2012-09-28,153.66000366210938
2012-10-01,153.3000030517578
2012-10-02,160.02000427246094
2012-10-03,158.75999450683594
2012-10-04,161.5800018310547
2012-10-05,159.9600067138672
2012-10-08,154.86000061035156
2012-10-09,144.83999633789062
2012-10-10,146.27999877929688
2012-10-11,147.0
2012-10-12,146.75999450683594
2012-10-15,141.66000366210938
2012-10-16,140.75999450683594
2012-10-17,147.05999755859375
2012-10-18,144.05999755859375
2012-10-19,139.8000030517578
2012-10-22,138.89999389648438
2012-10-23,137.27999877929688
2012-10-24,136.67999267578125
2012-10-25,140.10000610351562
2012-10-26,134.8800048828125
2012-10-31,143.6999969482422
2012-11-01,143.33999633789062
2012-11-02,142.3800048828125
2012-11-05,149.5800018310547
2012-11-06,148.9199981689453
2012-11-07,145.9199981689453
2012-11-08,144.66000366210938
2012-11-09,144.47999572753906
2012-11-12,147.36000061035156
2012-11-13,145.02000427246094
2012-11-14,141.66000366210938
2012-11-15,139.44000244140625
2012-11-16,143.10000610351562
2012-11-19,148.9199981689453
2012-11-20,151.6199951171875
2012-11-21,149.4600067138672
2012-11-23,150.47999572753906
2012-11-26,147.83999633789062
2012-11-27,148.9199981689453
2012-11-28,149.52000427246094
2012-11-29,152.16000366210938
2012-11-30,151.25999450683594
2012-12-03,146.52000427246094
2012-12-04,148.74000549316406
2012-12-05,151.44000244140625
2012-12-06,150.5399932861328
2012-12-07,150.36000061035156
2012-12-10,152.22000122070312
2012-12-11,154.5
2012-12-12,151.55999755859375
2012-12-13,151.74000549316406
2012-12-14,150.89999389648438
2012-12-17,153.9600067138672
2012-12-18,151.9199981689453
2012-12-19,149.52000427246094
2012-12-20,148.6199951171875
2012-12-21,151.0800018310547
2012-12-24,147.77999877929688
2012-12-26,147.4199981689453
2012-12-27,145.6199951171875
2012-12-28,145.25999450683594
2012-12-31,149.16000366210938
2013-01-02,151.02000427246094
2013-01-03,161.6999969482422
2013-01-04,166.5
2013-01-07,170.27999877929688
2013-01-08,163.55999755859375
2013-01-09,162.72000122070312
2013-01-10,167.8800048828125
2013-01-11,163.97999572753906
2013-01-14,166.44000244140625
2013-01-15,167.0399932861328
2013-01-16,165.1199951171875
2013-01-17,166.74000549316406
2013-01-18,167.75999450683594
2013-01-22,172.86000061035156
2013-01-23,171.24000549316406
2013-01-24,176.75999450683594
2013-01-25,176.5800018310547
2013-01-28,177.5399932861328
2013-01-29,178.0800018310547
2013-01-30,172.9199981689453
2013-01-31,173.27999877929688
2013-02-01,174.05999755859375
2013-02-04,171.9600067138672
2013-02-05,175.9199981689453
2013-02-06,175.9199981689453
2013-02-07,174.0
2013-02-08,176.52000427246094
2013-02-11,175.5
2013-02-12,177.17999267578125
2013-02-13,179.75999450683594
2013-02-14,177.3000030517578
2013-02-15,178.55999755859375
2013-02-19,182.10000610351562
2013-02-20,184.32000732421875
2013-02-21,180.1199951171875
2013-02-22,180.0
2013-02-25,176.16000366210938
2013-02-26,175.32000732421875
2013-02-27,177.47999572753906
2013-02-28,178.5
2013-03-01,182.39999389648438
2013-03-04,180.5399932861328
2013-03-05,182.16000366210938
2013-03-06,182.75999450683594
2013-03-07,182.75999450683594
2013-03-08,179.94000244140625
2013-03-11,182.22000122070312
2013-03-12,182.5800018310547
2013-03-13,182.82000732421875
2013-03-14,184.8000030517578
2013-03-15,183.3000030517578
2013-03-18,183.77999877929688
2013-03-19,181.0800018310547
2013-03-20,185.0399932861328
2013-03-21,182.22000122070312
2013-03-22,183.17999267578125
2013-03-25,181.1999969482422
2013-03-26,187.25999450683594
2013-03-27,189.89999389648438
2013-03-28,192.17999267578125
2013-04-01,190.67999267578125
2013-04-02,193.6199951171875
2013-04-03,188.94000244140625
2013-04-04,189.77999877929688
2013-04-05,186.3000030517578
2013-04-08,186.9600067138672
2013-04-09,186.83999633789062
2013-04-10,191.8800048828125
2013-04-11,190.5
2013-04-12,189.1199951171875
2013-04-15,213.0
2013-04-16,238.67999267578125
2013-04-17,236.39999389648438
2013-04-18,234.0
2013-04-19,242.63999938964844
2013-04-22,240.17999267578125
2013-04-23,235.32000732421875
2013-04-24,225.9600067138672
2013-04-25,233.39999389648438
2013-04-26,232.9199981689453
2013-04-29,235.6199951171875
2013-04-30,237.4199981689453
2013-05-01,229.6199951171875
2013-05-02,218.16000366210938
2013-05-03,209.6999969482422
2013-05-06,206.22000122070312
2013-05-07,203.10000610351562
2013-05-08,204.5399932861328
2013-05-09,204.36000061035156
2013-05-10,205.67999267578125
2013-05-13,207.05999755859375
2013-05-14,204.66000366210938
2013-05-15,201.83999633789062
2013-05-16,195.17999267578125
2013-05-17,197.63999938964844
2013-05-20,192.9600067138672
2013-05-21,194.39999389648438
2013-05-22,192.47999572753906
2013-05-23,193.3800048828125
2013-05-24,196.02000427246094
2013-05-28,200.5800018310547
2013-05-29,198.0
2013-05-30,203.82000732421875
2013-05-31,200.6999969482422
2013-06-03,198.47999572753906
2013-06-04,198.4199981689453
2013-06-05,196.13999938964844
2013-06-06,200.94000244140625
2013-06-07,206.5800018310547
2013-06-10,206.8800048828125
2013-06-11,204.05999755859375
2013-06-12,202.32000732421875
2013-06-13,203.10000610351562
2013-06-14,204.17999267578125
2013-06-17,205.32000732421875
2013-06-18,209.6999969482422
2013-06-19,209.0399932861328
2013-06-20,196.13999938964844
2013-06-21,199.0800018310547
2013-06-24,191.75999450683594
2013-06-25,190.32000732421875
2013-06-26,194.4600067138672
2013-06-27,200.0399932861328
2013-06-28,197.94000244140625
2013-07-01,208.25999450683594
2013-07-02,209.16000366210938
2013-07-03,211.1999969482422
2013-07-05,219.60000610351562
2013-07-08,219.66000366210938
2013-07-09,215.8800048828125
2013-07-10,220.74000549316406
2013-07-11,220.86000061035156
2013-07-12,226.3800048828125
2013-07-15,229.55999755859375
2013-07-16,227.63999938964844
2013-07-17,227.16000366210938
2013-07-18,227.33999633789062
2013-07-19,225.5399932861328
2013-07-22,223.74000549316406
2013-07-23,220.44000244140625
2013-07-24,221.33999633789062
2013-07-25,227.6999969482422
2013-07-26,230.94000244140625
2013-07-29,228.0
2013-07-30,226.32000732421875
2013-07-31,227.82000732421875
2013-08-01,223.55999755859375
2013-08-02,224.8800048828125
2013-08-05,220.3800048828125
2013-08-06,218.27999877929688
2013-08-07,209.6999969482422
2013-08-08,212.33999633789062
2013-08-09,206.94000244140625
2013-08-12,212.6999969482422
2013-08-13,206.33999633789062
2013-08-14,206.52000427246094
2013-08-15,206.94000244140625
2013-08-16,204.3000030517578
2013-08-19,203.82000732421875
2013-08-20,209.4600067138672
2013-08-21,202.55999755859375
2013-08-22,207.24000549316406
2013-08-23,206.16000366210938
2013-08-26,207.9600067138672
2013-08-27,200.8800048828125
2013-08-28,204.3000030517578
2013-08-29,207.05999755859375
2013-08-30,202.74000549316406
2013-09-03,209.5800018310547
2013-09-04,215.27999877929688
2013-09-05,215.4600067138672
2013-09-06,214.13999938964844
2013-09-09,222.24000549316406
2013-09-10,221.52000427246094
2013-09-11,222.66000366210938
2013-09-12,222.89999389648438
2013-09-13,214.97999572753906
2013-09-16,215.8800048828125
2013-09-17,213.72000122070312
2013-09-18,214.9199981689453
2013-09-19,213.36000061035156
2013-09-20,210.05999755859375
2013-09-23,212.10000610351562
2013-09-24,210.66000366210938
2013-09-25,208.55999755859375
2013-09-26,211.44000244140625
2013-09-27,208.44000244140625
2013-09-30,205.1999969482422
2013-10-01,212.5800018310547
2013-10-02,216.47999572753906
2013-10-03,216.36000061035156
2013-10-04,219.24000549316406
2013-10-07,215.4600067138672
2013-10-08,208.0800018310547
2013-10-09,203.8800048828125
2013-10-10,211.97999572753906
2013-10-11,212.0399932861328
2013-10-14,195.0
2013-10-15,192.9600067138672
2013-10-16,197.94000244140625
2013-10-17,198.72000122070312
2013-10-18,196.8000030517578
2013-10-21,195.05999755859375
2013-10-22,196.25999450683594
2013-10-23,199.3800048828125
2013-10-24,198.17999267578125
2013-10-25,198.72000122070312
2013-10-28,197.10000610351562
2013-10-29,199.67999267578125
2013-10-30,192.0
2013-10-31,183.66000366210938
2013-11-01,185.33999633789062
2013-11-04,193.97999572753906
2013-11-05,195.60000610351562
2013-11-06,195.3000030517578
2013-11-07,190.5
2013-11-08,190.8000030517578
2013-11-11,192.3000030517578
2013-11-12,196.44000244140625
2013-11-13,200.94000244140625
2013-11-14,201.36000061035156
2013-11-15,203.52000427246094
2013-11-18,198.05999755859375
2013-11-19,199.6199951171875
2013-11-20,198.5399932861328
2013-11-21,199.3800048828125
2013-11-22,205.32000732421875
2013-11-25,209.94000244140625
2013-11-26,207.1199951171875
2013-11-27,209.52000427246094
2013-11-29,208.86000061035156
2013-12-02,201.5399932861328
2013-12-03,202.25999450683594
2013-12-04,192.4199981689453
2013-12-05,189.47999572753906
2013-12-06,189.47999572753906
2013-12-09,188.63999938964844
2013-12-10,185.6999969482422
2013-12-11,177.89999389648438
2013-12-12,179.39999389648438
2013-12-13,178.6199951171875
2013-12-16,180.0
2013-12-17,177.17999267578125
2013-12-18,178.13999938964844
2013-12-19,173.5800018310547
2013-12-20,178.97999572753906
2013-12-23,180.0
2013-12-24,176.8800048828125
2013-12-26,180.83999633789062
2013-12-27,176.6999969482422
2013-12-30,173.33999633789062
2013-12-31,175.1999969482422
2014-01-02,173.75999450683594
2014-01-03,175.3800048828125
2014-01-06,167.6999969482422
2014-01-07,167.27999877929688
2014-01-08,169.9199981689453
2014-01-09,172.0800018310547
2014-01-10,174.60000610351562
2014-01-13,178.6199951171875
2014-01-14,182.10000610351562
2014-01-15,181.32000732421875
2014-01-16,184.02000427246094
2014-01-17,183.0
2014-01-21,189.5399932861328
2014-01-22,188.4600067138672
2014-01-23,188.39999389648438
2014-01-24,184.5
2014-01-27,178.9199981689453
2014-01-28,185.10000610351562
2014-01-29,180.60000610351562
2014-01-30,179.8800048828125
2014-01-31,176.10000610351562
2014-02-03,171.3000030517578
2014-02-04,172.6199951171875
2014-02-05,171.5399932861328
2014-02-06,173.94000244140625
2014-02-07,181.1999969482422
2014-02-10,182.4600067138672
2014-02-11,185.10000610351562
2014-02-12,185.75999450683594
2014-02-13,204.36000061035156
2014-02-14,199.6199951171875
2014-02-18,208.0800018310547
2014-02-19,208.6199951171875
2014-02-20,212.8800048828125
2014-02-21,213.60000610351562
2014-02-24,218.94000244140625
2014-02-25,223.9199981689453
2014-02-26,219.3000030517578
2014-02-27,223.02000427246094
2014-02-28,219.83999633789062
2014-03-03,218.16000366210938
2014-03-04,234.5399932861328
2014-03-05,236.27999877929688
2014-03-06,227.22000122070312
2014-03-07,227.27999877929688
2014-03-10,226.44000244140625
2014-03-11,224.22000122070312
2014-03-12,227.22000122070312
2014-03-13,221.6999969482422
2014-03-14,223.74000549316406
2014-03-17,225.9600067138672
2014-03-18,234.9600067138672
2014-03-19,236.5800018310547
2014-03-20,236.4600067138672
2014-03-21,230.33999633789062
2014-03-24,226.8000030517578
2014-03-25,234.5399932861328
2014-03-26,223.97999572753906
2014-03-27,229.13999938964844
2014-03-28,219.72000122070312
2014-03-31,227.4600067138672
2014-04-01,233.33999633789062
2014-04-02,230.82000732421875
2014-04-03,226.44000244140625
2014-04-04,217.67999267578125
2014-04-07,224.5800018310547
2014-04-08,221.75999450683594
2014-04-09,230.8800048828125
2014-04-10,221.5800018310547
2014-04-11,211.13999938964844
2014-04-14,215.22000122070312
2014-04-15,210.72000122070312
2014-04-16,212.0399932861328
2014-04-17,207.72000122070312
2014-04-21,210.5399932861328
2014-04-22,214.6199951171875
2014-04-23,211.5
2014-04-24,209.94000244140625
2014-04-25,200.75999450683594
2014-04-28,203.82000732421875
2014-04-29,210.60000610351562
2014-04-30,212.6999969482422
2014-05-01,215.39999389648438
2014-05-02,194.33999633789062
2014-05-05,190.3800048828125
2014-05-06,191.22000122070312
2014-05-07,184.5
2014-05-08,178.13999938964844
2014-05-09,181.02000427246094
2014-05-12,184.02000427246094
2014-05-13,182.10000610351562
2014-05-14,180.77999877929688
2014-05-15,181.74000549316406
2014-05-16,185.82000732421875
2014-05-19,185.6999969482422
2014-05-20,181.1999969482422
2014-05-21,184.6199951171875
2014-05-22,192.72000122070312
2014-05-23,192.72000122070312
2014-05-27,200.8800048828125
2014-05-28,198.60000610351562
2014-05-29,197.10000610351562
2014-05-30,197.27999877929688
2014-06-02,195.3000030517578
2014-06-03,199.74000549316406
2014-06-04,204.0
2014-06-05,209.75999450683594
2014-06-06,212.6999969482422
2014-06-09,213.36000061035156
2014-06-10,206.10000610351562
2014-06-11,208.86000061035156
2014-06-12,212.75999450683594
2014-06-13,210.66000366210938
2014-06-16,211.67999267578125
2014-06-17,192.72000122070312
2014-06-18,207.66000366210938
2014-06-19,207.05999755859375
2014-06-20,209.8800048828125
2014-06-23,210.77999877929688
2014-06-24,204.60000610351562
2014-06-25,201.60000610351562
2014-06-26,200.94000244140625
2014-06-27,203.33999633789062
2014-06-30,202.25999450683594
2014-07-01,204.60000610351562
2014-07-02,204.05999755859375
2014-07-03,203.8800048828125
2014-07-07,197.75999450683594
2014-07-08,192.36000061035156
2014-07-09,186.05999755859375
2014-07-10,187.86000061035156
2014-07-11,188.5800018310547
2014-07-14,188.4600067138672
2014-07-15,181.3800048828125
2014-07-16,181.02000427246094
2014-07-17,176.27999877929688
2014-07-18,180.60000610351562
2014-07-21,179.27999877929688
2014-07-22,178.5
2014-07-23,182.27999877929688
2014-07-24,177.36000061035156
2014-07-25,177.05999755859375
2014-07-28,175.44000244140625
2014-07-29,176.6999969482422
2014-07-30,178.9199981689453
2014-07-31,175.6199951171875
2014-08-01,170.6999969482422
2014-08-04,174.60000610351562
2014-08-05,176.39999389648438
2014-08-06,179.0399932861328
2014-08-07,177.24000549316406
2014-08-08,181.74000549316406
2014-08-11,182.10000610351562
2014-08-12,184.0800018310547
2014-08-13,184.97999572753906
2014-08-14,188.6999969482422
2014-08-15,189.72000122070312
2014-08-18,190.25999450683594
2014-08-19,190.1999969482422
2014-08-20,187.9199981689453
2014-08-21,189.77999877929688
2014-08-22,189.0
2014-08-25,194.16000366210938
2014-08-26,196.3800048828125
2014-08-27,198.05999755859375
2014-08-28,193.74000549316406
2014-08-29,195.47999572753906
2014-09-02,193.02000427246094
2014-09-03,190.44000244140625
2014-09-04,191.82000732421875
2014-09-05,189.24000549316406
2014-09-08,191.75999450683594
2014-09-09,184.6199951171875
2014-09-10,185.94000244140625
2014-09-11,185.39999389648438
2014-09-12,183.17999267578125
2014-09-15,178.02000427246094
2014-09-16,179.4600067138672
2014-09-17,178.13999938964844
2014-09-18,182.52000427246094
2014-09-19,180.0
2014-09-22,175.5
2014-09-23,176.10000610351562
2014-09-24,225.72000122070312
2014-09-25,213.24000549316406
2014-09-26,213.72000122070312
2014-09-29,214.13999938964844
2014-09-30,203.27999877929688
2014-10-01,204.83999633789062
2014-10-02,204.4199981689453
2014-10-03,205.0800018310547
2014-10-06,202.74000549316406
2014-10-07,193.3800048828125
2014-10-08,203.10000610351562
2014-10-09,196.6199951171875
2014-10-10,190.44000244140625
2014-10-13,185.39999389648438
2014-10-14,187.13999938964844
2014-10-15,186.89999389648438
2014-10-16,191.82000732421875
2014-10-17,190.6199951171875
2014-10-20,194.27999877929688
2014-10-21,195.47999572753906
2014-10-22,193.6199951171875
2014-10-23,210.17999267578125
2014-10-24,205.5
2014-10-27,206.75999450683594
2014-10-28,210.36000061035156
2014-10-29,215.27999877929688
2014-10-30,216.89999389648438
2014-10-31,208.9199981689453
2014-11-03,211.0800018310547
2014-11-04,208.67999267578125
2014-11-05,207.17999267578125
2014-11-06,215.75999450683594
2014-11-07,210.66000366210938
2014-11-10,217.44000244140625
2014-11-11,215.4600067138672
2014-11-12,209.39999389648438
2014-11-13,202.3800048828125
2014-11-14,200.82000732421875
2014-11-17,204.60000610351562
2014-11-18,207.17999267578125
2014-11-19,209.8800048828125
2014-11-20,216.5399932861328
2014-11-21,215.63999938964844
2014-11-24,218.4600067138672
2014-11-25,219.0
2014-11-26,220.86000061035156
2014-11-28,218.6999969482422
2014-12-01,212.8800048828125
2014-12-02,218.82000732421875
2014-12-03,221.0399932861328
2014-12-04,218.39999389648438
2014-12-05,225.89999389648438
2014-12-08,227.10000610351562
2014-12-09,232.67999267578125
2014-12-10,229.74000549316406
2014-12-11,231.83999633789062
2014-12-12,232.1999969482422
2014-12-15,230.39999389648438
2014-12-16,229.5
2014-12-17,230.82000732421875
2014-12-18,242.10000610351562
2014-12-19,240.36000061035156
2014-12-22,240.3000030517578
2014-12-23,230.39999389648438
2014-12-24,234.83999633789062
2014-12-26,237.9600067138672
2014-12-29,246.4199981689453
2014-12-30,243.83999633789062
2014-12-31,245.22000122070312
2015-01-02,243.05999755859375
2015-01-05,242.16000366210938
2015-01-06,240.72000122070312
2015-01-07,250.9199981689453
2015-01-08,251.63999938964844
2015-01-09,252.47999572753906
2015-01-12,260.6400146484375
2015-01-13,265.3800048828125
2015-01-14,257.5799865722656
2015-01-15,247.67999267578125
2015-01-16,255.5399932861328
2015-01-20,263.4599914550781
2015-01-21,256.9200134277344
2015-01-22,261.29998779296875
2015-01-23,262.55999755859375
2015-01-26,267.0
2015-01-27,262.20001220703125
2015-01-28,255.24000549316406
2015-01-29,252.0
2015-01-30,249.3000030517578
2015-02-02,245.33999633789062
2015-02-03,244.74000549316406
2015-02-04,241.6199951171875
2015-02-05,253.8000030517578
2015-02-06,242.39999389648438
2015-02-09,239.4600067138672
2015-02-10,216.36000061035156
2015-02-11,221.33999633789062
2015-02-12,219.89999389648438
2015-02-13,216.83999633789062
2015-02-17,224.63999938964844
2015-02-18,224.8800048828125
2015-02-19,227.63999938964844
2015-02-20,224.4600067138672
2015-02-23,223.13999938964844
2015-02-24,219.3000030517578
2015-02-25,216.24000549316406
2015-02-26,213.36000061035156
2015-02-27,203.0399932861328
2015-03-02,210.05999755859375
2015-03-03,211.1999969482422
2015-03-04,214.44000244140625
2015-03-05,211.8000030517578
2015-03-06,208.44000244140625
2015-03-09,203.27999877929688
2015-03-10,212.5800018310547
2015-03-11,211.0800018310547
2015-03-12,205.5
2015-03-13,206.10000610351562
2015-03-16,206.82000732421875
2015-03-17,203.75999450683594
2015-03-18,204.0
2015-03-19,210.77999877929688
2015-03-20,208.44000244140625
2015-03-23,208.32000732421875
2015-03-24,208.55999755859375
2015-03-25,201.77999877929688
2015-03-26,197.63999938964844
2015-03-27,205.1999969482422
2015-03-30,203.4600067138672
2015-03-31,199.67999267578125
2015-04-01,201.4199981689453
2015-04-02,201.05999755859375
2015-04-06,198.05999755859375
2015-04-07,200.22000122070312
2015-04-08,204.05999755859375
2015-04-09,203.10000610351562
2015-04-10,206.75999450683594
2015-04-13,208.9199981689453
2015-04-14,205.1999969482422
2015-04-15,211.0800018310547
2015-04-16,208.0800018310547
2015-04-17,206.94000244140625
2015-04-20,209.33999633789062
2015-04-21,208.02000427246094
2015-04-22,200.0399932861328
2015-04-23,201.0
2015-04-24,198.72000122070312
2015-04-27,188.63999938964844
2015-04-28,186.24000549316406
2015-04-29,190.02000427246094
2015-04-30,180.4199981689453
2015-05-01,178.6199951171875
2015-05-04,185.0399932861328
2015-05-05,174.83999633789062
2015-05-06,176.10000610351562
2015-05-07,178.5
2015-05-08,182.0399932861328
2015-05-11,181.1999969482422
2015-05-12,179.82000732421875
2015-05-13,178.74000549316406
2015-05-14,179.39999389648438
2015-05-15,180.24000549316406
2015-05-18,184.25999450683594
2015-05-19,188.39999389648438
2015-05-20,191.6999969482422
2015-05-21,193.55999755859375
2015-05-22,192.05999755859375
2015-05-26,189.66000366210938
2015-05-27,188.94000244140625
2015-05-28,182.8800048828125
2015-05-29,182.8800048828125
2015-06-01,182.22000122070312
2015-06-02,179.94000244140625
2015-06-03,181.5
2015-06-04,182.39999389648438
2015-06-05,185.10000610351562
2015-06-08,185.33999633789062
2015-06-09,182.94000244140625
2015-06-10,183.77999877929688
2015-06-11,186.17999267578125
2015-06-12,189.3000030517578
2015-06-15,193.13999938964844
2015-06-16,199.86000061035156
2015-06-17,201.77999877929688
2015-06-18,204.36000061035156
2015-06-19,206.75999450683594
2015-06-22,212.63999938964844
2015-06-23,209.22000122070312
2015-06-24,205.6199951171875
2015-06-25,205.25999450683594
2015-06-26,203.5800018310547
2015-06-29,200.5800018310547
2015-06-30,199.97999572753906
2015-07-01,192.5399932861328
2015-07-02,192.47999572753906
2015-07-06,194.94000244140625
2015-07-07,201.0
2015-07-08,196.25999450683594
2015-07-09,200.52000427246094
2015-07-10,204.4199981689453
2015-07-13,207.66000366210938
2015-07-14,211.44000244140625
2015-07-15,212.94000244140625
2015-07-16,211.5
2015-07-17,208.67999267578125
2015-07-20,211.74000549316406
2015-07-21,206.75999450683594
2015-07-22,211.3800048828125
2015-07-23,208.5
2015-07-24,202.25999450683594
2015-07-27,204.72000122070312
2015-07-28,207.66000366210938
2015-07-29,202.67999267578125
2015-07-30,205.3800048828125
2015-07-31,206.16000366210938
2015-08-03,208.44000244140625
2015-08-04,207.17999267578125
2015-08-05,207.24000549316406
2015-08-06,196.9199981689453
2015-08-07,192.89999389648438
2015-08-10,194.22000122070312
2015-08-11,191.5800018310547
2015-08-12,193.02000427246094
2015-08-13,189.89999389648438
2015-08-14,191.0399932861328
2015-08-17,194.33999633789062
2015-08-18,186.89999389648438
2015-08-19,182.8800048828125
2015-08-20,175.25999450683594
2015-08-21,179.39999389648438
2015-08-24,173.75999450683594
2015-08-25,188.22000122070312
2015-08-26,191.75999450683594
2015-08-27,190.13999938964844
2015-08-28,196.3800048828125
2015-08-31,191.82000732421875
2015-09-01,190.6199951171875
2015-09-02,195.36000061035156
2015-09-03,191.16000366210938
2015-09-04,190.25999450683594
2015-09-08,200.16000366210938
2015-09-09,195.5399932861328
2015-09-10,197.5800018310547
2015-09-11,198.4199981689453
2015-09-14,194.27999877929688
2015-09-15,193.0800018310547
2015-09-16,191.94000244140625
2015-09-17,195.3000030517578
2015-09-18,193.0800018310547
2015-09-21,184.8000030517578
2015-09-22,179.94000244140625
2015-09-23,178.8000030517578
2015-09-24,177.24000549316406
2015-09-25,166.97999572753906
2015-09-28,157.25999450683594
2015-09-29,154.67999267578125
2015-09-30,159.05999755859375
2015-10-01,164.75999450683594
2015-10-02,168.3000030517578
2015-10-05,188.52000427246094
2015-10-06,178.25999450683594
2015-10-07,179.63999938964844
2015-10-08,180.66000366210938
2015-10-09,179.33999633789062
2015-10-12,180.24000549316406
2015-10-13,178.32000732421875
2015-10-14,179.52000427246094
2015-10-15,185.4600067138672
2015-10-16,184.74000549316406
2015-10-19,186.0
2015-10-20,182.39999389648438
2015-10-21,190.25999450683594
2015-10-22,209.52000427246094
2015-10-23,216.83999633789062
2015-10-26,220.6199951171875
2015-10-27,223.1999969482422
2015-10-28,223.86000061035156
2015-10-29,217.1999969482422
2015-10-30,216.24000549316406
2015-11-02,222.36000061035156
2015-11-03,225.60000610351562
2015-11-04,228.1199951171875
2015-11-05,227.10000610351562
2015-11-06,225.3000030517578
2015-11-09,221.52000427246094
2015-11-10,224.94000244140625
2015-11-11,222.1199951171875
2015-11-12,223.1999969482422
2015-11-13,222.0
2015-11-16,223.1999969482422
2015-11-17,224.5800018310547
2015-11-18,227.33999633789062
2015-11-19,224.52000427246094
2015-11-20,224.39999389648438
2015-11-23,225.5399932861328
2015-11-24,224.27999877929688
2015-11-25,228.36000061035156
2015-11-27,229.13999938964844
2015-11-30,229.13999938964844
2015-12-01,227.16000366210938
2015-12-02,223.9199981689453
2015-12-03,219.66000366210938
2015-12-04,225.89999389648438
2015-12-07,217.97999572753906
2015-12-08,224.10000610351562
2015-12-09,223.74000549316406
2015-12-10,228.1199951171875
2015-12-11,222.77999877929688
2015-12-14,222.9600067138672
2015-12-15,230.82000732421875
2015-12-16,238.02000427246094
2015-12-17,242.4600067138672
2015-12-18,244.32000732421875
2015-12-21,251.82000732421875
2015-12-22,257.8800048828125
2015-12-23,257.70001220703125
2015-12-24,257.70001220703125
2015-12-28,256.3800048828125
2015-12-29,259.5
2015-12-30,258.17999267578125
2015-12-31,256.67999267578125
2016-01-04,253.5
2016-01-05,252.24000549316406
2016-01-06,250.0800018310547
2016-01-07,246.05999755859375
2016-01-08,241.32000732421875
2016-01-11,239.8800048828125
2016-01-12,247.44000244140625
2016-01-13,229.86000061035156
2016-01-14,235.5
2016-01-15,239.39999389648438
2016-01-19,225.3000030517578
2016-01-20,227.94000244140625
2016-01-21,225.05999755859375
2016-01-22,228.0
2016-01-25,239.33999633789062
2016-01-26,233.75999450683594
2016-01-27,226.67999267578125
