,COLM
2002-02-22,15.265000343322754
2002-02-25,15.399999618530273
2002-02-26,15.395000457763672
2002-02-27,15.225000381469727
2002-02-28,15.210000038146973
2002-03-01,15.614999771118164
2002-03-04,16.725000381469727
2002-03-05,16.334999084472656
2002-03-06,16.760000228881836
2002-03-07,16.860000610351562
2002-03-08,17.045000076293945
2002-03-11,17.0049991607666
2002-03-12,17.690000534057617
2002-03-13,16.479999542236328
2002-03-14,16.5
2002-03-15,17.020000457763672
2002-03-18,17.190000534057617
2002-03-19,17.155000686645508
2002-03-20,16.739999771118164
2002-03-21,16.6200008392334
2002-03-22,16.8799991607666
2002-03-25,16.475000381469727
2002-03-26,16.450000762939453
2002-03-27,16.575000762939453
2002-03-28,16.774999618530273
2002-04-01,16.174999237060547
2002-04-02,16.575000762939453
2002-04-03,16.68000030517578
2002-04-04,17.299999237060547
2002-04-05,17.684999465942383
2002-04-08,18.09000015258789
2002-04-09,18.594999313354492
2002-04-10,18.690000534057617
2002-04-11,18.19499969482422
2002-04-12,18.315000534057617
2002-04-15,18.424999237060547
2002-04-16,18.895000457763672
2002-04-17,18.9950008392334
2002-04-18,19.145000457763672
2002-04-19,19.235000610351562
2002-04-22,18.959999084472656
2002-04-23,18.809999465942383
2002-04-24,18.690000534057617
2002-04-25,18.7549991607666
2002-04-26,18.15999984741211
2002-04-29,18.2450008392334
2002-04-30,18.899999618530273
2002-05-01,19.049999237060547
2002-05-02,19.06999969482422
2002-05-03,19.06999969482422
2002-05-06,19.165000915527344
2002-05-07,19.940000534057617
2002-05-08,19.100000381469727
2002-05-09,18.280000686645508
2002-05-10,18.440000534057617
2002-05-13,18.739999771118164
2002-05-14,18.639999389648438
2002-05-15,18.649999618530273
2002-05-16,18.704999923706055
2002-05-17,18.875
2002-05-20,18.81999969482422
2002-05-21,18.06999969482422
2002-05-22,18.094999313354492
2002-05-23,18.209999084472656
2002-05-24,18.454999923706055
2002-05-28,18.454999923706055
2002-05-29,18.350000381469727
2002-05-30,18.145000457763672
2002-05-31,17.610000610351562
2002-06-03,17.264999389648438
2002-06-04,17.15999984741211
2002-06-05,17.28499984741211
2002-06-06,17.05500030517578
2002-06-07,17.274999618530273
2002-06-10,17.485000610351562
2002-06-11,17.450000762939453
2002-06-12,17.524999618530273
2002-06-13,17.299999237060547
2002-06-14,17.0049991607666
2002-06-17,17.454999923706055
2002-06-18,17.5049991607666
2002-06-19,17.415000915527344
2002-06-20,17.295000076293945
2002-06-21,16.940000534057617
2002-06-24,16.875
2002-06-25,16.299999237060547
2002-06-26,16.21500015258789
2002-06-27,16.2450008392334
2002-06-28,15.994999885559082
2002-07-01,15.899999618530273
2002-07-02,15.494999885559082
2002-07-03,14.975000381469727
2002-07-05,15.944999694824219
2002-07-08,16.299999237060547
2002-07-09,17.030000686645508
2002-07-10,16.604999542236328
2002-07-11,16.200000762939453
2002-07-12,16.18000030517578
2002-07-15,15.529999732971191
2002-07-16,15.25
2002-07-17,15.494999885559082
2002-07-18,15.005000114440918
2002-07-19,14.720000267028809
2002-07-22,14.395000457763672
2002-07-23,14.805000305175781
2002-07-24,15.53499984741211
2002-07-25,15.1899995803833
2002-07-26,16.799999237060547
2002-07-29,17.4950008392334
2002-07-30,17.770000457763672
2002-07-31,17.475000381469727
2002-08-01,17.219999313354492
2002-08-02,16.6299991607666
2002-08-05,16.469999313354492
2002-08-06,17.079999923706055
2002-08-07,17.260000228881836
2002-08-08,17.53499984741211
2002-08-09,18.2549991607666
2002-08-12,17.889999389648438
2002-08-13,18.235000610351562
2002-08-14,18.75
2002-08-15,18.9950008392334
2002-08-16,18.864999771118164
2002-08-19,19.399999618530273
2002-08-20,19.204999923706055
2002-08-21,19.69499969482422
2002-08-22,19.75
2002-08-23,19.4950008392334
2002-08-26,19.149999618530273
2002-08-27,18.325000762939453
2002-08-28,18.045000076293945
2002-08-29,18.135000228881836
2002-08-30,18.110000610351562
2002-09-03,17.889999389648438
2002-09-04,18.684999465942383
2002-09-05,18.559999465942383
2002-09-06,18.829999923706055
2002-09-09,18.790000915527344
2002-09-10,19.399999618530273
2002-09-11,19.5
2002-09-12,19.25
2002-09-13,19.075000762939453
2002-09-16,18.975000381469727
2002-09-17,18.850000381469727
2002-09-18,18.760000228881836
2002-09-19,18.290000915527344
2002-09-20,18.235000610351562
2002-09-23,17.639999389648438
2002-09-24,17.3700008392334
2002-09-25,17.799999237060547
2002-09-26,18.389999389648438
2002-09-27,18.149999618530273
2002-09-30,17.360000610351562
2002-10-01,17.0
2002-10-02,17.145000457763672
2002-10-03,15.899999618530273
2002-10-04,16.65999984741211
2002-10-07,15.75
2002-10-08,16.149999618530273
2002-10-09,15.604999542236328
2002-10-10,16.274999618530273
2002-10-11,17.4950008392334
2002-10-14,17.600000381469727
2002-10-15,18.649999618530273
2002-10-16,17.719999313354492
2002-10-17,18.6299991607666
2002-10-18,18.760000228881836
2002-10-21,18.7450008392334
2002-10-22,19.225000381469727
2002-10-23,19.40999984741211
2002-10-24,18.895000457763672
2002-10-25,19.2450008392334
2002-10-28,19.280000686645508
2002-10-29,19.350000381469727
2002-10-30,19.395000457763672
2002-10-31,20.110000610351562
2002-11-01,20.5
2002-11-04,20.424999237060547
2002-11-05,19.905000686645508
2002-11-06,20.479999542236328
2002-11-07,20.21500015258789
2002-11-08,20.2549991607666
2002-11-11,19.985000610351562
2002-11-12,20.399999618530273
2002-11-13,20.424999237060547
2002-11-14,21.350000381469727
2002-11-15,21.895000457763672
2002-11-18,21.440000534057617
2002-11-19,20.665000915527344
2002-11-20,21.125
2002-11-21,21.959999084472656
2002-11-22,21.44499969482422
2002-11-25,21.860000610351562
2002-11-26,21.854999542236328
2002-11-27,22.545000076293945
2002-11-29,22.075000762939453
2002-12-02,22.424999237060547
2002-12-03,22.354999542236328
2002-12-04,23.0049991607666
2002-12-05,22.059999465942383
2002-12-06,22.485000610351562
2002-12-09,21.96500015258789
2002-12-10,22.385000228881836
2002-12-11,23.100000381469727
2002-12-12,23.719999313354492
2002-12-13,23.30500030517578
2002-12-16,23.774999618530273
2002-12-17,23.395000457763672
2002-12-18,22.65999984741211
2002-12-19,22.760000228881836
2002-12-20,23.299999237060547
2002-12-23,22.959999084472656
2002-12-24,22.05500030517578
2002-12-26,22.059999465942383
2002-12-27,21.729999542236328
2002-12-30,22.299999237060547
2002-12-31,22.209999084472656
2003-01-02,23.09000015258789
2003-01-03,22.6200008392334
2003-01-06,22.989999771118164
2003-01-07,22.385000228881836
2003-01-08,21.989999771118164
2003-01-09,22.514999389648438
2003-01-10,22.709999084472656
2003-01-13,23.05500030517578
2003-01-14,23.030000686645508
2003-01-15,22.56999969482422
2003-01-16,22.135000228881836
2003-01-17,21.485000610351562
2003-01-21,20.719999313354492
2003-01-22,21.31999969482422
2003-01-23,21.959999084472656
2003-01-24,21.25
2003-01-27,21.0
2003-01-28,20.829999923706055
2003-01-29,20.954999923706055
2003-01-30,21.200000762939453
2003-01-31,17.760000228881836
2003-02-03,17.5
2003-02-04,18.0
2003-02-05,17.899999618530273
2003-02-06,17.68000030517578
2003-02-07,16.600000381469727
2003-02-10,16.399999618530273
2003-02-11,16.94499969482422
2003-02-12,16.670000076293945
2003-02-13,16.799999237060547
2003-02-14,16.920000076293945
2003-02-18,17.649999618530273
2003-02-19,17.15999984741211
2003-02-20,17.639999389648438
2003-02-21,17.799999237060547
2003-02-24,17.6200008392334
2003-02-25,17.575000762939453
2003-02-26,17.229999542236328
2003-02-27,17.94499969482422
2003-02-28,17.875
2003-03-03,18.049999237060547
2003-03-04,17.360000610351562
2003-03-05,17.440000534057617
2003-03-06,17.209999084472656
2003-03-07,17.43000030517578
2003-03-10,16.844999313354492
2003-03-11,16.934999465942383
2003-03-12,16.709999084472656
2003-03-13,17.360000610351562
2003-03-14,17.424999237060547
2003-03-17,18.584999084472656
2003-03-18,18.545000076293945
2003-03-19,18.454999923706055
2003-03-20,18.90999984741211
2003-03-21,19.360000610351562
2003-03-24,18.774999618530273
2003-03-25,18.815000534057617
2003-03-26,18.600000381469727
2003-03-27,18.979999542236328
2003-03-28,18.4950008392334
2003-03-31,18.584999084472656
2003-04-01,18.0
2003-04-02,18.954999923706055
2003-04-03,19.020000457763672
2003-04-04,19.229999542236328
2003-04-07,19.5
2003-04-08,19.299999237060547
2003-04-09,18.735000610351562
2003-04-10,19.0
2003-04-11,19.200000762939453
2003-04-14,19.68000030517578
2003-04-15,19.975000381469727
2003-04-16,19.665000915527344
2003-04-17,19.415000915527344
2003-04-21,19.725000381469727
2003-04-22,20.760000228881836
2003-04-23,20.899999618530273
2003-04-24,20.44499969482422
2003-04-25,23.059999465942383
2003-04-28,23.600000381469727
2003-04-29,24.014999389648438
2003-04-30,23.985000610351562
2003-05-01,23.854999542236328
2003-05-02,23.594999313354492
2003-05-05,23.295000076293945
2003-05-06,23.704999923706055
2003-05-07,23.844999313354492
2003-05-08,23.354999542236328
2003-05-09,23.165000915527344
2003-05-12,23.549999237060547
2003-05-13,23.78499984741211
2003-05-14,23.225000381469727
2003-05-15,22.969999313354492
2003-05-16,22.8799991607666
2003-05-19,22.18000030517578
2003-05-20,22.31999969482422
2003-05-21,22.639999389648438
2003-05-22,23.565000534057617
2003-05-23,23.030000686645508
2003-05-27,23.924999237060547
2003-05-28,23.90999984741211
2003-05-29,24.510000228881836
2003-05-30,24.809999465942383
2003-06-02,25.670000076293945
2003-06-03,25.530000686645508
2003-06-04,26.139999389648438
2003-06-05,26.350000381469727
2003-06-06,24.6200008392334
2003-06-09,24.700000762939453
2003-06-10,25.350000381469727
2003-06-11,25.575000762939453
2003-06-12,26.065000534057617
2003-06-13,25.635000228881836
2003-06-16,26.295000076293945
2003-06-17,25.424999237060547
2003-06-18,25.5
2003-06-19,25.19499969482422
2003-06-20,25.420000076293945
2003-06-23,24.399999618530273
2003-06-24,24.604999542236328
2003-06-25,25.135000228881836
2003-06-26,25.43000030517578
2003-06-27,25.545000076293945
2003-06-30,25.700000762939453
2003-07-01,26.0049991607666
2003-07-02,26.700000762939453
2003-07-03,26.479999542236328
2003-07-07,26.875
2003-07-08,26.46500015258789
2003-07-09,26.28499984741211
2003-07-10,25.3799991607666
2003-07-11,26.059999465942383
2003-07-14,26.475000381469727
2003-07-15,26.0049991607666
2003-07-16,26.274999618530273
2003-07-17,25.075000762939453
2003-07-18,24.885000228881836
2003-07-21,24.315000534057617
2003-07-22,24.03499984741211
2003-07-23,23.46500015258789
2003-07-24,26.0
2003-07-25,26.18000030517578
2003-07-28,26.5049991607666
2003-07-29,26.165000915527344
2003-07-30,26.290000915527344
2003-07-31,26.479999542236328
2003-08-01,26.31999969482422
2003-08-04,26.31999969482422
2003-08-05,25.530000686645508
2003-08-06,25.55500030517578
2003-08-07,25.8700008392334
2003-08-08,26.19499969482422
2003-08-11,25.889999389648438
2003-08-12,26.145000457763672
2003-08-13,26.149999618530273
2003-08-14,26.15999984741211
2003-08-15,26.2549991607666
2003-08-18,26.475000381469727
2003-08-19,26.2549991607666
2003-08-20,26.170000076293945
2003-08-21,25.915000915527344
2003-08-22,25.75
2003-08-25,25.2450008392334
2003-08-26,25.604999542236328
2003-08-27,25.625
2003-08-28,25.46500015258789
2003-08-29,25.5
2003-09-02,26.149999618530273
2003-09-03,26.1200008392334
2003-09-04,26.360000610351562
2003-09-05,25.950000762939453
2003-09-08,26.239999771118164
2003-09-09,25.5049991607666
2003-09-10,25.80500030517578
2003-09-11,25.65999984741211
2003-09-12,25.75
2003-09-15,25.924999237060547
2003-09-16,26.190000534057617
2003-09-17,26.6200008392334
2003-09-18,27.100000381469727
2003-09-19,27.625
2003-09-22,27.21500015258789
2003-09-23,27.21500015258789
2003-09-24,26.549999237060547
2003-09-25,26.0
2003-09-26,26.264999389648438
2003-09-29,26.424999237060547
2003-09-30,26.375
2003-10-01,27.0
2003-10-02,27.485000610351562
2003-10-03,28.364999771118164
2003-10-06,28.579999923706055
2003-10-07,28.299999237060547
2003-10-08,27.96500015258789
2003-10-09,28.670000076293945
2003-10-10,28.584999084472656
2003-10-13,29.135000228881836
2003-10-14,29.15999984741211
2003-10-15,28.709999084472656
2003-10-16,28.604999542236328
2003-10-17,29.219999313354492
2003-10-20,29.235000610351562
2003-10-21,28.915000915527344
2003-10-22,28.424999237060547
2003-10-23,28.5049991607666
2003-10-24,27.760000228881836
2003-10-27,28.399999618530273
2003-10-28,28.670000076293945
2003-10-29,28.815000534057617
2003-10-30,29.225000381469727
2003-10-31,29.1200008392334
2003-11-03,28.68000030517578
2003-11-04,28.545000076293945
2003-11-05,28.6200008392334
2003-11-06,28.649999618530273
2003-11-07,28.834999084472656
2003-11-10,28.600000381469727
2003-11-11,28.885000228881836
2003-11-12,29.145000457763672
2003-11-13,29.309999465942383
2003-11-14,28.809999465942383
2003-11-17,28.604999542236328
2003-11-18,28.514999389648438
2003-11-19,28.68000030517578
2003-11-20,28.514999389648438
2003-11-21,28.635000228881836
2003-11-24,29.010000228881836
2003-11-25,29.045000076293945
2003-11-26,29.1299991607666
2003-11-28,29.639999389648438
2003-12-01,29.375
2003-12-02,28.844999313354492
2003-12-03,27.790000915527344
2003-12-04,27.44499969482422
2003-12-05,27.625
2003-12-08,27.549999237060547
2003-12-09,27.05500030517578
2003-12-10,26.049999237060547
2003-12-11,26.235000610351562
2003-12-12,26.010000228881836
2003-12-15,25.93000030517578
2003-12-16,25.774999618530273
2003-12-17,26.75
2003-12-18,27.385000228881836
2003-12-19,27.709999084472656
2003-12-22,27.399999618530273
2003-12-23,27.53499984741211
2003-12-24,27.575000762939453
2003-12-26,27.735000610351562
2003-12-29,27.700000762939453
2003-12-30,27.610000610351562
2003-12-31,27.25
2004-01-02,27.385000228881836
2004-01-05,26.950000762939453
2004-01-06,27.795000076293945
2004-01-07,27.389999389648438
2004-01-08,28.80500030517578
2004-01-09,28.040000915527344
2004-01-12,27.700000762939453
2004-01-13,27.44499969482422
2004-01-14,27.635000228881836
2004-01-15,27.385000228881836
2004-01-16,27.5
2004-01-20,27.139999389648438
2004-01-21,27.420000076293945
2004-01-22,27.375
2004-01-23,27.424999237060547
2004-01-26,27.104999542236328
2004-01-27,27.2450008392334
2004-01-28,26.565000534057617
2004-01-29,26.829999923706055
2004-01-30,26.565000534057617
2004-02-02,26.309999465942383
2004-02-03,26.4950008392334
2004-02-04,26.625
2004-02-05,26.209999084472656
2004-02-06,26.545000076293945
2004-02-09,26.674999237060547
2004-02-10,26.579999923706055
2004-02-11,26.905000686645508
2004-02-12,26.7549991607666
2004-02-13,26.649999618530273
2004-02-17,26.40999984741211
2004-02-18,26.34000015258789
2004-02-19,26.075000762939453
2004-02-20,25.600000381469727
2004-02-23,25.364999771118164
2004-02-24,26.28499984741211
2004-02-25,26.5
2004-02-26,26.15999984741211
2004-02-27,26.0049991607666
2004-03-01,26.155000686645508
2004-03-02,26.229999542236328
2004-03-03,26.024999618530273
2004-03-04,26.594999313354492
2004-03-05,26.75
2004-03-08,26.424999237060547
2004-03-09,26.1299991607666
2004-03-10,26.049999237060547
2004-03-11,25.40999984741211
2004-03-12,26.030000686645508
2004-03-15,25.5
2004-03-16,25.350000381469727
2004-03-17,25.434999465942383
2004-03-18,25.80500030517578
2004-03-19,25.885000228881836
2004-03-22,25.260000228881836
2004-03-23,26.184999465942383
2004-03-24,26.309999465942383
2004-03-25,26.875
2004-03-26,26.850000381469727
2004-03-29,27.28499984741211
2004-03-30,27.639999389648438
2004-03-31,27.690000534057617
2004-04-01,28.2549991607666
2004-04-02,28.780000686645508
2004-04-05,28.985000610351562
2004-04-06,29.18000030517578
2004-04-07,28.799999237060547
2004-04-08,28.7549991607666
2004-04-12,28.780000686645508
2004-04-13,28.485000610351562
2004-04-14,27.889999389648438
2004-04-15,28.125
2004-04-16,28.15999984741211
2004-04-19,27.989999771118164
2004-04-20,28.6200008392334
2004-04-21,28.735000610351562
2004-04-22,29.014999389648438
2004-04-23,28.795000076293945
2004-04-26,28.704999923706055
2004-04-27,29.260000228881836
2004-04-28,28.684999465942383
2004-04-29,28.184999465942383
2004-04-30,26.6200008392334
2004-05-03,26.780000686645508
2004-05-04,26.524999618530273
2004-05-05,26.545000076293945
2004-05-06,26.600000381469727
2004-05-07,26.059999465942383
2004-05-10,26.03499984741211
2004-05-11,26.25
2004-05-12,26.559999465942383
2004-05-13,26.174999237060547
2004-05-14,26.375
2004-05-17,25.790000915527344
2004-05-18,26.329999923706055
2004-05-19,26.149999618530273
2004-05-20,26.424999237060547
2004-05-21,26.584999084472656
2004-05-24,26.68000030517578
2004-05-25,26.959999084472656
2004-05-26,27.05500030517578
2004-05-27,27.225000381469727
2004-05-28,27.049999237060547
2004-06-01,27.225000381469727
2004-06-02,27.420000076293945
2004-06-03,26.8700008392334
2004-06-04,27.09000015258789
2004-06-07,27.469999313354492
2004-06-08,27.415000915527344
2004-06-09,27.520000457763672
2004-06-10,27.5
2004-06-14,27.325000762939453
2004-06-15,27.229999542236328
2004-06-16,27.44499969482422
2004-06-17,27.709999084472656
2004-06-18,27.75
2004-06-21,27.719999313354492
2004-06-22,27.545000076293945
2004-06-23,27.875
2004-06-24,28.225000381469727
2004-06-25,27.924999237060547
2004-06-28,27.979999542236328
2004-06-29,27.34000015258789
2004-06-30,27.309999465942383
2004-07-01,28.024999618530273
2004-07-02,28.024999618530273
2004-07-06,27.989999771118164
2004-07-07,28.21500015258789
2004-07-08,28.135000228881836
2004-07-09,28.264999389648438
2004-07-12,28.184999465942383
2004-07-13,28.46500015258789
2004-07-14,27.399999618530273
2004-07-15,26.94499969482422
2004-07-16,26.44499969482422
2004-07-19,25.950000762939453
2004-07-20,27.104999542236328
2004-07-21,26.5
2004-07-22,26.264999389648438
2004-07-23,26.325000762939453
2004-07-26,26.825000762939453
2004-07-27,27.040000915527344
2004-07-28,27.139999389648438
2004-07-29,27.21500015258789
2004-07-30,27.375
2004-08-02,27.545000076293945
2004-08-03,27.594999313354492
2004-08-04,27.475000381469727
2004-08-05,26.959999084472656
2004-08-06,26.774999618530273
2004-08-09,26.729999542236328
2004-08-10,27.190000534057617
2004-08-11,27.045000076293945
2004-08-12,26.700000762939453
2004-08-13,26.75
2004-08-16,27.010000228881836
2004-08-17,27.514999389648438
2004-08-18,27.40999984741211
2004-08-19,27.43000030517578
2004-08-20,27.239999771118164
2004-08-23,27.204999923706055
2004-08-24,27.100000381469727
2004-08-25,27.0
2004-08-26,27.0049991607666
2004-08-27,27.325000762939453
2004-08-30,27.204999923706055
2004-08-31,27.270000457763672
2004-09-01,27.229999542236328
2004-09-02,27.844999313354492
2004-09-03,28.020000457763672
2004-09-07,28.145000457763672
2004-09-08,27.979999542236328
2004-09-09,27.559999465942383
2004-09-10,27.729999542236328
2004-09-13,27.815000534057617
2004-09-14,27.94499969482422
2004-09-15,27.68000030517578
2004-09-16,28.014999389648438
2004-09-17,27.545000076293945
2004-09-20,27.69499969482422
2004-09-21,27.735000610351562
2004-09-22,27.635000228881836
2004-09-23,27.690000534057617
2004-09-24,27.56999969482422
2004-09-27,27.325000762939453
2004-09-28,27.75
2004-09-29,27.30500030517578
2004-09-30,27.25
2004-10-01,27.225000381469727
2004-10-04,27.600000381469727
2004-10-05,27.510000228881836
2004-10-06,27.165000915527344
2004-10-07,27.649999618530273
2004-10-08,27.184999465942383
2004-10-11,27.625
2004-10-12,27.395000457763672
2004-10-13,27.125
2004-10-14,27.28499984741211
2004-10-15,26.8700008392334
2004-10-18,27.28499984741211
2004-10-19,27.209999084472656
2004-10-20,27.28499984741211
2004-10-21,27.559999465942383
2004-10-22,27.280000686645508
2004-10-25,27.325000762939453
2004-10-26,27.954999923706055
2004-10-27,28.649999618530273
2004-10-28,28.5
2004-10-29,30.18000030517578
2004-11-01,30.200000762939453
2004-11-02,30.010000228881836
2004-11-03,30.270000457763672
2004-11-04,30.46500015258789
2004-11-05,30.454999923706055
2004-11-08,30.174999237060547
2004-11-09,30.06999969482422
2004-11-10,29.829999923706055
2004-11-11,29.635000228881836
2004-11-12,29.709999084472656
2004-11-15,29.625
2004-11-16,29.360000610351562
2004-11-17,29.354999542236328
2004-11-18,29.135000228881836
2004-11-19,28.885000228881836
2004-11-22,28.649999618530273
2004-11-23,28.69499969482422
2004-11-24,29.079999923706055
2004-11-26,28.975000381469727
2004-11-29,28.565000534057617
2004-11-30,28.450000762939453
2004-12-01,29.040000915527344
2004-12-02,29.71500015258789
2004-12-03,29.350000381469727
2004-12-06,29.024999618530273
2004-12-07,29.174999237060547
2004-12-08,28.950000762939453
2004-12-09,29.094999313354492
2004-12-10,29.190000534057617
2004-12-13,28.90999984741211
2004-12-14,29.06999969482422
2004-12-15,28.905000686645508
2004-12-16,28.8799991607666
2004-12-17,28.809999465942383
2004-12-20,29.09000015258789
2004-12-21,29.760000228881836
2004-12-22,29.475000381469727
2004-12-23,29.80500030517578
2004-12-27,29.649999618530273
2004-12-28,29.75
2004-12-29,29.75
2004-12-30,29.655000686645508
2004-12-31,29.80500030517578
2005-01-03,28.825000762939453
2005-01-04,28.110000610351562
2005-01-05,27.81999969482422
2005-01-06,27.5
2005-01-07,27.325000762939453
2005-01-10,27.790000915527344
2005-01-11,28.315000534057617
2005-01-12,27.78499984741211
2005-01-13,27.479999542236328
2005-01-14,27.899999618530273
2005-01-18,27.770000457763672
2005-01-19,28.19499969482422
2005-01-20,27.774999618530273
2005-01-21,27.21500015258789
2005-01-24,27.459999084472656
2005-01-25,27.059999465942383
2005-01-26,26.770000457763672
2005-01-27,27.985000610351562
2005-01-28,27.084999084472656
2005-01-31,27.434999465942383
2005-02-01,27.53499984741211
2005-02-02,27.594999313354492
2005-02-03,27.81999969482422
2005-02-04,27.954999923706055
2005-02-07,28.094999313354492
2005-02-08,27.96500015258789
2005-02-09,27.68000030517578
2005-02-10,27.75
2005-02-11,28.135000228881836
2005-02-14,28.184999465942383
2005-02-15,28.225000381469727
2005-02-16,27.989999771118164
2005-02-17,28.235000610351562
2005-02-18,28.225000381469727
2005-02-22,28.174999237060547
2005-02-23,28.354999542236328
2005-02-24,28.274999618530273
2005-02-25,28.09000015258789
2005-02-28,28.024999618530273
2005-03-01,28.5
2005-03-02,28.479999542236328
2005-03-03,28.295000076293945
2005-03-04,28.389999389648438
2005-03-07,28.104999542236328
2005-03-08,27.860000610351562
2005-03-09,27.7549991607666
2005-03-10,27.545000076293945
2005-03-11,27.469999313354492
2005-03-14,28.010000228881836
2005-03-15,28.059999465942383
2005-03-16,27.985000610351562
2005-03-17,27.885000228881836
2005-03-18,27.454999923706055
2005-03-21,27.184999465942383
2005-03-22,27.030000686645508
2005-03-23,26.889999389648438
2005-03-24,27.045000076293945
2005-03-28,27.104999542236328
2005-03-29,26.514999389648438
2005-03-30,26.415000915527344
2005-03-31,26.614999771118164
2005-04-01,26.399999618530273
2005-04-04,26.645000457763672
2005-04-05,27.05500030517578
2005-04-06,26.854999542236328
2005-04-07,26.700000762939453
2005-04-08,26.729999542236328
2005-04-11,26.479999542236328
2005-04-12,26.46500015258789
2005-04-13,26.280000686645508
2005-04-14,25.96500015258789
2005-04-15,25.489999771118164
2005-04-18,25.514999389648438
2005-04-19,25.899999618530273
2005-04-20,25.795000076293945
2005-04-21,25.875
2005-04-22,25.725000381469727
2005-04-25,25.540000915527344
2005-04-26,26.139999389648438
2005-04-27,26.55500030517578
2005-04-28,25.479999542236328
2005-04-29,21.5
2005-05-02,22.135000228881836
2005-05-03,22.264999389648438
2005-05-04,22.309999465942383
2005-05-05,22.19499969482422
2005-05-06,22.040000915527344
2005-05-09,22.1299991607666
2005-05-10,21.94499969482422
2005-05-11,21.9950008392334
2005-05-12,21.989999771118164
2005-05-13,21.934999465942383
2005-05-16,21.864999771118164
2005-05-17,22.084999084472656
2005-05-18,22.3700008392334
2005-05-19,22.514999389648438
2005-05-20,22.31999969482422
2005-05-23,22.424999237060547
2005-05-24,22.19499969482422
2005-05-25,22.31999969482422
2005-05-26,22.4950008392334
2005-05-27,22.559999465942383
2005-05-31,22.575000762939453
2005-06-01,22.540000915527344
2005-06-02,22.614999771118164
2005-06-03,22.635000228881836
2005-06-06,22.479999542236328
2005-06-07,22.985000610351562
2005-06-08,22.885000228881836
2005-06-09,22.790000915527344
2005-06-10,23.0
2005-06-13,23.25
2005-06-14,23.264999389648438
2005-06-15,23.674999237060547
2005-06-16,23.809999465942383
2005-06-17,23.850000381469727
2005-06-20,23.860000610351562
2005-06-21,23.875
2005-06-22,24.06999969482422
2005-06-23,24.149999618530273
2005-06-24,24.18000030517578
2005-06-27,24.0049991607666
2005-06-28,24.040000915527344
2005-06-29,24.350000381469727
2005-06-30,24.670000076293945
2005-07-01,24.719999313354492
2005-07-05,25.05500030517578
2005-07-06,24.325000762939453
2005-07-07,23.7549991607666
2005-07-08,23.674999237060547
2005-07-11,24.0049991607666
2005-07-12,24.375
2005-07-13,24.225000381469727
2005-07-14,24.1200008392334
2005-07-15,24.34000015258789
2005-07-18,24.28499984741211
2005-07-19,24.399999618530273
2005-07-20,24.594999313354492
2005-07-21,24.225000381469727
2005-07-22,24.25
2005-07-25,23.864999771118164
2005-07-26,24.03499984741211
2005-07-27,23.799999237060547
2005-07-28,23.434999465942383
2005-07-29,25.420000076293945
2005-08-01,25.905000686645508
2005-08-02,25.625
2005-08-03,25.375
2005-08-04,25.065000534057617
2005-08-05,24.81999969482422
2005-08-08,24.510000228881836
2005-08-09,24.780000686645508
2005-08-10,25.0
2005-08-11,25.03499984741211
2005-08-12,25.065000534057617
2005-08-15,25.5049991607666
2005-08-16,24.670000076293945
2005-08-17,24.610000610351562
2005-08-18,24.44499969482422
2005-08-19,24.19499969482422
2005-08-22,24.350000381469727
2005-08-23,24.635000228881836
2005-08-24,24.165000915527344
2005-08-25,24.06999969482422
2005-08-26,23.920000076293945
2005-08-29,23.975000381469727
2005-08-30,23.645000457763672
2005-08-31,23.200000762939453
2005-09-01,23.094999313354492
2005-09-02,22.635000228881836
2005-09-06,22.940000534057617
2005-09-07,22.979999542236328
2005-09-08,22.860000610351562
2005-09-09,22.969999313354492
2005-09-12,23.739999771118164
2005-09-13,23.69499969482422
2005-09-14,23.635000228881836
2005-09-15,23.520000457763672
2005-09-16,23.649999618530273
2005-09-19,23.114999771118164
2005-09-20,22.299999237060547
2005-09-21,22.209999084472656
2005-09-22,22.145000457763672
2005-09-23,22.780000686645508
2005-09-26,22.795000076293945
2005-09-27,23.03499984741211
2005-09-28,22.94499969482422
2005-09-29,23.104999542236328
2005-09-30,23.200000762939453
2005-10-03,23.0
2005-10-04,22.78499984741211
2005-10-05,22.475000381469727
2005-10-06,22.520000457763672
2005-10-07,22.69499969482422
2005-10-10,23.174999237060547
2005-10-11,22.479999542236328
2005-10-12,22.200000762939453
2005-10-13,22.18000030517578
2005-10-14,22.55500030517578
2005-10-17,22.584999084472656
2005-10-18,22.354999542236328
2005-10-19,22.69499969482422
2005-10-20,22.25
2005-10-21,22.1299991607666
2005-10-24,22.44499969482422
2005-10-25,22.145000457763672
2005-10-26,22.21500015258789
2005-10-27,21.454999923706055
2005-10-28,21.03499984741211
2005-10-31,21.21500015258789
2005-11-01,21.260000228881836
2005-11-02,21.735000610351562
2005-11-03,22.395000457763672
2005-11-04,22.454999923706055
2005-11-07,22.639999389648438
2005-11-08,22.579999923706055
2005-11-09,22.260000228881836
2005-11-10,22.280000686645508
2005-11-11,22.46500015258789
2005-11-14,22.540000915527344
2005-11-15,21.915000915527344
2005-11-16,21.864999771118164
2005-11-17,22.075000762939453
2005-11-18,22.649999618530273
2005-11-21,22.670000076293945
2005-11-22,22.969999313354492
2005-11-23,23.135000228881836
2005-11-25,23.21500015258789
2005-11-28,23.079999923706055
2005-11-29,23.05500030517578
2005-11-30,23.239999771118164
2005-12-01,22.56999969482422
