,EFAS
2019-03-04,16.239999771118164
2019-03-05,16.198999404907227
2019-03-06,16.194000244140625
2019-03-07,15.96500015258789
2019-03-08,15.970000267028809
2019-03-11,16.059999465942383
2019-03-12,16.100000381469727
2019-03-13,16.099000930786133
2019-03-14,16.257999420166016
2019-03-15,16.268999099731445
2019-03-18,16.351999282836914
2019-03-19,16.351999282836914
2019-03-20,16.299999237060547
2019-03-21,16.299999237060547
2019-03-22,16.1200008392334
2019-03-25,16.100000381469727
2019-03-26,16.173999786376953
2019-03-27,16.079999923706055
2019-03-28,16.040000915527344
2019-03-29,16.007999420166016
2019-04-01,16.170000076293945
2019-04-02,16.170000076293945
2019-04-03,16.200000762939453
2019-04-04,16.139999389648438
2019-04-05,16.15999984741211
2019-04-08,16.1299991607666
2019-04-09,16.05500030517578
2019-04-10,16.09000015258789
2019-04-11,16.1200008392334
2019-04-12,16.25
2019-04-15,16.309999465942383
2019-04-16,16.378999710083008
2019-04-17,16.378999710083008
2019-04-18,16.336000442504883
2019-04-22,16.3700008392334
2019-04-23,16.260000228881836
2019-04-24,16.139999389648438
2019-04-25,16.06100082397461
2019-04-26,16.08099937438965
2019-04-29,16.166000366210938
2019-04-30,16.124000549316406
2019-05-01,16.149999618530273
2019-05-02,16.020000457763672
2019-05-03,16.09000015258789
2019-05-06,15.845999717712402
2019-05-07,15.739999771118164
2019-05-08,15.729999542236328
2019-05-09,15.619999885559082
2019-05-10,15.75
2019-05-13,15.5600004196167
2019-05-14,15.585000038146973
2019-05-15,15.456999778747559
2019-05-16,15.595000267028809
2019-05-17,15.470000267028809
2019-05-20,15.536999702453613
2019-05-21,15.649999618530273
2019-05-22,15.529999732971191
2019-05-23,15.319999694824219
2019-05-24,15.491999626159668
2019-05-28,15.510000228881836
2019-05-29,15.312000274658203
2019-05-30,15.42300033569336
2019-05-31,15.38599967956543
2019-06-03,15.376999855041504
2019-06-04,15.604999542236328
2019-06-05,15.604999542236328
2019-06-06,15.697999954223633
2019-06-07,15.939000129699707
2019-06-10,15.949999809265137
2019-06-11,15.934000015258789
2019-06-12,15.829999923706055
2019-06-13,15.8100004196167
2019-06-14,15.710000038146973
2019-06-17,15.640000343322754
2019-06-18,15.774999618530273
2019-06-19,15.819999694824219
2019-06-20,15.878999710083008
2019-06-21,15.878999710083008
2019-06-24,15.866999626159668
2019-06-25,15.75
2019-06-26,15.760000228881836
2019-06-27,15.83899974822998
2019-06-28,15.9399995803833
2019-07-01,15.958999633789062
2019-07-02,16.0
2019-07-03,16.030000686645508
2019-07-05,15.96399974822998
2019-07-08,15.880000114440918
2019-07-09,15.791000366210938
2019-07-10,15.890000343322754
2019-07-11,15.899999618530273
2019-07-12,15.979999542236328
2019-07-15,15.979999542236328
2019-07-16,15.859999656677246
2019-07-17,15.770000457763672
2019-07-18,15.770000457763672
2019-07-19,15.880000114440918
2019-07-22,15.831000328063965
2019-07-23,15.885000228881836
2019-07-24,15.90999984741211
2019-07-25,15.819999694824219
2019-07-26,15.805000305175781
2019-07-29,15.899999618530273
2019-07-30,15.609000205993652
2019-07-31,15.5600004196167
2019-08-01,15.399999618530273
2019-08-02,15.26099967956543
2019-08-05,14.770000457763672
2019-08-06,14.8100004196167
2019-08-07,14.9399995803833
2019-08-08,15.0600004196167
2019-08-09,14.944999694824219
2019-08-12,14.8100004196167
2019-08-13,14.890000343322754
2019-08-14,14.600000381469727
2019-08-15,14.5
2019-08-16,14.65999984741211
2019-08-19,14.770000457763672
2019-08-20,14.779999732971191
2019-08-21,14.779999732971191
2019-08-22,14.819999694824219
2019-08-23,14.71399974822998
2019-08-26,14.6899995803833
2019-08-27,14.779999732971191
2019-08-28,14.720000267028809
2019-08-29,14.75
2019-08-30,14.729999542236328
2019-09-03,14.710000038146973
2019-09-04,14.970000267028809
2019-09-05,15.119000434875488
2019-09-06,15.109999656677246
2019-09-09,15.210000038146973
2019-09-10,15.446000099182129
2019-09-11,15.529999732971191
2019-09-12,15.65999984741211
2019-09-13,15.810999870300293
2019-09-16,15.75
2019-09-17,15.649999618530273
2019-09-18,15.616999626159668
2019-09-19,15.70199966430664
2019-09-20,15.8100004196167
2019-09-23,15.67300033569336
2019-09-24,15.59000015258789
2019-09-25,15.569999694824219
2019-09-26,15.562999725341797
2019-09-27,15.609000205993652
2019-09-30,15.60099983215332
2019-10-01,15.5649995803833
2019-10-02,15.1899995803833
2019-10-03,15.142999649047852
2019-10-04,15.1850004196167
2019-10-07,15.220999717712402
2019-10-08,15.07800006866455
2019-10-09,15.050000190734863
2019-10-10,15.253999710083008
2019-10-11,15.722000122070312
2019-10-14,15.652999877929688
2019-10-15,15.937000274658203
2019-10-16,15.928000450134277
2019-10-17,16.007999420166016
2019-10-18,15.989999771118164
2019-10-21,16.284000396728516
2019-10-22,16.149999618530273
2019-10-23,16.18400001525879
2019-10-24,16.21500015258789
2019-10-25,16.156999588012695
2019-10-28,16.198999404907227
2019-10-29,16.134000778198242
2019-10-30,16.100000381469727
2019-10-31,16.139999389648438
2019-11-01,16.149999618530273
2019-11-04,16.15999984741211
2019-11-05,16.14900016784668
2019-11-06,16.09000015258789
2019-11-07,16.09000015258789
2019-11-08,16.062999725341797
2019-11-11,16.113000869750977
2019-11-12,16.15999984741211
2019-11-13,16.025999069213867
2019-11-14,15.979999542236328
2019-11-15,15.984000205993652
2019-11-18,16.075000762939453
2019-11-19,16.054000854492188
2019-11-20,15.890000343322754
2019-11-21,15.854999542236328
2019-11-22,15.904000282287598
2019-11-25,15.979999542236328
2019-11-26,15.944999694824219
2019-11-27,15.96500015258789
2019-11-29,15.869999885559082
2019-12-02,15.729999542236328
2019-12-03,15.670000076293945
2019-12-04,15.746000289916992
2019-12-05,15.779999732971191
2019-12-06,15.84000015258789
2019-12-09,15.845000267028809
2019-12-10,15.8100004196167
2019-12-11,15.789999961853027
2019-12-12,15.979999542236328
2019-12-13,16.260000228881836
2019-12-16,16.46500015258789
2019-12-17,16.422000885009766
2019-12-18,16.325000762939453
2019-12-19,16.329999923706055
2019-12-20,16.29599952697754
2019-12-23,16.344999313354492
2019-12-24,16.31100082397461
2019-12-26,16.40999984741211
2019-12-27,16.53499984741211
2019-12-30,16.299999237060547
2019-12-31,16.290000915527344
2020-01-02,16.440000534057617
2020-01-03,16.329999923706055
2020-01-06,16.389999389648438
2020-01-07,16.344999313354492
2020-01-08,16.31399917602539
2020-01-09,16.312999725341797
2020-01-10,16.290000915527344
2020-01-13,16.360000610351562
2020-01-14,16.43000030517578
2020-01-15,16.420000076293945
2020-01-16,16.510000228881836
2020-01-17,16.514999389648438
2020-01-21,16.420000076293945
2020-01-22,16.43000030517578
2020-01-23,16.459999084472656
2020-01-24,16.365999221801758
2020-01-27,16.110000610351562
2020-01-28,16.28499984741211
2020-01-29,16.239999771118164
2020-01-30,16.225000381469727
2020-01-31,16.031999588012695
2020-02-03,16.010000228881836
2020-02-04,16.155000686645508
2020-02-05,16.170000076293945
2020-02-06,16.172000885009766
2020-02-07,16.08300018310547
2020-02-10,16.145000457763672
2020-02-11,16.316999435424805
2020-02-12,16.43899917602539
2020-02-13,16.31999969482422
2020-02-14,16.367000579833984
2020-02-18,16.302000045776367
2020-02-19,16.395000457763672
2020-02-20,16.27899932861328
2020-02-21,16.3700008392334
2020-02-24,15.670000076293945
2020-02-25,15.335000038146973
2020-02-26,15.28499984741211
2020-02-27,14.84000015258789
2020-02-28,14.529999732971191
2020-03-02,14.630000114440918
2020-03-03,14.545999526977539
2020-03-04,14.829999923706055
2020-03-05,14.373000144958496
2020-03-06,14.223999977111816
2020-03-09,12.77400016784668
2020-03-10,13.189000129699707
2020-03-11,12.470000267028809
2020-03-12,10.95300006866455
2020-03-13,11.329999923706055
2020-03-16,10.008000373840332
2020-03-17,10.40999984741211
2020-03-18,9.680000305175781
2020-03-19,9.734999656677246
2020-03-20,9.631999969482422
2020-03-23,9.324000358581543
2020-03-24,10.095000267028809
2020-03-25,10.630000114440918
2020-03-26,11.114999771118164
2020-03-27,10.71399974822998
2020-03-30,10.710000038146973
2020-03-31,10.760000228881836
2020-04-01,10.289999961853027
2020-04-02,10.430000305175781
2020-04-03,10.149999618530273
2020-04-06,10.682000160217285
2020-04-07,10.800000190734863
2020-04-08,10.975000381469727
2020-04-09,11.399999618530273
2020-04-13,11.338000297546387
2020-04-14,11.305000305175781
2020-04-15,10.75
2020-04-16,10.75
2020-04-17,11.079000473022461
2020-04-20,10.800999641418457
2020-04-21,10.600000381469727
2020-04-22,10.779999732971191
2020-04-23,10.779999732971191
2020-04-24,10.819999694824219
2020-04-27,10.961999893188477
2020-04-28,11.229999542236328
2020-04-29,11.680000305175781
2020-04-30,11.4399995803833
2020-05-01,11.135000228881836
2020-05-04,11.109999656677246
2020-05-05,11.152999877929688
2020-05-06,10.972999572753906
2020-05-07,11.09000015258789
2020-05-08,11.289999961853027
2020-05-11,11.213000297546387
2020-05-12,11.064000129699707
2020-05-13,11.064000129699707
2020-05-14,10.734999656677246
2020-05-15,10.732999801635742
2020-05-18,11.251999855041504
2020-05-19,11.005999565124512
2020-05-20,11.151000022888184
2020-05-21,11.0
2020-05-22,10.989999771118164
2020-05-26,11.539999961853027
2020-05-27,11.82800006866455
2020-05-28,11.928999900817871
2020-05-29,11.729999542236328
2020-06-01,12.125
2020-06-02,12.402999877929688
2020-06-03,12.82800006866455
2020-06-04,12.774999618530273
2020-06-05,13.15999984741211
2020-06-08,13.491000175476074
2020-06-09,13.239999771118164
2020-06-10,13.079999923706055
2020-06-11,12.130000114440918
2020-06-12,12.413000106811523
2020-06-15,12.479999542236328
2020-06-16,12.63599967956543
2020-06-17,12.5649995803833
2020-06-18,12.494000434875488
2020-06-19,12.3149995803833
2020-06-22,12.5
2020-06-23,12.609999656677246
2020-06-24,12.201000213623047
2020-06-25,12.34000015258789
2020-06-26,12.100000381469727
2020-06-29,12.24899959564209
2020-06-30,12.24899959564209
2020-07-01,12.350000381469727
2020-07-02,12.350000381469727
2020-07-06,12.53499984741211
2020-07-07,12.34000015258789
2020-07-08,12.420000076293945
2020-07-09,12.130000114440918
2020-07-10,12.364999771118164
2020-07-13,12.449999809265137
2020-07-14,12.57800006866455
2020-07-15,12.657999992370605
2020-07-16,12.649999618530273
2020-07-17,12.677000045776367
2020-07-20,12.710000038146973
2020-07-21,12.800999641418457
2020-07-22,12.800999641418457
2020-07-23,12.829999923706055
2020-07-24,12.67300033569336
2020-07-27,12.725000381469727
2020-07-28,12.685999870300293
2020-07-29,12.76200008392334
2020-07-30,12.479999542236328
2020-07-31,12.204999923706055
2020-08-03,12.335000038146973
2020-08-04,12.5600004196167
2020-08-05,12.605999946594238
2020-08-06,12.595000267028809
2020-08-07,12.51099967956543
2020-08-10,12.61299991607666
2020-08-11,12.84000015258789
2020-08-12,12.989999771118164
2020-08-13,12.859999656677246
2020-08-14,12.779999732971191
2020-08-17,12.788000106811523
2020-08-18,12.760000228881836
2020-08-19,12.664999961853027
2020-08-20,12.630000114440918
2020-08-21,12.545000076293945
2020-08-24,12.739999771118164
2020-08-25,12.779999732971191
2020-08-26,12.880000114440918
2020-08-27,12.779999732971191
2020-08-28,12.899999618530273
2020-08-31,12.826000213623047
2020-09-01,12.746000289916992
2020-09-02,12.864999771118164
2020-09-03,12.62399959564209
2020-09-04,12.654999732971191
2020-09-08,12.423999786376953
2020-09-09,12.680999755859375
2020-09-10,12.472999572753906
