,FDIV
2018-05-22,48.67100143432617
2018-05-23,48.75
2018-05-24,48.7599983215332
2018-05-25,48.869998931884766
2018-05-29,48.67599868774414
2018-05-30,49.09199905395508
2018-05-31,48.9370002746582
2018-06-01,49.020999908447266
2018-06-04,49.040000915527344
2018-06-05,49.25
2018-06-06,49.12900161743164
2018-06-07,49.220001220703125
2018-06-08,49.220001220703125
2018-06-11,49.150001525878906
2018-06-12,49.22999954223633
2018-06-13,49.16999816894531
2018-06-14,49.18899917602539
2018-06-15,49.138999938964844
2018-06-18,49.220001220703125
2018-06-19,49.3129997253418
2018-06-20,49.38999938964844
2018-06-21,49.20800018310547
2018-06-22,49.19599914550781
2018-06-25,49.06700134277344
2018-06-26,49.185001373291016
2018-06-27,49.00299835205078
2018-06-28,48.91400146484375
2018-06-29,49.15999984741211
2018-07-02,48.86800003051758
2018-07-03,49.034000396728516
2018-07-05,49.16999816894531
2018-07-06,49.4630012512207
2018-07-09,49.459999084472656
2018-07-10,49.527000427246094
2018-07-11,49.45199966430664
2018-07-12,49.55400085449219
2018-07-13,49.54999923706055
2018-07-16,49.470001220703125
2018-07-17,49.500999450683594
2018-07-18,49.540000915527344
2018-07-19,49.81999969482422
2018-07-20,49.52000045776367
2018-07-23,49.56999969482422
2018-07-24,49.59000015258789
2018-07-25,49.606998443603516
2018-07-26,49.7140007019043
2018-07-27,49.650001525878906
2018-07-30,49.71699905395508
2018-07-31,49.71099853515625
2018-08-01,49.53499984741211
2018-08-02,49.590999603271484
2018-08-03,49.736000061035156
2018-08-06,49.8489990234375
2018-08-07,49.79999923706055
2018-08-08,49.8390007019043
2018-08-09,49.91600036621094
2018-08-10,49.78200149536133
2018-08-13,49.55699920654297
2018-08-14,49.68000030517578
2018-08-15,49.61600112915039
2018-08-16,49.7760009765625
2018-08-17,49.935001373291016
2018-08-20,50.025001525878906
2018-08-21,49.814998626708984
2018-08-22,49.810001373291016
2018-08-23,49.720001220703125
2018-08-24,49.790000915527344
2018-08-27,49.80799865722656
2018-08-28,49.659000396728516
2018-08-29,49.6510009765625
2018-08-30,49.54499816894531
2018-08-31,49.50299835205078
2018-09-04,49.426998138427734
2018-09-05,49.58700180053711
2018-09-06,49.56800079345703
2018-09-07,49.459999084472656
2018-09-10,49.564998626708984
2018-09-11,49.58599853515625
2018-09-12,49.67100143432617
2018-09-13,49.709999084472656
2018-09-14,49.40800094604492
2018-09-17,49.361000061035156
2018-09-18,49.340999603271484
2018-09-19,49.209999084472656
2018-09-20,49.349998474121094
2018-09-21,49.45399856567383
2018-09-24,49.16999816894531
2018-09-25,49.02000045776367
2018-09-26,49.06800079345703
2018-09-27,49.013999938964844
2018-09-28,49.18000030517578
2018-10-01,49.167999267578125
2018-10-02,49.189998626708984
2018-10-03,49.11000061035156
2018-10-04,48.88199996948242
2018-10-05,49.01599884033203
2018-10-08,49.1150016784668
2018-10-09,49.08399963378906
2018-10-10,48.742000579833984
2018-10-11,48.2760009765625
2018-10-12,48.124000549316406
2018-10-15,48.34600067138672
2018-10-16,48.720001220703125
2018-10-17,48.59299850463867
2018-10-18,48.5
2018-10-19,48.5099983215332
2018-10-22,48.43000030517578
2018-10-23,48.21900177001953
2018-10-24,47.81100082397461
2018-10-25,47.0
2018-10-26,47.6150016784668
2018-10-29,47.52000045776367
2018-10-30,49.63999938964844
2018-10-31,47.84000015258789
2018-11-01,47.869998931884766
2018-11-02,47.84000015258789
2018-11-05,48.15999984741211
2018-11-06,46.099998474121094
2018-11-07,48.540000915527344
2018-11-08,46.650001525878906
2018-11-09,48.560001373291016
2018-11-12,48.439998626708984
2018-11-13,48.380001068115234
2018-11-14,48.43899917602539
2018-11-15,48.31999969482422
2018-11-16,48.41999816894531
2018-11-19,48.520999908447266
2018-11-20,48.150001525878906
2018-11-21,48.082000732421875
2018-11-23,48.06999969482422
2018-11-26,48.099998474121094
2018-11-27,48.0629997253418
2018-11-28,48.262001037597656
2018-11-29,48.36000061035156
2018-11-30,48.349998474121094
2018-12-03,48.66999816894531
2018-12-04,48.2130012512207
2018-12-06,48.06999969482422
2018-12-07,47.81999969482422
2018-12-10,47.630001068115234
2018-12-11,47.6879997253418
2018-12-12,47.840999603271484
2018-12-13,47.858001708984375
2018-12-14,47.67900085449219
2018-12-17,46.25
2018-12-18,46.685001373291016
2018-12-19,46.45500183105469
2018-12-20,46.29199981689453
2018-12-21,46.040000915527344
2018-12-24,45.31999969482422
2018-12-26,45.970001220703125
2018-12-27,46.06999969482422
2018-12-28,46.02000045776367
2018-12-31,46.2599983215332
2019-01-02,46.27000045776367
2019-01-03,46.470001220703125
2019-01-04,47.150001525878906
2019-01-07,47.40599822998047
2019-01-08,47.70000076293945
2019-01-09,47.869998931884766
2019-01-10,47.84700012207031
2019-01-11,47.790000915527344
2019-01-14,47.75
2019-01-15,47.880001068115234
2019-01-16,48.0099983215332
2019-01-17,48.20899963378906
2019-01-18,48.439998626708984
2019-01-22,48.130001068115234
2019-01-23,48.029998779296875
2019-01-24,47.959999084472656
2019-01-25,48.28900146484375
2019-01-28,48.290000915527344
2019-01-29,48.470001220703125
2019-01-30,48.53499984741211
2019-01-31,48.689998626708984
2019-02-01,48.7400016784668
2019-02-04,48.970001220703125
2019-02-05,49.040000915527344
2019-02-06,48.95000076293945
2019-02-07,48.91999816894531
2019-02-08,48.89400100708008
2019-02-11,48.93899917602539
2019-02-12,49.06999969482422
2019-02-13,49.19499969482422
2019-02-14,49.18000030517578
2019-02-15,49.409000396728516
2019-02-19,49.65800094604492
2019-02-20,49.599998474121094
2019-02-21,49.380001068115234
2019-02-22,49.569000244140625
2019-02-25,49.52799987792969
2019-02-26,49.529998779296875
2019-02-27,49.38999938964844
2019-02-28,49.369998931884766
2019-03-01,49.4900016784668
2019-03-04,49.35100173950195
2019-03-05,49.43000030517578
2019-03-06,49.31999969482422
2019-03-07,49.22999954223633
2019-03-08,49.222999572753906
2019-03-11,49.43000030517578
2019-03-12,49.540000915527344
2019-03-13,49.665000915527344
2019-03-14,49.61000061035156
2019-03-15,49.689998626708984
2019-03-18,49.849998474121094
2019-03-19,49.709999084472656
2019-03-20,49.74399948120117
2019-03-21,49.66999816894531
2019-03-22,49.52000045776367
2019-03-25,49.36000061035156
2019-03-26,49.540000915527344
2019-03-27,49.61000061035156
2019-03-28,49.52000045776367
2019-03-29,49.720001220703125
2019-04-01,49.810001373291016
2019-04-02,49.86000061035156
2019-04-03,49.93000030517578
2019-04-04,49.880001068115234
2019-04-05,50.05400085449219
2019-04-08,49.9900016784668
2019-04-09,49.90800094604492
2019-04-10,50.0
2019-04-11,50.097999572753906
2019-04-12,50.13999938964844
2019-04-15,50.11000061035156
2019-04-16,50.0099983215332
2019-04-17,50.0
2019-04-18,49.95500183105469
2019-04-22,49.88999938964844
2019-04-23,49.79999923706055
2019-04-24,49.91999816894531
2019-04-25,49.849998474121094
2019-04-26,49.900001525878906
2019-04-29,49.95000076293945
2019-04-30,50.04999923706055
2019-05-01,49.98699951171875
2019-05-02,49.79999923706055
2019-05-03,50.060001373291016
2019-05-06,50.016998291015625
2019-05-07,49.72200012207031
2019-05-08,49.78200149536133
2019-05-09,49.67300033569336
2019-05-10,49.8380012512207
2019-05-13,49.56700134277344
2019-05-14,49.66999816894531
2019-05-15,49.779998779296875
2019-05-16,49.900001525878906
2019-05-17,49.909000396728516
2019-05-20,49.757999420166016
2019-05-21,49.75
2019-05-22,49.63999938964844
2019-05-23,49.52000045776367
2019-05-24,49.60300064086914
2019-05-28,49.38800048828125
2019-05-29,49.310001373291016
2019-05-30,49.279998779296875
2019-05-31,49.25
2019-06-03,49.34000015258789
2019-06-04,49.65999984741211
2019-06-05,49.78200149536133
2019-06-06,49.93199920654297
2019-06-07,50.119998931884766
2019-06-10,50.04999923706055
2019-06-11,50.0989990234375
2019-06-12,50.08000183105469
2019-06-13,50.11000061035156
2019-06-14,50.0099983215332
2019-06-17,49.86000061035156
2019-06-18,50.08000183105469
2019-06-19,50.24800109863281
2019-06-20,50.40999984741211
2019-06-21,50.35599899291992
2019-06-24,50.37200164794922
2019-06-25,50.24599838256836
2019-06-26,50.09600067138672
2019-06-27,50.2400016784668
2019-06-28,50.29999923706055
2019-07-01,50.404998779296875
2019-07-02,50.483001708984375
2019-07-03,50.71900177001953
2019-07-05,50.790000915527344
2019-07-08,50.69599914550781
2019-07-09,50.59000015258789
2019-07-10,50.74700164794922
2019-07-11,50.7599983215332
2019-07-12,50.845001220703125
2019-07-15,50.810001373291016
2019-07-16,50.849998474121094
2019-07-17,50.790000915527344
2019-07-18,50.900001525878906
2019-07-19,50.85900115966797
2019-07-22,50.869998931884766
2019-07-23,50.744998931884766
2019-07-24,50.84299850463867
2019-07-25,50.689998626708984
2019-07-26,51.84000015258789
2019-07-29,50.58000183105469
2019-07-30,50.79999923706055
2019-07-31,50.650001525878906
2019-08-01,50.349998474121094
2019-08-02,51.75
2019-08-05,49.84000015258789
2019-08-06,49.88999938964844
2019-08-07,49.86000061035156
2019-08-08,51.75
2019-08-09,50.16999816894531
2019-08-12,49.91999816894531
2019-08-13,51.779998779296875
2019-08-14,49.72999954223633
2019-08-15,49.5099983215332
2019-08-16,49.900001525878906
2019-08-19,50.16999816894531
2019-08-20,50.099998474121094
2019-08-21,50.2599983215332
2019-08-22,50.13199996948242
2019-08-23,51.7400016784668
2019-08-26,49.869998931884766
2019-08-27,49.904998779296875
2019-08-28,50.12300109863281
2019-08-29,50.29999923706055
2019-08-30,50.305999755859375
2019-09-03,50.33000183105469
2019-09-04,50.505001068115234
2019-09-05,50.60499954223633
2019-09-06,50.5880012512207
2019-09-09,50.779998779296875
2019-09-10,50.70899963378906
2019-09-11,50.922000885009766
2019-09-12,50.96500015258789
2019-09-13,50.93899917602539
2019-09-16,51.0
2019-09-17,50.999000549316406
2019-09-18,51.08399963378906
2019-09-19,51.06999969482422
2019-09-20,51.11600112915039
2019-09-23,51.08700180053711
2019-09-24,51.00299835205078
2019-09-25,51.54999923706055
2019-09-26,50.7599983215332
2019-09-27,50.849998474121094
2019-09-30,50.810001373291016
2019-10-01,50.65999984741211
2019-10-02,50.42399978637695
2019-10-03,50.4900016784668
2019-10-04,50.611000061035156
2019-10-07,50.61000061035156
2019-10-08,50.3650016784668
2019-10-09,50.369998931884766
2019-10-10,50.46799850463867
2019-10-11,50.619998931884766
2019-10-14,52.720001220703125
2019-10-15,50.58000183105469
2019-10-16,50.630001068115234
2019-10-17,50.720001220703125
2019-10-18,50.84000015258789
2019-10-21,50.85599899291992
2019-10-22,50.810001373291016
2019-10-23,50.869998931884766
2019-10-24,50.85499954223633
2019-10-25,50.86199951171875
2019-10-28,50.81999969482422
2019-10-29,50.84000015258789
2019-10-30,50.810001373291016
2019-10-31,50.61000061035156
2019-11-01,50.78900146484375
2019-11-04,50.888999938964844
2019-11-05,50.808998107910156
2019-11-06,50.803001403808594
2019-11-07,50.59400177001953
2019-11-08,50.52000045776367
2019-11-11,50.51900100708008
2019-11-12,50.47700119018555
2019-11-13,50.4640007019043
2019-11-14,50.48099899291992
2019-11-15,50.606998443603516
2019-11-18,50.619998931884766
2019-11-19,50.5
2019-11-20,50.54499816894531
2019-11-21,50.38999938964844
2019-11-22,50.46500015258789
2019-11-25,50.599998474121094
2019-11-26,50.560001373291016
2019-11-27,50.52799987792969
2019-11-29,50.45899963378906
2019-12-02,50.319000244140625
2019-12-03,50.220001220703125
2019-12-04,50.310001373291016
2019-12-05,50.37799835205078
2019-12-06,50.512001037597656
2019-12-09,50.68000030517578
2019-12-10,50.720001220703125
2019-12-11,50.75899887084961
2019-12-12,50.880001068115234
2019-12-13,50.729000091552734
2019-12-16,50.895999908447266
2019-12-17,50.970001220703125
2019-12-18,51.029998779296875
2019-12-19,51.10499954223633
2019-12-20,51.244998931884766
2019-12-23,51.23400115966797
2019-12-24,51.23699951171875
2019-12-26,51.34000015258789
2019-12-27,51.31999969482422
2019-12-30,51.26499938964844
2019-12-31,51.439998626708984
2020-01-02,51.33000183105469
2020-01-03,51.34000015258789
2020-01-06,51.30699920654297
2020-01-07,51.27899932861328
2020-01-08,51.31999969482422
2020-01-09,51.33000183105469
2020-01-10,51.33000183105469
2020-01-13,51.470001220703125
2020-01-14,51.58000183105469
2020-01-15,51.56399917602539
2020-01-16,51.724998474121094
2020-01-17,51.77399826049805
2020-01-21,51.58000183105469
2020-01-22,51.426998138427734
2020-01-23,51.4900016784668
2020-01-24,51.31999969482422
2020-01-27,51.08000183105469
2020-01-28,51.16999816894531
2020-01-29,51.08000183105469
2020-01-30,51.099998474121094
2020-01-31,50.78499984741211
2020-02-03,50.970001220703125
2020-02-04,51.09299850463867
2020-02-05,51.279998779296875
2020-02-06,51.14500045776367
2020-02-07,50.95000076293945
2020-02-10,50.98500061035156
2020-02-11,51.064998626708984
2020-02-12,51.150001525878906
2020-02-13,51.224998474121094
2020-02-14,51.26499938964844
2020-02-18,51.26300048828125
2020-02-19,51.244998931884766
2020-02-20,51.349998474121094
2020-02-21,51.07500076293945
2020-02-24,50.6349983215332
2020-02-25,50.007999420166016
2020-02-26,49.79800033569336
2020-02-27,48.95000076293945
2020-02-28,48.28300094604492
2020-03-02,49.29999923706055
2020-03-03,48.91999816894531
2020-03-04,49.6619987487793
2020-03-05,49.02000045776367
2020-03-06,48.375999450683594
2020-03-09,45.75
2020-03-10,46.23500061035156
2020-03-11,45.31999969482422
2020-03-12,42.321998596191406
2020-03-13,43.79800033569336
2020-03-16,40.92399978637695
2020-03-17,41.08000183105469
2020-03-18,38.3129997253418
2020-03-19,38.810001373291016
2020-03-20,38.209999084472656
2020-03-23,37.4109992980957
2020-03-24,38.992000579833984
2020-03-25,40.33000183105469
2020-03-26,41.380001068115234
2020-03-27,40.73899841308594
2020-03-30,41.31999969482422
2020-03-31,41.387001037597656
2020-04-01,40.52000045776367
2020-04-02,40.768001556396484
2020-04-03,40.275001525878906
2020-04-06,41.37099838256836
2020-04-07,41.83000183105469
2020-04-08,42.53300094604492
2020-04-09,43.630001068115234
2020-04-13,43.2599983215332
2020-04-14,43.707000732421875
2020-04-15,42.88100051879883
2020-04-16,42.611000061035156
2020-04-17,43.45000076293945
2020-04-20,43.10300064086914
2020-04-21,42.41999816894531
2020-04-22,42.78200149536133
2020-04-23,43.04999923706055
2020-04-24,43.02000045776367
2020-04-27,43.547000885009766
2020-04-28,43.87799835205078
2020-04-29,44.65599822998047
2020-04-30,44.30400085449219
2020-05-01,43.547000885009766
2020-05-04,43.630001068115234
2020-05-05,43.70000076293945
2020-05-06,43.349998474121094
2020-05-07,43.55699920654297
2020-05-08,44.18000030517578
2020-05-11,43.90999984741211
2020-05-12,43.494998931884766
2020-05-13,42.900001525878906
2020-05-14,43.04800033569336
2020-05-15,43.220001220703125
2020-05-18,44.23099899291992
2020-05-19,44.11000061035156
2020-05-20,44.494998931884766
2020-05-21,44.349998474121094
2020-05-22,44.25400161743164
2020-05-26,45.05099868774414
2020-05-27,45.56999969482422
2020-05-28,45.375
2020-05-29,45.47999954223633
2020-06-01,45.560001373291016
2020-06-02,45.81999969482422
2020-06-03,46.54100036621094
2020-06-04,46.547000885009766
2020-06-05,47.290000915527344
2020-06-08,47.867000579833984
2020-06-09,47.29999923706055
2020-06-10,46.832000732421875
2020-06-11,45.185001373291016
2020-06-12,45.43600082397461
2020-06-15,45.8650016784668
2020-06-16,46.196998596191406
2020-06-17,45.89500045776367
2020-06-18,45.900001525878906
2020-06-19,45.513999938964844
2020-06-22,45.58100128173828
2020-06-23,45.5
2020-06-24,45.040000915527344
2020-06-25,44.8120002746582
2020-06-26,44.32699966430664
2020-06-29,44.641998291015625
2020-06-30,44.90999984741211
2020-07-01,45.09000015258789
2020-07-02,45.060001373291016
2020-07-06,45.03499984741211
2020-07-07,44.68000030517578
2020-07-08,44.70000076293945
2020-07-09,44.33399963378906
2020-07-10,44.57500076293945
2020-07-13,44.650001525878906
2020-07-14,44.86000061035156
2020-07-15,45.321998596191406
2020-07-16,45.29499816894531
2020-07-17,45.435001373291016
2020-07-20,45.21200180053711
2020-07-21,45.57400131225586
2020-07-22,45.65999984741211
2020-07-23,45.72999954223633
2020-07-24,45.61899948120117
2020-07-27,45.625999450683594
2020-07-28,45.7400016784668
2020-07-29,45.9900016784668
2020-07-30,45.8650016784668
2020-07-31,45.79999923706055
2020-08-03,45.76900100708008
2020-08-04,45.81100082397461
2020-08-05,46.03499984741211
2020-08-06,46.064998626708984
2020-08-07,46.279998779296875
2020-08-10,46.525001525878906
2020-08-11,46.358001708984375
2020-08-12,46.540000915527344
2020-08-13,46.400001525878906
2020-08-14,46.59000015258789
2020-08-17,46.29999923706055
2020-08-18,46.20100021362305
2020-08-19,46.209999084472656
2020-08-20,45.959999084472656
2020-08-21,45.82600021362305
2020-08-24,45.98699951171875
2020-08-25,45.91999816894531
2020-08-26,45.70000076293945
2020-08-27,45.87900161743164
2020-08-28,46.02000045776367
2020-08-31,45.891998291015625
2020-09-01,45.77000045776367
2020-09-02,46.11000061035156
2020-09-03,45.82099914550781
2020-09-04,45.900001525878906
2020-09-08,45.470001220703125
2020-09-09,45.68000030517578
2020-09-10,45.36000061035156
2020-09-11,45.2400016784668
2020-09-14,45.57699966430664
2020-09-15,45.53799819946289
2020-09-16,45.64500045776367
2020-09-17,45.540000915527344
2020-09-18,45.04999923706055
2020-09-21,44.694000244140625
2020-09-22,44.630001068115234
2020-09-23,44.13999938964844
2020-09-24,43.91999816894531
2020-09-25,44.04999923706055
2020-09-28,44.53900146484375
2020-09-29,44.404998779296875
2020-09-30,44.349998474121094
2020-10-01,44.47999954223633
2020-10-02,44.792999267578125
2020-10-05,45.20000076293945
2020-10-06,45.165000915527344
2020-10-07,45.2859992980957
2020-10-08,45.68000030517578
2020-10-09,45.709999084472656
2020-10-12,45.92100143432617
2020-10-13,45.59000015258789
2020-10-14,45.57500076293945
2020-10-15,45.630001068115234
2020-10-16,45.5989990234375
2020-10-19,45.36000061035156
2020-10-20,45.599998474121094
2020-10-21,45.459999084472656
2020-10-22,45.72600173950195
2020-10-23,45.79999923706055
2020-10-26,45.4900016784668
2020-10-27,45.36000061035156
2020-10-28,44.72999954223633
2020-10-29,44.88999938964844
2020-10-30,44.9109992980957
2020-11-02,45.305999755859375
2020-11-03,45.766998291015625
2020-11-04,45.59000015258789
2020-11-05,45.98099899291992
2020-11-06,45.91999816894531
2020-11-09,46.909000396728516
2020-11-10,47.33000183105469
2020-11-11,47.02000045776367
2020-11-12,46.81999969482422
2020-11-13,47.124000549316406
2020-11-16,47.5099983215332
2020-11-17,47.810001373291016
2020-11-18,47.220001220703125
2020-11-19,47.310001373291016
2020-11-20,47.189998626708984
2020-11-23,47.465999603271484
2020-11-24,47.79999923706055
2020-11-25,47.81999969482422
2020-11-27,47.689998626708984
2020-11-30,47.275001525878906
2020-12-01,47.474998474121094
2020-12-02,47.56999969482422
2020-12-03,47.814998626708984
2020-12-04,48.02000045776367
2020-12-07,48.060001373291016
2020-12-08,47.95000076293945
2020-12-09,48.04800033569336
2020-12-10,48.15999984741211
2020-12-11,48.03099822998047
2020-12-14,47.974998474121094
2020-12-15,48.354000091552734
2020-12-16,48.18000030517578
2020-12-17,48.3849983215332
2020-12-18,48.10200119018555
2020-12-21,47.75
2020-12-22,47.768001556396484
2020-12-23,47.779998779296875
2020-12-24,47.720001220703125
2020-12-28,47.84000015258789
2020-12-29,47.76499938964844
2020-12-30,47.858001708984375
2020-12-31,47.849998474121094
2021-01-04,47.595001220703125
2021-01-05,47.84600067138672
2021-01-06,48.37099838256836
2021-01-07,48.31999969482422
2021-01-08,48.2400016784668
2021-01-11,48.040000915527344
2021-01-12,48.290000915527344
2021-01-13,48.654998779296875
2021-01-14,48.6349983215332
2021-01-15,48.599998474121094
2021-01-19,48.63999938964844
2021-01-20,48.720001220703125
2021-01-21,48.36000061035156
2021-01-22,48.2400016784668
2021-01-25,48.36000061035156
2021-01-26,48.46900177001953
2021-01-27,47.902000427246094
2021-01-28,48.05500030517578
2021-01-29,47.689998626708984
2021-02-01,47.88999938964844
2021-02-02,48.119998931884766
2021-02-03,48.21799850463867
2021-02-04,48.3650016784668
2021-02-05,48.50899887084961
2021-02-08,48.65999984741211
2021-02-09,48.689998626708984
2021-02-10,48.755001068115234
2021-02-11,48.65999984741211
2021-02-12,48.742000579833984
2021-02-16,48.59000015258789
2021-02-17,48.43000030517578
2021-02-18,48.59000015258789
2021-02-19,48.59000015258789
2021-02-22,48.32500076293945
2021-02-23,48.275001525878906
2021-02-24,48.529998779296875
2021-02-25,47.90999984741211
2021-02-26,47.599998474121094
2021-03-01,48.19300079345703
2021-03-02,48.189998626708984
2021-03-03,48.0989990234375
2021-03-04,47.832000732421875
2021-03-05,48.15999984741211
2021-03-08,48.47600173950195
2021-03-09,48.52000045776367
2021-03-10,48.970001220703125
2021-03-11,49.13800048828125
2021-03-12,49.17499923706055
2021-03-15,49.571998596191406
2021-03-16,49.505001068115234
2021-03-17,49.393001556396484
2021-03-18,49.393001556396484
2021-03-19,49.13999938964844
2021-03-22,48.970001220703125
2021-03-23,48.70500183105469
2021-03-24,48.93000030517578
2021-03-25,48.75
2021-03-26,49.11399841308594
2021-03-29,48.869998931884766
2021-03-30,48.849998474121094
2021-03-31,48.83000183105469
2021-04-01,49.290000915527344
2021-04-05,49.44300079345703
2021-04-06,49.54499816894531
2021-04-07,49.36000061035156
2021-04-08,49.632999420166016
2021-04-09,49.59000015258789
2021-04-12,49.62300109863281
2021-04-13,49.65999984741211
2021-04-14,49.816001892089844
2021-04-15,50.066001892089844
2021-04-16,50.064998626708984
2021-04-19,50.064998626708984
2021-04-20,50.01499938964844
2021-04-21,50.02000045776367
2021-04-22,49.82600021362305
2021-04-23,50.03499984741211
2021-04-26,49.935001373291016
2021-04-27,49.93000030517578
2021-04-28,50.0
2021-04-29,50.189998626708984
2021-04-30,49.959999084472656
2021-05-03,50.17900085449219
2021-05-04,50.165000915527344
2021-05-05,50.1150016784668
2021-05-06,50.29999923706055
2021-05-07,50.51499938964844
2021-05-10,50.525001525878906
2021-05-11,50.29999923706055
2021-05-12,49.779998779296875
2021-05-13,50.02000045776367
2021-05-14,50.47999954223633
