,BSCQ
2020-06-17,21.625
2020-06-18,21.594999313354492
2020-06-19,21.579999923706055
2020-06-22,21.540000915527344
2020-06-23,21.514999389648438
2020-06-24,21.489999771118164
2020-06-25,21.475000381469727
2020-06-26,21.43000030517578
2020-06-29,21.489999771118164
2020-06-30,21.5
2020-07-01,21.520000457763672
2020-07-02,21.56999969482422
2020-07-06,21.579999923706055
2020-07-07,21.59000015258789
2020-07-08,21.559999465942383
2020-07-09,21.59000015258789
2020-07-10,21.600000381469727
2020-07-13,21.56999969482422
2020-07-14,21.6200008392334
2020-07-15,21.666000366210938
2020-07-16,21.680999755859375
2020-07-17,21.690000534057617
2020-07-20,21.674999237060547
2020-07-21,21.690000534057617
2020-07-22,21.7450008392334
2020-07-23,21.739999771118164
2020-07-24,21.735000610351562
2020-07-27,21.725000381469727
2020-07-28,21.719999313354492
2020-07-29,21.764999389648438
2020-07-30,21.770000457763672
2020-07-31,21.81999969482422
2020-08-03,21.829999923706055
2020-08-04,21.850000381469727
2020-08-05,21.81999969482422
2020-08-06,21.895000457763672
2020-08-07,21.905000686645508
2020-08-10,21.888999938964844
2020-08-11,21.850000381469727
2020-08-12,21.78499984741211
2020-08-13,21.760000228881836
2020-08-14,21.709999084472656
2020-08-17,21.7450008392334
2020-08-18,21.760000228881836
2020-08-19,21.75
2020-08-20,21.774999618530273
2020-08-21,21.770000457763672
2020-08-24,21.743000030517578
2020-08-25,21.709999084472656
2020-08-26,21.729999542236328
2020-08-27,21.709999084472656
2020-08-28,21.729999542236328
2020-08-31,21.780000686645508
2020-09-01,21.81999969482422
2020-09-02,21.84000015258789
2020-09-03,21.829999923706055
2020-09-04,21.764999389648438
2020-09-08,21.7549991607666
2020-09-09,21.764999389648438
2020-09-10,21.709999084472656
2020-09-11,21.760000228881836
2020-09-14,21.790000915527344
2020-09-15,21.770000457763672
2020-09-16,21.795000076293945
2020-09-17,21.795000076293945
2020-09-18,21.795000076293945
2020-09-21,21.729999542236328
2020-09-22,21.725000381469727
2020-09-23,21.639999389648438
2020-09-24,21.610000610351562
2020-09-25,21.600000381469727
2020-09-28,21.645999908447266
2020-09-29,21.68000030517578
2020-09-30,21.639999389648438
2020-10-01,21.68000030517578
2020-10-02,21.68000030517578
2020-10-05,21.690000534057617
2020-10-06,21.704999923706055
2020-10-07,21.645000457763672
2020-10-08,21.665000915527344
2020-10-09,21.65999984741211
2020-10-12,21.729999542236328
2020-10-13,21.725000381469727
2020-10-14,21.71500015258789
2020-10-15,21.729999542236328
2020-10-16,21.704999923706055
2020-10-19,21.655000686645508
2020-10-20,21.65999984741211
2020-10-21,21.719999313354492
2020-10-22,21.610000610351562
2020-10-23,21.65999984741211
2020-10-26,21.670000076293945
2020-10-27,21.700000762939453
2020-10-28,21.719999313354492
2020-10-29,21.639999389648438
2020-10-30,21.65999984741211
2020-11-02,21.639999389648438
2020-11-03,21.68000030517578
2020-11-04,21.770000457763672
2020-11-05,21.770000457763672
2020-11-06,21.790000915527344
2020-11-09,21.71500015258789
2020-11-10,21.700000762939453
2020-11-11,21.719999313354492
2020-11-12,21.729999542236328
2020-11-13,21.719999313354492
2020-11-16,21.770000457763672
2020-11-17,21.790000915527344
2020-11-18,21.780000686645508
2020-11-19,21.829999923706055
2020-11-20,21.829999923706055
2020-11-23,21.780000686645508
2020-11-24,21.770000457763672
2020-11-25,21.780000686645508
2020-11-27,21.8700008392334
2020-11-30,21.850000381469727
2020-12-01,21.78499984741211
2020-12-02,21.829999923706055
2020-12-03,21.860000610351562
2020-12-04,21.809999465942383
2020-12-07,21.829999923706055
2020-12-08,21.81999969482422
2020-12-09,21.770000457763672
2020-12-10,21.809999465942383
2020-12-11,21.81999969482422
2020-12-14,21.81999969482422
2020-12-15,21.844999313354492
2020-12-16,21.850000381469727
2020-12-17,21.8700008392334
2020-12-18,21.864999771118164
2020-12-21,21.81999969482422
2020-12-22,21.84000015258789
2020-12-23,21.864999771118164
2020-12-24,21.889999389648438
2020-12-28,21.90999984741211
2020-12-29,21.920000076293945
2020-12-30,21.93000030517578
2020-12-31,21.93000030517578
2021-01-04,21.920000076293945
2021-01-05,21.899999618530273
2021-01-06,21.84000015258789
2021-01-07,21.84000015258789
2021-01-08,21.809999465942383
2021-01-11,21.770000457763672
2021-01-12,21.790000915527344
2021-01-13,21.84000015258789
2021-01-14,21.809999465942383
2021-01-15,21.834999084472656
2021-01-19,21.799999237060547
2021-01-20,21.799999237060547
2021-01-21,21.799999237060547
2021-01-22,21.790000915527344
2021-01-25,21.81999969482422
2021-01-26,21.809999465942383
2021-01-27,21.795000076293945
2021-01-28,21.78499984741211
2021-01-29,21.780000686645508
2021-02-01,21.809999465942383
2021-02-02,21.790000915527344
2021-02-03,21.790000915527344
2021-02-04,21.809999465942383
2021-02-05,21.81999969482422
2021-02-08,21.84000015258789
2021-02-09,21.829999923706055
2021-02-10,21.860000610351562
2021-02-11,21.850000381469727
2021-02-12,21.84000015258789
2021-02-16,21.770000457763672
2021-02-17,21.780000686645508
2021-02-18,21.770000457763672
2021-02-19,21.725000381469727
2021-02-22,21.65999984741211
2021-02-23,21.68000030517578
2021-02-24,21.690000534057617
2021-02-25,21.45400047302246
2021-02-26,21.503000259399414
2021-03-01,21.559999465942383
2021-03-02,21.59000015258789
2021-03-03,21.510000228881836
2021-03-04,21.440000534057617
2021-03-05,21.389999389648438
2021-03-08,21.280000686645508
2021-03-09,21.299999237060547
2021-03-10,21.3799991607666
2021-03-11,21.40999984741211
2021-03-12,21.329999923706055
2021-03-15,21.360000610351562
2021-03-16,21.344999313354492
2021-03-17,21.40999984741211
2021-03-18,21.299999237060547
2021-03-19,21.31999969482422
2021-03-22,21.280000686645508
2021-03-23,21.309999465942383
2021-03-24,21.329999923706055
2021-03-25,21.34000015258789
2021-03-26,21.315000534057617
2021-03-29,21.299999237060547
2021-03-30,21.290000915527344
2021-03-31,21.309999465942383
2021-04-01,21.329999923706055
2021-04-05,21.290000915527344
2021-04-06,21.3700008392334
2021-04-07,21.389999389648438
2021-04-08,21.420000076293945
2021-04-09,21.399999618530273
2021-04-12,21.389999389648438
2021-04-13,21.450000762939453
2021-04-14,21.440000534057617
2021-04-15,21.479999542236328
2021-04-16,21.454999923706055
2021-04-19,21.399999618530273
2021-04-20,21.420000076293945
2021-04-21,21.440000534057617
2021-04-22,21.441999435424805
2021-04-23,21.44499969482422
2021-04-26,21.44499969482422
2021-04-27,21.43000030517578
2021-04-28,21.440000534057617
2021-04-29,21.440000534057617
2021-04-30,21.46500015258789
2021-05-03,21.485000610351562
2021-05-04,21.479999542236328
2021-05-05,21.510000228881836
2021-05-06,21.520000457763672
2021-05-07,21.549999237060547
2021-05-10,21.54800033569336
2021-05-11,21.510000228881836
2021-05-12,21.450000762939453
2021-05-13,21.5
2021-05-14,21.530000686645508
