,DLTH
2019-08-28,9.229999542236328
2019-08-29,8.890000343322754
2019-08-30,9.1899995803833
2019-09-03,8.880000114440918
2019-09-04,9.100000381469727
2019-09-05,8.890000343322754
2019-09-06,9.119999885559082
2019-09-09,10.15999984741211
2019-09-10,10.520000457763672
2019-09-11,11.020000457763672
2019-09-12,9.8100004196167
2019-09-13,9.9399995803833
2019-09-16,9.770000457763672
2019-09-17,9.550000190734863
2019-09-18,9.369999885559082
2019-09-19,9.210000038146973
2019-09-20,9.210000038146973
2019-09-23,8.8100004196167
2019-09-24,8.430000305175781
2019-09-25,8.420000076293945
2019-09-26,8.279999732971191
2019-09-27,8.630000114440918
2019-09-30,8.479999542236328
2019-10-01,8.479999542236328
2019-10-02,8.289999961853027
2019-10-03,8.3100004196167
2019-10-04,8.289999961853027
2019-10-07,8.449999809265137
2019-10-08,8.789999961853027
2019-10-09,8.84000015258789
2019-10-10,8.805000305175781
2019-10-11,9.114999771118164
2019-10-14,9.260000228881836
2019-10-15,9.414999961853027
2019-10-16,9.430000305175781
2019-10-17,9.630000114440918
2019-10-18,9.204999923706055
2019-10-21,9.199999809265137
2019-10-22,9.149999618530273
2019-10-23,9.050000190734863
2019-10-24,9.069999694824219
2019-10-25,9.3100004196167
2019-10-28,9.289999961853027
2019-10-29,9.239999771118164
2019-10-30,9.25
2019-10-31,9.239999771118164
2019-11-01,9.300000190734863
2019-11-04,9.4399995803833
2019-11-05,9.4350004196167
2019-11-06,9.470000267028809
2019-11-07,9.680000305175781
2019-11-08,9.630000114440918
2019-11-11,8.930000305175781
2019-11-12,8.795000076293945
2019-11-13,8.630000114440918
2019-11-14,8.84000015258789
2019-11-15,9.220000267028809
2019-11-18,9.680000305175781
2019-11-19,9.180000305175781
2019-11-20,8.8100004196167
2019-11-21,8.850000381469727
2019-11-22,8.9399995803833
2019-11-25,9.109999656677246
2019-11-26,9.354999542236328
2019-11-27,9.5600004196167
2019-11-29,9.229999542236328
2019-12-02,9.050000190734863
2019-12-03,7.710000038146973
2019-12-04,7.809999942779541
2019-12-05,9.729999542236328
2019-12-06,9.470000267028809
2019-12-09,10.055000305175781
2019-12-10,10.149999618530273
2019-12-11,9.989999771118164
2019-12-12,10.369999885559082
2019-12-13,10.21500015258789
2019-12-16,10.489999771118164
2019-12-17,10.109999656677246
2019-12-18,9.845000267028809
2019-12-19,9.5600004196167
2019-12-20,9.760000228881836
2019-12-23,9.779999732971191
2019-12-24,9.979999542236328
2019-12-26,10.199999809265137
2019-12-27,10.319999694824219
2019-12-30,10.199999809265137
2019-12-31,10.529999732971191
2020-01-02,9.739999771118164
2020-01-03,9.670000076293945
2020-01-06,9.890000343322754
2020-01-07,9.869999885559082
2020-01-08,9.8100004196167
2020-01-09,9.260000228881836
2020-01-10,9.0600004196167
2020-01-13,9.279999732971191
2020-01-14,9.510000228881836
2020-01-15,9.5600004196167
2020-01-16,9.6899995803833
2020-01-17,9.390000343322754
2020-01-21,9.149999618530273
2020-01-22,8.960000038146973
2020-01-23,8.899999618530273
2020-01-24,8.65999984741211
2020-01-27,8.510000228881836
2020-01-28,8.65999984741211
2020-01-29,8.680000305175781
2020-01-30,8.699999809265137
2020-01-31,8.449999809265137
2020-02-03,8.510000228881836
2020-02-04,8.550000190734863
2020-02-05,8.960000038146973
2020-02-06,8.704999923706055
2020-02-07,8.539999961853027
2020-02-10,8.399999618530273
2020-02-11,8.350000381469727
2020-02-12,8.25
2020-02-13,8.199999809265137
2020-02-14,8.0
2020-02-18,7.900000095367432
2020-02-19,8.039999961853027
2020-02-20,8.050000190734863
2020-02-21,7.840000152587891
2020-02-24,7.420000076293945
2020-02-25,7.070000171661377
2020-02-26,7.03000020980835
2020-02-27,7.389999866485596
2020-02-28,6.860000133514404
2020-03-02,6.760000228881836
2020-03-03,7.099999904632568
2020-03-04,7.269999980926514
2020-03-05,6.929999828338623
2020-03-06,6.579999923706055
2020-03-09,5.699999809265137
2020-03-10,6.190000057220459
2020-03-11,5.730000019073486
2020-03-12,4.980000019073486
2020-03-13,5.670000076293945
2020-03-16,4.690000057220459
2020-03-17,4.5
2020-03-18,4.340000152587891
2020-03-19,4.210000038146973
2020-03-20,4.809999942779541
2020-03-23,4.380000114440918
2020-03-24,4.769999980926514
2020-03-25,4.639999866485596
2020-03-26,4.489999771118164
2020-03-27,3.9100000858306885
2020-03-30,4.119999885559082
2020-03-31,4.010000228881836
2020-04-01,3.5299999713897705
2020-04-02,3.440000057220459
2020-04-03,3.319999933242798
2020-04-06,3.700000047683716
2020-04-07,3.799999952316284
2020-04-08,3.859999895095825
2020-04-09,4.559999942779541
2020-04-13,4.53000020980835
2020-04-14,4.510000228881836
2020-04-15,4.289999961853027
2020-04-16,4.099999904632568
2020-04-17,4.210000038146973
2020-04-20,3.9800000190734863
2020-04-21,3.8499999046325684
2020-04-22,3.6549999713897705
2020-04-23,3.7300000190734863
2020-04-24,3.5999999046325684
2020-04-27,3.6700000762939453
2020-04-28,4.03000020980835
2020-04-29,4.380000114440918
2020-04-30,4.010000228881836
2020-05-01,3.9600000381469727
2020-05-04,4.010000228881836
2020-05-05,3.9100000858306885
2020-05-06,3.950000047683716
2020-05-07,3.869999885559082
2020-05-08,4.179999828338623
2020-05-11,4.010000228881836
2020-05-12,3.990000009536743
2020-05-13,3.559999942779541
2020-05-14,3.4700000286102295
2020-05-15,3.4749999046325684
2020-05-18,3.7699999809265137
2020-05-19,3.8499999046325684
2020-05-20,3.8399999141693115
2020-05-21,4.309999942779541
2020-05-22,4.46999979019165
2020-05-26,4.730000019073486
2020-05-27,5.179999828338623
2020-05-28,4.690000057220459
2020-05-29,4.539999961853027
2020-06-01,5.079999923706055
2020-06-02,4.909999847412109
2020-06-03,5.409999847412109
2020-06-04,6.53000020980835
2020-06-05,7.239999771118164
2020-06-08,7.619999885559082
2020-06-09,9.359999656677246
2020-06-10,8.369999885559082
2020-06-11,7.539999961853027
2020-06-12,7.480000019073486
2020-06-15,7.559999942779541
2020-06-16,7.889999866485596
2020-06-17,7.360000133514404
2020-06-18,7.28000020980835
2020-06-19,7.150000095367432
2020-06-22,7.210000038146973
2020-06-23,7.340000152587891
2020-06-24,7.119999885559082
2020-06-25,6.989999771118164
2020-06-26,7.289999961853027
2020-06-29,7.090000152587891
2020-06-30,7.369999885559082
2020-07-01,7.389999866485596
2020-07-02,7.519999980926514
2020-07-06,7.269999980926514
2020-07-07,6.889999866485596
2020-07-08,6.690000057220459
2020-07-09,6.309999942779541
2020-07-10,7.090000152587891
2020-07-13,7.070000171661377
2020-07-14,7.119999885559082
2020-07-15,7.28000020980835
2020-07-16,7.414999961853027
2020-07-17,7.369999885559082
2020-07-20,7.239999771118164
2020-07-21,7.695000171661377
2020-07-22,7.789999961853027
2020-07-23,7.590000152587891
2020-07-24,7.440000057220459
2020-07-27,7.309999942779541
2020-07-28,7.369999885559082
2020-07-29,7.579999923706055
2020-07-30,7.449999809265137
2020-07-31,7.389999866485596
2020-08-03,7.320000171661377
2020-08-04,7.349999904632568
2020-08-05,7.644999980926514
2020-08-06,7.760000228881836
2020-08-07,7.889999866485596
2020-08-10,8.300000190734863
2020-08-11,8.119999885559082
2020-08-12,7.949999809265137
2020-08-13,8.010000228881836
2020-08-14,8.1899995803833
2020-08-17,8.130000114440918
2020-08-18,8.260000228881836
2020-08-19,8.380000114440918
2020-08-20,8.350000381469727
2020-08-21,8.270000457763672
2020-08-24,8.619999885559082
2020-08-25,8.779999732971191
2020-08-26,8.770000457763672
2020-08-27,8.960000038146973
2020-08-28,9.359999656677246
2020-08-31,9.680000305175781
2020-09-01,10.220000267028809
2020-09-02,10.470000267028809
2020-09-03,11.300000190734863
2020-09-04,12.520000457763672
2020-09-08,12.5
2020-09-09,12.109999656677246
2020-09-10,12.800000190734863
2020-09-11,12.979999542236328
2020-09-14,12.949999809265137
2020-09-15,12.930000305175781
2020-09-16,13.25
2020-09-17,12.960000038146973
2020-09-18,12.760000228881836
2020-09-21,12.350000381469727
2020-09-22,12.609999656677246
2020-09-23,12.479999542236328
2020-09-24,12.40999984741211
2020-09-25,12.640000343322754
2020-09-28,12.720000267028809
2020-09-29,12.140000343322754
2020-09-30,12.220000267028809
2020-10-01,12.649999618530273
2020-10-02,12.9399995803833
2020-10-05,12.920000076293945
2020-10-06,12.600000381469727
2020-10-07,13.329999923706055
2020-10-08,13.5
2020-10-09,13.84000015258789
2020-10-12,14.079999923706055
2020-10-13,13.640000343322754
2020-10-14,13.779999732971191
2020-10-15,14.260000228881836
2020-10-16,15.869999885559082
2020-10-19,16.190000534057617
2020-10-20,15.84000015258789
2020-10-21,15.510000228881836
2020-10-22,16.190000534057617
2020-10-23,16.8799991607666
2020-10-26,16.510000228881836
2020-10-27,16.780000686645508
2020-10-28,15.649999618530273
2020-10-29,15.84000015258789
2020-10-30,15.34000015258789
2020-11-02,16.020000457763672
2020-11-03,15.779999732971191
2020-11-04,15.350000381469727
2020-11-05,15.869999885559082
2020-11-06,16.200000762939453
2020-11-09,15.670000076293945
2020-11-10,15.420000076293945
2020-11-11,15.420000076293945
2020-11-12,15.119999885559082
2020-11-13,14.520000457763672
2020-11-16,13.899999618530273
2020-11-17,13.4399995803833
2020-11-18,13.149999618530273
2020-11-19,13.3100004196167
2020-11-20,12.979999542236328
2020-11-23,13.920000076293945
2020-11-24,14.569999694824219
2020-11-25,14.550000190734863
2020-11-27,14.920000076293945
2020-11-30,14.699999809265137
2020-12-01,14.010000228881836
2020-12-02,14.029999732971191
2020-12-03,11.9350004196167
2020-12-04,11.859999656677246
2020-12-07,11.550000190734863
2020-12-08,11.65999984741211
2020-12-09,11.640000343322754
2020-12-10,11.109999656677246
2020-12-11,10.789999961853027
2020-12-14,11.260000228881836
2020-12-15,11.880000114440918
2020-12-16,11.59000015258789
2020-12-17,11.920000076293945
2020-12-18,11.479999542236328
2020-12-21,11.260000228881836
2020-12-22,10.90999984741211
2020-12-23,11.329999923706055
2020-12-24,11.210000038146973
2020-12-28,10.739999771118164
2020-12-29,10.479999542236328
2020-12-30,10.710000038146973
2020-12-31,10.5600004196167
2021-01-04,10.829999923706055
2021-01-05,11.399999618530273
2021-01-06,12.010000228881836
2021-01-07,11.729999542236328
2021-01-08,11.729999542236328
2021-01-11,11.90999984741211
2021-01-12,12.359999656677246
2021-01-13,12.369999885559082
2021-01-14,12.520000457763672
2021-01-15,12.65999984741211
2021-01-19,12.609999656677246
2021-01-20,12.300000190734863
2021-01-21,12.420000076293945
2021-01-22,12.3100004196167
2021-01-25,12.710000038146973
2021-01-26,12.859999656677246
2021-01-27,12.960000038146973
2021-01-28,12.609999656677246
2021-01-29,12.470000267028809
2021-02-01,12.619999885559082
2021-02-02,13.210000038146973
2021-02-03,14.050000190734863
2021-02-04,14.100000381469727
2021-02-05,14.630000114440918
2021-02-08,14.960000038146973
2021-02-09,14.239999771118164
2021-02-10,14.119999885559082
2021-02-11,13.859999656677246
2021-02-12,13.90999984741211
2021-02-16,14.069999694824219
2021-02-17,13.359999656677246
2021-02-18,13.430000305175781
2021-02-19,13.84000015258789
2021-02-22,14.699999809265137
2021-02-23,13.460000038146973
2021-02-24,14.529999732971191
2021-02-25,13.819999694824219
2021-02-26,13.979999542236328
2021-03-01,14.510000228881836
2021-03-02,14.210000038146973
2021-03-03,15.180000305175781
2021-03-04,14.130000114440918
2021-03-05,14.350000381469727
2021-03-08,14.350000381469727
2021-03-09,14.619999885559082
2021-03-10,14.510000228881836
2021-03-11,14.770000457763672
2021-03-12,15.119999885559082
2021-03-15,15.75
2021-03-16,15.640000343322754
2021-03-17,16.770000457763672
2021-03-18,15.100000381469727
2021-03-19,15.050000190734863
2021-03-22,15.449999809265137
2021-03-23,15.050000190734863
2021-03-24,15.0
2021-03-25,15.979999542236328
2021-03-26,15.729999542236328
2021-03-29,15.890000343322754
2021-03-30,16.639999389648438
2021-03-31,16.940000534057617
2021-04-01,15.989999771118164
2021-04-05,16.399999618530273
2021-04-06,16.489999771118164
2021-04-07,16.360000610351562
2021-04-08,16.459999084472656
2021-04-09,16.360000610351562
2021-04-12,15.890000343322754
2021-04-13,15.800000190734863
2021-04-14,15.90999984741211
2021-04-15,16.010000228881836
2021-04-16,16.18000030517578
2021-04-19,15.850000381469727
2021-04-20,15.210000038146973
2021-04-21,15.319999694824219
2021-04-22,15.260000228881836
2021-04-23,15.880000114440918
2021-04-26,16.280000686645508
2021-04-27,17.09000015258789
2021-04-28,16.31999969482422
2021-04-29,15.729999542236328
2021-04-30,15.470000267028809
2021-05-03,16.06999969482422
2021-05-04,16.190000534057617
2021-05-05,16.700000762939453
2021-05-06,16.75
2021-05-07,16.559999465942383
2021-05-10,16.290000915527344
2021-05-11,17.010000228881836
2021-05-12,15.479999542236328
2021-05-13,15.649999618530273
2021-05-14,16.6299991607666
