,CPTA
2017-07-06,79.19999694824219
2017-07-07,79.31999969482422
2017-07-10,78.95999908447266
2017-07-11,79.31999969482422
2017-07-12,79.68000030517578
2017-07-13,80.0999984741211
2017-07-14,79.91999816894531
2017-07-17,80.4000015258789
2017-07-18,80.87999725341797
2017-07-19,79.86000061035156
2017-07-20,79.80000305175781
2017-07-21,79.62000274658203
2017-07-24,78.18000030517578
2017-07-25,78.0
2017-07-26,79.86000061035156
2017-07-27,78.72000122070312
2017-07-28,78.18000030517578
2017-07-31,78.0
2017-08-01,79.0199966430664
2017-08-02,78.18000030517578
2017-08-03,77.81999969482422
2017-08-04,76.62000274658203
2017-08-07,76.84200286865234
2017-08-08,65.76000213623047
2017-08-09,58.619998931884766
2017-08-10,53.939998626708984
2017-08-11,53.880001068115234
2017-08-14,55.31999969482422
2017-08-15,55.91999816894531
2017-08-16,55.13999938964844
2017-08-17,54.65999984741211
2017-08-18,55.439998626708984
2017-08-21,52.97999954223633
2017-08-22,53.15999984741211
2017-08-23,52.97999954223633
2017-08-24,52.380001068115234
2017-08-25,52.439998626708984
2017-08-28,52.380001068115234
2017-08-29,52.5
2017-08-30,53.15999984741211
2017-08-31,52.380001068115234
2017-09-01,53.099998474121094
2017-09-05,54.720001220703125
2017-09-06,54.47999954223633
2017-09-07,54.36000061035156
2017-09-08,54.36000061035156
2017-09-11,55.91999816894531
2017-09-12,55.79999923706055
2017-09-13,55.79999923706055
2017-09-14,55.439998626708984
2017-09-15,56.099998474121094
2017-09-18,55.619998931884766
2017-09-19,54.720001220703125
2017-09-20,54.779998779296875
2017-09-21,54.84000015258789
2017-09-22,55.7400016784668
2017-09-25,55.86000061035156
2017-09-26,56.279998779296875
2017-09-27,56.220001220703125
2017-09-28,56.099998474121094
2017-09-29,57.2400016784668
2017-10-02,59.70000076293945
2017-10-03,54.900001525878906
2017-10-04,54.36000061035156
2017-10-05,54.779998779296875
2017-10-06,54.900001525878906
2017-10-09,55.13999938964844
2017-10-10,54.959999084472656
2017-10-11,54.599998474121094
2017-10-12,55.2599983215332
2017-10-13,55.02000045776367
2017-10-16,54.779998779296875
2017-10-17,54.540000915527344
2017-10-18,54.2400016784668
2017-10-19,54.18000030517578
2017-10-20,53.63999938964844
2017-10-23,53.400001525878906
2017-10-24,52.31999969482422
2017-10-25,51.0
2017-10-26,51.2400016784668
2017-10-27,51.119998931884766
2017-10-30,50.880001068115234
2017-10-31,49.91999816894531
2017-11-01,49.7400016784668
2017-11-02,47.939998626708984
2017-11-03,48.47999954223633
2017-11-06,48.84000015258789
2017-11-07,47.52000045776367
2017-11-08,48.060001373291016
2017-11-09,47.58000183105469
2017-11-10,46.02000045776367
2017-11-13,46.68000030517578
2017-11-14,46.380001068115234
2017-11-15,45.959999084472656
2017-11-16,45.599998474121094
2017-11-17,45.65999984741211
2017-11-20,44.81999969482422
2017-11-21,45.119998931884766
2017-11-22,46.5
2017-11-24,45.779998779296875
2017-11-27,45.060001373291016
2017-11-28,45.540000915527344
2017-11-29,45.599998474121094
2017-11-30,45.720001220703125
2017-12-01,45.540000915527344
2017-12-04,46.619998931884766
2017-12-05,46.79999923706055
2017-12-06,46.560001373291016
2017-12-07,46.7400016784668
2017-12-08,46.560001373291016
2017-12-11,46.13999938964844
2017-12-12,46.02000045776367
2017-12-13,45.41999816894531
2017-12-14,45.65999984741211
2017-12-15,45.900001525878906
2017-12-18,46.08000183105469
2017-12-19,45.47999954223633
2017-12-20,45.29999923706055
2017-12-21,44.880001068115234
2017-12-22,45.060001373291016
2017-12-26,44.70000076293945
2017-12-27,44.040000915527344
2017-12-28,43.79999923706055
2017-12-29,43.68000030517578
2018-01-02,44.81999969482422
2018-01-03,44.459999084472656
2018-01-04,44.040000915527344
2018-01-05,43.97999954223633
2018-01-08,44.34000015258789
2018-01-09,44.099998474121094
2018-01-10,44.52000045776367
2018-01-11,44.880001068115234
2018-01-12,45.2400016784668
2018-01-16,45.779998779296875
2018-01-17,46.02000045776367
2018-01-18,46.619998931884766
2018-01-19,46.2599983215332
2018-01-22,46.79999923706055
2018-01-23,46.7400016784668
2018-01-24,46.95000076293945
2018-01-25,46.91999816894531
2018-01-26,47.099998474121094
2018-01-29,46.7400016784668
2018-01-30,46.7400016784668
2018-01-31,46.439998626708984
2018-02-01,46.619998931884766
2018-02-02,46.2599983215332
2018-02-05,44.7599983215332
2018-02-06,44.939998626708984
2018-02-07,46.31999969482422
2018-02-08,44.7599983215332
2018-02-09,43.97999954223633
2018-02-12,44.63999938964844
2018-02-13,44.81999969482422
2018-02-14,45.47999954223633
2018-02-15,45.060001373291016
2018-02-16,44.34000015258789
2018-02-20,43.68000030517578
2018-02-21,43.13999938964844
2018-02-22,42.959999084472656
2018-02-23,42.959999084472656
2018-02-26,43.08000183105469
2018-02-27,42.36000061035156
2018-02-28,42.65999984741211
2018-03-01,43.380001068115234
2018-03-02,43.7400016784668
2018-03-05,45.09000015258789
2018-03-06,47.220001220703125
2018-03-07,47.52000045776367
2018-03-08,48.36000061035156
2018-03-09,48.41999816894531
2018-03-12,48.65999984741211
2018-03-13,48.29999923706055
2018-03-14,48.720001220703125
2018-03-15,47.81999969482422
2018-03-16,47.81999969482422
2018-03-19,47.63999938964844
2018-03-20,47.7599983215332
2018-03-21,47.81999969482422
2018-03-22,46.79999923706055
2018-03-23,46.79999923706055
2018-03-26,46.08000183105469
2018-03-27,45.779998779296875
2018-03-28,45.720001220703125
2018-03-29,46.31999969482422
2018-04-02,47.63999938964844
2018-04-03,46.560001373291016
2018-04-04,47.34000015258789
2018-04-05,47.220001220703125
2018-04-06,46.560001373291016
2018-04-09,47.220001220703125
2018-04-10,47.279998779296875
2018-04-11,46.86000061035156
2018-04-12,46.97999954223633
2018-04-13,46.97999954223633
2018-04-16,47.81999969482422
2018-04-17,48.65999984741211
2018-04-18,47.880001068115234
2018-04-19,48.29999923706055
2018-04-20,47.52000045776367
2018-04-23,47.70000076293945
2018-04-24,47.880001068115234
2018-04-25,47.70000076293945
2018-04-26,47.70000076293945
2018-04-27,47.880001068115234
2018-04-30,47.880001068115234
2018-05-01,47.70000076293945
2018-05-02,47.52000045776367
2018-05-03,47.099998474121094
2018-05-04,46.7400016784668
2018-05-07,46.13999938964844
2018-05-08,47.939998626708984
2018-05-09,47.880001068115234
2018-05-10,48.41999816894531
2018-05-11,49.68000030517578
2018-05-14,50.52000045776367
2018-05-15,50.400001525878906
2018-05-16,50.70000076293945
2018-05-17,51.18000030517578
2018-05-18,50.63999938964844
2018-05-21,50.939998626708984
2018-05-22,49.79999923706055
2018-05-23,49.79999923706055
2018-05-24,49.439998626708984
2018-05-25,48.959999084472656
2018-05-29,49.20000076293945
2018-05-30,49.560001373291016
2018-05-31,50.52000045776367
2018-06-01,49.86000061035156
2018-06-04,49.79999923706055
2018-06-05,49.79999923706055
2018-06-06,49.619998931884766
2018-06-07,50.400001525878906
2018-06-08,50.220001220703125
2018-06-11,50.939998626708984
2018-06-12,51.41999816894531
2018-06-13,51.119998931884766
2018-06-14,50.939998626708984
2018-06-15,50.81999969482422
2018-06-18,51.29999923706055
2018-06-19,50.279998779296875
2018-06-20,49.97999954223633
2018-06-21,50.099998474121094
2018-06-22,50.15999984741211
2018-06-25,49.86000061035156
2018-06-26,49.91999816894531
2018-06-27,49.86000061035156
2018-06-28,49.79999923706055
2018-06-29,49.79999923706055
2018-07-02,49.97999954223633
2018-07-03,49.97999954223633
2018-07-05,50.040000915527344
2018-07-06,50.099998474121094
2018-07-09,50.15999984741211
2018-07-10,50.459999084472656
2018-07-11,50.459999084472656
2018-07-12,50.81999969482422
2018-07-13,50.939998626708984
2018-07-16,51.599998474121094
2018-07-17,51.540000915527344
2018-07-18,52.02000045776367
2018-07-19,52.2599983215332
2018-07-20,52.02000045776367
2018-07-23,51.540000915527344
2018-07-24,50.790000915527344
2018-07-25,51.012001037597656
2018-07-26,51.119998931884766
2018-07-27,51.779998779296875
2018-07-30,51.47999954223633
2018-07-31,51.65999984741211
2018-08-01,51.720001220703125
2018-08-02,51.599998474121094
2018-08-03,51.900001525878906
2018-08-06,52.31999969482422
2018-08-07,52.20000076293945
2018-08-08,52.619998931884766
2018-08-09,52.619998931884766
2018-08-10,52.31999969482422
2018-08-13,51.47999954223633
2018-08-14,51.900001525878906
2018-08-15,51.720001220703125
2018-08-16,52.11600112915039
2018-08-17,52.20000076293945
2018-08-20,52.20000076293945
2018-08-21,52.619998931884766
2018-08-22,52.2599983215332
2018-08-23,52.13999938964844
2018-08-24,52.20000076293945
2018-08-27,52.20000076293945
2018-08-28,52.2599983215332
2018-08-29,52.380001068115234
2018-08-30,52.68000030517578
2018-08-31,52.68000030517578
2018-09-04,52.7400016784668
2018-09-05,52.79999923706055
2018-09-06,53.15999984741211
2018-09-07,52.86000061035156
2018-09-10,52.7400016784668
2018-09-11,53.220001220703125
2018-09-12,53.040000915527344
2018-09-13,53.459999084472656
2018-09-14,53.70600128173828
2018-09-17,54.0
2018-09-18,53.7599983215332
2018-09-19,53.52000045776367
2018-09-20,52.68000030517578
2018-09-21,52.97999954223633
2018-09-24,52.91999816894531
2018-09-25,52.86000061035156
2018-09-26,52.79999923706055
2018-09-27,52.619998931884766
2018-09-28,52.2599983215332
2018-10-01,51.779998779296875
2018-10-02,52.2599983215332
2018-10-03,52.380001068115234
2018-10-04,52.31999969482422
2018-10-05,52.08000183105469
2018-10-08,51.65999984741211
2018-10-09,51.65999984741211
2018-10-10,51.41999816894531
2018-10-11,50.400001525878906
2018-10-12,51.2400016784668
2018-10-15,50.7599983215332
2018-10-16,51.47999954223633
2018-10-17,51.599998474121094
2018-10-18,51.779998779296875
2018-10-19,52.02000045776367
2018-10-22,51.47999954223633
2018-10-23,50.939998626708984
2018-10-24,49.20000076293945
2018-10-25,49.86000061035156
2018-10-26,47.81999969482422
2018-10-29,49.20000076293945
2018-10-30,49.20000076293945
2018-10-31,49.13999938964844
2018-11-01,49.68000030517578
2018-11-02,49.68000030517578
2018-11-05,49.380001068115234
2018-11-06,48.41999816894531
2018-11-07,49.02000045776367
2018-11-08,48.720001220703125
2018-11-09,48.900001525878906
2018-11-12,48.060001373291016
2018-11-13,47.939998626708984
2018-11-14,48.599998474121094
2018-11-15,48.2400016784668
2018-11-16,48.36000061035156
2018-11-19,48.060001373291016
2018-11-20,47.279998779296875
2018-11-21,47.52000045776367
2018-11-23,48.0
2018-11-26,47.099998474121094
2018-11-27,47.220001220703125
2018-11-28,47.81999969482422
2018-11-29,48.119998931884766
2018-11-30,48.540000915527344
2018-12-03,48.84000015258789
2018-12-04,48.41999816894531
2018-12-06,47.34000015258789
2018-12-07,47.279998779296875
2018-12-10,47.52000045776367
2018-12-11,47.34000015258789
2018-12-12,47.63999938964844
2018-12-13,47.400001525878906
2018-12-14,45.959999084472656
2018-12-17,44.400001525878906
2018-12-18,43.5
2018-12-19,42.959999084472656
2018-12-20,40.79999923706055
2018-12-21,40.5
2018-12-24,40.08000183105469
2018-12-26,41.15999984741211
2018-12-27,43.5
2018-12-28,45.720001220703125
2018-12-31,43.02000045776367
2019-01-02,44.099998474121094
2019-01-03,43.20000076293945
2019-01-04,44.279998779296875
2019-01-07,45.119998931884766
2019-01-08,44.880001068115234
2019-01-09,45.0
2019-01-10,45.599998474121094
2019-01-11,45.84000015258789
2019-01-14,45.540000915527344
2019-01-15,46.08000183105469
2019-01-16,46.5
2019-01-17,46.86000061035156
2019-01-18,48.119998931884766
2019-01-22,48.720001220703125
2019-01-23,48.540000915527344
2019-01-24,48.47999954223633
2019-01-25,48.540000915527344
2019-01-28,49.08000183105469
2019-01-29,49.13999938964844
2019-01-30,49.5
2019-01-31,50.939998626708984
2019-02-01,51.41999816894531
2019-02-04,52.02000045776367
2019-02-05,51.599998474121094
2019-02-06,51.060001373291016
2019-02-07,50.63999938964844
2019-02-08,50.939998626708984
2019-02-11,50.7599983215332
2019-02-12,51.0
2019-02-13,51.84000015258789
2019-02-14,51.599998474121094
2019-02-15,51.56999969482422
2019-02-19,50.52000045776367
2019-02-20,50.400001525878906
2019-02-21,50.70000076293945
2019-02-22,51.65999984741211
2019-02-25,51.65999984741211
2019-02-26,51.599998474121094
2019-02-27,50.939998626708984
2019-02-28,50.400001525878906
2019-03-01,49.79999923706055
2019-03-04,49.86000061035156
2019-03-05,46.380001068115234
2019-03-06,46.2599983215332
2019-03-07,46.08000183105469
2019-03-08,46.31999969482422
2019-03-11,46.7400016784668
2019-03-12,46.86000061035156
2019-03-13,46.97999954223633
2019-03-14,47.459999084472656
2019-03-15,47.63999938964844
2019-03-18,48.900001525878906
2019-03-19,49.68000030517578
2019-03-20,48.720001220703125
2019-03-21,48.720001220703125
2019-03-22,48.0
2019-03-25,47.81999969482422
2019-03-26,47.81999969482422
2019-03-27,47.58000183105469
2019-03-28,47.939998626708984
2019-03-29,47.7599983215332
2019-04-01,48.060001373291016
2019-04-02,48.47999954223633
2019-04-03,48.65999984741211
2019-04-04,49.380001068115234
2019-04-05,49.560001373291016
2019-04-08,50.220001220703125
2019-04-09,50.400001525878906
2019-04-10,50.880001068115234
2019-04-11,50.7599983215332
2019-04-12,51.0
2019-04-15,51.540000915527344
2019-04-16,52.20000076293945
2019-04-17,52.68000030517578
2019-04-18,52.13999938964844
2019-04-22,52.439998626708984
2019-04-23,52.2599983215332
2019-04-24,51.540000915527344
2019-04-25,51.029998779296875
2019-04-26,51.540000915527344
2019-04-29,51.65999984741211
2019-04-30,52.02000045776367
2019-05-01,51.900001525878906
2019-05-02,52.08000183105469
2019-05-03,52.20000076293945
2019-05-06,52.68000030517578
2019-05-07,53.099998474121094
2019-05-08,53.400001525878906
2019-05-09,53.63999938964844
2019-05-10,53.939998626708984
2019-05-13,53.58000183105469
2019-05-14,53.63999938964844
2019-05-15,53.52000045776367
2019-05-16,53.52000045776367
2019-05-17,53.81999969482422
2019-05-20,53.52000045776367
2019-05-21,55.04999923706055
2019-05-22,54.29999923706055
2019-05-23,54.060001373291016
2019-05-24,53.279998779296875
2019-05-28,54.29999923706055
2019-05-29,53.220001220703125
2019-05-30,52.86000061035156
2019-05-31,51.060001373291016
2019-06-03,51.29999923706055
2019-06-04,51.36000061035156
2019-06-05,51.959999084472656
2019-06-06,53.459999084472656
2019-06-07,53.7599983215332
2019-06-10,54.29999923706055
2019-06-11,54.599998474121094
2019-06-12,54.959999084472656
2019-06-13,55.31999969482422
2019-06-14,55.79999923706055
2019-06-17,57.060001373291016
2019-06-18,58.02000045776367
2019-06-19,56.52000045776367
2019-06-20,55.439998626708984
2019-06-21,55.02000045776367
2019-06-24,55.13999938964844
2019-06-25,55.2599983215332
2019-06-26,55.91999816894531
2019-06-27,55.79999923706055
2019-06-28,56.70000076293945
2019-07-01,56.939998626708984
2019-07-02,57.599998474121094
2019-07-03,56.7599983215332
2019-07-05,57.959999084472656
2019-07-08,58.20000076293945
2019-07-09,58.20000076293945
2019-07-10,58.560001373291016
2019-07-11,58.5
2019-07-12,59.279998779296875
2019-07-15,59.58000183105469
2019-07-16,59.63999938964844
2019-07-17,59.220001220703125
2019-07-18,58.91999816894531
2019-07-19,58.97999954223633
2019-07-22,58.380001068115234
2019-07-23,58.380001068115234
2019-07-24,58.97999954223633
2019-07-25,57.599998474121094
2019-07-26,57.0
2019-07-29,57.2400016784668
2019-07-30,57.18000030517578
2019-07-31,57.47999954223633
2019-08-01,57.18000030517578
2019-08-02,57.36000061035156
2019-08-05,55.91999816894531
2019-08-06,48.65999984741211
2019-08-07,48.720001220703125
2019-08-08,49.68000030517578
2019-08-09,48.84000015258789
2019-08-12,48.060001373291016
2019-08-13,48.36000061035156
2019-08-14,48.29999923706055
2019-08-15,48.29999923706055
2019-08-16,49.20000076293945
2019-08-19,50.400001525878906
2019-08-20,49.79999923706055
2019-08-21,48.119998931884766
2019-08-22,45.36000061035156
2019-08-23,45.47999954223633
2019-08-26,45.84000015258789
2019-08-27,45.779998779296875
2019-08-28,44.70000076293945
2019-08-29,44.459999084472656
2019-08-30,45.959999084472656
2019-09-03,46.91999816894531
2019-09-04,45.900001525878906
2019-09-05,45.720001220703125
2019-09-06,46.560001373291016
2019-09-09,47.34000015258789
2019-09-10,48.119998931884766
2019-09-11,49.13999938964844
2019-09-12,49.13999938964844
2019-09-13,49.5
2019-09-16,50.040000915527344
2019-09-17,50.70000076293945
2019-09-18,50.7599983215332
2019-09-19,50.34000015258789
2019-09-20,50.459999084472656
2019-09-23,50.400001525878906
2019-09-24,50.279998779296875
2019-09-25,50.099998474121094
2019-09-26,50.279998779296875
2019-09-27,50.220001220703125
2019-09-30,49.7400016784668
2019-10-01,49.68000030517578
2019-10-02,49.08000183105469
2019-10-03,49.02000045776367
2019-10-04,49.439998626708984
2019-10-07,50.15999984741211
2019-10-08,50.58000183105469
2019-10-09,50.81999969482422
2019-10-10,50.880001068115234
2019-10-11,51.119998931884766
2019-10-14,52.13999938964844
2019-10-15,52.79999923706055
2019-10-16,53.400001525878906
2019-10-17,54.0
2019-10-18,54.630001068115234
2019-10-21,50.400001525878906
2019-10-22,50.400001525878906
2019-10-23,50.400001525878906
2019-10-24,50.34000015258789
2019-10-25,50.099998474121094
2019-10-28,50.400001525878906
2019-10-29,50.15999984741211
2019-10-30,49.7400016784668
2019-10-31,49.2599983215332
2019-11-01,49.5
2019-11-04,49.560001373291016
2019-11-05,49.86000061035156
2019-11-06,49.68000030517578
2019-11-07,49.79999923706055
2019-11-08,50.279998779296875
2019-11-11,51.2400016784668
2019-11-12,50.81999969482422
2019-11-13,51.36000061035156
2019-11-14,51.36000061035156
2019-11-15,51.0
2019-11-18,51.119998931884766
2019-11-19,51.29999923706055
2019-11-20,51.29999923706055
2019-11-21,50.81999969482422
2019-11-22,50.040000915527344
2019-11-25,50.400001525878906
2019-11-26,50.279998779296875
2019-11-27,50.7599983215332
2019-11-29,50.939998626708984
2019-12-02,50.7599983215332
2019-12-03,51.2400016784668
2019-12-04,51.36000061035156
2019-12-05,51.119998931884766
2019-12-06,51.060001373291016
2019-12-09,51.0
2019-12-10,51.41999816894531
2019-12-11,52.2599983215332
2019-12-12,52.68000030517578
2019-12-13,53.099998474121094
2019-12-16,52.79999923706055
2019-12-17,52.79999923706055
2019-12-18,53.400001525878906
2019-12-19,53.220001220703125
2019-12-20,52.13999938964844
2019-12-23,51.65999984741211
2019-12-24,51.41999816894531
2019-12-26,50.939998626708984
2019-12-27,51.18000030517578
2019-12-30,51.47999954223633
2019-12-31,52.380001068115234
2020-01-02,51.84000015258789
2020-01-03,52.2599983215332
2020-01-06,52.31999969482422
2020-01-07,52.560001373291016
2020-01-08,52.79999923706055
2020-01-09,52.13999938964844
2020-01-10,52.380001068115234
2020-01-13,52.97999954223633
2020-01-14,52.97999954223633
2020-01-15,53.52000045776367
2020-01-16,53.220001220703125
2020-01-17,53.400001525878906
2020-01-21,54.41999816894531
2020-01-22,54.060001373291016
2020-01-23,53.459999084472656
2020-01-24,53.279998779296875
2020-01-27,52.91999816894531
2020-01-28,52.439998626708984
2020-01-29,51.47999954223633
2020-01-30,51.47999954223633
2020-01-31,52.13999938964844
2020-02-03,52.97999954223633
2020-02-04,53.040000915527344
2020-02-05,53.400001525878906
2020-02-06,53.459999084472656
2020-02-07,53.7599983215332
2020-02-10,53.880001068115234
2020-02-11,54.36000061035156
2020-02-12,54.41999816894531
2020-02-13,54.720001220703125
2020-02-14,54.900001525878906
2020-02-18,54.720001220703125
2020-02-19,54.47999954223633
2020-02-20,54.540000915527344
2020-02-21,54.18000030517578
2020-02-24,53.34000015258789
2020-02-25,50.58000183105469
2020-02-26,50.52000045776367
2020-02-27,46.68000030517578
2020-02-28,43.7400016784668
2020-03-02,46.68000030517578
2020-03-03,44.939998626708984
2020-03-04,42.599998474121094
2020-03-05,42.2400016784668
2020-03-06,41.459999084472656
2020-03-09,37.08000183105469
2020-03-10,36.540000915527344
2020-03-11,31.799999237060547
2020-03-12,21.18000030517578
2020-03-13,21.1200008392334
2020-03-16,22.739999771118164
2020-03-17,22.860000610351562
2020-03-18,18.420000076293945
2020-03-19,19.860000610351562
2020-03-20,18.540000915527344
2020-03-23,15.84000015258789
2020-03-24,17.100000381469727
2020-03-25,16.739999771118164
2020-03-26,19.799999237060547
2020-03-27,20.34000015258789
2020-03-30,18.719999313354492
2020-03-31,18.780000686645508
2020-04-01,16.31999969482422
2020-04-02,17.100000381469727
2020-04-03,15.239999771118164
2020-04-06,15.600000381469727
2020-04-07,16.6200008392334
2020-04-08,17.940000534057617
2020-04-09,18.600000381469727
2020-04-13,19.68000030517578
2020-04-14,22.860000610351562
2020-04-15,22.020000457763672
2020-04-16,20.219999313354492
2020-04-17,21.18000030517578
2020-04-20,19.3799991607666
2020-04-21,19.920000076293945
2020-04-22,21.0
2020-04-23,21.719999313354492
2020-04-24,22.920000076293945
2020-04-27,25.020000457763672
2020-04-28,23.940000534057617
2020-04-29,25.260000228881836
2020-04-30,24.719999313354492
2020-05-01,23.579999923706055
2020-05-04,22.559999465942383
2020-05-05,16.860000610351562
2020-05-06,15.779999732971191
2020-05-07,15.180000305175781
2020-05-08,15.779999732971191
2020-05-11,16.739999771118164
2020-05-12,16.260000228881836
2020-05-13,15.119999885559082
2020-05-14,14.699999809265137
2020-05-15,13.4399995803833
2020-05-18,13.680000305175781
2020-05-19,14.15999984741211
2020-05-20,14.699999809265137
2020-05-21,15.239999771118164
2020-05-22,16.079999923706055
2020-05-26,15.479999542236328
2020-05-27,16.200000762939453
2020-05-28,15.779999732971191
2020-05-29,17.280000686645508
2020-06-01,16.559999465942383
2020-06-02,15.779999732971191
2020-06-03,16.68000030517578
2020-06-04,17.81999969482422
2020-06-05,18.299999237060547
2020-06-08,23.15999984741211
2020-06-09,20.34000015258789
2020-06-10,20.15999984741211
2020-06-11,17.639999389648438
2020-06-12,18.600000381469727
2020-06-15,18.360000610351562
2020-06-16,18.65999984741211
2020-06-17,17.81999969482422
2020-06-18,17.579999923706055
2020-06-19,16.31999969482422
2020-06-22,16.68000030517578
2020-06-23,16.559999465942383
2020-06-24,16.020000457763672
2020-06-25,16.079999923706055
2020-06-26,15.539999961853027
2020-06-29,15.600000381469727
2020-06-30,15.779999732971191
2020-07-01,15.359999656677246
2020-07-02,14.880000114440918
2020-07-06,14.15999984741211
2020-07-07,13.619999885559082
2020-07-08,13.739999771118164
2020-07-09,13.619999885559082
2020-07-10,13.5600004196167
2020-07-13,13.319999694824219
2020-07-14,12.300000190734863
2020-07-15,17.760000228881836
2020-07-16,17.8799991607666
2020-07-17,15.180000305175781
2020-07-20,14.819999694824219
2020-07-21,15.300000190734863
2020-07-22,15.300000190734863
2020-07-23,14.460000038146973
2020-07-24,14.520000457763672
2020-07-27,14.220000267028809
2020-07-28,13.920000076293945
2020-07-29,13.5600004196167
2020-07-30,13.319999694824219
2020-07-31,13.140000343322754
2020-08-03,13.5600004196167
2020-08-04,14.279999732971191
2020-08-05,13.680000305175781
2020-08-06,13.079999923706055
2020-08-07,13.260000228881836
2020-08-10,13.140000343322754
2020-08-11,12.720000267028809
2020-08-12,13.079999923706055
2020-08-13,13.380000114440918
2020-08-14,13.380000114440918
2020-08-17,13.140000343322754
2020-08-18,12.84000015258789
2020-08-19,12.65999984741211
2020-08-20,12.720000267028809
2020-08-21,12.420000076293945
2020-08-24,10.989999771118164
2020-08-25,10.75
2020-08-26,10.819999694824219
2020-08-27,10.470000267028809
2020-08-28,10.449999809265137
2020-08-31,10.039999961853027
2020-09-01,10.119999885559082
2020-09-02,10.0
2020-09-03,9.6899995803833
2020-09-04,9.829999923706055
2020-09-08,9.859999656677246
2020-09-09,9.949999809265137
2020-09-10,9.850000381469727
2020-09-11,9.819999694824219
2020-09-14,9.869999885559082
2020-09-15,10.210000038146973
2020-09-16,10.100000381469727
2020-09-17,10.079999923706055
2020-09-18,10.069999694824219
2020-09-21,9.779999732971191
2020-09-22,9.829999923706055
2020-09-23,9.779999732971191
2020-09-24,9.65999984741211
2020-09-25,9.680000305175781
2020-09-28,9.539999961853027
2020-09-29,9.350000381469727
2020-09-30,9.40999984741211
2020-10-01,9.65999984741211
2020-10-02,9.479999542236328
2020-10-05,9.550000190734863
2020-10-06,9.739999771118164
2020-10-07,9.649999618530273
2020-10-08,9.420000076293945
2020-10-09,9.5600004196167
2020-10-12,9.489999771118164
2020-10-13,9.40999984741211
2020-10-14,9.539999961853027
2020-10-15,9.505000114440918
2020-10-16,9.4399995803833
2020-10-19,9.40999984741211
2020-10-20,9.354999542236328
2020-10-21,9.289999961853027
2020-10-22,9.270000457763672
2020-10-23,9.119999885559082
2020-10-26,9.020000457763672
2020-10-27,8.899999618530273
2020-10-28,8.739999771118164
2020-10-29,8.630000114440918
2020-10-30,8.6899995803833
2020-11-02,8.609999656677246
2020-11-03,8.680000305175781
2020-11-04,9.270000457763672
2020-11-05,9.640000343322754
2020-11-06,10.390000343322754
2020-11-09,10.600000381469727
2020-11-10,10.8100004196167
2020-11-11,10.524999618530273
2020-11-12,10.449999809265137
2020-11-13,10.5600004196167
2020-11-16,10.480999946594238
2020-11-17,10.491999626159668
2020-11-18,10.479999542236328
2020-11-19,10.5
2020-11-20,10.625
2020-11-23,10.684000015258789
2020-11-24,11.020000457763672
2020-11-25,11.859999656677246
2020-11-27,12.039999961853027
2020-11-30,12.489999771118164
2020-12-01,13.180000305175781
2020-12-02,14.430000305175781
2020-12-03,14.199999809265137
2020-12-04,14.550000190734863
2020-12-07,14.520000457763672
2020-12-08,14.34000015258789
2020-12-09,14.34000015258789
2020-12-10,14.119999885559082
2020-12-11,13.930000305175781
2020-12-14,14.270000457763672
2020-12-15,14.100000381469727
2020-12-16,13.989999771118164
2020-12-17,14.029999732971191
2020-12-18,14.100000381469727
2020-12-21,14.449999809265137
2020-12-22,14.520000457763672
2020-12-23,14.640000343322754
2020-12-24,14.649999618530273
2020-12-28,14.449999809265137
2020-12-29,14.449999809265137
2020-12-30,14.449999809265137
2020-12-31,14.40999984741211
2021-01-04,14.270000457763672
2021-01-05,14.119999885559082
2021-01-06,14.395000457763672
2021-01-07,14.369999885559082
2021-01-08,14.5
2021-01-11,14.6899995803833
2021-01-12,14.779999732971191
2021-01-13,14.75
2021-01-14,14.75
2021-01-15,14.319999694824219
2021-01-19,14.609999656677246
2021-01-20,15.640000343322754
2021-01-21,16.389999389648438
2021-01-22,16.479999542236328
2021-01-25,16.34000015258789
2021-01-26,16.3700008392334
2021-01-27,16.43000030517578
2021-01-28,16.510000228881836
2021-01-29,15.529999732971191
2021-02-01,15.010000228881836
2021-02-02,14.970000267028809
2021-02-03,14.710000038146973
2021-02-04,15.15999984741211
2021-02-05,15.199999809265137
2021-02-08,16.040000915527344
2021-02-09,15.8100004196167
2021-02-10,15.875
2021-02-11,15.880000114440918
2021-02-12,16.200000762939453
2021-02-16,16.239999771118164
2021-02-17,16.34000015258789
2021-02-18,16.28499984741211
2021-02-19,16.440000534057617
2021-02-22,16.440000534057617
2021-02-23,16.719999313354492
2021-02-24,16.459999084472656
2021-02-25,16.56999969482422
2021-02-26,16.329999923706055
2021-03-01,16.459999084472656
2021-03-02,16.464000701904297
2021-03-03,16.770000457763672
2021-03-04,16.5
2021-03-05,16.510000228881836
2021-03-08,16.959999084472656
2021-03-09,16.020000457763672
2021-03-10,15.970000267028809
2021-03-11,15.53499984741211
2021-03-12,15.739999771118164
2021-03-15,15.760000228881836
2021-03-16,15.510000228881836
2021-03-17,16.040000915527344
2021-03-18,15.84000015258789
2021-03-19,16.200000762939453
2021-03-22,16.014999389648438
2021-03-23,15.729999542236328
2021-03-24,15.25
2021-03-25,15.390000343322754
2021-03-26,15.630000114440918
2021-03-29,15.40999984741211
2021-03-30,15.446000099182129
2021-03-31,15.4399995803833
2021-04-01,15.369999885559082
