,FEUZ
2018-07-24,43.117000579833984
2018-07-25,43.310001373291016
2018-07-26,43.310001373291016
2018-07-27,43.4900016784668
2018-07-30,43.52799987792969
2018-07-31,43.61000061035156
2018-08-01,43.43000030517578
2018-08-02,42.57099914550781
2018-08-03,42.93000030517578
2018-08-06,42.69900131225586
2018-08-07,43.290000915527344
2018-08-08,42.95899963378906
2018-08-09,42.86199951171875
2018-08-10,41.8650016784668
2018-08-13,41.599998474121094
2018-08-14,41.43000030517578
2018-08-15,40.69599914550781
2018-08-16,41.18000030517578
2018-08-17,41.33000183105469
2018-08-20,41.540000915527344
2018-08-21,42.40999984741211
2018-08-22,42.33000183105469
2018-08-23,42.04999923706055
2018-08-24,42.67100143432617
2018-08-27,43.16999816894531
2018-08-28,43.323001861572266
2018-08-29,43.573001861572266
2018-08-30,43.2599983215332
2018-08-31,42.5260009765625
2018-09-04,42.09199905395508
2018-09-05,41.86899948120117
2018-09-06,41.89500045776367
2018-09-07,41.540000915527344
2018-09-10,41.97700119018555
2018-09-11,41.709999084472656
2018-09-12,41.95000076293945
2018-09-13,42.321998596191406
2018-09-14,41.95800018310547
2018-09-17,42.279998779296875
2018-09-18,42.7400016784668
2018-09-19,42.689998626708984
2018-09-20,43.176998138427734
2018-09-21,43.21799850463867
2018-09-24,42.86000061035156
2018-09-25,43.09400177001953
2018-09-26,43.11000061035156
2018-09-27,42.28200149536133
2018-09-28,41.70000076293945
2018-10-01,41.87900161743164
2018-10-02,41.470001220703125
2018-10-03,41.869998931884766
2018-10-04,41.20000076293945
2018-10-05,40.720001220703125
2018-10-08,39.854000091552734
2018-10-09,39.92100143432617
2018-10-10,38.59000015258789
2018-10-11,38.45000076293945
2018-10-12,38.66999816894531
2018-10-15,38.31700134277344
2018-10-16,39.349998474121094
2018-10-17,38.66999816894531
2018-10-18,38.36800003051758
2018-10-19,38.11000061035156
2018-10-22,38.0
2018-10-23,37.06999969482422
2018-10-24,36.159000396728516
2018-10-25,36.724998474121094
2018-10-26,36.40999984741211
2018-10-29,36.84000015258789
2018-10-30,36.73699951171875
2018-10-31,37.150001525878906
2018-11-01,37.5099983215332
2018-11-02,38.150001525878906
2018-11-05,37.641998291015625
2018-11-06,37.65999984741211
2018-11-07,38.400001525878906
2018-11-08,37.88199996948242
2018-11-09,37.50699996948242
2018-11-12,36.7599983215332
2018-11-13,36.970001220703125
2018-11-14,37.2400016784668
2018-11-15,37.2400016784668
2018-11-16,36.900001525878906
2018-11-19,36.880001068115234
2018-11-20,35.68000030517578
2018-11-21,36.32600021362305
2018-11-23,36.17499923706055
2018-11-26,36.630001068115234
2018-11-27,36.220001220703125
2018-11-28,36.70000076293945
2018-11-29,36.665000915527344
2018-11-30,36.150001525878906
2018-12-03,36.67100143432617
2018-12-04,35.790000915527344
2018-12-06,35.189998626708984
2018-12-07,35.005001068115234
2018-12-10,34.650001525878906
2018-12-11,34.61399841308594
2018-12-12,35.25
2018-12-13,35.369998931884766
2018-12-14,34.79999923706055
2018-12-17,34.369998931884766
2018-12-18,34.46699905395508
2018-12-19,34.310001373291016
2018-12-20,34.06800079345703
2018-12-21,33.65999984741211
2018-12-24,33.27899932861328
2018-12-26,33.68000030517578
2018-12-27,33.70000076293945
2018-12-28,34.20000076293945
2018-12-31,34.172000885009766
2019-01-02,33.93000030517578
2019-01-03,33.74399948120117
2019-01-04,34.77000045776367
2019-01-07,35.16999816894531
2019-01-08,35.69499969482422
2019-01-09,36.3120002746582
2019-01-10,36.12300109863281
2019-01-11,35.79600143432617
2019-01-14,35.80799865722656
2019-01-15,35.597999572753906
2019-01-16,35.7400016784668
2019-01-17,36.150001525878906
2019-01-18,36.50600051879883
2019-01-22,35.97600173950195
2019-01-23,36.28300094604492
2019-01-24,36.26499938964844
2019-01-25,36.979000091552734
2019-01-28,36.79999923706055
2019-01-29,36.98500061035156
2019-01-30,37.310001373291016
2019-01-31,37.16999816894531
2019-02-01,37.0099983215332
2019-02-04,37.04999923706055
2019-02-05,37.40299987792969
2019-02-06,37.310001373291016
2019-02-07,36.654998779296875
2019-02-08,36.0890007019043
2019-02-11,36.189998626708984
2019-02-12,36.5099983215332
2019-02-13,36.5099983215332
2019-02-14,36.529998779296875
2019-02-15,37.194000244140625
2019-02-19,37.48500061035156
2019-02-20,37.65999984741211
2019-02-21,37.505001068115234
2019-02-22,37.507999420166016
2019-02-25,37.779998779296875
2019-02-26,38.0359992980957
2019-02-27,37.77000045776367
2019-02-28,38.09400177001953
2019-03-01,38.395999908447266
2019-03-04,38.22999954223633
2019-03-05,38.040000915527344
2019-03-06,38.37799835205078
2019-03-07,37.625
2019-03-08,37.2760009765625
2019-03-11,37.41999816894531
2019-03-12,37.8380012512207
2019-03-13,37.99599838256836
2019-03-14,37.970001220703125
2019-03-15,38.494998931884766
2019-03-18,38.56999969482422
2019-03-19,38.99399948120117
2019-03-20,38.76499938964844
2019-03-21,38.66699981689453
2019-03-22,37.709999084472656
2019-03-25,37.5880012512207
2019-03-26,37.680999755859375
2019-03-27,37.599998474121094
2019-03-28,37.50199890136719
2019-03-29,37.75
2019-04-01,38.369998931884766
2019-04-02,38.33000183105469
2019-04-03,38.9900016784668
2019-04-04,38.935001373291016
2019-04-05,38.959999084472656
2019-04-08,38.97999954223633
2019-04-09,38.49300003051758
2019-04-10,38.88999938964844
2019-04-11,38.96500015258789
2019-04-12,39.35900115966797
2019-04-15,39.417999267578125
2019-04-16,39.44200134277344
2019-04-17,39.632999420166016
2019-04-18,39.75
2019-04-22,39.737998962402344
2019-04-23,39.63999938964844
2019-04-24,39.2599983215332
2019-04-25,38.92599868774414
2019-04-26,39.41699981689453
2019-04-29,39.540000915527344
2019-04-30,39.560001373291016
2019-05-01,39.53300094604492
2019-05-02,39.0
2019-05-03,39.15700149536133
2019-05-06,38.624000549316406
2019-05-07,37.9900016784668
2019-05-08,38.29999923706055
2019-05-09,37.90399932861328
2019-05-10,38.40700149536133
2019-05-13,37.560001373291016
2019-05-14,37.810001373291016
2019-05-15,37.76300048828125
2019-05-16,38.4900016784668
2019-05-17,37.97100067138672
2019-05-20,37.45199966430664
2019-05-21,37.792999267578125
2019-05-22,37.7130012512207
2019-05-23,36.78200149536133
2019-05-24,37.48899841308594
2019-05-28,37.47999954223633
2019-05-29,36.400001525878906
2019-05-30,36.5099983215332
2019-05-31,36.494998931884766
2019-06-03,36.81999969482422
2019-06-04,37.39899826049805
2019-06-05,37.28200149536133
2019-06-06,37.152000427246094
2019-06-07,37.632999420166016
2019-06-10,37.79499816894531
2019-06-11,38.2760009765625
2019-06-12,38.02000045776367
2019-06-13,38.058998107910156
2019-06-14,36.959999084472656
2019-06-17,37.165000915527344
2019-06-18,37.724998474121094
2019-06-19,37.56999969482422
2019-06-20,38.361000061035156
2019-06-21,38.19599914550781
2019-06-24,38.689998626708984
2019-06-25,38.099998474121094
2019-06-26,38.5099983215332
2019-06-27,38.45000076293945
2019-06-28,39.11000061035156
2019-07-01,38.72200012207031
2019-07-02,38.439998626708984
2019-07-03,39.31999969482422
2019-07-05,38.95000076293945
2019-07-08,38.93000030517578
2019-07-09,38.35499954223633
2019-07-10,38.45000076293945
2019-07-11,38.26300048828125
2019-07-12,38.5
2019-07-15,38.64799880981445
2019-07-16,38.38999938964844
2019-07-17,38.58000183105469
2019-07-18,38.52799987792969
2019-07-19,38.50299835205078
2019-07-22,38.349998474121094
2019-07-23,38.66999816894531
2019-07-24,39.082000732421875
2019-07-25,38.70600128173828
2019-07-26,38.935001373291016
2019-07-29,38.70000076293945
2019-07-30,37.87200164794922
2019-07-31,37.76499938964844
2019-08-01,37.823001861572266
2019-08-02,37.26300048828125
2019-08-05,36.7760009765625
2019-08-06,37.13999938964844
2019-08-07,37.11600112915039
2019-08-08,37.40700149536133
2019-08-09,37.071998596191406
2019-08-12,36.83000183105469
2019-08-13,37.20000076293945
2019-08-14,35.83599853515625
2019-08-15,35.63999938964844
2019-08-16,35.62799835205078
2019-08-19,36.284000396728516
2019-08-20,35.87300109863281
2019-08-21,36.470001220703125
2019-08-22,36.51300048828125
2019-08-23,36.26599884033203
2019-08-26,36.31100082397461
2019-08-27,36.5880012512207
2019-08-28,36.130001068115234
2019-08-29,36.68299865722656
2019-08-30,36.650001525878906
2019-09-03,36.51599884033203
2019-09-04,37.04999923706055
2019-09-05,37.39699935913086
2019-09-06,37.45000076293945
2019-09-09,37.529998779296875
2019-09-10,37.75
2019-09-11,37.75299835205078
2019-09-12,38.30099868774414
2019-09-13,38.641998291015625
2019-09-16,38.17499923706055
2019-09-17,38.26900100708008
2019-09-18,38.027000427246094
2019-09-19,38.35499954223633
2019-09-20,38.06700134277344
2019-09-23,37.68000030517578
2019-09-24,37.54100036621094
2019-09-25,37.29399871826172
2019-09-26,37.55799865722656
2019-09-27,37.5
2019-09-30,37.81999969482422
2019-10-01,37.45399856567383
2019-10-02,36.805999755859375
2019-10-03,36.59000015258789
2019-10-04,37.10599899291992
2019-10-07,37.22100067138672
2019-10-08,36.678001403808594
2019-10-09,37.255001068115234
2019-10-10,37.3849983215332
2019-10-11,38.34700012207031
2019-10-14,38.185001373291016
2019-10-15,38.744998931884766
2019-10-16,38.95000076293945
2019-10-17,39.084999084472656
2019-10-18,39.02399826049805
2019-10-21,39.369998931884766
2019-10-22,38.99300003051758
2019-10-23,39.099998474121094
2019-10-24,39.125
2019-10-25,39.13199996948242
2019-10-28,39.529998779296875
2019-10-29,39.65999984741211
2019-10-30,39.66999816894531
2019-10-31,39.130001068115234
2019-11-01,39.130001068115234
2019-11-04,40.22999954223633
2019-11-05,40.2859992980957
2019-11-06,40.13199996948242
2019-11-07,40.111000061035156
2019-11-08,39.99700164794922
2019-11-11,40.28799819946289
2019-11-12,40.26499938964844
2019-11-13,39.770999908447266
2019-11-14,40.03499984741211
2019-11-15,40.23500061035156
2019-11-18,40.15999984741211
2019-11-19,40.16999816894531
2019-11-20,39.880001068115234
2019-11-21,39.904998779296875
2019-11-22,39.849998474121094
2019-11-25,40.04999923706055
2019-11-26,40.29499816894531
2019-11-27,40.22999954223633
2019-11-29,40.02000045776367
2019-12-02,39.60499954223633
2019-12-03,39.625
2019-12-04,40.03499984741211
2019-12-05,40.005001068115234
2019-12-06,40.375999450683594
2019-12-09,40.13999938964844
2019-12-10,40.16600036621094
2019-12-11,40.428001403808594
2019-12-12,40.80500030517578
2019-12-13,40.61000061035156
2019-12-16,41.08000183105469
2019-12-17,41.05500030517578
2019-12-18,40.928001403808594
2019-12-19,40.790000915527344
2019-12-20,40.85499954223633
2019-12-23,40.808998107910156
2019-12-24,40.79999923706055
2019-12-26,40.79999923706055
2019-12-27,41.37900161743164
2019-12-30,40.790000915527344
2019-12-31,40.85900115966797
2020-01-02,41.42499923706055
2020-01-03,40.56999969482422
2020-01-06,40.69499969482422
2020-01-07,40.797000885009766
2020-01-08,40.867000579833984
2020-01-09,40.91999816894531
2020-01-10,40.79499816894531
2020-01-13,40.8849983215332
2020-01-14,40.459999084472656
2020-01-15,40.68299865722656
2020-01-16,40.89699935913086
2020-01-17,40.869998931884766
2020-01-21,40.73899841308594
2020-01-22,40.665000915527344
2020-01-23,40.3849983215332
2020-01-24,40.18899917602539
2020-01-27,39.470001220703125
2020-01-28,39.93000030517578
2020-01-29,40.15999984741211
2020-01-30,39.91299819946289
2020-01-31,39.279998779296875
2020-02-03,39.619998931884766
2020-02-04,40.52000045776367
2020-02-05,40.720001220703125
2020-02-06,40.8650016784668
2020-02-07,40.34000015258789
2020-02-10,40.483001708984375
2020-02-11,40.742000579833984
2020-02-12,41.073001861572266
2020-02-13,40.869998931884766
2020-02-14,41.03499984741211
2020-02-18,40.91999816894531
2020-02-19,41.2400016784668
2020-02-20,41.0260009765625
2020-02-21,40.790000915527344
2020-02-24,38.979000091552734
2020-02-25,37.9900016784668
2020-02-26,38.18000030517578
2020-02-27,37.013999938964844
2020-02-28,36.43000030517578
2020-03-02,37.099998474121094
2020-03-03,36.57600021362305
2020-03-04,37.83000183105469
2020-03-05,36.66699981689453
2020-03-06,35.970001220703125
2020-03-09,32.76499938964844
2020-03-10,33.40999984741211
2020-03-11,31.579999923706055
2020-03-12,27.37299919128418
2020-03-13,28.989999771118164
2020-03-16,25.479000091552734
2020-03-17,25.450000762939453
2020-03-18,23.989999771118164
2020-03-19,24.739999771118164
2020-03-20,24.836999893188477
2020-03-23,24.993999481201172
2020-03-24,27.260000228881836
2020-03-25,28.549999237060547
2020-03-26,29.559999465942383
2020-03-27,28.71500015258789
2020-03-30,28.594999313354492
2020-03-31,28.530000686645508
2020-04-01,27.239999771118164
2020-04-02,27.729999542236328
2020-04-03,27.334999084472656
2020-04-06,29.05500030517578
2020-04-07,29.2549991607666
2020-04-08,29.530000686645508
2020-04-09,30.472000122070312
2020-04-13,30.16900062561035
2020-04-14,30.3799991607666
2020-04-15,28.843000411987305
2020-04-16,28.631999969482422
2020-04-17,29.621999740600586
2020-04-20,29.191999435424805
2020-04-21,28.906999588012695
2020-04-22,29.190000534057617
2020-04-23,29.06800079345703
2020-04-24,29.450000762939453
2020-04-27,30.003999710083008
2020-04-28,30.01799964904785
2020-04-29,31.201000213623047
2020-04-30,30.799999237060547
2020-05-01,30.166000366210938
2020-05-04,29.982999801635742
2020-05-05,29.940000534057617
2020-05-06,29.707000732421875
2020-05-07,30.21500015258789
2020-05-08,30.594999313354492
2020-05-11,30.601999282836914
2020-05-12,30.25
2020-05-13,29.6200008392334
2020-05-14,29.485000610351562
2020-05-15,29.392000198364258
2020-05-18,30.889999389648438
2020-05-19,30.350000381469727
2020-05-20,30.976999282836914
2020-05-21,30.80299949645996
2020-05-22,31.104000091552734
2020-05-26,32.26499938964844
2020-05-27,32.678001403808594
2020-05-28,33.00299835205078
2020-05-29,33.165000915527344
2020-06-01,33.81999969482422
2020-06-02,34.20800018310547
2020-06-03,35.33399963378906
2020-06-04,35.321998596191406
2020-06-05,35.79999923706055
2020-06-08,35.99100112915039
2020-06-09,35.58300018310547
2020-06-10,35.34000015258789
2020-06-11,33.34000015258789
2020-06-12,33.79800033569336
2020-06-15,34.220001220703125
2020-06-16,34.404998779296875
2020-06-17,34.40999984741211
2020-06-18,34.220001220703125
2020-06-19,33.849998474121094
2020-06-22,34.44499969482422
2020-06-23,34.685001373291016
2020-06-24,33.775001525878906
2020-06-25,34.117000579833984
2020-06-26,33.560001373291016
2020-06-29,33.89699935913086
2020-06-30,33.95000076293945
2020-07-01,34.13600158691406
2020-07-02,34.5
2020-07-06,35.32500076293945
2020-07-07,34.84000015258789
2020-07-08,35.21799850463867
2020-07-09,34.685001373291016
2020-07-10,35.03099822998047
2020-07-13,34.77199935913086
2020-07-14,35.50899887084961
2020-07-15,35.810001373291016
2020-07-16,35.845001220703125
2020-07-17,36.082000732421875
2020-07-20,36.082000732421875
2020-07-21,36.400001525878906
2020-07-22,36.79499816894531
2020-07-23,36.69499969482422
2020-07-24,36.13999938964844
2020-07-27,36.529998779296875
2020-07-28,36.33000183105469
2020-07-29,36.53499984741211
2020-07-30,35.61000061035156
2020-07-31,35.27000045776367
2020-08-03,35.94200134277344
2020-08-04,36.31999969482422
2020-08-05,36.72999954223633
2020-08-06,36.72999954223633
2020-08-07,36.75
2020-08-10,36.91999816894531
2020-08-11,36.98500061035156
2020-08-12,37.82500076293945
2020-08-13,37.64500045776367
2020-08-14,37.32500076293945
2020-08-17,37.5099983215332
2020-08-18,37.68000030517578
2020-08-19,37.68000030517578
2020-08-20,37.09000015258789
2020-08-21,36.93000030517578
2020-08-24,37.494998931884766
2020-08-25,37.4900016784668
2020-08-26,37.95000076293945
2020-08-27,37.95000076293945
2020-08-28,37.595001220703125
2020-08-31,37.595001220703125
2020-09-01,37.40299987792969
2020-09-02,37.7400016784668
2020-09-03,37.016998291015625
2020-09-04,37.09000015258789
2020-09-08,36.88999938964844
2020-09-09,37.65999984741211
2020-09-10,37.39500045776367
2020-09-11,37.59299850463867
2020-09-14,37.720001220703125
2020-09-15,37.8650016784668
2020-09-16,37.845001220703125
2020-09-17,38.060001373291016
2020-09-18,37.685001373291016
2020-09-21,36.474998474121094
2020-09-22,36.474998474121094
2020-09-23,36.474998474121094
2020-09-24,35.715999603271484
2020-09-25,35.650001525878906
2020-09-28,36.255001068115234
2020-09-29,36.349998474121094
2020-09-30,36.439998626708984
2020-10-01,36.65999984741211
2020-10-02,36.584999084472656
2020-10-05,37.534000396728516
2020-10-06,37.07500076293945
2020-10-07,37.07500076293945
2020-10-08,37.7599983215332
2020-10-09,38.02000045776367
2020-10-12,38.2859992980957
2020-10-13,37.650001525878906
2020-10-14,37.62300109863281
2020-10-15,36.63999938964844
2020-10-16,37.040000915527344
2020-10-19,36.974998474121094
2020-10-20,37.305999755859375
2020-10-21,37.305999755859375
2020-10-22,36.68000030517578
2020-10-23,36.68000030517578
2020-10-26,36.029998779296875
2020-10-27,35.444000244140625
2020-10-28,34.099998474121094
2020-10-29,34.21200180053711
2020-10-30,34.071998596191406
2020-11-02,34.619998931884766
2020-11-03,35.494998931884766
2020-11-04,36.284000396728516
2020-11-05,36.946998596191406
2020-11-06,36.946998596191406
2020-11-09,37.64400100708008
2020-11-10,38.22999954223633
2020-11-11,38.369998931884766
2020-11-12,38.0
2020-11-13,38.59000015258789
2020-11-16,39.321998596191406
2020-11-17,39.36800003051758
2020-11-18,39.02000045776367
2020-11-19,39.22999954223633
2020-11-20,39.29899978637695
2020-11-23,39.400001525878906
2020-11-24,40.12799835205078
2020-11-25,40.18000030517578
2020-11-27,40.676998138427734
2020-11-30,40.62799835205078
2020-12-01,40.93600082397461
2020-12-02,40.689998626708984
2020-12-03,40.77000045776367
2020-12-04,41.275001525878906
2020-12-07,41.189998626708984
2020-12-08,41.22600173950195
2020-12-09,41.09199905395508
2020-12-10,41.22800064086914
2020-12-11,40.87099838256836
2020-12-14,41.22999954223633
2020-12-15,41.6150016784668
2020-12-16,41.797000885009766
2020-12-17,42.191001892089844
2020-12-18,42.15999984741211
2020-12-21,41.612998962402344
2020-12-22,41.79999923706055
2020-12-23,42.060001373291016
2020-12-24,42.060001373291016
2020-12-28,42.082000732421875
2020-12-29,42.448001861572266
2020-12-30,42.2130012512207
2020-12-31,42.2130012512207
2021-01-04,42.39699935913086
2021-01-05,42.84000015258789
2021-01-06,43.08300018310547
2021-01-07,43.61000061035156
2021-01-08,43.30500030517578
2021-01-11,42.65700149536133
2021-01-12,42.7400016784668
2021-01-13,42.909000396728516
2021-01-14,43.525001525878906
2021-01-15,42.720001220703125
2021-01-19,42.720001220703125
2021-01-20,43.047000885009766
2021-01-21,43.356998443603516
2021-01-22,43.071998596191406
2021-01-25,42.72999954223633
2021-01-26,43.040000915527344
2021-01-27,42.43000030517578
2021-01-28,42.36899948120117
2021-01-29,41.8650016784668
2021-02-01,42.167999267578125
2021-02-02,42.167999267578125
2021-02-03,42.952999114990234
2021-02-04,42.875999450683594
2021-02-05,43.47999954223633
2021-02-08,43.5880012512207
2021-02-09,43.72700119018555
2021-02-10,43.584999084472656
2021-02-11,43.584999084472656
2021-02-12,43.880001068115234
2021-02-16,44.766998291015625
2021-02-17,43.66999816894531
2021-02-18,43.380001068115234
2021-02-19,44.2599983215332
2021-02-22,43.290000915527344
2021-02-23,43.297000885009766
2021-02-24,43.439998626708984
2021-02-25,43.34000015258789
2021-02-26,43.09000015258789
2021-03-01,43.59000015258789
2021-03-02,43.279998779296875
2021-03-03,43.09000015258789
2021-03-04,43.18000030517578
2021-03-05,42.564998626708984
2021-03-08,42.96500015258789
2021-03-09,43.44499969482422
2021-03-10,43.755001068115234
2021-03-11,44.09600067138672
2021-03-12,44.25299835205078
2021-03-15,44.25299835205078
2021-03-16,44.130001068115234
2021-03-17,44.130001068115234
2021-03-18,44.130001068115234
2021-03-19,44.191001892089844
2021-03-22,44.48500061035156
2021-03-23,44.48500061035156
2021-03-24,44.48500061035156
2021-03-25,43.91600036621094
2021-03-26,44.38999938964844
2021-03-29,44.36000061035156
2021-03-30,44.35900115966797
2021-03-31,44.45100021362305
2021-04-01,45.28099822998047
2021-04-05,45.88100051879883
2021-04-06,45.35300064086914
2021-04-07,45.35300064086914
2021-04-08,45.53499984741211
2021-04-09,45.53499984741211
2021-04-12,45.28499984741211
2021-04-13,45.736000061035156
2021-04-14,45.659000396728516
2021-04-15,45.702999114990234
2021-04-16,46.34600067138672
2021-04-19,46.37900161743164
2021-04-20,45.62799835205078
2021-04-21,45.665000915527344
2021-04-22,45.69599914550781
2021-04-23,46.178001403808594
2021-04-26,46.41999816894531
2021-04-27,46.41999816894531
2021-04-28,46.68199920654297
2021-04-29,46.58300018310547
2021-04-30,45.90800094604492
2021-05-03,46.494998931884766
2021-05-04,45.69499969482422
2021-05-05,46.36199951171875
2021-05-06,46.70000076293945
2021-05-07,47.36000061035156
2021-05-10,47.779998779296875
2021-05-11,46.790000915527344
2021-05-12,46.18000030517578
2021-05-13,46.45000076293945
2021-05-14,47.630001068115234
