,DISCK
2012-06-15,23.78499984741211
2012-06-18,24.094999313354492
2012-06-19,24.420000076293945
2012-06-20,24.860000610351562
2012-06-21,24.760000228881836
2012-06-22,24.78499984741211
2012-06-25,24.6299991607666
2012-06-26,24.645000457763672
2012-06-27,24.790000915527344
2012-06-28,24.665000915527344
2012-06-29,25.045000076293945
2012-07-02,25.520000457763672
2012-07-03,25.5049991607666
2012-07-05,25.184999465942383
2012-07-06,24.780000686645508
2012-07-09,23.924999237060547
2012-07-10,23.2450008392334
2012-07-11,23.135000228881836
2012-07-12,23.059999465942383
2012-07-13,23.209999084472656
2012-07-16,22.635000228881836
2012-07-17,23.149999618530273
2012-07-18,23.135000228881836
2012-07-19,23.454999923706055
2012-07-20,23.165000915527344
2012-07-23,22.834999084472656
2012-07-24,22.7450008392334
2012-07-25,23.020000457763672
2012-07-26,23.489999771118164
2012-07-27,24.18000030517578
2012-07-30,23.545000076293945
2012-07-31,23.309999465942383
2012-08-01,22.989999771118164
2012-08-02,23.514999389648438
2012-08-03,24.290000915527344
2012-08-06,24.760000228881836
2012-08-07,25.264999389648438
2012-08-08,25.30500030517578
2012-08-09,25.354999542236328
2012-08-10,25.700000762939453
2012-08-13,25.5
2012-08-14,24.96500015258789
2012-08-15,25.05500030517578
2012-08-16,25.040000915527344
2012-08-17,24.854999542236328
2012-08-20,24.6299991607666
2012-08-21,24.78499984741211
2012-08-22,24.684999465942383
2012-08-23,24.43000030517578
2012-08-24,25.049999237060547
2012-08-27,25.315000534057617
2012-08-28,25.190000534057617
2012-08-29,25.309999465942383
2012-08-30,25.520000457763672
2012-08-31,25.905000686645508
2012-09-04,26.03499984741211
2012-09-05,25.8700008392334
2012-09-06,26.1299991607666
2012-09-07,26.235000610351562
2012-09-10,26.100000381469727
2012-09-11,25.959999084472656
2012-09-12,26.225000381469727
2012-09-13,27.010000228881836
2012-09-14,27.219999313354492
2012-09-17,27.229999542236328
2012-09-18,27.34000015258789
2012-09-19,27.815000534057617
2012-09-20,27.809999465942383
2012-09-21,27.850000381469727
2012-09-24,27.59000015258789
2012-09-25,27.2549991607666
2012-09-26,27.3700008392334
2012-09-27,27.895000457763672
2012-09-28,28.020000457763672
2012-10-01,28.165000915527344
2012-10-02,28.0049991607666
2012-10-03,28.184999465942383
2012-10-04,28.540000915527344
2012-10-05,28.635000228881836
2012-10-08,28.239999771118164
2012-10-09,27.84000015258789
2012-10-10,28.065000534057617
2012-10-11,28.30500030517578
2012-10-12,28.354999542236328
2012-10-15,28.735000610351562
2012-10-16,28.864999771118164
2012-10-17,28.540000915527344
2012-10-18,28.719999313354492
2012-10-19,28.079999923706055
2012-10-22,28.30500030517578
2012-10-23,27.854999542236328
2012-10-24,27.475000381469727
2012-10-25,27.299999237060547
2012-10-26,26.875
2012-10-31,27.389999389648438
2012-11-01,28.200000762939453
2012-11-02,27.579999923706055
2012-11-05,27.290000915527344
2012-11-06,26.545000076293945
2012-11-07,26.209999084472656
2012-11-08,25.829999923706055
2012-11-09,26.274999618530273
2012-11-12,25.950000762939453
2012-11-13,26.3700008392334
2012-11-14,25.639999389648438
2012-11-15,25.719999313354492
2012-11-16,25.68000030517578
2012-11-19,26.524999618530273
2012-11-20,26.770000457763672
2012-11-21,26.739999771118164
2012-11-23,27.094999313354492
2012-11-26,27.065000534057617
2012-11-27,27.024999618530273
2012-11-28,27.530000686645508
2012-11-29,27.895000457763672
2012-11-30,28.139999389648438
2012-12-03,27.924999237060547
2012-12-04,28.049999237060547
2012-12-05,28.520000457763672
2012-12-06,28.739999771118164
2012-12-07,28.43000030517578
2012-12-10,28.024999618530273
2012-12-11,28.639999389648438
2012-12-12,28.665000915527344
2012-12-13,28.040000915527344
2012-12-14,28.165000915527344
2012-12-17,28.735000610351562
2012-12-18,29.434999465942383
2012-12-19,29.229999542236328
2012-12-20,29.2549991607666
2012-12-21,29.145000457763672
2012-12-24,29.135000228881836
2012-12-26,29.0049991607666
2012-12-27,28.75
2012-12-28,28.559999465942383
2012-12-31,29.25
2013-01-02,30.079999923706055
2013-01-03,30.165000915527344
2013-01-04,30.3700008392334
2013-01-07,30.104999542236328
2013-01-08,30.985000610351562
2013-01-09,30.959999084472656
2013-01-10,30.829999923706055
2013-01-11,31.045000076293945
2013-01-14,30.895000457763672
2013-01-15,30.760000228881836
2013-01-16,30.795000076293945
2013-01-17,30.9950008392334
2013-01-18,30.93000030517578
2013-01-22,30.899999618530273
2013-01-23,30.895000457763672
2013-01-24,31.100000381469727
2013-01-25,31.399999618530273
2013-01-28,31.5049991607666
2013-01-29,31.55500030517578
2013-01-30,31.645000457763672
2013-01-31,31.854999542236328
2013-02-01,32.095001220703125
2013-02-04,31.854999542236328
2013-02-05,31.979999542236328
2013-02-06,31.834999084472656
2013-02-07,32.165000915527344
2013-02-08,32.29999923706055
2013-02-11,32.154998779296875
2013-02-12,32.11000061035156
2013-02-13,32.154998779296875
2013-02-14,31.8799991607666
2013-02-15,31.5049991607666
2013-02-19,31.510000228881836
2013-02-20,31.110000610351562
2013-02-21,30.809999465942383
2013-02-22,31.5
2013-02-25,31.4950008392334
2013-02-26,31.594999313354492
2013-02-27,32.42499923706055
2013-02-28,32.25
2013-03-01,33.084999084472656
2013-03-04,33.33000183105469
2013-03-05,34.04499816894531
2013-03-06,33.2400016784668
2013-03-07,34.75
2013-03-08,34.994998931884766
2013-03-11,35.04999923706055
2013-03-12,34.959999084472656
2013-03-13,35.040000915527344
2013-03-14,35.29999923706055
2013-03-15,34.66999816894531
2013-03-18,34.73500061035156
2013-03-19,34.845001220703125
2013-03-20,35.25
2013-03-21,34.880001068115234
2013-03-22,34.959999084472656
2013-03-25,34.79499816894531
2013-03-26,34.880001068115234
2013-03-27,34.7400016784668
2013-03-28,34.77000045776367
2013-04-01,34.98500061035156
2013-04-02,35.0099983215332
2013-04-03,34.915000915527344
2013-04-04,34.86000061035156
2013-04-05,34.994998931884766
2013-04-08,35.275001525878906
2013-04-09,35.34000015258789
2013-04-10,36.3849983215332
2013-04-11,36.540000915527344
2013-04-12,36.7400016784668
2013-04-15,35.54999923706055
2013-04-16,35.625
2013-04-17,35.540000915527344
2013-04-18,35.0
2013-04-19,35.505001068115234
2013-04-22,35.45000076293945
2013-04-23,35.45500183105469
2013-04-24,35.40999984741211
2013-04-25,35.64500045776367
2013-04-26,35.38999938964844
2013-04-29,35.435001373291016
2013-04-30,35.44499969482422
2013-05-01,35.279998779296875
2013-05-02,35.93000030517578
2013-05-03,35.79999923706055
2013-05-06,35.625
2013-05-07,35.23500061035156
2013-05-08,34.90999984741211
2013-05-09,35.20000076293945
2013-05-10,35.51499938964844
2013-05-13,34.93000030517578
2013-05-14,35.28499984741211
2013-05-15,35.36000061035156
2013-05-16,35.11000061035156
2013-05-17,34.94499969482422
2013-05-20,34.85499954223633
2013-05-21,35.33000183105469
2013-05-22,35.1349983215332
2013-05-23,35.19499969482422
2013-05-24,35.029998779296875
2013-05-28,35.470001220703125
2013-05-29,35.005001068115234
2013-05-30,35.15999984741211
2013-05-31,34.98500061035156
2013-06-03,34.91999816894531
2013-06-04,34.724998474121094
2013-06-05,33.77000045776367
2013-06-06,33.564998626708984
2013-06-07,34.0099983215332
2013-06-10,33.0099983215332
2013-06-11,32.84000015258789
2013-06-12,32.619998931884766
2013-06-13,33.654998779296875
2013-06-14,34.095001220703125
2013-06-17,34.525001525878906
2013-06-18,35.005001068115234
2013-06-19,34.32500076293945
2013-06-20,33.58000183105469
2013-06-21,33.7400016784668
2013-06-24,33.86000061035156
2013-06-25,33.689998626708984
2013-06-26,33.96500015258789
2013-06-27,34.27000045776367
2013-06-28,34.8849983215332
2013-07-01,35.130001068115234
2013-07-02,35.59000015258789
2013-07-03,36.439998626708984
2013-07-05,36.665000915527344
2013-07-08,37.029998779296875
2013-07-09,36.849998474121094
2013-07-10,37.21500015258789
2013-07-11,37.95500183105469
2013-07-12,38.31999969482422
2013-07-15,38.119998931884766
2013-07-16,38.1150016784668
2013-07-17,38.3650016784668
2013-07-18,38.66999816894531
2013-07-19,38.10499954223633
2013-07-22,38.209999084472656
2013-07-23,38.63999938964844
2013-07-24,38.47999954223633
2013-07-25,38.79499816894531
2013-07-26,38.689998626708984
2013-07-29,38.435001373291016
2013-07-30,36.84000015258789
2013-07-31,36.33000183105469
2013-08-01,37.15999984741211
2013-08-02,37.415000915527344
2013-08-05,37.6150016784668
2013-08-06,37.53499984741211
2013-08-07,37.709999084472656
2013-08-08,37.56999969482422
2013-08-09,37.51499938964844
2013-08-12,37.41999816894531
2013-08-13,37.83000183105469
2013-08-14,37.45500183105469
2013-08-15,36.41999816894531
2013-08-16,36.3650016784668
2013-08-19,36.45000076293945
2013-08-20,36.40999984741211
2013-08-21,36.220001220703125
2013-08-22,36.47999954223633
2013-08-23,36.53499984741211
2013-08-26,36.744998931884766
2013-08-27,35.71500015258789
2013-08-28,35.76499938964844
2013-08-29,35.76499938964844
2013-08-30,35.584999084472656
2013-09-03,35.505001068115234
2013-09-04,35.415000915527344
2013-09-05,35.5099983215332
2013-09-06,35.51499938964844
2013-09-09,35.82500076293945
2013-09-10,35.7400016784668
2013-09-11,36.04499816894531
2013-09-12,35.92499923706055
2013-09-13,35.904998779296875
2013-09-16,36.310001373291016
2013-09-17,36.775001525878906
2013-09-18,36.970001220703125
2013-09-19,37.400001525878906
2013-09-20,37.31999969482422
2013-09-23,36.66999816894531
2013-09-24,36.6150016784668
2013-09-25,36.89500045776367
2013-09-26,38.525001525878906
2013-09-27,38.880001068115234
2013-09-30,39.060001373291016
2013-10-01,38.54499816894531
2013-10-02,38.119998931884766
2013-10-03,37.625
2013-10-04,37.57500076293945
2013-10-07,37.005001068115234
2013-10-08,36.244998931884766
2013-10-09,35.94499969482422
2013-10-10,36.70000076293945
2013-10-11,36.76499938964844
2013-10-14,36.76499938964844
2013-10-15,36.39500045776367
2013-10-16,36.959999084472656
2013-10-17,37.400001525878906
2013-10-18,37.7400016784668
2013-10-21,38.0
2013-10-22,39.1349983215332
2013-10-23,39.005001068115234
2013-10-24,39.44499969482422
2013-10-25,39.689998626708984
2013-10-28,39.55500030517578
2013-10-29,39.435001373291016
2013-10-30,39.08000183105469
2013-10-31,41.35499954223633
2013-11-01,40.595001220703125
2013-11-04,40.165000915527344
2013-11-05,40.345001220703125
2013-11-06,39.775001525878906
2013-11-07,39.244998931884766
2013-11-08,39.525001525878906
2013-11-11,39.28499984741211
2013-11-12,39.005001068115234
2013-11-13,39.654998779296875
2013-11-14,39.720001220703125
2013-11-15,39.70000076293945
2013-11-18,39.6349983215332
2013-11-19,39.474998474121094
2013-11-20,39.57500076293945
2013-11-21,39.51499938964844
2013-11-22,39.79499816894531
2013-11-25,39.709999084472656
2013-11-26,40.10499954223633
2013-11-27,40.23500061035156
2013-11-29,40.3849983215332
2013-12-02,40.060001373291016
2013-12-03,39.505001068115234
2013-12-04,38.939998626708984
2013-12-05,38.80500030517578
2013-12-06,39.42499923706055
2013-12-09,39.459999084472656
2013-12-10,39.29499816894531
2013-12-11,39.029998779296875
2013-12-12,38.26499938964844
2013-12-13,38.19499969482422
2013-12-16,38.72999954223633
2013-12-17,38.79999923706055
2013-12-18,39.81999969482422
2013-12-19,39.85499954223633
2013-12-20,40.45000076293945
2013-12-23,40.71500015258789
2013-12-24,40.92499923706055
2013-12-26,41.14500045776367
2013-12-27,41.165000915527344
2013-12-30,41.790000915527344
2013-12-31,41.93000030517578
2014-01-02,41.2599983215332
2014-01-03,41.060001373291016
2014-01-06,40.3650016784668
2014-01-07,39.9900016784668
2014-01-08,39.06999969482422
2014-01-09,39.220001220703125
2014-01-10,38.775001525878906
2014-01-13,37.60499954223633
2014-01-14,37.86000061035156
2014-01-15,37.92499923706055
2014-01-16,37.65999984741211
2014-01-17,37.26499938964844
2014-01-21,37.064998626708984
2014-01-22,37.150001525878906
2014-01-23,36.9900016784668
2014-01-24,36.79499816894531
2014-01-27,35.8849983215332
2014-01-28,36.05500030517578
2014-01-29,36.29999923706055
2014-01-30,36.9900016784668
2014-01-31,36.86000061035156
2014-02-03,36.154998779296875
2014-02-04,36.2599983215332
2014-02-05,36.69499969482422
2014-02-06,37.67499923706055
2014-02-07,38.0099983215332
2014-02-10,37.900001525878906
2014-02-11,38.025001525878906
2014-02-12,38.03499984741211
2014-02-13,36.42499923706055
2014-02-14,37.38999938964844
2014-02-18,37.314998626708984
2014-02-19,37.70500183105469
2014-02-20,38.279998779296875
2014-02-21,38.665000915527344
2014-02-24,38.584999084472656
2014-02-25,38.25
2014-02-26,38.029998779296875
2014-02-27,38.15999984741211
2014-02-28,38.564998626708984
2014-03-03,38.21500015258789
2014-03-04,39.099998474121094
2014-03-05,39.20500183105469
2014-03-06,39.875
2014-03-07,39.650001525878906
2014-03-10,40.0
2014-03-11,39.43000030517578
2014-03-12,39.630001068115234
2014-03-13,39.08000183105469
2014-03-14,38.8650016784668
2014-03-17,38.67499923706055
2014-03-18,38.82500076293945
2014-03-19,38.69499969482422
2014-03-20,38.5099983215332
2014-03-21,38.89500045776367
2014-03-24,38.439998626708984
2014-03-25,38.28499984741211
2014-03-26,38.06999969482422
2014-03-27,37.86000061035156
2014-03-28,38.25
2014-03-31,38.529998779296875
2014-04-01,39.19499969482422
2014-04-02,39.36000061035156
2014-04-03,39.28499984741211
2014-04-04,38.810001373291016
2014-04-07,37.724998474121094
2014-04-08,37.45000076293945
2014-04-09,37.775001525878906
2014-04-10,37.15999984741211
2014-04-11,36.415000915527344
2014-04-14,36.130001068115234
2014-04-15,35.8849983215332
2014-04-16,36.349998474121094
2014-04-17,36.375
2014-04-21,36.220001220703125
2014-04-22,36.29499816894531
2014-04-23,36.08000183105469
2014-04-24,35.9900016784668
2014-04-25,35.77000045776367
2014-04-28,35.064998626708984
2014-04-29,34.974998474121094
2014-04-30,35.064998626708984
2014-05-01,35.30500030517578
2014-05-02,35.369998931884766
2014-05-05,35.755001068115234
2014-05-06,34.14500045776367
2014-05-07,33.474998474121094
2014-05-08,34.099998474121094
2014-05-09,33.4900016784668
2014-05-12,33.88999938964844
2014-05-13,33.64500045776367
2014-05-14,33.564998626708984
2014-05-15,33.599998474121094
2014-05-16,33.94499969482422
2014-05-19,34.334999084472656
2014-05-20,34.25
2014-05-21,36.005001068115234
2014-05-22,36.439998626708984
2014-05-23,37.55500030517578
2014-05-27,37.92499923706055
2014-05-28,38.39500045776367
2014-05-29,37.84000015258789
2014-05-30,37.474998474121094
2014-06-02,38.29999923706055
2014-06-03,38.6150016784668
2014-06-04,38.79499816894531
2014-06-05,39.2400016784668
2014-06-06,39.380001068115234
2014-06-09,39.40999984741211
2014-06-10,39.34000015258789
2014-06-11,38.720001220703125
2014-06-12,38.650001525878906
2014-06-13,38.25
2014-06-16,38.1349983215332
2014-06-17,38.185001373291016
2014-06-18,38.005001068115234
2014-06-19,37.45000076293945
2014-06-20,36.64500045776367
2014-06-23,36.79999923706055
2014-06-24,36.78499984741211
2014-06-25,36.70500183105469
2014-06-26,36.040000915527344
2014-06-27,36.14500045776367
2014-06-30,36.29499816894531
2014-07-01,37.19499969482422
2014-07-02,37.560001373291016
2014-07-03,37.900001525878906
2014-07-07,37.709999084472656
2014-07-08,37.650001525878906
2014-07-09,38.560001373291016
2014-07-10,38.540000915527344
2014-07-11,38.92499923706055
2014-07-14,38.494998931884766
2014-07-15,38.70000076293945
2014-07-16,41.040000915527344
2014-07-17,41.72999954223633
2014-07-18,42.0
2014-07-21,41.58000183105469
2014-07-22,41.16999816894531
2014-07-23,40.69499969482422
2014-07-24,40.63999938964844
2014-07-25,40.76499938964844
2014-07-28,40.880001068115234
2014-07-29,40.71500015258789
2014-07-30,41.310001373291016
2014-07-31,42.04999923706055
2014-08-01,40.91999816894531
2014-08-04,41.584999084472656
2014-08-05,41.404998779296875
2014-08-06,40.61000061035156
2014-08-07,39.779998779296875
2014-08-08,40.959999084472656
2014-08-11,40.970001220703125
2014-08-12,40.72999954223633
2014-08-13,40.939998626708984
2014-08-14,40.959999084472656
2014-08-15,41.619998931884766
2014-08-18,42.36000061035156
2014-08-19,42.72999954223633
2014-08-20,43.20000076293945
2014-08-21,43.189998626708984
2014-08-22,43.060001373291016
2014-08-25,42.790000915527344
2014-08-26,43.09000015258789
2014-08-27,42.91999816894531
2014-08-28,42.90999984741211
2014-08-29,42.970001220703125
2014-09-02,43.61000061035156
2014-09-03,43.13999938964844
2014-09-04,43.029998779296875
2014-09-05,42.630001068115234
2014-09-08,42.15999984741211
2014-09-09,40.25
2014-09-10,40.31999969482422
2014-09-11,39.91999816894531
2014-09-12,38.79999923706055
2014-09-15,38.529998779296875
2014-09-16,38.970001220703125
2014-09-17,39.349998474121094
2014-09-18,39.41999816894531
2014-09-19,39.52000045776367
2014-09-22,38.56999969482422
2014-09-23,37.66999816894531
2014-09-24,37.540000915527344
2014-09-25,37.599998474121094
2014-09-26,38.189998626708984
2014-09-29,37.209999084472656
2014-09-30,37.279998779296875
2014-10-01,36.02000045776367
2014-10-02,36.04999923706055
2014-10-03,36.77000045776367
2014-10-06,36.56999969482422
2014-10-07,35.40999984741211
2014-10-08,36.0099983215332
2014-10-09,34.939998626708984
2014-10-10,34.529998779296875
2014-10-13,33.459999084472656
2014-10-14,33.84000015258789
2014-10-15,33.849998474121094
2014-10-16,33.970001220703125
2014-10-17,34.380001068115234
2014-10-20,34.15999984741211
2014-10-21,35.900001525878906
2014-10-22,34.47999954223633
2014-10-23,35.689998626708984
2014-10-24,36.189998626708984
2014-10-27,36.189998626708984
2014-10-28,37.04999923706055
2014-10-29,36.65999984741211
2014-10-30,35.95000076293945
2014-10-31,34.9900016784668
2014-11-03,35.16999816894531
2014-11-04,33.369998931884766
2014-11-05,34.4900016784668
2014-11-06,32.869998931884766
2014-11-07,32.34000015258789
2014-11-10,31.950000762939453
2014-11-11,31.540000915527344
2014-11-12,31.3799991607666
2014-11-13,32.0
2014-11-14,32.31999969482422
2014-11-17,31.469999313354492
2014-11-18,32.689998626708984
2014-11-19,32.4900016784668
2014-11-20,33.47999954223633
2014-11-21,33.18000030517578
2014-11-24,33.79999923706055
2014-11-25,33.91999816894531
2014-11-26,33.86000061035156
2014-11-28,34.0099983215332
2014-12-01,33.97999954223633
2014-12-02,34.310001373291016
2014-12-03,34.689998626708984
2014-12-04,33.939998626708984
2014-12-05,33.31999969482422
2014-12-08,33.22999954223633
2014-12-09,33.959999084472656
2014-12-10,33.150001525878906
2014-12-11,33.189998626708984
2014-12-12,32.540000915527344
2014-12-15,31.950000762939453
2014-12-16,32.290000915527344
2014-12-17,33.52000045776367
2014-12-18,34.56999969482422
2014-12-19,34.540000915527344
2014-12-22,34.0
2014-12-23,34.20000076293945
2014-12-24,33.9900016784668
2014-12-26,33.810001373291016
2014-12-29,34.459999084472656
2014-12-30,34.220001220703125
2014-12-31,33.720001220703125
2015-01-02,33.439998626708984
2015-01-05,32.130001068115234
2015-01-06,31.1200008392334
2015-01-07,31.31999969482422
2015-01-08,31.43000030517578
2015-01-09,31.170000076293945
2015-01-12,30.8799991607666
2015-01-13,30.329999923706055
2015-01-14,29.170000076293945
2015-01-15,28.459999084472656
2015-01-16,28.540000915527344
2015-01-20,28.229999542236328
2015-01-21,28.399999618530273
2015-01-22,28.8799991607666
2015-01-23,28.979999542236328
2015-01-26,29.139999389648438
2015-01-27,29.350000381469727
2015-01-28,28.8799991607666
2015-01-29,28.770000457763672
2015-01-30,27.8799991607666
2015-02-02,28.100000381469727
2015-02-03,28.3799991607666
2015-02-04,28.950000762939453
2015-02-05,28.3799991607666
2015-02-06,28.90999984741211
2015-02-09,29.1299991607666
2015-02-10,29.8700008392334
2015-02-11,29.549999237060547
2015-02-12,29.520000457763672
2015-02-13,30.31999969482422
2015-02-17,30.030000686645508
2015-02-18,29.979999542236328
2015-02-19,29.959999084472656
2015-02-20,29.510000228881836
2015-02-23,30.34000015258789
2015-02-24,30.709999084472656
2015-02-25,31.3799991607666
2015-02-26,30.84000015258789
2015-02-27,30.510000228881836
2015-03-02,31.079999923706055
2015-03-03,32.540000915527344
2015-03-04,32.16999816894531
2015-03-05,32.150001525878906
2015-03-06,31.770000457763672
2015-03-09,31.520000457763672
2015-03-10,31.170000076293945
2015-03-11,31.350000381469727
2015-03-12,31.209999084472656
2015-03-13,30.969999313354492
2015-03-16,31.389999389648438
2015-03-17,31.040000915527344
2015-03-18,30.729999542236328
2015-03-19,30.65999984741211
2015-03-20,31.3799991607666
2015-03-23,31.239999771118164
2015-03-24,31.149999618530273
2015-03-25,30.15999984741211
2015-03-26,29.690000534057617
2015-03-27,29.770000457763672
2015-03-30,29.790000915527344
2015-03-31,29.479999542236328
2015-04-01,29.81999969482422
2015-04-02,30.649999618530273
2015-04-06,31.6200008392334
2015-04-07,31.690000534057617
2015-04-08,31.770000457763672
2015-04-09,32.09000015258789
2015-04-10,31.81999969482422
2015-04-13,31.670000076293945
2015-04-14,31.43000030517578
2015-04-15,31.90999984741211
2015-04-16,31.760000228881836
2015-04-17,31.149999618530273
2015-04-20,32.16999816894531
2015-04-21,31.770000457763672
2015-04-22,31.690000534057617
2015-04-23,31.799999237060547
2015-04-24,31.020000457763672
2015-04-27,30.440000534057617
2015-04-28,29.93000030517578
2015-04-29,30.170000076293945
2015-04-30,30.229999542236328
2015-05-01,30.5
2015-05-04,30.899999618530273
2015-05-05,30.34000015258789
2015-05-06,29.59000015258789
2015-05-07,29.079999923706055
2015-05-08,28.90999984741211
2015-05-11,28.530000686645508
2015-05-12,29.3799991607666
2015-05-13,29.09000015258789
2015-05-14,29.15999984741211
2015-05-15,29.459999084472656
2015-05-18,30.639999389648438
2015-05-19,30.899999618530273
2015-05-20,31.06999969482422
2015-05-21,31.0
2015-05-22,30.959999084472656
2015-05-26,30.610000610351562
2015-05-27,31.010000228881836
2015-05-28,31.020000457763672
2015-05-29,31.450000762939453
2015-06-01,31.440000534057617
2015-06-02,31.579999923706055
2015-06-03,31.5
2015-06-04,31.459999084472656
2015-06-05,31.889999389648438
2015-06-08,31.420000076293945
2015-06-09,30.93000030517578
2015-06-10,30.920000076293945
2015-06-11,30.770000457763672
2015-06-12,30.3799991607666
2015-06-15,30.600000381469727
2015-06-16,30.829999923706055
2015-06-17,31.270000457763672
2015-06-18,31.790000915527344
2015-06-19,31.950000762939453
2015-06-22,31.93000030517578
2015-06-23,32.0
2015-06-24,31.760000228881836
2015-06-25,31.649999618530273
2015-06-26,31.549999237060547
2015-06-29,31.0
2015-06-30,31.079999923706055
2015-07-01,31.09000015258789
2015-07-02,31.25
2015-07-06,31.0
2015-07-07,31.6200008392334
2015-07-08,30.850000381469727
2015-07-09,30.559999465942383
2015-07-10,31.31999969482422
2015-07-13,31.459999084472656
2015-07-14,31.889999389648438
2015-07-15,31.940000534057617
2015-07-16,32.68000030517578
2015-07-17,31.0
2015-07-20,30.239999771118164
2015-07-21,29.459999084472656
2015-07-22,29.90999984741211
2015-07-23,29.65999984741211
2015-07-24,29.5
2015-07-27,29.100000381469727
2015-07-28,28.889999389648438
2015-07-29,29.34000015258789
2015-07-30,29.670000076293945
2015-07-31,30.299999237060547
2015-08-03,30.010000228881836
2015-08-04,30.059999465942383
2015-08-05,26.719999313354492
2015-08-06,27.969999313354492
2015-08-07,27.75
2015-08-10,27.959999084472656
2015-08-11,27.25
2015-08-12,27.489999771118164
2015-08-13,27.25
2015-08-14,27.1200008392334
2015-08-17,27.670000076293945
2015-08-18,27.75
2015-08-19,27.600000381469727
2015-08-20,26.270000457763672
2015-08-21,25.989999771118164
2015-08-24,24.860000610351562
2015-08-25,24.209999084472656
2015-08-26,25.100000381469727
2015-08-27,25.31999969482422
2015-08-28,25.709999084472656
2015-08-31,25.360000610351562
2015-09-01,25.229999542236328
2015-09-02,25.5
2015-09-03,25.84000015258789
2015-09-04,25.229999542236328
2015-09-08,25.809999465942383
2015-09-09,25.34000015258789
2015-09-10,25.459999084472656
2015-09-11,25.3799991607666
2015-09-14,24.81999969482422
2015-09-15,25.34000015258789
2015-09-16,25.93000030517578
2015-09-17,26.260000228881836
2015-09-18,26.239999771118164
2015-09-21,26.6299991607666
2015-09-22,25.969999313354492
2015-09-23,25.93000030517578
2015-09-24,26.0
2015-09-25,25.950000762939453
2015-09-28,25.8799991607666
2015-09-29,24.700000762939453
2015-09-30,24.290000915527344
2015-10-01,23.829999923706055
2015-10-02,24.389999389648438
2015-10-05,25.329999923706055
2015-10-06,25.729999542236328
2015-10-07,26.420000076293945
2015-10-08,27.030000686645508
2015-10-09,27.260000228881836
2015-10-12,27.209999084472656
2015-10-13,27.09000015258789
2015-10-14,26.579999923706055
2015-10-15,27.110000610351562
2015-10-16,26.709999084472656
2015-10-19,26.729999542236328
2015-10-20,27.200000762939453
2015-10-21,26.8799991607666
2015-10-22,27.649999618530273
2015-10-23,27.809999465942383
2015-10-26,27.559999465942383
2015-10-27,26.940000534057617
2015-10-28,27.68000030517578
2015-10-29,27.459999084472656
2015-10-30,27.520000457763672
2015-11-02,27.989999771118164
2015-11-03,29.059999465942383
2015-11-04,28.610000610351562
2015-11-05,27.940000534057617
2015-11-06,27.530000686645508
2015-11-09,27.56999969482422
2015-11-10,28.549999237060547
2015-11-11,29.219999313354492
2015-11-12,28.8700008392334
2015-11-13,28.68000030517578
2015-11-16,29.15999984741211
2015-11-17,28.700000762939453
2015-11-18,29.450000762939453
2015-11-19,28.860000610351562
2015-11-20,29.059999465942383
2015-11-23,29.190000534057617
2015-11-24,29.25
2015-11-25,29.31999969482422
2015-11-27,29.459999084472656
2015-11-30,29.579999923706055
2015-12-01,29.530000686645508
2015-12-02,28.780000686645508
2015-12-03,28.68000030517578
2015-12-04,29.399999618530273
2015-12-07,29.389999389648438
2015-12-08,28.18000030517578
2015-12-09,27.290000915527344
2015-12-10,27.190000534057617
2015-12-11,26.25
2015-12-14,25.350000381469727
2015-12-15,25.479999542236328
2015-12-16,26.110000610351562
2015-12-17,25.3799991607666
2015-12-18,24.979999542236328
2015-12-21,25.1299991607666
2015-12-22,25.530000686645508
2015-12-23,25.729999542236328
2015-12-24,25.549999237060547
2015-12-28,25.350000381469727
2015-12-29,25.3799991607666
2015-12-30,25.059999465942383
2015-12-31,25.219999313354492
2016-01-04,25.15999984741211
2016-01-05,25.270000457763672
2016-01-06,25.100000381469727
2016-01-07,24.31999969482422
2016-01-08,25.0
2016-01-11,24.850000381469727
2016-01-12,25.25
2016-01-13,24.6200008392334
2016-01-14,25.420000076293945
2016-01-15,25.06999969482422
2016-01-19,25.219999313354492
2016-01-20,25.020000457763672
2016-01-21,25.540000915527344
2016-01-22,26.43000030517578
2016-01-25,25.920000076293945
2016-01-26,27.1200008392334
2016-01-27,26.790000915527344
2016-01-28,26.440000534057617
2016-01-29,27.209999084472656
2016-02-01,27.389999389648438
2016-02-02,26.059999465942383
2016-02-03,26.889999389648438
2016-02-04,27.190000534057617
2016-02-05,26.59000015258789
2016-02-08,25.389999389648438
2016-02-09,24.329999923706055
2016-02-10,24.280000686645508
2016-02-11,23.809999465942383
2016-02-12,24.440000534057617
2016-02-16,25.030000686645508
2016-02-17,26.010000228881836
2016-02-18,25.270000457763672
2016-02-19,24.940000534057617
2016-02-22,25.709999084472656
2016-02-23,24.690000534057617
2016-02-24,24.81999969482422
2016-02-25,24.56999969482422
2016-02-26,24.579999923706055
2016-02-29,24.649999618530273
2016-03-01,25.770000457763672
2016-03-02,26.0
2016-03-03,26.81999969482422
2016-03-04,26.729999542236328
2016-03-07,27.09000015258789
2016-03-08,26.239999771118164
2016-03-09,26.6200008392334
2016-03-10,26.56999969482422
2016-03-11,27.31999969482422
2016-03-14,26.670000076293945
2016-03-15,26.290000915527344
2016-03-16,27.020000457763672
2016-03-17,27.600000381469727
