,CONN
2007-09-18,25.510000228881836
2007-09-19,26.389999389648438
2007-09-20,26.15999984741211
2007-09-21,26.0
2007-09-24,26.010000228881836
2007-09-25,25.489999771118164
2007-09-26,24.6299991607666
2007-09-27,24.40999984741211
2007-09-28,23.889999389648438
2007-10-01,24.989999771118164
2007-10-02,25.040000915527344
2007-10-03,25.600000381469727
2007-10-04,25.709999084472656
2007-10-05,26.229999542236328
2007-10-08,25.889999389648438
2007-10-09,25.59000015258789
2007-10-10,26.989999771118164
2007-10-11,26.860000610351562
2007-10-12,26.299999237060547
2007-10-15,27.360000610351562
2007-10-16,26.420000076293945
2007-10-17,25.989999771118164
2007-10-18,25.899999618530273
2007-10-19,24.989999771118164
2007-10-22,24.6200008392334
2007-10-23,23.5
2007-10-24,23.5
2007-10-25,23.700000762939453
2007-10-26,24.15999984741211
2007-10-29,25.110000610351562
2007-10-30,25.56999969482422
2007-10-31,25.56999969482422
2007-11-01,24.639999389648438
2007-11-02,24.5
2007-11-05,24.479999542236328
2007-11-06,24.09000015258789
2007-11-07,22.90999984741211
2007-11-08,22.979999542236328
2007-11-09,22.510000228881836
2007-11-12,22.350000381469727
2007-11-13,22.719999313354492
2007-11-14,23.110000610351562
2007-11-15,22.18000030517578
2007-11-16,23.0
2007-11-19,21.270000457763672
2007-11-20,20.56999969482422
2007-11-21,19.969999313354492
2007-11-23,20.780000686645508
2007-11-26,20.020000457763672
2007-11-27,19.989999771118164
2007-11-28,19.530000686645508
2007-11-29,17.709999084472656
2007-11-30,18.100000381469727
2007-12-03,18.6200008392334
2007-12-04,19.979999542236328
2007-12-05,20.610000610351562
2007-12-06,21.010000228881836
2007-12-07,20.93000030517578
2007-12-10,21.84000015258789
2007-12-11,19.059999465942383
2007-12-12,19.719999313354492
2007-12-13,18.510000228881836
2007-12-14,18.15999984741211
2007-12-17,17.260000228881836
2007-12-18,18.1200008392334
2007-12-19,18.6299991607666
2007-12-20,18.0
2007-12-21,17.850000381469727
2007-12-24,17.469999313354492
2007-12-26,17.510000228881836
2007-12-27,17.719999313354492
2007-12-28,17.6200008392334
2007-12-31,17.110000610351562
2008-01-02,17.809999465942383
2008-01-03,17.40999984741211
2008-01-04,15.729999542236328
2008-01-07,15.229999542236328
2008-01-08,16.299999237060547
2008-01-09,15.899999618530273
2008-01-10,16.110000610351562
2008-01-11,17.059999465942383
2008-01-14,17.959999084472656
2008-01-15,16.34000015258789
2008-01-16,16.3700008392334
2008-01-17,16.280000686645508
2008-01-18,15.220000267028809
2008-01-22,16.969999313354492
2008-01-23,18.6299991607666
2008-01-24,20.040000915527344
2008-01-25,18.670000076293945
2008-01-28,18.239999771118164
2008-01-29,19.389999389648438
2008-01-30,18.81999969482422
2008-01-31,19.299999237060547
2008-02-01,19.709999084472656
2008-02-04,19.670000076293945
2008-02-05,18.3700008392334
2008-02-06,18.040000915527344
2008-02-07,17.399999618530273
2008-02-08,16.610000610351562
2008-02-11,16.229999542236328
2008-02-12,16.3700008392334
2008-02-13,15.760000228881836
2008-02-14,15.390000343322754
2008-02-15,15.039999961853027
2008-02-19,15.170000076293945
2008-02-20,16.1200008392334
2008-02-21,14.84000015258789
2008-02-22,14.800000190734863
2008-02-25,14.75
2008-02-26,15.0
2008-02-27,14.470000267028809
2008-02-28,13.760000228881836
2008-02-29,12.75
2008-03-03,13.0600004196167
2008-03-04,12.899999618530273
2008-03-05,13.510000228881836
2008-03-06,13.079999923706055
2008-03-07,12.09000015258789
2008-03-10,12.949999809265137
2008-03-11,12.5
2008-03-12,11.850000381469727
2008-03-13,12.510000228881836
2008-03-14,12.489999771118164
2008-03-17,12.699999809265137
2008-03-18,13.359999656677246
2008-03-19,13.15999984741211
2008-03-20,13.0
2008-03-24,14.710000038146973
2008-03-25,13.850000381469727
2008-03-26,15.069999694824219
2008-03-27,17.0
2008-03-28,15.260000228881836
2008-03-31,16.309999465942383
2008-04-01,17.43000030517578
2008-04-02,17.719999313354492
2008-04-03,17.540000915527344
2008-04-04,16.809999465942383
2008-04-07,16.979999542236328
2008-04-08,17.299999237060547
2008-04-09,16.170000076293945
2008-04-10,17.299999237060547
2008-04-11,16.360000610351562
2008-04-14,16.5
2008-04-15,16.59000015258789
2008-04-16,16.959999084472656
2008-04-17,16.65999984741211
2008-04-18,16.8799991607666
2008-04-21,17.0
2008-04-22,16.649999618530273
2008-04-23,16.1299991607666
2008-04-24,16.299999237060547
2008-04-25,16.459999084472656
2008-04-28,17.229999542236328
2008-04-29,17.040000915527344
2008-04-30,17.6299991607666
2008-05-01,18.299999237060547
2008-05-02,17.399999618530273
2008-05-05,18.15999984741211
2008-05-06,17.760000228881836
2008-05-07,17.5
2008-05-08,16.8799991607666
2008-05-09,17.809999465942383
2008-05-12,18.06999969482422
2008-05-13,17.860000610351562
2008-05-14,18.219999313354492
2008-05-15,18.420000076293945
2008-05-16,18.239999771118164
2008-05-19,17.899999618530273
2008-05-20,17.950000762939453
2008-05-21,17.649999618530273
2008-05-22,17.420000076293945
2008-05-23,17.239999771118164
2008-05-27,17.030000686645508
2008-05-28,16.93000030517578
2008-05-29,17.530000686645508
2008-05-30,17.270000457763672
2008-06-02,17.010000228881836
2008-06-03,16.93000030517578
2008-06-04,17.600000381469727
2008-06-05,18.68000030517578
2008-06-06,16.600000381469727
2008-06-09,16.700000762939453
2008-06-10,16.43000030517578
2008-06-11,16.389999389648438
2008-06-12,16.389999389648438
2008-06-13,17.399999618530273
2008-06-16,18.5
2008-06-17,17.969999313354492
2008-06-18,17.299999237060547
2008-06-19,18.34000015258789
2008-06-20,17.700000762939453
2008-06-23,16.780000686645508
2008-06-24,16.75
2008-06-25,17.360000610351562
2008-06-26,16.59000015258789
2008-06-27,16.75
2008-06-30,16.06999969482422
2008-07-01,15.130000114440918
2008-07-02,14.5
2008-07-03,15.100000381469727
2008-07-07,14.729999542236328
2008-07-08,14.699999809265137
2008-07-09,14.6899995803833
2008-07-10,14.1899995803833
2008-07-11,14.350000381469727
2008-07-14,14.350000381469727
2008-07-15,14.420000076293945
2008-07-16,15.380000114440918
2008-07-17,16.8700008392334
2008-07-18,17.469999313354492
2008-07-21,16.690000534057617
2008-07-22,17.149999618530273
2008-07-23,17.219999313354492
2008-07-24,16.84000015258789
2008-07-25,17.049999237060547
2008-07-28,14.930000305175781
2008-07-29,15.279999732971191
2008-07-30,14.6899995803833
2008-07-31,15.699999809265137
2008-08-01,15.6899995803833
2008-08-04,15.140000343322754
2008-08-05,15.270000457763672
2008-08-06,15.40999984741211
2008-08-07,14.670000076293945
2008-08-08,15.550000190734863
2008-08-11,17.25
2008-08-12,16.219999313354492
2008-08-13,16.56999969482422
2008-08-14,16.420000076293945
2008-08-15,16.790000915527344
2008-08-18,16.360000610351562
2008-08-19,16.520000457763672
2008-08-20,16.479999542236328
2008-08-21,16.540000915527344
2008-08-22,16.65999984741211
2008-08-25,16.6200008392334
2008-08-26,17.350000381469727
2008-08-27,17.969999313354492
2008-08-28,19.43000030517578
2008-08-29,19.1200008392334
2008-09-02,19.5
2008-09-03,19.399999618530273
2008-09-04,19.469999313354492
2008-09-05,19.420000076293945
2008-09-08,20.65999984741211
2008-09-09,19.459999084472656
2008-09-10,19.84000015258789
2008-09-11,21.34000015258789
2008-09-12,21.780000686645508
2008-09-15,21.030000686645508
2008-09-16,21.530000686645508
2008-09-17,23.299999237060547
2008-09-18,23.299999237060547
2008-09-19,23.100000381469727
2008-09-22,22.420000076293945
2008-09-23,21.649999618530273
2008-09-24,20.6200008392334
2008-09-25,20.979999542236328
2008-09-26,20.610000610351562
2008-09-29,18.690000534057617
2008-09-30,18.709999084472656
2008-10-01,18.440000534057617
2008-10-02,17.920000076293945
2008-10-03,14.779999732971191
2008-10-06,14.470000267028809
2008-10-07,12.949999809265137
2008-10-08,13.050000190734863
2008-10-09,12.020000457763672
2008-10-10,13.3100004196167
2008-10-13,13.800000190734863
2008-10-14,13.229999542236328
2008-10-15,12.329999923706055
2008-10-16,13.020000457763672
2008-10-17,13.369999885559082
2008-10-20,13.5600004196167
2008-10-21,13.579999923706055
2008-10-22,11.6899995803833
2008-10-23,11.90999984741211
2008-10-24,11.550000190734863
2008-10-27,10.800000190734863
2008-10-28,12.0600004196167
2008-10-29,11.5600004196167
2008-10-30,13.130000114440918
2008-10-31,13.550000190734863
2008-11-03,13.010000228881836
2008-11-04,12.5
2008-11-05,10.770000457763672
2008-11-06,11.850000381469727
2008-11-07,11.329999923706055
2008-11-10,9.640000343322754
2008-11-11,9.470000267028809
2008-11-12,8.319999694824219
2008-11-13,9.630000114440918
2008-11-14,8.369999885559082
2008-11-17,8.199999809265137
2008-11-18,8.5600004196167
2008-11-19,7.360000133514404
2008-11-20,6.71999979019165
2008-11-21,5.900000095367432
2008-11-24,6.320000171661377
2008-11-25,6.329999923706055
2008-11-26,6.21999979019165
2008-11-28,6.159999847412109
2008-12-01,5.130000114440918
2008-12-02,5.599999904632568
2008-12-03,5.53000020980835
2008-12-04,6.559999942779541
2008-12-05,7.380000114440918
2008-12-08,8.039999961853027
2008-12-09,8.010000228881836
2008-12-10,8.4399995803833
2008-12-11,8.25
2008-12-12,8.979999542236328
2008-12-15,8.180000305175781
2008-12-16,8.75
2008-12-17,8.680000305175781
2008-12-18,8.489999771118164
2008-12-19,7.940000057220459
2008-12-22,7.800000190734863
2008-12-23,7.71999979019165
2008-12-24,7.519999980926514
2008-12-26,7.480000019073486
2008-12-29,6.960000038146973
2008-12-30,7.519999980926514
2008-12-31,8.479999542236328
2009-01-02,9.380000114440918
2009-01-05,10.210000038146973
2009-01-06,10.229999542236328
2009-01-07,9.75
2009-01-08,11.630000114440918
2009-01-09,11.029999732971191
2009-01-12,11.359999656677246
2009-01-13,11.6899995803833
2009-01-14,11.0
2009-01-15,10.989999771118164
2009-01-16,12.15999984741211
2009-01-20,12.0
2009-01-21,12.300000190734863
2009-01-22,12.420000076293945
2009-01-23,12.010000228881836
2009-01-26,11.75
2009-01-27,12.0600004196167
2009-01-28,12.59000015258789
2009-01-29,11.829999923706055
2009-01-30,12.15999984741211
2009-02-02,12.229999542236328
2009-02-03,12.109999656677246
2009-02-04,11.520000457763672
2009-02-05,13.0
2009-02-06,13.949999809265137
2009-02-09,13.890000343322754
2009-02-10,13.890000343322754
2009-02-11,13.75
2009-02-12,14.09000015258789
2009-02-13,14.350000381469727
2009-02-17,14.069999694824219
2009-02-18,14.050000190734863
2009-02-19,13.3100004196167
2009-02-20,11.920000076293945
2009-02-23,11.34000015258789
2009-02-24,12.079999923706055
2009-02-25,11.529999732971191
2009-02-26,11.800000190734863
2009-02-27,12.300000190734863
2009-03-02,11.829999923706055
2009-03-03,12.039999961853027
2009-03-04,12.449999809265137
2009-03-05,11.399999618530273
2009-03-06,11.350000381469727
2009-03-09,10.760000228881836
2009-03-10,11.489999771118164
2009-03-11,12.239999771118164
2009-03-12,12.800000190734863
2009-03-13,13.050000190734863
2009-03-16,12.65999984741211
2009-03-17,13.479999542236328
2009-03-18,13.75
2009-03-19,13.59000015258789
2009-03-20,13.039999961853027
2009-03-23,13.34000015258789
2009-03-24,14.050000190734863
2009-03-25,14.569999694824219
2009-03-26,14.569999694824219
2009-03-27,13.800000190734863
2009-03-30,13.710000038146973
2009-03-31,14.039999961853027
2009-04-01,14.079999923706055
2009-04-02,15.399999618530273
2009-04-03,15.6899995803833
2009-04-06,15.369999885559082
2009-04-07,14.75
2009-04-08,15.15999984741211
2009-04-09,15.649999618530273
2009-04-13,15.25
2009-04-14,14.819999694824219
2009-04-15,14.649999618530273
2009-04-16,15.0
2009-04-17,15.600000381469727
2009-04-20,14.6899995803833
2009-04-21,15.430000305175781
2009-04-22,15.699999809265137
2009-04-23,15.300000190734863
2009-04-24,15.829999923706055
2009-04-27,15.729999542236328
2009-04-28,15.84000015258789
2009-04-29,16.190000534057617
2009-04-30,16.440000534057617
2009-05-01,15.680000305175781
2009-05-04,16.079999923706055
2009-05-05,14.819999694824219
2009-05-06,14.210000038146973
2009-05-07,11.729999542236328
2009-05-08,12.1899995803833
2009-05-11,12.729999542236328
2009-05-12,12.8100004196167
2009-05-13,11.989999771118164
2009-05-14,11.489999771118164
2009-05-15,11.020000457763672
2009-05-18,11.1899995803833
2009-05-19,10.880000114440918
2009-05-20,11.050000190734863
2009-05-21,11.039999961853027
2009-05-22,11.010000228881836
2009-05-26,11.649999618530273
2009-05-27,11.8100004196167
2009-05-28,11.149999618530273
2009-05-29,9.970000267028809
2009-06-01,10.170000076293945
2009-06-02,10.210000038146973
2009-06-03,10.579999923706055
2009-06-04,13.220000267028809
2009-06-05,14.59000015258789
2009-06-08,13.829999923706055
2009-06-09,14.119999885559082
2009-06-10,13.720000267028809
2009-06-11,13.75
2009-06-12,13.65999984741211
2009-06-15,13.130000114440918
2009-06-16,12.489999771118164
2009-06-17,12.75
2009-06-18,12.930000305175781
2009-06-19,12.619999885559082
2009-06-22,12.180000305175781
2009-06-23,12.300000190734863
2009-06-24,12.1899995803833
2009-06-25,11.970000267028809
2009-06-26,12.350000381469727
2009-06-29,12.319999694824219
2009-06-30,12.5
2009-07-01,12.930000305175781
2009-07-02,12.079999923706055
2009-07-06,12.399999618530273
2009-07-07,11.960000038146973
2009-07-08,11.729999542236328
2009-07-09,11.699999809265137
2009-07-10,11.880000114440918
2009-07-13,11.739999771118164
2009-07-14,12.109999656677246
2009-07-15,12.75
2009-07-16,12.960000038146973
2009-07-17,13.050000190734863
2009-07-20,12.9399995803833
2009-07-21,13.0
2009-07-22,12.510000228881836
2009-07-23,12.9399995803833
2009-07-24,13.029999732971191
2009-07-27,12.75
2009-07-28,12.6899995803833
2009-07-29,12.430000305175781
2009-07-30,12.569999694824219
2009-07-31,12.609999656677246
2009-08-03,13.09000015258789
2009-08-04,13.329999923706055
2009-08-05,13.4399995803833
2009-08-06,13.550000190734863
2009-08-07,14.899999618530273
2009-08-10,14.880000114440918
2009-08-11,13.819999694824219
2009-08-12,13.510000228881836
2009-08-13,13.550000190734863
2009-08-14,12.949999809265137
2009-08-17,12.630000114440918
2009-08-18,12.800000190734863
2009-08-19,13.170000076293945
2009-08-20,12.989999771118164
2009-08-21,13.390000343322754
2009-08-24,12.9399995803833
2009-08-25,12.829999923706055
2009-08-26,13.180000305175781
2009-08-27,12.390000343322754
2009-08-28,12.010000228881836
2009-08-31,11.3100004196167
2009-09-01,10.970000267028809
2009-09-02,10.430000305175781
2009-09-03,10.75
2009-09-04,11.239999771118164
2009-09-08,11.4399995803833
2009-09-09,11.369999885559082
2009-09-10,11.380000114440918
2009-09-11,11.899999618530273
2009-09-14,11.390000343322754
2009-09-15,11.130000114440918
2009-09-16,11.619999885559082
2009-09-17,11.850000381469727
2009-09-18,11.75
2009-09-21,11.569999694824219
2009-09-22,11.319999694824219
2009-09-23,11.220000267028809
2009-09-24,11.09000015258789
2009-09-25,11.289999961853027
2009-09-28,11.319999694824219
2009-09-29,11.279999732971191
2009-09-30,11.289999961853027
2009-10-01,10.989999771118164
2009-10-02,10.789999961853027
2009-10-05,11.119999885559082
2009-10-06,11.1899995803833
2009-10-07,11.279999732971191
2009-10-08,11.149999618530273
2009-10-09,11.300000190734863
2009-10-12,11.239999771118164
2009-10-13,11.25
2009-10-14,11.75
2009-10-15,12.619999885559082
2009-10-16,12.680000305175781
2009-10-19,12.039999961853027
2009-10-20,8.020000457763672
2009-10-21,8.010000228881836
2009-10-22,7.349999904632568
2009-10-23,7.460000038146973
2009-10-26,7.150000095367432
2009-10-27,6.789999961853027
2009-10-28,6.510000228881836
2009-10-29,6.5
2009-10-30,6.309999942779541
2009-11-02,6.409999847412109
2009-11-03,6.349999904632568
2009-11-04,6.579999923706055
2009-11-05,7.019999980926514
2009-11-06,6.840000152587891
2009-11-09,7.099999904632568
2009-11-10,6.900000095367432
2009-11-11,6.900000095367432
2009-11-12,6.800000190734863
2009-11-13,6.510000228881836
2009-11-16,6.619999885559082
2009-11-17,6.539999961853027
2009-11-18,6.519999980926514
2009-11-19,6.420000076293945
2009-11-20,6.480000019073486
2009-11-23,6.550000190734863
2009-11-24,6.340000152587891
2009-11-25,5.809999942779541
2009-11-27,5.869999885559082
2009-11-30,5.71999979019165
2009-12-01,5.639999866485596
2009-12-02,5.619999885559082
2009-12-03,5.590000152587891
2009-12-04,5.900000095367432
2009-12-07,6.170000076293945
2009-12-08,6.199999809265137
2009-12-09,6.130000114440918
2009-12-10,6.099999904632568
2009-12-11,6.159999847412109
2009-12-14,6.150000095367432
2009-12-15,5.980000019073486
2009-12-16,5.880000114440918
2009-12-17,5.690000057220459
2009-12-18,5.610000133514404
2009-12-21,5.599999904632568
2009-12-22,5.690000057220459
2009-12-23,5.78000020980835
2009-12-24,5.900000095367432
2009-12-28,5.809999942779541
2009-12-29,5.900000095367432
2009-12-30,5.820000171661377
2009-12-31,5.840000152587891
2010-01-04,5.940000057220459
2010-01-05,5.860000133514404
2010-01-06,6.010000228881836
2010-01-07,6.650000095367432
2010-01-08,6.190000057220459
2010-01-11,6.190000057220459
2010-01-12,6.079999923706055
2010-01-13,6.369999885559082
2010-01-14,6.639999866485596
2010-01-15,6.579999923706055
2010-01-19,6.760000228881836
2010-01-20,6.849999904632568
2010-01-21,6.349999904632568
2010-01-22,5.78000020980835
2010-01-25,5.900000095367432
2010-01-26,5.820000171661377
2010-01-27,5.760000228881836
2010-01-28,5.659999847412109
2010-01-29,5.619999885559082
2010-02-01,5.510000228881836
2010-02-02,5.570000171661377
2010-02-03,5.480000019073486
2010-02-04,5.389999866485596
2010-02-05,5.440000057220459
2010-02-08,5.340000152587891
2010-02-09,4.429999828338623
2010-02-10,4.610000133514404
2010-02-11,4.519999980926514
2010-02-12,4.559999942779541
2010-02-16,4.570000171661377
2010-02-17,4.610000133514404
2010-02-18,4.639999866485596
2010-02-19,4.71999979019165
2010-02-22,4.760000228881836
2010-02-23,4.699999809265137
2010-02-24,4.570000171661377
2010-02-25,4.539999961853027
2010-02-26,4.5
2010-03-01,4.539999961853027
2010-03-02,4.670000076293945
2010-03-03,4.789999961853027
2010-03-04,4.909999847412109
2010-03-05,5.46999979019165
2010-03-08,6.349999904632568
2010-03-09,6.260000228881836
2010-03-10,6.570000171661377
2010-03-11,6.849999904632568
2010-03-12,7.159999847412109
2010-03-15,7.320000171661377
2010-03-16,7.309999942779541
2010-03-17,6.230000019073486
2010-03-18,6.150000095367432
2010-03-19,6.070000171661377
2010-03-22,5.960000038146973
2010-03-23,6.039999961853027
2010-03-24,5.849999904632568
2010-03-25,7.190000057220459
2010-03-26,7.440000057220459
2010-03-29,7.690000057220459
2010-03-30,7.869999885559082
2010-03-31,7.829999923706055
2010-04-01,7.840000152587891
2010-04-05,8.079999923706055
2010-04-06,7.840000152587891
2010-04-07,7.849999904632568
2010-04-08,7.829999923706055
2010-04-09,7.840000152587891
2010-04-12,7.980000019073486
2010-04-13,7.960000038146973
2010-04-14,8.260000228881836
2010-04-15,8.3100004196167
2010-04-16,7.96999979019165
2010-04-19,7.730000019073486
2010-04-20,7.829999923706055
2010-04-21,8.0600004196167
2010-04-22,9.890000343322754
2010-04-23,9.3100004196167
2010-04-26,9.819999694824219
2010-04-27,9.619999885559082
2010-04-28,9.600000381469727
2010-04-29,9.949999809265137
2010-04-30,9.529999732971191
2010-05-03,9.819999694824219
2010-05-04,9.25
2010-05-05,9.069999694824219
2010-05-06,8.069999694824219
2010-05-07,7.550000190734863
2010-05-10,8.270000457763672
2010-05-11,8.800000190734863
2010-05-12,9.039999961853027
2010-05-13,9.119999885559082
2010-05-14,8.979999542236328
2010-05-17,9.020000457763672
2010-05-18,8.800000190734863
2010-05-19,8.25
2010-05-20,7.730000019073486
2010-05-21,8.020000457763672
2010-05-24,7.829999923706055
2010-05-25,7.539999961853027
2010-05-26,7.409999847412109
2010-05-27,7.409999847412109
2010-05-28,7.480000019073486
2010-06-01,6.900000095367432
2010-06-02,7.119999885559082
2010-06-03,7.289999961853027
2010-06-04,6.710000038146973
2010-06-07,6.070000171661377
2010-06-08,5.849999904632568
2010-06-09,5.949999809265137
2010-06-10,6.409999847412109
2010-06-11,7.139999866485596
2010-06-14,6.820000171661377
2010-06-15,7.289999961853027
2010-06-16,7.309999942779541
2010-06-17,7.369999885559082
2010-06-18,7.429999828338623
2010-06-21,7.21999979019165
2010-06-22,6.880000114440918
2010-06-23,7.019999980926514
2010-06-24,6.909999847412109
2010-06-25,6.739999771118164
2010-06-28,6.760000228881836
2010-06-29,6.150000095367432
2010-06-30,5.880000114440918
2010-07-01,6.050000190734863
2010-07-02,5.800000190734863
2010-07-06,5.559999942779541
2010-07-07,5.71999979019165
2010-07-08,5.769999980926514
2010-07-09,5.800000190734863
2010-07-12,5.71999979019165
2010-07-13,5.869999885559082
2010-07-14,5.639999866485596
2010-07-15,5.489999771118164
2010-07-16,5.21999979019165
2010-07-19,5.110000133514404
2010-07-20,5.239999771118164
2010-07-21,5.010000228881836
2010-07-22,5.150000095367432
2010-07-23,5.179999828338623
2010-07-26,5.429999828338623
2010-07-27,5.46999979019165
2010-07-28,5.170000076293945
2010-07-29,5.03000020980835
2010-07-30,5.260000228881836
2010-08-02,5.269999980926514
2010-08-03,5.329999923706055
2010-08-04,5.239999771118164
2010-08-05,5.300000190734863
2010-08-06,5.639999866485596
2010-08-09,6.090000152587891
2010-08-10,6.170000076293945
2010-08-11,6.050000190734863
2010-08-12,6.03000020980835
2010-08-13,6.0
2010-08-16,5.96999979019165
2010-08-17,5.820000171661377
2010-08-18,5.820000171661377
2010-08-19,5.639999866485596
2010-08-20,5.449999809265137
2010-08-23,5.179999828338623
2010-08-24,5.050000190734863
2010-08-25,5.260000228881836
2010-08-26,4.550000190734863
2010-08-27,4.599999904632568
2010-08-30,4.389999866485596
2010-08-31,4.360000133514404
2010-09-01,4.400000095367432
2010-09-02,4.400000095367432
2010-09-03,4.610000133514404
2010-09-07,4.769999980926514
2010-09-08,4.96999979019165
2010-09-09,4.769999980926514
2010-09-10,4.789999961853027
2010-09-13,4.78000020980835
2010-09-14,4.690000057220459
2010-09-15,4.599999904632568
2010-09-16,4.5
2010-09-17,4.5
2010-09-20,4.46999979019165
2010-09-21,4.489999771118164
2010-09-22,4.449999809265137
2010-09-23,4.340000152587891
2010-09-24,4.349999904632568
2010-09-27,4.570000171661377
2010-09-28,4.599999904632568
2010-09-29,4.599999904632568
2010-09-30,4.650000095367432
2010-10-01,4.639999866485596
2010-10-04,4.699999809265137
2010-10-05,5.0
2010-10-06,5.039999961853027
2010-10-07,5.059999942779541
2010-10-08,5.210000038146973
2010-10-11,5.099999904632568
2010-10-12,5.150000095367432
2010-10-13,5.139999866485596
2010-10-14,4.989999771118164
2010-10-15,5.03000020980835
2010-10-18,5.039999961853027
2010-10-19,4.78000020980835
2010-10-20,4.840000152587891
2010-10-21,4.909999847412109
2010-10-22,3.7899999618530273
2010-10-25,3.640000104904175
2010-10-26,4.199999809265137
2010-10-27,4.210000038146973
2010-10-28,4.210000038146973
2010-10-29,4.400000095367432
2010-11-01,4.079999923706055
2010-11-02,3.9800000190734863
2010-11-03,3.7200000286102295
2010-11-04,3.869999885559082
2010-11-05,4.0
2010-11-08,4.059999942779541
2010-11-09,3.890000104904175
2010-11-10,4.110000133514404
2010-11-11,3.990000009536743
2010-11-12,3.9800000190734863
2010-11-15,3.9000000953674316
2010-11-16,3.9600000381469727
2010-11-17,3.9100000858306885
2010-11-18,3.9100000858306885
2010-11-19,3.7899999618530273
2010-11-22,3.390000104904175
2010-11-23,3.299999952316284
2010-11-24,3.3299999237060547
2010-11-26,3.390000104904175
2010-11-29,3.309999942779541
2010-11-30,3.200000047683716
2010-12-01,3.2300000190734863
2010-12-02,4.460000038146973
2010-12-03,4.650000095367432
2010-12-06,4.480000019073486
2010-12-07,4.159999847412109
2010-12-08,4.300000190734863
2010-12-09,4.510000228881836
2010-12-10,4.519999980926514
2010-12-13,4.289999961853027
2010-12-14,3.990000009536743
2010-12-15,3.7699999809265137
2010-12-16,3.7200000286102295
2010-12-17,3.859999895095825
2010-12-20,3.9100000858306885
2010-12-21,3.950000047683716
2010-12-22,4.010000228881836
2010-12-23,4.03000020980835
2010-12-27,4.210000038146973
2010-12-28,4.300000190734863
2010-12-29,4.650000095367432
2010-12-30,4.630000114440918
2010-12-31,4.679999828338623
2011-01-03,4.670000076293945
2011-01-04,4.610000133514404
2011-01-05,4.739999771118164
2011-01-06,4.630000114440918
2011-01-07,4.480000019073486
2011-01-10,4.510000228881836
2011-01-11,4.489999771118164
2011-01-12,4.550000190734863
2011-01-13,4.519999980926514
2011-01-14,4.519999980926514
2011-01-18,4.460000038146973
2011-01-19,4.260000228881836
2011-01-20,4.320000171661377
2011-01-21,4.289999961853027
2011-01-24,4.320000171661377
2011-01-25,4.420000076293945
2011-01-26,4.639999866485596
2011-01-27,4.559999942779541
2011-01-28,4.409999847412109
2011-01-31,4.420000076293945
2011-02-01,4.510000228881836
2011-02-02,4.460000038146973
2011-02-03,4.550000190734863
2011-02-04,4.5
2011-02-07,4.630000114440918
2011-02-08,4.329999923706055
2011-02-09,4.25
2011-02-10,4.28000020980835
2011-02-11,4.389999866485596
2011-02-14,4.349999904632568
2011-02-15,4.230000019073486
2011-02-16,4.199999809265137
2011-02-17,4.230000019073486
2011-02-18,4.230000019073486
2011-02-22,4.210000038146973
2011-02-23,4.25
2011-02-24,4.409999847412109
2011-02-25,4.539999961853027
2011-02-28,4.449999809265137
2011-03-01,4.489999771118164
2011-03-02,4.610000133514404
2011-03-03,4.579999923706055
2011-03-04,4.639999866485596
2011-03-07,4.559999942779541
2011-03-08,4.610000133514404
2011-03-09,4.639999866485596
2011-03-10,4.619999885559082
2011-03-11,4.579999923706055
2011-03-14,4.559999942779541
2011-03-15,4.46999979019165
2011-03-16,4.309999942779541
2011-03-17,4.329999923706055
2011-03-18,4.269999980926514
2011-03-21,4.420000076293945
2011-03-22,4.5
2011-03-23,4.570000171661377
2011-03-24,4.610000133514404
2011-03-25,4.659999847412109
2011-03-28,4.690000057220459
2011-03-29,4.739999771118164
2011-03-30,4.860000133514404
2011-03-31,4.480000019073486
2011-04-01,4.670000076293945
2011-04-04,5.150000095367432
2011-04-05,5.420000076293945
2011-04-06,5.420000076293945
2011-04-07,5.53000020980835
2011-04-08,5.980000019073486
2011-04-11,6.130000114440918
2011-04-12,6.099999904632568
2011-04-13,5.960000038146973
2011-04-14,5.869999885559082
2011-04-15,6.170000076293945
2011-04-18,6.110000133514404
2011-04-19,5.75
2011-04-20,5.800000190734863
2011-04-21,5.650000095367432
2011-04-25,5.920000076293945
2011-04-26,5.920000076293945
2011-04-27,5.949999809265137
2011-04-28,5.869999885559082
2011-04-29,6.550000190734863
2011-05-02,6.099999904632568
2011-05-03,6.150000095367432
2011-05-04,6.139999866485596
2011-05-05,6.159999847412109
2011-05-06,6.130000114440918
2011-05-09,6.0
2011-05-10,5.900000095367432
2011-05-11,5.599999904632568
2011-05-12,5.739999771118164
2011-05-13,5.650000095367432
2011-05-16,5.420000076293945
2011-05-17,5.340000152587891
2011-05-18,5.400000095367432
2011-05-19,5.389999866485596
2011-05-20,5.340000152587891
2011-05-23,5.170000076293945
2011-05-24,5.230000019073486
2011-05-25,5.730000019073486
2011-05-26,5.71999979019165
2011-05-27,5.940000057220459
2011-05-31,6.210000038146973
2011-06-01,5.869999885559082
2011-06-02,5.849999904632568
2011-06-03,5.809999942779541
2011-06-06,5.71999979019165
2011-06-07,5.630000114440918
2011-06-08,5.789999961853027
2011-06-09,5.739999771118164
2011-06-10,5.679999828338623
2011-06-13,5.880000114440918
2011-06-14,6.389999866485596
2011-06-15,6.579999923706055
2011-06-16,6.980000019073486
2011-06-17,7.21999979019165
2011-06-20,7.360000133514404
