,AMSF
2009-09-16,16.829999923706055
2009-09-17,16.829999923706055
2009-09-18,17.639999389648438
2009-09-21,17.459999084472656
2009-09-22,17.239999771118164
2009-09-23,16.969999313354492
2009-09-24,16.90999984741211
2009-09-25,17.030000686645508
2009-09-28,17.280000686645508
2009-09-29,17.360000610351562
2009-09-30,17.25
2009-10-01,16.950000762939453
2009-10-02,16.770000457763672
2009-10-05,16.950000762939453
2009-10-06,17.110000610351562
2009-10-07,17.149999618530273
2009-10-08,17.030000686645508
2009-10-09,17.670000076293945
2009-10-12,17.559999465942383
2009-10-13,17.510000228881836
2009-10-14,17.610000610351562
2009-10-15,17.579999923706055
2009-10-16,17.799999237060547
2009-10-19,17.940000534057617
2009-10-20,17.899999618530273
2009-10-21,18.1200008392334
2009-10-22,18.68000030517578
2009-10-23,18.790000915527344
2009-10-26,18.350000381469727
2009-10-27,18.81999969482422
2009-10-28,18.690000534057617
2009-10-29,18.770000457763672
2009-10-30,18.540000915527344
2009-11-02,18.600000381469727
2009-11-03,18.540000915527344
2009-11-04,18.579999923706055
2009-11-05,18.6200008392334
2009-11-06,19.329999923706055
2009-11-09,18.700000762939453
2009-11-10,18.030000686645508
2009-11-11,17.709999084472656
2009-11-12,16.850000381469727
2009-11-13,17.09000015258789
2009-11-16,17.420000076293945
2009-11-17,17.459999084472656
2009-11-18,17.459999084472656
2009-11-19,17.3700008392334
2009-11-20,17.329999923706055
2009-11-23,17.899999618530273
2009-11-24,17.809999465942383
2009-11-25,17.40999984741211
2009-11-27,17.200000762939453
2009-11-30,16.889999389648438
2009-12-01,16.979999542236328
2009-12-02,17.260000228881836
2009-12-03,16.530000686645508
2009-12-04,17.170000076293945
2009-12-07,17.1200008392334
2009-12-08,17.06999969482422
2009-12-09,17.239999771118164
2009-12-10,17.309999465942383
2009-12-11,17.31999969482422
2009-12-14,17.790000915527344
2009-12-15,17.489999771118164
2009-12-16,17.6200008392334
2009-12-17,17.3799991607666
2009-12-18,17.260000228881836
2009-12-21,17.610000610351562
2009-12-22,17.790000915527344
2009-12-23,17.93000030517578
2009-12-24,18.100000381469727
2009-12-28,18.170000076293945
2009-12-29,18.299999237060547
2009-12-30,17.90999984741211
2009-12-31,17.969999313354492
2010-01-04,18.020000457763672
2010-01-05,17.489999771118164
2010-01-06,17.290000915527344
2010-01-07,17.1200008392334
2010-01-08,17.260000228881836
2010-01-11,17.209999084472656
2010-01-12,17.09000015258789
2010-01-13,17.110000610351562
2010-01-14,17.059999465942383
2010-01-15,16.799999237060547
2010-01-19,16.940000534057617
2010-01-20,16.860000610351562
2010-01-21,16.75
2010-01-22,16.770000457763672
2010-01-25,16.84000015258789
2010-01-26,16.799999237060547
2010-01-27,17.420000076293945
2010-01-28,17.329999923706055
2010-01-29,17.299999237060547
2010-02-01,17.209999084472656
2010-02-02,16.93000030517578
2010-02-03,16.940000534057617
2010-02-04,17.139999389648438
2010-02-05,17.56999969482422
2010-02-08,17.110000610351562
2010-02-09,17.239999771118164
2010-02-10,16.90999984741211
2010-02-11,17.31999969482422
2010-02-12,17.489999771118164
2010-02-16,17.65999984741211
2010-02-17,17.559999465942383
2010-02-18,18.15999984741211
2010-02-19,18.15999984741211
2010-02-22,18.170000076293945
2010-02-23,17.6299991607666
2010-02-24,18.030000686645508
2010-02-25,17.889999389648438
2010-02-26,17.209999084472656
2010-03-01,17.440000534057617
2010-03-02,16.40999984741211
2010-03-03,16.31999969482422
2010-03-04,16.1299991607666
2010-03-05,16.239999771118164
2010-03-08,16.3700008392334
2010-03-09,16.420000076293945
2010-03-10,16.350000381469727
2010-03-11,16.309999465942383
2010-03-12,16.43000030517578
2010-03-15,16.43000030517578
2010-03-16,16.479999542236328
2010-03-17,16.389999389648438
2010-03-18,16.25
2010-03-19,16.280000686645508
2010-03-22,16.25
2010-03-23,16.25
2010-03-24,16.25
2010-03-25,16.1299991607666
2010-03-26,16.25
2010-03-29,16.100000381469727
2010-03-30,16.459999084472656
2010-03-31,16.3700008392334
2010-04-01,16.31999969482422
2010-04-05,16.309999465942383
2010-04-06,16.43000030517578
2010-04-07,16.469999313354492
2010-04-08,16.450000762939453
2010-04-09,16.329999923706055
2010-04-12,16.280000686645508
2010-04-13,16.440000534057617
2010-04-14,16.600000381469727
2010-04-15,16.56999969482422
2010-04-16,16.530000686645508
2010-04-19,16.719999313354492
2010-04-20,16.809999465942383
2010-04-21,17.059999465942383
2010-04-22,17.110000610351562
2010-04-23,17.260000228881836
2010-04-26,17.309999465942383
2010-04-27,17.100000381469727
2010-04-28,17.25
2010-04-29,17.469999313354492
2010-04-30,17.030000686645508
2010-05-03,17.540000915527344
2010-05-04,17.610000610351562
2010-05-05,17.40999984741211
2010-05-06,16.899999618530273
2010-05-07,16.8700008392334
2010-05-10,17.350000381469727
2010-05-11,17.540000915527344
2010-05-12,17.790000915527344
2010-05-13,17.65999984741211
2010-05-14,17.6299991607666
2010-05-17,17.3700008392334
2010-05-18,17.09000015258789
2010-05-19,17.030000686645508
2010-05-20,16.81999969482422
2010-05-21,16.760000228881836
2010-05-24,16.6200008392334
2010-05-25,16.729999542236328
2010-05-26,16.450000762939453
2010-05-27,16.950000762939453
2010-05-28,16.899999618530273
2010-06-01,16.510000228881836
2010-06-02,17.5
2010-06-03,17.690000534057617
2010-06-04,16.81999969482422
2010-06-07,16.889999389648438
2010-06-08,16.940000534057617
2010-06-09,16.5
2010-06-10,16.889999389648438
2010-06-11,17.18000030517578
2010-06-14,17.3700008392334
2010-06-15,17.75
2010-06-16,17.969999313354492
2010-06-17,18.280000686645508
2010-06-18,18.280000686645508
2010-06-21,18.399999618530273
2010-06-22,18.510000228881836
2010-06-23,18.809999465942383
2010-06-24,18.520000457763672
2010-06-25,18.530000686645508
2010-06-28,18.3700008392334
2010-06-29,17.950000762939453
2010-06-30,17.549999237060547
2010-07-01,17.780000686645508
2010-07-02,17.559999465942383
2010-07-06,17.139999389648438
2010-07-07,17.34000015258789
2010-07-08,17.770000457763672
2010-07-09,18.020000457763672
2010-07-12,17.709999084472656
2010-07-13,18.270000457763672
2010-07-14,17.920000076293945
2010-07-15,17.729999542236328
2010-07-16,17.200000762939453
2010-07-19,17.3799991607666
2010-07-20,17.709999084472656
2010-07-21,17.309999465942383
2010-07-22,17.760000228881836
2010-07-23,18.030000686645508
2010-07-26,18.479999542236328
2010-07-27,18.84000015258789
2010-07-28,18.110000610351562
2010-07-29,18.280000686645508
2010-07-30,17.959999084472656
2010-08-02,17.950000762939453
2010-08-03,18.229999542236328
2010-08-04,18.690000534057617
2010-08-05,18.139999389648438
2010-08-06,17.829999923706055
2010-08-09,18.229999542236328
2010-08-10,17.81999969482422
2010-08-11,17.229999542236328
2010-08-12,17.579999923706055
2010-08-13,17.299999237060547
2010-08-16,17.799999237060547
2010-08-17,17.809999465942383
2010-08-18,17.860000610351562
2010-08-19,17.450000762939453
2010-08-20,17.440000534057617
2010-08-23,17.389999389648438
2010-08-24,17.09000015258789
2010-08-25,17.549999237060547
2010-08-26,17.260000228881836
2010-08-27,17.389999389648438
2010-08-30,17.40999984741211
2010-08-31,17.56999969482422
2010-09-01,17.8799991607666
2010-09-02,17.739999771118164
2010-09-03,18.110000610351562
2010-09-07,17.559999465942383
2010-09-08,17.649999618530273
2010-09-09,18.030000686645508
2010-09-10,18.110000610351562
2010-09-13,18.239999771118164
2010-09-14,18.479999542236328
2010-09-15,18.200000762939453
2010-09-16,18.059999465942383
2010-09-17,18.079999923706055
2010-09-20,18.969999313354492
2010-09-21,18.329999923706055
2010-09-22,18.170000076293945
2010-09-23,17.93000030517578
2010-09-24,18.299999237060547
2010-09-27,18.059999465942383
2010-09-28,18.309999465942383
2010-09-29,18.68000030517578
2010-09-30,18.780000686645508
2010-10-01,18.950000762939453
2010-10-04,18.59000015258789
2010-10-05,19.170000076293945
2010-10-06,19.110000610351562
2010-10-07,18.860000610351562
2010-10-08,18.940000534057617
2010-10-11,18.799999237060547
2010-10-12,18.899999618530273
2010-10-13,18.93000030517578
2010-10-14,19.049999237060547
2010-10-15,18.959999084472656
2010-10-18,19.299999237060547
2010-10-19,19.059999465942383
2010-10-20,19.190000534057617
2010-10-21,19.059999465942383
2010-10-22,19.059999465942383
2010-10-25,19.110000610351562
2010-10-26,19.260000228881836
2010-10-27,19.190000534057617
2010-10-28,19.06999969482422
2010-10-29,19.09000015258789
2010-11-01,18.989999771118164
2010-11-02,19.43000030517578
2010-11-03,19.270000457763672
2010-11-04,19.0
2010-11-05,18.31999969482422
2010-11-08,17.90999984741211
2010-11-09,17.850000381469727
2010-11-10,18.299999237060547
2010-11-11,18.479999542236328
2010-11-12,18.34000015258789
2010-11-15,18.559999465942383
2010-11-16,18.6299991607666
2010-11-17,18.639999389648438
2010-11-18,18.8799991607666
2010-11-19,18.6200008392334
2010-11-22,18.719999313354492
2010-11-23,18.639999389648438
2010-11-24,18.969999313354492
2010-11-26,18.860000610351562
2010-11-29,18.510000228881836
2010-11-30,18.489999771118164
2010-12-01,18.760000228881836
2010-12-02,18.799999237060547
2010-12-03,18.559999465942383
2010-12-06,18.579999923706055
2010-12-07,18.459999084472656
2010-12-08,18.479999542236328
2010-12-09,18.489999771118164
2010-12-10,18.56999969482422
2010-12-13,18.459999084472656
2010-12-14,18.469999313354492
2010-12-15,18.170000076293945
2010-12-16,18.299999237060547
2010-12-17,18.270000457763672
2010-12-20,18.229999542236328
2010-12-21,18.350000381469727
2010-12-22,18.280000686645508
2010-12-23,18.079999923706055
2010-12-27,17.989999771118164
2010-12-28,17.889999389648438
2010-12-29,17.8799991607666
2010-12-30,17.899999618530273
2010-12-31,17.5
2011-01-03,17.729999542236328
2011-01-04,17.75
2011-01-05,18.399999618530273
2011-01-06,18.270000457763672
2011-01-07,18.31999969482422
2011-01-10,18.15999984741211
2011-01-11,18.309999465942383
2011-01-12,18.479999542236328
2011-01-13,18.31999969482422
2011-01-14,18.309999465942383
2011-01-18,18.200000762939453
2011-01-19,17.8700008392334
2011-01-20,18.0
2011-01-21,17.940000534057617
2011-01-24,17.860000610351562
2011-01-25,18.18000030517578
2011-01-26,18.149999618530273
2011-01-27,18.020000457763672
2011-01-28,17.700000762939453
2011-01-31,17.809999465942383
2011-02-01,17.860000610351562
2011-02-02,17.600000381469727
2011-02-03,17.639999389648438
2011-02-04,17.459999084472656
2011-02-07,17.540000915527344
2011-02-08,17.579999923706055
2011-02-09,17.610000610351562
2011-02-10,18.239999771118164
2011-02-11,18.610000610351562
2011-02-14,18.59000015258789
2011-02-15,18.770000457763672
2011-02-16,19.18000030517578
2011-02-17,19.3700008392334
2011-02-18,19.899999618530273
2011-02-22,19.90999984741211
2011-02-23,19.860000610351562
2011-02-24,19.850000381469727
2011-02-25,20.1200008392334
2011-02-28,19.959999084472656
2011-03-01,19.959999084472656
2011-03-02,19.690000534057617
2011-03-03,19.829999923706055
2011-03-04,20.18000030517578
2011-03-07,20.350000381469727
2011-03-08,21.06999969482422
2011-03-09,21.510000228881836
2011-03-10,21.8799991607666
2011-03-11,22.010000228881836
2011-03-14,22.0
2011-03-15,22.0
2011-03-16,22.0
2011-03-17,22.170000076293945
2011-03-18,22.760000228881836
2011-03-21,23.6200008392334
2011-03-22,23.18000030517578
2011-03-23,23.059999465942383
2011-03-24,22.06999969482422
2011-03-25,22.0
2011-03-28,21.65999984741211
2011-03-29,22.059999465942383
2011-03-30,22.209999084472656
2011-03-31,22.110000610351562
2011-04-01,21.709999084472656
2011-04-04,22.079999923706055
2011-04-05,21.90999984741211
2011-04-06,21.90999984741211
2011-04-07,21.829999923706055
2011-04-08,21.8799991607666
2011-04-11,21.899999618530273
2011-04-12,21.940000534057617
2011-04-13,22.149999618530273
2011-04-14,22.139999389648438
2011-04-15,22.059999465942383
2011-04-18,21.93000030517578
2011-04-19,21.860000610351562
2011-04-20,21.889999389648438
2011-04-21,22.06999969482422
2011-04-25,21.850000381469727
2011-04-26,21.790000915527344
2011-04-27,21.75
2011-04-28,21.989999771118164
2011-04-29,22.329999923706055
2011-05-02,22.260000228881836
2011-05-03,22.239999771118164
2011-05-04,22.420000076293945
2011-05-05,22.25
2011-05-06,22.239999771118164
2011-05-09,22.329999923706055
2011-05-10,22.989999771118164
2011-05-11,22.899999618530273
2011-05-12,23.209999084472656
2011-05-13,22.520000457763672
2011-05-16,22.280000686645508
2011-05-17,22.31999969482422
2011-05-18,22.600000381469727
2011-05-19,22.860000610351562
2011-05-20,23.0
2011-05-23,22.299999237060547
2011-05-24,22.139999389648438
2011-05-25,22.309999465942383
2011-05-26,22.450000762939453
2011-05-27,22.639999389648438
2011-05-31,23.139999389648438
2011-06-01,22.229999542236328
2011-06-02,22.329999923706055
2011-06-03,22.420000076293945
2011-06-06,22.479999542236328
2011-06-07,22.43000030517578
2011-06-08,22.31999969482422
2011-06-09,22.25
2011-06-10,22.25
2011-06-13,22.399999618530273
2011-06-14,22.329999923706055
2011-06-15,22.059999465942383
2011-06-16,22.34000015258789
2011-06-17,22.34000015258789
2011-06-20,22.479999542236328
2011-06-21,22.809999465942383
2011-06-22,22.299999237060547
2011-06-23,22.0
2011-06-24,22.190000534057617
2011-06-27,21.989999771118164
2011-06-28,22.170000076293945
2011-06-29,22.219999313354492
2011-06-30,22.6200008392334
2011-07-01,23.100000381469727
2011-07-05,23.360000610351562
2011-07-06,23.610000610351562
2011-07-07,24.010000228881836
2011-07-08,23.739999771118164
2011-07-11,23.270000457763672
2011-07-12,23.209999084472656
2011-07-13,23.329999923706055
2011-07-14,22.809999465942383
2011-07-15,22.809999465942383
2011-07-18,22.549999237060547
2011-07-19,22.81999969482422
2011-07-20,22.510000228881836
2011-07-21,23.049999237060547
2011-07-22,22.75
2011-07-25,22.260000228881836
2011-07-26,22.010000228881836
2011-07-27,21.34000015258789
2011-07-28,20.940000534057617
2011-07-29,21.510000228881836
2011-08-01,20.729999542236328
2011-08-02,21.079999923706055
2011-08-03,19.34000015258789
2011-08-04,19.5
2011-08-05,19.209999084472656
2011-08-08,18.75
2011-08-09,19.270000457763672
2011-08-10,18.639999389648438
2011-08-11,19.459999084472656
2011-08-12,18.889999389648438
2011-08-15,19.1200008392334
2011-08-16,19.010000228881836
2011-08-17,19.079999923706055
2011-08-18,18.770000457763672
2011-08-19,18.799999237060547
2011-08-22,18.950000762939453
2011-08-23,19.1299991607666
2011-08-24,19.010000228881836
2011-08-25,18.75
2011-08-26,18.950000762939453
2011-08-29,19.989999771118164
2011-08-30,19.780000686645508
2011-08-31,19.729999542236328
2011-09-01,19.260000228881836
2011-09-02,18.950000762939453
2011-09-06,19.030000686645508
2011-09-07,19.559999465942383
2011-09-08,19.239999771118164
2011-09-09,18.950000762939453
2011-09-12,19.520000457763672
2011-09-13,19.639999389648438
2011-09-14,19.68000030517578
2011-09-15,20.139999389648438
2011-09-16,20.229999542236328
2011-09-19,19.709999084472656
2011-09-20,19.510000228881836
2011-09-21,18.670000076293945
2011-09-22,19.100000381469727
2011-09-23,19.260000228881836
2011-09-26,18.989999771118164
2011-09-27,19.110000610351562
2011-09-28,18.239999771118164
2011-09-29,18.920000076293945
2011-09-30,18.40999984741211
2011-10-03,18.1200008392334
2011-10-04,19.540000915527344
2011-10-05,20.100000381469727
2011-10-06,19.790000915527344
2011-10-07,19.600000381469727
2011-10-10,20.229999542236328
2011-10-11,19.84000015258789
2011-10-12,20.299999237060547
2011-10-13,19.979999542236328
2011-10-14,20.190000534057617
2011-10-17,19.579999923706055
2011-10-18,20.1200008392334
2011-10-19,19.81999969482422
2011-10-20,20.3799991607666
2011-10-21,20.399999618530273
2011-10-24,20.770000457763672
2011-10-25,20.360000610351562
2011-10-26,20.969999313354492
2011-10-27,21.739999771118164
2011-10-28,21.610000610351562
2011-10-31,21.549999237060547
2011-11-01,21.68000030517578
2011-11-02,23.989999771118164
2011-11-03,23.899999618530273
2011-11-04,23.579999923706055
2011-11-07,23.690000534057617
2011-11-08,24.200000762939453
2011-11-09,23.219999313354492
2011-11-10,23.329999923706055
2011-11-11,23.56999969482422
2011-11-14,23.459999084472656
2011-11-15,23.520000457763672
2011-11-16,22.780000686645508
2011-11-17,22.540000915527344
2011-11-18,22.649999618530273
2011-11-21,22.18000030517578
2011-11-22,22.239999771118164
2011-11-23,22.200000762939453
2011-11-25,21.600000381469727
2011-11-28,22.75
2011-11-29,22.690000534057617
2011-11-30,23.440000534057617
2011-12-01,23.81999969482422
2011-12-02,23.729999542236328
2011-12-05,23.700000762939453
2011-12-06,23.940000534057617
2011-12-07,23.739999771118164
2011-12-08,22.899999618530273
2011-12-09,23.479999542236328
2011-12-12,22.959999084472656
2011-12-13,22.6299991607666
2011-12-14,23.010000228881836
2011-12-15,23.469999313354492
2011-12-16,23.239999771118164
2011-12-19,23.010000228881836
2011-12-20,23.8799991607666
2011-12-21,23.84000015258789
2011-12-22,23.899999618530273
2011-12-23,23.760000228881836
2011-12-27,23.65999984741211
2011-12-28,23.389999389648438
2011-12-29,23.459999084472656
2011-12-30,23.25
2012-01-03,22.889999389648438
2012-01-04,23.309999465942383
2012-01-05,23.520000457763672
2012-01-06,23.170000076293945
2012-01-09,22.639999389648438
2012-01-10,22.989999771118164
2012-01-11,22.809999465942383
2012-01-12,22.670000076293945
2012-01-13,22.510000228881836
2012-01-17,22.59000015258789
2012-01-18,22.950000762939453
2012-01-19,23.149999618530273
2012-01-20,23.34000015258789
2012-01-23,23.040000915527344
2012-01-24,23.469999313354492
2012-01-25,23.84000015258789
2012-01-26,24.040000915527344
2012-01-27,24.31999969482422
2012-01-30,24.350000381469727
2012-01-31,24.59000015258789
2012-02-01,24.56999969482422
2012-02-02,24.459999084472656
2012-02-03,25.079999923706055
2012-02-06,24.920000076293945
2012-02-07,24.639999389648438
2012-02-08,24.579999923706055
2012-02-09,24.25
2012-02-10,23.65999984741211
2012-02-13,23.829999923706055
2012-02-14,23.489999771118164
2012-02-15,23.299999237060547
2012-02-16,23.90999984741211
2012-02-17,23.959999084472656
2012-02-21,23.8799991607666
2012-02-22,23.479999542236328
2012-02-23,23.799999237060547
2012-02-24,23.399999618530273
2012-02-27,22.989999771118164
2012-02-28,22.850000381469727
2012-02-29,22.559999465942383
2012-03-01,22.389999389648438
2012-03-02,23.479999542236328
2012-03-05,23.81999969482422
2012-03-06,23.40999984741211
2012-03-07,23.6299991607666
2012-03-08,23.6200008392334
2012-03-09,23.719999313354492
2012-03-12,23.649999618530273
2012-03-13,24.139999389648438
2012-03-14,23.75
2012-03-15,23.799999237060547
2012-03-16,23.90999984741211
2012-03-19,24.110000610351562
2012-03-20,23.989999771118164
2012-03-21,23.8700008392334
2012-03-22,23.75
2012-03-23,24.239999771118164
2012-03-26,24.93000030517578
2012-03-27,24.75
2012-03-28,24.90999984741211
2012-03-29,24.610000610351562
2012-03-30,24.739999771118164
2012-04-02,25.459999084472656
2012-04-03,25.510000228881836
2012-04-04,25.040000915527344
2012-04-05,25.110000610351562
2012-04-09,25.059999465942383
2012-04-10,25.149999618530273
2012-04-11,25.770000457763672
2012-04-12,25.809999465942383
2012-04-13,25.65999984741211
2012-04-16,25.950000762939453
2012-04-17,26.239999771118164
2012-04-18,26.110000610351562
2012-04-19,26.15999984741211
2012-04-20,26.299999237060547
2012-04-23,26.420000076293945
2012-04-24,26.290000915527344
2012-04-25,26.540000915527344
2012-04-26,26.56999969482422
2012-04-27,26.790000915527344
2012-04-30,26.719999313354492
2012-05-01,26.719999313354492
2012-05-02,26.729999542236328
2012-05-03,26.489999771118164
2012-05-04,26.1299991607666
2012-05-07,26.350000381469727
2012-05-08,26.459999084472656
2012-05-09,26.389999389648438
2012-05-10,26.5
2012-05-11,26.649999618530273
2012-05-14,26.540000915527344
2012-05-15,27.040000915527344
2012-05-16,26.780000686645508
2012-05-17,26.649999618530273
2012-05-18,26.6200008392334
2012-05-21,26.979999542236328
2012-05-22,26.969999313354492
2012-05-23,27.059999465942383
2012-05-24,27.100000381469727
2012-05-25,27.18000030517578
2012-05-29,27.350000381469727
2012-05-30,26.81999969482422
2012-05-31,27.389999389648438
2012-06-01,27.010000228881836
2012-06-04,27.309999465942383
2012-06-05,27.690000534057617
2012-06-06,27.950000762939453
2012-06-07,27.899999618530273
2012-06-08,27.690000534057617
2012-06-11,26.90999984741211
2012-06-12,26.780000686645508
2012-06-13,26.649999618530273
2012-06-14,26.899999618530273
2012-06-15,26.790000915527344
2012-06-18,26.25
2012-06-19,26.59000015258789
2012-06-20,26.239999771118164
2012-06-21,25.6200008392334
2012-06-22,25.969999313354492
2012-06-25,25.540000915527344
2012-06-26,25.59000015258789
2012-06-27,25.899999618530273
2012-06-28,25.979999542236328
2012-06-29,25.950000762939453
2012-07-02,27.809999465942383
2012-07-03,27.899999618530273
2012-07-05,27.729999542236328
2012-07-06,27.65999984741211
2012-07-09,27.56999969482422
2012-07-10,27.719999313354492
2012-07-11,27.59000015258789
2012-07-12,27.59000015258789
2012-07-13,27.770000457763672
2012-07-16,27.239999771118164
2012-07-17,27.299999237060547
2012-07-18,27.549999237060547
2012-07-19,26.889999389648438
2012-07-20,26.25
2012-07-23,25.850000381469727
2012-07-24,25.959999084472656
2012-07-25,25.8700008392334
2012-07-26,25.719999313354492
2012-07-27,26.850000381469727
2012-07-30,26.309999465942383
2012-07-31,24.969999313354492
2012-08-01,24.530000686645508
2012-08-02,24.389999389648438
2012-08-03,25.040000915527344
2012-08-06,25.34000015258789
2012-08-07,25.739999771118164
2012-08-08,25.920000076293945
2012-08-09,25.530000686645508
2012-08-10,24.940000534057617
2012-08-13,24.610000610351562
2012-08-14,24.360000610351562
2012-08-15,24.399999618530273
2012-08-16,24.81999969482422
2012-08-17,25.639999389648438
2012-08-20,25.75
2012-08-21,25.690000534057617
2012-08-22,25.389999389648438
2012-08-23,25.040000915527344
2012-08-24,25.399999618530273
2012-08-27,25.479999542236328
2012-08-28,25.600000381469727
2012-08-29,25.709999084472656
2012-08-30,25.280000686645508
2012-08-31,25.139999389648438
2012-09-04,25.290000915527344
2012-09-05,25.299999237060547
2012-09-06,25.190000534057617
2012-09-07,25.049999237060547
2012-09-10,25.420000076293945
2012-09-11,25.530000686645508
2012-09-12,25.8799991607666
2012-09-13,26.579999923706055
2012-09-14,26.760000228881836
2012-09-17,26.459999084472656
2012-09-18,26.610000610351562
2012-09-19,26.489999771118164
2012-09-20,26.309999465942383
2012-09-21,26.489999771118164
2012-09-24,26.799999237060547
2012-09-25,26.530000686645508
2012-09-26,26.90999984741211
2012-09-27,27.079999923706055
2012-09-28,27.139999389648438
2012-10-01,27.59000015258789
2012-10-02,27.68000030517578
2012-10-03,27.420000076293945
2012-10-04,27.489999771118164
2012-10-05,27.559999465942383
2012-10-08,27.530000686645508
2012-10-09,27.030000686645508
2012-10-10,27.350000381469727
2012-10-11,26.989999771118164
2012-10-12,26.799999237060547
2012-10-15,27.010000228881836
2012-10-16,27.440000534057617
2012-10-17,27.219999313354492
2012-10-18,26.760000228881836
2012-10-19,26.079999923706055
2012-10-22,26.100000381469727
2012-10-23,25.940000534057617
2012-10-24,26.170000076293945
2012-10-25,26.3799991607666
2012-10-26,26.459999084472656
2012-10-31,26.25
2012-11-01,26.0
2012-11-02,25.600000381469727
2012-11-05,25.649999618530273
2012-11-06,25.860000610351562
2012-11-07,25.329999923706055
2012-11-08,25.190000534057617
2012-11-09,24.93000030517578
2012-11-12,25.200000762939453
2012-11-13,25.110000610351562
2012-11-14,25.059999465942383
2012-11-15,24.829999923706055
2012-11-16,24.829999923706055
2012-11-19,24.850000381469727
2012-11-20,25.200000762939453
2012-11-21,25.56999969482422
2012-11-23,25.600000381469727
2012-11-26,26.299999237060547
2012-11-27,26.389999389648438
2012-11-28,26.530000686645508
2012-11-29,26.700000762939453
2012-11-30,25.8799991607666
2012-12-03,25.90999984741211
2012-12-04,25.829999923706055
2012-12-05,25.709999084472656
2012-12-06,26.34000015258789
2012-12-07,26.479999542236328
2012-12-10,26.520000457763672
2012-12-11,26.579999923706055
2012-12-12,25.940000534057617
2012-12-13,25.899999618530273
2012-12-14,25.389999389648438
2012-12-17,26.219999313354492
2012-12-18,26.270000457763672
2012-12-19,26.219999313354492
2012-12-20,26.25
2012-12-21,26.520000457763672
2012-12-24,26.520000457763672
2012-12-26,26.389999389648438
2012-12-27,26.600000381469727
2012-12-28,26.799999237060547
2012-12-31,27.25
2013-01-02,28.549999237060547
2013-01-03,28.329999923706055
2013-01-04,28.520000457763672
2013-01-07,28.030000686645508
2013-01-08,27.899999618530273
2013-01-09,28.239999771118164
2013-01-10,27.940000534057617
2013-01-11,27.989999771118164
2013-01-14,27.979999542236328
2013-01-15,27.989999771118164
2013-01-16,27.75
2013-01-17,27.639999389648438
2013-01-18,27.959999084472656
2013-01-22,28.59000015258789
2013-01-23,28.459999084472656
2013-01-24,28.469999313354492
2013-01-25,28.450000762939453
2013-01-28,28.90999984741211
2013-01-29,29.280000686645508
2013-01-30,28.559999465942383
2013-01-31,28.639999389648438
2013-02-01,28.59000015258789
2013-02-04,28.31999969482422
2013-02-05,28.3799991607666
2013-02-06,29.010000228881836
2013-02-07,28.959999084472656
2013-02-08,29.190000534057617
2013-02-11,29.059999465942383
2013-02-12,29.25
2013-02-13,29.31999969482422
2013-02-14,29.299999237060547
2013-02-15,29.219999313354492
2013-02-19,30.06999969482422
2013-02-20,28.969999313354492
2013-02-21,29.100000381469727
2013-02-22,29.399999618530273
2013-02-25,28.700000762939453
2013-02-26,28.690000534057617
2013-02-27,29.139999389648438
2013-02-28,32.619998931884766
2013-03-01,32.900001525878906
2013-03-04,34.06999969482422
2013-03-05,34.31999969482422
2013-03-06,34.369998931884766
2013-03-07,34.20000076293945
2013-03-08,34.220001220703125
2013-03-11,34.34000015258789
2013-03-12,33.4900016784668
2013-03-13,34.2400016784668
2013-03-14,34.849998474121094
2013-03-15,34.970001220703125
2013-03-18,34.939998626708984
2013-03-19,34.61000061035156
2013-03-20,35.849998474121094
2013-03-21,35.20000076293945
2013-03-22,35.400001525878906
2013-03-25,35.5
2013-03-26,34.97999954223633
2013-03-27,35.380001068115234
2013-03-28,35.540000915527344
2013-04-01,34.68000030517578
2013-04-02,34.599998474121094
2013-04-03,34.4900016784668
2013-04-04,34.52000045776367
2013-04-05,34.29999923706055
2013-04-08,34.16999816894531
2013-04-09,33.95000076293945
2013-04-10,34.22999954223633
2013-04-11,34.52000045776367
2013-04-12,34.400001525878906
2013-04-15,33.599998474121094
2013-04-16,33.869998931884766
2013-04-17,33.40999984741211
2013-04-18,32.81999969482422
2013-04-19,33.5
2013-04-22,33.0
2013-04-23,32.939998626708984
2013-04-24,32.68000030517578
2013-04-25,32.06999969482422
2013-04-26,32.2400016784668
2013-04-29,32.47999954223633
2013-04-30,32.65999984741211
2013-05-01,31.59000015258789
2013-05-02,32.310001373291016
2013-05-03,34.380001068115234
2013-05-06,33.65999984741211
2013-05-07,33.720001220703125
2013-05-08,33.25
2013-05-09,33.11000061035156
2013-05-10,33.22999954223633
2013-05-13,32.529998779296875
2013-05-14,32.88999938964844
2013-05-15,33.7599983215332
2013-05-16,33.93000030517578
2013-05-17,34.599998474121094
2013-05-20,34.33000183105469
2013-05-21,33.18000030517578
2013-05-22,32.619998931884766
2013-05-23,32.93000030517578
2013-05-24,33.099998474121094
2013-05-28,33.68000030517578
2013-05-29,33.5
2013-05-30,34.18000030517578
2013-05-31,33.93000030517578
2013-06-03,34.2599983215332
2013-06-04,34.08000183105469
2013-06-05,33.45000076293945
2013-06-06,33.83000183105469
2013-06-07,34.369998931884766
2013-06-10,34.709999084472656
2013-06-11,34.15999984741211
2013-06-12,33.720001220703125
2013-06-13,34.13999938964844
2013-06-14,33.470001220703125
2013-06-17,33.439998626708984
2013-06-18,33.63999938964844
2013-06-19,33.15999984741211
