,CSII
2010-06-15,4.630000114440918
2010-06-16,4.849999904632568
2010-06-17,4.869999885559082
2010-06-18,4.659999847412109
2010-06-21,4.579999923706055
2010-06-22,4.71999979019165
2010-06-23,4.96999979019165
2010-06-24,4.670000076293945
2010-06-25,4.820000171661377
2010-06-28,4.650000095367432
2010-06-29,4.440000057220459
2010-06-30,4.480000019073486
2010-07-01,4.289999961853027
2010-07-02,4.170000076293945
2010-07-06,4.110000133514404
2010-07-07,3.880000114440918
2010-07-08,3.9000000953674316
2010-07-09,3.930000066757202
2010-07-12,3.8499999046325684
2010-07-13,4.070000171661377
2010-07-14,4.170000076293945
2010-07-15,4.099999904632568
2010-07-16,4.150000095367432
2010-07-19,4.150000095367432
2010-07-20,4.239999771118164
2010-07-21,4.150000095367432
2010-07-22,4.199999809265137
2010-07-23,4.320000171661377
2010-07-26,4.380000114440918
2010-07-27,4.230000019073486
2010-07-28,4.260000228881836
2010-07-29,4.199999809265137
2010-07-30,4.46999979019165
2010-08-02,4.650000095367432
2010-08-03,4.869999885559082
2010-08-04,4.96999979019165
2010-08-05,5.039999961853027
2010-08-06,5.099999904632568
2010-08-09,5.21999979019165
2010-08-10,5.139999866485596
2010-08-11,5.239999771118164
2010-08-12,4.71999979019165
2010-08-13,4.599999904632568
2010-08-16,4.679999828338623
2010-08-17,4.739999771118164
2010-08-18,4.800000190734863
2010-08-19,4.599999904632568
2010-08-20,4.670000076293945
2010-08-23,4.78000020980835
2010-08-24,4.869999885559082
2010-08-25,4.769999980926514
2010-08-26,4.869999885559082
2010-08-27,4.800000190734863
2010-08-30,4.75
2010-08-31,4.880000114440918
2010-09-01,4.929999828338623
2010-09-02,4.989999771118164
2010-09-03,5.25
2010-09-07,5.230000019073486
2010-09-08,5.130000114440918
2010-09-09,5.0
2010-09-10,5.050000190734863
2010-09-13,5.460000038146973
2010-09-14,5.460000038146973
2010-09-15,5.420000076293945
2010-09-16,5.340000152587891
2010-09-17,5.059999942779541
2010-09-20,5.230000019073486
2010-09-21,5.260000228881836
2010-09-22,5.28000020980835
2010-09-23,5.230000019073486
2010-09-24,5.190000057220459
2010-09-27,5.21999979019165
2010-09-28,5.25
2010-09-29,5.320000171661377
2010-09-30,5.239999771118164
2010-10-01,5.190000057220459
2010-10-04,5.059999942779541
2010-10-05,5.199999809265137
2010-10-06,5.21999979019165
2010-10-07,5.309999942779541
2010-10-08,5.349999904632568
2010-10-11,5.300000190734863
2010-10-12,5.329999923706055
2010-10-13,5.369999885559082
2010-10-14,5.400000095367432
2010-10-15,5.309999942779541
2010-10-18,5.570000171661377
2010-10-19,5.559999942779541
2010-10-20,5.610000133514404
2010-10-21,5.590000152587891
2010-10-22,5.800000190734863
2010-10-25,5.789999961853027
2010-10-26,5.949999809265137
2010-10-27,5.920000076293945
2010-10-28,6.260000228881836
2010-10-29,6.559999942779541
2010-11-01,6.320000171661377
2010-11-02,6.349999904632568
2010-11-03,6.099999904632568
2010-11-04,6.789999961853027
2010-11-05,7.230000019073486
2010-11-08,8.300000190734863
2010-11-09,8.319999694824219
2010-11-10,8.489999771118164
2010-11-11,8.699999809265137
2010-11-12,8.75
2010-11-15,8.930000305175781
2010-11-16,8.84000015258789
2010-11-17,9.199999809265137
2010-11-18,9.149999618530273
2010-11-19,9.899999618530273
2010-11-22,10.489999771118164
2010-11-23,9.84000015258789
2010-11-24,9.569999694824219
2010-11-26,9.550000190734863
2010-11-29,9.149999618530273
2010-11-30,8.9399995803833
2010-12-01,8.649999618530273
2010-12-02,8.510000228881836
2010-12-03,9.050000190734863
2010-12-06,9.15999984741211
2010-12-07,8.970000267028809
2010-12-08,9.449999809265137
2010-12-09,9.449999809265137
2010-12-10,10.109999656677246
2010-12-13,10.479999542236328
2010-12-14,10.390000343322754
2010-12-15,10.569999694824219
2010-12-16,11.239999771118164
2010-12-17,11.069999694824219
2010-12-20,11.619999885559082
2010-12-21,11.600000381469727
2010-12-22,10.960000038146973
2010-12-23,11.210000038146973
2010-12-27,11.119999885559082
2010-12-28,11.369999885559082
2010-12-29,11.649999618530273
2010-12-30,11.75
2010-12-31,11.65999984741211
2011-01-03,11.770000457763672
2011-01-04,11.579999923706055
2011-01-05,11.640000343322754
2011-01-06,11.640000343322754
2011-01-07,12.699999809265137
2011-01-10,13.279999732971191
2011-01-11,13.050000190734863
2011-01-12,12.789999961853027
2011-01-13,12.75
2011-01-14,12.6899995803833
2011-01-18,11.9399995803833
2011-01-19,11.210000038146973
2011-01-20,11.260000228881836
2011-01-21,11.100000381469727
2011-01-24,11.279999732971191
2011-01-25,11.289999961853027
2011-01-26,12.140000343322754
2011-01-27,11.920000076293945
2011-01-28,11.829999923706055
2011-01-31,11.760000228881836
2011-02-01,11.529999732971191
2011-02-02,11.489999771118164
2011-02-03,10.279999732971191
2011-02-04,10.710000038146973
2011-02-07,10.899999618530273
2011-02-08,10.789999961853027
2011-02-09,10.0600004196167
2011-02-10,10.520000457763672
2011-02-11,10.8100004196167
2011-02-14,10.569999694824219
2011-02-15,9.850000381469727
2011-02-16,10.0
2011-02-17,10.0600004196167
2011-02-18,9.9399995803833
2011-02-22,9.859999656677246
2011-02-23,9.399999618530273
2011-02-24,9.010000228881836
2011-02-25,9.3100004196167
2011-02-28,8.899999618530273
2011-03-01,9.09000015258789
2011-03-02,9.390000343322754
2011-03-03,9.59000015258789
2011-03-04,9.739999771118164
2011-03-07,9.40999984741211
2011-03-08,9.739999771118164
2011-03-09,10.3100004196167
2011-03-10,10.279999732971191
2011-03-11,10.239999771118164
2011-03-14,10.569999694824219
2011-03-15,10.859999656677246
2011-03-16,11.15999984741211
2011-03-17,10.960000038146973
2011-03-18,10.869999885559082
2011-03-21,10.479999542236328
2011-03-22,10.420000076293945
2011-03-23,9.720000267028809
2011-03-24,10.069999694824219
2011-03-25,9.75
2011-03-28,9.800000190734863
2011-03-29,9.960000038146973
2011-03-30,10.34000015258789
2011-03-31,10.829999923706055
2011-04-01,10.760000228881836
2011-04-04,11.020000457763672
2011-04-05,11.75
2011-04-06,11.380000114440918
2011-04-07,11.4399995803833
2011-04-08,11.539999961853027
2011-04-11,11.470000267028809
2011-04-12,11.0600004196167
2011-04-13,11.020000457763672
2011-04-14,10.59000015258789
2011-04-15,10.819999694824219
2011-04-18,10.800000190734863
2011-04-19,10.699999809265137
2011-04-20,10.9399995803833
2011-04-21,11.220000267028809
2011-04-25,11.270000457763672
2011-04-26,11.489999771118164
2011-04-27,11.649999618530273
2011-04-28,11.65999984741211
2011-04-29,11.649999618530273
2011-05-02,11.630000114440918
2011-05-03,11.5600004196167
2011-05-04,11.020000457763672
2011-05-05,11.0600004196167
2011-05-06,11.15999984741211
2011-05-09,11.6899995803833
2011-05-10,12.619999885559082
2011-05-11,12.600000381469727
2011-05-12,13.109999656677246
2011-05-13,13.279999732971191
2011-05-16,13.289999961853027
2011-05-17,13.130000114440918
2011-05-18,13.390000343322754
2011-05-19,14.100000381469727
2011-05-20,14.739999771118164
2011-05-23,14.479999542236328
2011-05-24,14.789999961853027
2011-05-25,14.970000267028809
2011-05-26,15.430000305175781
2011-05-27,15.109999656677246
2011-05-31,14.829999923706055
2011-06-01,14.619999885559082
2011-06-02,14.039999961853027
2011-06-03,13.899999618530273
2011-06-06,12.819999694824219
2011-06-07,13.859999656677246
2011-06-08,14.039999961853027
2011-06-09,13.720000267028809
2011-06-10,13.510000228881836
2011-06-13,13.020000457763672
2011-06-14,13.3100004196167
2011-06-15,13.1899995803833
2011-06-16,13.289999961853027
2011-06-17,13.350000381469727
2011-06-20,13.899999618530273
2011-06-21,13.770000457763672
2011-06-22,13.859999656677246
2011-06-23,13.770000457763672
2011-06-24,13.630000114440918
2011-06-27,14.010000228881836
2011-06-28,14.760000228881836
2011-06-29,14.40999984741211
2011-06-30,14.5600004196167
2011-07-01,15.449999809265137
2011-07-05,15.40999984741211
2011-07-06,15.079999923706055
2011-07-07,15.460000038146973
2011-07-08,15.149999618530273
2011-07-11,14.779999732971191
2011-07-12,14.960000038146973
2011-07-13,15.020000457763672
2011-07-14,14.430000305175781
2011-07-15,14.34000015258789
2011-07-18,15.020000457763672
2011-07-19,15.199999809265137
2011-07-20,15.25
2011-07-21,15.510000228881836
2011-07-22,16.100000381469727
2011-07-25,15.760000228881836
2011-07-26,14.930000305175781
2011-07-27,14.75
2011-07-28,15.25
2011-07-29,14.949999809265137
2011-08-01,13.960000038146973
2011-08-02,13.6899995803833
2011-08-03,13.359999656677246
2011-08-04,13.819999694824219
2011-08-05,15.0
2011-08-08,13.90999984741211
2011-08-09,14.3100004196167
2011-08-10,13.899999618530273
2011-08-11,14.15999984741211
2011-08-12,14.029999732971191
2011-08-15,13.899999618530273
2011-08-16,13.779999732971191
2011-08-17,13.489999771118164
2011-08-18,12.680000305175781
2011-08-19,12.319999694824219
2011-08-22,12.319999694824219
2011-08-23,13.319999694824219
2011-08-24,13.789999961853027
2011-08-25,13.350000381469727
2011-08-26,13.819999694824219
2011-08-29,14.34000015258789
2011-08-30,13.75
2011-08-31,12.850000381469727
2011-09-01,13.130000114440918
2011-09-02,12.5600004196167
2011-09-06,13.239999771118164
2011-09-07,13.539999961853027
2011-09-08,13.100000381469727
2011-09-09,13.210000038146973
2011-09-12,13.140000343322754
2011-09-13,13.640000343322754
2011-09-14,13.210000038146973
2011-09-15,12.84000015258789
2011-09-16,13.020000457763672
2011-09-19,13.039999961853027
2011-09-20,12.770000457763672
2011-09-21,12.380000114440918
2011-09-22,11.90999984741211
2011-09-23,11.579999923706055
2011-09-26,11.8100004196167
2011-09-27,12.199999809265137
2011-09-28,11.800000190734863
2011-09-29,11.569999694824219
2011-09-30,11.390000343322754
2011-10-03,10.199999809265137
2011-10-04,10.300000190734863
2011-10-05,10.199999809265137
2011-10-06,10.300000190734863
2011-10-07,7.579999923706055
2011-10-10,7.409999847412109
2011-10-11,8.020000457763672
2011-10-12,8.399999618530273
2011-10-13,8.0600004196167
2011-10-14,7.989999771118164
2011-10-17,7.559999942779541
2011-10-18,7.599999904632568
2011-10-19,7.800000190734863
2011-10-20,8.020000457763672
2011-10-21,8.079999923706055
2011-10-24,8.479999542236328
2011-10-25,8.0
2011-10-26,8.239999771118164
2011-10-27,8.5
2011-10-28,8.449999809265137
2011-10-31,8.279999732971191
2011-11-01,8.130000114440918
2011-11-02,8.229999542236328
2011-11-03,8.529999732971191
2011-11-04,9.010000228881836
2011-11-07,9.859999656677246
2011-11-08,9.899999618530273
2011-11-09,9.329999923706055
2011-11-10,9.149999618530273
2011-11-11,9.670000076293945
2011-11-14,9.489999771118164
2011-11-15,9.619999885559082
2011-11-16,9.489999771118164
2011-11-17,9.210000038146973
2011-11-18,9.199999809265137
2011-11-21,9.3100004196167
2011-11-22,9.550000190734863
2011-11-23,9.520000457763672
2011-11-25,9.5600004196167
2011-11-28,10.069999694824219
2011-11-29,9.989999771118164
2011-11-30,10.289999961853027
2011-12-01,9.869999885559082
2011-12-02,9.569999694824219
2011-12-05,9.619999885559082
2011-12-06,9.649999618530273
2011-12-07,9.380000114440918
2011-12-08,9.15999984741211
2011-12-09,9.25
2011-12-12,8.899999618530273
2011-12-13,8.720000267028809
2011-12-14,8.630000114440918
2011-12-15,8.819999694824219
2011-12-16,9.390000343322754
2011-12-19,9.229999542236328
2011-12-20,9.779999732971191
2011-12-21,9.989999771118164
2011-12-22,10.0
2011-12-23,9.979999542236328
2011-12-27,9.949999809265137
2011-12-28,9.319999694824219
2011-12-29,9.90999984741211
2011-12-30,9.850000381469727
2012-01-03,10.149999618530273
2012-01-04,10.199999809265137
2012-01-05,10.40999984741211
2012-01-06,10.329999923706055
2012-01-09,10.430000305175781
2012-01-10,10.449999809265137
2012-01-11,10.4399995803833
2012-01-12,10.4399995803833
2012-01-13,10.3100004196167
2012-01-17,9.699999809265137
2012-01-18,9.989999771118164
2012-01-19,10.029999732971191
2012-01-20,10.100000381469727
2012-01-23,9.789999961853027
2012-01-24,9.649999618530273
2012-01-25,9.779999732971191
2012-01-26,9.770000457763672
2012-01-27,9.630000114440918
2012-01-30,9.170000076293945
2012-01-31,9.15999984741211
2012-02-01,9.460000038146973
2012-02-02,9.420000076293945
2012-02-03,10.020000457763672
2012-02-06,10.0
2012-02-07,9.90999984741211
2012-02-08,9.09000015258789
2012-02-09,8.899999618530273
2012-02-10,8.880000114440918
2012-02-13,8.960000038146973
2012-02-14,8.600000381469727
2012-02-15,8.670000076293945
2012-02-16,9.300000190734863
2012-02-17,9.319999694824219
2012-02-21,9.100000381469727
2012-02-22,8.859999656677246
2012-02-23,9.350000381469727
2012-02-24,9.529999732971191
2012-02-27,9.479999542236328
2012-02-28,9.130000114440918
2012-02-29,9.050000190734863
2012-03-01,9.050000190734863
2012-03-02,8.770000457763672
2012-03-05,9.130000114440918
2012-03-06,8.970000267028809
2012-03-07,8.819999694824219
2012-03-08,9.029999732971191
2012-03-09,9.1899995803833
2012-03-12,9.0600004196167
2012-03-13,9.319999694824219
2012-03-14,9.130000114440918
2012-03-15,9.149999618530273
2012-03-16,9.25
2012-03-19,9.289999961853027
2012-03-20,8.989999771118164
2012-03-21,9.069999694824219
2012-03-22,9.119999885559082
2012-03-23,9.239999771118164
2012-03-26,9.399999618530273
2012-03-27,9.390000343322754
2012-03-28,9.600000381469727
2012-03-29,9.460000038146973
2012-03-30,9.25
2012-04-02,9.479999542236328
2012-04-03,9.34000015258789
2012-04-04,8.84000015258789
2012-04-05,8.819999694824219
2012-04-09,8.609999656677246
2012-04-10,8.279999732971191
2012-04-11,8.9399995803833
2012-04-12,9.149999618530273
2012-04-13,9.279999732971191
2012-04-16,9.390000343322754
2012-04-17,9.350000381469727
2012-04-18,9.34000015258789
2012-04-19,9.25
2012-04-20,9.300000190734863
2012-04-23,9.34000015258789
2012-04-24,9.600000381469727
2012-04-25,9.970000267028809
2012-04-26,9.970000267028809
2012-04-27,10.069999694824219
2012-04-30,9.850000381469727
2012-05-01,9.510000228881836
2012-05-02,9.319999694824219
2012-05-03,9.149999618530273
2012-05-04,9.180000305175781
2012-05-07,9.270000457763672
2012-05-08,9.5600004196167
2012-05-09,9.420000076293945
2012-05-10,9.579999923706055
2012-05-11,9.399999618530273
2012-05-14,9.289999961853027
2012-05-15,9.34000015258789
2012-05-16,9.279999732971191
2012-05-17,9.130000114440918
2012-05-18,9.319999694824219
2012-05-21,9.829999923706055
2012-05-22,9.279999732971191
2012-05-23,9.300000190734863
2012-05-24,9.350000381469727
2012-05-25,9.119999885559082
2012-05-29,9.359999656677246
2012-05-30,9.1899995803833
2012-05-31,9.039999961853027
2012-06-01,8.649999618530273
2012-06-04,8.449999809265137
2012-06-05,8.550000190734863
2012-06-06,8.859999656677246
2012-06-07,8.869999885559082
2012-06-08,8.9399995803833
2012-06-11,8.670000076293945
2012-06-12,9.0600004196167
2012-06-13,8.920000076293945
2012-06-14,9.289999961853027
2012-06-15,9.239999771118164
2012-06-18,9.0600004196167
2012-06-19,9.239999771118164
2012-06-20,9.319999694824219
2012-06-21,9.039999961853027
2012-06-22,9.479999542236328
2012-06-25,9.630000114440918
2012-06-26,9.75
2012-06-27,9.75
2012-06-28,9.649999618530273
2012-06-29,9.789999961853027
2012-07-02,9.949999809265137
2012-07-03,10.029999732971191
2012-07-05,10.350000381469727
2012-07-06,10.210000038146973
2012-07-09,10.390000343322754
2012-07-10,10.260000228881836
2012-07-11,10.25
2012-07-12,10.220000267028809
2012-07-13,10.550000190734863
2012-07-16,10.220000267028809
2012-07-17,10.229999542236328
2012-07-18,9.729999542236328
2012-07-19,9.289999961853027
2012-07-20,9.0
2012-07-23,8.609999656677246
2012-07-24,8.859999656677246
2012-07-25,9.319999694824219
2012-07-26,9.479999542236328
2012-07-27,9.710000038146973
2012-07-30,9.239999771118164
2012-07-31,9.15999984741211
2012-08-01,8.930000305175781
2012-08-02,8.850000381469727
2012-08-03,9.470000267028809
2012-08-06,9.569999694824219
2012-08-07,9.609999656677246
2012-08-08,9.550000190734863
2012-08-09,9.270000457763672
2012-08-10,8.850000381469727
2012-08-13,9.15999984741211
2012-08-14,8.880000114440918
2012-08-15,8.899999618530273
2012-08-16,8.819999694824219
2012-08-17,8.890000343322754
2012-08-20,9.039999961853027
2012-08-21,9.050000190734863
2012-08-22,8.989999771118164
2012-08-23,8.9399995803833
2012-08-24,9.260000228881836
2012-08-27,9.420000076293945
2012-08-28,9.430000305175781
2012-08-29,9.260000228881836
2012-08-30,9.220000267028809
2012-08-31,9.319999694824219
2012-09-04,9.75
2012-09-05,9.670000076293945
2012-09-06,9.9399995803833
2012-09-07,9.9399995803833
2012-09-10,9.899999618530273
2012-09-11,9.989999771118164
2012-09-12,9.890000343322754
2012-09-13,10.229999542236328
2012-09-14,10.25
2012-09-17,10.319999694824219
2012-09-18,10.8100004196167
2012-09-19,10.949999809265137
2012-09-20,10.949999809265137
2012-09-21,11.130000114440918
2012-09-24,10.989999771118164
2012-09-25,11.050000190734863
2012-09-26,11.210000038146973
2012-09-27,11.479999542236328
2012-09-28,11.5600004196167
2012-10-01,11.489999771118164
2012-10-02,11.210000038146973
2012-10-03,11.210000038146973
2012-10-04,10.989999771118164
2012-10-05,11.09000015258789
2012-10-08,11.020000457763672
2012-10-09,11.039999961853027
2012-10-10,11.220000267028809
2012-10-11,11.199999809265137
2012-10-12,11.3100004196167
2012-10-15,11.289999961853027
2012-10-16,11.210000038146973
2012-10-17,11.260000228881836
2012-10-18,11.25
2012-10-19,11.050000190734863
2012-10-22,11.140000343322754
2012-10-23,11.079999923706055
2012-10-24,11.09000015258789
2012-10-25,11.449999809265137
2012-10-26,11.260000228881836
2012-10-31,11.680000305175781
2012-11-01,12.140000343322754
2012-11-02,12.390000343322754
2012-11-05,12.300000190734863
2012-11-06,12.1899995803833
2012-11-07,11.989999771118164
2012-11-08,12.020000457763672
2012-11-09,11.8100004196167
2012-11-12,12.130000114440918
2012-11-13,11.6899995803833
2012-11-14,11.039999961853027
2012-11-15,10.649999618530273
2012-11-16,10.720000267028809
2012-11-19,11.329999923706055
2012-11-20,11.229999542236328
2012-11-21,11.199999809265137
2012-11-23,11.300000190734863
2012-11-26,11.59000015258789
2012-11-27,11.6899995803833
2012-11-28,11.550000190734863
2012-11-29,11.600000381469727
2012-11-30,11.65999984741211
2012-12-03,11.619999885559082
2012-12-04,11.670000076293945
2012-12-05,11.520000457763672
2012-12-06,12.0
2012-12-07,11.84000015258789
2012-12-10,12.149999618530273
2012-12-11,12.890000343322754
2012-12-12,12.609999656677246
2012-12-13,12.529999732971191
2012-12-14,12.569999694824219
2012-12-17,12.220000267028809
2012-12-18,12.600000381469727
2012-12-19,12.640000343322754
2012-12-20,12.680000305175781
2012-12-21,12.470000267028809
2012-12-24,12.460000038146973
2012-12-26,12.510000228881836
2012-12-27,12.319999694824219
2012-12-28,12.210000038146973
2012-12-31,12.550000190734863
2013-01-02,12.979999542236328
2013-01-03,13.40999984741211
2013-01-04,13.329999923706055
2013-01-07,13.670000076293945
2013-01-08,13.619999885559082
2013-01-09,14.100000381469727
2013-01-10,14.510000228881836
2013-01-11,14.59000015258789
2013-01-14,14.390000343322754
2013-01-15,14.680000305175781
2013-01-16,14.699999809265137
2013-01-17,14.850000381469727
2013-01-18,14.989999771118164
2013-01-22,15.119999885559082
2013-01-23,14.729999542236328
2013-01-24,14.460000038146973
2013-01-25,14.800000190734863
2013-01-28,14.489999771118164
2013-01-29,14.34000015258789
2013-01-30,13.609999656677246
2013-01-31,15.739999771118164
2013-02-01,15.680000305175781
2013-02-04,15.75
2013-02-05,15.890000343322754
2013-02-06,16.0
2013-02-07,15.739999771118164
2013-02-08,15.899999618530273
2013-02-11,15.5600004196167
2013-02-12,15.34000015258789
2013-02-13,15.619999885559082
2013-02-14,15.9399995803833
2013-02-15,15.8100004196167
2013-02-19,16.030000686645508
2013-02-20,15.949999809265137
2013-02-21,15.510000228881836
2013-02-22,16.1200008392334
2013-02-25,15.84000015258789
2013-02-26,15.90999984741211
2013-02-27,16.100000381469727
2013-02-28,15.8100004196167
2013-03-01,16.209999084472656
2013-03-04,16.700000762939453
2013-03-05,16.190000534057617
2013-03-06,15.859999656677246
2013-03-07,16.0
2013-03-08,16.5
2013-03-11,19.229999542236328
2013-03-12,19.059999465942383
2013-03-13,20.299999237060547
2013-03-14,19.530000686645508
2013-03-15,19.600000381469727
2013-03-18,18.68000030517578
2013-03-19,17.770000457763672
2013-03-20,18.799999237060547
2013-03-21,19.3799991607666
2013-03-22,19.219999313354492
2013-03-25,19.600000381469727
2013-03-26,20.190000534057617
2013-03-27,20.079999923706055
2013-03-28,20.479999542236328
2013-04-01,20.690000534057617
2013-04-02,19.8799991607666
2013-04-03,18.950000762939453
2013-04-04,19.25
2013-04-05,18.799999237060547
2013-04-08,18.809999465942383
2013-04-09,19.3700008392334
2013-04-10,20.020000457763672
2013-04-11,18.920000076293945
2013-04-12,18.610000610351562
2013-04-15,18.0
2013-04-16,18.0
2013-04-17,17.510000228881836
2013-04-18,17.030000686645508
2013-04-19,17.56999969482422
2013-04-22,17.729999542236328
2013-04-23,17.950000762939453
2013-04-24,17.3700008392334
2013-04-25,17.440000534057617
2013-04-26,16.93000030517578
2013-04-29,17.790000915527344
2013-04-30,17.15999984741211
2013-05-01,17.190000534057617
2013-05-02,17.709999084472656
2013-05-03,17.979999542236328
2013-05-06,18.079999923706055
2013-05-07,17.690000534057617
2013-05-08,17.90999984741211
2013-05-09,18.0
2013-05-10,18.440000534057617
2013-05-13,18.190000534057617
2013-05-14,19.260000228881836
2013-05-15,19.06999969482422
2013-05-16,19.079999923706055
2013-05-17,19.09000015258789
2013-05-20,18.729999542236328
2013-05-21,18.729999542236328
2013-05-22,17.729999542236328
2013-05-23,19.010000228881836
2013-05-24,19.239999771118164
2013-05-28,19.860000610351562
2013-05-29,19.8799991607666
2013-05-30,19.920000076293945
2013-05-31,20.549999237060547
2013-06-03,21.719999313354492
2013-06-04,21.899999618530273
2013-06-05,21.579999923706055
2013-06-06,21.489999771118164
2013-06-07,21.450000762939453
2013-06-10,21.75
2013-06-11,21.469999313354492
2013-06-12,21.649999618530273
2013-06-13,21.700000762939453
2013-06-14,21.790000915527344
2013-06-17,22.3700008392334
2013-06-18,22.049999237060547
2013-06-19,21.670000076293945
2013-06-20,20.799999237060547
2013-06-21,20.829999923706055
2013-06-24,20.600000381469727
2013-06-25,20.68000030517578
2013-06-26,20.600000381469727
2013-06-27,20.670000076293945
2013-06-28,21.200000762939453
2013-07-01,21.290000915527344
2013-07-02,21.31999969482422
2013-07-03,21.239999771118164
2013-07-05,21.610000610351562
2013-07-08,21.579999923706055
2013-07-09,21.6200008392334
2013-07-10,21.68000030517578
2013-07-11,21.309999465942383
2013-07-12,21.31999969482422
2013-07-15,21.260000228881836
2013-07-16,21.270000457763672
2013-07-17,21.649999618530273
2013-07-18,21.600000381469727
2013-07-19,21.3700008392334
2013-07-22,21.350000381469727
2013-07-23,21.3799991607666
2013-07-24,21.06999969482422
2013-07-25,20.790000915527344
2013-07-26,20.899999618530273
2013-07-29,20.1299991607666
2013-07-30,19.690000534057617
2013-07-31,20.59000015258789
2013-08-01,19.75
2013-08-02,19.65999984741211
2013-08-05,20.360000610351562
2013-08-06,19.780000686645508
2013-08-07,19.6299991607666
2013-08-08,21.799999237060547
2013-08-09,21.739999771118164
2013-08-12,21.829999923706055
2013-08-13,21.5
2013-08-14,20.899999618530273
2013-08-15,20.600000381469727
2013-08-16,20.610000610351562
2013-08-19,20.450000762939453
2013-08-20,20.610000610351562
2013-08-21,20.579999923706055
2013-08-22,20.760000228881836
2013-08-23,21.040000915527344
2013-08-26,21.299999237060547
2013-08-27,20.860000610351562
2013-08-28,20.5
2013-08-29,20.760000228881836
2013-08-30,20.520000457763672
2013-09-03,20.34000015258789
2013-09-04,20.59000015258789
2013-09-05,20.790000915527344
2013-09-06,20.389999389648438
2013-09-09,21.25
2013-09-10,21.459999084472656
2013-09-11,21.290000915527344
2013-09-12,21.010000228881836
2013-09-13,21.0
2013-09-16,20.93000030517578
2013-09-17,20.989999771118164
2013-09-18,20.670000076293945
2013-09-19,20.170000076293945
2013-09-20,19.799999237060547
2013-09-23,19.90999984741211
2013-09-24,19.84000015258789
2013-09-25,20.06999969482422
2013-09-26,20.030000686645508
2013-09-27,20.06999969482422
2013-09-30,20.049999237060547
2013-10-01,20.049999237060547
2013-10-02,19.8799991607666
2013-10-03,19.469999313354492
2013-10-04,20.1299991607666
2013-10-07,20.420000076293945
2013-10-08,20.040000915527344
2013-10-09,19.969999313354492
2013-10-10,20.350000381469727
2013-10-11,21.270000457763672
2013-10-14,22.030000686645508
2013-10-15,22.09000015258789
2013-10-16,23.549999237060547
2013-10-17,22.8799991607666
2013-10-18,23.0
2013-10-21,22.729999542236328
2013-10-22,26.75
2013-10-23,28.84000015258789
2013-10-24,28.8799991607666
2013-10-25,29.040000915527344
2013-10-28,29.709999084472656
2013-10-29,29.579999923706055
2013-10-30,28.6200008392334
2013-10-31,30.299999237060547
2013-11-01,30.59000015258789
2013-11-04,30.760000228881836
2013-11-05,30.260000228881836
2013-11-06,29.34000015258789
2013-11-07,28.559999465942383
2013-11-08,29.010000228881836
2013-11-11,29.940000534057617
2013-11-12,29.5
2013-11-13,30.0
2013-11-14,29.989999771118164
2013-11-15,30.8799991607666
2013-11-18,29.760000228881836
2013-11-19,30.079999923706055
2013-11-20,30.559999465942383
2013-11-21,33.209999084472656
2013-11-22,33.2400016784668
2013-11-25,33.20000076293945
2013-11-26,33.529998779296875
2013-11-27,34.0
2013-11-29,33.20000076293945
2013-12-02,33.119998931884766
2013-12-03,33.13999938964844
2013-12-04,33.060001373291016
2013-12-05,32.66999816894531
2013-12-06,33.13999938964844
2013-12-09,33.119998931884766
2013-12-10,32.380001068115234
2013-12-11,32.189998626708984
2013-12-12,31.6200008392334
2013-12-13,32.619998931884766
2013-12-16,32.939998626708984
2013-12-17,32.869998931884766
2013-12-18,33.0
2013-12-19,32.95000076293945
2013-12-20,33.709999084472656
2013-12-23,33.34000015258789
2013-12-24,33.63999938964844
2013-12-26,33.0
2013-12-27,33.029998779296875
2013-12-30,33.099998474121094
2013-12-31,34.290000915527344
2014-01-02,33.2400016784668
2014-01-03,32.9900016784668
2014-01-06,32.15999984741211
2014-01-07,32.61000061035156
2014-01-08,32.25
2014-01-09,30.93000030517578
2014-01-10,31.219999313354492
2014-01-13,31.110000610351562
2014-01-14,30.459999084472656
2014-01-15,29.65999984741211
2014-01-16,29.829999923706055
2014-01-17,29.709999084472656
2014-01-21,29.8799991607666
2014-01-22,29.670000076293945
2014-01-23,29.34000015258789
2014-01-24,28.850000381469727
2014-01-27,28.889999389648438
2014-01-28,29.299999237060547
2014-01-29,29.40999984741211
2014-01-30,35.029998779296875
2014-01-31,33.91999816894531
2014-02-03,33.529998779296875
2014-02-04,33.290000915527344
2014-02-05,32.5099983215332
2014-02-06,32.63999938964844
2014-02-07,32.43000030517578
2014-02-10,33.40999984741211
2014-02-11,33.9900016784668
2014-02-12,33.959999084472656
2014-02-13,34.58000183105469
2014-02-14,34.7599983215332
2014-02-18,36.040000915527344
2014-02-19,35.380001068115234
2014-02-20,36.5
2014-02-21,36.59000015258789
2014-02-24,36.2599983215332
2014-02-25,35.150001525878906
2014-02-26,35.13999938964844
2014-02-27,35.290000915527344
2014-02-28,35.0
2014-03-03,35.0
2014-03-04,35.83000183105469
2014-03-05,35.31999969482422
2014-03-06,34.45000076293945
2014-03-07,34.20000076293945
2014-03-10,33.849998474121094
2014-03-11,33.380001068115234
2014-03-12,34.20000076293945
2014-03-13,33.779998779296875
2014-03-14,33.7400016784668
2014-03-17,35.08000183105469
2014-03-18,35.20000076293945
2014-03-19,34.75
2014-03-20,34.220001220703125
