,ABCB
2000-11-02,7.598764896392822
2000-11-03,7.598764896392822
2000-11-06,7.598764896392822
2000-11-07,7.345472812652588
2000-11-08,7.345472812652588
2000-11-09,7.345472812652588
2000-11-10,7.37080192565918
2000-11-13,7.396131992340088
2000-11-14,7.4467902183532715
2000-11-15,7.345472812652588
2000-11-16,7.2948150634765625
2000-11-17,7.092181205749512
2000-11-20,7.092181205749512
2000-11-21,7.092181205749512
2000-11-22,7.1428399085998535
2000-11-24,7.193498134613037
2000-11-27,7.649424076080322
2000-11-28,7.649424076080322
2000-11-29,7.092181205749512
2000-11-30,7.2948150634765625
2000-12-01,6.686913967132568
2000-12-04,6.686913967132568
2000-12-05,7.193498134613037
2000-12-06,6.788229942321777
2000-12-07,6.889546871185303
2000-12-08,6.889546871185303
2000-12-11,6.990863800048828
2000-12-12,7.2948150634765625
2000-12-13,7.2948150634765625
2000-12-14,7.041522979736328
2000-12-15,7.1428399085998535
2000-12-18,6.990863800048828
2000-12-19,7.092181205749512
2000-12-20,6.990863800048828
2000-12-21,6.990863800048828
2000-12-22,7.2441558837890625
2000-12-26,7.2948150634765625
2000-12-27,7.497448921203613
2000-12-28,7.4467902183532715
2000-12-29,7.598764896392822
2001-01-02,7.598764896392822
2001-01-03,7.598764896392822
2001-01-04,8.054691314697266
2001-01-05,8.004033088684082
2001-01-08,7.902716159820557
2001-01-09,8.10534954071045
2001-01-10,8.409299850463867
2001-01-11,8.56127643585205
2001-01-12,8.51061725616455
2001-01-16,8.51061725616455
2001-01-17,8.51061725616455
2001-01-18,8.156007766723633
2001-01-19,7.700081825256348
2001-01-22,8.10534954071045
2001-01-23,8.10534954071045
2001-01-24,8.662592887878418
2001-01-25,8.713251113891602
2001-01-26,8.662592887878418
2001-01-29,8.713251113891602
2001-01-30,9.067859649658203
2001-01-31,8.713251113891602
2001-02-01,8.915884971618652
2001-02-02,9.118518829345703
2001-02-05,9.118518829345703
2001-02-06,9.017202377319336
2001-02-07,9.118518829345703
2001-02-08,9.067859649658203
2001-02-09,9.169177055358887
2001-02-12,9.118518829345703
2001-02-13,9.118518829345703
2001-02-14,9.118518829345703
2001-02-15,9.473128318786621
2001-02-16,9.321151733398438
2001-02-20,9.625102996826172
2001-02-21,8.915884971618652
2001-02-22,9.017202377319336
2001-02-23,9.21983528137207
2001-02-26,9.118518829345703
2001-02-27,9.118518829345703
2001-02-28,9.21983528137207
2001-03-01,9.726420402526855
2001-03-02,9.321151733398438
2001-03-05,9.726420402526855
2001-03-06,9.21983528137207
2001-03-07,9.27049446105957
2001-03-08,9.321151733398438
2001-03-09,9.523785591125488
2001-03-12,9.118518829345703
2001-03-13,9.321151733398438
2001-03-14,9.017202377319336
2001-03-15,9.21983528137207
2001-03-16,9.067859649658203
2001-03-19,9.422469139099121
2001-03-20,9.321151733398438
2001-03-21,9.422469139099121
2001-03-22,9.017202377319336
2001-03-23,9.118518829345703
2001-03-26,9.409805297851562
2001-03-27,9.017202377319336
2001-03-28,9.21983528137207
2001-03-29,9.321151733398438
2001-03-30,9.321151733398438
2001-04-02,9.017202377319336
2001-04-03,9.118518829345703
2001-04-04,9.067859649658203
2001-04-05,9.321151733398438
2001-04-06,9.017202377319336
2001-04-09,9.01314926147461
2001-04-10,9.402206420898438
2001-04-11,9.726420402526855
2001-04-12,10.228951454162598
2001-04-16,9.726420402526855
2001-04-17,9.726420402526855
2001-04-18,9.523785591125488
2001-04-19,9.053675651550293
2001-04-20,9.142834663391113
2001-04-23,9.523785591125488
2001-04-24,9.475153923034668
2001-04-25,9.402206420898438
2001-04-26,9.402206420898438
2001-04-27,9.523785591125488
2001-04-30,9.07799243927002
2001-05-01,9.07799243927002
2001-05-02,9.231992721557617
2001-05-03,9.03746509552002
2001-05-04,8.915884971618652
2001-05-07,9.24009895324707
2001-05-08,9.19957160949707
2001-05-09,8.956412315368652
2001-05-10,9.24009895324707
2001-05-11,9.06178092956543
2001-05-14,9.118518829345703
2001-05-15,9.19957160949707
2001-05-16,9.321151733398438
2001-05-17,9.321151733398438
2001-05-18,9.418416023254395
2001-05-21,9.321151733398438
2001-05-22,9.418416023254395
2001-05-23,9.418416023254395
2001-05-24,9.418416023254395
2001-05-25,9.118518829345703
2001-05-29,9.30494213104248
2001-05-30,9.24009895324707
2001-05-31,9.30494213104248
2001-06-01,9.30494213104248
2001-06-04,9.337363243103027
2001-06-05,9.337363243103027
2001-06-06,8.940200805664062
2001-06-07,9.118518829345703
2001-06-08,8.956412315368652
2001-06-11,9.118518829345703
2001-06-12,9.337363243103027
2001-06-13,9.321151733398438
2001-06-14,9.321151733398438
2001-06-15,9.321151733398438
2001-06-18,9.28062629699707
2001-06-19,9.07799243927002
2001-06-20,9.118518829345703
2001-06-21,9.03746509552002
2001-06-22,9.28062629699707
2001-06-25,9.07799243927002
2001-06-26,9.28062629699707
2001-06-27,8.99693775177002
2001-06-28,9.03746509552002
2001-06-29,9.03746509552002
2001-07-02,9.03746509552002
2001-07-03,8.99693775177002
2001-07-05,9.313047409057617
2001-07-06,9.313047409057617
2001-07-09,9.07799243927002
2001-07-10,9.604840278625488
2001-07-11,9.685893058776855
2001-07-12,9.807473182678223
2001-07-13,9.726420402526855
2001-07-16,9.807473182678223
2001-07-17,9.783157348632812
2001-07-18,9.783157348632812
2001-07-19,9.929054260253906
2001-07-20,9.856104850769043
2001-07-23,9.856104850769043
2001-07-24,10.334321022033691
2001-07-25,10.293793678283691
2001-07-26,10.10737133026123
2001-07-27,10.237056732177734
2001-07-30,10.034422874450684
2001-07-31,10.034422874450684
2001-08-01,10.212740898132324
2001-08-02,10.083054542541504
2001-08-03,10.358636856079102
2001-08-06,10.536954879760742
2001-08-07,10.536954879760742
2001-08-08,10.577482223510742
2001-08-09,10.536954879760742
2001-08-10,10.553165435791016
2001-08-13,10.69906234741211
2001-08-14,10.69906234741211
2001-08-15,10.690956115722656
2001-08-16,10.650429725646973
2001-08-17,10.739588737487793
2001-08-20,10.553165435791016
2001-08-21,10.61800765991211
2001-08-22,10.61800765991211
2001-08-23,10.480216979980469
2001-08-24,10.69906234741211
2001-08-27,10.69906234741211
2001-08-28,10.739588737487793
2001-08-29,10.577482223510742
2001-08-30,10.455901145935059
2001-08-31,10.86116886138916
2001-09-04,10.536954879760742
2001-09-05,10.585586547851562
2001-09-06,10.65853500366211
2001-09-07,10.626113891601562
2001-09-10,10.739588737487793
2001-09-17,10.585586547851562
2001-09-18,10.585586547851562
2001-09-19,10.5936918258667
2001-09-20,10.536954879760742
2001-09-21,10.585586547851562
2001-09-24,10.585586547851562
2001-09-25,10.65853500366211
2001-09-26,10.536954879760742
2001-09-27,10.585586547851562
2001-09-28,10.942221641540527
2001-10-01,10.536954879760742
2001-10-02,10.585586547851562
2001-10-03,10.65853500366211
2001-10-04,10.536954879760742
2001-10-05,10.585586547851562
2001-10-08,10.536954879760742
2001-10-09,10.690956115722656
2001-10-10,10.609903335571289
2001-10-11,10.69906234741211
2001-10-12,10.626113891601562
2001-10-15,10.585586547851562
2001-10-16,10.585586547851562
2001-10-17,10.455901145935059
2001-10-18,10.536954879760742
2001-10-19,10.455901145935059
2001-10-22,10.577482223510742
2001-10-23,9.929054260253906
2001-10-24,10.13168716430664
2001-10-25,9.977685928344727
2001-10-26,10.334321022033691
2001-10-29,10.334321022033691
2001-10-30,10.382952690124512
2001-10-31,10.334321022033691
2001-11-01,10.334321022033691
2001-11-02,10.415374755859375
2001-11-05,10.374848365783691
2001-11-06,10.382952690124512
2001-11-07,10.172213554382324
2001-11-08,10.172213554382324
2001-11-09,10.13168716430664
2001-11-12,10.212740898132324
2001-11-13,10.431585311889648
2001-11-14,10.496427536010742
2001-11-15,10.536954879760742
2001-11-16,10.642324447631836
2001-11-19,10.70716667175293
2001-11-20,10.70716667175293
2001-11-21,10.966538429260254
2001-11-23,11.088118553161621
2001-11-26,11.306962966918945
2001-11-27,11.306962966918945
2001-11-28,10.79632568359375
2001-11-29,10.780115127563477
2001-11-30,10.739588737487793
2001-12-03,10.293793678283691
2001-12-04,10.293793678283691
2001-12-05,10.293793678283691
2001-12-06,10.293793678283691
2001-12-07,10.415374755859375
2001-12-10,10.415374755859375
2001-12-11,10.536954879760742
2001-12-12,10.536954879760742
2001-12-13,10.585586547851562
2001-12-14,10.536954879760742
2001-12-17,10.536954879760742
2001-12-18,10.65853500366211
2001-12-19,10.70716667175293
2001-12-20,10.97464370727539
2001-12-21,10.97464370727539
2001-12-24,10.97464370727539
2001-12-26,10.942221641540527
2001-12-27,10.877379417419434
2001-12-28,11.063802719116211
2001-12-31,10.820642471313477
2002-01-02,11.063802719116211
2002-01-03,10.877379417419434
2002-01-04,11.104329109191895
2002-01-07,11.347490310668945
2002-01-08,10.739588737487793
2002-01-09,10.536954879760742
2002-01-10,11.347490310668945
2002-01-11,10.869274139404297
2002-01-14,11.347490310668945
2002-01-15,10.982748985290527
2002-01-16,11.023276329040527
2002-01-17,11.185382843017578
2002-01-18,11.063802719116211
2002-01-22,10.942221641540527
2002-01-23,10.86116886138916
2002-01-24,10.97464370727539
2002-01-25,11.144856452941895
2002-01-28,11.144856452941895
2002-01-29,10.942221641540527
2002-01-30,10.942221641540527
2002-01-31,10.942221641540527
2002-02-01,10.577482223510742
2002-02-04,10.74769401550293
2002-02-05,10.780115127563477
2002-02-06,10.561270713806152
2002-02-07,10.65853500366211
2002-02-08,10.536954879760742
2002-02-11,10.65853500366211
2002-02-12,10.65853500366211
2002-02-13,10.90169620513916
2002-02-14,10.90169620513916
2002-02-15,10.763904571533203
2002-02-19,10.739588737487793
2002-02-20,10.739588737487793
2002-02-21,10.69906234741211
2002-02-22,10.626113891601562
2002-02-25,10.553165435791016
2002-02-26,10.553165435791016
2002-02-27,10.577482223510742
2002-02-28,10.6342191696167
2002-03-01,10.780115127563477
2002-03-04,10.72337818145752
2002-03-05,10.77200984954834
2002-03-06,11.023276329040527
2002-03-07,10.83685302734375
2002-03-08,10.820642471313477
2002-03-11,10.780115127563477
2002-03-12,10.780115127563477
2002-03-13,10.942221641540527
2002-03-14,10.780115127563477
2002-03-15,10.86116886138916
2002-03-18,10.72337818145752
2002-03-19,10.74769401550293
2002-03-20,10.820642471313477
2002-03-21,10.86116886138916
2002-03-22,10.86116886138916
2002-03-25,11.144856452941895
2002-03-26,11.120539665222168
2002-03-27,11.55012321472168
2002-03-28,11.833810806274414
2002-04-01,12.3201322555542
2002-04-02,12.117498397827148
2002-04-03,12.563291549682617
2002-04-04,12.360657691955566
2002-04-05,12.555187225341797
2002-04-08,12.628134727478027
2002-04-09,12.976664543151855
2002-04-10,13.268458366394043
2002-04-11,13.009085655212402
2002-04-12,12.968560218811035
2002-04-15,12.887505531311035
2002-04-16,13.065823554992676
2002-04-17,12.944244384765625
2002-04-18,12.45792293548584
2002-04-19,12.879401206970215
2002-04-22,12.919927597045898
2002-04-23,12.846979141235352
2002-04-24,12.725399017333984
2002-04-25,12.846979141235352
2002-04-26,12.563291549682617
2002-04-29,12.717293739318848
2002-04-30,12.563291549682617
2002-05-01,12.644346237182617
2002-05-02,12.684871673583984
2002-05-03,12.360657691955566
2002-05-06,12.441712379455566
2002-05-07,12.158024787902832
2002-05-08,11.75275707244873
2002-05-09,11.760863304138184
2002-05-10,11.606861114501953
2002-05-13,11.388015747070312
2002-05-14,11.55012321472168
2002-05-15,11.347490310668945
2002-05-16,11.75275707244873
2002-05-17,11.590649604797363
2002-05-20,11.631176948547363
2002-05-21,11.75275707244873
2002-05-22,11.75275707244873
2002-05-23,11.858126640319824
2002-05-24,11.75275707244873
2002-05-28,11.79328441619873
2002-05-29,11.79328441619873
2002-05-30,11.75275707244873
2002-05-31,11.955390930175781
2002-06-03,11.84191608428955
2002-06-04,11.75275707244873
2002-06-05,11.955390930175781
2002-06-06,11.833810806274414
2002-06-07,11.858126640319824
2002-06-10,11.874337196350098
2002-06-11,11.914863586425781
2002-06-12,11.80138874053955
2002-06-13,11.75275707244873
2002-06-14,11.833810806274414
2002-06-17,11.955390930175781
2002-06-18,11.75275707244873
2002-06-19,11.850021362304688
2002-06-20,11.955390930175781
2002-06-21,11.850021362304688
2002-06-24,11.995918273925781
2002-06-25,11.55012321472168
2002-06-26,11.995918273925781
2002-06-27,11.955390930175781
2002-06-28,12.068865776062012
2002-07-01,11.995918273925781
2002-07-02,11.404227256774902
2002-07-03,11.501490592956543
2002-07-05,11.75275707244873
2002-07-08,11.71222972869873
2002-07-09,11.590649604797363
2002-07-10,11.77707290649414
2002-07-11,11.70412540435791
2002-07-12,11.785179138183594
2002-07-15,11.88244342803955
2002-07-16,11.79328441619873
2002-07-17,11.850021362304688
2002-07-18,11.66359806060791
2002-07-19,11.371806144714355
2002-07-22,10.553165435791016
2002-07-23,9.28873062133789
2002-07-24,11.347490310668945
2002-07-25,10.942221641540527
2002-07-26,11.744651794433594
2002-07-29,12.158024787902832
2002-07-30,12.158024787902832
2002-07-31,11.75275707244873
2002-08-01,11.866231918334961
2002-08-02,11.768967628479004
2002-08-05,11.355594635009766
2002-08-06,11.75275707244873
2002-08-07,11.866231918334961
2002-08-08,11.225909233093262
2002-08-09,11.412332534790039
2002-08-12,11.631176948547363
2002-08-13,10.780115127563477
2002-08-14,11.225909233093262
2002-08-15,11.193488121032715
2002-08-16,11.469070434570312
2002-08-19,11.347490310668945
2002-08-20,11.144856452941895
2002-08-21,11.452858924865723
2002-08-22,11.388015747070312
2002-08-23,11.152960777282715
2002-08-26,11.509596824645996
2002-08-27,11.144856452941895
2002-08-28,11.023276329040527
2002-08-29,11.266435623168945
2002-08-30,10.966538429260254
2002-09-03,10.496427536010742
2002-09-04,10.942221641540527
2002-09-05,10.472111701965332
2002-09-06,10.472111701965332
2002-09-09,10.496427536010742
2002-09-10,10.86116886138916
2002-09-11,10.626113891601562
2002-09-12,10.439690589904785
2002-09-13,10.853062629699707
2002-09-16,10.545060157775879
2002-09-17,10.520744323730469
2002-09-18,10.382952690124512
2002-09-19,10.318110466003418
2002-09-20,10.350531578063965
2002-09-23,10.342426300048828
2002-09-24,10.536954879760742
2002-09-25,10.69906234741211
2002-09-26,10.601798057556152
2002-09-27,10.496427536010742
2002-09-30,10.391057968139648
2002-10-01,10.536954879760742
2002-10-02,10.350531578063965
2002-10-03,10.5936918258667
2002-10-04,10.536954879760742
2002-10-07,10.382952690124512
2002-10-08,10.917905807495117
2002-10-09,10.496427536010742
2002-10-10,10.69906234741211
2002-10-11,10.79632568359375
2002-10-14,10.536954879760742
2002-10-15,10.934117317199707
2002-10-16,10.739588737487793
2002-10-17,10.70716667175293
2002-10-18,10.577482223510742
2002-10-21,10.391057968139648
2002-10-22,10.504532814025879
2002-10-23,10.488323211669922
2002-10-24,10.293793678283691
2002-10-25,10.415374755859375
2002-10-28,10.65853500366211
2002-10-29,10.6342191696167
2002-10-30,10.642324447631836
2002-10-31,10.374848365783691
2002-11-01,10.942221641540527
2002-11-04,10.982748985290527
2002-11-05,11.169172286987305
2002-11-06,11.412332534790039
2002-11-07,11.250226020812988
2002-11-08,11.047592163085938
2002-11-11,10.958433151245117
2002-11-12,10.86116886138916
2002-11-13,11.047592163085938
2002-11-14,11.315068244934082
2002-11-15,11.039485931396484
2002-11-18,10.72337818145752
2002-11-19,10.439690589904785
2002-11-20,11.023276329040527
2002-11-21,10.79632568359375
2002-11-22,10.553165435791016
2002-11-25,10.715271949768066
2002-11-26,10.739588737487793
2002-11-27,10.739588737487793
2002-11-29,10.739588737487793
2002-12-02,10.65853500366211
2002-12-03,10.536954879760742
2002-12-04,10.715271949768066
2002-12-05,10.674745559692383
2002-12-06,10.780115127563477
2002-12-09,10.536954879760742
2002-12-10,10.715271949768066
2002-12-11,10.763904571533203
2002-12-12,10.853062629699707
2002-12-13,10.536954879760742
2002-12-16,10.61800765991211
2002-12-17,10.61800765991211
2002-12-18,10.561270713806152
2002-12-19,10.65853500366211
2002-12-20,11.225909233093262
2002-12-23,11.266435623168945
2002-12-24,11.282647132873535
2002-12-26,11.258331298828125
2002-12-27,11.169172286987305
2002-12-30,10.942221641540527
2002-12-31,10.496427536010742
2003-01-02,10.739588737487793
2003-01-03,10.65853500366211
2003-01-06,10.780115127563477
2003-01-07,10.731483459472656
2003-01-08,10.6342191696167
2003-01-09,10.86116886138916
2003-01-10,10.6342191696167
2003-01-13,10.68285083770752
2003-01-14,11.023276329040527
2003-01-15,10.877379417419434
2003-01-16,10.869274139404297
2003-01-17,10.77200984954834
2003-01-21,10.958433151245117
2003-01-22,10.70716667175293
2003-01-23,11.201593399047852
2003-01-24,11.023276329040527
2003-01-27,11.055697441101074
2003-01-28,11.120539665222168
2003-01-29,11.177276611328125
2003-01-30,11.169172286987305
2003-01-31,11.306962966918945
2003-02-03,11.225909233093262
2003-02-04,11.152960777282715
2003-02-05,11.007064819335938
2003-02-06,11.023276329040527
2003-02-07,11.023276329040527
2003-02-10,11.161067008972168
2003-02-11,11.274541854858398
2003-02-12,11.031380653381348
2003-02-13,11.744651794433594
2003-02-14,11.444753646850586
2003-02-18,11.55012321472168
2003-02-19,11.266435623168945
2003-02-20,11.347490310668945
2003-02-21,11.379911422729492
2003-02-24,11.347490310668945
2003-02-25,11.371806144714355
2003-02-26,11.420437812805176
2003-02-27,11.355594635009766
2003-02-28,11.323174476623535
2003-03-03,11.331278800964355
2003-03-04,11.323174476623535
2003-03-05,11.347490310668945
2003-03-06,11.306962966918945
2003-03-07,11.331278800964355
2003-03-10,11.144856452941895
2003-03-11,10.942221641540527
2003-03-12,10.942221641540527
2003-03-13,11.007064819335938
2003-03-14,11.023276329040527
2003-03-17,11.566333770751953
2003-03-18,11.266435623168945
2003-03-19,11.306962966918945
2003-03-20,11.420437812805176
2003-03-21,11.371806144714355
2003-03-24,11.112435340881348
2003-03-25,11.331278800964355
2003-03-26,11.169172286987305
2003-03-27,11.274541854858398
2003-03-28,11.201593399047852
2003-03-31,11.096223831176758
2003-04-01,11.177276611328125
2003-04-02,11.274541854858398
2003-04-03,11.120539665222168
2003-04-04,11.031380653381348
2003-04-07,11.031380653381348
2003-04-08,11.169172286987305
2003-04-09,11.096223831176758
2003-04-10,11.225909233093262
2003-04-11,11.225909233093262
2003-04-14,11.266435623168945
2003-04-15,11.096223831176758
2003-04-16,11.088118553161621
2003-04-17,11.104329109191895
2003-04-21,11.136751174926758
2003-04-22,11.193488121032715
2003-04-23,11.169172286987305
2003-04-24,11.201593399047852
2003-04-25,11.185382843017578
2003-04-28,11.274541854858398
2003-04-29,11.331278800964355
2003-04-30,11.404227256774902
2003-05-01,11.436649322509766
2003-05-02,11.66359806060791
2003-05-05,11.679808616638184
2003-05-06,11.574440002441406
2003-05-07,11.679808616638184
2003-05-08,11.396121978759766
2003-05-09,11.412332534790039
2003-05-12,11.371806144714355
2003-05-13,11.460965156555176
2003-05-14,11.315068244934082
2003-05-15,11.501490592956543
2003-05-16,11.347490310668945
2003-05-19,11.331278800964355
2003-05-20,11.112435340881348
2003-05-21,11.144856452941895
2003-05-22,11.242119789123535
2003-05-23,11.209698677062988
2003-05-27,11.55012321472168
2003-05-28,11.428543090820312
2003-05-29,11.533912658691406
2003-05-30,11.412332534790039
2003-06-02,11.452858924865723
2003-06-03,11.582545280456543
2003-06-04,11.558229446411133
2003-06-05,11.469070434570312
2003-06-06,11.477174758911133
2003-06-09,11.347490310668945
2003-06-10,11.81760025024414
2003-06-11,11.493386268615723
2003-06-12,11.388015747070312
2003-06-13,11.339384078979492
2003-06-16,11.71222972869873
2003-06-17,11.939180374145508
2003-06-18,11.906759262084961
2003-06-19,11.70412540435791
2003-06-20,11.679808616638184
2003-06-23,11.306962966918945
2003-06-24,11.590649604797363
2003-06-25,11.355594635009766
2003-06-26,11.436649322509766
2003-06-27,11.52580738067627
2003-06-30,11.493386268615723
2003-07-01,12.174235343933105
2003-07-02,12.004022598266602
2003-07-03,12.133708953857422
2003-07-07,12.765926361083984
2003-07-08,13.017191886901855
2003-07-09,12.928032875061035
2003-07-10,12.3201322555542
2003-07-11,12.765926361083984
2003-07-14,12.684871673583984
2003-07-15,12.684871673583984
2003-07-16,12.668662071228027
2003-07-17,12.360657691955566
2003-07-18,12.401185035705566
2003-07-21,12.174235343933105
2003-07-22,12.563291549682617
2003-07-23,12.644346237182617
2003-07-24,12.603818893432617
2003-07-25,12.644346237182617
2003-07-28,12.620030403137207
2003-07-29,12.603818893432617
2003-07-30,12.644346237182617
2003-07-31,12.822663307189941
2003-08-01,12.871295928955078
2003-08-04,12.806452751159668
2003-08-05,12.676767349243164
2003-08-06,12.603818893432617
2003-08-07,12.522765159606934
2003-08-08,12.522765159606934
2003-08-11,12.555187225341797
2003-08-12,12.968560218811035
2003-08-13,12.846979141235352
2003-08-14,12.928032875061035
2003-08-15,12.928032875061035
2003-08-18,13.130666732788086
2003-08-19,13.37382698059082
2003-08-20,13.292774200439453
2003-08-21,13.860148429870605
2003-08-22,13.657513618469238
2003-08-25,13.341405868530273
2003-08-26,13.195509910583496
2003-08-27,13.511617660522461
2003-08-28,13.300878524780273
2003-08-29,13.706147193908691
2003-09-02,14.038466453552246
2003-09-03,14.257309913635254
2003-09-04,13.908780097961426
2003-09-05,13.779094696044922
2003-09-08,13.900674819946289
2003-09-09,13.495407104492188
2003-09-10,13.495407104492188
2003-09-11,13.689935684204102
2003-09-12,13.933095932006836
2003-09-15,13.665619850158691
2003-09-16,13.933095932006836
2003-09-17,13.641304016113281
2003-09-18,13.754778861999512
2003-09-19,13.787199974060059
2003-09-22,13.762884140014648
2003-09-23,13.471091270446777
2003-09-24,13.681830406188965
2003-09-25,13.073928833007812
2003-09-26,12.798347473144531
2003-09-29,12.968560218811035
2003-09-30,12.644346237182617
2003-10-01,13.811515808105469
2003-10-02,13.860148429870605
2003-10-03,13.827727317810059
2003-10-06,13.860148429870605
2003-10-07,13.811515808105469
2003-10-08,13.584566116333008
2003-10-09,13.722356796264648
2003-10-10,13.770989418029785
2003-10-13,13.819621086120605
2003-10-14,13.9249906539917
2003-10-15,13.738568305969238
2003-10-16,13.941202163696289
2003-10-17,13.30898380279541
2003-10-20,13.365721702575684
2003-10-21,13.544039726257324
2003-10-22,13.30898380279541
2003-10-23,13.219825744628906
2003-10-24,12.968560218811035
2003-10-27,13.187403678894043
2003-10-28,14.087098121643066
2003-10-29,13.900674819946289
2003-10-30,13.738568305969238
2003-10-31,13.641304016113281
2003-11-03,13.843936920166016
2003-11-04,13.730463027954102
2003-11-05,13.779094696044922
2003-11-06,13.811515808105469
2003-11-07,13.519722938537598
2003-11-10,13.381933212280273
2003-11-11,13.219825744628906
2003-11-12,13.795305252075195
2003-11-13,13.819621086120605
2003-11-14,13.381933212280273
2003-11-17,13.292774200439453
2003-11-18,13.017191886901855
2003-11-19,13.641304016113281
2003-11-20,13.52782917022705
2003-11-21,13.535934448242188
2003-11-24,13.803410530090332
2003-11-25,13.665619850158691
2003-11-26,13.689935684204102
2003-11-28,13.633197784423828
2003-12-01,13.795305252075195
2003-12-02,13.641304016113281
2003-12-03,13.479196548461914
2003-12-04,13.576460838317871
2003-12-05,13.26035213470459
2003-12-08,13.714252471923828
2003-12-09,13.43867015838623
2003-12-10,13.203615188598633
2003-12-11,13.860148429870605
2003-12-12,13.795305252075195
2003-12-15,13.179299354553223
2003-12-16,13.900674819946289
2003-12-17,13.779094696044922
2003-12-18,13.560250282287598
2003-12-19,13.43867015838623
2003-12-22,13.357617378234863
2003-12-23,13.37382698059082
2003-12-24,13.33329963684082
2003-12-26,13.365721702575684
2003-12-29,13.616988182067871
2003-12-30,13.608881950378418
2003-12-31,13.049612998962402
2004-01-02,13.203615188598633
2004-01-05,13.42245864868164
2004-01-06,13.50351333618164
2004-01-07,13.673725128173828
2004-01-08,13.779094696044922
2004-01-09,13.454880714416504
2004-01-12,13.981727600097656
2004-01-13,13.997939109802246
2004-01-14,14.070886611938477
2004-01-15,14.168150901794434
2004-01-16,14.111413955688477
2004-01-20,14.565314292907715
2004-01-21,14.800369262695312
2004-01-22,14.678789138793945
2004-01-23,14.913844108581543
2004-01-26,14.94626522064209
2004-01-27,14.776053428649902
2004-01-28,14.662577629089355
2004-01-29,14.913844108581543
2004-01-30,15.003003120422363
2004-02-02,14.9705810546875
2004-02-03,15.075950622558594
2004-02-04,14.597735404968262
2004-02-05,14.840895652770996
2004-02-06,15.375848770141602
2004-02-09,15.748695373535156
2004-02-10,15.748695373535156
2004-02-11,15.837854385375977
2004-02-12,15.935117721557617
2004-02-13,14.99489688873291
2004-02-17,15.400164604187012
2004-02-18,15.383954048156738
2004-02-19,14.99489688873291
2004-02-20,15.03542423248291
2004-02-23,15.311005592346191
2004-02-24,15.424481391906738
2004-02-25,15.335322380065918
2004-02-26,15.400164604187012
2004-02-27,15.424481391906738
2004-03-01,15.432585716247559
2004-03-02,15.278583526611328
2004-03-03,15.489323616027832
2004-03-04,15.683852195739746
2004-03-05,15.619009017944336
2004-03-08,15.489323616027832
2004-03-09,15.505534172058105
2004-03-10,15.302900314331055
2004-03-11,15.051634788513184
2004-03-12,15.465006828308105
2004-03-15,15.116477012634277
2004-03-16,15.351532936096191
2004-03-17,15.440690994262695
2004-03-18,15.197530746459961
2004-03-19,15.05974006652832
2004-03-22,14.90573787689209
2004-03-23,15.003003120422363
2004-03-24,15.10026741027832
2004-03-25,15.294795036315918
2004-03-26,15.165109634399414
2004-03-29,15.21374225616455
2004-03-30,15.205636024475098
2004-03-31,15.375848770141602
2004-04-01,15.294795036315918
2004-04-02,15.400164604187012
2004-04-05,15.221846580505371
2004-04-06,14.88142204284668
2004-04-07,14.727420806884766
2004-04-08,14.476155281066895
2004-04-12,14.897632598876953
2004-04-13,14.597735404968262
2004-04-14,14.500471115112305
2004-04-15,14.549102783203125
2004-04-16,14.468049049377441
2004-04-19,14.727420806884766
2004-04-20,14.743631362915039
2004-04-21,14.743631362915039
2004-04-22,15.21374225616455
2004-04-23,15.383954048156738
2004-04-26,15.432585716247559
2004-04-27,15.829748153686523
2004-04-28,15.578481674194336
2004-04-29,15.537956237792969
2004-04-30,15.448797225952148
2004-05-03,15.448797225952148
2004-05-04,15.513640403747559
2004-05-05,15.473113059997559
2004-05-06,15.383954048156738
2004-05-07,15.294795036315918
2004-05-10,15.157004356384277
2004-05-11,15.424481391906738
2004-05-12,15.829748153686523
2004-05-13,15.383954048156738
2004-05-14,15.229951858520508
2004-05-17,15.10026741027832
2004-05-18,15.294795036315918
2004-05-19,15.13268756866455
2004-05-20,15.116477012634277
2004-05-21,15.392059326171875
2004-05-24,15.327217102050781
2004-05-25,15.854063987731934
2004-05-26,15.886486053466797
2004-05-27,16.016170501708984
2004-05-28,15.943222999572754
2004-06-01,15.878379821777344
2004-06-02,15.943222999572754
2004-06-03,15.813536643981934
2004-06-04,15.845958709716797
2004-06-07,16.048593521118164
2004-06-08,16.04048728942871
2004-06-09,16.008066177368164
2004-06-10,16.162067413330078
2004-06-14,15.983750343322754
2004-06-15,16.016170501708984
2004-06-16,16.186384201049805
2004-06-17,16.024276733398438
2004-06-18,15.959433555603027
2004-06-21,16.153961181640625
2004-06-22,16.04048728942871
2004-06-23,16.08911895751953
2004-06-24,16.016170501708984
2004-06-25,16.599756240844727
2004-06-28,16.283647537231445
2004-06-29,16.656494140625
2004-06-30,16.486282348632812
2004-07-01,15.902695655822754
2004-07-02,15.9756441116333
2004-07-06,15.756799697875977
2004-07-07,16.2106990814209
2004-07-08,15.578481674194336
2004-07-09,15.6109037399292
2004-07-12,16.04048728942871
2004-07-13,16.008066177368164
2004-07-14,15.489323616027832
2004-07-15,15.416375160217285
2004-07-16,15.13268756866455
2004-07-19,15.027318954467773
2004-07-20,15.229951858520508
2004-07-21,14.703104972839355
2004-07-22,14.273521423339844
2004-07-23,14.184362411499023
