,APPF
2019-05-06,95.06500244140625
2019-05-07,95.36000061035156
2019-05-08,97.04000091552734
2019-05-09,96.45999908447266
2019-05-10,95.58000183105469
2019-05-13,92.05000305175781
2019-05-14,92.97000122070312
2019-05-15,93.26000213623047
2019-05-16,95.62999725341797
2019-05-17,96.7300033569336
2019-05-20,95.05999755859375
2019-05-21,96.25
2019-05-22,96.4000015258789
2019-05-23,96.5
2019-05-24,95.05999755859375
2019-05-28,96.80999755859375
2019-05-29,95.80999755859375
2019-05-30,96.54000091552734
2019-05-31,96.4000015258789
2019-06-03,95.4000015258789
2019-06-04,96.29000091552734
2019-06-05,99.12000274658203
2019-06-06,99.86000061035156
2019-06-07,101.95999908447266
2019-06-10,103.05000305175781
2019-06-11,99.76000213623047
2019-06-12,99.22000122070312
2019-06-13,97.88999938964844
2019-06-14,97.55999755859375
2019-06-17,104.19000244140625
2019-06-18,105.54000091552734
2019-06-19,106.69000244140625
2019-06-20,107.43000030517578
2019-06-21,107.69999694824219
2019-06-24,101.80000305175781
2019-06-25,100.19000244140625
2019-06-26,98.11000061035156
2019-06-27,100.29000091552734
2019-06-28,102.2699966430664
2019-07-01,103.2300033569336
2019-07-02,102.83999633789062
2019-07-03,103.18000030517578
2019-07-05,103.08000183105469
2019-07-08,104.01000213623047
2019-07-09,105.75
2019-07-10,106.47000122070312
2019-07-11,106.45999908447266
2019-07-12,106.41999816894531
2019-07-15,106.0999984741211
2019-07-16,105.19000244140625
2019-07-17,106.9800033569336
2019-07-18,107.61000061035156
2019-07-19,106.73999786376953
2019-07-22,103.94000244140625
2019-07-23,103.91000366210938
2019-07-24,105.13999938964844
2019-07-25,104.25
2019-07-26,105.80000305175781
2019-07-29,103.18000030517578
2019-07-30,97.45999908447266
2019-07-31,96.55000305175781
2019-08-01,99.19000244140625
2019-08-02,98.56999969482422
2019-08-05,94.80000305175781
2019-08-06,94.4000015258789
2019-08-07,95.66999816894531
2019-08-08,96.66000366210938
2019-08-09,94.83000183105469
2019-08-12,94.02999877929688
2019-08-13,96.41999816894531
2019-08-14,95.7699966430664
2019-08-15,97.66000366210938
2019-08-16,98.51000213623047
2019-08-19,95.80000305175781
2019-08-20,97.25
2019-08-21,99.25
2019-08-22,98.0199966430664
2019-08-23,95.80000305175781
2019-08-26,98.22000122070312
2019-08-27,97.86000061035156
2019-08-28,99.30999755859375
2019-08-29,102.02999877929688
2019-08-30,98.7699966430664
2019-09-03,98.26000213623047
2019-09-04,97.8499984741211
2019-09-05,98.73999786376953
2019-09-06,97.0
2019-09-09,94.95999908447266
2019-09-10,94.0999984741211
2019-09-11,96.54000091552734
2019-09-12,99.69000244140625
2019-09-13,97.3499984741211
2019-09-16,98.16999816894531
2019-09-17,100.05000305175781
2019-09-18,99.56999969482422
2019-09-19,100.38999938964844
2019-09-20,96.80000305175781
2019-09-23,92.9000015258789
2019-09-24,92.44999694824219
2019-09-25,94.51000213623047
2019-09-26,93.70999908447266
2019-09-27,93.12999725341797
2019-09-30,95.13999938964844
2019-10-01,94.66000366210938
2019-10-02,92.7300033569336
2019-10-03,94.8499984741211
2019-10-04,95.94000244140625
2019-10-07,96.80000305175781
2019-10-08,93.05000305175781
2019-10-09,95.55000305175781
2019-10-10,93.97000122070312
2019-10-11,95.27999877929688
2019-10-14,94.3499984741211
2019-10-15,93.69000244140625
2019-10-16,92.0
2019-10-17,91.52999877929688
2019-10-18,87.0199966430664
2019-10-21,88.19000244140625
2019-10-22,86.45999908447266
2019-10-23,87.12999725341797
2019-10-24,90.04000091552734
2019-10-25,90.80000305175781
2019-10-28,92.12999725341797
2019-10-29,94.95999908447266
2019-10-30,99.72000122070312
2019-10-31,97.2300033569336
2019-11-01,98.81999969482422
2019-11-04,95.87999725341797
2019-11-05,95.62000274658203
2019-11-06,95.55000305175781
2019-11-07,95.97000122070312
2019-11-08,96.3499984741211
2019-11-11,99.54000091552734
2019-11-12,102.51000213623047
2019-11-13,102.77999877929688
2019-11-14,102.93000030517578
2019-11-15,102.04000091552734
2019-11-18,102.55999755859375
2019-11-19,103.29000091552734
2019-11-20,104.9000015258789
2019-11-21,106.93000030517578
2019-11-22,107.73999786376953
2019-11-25,113.30999755859375
2019-11-26,113.9800033569336
2019-11-27,115.2699966430664
2019-11-29,112.91999816894531
2019-12-02,113.47000122070312
2019-12-03,114.41999816894531
2019-12-04,114.54000091552734
2019-12-05,113.2300033569336
2019-12-06,113.94999694824219
2019-12-09,113.0999984741211
2019-12-10,112.2699966430664
2019-12-11,110.20999908447266
2019-12-12,107.18000030517578
2019-12-13,106.58999633789062
2019-12-16,106.19000244140625
2019-12-17,107.30999755859375
2019-12-18,108.0999984741211
2019-12-19,108.76000213623047
2019-12-20,109.63999938964844
2019-12-23,111.05999755859375
2019-12-24,110.3499984741211
2019-12-26,110.07499694824219
2019-12-27,111.08999633789062
2019-12-30,108.63999938964844
2019-12-31,109.94999694824219
2020-01-02,113.48999786376953
2020-01-03,112.2699966430664
2020-01-06,112.97000122070312
2020-01-07,114.16999816894531
2020-01-08,115.30000305175781
2020-01-09,118.62000274658203
2020-01-10,120.05000305175781
2020-01-13,121.13999938964844
2020-01-14,121.01000213623047
2020-01-15,121.93000030517578
2020-01-16,122.8499984741211
2020-01-17,124.0999984741211
2020-01-21,123.41999816894531
2020-01-22,125.38999938964844
2020-01-23,125.56999969482422
2020-01-24,124.68000030517578
2020-01-27,125.05999755859375
2020-01-28,127.5999984741211
2020-01-29,128.61000061035156
2020-01-30,132.22999572753906
2020-01-31,131.44000244140625
2020-02-03,132.4600067138672
2020-02-04,137.52999877929688
2020-02-05,133.52000427246094
2020-02-06,137.10000610351562
2020-02-07,136.85000610351562
2020-02-10,136.69000244140625
2020-02-11,137.6999969482422
2020-02-12,137.39999389648438
2020-02-13,137.8000030517578
2020-02-14,139.99000549316406
2020-02-18,141.00999450683594
2020-02-19,144.89999389648438
2020-02-20,143.05999755859375
2020-02-21,133.8000030517578
2020-02-24,128.2899932861328
2020-02-25,125.04000091552734
2020-02-26,123.72000122070312
2020-02-27,118.44000244140625
2020-02-28,122.97000122070312
2020-03-02,123.44000244140625
2020-03-03,119.98999786376953
2020-03-04,120.0199966430664
2020-03-05,120.47000122070312
2020-03-06,117.33999633789062
2020-03-09,106.54000091552734
2020-03-10,107.22000122070312
2020-03-11,98.0999984741211
2020-03-12,86.01000213623047
2020-03-13,101.11000061035156
2020-03-16,84.98999786376953
2020-03-17,109.94000244140625
2020-03-18,85.81999969482422
2020-03-19,92.08999633789062
2020-03-20,87.5999984741211
2020-03-23,89.8499984741211
2020-03-24,103.83000183105469
2020-03-25,101.05500030517578
2020-03-26,106.0
2020-03-27,104.95999908447266
2020-03-30,107.5999984741211
2020-03-31,110.94999694824219
2020-04-01,96.81999969482422
2020-04-02,90.22000122070312
2020-04-03,87.16999816894531
2020-04-06,91.80999755859375
2020-04-07,93.47000122070312
2020-04-08,100.81999969482422
2020-04-09,98.51000213623047
2020-04-13,95.31999969482422
2020-04-14,100.56999969482422
2020-04-15,104.5
2020-04-16,101.2300033569336
2020-04-17,106.87000274658203
2020-04-20,106.0
2020-04-21,99.38999938964844
2020-04-22,101.1500015258789
2020-04-23,103.52999877929688
2020-04-24,104.88999938964844
2020-04-27,103.0199966430664
2020-04-28,100.81999969482422
2020-04-29,109.79000091552734
2020-04-30,109.86000061035156
2020-05-01,107.80000305175781
2020-05-04,105.26000213623047
2020-05-05,111.5
2020-05-06,117.81999969482422
2020-05-07,124.06999969482422
2020-05-08,125.36000061035156
2020-05-11,126.88999938964844
2020-05-12,120.47000122070312
2020-05-13,118.47000122070312
2020-05-14,117.73999786376953
2020-05-15,124.13999938964844
2020-05-18,132.7100067138672
2020-05-19,128.74000549316406
2020-05-20,133.57000732421875
2020-05-21,136.07000732421875
2020-05-22,139.61000061035156
2020-05-26,155.8000030517578
2020-05-27,150.3300018310547
2020-05-28,153.6999969482422
2020-05-29,158.50999450683594
2020-06-01,162.0
2020-06-02,167.9499969482422
2020-06-03,172.58999633789062
2020-06-04,170.49000549316406
2020-06-05,173.10000610351562
2020-06-08,161.9499969482422
2020-06-09,162.27000427246094
2020-06-10,161.55999755859375
2020-06-11,150.22999572753906
2020-06-12,154.19000244140625
2020-06-15,157.58999633789062
2020-06-16,158.36000061035156
2020-06-17,157.63999938964844
2020-06-18,157.52000427246094
2020-06-19,159.3800048828125
2020-06-22,163.72000122070312
2020-06-23,162.88999938964844
2020-06-24,158.7899932861328
2020-06-25,161.22999572753906
2020-06-26,157.83999633789062
2020-06-29,160.33999633789062
2020-06-30,162.7100067138672
2020-07-01,167.4499969482422
2020-07-02,163.55999755859375
2020-07-06,166.39999389648438
2020-07-07,161.19000244140625
2020-07-08,162.7100067138672
2020-07-09,161.1199951171875
2020-07-10,161.27999877929688
2020-07-13,149.3800048828125
2020-07-14,149.8699951171875
2020-07-15,148.92999267578125
2020-07-16,145.83999633789062
2020-07-17,148.42999267578125
2020-07-20,152.77000427246094
2020-07-21,147.22000122070312
2020-07-22,147.02000427246094
2020-07-23,140.9600067138672
2020-07-24,137.82000732421875
2020-07-27,141.1300048828125
2020-07-28,136.1199951171875
2020-07-29,140.24000549316406
2020-07-30,139.02999877929688
2020-07-31,139.22000122070312
2020-08-03,145.42999267578125
2020-08-04,155.97000122070312
2020-08-05,162.9199981689453
2020-08-06,170.32000732421875
2020-08-07,158.97999572753906
2020-08-10,158.77999877929688
2020-08-11,156.50999450683594
2020-08-12,160.80999755859375
2020-08-13,163.17999267578125
2020-08-14,160.9600067138672
2020-08-17,165.49000549316406
2020-08-18,164.72999572753906
2020-08-19,164.5800018310547
2020-08-20,168.02000427246094
2020-08-21,167.14999389648438
2020-08-24,168.58999633789062
2020-08-25,169.77000427246094
2020-08-26,174.72999572753906
2020-08-27,173.6199951171875
2020-08-28,173.63999938964844
2020-08-31,168.02999877929688
2020-09-01,171.16000366210938
2020-09-02,168.25
2020-09-03,154.8699951171875
2020-09-04,151.6999969482422
2020-09-08,151.0
2020-09-09,151.32000732421875
2020-09-10,145.8300018310547
2020-09-11,143.85000610351562
2020-09-14,146.8300018310547
2020-09-15,147.6199951171875
2020-09-16,144.74000549316406
2020-09-17,144.36000061035156
2020-09-18,142.3800048828125
2020-09-21,140.13999938964844
2020-09-22,142.52999877929688
2020-09-23,140.00999450683594
2020-09-24,140.3000030517578
2020-09-25,142.8000030517578
2020-09-28,144.07000732421875
2020-09-29,140.11000061035156
2020-09-30,141.80999755859375
2020-10-01,149.25999450683594
2020-10-02,147.55999755859375
2020-10-05,154.33999633789062
2020-10-06,157.0500030517578
2020-10-07,159.89999389648438
2020-10-08,161.83999633789062
2020-10-09,164.30999755859375
2020-10-12,166.0
2020-10-13,168.6199951171875
2020-10-14,164.25999450683594
2020-10-15,163.57000732421875
2020-10-16,162.5800018310547
2020-10-19,159.0
2020-10-20,158.85000610351562
2020-10-21,157.42999267578125
2020-10-22,150.19000244140625
2020-10-23,153.0
2020-10-26,154.0
2020-10-27,157.50999450683594
2020-10-28,145.8300018310547
2020-10-29,146.72999572753906
2020-10-30,142.8699951171875
2020-11-02,142.35000610351562
2020-11-03,151.8800048828125
2020-11-04,157.0
2020-11-05,162.05999755859375
2020-11-06,163.8699951171875
2020-11-09,147.3000030517578
2020-11-10,152.19000244140625
2020-11-11,149.86000061035156
2020-11-12,144.9149932861328
2020-11-13,144.55999755859375
2020-11-16,145.0399932861328
2020-11-17,147.72000122070312
2020-11-18,142.6999969482422
2020-11-19,149.44000244140625
2020-11-20,151.0800018310547
2020-11-23,145.50999450683594
2020-11-24,144.22000122070312
2020-11-25,149.39999389648438
2020-11-27,155.8000030517578
2020-11-30,162.92999267578125
2020-12-01,158.22999572753906
2020-12-02,158.92999267578125
2020-12-03,161.22999572753906
2020-12-04,163.77999877929688
2020-12-07,169.11000061035156
2020-12-08,168.5500030517578
2020-12-09,167.61000061035156
2020-12-10,172.80999755859375
2020-12-11,168.9600067138672
2020-12-14,171.27999877929688
2020-12-15,172.0
2020-12-16,171.41000366210938
2020-12-17,172.60000610351562
2020-12-18,172.8300018310547
2020-12-21,167.2899932861328
2020-12-22,182.4600067138672
2020-12-23,182.4199981689453
2020-12-24,180.61000061035156
2020-12-28,184.32000732421875
2020-12-29,180.88999938964844
2020-12-30,179.3000030517578
2020-12-31,180.0399932861328
2021-01-04,177.0500030517578
2021-01-05,178.42999267578125
2021-01-06,174.5800018310547
2021-01-07,174.91000366210938
2021-01-08,173.22999572753906
2021-01-11,160.25
2021-01-12,157.52000427246094
2021-01-13,152.52000427246094
2021-01-14,153.7100067138672
2021-01-15,152.9199981689453
2021-01-19,154.5800018310547
2021-01-20,157.7899932861328
2021-01-21,155.47000122070312
2021-01-22,157.0
2021-01-25,156.10000610351562
2021-01-26,155.6300048828125
2021-01-27,163.00999450683594
2021-01-28,157.3000030517578
2021-01-29,152.80999755859375
2021-02-01,156.08999633789062
2021-02-02,158.89999389648438
2021-02-03,157.57000732421875
2021-02-04,161.07000732421875
2021-02-05,157.75999450683594
2021-02-08,167.0
2021-02-09,173.66000366210938
2021-02-10,179.17999267578125
2021-02-11,181.2100067138672
2021-02-12,181.5
2021-02-16,168.5
2021-02-17,172.16000366210938
2021-02-18,170.86000061035156
2021-02-19,174.14999389648438
2021-02-22,161.8300018310547
2021-02-23,162.11000061035156
2021-02-24,170.50999450683594
2021-02-25,166.24000549316406
2021-02-26,164.02000427246094
2021-03-01,161.97000122070312
2021-03-02,134.82000732421875
2021-03-03,132.0500030517578
2021-03-04,132.22999572753906
2021-03-05,138.67999267578125
2021-03-08,138.07000732421875
2021-03-09,143.92999267578125
2021-03-10,141.4600067138672
2021-03-11,143.7100067138672
2021-03-12,139.42999267578125
2021-03-15,142.22999572753906
2021-03-16,141.05999755859375
2021-03-17,142.39999389648438
2021-03-18,135.32000732421875
2021-03-19,136.2100067138672
2021-03-22,141.2899932861328
2021-03-23,141.60000610351562
2021-03-24,137.4199981689453
2021-03-25,139.4499969482422
2021-03-26,140.6699981689453
2021-03-29,137.72000122070312
2021-03-30,138.2899932861328
2021-03-31,141.41000366210938
2021-04-01,143.0
2021-04-05,142.91000366210938
2021-04-06,142.7899932861328
2021-04-07,141.99000549316406
2021-04-08,143.00999450683594
2021-04-09,142.47000122070312
2021-04-12,142.5
2021-04-13,144.0
2021-04-14,144.80999755859375
2021-04-15,146.6999969482422
2021-04-16,146.25999450683594
2021-04-19,145.05999755859375
2021-04-20,146.44000244140625
2021-04-21,147.0800018310547
2021-04-22,147.7100067138672
2021-04-23,147.17999267578125
2021-04-26,146.8300018310547
2021-04-27,148.64999389648438
2021-04-28,149.1300048828125
2021-04-29,146.9199981689453
2021-04-30,144.6300048828125
2021-05-03,142.9199981689453
2021-05-04,133.91000366210938
2021-05-05,130.4600067138672
2021-05-06,130.82000732421875
2021-05-07,130.24000549316406
2021-05-10,127.36000061035156
2021-05-11,124.30000305175781
2021-05-12,123.16999816894531
2021-05-13,124.0199966430664
2021-05-14,127.68000030517578
