,AMPH
2018-04-04,19.020000457763672
2018-04-05,19.139999389648438
2018-04-06,19.010000228881836
2018-04-09,18.8799991607666
2018-04-10,19.25
2018-04-11,19.209999084472656
2018-04-12,19.049999237060547
2018-04-13,18.959999084472656
2018-04-16,19.18000030517578
2018-04-17,19.600000381469727
2018-04-18,19.559999465942383
2018-04-19,19.479999542236328
2018-04-20,19.309999465942383
2018-04-23,19.329999923706055
2018-04-24,19.25
2018-04-25,19.280000686645508
2018-04-26,19.209999084472656
2018-04-27,19.25
2018-04-30,19.09000015258789
2018-05-01,19.1299991607666
2018-05-02,18.969999313354492
2018-05-03,18.5
2018-05-04,18.770000457763672
2018-05-07,18.979999542236328
2018-05-08,19.209999084472656
2018-05-09,19.43000030517578
2018-05-10,14.630000114440918
2018-05-11,14.90999984741211
2018-05-14,16.1200008392334
2018-05-15,15.569999694824219
2018-05-16,16.0
2018-05-17,16.219999313354492
2018-05-18,16.6299991607666
2018-05-21,16.56999969482422
2018-05-22,16.639999389648438
2018-05-23,16.59000015258789
2018-05-24,16.559999465942383
2018-05-25,16.0
2018-05-29,16.100000381469727
2018-05-30,15.90999984741211
2018-05-31,15.800000190734863
2018-06-01,16.1200008392334
2018-06-04,16.520000457763672
2018-06-05,16.649999618530273
2018-06-06,16.790000915527344
2018-06-07,16.690000534057617
2018-06-08,16.670000076293945
2018-06-11,16.59000015258789
2018-06-12,16.68000030517578
2018-06-13,16.770000457763672
2018-06-14,16.959999084472656
2018-06-15,16.8799991607666
2018-06-18,16.84000015258789
2018-06-19,16.959999084472656
2018-06-20,16.5
2018-06-21,16.100000381469727
2018-06-22,15.770000457763672
2018-06-25,15.550000190734863
2018-06-26,15.869999885559082
2018-06-27,15.550000190734863
2018-06-28,15.5
2018-06-29,15.260000228881836
2018-07-02,15.390000343322754
2018-07-03,15.760000228881836
2018-07-05,16.34000015258789
2018-07-06,16.350000381469727
2018-07-09,16.799999237060547
2018-07-10,16.90999984741211
2018-07-11,16.68000030517578
2018-07-12,16.670000076293945
2018-07-13,16.530000686645508
2018-07-16,16.209999084472656
2018-07-17,16.420000076293945
2018-07-18,16.3700008392334
2018-07-19,16.639999389648438
2018-07-20,16.899999618530273
2018-07-23,17.1299991607666
2018-07-24,17.170000076293945
2018-07-25,17.200000762939453
2018-07-26,17.43000030517578
2018-07-27,17.190000534057617
2018-07-30,17.1299991607666
2018-07-31,17.450000762939453
2018-08-01,17.219999313354492
2018-08-02,17.270000457763672
2018-08-03,17.399999618530273
2018-08-06,17.6299991607666
2018-08-07,17.799999237060547
2018-08-08,17.969999313354492
2018-08-09,17.18000030517578
2018-08-10,17.31999969482422
2018-08-13,17.6299991607666
2018-08-14,17.68000030517578
2018-08-15,17.5
2018-08-16,18.040000915527344
2018-08-17,17.81999969482422
2018-08-20,17.959999084472656
2018-08-21,18.219999313354492
2018-08-22,18.3700008392334
2018-08-23,18.1200008392334
2018-08-24,18.020000457763672
2018-08-27,18.030000686645508
2018-08-28,18.09000015258789
2018-08-29,18.270000457763672
2018-08-30,18.389999389648438
2018-08-31,18.979999542236328
2018-09-04,19.280000686645508
2018-09-05,19.350000381469727
2018-09-06,19.239999771118164
2018-09-07,19.270000457763672
2018-09-10,19.190000534057617
2018-09-11,19.059999465942383
2018-09-12,18.489999771118164
2018-09-13,18.479999542236328
2018-09-14,18.889999389648438
2018-09-17,18.350000381469727
2018-09-18,18.579999923706055
2018-09-19,18.700000762939453
2018-09-20,19.059999465942383
2018-09-21,19.18000030517578
2018-09-24,19.3799991607666
2018-09-25,19.239999771118164
2018-09-26,19.239999771118164
2018-09-27,19.1299991607666
2018-09-28,19.239999771118164
2018-10-01,19.260000228881836
2018-10-02,19.06999969482422
2018-10-03,19.25
2018-10-04,19.09000015258789
2018-10-05,18.770000457763672
2018-10-08,18.850000381469727
2018-10-09,19.020000457763672
2018-10-10,18.700000762939453
2018-10-11,18.149999618530273
2018-10-12,18.059999465942383
2018-10-15,18.18000030517578
2018-10-16,18.6299991607666
2018-10-17,18.8700008392334
2018-10-18,18.729999542236328
2018-10-19,18.530000686645508
2018-10-22,18.239999771118164
2018-10-23,18.229999542236328
2018-10-24,17.719999313354492
2018-10-25,17.969999313354492
2018-10-26,18.290000915527344
2018-10-29,18.079999923706055
2018-10-30,18.260000228881836
2018-10-31,17.950000762939453
2018-11-01,18.440000534057617
2018-11-02,18.770000457763672
2018-11-05,18.950000762939453
2018-11-06,19.229999542236328
2018-11-07,19.25
2018-11-08,20.709999084472656
2018-11-09,21.59000015258789
2018-11-12,21.0
2018-11-13,21.209999084472656
2018-11-14,20.1299991607666
2018-11-15,20.920000076293945
2018-11-16,20.670000076293945
2018-11-19,20.510000228881836
2018-11-20,20.06999969482422
2018-11-21,20.0
2018-11-23,20.149999618530273
2018-11-26,19.610000610351562
2018-11-27,19.649999618530273
2018-11-28,20.530000686645508
2018-11-29,20.360000610351562
2018-11-30,21.719999313354492
2018-12-03,22.510000228881836
2018-12-04,21.469999313354492
2018-12-06,21.719999313354492
2018-12-07,21.989999771118164
2018-12-10,22.0
2018-12-11,21.25
2018-12-12,21.110000610351562
2018-12-13,20.899999618530273
2018-12-14,20.31999969482422
2018-12-17,20.040000915527344
2018-12-18,19.940000534057617
2018-12-19,20.739999771118164
2018-12-20,20.079999923706055
2018-12-21,19.639999389648438
2018-12-24,19.040000915527344
2018-12-26,19.81999969482422
2018-12-27,19.959999084472656
2018-12-28,20.040000915527344
2018-12-31,19.899999618530273
2019-01-02,19.760000228881836
2019-01-03,19.459999084472656
2019-01-04,20.6299991607666
2019-01-07,20.739999771118164
2019-01-08,20.899999618530273
2019-01-09,21.399999618530273
2019-01-10,21.940000534057617
2019-01-11,22.110000610351562
2019-01-14,21.309999465942383
2019-01-15,21.8799991607666
2019-01-16,21.780000686645508
2019-01-17,22.079999923706055
2019-01-18,21.940000534057617
2019-01-22,22.389999389648438
2019-01-23,22.600000381469727
2019-01-24,22.020000457763672
2019-01-25,22.399999618530273
2019-01-28,21.8799991607666
2019-01-29,22.079999923706055
2019-01-30,22.239999771118164
2019-01-31,22.760000228881836
2019-02-01,22.5
2019-02-04,22.790000915527344
2019-02-05,23.149999618530273
2019-02-06,22.959999084472656
2019-02-07,22.8700008392334
2019-02-08,22.959999084472656
2019-02-11,23.350000381469727
2019-02-12,23.860000610351562
2019-02-13,23.829999923706055
2019-02-14,23.850000381469727
2019-02-15,24.3799991607666
2019-02-19,24.309999465942383
2019-02-20,24.610000610351562
2019-02-21,24.190000534057617
2019-02-22,24.139999389648438
2019-02-25,23.899999618530273
2019-02-26,24.18000030517578
2019-02-27,24.510000228881836
2019-02-28,24.850000381469727
2019-03-01,25.280000686645508
2019-03-04,24.729999542236328
2019-03-05,24.729999542236328
2019-03-06,24.170000076293945
2019-03-07,23.829999923706055
2019-03-08,23.809999465942383
2019-03-11,23.719999313354492
2019-03-12,24.170000076293945
2019-03-13,20.68000030517578
2019-03-14,20.5
2019-03-15,20.229999542236328
2019-03-18,20.3700008392334
2019-03-19,20.610000610351562
2019-03-20,20.940000534057617
2019-03-21,20.809999465942383
2019-03-22,20.15999984741211
2019-03-25,20.440000534057617
2019-03-26,20.540000915527344
2019-03-27,20.520000457763672
2019-03-28,20.440000534057617
2019-03-29,20.43000030517578
2019-04-01,21.049999237060547
2019-04-02,21.34000015258789
2019-04-03,20.899999618530273
2019-04-04,21.309999465942383
2019-04-05,21.389999389648438
2019-04-08,21.350000381469727
2019-04-09,20.950000762939453
2019-04-10,21.040000915527344
2019-04-11,20.969999313354492
2019-04-12,20.719999313354492
2019-04-15,20.799999237060547
2019-04-16,20.579999923706055
2019-04-17,19.920000076293945
2019-04-18,20.15999984741211
2019-04-22,20.450000762939453
2019-04-23,20.799999237060547
2019-04-24,20.809999465942383
2019-04-25,21.329999923706055
2019-04-26,21.59000015258789
2019-04-29,21.770000457763672
2019-04-30,21.59000015258789
2019-05-01,21.649999618530273
2019-05-02,21.920000076293945
2019-05-03,22.350000381469727
2019-05-06,22.959999084472656
2019-05-07,22.290000915527344
2019-05-08,22.510000228881836
2019-05-09,22.6299991607666
2019-05-10,22.40999984741211
2019-05-13,20.8799991607666
2019-05-14,21.010000228881836
2019-05-15,21.209999084472656
2019-05-16,22.280000686645508
2019-05-17,21.920000076293945
2019-05-20,21.31999969482422
2019-05-21,21.469999313354492
2019-05-22,21.170000076293945
2019-05-23,20.899999618530273
2019-05-24,21.209999084472656
2019-05-28,20.5
2019-05-29,20.18000030517578
2019-05-30,19.8700008392334
2019-05-31,19.25
2019-06-03,18.920000076293945
2019-06-04,19.649999618530273
2019-06-05,19.709999084472656
2019-06-06,20.110000610351562
2019-06-07,20.110000610351562
2019-06-10,20.170000076293945
2019-06-11,19.549999237060547
2019-06-12,20.030000686645508
2019-06-13,20.0
2019-06-14,19.81999969482422
2019-06-17,20.270000457763672
2019-06-18,20.559999465942383
2019-06-19,20.81999969482422
2019-06-20,20.809999465942383
2019-06-21,20.639999389648438
2019-06-24,20.219999313354492
2019-06-25,20.469999313354492
2019-06-26,20.43000030517578
2019-06-27,20.850000381469727
2019-06-28,21.110000610351562
2019-07-01,21.43000030517578
2019-07-02,21.079999923706055
2019-07-03,21.1299991607666
2019-07-05,20.8799991607666
2019-07-08,20.329999923706055
2019-07-09,20.290000915527344
2019-07-10,20.420000076293945
2019-07-11,20.010000228881836
2019-07-12,20.200000762939453
2019-07-15,20.190000534057617
2019-07-16,20.09000015258789
2019-07-17,20.030000686645508
2019-07-18,19.950000762939453
2019-07-19,19.3799991607666
2019-07-22,19.229999542236328
2019-07-23,19.1200008392334
2019-07-24,19.559999465942383
2019-07-25,19.809999465942383
2019-07-26,19.719999313354492
2019-07-29,19.90999984741211
2019-07-30,20.31999969482422
2019-07-31,20.149999618530273
2019-08-01,20.06999969482422
2019-08-02,19.8700008392334
2019-08-05,19.360000610351562
2019-08-06,19.56999969482422
2019-08-07,19.690000534057617
2019-08-08,21.06999969482422
2019-08-09,20.639999389648438
2019-08-12,20.639999389648438
2019-08-13,20.850000381469727
2019-08-14,20.850000381469727
2019-08-15,20.899999618530273
2019-08-16,21.3799991607666
2019-08-19,22.110000610351562
2019-08-20,22.190000534057617
2019-08-21,22.6200008392334
2019-08-22,22.559999465942383
2019-08-23,22.239999771118164
2019-08-26,22.5
2019-08-27,21.850000381469727
2019-08-28,21.690000534057617
2019-08-29,22.0
2019-08-30,22.459999084472656
2019-09-03,21.950000762939453
2019-09-04,21.719999313354492
2019-09-05,21.239999771118164
2019-09-06,21.6200008392334
2019-09-09,21.290000915527344
2019-09-10,21.950000762939453
2019-09-11,22.149999618530273
2019-09-12,21.6200008392334
2019-09-13,21.520000457763672
2019-09-16,21.809999465942383
2019-09-17,21.739999771118164
2019-09-18,21.219999313354492
2019-09-19,20.969999313354492
2019-09-20,20.729999542236328
2019-09-23,20.43000030517578
2019-09-24,20.229999542236328
2019-09-25,20.399999618530273
2019-09-26,20.059999465942383
2019-09-27,20.219999313354492
2019-09-30,19.829999923706055
2019-10-01,19.649999618530273
2019-10-02,19.229999542236328
2019-10-03,19.610000610351562
2019-10-04,19.790000915527344
2019-10-07,19.920000076293945
2019-10-08,19.75
2019-10-09,19.670000076293945
2019-10-10,19.579999923706055
2019-10-11,19.770000457763672
2019-10-14,20.15999984741211
2019-10-15,20.459999084472656
2019-10-16,20.639999389648438
2019-10-17,20.520000457763672
2019-10-18,19.93000030517578
2019-10-21,19.989999771118164
2019-10-22,19.959999084472656
2019-10-23,19.950000762939453
2019-10-24,19.530000686645508
2019-10-25,19.520000457763672
2019-10-28,19.649999618530273
2019-10-29,19.959999084472656
2019-10-30,19.639999389648438
2019-10-31,19.31999969482422
2019-11-01,19.559999465942383
2019-11-04,19.3799991607666
2019-11-05,19.440000534057617
2019-11-06,19.079999923706055
2019-11-07,19.1200008392334
2019-11-08,18.40999984741211
2019-11-11,17.350000381469727
2019-11-12,17.6299991607666
2019-11-13,17.25
2019-11-14,17.06999969482422
2019-11-15,17.219999313354492
2019-11-18,17.579999923706055
2019-11-19,18.25
2019-11-20,18.06999969482422
2019-11-21,18.040000915527344
2019-11-22,18.010000228881836
2019-11-25,18.739999771118164
2019-11-26,18.270000457763672
2019-11-27,18.639999389648438
2019-11-29,19.510000228881836
2019-12-02,19.040000915527344
2019-12-03,19.030000686645508
2019-12-04,18.979999542236328
2019-12-05,19.030000686645508
2019-12-06,18.920000076293945
2019-12-09,19.149999618530273
2019-12-10,19.200000762939453
2019-12-11,19.3799991607666
2019-12-12,19.479999542236328
2019-12-13,19.329999923706055
2019-12-16,19.34000015258789
2019-12-17,19.3700008392334
2019-12-18,19.1200008392334
2019-12-19,19.6200008392334
2019-12-20,19.6200008392334
2019-12-23,19.450000762939453
2019-12-24,19.639999389648438
2019-12-26,19.450000762939453
2019-12-27,19.200000762939453
2019-12-30,19.219999313354492
2019-12-31,19.290000915527344
2020-01-02,19.350000381469727
2020-01-03,18.889999389648438
2020-01-06,18.540000915527344
2020-01-07,18.420000076293945
2020-01-08,18.610000610351562
2020-01-09,18.709999084472656
2020-01-10,18.65999984741211
2020-01-13,18.790000915527344
2020-01-14,19.06999969482422
2020-01-15,20.030000686645508
2020-01-16,20.079999923706055
2020-01-17,20.079999923706055
2020-01-21,19.989999771118164
2020-01-22,20.0
2020-01-23,20.06999969482422
2020-01-24,19.639999389648438
2020-01-27,19.68000030517578
2020-01-28,19.719999313354492
2020-01-29,19.959999084472656
2020-01-30,19.34000015258789
2020-01-31,18.90999984741211
2020-02-03,19.1200008392334
2020-02-04,19.260000228881836
2020-02-05,19.600000381469727
2020-02-06,19.950000762939453
2020-02-07,19.920000076293945
2020-02-10,19.860000610351562
2020-02-11,19.969999313354492
2020-02-12,19.989999771118164
2020-02-13,19.290000915527344
2020-02-14,19.170000076293945
2020-02-18,18.809999465942383
2020-02-19,19.020000457763672
2020-02-20,18.469999313354492
2020-02-21,18.280000686645508
2020-02-24,17.579999923706055
2020-02-25,17.31999969482422
2020-02-26,17.280000686645508
2020-02-27,16.959999084472656
2020-02-28,15.390000343322754
2020-03-02,15.850000381469727
2020-03-03,15.729999542236328
2020-03-04,16.350000381469727
2020-03-05,15.710000038146973
2020-03-06,15.329999923706055
2020-03-09,14.5600004196167
2020-03-10,15.390000343322754
2020-03-11,15.300000190734863
2020-03-12,13.869999885559082
2020-03-13,14.1899995803833
2020-03-16,13.029999732971191
2020-03-17,14.5
2020-03-18,12.779999732971191
2020-03-19,13.350000381469727
2020-03-20,12.65999984741211
2020-03-23,13.1899995803833
2020-03-24,13.680000305175781
2020-03-25,13.100000381469727
2020-03-26,14.380000114440918
2020-03-27,14.0600004196167
2020-03-30,15.119999885559082
2020-03-31,14.84000015258789
2020-04-01,14.25
2020-04-02,14.770000457763672
2020-04-03,14.779999732971191
2020-04-06,15.609999656677246
2020-04-07,14.90999984741211
2020-04-08,15.880000114440918
2020-04-09,16.469999313354492
2020-04-13,16.329999923706055
2020-04-14,16.420000076293945
2020-04-15,16.190000534057617
2020-04-16,15.989999771118164
2020-04-17,16.34000015258789
2020-04-20,16.610000610351562
2020-04-21,16.010000228881836
2020-04-22,16.399999618530273
2020-04-23,16.559999465942383
2020-04-24,16.729999542236328
2020-04-27,17.979999542236328
2020-04-28,17.1200008392334
2020-04-29,17.43000030517578
2020-04-30,16.950000762939453
2020-05-01,16.81999969482422
2020-05-04,17.25
2020-05-05,17.219999313354492
2020-05-06,17.329999923706055
2020-05-07,17.600000381469727
2020-05-08,18.790000915527344
2020-05-11,19.18000030517578
2020-05-12,18.530000686645508
2020-05-13,18.5
2020-05-14,17.979999542236328
2020-05-15,18.18000030517578
2020-05-18,18.84000015258789
2020-05-19,18.770000457763672
2020-05-20,18.360000610351562
2020-05-21,18.469999313354492
2020-05-22,18.540000915527344
2020-05-26,18.489999771118164
2020-05-27,18.790000915527344
2020-05-28,18.6200008392334
2020-05-29,18.639999389648438
2020-06-01,19.049999237060547
2020-06-02,18.84000015258789
2020-06-03,18.920000076293945
2020-06-04,19.190000534057617
2020-06-05,19.520000457763672
2020-06-08,20.079999923706055
2020-06-09,20.549999237060547
2020-06-10,20.1200008392334
2020-06-11,19.649999618530273
2020-06-12,19.579999923706055
2020-06-15,19.940000534057617
2020-06-16,20.200000762939453
2020-06-17,20.020000457763672
2020-06-18,20.299999237060547
2020-06-19,21.010000228881836
2020-06-22,21.34000015258789
2020-06-23,21.540000915527344
2020-06-24,21.309999465942383
2020-06-25,21.850000381469727
2020-06-26,21.56999969482422
2020-06-29,22.1200008392334
2020-06-30,22.459999084472656
2020-07-01,22.219999313354492
2020-07-02,21.920000076293945
2020-07-06,21.979999542236328
2020-07-07,21.559999465942383
2020-07-08,21.5
2020-07-09,20.81999969482422
2020-07-10,20.34000015258789
2020-07-13,19.75
2020-07-14,20.270000457763672
2020-07-15,20.690000534057617
2020-07-16,20.690000534057617
2020-07-17,21.25
2020-07-20,20.93000030517578
2020-07-21,21.229999542236328
2020-07-22,20.6299991607666
2020-07-23,20.389999389648438
2020-07-24,19.979999542236328
2020-07-27,20.200000762939453
2020-07-28,19.989999771118164
2020-07-29,20.290000915527344
2020-07-30,20.350000381469727
2020-07-31,20.020000457763672
2020-08-03,20.739999771118164
2020-08-04,20.850000381469727
2020-08-05,21.09000015258789
2020-08-06,20.270000457763672
2020-08-07,20.139999389648438
2020-08-10,20.31999969482422
2020-08-11,19.889999389648438
2020-08-12,20.270000457763672
2020-08-13,20.399999618530273
2020-08-14,20.34000015258789
2020-08-17,20.489999771118164
2020-08-18,20.34000015258789
2020-08-19,20.510000228881836
2020-08-20,20.420000076293945
2020-08-21,20.030000686645508
2020-08-24,20.1200008392334
2020-08-25,20.219999313354492
2020-08-26,20.299999237060547
2020-08-27,20.309999465942383
2020-08-28,20.399999618530273
2020-08-31,20.3799991607666
2020-09-01,19.799999237060547
2020-09-02,20.280000686645508
2020-09-03,20.059999465942383
2020-09-04,19.920000076293945
2020-09-08,19.809999465942383
2020-09-09,20.0
2020-09-10,19.469999313354492
2020-09-11,19.420000076293945
2020-09-14,19.649999618530273
2020-09-15,19.5
2020-09-16,19.489999771118164
2020-09-17,19.450000762939453
2020-09-18,19.56999969482422
2020-09-21,18.790000915527344
2020-09-22,18.530000686645508
2020-09-23,18.18000030517578
2020-09-24,17.989999771118164
2020-09-25,18.030000686645508
2020-09-28,18.510000228881836
2020-09-29,18.6299991607666
2020-09-30,18.75
2020-10-01,19.040000915527344
2020-10-02,19.0
2020-10-05,20.139999389648438
2020-10-06,20.209999084472656
2020-10-07,20.440000534057617
2020-10-08,20.920000076293945
2020-10-09,21.239999771118164
2020-10-12,21.229999542236328
2020-10-13,21.100000381469727
2020-10-14,20.860000610351562
2020-10-15,20.969999313354492
2020-10-16,20.959999084472656
2020-10-19,20.81999969482422
2020-10-20,20.6299991607666
2020-10-21,20.40999984741211
2020-10-22,20.59000015258789
2020-10-23,20.84000015258789
2020-10-26,20.290000915527344
2020-10-27,19.8799991607666
2020-10-28,19.540000915527344
2020-10-29,20.09000015258789
2020-10-30,19.59000015258789
2020-11-02,19.899999618530273
2020-11-03,20.3700008392334
2020-11-04,20.739999771118164
2020-11-05,20.6299991607666
2020-11-06,19.200000762939453
2020-11-09,19.010000228881836
2020-11-10,19.780000686645508
2020-11-11,19.540000915527344
2020-11-12,19.219999313354492
2020-11-13,19.3700008392334
2020-11-16,19.520000457763672
2020-11-17,19.239999771118164
2020-11-18,18.559999465942383
2020-11-19,18.31999969482422
2020-11-20,18.360000610351562
2020-11-23,17.920000076293945
2020-11-24,18.010000228881836
2020-11-25,17.8700008392334
2020-11-27,18.1200008392334
2020-11-30,17.760000228881836
2020-12-01,17.940000534057617
2020-12-02,17.81999969482422
2020-12-03,18.540000915527344
2020-12-04,18.950000762939453
2020-12-07,18.56999969482422
2020-12-08,18.809999465942383
2020-12-09,18.889999389648438
2020-12-10,19.290000915527344
2020-12-11,18.690000534057617
2020-12-14,18.850000381469727
2020-12-15,18.84000015258789
2020-12-16,18.360000610351562
2020-12-17,18.200000762939453
2020-12-18,18.959999084472656
2020-12-21,18.81999969482422
2020-12-22,18.860000610351562
2020-12-23,18.8799991607666
2020-12-24,19.139999389648438
2020-12-28,19.020000457763672
2020-12-29,19.809999465942383
2020-12-30,19.850000381469727
2020-12-31,20.110000610351562
2021-01-04,20.139999389648438
2021-01-05,20.020000457763672
2021-01-06,20.100000381469727
2021-01-07,20.649999618530273
2021-01-08,19.799999237060547
2021-01-11,19.530000686645508
2021-01-12,19.520000457763672
2021-01-13,19.389999389648438
2021-01-14,19.260000228881836
2021-01-15,18.690000534057617
2021-01-19,18.639999389648438
2021-01-20,18.530000686645508
2021-01-21,18.43000030517578
2021-01-22,18.700000762939453
2021-01-25,19.040000915527344
2021-01-26,19.1200008392334
2021-01-27,18.829999923706055
2021-01-28,18.56999969482422
2021-01-29,18.18000030517578
2021-02-01,18.459999084472656
2021-02-02,18.56999969482422
2021-02-03,18.420000076293945
2021-02-04,18.989999771118164
2021-02-05,19.06999969482422
2021-02-08,18.860000610351562
2021-02-09,18.93000030517578
2021-02-10,18.829999923706055
2021-02-11,19.139999389648438
2021-02-12,18.8799991607666
2021-02-16,18.40999984741211
2021-02-17,18.700000762939453
2021-02-18,18.350000381469727
2021-02-19,18.479999542236328
2021-02-22,18.110000610351562
2021-02-23,17.770000457763672
2021-02-24,18.350000381469727
2021-02-25,17.889999389648438
2021-02-26,17.530000686645508
2021-03-01,17.479999542236328
2021-03-02,17.3700008392334
2021-03-03,17.780000686645508
2021-03-04,17.209999084472656
2021-03-05,17.520000457763672
2021-03-08,17.959999084472656
2021-03-09,18.790000915527344
2021-03-10,18.780000686645508
2021-03-11,19.040000915527344
2021-03-12,19.360000610351562
2021-03-15,19.149999618530273
2021-03-16,18.440000534057617
2021-03-17,17.989999771118164
2021-03-18,17.90999984741211
2021-03-19,18.06999969482422
2021-03-22,18.489999771118164
2021-03-23,17.989999771118164
2021-03-24,17.65999984741211
2021-03-25,17.899999618530273
2021-03-26,18.040000915527344
2021-03-29,18.110000610351562
2021-03-30,18.0
2021-03-31,18.31999969482422
2021-04-01,18.09000015258789
2021-04-05,17.68000030517578
2021-04-06,17.6299991607666
2021-04-07,17.739999771118164
2021-04-08,17.780000686645508
2021-04-09,17.889999389648438
2021-04-12,17.110000610351562
2021-04-13,17.329999923706055
2021-04-14,17.399999618530273
2021-04-15,17.350000381469727
2021-04-16,17.299999237060547
2021-04-19,17.299999237060547
2021-04-20,17.139999389648438
2021-04-21,17.559999465942383
2021-04-22,17.600000381469727
2021-04-23,17.31999969482422
2021-04-26,17.31999969482422
2021-04-27,17.15999984741211
2021-04-28,17.389999389648438
2021-04-29,17.56999969482422
2021-04-30,17.399999618530273
2021-05-03,17.489999771118164
2021-05-04,18.1299991607666
2021-05-05,17.950000762939453
2021-05-06,18.049999237060547
2021-05-07,18.68000030517578
2021-05-10,19.149999618530273
2021-05-11,18.979999542236328
2021-05-12,19.079999923706055
2021-05-13,19.559999465942383
2021-05-14,19.969999313354492
