,CZR
2018-07-31,42.849998474121094
2018-08-01,41.45000076293945
2018-08-02,41.400001525878906
2018-08-03,43.70000076293945
2018-08-06,42.54999923706055
2018-08-07,42.5
2018-08-08,43.04999923706055
2018-08-09,43.54999923706055
2018-08-10,43.5
2018-08-13,43.29999923706055
2018-08-14,43.79999923706055
2018-08-15,45.70000076293945
2018-08-16,46.54999923706055
2018-08-17,45.95000076293945
2018-08-20,46.400001525878906
2018-08-21,47.5
2018-08-22,48.95000076293945
2018-08-23,48.75
2018-08-24,49.75
2018-08-27,48.599998474121094
2018-08-28,48.349998474121094
2018-08-29,48.95000076293945
2018-08-30,48.0
2018-08-31,48.04999923706055
2018-09-04,46.900001525878906
2018-09-05,47.349998474121094
2018-09-06,45.79999923706055
2018-09-07,45.349998474121094
2018-09-10,45.95000076293945
2018-09-11,46.70000076293945
2018-09-12,47.95000076293945
2018-09-13,49.0
2018-09-14,48.849998474121094
2018-09-17,47.849998474121094
2018-09-18,48.29999923706055
2018-09-19,47.29999923706055
2018-09-20,48.45000076293945
2018-09-21,48.20000076293945
2018-09-24,48.349998474121094
2018-09-25,47.849998474121094
2018-09-26,47.900001525878906
2018-09-27,48.599998474121094
2018-09-28,48.599998474121094
2018-10-01,48.61000061035156
2018-10-02,49.5
2018-10-03,49.70000076293945
2018-10-04,48.70000076293945
2018-10-05,44.54999923706055
2018-10-08,44.63999938964844
2018-10-09,46.77000045776367
2018-10-10,45.720001220703125
2018-10-11,45.43000030517578
2018-10-12,45.7400016784668
2018-10-15,45.70000076293945
2018-10-16,47.66999816894531
2018-10-17,47.439998626708984
2018-10-18,47.2599983215332
2018-10-19,44.33000183105469
2018-10-22,41.72999954223633
2018-10-23,40.040000915527344
2018-10-24,37.939998626708984
2018-10-25,39.369998931884766
2018-10-26,36.5099983215332
2018-10-29,32.81999969482422
2018-10-30,34.88999938964844
2018-10-31,36.5
2018-11-01,38.189998626708984
2018-11-02,38.529998779296875
2018-11-05,37.0
2018-11-06,37.25
2018-11-07,37.79999923706055
2018-11-08,38.88999938964844
2018-11-09,36.720001220703125
2018-11-12,33.029998779296875
2018-11-13,35.0
2018-11-14,36.13999938964844
2018-11-15,37.54999923706055
2018-11-16,37.36000061035156
2018-11-19,35.630001068115234
2018-11-20,33.52000045776367
2018-11-21,35.83000183105469
2018-11-23,35.849998474121094
2018-11-26,39.380001068115234
2018-11-27,40.29999923706055
2018-11-28,43.0
2018-11-29,43.90999984741211
2018-11-30,43.97999954223633
2018-12-03,42.529998779296875
2018-12-04,40.95000076293945
2018-12-06,40.27000045776367
2018-12-07,38.369998931884766
2018-12-10,38.5
2018-12-11,37.56999969482422
2018-12-12,39.279998779296875
2018-12-13,37.40999984741211
2018-12-14,36.439998626708984
2018-12-17,37.08000183105469
2018-12-18,37.060001373291016
2018-12-19,35.09000015258789
2018-12-20,34.529998779296875
2018-12-21,33.529998779296875
2018-12-24,32.29999923706055
2018-12-26,35.279998779296875
2018-12-27,35.439998626708984
2018-12-28,35.7400016784668
2018-12-31,36.209999084472656
2019-01-02,37.95000076293945
2019-01-03,37.380001068115234
2019-01-04,39.45000076293945
2019-01-07,40.79999923706055
2019-01-08,42.18000030517578
2019-01-09,42.150001525878906
2019-01-10,42.68000030517578
2019-01-11,42.849998474121094
2019-01-14,42.060001373291016
2019-01-15,42.040000915527344
2019-01-16,42.689998626708984
2019-01-17,42.939998626708984
2019-01-18,44.380001068115234
2019-01-22,43.65999984741211
2019-01-23,43.33000183105469
2019-01-24,43.72999954223633
2019-01-25,44.38999938964844
2019-01-28,44.560001373291016
2019-01-29,44.11000061035156
2019-01-30,44.90999984741211
2019-01-31,46.619998931884766
2019-02-01,46.380001068115234
2019-02-04,46.779998779296875
2019-02-05,46.63999938964844
2019-02-06,46.93000030517578
2019-02-07,46.459999084472656
2019-02-08,45.84000015258789
2019-02-11,46.560001373291016
2019-02-12,47.41999816894531
2019-02-13,47.70000076293945
2019-02-14,47.52000045776367
2019-02-15,47.68000030517578
2019-02-19,47.869998931884766
2019-02-20,47.439998626708984
2019-02-21,47.349998474121094
2019-02-22,48.65999984741211
2019-02-25,48.09000015258789
2019-02-26,47.459999084472656
2019-02-27,47.47999954223633
2019-02-28,48.209999084472656
2019-03-01,47.959999084472656
2019-03-04,46.77000045776367
2019-03-05,45.959999084472656
2019-03-06,45.0
2019-03-07,44.52000045776367
2019-03-08,45.779998779296875
2019-03-11,47.709999084472656
2019-03-12,46.70000076293945
2019-03-13,46.439998626708984
2019-03-14,46.38999938964844
2019-03-15,46.5
2019-03-18,45.599998474121094
2019-03-19,46.15999984741211
2019-03-20,48.189998626708984
2019-03-21,50.06999969482422
2019-03-22,49.65999984741211
2019-03-25,49.7400016784668
2019-03-26,49.150001525878906
2019-03-27,48.0
2019-03-28,46.959999084472656
2019-03-29,46.689998626708984
2019-04-01,48.58000183105469
2019-04-02,47.869998931884766
2019-04-03,47.59000015258789
2019-04-04,47.91999816894531
2019-04-05,48.61000061035156
2019-04-08,48.189998626708984
2019-04-09,47.189998626708984
2019-04-10,48.31999969482422
2019-04-11,48.970001220703125
2019-04-12,49.619998931884766
2019-04-15,49.22999954223633
2019-04-16,49.58000183105469
2019-04-17,50.029998779296875
2019-04-18,50.060001373291016
2019-04-22,49.83000183105469
2019-04-23,50.63999938964844
2019-04-24,50.599998474121094
2019-04-25,49.869998931884766
2019-04-26,50.97999954223633
2019-04-29,50.59000015258789
2019-04-30,49.369998931884766
2019-05-01,47.83000183105469
2019-05-02,48.34000015258789
2019-05-03,49.650001525878906
2019-05-06,48.400001525878906
2019-05-07,46.45000076293945
2019-05-08,47.2599983215332
2019-05-09,47.810001373291016
2019-05-10,48.27000045776367
2019-05-13,46.13999938964844
2019-05-14,46.439998626708984
2019-05-15,48.220001220703125
2019-05-16,48.70000076293945
2019-05-17,48.459999084472656
2019-05-20,49.08000183105469
2019-05-21,49.02000045776367
2019-05-22,48.38999938964844
2019-05-23,48.59000015258789
2019-05-24,48.11000061035156
2019-05-28,48.060001373291016
2019-05-29,49.880001068115234
2019-05-30,49.560001373291016
2019-05-31,49.16999816894531
2019-06-03,46.04999923706055
2019-06-04,48.150001525878906
2019-06-05,49.2599983215332
2019-06-06,49.779998779296875
2019-06-07,52.060001373291016
2019-06-10,52.16999816894531
2019-06-11,52.18000030517578
2019-06-12,51.58000183105469
2019-06-13,52.34000015258789
2019-06-14,51.70000076293945
2019-06-17,53.18000030517578
2019-06-18,53.02000045776367
2019-06-19,53.27000045776367
2019-06-20,52.720001220703125
2019-06-21,51.220001220703125
2019-06-24,45.77000045776367
2019-06-25,43.810001373291016
2019-06-26,43.900001525878906
2019-06-27,44.720001220703125
2019-06-28,46.06999969482422
2019-07-01,47.63999938964844
2019-07-02,48.38999938964844
2019-07-03,49.02000045776367
2019-07-05,49.56999969482422
2019-07-08,48.790000915527344
2019-07-09,48.189998626708984
2019-07-10,47.349998474121094
2019-07-11,45.540000915527344
2019-07-12,45.560001373291016
2019-07-15,45.56999969482422
2019-07-16,46.560001373291016
2019-07-17,45.72999954223633
2019-07-18,45.47999954223633
2019-07-19,44.52000045776367
2019-07-22,43.709999084472656
2019-07-23,44.06999969482422
2019-07-24,45.400001525878906
2019-07-25,44.439998626708984
2019-07-26,45.83000183105469
2019-07-29,45.09000015258789
2019-07-30,46.709999084472656
2019-07-31,45.119998931884766
2019-08-01,44.0
2019-08-02,43.130001068115234
2019-08-05,41.709999084472656
2019-08-06,40.45000076293945
2019-08-07,40.650001525878906
2019-08-08,40.790000915527344
2019-08-09,40.380001068115234
2019-08-12,39.27000045776367
2019-08-13,40.560001373291016
2019-08-14,39.459999084472656
2019-08-15,39.25
2019-08-16,40.029998779296875
2019-08-19,39.72999954223633
2019-08-20,39.9900016784668
2019-08-21,40.619998931884766
2019-08-22,40.040000915527344
2019-08-23,37.880001068115234
2019-08-26,39.029998779296875
2019-08-27,37.310001373291016
2019-08-28,38.099998474121094
2019-08-29,38.70000076293945
2019-08-30,38.5099983215332
2019-09-03,35.41999816894531
2019-09-04,38.04999923706055
2019-09-05,39.04999923706055
2019-09-06,39.0
2019-09-09,39.4900016784668
2019-09-10,40.7400016784668
2019-09-11,42.599998474121094
2019-09-12,42.90999984741211
2019-09-13,43.25
2019-09-16,43.33000183105469
2019-09-17,42.97999954223633
2019-09-18,43.310001373291016
2019-09-19,42.9900016784668
2019-09-20,43.18000030517578
2019-09-23,42.599998474121094
2019-09-24,41.2400016784668
2019-09-25,40.45000076293945
2019-09-26,39.47999954223633
2019-09-27,38.560001373291016
2019-09-30,39.869998931884766
2019-10-01,40.08000183105469
2019-10-02,39.84000015258789
2019-10-03,39.310001373291016
2019-10-04,39.099998474121094
2019-10-07,39.81999969482422
2019-10-08,38.970001220703125
2019-10-09,39.09000015258789
2019-10-10,40.060001373291016
2019-10-11,42.209999084472656
2019-10-14,42.369998931884766
2019-10-15,42.86000061035156
2019-10-16,42.810001373291016
2019-10-17,42.900001525878906
2019-10-18,43.040000915527344
2019-10-21,43.400001525878906
2019-10-22,43.59000015258789
2019-10-23,43.900001525878906
2019-10-24,44.33000183105469
2019-10-25,45.029998779296875
2019-10-28,45.08000183105469
2019-10-29,44.869998931884766
2019-10-30,44.349998474121094
2019-10-31,44.77000045776367
2019-11-01,46.060001373291016
2019-11-04,46.84000015258789
2019-11-05,46.15999984741211
2019-11-06,46.90999984741211
2019-11-07,50.43000030517578
2019-11-08,50.08000183105469
2019-11-11,51.5
2019-11-12,50.97999954223633
2019-11-13,50.779998779296875
2019-11-14,51.16999816894531
2019-11-15,52.060001373291016
2019-11-18,53.400001525878906
2019-11-19,53.650001525878906
2019-11-20,53.41999816894531
2019-11-21,53.150001525878906
2019-11-22,53.0
2019-11-25,54.09000015258789
2019-11-26,53.68000030517578
2019-11-27,53.84000015258789
2019-11-29,53.5099983215332
2019-12-02,52.70000076293945
2019-12-03,52.709999084472656
2019-12-04,52.70000076293945
2019-12-05,51.88999938964844
2019-12-06,53.55500030517578
2019-12-09,52.91999816894531
2019-12-10,52.75
2019-12-11,52.84000015258789
2019-12-12,54.849998474121094
2019-12-13,54.88999938964844
2019-12-16,55.70000076293945
2019-12-17,56.790000915527344
2019-12-18,57.2400016784668
2019-12-19,57.90999984741211
2019-12-20,57.650001525878906
2019-12-23,59.09000015258789
2019-12-24,59.18000030517578
2019-12-26,59.060001373291016
2019-12-27,59.15999984741211
2019-12-30,59.0099983215332
2019-12-31,59.63999938964844
2020-01-02,59.5099983215332
2020-01-03,58.0099983215332
2020-01-06,58.79999923706055
2020-01-07,59.33000183105469
2020-01-08,59.529998779296875
2020-01-09,59.290000915527344
2020-01-10,58.45000076293945
2020-01-13,59.34000015258789
2020-01-14,58.970001220703125
2020-01-15,58.81999969482422
2020-01-16,60.54999923706055
2020-01-17,61.34000015258789
2020-01-21,59.5
2020-01-22,60.27000045776367
2020-01-23,60.63999938964844
2020-01-24,59.20000076293945
2020-01-27,57.95000076293945
2020-01-28,59.119998931884766
2020-01-29,60.77000045776367
2020-01-30,60.849998474121094
2020-01-31,59.779998779296875
2020-02-03,60.900001525878906
2020-02-04,62.70000076293945
2020-02-05,63.540000915527344
2020-02-06,63.61000061035156
2020-02-07,62.29999923706055
2020-02-10,64.16000366210938
2020-02-11,65.5
2020-02-12,66.41000366210938
2020-02-13,68.01000213623047
2020-02-14,68.93000030517578
2020-02-18,68.81999969482422
2020-02-19,69.44999694824219
2020-02-20,69.47000122070312
2020-02-21,68.12000274658203
2020-02-24,62.9900016784668
2020-02-25,55.619998931884766
2020-02-26,51.400001525878906
2020-02-27,49.880001068115234
2020-02-28,50.18000030517578
2020-03-02,45.43000030517578
2020-03-03,41.650001525878906
2020-03-04,41.119998931884766
2020-03-05,34.7400016784668
2020-03-06,33.650001525878906
2020-03-09,26.440000534057617
2020-03-10,29.049999237060547
2020-03-11,24.770000457763672
2020-03-12,15.479999542236328
2020-03-13,18.219999313354492
2020-03-16,13.779999732971191
2020-03-17,10.09000015258789
2020-03-18,7.099999904632568
2020-03-19,7.769999980926514
2020-03-20,8.819999694824219
2020-03-23,10.4399995803833
2020-03-24,15.050000190734863
2020-03-25,16.690000534057617
2020-03-26,16.790000915527344
2020-03-27,15.140000343322754
2020-03-30,12.050000190734863
2020-03-31,14.399999618530273
2020-04-01,11.6899995803833
2020-04-02,10.670000076293945
2020-04-03,10.15999984741211
2020-04-06,14.029999732971191
2020-04-07,15.109999656677246
2020-04-08,18.149999618530273
2020-04-09,18.110000610351562
2020-04-13,17.09000015258789
2020-04-14,17.4950008392334
2020-04-15,15.989999771118164
2020-04-16,15.260000228881836
2020-04-17,16.700000762939453
2020-04-20,16.06999969482422
2020-04-21,15.270000457763672
2020-04-22,15.010000228881836
2020-04-23,15.579999923706055
2020-04-24,17.81999969482422
2020-04-27,20.31999969482422
2020-04-28,21.1299991607666
2020-04-29,22.40999984741211
2020-04-30,21.440000534057617
2020-05-01,18.84000015258789
2020-05-04,18.93000030517578
2020-05-05,18.3700008392334
2020-05-06,18.09000015258789
2020-05-07,19.3700008392334
2020-05-08,21.09000015258789
2020-05-11,20.6200008392334
2020-05-12,23.18000030517578
2020-05-13,20.280000686645508
2020-05-14,22.1299991607666
2020-05-15,23.209999084472656
2020-05-18,27.799999237060547
2020-05-19,28.760000228881836
2020-05-20,31.25
2020-05-21,32.68000030517578
2020-05-22,33.540000915527344
2020-05-26,35.15999984741211
2020-05-27,36.41999816894531
2020-05-28,34.7599983215332
2020-05-29,35.459999084472656
2020-06-01,36.09000015258789
2020-06-02,35.4900016784668
2020-06-03,38.880001068115234
2020-06-04,42.939998626708984
2020-06-05,43.77000045776367
2020-06-08,44.810001373291016
2020-06-09,42.529998779296875
2020-06-10,39.86000061035156
2020-06-11,33.255001068115234
2020-06-12,36.779998779296875
2020-06-15,38.439998626708984
2020-06-16,40.790000915527344
2020-06-17,43.130001068115234
2020-06-18,40.77000045776367
2020-06-19,42.0099983215332
2020-06-22,41.25
2020-06-23,43.994998931884766
2020-06-24,41.15999984741211
2020-06-25,38.599998474121094
2020-06-26,36.150001525878906
2020-06-29,39.59000015258789
2020-06-30,40.060001373291016
2020-07-01,40.86000061035156
2020-07-02,41.20000076293945
2020-07-06,39.529998779296875
2020-07-07,38.029998779296875
2020-07-08,39.75
2020-07-09,40.95000076293945
2020-07-10,40.150001525878906
2020-07-13,39.0
2020-07-14,40.11000061035156
2020-07-15,42.029998779296875
2020-07-16,40.77000045776367
2020-07-17,38.0
2020-07-20,38.2400016784668
2020-07-21,38.400001525878906
2020-07-22,38.2400016784668
2020-07-23,36.58000183105469
2020-07-24,33.75
2020-07-27,29.739999771118164
2020-07-28,30.270000457763672
2020-07-29,33.52000045776367
2020-07-30,33.369998931884766
2020-07-31,31.049999237060547
2020-08-03,32.220001220703125
2020-08-04,33.93000030517578
2020-08-05,35.540000915527344
2020-08-06,37.75
2020-08-07,37.06999969482422
2020-08-10,38.27000045776367
2020-08-11,37.880001068115234
2020-08-12,37.15999984741211
2020-08-13,39.459999084472656
2020-08-14,41.31999969482422
2020-08-17,41.560001373291016
2020-08-18,42.720001220703125
2020-08-19,44.04499816894531
2020-08-20,46.0
2020-08-21,44.70000076293945
2020-08-24,44.720001220703125
2020-08-25,43.86000061035156
2020-08-26,45.9900016784668
2020-08-27,47.2599983215332
2020-08-28,49.04999923706055
2020-08-31,45.79999923706055
2020-09-01,46.86000061035156
2020-09-02,48.66999816894531
2020-09-03,47.619998931884766
2020-09-04,49.810001373291016
2020-09-08,49.939998626708984
2020-09-09,50.279998779296875
2020-09-10,50.7400016784668
2020-09-11,50.11000061035156
2020-09-14,55.38999938964844
2020-09-15,58.97999954223633
2020-09-16,55.939998626708984
2020-09-17,55.400001525878906
2020-09-18,56.20000076293945
2020-09-21,54.43000030517578
2020-09-22,58.130001068115234
2020-09-23,54.86000061035156
2020-09-24,52.869998931884766
2020-09-25,57.06999969482422
2020-09-28,58.209999084472656
2020-09-29,54.4900016784668
2020-09-30,56.060001373291016
2020-10-01,57.099998474121094
2020-10-02,56.83000183105469
2020-10-05,57.06999969482422
2020-10-06,55.0
2020-10-07,55.7400016784668
2020-10-08,54.7400016784668
2020-10-09,52.349998474121094
2020-10-12,53.95000076293945
2020-10-13,55.45000076293945
2020-10-14,55.33000183105469
2020-10-15,55.599998474121094
2020-10-16,54.970001220703125
2020-10-19,53.41999816894531
2020-10-20,54.470001220703125
2020-10-21,52.45000076293945
2020-10-22,54.130001068115234
2020-10-23,54.689998626708984
2020-10-26,51.7599983215332
2020-10-27,48.470001220703125
2020-10-28,45.2599983215332
2020-10-29,46.099998474121094
2020-10-30,44.81999969482422
2020-11-02,46.65999984741211
2020-11-03,50.11000061035156
2020-11-04,52.20000076293945
2020-11-05,56.130001068115234
2020-11-06,56.88999938964844
2020-11-09,63.08000183105469
2020-11-10,60.279998779296875
2020-11-11,58.970001220703125
2020-11-12,57.779998779296875
2020-11-13,61.380001068115234
2020-11-16,63.189998626708984
2020-11-17,63.72999954223633
2020-11-18,63.79999923706055
2020-11-19,65.7300033569336
2020-11-20,64.01000213623047
2020-11-23,66.9000015258789
2020-11-24,70.0999984741211
2020-11-25,69.37000274658203
2020-11-27,70.0999984741211
2020-11-30,68.12000274658203
2020-12-01,67.83999633789062
2020-12-02,68.5
2020-12-03,71.12999725341797
2020-12-04,73.83999633789062
2020-12-07,74.86000061035156
2020-12-08,75.2699966430664
2020-12-09,71.77999877929688
2020-12-10,71.12999725341797
2020-12-11,69.9000015258789
2020-12-14,71.80999755859375
2020-12-15,75.23999786376953
2020-12-16,75.83999633789062
2020-12-17,77.05999755859375
2020-12-18,75.44000244140625
2020-12-21,73.83000183105469
2020-12-22,74.30999755859375
2020-12-23,76.68000030517578
2020-12-24,75.83999633789062
2020-12-28,73.63999938964844
2020-12-29,73.37000274658203
2020-12-30,73.69000244140625
2020-12-31,74.2699966430664
2021-01-04,71.5999984741211
2021-01-05,74.7699966430664
2021-01-06,76.23999786376953
2021-01-07,78.05999755859375
2021-01-08,78.80000305175781
2021-01-11,78.2699966430664
2021-01-12,79.08000183105469
2021-01-13,76.5199966430664
2021-01-14,78.16000366210938
2021-01-15,80.0
2021-01-19,80.66999816894531
2021-01-20,80.05000305175781
2021-01-21,80.72000122070312
2021-01-22,79.52999877929688
2021-01-25,78.4000015258789
2021-01-26,74.36000061035156
2021-01-27,66.87000274658203
2021-01-28,73.73999786376953
2021-01-29,70.38999938964844
2021-02-01,70.80000305175781
2021-02-02,76.0
2021-02-03,76.75
2021-02-04,79.4800033569336
2021-02-05,82.87999725341797
2021-02-08,82.8499984741211
2021-02-09,81.56999969482422
2021-02-10,79.61000061035156
2021-02-11,78.47000122070312
2021-02-12,80.23999786376953
2021-02-16,78.33999633789062
2021-02-17,78.61000061035156
2021-02-18,79.2699966430664
2021-02-19,83.16000366210938
2021-02-22,84.70999908447266
2021-02-23,85.7699966430664
2021-02-24,89.80999755859375
2021-02-25,85.13999938964844
2021-02-26,93.44000244140625
2021-03-01,94.05999755859375
2021-03-02,92.9800033569336
2021-03-03,95.55999755859375
2021-03-04,90.81999969482422
2021-03-05,93.30999755859375
2021-03-08,95.06999969482422
2021-03-09,93.77999877929688
2021-03-10,98.38999938964844
2021-03-11,100.75
2021-03-12,100.62000274658203
2021-03-15,101.19999694824219
2021-03-16,95.80000305175781
2021-03-17,96.04000091552734
2021-03-18,90.5999984741211
2021-03-19,89.31999969482422
2021-03-22,88.47000122070312
2021-03-23,84.58999633789062
2021-03-24,82.9000015258789
2021-03-25,86.94000244140625
2021-03-26,87.52999877929688
2021-03-29,82.44000244140625
2021-03-30,87.12999725341797
2021-03-31,87.44999694824219
2021-04-01,88.94000244140625
2021-04-05,90.18000030517578
2021-04-06,92.5
2021-04-07,92.58999633789062
2021-04-08,96.1500015258789
2021-04-09,96.33000183105469
2021-04-12,94.33000183105469
2021-04-13,95.7300033569336
2021-04-14,93.2699966430664
2021-04-15,93.16000366210938
2021-04-16,93.63999938964844
2021-04-19,88.75
2021-04-20,89.87999725341797
2021-04-21,94.27999877929688
2021-04-22,94.12000274658203
2021-04-23,95.73999786376953
2021-04-26,96.9800033569336
2021-04-27,101.7699966430664
2021-04-28,102.5999984741211
2021-04-29,99.47000122070312
2021-04-30,97.83999633789062
2021-05-03,96.91000366210938
2021-05-04,95.52999877929688
2021-05-05,102.9800033569336
2021-05-06,102.22000122070312
2021-05-07,105.75
2021-05-10,104.68000030517578
2021-05-11,100.7699966430664
2021-05-12,92.41000366210938
2021-05-13,94.37000274658203
2021-05-14,98.61000061035156
