,DGRE
2017-04-27,23.540000915527344
2017-04-28,23.68000030517578
2017-05-01,23.729999542236328
2017-05-02,23.850000381469727
2017-05-03,23.790000915527344
2017-05-04,23.538000106811523
2017-05-05,23.5
2017-05-08,23.559999465942383
2017-05-09,23.700000762939453
2017-05-10,23.861000061035156
2017-05-11,23.75
2017-05-12,23.989999771118164
2017-05-15,24.209999084472656
2017-05-16,24.239999771118164
2017-05-17,23.700000762939453
2017-05-18,23.3799991607666
2017-05-19,23.780000686645508
2017-05-22,23.809999465942383
2017-05-23,23.920000076293945
2017-05-24,24.15999984741211
2017-05-25,24.0
2017-05-26,24.170000076293945
2017-05-30,23.969999313354492
2017-05-31,23.899999618530273
2017-06-01,23.93000030517578
2017-06-02,23.979999542236328
2017-06-05,24.15999984741211
2017-06-06,24.1200008392334
2017-06-07,24.030000686645508
2017-06-08,24.115999221801758
2017-06-09,23.93000030517578
2017-06-12,23.860000610351562
2017-06-13,23.93000030517578
2017-06-14,23.95400047302246
2017-06-15,23.753999710083008
2017-06-16,23.799999237060547
2017-06-19,23.920000076293945
2017-06-20,23.799999237060547
2017-06-21,23.850000381469727
2017-06-22,23.959999084472656
2017-06-23,24.049999237060547
2017-06-26,24.14299964904785
2017-06-27,23.979000091552734
2017-06-28,24.045000076293945
2017-06-29,23.81999969482422
2017-06-30,24.023000717163086
2017-07-03,24.06999969482422
2017-07-05,23.899999618530273
2017-07-06,23.75
2017-07-07,23.766000747680664
2017-07-10,23.899999618530273
2017-07-11,24.049999237060547
2017-07-12,24.527999877929688
2017-07-13,24.4950008392334
2017-07-14,24.899999618530273
2017-07-17,24.697999954223633
2017-07-18,24.860000610351562
2017-07-19,25.066999435424805
2017-07-20,25.09000015258789
2017-07-21,25.020000457763672
2017-07-24,25.079999923706055
2017-07-25,24.920000076293945
2017-07-26,25.065000534057617
2017-07-27,25.06999969482422
2017-07-28,25.094999313354492
2017-07-31,25.040000915527344
2017-08-01,25.149999618530273
2017-08-02,25.299999237060547
2017-08-03,25.1200008392334
2017-08-04,25.190000534057617
2017-08-07,25.299999237060547
2017-08-08,25.280000686645508
2017-08-09,25.093000411987305
2017-08-10,24.760000228881836
2017-08-11,24.81999969482422
2017-08-14,25.042999267578125
2017-08-15,25.038999557495117
2017-08-16,25.256999969482422
2017-08-17,25.0
2017-08-18,25.270000457763672
2017-08-21,25.31999969482422
2017-08-22,25.479999542236328
2017-08-23,25.56999969482422
2017-08-24,25.700000762939453
2017-08-25,25.84000015258789
2017-08-28,25.760000228881836
2017-08-29,25.760000228881836
2017-08-30,25.760000228881836
2017-08-31,25.920000076293945
2017-09-01,26.003999710083008
2017-09-05,25.829999923706055
2017-09-06,26.0
2017-09-07,26.15999984741211
2017-09-08,26.030000686645508
2017-09-11,26.270000457763672
2017-09-12,26.239999771118164
2017-09-13,26.1200008392334
2017-09-14,26.260000228881836
2017-09-15,26.3799991607666
2017-09-18,26.440000534057617
2017-09-19,26.450000762939453
2017-09-20,26.34000015258789
2017-09-21,26.399999618530273
2017-09-22,26.260000228881836
2017-09-25,25.850000381469727
2017-09-26,25.469999313354492
2017-09-27,25.280000686645508
2017-09-28,25.309999465942383
2017-09-29,25.600000381469727
2017-10-02,25.59000015258789
2017-10-03,25.850000381469727
2017-10-04,25.889999389648438
2017-10-05,26.0
2017-10-06,25.860000610351562
2017-10-09,25.760000228881836
2017-10-10,26.010000228881836
2017-10-11,26.100000381469727
2017-10-12,26.079999923706055
2017-10-13,26.4950008392334
2017-10-16,26.350000381469727
2017-10-17,26.219999313354492
2017-10-18,26.239999771118164
2017-10-19,26.110000610351562
2017-10-20,26.09000015258789
2017-10-23,25.8799991607666
2017-10-24,25.809999465942383
2017-10-25,25.639999389648438
2017-10-26,25.510000228881836
2017-10-27,25.68000030517578
2017-10-30,25.530000686645508
2017-10-31,25.639999389648438
2017-11-01,25.770000457763672
2017-11-02,25.902999877929688
2017-11-03,25.75
2017-11-06,26.100000381469727
2017-11-07,25.801000595092773
2017-11-08,26.139999389648438
2017-11-09,25.739999771118164
2017-11-10,25.71500015258789
2017-11-13,25.739999771118164
2017-11-14,25.729999542236328
2017-11-15,25.469999313354492
2017-11-16,26.049999237060547
2017-11-17,26.329999923706055
2017-11-20,26.242000579833984
2017-11-21,26.459999084472656
2017-11-22,26.489999771118164
2017-11-24,26.469999313354492
2017-11-27,26.1200008392334
2017-11-28,26.479999542236328
2017-11-29,25.950000762939453
2017-11-30,25.81999969482422
2017-12-01,25.729000091552734
2017-12-04,25.90999984741211
2017-12-05,25.84000015258789
2017-12-06,25.65999984741211
2017-12-07,25.690000534057617
2017-12-08,25.910999298095703
2017-12-11,26.09000015258789
2017-12-12,25.969999313354492
2017-12-13,26.159000396728516
2017-12-14,26.170000076293945
2017-12-15,26.184999465942383
2017-12-18,26.3700008392334
2017-12-19,26.479999542236328
2017-12-20,26.56800079345703
2017-12-21,26.600000381469727
2017-12-22,26.809999465942383
2017-12-26,26.760000228881836
2017-12-27,26.760000228881836
2017-12-28,27.010000228881836
2017-12-29,27.25
2018-01-02,27.65999984741211
2018-01-03,27.760000228881836
2018-01-04,27.90999984741211
2018-01-05,27.940000534057617
2018-01-08,27.920000076293945
2018-01-09,27.920000076293945
2018-01-10,27.559999465942383
2018-01-11,27.790000915527344
2018-01-12,27.874000549316406
2018-01-16,27.639999389648438
2018-01-17,28.15999984741211
2018-01-18,28.124000549316406
2018-01-19,28.290000915527344
2018-01-22,28.459999084472656
2018-01-23,28.469999313354492
2018-01-24,28.6200008392334
2018-01-25,28.75
2018-01-26,28.89900016784668
2018-01-29,28.450000762939453
2018-01-30,28.059999465942383
2018-01-31,28.360000610351562
2018-02-01,28.25
2018-02-02,27.670000076293945
2018-02-05,26.88800048828125
2018-02-06,27.3799991607666
2018-02-07,26.8799991607666
2018-02-08,26.06999969482422
2018-02-09,26.760000228881836
2018-02-12,27.149999618530273
2018-02-13,27.229999542236328
2018-02-14,27.700000762939453
2018-02-15,28.020000457763672
2018-02-16,27.790000915527344
2018-02-20,27.520000457763672
2018-02-21,27.649999618530273
2018-02-22,27.709999084472656
2018-02-23,28.15999984741211
2018-02-26,28.28700065612793
2018-02-27,27.65999984741211
2018-02-28,27.459999084472656
2018-03-01,27.290000915527344
2018-03-02,27.3700008392334
2018-03-05,27.530000686645508
2018-03-06,27.5
2018-03-07,27.479999542236328
2018-03-08,27.389999389648438
2018-03-09,27.899999618530273
2018-03-12,28.010000228881836
2018-03-13,27.729999542236328
2018-03-14,27.709999084472656
2018-03-15,27.56999969482422
2018-03-16,27.59000015258789
2018-03-19,27.297000885009766
2018-03-20,27.58300018310547
2018-03-21,27.77199935913086
2018-03-22,27.020000457763672
2018-03-23,26.74799919128418
2018-03-26,27.149999618530273
2018-03-27,26.799999237060547
2018-03-28,26.709999084472656
2018-03-29,27.049999237060547
2018-04-02,26.649999618530273
2018-04-03,26.979999542236328
2018-04-04,27.110000610351562
2018-04-05,27.170000076293945
2018-04-06,26.690000534057617
2018-04-09,26.558000564575195
2018-04-10,26.825000762939453
2018-04-11,26.87700080871582
2018-04-12,27.049999237060547
2018-04-13,26.850000381469727
2018-04-16,26.902000427246094
2018-04-17,26.989999771118164
2018-04-18,27.239999771118164
2018-04-19,27.0
2018-04-20,26.75
2018-04-23,26.520000457763672
2018-04-24,26.299999237060547
2018-04-25,26.3799991607666
2018-04-26,26.610000610351562
2018-04-27,26.68000030517578
2018-04-30,26.459999084472656
2018-05-01,26.43000030517578
2018-05-02,26.43199920654297
2018-05-03,26.219999313354492
2018-05-04,26.25
2018-05-07,26.09000015258789
2018-05-08,26.15999984741211
2018-05-09,26.270000457763672
2018-05-10,26.59000015258789
2018-05-11,26.540000915527344
2018-05-14,26.40999984741211
2018-05-15,25.860000610351562
2018-05-16,26.549999237060547
2018-05-17,26.040000915527344
2018-05-18,25.729999542236328
2018-05-21,25.840999603271484
2018-05-22,26.1299991607666
2018-05-23,26.040000915527344
2018-05-24,26.031999588012695
2018-05-25,26.15999984741211
2018-05-29,25.684999465942383
2018-05-30,26.149999618530273
2018-05-31,26.040000915527344
2018-06-01,26.25
2018-06-04,26.510000228881836
2018-06-05,26.4060001373291
2018-06-06,26.635000228881836
2018-06-07,26.15999984741211
2018-06-08,26.170000076293945
2018-06-11,26.1299991607666
2018-06-12,26.100000381469727
2018-06-13,25.940000534057617
2018-06-14,25.81999969482422
2018-06-15,25.64699935913086
2018-06-18,25.260000228881836
2018-06-19,25.1299991607666
2018-06-20,25.3799991607666
2018-06-21,25.100000381469727
2018-06-22,25.25
2018-06-25,24.863000869750977
2018-06-26,24.770000457763672
2018-06-27,24.40999984741211
2018-06-28,24.40999984741211
2018-06-29,24.850000381469727
2018-07-02,24.690000534057617
2018-07-03,24.729999542236328
2018-07-05,24.829999923706055
2018-07-06,25.049999237060547
2018-07-09,25.579999923706055
2018-07-10,25.433000564575195
2018-07-11,25.110000610351562
2018-07-12,25.420000076293945
2018-07-13,25.360000610351562
2018-07-16,25.239999771118164
2018-07-17,25.31999969482422
2018-07-18,25.329999923706055
2018-07-19,24.979999542236328
2018-07-20,25.20599937438965
2018-07-23,25.06999969482422
2018-07-24,25.315000534057617
2018-07-25,25.549999237060547
2018-07-26,25.5
2018-07-27,25.600000381469727
2018-07-30,25.549999237060547
2018-07-31,25.56599998474121
2018-08-01,25.520000457763672
2018-08-02,25.200000762939453
2018-08-03,25.25
2018-08-06,25.079999923706055
2018-08-07,25.299999237060547
2018-08-08,25.31999969482422
2018-08-09,25.139999389648438
2018-08-10,24.70800018310547
2018-08-13,24.209999084472656
2018-08-14,24.459999084472656
2018-08-15,23.920000076293945
2018-08-16,23.959999084472656
2018-08-17,24.079999923706055
2018-08-20,24.030000686645508
2018-08-21,24.450000762939453
2018-08-22,24.614999771118164
2018-08-23,24.29199981689453
2018-08-24,24.690000534057617
2018-08-27,24.940000534057617
2018-08-28,25.040000915527344
2018-08-29,25.209999084472656
2018-08-30,24.584999084472656
2018-08-31,24.790000915527344
2018-09-04,24.0
2018-09-05,23.75
2018-09-06,23.899999618530273
2018-09-07,23.729999542236328
2018-09-10,23.5
2018-09-11,23.520000457763672
2018-09-12,23.59000015258789
2018-09-13,23.889999389648438
2018-09-14,23.920000076293945
2018-09-17,23.610000610351562
2018-09-18,23.799999237060547
2018-09-19,24.040000915527344
2018-09-20,24.290000915527344
2018-09-21,24.31999969482422
2018-09-24,24.149999618530273
2018-09-25,24.017000198364258
2018-09-26,23.969999313354492
2018-09-27,23.93000030517578
2018-09-28,23.940000534057617
2018-10-01,23.889999389648438
2018-10-02,23.719999313354492
2018-10-03,23.280000686645508
2018-10-04,22.709999084472656
2018-10-05,22.68000030517578
2018-10-08,22.829999923706055
2018-10-09,22.700000762939453
2018-10-10,22.030000686645508
2018-10-11,21.920000076293945
2018-10-12,22.43000030517578
2018-10-15,22.360000610351562
2018-10-16,22.809999465942383
2018-10-17,22.450000762939453
2018-10-18,22.020000457763672
2018-10-19,22.399999618530273
2018-10-22,22.43000030517578
2018-10-23,22.3700008392334
2018-10-24,21.589000701904297
2018-10-25,22.020000457763672
2018-10-26,21.639999389648438
2018-10-29,21.15999984741211
2018-10-30,21.489999771118164
2018-10-31,21.78499984741211
2018-11-01,22.56999969482422
2018-11-02,22.809999465942383
2018-11-05,22.909000396728516
2018-11-06,22.719999313354492
2018-11-07,23.25
2018-11-08,22.6200008392334
2018-11-09,22.299999237060547
2018-11-12,22.049999237060547
2018-11-13,22.399999618530273
2018-11-14,22.489999771118164
2018-11-15,22.8700008392334
2018-11-16,22.969999313354492
2018-11-19,22.700000762939453
2018-11-20,22.19099998474121
2018-11-21,22.69499969482422
2018-11-23,22.389999389648438
2018-11-26,22.679000854492188
2018-11-27,22.729999542236328
2018-11-28,23.34000015258789
2018-11-29,23.15999984741211
2018-11-30,23.091999053955078
2018-12-03,23.697999954223633
2018-12-04,23.174999237060547
2018-12-06,22.89299964904785
2018-12-07,22.454999923706055
2018-12-10,22.34000015258789
2018-12-11,22.523000717163086
2018-12-12,22.829999923706055
2018-12-13,22.81999969482422
2018-12-14,22.635000228881836
2018-12-17,22.3439998626709
2018-12-18,22.530000686645508
2018-12-19,22.141000747680664
2018-12-20,22.33300018310547
2018-12-21,22.09000015258789
2018-12-24,21.884000778198242
2018-12-26,22.100000381469727
2018-12-27,22.1200008392334
2018-12-28,22.270000457763672
2018-12-31,22.219999313354492
2019-01-02,22.290000915527344
2019-01-03,21.799999237060547
2019-01-04,22.360000610351562
2019-01-07,22.420000076293945
2019-01-08,22.3799991607666
2019-01-09,22.700000762939453
2019-01-10,22.940000534057617
2019-01-11,22.850000381469727
2019-01-14,22.729999542236328
2019-01-15,22.8700008392334
2019-01-16,23.170000076293945
2019-01-17,23.260000228881836
2019-01-18,23.31999969482422
2019-01-22,22.950000762939453
2019-01-23,23.360000610351562
2019-01-24,23.520000457763672
2019-01-25,23.84000015258789
2019-01-28,23.559999465942383
2019-01-29,23.690000534057617
2019-01-30,24.219999313354492
2019-01-31,24.309999465942383
2019-02-01,24.06999969482422
2019-02-04,24.15999984741211
2019-02-05,24.47100067138672
2019-02-06,24.209999084472656
2019-02-07,24.1200008392334
2019-02-08,23.979999542236328
2019-02-11,23.884000778198242
2019-02-12,24.15999984741211
2019-02-13,24.0
2019-02-14,24.040000915527344
2019-02-15,24.0
2019-02-19,24.280000686645508
2019-02-20,24.309999465942383
2019-02-21,24.263999938964844
2019-02-22,24.510000228881836
2019-02-25,24.8700008392334
2019-02-26,24.739999771118164
2019-02-27,24.469999313354492
2019-02-28,24.268999099731445
2019-03-01,24.31599998474121
2019-03-04,24.422000885009766
2019-03-05,24.674999237060547
2019-03-06,24.489999771118164
2019-03-07,24.048999786376953
2019-03-08,23.889999389648438
2019-03-11,24.364999771118164
2019-03-12,24.452999114990234
2019-03-13,24.56999969482422
2019-03-14,24.389999389648438
2019-03-15,24.700000762939453
2019-03-18,24.979999542236328
2019-03-19,25.059999465942383
2019-03-20,25.239999771118164
2019-03-21,25.12299919128418
2019-03-22,24.46500015258789
2019-03-25,24.507999420166016
2019-03-26,24.520000457763672
2019-03-27,24.299999237060547
2019-03-28,24.549999237060547
2019-03-29,24.75
2019-04-01,25.156999588012695
2019-04-02,25.059999465942383
2019-04-03,25.329999923706055
2019-04-04,25.479999542236328
2019-04-05,25.549999237060547
2019-04-08,25.5
2019-04-09,25.525999069213867
2019-04-10,25.68000030517578
2019-04-11,25.389999389648438
2019-04-12,25.665000915527344
2019-04-15,25.43000030517578
2019-04-16,25.610000610351562
2019-04-17,25.670000076293945
2019-04-18,25.649999618530273
2019-04-22,25.489999771118164
2019-04-23,25.475000381469727
2019-04-24,25.270000457763672
2019-04-25,25.020999908447266
2019-04-26,25.09000015258789
2019-04-29,25.110000610351562
2019-04-30,25.246999740600586
2019-05-01,25.25
2019-05-02,25.035999298095703
2019-05-03,25.343000411987305
2019-05-06,24.790000915527344
2019-05-07,24.239999771118164
2019-05-08,24.459999084472656
2019-05-09,23.916000366210938
2019-05-10,24.31999969482422
2019-05-13,23.399999618530273
2019-05-14,23.729999542236328
2019-05-15,23.780000686645508
2019-05-16,23.649999618530273
2019-05-17,23.18000030517578
2019-05-20,23.030000686645508
2019-05-21,23.34000015258789
2019-05-22,23.329999923706055
2019-05-23,22.934999465942383
2019-05-24,23.059999465942383
2019-05-28,23.052000045776367
2019-05-29,23.136999130249023
2019-05-30,23.280000686645508
2019-05-31,23.500999450683594
2019-06-03,23.68000030517578
2019-06-04,23.549999237060547
2019-06-05,23.40999984741211
2019-06-06,23.510000228881836
2019-06-07,23.639999389648438
2019-06-10,23.940000534057617
2019-06-11,24.1200008392334
2019-06-12,23.961999893188477
2019-06-13,23.81999969482422
2019-06-14,23.65999984741211
2019-06-17,23.690000534057617
2019-06-18,24.239999771118164
2019-06-19,24.399999618530273
2019-06-20,24.799999237060547
2019-06-21,24.719999313354492
2019-06-24,24.549999237060547
2019-06-25,24.270000457763672
2019-06-26,24.479999542236328
2019-06-27,24.709999084472656
2019-06-28,24.760000228881836
2019-07-01,24.979999542236328
2019-07-02,24.989999771118164
2019-07-03,24.836000442504883
2019-07-05,24.649999618530273
2019-07-08,24.420000076293945
2019-07-09,24.309999465942383
2019-07-10,24.600000381469727
2019-07-11,24.507999420166016
2019-07-12,24.465999603271484
2019-07-15,24.540000915527344
2019-07-16,24.6200008392334
2019-07-17,24.530000686645508
2019-07-18,24.660999298095703
2019-07-19,24.575000762939453
2019-07-22,24.549999237060547
2019-07-23,24.575000762939453
2019-07-24,24.594999313354492
2019-07-25,24.400999069213867
2019-07-26,24.52899932861328
2019-07-29,24.381000518798828
2019-07-30,24.219999313354492
2019-07-31,24.020000457763672
2019-08-01,23.541000366210938
2019-08-02,23.329999923706055
2019-08-05,22.34000015258789
2019-08-06,22.889999389648438
2019-08-07,22.969999313354492
2019-08-08,23.190000534057617
2019-08-09,22.940000534057617
2019-08-12,22.489999771118164
2019-08-13,22.790000915527344
2019-08-14,22.20599937438965
2019-08-15,22.309999465942383
2019-08-16,22.559999465942383
2019-08-19,22.690000534057617
2019-08-20,22.760000228881836
2019-08-21,23.0049991607666
2019-08-22,22.690000534057617
2019-08-23,22.3700008392334
2019-08-26,22.520000457763672
2019-08-27,22.64299964904785
2019-08-28,22.579999923706055
2019-08-29,22.8700008392334
2019-08-30,22.975000381469727
2019-09-03,22.915000915527344
2019-09-04,23.309999465942383
2019-09-05,23.601999282836914
2019-09-06,23.704999923706055
2019-09-09,23.739999771118164
2019-09-10,23.729999542236328
2019-09-11,23.8700008392334
2019-09-12,24.113000869750977
2019-09-13,24.239999771118164
2019-09-16,24.020000457763672
2019-09-17,23.996999740600586
2019-09-18,24.0
2019-09-19,23.969999313354492
2019-09-20,24.0
2019-09-23,23.950000762939453
2019-09-24,23.573999404907227
2019-09-25,23.454999923706055
2019-09-26,23.527999877929688
2019-09-27,23.290000915527344
2019-09-30,23.440000534057617
2019-10-01,23.239999771118164
2019-10-02,23.15999984741211
2019-10-03,23.40999984741211
2019-10-04,23.583999633789062
2019-10-07,23.280000686645508
2019-10-08,23.299999237060547
2019-10-09,23.450000762939453
2019-10-10,23.70800018310547
2019-10-11,24.114999771118164
2019-10-14,23.979999542236328
2019-10-15,24.149999618530273
2019-10-16,24.14299964904785
2019-10-17,24.280000686645508
2019-10-18,24.170000076293945
2019-10-21,24.19099998474121
2019-10-22,24.256000518798828
2019-10-23,24.285999298095703
2019-10-24,24.290000915527344
2019-10-25,24.400999069213867
2019-10-28,24.58099937438965
2019-10-29,24.45599937438965
2019-10-30,24.52400016784668
2019-10-31,24.239999771118164
2019-11-01,24.642000198364258
2019-11-04,24.965999603271484
2019-11-05,25.055999755859375
2019-11-06,24.93000030517578
2019-11-07,25.190000534057617
2019-11-08,24.940000534057617
2019-11-11,24.68000030517578
2019-11-12,24.610000610351562
2019-11-13,24.469999313354492
2019-11-14,24.38800048828125
2019-11-15,24.610000610351562
2019-11-18,24.58799934387207
2019-11-19,24.719999313354492
2019-11-20,24.600000381469727
2019-11-21,24.549999237060547
2019-11-22,24.485000610351562
2019-11-25,24.736000061035156
2019-11-26,24.614999771118164
2019-11-27,24.52199935913086
2019-11-29,24.235000610351562
2019-12-02,24.30299949645996
2019-12-03,24.15999984741211
2019-12-04,24.450000762939453
2019-12-05,24.503999710083008
2019-12-06,24.68000030517578
2019-12-09,24.604999542236328
2019-12-10,24.75
2019-12-11,25.010000228881836
2019-12-12,25.350000381469727
2019-12-13,25.579999923706055
2019-12-16,25.725000381469727
2019-12-17,25.790000915527344
2019-12-18,25.899999618530273
2019-12-19,25.940000534057617
2019-12-20,25.90999984741211
2019-12-23,25.790000915527344
2019-12-24,25.790000915527344
2019-12-26,25.96500015258789
2019-12-27,26.075000762939453
2019-12-30,25.940000534057617
2019-12-31,26.25
2020-01-02,26.600000381469727
2020-01-03,26.1200008392334
2020-01-06,26.09000015258789
2020-01-07,26.075000762939453
2020-01-08,26.239999771118164
2020-01-09,26.299999237060547
2020-01-10,26.459999084472656
2020-01-13,26.850000381469727
2020-01-14,26.75
2020-01-15,26.600000381469727
2020-01-16,26.770000457763672
2020-01-17,27.030000686645508
2020-01-21,26.349000930786133
2020-01-22,26.540000915527344
2020-01-23,26.315000534057617
2020-01-24,26.075000762939453
2020-01-27,25.2810001373291
2020-01-28,25.35099983215332
2020-01-29,25.5049991607666
2020-01-30,25.06999969482422
2020-01-31,24.503000259399414
2020-02-03,24.760000228881836
2020-02-04,25.40999984741211
2020-02-05,25.589000701904297
2020-02-06,25.510000228881836
2020-02-07,25.170000076293945
2020-02-10,25.33099937438965
2020-02-11,25.656999588012695
2020-02-12,25.969999313354492
2020-02-13,25.649999618530273
2020-02-14,25.690000534057617
2020-02-18,25.538000106811523
2020-02-19,25.6200008392334
2020-02-20,25.145000457763672
2020-02-21,25.200000762939453
2020-02-24,24.170000076293945
2020-02-25,24.12299919128418
2020-02-26,24.3799991607666
2020-02-27,23.849000930786133
2020-02-28,23.440000534057617
2020-03-02,24.110000610351562
2020-03-03,24.06999969482422
2020-03-04,24.548999786376953
2020-03-05,24.079999923706055
2020-03-06,23.81599998474121
2020-03-09,22.200000762939453
2020-03-10,23.059999465942383
2020-03-11,22.038999557495117
2020-03-12,19.74799919128418
2020-03-13,20.881000518798828
2020-03-16,18.350000381469727
2020-03-17,19.59000015258789
2020-03-18,17.802000045776367
2020-03-19,17.760000228881836
2020-03-20,17.875
2020-03-23,17.32699966430664
2020-03-24,18.415000915527344
2020-03-25,19.23900032043457
2020-03-26,20.049999237060547
2020-03-27,19.079999923706055
2020-03-30,19.1299991607666
2020-03-31,19.239999771118164
2020-04-01,18.489999771118164
2020-04-02,19.15999984741211
2020-04-03,18.85700035095215
2020-04-06,19.709999084472656
2020-04-07,19.969999313354492
2020-04-08,20.238000869750977
2020-04-09,20.270000457763672
2020-04-13,20.350000381469727
2020-04-14,20.670000076293945
2020-04-15,20.174999237060547
2020-04-16,20.149999618530273
2020-04-17,20.673999786376953
2020-04-20,20.389999389648438
2020-04-21,19.905000686645508
2020-04-22,20.385000228881836
2020-04-23,20.35700035095215
2020-04-24,20.209999084472656
2020-04-27,20.76099967956543
2020-04-28,20.790000915527344
2020-04-29,21.405000686645508
2020-04-30,20.93899917602539
2020-05-01,20.149999618530273
2020-05-04,20.520000457763672
2020-05-05,20.68000030517578
2020-05-06,20.62700080871582
2020-05-07,20.719999313354492
2020-05-08,21.15999984741211
2020-05-11,21.0
2020-05-12,20.924999237060547
2020-05-13,20.864999771118164
2020-05-14,20.920000076293945
2020-05-15,20.56999969482422
2020-05-18,21.295000076293945
2020-05-19,21.114999771118164
2020-05-20,21.354999542236328
2020-05-21,21.239999771118164
2020-05-22,20.860000610351562
2020-05-26,21.385000228881836
2020-05-27,21.420000076293945
2020-05-28,21.450000762939453
2020-05-29,21.829999923706055
2020-06-01,22.207000732421875
2020-06-02,22.684999465942383
2020-06-03,23.2450008392334
2020-06-04,22.860000610351562
2020-06-05,23.40999984741211
2020-06-08,23.520000457763672
2020-06-09,23.4950008392334
2020-06-10,23.625
2020-06-11,22.375
2020-06-12,22.825000762939453
2020-06-15,22.649999618530273
2020-06-16,22.774999618530273
2020-06-17,22.940000534057617
2020-06-18,22.954999923706055
2020-06-19,22.950000762939453
2020-06-22,23.135000228881836
2020-06-23,23.094999313354492
2020-06-24,22.815000534057617
2020-06-25,22.924999237060547
2020-06-26,22.729999542236328
2020-06-29,22.850000381469727
2020-06-30,22.709999084472656
2020-07-01,23.075000762939453
2020-07-02,23.59000015258789
2020-07-06,24.610000610351562
2020-07-07,24.165000915527344
2020-07-08,24.440000534057617
2020-07-09,24.295000076293945
2020-07-10,24.149999618530273
2020-07-13,24.229999542236328
2020-07-14,24.34000015258789
2020-07-15,24.440000534057617
2020-07-16,24.047000885009766
2020-07-17,24.18199920654297
2020-07-20,24.524999618530273
2020-07-21,24.725000381469727
2020-07-22,24.774999618530273
2020-07-23,24.3799991607666
2020-07-24,24.413999557495117
2020-07-27,24.7549991607666
2020-07-28,24.584999084472656
2020-07-29,24.92099952697754
2020-07-30,24.80500030517578
2020-07-31,24.658000946044922
2020-08-03,24.729999542236328
2020-08-04,24.850000381469727
2020-08-05,25.1200008392334
2020-08-06,25.065000534057617
2020-08-07,24.764999389648438
2020-08-10,24.850000381469727
2020-08-11,24.829999923706055
2020-08-12,25.05500030517578
2020-08-13,25.027999877929688
2020-08-14,25.06999969482422
2020-08-17,25.329999923706055
2020-08-18,25.329999923706055
2020-08-19,24.959999084472656
2020-08-20,24.850000381469727
2020-08-21,24.780000686645508
2020-08-24,24.975000381469727
2020-08-25,25.19499969482422
2020-08-26,25.235000610351562
2020-08-27,25.020000457763672
2020-08-28,25.274999618530273
2020-08-31,24.600000381469727
2020-09-01,24.93000030517578
2020-09-02,24.969999313354492
2020-09-03,24.600000381469727
2020-09-04,24.684999465942383
2020-09-08,24.364999771118164
2020-09-09,24.584999084472656
2020-09-10,24.187999725341797
2020-09-11,24.344999313354492
2020-09-14,24.878999710083008
2020-09-15,25.1200008392334
2020-09-16,25.075000762939453
2020-09-17,24.985000610351562
2020-09-18,24.834999084472656
2020-09-21,24.520000457763672
2020-09-22,24.040000915527344
2020-09-23,23.75
2020-09-24,23.704999923706055
2020-09-25,23.708999633789062
2020-09-28,24.020000457763672
2020-09-29,23.889999389648438
2020-09-30,24.200000762939453
2020-10-01,24.364999771118164
2020-10-02,24.125
2020-10-05,24.4060001373291
2020-10-06,24.357999801635742
2020-10-07,24.579999923706055
2020-10-08,24.77199935913086
2020-10-09,24.920000076293945
2020-10-12,25.024999618530273
2020-10-13,25.089000701904297
2020-10-14,24.93600082397461
2020-10-15,24.719999313354492
2020-10-16,24.82900047302246
2020-10-19,24.82200050354004
2020-10-20,25.059999465942383
2020-10-21,25.235000610351562
2020-10-22,25.191999435424805
2020-10-23,25.219999313354492
2020-10-26,24.889999389648438
2020-10-27,24.969999313354492
2020-10-28,24.420000076293945
2020-10-29,24.530000686645508
2020-10-30,24.329999923706055
2020-11-02,24.559999465942383
2020-11-03,24.847999572753906
2020-11-04,25.510000228881836
2020-11-05,26.020000457763672
2020-11-06,26.040000915527344
2020-11-09,26.299999237060547
2020-11-10,26.06999969482422
2020-11-11,26.170000076293945
2020-11-12,25.889999389648438
2020-11-13,26.3700008392334
2020-11-16,26.520000457763672
2020-11-17,26.549999237060547
2020-11-18,26.594999313354492
2020-11-19,26.559999465942383
2020-11-20,26.780000686645508
2020-11-23,26.701000213623047
2020-11-24,26.96500015258789
2020-11-25,26.75
2020-11-27,26.950000762939453
2020-11-30,26.483999252319336
2020-12-01,26.96500015258789
2020-12-02,27.020000457763672
2020-12-03,27.201000213623047
2020-12-04,27.46500015258789
2020-12-07,27.5
2020-12-08,27.440000534057617
2020-12-09,27.31999969482422
2020-12-10,27.690000534057617
2020-12-11,27.459999084472656
2020-12-14,27.510000228881836
2020-12-15,27.551000595092773
2020-12-16,27.732999801635742
2020-12-17,27.886999130249023
2020-12-18,27.829999923706055
2020-12-21,27.40999984741211
2020-12-22,27.288999557495117
2020-12-23,27.670000076293945
2020-12-24,27.739999771118164
2020-12-28,27.90999984741211
2020-12-29,28.06999969482422
2020-12-30,28.434999465942383
2020-12-31,28.375
2021-01-04,28.507999420166016
2021-01-05,29.149999618530273
2021-01-06,28.96500015258789
2021-01-07,29.295000076293945
2021-01-08,29.809999465942383
2021-01-11,29.6200008392334
2021-01-12,29.84000015258789
2021-01-13,29.8799991607666
2021-01-14,30.06800079345703
2021-01-15,29.690000534057617
2021-01-19,30.079999923706055
2021-01-20,30.593000411987305
2021-01-21,30.649999618530273
2021-01-22,30.415000915527344
2021-01-25,30.489999771118164
2021-01-26,30.3700008392334
