,ACHV
2009-07-28,64108.0
2009-07-29,63162.0
2009-07-30,63140.0
2009-07-31,64196.0
2009-08-03,67496.0
2009-08-04,67430.0
2009-08-05,67562.0
2009-08-06,63822.0
2009-08-07,65780.0
2009-08-10,66088.0
2009-08-11,65186.0
2009-08-12,67386.0
2009-08-13,68200.0
2009-08-14,65978.0
2009-08-17,62018.0
2009-08-18,63228.0
2009-08-19,66396.0
2009-08-20,66946.0
2009-08-21,66440.0
2009-08-24,66660.0
2009-08-25,70092.0
2009-08-26,72776.0
2009-08-27,77088.0
2009-08-28,87758.0
2009-08-31,88352.0
2009-09-01,80630.0
2009-09-02,81136.0
2009-09-03,82280.0
2009-09-04,83688.0
2009-09-08,82390.0
2009-09-09,82544.0
2009-09-10,82434.0
2009-09-11,82060.0
2009-09-14,80322.0
2009-09-15,81312.0
2009-09-16,81268.0
2009-09-17,78034.0
2009-09-18,79596.0
2009-09-21,85822.0
2009-09-22,84766.0
2009-09-23,84150.0
2009-09-24,78870.0
2009-09-25,78914.0
2009-09-28,81004.0
2009-09-29,80036.0
2009-09-30,79200.0
2009-10-01,75922.0
2009-10-02,75240.0
2009-10-05,76428.0
2009-10-06,80454.0
2009-10-07,80278.0
2009-10-08,79926.0
2009-10-09,80080.0
2009-10-12,79464.0
2009-10-13,76890.0
2009-10-14,77000.0
2009-10-15,79376.0
2009-10-16,75548.0
2009-10-19,73920.0
2009-10-20,66924.0
2009-10-21,66682.0
2009-10-22,70532.0
2009-10-23,67738.0
2009-10-26,66000.0
2009-10-27,68640.0
2009-10-28,65428.0
2009-10-29,66286.0
2009-10-30,64042.0
2009-11-02,59378.0
2009-11-03,61248.0
2009-11-04,60258.0
2009-11-05,62458.0
2009-11-06,64658.0
2009-11-09,66132.0
2009-11-10,66968.0
2009-11-11,66880.0
2009-11-12,66044.0
2009-11-13,65934.0
2009-11-16,68552.0
2009-11-17,69278.0
2009-11-18,70312.0
2009-11-19,70708.0
2009-11-20,71104.0
2009-11-23,70378.0
2009-11-24,70422.0
2009-11-25,70532.0
2009-11-27,68024.0
2009-11-30,69388.0
2009-12-01,70422.0
2009-12-02,73018.0
2009-12-03,72600.0
2009-12-04,71896.0
2009-12-07,71060.0
2009-12-08,70180.0
2009-12-09,69740.0
2009-12-10,69168.0
2009-12-11,68948.0
2009-12-14,68024.0
2009-12-15,66770.0
2009-12-16,65978.0
2009-12-17,65472.0
2009-12-18,65230.0
2009-12-21,46486.0
2009-12-22,50292.0
2009-12-23,50248.0
2009-12-24,49214.0
2009-12-28,49236.0
2009-12-29,48158.0
2009-12-30,49962.0
2009-12-31,49016.0
2010-01-04,48048.0
2010-01-05,46926.0
2010-01-06,47476.0
2010-01-07,47322.0
2010-01-08,45122.0
2010-01-11,42284.0
2010-01-12,39820.0
2010-01-13,41800.0
2010-01-14,40766.0
2010-01-15,39732.0
2010-01-19,39336.0
2010-01-20,37422.0
2010-01-21,35508.0
2010-01-22,34870.0
2010-01-25,33748.0
2010-01-26,34562.0
2010-01-27,33440.0
2010-01-28,31086.0
2010-01-29,31174.0
2010-02-01,32098.0
2010-02-02,33066.0
2010-02-03,34122.0
2010-02-04,32648.0
2010-02-05,34078.0
2010-02-08,35772.0
2010-02-09,37466.0
2010-02-10,37202.0
2010-02-11,38148.0
2010-02-12,37818.0
2010-02-16,37752.0
2010-02-17,37268.0
2010-02-18,38236.0
2010-02-19,37928.0
2010-02-22,37158.0
2010-02-23,36696.0
2010-02-24,36784.0
2010-02-25,37444.0
2010-02-26,36630.0
2010-03-01,37202.0
2010-03-02,37994.0
2010-03-03,37224.0
2010-03-04,37136.0
2010-03-05,36894.0
2010-03-08,37334.0
2010-03-09,38258.0
2010-03-10,41096.0
2010-03-11,44836.0
2010-03-12,47630.0
2010-03-15,48422.0
2010-03-16,48884.0
2010-03-17,47674.0
2010-03-18,45606.0
2010-03-19,43450.0
2010-03-22,44594.0
2010-03-23,46310.0
2010-03-24,47212.0
2010-03-25,46552.0
2010-03-26,45716.0
2010-03-29,46354.0
2010-03-30,45562.0
2010-03-31,45166.0
2010-04-01,44660.0
2010-04-05,45122.0
2010-04-06,46640.0
2010-04-07,45914.0
2010-04-08,45958.0
2010-04-09,45848.0
2010-04-12,46398.0
2010-04-13,47850.0
2010-04-14,49148.0
2010-04-15,49434.0
2010-04-16,48092.0
2010-04-19,48444.0
2010-04-20,49016.0
2010-04-21,48972.0
2010-04-22,49016.0
2010-04-23,49082.0
2010-04-26,47894.0
2010-04-27,45848.0
2010-04-28,46090.0
2010-04-29,47300.0
2010-04-30,48400.0
2010-05-03,48862.0
2010-05-04,48312.0
2010-05-05,48312.0
2010-05-06,46420.0
2010-05-07,42042.0
2010-05-10,41712.0
2010-05-11,42724.0
2010-05-12,43252.0
2010-05-13,41602.0
2010-05-14,41426.0
2010-05-17,40612.0
2010-05-18,38280.0
2010-05-19,37708.0
2010-05-20,36608.0
2010-05-21,36124.0
2010-05-24,34078.0
2010-05-25,33638.0
2010-05-26,32824.0
2010-05-27,33660.0
2010-05-28,33022.0
2010-06-01,31680.0
2010-06-02,31834.0
2010-06-03,31702.0
2010-06-04,31328.0
2010-06-07,30954.0
2010-06-08,31240.0
2010-06-09,30294.0
2010-06-10,31570.0
2010-06-11,31482.0
2010-06-14,30800.0
2010-06-15,30976.0
2010-06-16,30800.0
2010-06-17,30998.0
2010-06-18,30822.0
2010-06-21,30668.0
2010-06-22,30888.0
2010-06-23,30844.0
2010-06-24,30426.0
2010-06-25,30206.0
2010-06-28,30162.0
2010-06-29,29964.0
2010-06-30,29590.0
2010-07-01,29106.0
2010-07-02,28996.0
2010-07-06,28490.0
2010-07-07,28270.0
2010-07-08,28666.0
2010-07-09,28688.0
2010-07-12,28226.0
2010-07-13,29238.0
2010-07-14,28534.0
2010-07-15,28094.0
2010-07-16,27302.0
2010-07-19,26466.0
2010-07-20,26510.0
2010-07-21,26510.0
2010-07-22,26466.0
2010-07-23,26268.0
2010-07-26,26730.0
2010-07-27,31042.0
2010-07-28,30448.0
2010-07-29,31130.0
2010-07-30,31108.0
2010-08-02,32186.0
2010-08-03,33066.0
2010-08-04,33132.0
2010-08-05,33242.0
2010-08-06,32824.0
2010-08-09,33242.0
2010-08-10,33704.0
2010-08-11,33110.0
2010-08-12,32824.0
2010-08-13,31328.0
2010-08-16,30316.0
2010-08-17,30624.0
2010-08-18,30492.0
2010-08-19,29084.0
2010-08-20,29150.0
2010-08-23,29128.0
2010-08-24,29040.0
2010-08-25,28820.0
2010-08-26,27632.0
2010-08-27,28886.0
2010-08-30,28556.0
2010-08-31,28204.0
2010-09-01,28556.0
2010-09-02,28666.0
2010-09-03,29018.0
2010-09-07,28446.0
2010-09-08,28160.0
2010-09-09,28072.0
2010-09-10,27676.0
2010-09-13,28072.0
2010-09-14,27764.0
2010-09-15,27258.0
2010-09-16,26598.0
2010-09-17,26136.0
2010-09-20,26752.0
2010-09-21,26928.0
2010-09-22,28622.0
2010-09-23,28666.0
2010-09-24,28974.0
2010-09-27,29084.0
2010-09-28,29040.0
2010-09-29,30998.0
2010-09-30,32670.0
2010-10-01,31900.0
2010-10-04,32076.0
2010-10-05,31856.0
2010-10-06,31548.0
2010-10-07,31130.0
2010-10-08,31790.0
2010-10-11,34826.0
2010-10-12,40920.0
2010-10-13,41404.0
2010-10-14,40744.0
2010-10-15,39908.0
2010-10-18,41250.0
2010-10-19,35992.0
2010-10-20,38676.0
2010-10-21,38456.0
2010-10-22,37026.0
2010-10-25,36960.0
2010-10-26,36938.0
2010-10-27,37026.0
2010-10-28,35662.0
2010-10-29,34738.0
2010-11-01,35046.0
2010-11-02,36058.0
2010-11-03,35750.0
2010-11-04,35134.0
2010-11-05,34892.0
2010-11-08,34826.0
2010-11-09,34650.0
2010-11-10,34672.0
2010-11-11,35310.0
2010-11-12,35354.0
2010-11-15,35442.0
2010-11-16,35002.0
2010-11-17,35178.0
2010-11-18,36190.0
2010-11-19,36784.0
2010-11-22,36630.0
2010-11-23,35882.0
2010-11-24,36168.0
2010-11-26,36586.0
2010-11-29,35464.0
2010-11-30,35332.0
2010-12-01,35244.0
2010-12-02,35200.0
2010-12-03,35288.0
2010-12-06,35464.0
2010-12-07,34980.0
2010-12-08,35134.0
2010-12-09,35178.0
2010-12-10,35288.0
2010-12-13,35530.0
2010-12-14,35134.0
2010-12-15,34980.0
2010-12-16,35310.0
2010-12-17,35860.0
2010-12-20,35244.0
2010-12-21,35574.0
2010-12-22,35442.0
2010-12-23,35112.0
2010-12-27,34914.0
2010-12-28,35288.0
2010-12-29,35222.0
2010-12-30,36190.0
2010-12-31,36938.0
2011-01-03,37026.0
2011-01-04,36586.0
2011-01-05,37510.0
2011-01-06,37994.0
2011-01-07,37708.0
2011-01-10,37400.0
2011-01-11,37840.0
2011-01-12,37862.0
2011-01-13,37576.0
2011-01-14,37290.0
2011-01-18,38082.0
2011-01-19,37224.0
2011-01-20,36652.0
2011-01-21,36300.0
2011-01-24,35222.0
2011-01-25,35024.0
2011-01-26,35200.0
2011-01-27,35046.0
2011-01-28,34958.0
2011-01-31,34870.0
2011-02-01,34870.0
2011-02-02,35024.0
2011-02-03,35508.0
2011-02-04,35420.0
2011-02-07,35134.0
2011-02-08,35090.0
2011-02-09,34980.0
2011-02-10,34892.0
2011-02-11,35530.0
2011-02-14,34892.0
2011-02-15,34870.0
2011-02-16,34958.0
2011-02-17,35090.0
2011-02-18,34980.0
2011-02-22,34782.0
2011-02-23,34694.0
2011-02-24,34540.0
2011-02-25,34716.0
2011-02-28,34540.0
2011-03-01,33880.0
2011-03-02,33550.0
2011-03-03,33990.0
2011-03-04,34364.0
2011-03-07,34012.0
2011-03-08,34650.0
2011-03-09,34144.0
2011-03-10,33682.0
2011-03-11,33154.0
2011-03-14,34452.0
2011-03-15,34144.0
2011-03-16,33594.0
2011-03-17,33770.0
2011-03-18,33660.0
2011-03-21,34320.0
2011-03-22,34078.0
2011-03-23,33792.0
2011-03-24,33660.0
2011-03-25,33682.0
2011-03-28,34034.0
2011-03-29,34276.0
2011-03-30,34276.0
2011-03-31,33660.0
2011-04-01,34100.0
2011-04-04,34320.0
2011-04-05,34386.0
2011-04-06,34386.0
2011-04-07,34298.0
2011-04-08,34100.0
2011-04-11,34320.0
2011-04-12,34100.0
2011-04-13,33638.0
2011-04-14,34254.0
2011-04-15,33990.0
2011-04-18,34034.0
2011-04-19,34144.0
2011-04-20,34232.0
2011-04-21,34100.0
2011-04-25,33946.0
2011-04-26,33924.0
2011-04-27,34232.0
2011-04-28,34298.0
2011-04-29,34122.0
2011-05-02,34320.0
2011-05-03,34320.0
2011-05-04,34100.0
2011-05-05,34408.0
2011-05-06,34100.0
2011-05-09,34166.0
2011-05-10,34320.0
2011-05-11,34122.0
2011-05-12,34386.0
2011-05-13,34276.0
2011-05-16,34034.0
2011-05-17,34232.0
2011-05-18,34232.0
2011-05-19,34254.0
2011-05-20,34738.0
2011-05-23,34738.0
2011-05-24,41008.0
2011-05-25,39468.0
2011-05-26,39204.0
2011-05-27,38368.0
2011-05-31,38522.0
2011-06-01,38522.0
2011-06-02,40150.0
2011-06-03,39842.0
2011-06-06,40326.0
2011-06-07,39776.0
2011-06-08,39798.0
2011-06-09,39820.0
2011-06-10,40744.0
2011-06-13,40414.0
2011-06-14,37642.0
2011-06-15,36630.0
2011-06-16,36762.0
2011-06-17,35948.0
2011-06-20,37774.0
2011-06-21,38478.0
2011-06-22,38940.0
2011-06-23,37906.0
2011-06-24,38456.0
2011-06-27,38258.0
2011-06-28,38148.0
2011-06-29,37092.0
2011-06-30,37466.0
2011-07-01,37686.0
2011-07-05,37598.0
2011-07-06,37400.0
2011-07-07,37840.0
2011-07-08,37840.0
2011-07-11,36410.0
2011-07-12,36630.0
2011-07-13,35706.0
2011-07-14,34760.0
2011-07-15,34826.0
2011-07-18,34782.0
2011-07-19,35354.0
2011-07-20,35002.0
2011-07-21,34782.0
2011-07-22,34540.0
2011-07-25,33660.0
2011-07-26,32384.0
2011-07-27,31460.0
2011-07-28,31504.0
2011-07-29,31812.0
2011-08-01,30888.0
2011-08-02,29788.0
2011-08-03,29194.0
2011-08-04,26730.0
2011-08-05,25300.0
2011-08-08,22682.0
2011-08-09,24684.0
2011-08-10,23892.0
2011-08-11,25718.0
2011-08-12,25168.0
2011-08-15,26158.0
2011-08-16,26136.0
2011-08-17,25168.0
2011-08-18,23826.0
2011-08-19,24222.0
2011-08-22,24574.0
2011-08-23,25124.0
2011-08-24,26356.0
2011-08-25,24024.0
2011-08-26,24288.0
2011-08-29,25894.0
2011-08-30,26004.0
2011-08-31,26268.0
2011-09-01,24552.0
2011-09-02,23584.0
2011-09-06,23298.0
2011-09-07,24398.0
2011-09-08,23386.0
2011-09-09,22154.0
2011-09-12,22132.0
2011-09-13,21956.0
2011-09-14,21978.0
2011-09-15,22198.0
2011-09-16,22660.0
2011-09-19,22198.0
2011-09-20,22528.0
2011-09-21,22066.0
2011-09-22,21868.0
2011-09-23,22044.0
2011-09-26,22462.0
2011-09-27,22220.0
2011-09-28,21120.0
2011-09-29,21428.0
2011-09-30,21560.0
2011-10-03,20152.0
2011-10-04,20900.0
2011-10-05,20900.0
2011-10-06,21164.0
2011-10-07,21230.0
2011-10-10,22088.0
2011-10-11,21670.0
2011-10-12,21560.0
2011-10-13,21340.0
2011-10-14,21714.0
2011-10-17,20680.0
2011-10-18,20878.0
2011-10-19,20460.0
2011-10-20,20834.0
2011-10-21,21318.0
2011-10-24,21912.0
2011-10-25,21560.0
2011-10-26,22330.0
2011-10-27,22880.0
2011-10-28,24266.0
2011-10-31,25520.0
2011-11-01,24310.0
2011-11-02,24860.0
2011-11-03,25520.0
2011-11-04,27632.0
2011-11-07,26598.0
2011-11-08,27566.0
2011-11-09,26576.0
2011-11-10,27148.0
2011-11-11,27478.0
2011-11-14,26686.0
2011-11-15,27302.0
2011-11-16,26114.0
2011-11-17,25608.0
2011-11-18,25938.0
2011-11-21,25146.0
2011-11-22,25630.0
2011-11-23,24112.0
2011-11-25,22528.0
2011-11-28,24574.0
2011-11-29,24332.0
2011-11-30,26224.0
2011-12-01,25322.0
2011-12-02,24200.0
2011-12-05,24552.0
2011-12-06,24948.0
2011-12-07,24992.0
2011-12-08,23496.0
2011-12-09,25454.0
2011-12-12,25036.0
2011-12-13,24618.0
2011-12-14,24882.0
2011-12-15,24508.0
2011-12-16,24200.0
2011-12-19,24024.0
2011-12-20,25542.0
2011-12-21,25256.0
2011-12-22,25432.0
2011-12-23,25894.0
2011-12-27,25432.0
2011-12-28,24662.0
2011-12-29,25542.0
2011-12-30,25828.0
2012-01-03,26158.0
2012-01-04,25784.0
2012-01-05,25388.0
2012-01-06,25960.0
2012-01-09,27192.0
2012-01-10,27632.0
2012-01-11,27522.0
2012-01-12,27698.0
2012-01-13,27456.0
2012-01-17,28380.0
2012-01-18,28600.0
2012-01-19,29414.0
2012-01-20,29524.0
2012-01-23,29678.0
2012-01-24,30206.0
2012-01-25,30360.0
2012-01-26,30206.0
2012-01-27,30844.0
2012-01-30,30536.0
2012-01-31,30580.0
2012-02-01,30822.0
2012-02-02,31438.0
2012-02-03,31350.0
2012-02-06,33110.0
2012-02-07,33044.0
2012-02-08,33814.0
2012-02-09,31856.0
2012-02-10,31372.0
2012-02-13,32494.0
2012-02-14,30866.0
2012-02-15,30866.0
2012-02-16,31900.0
2012-02-17,31416.0
2012-02-21,32274.0
2012-02-22,32978.0
2012-02-23,33814.0
2012-02-24,34386.0
2012-02-27,35112.0
2012-02-28,35640.0
2012-02-29,35156.0
2012-03-01,35640.0
2012-03-02,34892.0
2012-03-05,35068.0
2012-03-06,34144.0
2012-03-07,34188.0
2012-03-08,34540.0
2012-03-09,34694.0
2012-03-12,33506.0
2012-03-13,34034.0
2012-03-14,35640.0
2012-03-15,38346.0
2012-03-16,30382.0
2012-03-19,30162.0
2012-03-20,28490.0
2012-03-21,28512.0
2012-03-22,27874.0
2012-03-23,28842.0
2012-03-26,29458.0
2012-03-27,30162.0
2012-03-28,29634.0
2012-03-29,29216.0
2012-03-30,29238.0
2012-04-02,29282.0
2012-04-03,29480.0
2012-04-04,28732.0
2012-04-05,29568.0
2012-04-09,29018.0
2012-04-10,28534.0
2012-04-11,28248.0
2012-04-12,28182.0
2012-04-13,26840.0
2012-04-16,26928.0
2012-04-17,26884.0
2012-04-18,26510.0
2012-04-19,26510.0
2012-04-20,26576.0
2012-04-23,26950.0
2012-04-24,27170.0
2012-04-25,28226.0
2012-04-26,28314.0
2012-04-27,28490.0
2012-04-30,28600.0
2012-05-01,28578.0
2012-05-02,28754.0
2012-05-03,28534.0
2012-05-04,28710.0
2012-05-07,28358.0
2012-05-08,28600.0
2012-05-09,28468.0
2012-05-10,28710.0
2012-05-11,28556.0
2012-05-14,27852.0
2012-05-15,27830.0
2012-05-16,27522.0
2012-05-17,27280.0
2012-05-18,28006.0
2012-05-21,28820.0
2012-05-22,28578.0
2012-05-23,28996.0
2012-05-24,28842.0
2012-05-25,28644.0
2012-05-29,28798.0
2012-05-30,28006.0
2012-05-31,27632.0
2012-06-01,28600.0
2012-06-04,27808.0
2012-06-05,28028.0
2012-06-06,28160.0
2012-06-07,27522.0
2012-06-08,27896.0
2012-06-11,26950.0
2012-06-12,28006.0
2012-06-13,27280.0
2012-06-14,27588.0
2012-06-15,27676.0
2012-06-18,28512.0
2012-06-19,29392.0
2012-06-20,29898.0
2012-06-21,29282.0
2012-06-22,29722.0
2012-06-25,29612.0
2012-06-26,29436.0
2012-06-27,29678.0
2012-06-28,28754.0
2012-06-29,29568.0
2012-07-02,31658.0
2012-07-03,31900.0
2012-07-05,31724.0
2012-07-06,31372.0
2012-07-09,31834.0
2012-07-10,31372.0
2012-07-11,31196.0
2012-07-12,31680.0
2012-07-13,32538.0
2012-07-16,31966.0
2012-07-17,32098.0
2012-07-18,32670.0
2012-07-19,32318.0
2012-07-20,31680.0
2012-07-23,30646.0
2012-07-24,30470.0
2012-07-25,31042.0
2012-07-26,30976.0
2012-07-27,32164.0
2012-07-30,30756.0
2012-07-31,30712.0
2012-08-01,30712.0
2012-08-02,30008.0
2012-08-03,31966.0
2012-08-06,31746.0
2012-08-07,31372.0
2012-08-08,31284.0
2012-08-09,31130.0
2012-08-10,31768.0
2012-08-13,31174.0
2012-08-14,31130.0
2012-08-15,31570.0
2012-08-16,31922.0
2012-08-17,31900.0
2012-08-20,32010.0
2012-08-21,31130.0
2012-08-22,31702.0
2012-08-23,31658.0
2012-08-24,31482.0
2012-08-27,31812.0
2012-08-28,31680.0
2012-08-29,31174.0
2012-08-30,30470.0
2012-08-31,30118.0
2012-09-04,30360.0
2012-09-05,30030.0
2012-09-06,30162.0
2012-09-07,30250.0
2012-09-10,30074.0
2012-09-11,29700.0
2012-09-12,30492.0
2012-09-13,31152.0
2012-09-14,31108.0
2012-09-17,31460.0
2012-09-18,31834.0
2012-09-19,31856.0
2012-09-20,31834.0
2012-09-21,31834.0
2012-09-24,31570.0
2012-09-25,31724.0
2012-09-26,31856.0
2012-09-27,31944.0
2012-09-28,31174.0
2012-10-01,31614.0
2012-10-02,31680.0
2012-10-03,31086.0
2012-10-04,31372.0
2012-10-05,30734.0
2012-10-08,31064.0
2012-10-09,30558.0
2012-10-10,30800.0
2012-10-11,30778.0
2012-10-12,30382.0
2012-10-15,30668.0
2012-10-16,30294.0
2012-10-17,30426.0
2012-10-18,30206.0
2012-10-19,28556.0
2012-10-22,27764.0
2012-10-23,27280.0
2012-10-24,27126.0
2012-10-25,27302.0
2012-10-26,26708.0
2012-10-31,27280.0
2012-11-01,27412.0
2012-11-02,26642.0
2012-11-05,26774.0
2012-11-06,26928.0
2012-11-07,26576.0
2012-11-08,26400.0
2012-11-09,26598.0
2012-11-12,26510.0
2012-11-13,26114.0
2012-11-14,26268.0
2012-11-15,25960.0
2012-11-16,25828.0
2012-11-19,25938.0
2012-11-20,26048.0
2012-11-21,26312.0
2012-11-23,26444.0
2012-11-26,27676.0
2012-11-27,28138.0
2012-11-28,28688.0
2012-11-29,28402.0
2012-11-30,27742.0
2012-12-03,28182.0
2012-12-04,28666.0
2012-12-05,28578.0
2012-12-06,28644.0
2012-12-07,28512.0
2012-12-10,28490.0
2012-12-11,28556.0
2012-12-12,28138.0
2012-12-13,27500.0
2012-12-14,27830.0
2012-12-17,28050.0
2012-12-18,28050.0
2012-12-19,27610.0
2012-12-20,28270.0
2012-12-21,27324.0
2012-12-24,26950.0
2012-12-26,25960.0
2012-12-27,26048.0
2012-12-28,26026.0
2012-12-31,28864.0
2013-01-02,29458.0
2013-01-03,29348.0
2013-01-04,29084.0
2013-01-07,28842.0
2013-01-08,28292.0
2013-01-09,29106.0
2013-01-10,28864.0
2013-01-11,28996.0
2013-01-14,28798.0
2013-01-15,28732.0
2013-01-16,28160.0
2013-01-17,27940.0
2013-01-18,27632.0
2013-01-22,27500.0
2013-01-23,27038.0
2013-01-24,26840.0
2013-01-25,27082.0
2013-01-28,28644.0
2013-01-29,30008.0
2013-01-30,29260.0
2013-01-31,28952.0
2013-02-01,28336.0
2013-02-04,27324.0
2013-02-05,27170.0
2013-02-06,26950.0
2013-02-07,26708.0
2013-02-08,26510.0
2013-02-11,25938.0
2013-02-12,26180.0
2013-02-13,26356.0
2013-02-14,26334.0
2013-02-15,26444.0
2013-02-19,26444.0
2013-02-20,27258.0
2013-02-21,26554.0
2013-02-22,26664.0
2013-02-25,26268.0
2013-02-26,26840.0
2013-02-27,26422.0
2013-02-28,26158.0
2013-03-01,27104.0
2013-03-04,27434.0
2013-03-05,28072.0
2013-03-06,27236.0
2013-03-07,27390.0
2013-03-08,26994.0
2013-03-11,26620.0
2013-03-12,26290.0
2013-03-13,26642.0
2013-03-14,26884.0
2013-03-15,26818.0
2013-03-18,26202.0
2013-03-19,25938.0
2013-03-20,25872.0
2013-03-21,25916.0
2013-03-22,25872.0
2013-03-25,26114.0
2013-03-26,26048.0
2013-03-27,25894.0
2013-03-28,24926.0
2013-04-01,23760.0
2013-04-02,23650.0
2013-04-03,23210.0
2013-04-04,23298.0
2013-04-05,22836.0
2013-04-08,22902.0
2013-04-09,22044.0
2013-04-10,22440.0
2013-04-11,23562.0
2013-04-12,23144.0
2013-04-15,22924.0
2013-04-16,22968.0
2013-04-17,22286.0
2013-04-18,22462.0
2013-04-19,22550.0
2013-04-22,22616.0
2013-04-23,23474.0
2013-04-24,22682.0
2013-04-25,22748.0
2013-04-26,22440.0
2013-04-29,22264.0
2013-04-30,22286.0
2013-05-01,20658.0
2013-05-02,20944.0
2013-05-03,22484.0
2013-05-06,22968.0
2013-05-07,22088.0
2013-05-08,22132.0
2013-05-09,21934.0
2013-05-10,22066.0
2013-05-13,22198.0
2013-05-14,22176.0
2013-05-15,22242.0
2013-05-16,22924.0
2013-05-17,23100.0
2013-05-20,22946.0
2013-05-21,22990.0
2013-05-22,22374.0
2013-05-23,23408.0
2013-05-24,23606.0
2013-05-28,23452.0
2013-05-29,22396.0
2013-05-30,22990.0
2013-05-31,22660.0
2013-06-03,22616.0
2013-06-04,22022.0
2013-06-05,21560.0
2013-06-06,22132.0
2013-06-07,22352.0
2013-06-10,22704.0
2013-06-11,22220.0
2013-06-12,21714.0
2013-06-13,22044.0
2013-06-14,22066.0
2013-06-17,21956.0
2013-06-18,22066.0
2013-06-19,20944.0
2013-06-20,20592.0
2013-06-21,21450.0
2013-06-24,20922.0
2013-06-25,20856.0
2013-06-26,20988.0
2013-06-27,21560.0
2013-06-28,21560.0
2013-07-01,21362.0
2013-07-02,20966.0
2013-07-03,20482.0
2013-07-05,20988.0
2013-07-08,21340.0
2013-07-09,21494.0
2013-07-10,21340.0
2013-07-11,21362.0
2013-07-12,21956.0
2013-07-15,22330.0
2013-07-16,22286.0
2013-07-17,22110.0
2013-07-18,22132.0
2013-07-19,21956.0
2013-07-22,22154.0
2013-07-23,22154.0
2013-07-24,22000.0
2013-07-25,22088.0
2013-07-26,21956.0
2013-07-29,21890.0
2013-07-30,21560.0
2013-07-31,21494.0
2013-08-01,21560.0
2013-08-02,21670.0
2013-08-05,21340.0
2013-08-06,21076.0
2013-08-07,20724.0
2013-08-08,21098.0
2013-08-09,20416.0
2013-08-12,20504.0
2013-08-13,20526.0
2013-08-14,20218.0
2013-08-15,19514.0
2013-08-16,19492.0
2013-08-19,19096.0
2013-08-20,19800.0
2013-08-21,19338.0
2013-08-22,19844.0
2013-08-23,20218.0
2013-08-26,19822.0
2013-08-27,18942.0
2013-08-28,19932.0
2013-08-29,20196.0
2013-08-30,19690.0
2013-09-03,19602.0
2013-09-04,19646.0
2013-09-05,19866.0
2013-09-06,19976.0
2013-09-09,20372.0
2013-09-10,20372.0
2013-09-11,20196.0
2013-09-12,19822.0
2013-09-13,20042.0
2013-09-16,20284.0
2013-09-17,20724.0
2013-09-18,20702.0
2013-09-19,20680.0
2013-09-20,20504.0
2013-09-23,19932.0
2013-09-24,19734.0
2013-09-25,19976.0
2013-09-26,20262.0
2013-09-27,20174.0
2013-09-30,20394.0
2013-10-01,20108.0
2013-10-02,19756.0
2013-10-03,19096.0
2013-10-04,19690.0
2013-10-07,19426.0
2013-10-08,18722.0
2013-10-09,18700.0
2013-10-10,19118.0
2013-10-11,19580.0
2013-10-14,19426.0
2013-10-15,18678.0
2013-10-16,18766.0
2013-10-17,18788.0
2013-10-18,18788.0
2013-10-21,17182.0
2013-10-22,16324.0
2013-10-23,16434.0
2013-10-24,15642.0
2013-10-25,15862.0
2013-10-28,16280.0
2013-10-29,16588.0
2013-10-30,15862.0
2013-10-31,15466.0
2013-11-01,15378.0
2013-11-04,15356.0
2013-11-05,15290.0
2013-11-06,14740.0
2013-11-07,15026.0
2013-11-08,16060.0
2013-11-11,16214.0
2013-11-12,15620.0
2013-11-13,16192.0
2013-11-14,16104.0
2013-11-15,16258.0
2013-11-18,16456.0
2013-11-19,16082.0
2013-11-20,16984.0
2013-11-21,17644.0
2013-11-22,17468.0
2013-11-25,17182.0
2013-11-26,17952.0
2013-11-27,18502.0
2013-11-29,18898.0
2013-12-02,18678.0
2013-12-03,17380.0
2013-12-04,17556.0
2013-12-05,17358.0
2013-12-06,17600.0
2013-12-09,18458.0
2013-12-10,18678.0
2013-12-11,18062.0
2013-12-12,17688.0
2013-12-13,17820.0
2013-12-16,17776.0
2013-12-17,17534.0
2013-12-18,17798.0
2013-12-19,17842.0
2013-12-20,18480.0
2013-12-23,18414.0
2013-12-24,18392.0
2013-12-26,18546.0
2013-12-27,18436.0
2013-12-30,18458.0
2013-12-31,18348.0
2014-01-02,19800.0
2014-01-03,20394.0
2014-01-06,20350.0
2014-01-07,19602.0
2014-01-08,19558.0
2014-01-09,19382.0
2014-01-10,20526.0
2014-01-13,20152.0
2014-01-14,20790.0
2014-01-15,21648.0
2014-01-16,21538.0
2014-01-17,21318.0
2014-01-21,22418.0
2014-01-22,22902.0
2014-01-23,23848.0
2014-01-24,23342.0
2014-01-27,21296.0
2014-01-28,22968.0
2014-01-29,22682.0
2014-01-30,24068.0
2014-01-31,23760.0
2014-02-03,23386.0
2014-02-04,23408.0
2014-02-05,23298.0
2014-02-06,23452.0
2014-02-07,25146.0
2014-02-10,26598.0
2014-02-11,25388.0
2014-02-12,25476.0
2014-02-13,25740.0
2014-02-14,25366.0
2014-02-18,26202.0
2014-02-19,25740.0
2014-02-20,25938.0
2014-02-21,25454.0
2014-02-24,25476.0
2014-02-25,24794.0
2014-02-26,25322.0
2014-02-27,25740.0
2014-02-28,24244.0
2014-03-03,24266.0
2014-03-04,25058.0
2014-03-05,26752.0
2014-03-06,27038.0
2014-03-07,27984.0
2014-03-10,30470.0
2014-03-11,28864.0
2014-03-12,28512.0
2014-03-13,27214.0
2014-03-14,25938.0
