,FEX
2011-02-08,29.170000076293945
2011-02-09,29.1200008392334
2011-02-10,29.260000228881836
2011-02-11,29.43000030517578
2011-02-14,29.5
2011-02-15,29.3700008392334
2011-02-16,29.6299991607666
2011-02-17,29.770000457763672
2011-02-18,29.790000915527344
2011-02-22,29.010000228881836
2011-02-23,28.770000457763672
2011-02-24,28.799999237060547
2011-02-25,29.219999313354492
2011-02-28,29.3700008392334
2011-03-01,28.8700008392334
2011-03-02,28.959999084472656
2011-03-03,29.520000457763672
2011-03-04,29.329999923706055
2011-03-07,29.010000228881836
2011-03-08,29.270000457763672
2011-03-09,29.190000534057617
2011-03-10,28.649999618530273
2011-03-11,28.93000030517578
2011-03-14,28.729999542236328
2011-03-15,28.440000534057617
2011-03-16,28.0
2011-03-17,28.290000915527344
2011-03-18,28.40999984741211
2011-03-21,28.8799991607666
2011-03-22,28.719999313354492
2011-03-23,28.829999923706055
2011-03-24,29.149999618530273
2011-03-25,29.280000686645508
2011-03-28,29.170000076293945
2011-03-29,29.420000076293945
2011-03-30,29.670000076293945
2011-03-31,29.65999984741211
2011-04-01,29.81999969482422
2011-04-04,29.780000686645508
2011-04-05,29.8799991607666
2011-04-06,29.899999618530273
2011-04-07,29.860000610351562
2011-04-08,29.700000762939453
2011-04-11,29.530000686645508
2011-04-12,29.299999237060547
2011-04-13,29.3700008392334
2011-04-14,29.389999389648438
2011-04-15,29.59000015258789
2011-04-18,29.18000030517578
2011-04-19,29.350000381469727
2011-04-20,29.850000381469727
2011-04-21,29.979999542236328
2011-04-25,29.950000762939453
2011-04-26,30.190000534057617
2011-04-27,30.350000381469727
2011-04-28,30.3700008392334
2011-04-29,30.469999313354492
2011-05-02,30.399999618530273
2011-05-03,30.18000030517578
2011-05-04,29.93000030517578
2011-05-05,29.81999969482422
2011-05-06,29.950000762939453
2011-05-09,30.1299991607666
2011-05-10,30.440000534057617
2011-05-11,30.09000015258789
2011-05-12,30.309999465942383
2011-05-13,30.06999969482422
2011-05-16,29.8799991607666
2011-05-17,29.790000915527344
2011-05-18,30.139999389648438
2011-05-19,30.170000076293945
2011-05-20,29.969999313354492
2011-05-23,29.579999923706055
2011-05-24,29.510000228881836
2011-05-25,29.6299991607666
2011-05-26,29.719999313354492
2011-05-27,29.889999389648438
2011-05-31,30.149999618530273
2011-06-01,29.469999313354492
2011-06-02,29.399999618530273
2011-06-03,29.09000015258789
2011-06-06,28.719999313354492
2011-06-07,28.729999542236328
2011-06-08,28.520000457763672
2011-06-09,28.809999465942383
2011-06-10,28.3700008392334
2011-06-13,28.280000686645508
2011-06-14,28.75
2011-06-15,28.209999084472656
2011-06-16,28.270000457763672
2011-06-17,28.3700008392334
2011-06-20,28.520000457763672
2011-06-21,28.90999984741211
2011-06-22,28.709999084472656
2011-06-23,28.649999618530273
2011-06-24,28.329999923706055
2011-06-27,28.549999237060547
2011-06-28,28.989999771118164
2011-06-29,29.209999084472656
2011-06-30,29.489999771118164
2011-07-01,29.93000030517578
2011-07-05,29.860000610351562
2011-07-06,29.860000610351562
2011-07-07,30.219999313354492
2011-07-08,29.959999084472656
2011-07-11,29.350000381469727
2011-07-12,29.200000762939453
2011-07-13,29.25
2011-07-14,29.0
2011-07-15,29.09000015258789
2011-07-18,28.780000686645508
2011-07-19,29.280000686645508
2011-07-20,29.200000762939453
2011-07-21,29.610000610351562
2011-07-22,29.6200008392334
2011-07-25,29.3700008392334
2011-07-26,29.309999465942383
2011-07-27,28.6299991607666
2011-07-28,28.520000457763672
2011-07-29,28.3799991607666
2011-08-01,28.200000762939453
2011-08-02,27.309999465942383
2011-08-03,27.440000534057617
2011-08-04,26.030000686645508
2011-08-05,26.030000686645508
2011-08-08,24.139999389648438
2011-08-09,25.3700008392334
2011-08-10,24.34000015258789
2011-08-11,25.559999465942383
2011-08-12,25.709999084472656
2011-08-15,26.299999237060547
2011-08-16,26.020000457763672
2011-08-17,25.959999084472656
2011-08-18,24.719999313354492
2011-08-19,24.309999465942383
2011-08-22,24.350000381469727
2011-08-23,25.270000457763672
2011-08-24,25.639999389648438
2011-08-25,25.149999618530273
2011-08-26,25.6200008392334
2011-08-29,26.469999313354492
2011-08-30,26.56999969482422
2011-08-31,26.700000762939453
2011-09-01,26.360000610351562
2011-09-02,25.65999984741211
2011-09-06,25.459999084472656
2011-09-07,26.270000457763672
2011-09-08,25.969999313354492
2011-09-09,25.299999237060547
2011-09-12,25.43000030517578
2011-09-13,25.81999969482422
2011-09-14,26.170000076293945
2011-09-15,26.59000015258789
2011-09-16,26.68000030517578
2011-09-19,26.440000534057617
2011-09-20,26.329999923706055
2011-09-21,25.479999542236328
2011-09-22,24.649999618530273
2011-09-23,24.84000015258789
2011-09-26,25.440000534057617
2011-09-27,25.700000762939453
2011-09-28,25.059999465942383
2011-09-29,25.200000762939453
2011-09-30,24.520000457763672
2011-10-03,23.68000030517578
2011-10-04,24.360000610351562
2011-10-05,24.850000381469727
2011-10-06,25.420000076293945
2011-10-07,25.200000762939453
2011-10-10,26.020000457763672
2011-10-11,26.079999923706055
2011-10-12,26.360000610351562
2011-10-13,26.290000915527344
2011-10-14,26.75
2011-10-17,26.170000076293945
2011-10-18,26.770000457763672
2011-10-19,26.399999618530273
2011-10-20,26.59000015258789
2011-10-21,27.18000030517578
2011-10-24,27.6200008392334
2011-10-25,26.979999542236328
2011-10-26,27.260000228881836
2011-10-27,28.350000381469727
2011-10-28,28.3799991607666
2011-10-31,27.639999389648438
2011-11-01,26.8700008392334
2011-11-02,27.31999969482422
2011-11-03,27.84000015258789
2011-11-04,27.75
2011-11-07,27.860000610351562
2011-11-08,28.190000534057617
2011-11-09,27.1200008392334
2011-11-10,27.350000381469727
2011-11-11,27.950000762939453
2011-11-14,27.639999389648438
2011-11-15,27.780000686645508
2011-11-16,27.239999771118164
2011-11-17,26.719999313354492
2011-11-18,26.670000076293945
2011-11-21,26.25
2011-11-22,26.059999465942383
2011-11-23,25.450000762939453
2011-11-25,25.420000076293945
2011-11-28,26.139999389648438
2011-11-29,26.239999771118164
2011-11-30,27.360000610351562
2011-12-01,27.309999465942383
2011-12-02,27.299999237060547
2011-12-05,27.59000015258789
2011-12-06,27.59000015258789
2011-12-07,27.6200008392334
2011-12-08,26.969999313354492
2011-12-09,27.459999084472656
2011-12-12,27.0
2011-12-13,26.639999389648438
2011-12-14,26.329999923706055
2011-12-15,26.469999313354492
2011-12-16,26.56999969482422
2011-12-19,26.1299991607666
2011-12-20,27.010000228881836
2011-12-21,26.950000762939453
2011-12-22,27.170000076293945
2011-12-23,27.399999618530273
2011-12-27,27.43000030517578
2011-12-28,27.040000915527344
2011-12-29,27.280000686645508
2011-12-30,27.170000076293945
2012-01-03,27.559999465942383
2012-01-04,27.59000015258789
2012-01-05,27.6200008392334
2012-01-06,27.600000381469727
2012-01-09,27.670000076293945
2012-01-10,27.969999313354492
2012-01-11,28.010000228881836
2012-01-12,28.1200008392334
2012-01-13,27.920000076293945
2012-01-17,28.010000228881836
2012-01-18,28.440000534057617
2012-01-19,28.610000610351562
2012-01-20,28.549999237060547
2012-01-23,28.6299991607666
2012-01-24,28.600000381469727
2012-01-25,28.850000381469727
2012-01-26,28.59000015258789
2012-01-27,28.6200008392334
2012-01-30,28.450000762939453
2012-01-31,28.450000762939453
2012-02-01,28.75
2012-02-02,28.8700008392334
2012-02-03,29.3700008392334
2012-02-06,29.34000015258789
2012-02-07,29.420000076293945
2012-02-08,29.520000457763672
2012-02-09,29.579999923706055
2012-02-10,29.31999969482422
2012-02-13,29.520000457763672
2012-02-14,29.510000228881836
2012-02-15,29.40999984741211
2012-02-16,29.760000228881836
2012-02-17,29.889999389648438
2012-02-21,29.81999969482422
2012-02-22,29.690000534057617
2012-02-23,29.889999389648438
2012-02-24,29.93000030517578
2012-02-27,29.940000534057617
2012-02-28,29.979999542236328
2012-02-29,29.829999923706055
2012-03-01,30.010000228881836
2012-03-02,29.860000610351562
2012-03-05,29.690000534057617
2012-03-06,29.1299991607666
2012-03-07,29.420000076293945
2012-03-08,29.75
2012-03-09,29.920000076293945
2012-03-12,29.829999923706055
2012-03-13,30.329999923706055
2012-03-14,30.209999084472656
2012-03-15,30.479999542236328
2012-03-16,30.520000457763672
2012-03-19,30.600000381469727
2012-03-20,30.440000534057617
2012-03-21,30.389999389648438
2012-03-22,30.110000610351562
2012-03-23,30.229999542236328
2012-03-26,30.6299991607666
2012-03-27,30.520000457763672
2012-03-28,30.229999542236328
2012-03-29,30.219999313354492
2012-03-30,30.270000457763672
2012-04-02,30.530000686645508
2012-04-03,30.34000015258789
2012-04-04,30.049999237060547
2012-04-05,29.940000534057617
2012-04-09,29.559999465942383
2012-04-10,28.969999313354492
2012-04-11,29.239999771118164
2012-04-12,29.770000457763672
2012-04-13,29.440000534057617
2012-04-16,29.389999389648438
2012-04-17,29.809999465942383
2012-04-18,29.709999084472656
2012-04-19,29.59000015258789
2012-04-20,29.610000610351562
2012-04-23,29.34000015258789
2012-04-24,29.360000610351562
2012-04-25,29.790000915527344
2012-04-26,30.020000457763672
2012-04-27,30.079999923706055
2012-04-30,29.959999084472656
2012-05-01,30.1299991607666
2012-05-02,30.049999237060547
2012-05-03,29.68000030517578
2012-05-04,29.229999542236328
2012-05-07,29.170000076293945
2012-05-08,29.010000228881836
2012-05-09,28.940000534057617
2012-05-10,28.8700008392334
2012-05-11,28.81999969482422
2012-05-14,28.450000762939453
2012-05-15,28.209999084472656
2012-05-16,28.030000686645508
2012-05-17,27.459999084472656
2012-05-18,27.200000762939453
2012-05-21,27.770000457763672
2012-05-22,27.799999237060547
2012-05-23,27.920000076293945
2012-05-24,27.899999618530273
2012-05-25,27.979999542236328
2012-05-29,28.34000015258789
2012-05-30,27.8799991607666
2012-05-31,27.719999313354492
2012-06-01,26.889999389648438
2012-06-04,26.860000610351562
2012-06-05,27.149999618530273
2012-06-06,27.809999465942383
2012-06-07,27.75
2012-06-08,27.979999542236328
2012-06-11,27.540000915527344
2012-06-12,27.899999618530273
2012-06-13,27.59000015258789
2012-06-14,27.81999969482422
2012-06-15,28.18000030517578
2012-06-18,28.260000228881836
2012-06-19,28.639999389648438
2012-06-20,28.56999969482422
2012-06-21,27.649999618530273
2012-06-22,27.829999923706055
2012-06-25,27.329999923706055
2012-06-26,27.510000228881836
2012-06-27,27.75
2012-06-28,27.690000534057617
2012-06-29,28.479999542236328
2012-07-02,28.530000686645508
2012-07-03,28.770000457763672
2012-07-05,28.670000076293945
2012-07-06,28.360000610351562
2012-07-09,28.209999084472656
2012-07-10,27.8700008392334
2012-07-11,27.899999618530273
2012-07-12,27.739999771118164
2012-07-13,28.15999984741211
2012-07-16,28.06999969482422
2012-07-17,28.290000915527344
2012-07-18,28.510000228881836
2012-07-19,28.59000015258789
2012-07-20,28.290000915527344
2012-07-23,27.979999542236328
2012-07-24,27.709999084472656
2012-07-25,27.690000534057617
2012-07-26,28.290000915527344
2012-07-27,28.899999618530273
2012-07-30,28.850000381469727
2012-07-31,28.649999618530273
2012-08-01,28.600000381469727
2012-08-02,28.329999923706055
2012-08-03,28.940000534057617
2012-08-06,28.969999313354492
2012-08-07,29.25
2012-08-08,29.309999465942383
2012-08-09,29.399999618530273
2012-08-10,29.40999984741211
2012-08-13,29.360000610351562
2012-08-14,29.3799991607666
2012-08-15,29.399999618530273
2012-08-16,29.65999984741211
2012-08-17,29.75
2012-08-20,29.75
2012-08-21,29.719999313354492
2012-08-22,29.639999389648438
2012-08-23,29.31999969482422
2012-08-24,29.540000915527344
2012-08-27,29.479999542236328
2012-08-28,29.489999771118164
2012-08-29,29.540000915527344
2012-08-30,29.34000015258789
2012-08-31,29.459999084472656
2012-09-04,29.420000076293945
2012-09-05,29.3799991607666
2012-09-06,30.010000228881836
2012-09-07,30.200000762939453
2012-09-10,30.020000457763672
2012-09-11,30.170000076293945
2012-09-12,30.25
2012-09-13,30.700000762939453
2012-09-14,30.899999618530273
2012-09-17,30.690000534057617
2012-09-18,30.549999237060547
2012-09-19,30.670000076293945
2012-09-20,30.6200008392334
2012-09-21,30.639999389648438
2012-09-24,30.510000228881836
2012-09-25,30.1299991607666
2012-09-26,29.920000076293945
2012-09-27,30.200000762939453
2012-09-28,30.139999389648438
2012-10-01,30.229999542236328
2012-10-02,30.299999237060547
2012-10-03,30.329999923706055
2012-10-04,30.6200008392334
2012-10-05,30.610000610351562
2012-10-08,30.559999465942383
2012-10-09,30.299999237060547
2012-10-10,30.030000686645508
2012-10-11,30.190000534057617
2012-10-12,30.0
2012-10-15,30.219999313354492
2012-10-16,30.6299991607666
2012-10-17,30.799999237060547
2012-10-18,30.8799991607666
2012-10-19,30.329999923706055
2012-10-22,30.309999465942383
2012-10-23,29.940000534057617
2012-10-24,29.75
2012-10-25,29.8700008392334
2012-10-26,29.81999969482422
2012-10-31,29.8700008392334
2012-11-01,30.290000915527344
2012-11-02,29.93000030517578
2012-11-05,30.040000915527344
2012-11-06,30.329999923706055
2012-11-07,29.6200008392334
2012-11-08,29.25
2012-11-09,29.239999771118164
2012-11-12,29.280000686645508
2012-11-13,29.190000534057617
2012-11-14,28.770000457763672
2012-11-15,28.770000457763672
2012-11-16,28.940000534057617
2012-11-19,29.530000686645508
2012-11-20,29.559999465942383
2012-11-21,29.639999389648438
2012-11-23,30.020000457763672
2012-11-26,29.940000534057617
2012-11-27,29.809999465942383
2012-11-28,30.030000686645508
2012-11-29,30.149999618530273
2012-11-30,30.170000076293945
2012-12-03,29.989999771118164
2012-12-04,30.010000228881836
2012-12-05,30.15999984741211
2012-12-06,30.299999237060547
2012-12-07,30.3700008392334
2012-12-10,30.479999542236328
2012-12-11,30.6299991607666
2012-12-12,30.639999389648438
2012-12-13,30.459999084472656
2012-12-14,30.399999618530273
2012-12-17,30.75
2012-12-18,31.190000534057617
2012-12-19,31.059999465942383
2012-12-20,31.280000686645508
2012-12-21,30.68000030517578
2012-12-24,30.600000381469727
2012-12-26,30.420000076293945
2012-12-27,30.399999618530273
2012-12-28,30.06999969482422
2012-12-31,30.649999618530273
2013-01-02,31.3700008392334
2013-01-03,31.3700008392334
2013-01-04,31.610000610351562
2013-01-07,31.43000030517578
2013-01-08,31.280000686645508
2013-01-09,31.3799991607666
2013-01-10,31.6299991607666
2013-01-11,31.530000686645508
2013-01-14,31.56999969482422
2013-01-15,31.75
2013-01-16,31.709999084472656
2013-01-17,32.0
2013-01-18,32.09000015258789
2013-01-22,32.36000061035156
2013-01-23,32.34000015258789
2013-01-24,32.540000915527344
2013-01-25,32.75
2013-01-28,32.650001525878906
2013-01-29,32.83000183105469
2013-01-30,32.65999984741211
2013-01-31,32.65999984741211
2013-02-01,32.939998626708984
2013-02-04,32.58000183105469
2013-02-05,32.880001068115234
2013-02-06,33.0
2013-02-07,32.90999984741211
2013-02-08,33.11000061035156
2013-02-11,33.06999969482422
2013-02-12,33.18000030517578
2013-02-13,33.279998779296875
2013-02-14,33.31999969482422
2013-02-15,33.25
2013-02-19,33.470001220703125
2013-02-20,32.84000015258789
2013-02-21,32.54999923706055
2013-02-22,32.88999938964844
2013-02-25,32.18000030517578
2013-02-26,32.439998626708984
2013-02-27,32.959999084472656
2013-02-28,32.91999816894531
2013-03-01,32.9900016784668
2013-03-04,33.16999816894531
2013-03-05,33.5099983215332
2013-03-06,33.59000015258789
2013-03-07,33.689998626708984
2013-03-08,33.939998626708984
2013-03-11,33.970001220703125
2013-03-12,33.97999954223633
2013-03-13,34.04999923706055
2013-03-14,34.29999923706055
2013-03-15,34.25
2013-03-18,34.0099983215332
2013-03-19,33.83000183105469
2013-03-20,34.13999938964844
2013-03-21,33.66999816894531
2013-03-22,33.869998931884766
2013-03-25,33.779998779296875
2013-03-26,34.02000045776367
2013-03-27,34.09000015258789
2013-03-28,34.2400016784668
2013-04-01,34.02000045776367
2013-04-02,34.0
2013-04-03,33.59000015258789
2013-04-04,33.7599983215332
2013-04-05,33.65999984741211
2013-04-08,33.939998626708984
2013-04-09,34.040000915527344
2013-04-10,34.4900016784668
2013-04-11,34.619998931884766
2013-04-12,34.459999084472656
2013-04-15,33.47999954223633
2013-04-16,33.9900016784668
2013-04-17,33.41999816894531
2013-04-18,33.27000045776367
2013-04-19,33.630001068115234
2013-04-22,33.7599983215332
2013-04-23,34.119998931884766
2013-04-24,34.290000915527344
2013-04-25,34.529998779296875
2013-04-26,34.38999938964844
2013-04-29,34.58000183105469
2013-04-30,34.65999984741211
2013-05-01,34.279998779296875
2013-05-02,34.66999816894531
2013-05-03,35.13999938964844
2013-05-06,35.220001220703125
2013-05-07,35.43000030517578
2013-05-08,35.560001373291016
2013-05-09,35.38999938964844
2013-05-10,35.65999984741211
2013-05-13,35.619998931884766
2013-05-14,36.08000183105469
2013-05-15,36.29999923706055
2013-05-16,36.09000015258789
2013-05-17,36.56999969482422
2013-05-20,36.599998474121094
2013-05-21,36.630001068115234
2013-05-22,36.16999816894531
2013-05-23,36.060001373291016
2013-05-24,36.04999923706055
2013-05-28,36.27000045776367
2013-05-29,36.040000915527344
2013-05-30,36.209999084472656
2013-05-31,35.630001068115234
2013-06-03,35.77000045776367
2013-06-04,35.58000183105469
2013-06-05,35.0099983215332
2013-06-06,35.400001525878906
2013-06-07,35.90999984741211
2013-06-10,35.880001068115234
2013-06-11,35.47999954223633
2013-06-12,35.16999816894531
2013-06-13,35.83000183105469
2013-06-14,35.619998931884766
2013-06-17,35.91999816894531
2013-06-18,36.189998626708984
2013-06-19,35.66999816894531
2013-06-20,34.81999969482422
2013-06-21,34.72999954223633
2013-06-24,34.290000915527344
2013-06-25,34.689998626708984
2013-06-26,35.029998779296875
2013-06-27,35.33000183105469
2013-06-28,35.209999084472656
2013-07-01,35.439998626708984
2013-07-02,35.34000015258789
2013-07-03,35.29999923706055
2013-07-05,35.70000076293945
2013-07-08,35.900001525878906
2013-07-09,36.150001525878906
2013-07-10,36.130001068115234
2013-07-11,36.66999816894531
2013-07-12,36.779998779296875
2013-07-15,36.86000061035156
2013-07-16,36.65999984741211
2013-07-17,36.720001220703125
2013-07-18,37.04999923706055
2013-07-19,37.15999984741211
2013-07-22,37.25
2013-07-23,37.20000076293945
2013-07-24,36.939998626708984
2013-07-25,37.11000061035156
2013-07-26,37.09000015258789
2013-07-29,36.970001220703125
2013-07-30,37.060001373291016
2013-07-31,37.16999816894531
2013-08-01,37.75
2013-08-02,37.779998779296875
2013-08-05,37.7599983215332
2013-08-06,37.5
2013-08-07,37.310001373291016
2013-08-08,37.560001373291016
2013-08-09,37.5099983215332
2013-08-12,37.47999954223633
2013-08-13,37.54999923706055
2013-08-14,37.34000015258789
2013-08-15,36.790000915527344
2013-08-16,36.68000030517578
2013-08-19,36.349998474121094
2013-08-20,36.650001525878906
2013-08-21,36.400001525878906
2013-08-22,36.790000915527344
2013-08-23,36.900001525878906
2013-08-26,36.72999954223633
2013-08-27,36.060001373291016
2013-08-28,36.150001525878906
2013-08-29,36.29999923706055
2013-08-30,36.11000061035156
2013-09-03,36.31999969482422
2013-09-04,36.66999816894531
2013-09-05,36.779998779296875
2013-09-06,36.779998779296875
2013-09-09,37.209999084472656
2013-09-10,37.529998779296875
2013-09-11,37.66999816894531
2013-09-12,37.45000076293945
2013-09-13,37.599998474121094
2013-09-16,37.84000015258789
2013-09-17,38.029998779296875
2013-09-18,38.459999084472656
2013-09-19,38.34000015258789
2013-09-20,37.900001525878906
2013-09-23,37.70000076293945
2013-09-24,37.75
2013-09-25,37.66999816894531
2013-09-26,37.81999969482422
2013-09-27,37.650001525878906
2013-09-30,37.5099983215332
2013-10-01,37.810001373291016
2013-10-02,37.81999969482422
2013-10-03,37.52000045776367
2013-10-04,37.81999969482422
2013-10-07,37.470001220703125
2013-10-08,36.970001220703125
2013-10-09,36.970001220703125
2013-10-10,37.79999923706055
2013-10-11,38.04999923706055
2013-10-14,38.209999084472656
2013-10-15,37.86000061035156
2013-10-16,38.38999938964844
2013-10-17,38.70000076293945
2013-10-18,38.97999954223633
2013-10-21,38.959999084472656
2013-10-22,39.2599983215332
2013-10-23,39.0099983215332
2013-10-24,39.11000061035156
2013-10-25,39.31999969482422
2013-10-28,39.29999923706055
2013-10-29,39.599998474121094
2013-10-30,39.36000061035156
2013-10-31,39.2400016784668
2013-11-01,39.36000061035156
2013-11-04,39.599998474121094
2013-11-05,39.459999084472656
2013-11-06,39.54999923706055
2013-11-07,38.93000030517578
2013-11-08,39.4900016784668
2013-11-11,39.58000183105469
2013-11-12,39.470001220703125
2013-11-13,39.849998474121094
2013-11-14,40.06999969482422
2013-11-15,40.22999954223633
2013-11-18,39.9900016784668
2013-11-19,39.849998474121094
2013-11-20,39.7400016784668
2013-11-21,40.09000015258789
2013-11-22,40.290000915527344
2013-11-25,40.209999084472656
2013-11-26,40.2400016784668
2013-11-27,40.349998474121094
2013-11-29,40.290000915527344
2013-12-02,40.13999938964844
2013-12-03,40.02000045776367
2013-12-04,39.95000076293945
2013-12-05,39.779998779296875
2013-12-06,40.22999954223633
2013-12-09,40.2599983215332
2013-12-10,40.18000030517578
2013-12-11,39.619998931884766
2013-12-12,39.58000183105469
2013-12-13,39.61000061035156
2013-12-16,39.900001525878906
2013-12-17,39.83000183105469
2013-12-18,40.2599983215332
2013-12-19,40.2400016784668
2013-12-20,40.59000015258789
2013-12-23,40.65999984741211
2013-12-24,40.849998474121094
2013-12-26,41.0
2013-12-27,41.0099983215332
2013-12-30,41.0099983215332
2013-12-31,41.20000076293945
2014-01-02,40.7599983215332
2014-01-03,40.7599983215332
2014-01-06,40.56999969482422
2014-01-07,40.84000015258789
2014-01-08,40.900001525878906
2014-01-09,40.970001220703125
2014-01-10,41.09000015258789
2014-01-13,40.459999084472656
2014-01-14,40.900001525878906
2014-01-15,40.91999816894531
2014-01-16,40.90999984741211
2014-01-17,40.779998779296875
2014-01-21,40.90999984741211
2014-01-22,41.040000915527344
2014-01-23,40.59000015258789
2014-01-24,39.599998474121094
2014-01-27,39.40999984741211
2014-01-28,39.70000076293945
2014-01-29,39.38999938964844
2014-01-30,39.900001525878906
2014-01-31,39.689998626708984
2014-02-03,38.650001525878906
2014-02-04,38.9900016784668
2014-02-05,38.91999816894531
2014-02-06,39.43000030517578
2014-02-07,39.88999938964844
2014-02-10,39.970001220703125
2014-02-11,40.349998474121094
2014-02-12,40.45000076293945
2014-02-13,40.77000045776367
2014-02-14,40.959999084472656
2014-02-18,41.130001068115234
2014-02-19,41.02000045776367
2014-02-20,41.33000183105469
2014-02-21,41.400001525878906
2014-02-24,41.689998626708984
2014-02-25,41.68000030517578
2014-02-26,41.720001220703125
2014-02-27,41.869998931884766
2014-02-28,42.0
2014-03-03,41.68000030517578
2014-03-04,42.290000915527344
2014-03-05,42.29999923706055
2014-03-06,42.369998931884766
2014-03-07,42.369998931884766
2014-03-10,42.27000045776367
2014-03-11,42.0
2014-03-12,42.02000045776367
2014-03-13,41.52000045776367
2014-03-14,41.47999954223633
2014-03-17,41.869998931884766
2014-03-18,42.20000076293945
2014-03-19,42.0
2014-03-20,42.119998931884766
2014-03-21,42.06999969482422
2014-03-24,41.790000915527344
2014-03-25,41.79999923706055
2014-03-26,41.47999954223633
2014-03-27,41.400001525878906
2014-03-28,41.65999984741211
2014-03-31,42.119998931884766
2014-04-01,42.4900016784668
2014-04-02,42.61000061035156
2014-04-03,42.599998474121094
2014-04-04,42.04999923706055
2014-04-07,41.45000076293945
2014-04-08,41.650001525878906
2014-04-09,42.099998474121094
2014-04-10,41.18000030517578
2014-04-11,40.7400016784668
2014-04-14,41.09000015258789
2014-04-15,41.38999938964844
2014-04-16,41.84000015258789
2014-04-17,41.91999816894531
2014-04-21,42.02000045776367
2014-04-22,42.220001220703125
2014-04-23,42.18000030517578
2014-04-24,42.22999954223633
2014-04-25,41.84000015258789
2014-04-28,41.790000915527344
2014-04-29,41.95000076293945
2014-04-30,42.220001220703125
2014-05-01,42.209999084472656
2014-05-02,42.20000076293945
2014-05-05,42.2599983215332
2014-05-06,41.959999084472656
2014-05-07,42.209999084472656
2014-05-08,42.08000183105469
2014-05-09,42.09000015258789
2014-05-12,42.59000015258789
2014-05-13,42.68000030517578
2014-05-14,42.43000030517578
2014-05-15,42.0099983215332
2014-05-16,42.13999938964844
2014-05-19,42.31999969482422
2014-05-20,41.95000076293945
2014-05-21,42.25
2014-05-22,42.349998474121094
2014-05-23,42.61000061035156
2014-05-27,42.849998474121094
2014-05-28,42.88999938964844
2014-05-29,43.130001068115234
2014-05-30,43.18000030517578
2014-06-02,43.220001220703125
2014-06-03,43.25
2014-06-04,43.380001068115234
2014-06-05,43.630001068115234
2014-06-06,43.880001068115234
2014-06-09,43.90999984741211
2014-06-10,43.84000015258789
2014-06-11,43.689998626708984
2014-06-12,43.459999084472656
2014-06-13,43.65999984741211
2014-06-16,43.75
2014-06-17,43.959999084472656
2014-06-18,44.310001373291016
2014-06-19,44.33000183105469
2014-06-20,44.47999954223633
2014-06-23,44.5
2014-06-24,44.0
2014-06-25,44.189998626708984
2014-06-26,44.15999984741211
2014-06-27,44.290000915527344
2014-06-30,44.31999969482422
2014-07-01,44.58000183105469
2014-07-02,44.470001220703125
2014-07-03,44.7400016784668
2014-07-07,44.43000030517578
2014-07-08,44.119998931884766
2014-07-09,44.33000183105469
2014-07-10,44.11000061035156
2014-07-11,44.13999938964844
2014-07-14,44.29999923706055
2014-07-15,44.189998626708984
2014-07-16,44.400001525878906
2014-07-17,43.81999969482422
2014-07-18,44.25
2014-07-21,44.20000076293945
2014-07-22,44.400001525878906
2014-07-23,44.52000045776367
2014-07-24,44.61000061035156
2014-07-25,44.33000183105469
2014-07-28,44.38999938964844
2014-07-29,44.16999816894531
2014-07-30,44.11000061035156
2014-07-31,43.25
2014-08-01,43.16999816894531
2014-08-04,43.4900016784668
2014-08-05,43.040000915527344
2014-08-06,42.970001220703125
2014-08-07,42.7400016784668
2014-08-08,43.290000915527344
2014-08-11,43.439998626708984
2014-08-12,43.31999969482422
2014-08-13,43.56999969482422
2014-08-14,43.75
2014-08-15,43.7599983215332
2014-08-18,44.099998474121094
2014-08-19,44.41999816894531
2014-08-20,44.59000015258789
2014-08-21,44.66999816894531
2014-08-22,44.61000061035156
2014-08-25,44.84000015258789
2014-08-26,44.84000015258789
2014-08-27,44.900001525878906
2014-08-28,44.900001525878906
2014-08-29,45.08000183105469
2014-09-02,45.029998779296875
2014-09-03,44.9900016784668
2014-09-04,44.90999984741211
2014-09-05,45.11000061035156
2014-09-08,44.90999984741211
2014-09-09,44.599998474121094
2014-09-10,44.689998626708984
2014-09-11,44.81999969482422
2014-09-12,44.45000076293945
2014-09-15,44.369998931884766
2014-09-16,44.72999954223633
2014-09-17,44.689998626708984
2014-09-18,44.86000061035156
2014-09-19,44.7400016784668
2014-09-22,44.2400016784668
2014-09-23,43.86000061035156
2014-09-24,44.150001525878906
2014-09-25,43.5099983215332
2014-09-26,43.790000915527344
2014-09-29,43.7400016784668
2014-09-30,43.5099983215332
2014-10-01,42.83000183105469
2014-10-02,42.86000061035156
2014-10-03,43.310001373291016
2014-10-06,43.130001068115234
2014-10-07,42.5099983215332
2014-10-08,43.209999084472656
2014-10-09,42.22999954223633
2014-10-10,41.65999984741211
2014-10-13,40.880001068115234
2014-10-14,41.099998474121094
2014-10-15,40.959999084472656
2014-10-16,41.040000915527344
2014-10-17,41.47999954223633
2014-10-20,41.93000030517578
2014-10-21,42.869998931884766
2014-10-22,42.52000045776367
2014-10-23,43.040000915527344
2014-10-24,43.36000061035156
2014-10-27,43.20000076293945
2014-10-28,43.72999954223633
2014-10-29,43.65999984741211
2014-10-30,43.970001220703125
2014-10-31,44.470001220703125
2014-11-03,44.40999984741211
2014-11-04,44.18000030517578
2014-11-05,44.529998779296875
2014-11-06,44.779998779296875
