,FITBI
2017-09-13,29.90999984741211
2017-09-14,29.8700008392334
2017-09-15,29.979999542236328
2017-09-18,30.040000915527344
2017-09-19,29.920000076293945
2017-09-20,29.899999618530273
2017-09-21,29.959999084472656
2017-09-22,30.010000228881836
2017-09-25,30.18000030517578
2017-09-26,30.329999923706055
2017-09-27,30.530000686645508
2017-09-28,30.09000015258789
2017-09-29,29.989999771118164
2017-10-02,29.770000457763672
2017-10-03,29.8799991607666
2017-10-04,29.959999084472656
2017-10-05,30.06999969482422
2017-10-06,29.84000015258789
2017-10-09,29.559999465942383
2017-10-10,29.600000381469727
2017-10-11,29.8700008392334
2017-10-12,29.950000762939453
2017-10-13,29.950000762939453
2017-10-16,30.030000686645508
2017-10-17,29.469999313354492
2017-10-18,29.010000228881836
2017-10-19,28.8799991607666
2017-10-20,28.850000381469727
2017-10-23,29.059999465942383
2017-10-24,28.920000076293945
2017-10-25,28.690000534057617
2017-10-26,28.6200008392334
2017-10-27,28.440000534057617
2017-10-30,28.260000228881836
2017-10-31,28.489999771118164
2017-11-01,28.790000915527344
2017-11-02,28.809999465942383
2017-11-03,28.920000076293945
2017-11-06,28.81999969482422
2017-11-07,28.979999542236328
2017-11-08,28.93000030517578
2017-11-09,28.81999969482422
2017-11-10,28.649999618530273
2017-11-13,28.809999465942383
2017-11-14,28.950000762939453
2017-11-15,28.639999389648438
2017-11-16,28.75
2017-11-17,28.8799991607666
2017-11-20,29.06999969482422
2017-11-21,29.229999542236328
2017-11-22,29.309999465942383
2017-11-24,29.459999084472656
2017-11-27,29.25
2017-11-28,29.15999984741211
2017-11-29,28.709999084472656
2017-11-30,28.790000915527344
2017-12-01,28.889999389648438
2017-12-04,28.780000686645508
2017-12-05,28.920000076293945
2017-12-06,29.040000915527344
2017-12-07,29.149999618530273
2017-12-08,29.110000610351562
2017-12-11,29.1200008392334
2017-12-12,29.0
2017-12-13,29.0
2017-12-14,28.809999465942383
2017-12-15,28.950000762939453
2017-12-18,29.06999969482422
2017-12-19,29.0
2017-12-20,29.0
2017-12-21,29.190000534057617
2017-12-22,29.18000030517578
2017-12-26,28.989999771118164
2017-12-27,28.940000534057617
2017-12-28,28.549999237060547
2017-12-29,28.5
2018-01-02,28.170000076293945
2018-01-03,28.3700008392334
2018-01-04,28.489999771118164
2018-01-05,28.719999313354492
2018-01-08,28.440000534057617
2018-01-09,28.3700008392334
2018-01-10,28.399999618530273
2018-01-11,28.6200008392334
2018-01-12,28.299999237060547
2018-01-16,28.350000381469727
2018-01-17,28.18000030517578
2018-01-18,28.06999969482422
2018-01-19,27.700000762939453
2018-01-22,27.829999923706055
2018-01-23,27.920000076293945
2018-01-24,27.959999084472656
2018-01-25,28.25
2018-01-26,28.309999465942383
2018-01-29,28.059999465942383
2018-01-30,28.170000076293945
2018-01-31,28.280000686645508
2018-02-01,28.049999237060547
2018-02-02,27.579999923706055
2018-02-05,27.260000228881836
2018-02-06,27.43000030517578
2018-02-07,27.690000534057617
2018-02-08,27.530000686645508
2018-02-09,27.690000534057617
2018-02-12,27.780000686645508
2018-02-13,27.8799991607666
2018-02-14,27.950000762939453
2018-02-15,28.0
2018-02-16,27.940000534057617
2018-02-20,27.760000228881836
2018-02-21,28.040000915527344
2018-02-22,28.0
2018-02-23,28.290000915527344
2018-02-26,28.68000030517578
2018-02-27,28.709999084472656
2018-02-28,28.610000610351562
2018-03-01,28.25
2018-03-02,28.31999969482422
2018-03-05,28.729999542236328
2018-03-06,28.719999313354492
2018-03-07,28.690000534057617
2018-03-08,28.889999389648438
2018-03-09,28.6200008392334
2018-03-12,28.670000076293945
2018-03-13,28.81999969482422
2018-03-14,29.040000915527344
2018-03-15,29.270000457763672
2018-03-16,29.139999389648438
2018-03-19,29.520000457763672
2018-03-20,29.479999542236328
2018-03-21,29.200000762939453
2018-03-22,29.139999389648438
2018-03-23,29.200000762939453
2018-03-26,29.459999084472656
2018-03-27,29.280000686645508
2018-03-28,28.8799991607666
2018-03-29,29.149999618530273
2018-04-02,29.209999084472656
2018-04-03,29.100000381469727
2018-04-04,29.06999969482422
2018-04-05,28.979999542236328
2018-04-06,28.90999984741211
2018-04-09,28.8799991607666
2018-04-10,28.989999771118164
2018-04-11,28.969999313354492
2018-04-12,28.920000076293945
2018-04-13,28.8700008392334
2018-04-16,28.81999969482422
2018-04-17,28.899999618530273
2018-04-18,28.84000015258789
2018-04-19,28.829999923706055
2018-04-20,28.940000534057617
2018-04-23,28.799999237060547
2018-04-24,28.579999923706055
2018-04-25,28.440000534057617
2018-04-26,28.6299991607666
2018-04-27,28.420000076293945
2018-04-30,28.3799991607666
2018-05-01,28.40999984741211
2018-05-02,28.399999618530273
2018-05-03,28.280000686645508
2018-05-04,28.420000076293945
2018-05-07,28.3700008392334
2018-05-08,28.43000030517578
2018-05-09,28.260000228881836
2018-05-10,28.239999771118164
2018-05-11,28.459999084472656
2018-05-14,28.15999984741211
2018-05-15,27.989999771118164
2018-05-16,27.940000534057617
2018-05-17,27.799999237060547
2018-05-18,27.690000534057617
2018-05-21,27.3799991607666
2018-05-22,27.469999313354492
2018-05-23,27.489999771118164
2018-05-24,27.780000686645508
2018-05-25,27.600000381469727
2018-05-29,27.440000534057617
2018-05-30,27.3700008392334
2018-05-31,27.389999389648438
2018-06-01,27.469999313354492
2018-06-04,27.420000076293945
2018-06-05,27.479999542236328
2018-06-06,27.520000457763672
2018-06-07,27.459999084472656
2018-06-08,27.469999313354492
2018-06-11,27.459999084472656
2018-06-12,27.450000762939453
2018-06-13,27.350000381469727
2018-06-14,27.459999084472656
2018-06-15,27.540000915527344
2018-06-18,27.559999465942383
2018-06-19,27.559999465942383
2018-06-20,27.540000915527344
2018-06-21,27.479999542236328
2018-06-22,27.530000686645508
2018-06-25,27.459999084472656
2018-06-26,27.440000534057617
2018-06-27,27.540000915527344
2018-06-28,27.170000076293945
2018-06-29,27.110000610351562
2018-07-02,27.18000030517578
2018-07-03,27.299999237060547
2018-07-05,27.469999313354492
2018-07-06,27.40999984741211
2018-07-09,27.3799991607666
2018-07-10,27.31999969482422
2018-07-11,27.209999084472656
2018-07-12,27.209999084472656
2018-07-13,27.170000076293945
2018-07-16,27.149999618530273
2018-07-17,27.200000762939453
2018-07-18,27.239999771118164
2018-07-19,27.389999389648438
2018-07-20,27.540000915527344
2018-07-23,27.530000686645508
2018-07-24,27.520000457763672
2018-07-25,27.420000076293945
2018-07-26,27.459999084472656
2018-07-27,27.350000381469727
2018-07-30,27.200000762939453
2018-07-31,27.200000762939453
2018-08-01,27.079999923706055
2018-08-02,27.34000015258789
2018-08-03,27.489999771118164
2018-08-06,27.520000457763672
2018-08-07,27.43000030517578
2018-08-08,27.5
2018-08-09,27.510000228881836
2018-08-10,27.479999542236328
2018-08-13,27.5
2018-08-14,27.479999542236328
2018-08-15,27.610000610351562
2018-08-16,27.530000686645508
2018-08-17,27.65999984741211
2018-08-20,27.459999084472656
2018-08-21,27.5
2018-08-22,27.600000381469727
2018-08-23,27.59000015258789
2018-08-24,27.6200008392334
2018-08-27,27.600000381469727
2018-08-28,27.690000534057617
2018-08-29,27.75
2018-08-30,27.889999389648438
2018-08-31,27.75
2018-09-04,27.829999923706055
2018-09-05,27.809999465942383
2018-09-06,27.760000228881836
2018-09-07,27.690000534057617
2018-09-10,27.790000915527344
2018-09-11,27.969999313354492
2018-09-12,27.940000534057617
2018-09-13,27.950000762939453
2018-09-14,27.899999618530273
2018-09-17,27.850000381469727
2018-09-18,27.920000076293945
2018-09-19,27.940000534057617
2018-09-20,27.979999542236328
2018-09-21,27.969999313354492
2018-09-24,28.06999969482422
2018-09-25,28.079999923706055
2018-09-26,28.030000686645508
2018-09-27,27.559999465942383
2018-09-28,27.5
2018-10-01,27.440000534057617
2018-10-02,27.399999618530273
2018-10-03,27.3700008392334
2018-10-04,27.15999984741211
2018-10-05,27.15999984741211
2018-10-08,27.209999084472656
2018-10-09,27.25
2018-10-10,27.06999969482422
2018-10-11,27.1299991607666
2018-10-12,26.979999542236328
2018-10-15,27.18000030517578
2018-10-16,27.049999237060547
2018-10-17,27.18000030517578
2018-10-18,27.229999542236328
2018-10-19,27.65999984741211
2018-10-22,27.5
2018-10-23,27.3700008392334
2018-10-24,27.34000015258789
2018-10-25,27.229999542236328
2018-10-26,27.350000381469727
2018-10-29,27.31999969482422
2018-10-30,27.360000610351562
2018-10-31,27.3700008392334
2018-11-01,27.360000610351562
2018-11-02,27.100000381469727
2018-11-05,27.190000534057617
2018-11-06,27.170000076293945
2018-11-07,27.149999618530273
2018-11-08,27.1299991607666
2018-11-09,27.34000015258789
2018-11-12,27.200000762939453
2018-11-13,27.229999542236328
2018-11-14,27.040000915527344
2018-11-15,26.799999237060547
2018-11-16,26.799999237060547
2018-11-19,26.950000762939453
2018-11-20,26.719999313354492
2018-11-21,26.59000015258789
2018-11-23,26.6200008392334
2018-11-26,26.690000534057617
2018-11-27,26.610000610351562
2018-11-28,26.459999084472656
2018-11-29,26.649999618530273
2018-11-30,26.3799991607666
2018-12-03,26.450000762939453
2018-12-04,26.399999618530273
2018-12-06,26.270000457763672
2018-12-07,26.399999618530273
2018-12-10,26.700000762939453
2018-12-11,26.479999542236328
2018-12-12,26.75
2018-12-13,26.600000381469727
2018-12-14,26.209999084472656
2018-12-17,26.420000076293945
2018-12-18,26.459999084472656
2018-12-19,26.239999771118164
2018-12-20,25.93000030517578
2018-12-21,25.770000457763672
2018-12-24,25.670000076293945
2018-12-26,25.860000610351562
2018-12-27,25.59000015258789
2018-12-28,25.43000030517578
2018-12-31,25.8700008392334
2019-01-02,26.270000457763672
2019-01-03,26.190000534057617
2019-01-04,26.260000228881836
2019-01-07,26.549999237060547
2019-01-08,26.549999237060547
2019-01-09,26.469999313354492
2019-01-10,26.690000534057617
2019-01-11,26.940000534057617
2019-01-14,26.84000015258789
2019-01-15,26.59000015258789
2019-01-16,26.549999237060547
2019-01-17,26.809999465942383
2019-01-18,27.0
2019-01-22,26.8700008392334
2019-01-23,26.969999313354492
2019-01-24,27.149999618530273
2019-01-25,27.020000457763672
2019-01-28,27.329999923706055
2019-01-29,27.5
2019-01-30,27.719999313354492
2019-01-31,26.850000381469727
2019-02-01,27.059999465942383
2019-02-04,26.950000762939453
2019-02-05,27.239999771118164
2019-02-06,27.190000534057617
2019-02-07,27.209999084472656
2019-02-08,26.979999542236328
2019-02-11,27.06999969482422
2019-02-12,27.18000030517578
2019-02-13,27.59000015258789
2019-02-14,27.600000381469727
2019-02-15,27.6299991607666
2019-02-19,27.920000076293945
2019-02-20,28.06999969482422
2019-02-21,28.40999984741211
2019-02-22,28.43000030517578
2019-02-25,28.399999618530273
2019-02-26,28.200000762939453
2019-02-27,28.450000762939453
2019-02-28,28.549999237060547
2019-03-01,28.670000076293945
2019-03-04,28.6200008392334
2019-03-05,28.75
2019-03-06,28.829999923706055
2019-03-07,28.469999313354492
2019-03-08,28.200000762939453
2019-03-11,28.100000381469727
2019-03-12,28.09000015258789
2019-03-13,27.920000076293945
2019-03-14,28.040000915527344
2019-03-15,28.0
2019-03-18,27.920000076293945
2019-03-19,27.989999771118164
2019-03-20,27.899999618530273
2019-03-21,27.899999618530273
2019-03-22,27.950000762939453
2019-03-25,27.6299991607666
2019-03-26,27.56999969482422
2019-03-27,27.670000076293945
2019-03-28,27.190000534057617
2019-03-29,26.950000762939453
2019-04-01,27.190000534057617
2019-04-02,27.059999465942383
2019-04-03,27.1299991607666
2019-04-04,27.299999237060547
2019-04-05,27.350000381469727
2019-04-08,27.280000686645508
2019-04-09,27.18000030517578
2019-04-10,27.100000381469727
2019-04-11,27.239999771118164
2019-04-12,27.25
2019-04-15,27.3799991607666
2019-04-16,27.719999313354492
2019-04-17,27.829999923706055
2019-04-18,28.010000228881836
2019-04-22,27.760000228881836
2019-04-23,28.18000030517578
2019-04-24,28.40999984741211
2019-04-25,28.549999237060547
2019-04-26,28.229999542236328
2019-04-29,28.520000457763672
2019-04-30,28.729999542236328
2019-05-01,29.06999969482422
2019-05-02,28.739999771118164
2019-05-03,28.3799991607666
2019-05-06,28.389999389648438
2019-05-07,28.15999984741211
2019-05-08,28.25
2019-05-09,27.979999542236328
2019-05-10,28.0
2019-05-13,27.809999465942383
2019-05-14,27.940000534057617
2019-05-15,28.260000228881836
2019-05-16,28.200000762939453
2019-05-17,27.969999313354492
2019-05-20,27.709999084472656
2019-05-21,27.75
2019-05-22,27.829999923706055
2019-05-23,27.739999771118164
2019-05-24,27.770000457763672
2019-05-28,27.719999313354492
2019-05-29,27.670000076293945
2019-05-30,27.780000686645508
2019-05-31,27.520000457763672
2019-06-03,27.600000381469727
2019-06-04,27.690000534057617
2019-06-05,27.729999542236328
2019-06-06,27.84000015258789
2019-06-07,28.139999389648438
2019-06-10,28.040000915527344
2019-06-11,28.09000015258789
2019-06-12,28.100000381469727
2019-06-13,28.139999389648438
2019-06-14,28.290000915527344
2019-06-17,28.149999618530273
2019-06-18,28.579999923706055
2019-06-19,28.549999237060547
2019-06-20,28.549999237060547
2019-06-21,28.440000534057617
2019-06-24,28.3700008392334
2019-06-25,28.309999465942383
2019-06-26,28.229999542236328
2019-06-27,27.760000228881836
2019-06-28,27.549999237060547
2019-07-01,27.549999237060547
2019-07-02,27.799999237060547
2019-07-03,27.81999969482422
2019-07-05,27.719999313354492
2019-07-08,27.799999237060547
2019-07-09,27.899999618530273
2019-07-10,27.950000762939453
2019-07-11,28.049999237060547
2019-07-12,28.219999313354492
2019-07-15,28.25
2019-07-16,28.280000686645508
2019-07-17,28.200000762939453
2019-07-18,28.239999771118164
2019-07-19,28.31999969482422
2019-07-22,28.239999771118164
2019-07-23,28.40999984741211
2019-07-24,28.399999618530273
2019-07-25,28.309999465942383
2019-07-26,28.399999618530273
2019-07-29,28.309999465942383
2019-07-30,28.299999237060547
2019-07-31,28.170000076293945
2019-08-01,28.190000534057617
2019-08-02,28.200000762939453
2019-08-05,28.079999923706055
2019-08-06,28.139999389648438
2019-08-07,28.059999465942383
2019-08-08,28.15999984741211
2019-08-09,28.18000030517578
2019-08-12,28.299999237060547
2019-08-13,28.3700008392334
2019-08-14,28.3799991607666
2019-08-15,28.3700008392334
2019-08-16,28.299999237060547
2019-08-19,28.25
2019-08-20,28.299999237060547
2019-08-21,28.18000030517578
2019-08-22,28.209999084472656
2019-08-23,28.15999984741211
2019-08-26,28.170000076293945
2019-08-27,28.290000915527344
2019-08-28,28.360000610351562
2019-08-29,28.18000030517578
2019-08-30,28.149999618530273
2019-09-03,28.209999084472656
2019-09-04,28.3799991607666
2019-09-05,28.399999618530273
2019-09-06,28.530000686645508
2019-09-09,28.729999542236328
2019-09-10,28.75
2019-09-11,29.020000457763672
2019-09-12,28.889999389648438
2019-09-13,28.43000030517578
2019-09-16,28.639999389648438
2019-09-17,28.5
2019-09-18,28.420000076293945
2019-09-19,28.350000381469727
2019-09-20,28.459999084472656
2019-09-23,28.389999389648438
2019-09-24,28.350000381469727
2019-09-25,28.360000610351562
2019-09-26,27.989999771118164
2019-09-27,28.139999389648438
2019-09-30,28.0
2019-10-01,28.100000381469727
2019-10-02,28.09000015258789
2019-10-03,28.0
2019-10-04,28.020000457763672
2019-10-07,27.989999771118164
2019-10-08,27.850000381469727
2019-10-09,27.850000381469727
2019-10-10,27.920000076293945
2019-10-11,28.010000228881836
2019-10-14,28.170000076293945
2019-10-15,28.110000610351562
2019-10-16,28.25
2019-10-17,28.200000762939453
2019-10-18,28.059999465942383
2019-10-21,28.219999313354492
2019-10-22,28.31999969482422
2019-10-23,28.540000915527344
2019-10-24,28.6200008392334
2019-10-25,28.639999389648438
2019-10-28,28.739999771118164
2019-10-29,28.729999542236328
2019-10-30,28.59000015258789
2019-10-31,28.520000457763672
2019-11-01,28.440000534057617
2019-11-04,28.43000030517578
2019-11-05,28.270000457763672
2019-11-06,28.329999923706055
2019-11-07,28.100000381469727
2019-11-08,28.25
2019-11-11,28.239999771118164
2019-11-12,28.360000610351562
2019-11-13,28.56999969482422
2019-11-14,28.739999771118164
2019-11-15,28.579999923706055
2019-11-18,28.209999084472656
2019-11-19,28.270000457763672
2019-11-20,28.3700008392334
2019-11-21,28.549999237060547
2019-11-22,28.690000534057617
2019-11-25,28.5
2019-11-26,28.530000686645508
2019-11-27,28.3700008392334
2019-11-29,28.149999618530273
2019-12-02,27.850000381469727
2019-12-03,28.0
2019-12-04,28.25
2019-12-05,27.989999771118164
2019-12-06,28.06999969482422
2019-12-09,28.079999923706055
2019-12-10,28.3799991607666
2019-12-11,28.5
2019-12-12,28.579999923706055
2019-12-13,28.739999771118164
2019-12-16,28.670000076293945
2019-12-17,28.610000610351562
2019-12-18,28.84000015258789
2019-12-19,28.549999237060547
2019-12-20,28.600000381469727
2019-12-23,28.719999313354492
2019-12-24,28.799999237060547
2019-12-26,28.65999984741211
2019-12-27,28.790000915527344
2019-12-30,28.649999618530273
2019-12-31,28.709999084472656
2020-01-02,29.049999237060547
2020-01-03,29.139999389648438
2020-01-06,29.260000228881836
2020-01-07,28.829999923706055
2020-01-08,29.059999465942383
2020-01-09,29.049999237060547
2020-01-10,29.110000610351562
2020-01-13,29.049999237060547
2020-01-14,28.809999465942383
2020-01-15,28.75
2020-01-16,28.860000610351562
2020-01-17,28.790000915527344
2020-01-21,28.639999389648438
2020-01-22,28.8799991607666
2020-01-23,28.739999771118164
2020-01-24,28.959999084472656
2020-01-27,29.06999969482422
2020-01-28,29.1299991607666
2020-01-29,29.25
2020-01-30,29.420000076293945
2020-01-31,29.239999771118164
2020-02-03,29.459999084472656
2020-02-04,29.350000381469727
2020-02-05,29.389999389648438
2020-02-06,29.389999389648438
2020-02-07,29.360000610351562
2020-02-10,29.440000534057617
2020-02-11,29.43000030517578
2020-02-12,29.149999618530273
2020-02-13,29.200000762939453
2020-02-14,29.309999465942383
2020-02-18,29.270000457763672
2020-02-19,28.950000762939453
2020-02-20,29.1299991607666
2020-02-21,28.719999313354492
2020-02-24,28.520000457763672
2020-02-25,28.09000015258789
2020-02-26,28.209999084472656
2020-02-27,27.780000686645508
2020-02-28,27.0
2020-03-02,27.969999313354492
2020-03-03,28.010000228881836
2020-03-04,28.75
2020-03-05,28.31999969482422
2020-03-06,28.649999618530273
2020-03-09,27.1200008392334
2020-03-10,27.899999618530273
2020-03-11,27.100000381469727
2020-03-12,23.010000228881836
2020-03-13,25.149999618530273
2020-03-16,23.010000228881836
2020-03-17,22.15999984741211
2020-03-18,19.510000228881836
2020-03-19,19.329999923706055
2020-03-20,19.850000381469727
2020-03-23,20.25
2020-03-24,21.6299991607666
2020-03-25,23.290000915527344
2020-03-26,25.290000915527344
2020-03-27,24.959999084472656
2020-03-30,25.010000228881836
2020-03-31,25.579999923706055
2020-04-01,24.700000762939453
2020-04-02,24.360000610351562
2020-04-03,24.420000076293945
2020-04-06,24.290000915527344
2020-04-07,24.100000381469727
2020-04-08,25.420000076293945
2020-04-09,26.6299991607666
2020-04-13,26.799999237060547
2020-04-14,27.1200008392334
2020-04-15,27.100000381469727
2020-04-16,27.170000076293945
2020-04-17,26.90999984741211
2020-04-20,26.600000381469727
2020-04-21,25.1200008392334
2020-04-22,25.670000076293945
2020-04-23,26.360000610351562
2020-04-24,26.600000381469727
2020-04-27,26.270000457763672
2020-04-28,26.399999618530273
2020-04-29,26.950000762939453
2020-04-30,26.700000762939453
2020-05-01,26.799999237060547
2020-05-04,27.139999389648438
2020-05-05,27.06999969482422
2020-05-06,27.100000381469727
2020-05-07,27.200000762939453
2020-05-08,27.360000610351562
2020-05-11,27.360000610351562
2020-05-12,27.299999237060547
2020-05-13,26.799999237060547
2020-05-14,26.479999542236328
2020-05-15,26.25
2020-05-18,27.1200008392334
2020-05-19,27.059999465942383
2020-05-20,26.68000030517578
2020-05-21,27.200000762939453
2020-05-22,27.5
2020-05-26,27.450000762939453
2020-05-27,27.5
2020-05-28,27.3799991607666
2020-05-29,27.25
2020-06-01,27.479999542236328
2020-06-02,27.459999084472656
2020-06-03,27.440000534057617
2020-06-04,27.31999969482422
2020-06-05,27.899999618530273
2020-06-08,27.850000381469727
2020-06-09,27.649999618530273
2020-06-10,27.649999618530273
2020-06-11,26.690000534057617
2020-06-12,26.649999618530273
2020-06-15,26.610000610351562
2020-06-16,26.75
2020-06-17,27.09000015258789
2020-06-18,26.969999313354492
2020-06-19,26.920000076293945
2020-06-22,26.510000228881836
2020-06-23,26.780000686645508
2020-06-24,26.8700008392334
2020-06-25,26.399999618530273
2020-06-26,26.729999542236328
2020-06-29,26.90999984741211
2020-06-30,26.40999984741211
2020-07-01,26.889999389648438
2020-07-02,26.56999969482422
2020-07-06,26.81999969482422
2020-07-07,26.5
2020-07-08,26.90999984741211
2020-07-09,26.889999389648438
2020-07-10,27.030000686645508
2020-07-13,26.739999771118164
2020-07-14,26.610000610351562
2020-07-15,26.65999984741211
2020-07-16,27.0
2020-07-17,27.270000457763672
2020-07-20,27.59000015258789
2020-07-21,27.299999237060547
2020-07-22,27.149999618530273
2020-07-23,27.6299991607666
2020-07-24,27.8700008392334
2020-07-27,27.639999389648438
2020-07-28,27.6299991607666
2020-07-29,27.479999542236328
2020-07-30,27.420000076293945
2020-07-31,27.43000030517578
2020-08-03,27.469999313354492
2020-08-04,27.450000762939453
2020-08-05,27.399999618530273
2020-08-06,27.209999084472656
2020-08-07,26.989999771118164
2020-08-10,27.049999237060547
2020-08-11,26.950000762939453
2020-08-12,27.09000015258789
2020-08-13,27.049999237060547
2020-08-14,27.100000381469727
2020-08-17,27.200000762939453
2020-08-18,27.25
2020-08-19,27.299999237060547
2020-08-20,27.510000228881836
2020-08-21,27.68000030517578
2020-08-24,27.8700008392334
2020-08-25,28.139999389648438
2020-08-26,28.239999771118164
2020-08-27,28.309999465942383
2020-08-28,28.139999389648438
2020-08-31,28.149999618530273
2020-09-01,28.020000457763672
2020-09-02,27.799999237060547
2020-09-03,27.59000015258789
2020-09-04,27.3799991607666
2020-09-08,27.200000762939453
2020-09-09,27.229999542236328
2020-09-10,27.25
2020-09-11,27.229999542236328
2020-09-14,27.25
2020-09-15,27.149999618530273
2020-09-16,27.170000076293945
2020-09-17,27.010000228881836
2020-09-18,27.049999237060547
2020-09-21,27.09000015258789
2020-09-22,27.239999771118164
2020-09-23,26.950000762939453
2020-09-24,26.93000030517578
2020-09-25,27.059999465942383
2020-09-28,26.940000534057617
2020-09-29,26.959999084472656
2020-09-30,26.690000534057617
2020-10-01,27.079999923706055
2020-10-02,27.209999084472656
2020-10-05,27.219999313354492
2020-10-06,27.200000762939453
2020-10-07,27.3799991607666
2020-10-08,27.56999969482422
2020-10-09,27.510000228881836
2020-10-12,27.309999465942383
2020-10-13,27.559999465942383
2020-10-14,27.709999084472656
2020-10-15,28.059999465942383
2020-10-16,28.350000381469727
2020-10-19,28.43000030517578
2020-10-20,28.469999313354492
2020-10-21,28.09000015258789
2020-10-22,28.350000381469727
2020-10-23,28.709999084472656
2020-10-26,28.549999237060547
2020-10-27,28.68000030517578
2020-10-28,28.020000457763672
2020-10-29,28.209999084472656
2020-10-30,28.280000686645508
2020-11-02,28.06999969482422
2020-11-03,27.809999465942383
2020-11-04,27.8799991607666
2020-11-05,28.190000534057617
2020-11-06,28.100000381469727
2020-11-09,28.790000915527344
2020-11-10,28.81999969482422
2020-11-11,28.81999969482422
2020-11-12,28.450000762939453
2020-11-13,28.780000686645508
2020-11-16,28.959999084472656
2020-11-17,28.6200008392334
2020-11-18,28.6299991607666
2020-11-19,28.979999542236328
2020-11-20,28.950000762939453
2020-11-23,28.969999313354492
2020-11-24,28.84000015258789
2020-11-25,28.729999542236328
2020-11-27,28.739999771118164
2020-11-30,28.719999313354492
2020-12-01,28.469999313354492
2020-12-02,28.829999923706055
2020-12-03,28.850000381469727
2020-12-04,28.90999984741211
2020-12-07,28.829999923706055
2020-12-08,28.8700008392334
2020-12-09,28.8700008392334
2020-12-10,28.829999923706055
2020-12-11,28.8799991607666
2020-12-14,28.850000381469727
2020-12-15,28.979999542236328
2020-12-16,28.8700008392334
2020-12-17,28.940000534057617
2020-12-18,28.889999389648438
2020-12-21,28.889999389648438
2020-12-22,28.739999771118164
2020-12-23,28.799999237060547
2020-12-24,28.809999465942383
2020-12-28,28.739999771118164
2020-12-29,28.65999984741211
2020-12-30,28.780000686645508
2020-12-31,29.1200008392334
2021-01-04,28.780000686645508
2021-01-05,28.969999313354492
2021-01-06,28.40999984741211
2021-01-07,28.260000228881836
2021-01-08,28.790000915527344
2021-01-11,28.510000228881836
2021-01-12,28.31999969482422
2021-01-13,28.90999984741211
2021-01-14,28.920000076293945
2021-01-15,28.739999771118164
2021-01-19,28.850000381469727
2021-01-20,28.84000015258789
2021-01-21,28.850000381469727
2021-01-22,28.84000015258789
2021-01-25,28.6200008392334
2021-01-26,28.450000762939453
2021-01-27,28.139999389648438
2021-01-28,28.0
2021-01-29,27.889999389648438
2021-02-01,28.209999084472656
2021-02-02,28.239999771118164
2021-02-03,28.1200008392334
2021-02-04,28.190000534057617
2021-02-05,28.139999389648438
2021-02-08,28.190000534057617
2021-02-09,28.170000076293945
2021-02-10,28.329999923706055
2021-02-11,28.030000686645508
2021-02-12,28.25
2021-02-16,27.739999771118164
2021-02-17,27.93000030517578
2021-02-18,27.959999084472656
2021-02-19,27.729999542236328
2021-02-22,27.780000686645508
2021-02-23,27.610000610351562
2021-02-24,27.709999084472656
2021-02-25,27.3799991607666
2021-02-26,27.93000030517578
2021-03-01,27.920000076293945
2021-03-02,27.950000762939453
2021-03-03,27.950000762939453
2021-03-04,28.09000015258789
2021-03-05,28.459999084472656
2021-03-08,28.450000762939453
2021-03-09,28.5
2021-03-10,28.700000762939453
2021-03-11,28.649999618530273
2021-03-12,28.639999389648438
2021-03-15,28.649999618530273
2021-03-16,28.600000381469727
2021-03-17,28.670000076293945
2021-03-18,28.559999465942383
2021-03-19,28.549999237060547
2021-03-22,28.479999542236328
2021-03-23,28.5
2021-03-24,28.510000228881836
2021-03-25,28.5
2021-03-26,28.200000762939453
2021-03-29,28.079999923706055
2021-03-30,28.15999984741211
2021-03-31,28.149999618530273
2021-04-01,28.200000762939453
2021-04-05,28.270000457763672
2021-04-06,28.489999771118164
2021-04-07,28.34000015258789
2021-04-08,28.540000915527344
2021-04-09,28.459999084472656
2021-04-12,28.40999984741211
2021-04-13,28.469999313354492
2021-04-14,28.34000015258789
2021-04-15,28.559999465942383
2021-04-16,28.420000076293945
2021-04-19,28.469999313354492
2021-04-20,28.469999313354492
2021-04-21,28.469999313354492
2021-04-22,28.479999542236328
2021-04-23,28.450000762939453
2021-04-26,28.479999542236328
2021-04-27,28.5
2021-04-28,28.450000762939453
2021-04-29,28.459999084472656
2021-04-30,28.260000228881836
2021-05-03,28.469999313354492
2021-05-04,28.479999542236328
2021-05-05,28.440000534057617
2021-05-06,28.459999084472656
2021-05-07,28.489999771118164
2021-05-10,28.43000030517578
2021-05-11,28.34000015258789
2021-05-12,28.260000228881836
2021-05-13,28.31999969482422
2021-05-14,28.43000030517578
