,CFA
2018-03-28,48.290000915527344
2018-03-29,48.88999938964844
2018-04-02,47.849998474121094
2018-04-03,48.36000061035156
2018-04-04,48.959999084472656
2018-04-05,49.290000915527344
2018-04-06,48.209999084472656
2018-04-09,48.209999084472656
2018-04-10,48.93000030517578
2018-04-11,48.619998931884766
2018-04-12,48.95000076293945
2018-04-13,48.790000915527344
2018-04-16,49.33000183105469
2018-04-17,49.59000015258789
2018-04-18,49.720001220703125
2018-04-19,49.4900016784668
2018-04-20,49.209999084472656
2018-04-23,49.279998779296875
2018-04-24,48.790000915527344
2018-04-25,48.869998931884766
2018-04-26,49.02399826049805
2018-04-27,49.08000183105469
2018-04-30,48.599998474121094
2018-05-01,48.58000183105469
2018-05-02,48.220001220703125
2018-05-03,48.119998931884766
2018-05-04,48.65999984741211
2018-05-07,48.810001373291016
2018-05-08,48.88999938964844
2018-05-09,49.16999816894531
2018-05-10,49.529998779296875
2018-05-11,49.630001068115234
2018-05-14,49.5989990234375
2018-05-15,49.369998931884766
2018-05-16,49.56399917602539
2018-05-17,49.72999954223633
2018-05-18,49.709999084472656
2018-05-21,50.029998779296875
2018-05-22,49.77000045776367
2018-05-23,49.82500076293945
2018-05-24,49.880001068115234
2018-05-25,49.79999923706055
2018-05-29,49.290000915527344
2018-05-30,49.95000076293945
2018-05-31,49.400001525878906
2018-06-01,49.77000045776367
2018-06-04,50.02000045776367
2018-06-05,50.11000061035156
2018-06-06,50.459999084472656
2018-06-07,50.474998474121094
2018-06-08,50.7400016784668
2018-06-11,50.779998779296875
2018-06-12,50.849998474121094
2018-06-13,50.59000015258789
2018-06-14,50.59000015258789
2018-06-15,50.709999084472656
2018-06-18,50.62699890136719
2018-06-19,50.40399932861328
2018-06-20,50.540000915527344
2018-06-21,50.220001220703125
2018-06-22,50.220001220703125
2018-06-25,49.689998626708984
2018-06-26,49.665000915527344
2018-06-27,49.209999084472656
2018-06-28,49.310001373291016
2018-06-29,49.41999816894531
2018-07-02,49.41999816894531
2018-07-03,49.3650016784668
2018-07-05,49.72800064086914
2018-07-06,50.060001373291016
2018-07-09,50.52000045776367
2018-07-10,50.5359992980957
2018-07-11,50.25
2018-07-12,50.45000076293945
2018-07-13,50.5099983215332
2018-07-16,50.354000091552734
2018-07-17,50.54999923706055
2018-07-18,50.790000915527344
2018-07-19,50.79999923706055
2018-07-20,50.70000076293945
2018-07-23,50.72999954223633
2018-07-24,50.56999969482422
2018-07-25,50.900001525878906
2018-07-26,51.040000915527344
2018-07-27,50.78799819946289
2018-07-30,50.470001220703125
2018-07-31,50.84000015258789
2018-08-01,50.59000015258789
2018-08-02,50.93000030517578
2018-08-03,51.07500076293945
2018-08-06,51.279998779296875
2018-08-07,51.47999954223633
2018-08-08,51.41999816894531
2018-08-09,51.36899948120117
2018-08-10,51.1150016784668
2018-08-13,50.900001525878906
2018-08-14,51.33000183105469
2018-08-15,50.959999084472656
2018-08-16,51.38999938964844
2018-08-17,51.630001068115234
2018-08-20,51.83000183105469
2018-08-21,52.08000183105469
2018-08-22,51.933998107910156
2018-08-23,51.779998779296875
2018-08-24,52.02000045776367
2018-08-27,52.29999923706055
2018-08-28,52.27000045776367
2018-08-29,52.439998626708984
2018-08-30,52.15999984741211
2018-08-31,52.2400016784668
2018-09-04,52.29999923706055
2018-09-05,52.290000915527344
2018-09-06,52.244998931884766
2018-09-07,52.02000045776367
2018-09-10,52.209999084472656
2018-09-11,52.2400016784668
2018-09-12,52.2239990234375
2018-09-13,52.3390007019043
2018-09-14,52.54999923706055
2018-09-17,52.15399932861328
2018-09-18,52.38999938964844
2018-09-19,52.290000915527344
2018-09-20,52.58000183105469
2018-09-21,52.560001373291016
2018-09-24,52.22600173950195
2018-09-25,52.04999923706055
2018-09-26,51.849998474121094
2018-09-27,51.779998779296875
2018-09-28,51.790000915527344
2018-10-01,51.630001068115234
2018-10-02,51.54999923706055
2018-10-03,51.599998474121094
2018-10-04,51.27899932861328
2018-10-05,50.9900016784668
2018-10-08,51.06800079345703
2018-10-09,50.650001525878906
2018-10-10,49.29999923706055
2018-10-11,48.2599983215332
2018-10-12,48.56999969482422
2018-10-15,48.61000061035156
2018-10-16,49.5099983215332
2018-10-17,49.2400016784668
2018-10-18,48.70000076293945
2018-10-19,48.58000183105469
2018-10-22,48.33000183105469
2018-10-23,47.91999816894531
2018-10-24,46.540000915527344
2018-10-25,47.13999938964844
2018-10-26,46.5099983215332
2018-10-29,46.47999954223633
2018-10-30,47.36000061035156
2018-10-31,47.709999084472656
2018-11-01,48.349998474121094
2018-11-02,48.189998626708984
2018-11-05,48.439998626708984
2018-11-06,48.720001220703125
2018-11-07,49.58000183105469
2018-11-08,49.439998626708984
2018-11-09,49.13999938964844
2018-11-12,48.4900016784668
2018-11-13,48.439998626708984
2018-11-14,48.0
2018-11-15,48.439998626708984
2018-11-16,48.611000061035156
2018-11-19,48.0099983215332
2018-11-20,47.23500061035156
2018-11-21,47.58000183105469
2018-11-23,47.439998626708984
2018-11-26,48.06999969482422
2018-11-27,47.91699981689453
2018-11-28,48.81399917602539
2018-11-29,48.68000030517578
2018-11-30,48.939998626708984
2018-12-03,49.36000061035156
2018-12-04,47.7599983215332
2018-12-06,47.4900016784668
2018-12-07,46.65999984741211
2018-12-10,46.470001220703125
2018-12-11,46.22999954223633
2018-12-12,46.650001525878906
2018-12-13,46.290000915527344
2018-12-14,45.689998626708984
2018-12-17,44.720001220703125
2018-12-18,44.70000076293945
2018-12-19,43.86000061035156
2018-12-20,43.16999816894531
2018-12-21,42.5099983215332
2018-12-24,41.40999984741211
2018-12-26,43.27000045776367
2018-12-27,43.709999084472656
2018-12-28,43.599998474121094
2018-12-31,43.97999954223633
2019-01-02,43.65999984741211
2019-01-03,43.02799987792969
2019-01-04,44.459999084472656
2019-01-07,44.81399917602539
2019-01-08,45.22999954223633
2019-01-09,45.560001373291016
2019-01-10,45.83000183105469
2019-01-11,45.90999984741211
2019-01-14,45.630001068115234
2019-01-15,46.0
2019-01-16,46.25600051879883
2019-01-17,46.599998474121094
2019-01-18,47.349998474121094
2019-01-22,46.7599983215332
2019-01-23,46.84000015258789
2019-01-24,46.939998626708984
2019-01-25,47.349998474121094
2019-01-28,47.137001037597656
2019-01-29,47.2599983215332
2019-01-30,47.650001525878906
2019-01-31,47.9900016784668
2019-02-01,48.16999816894531
2019-02-04,48.439998626708984
2019-02-05,48.68000030517578
2019-02-06,48.625
2019-02-07,48.42100143432617
2019-02-08,48.45000076293945
2019-02-11,48.654998779296875
2019-02-12,49.25
2019-02-13,49.43000030517578
2019-02-14,49.439998626708984
2019-02-15,49.810001373291016
2019-02-19,49.95500183105469
2019-02-20,50.130001068115234
2019-02-21,49.97700119018555
2019-02-22,50.31100082397461
2019-02-25,50.27000045776367
2019-02-26,50.09000015258789
2019-02-27,50.11000061035156
2019-02-28,50.069000244140625
2019-03-01,50.41400146484375
2019-03-04,50.06999969482422
2019-03-05,49.9900016784668
2019-03-06,49.529998779296875
2019-03-07,49.06999969482422
2019-03-08,49.0
2019-03-11,49.5
2019-03-12,49.599998474121094
2019-03-13,49.875999450683594
2019-03-14,49.801998138427734
2019-03-15,49.959999084472656
2019-03-18,50.2400016784668
2019-03-19,50.08000183105469
2019-03-20,49.66999816894531
2019-03-21,50.25
2019-03-22,49.25
2019-03-25,49.279998779296875
2019-03-26,49.689998626708984
2019-03-27,49.59000015258789
2019-03-28,49.88999938964844
2019-03-29,50.189998626708984
2019-04-01,50.84000015258789
2019-04-02,50.77000045776367
2019-04-03,50.930999755859375
2019-04-04,51.00299835205078
2019-04-05,51.2859992980957
2019-04-08,51.400001525878906
2019-04-09,51.0099983215332
2019-04-10,51.224998474121094
2019-04-11,51.400001525878906
2019-04-12,51.78099822998047
2019-04-15,51.7400016784668
2019-04-16,51.63999938964844
2019-04-17,51.41999816894531
2019-04-18,51.4900016784668
2019-04-22,51.43000030517578
2019-04-23,51.93000030517578
2019-04-24,51.939998626708984
2019-04-25,51.6870002746582
2019-04-26,51.900001525878906
2019-04-29,51.959999084472656
2019-04-30,52.15999984741211
2019-05-01,51.59000015258789
2019-05-02,51.68000030517578
2019-05-03,52.150001525878906
2019-05-06,51.9900016784668
2019-05-07,51.20000076293945
2019-05-08,51.09000015258789
2019-05-09,51.0099983215332
2019-05-10,51.2599983215332
2019-05-13,50.029998779296875
2019-05-14,50.439998626708984
2019-05-15,50.529998779296875
2019-05-16,50.959999084472656
2019-05-17,50.630001068115234
2019-05-20,50.40999984741211
2019-05-21,50.88999938964844
2019-05-22,50.720001220703125
2019-05-23,50.08000183105469
2019-05-24,50.22999954223633
2019-05-28,49.7599983215332
2019-05-29,49.4900016784668
2019-05-30,49.58000183105469
2019-05-31,49.09000015258789
2019-06-03,49.36000061035156
2019-06-04,50.47999954223633
2019-06-05,50.849998474121094
2019-06-06,51.130001068115234
2019-06-07,51.46799850463867
2019-06-10,51.689998626708984
2019-06-11,51.54999923706055
2019-06-12,51.470001220703125
2019-06-13,51.630001068115234
2019-06-14,51.5099983215332
2019-06-17,51.32099914550781
2019-06-18,51.84000015258789
2019-06-19,52.0099983215332
2019-06-20,52.470001220703125
2019-06-21,52.380001068115234
2019-06-24,52.119998931884766
2019-06-25,51.81999969482422
2019-06-26,51.66999816894531
2019-06-27,51.9900016784668
2019-06-28,52.459999084472656
2019-07-01,52.83000183105469
2019-07-02,52.810001373291016
2019-07-03,53.279998779296875
2019-07-05,53.2400016784668
2019-07-08,52.90999984741211
2019-07-09,52.900001525878906
2019-07-10,52.91999816894531
2019-07-11,53.08000183105469
2019-07-12,53.47999954223633
2019-07-15,53.38999938964844
2019-07-16,53.3650016784668
2019-07-17,52.900001525878906
2019-07-18,53.13999938964844
2019-07-19,52.939998626708984
2019-07-22,52.91999816894531
2019-07-23,53.349998474121094
2019-07-24,53.709999084472656
2019-07-25,53.45000076293945
2019-07-26,53.83000183105469
2019-07-29,53.68000030517578
2019-07-30,53.654998779296875
2019-07-31,53.08000183105469
2019-08-01,52.5099983215332
2019-08-02,52.09000015258789
2019-08-05,50.599998474121094
2019-08-06,51.2400016784668
2019-08-07,51.43000030517578
2019-08-08,52.400001525878906
2019-08-09,52.060001373291016
2019-08-12,51.310001373291016
2019-08-13,51.95000076293945
2019-08-14,50.459999084472656
2019-08-15,50.58000183105469
2019-08-16,51.36000061035156
2019-08-19,51.965999603271484
2019-08-20,51.5369987487793
2019-08-21,51.93600082397461
2019-08-22,51.93000030517578
2019-08-23,50.630001068115234
2019-08-26,51.04999923706055
2019-08-27,50.900001525878906
2019-08-28,51.27000045776367
2019-08-29,51.95000076293945
2019-08-30,51.95000076293945
2019-09-03,51.59000015258789
2019-09-04,52.08000183105469
2019-09-05,52.810001373291016
2019-09-06,52.849998474121094
2019-09-09,52.880001068115234
2019-09-10,52.724998474121094
2019-09-11,53.2599983215332
2019-09-12,53.36000061035156
2019-09-13,53.3849983215332
2019-09-16,53.310001373291016
2019-09-17,53.41999816894531
2019-09-18,53.43000030517578
2019-09-19,53.36000061035156
2019-09-20,53.117000579833984
2019-09-23,53.15999984741211
2019-09-24,52.709999084472656
2019-09-25,53.06999969482422
2019-09-26,52.92599868774414
2019-09-27,52.57400131225586
2019-09-30,52.93000030517578
2019-10-01,52.119998931884766
2019-10-02,51.209999084472656
2019-10-03,51.540000915527344
2019-10-04,52.189998626708984
2019-10-07,51.959999084472656
2019-10-08,51.060001373291016
2019-10-09,51.46099853515625
2019-10-10,51.823001861572266
2019-10-11,52.61000061035156
2019-10-14,52.38999938964844
2019-10-15,52.70399856567383
2019-10-16,52.599998474121094
2019-10-17,52.81999969482422
2019-10-18,52.81999969482422
2019-10-21,53.073001861572266
2019-10-22,52.91999816894531
2019-10-23,53.029998779296875
2019-10-24,53.209999084472656
2019-10-25,53.35100173950195
2019-10-28,53.560001373291016
2019-10-29,53.68000030517578
2019-10-30,53.689998626708984
2019-10-31,53.400001525878906
2019-11-01,53.970001220703125
2019-11-04,54.18000030517578
2019-11-05,54.22999954223633
2019-11-06,54.27000045776367
2019-11-07,54.369998931884766
2019-11-08,54.5099983215332
2019-11-11,54.439998626708984
2019-11-12,54.5099983215332
2019-11-13,54.5
2019-11-14,54.61000061035156
2019-11-15,54.93000030517578
2019-11-18,54.893001556396484
2019-11-19,55.00600051879883
2019-11-20,54.808998107910156
2019-11-21,54.66400146484375
2019-11-22,54.810001373291016
2019-11-25,55.29999923706055
2019-11-26,55.52000045776367
2019-11-27,55.698001861572266
2019-11-29,55.39099884033203
2019-12-02,54.99100112915039
2019-12-03,54.56999969482422
2019-12-04,54.9379997253418
2019-12-05,55.0620002746582
2019-12-06,55.48899841308594
2019-12-09,55.31100082397461
2019-12-10,55.18899917602539
2019-12-11,55.354000091552734
2019-12-12,55.87699890136719
2019-12-13,55.80400085449219
2019-12-16,56.12900161743164
2019-12-17,56.22100067138672
2019-12-18,56.016998291015625
2019-12-19,56.14400100708008
2019-12-20,56.513999938964844
2019-12-23,56.40999984741211
2019-12-24,56.42900085449219
2019-12-26,56.53099822998047
2019-12-27,56.540000915527344
2019-12-30,56.30400085449219
2019-12-31,56.41999816894531
2020-01-02,56.672000885009766
2020-01-03,56.36000061035156
2020-01-06,56.41699981689453
2020-01-07,56.35300064086914
2020-01-08,56.520999908447266
2020-01-09,56.84700012207031
2020-01-10,56.694000244140625
2020-01-13,57.077999114990234
2020-01-14,57.124000549316406
2020-01-15,57.21200180053711
2020-01-16,57.73899841308594
2020-01-17,57.87300109863281
2020-01-21,57.650001525878906
2020-01-22,57.70100021362305
2020-01-23,57.8390007019043
2020-01-24,57.27399826049805
2020-01-27,56.479000091552734
2020-01-28,56.939998626708984
2020-01-29,56.847999572753906
2020-01-30,57.029998779296875
2020-01-31,55.880001068115234
2020-02-03,56.292999267578125
2020-02-04,57.00600051879883
2020-02-05,57.67100143432617
2020-02-06,57.68000030517578
2020-02-07,57.17599868774414
2020-02-10,57.45000076293945
2020-02-11,57.72100067138672
2020-02-12,58.0260009765625
2020-02-13,58.07899856567383
2020-02-14,58.12699890136719
2020-02-18,58.02000045776367
2020-02-19,58.2400016784668
2020-02-20,58.17300033569336
2020-02-21,57.59299850463867
2020-02-24,55.9900016784668
2020-02-25,54.19300079345703
2020-02-26,53.71900177001953
2020-02-27,51.720001220703125
2020-02-28,50.86000061035156
2020-03-02,52.76100158691406
2020-03-03,51.599998474121094
2020-03-04,53.599998474121094
2020-03-05,51.76300048828125
2020-03-06,50.93899917602539
2020-03-09,46.779998779296875
2020-03-10,48.90999984741211
2020-03-11,46.2400016784668
2020-03-12,41.847999572753906
2020-03-13,44.93000030517578
2020-03-16,39.5099983215332
2020-03-17,41.619998931884766
2020-03-18,38.64799880981445
2020-03-19,39.316001892089844
2020-03-20,37.459999084472656
2020-03-23,36.19300079345703
2020-03-24,39.7599983215332
2020-03-25,40.79100036621094
2020-03-26,43.35599899291992
2020-03-27,42.20000076293945
2020-03-30,43.22800064086914
2020-03-31,42.404998779296875
2020-04-01,40.367000579833984
2020-04-02,41.150001525878906
2020-04-03,40.2599983215332
2020-04-06,43.39400100708008
2020-04-07,43.63800048828125
2020-04-08,45.28300094604492
2020-04-09,46.31999969482422
2020-04-13,45.268001556396484
2020-04-14,46.33399963378906
2020-04-15,44.97800064086914
2020-04-16,45.09299850463867
2020-04-17,46.65299987792969
2020-04-20,45.87200164794922
2020-04-21,44.5
2020-04-22,45.37300109863281
2020-04-23,45.39799880981445
2020-04-24,45.986000061035156
2020-04-27,47.13999938964844
2020-04-28,47.52000045776367
2020-04-29,48.790000915527344
2020-04-30,47.689998626708984
2020-05-01,46.23699951171875
2020-05-04,46.3380012512207
2020-05-05,46.816001892089844
2020-05-06,46.38399887084961
2020-05-07,46.95800018310547
2020-05-08,47.9900016784668
2020-05-11,47.779998779296875
2020-05-12,46.645999908447266
2020-05-13,45.41400146484375
2020-05-14,45.922000885009766
2020-05-15,46.14500045776367
2020-05-18,48.07899856567383
2020-05-19,47.569000244140625
2020-05-20,48.3129997253418
2020-05-21,48.06999969482422
2020-05-22,48.150001525878906
2020-05-26,49.26900100708008
2020-05-27,50.34000015258789
2020-05-28,50.31399917602539
2020-05-29,50.4900016784668
2020-06-01,50.77799987792969
2020-06-02,51.27000045776367
2020-06-03,52.233001708984375
2020-06-04,52.220001220703125
2020-06-05,53.63999938964844
2020-06-08,54.33100128173828
2020-06-09,53.43000030517578
2020-06-10,52.55500030517578
2020-06-11,49.37099838256836
2020-06-12,50.01900100708008
2020-06-15,50.47700119018555
2020-06-16,51.327999114990234
2020-06-17,51.15999984741211
2020-06-18,51.11000061035156
2020-06-19,50.779998779296875
2020-06-22,50.888999938964844
2020-06-23,50.935001373291016
2020-06-24,49.45500183105469
2020-06-25,49.92100143432617
2020-06-26,49.007999420166016
2020-06-29,49.750999450683594
2020-06-30,50.5099983215332
2020-07-01,50.43000030517578
2020-07-02,50.6870002746582
2020-07-06,51.255001068115234
2020-07-07,50.59000015258789
2020-07-08,50.790000915527344
2020-07-09,50.18600082397461
2020-07-10,50.79600143432617
2020-07-13,50.516998291015625
2020-07-14,51.31399917602539
2020-07-15,52.31999969482422
2020-07-16,52.3129997253418
2020-07-17,52.619998931884766
2020-07-20,52.5890007019043
2020-07-21,52.88800048828125
2020-07-22,53.34600067138672
2020-07-23,53.23899841308594
2020-07-24,52.869998931884766
2020-07-27,53.1870002746582
2020-07-28,52.7140007019043
2020-07-29,53.53200149536133
2020-07-30,53.22100067138672
2020-07-31,53.16899871826172
2020-08-03,53.55500030517578
2020-08-04,53.63999938964844
2020-08-05,54.0880012512207
2020-08-06,54.099998474121094
2020-08-07,54.525001525878906
2020-08-10,54.83000183105469
2020-08-11,54.65999984741211
2020-08-12,55.10100173950195
2020-08-13,55.0099983215332
2020-08-14,54.97600173950195
2020-08-17,55.060001373291016
2020-08-18,54.874000549316406
2020-08-19,54.68000030517578
2020-08-20,54.470001220703125
2020-08-21,54.47999954223633
2020-08-24,55.0629997253418
2020-08-25,55.111000061035156
2020-08-26,55.119998931884766
2020-08-27,55.37200164794922
2020-08-28,55.709999084472656
2020-08-31,55.4630012512207
2020-09-01,55.720001220703125
2020-09-02,56.709999084472656
2020-09-03,55.16999816894531
2020-09-04,54.79899978637695
2020-09-08,53.90800094604492
2020-09-09,54.45800018310547
2020-09-10,53.737998962402344
2020-09-11,53.88999938964844
2020-09-14,54.742000579833984
2020-09-15,54.83700180053711
2020-09-16,55.0
2020-09-17,54.65999984741211
2020-09-18,54.1609992980957
2020-09-21,53.20899963378906
2020-09-22,53.564998626708984
2020-09-23,52.52399826049805
2020-09-24,52.55799865722656
2020-09-25,53.310001373291016
2020-09-28,54.209999084472656
2020-09-29,54.00899887084961
2020-09-30,54.2400016784668
2020-10-01,54.53200149536133
2020-10-02,54.5620002746582
2020-10-05,55.547000885009766
2020-10-06,55.150001525878906
2020-10-07,56.02000045776367
2020-10-08,56.59199905395508
2020-10-09,56.91899871826172
2020-10-12,57.34400177001953
2020-10-13,57.17399978637695
2020-10-14,56.97800064086914
2020-10-15,57.08100128173828
2020-10-16,57.20000076293945
2020-10-19,56.41600036621094
2020-10-20,56.64799880981445
2020-10-21,56.41299819946289
2020-10-22,56.81100082397461
2020-10-23,57.09000015258789
2020-10-26,56.025001525878906
2020-10-27,55.582000732421875
2020-10-28,53.96500015258789
2020-10-29,54.369998931884766
2020-10-30,53.944000244140625
2020-11-02,54.91999816894531
2020-11-03,56.125
2020-11-04,56.599998474121094
2020-11-05,57.7239990234375
2020-11-06,57.72800064086914
2020-11-09,58.43000030517578
2020-11-10,58.70000076293945
2020-11-11,58.93199920654297
2020-11-12,58.207000732421875
2020-11-13,59.189998626708984
2020-11-16,59.85900115966797
2020-11-17,59.67499923706055
2020-11-18,59.138999938964844
2020-11-19,59.33000183105469
2020-11-20,59.176998138427734
2020-11-23,59.61899948120117
2020-11-24,60.345001220703125
2020-11-25,60.1150016784668
2020-11-27,60.29399871826172
2020-11-30,59.94300079345703
2020-12-01,60.54800033569336
2020-12-02,60.40999984741211
2020-12-03,60.44300079345703
2020-12-04,61.21799850463867
2020-12-07,61.09400177001953
2020-12-08,61.31999969482422
2020-12-09,61.10300064086914
2020-12-10,61.0099983215332
2020-12-11,60.887001037597656
2020-12-14,60.720001220703125
2020-12-15,61.48400115966797
2020-12-16,61.310001373291016
2020-12-17,61.819000244140625
2020-12-18,61.86000061035156
2020-12-21,61.54999923706055
2020-12-22,61.4900016784668
2020-12-23,61.733001708984375
2020-12-24,61.849998474121094
2020-12-28,61.84000015258789
2020-12-29,61.53499984741211
2020-12-30,61.880001068115234
2020-12-31,62.290000915527344
2021-01-04,61.369998931884766
2021-01-05,61.84000015258789
2021-01-06,63.09000015258789
2021-01-07,63.88999938964844
2021-01-08,64.08399963378906
2021-01-11,64.0009994506836
2021-01-12,64.27100372314453
2021-01-13,63.97600173950195
2021-01-14,63.972999572753906
2021-01-15,63.59299850463867
2021-01-19,63.98400115966797
2021-01-20,64.46600341796875
2021-01-21,64.24299621582031
2021-01-22,64.04000091552734
2021-01-25,63.95600128173828
2021-01-26,63.619998931884766
2021-01-27,61.97999954223633
2021-01-28,62.584999084472656
2021-01-29,61.564998626708984
2021-02-01,62.47999954223633
2021-02-02,63.321998596191406
2021-02-03,63.16999816894531
2021-02-04,63.7400016784668
2021-02-05,64.26000213623047
2021-02-08,64.81700134277344
2021-02-09,64.9209976196289
2021-02-10,64.88800048828125
2021-02-11,65.0469970703125
2021-02-12,65.48100280761719
2021-02-16,65.30999755859375
2021-02-17,65.18000030517578
2021-02-18,64.83499908447266
2021-02-19,65.16000366210938
2021-02-22,64.63999938964844
2021-02-23,64.66999816894531
2021-02-24,65.41899871826172
2021-02-25,63.970001220703125
2021-02-26,63.731998443603516
2021-03-01,65.06999969482422
2021-03-02,64.72100067138672
2021-03-03,63.95100021362305
2021-03-04,62.70000076293945
2021-03-05,64.20999908447266
2021-03-08,64.3499984741211
2021-03-09,64.86000061035156
2021-03-10,65.34600067138672
2021-03-11,65.86000061035156
2021-03-12,66.26000213623047
2021-03-15,66.93000030517578
2021-03-16,66.44000244140625
2021-03-17,66.59100341796875
2021-03-18,65.9800033569336
2021-03-19,66.02999877929688
2021-03-22,66.23999786376953
2021-03-23,65.51000213623047
2021-03-24,65.37999725341797
2021-03-25,66.06999969482422
2021-03-26,67.29000091552734
2021-03-29,67.11000061035156
2021-03-30,67.0999984741211
2021-03-31,67.11000061035156
2021-04-01,67.70999908447266
2021-04-05,68.51000213623047
2021-04-06,68.47000122070312
2021-04-07,68.2300033569336
2021-04-08,68.47000122070312
2021-04-09,68.83999633789062
2021-04-12,69.04000091552734
2021-04-13,68.9800033569336
2021-04-14,69.0
2021-04-15,69.75
2021-04-16,70.06999969482422
2021-04-19,69.77999877929688
2021-04-20,69.5
2021-04-21,70.26000213623047
2021-04-22,69.9000015258789
2021-04-23,70.62999725341797
2021-04-26,70.58000183105469
2021-04-27,70.69999694824219
2021-04-28,70.54000091552734
2021-04-29,71.01000213623047
2021-04-30,70.4000015258789
2021-05-03,70.80000305175781
2021-05-04,70.5510025024414
2021-05-05,70.7699966430664
2021-05-06,71.06900024414062
2021-05-07,71.79000091552734
2021-05-10,71.5
2021-05-11,70.63999938964844
2021-05-12,69.02999877929688
2021-05-13,70.16000366210938
2021-05-14,71.01000213623047
