,BSCP
2018-02-28,20.010000228881836
2018-03-01,20.09000015258789
2018-03-02,19.989999771118164
2018-03-05,19.972000122070312
2018-03-06,19.940000534057617
2018-03-07,19.989999771118164
2018-03-08,20.0049991607666
2018-03-09,19.969999313354492
2018-03-12,19.958999633789062
2018-03-13,19.959999084472656
2018-03-14,19.979999542236328
2018-03-15,19.989999771118164
2018-03-16,19.959999084472656
2018-03-19,19.950000762939453
2018-03-20,19.90999984741211
2018-03-21,19.84000015258789
2018-03-22,19.922000885009766
2018-03-23,19.920000076293945
2018-03-26,19.920000076293945
2018-03-27,19.989999771118164
2018-03-28,19.969999313354492
2018-03-29,20.030000686645508
2018-04-02,20.03499984741211
2018-04-03,19.969999313354492
2018-04-04,19.959999084472656
2018-04-05,19.950000762939453
2018-04-06,20.010000228881836
2018-04-09,19.934999465942383
2018-04-10,20.014999389648438
2018-04-11,20.040000915527344
2018-04-12,19.950000762939453
2018-04-13,19.969999313354492
2018-04-16,19.959999084472656
2018-04-17,20.010000228881836
2018-04-18,19.950000762939453
2018-04-19,19.860000610351562
2018-04-20,19.790000915527344
2018-04-23,19.809999465942383
2018-04-24,19.75
2018-04-25,19.729999542236328
2018-04-26,19.729999542236328
2018-04-27,19.75
2018-04-30,19.809999465942383
2018-05-01,19.760000228881836
2018-05-02,19.71299934387207
2018-05-03,19.74799919128418
2018-05-04,19.715999603271484
2018-05-07,19.729000091552734
2018-05-08,19.711999893188477
2018-05-09,19.704999923706055
2018-05-10,19.75
2018-05-11,19.75
2018-05-14,19.719999313354492
2018-05-15,19.65999984741211
2018-05-16,19.6299991607666
2018-05-17,19.6200008392334
2018-05-18,19.670000076293945
2018-05-21,19.690000534057617
2018-05-22,19.665000915527344
2018-05-23,19.736000061035156
2018-05-24,19.774999618530273
2018-05-25,19.850000381469727
2018-05-29,19.93000030517578
2018-05-30,19.8700008392334
2018-05-31,19.854999542236328
2018-06-01,19.829999923706055
2018-06-04,19.722000122070312
2018-06-05,19.719999313354492
2018-06-06,19.70199966430664
2018-06-07,19.7549991607666
2018-06-08,19.739999771118164
2018-06-11,19.729999542236328
2018-06-12,19.729999542236328
2018-06-13,19.639999389648438
2018-06-14,19.770000457763672
2018-06-15,19.75
2018-06-18,19.735000610351562
2018-06-19,19.75
2018-06-20,19.68000030517578
2018-06-21,19.739999771118164
2018-06-22,19.704999923706055
2018-06-25,19.729999542236328
2018-06-26,19.764999389648438
2018-06-27,19.809999465942383
2018-06-28,19.774999618530273
2018-06-29,19.790000915527344
2018-07-02,19.780000686645508
2018-07-03,19.770000457763672
2018-07-05,19.774999618530273
2018-07-06,19.829999923706055
2018-07-09,19.827999114990234
2018-07-10,19.81999969482422
2018-07-11,19.850000381469727
2018-07-12,19.829999923706055
2018-07-13,19.850000381469727
2018-07-16,19.8700008392334
2018-07-17,19.84000015258789
2018-07-18,19.864999771118164
2018-07-19,19.871999740600586
2018-07-20,19.850000381469727
2018-07-23,19.75
2018-07-24,19.78499984741211
2018-07-25,19.850000381469727
2018-07-26,19.860000610351562
2018-07-27,19.864999771118164
2018-07-30,19.860000610351562
2018-07-31,19.899999618530273
2018-08-01,19.860000610351562
2018-08-02,19.80699920654297
2018-08-03,19.871000289916992
2018-08-06,19.899999618530273
2018-08-07,19.860000610351562
2018-08-08,19.860000610351562
2018-08-09,19.8799991607666
2018-08-10,19.920000076293945
2018-08-13,19.90999984741211
2018-08-14,19.90999984741211
2018-08-15,19.950000762939453
2018-08-16,19.940000534057617
2018-08-17,19.93600082397461
2018-08-20,19.989999771118164
2018-08-21,19.940000534057617
2018-08-22,19.989999771118164
2018-08-23,19.979999542236328
2018-08-24,20.0
2018-08-27,19.969999313354492
2018-08-28,19.93000030517578
2018-08-29,19.889999389648438
2018-08-30,19.959999084472656
2018-08-31,19.950000762939453
2018-09-04,19.90999984741211
2018-09-05,19.89699935913086
2018-09-06,19.950000762939453
2018-09-07,19.889999389648438
2018-09-10,19.909000396728516
2018-09-11,19.8700008392334
2018-09-12,19.8799991607666
2018-09-13,19.920000076293945
2018-09-14,19.899999618530273
2018-09-17,19.899999618530273
2018-09-18,19.850000381469727
2018-09-19,19.815000534057617
2018-09-20,19.825000762939453
2018-09-21,19.850000381469727
2018-09-24,19.780000686645508
2018-09-25,19.75
2018-09-26,19.809999465942383
2018-09-27,19.81999969482422
2018-09-28,19.79599952697754
2018-10-01,19.799999237060547
2018-10-02,19.81399917602539
2018-10-03,19.71500015258789
2018-10-04,19.690000534057617
2018-10-05,19.649999618530273
2018-10-08,19.60700035095215
2018-10-09,19.6560001373291
2018-10-10,19.639999389648438
2018-10-11,19.709999084472656
2018-10-12,19.7189998626709
2018-10-15,19.65999984741211
2018-10-16,19.694000244140625
2018-10-17,19.65999984741211
2018-10-18,19.59000015258789
2018-10-19,19.6299991607666
2018-10-22,19.59000015258789
2018-10-23,19.600000381469727
2018-10-24,19.628999710083008
2018-10-25,19.60700035095215
2018-10-26,19.590999603271484
2018-10-29,19.613000869750977
2018-10-30,19.610000610351562
2018-10-31,19.530000686645508
2018-11-01,19.545000076293945
2018-11-02,19.520000457763672
2018-11-05,19.549999237060547
2018-11-06,19.542999267578125
2018-11-07,19.540000915527344
2018-11-08,19.510000228881836
2018-11-09,19.559999465942383
2018-11-12,19.533000946044922
2018-11-13,19.579999923706055
2018-11-14,19.549999237060547
2018-11-15,19.54599952697754
2018-11-16,19.542999267578125
2018-11-19,19.479000091552734
2018-11-20,19.399999618530273
2018-11-21,19.469999313354492
2018-11-23,19.5
2018-11-26,19.4950008392334
2018-11-27,19.420000076293945
2018-11-28,19.510000228881836
2018-11-29,19.459999084472656
2018-11-30,19.459999084472656
2018-12-03,19.520000457763672
2018-12-04,19.51099967956543
2018-12-06,19.559999465942383
2018-12-07,19.56999969482422
2018-12-10,19.59000015258789
2018-12-11,19.56999969482422
2018-12-12,19.579999923706055
2018-12-13,19.579999923706055
2018-12-14,19.600000381469727
2018-12-17,19.639999389648438
2018-12-18,19.68000030517578
2018-12-19,19.665000915527344
2018-12-20,19.60300064086914
2018-12-21,19.59000015258789
2018-12-24,19.474000930786133
2018-12-26,19.450000762939453
2018-12-27,19.492000579833984
2018-12-28,19.559999465942383
2018-12-31,19.65999984741211
2019-01-02,19.700000762939453
2019-01-03,19.757999420166016
2019-01-04,19.700000762939453
2019-01-07,19.700000762939453
2019-01-08,19.75
2019-01-09,19.780000686645508
2019-01-10,19.719999313354492
2019-01-11,19.81999969482422
2019-01-14,19.827999114990234
2019-01-15,19.790000915527344
2019-01-16,19.920000076293945
2019-01-17,19.915000915527344
2019-01-18,19.93000030517578
2019-01-22,19.8700008392334
2019-01-23,19.924999237060547
2019-01-24,19.989999771118164
2019-01-25,19.969999313354492
2019-01-28,19.950000762939453
2019-01-29,20.014999389648438
2019-01-30,20.059999465942383
2019-01-31,20.18000030517578
2019-02-01,20.117000579833984
2019-02-04,20.1200008392334
2019-02-05,20.174999237060547
2019-02-06,20.190000534057617
2019-02-07,20.200000762939453
2019-02-08,20.200000762939453
2019-02-11,20.184999465942383
2019-02-12,20.190000534057617
2019-02-13,20.165000915527344
2019-02-14,20.209999084472656
2019-02-15,20.219999313354492
2019-02-19,20.165000915527344
2019-02-20,20.15999984741211
2019-02-21,20.125
2019-02-22,20.170000076293945
2019-02-25,20.18899917602539
2019-02-26,20.219999313354492
2019-02-27,20.190000534057617
2019-02-28,20.160999298095703
2019-03-01,20.15999984741211
2019-03-04,20.209999084472656
2019-03-05,20.209999084472656
2019-03-06,20.239999771118164
2019-03-07,20.290000915527344
2019-03-08,20.290000915527344
2019-03-11,20.290000915527344
2019-03-12,20.31999969482422
2019-03-13,20.329999923706055
2019-03-14,20.31999969482422
2019-03-15,20.364999771118164
2019-03-18,20.299999237060547
2019-03-19,20.295000076293945
2019-03-20,20.420000076293945
2019-03-21,20.420000076293945
2019-03-22,20.479999542236328
2019-03-25,20.559999465942383
2019-03-26,20.579999923706055
2019-03-27,20.606000900268555
2019-03-28,20.579999923706055
2019-03-29,20.559999465942383
2019-04-01,20.489999771118164
2019-04-02,20.520000457763672
2019-04-03,20.489999771118164
2019-04-04,20.530000686645508
2019-04-05,20.524999618530273
2019-04-08,20.530000686645508
2019-04-09,20.540000915527344
2019-04-10,20.59000015258789
2019-04-11,20.59000015258789
2019-04-12,20.510000228881836
2019-04-15,20.559999465942383
2019-04-16,20.510000228881836
2019-04-17,20.520000457763672
2019-04-18,20.540000915527344
2019-04-22,20.440000534057617
2019-04-23,20.510000228881836
2019-04-24,20.55500030517578
2019-04-25,20.540000915527344
2019-04-26,20.56999969482422
2019-04-29,20.579999923706055
2019-04-30,20.6200008392334
2019-05-01,20.59000015258789
2019-05-02,20.510000228881836
2019-05-03,20.559999465942383
2019-05-06,20.600000381469727
2019-05-07,20.6200008392334
2019-05-08,20.610000610351562
2019-05-09,20.600000381469727
2019-05-10,20.610000610351562
2019-05-13,20.670000076293945
2019-05-14,20.639999389648438
2019-05-15,20.709999084472656
2019-05-16,20.690000534057617
2019-05-17,20.68000030517578
2019-05-20,20.56999969482422
2019-05-21,20.559999465942383
2019-05-22,20.59000015258789
2019-05-23,20.670000076293945
2019-05-24,20.68000030517578
2019-05-28,20.700000762939453
2019-05-29,20.670000076293945
2019-05-30,20.719999313354492
2019-05-31,20.770000457763672
2019-06-03,20.850000381469727
2019-06-04,20.850000381469727
2019-06-05,20.8799991607666
2019-06-06,20.8700008392334
2019-06-07,20.920000076293945
2019-06-10,20.8700008392334
2019-06-11,20.889999389648438
2019-06-12,20.93000030517578
2019-06-13,20.969999313354492
2019-06-14,20.969999313354492
2019-06-17,20.969999313354492
2019-06-18,21.010000228881836
2019-06-19,21.1200008392334
2019-06-20,21.209999084472656
2019-06-21,21.1299991607666
2019-06-24,21.145000457763672
2019-06-25,21.139999389648438
2019-06-26,21.059999465942383
2019-06-27,21.139999389648438
2019-06-28,21.15999984741211
2019-07-01,21.170000076293945
2019-07-02,21.200000762939453
2019-07-03,21.200000762939453
2019-07-05,21.1299991607666
2019-07-08,21.094999313354492
2019-07-09,21.059999465942383
2019-07-10,21.110000610351562
