,CLNE
2011-03-01,13.40999984741211
2011-03-02,13.739999771118164
2011-03-03,13.90999984741211
2011-03-04,13.649999618530273
2011-03-07,13.350000381469727
2011-03-08,13.25
2011-03-09,13.359999656677246
2011-03-10,13.0
2011-03-11,14.430000305175781
2011-03-14,13.699999809265137
2011-03-15,13.319999694824219
2011-03-16,13.039999961853027
2011-03-17,12.890000343322754
2011-03-18,13.09000015258789
2011-03-21,13.399999618530273
2011-03-22,13.5
2011-03-23,14.220000267028809
2011-03-24,14.069999694824219
2011-03-25,14.050000190734863
2011-03-28,14.5
2011-03-29,14.930000305175781
2011-03-30,16.399999618530273
2011-03-31,16.3799991607666
2011-04-01,16.31999969482422
2011-04-04,17.40999984741211
2011-04-05,16.979999542236328
2011-04-06,17.280000686645508
2011-04-07,17.260000228881836
2011-04-08,17.3700008392334
2011-04-11,16.1299991607666
2011-04-12,15.979999542236328
2011-04-13,16.559999465942383
2011-04-14,16.450000762939453
2011-04-15,16.760000228881836
2011-04-18,16.290000915527344
2011-04-19,16.139999389648438
2011-04-20,16.510000228881836
2011-04-21,16.329999923706055
2011-04-25,16.299999237060547
2011-04-26,16.40999984741211
2011-04-27,17.100000381469727
2011-04-28,17.049999237060547
2011-04-29,17.040000915527344
2011-05-02,16.6299991607666
2011-05-03,16.170000076293945
2011-05-04,15.609999656677246
2011-05-05,15.180000305175781
2011-05-06,15.390000343322754
2011-05-09,15.649999618530273
2011-05-10,15.109999656677246
2011-05-11,14.649999618530273
2011-05-12,14.300000190734863
2011-05-13,14.220000267028809
2011-05-16,13.869999885559082
2011-05-17,13.289999961853027
2011-05-18,13.670000076293945
2011-05-19,14.0600004196167
2011-05-20,13.680000305175781
2011-05-23,13.15999984741211
2011-05-24,13.779999732971191
2011-05-25,14.0
2011-05-26,14.670000076293945
2011-05-27,14.279999732971191
2011-05-31,14.300000190734863
2011-06-01,13.84000015258789
2011-06-02,14.359999656677246
2011-06-03,14.239999771118164
2011-06-06,13.630000114440918
2011-06-07,13.369999885559082
2011-06-08,12.90999984741211
2011-06-09,13.020000457763672
2011-06-10,13.0
2011-06-13,12.670000076293945
2011-06-14,13.039999961853027
2011-06-15,12.8100004196167
2011-06-16,12.670000076293945
2011-06-17,12.470000267028809
2011-06-20,12.520000457763672
2011-06-21,12.829999923706055
2011-06-22,12.579999923706055
2011-06-23,12.6899995803833
2011-06-24,12.539999961853027
2011-06-27,12.399999618530273
2011-06-28,13.270000457763672
2011-06-29,13.289999961853027
2011-06-30,13.149999618530273
2011-07-01,13.270000457763672
2011-07-05,13.479999542236328
2011-07-06,13.0600004196167
2011-07-07,13.359999656677246
2011-07-08,13.289999961853027
2011-07-11,13.119999885559082
2011-07-12,15.079999923706055
2011-07-13,17.010000228881836
2011-07-14,15.34000015258789
2011-07-15,16.0
2011-07-18,15.59000015258789
2011-07-19,16.0
2011-07-20,15.989999771118164
2011-07-21,15.899999618530273
2011-07-22,15.90999984741211
2011-07-25,15.869999885559082
2011-07-26,16.329999923706055
2011-07-27,15.979999542236328
2011-07-28,15.989999771118164
2011-07-29,16.010000228881836
2011-08-01,16.06999969482422
2011-08-02,15.460000038146973
2011-08-03,15.210000038146973
2011-08-04,13.760000228881836
2011-08-05,14.029999732971191
2011-08-08,12.640000343322754
2011-08-09,12.140000343322754
2011-08-10,11.710000038146973
2011-08-11,12.3100004196167
2011-08-12,12.449999809265137
2011-08-15,12.869999885559082
2011-08-16,12.449999809265137
2011-08-17,12.579999923706055
2011-08-18,11.710000038146973
2011-08-19,11.90999984741211
2011-08-22,11.760000228881836
2011-08-23,12.399999618530273
2011-08-24,12.829999923706055
2011-08-25,13.229999542236328
2011-08-26,13.640000343322754
2011-08-29,14.1899995803833
2011-08-30,13.640000343322754
2011-08-31,13.149999618530273
2011-09-01,12.779999732971191
2011-09-02,12.420000076293945
2011-09-06,12.180000305175781
2011-09-07,13.899999618530273
2011-09-08,14.40999984741211
2011-09-09,13.289999961853027
2011-09-12,13.09000015258789
2011-09-13,13.329999923706055
2011-09-14,13.430000305175781
2011-09-15,13.289999961853027
2011-09-16,13.170000076293945
2011-09-19,12.739999771118164
2011-09-20,12.359999656677246
2011-09-21,11.960000038146973
2011-09-22,11.079999923706055
2011-09-23,11.460000038146973
2011-09-26,11.979999542236328
2011-09-27,12.380000114440918
2011-09-28,11.739999771118164
2011-09-29,11.470000267028809
2011-09-30,11.119999885559082
2011-10-03,10.010000228881836
2011-10-04,9.869999885559082
2011-10-05,10.300000190734863
2011-10-06,10.420000076293945
2011-10-07,10.1899995803833
2011-10-10,11.020000457763672
2011-10-11,11.09000015258789
2011-10-12,11.1899995803833
2011-10-13,11.319999694824219
2011-10-14,11.770000457763672
2011-10-17,11.180000305175781
2011-10-18,11.350000381469727
2011-10-19,11.229999542236328
2011-10-20,11.390000343322754
2011-10-21,11.649999618530273
2011-10-24,11.960000038146973
2011-10-25,11.279999732971191
2011-10-26,11.649999618530273
2011-10-27,12.619999885559082
2011-10-28,12.680000305175781
2011-10-31,11.819999694824219
2011-11-01,11.3100004196167
2011-11-02,11.510000228881836
2011-11-03,11.65999984741211
2011-11-04,11.680000305175781
2011-11-07,11.479999542236328
2011-11-08,11.90999984741211
2011-11-09,11.079999923706055
2011-11-10,11.239999771118164
2011-11-11,11.359999656677246
2011-11-14,11.729999542236328
2011-11-15,13.5
2011-11-16,13.109999656677246
2011-11-17,12.739999771118164
2011-11-18,12.529999732971191
2011-11-21,11.880000114440918
2011-11-22,11.869999885559082
2011-11-23,11.359999656677246
2011-11-25,11.100000381469727
2011-11-28,12.0
2011-11-29,12.15999984741211
2011-11-30,13.100000381469727
2011-12-01,12.9399995803833
2011-12-02,12.9399995803833
2011-12-05,13.1899995803833
2011-12-06,13.149999618530273
2011-12-07,13.039999961853027
2011-12-08,12.380000114440918
2011-12-09,12.670000076293945
2011-12-12,12.4399995803833
2011-12-13,11.90999984741211
2011-12-14,11.420000076293945
2011-12-15,11.5600004196167
2011-12-16,11.819999694824219
2011-12-19,11.430000305175781
2011-12-20,12.449999809265137
2011-12-21,12.5
2011-12-22,12.779999732971191
2011-12-23,12.649999618530273
2011-12-27,12.899999618530273
2011-12-28,12.390000343322754
2011-12-29,12.539999961853027
2011-12-30,12.460000038146973
2012-01-03,12.949999809265137
2012-01-04,13.40999984741211
2012-01-05,13.279999732971191
2012-01-06,13.25
2012-01-09,13.1899995803833
2012-01-10,13.180000305175781
2012-01-11,13.0600004196167
2012-01-12,13.619999885559082
2012-01-13,13.350000381469727
2012-01-17,13.579999923706055
2012-01-18,14.270000457763672
2012-01-19,13.829999923706055
2012-01-20,14.029999732971191
2012-01-23,14.300000190734863
2012-01-24,14.930000305175781
2012-01-25,15.109999656677246
2012-01-26,14.399999618530273
2012-01-27,15.09000015258789
2012-01-30,14.75
2012-01-31,14.960000038146973
2012-02-01,15.40999984741211
2012-02-02,15.930000305175781
2012-02-03,15.869999885559082
2012-02-06,16.079999923706055
2012-02-07,16.450000762939453
2012-02-08,16.40999984741211
2012-02-09,16.299999237060547
2012-02-10,16.280000686645508
2012-02-13,17.3799991607666
2012-02-14,16.8799991607666
2012-02-15,16.5
2012-02-16,16.510000228881836
2012-02-17,17.049999237060547
2012-02-21,17.229999542236328
2012-02-22,17.520000457763672
2012-02-23,18.280000686645508
2012-02-24,18.739999771118164
2012-02-27,20.1299991607666
2012-02-28,19.399999618530273
2012-02-29,18.790000915527344
2012-03-01,19.139999389648438
2012-03-02,18.690000534057617
2012-03-05,19.450000762939453
2012-03-06,19.260000228881836
2012-03-07,20.360000610351562
2012-03-08,20.709999084472656
2012-03-09,20.770000457763672
2012-03-12,20.549999237060547
2012-03-13,19.309999465942383
2012-03-14,19.729999542236328
2012-03-15,19.989999771118164
2012-03-16,21.049999237060547
2012-03-19,21.68000030517578
2012-03-20,22.579999923706055
2012-03-21,23.920000076293945
2012-03-22,23.270000457763672
2012-03-23,22.81999969482422
2012-03-26,23.329999923706055
2012-03-27,23.0
2012-03-28,21.639999389648438
2012-03-29,21.3700008392334
2012-03-30,21.280000686645508
2012-04-02,20.739999771118164
2012-04-03,20.489999771118164
2012-04-04,19.920000076293945
2012-04-05,20.100000381469727
2012-04-09,19.489999771118164
2012-04-10,18.700000762939453
2012-04-11,19.68000030517578
2012-04-12,20.219999313354492
2012-04-13,19.950000762939453
2012-04-16,18.93000030517578
2012-04-17,19.260000228881836
2012-04-18,18.989999771118164
2012-04-19,19.0
2012-04-20,18.3799991607666
2012-04-23,17.709999084472656
2012-04-24,18.100000381469727
2012-04-25,18.290000915527344
2012-04-26,18.209999084472656
2012-04-27,19.360000610351562
2012-04-30,19.239999771118164
2012-05-01,18.90999984741211
2012-05-02,18.700000762939453
2012-05-03,18.020000457763672
2012-05-04,17.209999084472656
2012-05-07,17.940000534057617
2012-05-08,16.709999084472656
2012-05-09,16.350000381469727
2012-05-10,16.40999984741211
2012-05-11,16.1200008392334
2012-05-14,15.4399995803833
2012-05-15,14.5600004196167
2012-05-16,14.010000228881836
2012-05-17,13.109999656677246
2012-05-18,12.59000015258789
2012-05-21,13.75
2012-05-22,13.739999771118164
2012-05-23,14.039999961853027
2012-05-24,13.960000038146973
2012-05-25,13.430000305175781
2012-05-29,13.949999809265137
2012-05-30,13.40999984741211
2012-05-31,13.609999656677246
2012-06-01,12.859999656677246
2012-06-04,12.550000190734863
2012-06-05,13.460000038146973
2012-06-06,13.859999656677246
2012-06-07,13.8100004196167
2012-06-08,14.119999885559082
2012-06-11,13.199999809265137
2012-06-12,13.520000457763672
2012-06-13,13.359999656677246
2012-06-14,13.670000076293945
2012-06-15,14.0
2012-06-18,13.760000228881836
2012-06-19,15.199999809265137
2012-06-20,14.90999984741211
2012-06-21,14.050000190734863
2012-06-22,14.430000305175781
2012-06-25,14.069999694824219
2012-06-26,14.039999961853027
2012-06-27,14.350000381469727
2012-06-28,15.0
2012-06-29,15.5
2012-07-02,16.270000457763672
2012-07-03,16.350000381469727
2012-07-05,15.920000076293945
2012-07-06,15.84000015258789
2012-07-09,15.420000076293945
2012-07-10,14.649999618530273
2012-07-11,14.640000343322754
2012-07-12,14.59000015258789
2012-07-13,14.4399995803833
2012-07-16,14.359999656677246
2012-07-17,13.970000267028809
2012-07-18,14.0600004196167
2012-07-19,14.1899995803833
2012-07-20,13.989999771118164
2012-07-23,13.5600004196167
2012-07-24,13.420000076293945
2012-07-25,13.1899995803833
2012-07-26,13.6899995803833
2012-07-27,13.829999923706055
2012-07-30,14.029999732971191
2012-07-31,14.109999656677246
2012-08-01,13.6899995803833
2012-08-02,13.350000381469727
2012-08-03,13.960000038146973
2012-08-06,14.630000114440918
2012-08-07,13.630000114440918
2012-08-08,13.079999923706055
2012-08-09,13.319999694824219
2012-08-10,13.270000457763672
2012-08-13,13.920000076293945
2012-08-14,14.149999618530273
2012-08-15,14.279999732971191
2012-08-16,14.130000114440918
2012-08-17,14.0600004196167
2012-08-20,13.6899995803833
2012-08-21,13.479999542236328
2012-08-22,13.380000114440918
2012-08-23,13.220000267028809
2012-08-24,13.25
2012-08-27,13.470000267028809
2012-08-28,13.520000457763672
2012-08-29,13.449999809265137
2012-08-30,13.079999923706055
2012-08-31,13.140000343322754
2012-09-04,13.319999694824219
2012-09-05,13.15999984741211
2012-09-06,13.449999809265137
2012-09-07,13.59000015258789
2012-09-10,13.550000190734863
2012-09-11,13.569999694824219
2012-09-12,13.710000038146973
2012-09-13,13.920000076293945
2012-09-14,14.09000015258789
2012-09-17,13.789999961853027
2012-09-18,13.65999984741211
2012-09-19,13.5600004196167
2012-09-20,13.949999809265137
2012-09-21,14.029999732971191
2012-09-24,13.680000305175781
2012-09-25,13.09000015258789
2012-09-26,13.0600004196167
2012-09-27,13.15999984741211
2012-09-28,13.170000076293945
2012-10-01,13.180000305175781
2012-10-02,13.3100004196167
2012-10-03,13.15999984741211
2012-10-04,13.510000228881836
2012-10-05,13.630000114440918
2012-10-08,13.869999885559082
2012-10-09,13.59000015258789
2012-10-10,13.270000457763672
2012-10-11,13.130000114440918
2012-10-12,13.069999694824219
2012-10-15,13.5
2012-10-16,13.489999771118164
2012-10-17,13.65999984741211
2012-10-18,13.449999809265137
2012-10-19,13.109999656677246
2012-10-22,13.100000381469727
2012-10-23,12.819999694824219
2012-10-24,12.430000305175781
2012-10-25,12.40999984741211
2012-10-26,12.109999656677246
2012-10-31,11.4399995803833
2012-11-01,11.520000457763672
2012-11-02,11.0600004196167
2012-11-05,11.319999694824219
2012-11-06,12.010000228881836
2012-11-07,11.239999771118164
2012-11-08,11.0
2012-11-09,11.149999618530273
2012-11-12,11.0600004196167
2012-11-13,12.260000228881836
2012-11-14,12.850000381469727
2012-11-15,12.680000305175781
2012-11-16,12.279999732971191
2012-11-19,12.329999923706055
2012-11-20,13.15999984741211
2012-11-21,13.119999885559082
2012-11-23,13.229999542236328
2012-11-26,13.489999771118164
2012-11-27,13.529999732971191
2012-11-28,13.430000305175781
2012-11-29,13.489999771118164
2012-11-30,13.260000228881836
2012-12-03,13.130000114440918
2012-12-04,12.770000457763672
2012-12-05,12.899999618530273
2012-12-06,13.0
2012-12-07,13.119999885559082
2012-12-10,13.470000267028809
2012-12-11,13.229999542236328
2012-12-12,13.09000015258789
2012-12-13,12.8100004196167
2012-12-14,12.649999618530273
2012-12-17,12.960000038146973
2012-12-18,13.130000114440918
2012-12-19,13.369999885559082
2012-12-20,13.4399995803833
2012-12-21,13.3100004196167
2012-12-24,13.0600004196167
2012-12-26,12.829999923706055
2012-12-27,12.390000343322754
2012-12-28,12.069999694824219
2012-12-31,12.449999809265137
2013-01-02,13.109999656677246
2013-01-03,13.65999984741211
2013-01-04,13.729999542236328
2013-01-07,13.8100004196167
2013-01-08,13.699999809265137
2013-01-09,13.739999771118164
2013-01-10,13.760000228881836
2013-01-11,13.800000190734863
2013-01-14,14.109999656677246
2013-01-15,13.989999771118164
2013-01-16,13.760000228881836
2013-01-17,13.84000015258789
2013-01-18,13.760000228881836
2013-01-22,13.789999961853027
2013-01-23,13.529999732971191
2013-01-24,13.220000267028809
2013-01-25,13.1899995803833
2013-01-28,12.960000038146973
2013-01-29,13.020000457763672
2013-01-30,12.789999961853027
2013-01-31,12.8100004196167
2013-02-01,12.779999732971191
2013-02-04,12.470000267028809
2013-02-05,12.489999771118164
2013-02-06,12.520000457763672
2013-02-07,12.710000038146973
2013-02-08,13.180000305175781
2013-02-11,13.420000076293945
2013-02-12,13.319999694824219
2013-02-13,12.880000114440918
2013-02-14,13.079999923706055
2013-02-15,13.029999732971191
2013-02-19,12.9399995803833
2013-02-20,12.479999542236328
2013-02-21,12.319999694824219
2013-02-22,12.350000381469727
2013-02-25,12.029999732971191
2013-02-26,12.130000114440918
2013-02-27,12.479999542236328
2013-02-28,12.579999923706055
2013-03-01,12.850000381469727
2013-03-04,12.720000267028809
2013-03-05,12.640000343322754
2013-03-06,13.039999961853027
2013-03-07,13.210000038146973
2013-03-08,13.329999923706055
2013-03-11,14.079999923706055
2013-03-12,13.729999542236328
2013-03-13,13.729999542236328
2013-03-14,14.479999542236328
2013-03-15,14.390000343322754
2013-03-18,14.25
2013-03-19,13.930000305175781
2013-03-20,13.90999984741211
2013-03-21,13.609999656677246
2013-03-22,13.369999885559082
2013-03-25,13.4399995803833
2013-03-26,13.270000457763672
2013-03-27,12.970000267028809
2013-03-28,13.0
2013-04-01,12.619999885559082
2013-04-02,12.399999618530273
2013-04-03,12.329999923706055
2013-04-04,12.329999923706055
2013-04-05,12.430000305175781
2013-04-08,12.430000305175781
2013-04-09,13.010000228881836
2013-04-10,12.9399995803833
2013-04-11,13.109999656677246
2013-04-12,12.75
2013-04-15,12.020000457763672
2013-04-16,12.210000038146973
2013-04-17,12.050000190734863
2013-04-18,12.119999885559082
2013-04-19,12.010000228881836
2013-04-22,12.09000015258789
2013-04-23,12.260000228881836
2013-04-24,13.180000305175781
2013-04-25,13.229999542236328
2013-04-26,13.050000190734863
2013-04-29,13.270000457763672
2013-04-30,13.1899995803833
2013-05-01,12.680000305175781
2013-05-02,13.279999732971191
2013-05-03,13.1899995803833
2013-05-06,13.739999771118164
2013-05-07,13.84000015258789
2013-05-08,13.760000228881836
2013-05-09,13.170000076293945
2013-05-10,13.380000114440918
2013-05-13,13.40999984741211
2013-05-14,13.640000343322754
2013-05-15,13.479999542236328
2013-05-16,13.25
2013-05-17,13.649999618530273
2013-05-20,13.960000038146973
2013-05-21,14.300000190734863
2013-05-22,13.319999694824219
2013-05-23,13.350000381469727
2013-05-24,13.270000457763672
2013-05-28,13.510000228881836
2013-05-29,13.449999809265137
2013-05-30,13.529999732971191
2013-05-31,13.270000457763672
2013-06-03,13.40999984741211
2013-06-04,13.260000228881836
2013-06-05,12.850000381469727
2013-06-06,13.0600004196167
2013-06-07,13.289999961853027
2013-06-10,13.399999618530273
2013-06-11,12.949999809265137
2013-06-12,12.859999656677246
2013-06-13,13.100000381469727
2013-06-14,12.949999809265137
2013-06-17,13.069999694824219
2013-06-18,13.130000114440918
2013-06-19,12.920000076293945
2013-06-20,12.520000457763672
2013-06-21,12.59000015258789
2013-06-24,12.25
2013-06-25,12.720000267028809
2013-06-26,12.699999809265137
2013-06-27,13.289999961853027
2013-06-28,13.199999809265137
2013-07-01,13.239999771118164
2013-07-02,13.100000381469727
2013-07-03,13.279999732971191
2013-07-05,13.460000038146973
2013-07-08,13.359999656677246
2013-07-09,13.369999885559082
2013-07-10,13.359999656677246
2013-07-11,13.430000305175781
2013-07-12,13.279999732971191
2013-07-15,13.109999656677246
2013-07-16,12.890000343322754
2013-07-17,12.930000305175781
2013-07-18,13.050000190734863
2013-07-19,13.0
2013-07-22,13.149999618530273
2013-07-23,13.1899995803833
2013-07-24,12.739999771118164
2013-07-25,12.970000267028809
2013-07-26,12.8100004196167
2013-07-29,12.6899995803833
2013-07-30,12.699999809265137
2013-07-31,12.90999984741211
2013-08-01,12.9399995803833
2013-08-02,12.800000190734863
2013-08-05,12.890000343322754
2013-08-06,12.979999542236328
2013-08-07,12.630000114440918
2013-08-08,12.75
2013-08-09,12.9399995803833
2013-08-12,13.029999732971191
2013-08-13,12.979999542236328
2013-08-14,12.989999771118164
2013-08-15,12.65999984741211
2013-08-16,12.539999961853027
2013-08-19,12.289999961853027
2013-08-20,12.430000305175781
2013-08-21,12.279999732971191
2013-08-22,12.369999885559082
2013-08-23,12.510000228881836
2013-08-26,12.59000015258789
2013-08-27,12.279999732971191
2013-08-28,12.260000228881836
2013-08-29,12.609999656677246
2013-08-30,12.579999923706055
2013-09-03,12.59000015258789
2013-09-04,12.729999542236328
2013-09-05,12.65999984741211
2013-09-06,12.8100004196167
2013-09-09,13.020000457763672
2013-09-10,12.479999542236328
2013-09-11,12.529999732971191
2013-09-12,12.75
2013-09-13,12.630000114440918
2013-09-16,12.430000305175781
2013-09-17,13.09000015258789
2013-09-18,13.319999694824219
2013-09-19,13.220000267028809
2013-09-20,12.9399995803833
2013-09-23,12.960000038146973
2013-09-24,12.8100004196167
2013-09-25,12.739999771118164
2013-09-26,12.829999923706055
2013-09-27,12.920000076293945
2013-09-30,12.770000457763672
2013-10-01,13.59000015258789
2013-10-02,13.789999961853027
2013-10-03,12.989999771118164
2013-10-04,13.149999618530273
2013-10-07,12.989999771118164
2013-10-08,11.380000114440918
2013-10-09,11.229999542236328
2013-10-10,11.420000076293945
2013-10-11,11.289999961853027
2013-10-14,11.5
2013-10-15,11.3100004196167
2013-10-16,11.609999656677246
2013-10-17,11.369999885559082
2013-10-18,11.479999542236328
2013-10-21,11.90999984741211
2013-10-22,11.880000114440918
2013-10-23,11.579999923706055
2013-10-24,11.829999923706055
2013-10-25,11.720000267028809
2013-10-28,11.800000190734863
2013-10-29,11.779999732971191
2013-10-30,11.670000076293945
2013-10-31,11.369999885559082
2013-11-01,11.579999923706055
2013-11-04,11.800000190734863
2013-11-05,11.550000190734863
2013-11-06,11.5
2013-11-07,11.329999923706055
2013-11-08,11.930000305175781
2013-11-11,11.720000267028809
2013-11-12,11.609999656677246
2013-11-13,12.279999732971191
2013-11-14,13.010000228881836
2013-11-15,12.979999542236328
2013-11-18,12.390000343322754
2013-11-19,12.210000038146973
2013-11-20,12.3100004196167
2013-11-21,12.579999923706055
2013-11-22,12.350000381469727
2013-11-25,12.4399995803833
2013-11-26,12.510000228881836
2013-11-27,12.520000457763672
2013-11-29,12.489999771118164
2013-12-02,12.319999694824219
2013-12-03,12.149999618530273
2013-12-04,12.149999618530273
2013-12-05,12.130000114440918
2013-12-06,12.029999732971191
2013-12-09,12.220000267028809
2013-12-10,12.220000267028809
2013-12-11,12.170000076293945
2013-12-12,12.220000267028809
2013-12-13,12.260000228881836
2013-12-16,12.239999771118164
2013-12-17,12.220000267028809
2013-12-18,12.430000305175781
2013-12-19,12.75
2013-12-20,13.010000228881836
2013-12-23,13.4399995803833
2013-12-24,13.4399995803833
2013-12-26,12.829999923706055
2013-12-27,12.949999809265137
2013-12-30,12.970000267028809
2013-12-31,12.880000114440918
2014-01-02,12.779999732971191
2014-01-03,12.710000038146973
2014-01-06,12.359999656677246
2014-01-07,12.529999732971191
2014-01-08,12.4399995803833
2014-01-09,12.210000038146973
2014-01-10,12.319999694824219
2014-01-13,12.0
2014-01-14,12.210000038146973
2014-01-15,12.369999885559082
2014-01-16,12.260000228881836
2014-01-17,12.020000457763672
2014-01-21,12.319999694824219
2014-01-22,12.270000457763672
2014-01-23,12.140000343322754
2014-01-24,11.789999961853027
2014-01-27,11.460000038146973
2014-01-28,11.569999694824219
2014-01-29,11.729999542236328
2014-01-30,11.930000305175781
2014-01-31,11.930000305175781
2014-02-03,11.6899995803833
2014-02-04,11.5
2014-02-05,9.899999618530273
2014-02-06,10.079999923706055
2014-02-07,9.6899995803833
2014-02-10,9.600000381469727
2014-02-11,9.819999694824219
2014-02-12,9.640000343322754
2014-02-13,9.90999984741211
2014-02-14,9.770000457763672
2014-02-18,9.729999542236328
2014-02-19,9.609999656677246
2014-02-20,9.710000038146973
2014-02-21,9.649999618530273
2014-02-24,9.789999961853027
2014-02-25,9.699999809265137
2014-02-26,9.630000114440918
2014-02-27,9.699999809265137
2014-02-28,8.369999885559082
2014-03-03,8.779999732971191
2014-03-04,9.119999885559082
2014-03-05,9.100000381469727
2014-03-06,9.229999542236328
2014-03-07,9.59000015258789
2014-03-10,9.529999732971191
2014-03-11,9.479999542236328
2014-03-12,9.25
2014-03-13,9.199999809265137
2014-03-14,9.279999732971191
2014-03-17,8.949999809265137
2014-03-18,9.260000228881836
2014-03-19,9.430000305175781
2014-03-20,9.220000267028809
2014-03-21,9.020000457763672
2014-03-24,8.800000190734863
2014-03-25,8.899999618530273
2014-03-26,8.630000114440918
2014-03-27,8.520000457763672
2014-03-28,8.829999923706055
2014-03-31,8.9399995803833
2014-04-01,9.039999961853027
2014-04-02,9.180000305175781
2014-04-03,9.029999732971191
2014-04-04,8.859999656677246
2014-04-07,8.75
2014-04-08,8.930000305175781
2014-04-09,8.859999656677246
2014-04-10,8.729999542236328
2014-04-11,8.699999809265137
2014-04-14,8.859999656677246
2014-04-15,9.050000190734863
2014-04-16,9.140000343322754
2014-04-17,9.180000305175781
2014-04-21,9.380000114440918
2014-04-22,9.020000457763672
2014-04-23,9.100000381469727
2014-04-24,9.09000015258789
2014-04-25,8.930000305175781
2014-04-28,8.789999961853027
2014-04-29,8.90999984741211
2014-04-30,8.850000381469727
2014-05-01,8.920000076293945
2014-05-02,9.300000190734863
2014-05-05,9.1899995803833
2014-05-06,9.289999961853027
2014-05-07,9.029999732971191
2014-05-08,8.819999694824219
2014-05-09,9.859999656677246
2014-05-12,9.960000038146973
2014-05-13,10.449999809265137
2014-05-14,10.029999732971191
2014-05-15,9.890000343322754
2014-05-16,9.819999694824219
2014-05-19,9.789999961853027
2014-05-20,9.489999771118164
2014-05-21,9.5600004196167
2014-05-22,9.600000381469727
2014-05-23,10.0
2014-05-27,10.15999984741211
2014-05-28,10.270000457763672
2014-05-29,11.180000305175781
2014-05-30,11.079999923706055
2014-06-02,10.5
2014-06-03,10.3100004196167
2014-06-04,10.289999961853027
2014-06-05,10.789999961853027
2014-06-06,10.720000267028809
2014-06-09,10.770000457763672
2014-06-10,10.539999961853027
2014-06-11,10.619999885559082
2014-06-12,10.729999542236328
2014-06-13,10.979999542236328
2014-06-16,11.100000381469727
2014-06-17,11.25
2014-06-18,11.199999809265137
2014-06-19,11.270000457763672
2014-06-20,11.15999984741211
2014-06-23,11.270000457763672
2014-06-24,11.180000305175781
2014-06-25,11.390000343322754
2014-06-26,11.399999618530273
2014-06-27,11.59000015258789
2014-06-30,11.720000267028809
2014-07-01,11.630000114440918
2014-07-02,11.569999694824219
2014-07-03,11.550000190734863
2014-07-07,11.079999923706055
2014-07-08,10.739999771118164
2014-07-09,10.770000457763672
2014-07-10,10.609999656677246
2014-07-11,10.609999656677246
2014-07-14,10.899999618530273
2014-07-15,10.399999618530273
2014-07-16,10.59000015258789
2014-07-17,10.289999961853027
2014-07-18,10.279999732971191
2014-07-21,10.369999885559082
2014-07-22,10.550000190734863
2014-07-23,10.430000305175781
2014-07-24,10.399999618530273
2014-07-25,10.140000343322754
2014-07-28,10.149999618530273
2014-07-29,10.149999618530273
2014-07-30,10.199999809265137
2014-07-31,9.960000038146973
2014-08-01,9.880000114440918
2014-08-04,9.960000038146973
2014-08-05,9.640000343322754
2014-08-06,9.800000190734863
2014-08-07,9.829999923706055
2014-08-08,9.699999809265137
2014-08-11,9.470000267028809
2014-08-12,9.369999885559082
2014-08-13,9.510000228881836
2014-08-14,9.4399995803833
2014-08-15,9.470000267028809
2014-08-18,9.619999885559082
2014-08-19,9.890000343322754
2014-08-20,9.869999885559082
2014-08-21,9.920000076293945
2014-08-22,9.75
2014-08-25,9.850000381469727
2014-08-26,10.180000305175781
2014-08-27,10.0600004196167
2014-08-28,9.899999618530273
2014-08-29,9.970000267028809
2014-09-02,9.869999885559082
2014-09-03,9.6899995803833
2014-09-04,9.460000038146973
2014-09-05,9.5
2014-09-08,9.289999961853027
2014-09-09,9.109999656677246
2014-09-10,8.970000267028809
2014-09-11,9.15999984741211
2014-09-12,8.989999771118164
2014-09-15,8.770000457763672
2014-09-16,8.9399995803833
2014-09-17,9.15999984741211
2014-09-18,8.84000015258789
2014-09-19,8.8100004196167
2014-09-22,8.329999923706055
2014-09-23,8.399999618530273
2014-09-24,8.8100004196167
2014-09-25,8.5
2014-09-26,8.65999984741211
2014-09-29,8.390000343322754
2014-09-30,7.800000190734863
2014-10-01,7.429999828338623
2014-10-02,7.170000076293945
2014-10-03,7.139999866485596
2014-10-06,6.960000038146973
2014-10-07,6.349999904632568
2014-10-08,6.28000020980835
2014-10-09,5.829999923706055
2014-10-10,5.960000038146973
2014-10-13,5.75
2014-10-14,5.989999771118164
2014-10-15,6.71999979019165
2014-10-16,7.150000095367432
2014-10-17,6.349999904632568
2014-10-20,6.369999885559082
2014-10-21,6.869999885559082
2014-10-22,6.349999904632568
2014-10-23,6.679999828338623
2014-10-24,6.539999961853027
2014-10-27,6.349999904632568
2014-10-28,7.21999979019165
2014-10-29,7.0
2014-10-30,7.269999980926514
2014-10-31,7.309999942779541
2014-11-03,6.929999828338623
2014-11-04,6.510000228881836
2014-11-05,6.690000057220459
2014-11-06,6.550000190734863
2014-11-07,6.929999828338623
2014-11-10,6.610000133514404
2014-11-11,6.650000095367432
2014-11-12,6.800000190734863
2014-11-13,6.389999866485596
2014-11-14,6.449999809265137
2014-11-17,6.269999980926514
2014-11-18,6.309999942779541
2014-11-19,6.25
2014-11-20,6.420000076293945
2014-11-21,6.599999904632568
2014-11-24,6.429999828338623
2014-11-25,6.460000038146973
2014-11-26,6.150000095367432
2014-11-28,5.739999771118164
