,CSQ
2008-01-08,13.869999885559082
2008-01-09,13.899999618530273
2008-01-10,14.09000015258789
2008-01-11,14.210000038146973
2008-01-14,14.170000076293945
2008-01-15,13.9399995803833
2008-01-16,13.850000381469727
2008-01-17,13.6899995803833
2008-01-18,13.3100004196167
2008-01-22,13.09000015258789
2008-01-23,13.180000305175781
2008-01-24,13.390000343322754
2008-01-25,13.479999542236328
2008-01-28,13.4399995803833
2008-01-29,13.579999923706055
2008-01-30,13.609999656677246
2008-01-31,13.779999732971191
2008-02-01,13.960000038146973
2008-02-04,13.800000190734863
2008-02-05,13.569999694824219
2008-02-06,13.59000015258789
2008-02-07,13.430000305175781
2008-02-08,13.270000457763672
2008-02-11,13.199999809265137
2008-02-12,13.300000190734863
2008-02-13,13.020000457763672
2008-02-14,12.390000343322754
2008-02-15,12.729999542236328
2008-02-19,12.880000114440918
2008-02-20,13.069999694824219
2008-02-21,12.869999885559082
2008-02-22,12.9399995803833
2008-02-25,13.0600004196167
2008-02-26,13.010000228881836
2008-02-27,12.949999809265137
2008-02-28,12.670000076293945
2008-02-29,12.359999656677246
2008-03-03,12.260000228881836
2008-03-04,12.1899995803833
2008-03-05,12.15999984741211
2008-03-06,11.90999984741211
2008-03-07,11.779999732971191
2008-03-10,11.5600004196167
2008-03-11,11.8100004196167
2008-03-12,11.609999656677246
2008-03-13,11.539999961853027
2008-03-14,11.470000267028809
2008-03-17,11.229999542236328
2008-03-18,11.569999694824219
2008-03-19,11.550000190734863
2008-03-20,11.890000343322754
2008-03-24,12.180000305175781
2008-03-25,12.229999542236328
2008-03-26,12.130000114440918
2008-03-27,12.180000305175781
2008-03-28,12.029999732971191
2008-03-31,12.109999656677246
2008-04-01,12.460000038146973
2008-04-02,12.5
2008-04-03,12.510000228881836
2008-04-04,12.460000038146973
2008-04-07,12.550000190734863
2008-04-08,12.40999984741211
2008-04-09,12.100000381469727
2008-04-10,12.079999923706055
2008-04-11,11.920000076293945
2008-04-14,11.84000015258789
2008-04-15,11.789999961853027
2008-04-16,12.0
2008-04-17,12.109999656677246
2008-04-18,12.399999618530273
2008-04-21,12.460000038146973
2008-04-22,12.430000305175781
2008-04-23,12.5
2008-04-24,12.520000457763672
2008-04-25,12.600000381469727
2008-04-28,12.720000267028809
2008-04-29,12.670000076293945
2008-04-30,12.729999542236328
2008-05-01,12.869999885559082
2008-05-02,12.869999885559082
2008-05-05,12.84000015258789
2008-05-06,12.9399995803833
2008-05-07,12.819999694824219
2008-05-08,12.720000267028809
2008-05-09,12.649999618530273
2008-05-12,12.859999656677246
2008-05-13,12.920000076293945
2008-05-14,12.930000305175781
2008-05-15,13.020000457763672
2008-05-16,13.0600004196167
2008-05-19,13.109999656677246
2008-05-20,13.0600004196167
2008-05-21,12.949999809265137
2008-05-22,13.140000343322754
2008-05-23,12.979999542236328
2008-05-27,13.010000228881836
2008-05-28,13.020000457763672
2008-05-29,13.100000381469727
2008-05-30,13.079999923706055
2008-06-02,13.109999656677246
2008-06-03,13.020000457763672
2008-06-04,13.119999885559082
2008-06-05,13.149999618530273
2008-06-06,12.970000267028809
2008-06-09,12.960000038146973
2008-06-10,12.609999656677246
2008-06-11,12.380000114440918
2008-06-12,12.25
2008-06-13,12.279999732971191
2008-06-16,12.430000305175781
2008-06-17,12.300000190734863
2008-06-18,12.319999694824219
2008-06-19,12.329999923706055
2008-06-20,12.170000076293945
2008-06-23,12.039999961853027
2008-06-24,12.140000343322754
2008-06-25,12.119999885559082
2008-06-26,11.829999923706055
2008-06-27,11.600000381469727
2008-06-30,11.319999694824219
2008-07-01,11.170000076293945
2008-07-02,10.930000305175781
2008-07-03,10.989999771118164
2008-07-07,10.9399995803833
2008-07-08,11.130000114440918
2008-07-09,10.930000305175781
2008-07-10,10.84000015258789
2008-07-11,10.600000381469727
2008-07-14,10.260000228881836
2008-07-15,10.050000190734863
2008-07-16,10.350000381469727
2008-07-17,10.699999809265137
2008-07-18,10.75
2008-07-21,10.850000381469727
2008-07-22,11.050000190734863
2008-07-23,11.170000076293945
2008-07-24,11.0600004196167
2008-07-25,11.0
2008-07-28,10.800000190734863
2008-07-29,10.970000267028809
2008-07-30,11.09000015258789
2008-07-31,10.960000038146973
2008-08-01,11.0600004196167
2008-08-04,10.899999618530273
2008-08-05,11.1899995803833
2008-08-06,11.270000457763672
2008-08-07,10.84000015258789
2008-08-08,11.149999618530273
2008-08-11,11.15999984741211
2008-08-12,10.979999542236328
2008-08-13,11.0
2008-08-14,11.039999961853027
2008-08-15,11.149999618530273
2008-08-18,11.0
2008-08-19,10.9399995803833
2008-08-20,10.960000038146973
2008-08-21,10.880000114440918
2008-08-22,10.960000038146973
2008-08-25,10.739999771118164
2008-08-26,10.819999694824219
2008-08-27,10.789999961853027
2008-08-28,10.930000305175781
2008-08-29,10.850000381469727
2008-09-02,10.84000015258789
2008-09-03,10.890000343322754
2008-09-04,10.630000114440918
2008-09-05,10.59000015258789
2008-09-08,10.649999618530273
2008-09-09,10.239999771118164
2008-09-10,10.239999771118164
2008-09-11,10.079999923706055
2008-09-12,10.100000381469727
2008-09-15,9.6899995803833
2008-09-16,9.199999809265137
2008-09-17,8.270000457763672
2008-09-18,8.979999542236328
2008-09-19,9.859999656677246
2008-09-22,9.15999984741211
2008-09-23,8.770000457763672
2008-09-24,8.890000343322754
2008-09-25,9.329999923706055
2008-09-26,9.199999809265137
2008-09-29,8.289999961853027
2008-09-30,8.640000343322754
2008-10-01,8.970000267028809
2008-10-02,8.380000114440918
2008-10-03,8.199999809265137
2008-10-06,7.329999923706055
2008-10-07,6.420000076293945
2008-10-08,6.0
2008-10-09,5.099999904632568
2008-10-10,5.010000228881836
2008-10-13,6.380000114440918
2008-10-14,6.659999847412109
2008-10-15,6.190000057220459
2008-10-16,6.429999828338623
2008-10-17,6.630000114440918
2008-10-20,7.070000171661377
2008-10-21,6.829999923706055
2008-10-22,6.619999885559082
2008-10-23,6.75
2008-10-24,6.639999866485596
2008-10-27,6.550000190734863
2008-10-28,6.429999828338623
2008-10-29,6.449999809265137
2008-10-30,6.739999771118164
2008-10-31,6.940000057220459
2008-11-03,6.900000095367432
2008-11-04,6.949999809265137
2008-11-05,6.670000076293945
2008-11-06,6.519999980926514
2008-11-07,6.650000095367432
2008-11-10,6.269999980926514
2008-11-11,6.050000190734863
2008-11-12,5.639999866485596
2008-11-13,5.760000228881836
2008-11-14,5.900000095367432
2008-11-17,5.480000019073486
2008-11-18,5.449999809265137
2008-11-19,4.880000114440918
2008-11-20,4.429999828338623
2008-11-21,4.429999828338623
2008-11-24,4.829999923706055
2008-11-25,4.900000095367432
2008-11-26,5.099999904632568
2008-11-28,5.400000095367432
2008-12-01,4.869999885559082
2008-12-02,4.960000038146973
2008-12-03,5.150000095367432
2008-12-04,4.880000114440918
2008-12-05,5.079999923706055
2008-12-08,5.300000190734863
2008-12-09,5.21999979019165
2008-12-10,5.309999942779541
2008-12-11,5.119999885559082
2008-12-12,5.239999771118164
2008-12-15,5.139999866485596
2008-12-16,5.420000076293945
2008-12-17,5.389999866485596
2008-12-18,5.440000057220459
2008-12-19,5.679999828338623
2008-12-22,5.639999866485596
2008-12-23,5.760000228881836
2008-12-24,6.010000228881836
2008-12-26,6.119999885559082
2008-12-29,5.849999904632568
2008-12-30,6.090000152587891
2008-12-31,6.25
2009-01-02,6.610000133514404
2009-01-05,6.650000095367432
2009-01-06,6.880000114440918
2009-01-07,6.760000228881836
2009-01-08,6.809999942779541
2009-01-09,6.789999961853027
2009-01-12,6.71999979019165
2009-01-13,6.539999961853027
2009-01-14,6.21999979019165
2009-01-15,6.130000114440918
2009-01-16,6.329999923706055
2009-01-20,6.0
2009-01-21,6.190000057220459
2009-01-22,6.019999980926514
2009-01-23,6.139999866485596
2009-01-26,6.389999866485596
2009-01-27,6.489999771118164
2009-01-28,6.710000038146973
2009-01-29,6.559999942779541
2009-01-30,6.389999866485596
2009-02-02,6.159999847412109
2009-02-03,6.449999809265137
2009-02-04,6.480000019073486
2009-02-05,6.329999923706055
2009-02-06,6.550000190734863
2009-02-09,6.630000114440918
2009-02-10,6.449999809265137
2009-02-11,6.429999828338623
2009-02-12,6.300000190734863
2009-02-13,6.25
2009-02-17,5.940000057220459
2009-02-18,5.880000114440918
2009-02-19,5.71999979019165
2009-02-20,5.449999809265137
2009-02-23,5.110000133514404
2009-02-24,5.369999885559082
2009-02-25,5.449999809265137
2009-02-26,5.449999809265137
2009-02-27,5.320000171661377
2009-03-02,4.880000114440918
2009-03-03,4.800000190734863
2009-03-04,5.039999961853027
2009-03-05,4.690000057220459
2009-03-06,4.5
2009-03-09,4.289999961853027
2009-03-10,4.710000038146973
2009-03-11,4.860000133514404
2009-03-12,5.300000190734863
2009-03-13,5.389999866485596
2009-03-16,5.380000114440918
2009-03-17,5.570000171661377
2009-03-18,5.659999847412109
2009-03-19,5.659999847412109
2009-03-20,5.579999923706055
2009-03-23,5.980000019073486
2009-03-24,5.920000076293945
2009-03-25,5.940000057220459
2009-03-26,6.0
2009-03-27,5.820000171661377
2009-03-30,5.579999923706055
2009-03-31,5.690000057220459
2009-04-01,5.849999904632568
2009-04-02,5.980000019073486
2009-04-03,5.960000038146973
2009-04-06,5.989999771118164
2009-04-07,5.949999809265137
2009-04-08,5.900000095367432
2009-04-09,6.139999866485596
2009-04-13,6.090000152587891
2009-04-14,6.090000152587891
2009-04-15,6.139999866485596
2009-04-16,6.320000171661377
2009-04-17,6.449999809265137
2009-04-20,6.150000095367432
2009-04-21,6.170000076293945
2009-04-22,6.179999828338623
2009-04-23,6.309999942779541
2009-04-24,6.28000020980835
2009-04-27,6.349999904632568
2009-04-28,6.400000095367432
2009-04-29,6.53000020980835
2009-04-30,6.550000190734863
2009-05-01,6.659999847412109
2009-05-04,6.849999904632568
2009-05-05,6.809999942779541
2009-05-06,7.019999980926514
2009-05-07,6.900000095367432
2009-05-08,7.039999961853027
2009-05-11,6.900000095367432
2009-05-12,6.909999847412109
2009-05-13,6.570000171661377
2009-05-14,6.71999979019165
2009-05-15,6.800000190734863
2009-05-18,7.110000133514404
2009-05-19,7.119999885559082
2009-05-20,7.139999866485596
2009-05-21,7.079999923706055
2009-05-22,7.309999942779541
2009-05-26,7.5
2009-05-27,7.389999866485596
2009-05-28,7.409999847412109
2009-05-29,7.320000171661377
2009-06-01,7.5
2009-06-02,7.550000190734863
2009-06-03,7.519999980926514
2009-06-04,7.570000171661377
2009-06-05,7.71999979019165
2009-06-08,7.5
2009-06-09,7.579999923706055
2009-06-10,7.46999979019165
2009-06-11,7.679999828338623
2009-06-12,7.75
2009-06-15,7.420000076293945
2009-06-16,7.349999904632568
2009-06-17,7.380000114440918
2009-06-18,7.53000020980835
2009-06-19,7.550000190734863
2009-06-22,7.070000171661377
2009-06-23,7.25
2009-06-24,7.420000076293945
2009-06-25,7.380000114440918
2009-06-26,7.340000152587891
2009-06-29,7.46999979019165
2009-06-30,7.579999923706055
2009-07-01,7.559999942779541
2009-07-02,7.28000020980835
2009-07-06,7.230000019073486
2009-07-07,7.110000133514404
2009-07-08,6.860000133514404
2009-07-09,6.96999979019165
2009-07-10,6.940000057220459
2009-07-13,7.090000152587891
2009-07-14,7.199999809265137
2009-07-15,7.360000133514404
2009-07-16,7.559999942779541
2009-07-17,7.579999923706055
2009-07-20,7.659999847412109
2009-07-21,7.610000133514404
2009-07-22,7.650000095367432
2009-07-23,7.760000228881836
2009-07-24,7.849999904632568
2009-07-27,7.829999923706055
2009-07-28,7.809999942779541
2009-07-29,7.760000228881836
2009-07-30,7.869999885559082
2009-07-31,7.900000095367432
2009-08-03,8.09000015258789
2009-08-04,8.050000190734863
2009-08-05,8.109999656677246
2009-08-06,7.949999809265137
2009-08-07,8.079999923706055
2009-08-10,8.079999923706055
2009-08-11,7.980000019073486
2009-08-12,8.130000114440918
2009-08-13,8.1899995803833
2009-08-14,8.079999923706055
2009-08-17,7.78000020980835
2009-08-18,7.920000076293945
2009-08-19,8.020000457763672
2009-08-20,8.020000457763672
2009-08-21,8.119999885559082
2009-08-24,8.0600004196167
2009-08-25,8.100000381469727
2009-08-26,8.140000343322754
2009-08-27,8.109999656677246
2009-08-28,8.149999618530273
2009-08-31,8.050000190734863
2009-09-01,7.920000076293945
2009-09-02,7.96999979019165
2009-09-03,7.96999979019165
2009-09-04,8.140000343322754
2009-09-08,8.119999885559082
2009-09-09,8.15999984741211
2009-09-10,8.239999771118164
2009-09-11,8.220000267028809
2009-09-14,8.319999694824219
2009-09-15,8.449999809265137
2009-09-16,8.5600004196167
2009-09-17,8.539999961853027
2009-09-18,8.520000457763672
2009-09-21,8.479999542236328
2009-09-22,8.520000457763672
2009-09-23,8.529999732971191
2009-09-24,8.369999885559082
2009-09-25,8.399999618530273
2009-09-28,8.479999542236328
2009-09-29,8.489999771118164
2009-09-30,8.59000015258789
2009-10-01,8.369999885559082
2009-10-02,8.1899995803833
2009-10-05,8.520000457763672
2009-10-06,8.6899995803833
2009-10-07,8.630000114440918
2009-10-08,8.640000343322754
2009-10-09,8.59000015258789
2009-10-12,8.59000015258789
2009-10-13,8.630000114440918
2009-10-14,8.720000267028809
2009-10-15,8.699999809265137
2009-10-16,8.819999694824219
2009-10-19,8.9399995803833
2009-10-20,9.010000228881836
2009-10-21,8.869999885559082
2009-10-22,8.829999923706055
2009-10-23,8.6899995803833
2009-10-26,8.65999984741211
2009-10-27,8.640000343322754
2009-10-28,8.279999732971191
2009-10-29,8.449999809265137
2009-10-30,8.130000114440918
2009-11-02,8.199999809265137
2009-11-03,8.029999732971191
2009-11-04,8.149999618530273
2009-11-05,8.289999961853027
2009-11-06,8.239999771118164
2009-11-09,8.329999923706055
2009-11-10,8.359999656677246
2009-11-11,8.619999885559082
2009-11-12,8.520000457763672
2009-11-13,8.529999732971191
2009-11-16,8.5600004196167
2009-11-17,8.6899995803833
2009-11-18,8.760000228881836
2009-11-19,8.5600004196167
2009-11-20,8.479999542236328
2009-11-23,8.539999961853027
2009-11-24,8.539999961853027
2009-11-25,8.630000114440918
2009-11-27,8.550000190734863
2009-11-30,8.579999923706055
2009-12-01,8.65999984741211
2009-12-02,8.670000076293945
2009-12-03,8.619999885559082
2009-12-04,8.609999656677246
2009-12-07,8.579999923706055
2009-12-08,8.649999618530273
2009-12-09,8.75
2009-12-10,8.729999542236328
2009-12-11,8.680000305175781
2009-12-14,8.710000038146973
2009-12-15,8.710000038146973
2009-12-16,8.729999542236328
2009-12-17,8.680000305175781
2009-12-18,8.720000267028809
2009-12-21,8.739999771118164
2009-12-22,8.729999542236328
2009-12-23,8.850000381469727
2009-12-24,8.850000381469727
2009-12-28,8.760000228881836
2009-12-29,8.720000267028809
2009-12-30,8.699999809265137
2009-12-31,8.760000228881836
2010-01-04,8.880000114440918
2010-01-05,8.90999984741211
2010-01-06,8.90999984741211
2010-01-07,8.989999771118164
2010-01-08,8.979999542236328
2010-01-11,9.0
2010-01-12,8.979999542236328
2010-01-13,8.979999542236328
2010-01-14,9.020000457763672
2010-01-15,8.9399995803833
2010-01-19,9.0
2010-01-20,8.989999771118164
2010-01-21,8.819999694824219
2010-01-22,8.569999694824219
2010-01-25,8.619999885559082
2010-01-26,8.640000343322754
2010-01-27,8.649999618530273
2010-01-28,8.5600004196167
2010-01-29,8.479999542236328
2010-02-01,8.5600004196167
2010-02-02,8.699999809265137
2010-02-03,8.729999542236328
2010-02-04,8.479999542236328
2010-02-05,8.25
2010-02-08,8.140000343322754
2010-02-09,8.229999542236328
2010-02-10,8.239999771118164
2010-02-11,8.359999656677246
2010-02-12,8.350000381469727
2010-02-16,8.479999542236328
2010-02-17,8.520000457763672
2010-02-18,8.520000457763672
2010-02-19,8.630000114440918
2010-02-22,8.619999885559082
2010-02-23,8.65999984741211
2010-02-24,8.680000305175781
2010-02-25,8.65999984741211
2010-02-26,8.75
2010-03-01,8.800000190734863
2010-03-02,8.829999923706055
2010-03-03,8.800000190734863
2010-03-04,8.84000015258789
2010-03-05,8.920000076293945
2010-03-08,8.960000038146973
2010-03-09,8.979999542236328
2010-03-10,8.970000267028809
2010-03-11,8.989999771118164
2010-03-12,9.050000190734863
2010-03-15,9.0
2010-03-16,9.029999732971191
2010-03-17,9.149999618530273
2010-03-18,9.09000015258789
2010-03-19,9.079999923706055
2010-03-22,9.050000190734863
2010-03-23,9.100000381469727
2010-03-24,9.130000114440918
2010-03-25,9.130000114440918
2010-03-26,9.149999618530273
2010-03-29,9.149999618530273
2010-03-30,9.130000114440918
2010-03-31,9.149999618530273
2010-04-01,9.199999809265137
2010-04-05,9.300000190734863
2010-04-06,9.260000228881836
2010-04-07,9.210000038146973
2010-04-08,9.25
2010-04-09,9.199999809265137
2010-04-12,9.25
2010-04-13,9.319999694824219
2010-04-14,9.329999923706055
2010-04-15,9.3100004196167
2010-04-16,9.15999984741211
2010-04-19,9.149999618530273
2010-04-20,9.300000190734863
2010-04-21,9.300000190734863
2010-04-22,9.239999771118164
2010-04-23,9.260000228881836
2010-04-26,9.279999732971191
2010-04-27,9.140000343322754
2010-04-28,9.170000076293945
2010-04-29,9.289999961853027
2010-04-30,9.239999771118164
2010-05-03,9.279999732971191
2010-05-04,9.109999656677246
2010-05-05,8.869999885559082
2010-05-06,8.34000015258789
2010-05-07,8.369999885559082
2010-05-10,8.630000114440918
2010-05-11,8.579999923706055
2010-05-12,8.789999961853027
2010-05-13,8.65999984741211
2010-05-14,8.489999771118164
2010-05-17,8.470000267028809
2010-05-18,8.40999984741211
2010-05-19,8.399999618530273
2010-05-20,8.0
2010-05-21,8.069999694824219
2010-05-24,8.029999732971191
2010-05-25,7.960000038146973
2010-05-26,7.929999828338623
2010-05-27,8.270000457763672
2010-05-28,8.220000267028809
2010-06-01,8.100000381469727
2010-06-02,8.210000038146973
2010-06-03,8.170000076293945
2010-06-04,8.029999732971191
2010-06-07,7.909999847412109
2010-06-08,7.929999828338623
2010-06-09,7.869999885559082
2010-06-10,7.929999828338623
2010-06-11,8.020000457763672
2010-06-14,8.020000457763672
2010-06-15,8.180000305175781
2010-06-16,8.229999542236328
2010-06-17,8.25
2010-06-18,8.270000457763672
2010-06-21,8.210000038146973
2010-06-22,8.149999618530273
2010-06-23,8.149999618530273
2010-06-24,8.050000190734863
2010-06-25,8.109999656677246
2010-06-28,8.079999923706055
2010-06-29,7.78000020980835
2010-06-30,7.699999809265137
2010-07-01,7.690000057220459
2010-07-02,7.659999847412109
2010-07-06,7.599999904632568
2010-07-07,7.829999923706055
2010-07-08,7.829999923706055
2010-07-09,7.900000095367432
2010-07-12,7.909999847412109
2010-07-13,8.079999923706055
2010-07-14,8.020000457763672
2010-07-15,8.010000228881836
2010-07-16,7.849999904632568
2010-07-19,7.960000038146973
2010-07-20,8.020000457763672
2010-07-21,7.949999809265137
2010-07-22,8.15999984741211
2010-07-23,8.239999771118164
2010-07-26,8.300000190734863
2010-07-27,8.289999961853027
2010-07-28,8.279999732971191
2010-07-29,8.350000381469727
2010-07-30,8.369999885559082
2010-08-02,8.460000038146973
2010-08-03,8.470000267028809
2010-08-04,8.489999771118164
2010-08-05,8.5
2010-08-06,8.520000457763672
2010-08-09,8.5
2010-08-10,8.479999542236328
2010-08-11,8.260000228881836
2010-08-12,8.300000190734863
2010-08-13,8.3100004196167
2010-08-16,8.289999961853027
2010-08-17,8.420000076293945
2010-08-18,8.510000228881836
2010-08-19,8.390000343322754
2010-08-20,8.369999885559082
2010-08-23,8.289999961853027
2010-08-24,8.220000267028809
2010-08-25,8.239999771118164
2010-08-26,8.119999885559082
2010-08-27,8.220000267028809
2010-08-30,8.149999618530273
2010-08-31,8.15999984741211
2010-09-01,8.350000381469727
2010-09-02,8.4399995803833
2010-09-03,8.529999732971191
2010-09-07,8.40999984741211
2010-09-08,8.489999771118164
2010-09-09,8.550000190734863
2010-09-10,8.640000343322754
2010-09-13,8.680000305175781
2010-09-14,8.670000076293945
2010-09-15,8.6899995803833
2010-09-16,8.670000076293945
2010-09-17,8.720000267028809
2010-09-20,8.710000038146973
2010-09-21,8.720000267028809
2010-09-22,8.699999809265137
2010-09-23,8.680000305175781
2010-09-24,8.829999923706055
2010-09-27,8.829999923706055
2010-09-28,8.84000015258789
2010-09-29,8.8100004196167
2010-09-30,8.819999694824219
2010-10-01,8.880000114440918
2010-10-04,8.8100004196167
2010-10-05,8.890000343322754
2010-10-06,8.899999618530273
2010-10-07,8.90999984741211
2010-10-08,8.979999542236328
2010-10-11,8.949999809265137
2010-10-12,8.949999809265137
2010-10-13,9.010000228881836
2010-10-14,9.0
2010-10-15,8.949999809265137
2010-10-18,9.020000457763672
2010-10-19,8.930000305175781
2010-10-20,8.960000038146973
2010-10-21,8.989999771118164
2010-10-22,8.979999542236328
2010-10-25,9.0
2010-10-26,9.050000190734863
2010-10-27,9.029999732971191
2010-10-28,9.020000457763672
2010-10-29,9.0600004196167
2010-11-01,8.989999771118164
2010-11-02,9.0600004196167
2010-11-03,9.09000015258789
2010-11-04,9.25
2010-11-05,9.329999923706055
2010-11-08,9.25
2010-11-09,9.1899995803833
2010-11-10,9.220000267028809
2010-11-11,9.15999984741211
2010-11-12,9.0600004196167
2010-11-15,9.0600004196167
2010-11-16,8.880000114440918
2010-11-17,8.930000305175781
2010-11-18,9.020000457763672
2010-11-19,9.010000228881836
2010-11-22,9.050000190734863
2010-11-23,8.899999618530273
2010-11-24,8.989999771118164
2010-11-26,8.930000305175781
2010-11-29,8.90999984741211
2010-11-30,8.880000114440918
2010-12-01,9.010000228881836
2010-12-02,9.15999984741211
2010-12-03,9.15999984741211
2010-12-06,9.130000114440918
2010-12-07,9.079999923706055
2010-12-08,9.069999694824219
2010-12-09,9.050000190734863
2010-12-10,9.069999694824219
2010-12-13,9.079999923706055
2010-12-14,9.100000381469727
2010-12-15,9.09000015258789
2010-12-16,9.140000343322754
2010-12-17,9.100000381469727
2010-12-20,9.140000343322754
2010-12-21,9.140000343322754
2010-12-22,9.199999809265137
2010-12-23,9.260000228881836
2010-12-27,9.289999961853027
2010-12-28,9.260000228881836
2010-12-29,9.180000305175781
2010-12-30,9.220000267028809
2010-12-31,9.260000228881836
2011-01-03,9.350000381469727
2011-01-04,9.300000190734863
2011-01-05,9.430000305175781
2011-01-06,9.390000343322754
2011-01-07,9.359999656677246
2011-01-10,9.380000114440918
2011-01-11,9.369999885559082
2011-01-12,9.4399995803833
2011-01-13,9.460000038146973
2011-01-14,9.529999732971191
2011-01-18,9.460000038146973
2011-01-19,9.350000381469727
2011-01-20,9.34000015258789
2011-01-21,9.34000015258789
2011-01-24,9.390000343322754
2011-01-25,9.40999984741211
2011-01-26,9.4399995803833
2011-01-27,9.449999809265137
2011-01-28,9.270000457763672
2011-01-31,9.289999961853027
2011-02-01,9.449999809265137
2011-02-02,9.40999984741211
2011-02-03,9.460000038146973
2011-02-04,9.460000038146973
2011-02-07,9.59000015258789
2011-02-08,9.600000381469727
2011-02-09,9.5600004196167
2011-02-10,9.550000190734863
2011-02-11,9.630000114440918
2011-02-14,9.649999618530273
2011-02-15,9.609999656677246
2011-02-16,9.670000076293945
2011-02-17,9.75
2011-02-18,9.800000190734863
2011-02-22,9.600000381469727
2011-02-23,9.520000457763672
2011-02-24,9.489999771118164
2011-02-25,9.59000015258789
2011-02-28,9.710000038146973
2011-03-01,9.579999923706055
2011-03-02,9.59000015258789
2011-03-03,9.739999771118164
2011-03-04,9.680000305175781
2011-03-07,9.640000343322754
2011-03-08,9.619999885559082
2011-03-09,9.619999885559082
2011-03-10,9.5
2011-03-11,9.569999694824219
2011-03-14,9.479999542236328
2011-03-15,9.399999618530273
2011-03-16,9.239999771118164
2011-03-17,9.300000190734863
2011-03-18,9.350000381469727
2011-03-21,9.449999809265137
2011-03-22,9.420000076293945
2011-03-23,9.5
2011-03-24,9.5600004196167
2011-03-25,9.550000190734863
2011-03-28,9.550000190734863
2011-03-29,9.65999984741211
2011-03-30,9.699999809265137
2011-03-31,9.729999542236328
2011-04-01,9.770000457763672
2011-04-04,9.770000457763672
2011-04-05,9.779999732971191
2011-04-06,9.779999732971191
2011-04-07,9.760000228881836
2011-04-08,9.739999771118164
2011-04-11,9.670000076293945
2011-04-12,9.600000381469727
2011-04-13,9.600000381469727
2011-04-14,9.609999656677246
2011-04-15,9.640000343322754
2011-04-18,9.539999961853027
2011-04-19,9.579999923706055
2011-04-20,9.670000076293945
2011-04-21,9.729999542236328
2011-04-25,9.75
2011-04-26,9.84000015258789
2011-04-27,9.869999885559082
2011-04-28,9.920000076293945
2011-04-29,9.960000038146973
2011-05-02,9.9399995803833
2011-05-03,9.880000114440918
2011-05-04,9.84000015258789
2011-05-05,9.670000076293945
2011-05-06,9.680000305175781
2011-05-09,9.720000267028809
2011-05-10,9.819999694824219
2011-05-11,9.6899995803833
2011-05-12,9.729999542236328
2011-05-13,9.720000267028809
2011-05-16,9.680000305175781
2011-05-17,9.649999618530273
2011-05-18,9.710000038146973
2011-05-19,9.779999732971191
2011-05-20,9.760000228881836
2011-05-23,9.630000114440918
2011-05-24,9.680000305175781
2011-05-25,9.65999984741211
2011-05-26,9.699999809265137
2011-05-27,9.770000457763672
2011-05-31,9.789999961853027
2011-06-01,9.680000305175781
2011-06-02,9.649999618530273
2011-06-03,9.550000190734863
2011-06-06,9.489999771118164
2011-06-07,9.470000267028809
2011-06-08,9.350000381469727
2011-06-09,9.430000305175781
2011-06-10,9.359999656677246
2011-06-13,9.239999771118164
2011-06-14,9.350000381469727
2011-06-15,9.1899995803833
2011-06-16,9.199999809265137
2011-06-17,9.199999809265137
2011-06-20,9.270000457763672
2011-06-21,9.369999885559082
2011-06-22,9.350000381469727
2011-06-23,9.350000381469727
2011-06-24,9.350000381469727
2011-06-27,9.399999618530273
2011-06-28,9.470000267028809
2011-06-29,9.449999809265137
2011-06-30,9.569999694824219
2011-07-01,9.699999809265137
2011-07-05,9.6899995803833
2011-07-06,9.699999809265137
2011-07-07,9.789999961853027
2011-07-08,9.65999984741211
2011-07-11,9.59000015258789
2011-07-12,9.529999732971191
2011-07-13,9.489999771118164
2011-07-14,9.449999809265137
2011-07-15,9.470000267028809
2011-07-18,9.40999984741211
2011-07-19,9.520000457763672
2011-07-20,9.5600004196167
2011-07-21,9.680000305175781
2011-07-22,9.699999809265137
2011-07-25,9.579999923706055
2011-07-26,9.539999961853027
2011-07-27,9.300000190734863
2011-07-28,9.239999771118164
2011-07-29,9.1899995803833
2011-08-01,9.260000228881836
2011-08-02,9.09000015258789
2011-08-03,9.079999923706055
2011-08-04,8.630000114440918
2011-08-05,8.600000381469727
2011-08-08,7.840000152587891
2011-08-09,8.210000038146973
2011-08-10,8.0
2011-08-11,8.359999656677246
2011-08-12,8.470000267028809
2011-08-15,8.65999984741211
2011-08-16,8.569999694824219
2011-08-17,8.5600004196167
2011-08-18,8.25
2011-08-19,8.079999923706055
2011-08-22,8.100000381469727
2011-08-23,8.359999656677246
2011-08-24,8.520000457763672
2011-08-25,8.420000076293945
2011-08-26,8.479999542236328
2011-08-29,8.729999542236328
2011-08-30,8.75
2011-08-31,8.760000228881836
2011-09-01,8.729999542236328
2011-09-02,8.569999694824219
2011-09-06,8.430000305175781
2011-09-07,8.59000015258789
2011-09-08,8.510000228881836
2011-09-09,8.34000015258789
2011-09-12,8.319999694824219
2011-09-13,8.350000381469727
2011-09-14,8.479999542236328
2011-09-15,8.600000381469727
2011-09-16,8.600000381469727
2011-09-19,8.539999961853027
2011-09-20,8.5
2011-09-21,8.270000457763672
2011-09-22,8.0600004196167
2011-09-23,7.980000019073486
2011-09-26,8.109999656677246
2011-09-27,8.180000305175781
2011-09-28,8.069999694824219
2011-09-29,8.109999656677246
2011-09-30,7.960000038146973
2011-10-03,7.650000095367432
2011-10-04,7.670000076293945
