,FIBK
2013-12-27,28.899999618530273
2013-12-30,28.510000228881836
2013-12-31,28.3700008392334
2014-01-02,27.979999542236328
2014-01-03,28.0
2014-01-06,27.719999313354492
2014-01-07,28.059999465942383
2014-01-08,27.389999389648438
2014-01-09,27.40999984741211
2014-01-10,27.40999984741211
2014-01-13,26.790000915527344
2014-01-14,27.209999084472656
2014-01-15,27.290000915527344
2014-01-16,26.8799991607666
2014-01-17,26.809999465942383
2014-01-21,27.049999237060547
2014-01-22,27.5
2014-01-23,26.950000762939453
2014-01-24,26.309999465942383
2014-01-27,26.030000686645508
2014-01-28,26.200000762939453
2014-01-29,25.8700008392334
2014-01-30,26.84000015258789
2014-01-31,25.65999984741211
2014-02-03,24.610000610351562
2014-02-04,24.690000534057617
2014-02-05,24.530000686645508
2014-02-06,24.780000686645508
2014-02-07,24.729999542236328
2014-02-10,24.770000457763672
2014-02-11,25.34000015258789
2014-02-12,25.40999984741211
2014-02-13,25.260000228881836
2014-02-14,25.360000610351562
2014-02-18,25.309999465942383
2014-02-19,24.56999969482422
2014-02-20,25.059999465942383
2014-02-21,25.06999969482422
2014-02-24,25.440000534057617
2014-02-25,25.290000915527344
2014-02-26,25.690000534057617
2014-02-27,25.709999084472656
2014-02-28,25.899999618530273
2014-03-03,25.6299991607666
2014-03-04,26.459999084472656
2014-03-05,26.489999771118164
2014-03-06,26.649999618530273
2014-03-07,26.770000457763672
2014-03-10,26.979999542236328
2014-03-11,26.6299991607666
2014-03-12,26.690000534057617
2014-03-13,26.649999618530273
2014-03-14,26.729999542236328
2014-03-17,26.989999771118164
2014-03-18,26.809999465942383
2014-03-19,26.90999984741211
2014-03-20,27.270000457763672
2014-03-21,27.1200008392334
2014-03-24,28.8700008392334
2014-03-25,28.899999618530273
2014-03-26,28.5
2014-03-27,28.15999984741211
2014-03-28,27.719999313354492
2014-03-31,28.219999313354492
2014-04-01,28.600000381469727
2014-04-02,28.6299991607666
2014-04-03,28.40999984741211
2014-04-04,27.59000015258789
2014-04-07,27.59000015258789
2014-04-08,27.799999237060547
2014-04-09,28.15999984741211
2014-04-10,26.739999771118164
2014-04-11,26.6299991607666
2014-04-14,26.459999084472656
2014-04-15,26.350000381469727
2014-04-16,26.579999923706055
2014-04-17,26.760000228881836
2014-04-21,26.770000457763672
2014-04-22,26.780000686645508
2014-04-23,26.5
2014-04-24,25.729999542236328
2014-04-25,25.75
2014-04-28,25.3799991607666
2014-04-29,24.93000030517578
2014-04-30,24.889999389648438
2014-05-01,24.549999237060547
2014-05-02,24.770000457763672
2014-05-05,24.81999969482422
2014-05-06,24.299999237060547
2014-05-07,24.739999771118164
2014-05-08,24.8700008392334
2014-05-09,25.299999237060547
2014-05-12,25.68000030517578
2014-05-13,25.56999969482422
2014-05-14,24.979999542236328
2014-05-15,24.84000015258789
2014-05-16,24.8799991607666
2014-05-19,25.459999084472656
2014-05-20,25.239999771118164
2014-05-21,25.389999389648438
2014-05-22,25.639999389648438
2014-05-23,25.860000610351562
2014-05-27,26.0
2014-05-28,25.780000686645508
2014-05-29,25.739999771118164
2014-05-30,25.670000076293945
2014-06-02,25.799999237060547
2014-06-03,25.790000915527344
2014-06-04,25.75
2014-06-05,26.200000762939453
2014-06-06,26.260000228881836
2014-06-09,26.600000381469727
2014-06-10,26.510000228881836
2014-06-11,26.309999465942383
2014-06-12,26.25
2014-06-13,26.299999237060547
2014-06-16,26.010000228881836
2014-06-17,26.530000686645508
2014-06-18,26.760000228881836
2014-06-19,26.540000915527344
2014-06-20,26.700000762939453
2014-06-23,26.739999771118164
2014-06-24,26.8700008392334
2014-06-25,27.049999237060547
2014-06-26,27.100000381469727
2014-06-27,27.18000030517578
2014-06-30,27.18000030517578
2014-07-01,27.65999984741211
2014-07-02,27.75
2014-07-03,28.34000015258789
2014-07-07,28.049999237060547
2014-07-08,27.700000762939453
2014-07-09,27.739999771118164
2014-07-10,27.329999923706055
2014-07-11,27.25
2014-07-14,27.290000915527344
2014-07-15,27.350000381469727
2014-07-16,26.860000610351562
2014-07-17,26.260000228881836
2014-07-18,26.450000762939453
2014-07-21,26.610000610351562
2014-07-22,26.40999984741211
2014-07-23,26.280000686645508
2014-07-24,26.239999771118164
2014-07-25,26.170000076293945
2014-07-28,25.989999771118164
2014-07-29,26.040000915527344
2014-07-30,26.389999389648438
2014-07-31,26.100000381469727
2014-08-01,25.770000457763672
2014-08-04,25.6299991607666
2014-08-05,25.3700008392334
2014-08-06,25.56999969482422
2014-08-07,25.43000030517578
2014-08-08,25.639999389648438
2014-08-11,25.850000381469727
2014-08-12,25.65999984741211
2014-08-13,26.229999542236328
2014-08-14,26.200000762939453
2014-08-15,25.760000228881836
2014-08-18,25.959999084472656
2014-08-19,26.059999465942383
2014-08-20,25.8799991607666
2014-08-21,26.260000228881836
2014-08-22,26.530000686645508
2014-08-25,26.510000228881836
2014-08-26,26.959999084472656
2014-08-27,26.799999237060547
2014-08-28,26.639999389648438
2014-08-29,26.520000457763672
2014-09-02,27.049999237060547
2014-09-03,27.200000762939453
2014-09-04,27.489999771118164
2014-09-05,27.520000457763672
2014-09-08,27.829999923706055
2014-09-09,27.459999084472656
2014-09-10,27.68000030517578
2014-09-11,27.969999313354492
2014-09-12,28.030000686645508
2014-09-15,27.700000762939453
2014-09-16,27.40999984741211
2014-09-17,27.59000015258789
2014-09-18,28.219999313354492
2014-09-19,27.799999237060547
2014-09-22,27.450000762939453
2014-09-23,27.3700008392334
2014-09-24,27.420000076293945
2014-09-25,27.030000686645508
2014-09-26,27.059999465942383
2014-09-29,26.829999923706055
2014-09-30,26.56999969482422
2014-10-01,26.360000610351562
2014-10-02,26.5
2014-10-03,26.969999313354492
2014-10-06,26.709999084472656
2014-10-07,26.25
2014-10-08,26.709999084472656
2014-10-09,26.459999084472656
2014-10-10,26.510000228881836
2014-10-13,26.920000076293945
2014-10-14,27.209999084472656
2014-10-15,27.030000686645508
2014-10-16,27.25
2014-10-17,27.079999923706055
2014-10-20,27.420000076293945
2014-10-21,27.809999465942383
2014-10-22,27.489999771118164
2014-10-23,27.739999771118164
2014-10-24,28.0
2014-10-27,28.309999465942383
2014-10-28,28.610000610351562
2014-10-29,29.139999389648438
2014-10-30,29.030000686645508
2014-10-31,29.34000015258789
2014-11-03,29.329999923706055
2014-11-04,29.059999465942383
2014-11-05,28.93000030517578
2014-11-06,28.979999542236328
2014-11-07,29.3700008392334
2014-11-10,29.290000915527344
2014-11-11,29.190000534057617
2014-11-12,29.530000686645508
2014-11-13,29.229999542236328
2014-11-14,28.920000076293945
2014-11-17,28.40999984741211
2014-11-18,28.459999084472656
2014-11-19,28.1200008392334
2014-11-20,27.940000534057617
2014-11-21,28.010000228881836
2014-11-24,28.43000030517578
2014-11-25,28.209999084472656
2014-11-26,28.200000762939453
2014-11-28,28.1200008392334
2014-12-01,27.6200008392334
2014-12-02,27.8799991607666
2014-12-03,28.010000228881836
2014-12-04,28.010000228881836
2014-12-05,28.360000610351562
2014-12-08,28.059999465942383
2014-12-09,28.260000228881836
2014-12-10,27.290000915527344
2014-12-11,27.389999389648438
2014-12-12,27.049999237060547
2014-12-15,26.6299991607666
2014-12-16,26.309999465942383
2014-12-17,26.81999969482422
2014-12-18,27.15999984741211
2014-12-19,27.219999313354492
2014-12-22,27.549999237060547
2014-12-23,27.6299991607666
2014-12-24,27.459999084472656
2014-12-26,27.760000228881836
2014-12-29,27.90999984741211
2014-12-30,27.8799991607666
2014-12-31,27.81999969482422
2015-01-02,27.260000228881836
2015-01-05,26.6299991607666
2015-01-06,25.670000076293945
2015-01-07,25.81999969482422
2015-01-08,26.25
2015-01-09,25.639999389648438
2015-01-12,25.559999465942383
2015-01-13,24.969999313354492
2015-01-14,24.389999389648438
2015-01-15,24.209999084472656
2015-01-16,24.450000762939453
2015-01-20,24.260000228881836
2015-01-21,24.100000381469727
2015-01-22,24.719999313354492
2015-01-23,25.18000030517578
2015-01-26,25.31999969482422
2015-01-27,25.010000228881836
2015-01-28,24.360000610351562
2015-01-29,24.700000762939453
2015-01-30,23.899999618530273
2015-02-02,24.989999771118164
2015-02-03,25.639999389648438
2015-02-04,25.040000915527344
2015-02-05,25.739999771118164
2015-02-06,26.260000228881836
2015-02-09,25.81999969482422
2015-02-10,25.90999984741211
2015-02-11,25.719999313354492
2015-02-12,26.09000015258789
2015-02-13,26.149999618530273
2015-02-17,26.389999389648438
2015-02-18,26.079999923706055
2015-02-19,26.489999771118164
2015-02-20,26.6299991607666
2015-02-23,26.559999465942383
2015-02-24,26.700000762939453
2015-02-25,26.600000381469727
2015-02-26,26.829999923706055
2015-02-27,26.389999389648438
2015-03-02,26.5
2015-03-03,26.31999969482422
2015-03-04,26.280000686645508
2015-03-05,26.559999465942383
2015-03-06,26.959999084472656
2015-03-09,27.280000686645508
2015-03-10,26.649999618530273
2015-03-11,26.670000076293945
2015-03-12,27.579999923706055
2015-03-13,27.479999542236328
2015-03-16,27.25
2015-03-17,27.25
2015-03-18,26.90999984741211
2015-03-19,27.079999923706055
2015-03-20,27.6200008392334
2015-03-23,27.209999084472656
2015-03-24,27.06999969482422
2015-03-25,26.68000030517578
2015-03-26,26.90999984741211
2015-03-27,27.1299991607666
2015-03-30,27.709999084472656
2015-03-31,27.81999969482422
2015-04-01,27.770000457763672
2015-04-02,27.889999389648438
2015-04-06,27.530000686645508
2015-04-07,27.489999771118164
2015-04-08,27.549999237060547
2015-04-09,27.450000762939453
2015-04-10,27.549999237060547
2015-04-13,28.15999984741211
2015-04-14,27.809999465942383
2015-04-15,28.389999389648438
2015-04-16,28.18000030517578
2015-04-17,27.729999542236328
2015-04-20,27.989999771118164
2015-04-21,28.1299991607666
2015-04-22,28.40999984741211
2015-04-23,28.239999771118164
2015-04-24,28.059999465942383
2015-04-27,27.790000915527344
2015-04-28,27.770000457763672
2015-04-29,27.510000228881836
2015-04-30,27.059999465942383
2015-05-01,27.110000610351562
2015-05-04,27.1200008392334
2015-05-05,27.170000076293945
2015-05-06,27.15999984741211
2015-05-07,26.940000534057617
2015-05-08,27.06999969482422
2015-05-11,27.149999618530273
2015-05-12,27.149999618530273
2015-05-13,27.280000686645508
2015-05-14,27.450000762939453
2015-05-15,26.829999923706055
2015-05-18,27.200000762939453
2015-05-19,27.59000015258789
2015-05-20,27.6299991607666
2015-05-21,27.520000457763672
2015-05-22,27.309999465942383
2015-05-26,27.010000228881836
2015-05-27,27.3799991607666
2015-05-28,27.3799991607666
2015-05-29,27.239999771118164
2015-06-01,26.889999389648438
2015-06-02,26.889999389648438
2015-06-03,27.479999542236328
2015-06-04,27.239999771118164
2015-06-05,27.969999313354492
2015-06-08,27.690000534057617
2015-06-09,28.030000686645508
2015-06-10,28.6299991607666
2015-06-11,28.559999465942383
2015-06-12,28.5
2015-06-15,27.940000534057617
2015-06-16,28.31999969482422
2015-06-17,27.989999771118164
2015-06-18,28.190000534057617
2015-06-19,28.079999923706055
2015-06-22,28.31999969482422
2015-06-23,28.690000534057617
2015-06-24,28.5
2015-06-25,28.790000915527344
2015-06-26,28.65999984741211
2015-06-29,27.90999984741211
2015-06-30,27.739999771118164
2015-07-01,27.889999389648438
2015-07-02,27.510000228881836
2015-07-06,27.690000534057617
2015-07-07,27.059999465942383
2015-07-08,27.06999969482422
2015-07-09,27.229999542236328
2015-07-10,27.8799991607666
2015-07-13,28.1299991607666
2015-07-14,27.8700008392334
2015-07-15,28.09000015258789
2015-07-16,28.170000076293945
2015-07-17,27.809999465942383
2015-07-20,27.799999237060547
2015-07-21,28.09000015258789
2015-07-22,28.5
2015-07-23,28.1200008392334
2015-07-24,27.809999465942383
2015-07-27,27.530000686645508
2015-07-28,27.200000762939453
2015-07-29,27.350000381469727
2015-07-30,27.829999923706055
2015-07-31,27.729999542236328
2015-08-03,28.0
2015-08-04,28.049999237060547
2015-08-05,28.31999969482422
2015-08-06,28.139999389648438
2015-08-07,27.8799991607666
2015-08-10,28.010000228881836
2015-08-11,27.770000457763672
2015-08-12,27.450000762939453
2015-08-13,27.639999389648438
2015-08-14,28.1299991607666
2015-08-17,28.059999465942383
2015-08-18,28.059999465942383
2015-08-19,27.739999771118164
2015-08-20,27.15999984741211
2015-08-21,26.829999923706055
2015-08-24,25.8700008392334
2015-08-25,25.68000030517578
2015-08-26,26.25
2015-08-27,26.299999237060547
2015-08-28,26.219999313354492
2015-08-31,26.68000030517578
2015-09-01,25.8700008392334
2015-09-02,26.280000686645508
2015-09-03,26.3799991607666
2015-09-04,26.190000534057617
2015-09-08,26.739999771118164
2015-09-09,26.68000030517578
2015-09-10,26.850000381469727
2015-09-11,26.799999237060547
2015-09-14,26.920000076293945
2015-09-15,27.469999313354492
2015-09-16,27.75
2015-09-17,27.1299991607666
2015-09-18,27.399999618530273
2015-09-21,27.600000381469727
2015-09-22,27.280000686645508
2015-09-23,27.670000076293945
2015-09-24,27.729999542236328
2015-09-25,27.959999084472656
2015-09-28,27.530000686645508
2015-09-29,27.3799991607666
2015-09-30,27.84000015258789
2015-10-01,27.739999771118164
2015-10-02,27.1200008392334
2015-10-05,27.700000762939453
2015-10-06,27.6200008392334
2015-10-07,27.920000076293945
2015-10-08,28.18000030517578
2015-10-09,27.8799991607666
2015-10-12,28.040000915527344
2015-10-13,27.739999771118164
2015-10-14,26.8700008392334
2015-10-15,27.420000076293945
2015-10-16,27.520000457763672
2015-10-19,27.510000228881836
2015-10-20,27.780000686645508
2015-10-21,27.190000534057617
2015-10-22,27.610000610351562
2015-10-23,28.200000762939453
2015-10-26,27.81999969482422
2015-10-27,26.84000015258789
2015-10-28,28.479999542236328
2015-10-29,28.43000030517578
2015-10-30,28.360000610351562
2015-11-02,28.690000534057617
2015-11-03,28.639999389648438
2015-11-04,28.68000030517578
2015-11-05,29.350000381469727
2015-11-06,30.0
2015-11-09,29.760000228881836
2015-11-10,29.790000915527344
2015-11-11,29.459999084472656
2015-11-12,29.329999923706055
2015-11-13,28.6200008392334
2015-11-16,29.0
2015-11-17,29.190000534057617
2015-11-18,29.6200008392334
2015-11-19,29.579999923706055
2015-11-20,29.889999389648438
2015-11-23,29.950000762939453
2015-11-24,30.15999984741211
2015-11-25,30.25
2015-11-27,30.389999389648438
2015-11-30,30.40999984741211
2015-12-01,30.520000457763672
2015-12-02,30.549999237060547
2015-12-03,30.6299991607666
2015-12-04,30.639999389648438
2015-12-07,30.25
2015-12-08,29.799999237060547
2015-12-09,29.18000030517578
2015-12-10,29.309999465942383
2015-12-11,28.799999237060547
2015-12-14,28.459999084472656
2015-12-15,29.1200008392334
2015-12-16,29.760000228881836
2015-12-17,29.239999771118164
2015-12-18,28.350000381469727
2015-12-21,29.0
2015-12-22,29.049999237060547
2015-12-23,29.209999084472656
2015-12-24,29.389999389648438
2015-12-28,29.239999771118164
2015-12-29,29.530000686645508
2015-12-30,29.610000610351562
2015-12-31,29.06999969482422
2016-01-04,28.059999465942383
2016-01-05,28.020000457763672
2016-01-06,27.920000076293945
2016-01-07,27.5
2016-01-08,27.31999969482422
2016-01-11,27.290000915527344
2016-01-12,27.25
2016-01-13,26.690000534057617
2016-01-14,26.850000381469727
2016-01-15,26.209999084472656
2016-01-19,26.229999542236328
2016-01-20,25.780000686645508
2016-01-21,25.290000915527344
2016-01-22,25.700000762939453
2016-01-25,25.040000915527344
2016-01-26,25.510000228881836
2016-01-27,25.68000030517578
2016-01-28,26.25
2016-01-29,26.950000762939453
2016-02-01,26.649999618530273
2016-02-02,26.440000534057617
2016-02-03,26.600000381469727
2016-02-04,26.530000686645508
2016-02-05,26.229999542236328
2016-02-08,26.360000610351562
2016-02-09,26.510000228881836
2016-02-10,26.15999984741211
2016-02-11,25.700000762939453
2016-02-12,26.200000762939453
2016-02-16,26.56999969482422
2016-02-17,26.450000762939453
2016-02-18,26.200000762939453
2016-02-19,26.459999084472656
2016-02-22,26.530000686645508
2016-02-23,26.09000015258789
2016-02-24,26.479999542236328
2016-02-25,26.860000610351562
2016-02-26,27.049999237060547
2016-02-29,26.799999237060547
2016-03-01,27.670000076293945
2016-03-02,27.75
2016-03-03,28.010000228881836
2016-03-04,28.239999771118164
2016-03-07,28.290000915527344
2016-03-08,27.829999923706055
2016-03-09,27.729999542236328
2016-03-10,27.889999389648438
2016-03-11,28.450000762939453
2016-03-14,28.209999084472656
2016-03-15,27.850000381469727
2016-03-16,27.520000457763672
2016-03-17,27.90999984741211
2016-03-18,28.18000030517578
2016-03-21,28.260000228881836
2016-03-22,28.40999984741211
2016-03-23,28.239999771118164
2016-03-24,28.15999984741211
2016-03-28,28.260000228881836
2016-03-29,28.479999542236328
2016-03-30,28.760000228881836
2016-03-31,28.1299991607666
2016-04-01,28.25
2016-04-04,27.950000762939453
2016-04-05,27.40999984741211
2016-04-06,27.610000610351562
2016-04-07,27.209999084472656
2016-04-08,27.360000610351562
2016-04-11,27.549999237060547
2016-04-12,27.729999542236328
2016-04-13,28.760000228881836
2016-04-14,28.8799991607666
2016-04-15,28.899999618530273
2016-04-18,29.040000915527344
2016-04-19,29.260000228881836
2016-04-20,29.3700008392334
2016-04-21,29.06999969482422
2016-04-22,29.030000686645508
2016-04-25,29.110000610351562
2016-04-26,28.200000762939453
2016-04-27,27.950000762939453
2016-04-28,27.260000228881836
2016-04-29,27.100000381469727
2016-05-02,27.68000030517578
2016-05-03,27.040000915527344
2016-05-04,26.790000915527344
2016-05-05,26.579999923706055
2016-05-06,26.780000686645508
2016-05-09,26.729999542236328
2016-05-10,27.059999465942383
2016-05-11,27.200000762939453
2016-05-12,27.020000457763672
2016-05-13,26.809999465942383
2016-05-16,27.110000610351562
2016-05-17,26.809999465942383
2016-05-18,27.93000030517578
2016-05-19,27.530000686645508
2016-05-20,27.8700008392334
2016-05-23,27.899999618530273
2016-05-24,28.700000762939453
2016-05-25,29.110000610351562
2016-05-26,28.829999923706055
2016-05-27,29.18000030517578
2016-05-31,28.969999313354492
2016-06-01,29.280000686645508
2016-06-02,29.15999984741211
2016-06-03,28.81999969482422
2016-06-06,29.030000686645508
2016-06-07,28.770000457763672
2016-06-08,29.100000381469727
2016-06-09,28.760000228881836
2016-06-10,28.510000228881836
2016-06-13,28.1299991607666
2016-06-14,27.600000381469727
2016-06-15,27.450000762939453
2016-06-16,27.219999313354492
2016-06-17,27.3700008392334
2016-06-20,27.8799991607666
2016-06-21,27.889999389648438
2016-06-22,27.84000015258789
2016-06-23,28.719999313354492
2016-06-24,26.899999618530273
2016-06-27,26.510000228881836
2016-06-28,26.889999389648438
2016-06-29,27.510000228881836
2016-06-30,28.100000381469727
2016-07-01,27.709999084472656
2016-07-05,27.09000015258789
2016-07-06,27.389999389648438
2016-07-07,27.420000076293945
2016-07-08,27.770000457763672
2016-07-11,28.200000762939453
2016-07-12,28.739999771118164
2016-07-13,28.559999465942383
2016-07-14,28.790000915527344
2016-07-15,28.93000030517578
2016-07-18,28.649999618530273
2016-07-19,28.649999618530273
2016-07-20,28.459999084472656
2016-07-21,28.1200008392334
2016-07-22,28.479999542236328
2016-07-25,28.3700008392334
2016-07-26,29.040000915527344
2016-07-27,29.149999618530273
2016-07-28,29.139999389648438
2016-07-29,29.040000915527344
2016-08-01,28.68000030517578
2016-08-02,28.860000610351562
2016-08-03,29.059999465942383
2016-08-04,29.040000915527344
2016-08-05,29.860000610351562
2016-08-08,29.6200008392334
2016-08-09,29.790000915527344
2016-08-10,29.399999618530273
2016-08-11,29.549999237060547
2016-08-12,29.579999923706055
2016-08-15,29.860000610351562
2016-08-16,29.739999771118164
2016-08-17,29.790000915527344
2016-08-18,30.139999389648438
2016-08-19,30.09000015258789
2016-08-22,30.18000030517578
2016-08-23,30.09000015258789
2016-08-24,30.219999313354492
2016-08-25,30.40999984741211
2016-08-26,30.360000610351562
2016-08-29,30.459999084472656
2016-08-30,30.760000228881836
2016-08-31,30.739999771118164
2016-09-01,30.700000762939453
2016-09-02,31.0
2016-09-06,30.6200008392334
2016-09-07,31.049999237060547
2016-09-08,31.059999465942383
2016-09-09,30.760000228881836
2016-09-12,30.81999969482422
2016-09-13,30.3700008392334
2016-09-14,30.149999618530273
2016-09-15,30.530000686645508
2016-09-16,30.959999084472656
2016-09-19,31.90999984741211
2016-09-20,32.27000045776367
2016-09-21,32.119998931884766
2016-09-22,32.220001220703125
2016-09-23,31.989999771118164
2016-09-26,31.06999969482422
2016-09-27,31.399999618530273
2016-09-28,31.579999923706055
2016-09-29,31.15999984741211
2016-09-30,31.510000228881836
2016-10-03,31.360000610351562
2016-10-04,31.84000015258789
2016-10-05,32.33000183105469
2016-10-06,32.16999816894531
2016-10-07,32.0
2016-10-10,32.20000076293945
2016-10-11,32.0
2016-10-12,32.29999923706055
2016-10-13,31.399999618530273
2016-10-14,31.75
2016-10-17,31.549999237060547
2016-10-18,31.850000381469727
2016-10-19,32.150001525878906
2016-10-20,31.899999618530273
2016-10-21,31.600000381469727
2016-10-24,31.899999618530273
2016-10-25,31.850000381469727
2016-10-26,32.150001525878906
2016-10-27,32.150001525878906
2016-10-28,31.75
2016-10-31,31.899999618530273
2016-11-01,31.899999618530273
2016-11-02,31.149999618530273
2016-11-03,31.549999237060547
2016-11-04,31.600000381469727
2016-11-07,32.25
2016-11-08,32.20000076293945
2016-11-09,33.79999923706055
2016-11-10,35.650001525878906
2016-11-11,37.04999923706055
2016-11-14,37.79999923706055
2016-11-15,38.04999923706055
2016-11-16,38.29999923706055
2016-11-17,38.400001525878906
2016-11-18,36.04999923706055
2016-11-21,36.599998474121094
2016-11-22,36.70000076293945
2016-11-23,37.349998474121094
2016-11-25,37.5
2016-11-28,37.25
2016-11-29,37.29999923706055
2016-11-30,37.75
2016-12-01,38.400001525878906
2016-12-02,39.20000076293945
2016-12-05,39.849998474121094
2016-12-06,40.400001525878906
2016-12-07,40.54999923706055
2016-12-08,41.0
2016-12-09,41.79999923706055
2016-12-12,41.400001525878906
2016-12-13,41.599998474121094
2016-12-14,41.349998474121094
2016-12-15,42.29999923706055
2016-12-16,41.75
2016-12-19,41.95000076293945
2016-12-20,42.400001525878906
2016-12-21,42.45000076293945
2016-12-22,42.349998474121094
2016-12-23,42.29999923706055
2016-12-27,42.79999923706055
2016-12-28,42.70000076293945
2016-12-29,42.54999923706055
2016-12-30,42.54999923706055
2017-01-03,42.75
2017-01-04,43.349998474121094
2017-01-05,41.79999923706055
2017-01-06,41.79999923706055
2017-01-09,41.25
2017-01-10,42.29999923706055
2017-01-11,42.25
2017-01-12,41.349998474121094
2017-01-13,41.95000076293945
2017-01-17,40.70000076293945
2017-01-18,41.0
2017-01-19,40.75
2017-01-20,41.29999923706055
2017-01-23,41.04999923706055
2017-01-24,41.70000076293945
2017-01-25,41.79999923706055
2017-01-26,41.650001525878906
2017-01-27,42.099998474121094
2017-01-30,41.54999923706055
2017-01-31,41.150001525878906
2017-02-01,40.79999923706055
2017-02-02,40.45000076293945
2017-02-03,41.45000076293945
2017-02-06,40.5
2017-02-07,40.25
2017-02-08,39.70000076293945
2017-02-09,40.45000076293945
2017-02-10,41.29999923706055
2017-02-13,41.650001525878906
2017-02-14,41.650001525878906
2017-02-15,42.0
2017-02-16,42.29999923706055
2017-02-17,42.5
2017-02-21,42.75
2017-02-22,43.099998474121094
2017-02-23,44.150001525878906
2017-02-24,44.20000076293945
2017-02-27,44.25
2017-02-28,43.849998474121094
2017-03-01,44.79999923706055
2017-03-02,43.75
2017-03-03,43.70000076293945
2017-03-06,43.54999923706055
2017-03-07,43.20000076293945
2017-03-08,42.650001525878906
2017-03-09,42.599998474121094
2017-03-10,42.20000076293945
2017-03-13,42.25
2017-03-14,42.25
2017-03-15,42.25
2017-03-16,42.29999923706055
2017-03-17,42.04999923706055
2017-03-20,41.150001525878906
2017-03-21,38.599998474121094
2017-03-22,38.54999923706055
2017-03-23,38.849998474121094
2017-03-24,39.150001525878906
2017-03-27,38.79999923706055
2017-03-28,39.349998474121094
2017-03-29,38.95000076293945
2017-03-30,40.25
2017-03-31,39.650001525878906
2017-04-03,39.150001525878906
2017-04-04,39.25
2017-04-05,38.5
2017-04-06,39.150001525878906
2017-04-07,38.79999923706055
2017-04-10,38.45000076293945
2017-04-11,38.849998474121094
2017-04-12,38.04999923706055
2017-04-13,37.099998474121094
2017-04-17,37.599998474121094
2017-04-18,37.849998474121094
2017-04-19,38.04999923706055
2017-04-20,39.099998474121094
2017-04-21,39.599998474121094
2017-04-24,40.04999923706055
2017-04-25,40.099998474121094
2017-04-26,40.400001525878906
2017-04-27,38.849998474121094
2017-04-28,37.75
2017-05-01,38.54999923706055
2017-05-02,38.25
2017-05-03,38.849998474121094
2017-05-04,38.79999923706055
2017-05-05,38.75
2017-05-08,39.150001525878906
2017-05-09,38.650001525878906
2017-05-10,38.5
2017-05-11,38.0
2017-05-12,37.54999923706055
2017-05-15,37.75
2017-05-16,37.599998474121094
2017-05-17,35.849998474121094
2017-05-18,36.04999923706055
2017-05-19,35.849998474121094
2017-05-22,36.099998474121094
2017-05-23,36.599998474121094
2017-05-24,36.54999923706055
2017-05-25,36.150001525878906
2017-05-26,35.70000076293945
2017-05-30,34.29999923706055
2017-05-31,34.900001525878906
2017-06-01,36.349998474121094
2017-06-02,36.29999923706055
2017-06-05,36.380001068115234
2017-06-06,35.20000076293945
2017-06-07,35.29999923706055
2017-06-08,36.5
2017-06-09,37.70000076293945
2017-06-12,37.79999923706055
2017-06-13,37.95000076293945
2017-06-14,37.900001525878906
2017-06-15,37.95000076293945
2017-06-16,37.79999923706055
2017-06-19,37.54999923706055
2017-06-20,37.04999923706055
2017-06-21,36.54999923706055
2017-06-22,36.400001525878906
2017-06-23,35.849998474121094
2017-06-26,36.04999923706055
2017-06-27,36.400001525878906
2017-06-28,36.900001525878906
2017-06-29,37.400001525878906
2017-06-30,37.20000076293945
2017-07-03,38.099998474121094
2017-07-05,37.900001525878906
2017-07-06,37.20000076293945
2017-07-07,37.75
2017-07-10,37.20000076293945
2017-07-11,37.150001525878906
2017-07-12,37.0
2017-07-13,37.04999923706055
2017-07-14,36.79999923706055
2017-07-17,36.70000076293945
2017-07-18,36.599998474121094
2017-07-19,36.79999923706055
2017-07-20,36.75
2017-07-21,36.5
2017-07-24,36.599998474121094
2017-07-25,37.25
2017-07-26,36.54999923706055
2017-07-27,36.849998474121094
2017-07-28,36.650001525878906
2017-07-31,36.54999923706055
2017-08-01,36.849998474121094
2017-08-02,36.45000076293945
2017-08-03,36.0
2017-08-04,36.75
2017-08-07,36.54999923706055
2017-08-08,36.79999923706055
2017-08-09,35.900001525878906
2017-08-10,35.849998474121094
2017-08-11,35.45000076293945
2017-08-14,36.45000076293945
2017-08-15,36.04999923706055
2017-08-16,35.79999923706055
2017-08-17,35.04999923706055
2017-08-18,35.0
2017-08-21,35.150001525878906
2017-08-22,35.29999923706055
2017-08-23,35.45000076293945
2017-08-24,35.70000076293945
2017-08-25,35.79999923706055
2017-08-28,35.400001525878906
2017-08-29,35.29999923706055
2017-08-30,35.400001525878906
2017-08-31,35.20000076293945
2017-09-01,35.70000076293945
2017-09-05,34.5
2017-09-06,34.70000076293945
2017-09-07,33.650001525878906
2017-09-08,34.0
2017-09-11,34.70000076293945
2017-09-12,35.79999923706055
2017-09-13,35.70000076293945
2017-09-14,35.25
2017-09-15,35.45000076293945
2017-09-18,35.79999923706055
2017-09-19,36.099998474121094
2017-09-20,36.29999923706055
2017-09-21,36.599998474121094
2017-09-22,36.900001525878906
2017-09-25,36.650001525878906
2017-09-26,37.0
2017-09-27,38.25
2017-09-28,37.45000076293945
2017-09-29,38.25
2017-10-02,38.900001525878906
2017-10-03,38.79999923706055
2017-10-04,38.099998474121094
2017-10-05,38.29999923706055
2017-10-06,38.20000076293945
2017-10-09,38.20000076293945
2017-10-10,38.849998474121094
2017-10-11,38.54999923706055
