,SMIN
2015-11-16,32.779998779296875
2015-11-17,32.58000183105469
2015-11-18,32.56999969482422
2015-11-19,32.97999954223633
2015-11-20,33.08000183105469
2015-11-23,32.91999816894531
2015-11-24,33.13999938964844
2015-11-25,32.970001220703125
2015-11-27,33.040000915527344
2015-11-30,33.689998626708984
2015-12-01,33.66999816894531
2015-12-02,33.119998931884766
2015-12-03,32.709999084472656
2015-12-04,33.25
2015-12-07,32.81999969482422
2015-12-08,32.400001525878906
2015-12-09,31.8700008392334
2015-12-10,32.16999816894531
2015-12-11,31.25
2015-12-14,31.700000762939453
2015-12-15,32.27000045776367
2015-12-16,32.58000183105469
2015-12-17,32.91999816894531
2015-12-18,32.7400016784668
2015-12-21,32.7599983215332
2015-12-22,33.119998931884766
2015-12-23,33.41999816894531
2015-12-24,33.47999954223633
2015-12-28,33.41999816894531
2015-12-29,33.2599983215332
2015-12-30,33.400001525878906
2015-12-31,33.279998779296875
2016-01-04,33.33000183105469
2016-01-05,33.709999084472656
2016-01-06,33.130001068115234
2016-01-07,32.2400016784668
2016-01-08,32.13999938964844
2016-01-11,32.40999984741211
2016-01-12,32.29999923706055
2016-01-13,31.260000228881836
2016-01-14,31.25
2016-01-15,29.700000762939453
2016-01-19,29.200000762939453
2016-01-20,28.540000915527344
2016-01-21,29.209999084472656
2016-01-22,29.670000076293945
2016-01-25,29.540000915527344
2016-01-26,29.6200008392334
2016-01-27,29.530000686645508
2016-01-28,29.530000686645508
2016-01-29,30.25
2016-02-01,29.93000030517578
2016-02-02,29.200000762939453
2016-02-03,29.1299991607666
2016-02-04,28.84000015258789
2016-02-05,28.889999389648438
2016-02-08,28.8799991607666
2016-02-09,28.40999984741211
2016-02-10,28.020000457763672
2016-02-11,26.950000762939453
2016-02-12,26.790000915527344
2016-02-16,26.700000762939453
2016-02-17,27.1299991607666
2016-02-18,26.790000915527344
2016-02-19,26.920000076293945
2016-02-22,27.190000534057617
2016-02-23,26.739999771118164
2016-02-24,26.68000030517578
2016-02-25,26.399999618530273
2016-02-26,25.889999389648438
2016-02-29,26.18000030517578
2016-03-01,27.549999237060547
2016-03-02,28.030000686645508
2016-03-03,28.450000762939453
2016-03-04,29.139999389648438
2016-03-07,29.25
2016-03-08,28.540000915527344
2016-03-09,29.030000686645508
2016-03-10,28.799999237060547
2016-03-11,29.139999389648438
2016-03-14,29.020000457763672
2016-03-15,28.700000762939453
2016-03-16,29.18000030517578
2016-03-17,29.530000686645508
2016-03-18,29.5
2016-03-21,29.8700008392334
2016-03-22,29.790000915527344
2016-03-23,29.579999923706055
2016-03-24,29.459999084472656
2016-03-28,29.510000228881836
2016-03-29,29.799999237060547
2016-03-30,30.200000762939453
2016-03-31,30.579999923706055
2016-04-01,30.690000534057617
2016-04-04,30.709999084472656
2016-04-05,29.84000015258789
2016-04-06,30.309999465942383
2016-04-07,29.639999389648438
2016-04-08,30.06999969482422
2016-04-11,30.729999542236328
2016-04-12,31.079999923706055
2016-04-13,31.329999923706055
2016-04-14,31.43000030517578
2016-04-15,31.270000457763672
2016-04-18,31.6299991607666
2016-04-19,32.040000915527344
2016-04-20,32.150001525878906
2016-04-21,31.489999771118164
2016-04-22,31.56999969482422
2016-04-25,31.299999237060547
2016-04-26,31.809999465942383
2016-04-27,32.11000061035156
2016-04-28,31.5
2016-04-29,31.329999923706055
2016-05-02,31.420000076293945
2016-05-03,31.280000686645508
2016-05-04,30.579999923706055
2016-05-05,30.790000915527344
2016-05-06,30.75
2016-05-09,30.950000762939453
2016-05-10,31.079999923706055
2016-05-11,31.079999923706055
2016-05-12,31.200000762939453
2016-05-13,31.149999618530273
2016-05-16,31.5
2016-05-17,31.229999542236328
2016-05-18,31.329999923706055
2016-05-19,30.719999313354492
2016-05-20,30.709999084472656
2016-05-23,30.600000381469727
2016-05-24,30.510000228881836
2016-05-25,30.959999084472656
2016-05-26,31.3700008392334
2016-05-27,31.489999771118164
2016-05-31,31.639999389648438
2016-06-01,31.43000030517578
2016-06-02,31.84000015258789
2016-06-03,31.670000076293945
2016-06-06,32.08000183105469
2016-06-07,32.150001525878906
2016-06-08,32.5099983215332
2016-06-09,32.540000915527344
2016-06-10,32.060001373291016
2016-06-13,31.559999465942383
2016-06-14,31.760000228881836
2016-06-15,32.52000045776367
2016-06-16,32.18000030517578
2016-06-17,32.130001068115234
2016-06-20,31.969999313354492
2016-06-21,32.20000076293945
2016-06-22,31.709999084472656
2016-06-23,31.709999084472656
2016-06-24,31.06999969482422
2016-06-27,31.309999465942383
2016-06-28,31.93000030517578
2016-06-29,32.689998626708984
2016-06-30,33.22999954223633
2016-07-01,33.77000045776367
2016-07-05,33.34000015258789
2016-07-06,33.22999954223633
2016-07-07,33.349998474121094
2016-07-08,33.810001373291016
2016-07-11,33.959999084472656
2016-07-12,34.06999969482422
2016-07-13,33.79999923706055
2016-07-14,34.099998474121094
2016-07-15,33.59000015258789
2016-07-18,33.61000061035156
2016-07-19,33.38999938964844
2016-07-20,33.790000915527344
2016-07-21,33.689998626708984
2016-07-22,34.040000915527344
2016-07-25,34.220001220703125
2016-07-26,33.97999954223633
2016-07-27,34.45000076293945
2016-07-28,34.779998779296875
2016-07-29,35.06999969482422
2016-08-01,35.29999923706055
2016-08-02,34.91999816894531
2016-08-03,34.70000076293945
2016-08-04,34.79999923706055
2016-08-05,35.310001373291016
2016-08-08,35.41999816894531
2016-08-09,35.56999969482422
2016-08-10,34.86000061035156
2016-08-11,35.279998779296875
2016-08-12,34.900001525878906
2016-08-15,35.11000061035156
2016-08-16,34.84000015258789
2016-08-17,35.25
2016-08-18,35.52000045776367
2016-08-19,35.779998779296875
2016-08-22,35.029998779296875
2016-08-23,35.189998626708984
2016-08-24,35.459999084472656
2016-08-25,35.4900016784668
2016-08-26,35.2400016784668
2016-08-29,35.63999938964844
2016-08-30,35.83000183105469
2016-08-31,36.04999923706055
2016-09-01,35.91999816894531
2016-09-02,36.54999923706055
2016-09-06,36.970001220703125
2016-09-07,36.97999954223633
2016-09-08,36.849998474121094
2016-09-09,36.220001220703125
2016-09-12,36.310001373291016
2016-09-13,35.56999969482422
2016-09-14,36.18000030517578
2016-09-15,36.439998626708984
2016-09-16,36.20000076293945
2016-09-19,36.4900016784668
2016-09-20,36.459999084472656
2016-09-21,36.970001220703125
2016-09-22,37.189998626708984
2016-09-23,36.95000076293945
2016-09-26,36.79999923706055
2016-09-27,36.86000061035156
2016-09-28,37.630001068115234
2016-09-29,35.4900016784668
2016-09-30,36.7599983215332
2016-10-03,37.97999954223633
2016-10-04,37.619998931884766
2016-10-05,37.97999954223633
2016-10-06,37.900001525878906
2016-10-07,37.81999969482422
2016-10-10,38.099998474121094
2016-10-11,37.65999984741211
2016-10-12,37.63999938964844
2016-10-13,36.959999084472656
2016-10-14,37.22999954223633
2016-10-17,37.099998474121094
2016-10-18,37.790000915527344
2016-10-19,37.900001525878906
2016-10-20,37.869998931884766
2016-10-21,37.959999084472656
2016-10-24,38.15999984741211
2016-10-25,38.0099983215332
2016-10-26,37.849998474121094
2016-10-27,37.22999954223633
2016-10-28,37.400001525878906
2016-10-31,37.75
2016-11-01,37.720001220703125
2016-11-02,37.0
2016-11-03,36.599998474121094
2016-11-04,35.77000045776367
2016-11-07,36.86000061035156
2016-11-08,36.0
2016-11-09,35.93000030517578
2016-11-10,35.130001068115234
2016-11-11,33.41999816894531
2016-11-14,33.40999984741211
2016-11-15,33.029998779296875
2016-11-16,32.36000061035156
2016-11-17,32.40999984741211
2016-11-18,32.38999938964844
2016-11-21,31.75
2016-11-22,31.90999984741211
2016-11-23,31.8700008392334
2016-11-25,32.5
2016-11-28,32.77000045776367
2016-11-29,33.13999938964844
2016-11-30,33.619998931884766
2016-12-01,33.31999969482422
2016-12-02,33.20000076293945
2016-12-05,33.2400016784668
2016-12-06,33.630001068115234
2016-12-07,33.91999816894531
2016-12-08,34.439998626708984
2016-12-09,34.31999969482422
2016-12-12,33.90999984741211
2016-12-13,34.099998474121094
2016-12-14,33.29999923706055
2016-12-15,33.689998626708984
2016-12-16,33.599998474121094
2016-12-19,33.290000915527344
2016-12-20,32.79999923706055
2016-12-21,32.61000061035156
2016-12-22,32.20000076293945
2016-12-23,32.2400016784668
2016-12-27,31.899999618530273
2016-12-28,32.09000015258789
2016-12-29,32.7400016784668
2016-12-30,32.68000030517578
2017-01-03,33.279998779296875
2017-01-04,33.65999984741211
2017-01-05,34.06999969482422
2017-01-06,33.81999969482422
2017-01-09,33.7400016784668
2017-01-10,33.869998931884766
2017-01-11,34.540000915527344
2017-01-12,34.77000045776367
2017-01-13,34.33000183105469
2017-01-17,34.63999938964844
2017-01-18,34.79999923706055
2017-01-19,34.72999954223633
2017-01-20,34.47999954223633
2017-01-23,34.7400016784668
2017-01-24,35.290000915527344
2017-01-25,35.400001525878906
2017-01-26,35.29999923706055
2017-01-27,35.27000045776367
2017-01-30,35.45000076293945
2017-01-31,35.54999923706055
2017-02-01,35.97999954223633
2017-02-02,36.54999923706055
2017-02-03,37.290000915527344
2017-02-06,37.619998931884766
2017-02-07,37.459999084472656
2017-02-08,37.849998474121094
2017-02-09,38.029998779296875
2017-02-10,38.209999084472656
2017-02-13,37.869998931884766
2017-02-14,37.63999938964844
2017-02-15,37.040000915527344
2017-02-16,37.45000076293945
2017-02-17,37.4900016784668
2017-02-21,38.290000915527344
2017-02-22,38.08000183105469
2017-02-23,38.36000061035156
2017-02-24,38.20000076293945
2017-02-27,38.470001220703125
2017-02-28,38.79999923706055
2017-03-01,39.22999954223633
2017-03-02,38.130001068115234
2017-03-03,38.790000915527344
2017-03-06,38.68000030517578
2017-03-07,38.7599983215332
2017-03-08,38.459999084472656
2017-03-09,38.630001068115234
2017-03-10,38.70000076293945
2017-03-13,40.029998779296875
2017-03-14,39.869998931884766
2017-03-15,40.939998626708984
2017-03-16,40.970001220703125
2017-03-17,40.65999984741211
2017-03-20,41.13999938964844
2017-03-21,40.54999923706055
2017-03-22,40.619998931884766
2017-03-23,40.7400016784668
2017-03-24,40.84000015258789
2017-03-27,41.2599983215332
2017-03-28,41.38999938964844
2017-03-29,41.810001373291016
2017-03-30,41.9900016784668
2017-03-31,41.97999954223633
2017-04-03,42.599998474121094
2017-04-04,42.459999084472656
2017-04-05,42.599998474121094
2017-04-06,42.939998626708984
2017-04-07,42.95000076293945
2017-04-10,42.939998626708984
2017-04-11,43.220001220703125
2017-04-12,42.970001220703125
2017-04-13,42.810001373291016
2017-04-17,43.470001220703125
2017-04-18,42.970001220703125
2017-04-19,43.29999923706055
2017-04-20,43.86000061035156
2017-04-21,43.72999954223633
2017-04-24,44.369998931884766
2017-04-25,44.779998779296875
2017-04-26,44.540000915527344
2017-04-27,44.470001220703125
2017-04-28,44.720001220703125
2017-05-01,44.7599983215332
2017-05-02,45.22999954223633
2017-05-03,44.900001525878906
2017-05-04,44.880001068115234
2017-05-05,44.93000030517578
2017-05-08,44.86000061035156
2017-05-09,45.13999938964844
2017-05-10,45.540000915527344
2017-05-11,45.529998779296875
2017-05-12,45.290000915527344
2017-05-15,46.029998779296875
2017-05-16,46.130001068115234
2017-05-17,45.18000030517578
2017-05-18,44.25
2017-05-19,44.27000045776367
2017-05-22,43.72999954223633
2017-05-23,42.5
2017-05-24,42.029998779296875
2017-05-25,42.810001373291016
2017-05-26,43.5
2017-05-30,42.93000030517578
2017-05-31,43.59000015258789
2017-06-01,44.279998779296875
2017-06-02,44.599998474121094
2017-06-05,44.70000076293945
2017-06-06,44.59000015258789
2017-06-07,44.83000183105469
2017-06-08,44.959999084472656
2017-06-09,44.689998626708984
2017-06-12,44.56999969482422
2017-06-13,44.88999938964844
2017-06-14,45.130001068115234
2017-06-15,45.029998779296875
2017-06-16,45.119998931884766
2017-06-19,45.099998474121094
2017-06-20,44.689998626708984
2017-06-21,45.130001068115234
2017-06-22,44.75
2017-06-23,44.310001373291016
2017-06-26,44.619998931884766
2017-06-27,43.63999938964844
2017-06-28,44.040000915527344
2017-06-29,43.779998779296875
2017-06-30,44.40999984741211
2017-07-03,44.849998474121094
2017-07-05,45.099998474121094
2017-07-06,44.849998474121094
2017-07-07,45.099998474121094
2017-07-10,45.5099983215332
2017-07-11,44.93000030517578
2017-07-12,45.86000061035156
2017-07-13,45.900001525878906
2017-07-14,46.189998626708984
2017-07-17,45.7599983215332
2017-07-18,45.5
2017-07-19,46.119998931884766
2017-07-20,46.119998931884766
2017-07-21,45.79999923706055
2017-07-24,46.0
2017-07-25,46.04999923706055
2017-07-26,46.45000076293945
2017-07-27,46.060001373291016
2017-07-28,46.31999969482422
2017-07-31,46.33000183105469
2017-08-01,46.650001525878906
2017-08-02,46.7400016784668
2017-08-03,46.220001220703125
2017-08-04,46.290000915527344
2017-08-07,46.77000045776367
2017-08-08,46.369998931884766
2017-08-09,45.13999938964844
2017-08-10,42.70000076293945
2017-08-11,43.22999954223633
2017-08-14,44.56999969482422
2017-08-15,44.439998626708984
2017-08-16,45.13999938964844
2017-08-17,44.86000061035156
2017-08-18,45.040000915527344
2017-08-21,44.56999969482422
2017-08-22,44.5
2017-08-23,44.88999938964844
2017-08-24,45.33000183105469
2017-08-25,45.5099983215332
2017-08-28,45.939998626708984
2017-08-29,45.470001220703125
2017-08-30,45.7599983215332
2017-08-31,46.310001373291016
2017-09-01,46.7599983215332
2017-09-05,46.400001525878906
2017-09-06,46.779998779296875
2017-09-07,47.16999816894531
2017-09-08,46.9900016784668
2017-09-11,47.54999923706055
2017-09-12,48.02000045776367
2017-09-13,47.61000061035156
2017-09-14,47.88999938964844
2017-09-15,48.22999954223633
2017-09-18,48.25
2017-09-19,48.31999969482422
2017-09-20,47.900001525878906
2017-09-21,47.41999816894531
2017-09-22,46.09000015258789
2017-09-25,44.75
2017-09-26,45.25
2017-09-27,44.16999816894531
2017-09-28,44.81999969482422
2017-09-29,45.709999084472656
2017-10-02,45.529998779296875
2017-10-03,45.5
2017-10-04,46.060001373291016
2017-10-05,46.400001525878906
2017-10-06,46.380001068115234
2017-10-09,46.4900016784668
2017-10-10,47.0
2017-10-11,46.4900016784668
2017-10-12,46.93000030517578
2017-10-13,47.52000045776367
2017-10-16,47.65999984741211
2017-10-17,47.630001068115234
2017-10-18,47.5
2017-10-19,47.220001220703125
2017-10-20,47.77000045776367
2017-10-23,47.849998474121094
2017-10-24,48.34000015258789
2017-10-25,48.08000183105469
2017-10-26,48.18000030517578
2017-10-27,48.70000076293945
2017-10-30,49.060001373291016
2017-10-31,49.380001068115234
2017-11-01,49.599998474121094
2017-11-02,49.95000076293945
2017-11-03,49.68000030517578
2017-11-06,49.84000015258789
2017-11-07,48.790000915527344
2017-11-08,48.560001373291016
2017-11-09,48.900001525878906
2017-11-10,48.599998474121094
2017-11-13,48.59000015258789
2017-11-14,48.0
2017-11-15,47.779998779296875
2017-11-16,48.650001525878906
2017-11-17,49.380001068115234
2017-11-20,49.650001525878906
2017-11-21,49.93000030517578
2017-11-22,49.939998626708984
2017-11-24,50.43000030517578
2017-11-27,50.5
2017-11-28,50.880001068115234
2017-11-29,50.349998474121094
2017-11-30,50.630001068115234
2017-12-01,49.810001373291016
2017-12-04,49.45000076293945
2017-12-05,49.59000015258789
2017-12-06,49.189998626708984
2017-12-07,49.93000030517578
2017-12-08,50.4900016784668
2017-12-11,50.77000045776367
2017-12-12,50.189998626708984
2017-12-13,50.2599983215332
2017-12-14,50.45000076293945
2017-12-15,50.91999816894531
2017-12-18,51.25
2017-12-19,51.130001068115234
2017-12-20,51.66999816894531
2017-12-21,52.099998474121094
2017-12-22,52.40999984741211
2017-12-26,52.470001220703125
2017-12-27,51.90999984741211
2017-12-28,51.970001220703125
2017-12-29,52.56999969482422
2018-01-02,52.90999984741211
2018-01-03,53.560001373291016
2018-01-04,54.060001373291016
2018-01-05,54.900001525878906
2018-01-08,54.81999969482422
2018-01-09,54.619998931884766
2018-01-10,54.220001220703125
2018-01-11,54.900001525878906
2018-01-12,55.06999969482422
2018-01-16,53.29999923706055
2018-01-17,54.29999923706055
2018-01-18,52.779998779296875
2018-01-19,53.650001525878906
2018-01-22,53.959999084472656
2018-01-23,54.040000915527344
2018-01-24,53.9900016784668
2018-01-25,53.599998474121094
2018-01-26,53.90999984741211
2018-01-29,52.81999969482422
2018-01-30,52.349998474121094
2018-01-31,52.029998779296875
2018-02-01,51.279998779296875
2018-02-02,48.41999816894531
2018-02-05,47.439998626708984
2018-02-06,48.400001525878906
2018-02-07,48.75
2018-02-08,48.0
2018-02-09,50.15999984741211
2018-02-12,50.709999084472656
2018-02-13,50.63999938964844
2018-02-14,51.310001373291016
2018-02-15,50.54999923706055
2018-02-16,49.59000015258789
2018-02-20,48.900001525878906
2018-02-21,48.59000015258789
2018-02-22,48.38999938964844
2018-02-23,49.68000030517578
2018-02-26,49.9900016784668
2018-02-27,48.779998779296875
2018-02-28,48.75
2018-03-01,48.59000015258789
2018-03-02,48.29999923706055
2018-03-05,48.529998779296875
2018-03-06,47.880001068115234
2018-03-07,47.31999969482422
2018-03-08,47.560001373291016
2018-03-09,48.060001373291016
2018-03-12,48.209999084472656
2018-03-13,48.220001220703125
2018-03-14,48.41999816894531
2018-03-15,48.4900016784668
2018-03-16,47.79999923706055
2018-03-19,46.75
2018-03-20,47.13999938964844
2018-03-21,47.70000076293945
2018-03-22,46.54999923706055
2018-03-23,45.5
2018-03-26,47.060001373291016
2018-03-27,46.90999984741211
2018-03-28,46.90999984741211
2018-03-29,47.45000076293945
2018-04-02,47.439998626708984
2018-04-03,48.349998474121094
2018-04-04,48.29999923706055
2018-04-05,48.75
2018-04-06,48.56999969482422
2018-04-09,48.869998931884766
2018-04-10,49.04999923706055
2018-04-11,49.08000183105469
2018-04-12,49.09000015258789
2018-04-13,49.04999923706055
2018-04-16,49.2599983215332
2018-04-17,49.2599983215332
2018-04-18,49.2599983215332
2018-04-19,48.869998931884766
2018-04-20,48.59000015258789
2018-04-23,48.83000183105469
2018-04-24,48.31999969482422
2018-04-25,48.09000015258789
2018-04-26,48.45000076293945
2018-04-27,48.689998626708984
2018-04-30,49.02000045776367
2018-05-01,48.900001525878906
2018-05-02,48.16999816894531
2018-05-03,47.7599983215332
2018-05-04,47.97999954223633
2018-05-07,47.790000915527344
2018-05-08,47.81999969482422
2018-05-09,47.59000015258789
2018-05-10,47.36000061035156
2018-05-11,47.09000015258789
2018-05-14,46.40999984741211
2018-05-15,45.310001373291016
2018-05-16,46.18000030517578
2018-05-17,46.20000076293945
2018-05-18,45.29999923706055
2018-05-21,44.869998931884766
2018-05-22,44.90999984741211
2018-05-23,44.849998474121094
2018-05-24,44.61000061035156
2018-05-25,45.5
2018-05-29,45.68000030517578
2018-05-30,46.369998931884766
2018-05-31,45.869998931884766
2018-06-01,45.66999816894531
2018-06-04,44.83000183105469
2018-06-05,43.959999084472656
2018-06-06,44.91999816894531
2018-06-07,44.66999816894531
2018-06-08,45.36000061035156
2018-06-11,45.400001525878906
2018-06-12,45.529998779296875
2018-06-13,45.349998474121094
2018-06-14,45.25
2018-06-15,44.900001525878906
2018-06-18,44.4900016784668
2018-06-19,43.439998626708984
2018-06-20,43.31999969482422
2018-06-21,43.119998931884766
2018-06-22,43.40999984741211
2018-06-25,42.91999816894531
2018-06-26,42.59000015258789
2018-06-27,41.5
2018-06-28,41.04999923706055
2018-06-29,42.0
2018-07-02,41.70000076293945
2018-07-03,41.970001220703125
2018-07-05,41.459999084472656
2018-07-06,42.099998474121094
2018-07-09,42.9900016784668
2018-07-10,43.04999923706055
2018-07-11,42.54999923706055
2018-07-12,43.06999969482422
2018-07-13,42.560001373291016
2018-07-16,41.36000061035156
2018-07-17,42.380001068115234
2018-07-18,41.84000015258789
2018-07-19,40.97999954223633
2018-07-20,41.529998779296875
2018-07-23,41.81999969482422
2018-07-24,42.72999954223633
2018-07-25,43.119998931884766
2018-07-26,42.97999954223633
2018-07-27,43.540000915527344
2018-07-30,43.619998931884766
2018-07-31,43.97999954223633
2018-08-01,44.060001373291016
2018-08-02,44.029998779296875
2018-08-03,44.630001068115234
2018-08-06,44.52000045776367
2018-08-07,44.459999084472656
2018-08-08,44.560001373291016
2018-08-09,44.54999923706055
2018-08-10,43.86000061035156
2018-08-13,43.189998626708984
2018-08-14,43.540000915527344
2018-08-15,42.7599983215332
2018-08-16,43.220001220703125
2018-08-17,43.939998626708984
2018-08-20,43.970001220703125
2018-08-21,44.209999084472656
2018-08-22,44.31999969482422
2018-08-23,43.54999923706055
2018-08-24,44.04999923706055
2018-08-27,44.41999816894531
2018-08-28,44.0
2018-08-29,44.0
2018-08-30,43.7400016784668
2018-08-31,44.119998931884766
2018-09-04,42.33000183105469
2018-09-05,42.16999816894531
2018-09-06,41.95000076293945
2018-09-07,42.25
2018-09-10,41.369998931884766
2018-09-11,40.97999954223633
2018-09-12,41.41999816894531
2018-09-13,42.029998779296875
2018-09-14,42.040000915527344
2018-09-17,41.540000915527344
2018-09-18,41.060001373291016
2018-09-19,41.220001220703125
2018-09-20,41.5099983215332
2018-09-21,39.880001068115234
2018-09-24,38.56999969482422
2018-09-25,38.43000030517578
2018-09-26,38.54999923706055
2018-09-27,37.63999938964844
2018-09-28,36.68000030517578
2018-10-01,36.36000061035156
2018-10-02,36.099998474121094
2018-10-03,35.61000061035156
2018-10-04,34.7400016784668
2018-10-05,33.86000061035156
2018-10-08,33.7400016784668
2018-10-09,33.380001068115234
2018-10-10,33.970001220703125
2018-10-11,34.369998931884766
2018-10-12,35.29999923706055
2018-10-15,35.4900016784668
2018-10-16,36.5
2018-10-17,35.36000061035156
2018-10-18,34.41999816894531
2018-10-19,34.7400016784668
2018-10-22,33.95000076293945
2018-10-23,34.310001373291016
2018-10-24,33.79999923706055
2018-10-25,34.209999084472656
2018-10-26,34.119998931884766
2018-10-29,34.2400016784668
2018-10-30,35.15999984741211
2018-10-31,35.20000076293945
2018-11-01,36.619998931884766
2018-11-02,36.31999969482422
2018-11-05,36.66999816894531
2018-11-06,36.04999923706055
2018-11-07,37.029998779296875
2018-11-08,36.52000045776367
2018-11-09,36.529998779296875
2018-11-12,36.099998474121094
2018-11-13,36.86000061035156
2018-11-14,36.9900016784668
2018-11-15,37.33000183105469
2018-11-16,37.38999938964844
2018-11-19,37.060001373291016
2018-11-20,36.77000045776367
2018-11-21,37.36000061035156
2018-11-23,37.16999816894531
2018-11-26,37.2400016784668
2018-11-27,37.4900016784668
2018-11-28,37.93000030517578
2018-11-29,38.189998626708984
2018-11-30,38.150001525878906
2018-12-03,38.18000030517578
2018-12-04,37.7599983215332
2018-12-06,37.38999938964844
2018-12-07,36.36000061035156
2018-12-10,34.709999084472656
2018-12-11,35.77000045776367
2018-12-12,37.2400016784668
2018-12-13,37.5099983215332
2018-12-14,37.36000061035156
2018-12-17,37.31999969482422
2018-12-18,38.41999816894531
2018-12-19,38.119998931884766
2018-12-20,38.619998931884766
2018-12-21,38.08000183105469
2018-12-24,37.86000061035156
2018-12-26,37.90999984741211
2018-12-27,38.0099983215332
2018-12-28,38.54999923706055
2018-12-31,38.56999969482422
2019-01-02,38.4900016784668
2019-01-03,37.93000030517578
2019-01-04,38.95000076293945
2019-01-07,38.40999984741211
2019-01-08,38.529998779296875
2019-01-09,38.189998626708984
2019-01-10,38.5099983215332
2019-01-11,38.08000183105469
2019-01-14,37.66999816894531
2019-01-15,37.56999969482422
2019-01-16,37.91999816894531
2019-01-17,37.880001068115234
2019-01-18,37.439998626708984
2019-01-22,36.630001068115234
2019-01-23,37.0
2019-01-24,37.04999923706055
2019-01-25,36.650001525878906
2019-01-28,35.9900016784668
2019-01-29,35.66999816894531
2019-01-30,36.45000076293945
2019-01-31,36.459999084472656
2019-02-01,36.0099983215332
2019-02-04,35.81999969482422
2019-02-05,35.849998474121094
2019-02-06,35.34000015258789
2019-02-07,35.97999954223633
2019-02-08,35.380001068115234
2019-02-11,35.040000915527344
2019-02-12,35.36000061035156
2019-02-13,34.90999984741211
2019-02-14,35.130001068115234
2019-02-15,34.68000030517578
2019-02-19,34.630001068115234
2019-02-20,34.970001220703125
2019-02-21,35.060001373291016
2019-02-22,35.349998474121094
2019-02-25,35.97999954223633
2019-02-26,35.88999938964844
2019-02-27,35.599998474121094
2019-02-28,36.150001525878906
2019-03-01,36.470001220703125
2019-03-04,36.34000015258789
2019-03-05,37.720001220703125
2019-03-06,38.0
2019-03-07,37.56999969482422
2019-03-08,37.779998779296875
2019-03-11,39.16999816894531
2019-03-12,39.34000015258789
2019-03-13,39.459999084472656
2019-03-14,39.61000061035156
2019-03-15,40.11000061035156
2019-03-18,40.15999984741211
2019-03-19,40.13999938964844
2019-03-20,40.5
2019-03-21,40.29999923706055
2019-03-22,39.279998779296875
2019-03-25,39.150001525878906
2019-03-26,39.47999954223633
2019-03-27,39.79999923706055
2019-03-28,40.31999969482422
2019-03-29,40.47999954223633
2019-04-01,40.93000030517578
2019-04-02,40.97999954223633
2019-04-03,40.95000076293945
2019-04-04,40.41999816894531
2019-04-05,40.7400016784668
2019-04-08,40.16999816894531
2019-04-09,40.20000076293945
2019-04-10,40.40999984741211
2019-04-11,40.369998931884766
2019-04-12,40.43000030517578
2019-04-15,40.650001525878906
2019-04-16,40.790000915527344
2019-04-17,40.7599983215332
2019-04-18,40.540000915527344
2019-04-22,39.619998931884766
2019-04-23,39.65999984741211
2019-04-24,39.189998626708984
2019-04-25,39.31999969482422
2019-04-26,39.459999084472656
2019-04-29,39.38999938964844
2019-04-30,39.2599983215332
2019-05-01,39.20000076293945
2019-05-02,38.84000015258789
2019-05-03,39.349998474121094
2019-05-06,38.97999954223633
2019-05-07,37.66999816894531
2019-05-08,37.529998779296875
2019-05-09,37.189998626708984
2019-05-10,37.34000015258789
2019-05-13,36.0099983215332
2019-05-14,36.81999969482422
2019-05-15,36.720001220703125
2019-05-16,36.84000015258789
2019-05-17,36.97999954223633
2019-05-20,38.54999923706055
2019-05-21,38.7400016784668
2019-05-22,38.599998474121094
2019-05-23,38.75
2019-05-24,39.4900016784668
2019-05-28,40.20000076293945
2019-05-29,39.81999969482422
2019-05-30,40.16999816894531
2019-05-31,40.119998931884766
2019-06-03,40.369998931884766
2019-06-04,40.2400016784668
2019-06-05,40.130001068115234
2019-06-06,39.720001220703125
2019-06-07,39.77000045776367
2019-06-10,39.45000076293945
2019-06-11,39.61000061035156
2019-06-12,39.27000045776367
2019-06-13,38.810001373291016
2019-06-14,38.400001525878906
2019-06-17,37.97999954223633
2019-06-18,37.90999984741211
2019-06-19,37.349998474121094
2019-06-20,37.93000030517578
2019-06-21,37.97999954223633
2019-06-24,37.959999084472656
2019-06-25,38.0
2019-06-26,38.599998474121094
2019-06-27,39.060001373291016
2019-06-28,38.68000030517578
2019-07-01,38.95000076293945
2019-07-02,38.959999084472656
2019-07-03,38.9900016784668
2019-07-05,38.33000183105469
2019-07-08,37.5099983215332
2019-07-09,37.689998626708984
2019-07-10,37.68000030517578
2019-07-11,37.45000076293945
2019-07-12,37.599998474121094
2019-07-15,37.47999954223633
2019-07-16,37.47999954223633
2019-07-17,37.380001068115234
2019-07-18,37.16999816894531
2019-07-19,36.220001220703125
2019-07-22,36.09000015258789
2019-07-23,35.880001068115234
2019-07-24,35.540000915527344
2019-07-25,35.41999816894531
2019-07-26,35.91999816894531
2019-07-29,35.849998474121094
2019-07-30,34.93000030517578
2019-07-31,34.90999984741211
2019-08-01,34.31999969482422
2019-08-02,34.20000076293945
2019-08-05,32.7599983215332
2019-08-06,33.650001525878906
2019-08-07,33.4900016784668
2019-08-08,34.2400016784668
2019-08-09,34.11000061035156
2019-08-12,33.869998931884766
2019-08-13,33.84000015258789
2019-08-14,33.209999084472656
2019-08-15,33.310001373291016
2019-08-16,33.7400016784668
2019-08-19,33.63999938964844
2019-08-20,33.5
