,IBM
1983-02-16,24.59375
1983-02-17,24.59375
1983-02-18,24.65625
1983-02-22,24.28125
1983-02-23,24.6875
1983-02-24,25.21875
1983-02-25,25.09375
1983-02-28,24.75
1983-03-01,25.4375
1983-03-02,25.53125
1983-03-03,25.46875
1983-03-04,25.5625
1983-03-07,25.75
1983-03-08,25.21875
1983-03-09,25.5625
1983-03-10,25.0625
1983-03-11,25.1875
1983-03-14,25.125
1983-03-15,25.21875
1983-03-16,24.71875
1983-03-17,24.71875
1983-03-18,24.96875
1983-03-21,25.1875
1983-03-22,25.03125
1983-03-23,25.53125
1983-03-24,25.5625
1983-03-25,25.53125
1983-03-28,25.59375
1983-03-29,25.71875
1983-03-30,26.0625
1983-03-31,25.4375
1983-04-04,25.59375
1983-04-05,25.5
1983-04-06,25.65625
1983-04-07,25.8125
1983-04-08,25.96875
1983-04-11,26.65625
1983-04-12,26.75
1983-04-13,27.1875
1983-04-14,27.375
1983-04-15,27.53125
1983-04-18,28.15625
1983-04-19,27.875
1983-04-20,28.78125
1983-04-21,28.75
1983-04-22,29.3125
1983-04-25,28.625
1983-04-26,29.28125
1983-04-27,29.0
1983-04-28,29.3125
1983-04-29,29.25
1983-05-02,28.75
1983-05-03,28.875
1983-05-04,29.125
1983-05-05,28.9375
1983-05-06,29.40625
1983-05-09,29.375
1983-05-10,29.21875
1983-05-11,28.875
1983-05-12,28.875
1983-05-13,29.125
1983-05-16,28.8125
1983-05-17,28.5
1983-05-18,28.5
1983-05-19,27.8125
1983-05-20,27.6875
1983-05-23,28.125
1983-05-24,28.65625
1983-05-25,28.90625
1983-05-26,28.59375
1983-05-27,28.25
1983-05-31,27.8125
1983-06-01,27.96875
1983-06-02,28.375
1983-06-03,28.5
1983-06-06,28.9375
1983-06-07,28.28125
1983-06-08,28.34375
1983-06-09,28.4375
1983-06-10,28.5625
1983-06-13,29.3125
1983-06-14,29.5
1983-06-15,30.25
1983-06-16,30.4375
1983-06-17,30.28125
1983-06-20,30.5
1983-06-21,30.78125
1983-06-22,30.875
1983-06-23,30.8125
1983-06-24,30.75
1983-06-27,30.21875
1983-06-28,29.5
1983-06-29,30.0
1983-06-30,30.0625
1983-07-01,30.25
1983-07-05,29.8125
1983-07-06,30.40625
1983-07-07,29.9375
1983-07-08,30.375
1983-07-11,30.8125
1983-07-12,30.21875
1983-07-13,30.3125
1983-07-14,30.5
1983-07-15,30.03125
1983-07-18,29.96875
1983-07-19,30.21875
1983-07-20,31.34375
1983-07-21,31.375
1983-07-22,31.09375
1983-07-25,31.46875
1983-07-26,31.4375
1983-07-27,30.84375
1983-07-28,30.5
1983-07-29,30.09375
1983-08-01,30.1875
1983-08-02,30.125
1983-08-03,30.3125
1983-08-04,29.875
1983-08-05,29.9375
1983-08-08,29.75
1983-08-09,29.53125
1983-08-10,29.53125
1983-08-11,29.4375
1983-08-12,29.625
1983-08-15,30.125
1983-08-16,30.40625
1983-08-17,30.75
1983-08-18,30.40625
1983-08-19,30.625
1983-08-22,30.3125
1983-08-23,29.84375
1983-08-24,29.125
1983-08-25,29.0625
1983-08-26,29.46875
1983-08-29,29.75
1983-08-30,29.34375
1983-08-31,29.875
1983-09-01,29.65625
1983-09-02,29.9375
1983-09-06,30.46875
1983-09-07,30.59375
1983-09-08,30.5625
1983-09-09,30.5625
1983-09-12,30.375
1983-09-13,30.5
1983-09-14,30.71875
1983-09-15,30.4375
1983-09-16,30.78125
1983-09-19,30.9375
1983-09-20,30.96875
1983-09-21,30.75
1983-09-22,31.15625
1983-09-23,31.65625
1983-09-26,32.15625
1983-09-27,31.96875
1983-09-28,32.1875
1983-09-29,31.96875
1983-09-30,31.71875
1983-10-03,32.03125
1983-10-04,32.46875
1983-10-05,32.78125
1983-10-06,33.03125
1983-10-07,33.0625
1983-10-10,33.5625
1983-10-11,33.25
1983-10-12,33.15625
1983-10-13,33.40625
1983-10-14,32.9375
1983-10-17,32.9375
1983-10-18,32.1875
1983-10-19,32.625
1983-10-20,32.4375
1983-10-21,31.75
1983-10-24,32.0625
1983-10-25,32.125
1983-10-26,32.0
1983-10-27,32.34375
1983-10-28,32.0
1983-10-31,31.6875
1983-11-01,31.6875
1983-11-02,31.625
1983-11-03,30.96875
1983-11-04,30.5625
1983-11-07,30.53125
1983-11-08,30.5625
1983-11-09,30.90625
1983-11-10,31.3125
1983-11-11,31.71875
1983-11-14,31.875
1983-11-15,31.125
1983-11-16,31.1875
1983-11-17,30.84375
1983-11-18,30.875
1983-11-21,31.3125
1983-11-22,30.75
1983-11-23,30.21875
1983-11-25,30.25
1983-11-28,29.8125
1983-11-29,30.40625
1983-11-30,29.34375
1983-12-01,29.71875
1983-12-02,29.46875
1983-12-05,29.65625
1983-12-06,29.40625
1983-12-07,29.8125
1983-12-08,29.75
1983-12-09,30.5625
1983-12-12,31.0
1983-12-13,30.53125
1983-12-14,30.21875
1983-12-15,29.875
1983-12-16,30.21875
1983-12-19,30.3125
1983-12-20,30.4375
1983-12-21,30.90625
1983-12-22,30.71875
1983-12-23,30.90625
1983-12-27,31.15625
1983-12-28,31.0625
1983-12-29,30.78125
1983-12-30,30.5
1984-01-03,30.4375
1984-01-04,30.96875
1984-01-05,31.0625
1984-01-06,30.875
1984-01-09,30.8125
1984-01-10,30.5625
1984-01-11,30.5625
1984-01-12,30.3125
1984-01-13,29.75
1984-01-16,30.125
1984-01-17,30.25
1984-01-18,30.125
1984-01-19,29.71875
1984-01-20,29.25
1984-01-23,29.03125
1984-01-24,29.1875
1984-01-25,28.84375
1984-01-26,28.65625
1984-01-27,28.71875
1984-01-30,28.46875
1984-01-31,28.53125
1984-02-01,28.4375
1984-02-02,28.59375
1984-02-03,27.6875
1984-02-06,27.1875
1984-02-07,27.625
1984-02-08,26.9375
1984-02-09,27.25
1984-02-10,27.46875
1984-02-13,27.25
1984-02-14,27.71875
1984-02-15,27.40625
1984-02-16,27.40625
1984-02-17,27.4375
1984-02-21,27.34375
1984-02-22,27.28125
1984-02-23,27.3125
1984-02-24,27.8125
1984-02-27,28.21875
1984-02-28,27.5
1984-02-29,27.5625
1984-03-01,27.875
1984-03-02,28.0
1984-03-05,27.75
1984-03-06,27.3125
1984-03-07,26.90625
1984-03-08,27.125
1984-03-09,27.0
1984-03-12,27.5625
1984-03-13,27.65625
1984-03-14,27.75
1984-03-15,28.0
1984-03-16,28.4375
1984-03-19,28.5
1984-03-20,28.6875
1984-03-21,28.5
1984-03-22,28.1875
1984-03-23,28.0625
1984-03-26,28.0625
1984-03-27,28.46875
1984-03-28,28.84375
1984-03-29,28.4375
1984-03-30,28.46875
1984-04-02,28.0
1984-04-03,28.0
1984-04-04,27.75
1984-04-05,27.1875
1984-04-06,27.4375
1984-04-09,27.40625
1984-04-10,27.5
1984-04-11,27.21875
1984-04-12,28.125
1984-04-13,27.8125
1984-04-16,28.1875
1984-04-17,28.0625
1984-04-18,27.78125
1984-04-19,27.6875
1984-04-23,27.46875
1984-04-24,27.6875
1984-04-25,27.96875
1984-04-26,28.3125
1984-04-27,28.3125
1984-04-30,28.4375
1984-05-01,29.125
1984-05-02,29.0625
1984-05-03,28.90625
1984-05-04,28.1875
1984-05-07,28.3125
1984-05-08,28.5625
1984-05-09,28.21875
1984-05-10,28.09375
1984-05-11,27.8125
1984-05-14,28.0625
1984-05-15,28.25
1984-05-16,27.96875
1984-05-17,27.625
1984-05-18,27.34375
1984-05-21,27.15625
1984-05-22,26.96875
1984-05-23,26.9375
1984-05-24,26.6875
1984-05-25,26.8125
1984-05-29,26.65625
1984-05-30,26.875
1984-05-31,26.9375
1984-06-01,26.96875
1984-06-04,27.0625
1984-06-05,26.34375
1984-06-06,26.4375
1984-06-07,26.40625
1984-06-08,26.4375
1984-06-11,26.0625
1984-06-12,26.125
1984-06-13,26.09375
1984-06-14,25.1875
1984-06-15,24.78125
1984-06-18,25.4375
1984-06-19,25.65625
1984-06-20,25.53125
1984-06-21,26.46875
1984-06-22,26.3125
1984-06-25,26.375
1984-06-26,26.03125
1984-06-27,25.78125
1984-06-28,26.28125
1984-06-29,26.4375
1984-07-02,26.4375
1984-07-03,26.78125
1984-07-05,26.5625
1984-07-06,26.4375
1984-07-09,26.8125
1984-07-10,26.78125
1984-07-11,26.3125
1984-07-12,26.09375
1984-07-13,26.3125
1984-07-16,26.8125
1984-07-17,27.03125
1984-07-18,26.8125
1984-07-19,26.6875
1984-07-20,26.75
1984-07-23,26.53125
1984-07-24,26.34375
1984-07-25,26.78125
1984-07-26,27.0625
1984-07-27,27.25
1984-07-30,27.09375
1984-07-31,27.65625
1984-08-01,28.21875
1984-08-02,28.71875
1984-08-03,30.0625
1984-08-06,30.4375
1984-08-07,30.3125
1984-08-08,29.625
1984-08-09,30.6875
1984-08-10,30.28125
1984-08-13,30.5625
1984-08-14,30.3125
1984-08-15,30.46875
1984-08-16,30.78125
1984-08-17,30.75
1984-08-20,30.8125
1984-08-21,31.46875
1984-08-22,31.0
1984-08-23,31.21875
1984-08-24,31.375
1984-08-27,31.1875
1984-08-28,31.34375
1984-08-29,31.0625
1984-08-30,30.90625
1984-08-31,30.9375
1984-09-04,30.625
1984-09-05,30.625
1984-09-06,30.84375
1984-09-07,30.40625
1984-09-10,30.6875
1984-09-11,30.5625
1984-09-12,30.625
1984-09-13,31.53125
1984-09-14,31.6875
1984-09-17,31.90625
1984-09-18,31.65625
1984-09-19,31.46875
1984-09-20,31.5
1984-09-21,31.0625
1984-09-24,30.9375
1984-09-25,31.0
1984-09-26,31.15625
1984-09-27,31.4375
1984-09-28,31.0625
1984-10-01,30.65625
1984-10-02,30.4375
1984-10-03,30.3125
1984-10-04,30.46875
1984-10-05,30.3125
1984-10-08,30.25
1984-10-09,30.125
1984-10-10,30.40625
1984-10-11,30.0625
1984-10-12,30.46875
1984-10-15,30.625
1984-10-16,30.3125
1984-10-17,30.46875
1984-10-18,31.5
1984-10-19,31.28125
1984-10-22,31.4375
1984-10-23,31.65625
1984-10-24,31.6875
1984-10-25,31.25
1984-10-26,31.03125
1984-10-29,31.21875
1984-10-30,31.6875
1984-10-31,31.15625
1984-11-01,31.5
1984-11-02,31.46875
1984-11-05,31.6875
1984-11-06,31.875
1984-11-07,31.4375
1984-11-08,31.4375
1984-11-09,30.8125
1984-11-12,31.0
1984-11-13,30.6875
1984-11-14,30.78125
1984-11-15,30.6875
1984-11-16,30.375
1984-11-19,30.0
1984-11-20,30.3125
1984-11-21,30.25
1984-11-23,30.65625
1984-11-26,30.65625
1984-11-27,31.1875
1984-11-28,30.78125
1984-11-29,30.5
1984-11-30,30.4375
1984-12-03,30.0
1984-12-04,30.0625
1984-12-05,29.46875
1984-12-06,29.625
1984-12-07,29.28125
1984-12-10,29.46875
1984-12-11,29.78125
1984-12-12,29.6875
1984-12-13,29.4375
1984-12-14,29.6875
1984-12-17,29.75
1984-12-18,30.78125
1984-12-19,30.75
1984-12-20,30.59375
1984-12-21,30.9375
1984-12-24,31.0625
1984-12-26,30.9375
1984-12-27,30.78125
1984-12-28,30.875
1984-12-31,30.78125
1985-01-02,30.25
1985-01-03,30.0
1985-01-04,29.9375
1985-01-07,30.09375
1985-01-08,29.9375
1985-01-09,30.09375
1985-01-10,30.9375
1985-01-11,30.6875
1985-01-14,31.1875
1985-01-15,31.15625
1985-01-16,30.96875
1985-01-17,30.90625
1985-01-18,31.03125
1985-01-21,32.0625
1985-01-22,32.40625
1985-01-23,33.125
1985-01-24,33.28125
1985-01-25,33.3125
1985-01-28,33.65625
1985-01-29,34.25
1985-01-30,34.15625
1985-01-31,34.09375
1985-02-01,33.90625
1985-02-04,34.40625
1985-02-05,34.125
1985-02-06,33.84375
1985-02-07,34.28125
1985-02-08,34.3125
1985-02-11,33.375
1985-02-12,32.9375
1985-02-13,33.4375
1985-02-14,33.0
1985-02-15,32.84375
1985-02-19,32.96875
1985-02-20,33.4375
1985-02-21,33.4375
1985-02-22,33.21875
1985-02-25,33.46875
1985-02-26,33.625
1985-02-27,33.28125
1985-02-28,33.5
1985-03-01,33.96875
1985-03-04,33.75
1985-03-05,33.75
1985-03-06,33.21875
1985-03-07,32.53125
1985-03-08,32.40625
1985-03-11,32.875
1985-03-12,32.96875
1985-03-13,32.5
1985-03-14,32.21875
1985-03-15,32.15625
1985-03-18,32.09375
1985-03-19,32.625
1985-03-20,32.34375
1985-03-21,32.1875
1985-03-22,31.9375
1985-03-25,31.125
1985-03-26,31.34375
1985-03-27,31.59375
1985-03-28,31.65625
1985-03-29,31.75
1985-04-01,32.03125
1985-04-02,31.9375
1985-04-03,31.625
1985-04-04,31.75
1985-04-08,30.96875
1985-04-09,31.15625
1985-04-10,31.46875
1985-04-11,31.75
1985-04-12,32.0
1985-04-15,32.3125
1985-04-16,32.4375
1985-04-17,32.40625
1985-04-18,31.875
1985-04-19,31.90625
1985-04-22,31.9375
1985-04-23,32.25
1985-04-24,32.15625
1985-04-25,32.21875
1985-04-26,31.78125
1985-04-29,31.5625
1985-04-30,31.625
1985-05-01,31.40625
1985-05-02,31.34375
1985-05-03,31.25
1985-05-06,31.1875
1985-05-07,31.4375
1985-05-08,31.78125
1985-05-09,31.96875
1985-05-10,32.53125
1985-05-13,32.5625
1985-05-14,32.0
1985-05-15,32.125
1985-05-16,32.25
1985-05-17,32.6875
1985-05-20,33.25
1985-05-21,33.25
1985-05-22,33.15625
1985-05-23,32.84375
1985-05-24,32.71875
1985-05-28,32.59375
1985-05-29,32.4375
1985-05-30,32.0
1985-05-31,32.15625
1985-06-03,32.28125
1985-06-04,32.4375
1985-06-05,32.125
1985-06-06,32.4375
1985-06-07,31.84375
1985-06-10,31.90625
1985-06-11,31.5
1985-06-12,30.1875
1985-06-13,29.65625
1985-06-14,30.28125
1985-06-17,30.03125
1985-06-18,29.96875
1985-06-19,29.84375
1985-06-20,29.6875
1985-06-21,29.84375
1985-06-24,30.21875
1985-06-25,30.5
1985-06-26,30.78125
1985-06-27,31.0
1985-06-28,30.9375
1985-07-01,31.21875
1985-07-02,31.09375
1985-07-03,30.9375
1985-07-05,31.125
1985-07-08,30.875
1985-07-09,30.3125
1985-07-10,30.75
1985-07-11,30.9375
1985-07-12,31.0625
1985-07-15,31.375
1985-07-16,32.125
1985-07-17,32.34375
1985-07-18,32.1875
1985-07-19,32.3125
1985-07-22,32.46875
1985-07-23,32.34375
1985-07-24,32.28125
1985-07-25,32.5625
1985-07-26,33.0
1985-07-29,32.40625
1985-07-30,32.625
1985-07-31,32.84375
1985-08-01,33.125
1985-08-02,32.90625
1985-08-05,32.8125
1985-08-06,32.34375
1985-08-07,32.3125
1985-08-08,32.09375
1985-08-09,31.84375
1985-08-12,31.78125
1985-08-13,31.65625
1985-08-14,31.6875
1985-08-15,31.59375
1985-08-16,31.4375
1985-08-19,31.46875
1985-08-20,31.875
1985-08-21,32.09375
1985-08-22,31.65625
1985-08-23,31.71875
1985-08-26,32.0625
1985-08-27,32.0625
1985-08-28,32.0
1985-08-29,31.875
1985-08-30,31.65625
1985-09-03,31.78125
1985-09-04,31.8125
1985-09-05,32.09375
1985-09-06,32.28125
1985-09-09,32.34375
1985-09-10,31.96875
1985-09-11,31.8125
1985-09-12,31.78125
1985-09-13,31.875
1985-09-16,32.09375
1985-09-17,31.6875
1985-09-18,31.875
1985-09-19,32.0
1985-09-20,31.6875
1985-09-23,32.03125
1985-09-24,31.6875
1985-09-25,31.0
1985-09-26,30.9375
1985-09-30,30.96875
1985-10-01,31.65625
1985-10-02,31.09375
1985-10-03,31.09375
1985-10-04,30.875
1985-10-07,31.0625
1985-10-08,31.09375
1985-10-09,31.0625
1985-10-10,31.09375
1985-10-11,31.40625
1985-10-14,32.0
1985-10-15,32.0
1985-10-16,32.34375
1985-10-17,32.125
1985-10-18,31.90625
1985-10-21,31.875
1985-10-22,32.28125
1985-10-23,32.625
1985-10-24,32.15625
1985-10-25,32.0
1985-10-28,32.34375
1985-10-29,32.625
1985-10-30,32.78125
1985-10-31,32.46875
1985-11-01,32.71875
1985-11-04,33.0625
1985-11-05,33.34375
1985-11-06,33.21875
1985-11-07,33.03125
1985-11-08,33.125
1985-11-11,33.65625
1985-11-12,33.84375
1985-11-13,33.75
1985-11-14,34.15625
1985-11-15,34.1875
1985-11-18,34.625
1985-11-19,34.5625
1985-11-20,34.75
1985-11-21,35.0625
1985-11-22,34.875
1985-11-25,34.75
1985-11-26,34.75
1985-11-27,35.0625
1985-11-29,34.9375
1985-12-02,34.46875
1985-12-03,34.65625
1985-12-04,35.46875
1985-12-05,35.1875
1985-12-06,35.4375
1985-12-09,36.15625
1985-12-10,36.65625
1985-12-11,37.25
1985-12-12,37.15625
1985-12-13,37.5625
1985-12-16,38.0625
1985-12-17,38.125
1985-12-18,38.21875
1985-12-19,38.4375
1985-12-20,38.5625
1985-12-23,38.5
1985-12-24,38.1875
1985-12-26,38.3125
1985-12-27,38.84375
1985-12-30,39.5625
1985-12-31,38.875
1986-01-02,38.0
1986-01-03,38.59375
1986-01-06,38.59375
1986-01-07,38.90625
1986-01-08,37.21875
1986-01-09,37.59375
1986-01-10,37.125
1986-01-13,37.25
1986-01-14,37.3125
1986-01-15,38.15625
1986-01-16,39.0
1986-01-17,37.71875
1986-01-20,37.34375
1986-01-21,37.375
1986-01-22,36.0625
1986-01-23,37.0
1986-01-24,37.5
1986-01-27,37.40625
1986-01-28,37.9375
1986-01-29,37.75
1986-01-30,37.375
1986-01-31,37.875
1986-02-03,38.65625
1986-02-04,38.5
1986-02-05,38.71875
1986-02-06,38.75
1986-02-07,38.9375
1986-02-10,39.3125
1986-02-11,39.1875
1986-02-12,38.75
1986-02-13,38.90625
1986-02-14,39.0625
1986-02-18,39.71875
1986-02-19,39.375
1986-02-20,39.78125
1986-02-21,39.9375
1986-02-24,39.71875
1986-02-25,39.375
1986-02-26,39.5625
1986-02-27,38.96875
1986-02-28,37.71875
1986-03-03,37.8125
1986-03-04,37.4375
1986-03-05,37.09375
1986-03-06,36.6875
1986-03-07,36.5
1986-03-10,37.125
1986-03-11,38.0
1986-03-12,37.25
1986-03-13,37.625
1986-03-14,37.59375
1986-03-17,37.71875
1986-03-18,38.09375
1986-03-19,37.90625
1986-03-20,37.53125
1986-03-21,37.25
1986-03-24,37.21875
1986-03-25,37.0
1986-03-26,36.90625
1986-03-27,37.28125
1986-03-31,37.875
1986-04-01,37.28125
1986-04-02,37.75
1986-04-03,37.40625
1986-04-04,37.0625
1986-04-07,37.375
1986-04-08,38.0
1986-04-09,37.3125
1986-04-10,37.5625
1986-04-11,37.4375
1986-04-14,38.09375
1986-04-15,38.15625
1986-04-16,38.6875
1986-04-17,38.65625
1986-04-18,38.15625
1986-04-21,38.71875
1986-04-22,38.25
1986-04-23,38.8125
1986-04-24,39.40625
1986-04-25,39.875
1986-04-28,40.34375
1986-04-29,39.84375
1986-04-30,39.0625
1986-05-01,39.21875
1986-05-02,38.53125
1986-05-05,38.90625
1986-05-06,38.5625
1986-05-07,37.8125
1986-05-08,37.25
1986-05-09,37.4375
1986-05-12,37.5
1986-05-13,37.21875
1986-05-14,37.03125
1986-05-15,36.34375
1986-05-16,36.21875
1986-05-19,36.03125
1986-05-20,36.5625
1986-05-21,36.125
1986-05-22,35.84375
1986-05-23,35.96875
1986-05-27,36.75
1986-05-28,37.84375
1986-05-29,38.21875
1986-05-30,38.09375
1986-06-02,38.0625
1986-06-03,38.1875
1986-06-04,37.5
1986-06-05,37.6875
1986-06-06,37.46875
1986-06-09,36.6875
1986-06-10,37.09375
1986-06-11,37.28125
1986-06-12,37.0
1986-06-13,37.40625
1986-06-16,37.125
1986-06-17,36.71875
1986-06-18,36.59375
1986-06-19,36.25
1986-06-20,36.875
1986-06-23,36.28125
1986-06-24,36.625
1986-06-25,36.875
1986-06-26,36.6875
1986-06-27,36.75
1986-06-30,36.625
1986-07-01,37.15625
1986-07-02,37.375
1986-07-03,37.25
1986-07-07,36.3125
1986-07-08,36.15625
1986-07-09,36.0625
1986-07-10,36.4375
1986-07-11,35.78125
1986-07-14,34.8125
1986-07-15,33.9375
1986-07-16,33.28125
1986-07-17,33.0
1986-07-18,32.9375
1986-07-21,32.96875
1986-07-22,33.40625
1986-07-23,33.28125
1986-07-24,33.28125
1986-07-25,33.53125
1986-07-28,33.09375
1986-07-29,32.8125
1986-07-30,33.0625
1986-07-31,33.125
1986-08-01,32.84375
1986-08-04,32.90625
1986-08-05,32.71875
1986-08-06,32.78125
1986-08-07,32.75
1986-08-08,32.5
1986-08-11,32.75
1986-08-12,33.125
1986-08-13,33.5
1986-08-14,33.5625
1986-08-15,33.28125
1986-08-18,33.84375
1986-08-19,34.1875
1986-08-20,34.8125
1986-08-21,34.5
1986-08-22,34.5
1986-08-25,34.75
1986-08-26,35.28125
1986-08-27,35.28125
1986-08-28,35.0
1986-08-29,34.6875
1986-09-02,34.0
1986-09-03,34.03125
1986-09-04,34.84375
1986-09-05,35.09375
1986-09-08,35.9375
1986-09-09,35.96875
1986-09-10,36.03125
1986-09-11,34.8125
1986-09-12,34.34375
1986-09-15,34.25
1986-09-16,34.5625
1986-09-17,34.40625
1986-09-18,34.59375
1986-09-19,34.21875
1986-09-22,34.65625
1986-09-23,34.8125
1986-09-24,34.375
1986-09-25,33.9375
1986-09-26,33.875
1986-09-29,33.5625
1986-09-30,33.625
1986-10-01,33.25
1986-10-02,33.25
1986-10-03,32.71875
1986-10-06,33.375
1986-10-07,32.03125
1986-10-08,31.875
1986-10-09,30.5
1986-10-10,30.90625
1986-10-13,30.5
1986-10-14,30.21875
1986-10-15,30.75
1986-10-16,30.28125
1986-10-17,30.46875
1986-10-20,30.0625
1986-10-21,30.34375
1986-10-22,30.09375
1986-10-23,30.375
1986-10-24,30.34375
1986-10-27,30.53125
1986-10-28,30.1875
1986-10-29,30.21875
1986-10-30,30.5
1986-10-31,30.90625
1986-11-03,31.59375
1986-11-04,31.46875
1986-11-05,30.78125
1986-11-06,30.34375
1986-11-07,30.375
1986-11-10,30.78125
1986-11-11,30.9375
1986-11-12,30.6875
1986-11-13,29.96875
1986-11-14,30.34375
1986-11-17,30.5
1986-11-18,30.125
1986-11-19,30.75
1986-11-20,30.875
1986-11-21,30.8125
1986-11-24,31.15625
1986-11-25,31.78125
1986-11-26,31.5
1986-11-28,31.78125
1986-12-01,31.84375
1986-12-02,32.46875
1986-12-03,32.15625
1986-12-04,31.9375
1986-12-05,31.65625
1986-12-08,31.9375
1986-12-09,31.71875
1986-12-10,32.0
1986-12-11,32.0
1986-12-12,31.625
1986-12-15,31.90625
1986-12-16,32.03125
1986-12-17,31.6875
1986-12-18,31.34375
1986-12-19,31.28125
1986-12-22,30.78125
1986-12-23,30.125
1986-12-24,30.5
1986-12-26,30.5
1986-12-29,30.15625
1986-12-30,30.21875
1986-12-31,30.0
1987-01-02,30.5
1987-01-05,30.90625
1987-01-06,30.75
1987-01-07,30.875
1987-01-08,30.71875
1987-01-09,30.5625
1987-01-12,30.09375
1987-01-13,29.125
1987-01-14,29.65625
1987-01-15,30.0
1987-01-16,30.0
1987-01-19,31.3125
1987-01-20,30.6875
1987-01-21,30.6875
1987-01-22,31.84375
1987-01-23,31.5625
1987-01-26,31.8125
1987-01-27,32.34375
1987-01-28,32.5
1987-01-29,32.15625
1987-01-30,32.1875
1987-02-02,33.0625
1987-02-03,33.25
1987-02-04,33.78125
1987-02-05,34.21875
1987-02-06,33.9375
1987-02-09,33.4375
1987-02-10,33.34375
1987-02-11,33.5
1987-02-12,33.15625
1987-02-13,33.625
1987-02-17,34.59375
1987-02-18,34.5
1987-02-19,34.78125
1987-02-20,34.90625
1987-02-23,35.84375
1987-02-24,35.75
1987-02-25,35.4375
1987-02-26,34.84375
1987-02-27,34.875
1987-03-02,34.625
1987-03-03,34.53125
1987-03-04,34.96875
1987-03-05,35.09375
1987-03-06,34.84375
1987-03-09,34.71875
1987-03-10,35.71875
1987-03-11,35.4375
1987-03-12,36.0625
1987-03-13,36.21875
1987-03-16,36.15625
1987-03-17,36.78125
1987-03-18,36.5625
1987-03-19,36.75
1987-03-20,37.15625
1987-03-23,37.4375
1987-03-24,38.21875
1987-03-25,38.90625
1987-03-26,38.5
1987-03-27,37.6875
1987-03-30,38.09375
1987-03-31,37.53125
1987-04-01,37.78125
1987-04-02,37.0
1987-04-03,37.375
1987-04-06,37.34375
1987-04-07,36.625
1987-04-08,36.8125
1987-04-09,36.0
1987-04-10,36.25
1987-04-13,36.90625
1987-04-14,37.03125
1987-04-15,37.71875
1987-04-16,37.5
1987-04-20,37.5
1987-04-21,39.25
1987-04-22,38.5625
1987-04-23,38.5625
1987-04-24,37.9375
1987-04-27,38.5625
1987-04-28,38.8125
1987-04-29,39.65625
1987-04-30,40.03125
1987-05-01,40.15625
1987-05-04,40.75
1987-05-05,41.71875
1987-05-06,41.6875
1987-05-07,41.21875
1987-05-08,40.9375
1987-05-11,40.75
1987-05-12,41.34375
1987-05-13,41.5625
1987-05-14,41.28125
1987-05-15,40.15625
1987-05-18,40.25
1987-05-19,39.1875
1987-05-20,39.15625
1987-05-21,39.3125
1987-05-22,39.15625
1987-05-26,40.15625
1987-05-27,40.25
1987-05-28,40.65625
1987-05-29,40.0
1987-06-01,39.90625
1987-06-02,39.3125
1987-06-03,40.0625
1987-06-04,40.34375
1987-06-05,40.0
1987-06-08,40.3125
1987-06-09,39.96875
1987-06-10,39.4375
1987-06-11,39.40625
1987-06-12,39.15625
1987-06-15,39.90625
1987-06-16,40.5
1987-06-17,40.34375
1987-06-18,40.21875
1987-06-19,40.34375
1987-06-22,40.8125
1987-06-23,41.21875
1987-06-24,41.53125
1987-06-25,41.96875
1987-06-26,41.625
1987-06-29,41.34375
1987-06-30,40.625
1987-07-01,41.0
1987-07-02,41.0625
1987-07-06,41.28125
1987-07-07,40.96875
1987-07-08,41.6875
1987-07-09,41.5625
1987-07-10,41.75
1987-07-13,42.46875
1987-07-14,41.875
1987-07-15,42.0
1987-07-16,42.03125
1987-07-17,41.75
1987-07-20,41.15625
1987-07-21,40.6875
1987-07-22,40.34375
1987-07-23,40.03125
1987-07-24,40.3125
1987-07-27,40.53125
1987-07-28,40.3125
1987-07-29,40.375
1987-07-30,40.59375
1987-07-31,40.25
1987-08-03,39.8125
1987-08-04,39.84375
1987-08-05,40.0625
1987-08-06,40.75
1987-08-07,41.09375
1987-08-10,41.6875
1987-08-11,42.25
1987-08-12,42.59375
1987-08-13,43.34375
1987-08-14,43.3125
1987-08-17,43.625
1987-08-18,43.21875
1987-08-19,43.15625
1987-08-20,43.6875
1987-08-21,43.6875
1987-08-24,43.65625
1987-08-25,43.0
1987-08-26,41.96875
1987-08-27,41.5625
1987-08-28,41.625
1987-08-31,42.09375
1987-09-01,40.71875
1987-09-02,40.625
1987-09-03,40.40625
1987-09-04,40.1875
1987-09-08,39.4375
1987-09-09,39.3125
1987-09-10,39.4375
1987-09-11,40.28125
1987-09-14,40.5
1987-09-15,39.375
1987-09-16,39.15625
1987-09-17,39.46875
1987-09-18,38.84375
1987-09-21,37.625
1987-09-22,38.9375
1987-09-23,38.5625
1987-09-24,38.96875
1987-09-25,39.0
1987-09-28,38.1875
1987-09-29,37.625
1987-09-30,37.6875
1987-10-01,38.65625
1987-10-02,38.8125
1987-10-05,39.125
1987-10-06,37.75
1987-10-07,38.1875
1987-10-08,37.875
1987-10-09,36.84375
1987-10-12,37.375
1987-10-13,37.1875
1987-10-14,36.3125
1987-10-15,35.03125
1987-10-16,33.75
1987-10-19,25.8125
1987-10-20,28.75
1987-10-21,30.6875
1987-10-22,30.0
1987-10-23,30.1875
1987-10-26,28.0
1987-10-27,29.5
1987-10-28,29.5
1987-10-29,30.0625
1987-10-30,30.625
1987-11-02,31.125
1987-11-03,30.46875
1987-11-04,30.15625
1987-11-05,30.9375
