,CNSL
2009-05-01,11.399999618530273
2009-05-04,11.800000190734863
2009-05-05,11.460000038146973
2009-05-06,11.319999694824219
2009-05-07,11.390000343322754
2009-05-08,12.119999885559082
2009-05-11,11.279999732971191
2009-05-12,11.380000114440918
2009-05-13,11.079999923706055
2009-05-14,11.579999923706055
2009-05-15,11.430000305175781
2009-05-18,11.680000305175781
2009-05-19,11.470000267028809
2009-05-20,11.210000038146973
2009-05-21,10.989999771118164
2009-05-22,10.65999984741211
2009-05-26,10.779999732971191
2009-05-27,10.710000038146973
2009-05-28,10.649999618530273
2009-05-29,10.289999961853027
2009-06-01,10.460000038146973
2009-06-02,10.239999771118164
2009-06-03,10.510000228881836
2009-06-04,10.539999961853027
2009-06-05,10.779999732971191
2009-06-08,10.720000267028809
2009-06-09,10.5600004196167
2009-06-10,11.020000457763672
2009-06-11,11.229999542236328
2009-06-12,11.399999618530273
2009-06-15,11.199999809265137
2009-06-16,11.270000457763672
2009-06-17,11.640000343322754
2009-06-18,11.850000381469727
2009-06-19,11.819999694824219
2009-06-22,11.739999771118164
2009-06-23,11.520000457763672
2009-06-24,11.479999542236328
2009-06-25,11.729999542236328
2009-06-26,11.949999809265137
2009-06-29,11.670000076293945
2009-06-30,11.710000038146973
2009-07-01,11.460000038146973
2009-07-02,11.289999961853027
2009-07-06,11.5
2009-07-07,11.210000038146973
2009-07-08,11.25
2009-07-09,11.569999694824219
2009-07-10,11.680000305175781
2009-07-13,11.270000457763672
2009-07-14,11.350000381469727
2009-07-15,11.600000381469727
2009-07-16,11.510000228881836
2009-07-17,11.369999885559082
2009-07-20,11.369999885559082
2009-07-21,11.170000076293945
2009-07-22,11.3100004196167
2009-07-23,11.550000190734863
2009-07-24,11.680000305175781
2009-07-27,11.819999694824219
2009-07-28,12.109999656677246
2009-07-29,12.199999809265137
2009-07-30,12.5
2009-07-31,12.630000114440918
2009-08-03,12.949999809265137
2009-08-04,13.109999656677246
2009-08-05,12.569999694824219
2009-08-06,12.989999771118164
2009-08-07,13.960000038146973
2009-08-10,13.880000114440918
2009-08-11,13.59000015258789
2009-08-12,13.8100004196167
2009-08-13,13.829999923706055
2009-08-14,13.90999984741211
2009-08-17,13.960000038146973
2009-08-18,13.8100004196167
2009-08-19,13.949999809265137
2009-08-20,14.039999961853027
2009-08-21,14.350000381469727
2009-08-24,14.380000114440918
2009-08-25,14.329999923706055
2009-08-26,14.319999694824219
2009-08-27,14.180000305175781
2009-08-28,13.819999694824219
2009-08-31,14.100000381469727
2009-09-01,14.100000381469727
2009-09-02,14.220000267028809
2009-09-03,14.489999771118164
2009-09-04,14.84000015258789
2009-09-08,15.34000015258789
2009-09-09,15.329999923706055
2009-09-10,15.4399995803833
2009-09-11,15.380000114440918
2009-09-14,15.260000228881836
2009-09-15,15.180000305175781
2009-09-16,15.199999809265137
2009-09-17,15.229999542236328
2009-09-18,15.039999961853027
2009-09-21,15.039999961853027
2009-09-22,15.079999923706055
2009-09-23,15.329999923706055
2009-09-24,15.670000076293945
2009-09-25,15.630000114440918
2009-09-28,15.9399995803833
2009-09-29,16.010000228881836
2009-09-30,16.010000228881836
2009-10-01,15.640000343322754
2009-10-02,15.880000114440918
2009-10-05,16.280000686645508
2009-10-06,16.829999923706055
2009-10-07,16.93000030517578
2009-10-08,17.1200008392334
2009-10-09,17.299999237060547
2009-10-12,16.479999542236328
2009-10-13,15.65999984741211
2009-10-14,15.4399995803833
2009-10-15,15.40999984741211
2009-10-16,15.069999694824219
2009-10-19,15.109999656677246
2009-10-20,15.010000228881836
2009-10-21,14.970000267028809
2009-10-22,15.010000228881836
2009-10-23,14.9399995803833
2009-10-26,14.770000457763672
2009-10-27,14.65999984741211
2009-10-28,14.260000228881836
2009-10-29,14.34000015258789
2009-10-30,13.819999694824219
2009-11-02,13.649999618530273
2009-11-03,13.819999694824219
2009-11-04,13.600000381469727
2009-11-05,14.15999984741211
2009-11-06,14.170000076293945
2009-11-09,14.130000114440918
2009-11-10,14.199999809265137
2009-11-11,14.0
2009-11-12,13.699999809265137
2009-11-13,13.84000015258789
2009-11-16,14.220000267028809
2009-11-17,14.140000343322754
2009-11-18,14.119999885559082
2009-11-19,13.800000190734863
2009-11-20,13.970000267028809
2009-11-23,14.359999656677246
2009-11-24,14.84000015258789
2009-11-25,15.079999923706055
2009-11-27,15.020000457763672
2009-11-30,15.199999809265137
2009-12-01,15.550000190734863
2009-12-02,15.789999961853027
2009-12-03,15.75
2009-12-04,16.110000610351562
2009-12-07,15.979999542236328
2009-12-08,16.260000228881836
2009-12-09,15.970000267028809
2009-12-10,15.720000267028809
2009-12-11,16.079999923706055
2009-12-14,15.989999771118164
2009-12-15,15.729999542236328
2009-12-16,15.729999542236328
2009-12-17,15.84000015258789
2009-12-18,15.949999809265137
2009-12-21,16.270000457763672
2009-12-22,16.799999237060547
2009-12-23,16.93000030517578
2009-12-24,16.780000686645508
2009-12-28,17.15999984741211
2009-12-29,17.229999542236328
2009-12-30,17.450000762939453
2009-12-31,17.479999542236328
2010-01-04,17.899999618530273
2010-01-05,18.31999969482422
2010-01-06,18.1299991607666
2010-01-07,18.25
2010-01-08,18.18000030517578
2010-01-11,18.329999923706055
2010-01-12,18.030000686645508
2010-01-13,17.489999771118164
2010-01-14,17.350000381469727
2010-01-15,17.139999389648438
2010-01-19,17.350000381469727
2010-01-20,17.059999465942383
2010-01-21,16.809999465942383
2010-01-22,16.610000610351562
2010-01-25,16.719999313354492
2010-01-26,16.34000015258789
2010-01-27,16.700000762939453
2010-01-28,16.59000015258789
2010-01-29,17.1299991607666
2010-02-01,16.889999389648438
2010-02-02,16.860000610351562
2010-02-03,16.940000534057617
2010-02-04,16.600000381469727
2010-02-05,16.469999313354492
2010-02-08,16.270000457763672
2010-02-09,16.479999542236328
2010-02-10,16.450000762939453
2010-02-11,16.59000015258789
2010-02-12,16.459999084472656
2010-02-16,16.459999084472656
2010-02-17,16.510000228881836
2010-02-18,16.649999618530273
2010-02-19,16.479999542236328
2010-02-22,16.729999542236328
2010-02-23,16.889999389648438
2010-02-24,16.93000030517578
2010-02-25,16.889999389648438
2010-02-26,16.84000015258789
2010-03-01,17.100000381469727
2010-03-02,17.219999313354492
2010-03-03,17.09000015258789
2010-03-04,17.40999984741211
2010-03-05,17.510000228881836
2010-03-08,17.959999084472656
2010-03-09,17.719999313354492
2010-03-10,18.1200008392334
2010-03-11,18.149999618530273
2010-03-12,18.43000030517578
2010-03-15,18.440000534057617
2010-03-16,18.68000030517578
2010-03-17,18.649999618530273
2010-03-18,18.860000610351562
2010-03-19,18.649999618530273
2010-03-22,19.040000915527344
2010-03-23,19.06999969482422
2010-03-24,18.8799991607666
2010-03-25,18.81999969482422
2010-03-26,18.81999969482422
2010-03-29,18.81999969482422
2010-03-30,19.010000228881836
2010-03-31,18.959999084472656
2010-04-01,19.1200008392334
2010-04-05,19.5
2010-04-06,19.200000762939453
2010-04-07,19.190000534057617
2010-04-08,19.100000381469727
2010-04-09,19.149999618530273
2010-04-12,19.280000686645508
2010-04-13,18.8700008392334
2010-04-14,19.09000015258789
2010-04-15,19.1299991607666
2010-04-16,19.06999969482422
2010-04-19,18.969999313354492
2010-04-20,18.93000030517578
2010-04-21,18.829999923706055
2010-04-22,18.709999084472656
2010-04-23,18.709999084472656
2010-04-26,18.860000610351562
2010-04-27,18.760000228881836
2010-04-28,18.850000381469727
2010-04-29,18.93000030517578
2010-04-30,18.549999237060547
2010-05-03,18.899999618530273
2010-05-04,18.56999969482422
2010-05-05,18.420000076293945
2010-05-06,17.770000457763672
2010-05-07,17.170000076293945
2010-05-10,17.709999084472656
2010-05-11,17.84000015258789
2010-05-12,18.479999542236328
2010-05-13,18.469999313354492
2010-05-14,18.329999923706055
2010-05-17,18.329999923706055
2010-05-18,18.010000228881836
2010-05-19,17.809999465942383
2010-05-20,16.899999618530273
2010-05-21,17.020000457763672
2010-05-24,16.90999984741211
2010-05-25,16.65999984741211
2010-05-26,16.829999923706055
2010-05-27,17.219999313354492
2010-05-28,17.270000457763672
2010-06-01,17.200000762939453
2010-06-02,17.510000228881836
2010-06-03,17.81999969482422
2010-06-04,17.010000228881836
2010-06-07,16.700000762939453
2010-06-08,16.729999542236328
2010-06-09,16.639999389648438
2010-06-10,16.920000076293945
2010-06-11,17.260000228881836
2010-06-14,17.450000762939453
2010-06-15,17.510000228881836
2010-06-16,17.559999465942383
2010-06-17,17.610000610351562
2010-06-18,17.520000457763672
2010-06-21,17.670000076293945
2010-06-22,17.510000228881836
2010-06-23,17.270000457763672
2010-06-24,17.239999771118164
2010-06-25,17.760000228881836
2010-06-28,17.760000228881836
2010-06-29,17.219999313354492
2010-06-30,17.0
2010-07-01,17.020000457763672
2010-07-02,16.93000030517578
2010-07-06,16.799999237060547
2010-07-07,17.389999389648438
2010-07-08,17.799999237060547
2010-07-09,18.06999969482422
2010-07-12,17.920000076293945
2010-07-13,17.68000030517578
2010-07-14,17.670000076293945
2010-07-15,17.239999771118164
2010-07-16,16.809999465942383
2010-07-19,16.850000381469727
2010-07-20,17.06999969482422
2010-07-21,16.950000762939453
2010-07-22,17.25
2010-07-23,17.3700008392334
2010-07-26,17.350000381469727
2010-07-27,17.5
2010-07-28,17.3700008392334
2010-07-29,17.280000686645508
2010-07-30,17.459999084472656
2010-08-02,17.450000762939453
2010-08-03,17.450000762939453
2010-08-04,17.549999237060547
2010-08-05,17.309999465942383
2010-08-06,17.1299991607666
2010-08-09,17.239999771118164
2010-08-10,17.09000015258789
2010-08-11,16.729999542236328
2010-08-12,16.770000457763672
2010-08-13,16.68000030517578
2010-08-16,16.90999984741211
2010-08-17,17.06999969482422
2010-08-18,17.15999984741211
2010-08-19,16.770000457763672
2010-08-20,16.649999618530273
2010-08-23,16.610000610351562
2010-08-24,16.719999313354492
2010-08-25,17.06999969482422
2010-08-26,16.860000610351562
2010-08-27,17.15999984741211
2010-08-30,17.0
2010-08-31,17.299999237060547
2010-09-01,17.889999389648438
2010-09-02,17.700000762939453
2010-09-03,17.84000015258789
2010-09-07,17.59000015258789
2010-09-08,17.860000610351562
2010-09-09,17.989999771118164
2010-09-10,17.899999618530273
2010-09-13,18.079999923706055
2010-09-14,17.850000381469727
2010-09-15,17.889999389648438
2010-09-16,17.75
2010-09-17,17.979999542236328
2010-09-20,18.350000381469727
2010-09-21,18.25
2010-09-22,18.260000228881836
2010-09-23,18.030000686645508
2010-09-24,18.399999618530273
2010-09-27,18.489999771118164
2010-09-28,18.549999237060547
2010-09-29,18.639999389648438
2010-09-30,18.670000076293945
2010-10-01,18.709999084472656
2010-10-04,18.68000030517578
2010-10-05,18.899999618530273
2010-10-06,18.959999084472656
2010-10-07,18.969999313354492
2010-10-08,19.110000610351562
2010-10-11,19.239999771118164
2010-10-12,19.200000762939453
2010-10-13,18.780000686645508
2010-10-14,18.790000915527344
2010-10-15,18.709999084472656
2010-10-18,18.770000457763672
2010-10-19,18.520000457763672
2010-10-20,18.68000030517578
2010-10-21,18.540000915527344
2010-10-22,18.649999618530273
2010-10-25,18.610000610351562
2010-10-26,18.579999923706055
2010-10-27,18.559999465942383
2010-10-28,18.469999313354492
2010-10-29,18.520000457763672
2010-11-01,18.399999618530273
2010-11-02,18.790000915527344
2010-11-03,18.709999084472656
2010-11-04,18.829999923706055
2010-11-05,18.520000457763672
2010-11-08,18.559999465942383
2010-11-09,18.43000030517578
2010-11-10,18.780000686645508
2010-11-11,18.739999771118164
2010-11-12,18.579999923706055
2010-11-15,18.68000030517578
2010-11-16,18.3700008392334
2010-11-17,18.389999389648438
2010-11-18,18.600000381469727
2010-11-19,18.760000228881836
2010-11-22,18.729999542236328
2010-11-23,18.65999984741211
2010-11-24,18.81999969482422
2010-11-26,18.739999771118164
2010-11-29,18.56999969482422
2010-11-30,18.420000076293945
2010-12-01,18.649999618530273
2010-12-02,18.6200008392334
2010-12-03,18.690000534057617
2010-12-06,18.530000686645508
2010-12-07,18.399999618530273
2010-12-08,18.450000762939453
2010-12-09,18.459999084472656
2010-12-10,18.479999542236328
2010-12-13,18.469999313354492
2010-12-14,18.469999313354492
2010-12-15,18.489999771118164
2010-12-16,18.549999237060547
2010-12-17,18.59000015258789
2010-12-20,18.729999542236328
2010-12-21,18.780000686645508
2010-12-22,18.93000030517578
2010-12-23,19.010000228881836
2010-12-27,19.1299991607666
2010-12-28,19.200000762939453
2010-12-29,19.280000686645508
2010-12-30,19.299999237060547
2010-12-31,19.299999237060547
2011-01-03,19.469999313354492
2011-01-04,19.1200008392334
2011-01-05,19.309999465942383
2011-01-06,19.15999984741211
2011-01-07,19.1299991607666
2011-01-10,19.100000381469727
2011-01-11,19.149999618530273
2011-01-12,18.68000030517578
2011-01-13,18.600000381469727
2011-01-14,18.579999923706055
2011-01-18,18.389999389648438
2011-01-19,18.020000457763672
2011-01-20,17.920000076293945
2011-01-21,17.670000076293945
2011-01-24,17.690000534057617
2011-01-25,17.739999771118164
2011-01-26,18.25
2011-01-27,18.170000076293945
2011-01-28,17.799999237060547
2011-01-31,17.75
2011-02-01,18.219999313354492
2011-02-02,18.229999542236328
2011-02-03,18.209999084472656
2011-02-04,17.979999542236328
2011-02-07,18.1200008392334
2011-02-08,18.170000076293945
2011-02-09,18.18000030517578
2011-02-10,18.149999618530273
2011-02-11,18.329999923706055
2011-02-14,18.31999969482422
2011-02-15,18.350000381469727
2011-02-16,18.299999237060547
2011-02-17,18.31999969482422
2011-02-18,18.34000015258789
2011-02-22,18.100000381469727
2011-02-23,17.700000762939453
2011-02-24,17.850000381469727
2011-02-25,18.149999618530273
2011-02-28,18.290000915527344
2011-03-01,18.110000610351562
2011-03-02,17.93000030517578
2011-03-03,17.84000015258789
2011-03-04,17.8700008392334
2011-03-07,17.549999237060547
2011-03-08,17.920000076293945
2011-03-09,18.010000228881836
2011-03-10,17.670000076293945
2011-03-11,17.75
2011-03-14,17.65999984741211
2011-03-15,17.450000762939453
2011-03-16,17.350000381469727
2011-03-17,17.450000762939453
2011-03-18,18.010000228881836
2011-03-21,18.010000228881836
2011-03-22,18.020000457763672
2011-03-23,18.079999923706055
2011-03-24,18.200000762939453
2011-03-25,18.239999771118164
2011-03-28,18.399999618530273
2011-03-29,18.459999084472656
2011-03-30,18.579999923706055
2011-03-31,18.700000762939453
2011-04-01,18.43000030517578
2011-04-04,18.5
2011-04-05,18.489999771118164
2011-04-06,18.729999542236328
2011-04-07,18.670000076293945
2011-04-08,18.739999771118164
2011-04-11,18.709999084472656
2011-04-12,18.6299991607666
2011-04-13,18.110000610351562
2011-04-14,18.209999084472656
2011-04-15,18.420000076293945
2011-04-18,18.09000015258789
2011-04-19,17.940000534057617
2011-04-20,18.239999771118164
2011-04-21,18.260000228881836
2011-04-25,18.18000030517578
2011-04-26,18.40999984741211
2011-04-27,18.479999542236328
2011-04-28,18.43000030517578
2011-04-29,18.389999389648438
2011-05-02,18.149999618530273
2011-05-03,18.260000228881836
2011-05-04,18.239999771118164
2011-05-05,18.329999923706055
2011-05-06,18.40999984741211
2011-05-09,18.6200008392334
2011-05-10,18.940000534057617
2011-05-11,18.75
2011-05-12,18.93000030517578
2011-05-13,18.690000534057617
2011-05-16,18.43000030517578
2011-05-17,18.649999618530273
2011-05-18,18.739999771118164
2011-05-19,18.8700008392334
2011-05-20,18.760000228881836
2011-05-23,18.459999084472656
2011-05-24,18.459999084472656
2011-05-25,18.549999237060547
2011-05-26,18.700000762939453
2011-05-27,18.850000381469727
2011-05-31,19.139999389648438
2011-06-01,18.84000015258789
2011-06-02,18.860000610351562
2011-06-03,18.690000534057617
2011-06-06,18.709999084472656
2011-06-07,18.790000915527344
2011-06-08,18.850000381469727
2011-06-09,19.110000610351562
2011-06-10,18.790000915527344
2011-06-13,18.770000457763672
2011-06-14,19.010000228881836
2011-06-15,18.93000030517578
2011-06-16,19.059999465942383
2011-06-17,19.1299991607666
2011-06-20,19.31999969482422
2011-06-21,19.389999389648438
2011-06-22,19.260000228881836
2011-06-23,19.31999969482422
2011-06-24,19.15999984741211
2011-06-27,19.420000076293945
2011-06-28,19.469999313354492
2011-06-29,19.399999618530273
2011-06-30,19.440000534057617
2011-07-01,19.530000686645508
2011-07-05,19.739999771118164
2011-07-06,19.979999542236328
2011-07-07,19.940000534057617
2011-07-08,19.959999084472656
2011-07-11,19.799999237060547
2011-07-12,19.809999465942383
2011-07-13,19.59000015258789
2011-07-14,19.200000762939453
2011-07-15,19.1200008392334
2011-07-18,18.65999984741211
2011-07-19,18.950000762939453
2011-07-20,18.969999313354492
2011-07-21,19.110000610351562
2011-07-22,18.950000762939453
2011-07-25,18.479999542236328
2011-07-26,18.459999084472656
2011-07-27,18.209999084472656
2011-07-28,18.209999084472656
2011-07-29,18.020000457763672
2011-08-01,18.25
2011-08-02,17.860000610351562
2011-08-03,18.030000686645508
2011-08-04,17.6299991607666
2011-08-05,17.510000228881836
2011-08-08,16.770000457763672
2011-08-09,18.40999984741211
2011-08-10,18.049999237060547
2011-08-11,18.6299991607666
2011-08-12,18.350000381469727
2011-08-15,18.809999465942383
2011-08-16,18.479999542236328
2011-08-17,19.09000015258789
2011-08-18,18.40999984741211
2011-08-19,18.389999389648438
2011-08-22,18.329999923706055
2011-08-23,18.719999313354492
2011-08-24,18.940000534057617
2011-08-25,18.25
2011-08-26,18.3799991607666
2011-08-29,18.979999542236328
2011-08-30,18.969999313354492
2011-08-31,19.110000610351562
2011-09-01,18.719999313354492
2011-09-02,18.389999389648438
2011-09-06,18.280000686645508
2011-09-07,18.559999465942383
2011-09-08,18.25
2011-09-09,17.8700008392334
2011-09-12,17.969999313354492
2011-09-13,18.299999237060547
2011-09-14,18.6299991607666
2011-09-15,18.510000228881836
2011-09-16,18.549999237060547
2011-09-19,18.43000030517578
2011-09-20,18.299999237060547
2011-09-21,17.899999618530273
2011-09-22,17.59000015258789
2011-09-23,17.90999984741211
2011-09-26,18.459999084472656
2011-09-27,18.68000030517578
2011-09-28,18.059999465942383
2011-09-29,18.329999923706055
2011-09-30,18.049999237060547
2011-10-03,17.0
2011-10-04,17.600000381469727
2011-10-05,17.649999618530273
2011-10-06,17.649999618530273
2011-10-07,17.489999771118164
2011-10-10,18.110000610351562
2011-10-11,18.110000610351562
2011-10-12,18.030000686645508
2011-10-13,17.770000457763672
2011-10-14,18.110000610351562
2011-10-17,18.190000534057617
2011-10-18,18.149999618530273
2011-10-19,17.8700008392334
2011-10-20,17.729999542236328
2011-10-21,18.170000076293945
2011-10-24,18.3799991607666
2011-10-25,18.3700008392334
2011-10-26,18.780000686645508
2011-10-27,19.25
2011-10-28,18.90999984741211
2011-10-31,18.8799991607666
2011-11-01,18.350000381469727
2011-11-02,18.780000686645508
2011-11-03,18.739999771118164
2011-11-04,18.229999542236328
2011-11-07,18.520000457763672
2011-11-08,18.479999542236328
2011-11-09,18.190000534057617
2011-11-10,18.399999618530273
2011-11-11,18.84000015258789
2011-11-14,18.579999923706055
2011-11-15,18.8799991607666
2011-11-16,18.6200008392334
2011-11-17,18.729999542236328
2011-11-18,18.670000076293945
2011-11-21,18.43000030517578
2011-11-22,18.399999618530273
2011-11-23,17.899999618530273
2011-11-25,17.670000076293945
2011-11-28,18.030000686645508
2011-11-29,17.989999771118164
2011-11-30,18.469999313354492
2011-12-01,18.360000610351562
2011-12-02,18.420000076293945
2011-12-05,18.6200008392334
2011-12-06,18.65999984741211
2011-12-07,18.639999389648438
2011-12-08,18.209999084472656
2011-12-09,18.559999465942383
2011-12-12,18.700000762939453
2011-12-13,18.530000686645508
2011-12-14,18.3799991607666
2011-12-15,18.899999618530273
2011-12-16,19.149999618530273
2011-12-19,18.790000915527344
2011-12-20,19.149999618530273
2011-12-21,19.329999923706055
2011-12-22,19.079999923706055
2011-12-23,19.1299991607666
2011-12-27,19.290000915527344
2011-12-28,19.040000915527344
2011-12-29,19.190000534057617
2011-12-30,19.049999237060547
2012-01-03,19.309999465942383
2012-01-04,19.170000076293945
2012-01-05,19.219999313354492
2012-01-06,19.190000534057617
2012-01-09,19.0
2012-01-10,18.959999084472656
2012-01-11,18.079999923706055
2012-01-12,18.489999771118164
2012-01-13,18.43000030517578
2012-01-17,18.520000457763672
2012-01-18,18.860000610351562
2012-01-19,19.010000228881836
2012-01-20,18.860000610351562
2012-01-23,18.760000228881836
2012-01-24,18.389999389648438
2012-01-25,18.459999084472656
2012-01-26,18.709999084472656
2012-01-27,18.850000381469727
2012-01-30,18.889999389648438
2012-01-31,18.989999771118164
2012-02-01,19.190000534057617
2012-02-02,19.1200008392334
2012-02-03,19.25
2012-02-06,18.979999542236328
2012-02-07,19.100000381469727
2012-02-08,19.190000534057617
2012-02-09,18.989999771118164
2012-02-10,18.799999237060547
2012-02-13,18.969999313354492
2012-02-14,18.8799991607666
2012-02-15,18.93000030517578
2012-02-16,19.1299991607666
2012-02-17,19.209999084472656
2012-02-21,19.040000915527344
2012-02-22,18.719999313354492
2012-02-23,18.959999084472656
2012-02-24,19.049999237060547
2012-02-27,19.049999237060547
2012-02-28,18.969999313354492
2012-02-29,18.969999313354492
2012-03-01,19.010000228881836
2012-03-02,18.950000762939453
2012-03-05,19.299999237060547
2012-03-06,19.15999984741211
2012-03-07,19.329999923706055
2012-03-08,19.540000915527344
2012-03-09,19.739999771118164
2012-03-12,19.719999313354492
2012-03-13,19.770000457763672
2012-03-14,19.520000457763672
2012-03-15,19.5
2012-03-16,19.559999465942383
2012-03-19,19.649999618530273
2012-03-20,19.600000381469727
2012-03-21,19.729999542236328
2012-03-22,19.59000015258789
2012-03-23,19.559999465942383
2012-03-26,19.690000534057617
2012-03-27,19.799999237060547
2012-03-28,19.68000030517578
2012-03-29,19.68000030517578
2012-03-30,19.6299991607666
2012-04-02,19.6299991607666
2012-04-03,19.610000610351562
2012-04-04,19.489999771118164
2012-04-05,19.520000457763672
2012-04-09,19.299999237060547
2012-04-10,19.0
2012-04-11,18.889999389648438
2012-04-12,18.829999923706055
2012-04-13,18.65999984741211
2012-04-16,18.889999389648438
2012-04-17,19.049999237060547
2012-04-18,18.90999984741211
2012-04-19,18.829999923706055
2012-04-20,19.010000228881836
2012-04-23,18.770000457763672
2012-04-24,18.8700008392334
2012-04-25,19.06999969482422
2012-04-26,19.190000534057617
2012-04-27,19.360000610351562
2012-04-30,19.350000381469727
2012-05-01,19.299999237060547
2012-05-02,19.1299991607666
2012-05-03,18.559999465942383
2012-05-04,18.200000762939453
2012-05-07,18.18000030517578
2012-05-08,18.510000228881836
2012-05-09,18.399999618530273
2012-05-10,18.06999969482422
2012-05-11,17.829999923706055
2012-05-14,17.43000030517578
2012-05-15,17.450000762939453
2012-05-16,17.56999969482422
2012-05-17,17.229999542236328
2012-05-18,17.18000030517578
2012-05-21,16.969999313354492
2012-05-22,15.829999923706055
2012-05-23,14.34000015258789
2012-05-24,13.949999809265137
2012-05-25,14.140000343322754
2012-05-29,14.449999809265137
2012-05-30,14.729999542236328
2012-05-31,14.75
2012-06-01,14.5600004196167
2012-06-04,14.739999771118164
2012-06-05,14.670000076293945
2012-06-06,14.920000076293945
2012-06-07,14.800000190734863
2012-06-08,14.6899995803833
2012-06-11,14.399999618530273
2012-06-12,14.0600004196167
2012-06-13,14.180000305175781
2012-06-14,14.369999885559082
2012-06-15,14.420000076293945
2012-06-18,14.25
2012-06-19,14.229999542236328
2012-06-20,14.420000076293945
2012-06-21,14.229999542236328
2012-06-22,14.4399995803833
2012-06-25,14.449999809265137
2012-06-26,14.199999809265137
2012-06-27,14.359999656677246
2012-06-28,14.319999694824219
2012-06-29,14.800000190734863
2012-07-02,15.319999694824219
2012-07-03,15.970000267028809
2012-07-05,16.299999237060547
2012-07-06,16.639999389648438
2012-07-09,17.25
2012-07-10,17.209999084472656
2012-07-11,16.790000915527344
2012-07-12,16.719999313354492
2012-07-13,17.18000030517578
2012-07-16,16.389999389648438
2012-07-17,16.139999389648438
2012-07-18,16.110000610351562
2012-07-19,15.979999542236328
2012-07-20,15.6899995803833
2012-07-23,15.6899995803833
2012-07-24,15.390000343322754
2012-07-25,15.210000038146973
2012-07-26,15.380000114440918
2012-07-27,15.710000038146973
2012-07-30,15.710000038146973
2012-07-31,15.859999656677246
2012-08-01,15.619999885559082
2012-08-02,16.15999984741211
2012-08-03,16.079999923706055
2012-08-06,16.190000534057617
2012-08-07,16.1200008392334
2012-08-08,16.139999389648438
2012-08-09,16.389999389648438
2012-08-10,16.190000534057617
2012-08-13,16.079999923706055
2012-08-14,15.979999542236328
2012-08-15,16.09000015258789
2012-08-16,16.360000610351562
2012-08-17,16.360000610351562
2012-08-20,16.280000686645508
2012-08-21,16.149999618530273
2012-08-22,15.960000038146973
2012-08-23,15.84000015258789
2012-08-24,16.219999313354492
2012-08-27,16.3700008392334
2012-08-28,16.239999771118164
2012-08-29,16.3799991607666
2012-08-30,16.270000457763672
2012-08-31,16.280000686645508
2012-09-04,16.31999969482422
2012-09-05,16.540000915527344
2012-09-06,16.670000076293945
2012-09-07,16.81999969482422
2012-09-10,17.0
2012-09-11,16.799999237060547
2012-09-12,17.049999237060547
2012-09-13,16.979999542236328
2012-09-14,16.989999771118164
2012-09-17,17.049999237060547
2012-09-18,17.18000030517578
2012-09-19,17.190000534057617
2012-09-20,17.3799991607666
2012-09-21,17.790000915527344
2012-09-24,17.649999618530273
2012-09-25,17.579999923706055
2012-09-26,17.559999465942383
2012-09-27,17.350000381469727
2012-09-28,17.190000534057617
2012-10-01,17.229999542236328
2012-10-02,17.170000076293945
2012-10-03,16.989999771118164
2012-10-04,17.0
2012-10-05,17.399999618530273
2012-10-08,17.3700008392334
2012-10-09,17.360000610351562
2012-10-10,17.25
2012-10-11,16.709999084472656
2012-10-12,16.31999969482422
2012-10-15,16.280000686645508
2012-10-16,15.989999771118164
2012-10-17,15.989999771118164
2012-10-18,16.059999465942383
2012-10-19,15.770000457763672
2012-10-22,15.829999923706055
2012-10-23,15.6899995803833
2012-10-24,15.600000381469727
2012-10-25,15.479999542236328
2012-10-26,15.529999732971191
2012-10-31,15.420000076293945
2012-11-01,15.8100004196167
2012-11-02,15.119999885559082
2012-11-05,15.09000015258789
2012-11-06,15.210000038146973
2012-11-07,14.850000381469727
2012-11-08,14.770000457763672
2012-11-09,14.729999542236328
2012-11-12,14.65999984741211
2012-11-13,14.34000015258789
2012-11-14,13.75
2012-11-15,13.479999542236328
2012-11-16,13.579999923706055
2012-11-19,13.9399995803833
2012-11-20,13.9399995803833
2012-11-21,14.0
2012-11-23,14.029999732971191
2012-11-26,14.359999656677246
2012-11-27,14.65999984741211
2012-11-28,14.710000038146973
2012-11-29,14.930000305175781
2012-11-30,15.039999961853027
2012-12-03,15.180000305175781
2012-12-04,15.15999984741211
2012-12-05,15.109999656677246
2012-12-06,14.9399995803833
2012-12-07,15.0
2012-12-10,15.0600004196167
2012-12-11,15.130000114440918
2012-12-12,15.289999961853027
2012-12-13,15.34000015258789
2012-12-14,15.460000038146973
2012-12-17,15.760000228881836
2012-12-18,15.859999656677246
2012-12-19,15.720000267028809
2012-12-20,15.970000267028809
2012-12-21,15.920000076293945
2012-12-24,15.729999542236328
2012-12-26,15.609999656677246
2012-12-27,15.680000305175781
2012-12-28,15.75
2012-12-31,15.90999984741211
2013-01-02,16.65999984741211
2013-01-03,16.459999084472656
2013-01-04,16.709999084472656
2013-01-07,16.8700008392334
2013-01-08,16.8799991607666
2013-01-09,17.139999389648438
2013-01-10,17.350000381469727
2013-01-11,16.850000381469727
2013-01-14,16.799999237060547
2013-01-15,16.809999465942383
2013-01-16,16.940000534057617
2013-01-17,17.110000610351562
2013-01-18,17.170000076293945
2013-01-22,17.360000610351562
2013-01-23,17.360000610351562
2013-01-24,17.18000030517578
2013-01-25,16.959999084472656
2013-01-28,17.1200008392334
