,BPMC
2019-02-04,73.05000305175781
2019-02-05,72.19000244140625
2019-02-06,72.98999786376953
2019-02-07,73.19000244140625
2019-02-08,73.13999938964844
2019-02-11,72.52999877929688
2019-02-12,74.47000122070312
2019-02-13,74.33999633789062
2019-02-14,74.63999938964844
2019-02-15,76.08999633789062
2019-02-19,75.26000213623047
2019-02-20,77.19999694824219
2019-02-21,73.69999694824219
2019-02-22,74.27999877929688
2019-02-25,77.62999725341797
2019-02-26,76.41999816894531
2019-02-27,78.70999908447266
2019-02-28,82.19000244140625
2019-03-01,86.5999984741211
2019-03-04,84.91000366210938
2019-03-05,83.83000183105469
2019-03-06,78.58999633789062
2019-03-07,79.83000183105469
2019-03-08,81.25
2019-03-11,84.16000366210938
2019-03-12,83.77999877929688
2019-03-13,85.25
2019-03-14,84.94000244140625
2019-03-15,85.73999786376953
2019-03-18,82.63999938964844
2019-03-19,84.0
2019-03-20,83.37000274658203
2019-03-21,84.47000122070312
2019-03-22,78.58000183105469
2019-03-25,78.29000091552734
2019-03-26,81.04000091552734
2019-03-27,79.87999725341797
2019-03-28,75.70999908447266
2019-03-29,80.05000305175781
2019-04-01,81.02999877929688
2019-04-02,83.4000015258789
2019-04-03,84.9800033569336
2019-04-04,82.19000244140625
2019-04-05,83.20999908447266
2019-04-08,82.79000091552734
2019-04-09,81.0199966430664
2019-04-10,82.08999633789062
2019-04-11,82.86000061035156
2019-04-12,80.43000030517578
2019-04-15,77.69999694824219
2019-04-16,78.0999984741211
2019-04-17,73.7300033569336
2019-04-18,73.8499984741211
2019-04-22,75.43000030517578
2019-04-23,77.63999938964844
2019-04-24,75.45999908447266
2019-04-25,76.9000015258789
2019-04-26,76.86000061035156
2019-04-29,78.47000122070312
2019-04-30,75.61000061035156
2019-05-01,74.27999877929688
2019-05-02,76.54000091552734
2019-05-03,79.44000244140625
2019-05-06,80.83999633789062
2019-05-07,76.18000030517578
2019-05-08,76.76000213623047
2019-05-09,82.30000305175781
2019-05-10,83.66000366210938
2019-05-13,74.16999816894531
2019-05-14,76.25
2019-05-15,77.19999694824219
2019-05-16,81.08999633789062
2019-05-17,81.30000305175781
2019-05-20,75.87999725341797
2019-05-21,78.97000122070312
2019-05-22,81.19999694824219
2019-05-23,82.94999694824219
2019-05-24,84.57499694824219
2019-05-28,82.41000366210938
2019-05-29,80.61000061035156
2019-05-30,78.20999908447266
2019-05-31,76.0
2019-06-03,73.54000091552734
2019-06-04,78.51000213623047
2019-06-05,83.19000244140625
2019-06-06,90.19000244140625
2019-06-07,88.30000305175781
2019-06-10,87.36000061035156
2019-06-11,85.23999786376953
2019-06-12,86.19000244140625
2019-06-13,90.94000244140625
2019-06-14,90.69999694824219
2019-06-17,94.44000244140625
2019-06-18,97.80000305175781
2019-06-19,96.7699966430664
2019-06-20,94.87999725341797
2019-06-21,95.16999816894531
2019-06-24,92.81999969482422
2019-06-25,91.69000244140625
2019-06-26,90.29000091552734
2019-06-27,92.70999908447266
2019-06-28,94.33000183105469
2019-07-01,96.91999816894531
2019-07-02,97.2300033569336
2019-07-03,98.48999786376953
2019-07-05,95.79000091552734
2019-07-08,95.37000274658203
2019-07-09,96.25
2019-07-10,96.76000213623047
2019-07-11,94.08999633789062
2019-07-12,94.98999786376953
2019-07-15,95.91999816894531
2019-07-16,94.73999786376953
2019-07-17,96.33000183105469
2019-07-18,98.23999786376953
2019-07-19,97.75
2019-07-22,99.80000305175781
2019-07-23,100.80999755859375
2019-07-24,101.41000366210938
2019-07-25,97.41000366210938
2019-07-26,99.9800033569336
2019-07-29,98.91000366210938
2019-07-30,98.0
2019-07-31,100.1500015258789
2019-08-01,93.81999969482422
2019-08-02,90.88999938964844
2019-08-05,87.26000213623047
2019-08-06,89.02999877929688
2019-08-07,91.52999877929688
2019-08-08,93.0
2019-08-09,91.97000122070312
2019-08-12,89.0999984741211
2019-08-13,85.76000213623047
2019-08-14,83.62000274658203
2019-08-15,81.7300033569336
2019-08-16,84.05999755859375
2019-08-19,81.2699966430664
2019-08-20,78.56999969482422
2019-08-21,79.48999786376953
2019-08-22,77.2699966430664
2019-08-23,76.88999938964844
2019-08-26,76.80999755859375
2019-08-27,77.72000122070312
2019-08-28,78.23999786376953
2019-08-29,78.48999786376953
2019-08-30,76.66999816894531
2019-09-03,74.05999755859375
2019-09-04,75.29000091552734
2019-09-05,78.05000305175781
2019-09-06,77.95999908447266
2019-09-09,73.16999816894531
2019-09-10,72.9000015258789
2019-09-11,76.81999969482422
2019-09-12,79.0
2019-09-13,78.94000244140625
2019-09-16,81.0
2019-09-17,80.94000244140625
2019-09-18,79.48999786376953
2019-09-19,79.4000015258789
2019-09-20,80.9000015258789
2019-09-23,80.43000030517578
2019-09-24,76.51000213623047
2019-09-25,77.19000244140625
2019-09-26,75.16000366210938
2019-09-27,73.19000244140625
2019-09-30,73.47000122070312
2019-10-01,71.55000305175781
2019-10-02,72.91999816894531
2019-10-03,75.11000061035156
2019-10-04,74.4800033569336
2019-10-07,71.88999938964844
2019-10-08,72.26000213623047
2019-10-09,71.94999694824219
2019-10-10,71.94000244140625
2019-10-11,73.66999816894531
2019-10-14,71.95999908447266
2019-10-15,74.48999786376953
2019-10-16,73.62000274658203
2019-10-17,74.79000091552734
2019-10-18,75.1500015258789
2019-10-21,78.68000030517578
2019-10-22,76.36000061035156
2019-10-23,77.55000305175781
2019-10-24,76.94999694824219
2019-10-25,77.69000244140625
2019-10-28,67.05000305175781
2019-10-29,66.7300033569336
2019-10-30,68.8499984741211
2019-10-31,68.83999633789062
2019-11-01,68.4800033569336
2019-11-04,67.12000274658203
2019-11-05,70.5
2019-11-06,74.0999984741211
2019-11-07,73.12999725341797
2019-11-08,73.26000213623047
2019-11-11,70.97000122070312
2019-11-12,71.11000061035156
2019-11-13,73.30000305175781
2019-11-14,72.08999633789062
2019-11-15,75.3499984741211
2019-11-18,74.54000091552734
2019-11-19,77.12999725341797
2019-11-20,75.69000244140625
2019-11-21,76.97000122070312
2019-11-22,76.01000213623047
2019-11-25,78.86000061035156
2019-11-26,78.68000030517578
2019-11-27,77.12999725341797
2019-11-29,82.04000091552734
2019-12-02,76.30999755859375
2019-12-03,76.72000122070312
2019-12-04,75.0999984741211
2019-12-05,74.55999755859375
2019-12-06,78.4800033569336
2019-12-09,70.37000274658203
2019-12-10,71.08999633789062
2019-12-11,72.80000305175781
2019-12-12,73.76000213623047
2019-12-13,74.25
2019-12-16,77.08000183105469
2019-12-17,76.0
2019-12-18,78.27999877929688
2019-12-19,78.0
2019-12-20,79.4800033569336
2019-12-23,81.80999755859375
2019-12-24,82.58999633789062
2019-12-26,81.70999908447266
2019-12-27,81.2699966430664
2019-12-30,80.69000244140625
2019-12-31,80.11000061035156
2020-01-02,82.19000244140625
2020-01-03,80.79000091552734
2020-01-06,81.23999786376953
2020-01-07,80.45999908447266
2020-01-08,80.30000305175781
2020-01-09,80.81999969482422
2020-01-10,82.22000122070312
2020-01-13,75.63999938964844
2020-01-14,76.7699966430664
2020-01-15,80.26000213623047
2020-01-16,80.95999908447266
2020-01-17,81.0999984741211
2020-01-21,79.73999786376953
2020-01-22,69.81999969482422
2020-01-23,67.19000244140625
2020-01-24,65.58000183105469
2020-01-27,65.41000366210938
2020-01-28,65.11000061035156
2020-01-29,66.12000274658203
2020-01-30,64.2300033569336
2020-01-31,63.45000076293945
2020-02-03,62.66999816894531
2020-02-04,63.939998626708984
2020-02-05,65.33000183105469
2020-02-06,61.810001373291016
2020-02-07,61.5
2020-02-10,61.7400016784668
2020-02-11,63.060001373291016
2020-02-12,64.73999786376953
2020-02-13,63.810001373291016
2020-02-14,66.9800033569336
2020-02-18,66.11000061035156
2020-02-19,65.91999816894531
2020-02-20,67.97000122070312
2020-02-21,67.62999725341797
2020-02-24,61.970001220703125
2020-02-25,59.2599983215332
2020-02-26,57.560001373291016
2020-02-27,54.380001068115234
2020-02-28,54.130001068115234
2020-03-02,57.09000015258789
2020-03-03,57.459999084472656
2020-03-04,60.459999084472656
2020-03-05,58.400001525878906
2020-03-06,57.349998474121094
2020-03-09,54.75
2020-03-10,57.810001373291016
2020-03-11,52.41999816894531
2020-03-12,48.63999938964844
2020-03-13,50.040000915527344
2020-03-16,48.11000061035156
2020-03-17,57.77000045776367
2020-03-18,54.0
2020-03-19,58.34000015258789
2020-03-20,53.470001220703125
2020-03-23,51.31999969482422
2020-03-24,58.95000076293945
2020-03-25,57.68000030517578
2020-03-26,61.22999954223633
2020-03-27,58.11000061035156
2020-03-30,57.970001220703125
2020-03-31,58.47999954223633
2020-04-01,57.09000015258789
2020-04-02,60.38999938964844
2020-04-03,59.689998626708984
2020-04-06,65.62999725341797
2020-04-07,65.26000213623047
2020-04-08,67.02999877929688
2020-04-09,66.19999694824219
2020-04-13,63.90999984741211
2020-04-14,66.6500015258789
2020-04-15,64.33000183105469
2020-04-16,67.87000274658203
2020-04-17,70.0999984741211
2020-04-20,70.61000061035156
2020-04-21,70.11000061035156
2020-04-22,70.1500015258789
2020-04-23,69.36000061035156
2020-04-24,70.69000244140625
2020-04-27,70.9000015258789
2020-04-28,58.630001068115234
2020-04-29,60.130001068115234
2020-04-30,58.83000183105469
2020-05-01,57.150001525878906
2020-05-04,58.130001068115234
2020-05-05,59.7400016784668
2020-05-06,58.970001220703125
2020-05-07,60.18000030517578
2020-05-08,59.369998931884766
2020-05-11,65.08000183105469
2020-05-12,63.32500076293945
2020-05-13,63.779998779296875
2020-05-14,64.27999877929688
2020-05-15,63.58000183105469
2020-05-18,63.310001373291016
2020-05-19,61.56999969482422
2020-05-20,63.4900016784668
2020-05-21,64.5999984741211
2020-05-22,65.18000030517578
2020-05-26,65.31999969482422
2020-05-27,64.30999755859375
2020-05-28,66.98999786376953
2020-05-29,65.13999938964844
2020-06-01,66.23500061035156
2020-06-02,70.72000122070312
2020-06-03,74.52999877929688
2020-06-04,69.51000213623047
2020-06-05,71.16999816894531
2020-06-08,74.30000305175781
2020-06-09,73.44999694824219
2020-06-10,74.16999816894531
2020-06-11,69.06999969482422
2020-06-12,69.88999938964844
2020-06-15,73.02999877929688
2020-06-16,74.41999816894531
2020-06-17,74.68000030517578
2020-06-18,76.31999969482422
2020-06-19,78.80000305175781
2020-06-22,79.2699966430664
2020-06-23,78.94000244140625
2020-06-24,76.23999786376953
2020-06-25,79.16999816894531
2020-06-26,75.58999633789062
2020-06-29,76.55000305175781
2020-06-30,78.0
2020-07-01,79.0199966430664
2020-07-02,79.1500015258789
2020-07-06,79.31999969482422
2020-07-07,77.19000244140625
2020-07-08,78.66000366210938
2020-07-09,78.37000274658203
2020-07-10,78.97000122070312
2020-07-13,76.6500015258789
2020-07-14,79.97000122070312
2020-07-15,80.0999984741211
2020-07-16,77.52999877929688
2020-07-17,77.66999816894531
2020-07-20,78.43000030517578
2020-07-21,77.44000244140625
2020-07-22,78.44999694824219
2020-07-23,76.01000213623047
2020-07-24,74.66999816894531
2020-07-27,75.76000213623047
2020-07-28,74.16000366210938
2020-07-29,73.75
2020-07-30,73.88999938964844
2020-07-31,73.18000030517578
2020-08-03,75.16000366210938
2020-08-04,73.55999755859375
2020-08-05,75.72000122070312
2020-08-06,74.62999725341797
2020-08-07,74.44999694824219
2020-08-10,75.31999969482422
2020-08-11,74.04000091552734
2020-08-12,74.18000030517578
2020-08-13,75.26000213623047
2020-08-14,73.95999908447266
2020-08-17,75.58000183105469
2020-08-18,75.0
2020-08-19,74.51000213623047
2020-08-20,74.30000305175781
2020-08-21,74.37000274658203
2020-08-24,74.94000244140625
2020-08-25,75.37000274658203
2020-08-26,73.68000030517578
2020-08-27,73.91000366210938
2020-08-28,73.98999786376953
2020-08-31,77.43000030517578
2020-09-01,76.98999786376953
2020-09-02,77.05999755859375
2020-09-03,74.9000015258789
2020-09-04,73.04000091552734
2020-09-08,70.19000244140625
2020-09-09,71.22000122070312
2020-09-10,68.5
2020-09-11,66.44999694824219
2020-09-14,72.12999725341797
2020-09-15,73.0
2020-09-16,75.9800033569336
2020-09-17,78.33999633789062
2020-09-18,79.44999694824219
2020-09-21,77.20999908447266
2020-09-22,87.2699966430664
2020-09-23,89.63999938964844
2020-09-24,88.23999786376953
2020-09-25,88.0
2020-09-28,88.87999725341797
2020-09-29,91.56999969482422
2020-09-30,92.69999694824219
2020-10-01,93.93000030517578
2020-10-02,92.08000183105469
2020-10-05,95.23999786376953
2020-10-06,96.55000305175781
2020-10-07,99.31999969482422
2020-10-08,99.95999908447266
2020-10-09,99.91000366210938
2020-10-12,100.87999725341797
2020-10-13,100.22000122070312
2020-10-14,99.30999755859375
2020-10-15,100.33000183105469
2020-10-16,102.33000183105469
2020-10-19,103.88999938964844
2020-10-20,102.47000122070312
2020-10-21,100.16000366210938
2020-10-22,102.81999969482422
2020-10-23,104.66999816894531
2020-10-26,103.16999816894531
2020-10-27,105.08999633789062
2020-10-28,104.62999725341797
2020-10-29,106.83999633789062
2020-10-30,102.27999877929688
2020-11-02,98.47000122070312
2020-11-03,96.52999877929688
2020-11-04,101.23999786376953
2020-11-05,101.52999877929688
2020-11-06,98.56999969482422
2020-11-09,99.13999938964844
2020-11-10,101.22000122070312
2020-11-11,101.25
2020-11-12,100.48999786376953
2020-11-13,100.72000122070312
2020-11-16,98.5
2020-11-17,99.0
2020-11-18,95.44000244140625
2020-11-19,96.70999908447266
2020-11-20,97.6500015258789
2020-11-23,98.76000213623047
2020-11-24,103.33999633789062
2020-11-25,105.31999969482422
2020-11-27,107.26000213623047
2020-11-30,108.08000183105469
2020-12-01,105.6500015258789
2020-12-02,105.61000061035156
2020-12-03,100.3499984741211
2020-12-04,103.45999908447266
2020-12-07,105.36000061035156
2020-12-08,108.19000244140625
2020-12-09,108.41000366210938
2020-12-10,113.48999786376953
2020-12-11,114.69999694824219
2020-12-14,117.30999755859375
2020-12-15,118.36000061035156
2020-12-16,117.38999938964844
2020-12-17,118.16999816894531
2020-12-18,123.63999938964844
2020-12-21,121.68000030517578
2020-12-22,123.72000122070312
2020-12-23,124.4800033569336
2020-12-24,123.0
2020-12-28,122.44999694824219
2020-12-29,116.66999816894531
2020-12-30,115.0
2020-12-31,112.1500015258789
2021-01-04,104.56999969482422
2021-01-05,102.2300033569336
2021-01-06,104.77999877929688
2021-01-07,106.83999633789062
2021-01-08,108.27999877929688
2021-01-11,107.0
2021-01-12,107.22000122070312
2021-01-13,103.97000122070312
2021-01-14,102.51000213623047
2021-01-15,100.98999786376953
2021-01-19,102.3499984741211
2021-01-20,104.22000122070312
2021-01-21,99.86000061035156
2021-01-22,101.36000061035156
2021-01-25,102.9000015258789
2021-01-26,96.91000366210938
2021-01-27,90.70999908447266
2021-01-28,97.2300033569336
2021-01-29,96.75
2021-02-01,98.56999969482422
2021-02-02,100.3499984741211
2021-02-03,96.3499984741211
2021-02-04,98.97000122070312
2021-02-05,102.0
2021-02-08,105.44999694824219
2021-02-09,103.19000244140625
2021-02-10,99.37999725341797
2021-02-11,100.30999755859375
2021-02-12,96.97000122070312
2021-02-16,93.19999694824219
2021-02-17,100.25
2021-02-18,96.73999786376953
2021-02-19,100.30999755859375
2021-02-22,97.95999908447266
2021-02-23,97.44999694824219
2021-02-24,97.79000091552734
2021-02-25,96.08999633789062
2021-02-26,98.22000122070312
2021-03-01,100.12999725341797
2021-03-02,98.79000091552734
2021-03-03,93.0199966430664
2021-03-04,92.01000213623047
2021-03-05,95.93000030517578
2021-03-08,92.06999969482422
2021-03-09,97.11000061035156
2021-03-10,96.0199966430664
2021-03-11,105.44999694824219
2021-03-12,107.36000061035156
2021-03-15,105.7699966430664
2021-03-16,103.51000213623047
2021-03-17,105.18000030517578
2021-03-18,98.79000091552734
2021-03-19,104.6500015258789
2021-03-22,104.98999786376953
2021-03-23,98.86000061035156
2021-03-24,94.70999908447266
2021-03-25,96.30999755859375
2021-03-26,96.66999816894531
2021-03-29,92.01000213623047
2021-03-30,93.2699966430664
2021-03-31,97.2300033569336
2021-04-01,97.94999694824219
2021-04-05,99.61000061035156
2021-04-06,97.0199966430664
2021-04-07,93.0
2021-04-08,94.08000183105469
2021-04-09,94.16000366210938
2021-04-12,92.61000061035156
2021-04-13,93.08000183105469
2021-04-14,96.86000061035156
2021-04-15,95.94999694824219
2021-04-16,95.19999694824219
2021-04-19,93.80999755859375
2021-04-20,92.58000183105469
2021-04-21,94.9000015258789
2021-04-22,94.4000015258789
2021-04-23,97.0
2021-04-26,101.0
2021-04-27,99.19999694824219
2021-04-28,97.26000213623047
2021-04-29,98.87000274658203
2021-04-30,96.31999969482422
2021-05-03,96.08000183105469
2021-05-04,91.06999969482422
2021-05-05,90.94999694824219
2021-05-06,93.18000030517578
2021-05-07,94.93000030517578
2021-05-10,92.20999908447266
2021-05-11,93.73999786376953
2021-05-12,91.6500015258789
2021-05-13,92.80000305175781
2021-05-14,96.44999694824219
