,BSCN
2018-06-11,20.18000030517578
2018-06-12,20.18000030517578
2018-06-13,20.155000686645508
2018-06-14,20.18000030517578
2018-06-15,20.190000534057617
2018-06-18,20.19099998474121
2018-06-19,20.200000762939453
2018-06-20,20.18000030517578
2018-06-21,20.190000534057617
2018-06-22,20.170000076293945
2018-06-25,20.190000534057617
2018-06-26,20.200000762939453
2018-06-27,20.200000762939453
2018-06-28,20.219999313354492
2018-06-29,20.190000534057617
2018-07-02,20.209999084472656
2018-07-03,20.2189998626709
2018-07-05,20.190000534057617
2018-07-06,20.219999313354492
2018-07-09,20.209999084472656
2018-07-10,20.200000762939453
2018-07-11,20.219999313354492
2018-07-12,20.229999542236328
2018-07-13,20.239999771118164
2018-07-16,20.195999145507812
2018-07-17,20.190000534057617
2018-07-18,20.209999084472656
2018-07-19,20.25
2018-07-20,20.239999771118164
2018-07-23,20.190000534057617
2018-07-24,20.190000534057617
2018-07-25,20.229999542236328
2018-07-26,20.209999084472656
2018-07-27,20.219999313354492
2018-07-30,20.200000762939453
2018-07-31,20.239999771118164
2018-08-01,20.229999542236328
2018-08-02,20.21500015258789
2018-08-03,20.239999771118164
2018-08-06,20.280000686645508
2018-08-07,20.260000228881836
2018-08-08,20.25
2018-08-09,20.260000228881836
2018-08-10,20.290000915527344
2018-08-13,20.299999237060547
2018-08-14,20.290000915527344
2018-08-15,20.31999969482422
2018-08-16,20.31999969482422
2018-08-17,20.329999923706055
2018-08-20,20.34000015258789
2018-08-21,20.329999923706055
2018-08-22,20.31599998474121
2018-08-23,20.34000015258789
2018-08-24,20.350000381469727
2018-08-27,20.329999923706055
2018-08-28,20.299999237060547
2018-08-29,20.290000915527344
2018-08-30,20.309999465942383
2018-08-31,20.31999969482422
2018-09-04,20.290000915527344
2018-09-05,20.308000564575195
2018-09-06,20.329999923706055
2018-09-07,20.274999618530273
2018-09-10,20.27899932861328
2018-09-11,20.2549991607666
2018-09-12,20.260000228881836
2018-09-13,20.270000457763672
2018-09-14,20.250999450683594
2018-09-17,20.270000457763672
2018-09-18,20.229999542236328
2018-09-19,20.229999542236328
2018-09-20,20.239999771118164
2018-09-21,20.25
2018-09-24,20.18000030517578
2018-09-25,20.170000076293945
2018-09-26,20.18000030517578
2018-09-27,20.209999084472656
2018-09-28,20.219999313354492
2018-10-01,20.219999313354492
2018-10-02,20.190000534057617
2018-10-03,20.139999389648438
2018-10-04,20.149999618530273
2018-10-05,20.1299991607666
2018-10-08,20.139999389648438
2018-10-09,20.139999389648438
2018-10-10,20.110000610351562
2018-10-11,20.170000076293945
2018-10-12,20.15999984741211
2018-10-15,20.149999618530273
2018-10-16,20.139999389648438
2018-10-17,20.110000610351562
2018-10-18,20.09000015258789
2018-10-19,20.059999465942383
2018-10-22,20.062000274658203
2018-10-23,20.059999465942383
2018-10-24,20.1200008392334
2018-10-25,20.110000610351562
2018-10-26,20.139999389648438
2018-10-29,20.139999389648438
2018-10-30,20.110000610351562
2018-10-31,20.079999923706055
2018-11-01,20.06999969482422
2018-11-02,20.040000915527344
2018-11-05,20.030000686645508
2018-11-06,20.06999969482422
2018-11-07,20.06999969482422
2018-11-08,20.03499984741211
2018-11-09,20.065000534057617
2018-11-12,20.079999923706055
2018-11-13,20.100000381469727
2018-11-14,20.079999923706055
2018-11-15,20.079999923706055
2018-11-16,20.110000610351562
2018-11-19,20.049999237060547
2018-11-20,20.030000686645508
2018-11-21,20.010000228881836
2018-11-23,20.03700065612793
2018-11-26,20.020000457763672
2018-11-27,20.000999450683594
2018-11-28,20.040000915527344
2018-11-29,20.040000915527344
2018-11-30,20.020000457763672
2018-12-03,20.049999237060547
2018-12-04,20.020000457763672
2018-12-06,20.049999237060547
2018-12-07,20.06999969482422
2018-12-10,20.06999969482422
2018-12-11,20.079999923706055
2018-12-12,20.06999969482422
2018-12-13,20.079999923706055
2018-12-14,20.1200008392334
2018-12-17,20.149999618530273
2018-12-18,20.18000030517578
2018-12-19,20.15999984741211
2018-12-20,20.1299991607666
2018-12-21,20.149999618530273
2018-12-24,20.049999237060547
2018-12-26,20.010000228881836
2018-12-27,20.100000381469727
2018-12-28,20.149999618530273
2018-12-31,20.170000076293945
2019-01-02,20.200000762939453
2019-01-03,20.25
2019-01-04,20.149999618530273
2019-01-07,20.170000076293945
2019-01-08,20.149999618530273
2019-01-09,20.170000076293945
2019-01-10,20.209999084472656
2019-01-11,20.25
2019-01-14,20.260000228881836
2019-01-15,20.270000457763672
2019-01-16,20.309999465942383
2019-01-17,20.299999237060547
2019-01-18,20.31999969482422
2019-01-22,20.270000457763672
2019-01-23,20.315000534057617
2019-01-24,20.34000015258789
2019-01-25,20.329999923706055
2019-01-28,20.360000610351562
2019-01-29,20.389999389648438
2019-01-30,20.450000762939453
2019-01-31,20.5
2019-02-01,20.469999313354492
2019-02-04,20.475000381469727
2019-02-05,20.514999389648438
2019-02-06,20.5049991607666
2019-02-07,20.540000915527344
2019-02-08,20.540000915527344
2019-02-11,20.520000457763672
2019-02-12,20.5049991607666
2019-02-13,20.489999771118164
2019-02-14,20.540000915527344
2019-02-15,20.549999237060547
2019-02-19,20.510000228881836
2019-02-20,20.510000228881836
2019-02-21,20.5
2019-02-22,20.530000686645508
2019-02-25,20.530000686645508
2019-02-26,20.579999923706055
2019-02-27,20.53499984741211
2019-02-28,20.540000915527344
2019-03-01,20.524999618530273
2019-03-04,20.55500030517578
2019-03-05,20.559999465942383
2019-03-06,20.56999969482422
2019-03-07,20.625
2019-03-08,20.6299991607666
2019-03-11,20.614999771118164
2019-03-12,20.665000915527344
2019-03-13,20.639999389648438
2019-03-14,20.665000915527344
2019-03-15,20.68000030517578
2019-03-18,20.635000228881836
2019-03-19,20.60300064086914
2019-03-20,20.709999084472656
2019-03-21,20.700000762939453
2019-03-22,20.780000686645508
2019-03-25,20.815000534057617
2019-03-26,20.809999465942383
2019-03-27,20.850000381469727
2019-03-28,20.84000015258789
2019-03-29,20.799999237060547
2019-04-01,20.75
2019-04-02,20.760000228881836
2019-04-03,20.75
2019-04-04,20.75
2019-04-05,20.75
2019-04-08,20.760000228881836
2019-04-09,20.790000915527344
2019-04-10,20.799999237060547
2019-04-11,20.790000915527344
2019-04-12,20.770000457763672
2019-04-15,20.780000686645508
2019-04-16,20.7450008392334
2019-04-17,20.7549991607666
2019-04-18,20.770000457763672
2019-04-22,20.719999313354492
2019-04-23,20.729999542236328
2019-04-24,20.764999389648438
2019-04-25,20.729999542236328
2019-04-26,20.780000686645508
2019-04-29,20.760000228881836
2019-04-30,20.809999465942383
2019-05-01,20.790000915527344
2019-05-02,20.75
2019-05-03,20.760000228881836
2019-05-06,20.799999237060547
2019-05-07,20.81999969482422
2019-05-08,20.790000915527344
2019-05-09,20.81999969482422
2019-05-10,20.799999237060547
2019-05-13,20.84000015258789
2019-05-14,20.829999923706055
2019-05-15,20.8700008392334
2019-05-16,20.850000381469727
2019-05-17,20.850000381469727
2019-05-20,20.780000686645508
2019-05-21,20.7549991607666
2019-05-22,20.790000915527344
2019-05-23,20.809999465942383
2019-05-24,20.81999969482422
2019-05-28,20.860000610351562
2019-05-29,20.850000381469727
2019-05-30,20.889999389648438
2019-05-31,20.940000534057617
2019-06-03,21.0
2019-06-04,20.989999771118164
2019-06-05,21.010000228881836
2019-06-06,20.979999542236328
2019-06-07,21.030000686645508
2019-06-10,21.010000228881836
2019-06-11,21.0
2019-06-12,21.030000686645508
2019-06-13,21.065000534057617
2019-06-14,21.040000915527344
2019-06-17,21.045000076293945
2019-06-18,21.075000762939453
2019-06-19,21.145000457763672
2019-06-20,21.19499969482422
2019-06-21,21.15999984741211
2019-06-24,21.149999618530273
2019-06-25,21.139999389648438
2019-06-26,21.104999542236328
2019-06-27,21.139999389648438
2019-06-28,21.155000686645508
2019-07-01,21.145000457763672
2019-07-02,21.18000030517578
2019-07-03,21.187999725341797
2019-07-05,21.1299991607666
2019-07-08,21.104999542236328
2019-07-09,21.079999923706055
2019-07-10,21.1200008392334
2019-07-11,21.079999923706055
2019-07-12,21.100000381469727
2019-07-15,21.1200008392334
2019-07-16,21.10700035095215
2019-07-17,21.135000228881836
2019-07-18,21.170000076293945
2019-07-19,21.170000076293945
2019-07-22,21.110000610351562
2019-07-23,21.1200008392334
2019-07-24,21.110000610351562
2019-07-25,21.110000610351562
2019-07-26,21.100000381469727
2019-07-29,21.1299991607666
2019-07-30,21.110000610351562
2019-07-31,21.110000610351562
2019-08-01,21.219999313354492
2019-08-02,21.209999084472656
2019-08-05,21.270000457763672
2019-08-06,21.280000686645508
2019-08-07,21.280000686645508
2019-08-08,21.25
2019-08-09,21.270000457763672
2019-08-12,21.280000686645508
2019-08-13,21.25
2019-08-14,21.260000228881836
2019-08-15,21.31999969482422
2019-08-16,21.31999969482422
2019-08-19,21.260000228881836
2019-08-20,21.29599952697754
2019-08-21,21.299999237060547
2019-08-22,21.280000686645508
2019-08-23,21.31999969482422
2019-08-26,21.325000762939453
2019-08-27,21.31999969482422
2019-08-28,21.350000381469727
2019-08-29,21.34000015258789
2019-08-30,21.360000610351562
2019-09-03,21.350000381469727
2019-09-04,21.399999618530273
2019-09-05,21.329999923706055
2019-09-06,21.34000015258789
2019-09-09,21.299999237060547
2019-09-10,21.229999542236328
2019-09-11,21.229999542236328
2019-09-12,21.209999084472656
2019-09-13,21.15999984741211
2019-09-16,21.170000076293945
2019-09-17,21.219999313354492
2019-09-18,21.200000762939453
2019-09-19,21.229999542236328
2019-09-20,21.274999618530273
2019-09-23,21.239999771118164
2019-09-24,21.260000228881836
2019-09-25,21.219999313354492
2019-09-26,21.239999771118164
2019-09-27,21.25
2019-09-30,21.290000915527344
2019-10-01,21.30500030517578
2019-10-02,21.334999084472656
2019-10-03,21.395000457763672
2019-10-04,21.389999389648438
2019-10-07,21.3700008392334
2019-10-08,21.3700008392334
2019-10-09,21.3700008392334
2019-10-10,21.31999969482422
2019-10-11,21.290000915527344
2019-10-14,21.31999969482422
2019-10-15,21.274999618530273
2019-10-16,21.30500030517578
2019-10-17,21.309999465942383
2019-10-18,21.31999969482422
2019-10-21,21.260000228881836
2019-10-22,21.2549991607666
2019-10-23,21.264999389648438
2019-10-24,21.274999618530273
2019-10-25,21.270000457763672
2019-10-28,21.239999771118164
2019-10-29,21.229999542236328
2019-10-30,21.260000228881836
2019-10-31,21.299999237060547
2019-11-01,21.309999465942383
2019-11-04,21.270000457763672
2019-11-05,21.229999542236328
2019-11-06,21.25
2019-11-07,21.239999771118164
2019-11-08,21.229999542236328
2019-11-11,21.260000228881836
2019-11-12,21.229999542236328
2019-11-13,21.260000228881836
2019-11-14,21.280000686645508
2019-11-15,21.290000915527344
2019-11-18,21.229999542236328
2019-11-19,21.25
2019-11-20,21.25
2019-11-21,21.239999771118164
2019-11-22,21.25
2019-11-25,21.25
2019-11-26,21.280000686645508
2019-11-27,21.25
2019-11-29,21.2549991607666
2019-12-02,21.239999771118164
2019-12-03,21.290000915527344
2019-12-04,21.290000915527344
2019-12-05,21.280000686645508
2019-12-06,21.270000457763672
2019-12-09,21.280000686645508
2019-12-10,21.239999771118164
2019-12-11,21.270000457763672
2019-12-12,21.25
2019-12-13,21.299999237060547
2019-12-16,21.270000457763672
2019-12-17,21.270000457763672
2019-12-18,21.280000686645508
2019-12-19,21.280000686645508
2019-12-20,21.295000076293945
2019-12-23,21.229999542236328
2019-12-24,21.260000228881836
2019-12-26,21.270000457763672
2019-12-27,21.299999237060547
2019-12-30,21.309999465942383
2019-12-31,21.309999465942383
2020-01-02,21.329999923706055
2020-01-03,21.350000381469727
2020-01-06,21.34000015258789
2020-01-07,21.34000015258789
2020-01-08,21.309999465942383
2020-01-09,21.329999923706055
2020-01-10,21.344999313354492
2020-01-13,21.34000015258789
2020-01-14,21.350000381469727
2020-01-15,21.344999313354492
2020-01-16,21.3700008392334
2020-01-17,21.364999771118164
2020-01-21,21.34000015258789
2020-01-22,21.344999313354492
2020-01-23,21.3700008392334
2020-01-24,21.375
2020-01-27,21.389999389648438
2020-01-28,21.385000228881836
2020-01-29,21.424999237060547
2020-01-30,21.43000030517578
2020-01-31,21.469999313354492
2020-02-03,21.469999313354492
2020-02-04,21.450000762939453
2020-02-05,21.440000534057617
2020-02-06,21.420000076293945
2020-02-07,21.440000534057617
2020-02-10,21.46500015258789
2020-02-11,21.459999084472656
2020-02-12,21.450000762939453
2020-02-13,21.440000534057617
2020-02-14,21.459999084472656
2020-02-18,21.479999542236328
2020-02-19,21.469999313354492
2020-02-20,21.479999542236328
2020-02-21,21.510000228881836
2020-02-24,21.5
2020-02-25,21.5049991607666
2020-02-26,21.510000228881836
2020-02-27,21.47599983215332
2020-02-28,21.540000915527344
2020-03-02,21.549999237060547
2020-03-03,21.68000030517578
2020-03-04,21.719999313354492
2020-03-05,21.719999313354492
2020-03-06,21.649999618530273
2020-03-09,21.389999389648438
2020-03-10,21.260000228881836
2020-03-11,21.042999267578125
2020-03-12,20.485000610351562
2020-03-13,20.47599983215332
2020-03-16,19.989999771118164
2020-03-17,19.979999542236328
2020-03-18,19.045000076293945
2020-03-19,18.290000915527344
2020-03-20,18.8700008392334
2020-03-23,19.540000915527344
2020-03-24,19.920000076293945
2020-03-25,20.399999618530273
2020-03-26,20.389999389648438
2020-03-27,20.479999542236328
2020-03-30,20.770000457763672
2020-03-31,20.725000381469727
2020-04-01,20.469999313354492
2020-04-02,20.559999465942383
2020-04-03,20.639999389648438
2020-04-06,20.690000534057617
2020-04-07,20.84000015258789
2020-04-08,20.8700008392334
2020-04-09,21.5
2020-04-13,21.520000457763672
2020-04-14,21.450000762939453
2020-04-15,21.3799991607666
2020-04-16,21.350000381469727
2020-04-17,21.489999771118164
2020-04-20,21.299999237060547
2020-04-21,21.1299991607666
2020-04-22,21.299999237060547
2020-04-23,21.309999465942383
2020-04-24,21.299999237060547
2020-04-27,21.260000228881836
2020-04-28,21.270000457763672
2020-04-29,21.329999923706055
2020-04-30,21.360000610351562
2020-05-01,21.360000610351562
2020-05-04,21.34000015258789
2020-05-05,21.395000457763672
2020-05-06,21.350000381469727
2020-05-07,21.3700008392334
2020-05-08,21.389999389648438
2020-05-11,21.3799991607666
2020-05-12,21.450000762939453
2020-05-13,21.440000534057617
2020-05-14,21.40999984741211
2020-05-15,21.5
2020-05-18,21.5
2020-05-19,21.530000686645508
2020-05-20,21.549999237060547
2020-05-21,21.559999465942383
2020-05-22,21.549999237060547
2020-05-26,21.610000610351562
2020-05-27,21.6299991607666
2020-05-28,21.665000915527344
2020-05-29,21.65999984741211
2020-06-01,21.639999389648438
2020-06-02,21.75
2020-06-03,21.75
2020-06-04,21.770000457763672
2020-06-05,21.799999237060547
2020-06-08,21.829999923706055
2020-06-09,21.770000457763672
2020-06-10,21.780000686645508
2020-06-11,21.65999984741211
2020-06-12,21.729999542236328
2020-06-15,21.729999542236328
2020-06-16,21.790000915527344
2020-06-17,21.799999237060547
2020-06-18,21.790000915527344
2020-06-19,21.799999237060547
2020-06-22,21.770000457763672
2020-06-23,21.760000228881836
2020-06-24,21.739999771118164
2020-06-25,21.729999542236328
2020-06-26,21.740999221801758
2020-06-29,21.760000228881836
2020-06-30,21.760000228881836
2020-07-01,21.78499984741211
2020-07-02,21.825000762939453
2020-07-06,21.829999923706055
2020-07-07,21.829999923706055
2020-07-08,21.809999465942383
2020-07-09,21.809999465942383
2020-07-10,21.795000076293945
2020-07-13,21.799999237060547
2020-07-14,21.799999237060547
2020-07-15,21.809999465942383
2020-07-16,21.84000015258789
2020-07-17,21.850000381469727
2020-07-20,21.829999923706055
2020-07-21,21.829999923706055
2020-07-22,21.829999923706055
2020-07-23,21.84000015258789
2020-07-24,21.84000015258789
2020-07-27,21.81999969482422
2020-07-28,21.799999237060547
2020-07-29,21.860000610351562
2020-07-30,21.84000015258789
2020-07-31,21.8799991607666
2020-08-03,21.8799991607666
2020-08-04,21.90999984741211
2020-08-05,21.899999618530273
2020-08-06,21.889999389648438
2020-08-07,21.899999618530273
2020-08-10,21.915000915527344
2020-08-11,21.889999389648438
2020-08-12,21.889999389648438
2020-08-13,21.8700008392334
2020-08-14,21.860000610351562
2020-08-17,21.8799991607666
2020-08-18,21.8700008392334
2020-08-19,21.8700008392334
2020-08-20,21.889999389648438
2020-08-21,21.889999389648438
2020-08-24,21.84000015258789
2020-08-25,21.854999542236328
2020-08-26,21.850000381469727
2020-08-27,21.850000381469727
2020-08-28,21.860000610351562
2020-08-31,21.8700008392334
2020-09-01,21.895000457763672
2020-09-02,21.899999618530273
2020-09-03,21.90999984741211
2020-09-04,21.8700008392334
2020-09-08,21.8799991607666
2020-09-09,21.8700008392334
2020-09-10,21.8799991607666
2020-09-11,21.860000610351562
2020-09-14,21.860000610351562
2020-09-15,21.885000228881836
2020-09-16,21.889999389648438
2020-09-17,21.889999389648438
2020-09-18,21.8799991607666
2020-09-21,21.84000015258789
2020-09-22,21.84000015258789
2020-09-23,21.809999465942383
2020-09-24,21.780000686645508
2020-09-25,21.780000686645508
2020-09-28,21.799999237060547
2020-09-29,21.809999465942383
2020-09-30,21.790000915527344
2020-10-01,21.809999465942383
2020-10-02,21.829999923706055
2020-10-05,21.829999923706055
2020-10-06,21.829999923706055
2020-10-07,21.84000015258789
2020-10-08,21.829999923706055
2020-10-09,21.850000381469727
2020-10-12,21.8700008392334
2020-10-13,21.850000381469727
2020-10-14,21.8700008392334
2020-10-15,21.8700008392334
2020-10-16,21.8700008392334
2020-10-19,21.829999923706055
2020-10-20,21.829999923706055
2020-10-21,21.829999923706055
2020-10-22,21.829999923706055
2020-10-23,21.829999923706055
2020-10-26,21.81999969482422
2020-10-27,21.84000015258789
2020-10-28,21.829999923706055
2020-10-29,21.81999969482422
2020-10-30,21.809999465942383
2020-11-02,21.809999465942383
2020-11-03,21.829999923706055
2020-11-04,21.847999572753906
2020-11-05,21.850000381469727
2020-11-06,21.850000381469727
2020-11-09,21.84000015258789
2020-11-10,21.850000381469727
2020-11-11,21.84000015258789
2020-11-12,21.850000381469727
2020-11-13,21.850000381469727
2020-11-16,21.84000015258789
2020-11-17,21.84000015258789
2020-11-18,21.850000381469727
2020-11-19,21.8799991607666
2020-11-20,21.8700008392334
2020-11-23,21.850000381469727
2020-11-24,21.84000015258789
2020-11-25,21.84000015258789
2020-11-27,21.860000610351562
2020-11-30,21.860000610351562
2020-12-01,21.860000610351562
2020-12-02,21.8700008392334
2020-12-03,21.8799991607666
2020-12-04,21.8700008392334
2020-12-07,21.8700008392334
2020-12-08,21.8700008392334
2020-12-09,21.860000610351562
2020-12-10,21.860000610351562
2020-12-11,21.8700008392334
2020-12-14,21.8700008392334
2020-12-15,21.8799991607666
2020-12-16,21.8799991607666
2020-12-17,21.8700008392334
2020-12-18,21.889999389648438
2020-12-21,21.850000381469727
2020-12-22,21.860000610351562
2020-12-23,21.8700008392334
2020-12-24,21.8700008392334
2020-12-28,21.8700008392334
2020-12-29,21.8799991607666
2020-12-30,21.899999618530273
2020-12-31,21.899999618530273
2021-01-04,21.889999389648438
2021-01-05,21.8799991607666
2021-01-06,21.8799991607666
2021-01-07,21.8700008392334
2021-01-08,21.8700008392334
2021-01-11,21.8700008392334
2021-01-12,21.8700008392334
2021-01-13,21.889999389648438
2021-01-14,21.8799991607666
2021-01-15,21.8799991607666
2021-01-19,21.850000381469727
2021-01-20,21.829999923706055
2021-01-21,21.84000015258789
2021-01-22,21.850000381469727
2021-01-25,21.84000015258789
2021-01-26,21.829999923706055
2021-01-27,21.84000015258789
2021-01-28,21.829999923706055
2021-01-29,21.829999923706055
2021-02-01,21.84000015258789
2021-02-02,21.850000381469727
2021-02-03,21.860000610351562
2021-02-04,21.850000381469727
2021-02-05,21.860000610351562
2021-02-08,21.860000610351562
2021-02-09,21.8700008392334
2021-02-10,21.8700008392334
2021-02-11,21.860000610351562
2021-02-12,21.8700008392334
2021-02-16,21.8700008392334
2021-02-17,21.8700008392334
2021-02-18,21.8700008392334
2021-02-19,21.860000610351562
2021-02-22,21.84000015258789
2021-02-23,21.829999923706055
2021-02-24,21.829999923706055
2021-02-25,21.790000915527344
2021-02-26,21.809999465942383
2021-03-01,21.81999969482422
2021-03-02,21.815000534057617
2021-03-03,21.81999969482422
2021-03-04,21.809999465942383
2021-03-05,21.780000686645508
2021-03-08,21.729999542236328
2021-03-09,21.739999771118164
2021-03-10,21.760000228881836
2021-03-11,21.770000457763672
2021-03-12,21.760000228881836
2021-03-15,21.760000228881836
2021-03-16,21.770000457763672
2021-03-17,21.780000686645508
2021-03-18,21.770000457763672
2021-03-19,21.770000457763672
2021-03-22,21.739999771118164
2021-03-23,21.739999771118164
2021-03-24,21.729999542236328
2021-03-25,21.739999771118164
2021-03-26,21.75
2021-03-29,21.75
2021-03-30,21.75
2021-03-31,21.770000457763672
2021-04-01,21.75
2021-04-05,21.760000228881836
2021-04-06,21.780000686645508
2021-04-07,21.770000457763672
2021-04-08,21.780000686645508
2021-04-09,21.780000686645508
2021-04-12,21.780000686645508
2021-04-13,21.780000686645508
2021-04-14,21.790000915527344
2021-04-15,21.790000915527344
2021-04-16,21.780000686645508
2021-04-19,21.75
2021-04-20,21.75
2021-04-21,21.75
2021-04-22,21.760000228881836
2021-04-23,21.760000228881836
2021-04-26,21.760000228881836
2021-04-27,21.75
2021-04-28,21.770000457763672
2021-04-29,21.760000228881836
2021-04-30,21.760000228881836
2021-05-03,21.770000457763672
2021-05-04,21.770000457763672
2021-05-05,21.780000686645508
2021-05-06,21.780000686645508
2021-05-07,21.780000686645508
2021-05-10,21.780000686645508
2021-05-11,21.780000686645508
2021-05-12,21.75
2021-05-13,21.780000686645508
2021-05-14,21.780000686645508
