,FIVE
2018-06-26,101.52999877929688
2018-06-27,100.7300033569336
2018-06-28,99.54000091552734
2018-06-29,97.70999908447266
2018-07-02,97.7699966430664
2018-07-03,98.23999786376953
2018-07-05,98.12000274658203
2018-07-06,98.9000015258789
2018-07-09,101.25
2018-07-10,101.01000213623047
2018-07-11,99.55000305175781
2018-07-12,100.12999725341797
2018-07-13,101.36000061035156
2018-07-16,103.43000030517578
2018-07-17,102.23999786376953
2018-07-18,106.81999969482422
2018-07-19,107.93000030517578
2018-07-20,102.94000244140625
2018-07-23,101.23999786376953
2018-07-24,98.62000274658203
2018-07-25,98.86000061035156
2018-07-26,98.95999908447266
2018-07-27,96.19000244140625
2018-07-30,96.9800033569336
2018-07-31,97.16000366210938
2018-08-01,97.13999938964844
2018-08-02,98.45999908447266
2018-08-03,100.12000274658203
2018-08-06,100.87999725341797
2018-08-07,103.86000061035156
2018-08-08,103.87999725341797
2018-08-09,104.23999786376953
2018-08-10,105.93000030517578
2018-08-13,104.4800033569336
2018-08-14,105.94000244140625
2018-08-15,105.1500015258789
2018-08-16,106.04000091552734
2018-08-17,108.63999938964844
2018-08-20,111.13999938964844
2018-08-21,111.97000122070312
2018-08-22,113.2699966430664
2018-08-23,114.73999786376953
2018-08-24,114.79000091552734
2018-08-27,114.58999633789062
2018-08-28,114.95999908447266
2018-08-29,115.80000305175781
2018-08-30,114.45999908447266
2018-08-31,116.47000122070312
2018-09-04,119.62999725341797
2018-09-05,114.76000213623047
2018-09-06,115.51000213623047
2018-09-07,130.88999938964844
2018-09-10,133.16000366210938
2018-09-11,133.80999755859375
2018-09-12,131.3699951171875
2018-09-13,130.85000610351562
2018-09-14,130.27000427246094
2018-09-17,129.27999877929688
2018-09-18,130.25
2018-09-19,126.44000244140625
2018-09-20,126.55999755859375
2018-09-21,125.25
2018-09-24,125.4000015258789
2018-09-25,126.4800033569336
2018-09-26,127.23999786376953
2018-09-27,128.66000366210938
2018-09-28,130.05999755859375
2018-10-01,128.1300048828125
2018-10-02,122.97000122070312
2018-10-03,121.12999725341797
2018-10-04,119.81999969482422
2018-10-05,117.58999633789062
2018-10-08,120.55000305175781
2018-10-09,121.05000305175781
2018-10-10,115.04000091552734
2018-10-11,112.76000213623047
2018-10-12,114.58000183105469
2018-10-15,114.13999938964844
2018-10-16,120.19000244140625
2018-10-17,118.05999755859375
2018-10-18,115.04000091552734
2018-10-19,114.80000305175781
2018-10-22,116.18000030517578
2018-10-23,116.01000213623047
2018-10-24,111.5
2018-10-25,112.16000366210938
2018-10-26,110.37000274658203
2018-10-29,111.8499984741211
2018-10-30,115.31999969482422
2018-10-31,113.81999969482422
2018-11-01,120.30999755859375
2018-11-02,120.97000122070312
2018-11-05,117.08999633789062
2018-11-06,118.20999908447266
2018-11-07,121.55000305175781
2018-11-08,123.36000061035156
2018-11-09,121.69999694824219
2018-11-12,123.41000366210938
2018-11-13,122.20999908447266
2018-11-14,122.87999725341797
2018-11-15,120.86000061035156
2018-11-16,119.94000244140625
2018-11-19,114.12000274658203
2018-11-20,103.87999725341797
2018-11-21,102.98999786376953
2018-11-23,102.83000183105469
2018-11-26,104.5
2018-11-27,101.3499984741211
2018-11-28,105.69999694824219
2018-11-29,105.2699966430664
2018-11-30,104.79000091552734
2018-12-03,110.2300033569336
2018-12-04,104.58000183105469
2018-12-06,101.79000091552734
2018-12-07,95.58000183105469
2018-12-10,101.70999908447266
2018-12-11,99.47000122070312
2018-12-12,101.4000015258789
2018-12-13,100.4800033569336
2018-12-14,100.04000091552734
2018-12-17,96.94000244140625
2018-12-18,99.02999877929688
2018-12-19,97.33000183105469
2018-12-20,95.58999633789062
2018-12-21,90.37999725341797
2018-12-24,89.61000061035156
2018-12-26,97.06999969482422
2018-12-27,98.4800033569336
2018-12-28,98.98999786376953
2018-12-31,102.31999969482422
2019-01-02,104.55999755859375
2019-01-03,103.69999694824219
2019-01-04,107.97000122070312
2019-01-07,115.58000183105469
2019-01-08,121.4800033569336
2019-01-09,119.55999755859375
2019-01-10,122.66000366210938
2019-01-11,117.56999969482422
2019-01-14,115.27999877929688
2019-01-15,116.98999786376953
2019-01-16,117.73999786376953
2019-01-17,120.37999725341797
2019-01-18,122.68000030517578
2019-01-22,122.16999816894531
2019-01-23,123.44000244140625
2019-01-24,124.05999755859375
2019-01-25,126.20999908447266
2019-01-28,125.87000274658203
2019-01-29,123.5
2019-01-30,121.58000183105469
2019-01-31,123.7300033569336
2019-02-01,124.7300033569336
2019-02-04,126.80999755859375
2019-02-05,127.2300033569336
2019-02-06,125.81999969482422
2019-02-07,126.2699966430664
2019-02-08,126.83000183105469
2019-02-11,129.94000244140625
2019-02-12,131.6300048828125
2019-02-13,130.6699981689453
2019-02-14,130.07000732421875
2019-02-15,129.17999267578125
2019-02-19,129.11000061035156
2019-02-20,130.77000427246094
2019-02-21,129.63999938964844
2019-02-22,124.7699966430664
2019-02-25,121.97000122070312
2019-02-26,119.79000091552734
2019-02-27,120.45999908447266
2019-02-28,120.3499984741211
2019-03-01,119.1500015258789
2019-03-04,117.69999694824219
2019-03-05,117.72000122070312
2019-03-06,114.87000274658203
2019-03-07,116.30000305175781
2019-03-08,114.88999938964844
2019-03-11,117.01000213623047
2019-03-12,117.29000091552734
2019-03-13,116.91999816894531
2019-03-14,117.69000244140625
2019-03-15,116.94000244140625
2019-03-18,116.37000274658203
2019-03-19,118.0199966430664
2019-03-20,116.44000244140625
2019-03-21,118.63999938964844
2019-03-22,116.97000122070312
2019-03-25,119.3499984741211
2019-03-26,117.2300033569336
2019-03-27,120.01000213623047
2019-03-28,129.8000030517578
2019-03-29,124.25
2019-04-01,120.7300033569336
2019-04-02,117.76000213623047
2019-04-03,122.87999725341797
2019-04-04,122.16999816894531
2019-04-05,125.41000366210938
2019-04-08,125.4800033569336
2019-04-09,125.41999816894531
2019-04-10,129.14999389648438
2019-04-11,133.5500030517578
2019-04-12,134.97000122070312
2019-04-15,135.63999938964844
2019-04-16,137.77999877929688
2019-04-17,139.74000549316406
2019-04-18,141.64999389648438
2019-04-22,141.8000030517578
2019-04-23,143.52999877929688
2019-04-24,146.0500030517578
2019-04-25,145.5
2019-04-26,145.77000427246094
2019-04-29,147.5
2019-04-30,146.38999938964844
2019-05-01,142.3000030517578
2019-05-02,143.5800018310547
2019-05-03,146.0800018310547
2019-05-06,142.33999633789062
2019-05-07,137.7100067138672
2019-05-08,136.64999389648438
2019-05-09,136.5800018310547
2019-05-10,135.3800048828125
2019-05-13,127.79000091552734
2019-05-14,127.54000091552734
2019-05-15,127.76000213623047
2019-05-16,127.23999786376953
2019-05-17,125.6500015258789
2019-05-20,129.4199981689453
2019-05-21,133.0
2019-05-22,132.17999267578125
2019-05-23,130.82000732421875
2019-05-24,132.10000610351562
2019-05-28,131.4600067138672
2019-05-29,125.80000305175781
2019-05-30,129.32000732421875
2019-05-31,128.72999572753906
2019-06-03,124.5
2019-06-04,126.58000183105469
2019-06-05,123.05000305175781
2019-06-06,121.80999755859375
2019-06-07,127.5199966430664
2019-06-10,129.52999877929688
2019-06-11,130.02999877929688
2019-06-12,130.88999938964844
2019-06-13,132.1999969482422
2019-06-14,131.82000732421875
2019-06-17,130.6999969482422
2019-06-18,131.24000549316406
2019-06-19,129.2899932861328
2019-06-20,130.25999450683594
2019-06-21,131.2899932861328
2019-06-24,124.88999938964844
2019-06-25,118.41999816894531
2019-06-26,118.5
2019-06-27,120.77999877929688
2019-06-28,120.0199966430664
2019-07-01,125.45999908447266
2019-07-02,122.18000030517578
2019-07-03,125.87999725341797
2019-07-05,127.47000122070312
2019-07-08,129.47999572753906
2019-07-09,129.13999938964844
2019-07-10,127.54000091552734
2019-07-11,129.9600067138672
2019-07-12,128.25999450683594
2019-07-15,123.0
2019-07-16,123.52999877929688
2019-07-17,123.19000244140625
2019-07-18,125.2699966430664
2019-07-19,125.41000366210938
2019-07-22,122.73999786376953
2019-07-23,122.69999694824219
2019-07-24,122.2699966430664
2019-07-25,121.5999984741211
2019-07-26,121.55999755859375
2019-07-29,119.79000091552734
2019-07-30,115.79000091552734
2019-07-31,117.45999908447266
2019-08-01,110.12999725341797
2019-08-02,109.2300033569336
2019-08-05,104.43000030517578
2019-08-06,106.5
2019-08-07,110.12000274658203
2019-08-08,112.1500015258789
2019-08-09,109.16000366210938
2019-08-12,106.33000183105469
2019-08-13,111.55000305175781
2019-08-14,108.5
2019-08-15,108.19999694824219
2019-08-16,109.91999816894531
2019-08-19,110.68000030517578
2019-08-20,112.05999755859375
2019-08-21,117.23999786376953
2019-08-22,120.23999786376953
2019-08-23,113.8499984741211
2019-08-26,114.87999725341797
2019-08-27,115.16000366210938
2019-08-28,118.29000091552734
2019-08-29,125.70999908447266
2019-08-30,122.87000274658203
2019-09-03,119.5999984741211
2019-09-04,120.27999877929688
2019-09-05,128.47000122070312
2019-09-06,127.18000030517578
2019-09-09,127.27999877929688
2019-09-10,131.25999450683594
2019-09-11,133.1699981689453
2019-09-12,135.00999450683594
2019-09-13,133.47000122070312
2019-09-16,129.82000732421875
2019-09-17,130.4199981689453
2019-09-18,128.3300018310547
2019-09-19,128.47999572753906
2019-09-20,126.54000091552734
2019-09-23,128.27000427246094
2019-09-24,128.0399932861328
2019-09-25,129.3300018310547
2019-09-26,128.08999633789062
2019-09-27,126.48999786376953
2019-09-30,126.0999984741211
2019-10-01,127.48999786376953
2019-10-02,124.08000183105469
2019-10-03,124.33000183105469
2019-10-04,127.08999633789062
2019-10-07,125.62999725341797
2019-10-08,123.26000213623047
2019-10-09,123.63999938964844
2019-10-10,125.6500015258789
2019-10-11,130.14999389648438
2019-10-14,129.36000061035156
2019-10-15,131.83999633789062
2019-10-16,132.8800048828125
2019-10-17,133.11000061035156
2019-10-18,133.6300048828125
2019-10-21,131.60000610351562
2019-10-22,129.3699951171875
2019-10-23,126.41999816894531
2019-10-24,129.36000061035156
2019-10-25,129.47000122070312
2019-10-28,129.9600067138672
2019-10-29,126.95999908447266
2019-10-30,126.79000091552734
2019-10-31,125.11000061035156
2019-11-01,126.43000030517578
2019-11-04,127.30999755859375
2019-11-05,128.92999267578125
2019-11-06,126.81999969482422
2019-11-07,130.0
2019-11-08,126.95999908447266
2019-11-11,124.2699966430664
2019-11-12,123.1500015258789
2019-11-13,122.77999877929688
2019-11-14,124.33000183105469
2019-11-15,119.63999938964844
2019-11-18,123.7300033569336
2019-11-19,121.16999816894531
2019-11-20,123.58000183105469
2019-11-21,124.4000015258789
2019-11-22,125.06999969482422
2019-11-25,124.4800033569336
2019-11-26,123.20999908447266
2019-11-27,123.6500015258789
2019-11-29,123.70999908447266
2019-12-02,120.68000030517578
2019-12-03,116.0199966430664
2019-12-04,118.05999755859375
2019-12-05,123.66999816894531
2019-12-06,124.19999694824219
2019-12-09,120.55000305175781
2019-12-10,119.02999877929688
2019-12-11,120.94999694824219
2019-12-12,125.73999786376953
2019-12-13,123.86000061035156
2019-12-16,120.12999725341797
2019-12-17,122.01000213623047
2019-12-18,122.44999694824219
2019-12-19,124.2699966430664
2019-12-20,125.12999725341797
2019-12-23,122.04000091552734
2019-12-24,122.51000213623047
2019-12-26,122.6500015258789
2019-12-27,125.43000030517578
2019-12-30,128.91000366210938
2019-12-31,127.86000061035156
2020-01-02,127.6500015258789
2020-01-03,127.66999816894531
2020-01-06,123.80000305175781
2020-01-07,121.61000061035156
2020-01-08,122.9000015258789
2020-01-09,124.4800033569336
2020-01-10,121.2300033569336
2020-01-13,107.45999908447266
2020-01-14,114.26000213623047
2020-01-15,113.0999984741211
2020-01-16,116.5999984741211
2020-01-17,116.05000305175781
2020-01-21,117.58000183105469
2020-01-22,115.6500015258789
2020-01-23,115.61000061035156
2020-01-24,118.75
2020-01-27,116.22000122070312
2020-01-28,117.45999908447266
2020-01-29,118.66000366210938
2020-01-30,117.30999755859375
2020-01-31,113.22000122070312
2020-02-03,113.63999938964844
2020-02-04,113.33000183105469
2020-02-05,116.81999969482422
2020-02-06,116.11000061035156
2020-02-07,114.01000213623047
2020-02-10,111.66999816894531
2020-02-11,111.77999877929688
2020-02-12,113.54000091552734
2020-02-13,114.93000030517578
2020-02-14,115.69000244140625
2020-02-18,116.12999725341797
2020-02-19,116.72000122070312
2020-02-20,118.20999908447266
2020-02-21,115.6500015258789
2020-02-24,110.01000213623047
2020-02-25,107.18000030517578
2020-02-26,105.5999984741211
2020-02-27,101.19000244140625
2020-02-28,96.94999694824219
2020-03-02,98.08000183105469
2020-03-03,96.63999938964844
2020-03-04,98.18000030517578
2020-03-05,95.29000091552734
2020-03-06,96.80000305175781
2020-03-09,90.83999633789062
2020-03-10,97.87000274658203
2020-03-11,91.08000183105469
2020-03-12,72.0199966430664
2020-03-13,76.55999755859375
2020-03-16,57.16999816894531
2020-03-17,64.22000122070312
2020-03-18,53.59000015258789
2020-03-19,52.27000045776367
2020-03-20,52.459999084472656
2020-03-23,58.5
2020-03-24,71.63999938964844
2020-03-25,76.62000274658203
2020-03-26,78.11000061035156
2020-03-27,71.43000030517578
2020-03-30,72.94000244140625
2020-03-31,70.37999725341797
2020-04-01,63.900001525878906
2020-04-02,64.3499984741211
2020-04-03,62.720001220703125
2020-04-06,70.6500015258789
2020-04-07,71.5999984741211
2020-04-08,77.0999984741211
2020-04-09,82.9800033569336
2020-04-13,79.7699966430664
2020-04-14,83.47000122070312
2020-04-15,80.9000015258789
2020-04-16,81.30999755859375
2020-04-17,86.47000122070312
2020-04-20,83.61000061035156
2020-04-21,79.31999969482422
2020-04-22,81.7699966430664
2020-04-23,78.41999816894531
2020-04-24,80.9800033569336
2020-04-27,86.61000061035156
2020-04-28,90.02999877929688
2020-04-29,92.66000366210938
2020-04-30,90.16000366210938
2020-05-01,87.2699966430664
2020-05-04,88.06999969482422
2020-05-05,89.33000183105469
2020-05-06,88.81999969482422
2020-05-07,88.95999908447266
2020-05-08,90.5
2020-05-11,91.51000213623047
2020-05-12,87.98999786376953
2020-05-13,84.16999816894531
2020-05-14,85.63999938964844
2020-05-15,88.94000244140625
2020-05-18,94.54000091552734
2020-05-19,94.27999877929688
2020-05-20,92.29000091552734
2020-05-21,97.30000305175781
2020-05-22,99.55000305175781
2020-05-26,100.2699966430664
2020-05-27,104.66000366210938
2020-05-28,104.0999984741211
2020-05-29,104.6500015258789
2020-06-01,102.7300033569336
2020-06-02,104.8499984741211
2020-06-03,107.87000274658203
2020-06-04,105.81999969482422
2020-06-05,110.05000305175781
2020-06-08,107.33999633789062
2020-06-09,103.9000015258789
2020-06-10,113.66999816894531
2020-06-11,106.4000015258789
2020-06-12,110.44999694824219
2020-06-15,109.83000183105469
2020-06-16,112.97000122070312
2020-06-17,112.47000122070312
2020-06-18,111.2699966430664
2020-06-19,107.25
2020-06-22,109.55000305175781
2020-06-23,108.87000274658203
2020-06-24,106.41999816894531
2020-06-25,105.55999755859375
2020-06-26,103.55999755859375
2020-06-29,107.11000061035156
2020-06-30,106.91000366210938
2020-07-01,105.37000274658203
2020-07-02,103.5
2020-07-06,103.12999725341797
2020-07-07,98.5
2020-07-08,103.30000305175781
2020-07-09,100.5199966430664
2020-07-10,101.12999725341797
2020-07-13,98.61000061035156
2020-07-14,97.83000183105469
2020-07-15,102.62999725341797
2020-07-16,104.0
2020-07-17,103.51000213623047
2020-07-20,103.76000213623047
2020-07-21,105.68000030517578
2020-07-22,109.08999633789062
2020-07-23,109.13999938964844
2020-07-24,110.18000030517578
2020-07-27,111.5999984741211
2020-07-28,110.4800033569336
2020-07-29,113.29000091552734
2020-07-30,111.37999725341797
2020-07-31,108.91000366210938
2020-08-03,107.97000122070312
2020-08-04,108.02999877929688
2020-08-05,106.62999725341797
2020-08-06,102.8499984741211
2020-08-07,102.45999908447266
2020-08-10,107.01000213623047
2020-08-11,107.94000244140625
2020-08-12,108.02999877929688
2020-08-13,109.11000061035156
2020-08-14,110.23999786376953
2020-08-17,111.63999938964844
2020-08-18,109.0
2020-08-19,107.69999694824219
2020-08-20,106.69000244140625
2020-08-21,109.44999694824219
2020-08-24,113.44000244140625
2020-08-25,112.33999633789062
2020-08-26,114.41999816894531
2020-08-27,110.5999984741211
2020-08-28,112.2300033569336
2020-08-31,109.44999694824219
2020-09-01,114.41999816894531
2020-09-02,117.08000183105469
2020-09-03,127.16000366210938
2020-09-04,125.29000091552734
2020-09-08,122.69000244140625
2020-09-09,125.27999877929688
2020-09-10,128.25
2020-09-11,130.02000427246094
2020-09-14,131.0399932861328
2020-09-15,132.67999267578125
2020-09-16,134.07000732421875
2020-09-17,134.16000366210938
2020-09-18,136.67999267578125
2020-09-21,129.3000030517578
2020-09-22,128.74000549316406
2020-09-23,127.30000305175781
2020-09-24,127.54000091552734
2020-09-25,129.44000244140625
2020-09-28,128.3300018310547
2020-09-29,124.66000366210938
2020-09-30,127.0
2020-10-01,129.1300048828125
2020-10-02,129.4199981689453
2020-10-05,130.0399932861328
2020-10-06,125.3499984741211
2020-10-07,128.25999450683594
2020-10-08,132.4600067138672
2020-10-09,135.77999877929688
2020-10-12,133.97000122070312
2020-10-13,135.14999389648438
2020-10-14,136.08999633789062
2020-10-15,137.55999755859375
2020-10-16,137.8800048828125
2020-10-19,136.36000061035156
2020-10-20,134.89999389648438
2020-10-21,132.33999633789062
2020-10-22,134.2899932861328
2020-10-23,137.7899932861328
2020-10-26,132.4600067138672
2020-10-27,135.25
2020-10-28,131.89999389648438
2020-10-29,134.10000610351562
2020-10-30,133.33999633789062
2020-11-02,131.85000610351562
2020-11-03,136.61000061035156
2020-11-04,141.58999633789062
2020-11-05,141.8300018310547
2020-11-06,140.52000427246094
2020-11-09,146.3000030517578
2020-11-10,143.77000427246094
2020-11-11,144.60000610351562
2020-11-12,142.8300018310547
2020-11-13,146.0399932861328
2020-11-16,151.3800048828125
2020-11-17,152.6199951171875
2020-11-18,152.89999389648438
2020-11-19,155.2100067138672
2020-11-20,155.1999969482422
2020-11-23,156.22999572753906
2020-11-24,157.49000549316406
2020-11-25,155.83999633789062
2020-11-27,158.08999633789062
2020-11-30,156.39999389648438
2020-12-01,162.1199951171875
2020-12-02,156.07000732421875
2020-12-03,162.8000030517578
2020-12-04,161.6199951171875
2020-12-07,163.3699951171875
2020-12-08,164.99000549316406
2020-12-09,163.64999389648438
2020-12-10,164.9499969482422
2020-12-11,163.74000549316406
2020-12-14,159.22999572753906
2020-12-15,158.14999389648438
2020-12-16,163.0
2020-12-17,163.5500030517578
2020-12-18,157.8800048828125
2020-12-21,156.3699951171875
2020-12-22,156.6999969482422
2020-12-23,156.25999450683594
2020-12-24,158.85000610351562
2020-12-28,165.55999755859375
2020-12-29,169.7899932861328
2020-12-30,172.74000549316406
2020-12-31,174.97999572753906
2021-01-04,167.08999633789062
2021-01-05,172.49000549316406
2021-01-06,182.3800048828125
2021-01-07,184.30999755859375
2021-01-08,182.8000030517578
2021-01-11,189.0
2021-01-12,191.77999877929688
2021-01-13,192.60000610351562
2021-01-14,194.52999877929688
2021-01-15,189.80999755859375
2021-01-19,184.66000366210938
2021-01-20,184.97999572753906
2021-01-21,188.67999267578125
2021-01-22,189.6699981689453
2021-01-25,186.72999572753906
2021-01-26,184.75
2021-01-27,176.6699981689453
2021-01-28,178.69000244140625
2021-01-29,175.72999572753906
2021-02-01,172.69000244140625
2021-02-02,181.19000244140625
2021-02-03,182.2100067138672
2021-02-04,186.5500030517578
2021-02-05,190.8000030517578
2021-02-08,192.1999969482422
2021-02-09,191.8300018310547
2021-02-10,189.5399932861328
2021-02-11,188.39999389648438
2021-02-12,192.32000732421875
2021-02-16,194.94000244140625
2021-02-17,195.86000061035156
2021-02-18,192.72999572753906
2021-02-19,194.32000732421875
2021-02-22,190.2899932861328
2021-02-23,190.2100067138672
2021-02-24,194.60000610351562
2021-02-25,186.25
2021-02-26,186.1199951171875
2021-03-01,194.0800018310547
2021-03-02,194.49000549316406
2021-03-03,192.33999633789062
2021-03-04,183.19000244140625
2021-03-05,183.36000061035156
2021-03-08,186.42999267578125
2021-03-09,182.72000122070312
2021-03-10,183.3800048828125
2021-03-11,191.69000244140625
2021-03-12,190.8000030517578
2021-03-15,197.89999389648438
2021-03-16,193.4600067138672
2021-03-17,196.00999450683594
2021-03-18,187.27000427246094
2021-03-19,196.6300048828125
2021-03-22,197.3800048828125
2021-03-23,192.1999969482422
2021-03-24,190.44000244140625
2021-03-25,195.88999938964844
2021-03-26,199.9600067138672
2021-03-29,194.07000732421875
2021-03-30,190.5
2021-03-31,190.7899932861328
2021-04-01,195.6199951171875
2021-04-05,199.14999389648438
2021-04-06,197.42999267578125
2021-04-07,194.66000366210938
2021-04-08,197.16000366210938
2021-04-09,202.86000061035156
2021-04-12,196.08999633789062
2021-04-13,200.9499969482422
2021-04-14,194.9600067138672
2021-04-15,196.5500030517578
2021-04-16,200.50999450683594
2021-04-19,194.2899932861328
2021-04-20,190.58999633789062
2021-04-21,194.02999877929688
2021-04-22,194.77000427246094
2021-04-23,195.63999938964844
2021-04-26,194.64999389648438
2021-04-27,200.10000610351562
2021-04-28,197.38999938964844
2021-04-29,202.61000061035156
2021-04-30,201.27000427246094
2021-05-03,198.8300018310547
2021-05-04,195.97000122070312
2021-05-05,197.5500030517578
2021-05-06,192.36000061035156
2021-05-07,196.5
2021-05-10,195.77000427246094
2021-05-11,186.25999450683594
2021-05-12,179.25
2021-05-13,178.85000610351562
2021-05-14,184.25
