,CSTE
2015-12-30,42.58000183105469
2015-12-31,43.34000015258789
2016-01-04,42.290000915527344
2016-01-05,40.75
2016-01-06,40.029998779296875
2016-01-07,37.13999938964844
2016-01-08,36.33000183105469
2016-01-11,36.47999954223633
2016-01-12,36.41999816894531
2016-01-13,35.689998626708984
2016-01-14,36.20000076293945
2016-01-15,35.86000061035156
2016-01-19,34.060001373291016
2016-01-20,33.84000015258789
2016-01-21,33.81999969482422
2016-01-22,36.119998931884766
2016-01-25,35.36000061035156
2016-01-26,35.599998474121094
2016-01-27,35.06999969482422
2016-01-28,35.0
2016-01-29,37.59000015258789
2016-02-01,37.650001525878906
2016-02-02,35.459999084472656
2016-02-03,36.79999923706055
2016-02-04,36.689998626708984
2016-02-05,35.34000015258789
2016-02-08,32.08000183105469
2016-02-09,31.68000030517578
2016-02-10,30.600000381469727
2016-02-11,29.229999542236328
2016-02-12,30.350000381469727
2016-02-16,32.869998931884766
2016-02-17,33.529998779296875
2016-02-18,33.459999084472656
2016-02-19,33.45000076293945
2016-02-22,35.599998474121094
2016-02-23,35.41999816894531
2016-02-24,36.349998474121094
2016-02-25,36.540000915527344
2016-02-26,37.540000915527344
2016-02-29,37.08000183105469
2016-03-01,38.439998626708984
2016-03-02,38.380001068115234
2016-03-03,39.119998931884766
2016-03-04,38.779998779296875
2016-03-07,39.29999923706055
2016-03-08,37.38999938964844
2016-03-09,36.790000915527344
2016-03-10,35.70000076293945
2016-03-11,36.27000045776367
2016-03-14,36.709999084472656
2016-03-15,35.70000076293945
2016-03-16,35.900001525878906
2016-03-17,37.130001068115234
2016-03-18,36.790000915527344
2016-03-21,33.95000076293945
2016-03-22,34.81999969482422
2016-03-23,34.43000030517578
2016-03-24,34.20000076293945
2016-03-28,34.27000045776367
2016-03-29,34.029998779296875
2016-03-30,34.849998474121094
2016-03-31,34.349998474121094
2016-04-01,34.43000030517578
2016-04-04,32.54999923706055
2016-04-05,33.02000045776367
2016-04-06,34.2599983215332
2016-04-07,33.7400016784668
2016-04-08,34.45000076293945
2016-04-11,33.59000015258789
2016-04-12,37.349998474121094
2016-04-13,38.349998474121094
2016-04-14,38.970001220703125
2016-04-15,38.47999954223633
2016-04-18,38.790000915527344
2016-04-19,38.5
2016-04-20,38.779998779296875
2016-04-21,38.97999954223633
2016-04-22,39.61000061035156
2016-04-25,39.0099983215332
2016-04-26,38.310001373291016
2016-04-27,39.63999938964844
2016-04-28,38.310001373291016
2016-04-29,37.029998779296875
2016-05-02,37.70000076293945
2016-05-03,36.529998779296875
2016-05-04,37.47999954223633
2016-05-05,38.25
2016-05-06,38.43000030517578
2016-05-09,37.59000015258789
2016-05-10,37.619998931884766
2016-05-11,37.2599983215332
2016-05-12,37.439998626708984
2016-05-13,36.869998931884766
2016-05-16,37.849998474121094
2016-05-17,38.34000015258789
2016-05-18,37.529998779296875
2016-05-19,37.08000183105469
2016-05-20,40.33000183105469
2016-05-23,34.970001220703125
2016-05-24,37.15999984741211
2016-05-25,37.0099983215332
2016-05-26,37.08000183105469
2016-05-27,38.380001068115234
2016-05-31,39.470001220703125
2016-06-01,39.2599983215332
2016-06-02,39.040000915527344
2016-06-03,38.90999984741211
2016-06-06,38.81999969482422
2016-06-07,38.97999954223633
2016-06-08,39.540000915527344
2016-06-09,38.790000915527344
2016-06-10,36.93000030517578
2016-06-13,35.52000045776367
2016-06-14,35.84000015258789
2016-06-15,35.790000915527344
2016-06-16,36.150001525878906
2016-06-17,36.119998931884766
2016-06-20,36.560001373291016
2016-06-21,35.869998931884766
2016-06-22,35.45000076293945
2016-06-23,36.41999816894531
2016-06-24,34.16999816894531
2016-06-27,32.5
2016-06-28,32.91999816894531
2016-06-29,34.15999984741211
2016-06-30,34.7599983215332
2016-07-01,34.79999923706055
2016-07-05,33.5099983215332
2016-07-06,33.540000915527344
2016-07-07,33.470001220703125
2016-07-08,34.459999084472656
2016-07-11,35.459999084472656
2016-07-12,36.25
2016-07-13,35.869998931884766
2016-07-14,35.63999938964844
2016-07-15,36.5
2016-07-18,36.22999954223633
2016-07-19,35.43000030517578
2016-07-20,36.209999084472656
2016-07-21,36.41999816894531
2016-07-22,36.209999084472656
2016-07-25,37.63999938964844
2016-07-26,37.880001068115234
2016-07-27,37.95000076293945
2016-07-28,37.900001525878906
2016-07-29,37.4900016784668
2016-08-01,37.38999938964844
2016-08-02,35.959999084472656
2016-08-03,41.97999954223633
2016-08-04,41.77000045776367
2016-08-05,42.04999923706055
2016-08-08,41.02000045776367
2016-08-09,39.810001373291016
2016-08-10,38.08000183105469
2016-08-11,38.34000015258789
2016-08-12,38.099998474121094
2016-08-15,38.470001220703125
2016-08-16,37.380001068115234
2016-08-17,36.7400016784668
2016-08-18,37.38999938964844
2016-08-19,37.40999984741211
2016-08-22,38.15999984741211
2016-08-23,38.709999084472656
2016-08-24,38.45000076293945
2016-08-25,38.27000045776367
2016-08-26,38.29999923706055
2016-08-29,38.619998931884766
2016-08-30,39.54999923706055
2016-08-31,39.31999969482422
2016-09-01,39.52000045776367
2016-09-02,40.150001525878906
2016-09-06,38.88999938964844
2016-09-07,38.709999084472656
2016-09-08,38.02000045776367
2016-09-09,35.72999954223633
2016-09-12,40.9900016784668
2016-09-13,39.290000915527344
2016-09-14,38.900001525878906
2016-09-15,39.4900016784668
2016-09-16,38.349998474121094
2016-09-19,38.709999084472656
2016-09-20,38.189998626708984
2016-09-21,38.459999084472656
2016-09-22,39.06999969482422
2016-09-23,38.529998779296875
2016-09-26,38.060001373291016
2016-09-27,38.43000030517578
2016-09-28,39.16999816894531
2016-09-29,37.5
2016-09-30,37.709999084472656
2016-10-03,37.66999816894531
2016-10-04,37.5099983215332
2016-10-05,37.79999923706055
2016-10-06,38.41999816894531
2016-10-07,37.61000061035156
2016-10-10,38.380001068115234
2016-10-11,37.63999938964844
2016-10-12,37.41999816894531
2016-10-13,37.150001525878906
2016-10-14,36.88999938964844
2016-10-17,36.900001525878906
2016-10-18,37.04999923706055
2016-10-19,36.95000076293945
2016-10-20,36.75
2016-10-21,36.650001525878906
2016-10-24,37.099998474121094
2016-10-25,36.650001525878906
2016-10-26,36.70000076293945
2016-10-27,36.5
2016-10-28,35.150001525878906
2016-10-31,35.349998474121094
2016-11-01,34.849998474121094
2016-11-02,29.600000381469727
2016-11-03,28.350000381469727
2016-11-04,27.799999237060547
2016-11-07,27.25
2016-11-08,26.899999618530273
2016-11-09,27.100000381469727
2016-11-10,28.149999618530273
2016-11-11,28.229999542236328
2016-11-14,28.899999618530273
2016-11-15,28.700000762939453
2016-11-16,28.950000762939453
2016-11-17,29.350000381469727
2016-11-18,29.450000762939453
2016-11-21,29.0
2016-11-22,28.799999237060547
2016-11-23,28.75
2016-11-25,28.350000381469727
2016-11-28,28.25
2016-11-29,27.850000381469727
2016-11-30,27.200000762939453
2016-12-01,26.700000762939453
2016-12-02,27.600000381469727
2016-12-05,28.799999237060547
2016-12-06,30.649999618530273
2016-12-07,31.450000762939453
2016-12-08,31.450000762939453
2016-12-09,31.25
2016-12-12,30.899999618530273
2016-12-13,30.850000381469727
2016-12-14,30.850000381469727
2016-12-15,30.700000762939453
2016-12-16,29.049999237060547
2016-12-19,27.950000762939453
2016-12-20,28.600000381469727
2016-12-21,29.799999237060547
2016-12-22,29.149999618530273
2016-12-23,28.950000762939453
2016-12-27,29.399999618530273
2016-12-28,28.649999618530273
2016-12-29,28.549999237060547
2016-12-30,28.649999618530273
2017-01-03,29.100000381469727
2017-01-04,30.149999618530273
2017-01-05,29.600000381469727
2017-01-06,29.350000381469727
2017-01-09,29.100000381469727
2017-01-10,29.649999618530273
2017-01-11,29.75
2017-01-12,29.0
2017-01-13,29.450000762939453
2017-01-17,29.049999237060547
2017-01-18,29.25
2017-01-19,28.350000381469727
2017-01-20,28.549999237060547
2017-01-23,28.850000381469727
2017-01-24,29.399999618530273
2017-01-25,29.950000762939453
2017-01-26,30.049999237060547
2017-01-27,30.0
2017-01-30,29.950000762939453
2017-01-31,30.350000381469727
2017-02-01,30.299999237060547
2017-02-02,30.25
2017-02-03,30.600000381469727
2017-02-06,30.700000762939453
2017-02-07,30.0
2017-02-08,32.650001525878906
2017-02-09,33.45000076293945
2017-02-10,34.099998474121094
2017-02-13,35.20000076293945
2017-02-14,34.70000076293945
2017-02-15,34.70000076293945
2017-02-16,34.400001525878906
2017-02-17,34.099998474121094
2017-02-21,34.45000076293945
2017-02-22,34.29999923706055
2017-02-23,33.900001525878906
2017-02-24,33.599998474121094
2017-02-27,33.75
2017-02-28,33.400001525878906
2017-03-01,33.849998474121094
2017-03-02,34.04999923706055
2017-03-03,33.849998474121094
2017-03-06,33.099998474121094
2017-03-07,32.79999923706055
2017-03-08,33.04999923706055
2017-03-09,32.79999923706055
2017-03-10,33.150001525878906
2017-03-13,32.75
2017-03-14,32.79999923706055
2017-03-15,33.25
2017-03-16,33.849998474121094
2017-03-17,33.650001525878906
2017-03-20,33.29999923706055
2017-03-21,32.599998474121094
2017-03-22,33.29999923706055
2017-03-23,33.54999923706055
2017-03-24,35.45000076293945
2017-03-27,35.25
2017-03-28,35.29999923706055
2017-03-29,35.099998474121094
2017-03-30,35.45000076293945
2017-03-31,36.25
2017-04-03,35.70000076293945
2017-04-04,35.54999923706055
2017-04-05,35.650001525878906
2017-04-06,36.0
2017-04-07,35.95000076293945
2017-04-10,36.04999923706055
2017-04-11,36.29999923706055
2017-04-12,36.099998474121094
2017-04-13,36.099998474121094
2017-04-17,36.650001525878906
2017-04-18,36.599998474121094
2017-04-19,37.5
2017-04-20,37.54999923706055
2017-04-21,37.70000076293945
2017-04-24,38.650001525878906
2017-04-25,39.349998474121094
2017-04-26,39.54999923706055
2017-04-27,39.599998474121094
2017-04-28,39.70000076293945
2017-05-01,40.04999923706055
2017-05-02,40.099998474121094
2017-05-03,39.95000076293945
2017-05-04,40.099998474121094
2017-05-05,40.54999923706055
2017-05-08,40.150001525878906
2017-05-09,40.20000076293945
2017-05-10,43.75
2017-05-11,41.150001525878906
2017-05-12,39.5
2017-05-15,40.900001525878906
2017-05-16,40.5
2017-05-17,38.849998474121094
2017-05-18,39.29999923706055
2017-05-19,39.45000076293945
2017-05-22,39.45000076293945
2017-05-23,38.79999923706055
2017-05-24,38.349998474121094
2017-05-25,38.20000076293945
2017-05-26,38.04999923706055
2017-05-30,37.54999923706055
2017-05-31,37.54999923706055
2017-06-01,38.0
2017-06-02,37.400001525878906
2017-06-05,37.54999923706055
2017-06-06,37.0
2017-06-07,36.75
2017-06-08,36.29999923706055
2017-06-09,36.70000076293945
2017-06-12,35.29999923706055
2017-06-13,35.900001525878906
2017-06-14,35.5
2017-06-15,34.79999923706055
2017-06-16,34.0
2017-06-19,34.70000076293945
2017-06-20,34.70000076293945
2017-06-21,34.150001525878906
2017-06-22,35.20000076293945
2017-06-23,34.849998474121094
2017-06-26,34.849998474121094
2017-06-27,34.650001525878906
2017-06-28,35.20000076293945
2017-06-29,34.599998474121094
2017-06-30,35.04999923706055
2017-07-03,35.0
2017-07-05,34.849998474121094
2017-07-06,34.099998474121094
2017-07-07,34.75
2017-07-10,35.0
2017-07-11,34.849998474121094
2017-07-12,35.54999923706055
2017-07-13,36.0
2017-07-14,35.45000076293945
2017-07-17,37.29999923706055
2017-07-18,35.75
2017-07-19,35.849998474121094
2017-07-20,35.900001525878906
2017-07-21,35.099998474121094
2017-07-24,35.04999923706055
2017-07-25,35.95000076293945
2017-07-26,35.900001525878906
2017-07-27,35.79999923706055
2017-07-28,35.04999923706055
2017-07-31,35.099998474121094
2017-08-01,35.20000076293945
2017-08-02,30.549999237060547
2017-08-03,30.049999237060547
2017-08-04,30.75
2017-08-07,30.399999618530273
2017-08-08,29.799999237060547
2017-08-09,29.899999618530273
2017-08-10,28.899999618530273
2017-08-11,28.799999237060547
2017-08-14,29.799999237060547
2017-08-15,29.5
2017-08-16,29.600000381469727
2017-08-17,29.5
2017-08-18,29.100000381469727
2017-08-21,28.850000381469727
2017-08-22,29.200000762939453
2017-08-23,28.649999618530273
2017-08-24,28.350000381469727
2017-08-25,28.799999237060547
2017-08-28,29.049999237060547
2017-08-29,28.600000381469727
2017-08-30,28.899999618530273
2017-08-31,28.979999542236328
2017-09-01,29.0
2017-09-05,29.0
2017-09-06,29.5
2017-09-07,29.25
2017-09-08,29.399999618530273
2017-09-11,29.350000381469727
2017-09-12,29.200000762939453
2017-09-13,29.850000381469727
2017-09-14,29.0
2017-09-15,29.5
2017-09-18,28.950000762939453
2017-09-19,28.649999618530273
2017-09-20,28.600000381469727
2017-09-21,28.5
2017-09-22,28.649999618530273
2017-09-25,28.0
2017-09-26,28.399999618530273
2017-09-27,29.600000381469727
2017-09-28,29.850000381469727
2017-09-29,29.799999237060547
2017-10-02,30.149999618530273
2017-10-03,30.200000762939453
2017-10-04,30.100000381469727
2017-10-05,30.100000381469727
2017-10-06,29.700000762939453
2017-10-09,29.100000381469727
2017-10-10,29.350000381469727
2017-10-11,29.25
2017-10-12,29.25
2017-10-13,29.149999618530273
2017-10-16,29.25
2017-10-17,29.049999237060547
2017-10-18,29.0
2017-10-19,29.299999237060547
2017-10-20,29.450000762939453
2017-10-23,28.899999618530273
2017-10-24,28.850000381469727
2017-10-25,28.5
2017-10-26,28.799999237060547
2017-10-27,28.75
2017-10-30,28.350000381469727
2017-10-31,28.299999237060547
2017-11-01,25.75
2017-11-02,23.649999618530273
2017-11-03,23.399999618530273
2017-11-06,24.100000381469727
2017-11-07,24.399999618530273
2017-11-08,24.700000762939453
2017-11-09,24.600000381469727
2017-11-10,24.25
2017-11-13,24.549999237060547
2017-11-14,25.899999618530273
2017-11-15,25.100000381469727
2017-11-16,25.049999237060547
2017-11-17,25.149999618530273
2017-11-20,25.0
2017-11-21,25.0
2017-11-22,24.649999618530273
2017-11-24,24.700000762939453
2017-11-27,24.100000381469727
2017-11-28,24.399999618530273
2017-11-29,25.0
2017-11-30,24.899999618530273
2017-12-01,24.549999237060547
2017-12-04,24.5
2017-12-05,24.100000381469727
2017-12-06,23.450000762939453
2017-12-07,23.700000762939453
2017-12-08,23.5
2017-12-11,23.25
2017-12-12,22.950000762939453
2017-12-13,23.399999618530273
2017-12-14,21.899999618530273
2017-12-15,22.0
2017-12-18,21.600000381469727
2017-12-19,21.299999237060547
2017-12-20,22.200000762939453
2017-12-21,22.600000381469727
2017-12-22,22.200000762939453
2017-12-26,22.450000762939453
2017-12-27,22.200000762939453
2017-12-28,22.049999237060547
2017-12-29,22.0
2018-01-02,22.25
2018-01-03,22.149999618530273
2018-01-04,23.049999237060547
2018-01-05,23.75
2018-01-08,25.100000381469727
2018-01-09,25.350000381469727
2018-01-10,24.899999618530273
2018-01-11,24.5
2018-01-12,24.5
2018-01-16,24.299999237060547
2018-01-17,24.399999618530273
2018-01-18,23.700000762939453
2018-01-19,23.700000762939453
2018-01-22,23.0
2018-01-23,21.950000762939453
2018-01-24,21.350000381469727
2018-01-25,21.25
2018-01-26,21.549999237060547
2018-01-29,21.799999237060547
2018-01-30,21.450000762939453
2018-01-31,21.200000762939453
2018-02-01,21.100000381469727
2018-02-02,20.799999237060547
2018-02-05,20.450000762939453
2018-02-06,20.899999618530273
2018-02-07,21.850000381469727
2018-02-08,21.450000762939453
2018-02-09,21.450000762939453
2018-02-12,21.549999237060547
2018-02-13,21.75
2018-02-14,21.799999237060547
2018-02-15,21.899999618530273
2018-02-16,22.049999237060547
2018-02-20,21.600000381469727
2018-02-21,21.75
2018-02-22,21.700000762939453
2018-02-23,21.850000381469727
2018-02-26,21.649999618530273
2018-02-27,21.700000762939453
2018-02-28,21.649999618530273
2018-03-01,20.450000762939453
2018-03-02,20.450000762939453
2018-03-05,20.100000381469727
2018-03-06,20.700000762939453
2018-03-07,21.100000381469727
2018-03-08,21.049999237060547
2018-03-09,21.200000762939453
2018-03-12,21.200000762939453
2018-03-13,21.149999618530273
2018-03-14,20.049999237060547
2018-03-15,20.25
2018-03-16,19.950000762939453
2018-03-19,19.600000381469727
2018-03-20,19.549999237060547
2018-03-21,20.100000381469727
2018-03-22,19.0
2018-03-23,18.700000762939453
2018-03-26,18.950000762939453
2018-03-27,19.049999237060547
2018-03-28,19.200000762939453
2018-03-29,19.649999618530273
2018-04-02,18.950000762939453
2018-04-03,19.399999618530273
2018-04-04,20.149999618530273
2018-04-05,20.649999618530273
2018-04-06,20.25
2018-04-09,19.899999618530273
2018-04-10,20.100000381469727
2018-04-11,19.950000762939453
2018-04-12,19.700000762939453
2018-04-13,19.700000762939453
2018-04-16,19.649999618530273
2018-04-17,19.450000762939453
2018-04-18,19.399999618530273
2018-04-19,19.0
2018-04-20,18.799999237060547
2018-04-23,19.0
2018-04-24,18.549999237060547
2018-04-25,18.299999237060547
2018-04-26,19.0
2018-04-27,18.950000762939453
2018-04-30,18.450000762939453
2018-05-01,18.700000762939453
2018-05-02,18.700000762939453
2018-05-03,18.5
2018-05-04,18.75
2018-05-07,18.399999618530273
2018-05-08,18.450000762939453
2018-05-09,13.100000381469727
2018-05-10,12.680000305175781
2018-05-11,12.850000381469727
2018-05-14,13.649999618530273
2018-05-15,13.75
2018-05-16,14.699999809265137
2018-05-17,15.100000381469727
2018-05-18,15.149999618530273
2018-05-21,15.300000190734863
2018-05-22,15.350000381469727
2018-05-23,15.449999809265137
2018-05-24,15.25
2018-05-25,15.199999809265137
2018-05-29,14.550000190734863
2018-05-30,15.149999618530273
2018-05-31,15.649999618530273
2018-06-01,15.949999809265137
2018-06-04,15.899999618530273
2018-06-05,16.149999618530273
2018-06-06,16.549999237060547
2018-06-07,16.850000381469727
2018-06-08,16.950000762939453
2018-06-11,17.200000762939453
2018-06-12,16.700000762939453
2018-06-13,16.549999237060547
2018-06-14,16.649999618530273
2018-06-15,16.399999618530273
2018-06-18,16.950000762939453
2018-06-19,17.299999237060547
2018-06-20,17.399999618530273
2018-06-21,16.700000762939453
2018-06-22,16.5
2018-06-25,16.0
2018-06-26,16.5
2018-06-27,15.550000190734863
2018-06-28,15.050000190734863
2018-06-29,15.100000381469727
2018-07-02,15.75
2018-07-03,15.350000381469727
2018-07-05,15.649999618530273
2018-07-06,15.399999618530273
2018-07-09,15.800000190734863
2018-07-10,15.800000190734863
2018-07-11,15.75
2018-07-12,15.550000190734863
2018-07-13,15.550000190734863
2018-07-16,15.449999809265137
2018-07-17,15.5
2018-07-18,15.899999618530273
2018-07-19,16.25
2018-07-20,16.0
2018-07-23,15.850000381469727
2018-07-24,16.0
2018-07-25,14.949999809265137
2018-07-26,14.5
2018-07-27,14.350000381469727
2018-07-30,14.800000190734863
2018-07-31,15.75
2018-08-01,14.5
2018-08-02,15.0
2018-08-03,15.25
2018-08-06,15.0
2018-08-07,14.75
2018-08-08,17.950000762939453
2018-08-09,18.5
2018-08-10,18.450000762939453
2018-08-13,17.5
2018-08-14,17.25
2018-08-15,17.0
2018-08-16,17.549999237060547
2018-08-17,17.549999237060547
2018-08-20,18.799999237060547
2018-08-21,18.850000381469727
2018-08-22,18.700000762939453
2018-08-23,18.549999237060547
2018-08-24,18.899999618530273
2018-08-27,18.850000381469727
2018-08-28,18.799999237060547
2018-08-29,19.0
2018-08-30,18.75
2018-08-31,18.950000762939453
2018-09-04,19.100000381469727
2018-09-05,19.350000381469727
2018-09-06,19.200000762939453
2018-09-07,19.200000762939453
2018-09-10,19.100000381469727
2018-09-11,19.149999618530273
2018-09-12,18.950000762939453
2018-09-13,18.799999237060547
2018-09-14,19.0
2018-09-17,20.0
2018-09-18,21.0
2018-09-19,20.600000381469727
2018-09-20,20.799999237060547
2018-09-21,21.299999237060547
2018-09-24,20.850000381469727
2018-09-25,20.649999618530273
2018-09-26,20.75
2018-09-27,18.850000381469727
2018-09-28,18.549999237060547
2018-10-01,17.979999542236328
2018-10-02,17.950000762939453
2018-10-03,18.100000381469727
2018-10-04,17.549999237060547
2018-10-05,17.18000030517578
2018-10-08,17.25
2018-10-09,16.540000915527344
2018-10-10,16.360000610351562
2018-10-11,16.65999984741211
2018-10-12,16.899999618530273
2018-10-15,16.8700008392334
2018-10-16,17.739999771118164
2018-10-17,17.579999923706055
2018-10-18,17.110000610351562
2018-10-19,16.6200008392334
2018-10-22,16.6299991607666
2018-10-23,16.43000030517578
2018-10-24,15.390000343322754
2018-10-25,15.84000015258789
2018-10-26,15.630000114440918
2018-10-29,15.65999984741211
2018-10-30,16.030000686645508
2018-10-31,15.789999961853027
2018-11-01,16.489999771118164
2018-11-02,16.299999237060547
2018-11-05,16.229999542236328
2018-11-06,16.790000915527344
2018-11-07,14.779999732971191
2018-11-08,14.779999732971191
2018-11-09,14.619999885559082
2018-11-12,14.640000343322754
2018-11-13,14.869999885559082
2018-11-14,14.739999771118164
2018-11-15,15.289999961853027
2018-11-16,15.359999656677246
2018-11-19,15.239999771118164
2018-11-20,14.829999923706055
2018-11-21,15.220000267028809
2018-11-23,15.550000190734863
2018-11-26,15.75
2018-11-27,15.760000228881836
2018-11-28,16.200000762939453
2018-11-29,15.800000190734863
2018-11-30,15.649999618530273
2018-12-03,15.649999618530273
2018-12-04,14.920000076293945
2018-12-06,14.640000343322754
2018-12-07,15.020000457763672
2018-12-10,15.399999618530273
2018-12-11,15.229999542236328
2018-12-12,14.920000076293945
2018-12-13,14.5600004196167
2018-12-14,14.670000076293945
2018-12-17,14.34000015258789
2018-12-18,13.960000038146973
2018-12-19,14.0600004196167
2018-12-20,13.539999961853027
2018-12-21,13.09000015258789
2018-12-24,12.84000015258789
2018-12-26,12.739999771118164
2018-12-27,13.739999771118164
2018-12-28,13.25
2018-12-31,13.579999923706055
2019-01-02,13.8100004196167
2019-01-03,13.859999656677246
2019-01-04,14.180000305175781
2019-01-07,14.239999771118164
2019-01-08,14.050000190734863
2019-01-09,14.4399995803833
2019-01-10,14.029999732971191
2019-01-11,14.109999656677246
2019-01-14,13.970000267028809
2019-01-15,14.609999656677246
2019-01-16,15.0600004196167
2019-01-17,15.210000038146973
2019-01-18,15.369999885559082
2019-01-22,14.739999771118164
2019-01-23,14.670000076293945
2019-01-24,14.8100004196167
2019-01-25,14.819999694824219
2019-01-28,15.09000015258789
2019-01-29,15.109999656677246
2019-01-30,14.90999984741211
2019-01-31,15.380000114440918
2019-02-01,15.460000038146973
2019-02-04,15.819999694824219
2019-02-05,15.770000457763672
2019-02-06,15.0600004196167
2019-02-07,15.430000305175781
2019-02-08,15.680000305175781
2019-02-11,16.31999969482422
2019-02-12,16.309999465942383
2019-02-13,16.649999618530273
2019-02-14,16.399999618530273
2019-02-15,17.239999771118164
2019-02-19,17.190000534057617
2019-02-20,17.079999923706055
2019-02-21,16.920000076293945
2019-02-22,17.059999465942383
2019-02-25,16.760000228881836
2019-02-26,16.600000381469727
2019-02-27,16.780000686645508
2019-02-28,16.799999237060547
2019-03-01,17.010000228881836
2019-03-04,16.950000762939453
2019-03-05,16.940000534057617
2019-03-06,16.530000686645508
2019-03-07,16.440000534057617
2019-03-08,16.399999618530273
2019-03-11,16.670000076293945
2019-03-12,16.549999237060547
2019-03-13,16.280000686645508
2019-03-14,15.920000076293945
2019-03-15,15.869999885559082
2019-03-18,15.729999542236328
2019-03-19,15.539999961853027
2019-03-20,15.649999618530273
2019-03-21,15.680000305175781
2019-03-22,15.170000076293945
2019-03-25,15.510000228881836
2019-03-26,15.399999618530273
2019-03-27,15.449999809265137
2019-03-28,15.779999732971191
2019-03-29,15.609999656677246
2019-04-01,15.770000457763672
2019-04-02,15.680000305175781
2019-04-03,15.609999656677246
2019-04-04,15.720000267028809
2019-04-05,15.960000038146973
2019-04-08,15.4399995803833
2019-04-09,15.180000305175781
2019-04-10,15.239999771118164
2019-04-11,15.180000305175781
2019-04-12,14.979999542236328
2019-04-15,14.899999618530273
2019-04-16,15.229999542236328
2019-04-17,15.399999618530273
2019-04-18,15.479999542236328
2019-04-22,15.180000305175781
2019-04-23,15.449999809265137
2019-04-24,15.430000305175781
2019-04-25,15.130000114440918
2019-04-26,15.3100004196167
2019-04-29,15.170000076293945
2019-04-30,15.130000114440918
2019-05-01,14.960000038146973
2019-05-02,15.779999732971191
2019-05-03,16.469999313354492
2019-05-06,16.350000381469727
2019-05-07,15.720000267028809
2019-05-08,15.520000457763672
2019-05-09,15.470000267028809
2019-05-10,15.569999694824219
2019-05-13,15.3100004196167
2019-05-14,15.430000305175781
2019-05-15,15.380000114440918
2019-05-16,14.920000076293945
2019-05-17,14.920000076293945
2019-05-20,14.479999542236328
2019-05-21,14.510000228881836
2019-05-22,14.390000343322754
2019-05-23,14.199999809265137
2019-05-24,14.380000114440918
2019-05-28,14.279999732971191
2019-05-29,14.199999809265137
2019-05-30,13.9399995803833
2019-05-31,13.869999885559082
2019-06-03,13.90999984741211
2019-06-04,14.420000076293945
2019-06-05,14.300000190734863
2019-06-06,14.140000343322754
2019-06-07,14.399999618530273
2019-06-10,14.670000076293945
2019-06-11,14.550000190734863
2019-06-12,14.619999885559082
2019-06-13,14.420000076293945
2019-06-14,14.289999961853027
2019-06-17,14.130000114440918
2019-06-18,14.539999961853027
2019-06-19,14.609999656677246
2019-06-20,14.760000228881836
2019-06-21,14.630000114440918
2019-06-24,14.300000190734863
2019-06-25,14.670000076293945
2019-06-26,14.569999694824219
2019-06-27,14.6899995803833
2019-06-28,15.029999732971191
2019-07-01,15.050000190734863
2019-07-02,15.020000457763672
2019-07-03,15.140000343322754
2019-07-05,15.529999732971191
2019-07-08,15.260000228881836
2019-07-09,15.069999694824219
2019-07-10,15.220000267028809
2019-07-11,15.010000228881836
2019-07-12,15.0600004196167
2019-07-15,14.970000267028809
2019-07-16,15.170000076293945
2019-07-17,15.239999771118164
2019-07-18,14.960000038146973
2019-07-19,14.869999885559082
2019-07-22,14.609999656677246
2019-07-23,14.789999961853027
2019-07-24,14.920000076293945
2019-07-25,14.850000381469727
2019-07-26,14.640000343322754
2019-07-29,14.380000114440918
2019-07-30,14.430000305175781
2019-07-31,14.069999694824219
2019-08-01,13.930000305175781
2019-08-02,13.65999984741211
2019-08-05,13.920000076293945
2019-08-06,14.25
2019-08-07,15.4399995803833
2019-08-08,16.56999969482422
2019-08-09,16.399999618530273
2019-08-12,15.90999984741211
2019-08-13,16.0
2019-08-14,15.479999542236328
2019-08-15,15.100000381469727
2019-08-16,15.40999984741211
2019-08-19,15.5
2019-08-20,15.34000015258789
2019-08-21,15.350000381469727
2019-08-22,15.149999618530273
2019-08-23,14.600000381469727
2019-08-26,14.770000457763672
2019-08-27,14.449999809265137
2019-08-28,14.319999694824219
2019-08-29,14.949999809265137
2019-08-30,14.989999771118164
2019-09-03,14.859999656677246
2019-09-04,14.930000305175781
2019-09-05,14.319999694824219
2019-09-06,14.380000114440918
2019-09-09,14.960000038146973
2019-09-10,14.84000015258789
2019-09-11,15.0600004196167
2019-09-12,15.640000343322754
2019-09-13,16.030000686645508
2019-09-16,16.6200008392334
2019-09-17,16.600000381469727
2019-09-18,16.389999389648438
2019-09-19,16.729999542236328
2019-09-20,16.559999465942383
2019-09-23,15.850000381469727
2019-09-24,16.010000228881836
2019-09-25,16.3799991607666
2019-09-26,16.56999969482422
2019-09-27,16.610000610351562
2019-09-30,16.610000610351562
2019-10-01,16.399999618530273
2019-10-02,16.520000457763672
2019-10-03,16.43000030517578
2019-10-04,16.479999542236328
2019-10-07,16.520000457763672
2019-10-08,16.3799991607666
2019-10-09,16.18000030517578
2019-10-10,16.079999923706055
2019-10-11,16.56999969482422
2019-10-14,17.139999389648438
2019-10-15,16.739999771118164
2019-10-16,17.209999084472656
2019-10-17,17.719999313354492
2019-10-18,17.270000457763672
2019-10-21,17.59000015258789
2019-10-22,17.600000381469727
2019-10-23,17.65999984741211
2019-10-24,17.350000381469727
2019-10-25,17.290000915527344
2019-10-28,17.299999237060547
