,VZ
1992-10-09,20.796838760375977
1992-10-12,21.134084701538086
1992-10-13,21.30270767211914
1992-10-14,21.24650001525879
1992-10-15,21.415122985839844
1992-10-16,21.471330642700195
1992-10-19,21.30270767211914
1992-10-20,21.358915328979492
1992-10-21,21.24650001525879
1992-10-22,20.796838760375977
1992-10-23,20.740631103515625
1992-10-26,21.077877044677734
1992-10-27,21.190292358398438
1992-10-28,21.358915328979492
1992-10-29,21.358915328979492
1992-10-30,21.415122985839844
1992-11-02,21.527538299560547
1992-11-03,21.24650001525879
1992-11-04,21.077877044677734
1992-11-05,20.684423446655273
1992-11-06,20.403385162353516
1992-11-09,20.403385162353516
1992-11-10,20.009931564331055
1992-11-11,20.17855453491211
1992-11-12,20.066139221191406
1992-11-13,20.347177505493164
1992-11-16,20.347177505493164
1992-11-17,20.57200813293457
1992-11-18,20.90925407409668
1992-11-19,21.30270767211914
1992-11-20,21.471330642700195
1992-11-23,21.527538299560547
1992-11-24,21.527538299560547
1992-11-25,21.471330642700195
1992-11-27,21.190292358398438
1992-11-30,21.134084701538086
1992-12-01,21.30270767211914
1992-12-02,21.134084701538086
1992-12-03,21.24650001525879
1992-12-04,21.30270767211914
1992-12-07,21.808576583862305
1992-12-08,21.920991897583008
1992-12-09,21.97719955444336
1992-12-10,21.97719955444336
1992-12-11,22.37065315246582
1992-12-14,22.426860809326172
1992-12-15,22.595483779907227
1992-12-16,22.651691436767578
1992-12-17,23.157560348510742
1992-12-18,23.326183319091797
1992-12-21,23.83205223083496
1992-12-22,23.83205223083496
1992-12-23,24.16929817199707
1992-12-24,23.83205223083496
1992-12-28,23.157560348510742
1992-12-29,23.551015853881836
1992-12-30,23.157560348510742
1992-12-31,23.045146942138672
1993-01-04,23.213769912719727
1993-01-05,22.595483779907227
1993-01-06,23.045146942138672
1993-01-07,22.932729721069336
1993-01-08,22.37065315246582
1993-01-11,22.651691436767578
1993-01-12,22.820314407348633
1993-01-13,23.4385986328125
1993-01-14,23.607221603393555
1993-01-15,23.269975662231445
1993-01-18,23.551015853881836
1993-01-19,23.49480628967285
1993-01-20,23.045146942138672
1993-01-21,23.4385986328125
1993-01-22,24.056884765625
1993-01-25,23.77584457397461
1993-01-26,23.607221603393555
1993-01-27,23.49480628967285
1993-01-28,23.4385986328125
1993-01-29,23.213769912719727
1993-02-01,23.607221603393555
1993-02-02,23.83205223083496
1993-02-03,24.225507736206055
1993-02-04,24.000675201416016
1993-02-05,23.77584457397461
1993-02-08,23.71963882446289
1993-02-09,23.888261795043945
1993-02-10,24.11309051513672
1993-02-11,24.16929817199707
1993-02-12,24.337921142578125
1993-02-16,23.77584457397461
1993-02-17,24.39413070678711
1993-02-18,24.16929817199707
1993-02-19,24.787582397460938
1993-02-22,25.349660873413086
1993-02-23,25.068622589111328
1993-02-24,25.237245559692383
1993-02-25,25.12483024597168
1993-02-26,25.012414932250977
1993-03-01,24.899999618530273
1993-03-02,25.012414932250977
1993-03-03,25.012414932250977
1993-03-04,24.899999618530273
1993-03-05,24.618959426879883
1993-03-08,24.899999618530273
1993-03-09,24.50654411315918
1993-03-10,24.50654411315918
1993-03-11,23.71963882446289
1993-03-12,23.607221603393555
1993-03-15,23.71963882446289
1993-03-16,24.056884765625
1993-03-17,23.83205223083496
1993-03-18,23.888261795043945
1993-03-19,23.888261795043945
1993-03-22,24.11309051513672
1993-03-23,24.16929817199707
1993-03-24,24.450336456298828
1993-03-25,24.50654411315918
1993-03-26,24.50654411315918
1993-03-29,24.562753677368164
1993-03-30,24.73137664794922
1993-03-31,25.18103790283203
1993-04-01,25.12483024597168
1993-04-02,24.281713485717773
1993-04-05,24.337921142578125
1993-04-06,24.787582397460938
1993-04-07,24.675167083740234
1993-04-08,24.450336456298828
1993-04-12,24.562753677368164
1993-04-13,24.450336456298828
1993-04-14,24.39413070678711
1993-04-15,24.618959426879883
1993-04-16,24.618959426879883
1993-04-19,24.562753677368164
1993-04-20,24.675167083740234
1993-04-21,24.50654411315918
1993-04-22,23.83205223083496
1993-04-23,23.607221603393555
1993-04-26,23.77584457397461
1993-04-27,23.71963882446289
1993-04-28,23.269975662231445
1993-04-29,23.157560348510742
1993-04-30,23.10135269165039
1993-05-03,23.38239288330078
1993-05-04,23.269975662231445
1993-05-05,23.38239288330078
1993-05-06,23.49480628967285
1993-05-07,23.551015853881836
1993-05-10,23.77584457397461
1993-05-11,24.056884765625
1993-05-12,23.77584457397461
1993-05-13,23.49480628967285
1993-05-14,23.551015853881836
1993-05-17,23.326183319091797
1993-05-18,23.269975662231445
1993-05-19,23.83205223083496
1993-05-20,24.450336456298828
1993-05-21,23.944467544555664
1993-05-24,24.225507736206055
1993-05-25,24.225507736206055
1993-05-26,24.618959426879883
1993-05-27,24.618959426879883
1993-05-28,24.39413070678711
1993-06-01,24.562753677368164
1993-06-02,24.562753677368164
1993-06-03,24.73137664794922
1993-06-04,24.787582397460938
1993-06-07,25.068622589111328
1993-06-08,24.956205368041992
1993-06-09,25.12483024597168
1993-06-10,25.349660873413086
1993-06-11,25.51828384399414
1993-06-14,25.237245559692383
1993-06-15,25.293453216552734
1993-06-16,25.46207618713379
1993-06-17,25.51828384399414
1993-06-18,25.237245559692383
1993-06-21,25.686906814575195
1993-06-22,25.686906814575195
1993-06-23,25.967945098876953
1993-06-24,26.024152755737305
1993-06-25,25.9117374420166
1993-06-28,26.417606353759766
1993-06-29,26.473814010620117
1993-06-30,26.698644638061523
1993-07-01,26.417606353759766
1993-07-02,25.967945098876953
1993-07-06,25.7993221282959
1993-07-07,25.630699157714844
1993-07-08,26.24898338317871
1993-07-09,26.19277572631836
1993-07-12,26.136568069458008
1993-07-13,25.686906814575195
1993-07-14,25.630699157714844
1993-07-15,25.630699157714844
1993-07-16,25.51828384399414
1993-07-19,25.9117374420166
1993-07-20,25.7993221282959
1993-07-21,25.967945098876953
1993-07-22,26.19277572631836
1993-07-23,26.24898338317871
1993-07-26,26.698644638061523
1993-07-27,26.58622932434082
1993-07-28,26.58622932434082
1993-07-29,26.92347526550293
1993-07-30,26.754852294921875
1993-08-02,26.417606353759766
1993-08-03,26.024152755737305
1993-08-04,25.630699157714844
1993-08-05,25.85552978515625
1993-08-06,26.080360412597656
1993-08-09,26.417606353759766
1993-08-10,26.53002166748047
1993-08-11,26.417606353759766
1993-08-12,26.19277572631836
1993-08-13,26.473814010620117
1993-08-16,25.967945098876953
1993-08-17,25.51828384399414
1993-08-18,25.405868530273438
1993-08-19,25.237245559692383
1993-08-20,25.51828384399414
1993-08-23,25.51828384399414
1993-08-24,26.698644638061523
1993-08-25,27.429344177246094
1993-08-26,27.541759490966797
1993-08-27,27.485551834106445
1993-08-30,28.441082000732422
1993-08-31,28.834535598754883
1993-09-01,28.72212028503418
1993-09-02,28.665912628173828
1993-09-03,28.665912628173828
1993-09-07,28.609704971313477
1993-09-08,28.553497314453125
1993-09-09,28.497289657592773
1993-09-10,28.946950912475586
1993-09-13,29.003158569335938
1993-09-14,28.946950912475586
1993-09-15,29.05936622619629
1993-09-16,28.834535598754883
1993-09-17,28.946950912475586
1993-09-20,28.665912628173828
1993-09-21,28.272459030151367
1993-09-22,28.497289657592773
1993-09-23,28.160043716430664
1993-09-24,27.485551834106445
1993-09-27,28.160043716430664
1993-09-28,28.441082000732422
1993-09-29,28.553497314453125
1993-09-30,28.665912628173828
1993-10-01,28.497289657592773
1993-10-04,27.935213088989258
1993-10-05,27.71038246154785
1993-10-06,27.485551834106445
1993-10-07,27.148305892944336
1993-10-08,27.59796714782715
1993-10-11,26.698644638061523
1993-10-12,26.97968292236328
1993-10-13,28.946950912475586
1993-10-14,30.40835189819336
1993-10-15,30.12731170654297
1993-10-18,29.227989196777344
1993-10-19,29.05936622619629
1993-10-20,29.11557388305664
1993-10-21,28.497289657592773
1993-10-22,28.216251373291016
1993-10-25,27.71038246154785
1993-10-26,27.822797775268555
1993-10-27,28.272459030151367
1993-10-28,28.441082000732422
1993-10-29,28.609704971313477
1993-11-01,28.609704971313477
1993-11-02,28.77832794189453
1993-11-03,28.72212028503418
1993-11-04,28.834535598754883
1993-11-05,28.72212028503418
1993-11-08,28.77832794189453
1993-11-09,28.32866668701172
1993-11-10,27.935213088989258
1993-11-11,28.04762840270996
1993-11-12,27.766590118408203
1993-11-15,27.373136520385742
1993-11-16,27.71038246154785
1993-11-17,27.204513549804688
1993-11-18,26.811059951782227
1993-11-19,26.698644638061523
1993-11-22,26.080360412597656
1993-11-23,26.136568069458008
1993-11-24,26.417606353759766
1993-11-26,26.58622932434082
1993-11-29,26.867267608642578
1993-11-30,26.97968292236328
1993-12-01,26.97968292236328
1993-12-02,27.6541748046875
1993-12-03,27.59796714782715
1993-12-06,27.71038246154785
1993-12-07,27.541759490966797
1993-12-08,27.26072120666504
1993-12-09,26.811059951782227
1993-12-10,26.867267608642578
1993-12-13,27.429344177246094
1993-12-14,27.373136520385742
1993-12-15,27.26072120666504
1993-12-16,27.092098236083984
1993-12-17,27.31692886352539
1993-12-20,27.59796714782715
1993-12-21,27.373136520385742
1993-12-22,27.26072120666504
1993-12-23,27.204513549804688
1993-12-27,27.541759490966797
1993-12-28,27.204513549804688
1993-12-29,27.31692886352539
1993-12-30,27.204513549804688
1993-12-31,26.642436981201172
1994-01-03,26.361398696899414
1994-01-04,25.405868530273438
1994-01-05,25.12483024597168
1994-01-06,25.349660873413086
1994-01-07,25.012414932250977
1994-01-10,25.237245559692383
1994-01-11,25.12483024597168
1994-01-12,25.405868530273438
1994-01-13,25.293453216552734
1994-01-14,25.012414932250977
1994-01-17,24.16929817199707
1994-01-18,24.562753677368164
1994-01-19,25.12483024597168
1994-01-20,25.349660873413086
1994-01-21,25.18103790283203
1994-01-24,24.956205368041992
1994-01-25,25.12483024597168
1994-01-26,25.46207618713379
1994-01-27,25.574491500854492
1994-01-28,25.686906814575195
1994-01-31,25.51828384399414
1994-02-01,24.73137664794922
1994-02-02,24.899999618530273
1994-02-03,24.73137664794922
1994-02-04,24.337921142578125
1994-02-07,24.337921142578125
1994-02-08,24.281713485717773
1994-02-09,24.39413070678711
1994-02-10,24.450336456298828
1994-02-11,24.956205368041992
1994-02-14,24.562753677368164
1994-02-15,24.675167083740234
1994-02-16,24.450336456298828
1994-02-17,23.888261795043945
1994-02-18,23.83205223083496
1994-02-22,23.944467544555664
1994-02-23,23.71963882446289
1994-02-24,24.50654411315918
1994-02-25,24.337921142578125
1994-02-28,24.618959426879883
1994-03-01,24.056884765625
1994-03-02,24.056884765625
1994-03-03,23.77584457397461
1994-03-04,23.83205223083496
1994-03-07,24.000675201416016
1994-03-08,24.225507736206055
1994-03-09,24.11309051513672
1994-03-10,23.888261795043945
1994-03-11,23.607221603393555
1994-03-14,23.83205223083496
1994-03-15,23.71963882446289
1994-03-16,23.607221603393555
1994-03-17,23.83205223083496
1994-03-18,23.49480628967285
1994-03-21,23.4385986328125
1994-03-22,23.49480628967285
1994-03-23,23.663429260253906
1994-03-24,24.11309051513672
1994-03-25,24.39413070678711
1994-03-28,24.16929817199707
1994-03-29,23.77584457397461
1994-03-30,23.10135269165039
1994-03-31,23.269975662231445
1994-04-04,22.988937377929688
1994-04-05,22.595483779907227
1994-04-06,22.31444549560547
1994-04-07,22.31444549560547
1994-04-08,22.37065315246582
1994-04-11,22.70789909362793
1994-04-12,22.876522064208984
1994-04-13,23.157560348510742
1994-04-14,23.10135269165039
1994-04-15,23.326183319091797
1994-04-18,22.932729721069336
1994-04-19,23.045146942138672
1994-04-20,24.11309051513672
1994-04-21,24.618959426879883
1994-04-22,24.16929817199707
1994-04-25,24.11309051513672
1994-04-26,23.888261795043945
1994-04-28,23.4385986328125
1994-04-29,23.269975662231445
1994-05-02,23.38239288330078
1994-05-03,23.38239288330078
1994-05-04,23.38239288330078
1994-05-05,23.326183319091797
1994-05-06,22.876522064208984
1994-05-09,22.651691436767578
1994-05-10,22.932729721069336
1994-05-11,22.651691436767578
1994-05-12,22.76410675048828
1994-05-13,22.820314407348633
1994-05-16,23.045146942138672
1994-05-17,23.77584457397461
1994-05-18,24.16929817199707
1994-05-19,24.225507736206055
1994-05-20,24.16929817199707
1994-05-23,23.77584457397461
1994-05-24,23.49480628967285
1994-05-25,23.49480628967285
1994-05-26,23.663429260253906
1994-05-27,24.056884765625
1994-05-31,24.000675201416016
1994-06-01,24.16929817199707
1994-06-02,24.16929817199707
1994-06-03,24.281713485717773
1994-06-06,24.73137664794922
1994-06-07,24.618959426879883
1994-06-08,24.73137664794922
1994-06-09,24.84379005432129
1994-06-10,25.405868530273438
1994-06-13,25.068622589111328
1994-06-14,25.237245559692383
1994-06-15,24.84379005432129
1994-06-16,25.237245559692383
1994-06-17,24.84379005432129
1994-06-20,25.12483024597168
1994-06-21,25.18103790283203
1994-06-22,24.84379005432129
1994-06-23,24.899999618530273
1994-06-24,24.50654411315918
1994-06-27,24.50654411315918
1994-06-28,24.50654411315918
1994-06-29,24.899999618530273
1994-06-30,25.18103790283203
1994-07-01,25.012414932250977
1994-07-05,24.618959426879883
1994-07-06,24.562753677368164
1994-07-07,24.73137664794922
1994-07-08,24.787582397460938
1994-07-11,24.899999618530273
1994-07-12,24.84379005432129
1994-07-13,24.899999618530273
1994-07-14,25.068622589111328
1994-07-15,25.18103790283203
1994-07-18,25.012414932250977
1994-07-19,24.956205368041992
1994-07-20,25.18103790283203
1994-07-21,24.899999618530273
1994-07-22,24.84379005432129
1994-07-25,24.675167083740234
1994-07-26,24.899999618530273
1994-07-27,24.73137664794922
1994-07-28,25.12483024597168
1994-07-29,25.46207618713379
1994-08-01,26.080360412597656
1994-08-02,25.967945098876953
1994-08-03,25.967945098876953
1994-08-04,26.080360412597656
1994-08-05,26.136568069458008
1994-08-08,26.024152755737305
1994-08-09,25.46207618713379
1994-08-10,25.630699157714844
1994-08-11,25.630699157714844
1994-08-12,25.9117374420166
1994-08-15,25.46207618713379
1994-08-16,25.46207618713379
1994-08-17,25.237245559692383
1994-08-18,25.012414932250977
1994-08-19,25.012414932250977
1994-08-22,24.618959426879883
1994-08-23,24.562753677368164
1994-08-24,24.84379005432129
1994-08-25,24.50654411315918
1994-08-26,24.618959426879883
1994-08-29,24.675167083740234
1994-08-30,24.618959426879883
1994-08-31,24.618959426879883
1994-09-01,24.562753677368164
1994-09-02,24.562753677368164
1994-09-06,24.562753677368164
1994-09-07,24.450336456298828
1994-09-08,24.337921142578125
1994-09-09,23.83205223083496
1994-09-12,24.000675201416016
1994-09-13,23.663429260253906
1994-09-14,23.71963882446289
1994-09-15,24.562753677368164
1994-09-16,24.11309051513672
1994-09-19,24.11309051513672
1994-09-20,23.71963882446289
1994-09-21,23.888261795043945
1994-09-22,23.888261795043945
1994-09-23,23.888261795043945
1994-09-26,24.225507736206055
1994-09-27,24.618959426879883
1994-09-28,24.450336456298828
1994-09-29,23.888261795043945
1994-09-30,23.83205223083496
1994-10-03,23.77584457397461
1994-10-04,22.932729721069336
1994-10-05,22.876522064208984
1994-10-06,22.876522064208984
1994-10-07,22.988937377929688
1994-10-10,22.76410675048828
1994-10-11,23.10135269165039
1994-10-12,22.820314407348633
1994-10-13,23.326183319091797
1994-10-14,23.71963882446289
1994-10-17,23.38239288330078
1994-10-18,23.10135269165039
1994-10-19,23.4385986328125
1994-10-20,22.988937377929688
1994-10-21,23.10135269165039
1994-10-24,22.483068466186523
1994-10-25,22.483068466186523
1994-10-26,22.539276123046875
1994-10-27,23.269975662231445
1994-10-28,23.4385986328125
1994-10-31,23.551015853881836
1994-11-01,23.4385986328125
1994-11-02,23.269975662231445
1994-11-03,23.4385986328125
1994-11-04,23.157560348510742
1994-11-07,23.157560348510742
1994-11-08,23.551015853881836
1994-11-09,23.157560348510742
1994-11-10,22.820314407348633
1994-11-11,22.988937377929688
1994-11-14,22.932729721069336
1994-11-15,22.595483779907227
1994-11-16,22.539276123046875
1994-11-17,22.876522064208984
1994-11-18,22.876522064208984
1994-11-21,22.876522064208984
1994-11-22,22.483068466186523
1994-11-23,22.76410675048828
1994-11-25,22.820314407348633
1994-11-28,22.539276123046875
1994-11-29,22.595483779907227
1994-11-30,22.539276123046875
1994-12-01,22.03340721130371
1994-12-02,22.651691436767578
1994-12-05,22.595483779907227
1994-12-06,22.651691436767578
1994-12-07,22.483068466186523
1994-12-08,22.37065315246582
1994-12-09,22.31444549560547
1994-12-12,22.595483779907227
1994-12-13,22.595483779907227
1994-12-14,23.213769912719727
1994-12-15,23.10135269165039
1994-12-16,23.213769912719727
1994-12-19,22.876522064208984
1994-12-20,22.651691436767578
1994-12-21,22.539276123046875
1994-12-22,22.76410675048828
1994-12-23,22.876522064208984
1994-12-27,22.932729721069336
1994-12-28,22.932729721069336
1994-12-29,22.539276123046875
1994-12-30,22.37065315246582
1995-01-03,22.651691436767578
1995-01-04,22.202030181884766
1995-01-05,22.145822525024414
1995-01-06,22.03340721130371
1995-01-09,22.03340721130371
1995-01-10,22.03340721130371
1995-01-11,21.97719955444336
1995-01-12,22.145822525024414
1995-01-13,22.37065315246582
1995-01-16,22.595483779907227
1995-01-17,22.932729721069336
1995-01-18,22.876522064208984
1995-01-19,22.76410675048828
1995-01-20,22.76410675048828
1995-01-23,22.70789909362793
1995-01-24,22.932729721069336
1995-01-25,23.607221603393555
1995-01-26,24.225507736206055
1995-01-27,24.899999618530273
1995-01-30,24.562753677368164
1995-01-31,24.39413070678711
1995-02-01,24.000675201416016
1995-02-02,23.888261795043945
1995-02-03,24.056884765625
1995-02-06,24.281713485717773
1995-02-07,24.39413070678711
1995-02-08,24.50654411315918
1995-02-09,24.16929817199707
1995-02-10,24.16929817199707
1995-02-13,23.944467544555664
1995-02-14,23.944467544555664
1995-02-15,24.000675201416016
1995-02-16,24.056884765625
1995-02-17,23.4385986328125
1995-02-21,23.269975662231445
1995-02-22,23.888261795043945
1995-02-23,24.056884765625
1995-02-24,24.281713485717773
1995-02-27,23.944467544555664
1995-02-28,24.11309051513672
1995-03-01,23.71963882446289
1995-03-02,23.71963882446289
1995-03-03,23.4385986328125
1995-03-06,23.157560348510742
1995-03-07,23.157560348510742
1995-03-08,23.045146942138672
1995-03-09,23.213769912719727
1995-03-10,23.71963882446289
1995-03-13,23.83205223083496
1995-03-14,24.225507736206055
1995-03-15,24.056884765625
1995-03-16,24.337921142578125
1995-03-17,23.944467544555664
1995-03-20,23.944467544555664
1995-03-21,23.326183319091797
1995-03-22,23.71963882446289
1995-03-23,24.056884765625
1995-03-24,24.337921142578125
1995-03-27,24.73137664794922
1995-03-28,24.73137664794922
1995-03-29,24.50654411315918
1995-03-30,24.11309051513672
1995-03-31,23.77584457397461
1995-04-03,24.225507736206055
1995-04-04,24.281713485717773
1995-04-05,24.281713485717773
1995-04-06,24.337921142578125
1995-04-07,24.450336456298828
1995-04-10,24.16929817199707
1995-04-11,24.16929817199707
1995-04-12,24.562753677368164
1995-04-13,24.562753677368164
1995-04-17,24.056884765625
1995-04-18,23.4385986328125
1995-04-19,23.83205223083496
1995-04-20,23.944467544555664
1995-04-21,24.16929817199707
1995-04-24,24.056884765625
1995-04-25,24.225507736206055
1995-04-26,24.337921142578125
1995-04-27,24.39413070678711
1995-04-28,24.562753677368164
1995-05-01,24.562753677368164
1995-05-02,24.50654411315918
1995-05-03,24.787582397460938
1995-05-04,24.73137664794922
1995-05-05,24.899999618530273
1995-05-08,25.237245559692383
1995-05-09,25.405868530273438
1995-05-10,25.405868530273438
1995-05-11,25.18103790283203
1995-05-12,25.574491500854492
1995-05-15,25.630699157714844
1995-05-16,24.675167083740234
1995-05-17,24.16929817199707
1995-05-18,24.16929817199707
1995-05-19,24.281713485717773
1995-05-22,24.50654411315918
1995-05-23,24.39413070678711
1995-05-24,24.11309051513672
1995-05-25,24.225507736206055
1995-05-26,23.944467544555664
1995-05-30,24.39413070678711
1995-05-31,24.956205368041992
1995-06-01,24.956205368041992
1995-06-02,24.73137664794922
1995-06-05,25.012414932250977
1995-06-06,25.012414932250977
1995-06-07,24.50654411315918
1995-06-08,24.225507736206055
1995-06-09,24.056884765625
1995-06-12,24.337921142578125
1995-06-13,24.84379005432129
1995-06-14,24.50654411315918
1995-06-15,24.956205368041992
1995-06-16,25.630699157714844
1995-06-19,25.85552978515625
1995-06-20,25.743114471435547
1995-06-21,25.574491500854492
1995-06-22,26.473814010620117
1995-06-23,26.19277572631836
1995-06-26,25.85552978515625
1995-06-27,26.024152755737305
1995-06-28,25.9117374420166
1995-06-29,25.630699157714844
1995-06-30,25.18103790283203
1995-07-03,25.349660873413086
1995-07-05,25.51828384399414
1995-07-06,26.080360412597656
1995-07-07,25.967945098876953
1995-07-10,25.51828384399414
1995-07-11,25.686906814575195
1995-07-12,25.686906814575195
1995-07-13,25.18103790283203
1995-07-14,25.237245559692383
1995-07-17,25.068622589111328
1995-07-18,24.675167083740234
1995-07-19,25.574491500854492
1995-07-20,25.967945098876953
1995-07-21,26.080360412597656
1995-07-24,25.9117374420166
1995-07-25,26.024152755737305
1995-07-26,26.24898338317871
1995-07-27,26.24898338317871
1995-07-28,26.080360412597656
1995-07-31,25.743114471435547
1995-08-01,25.46207618713379
1995-08-02,26.305191040039062
1995-08-03,26.473814010620117
1995-08-04,26.417606353759766
1995-08-07,26.473814010620117
1995-08-08,26.811059951782227
1995-08-09,26.305191040039062
1995-08-10,26.080360412597656
1995-08-11,25.7993221282959
1995-08-14,26.080360412597656
1995-08-15,26.19277572631836
1995-08-16,26.24898338317871
1995-08-17,26.080360412597656
1995-08-18,26.024152755737305
1995-08-21,26.417606353759766
1995-08-22,26.136568069458008
1995-08-23,25.967945098876953
1995-08-24,26.080360412597656
1995-08-25,26.698644638061523
1995-08-28,26.811059951782227
1995-08-29,26.811059951782227
1995-08-30,26.473814010620117
1995-08-31,26.754852294921875
1995-09-01,26.473814010620117
1995-09-05,26.417606353759766
1995-09-06,26.361398696899414
1995-09-07,26.24898338317871
1995-09-08,26.53002166748047
1995-09-11,26.417606353759766
1995-09-12,26.473814010620117
1995-09-13,26.417606353759766
1995-09-14,27.148305892944336
1995-09-15,27.71038246154785
1995-09-18,27.541759490966797
1995-09-19,27.6541748046875
1995-09-20,27.59796714782715
1995-09-21,27.373136520385742
1995-09-22,27.429344177246094
1995-09-25,27.31692886352539
1995-09-26,27.31692886352539
1995-09-27,27.148305892944336
1995-09-28,27.766590118408203
1995-09-29,27.59796714782715
1995-10-02,27.822797775268555
1995-10-03,27.71038246154785
1995-10-04,27.6541748046875
1995-10-05,27.035890579223633
1995-10-06,26.867267608642578
1995-10-09,27.092098236083984
1995-10-10,27.035890579223633
1995-10-11,27.541759490966797
1995-10-12,27.485551834106445
1995-10-13,27.935213088989258
1995-10-16,27.766590118408203
1995-10-17,27.879005432128906
1995-10-18,27.879005432128906
1995-10-19,28.553497314453125
1995-10-20,28.665912628173828
1995-10-23,28.665912628173828
1995-10-24,28.834535598754883
1995-10-25,29.11557388305664
1995-10-26,28.77832794189453
1995-10-27,28.77832794189453
1995-10-30,29.05936622619629
1995-10-31,28.553497314453125
1995-11-01,28.72212028503418
1995-11-02,29.11557388305664
1995-11-03,28.665912628173828
1995-11-06,28.609704971313477
1995-11-07,28.553497314453125
1995-11-08,28.72212028503418
1995-11-09,28.32164192199707
1995-11-10,28.103836059570312
1995-11-13,27.935213088989258
1995-11-14,28.38487434387207
1995-11-15,28.497289657592773
1995-11-16,28.77832794189453
1995-11-17,29.003158569335938
1995-11-20,28.72212028503418
1995-11-21,29.284196853637695
1995-11-22,28.665912628173828
1995-11-24,28.609704971313477
1995-11-27,28.890743255615234
1995-11-28,29.171781539916992
1995-11-29,28.946950912475586
1995-11-30,28.32866668701172
1995-12-01,28.946950912475586
1995-12-04,29.621442794799805
1995-12-05,29.11557388305664
1995-12-06,29.3966121673584
1995-12-07,28.890743255615234
1995-12-08,29.171781539916992
1995-12-11,29.733858108520508
1995-12-12,29.5090274810791
1995-12-13,30.295934677124023
1995-12-14,30.014896392822266
1995-12-15,30.85801124572754
1995-12-18,30.12731170654297
1995-12-19,30.352142333984375
1995-12-20,30.239728927612305
1995-12-21,29.565235137939453
1995-12-22,29.5090274810791
1995-12-26,30.071104049682617
1995-12-27,30.18351936340332
1995-12-28,30.014896392822266
1995-12-29,30.071104049682617
1996-01-02,30.464557647705078
1996-01-03,31.420089721679688
1996-01-04,30.85801124572754
1996-01-05,31.19525718688965
1996-01-08,30.970426559448242
1996-01-09,30.935298919677734
1996-01-10,30.689388275146484
1996-01-11,30.914220809936523
1996-01-12,30.914220809936523
1996-01-15,31.139049530029297
1996-01-16,31.757335662841797
1996-01-17,31.532503128051758
1996-01-18,31.420089721679688
1996-01-19,31.082843780517578
1996-01-22,30.576974868774414
1996-01-23,30.295934677124023
1996-01-24,30.74559783935547
1996-01-25,30.40835189819336
1996-01-26,30.464557647705078
1996-01-29,30.352142333984375
1996-01-30,30.40835189819336
1996-01-31,30.970426559448242
1996-02-01,31.026634216308594
1996-02-02,30.970426559448242
1996-02-05,31.363880157470703
1996-02-06,31.757335662841797
1996-02-07,32.54424285888672
1996-02-08,32.31941223144531
1996-02-09,32.54424285888672
1996-02-12,33.443565368652344
1996-02-13,33.05010986328125
1996-02-14,32.488033294677734
1996-02-15,31.588712692260742
1996-02-16,30.74559783935547
1996-02-20,30.12731170654297
1996-02-21,30.40835189819336
1996-02-22,30.74559783935547
1996-02-23,30.576974868774414
1996-02-26,29.79006576538086
1996-02-27,29.621442794799805
1996-02-28,29.677650451660156
1996-02-29,29.733858108520508
1996-03-01,29.733858108520508
1996-03-04,29.5090274810791
1996-03-05,29.565235137939453
1996-03-06,29.3966121673584
1996-03-07,29.227989196777344
1996-03-08,28.609704971313477
1996-03-11,28.77832794189453
1996-03-12,28.160043716430664
1996-03-13,27.99142074584961
1996-03-14,27.541759490966797
1996-03-15,27.6541748046875
1996-03-18,28.32866668701172
1996-03-19,28.665912628173828
1996-03-20,29.05936622619629
1996-03-21,28.946950912475586
1996-03-22,28.946950912475586
1996-03-25,28.946950912475586
1996-03-26,28.890743255615234
1996-03-27,28.609704971313477
1996-03-28,27.935213088989258
1996-03-29,27.822797775268555
1996-04-01,28.38487434387207
1996-04-02,28.609704971313477
1996-04-03,28.160043716430664
1996-04-04,27.879005432128906
1996-04-08,27.035890579223633
1996-04-09,26.97968292236328
1996-04-10,27.541759490966797
1996-04-11,26.754852294921875
1996-04-12,27.485551834106445
1996-04-15,27.59796714782715
1996-04-16,27.092098236083984
1996-04-17,27.822797775268555
1996-04-18,28.103836059570312
1996-04-19,29.227989196777344
1996-04-22,30.239728927612305
1996-04-23,29.79006576538086
1996-04-24,29.3966121673584
1996-04-25,30.071104049682617
1996-04-26,29.5090274810791
1996-04-29,29.284196853637695
1996-04-30,29.227989196777344
1996-05-01,29.11557388305664
1996-05-02,28.32866668701172
1996-05-03,28.160043716430664
1996-05-06,28.160043716430664
1996-05-07,28.103836059570312
1996-05-08,28.441082000732422
1996-05-09,28.72212028503418
1996-05-10,29.284196853637695
1996-05-13,29.340404510498047
1996-05-14,29.171781539916992
1996-05-15,28.77832794189453
1996-05-16,28.890743255615234
1996-05-17,28.834535598754883
1996-05-20,28.272459030151367
1996-05-21,28.665912628173828
1996-05-22,28.497289657592773
1996-05-23,28.216251373291016
1996-05-24,28.72212028503418
1996-05-28,28.553497314453125
1996-05-29,28.272459030151367
1996-05-30,27.879005432128906
1996-05-31,28.04762840270996
1996-06-03,27.541759490966797
1996-06-04,27.71038246154785
1996-06-05,28.441082000732422
1996-06-06,28.160043716430664
1996-06-07,28.160043716430664
1996-06-10,28.38487434387207
1996-06-11,28.103836059570312
1996-06-12,27.71038246154785
1996-06-13,27.59796714782715
1996-06-14,27.485551834106445
1996-06-17,27.31692886352539
1996-06-18,27.035890579223633
