,ASPU
2016-10-17,2.7119998931884766
2016-10-18,3.240000009536743
2016-10-19,3.240000009536743
2016-10-20,3.240000009536743
2016-10-21,3.0
2016-10-24,3.119999885559082
2016-10-25,3.0
2016-10-26,3.119999885559082
2016-10-27,3.0
2016-10-28,3.1080000400543213
2016-10-31,3.0
2016-11-01,2.940000057220459
2016-11-02,3.0239999294281006
2016-11-03,3.0
2016-11-04,3.0
2016-11-07,3.0
2016-11-08,3.119999885559082
2016-11-09,3.359999895095825
2016-11-10,3.0
2016-11-11,3.0
2016-11-14,3.0
2016-11-15,3.131999969482422
2016-11-16,3.180000066757202
2016-11-17,3.240000009536743
2016-11-18,3.2279999256134033
2016-11-21,3.240000009536743
2016-11-22,3.299999952316284
2016-11-23,3.240000009536743
2016-11-25,3.299999952316284
2016-11-28,3.240000009536743
2016-11-29,3.180000066757202
2016-11-30,3.119999885559082
2016-12-01,3.119999885559082
2016-12-02,3.119999885559082
2016-12-05,3.240000009536743
2016-12-06,3.240000009536743
2016-12-07,3.7799999713897705
2016-12-08,3.5999999046325684
2016-12-09,3.7200000286102295
2016-12-12,3.8399999141693115
2016-12-13,3.8399999141693115
2016-12-14,3.5759999752044678
2016-12-15,3.7200000286102295
2016-12-16,3.5160000324249268
2016-12-19,3.75600004196167
2016-12-20,3.7679998874664307
2016-12-21,3.7200000286102295
2016-12-22,3.696000099182129
2016-12-23,3.7200000286102295
2016-12-27,3.7200000286102295
2016-12-28,3.5160000324249268
2016-12-29,3.4200000762939453
2016-12-30,3.431999921798706
2017-01-03,3.359999895095825
2017-01-04,3.4200000762939453
2017-01-05,3.4200000762939453
2017-01-06,3.240000009536743
2017-01-09,3.4079999923706055
2017-01-10,3.5999999046325684
2017-01-11,3.4000000953674316
2017-01-12,3.5199999809265137
2017-01-13,3.75
2017-01-17,3.690000057220459
2017-01-18,3.5
2017-01-19,3.5
2017-01-20,3.549999952316284
2017-01-23,3.5999999046325684
2017-01-24,3.509999990463257
2017-01-25,3.5
2017-01-26,3.5
2017-01-27,3.4800000190734863
2017-01-30,3.5799999237060547
2017-01-31,3.6500000953674316
2017-02-01,3.630000114440918
2017-02-02,3.549999952316284
2017-02-03,3.549999952316284
2017-02-06,3.4800000190734863
2017-02-07,3.5999999046325684
2017-02-08,3.5
2017-02-09,3.549999952316284
2017-02-10,3.450000047683716
2017-02-13,3.4200000762939453
2017-02-14,3.309999942779541
2017-02-15,3.4000000953674316
2017-02-16,3.3499999046325684
2017-02-17,3.200000047683716
2017-02-21,3.6500000953674316
2017-02-22,3.549999952316284
2017-02-23,3.569999933242798
2017-02-24,3.6500000953674316
2017-02-27,3.6500000953674316
2017-02-28,3.5799999237060547
2017-03-01,3.559999942779541
2017-03-02,3.559999942779541
2017-03-03,3.5999999046325684
2017-03-06,3.700000047683716
2017-03-07,3.7200000286102295
2017-03-08,3.740000009536743
2017-03-09,3.75
2017-03-10,4.070000171661377
2017-03-13,4.639999866485596
2017-03-14,4.650000095367432
2017-03-15,4.699999809265137
2017-03-16,4.5
2017-03-17,4.5
2017-03-20,4.329999923706055
2017-03-21,4.150000095367432
2017-03-22,4.050000190734863
2017-03-23,4.050000190734863
2017-03-24,4.150000095367432
2017-03-27,4.199999809265137
2017-03-28,4.329999923706055
2017-03-29,4.199999809265137
2017-03-30,3.9600000381469727
2017-03-31,4.119999885559082
2017-04-03,4.179999828338623
2017-04-04,4.099999904632568
2017-04-05,4.019999980926514
2017-04-06,4.0
2017-04-07,3.9200000762939453
2017-04-10,4.300000190734863
2017-04-11,4.199999809265137
2017-04-12,4.349999904632568
2017-04-13,4.320000171661377
2017-04-17,4.380000114440918
2017-04-18,4.420000076293945
2017-04-19,4.909999847412109
2017-04-20,4.949999809265137
2017-04-21,4.96999979019165
2017-04-24,4.559999942779541
2017-04-25,4.900000095367432
2017-04-26,4.679999828338623
2017-04-27,4.650000095367432
2017-04-28,4.889999866485596
2017-05-01,4.949999809265137
2017-05-02,5.199999809265137
2017-05-03,5.099999904632568
2017-05-04,5.03000020980835
2017-05-05,4.880000114440918
2017-05-08,4.739999771118164
2017-05-09,4.938000202178955
2017-05-10,5.0
2017-05-11,5.0
2017-05-12,4.900000095367432
2017-05-15,5.099999904632568
2017-05-16,5.170000076293945
2017-05-17,5.199999809265137
2017-05-18,5.300000190734863
2017-05-19,5.449999809265137
2017-05-22,5.360000133514404
2017-05-23,5.849999904632568
2017-05-24,5.900000095367432
2017-05-25,5.849999904632568
2017-05-26,5.980000019073486
2017-05-30,5.949999809265137
2017-05-31,6.175000190734863
2017-06-01,6.699999809265137
2017-06-02,6.699999809265137
2017-06-05,6.670000076293945
2017-06-06,6.449999809265137
2017-06-07,6.460000038146973
2017-06-08,6.300000190734863
2017-06-09,6.28000020980835
2017-06-12,6.239999771118164
2017-06-13,6.239999771118164
2017-06-14,6.199999809265137
2017-06-15,6.21999979019165
2017-06-16,6.489999771118164
2017-06-19,6.489999771118164
2017-06-20,6.5
2017-06-21,6.5
2017-06-22,6.5
2017-06-23,6.75
2017-06-26,6.949999809265137
2017-06-27,6.900000095367432
2017-06-28,6.900000095367432
2017-06-29,7.039999961853027
2017-06-30,7.119999885559082
2017-07-03,7.449999809265137
2017-07-05,7.5
2017-07-06,7.5
2017-07-07,7.489999771118164
2017-07-10,7.449999809265137
2017-07-11,7.179999828338623
2017-07-12,7.179999828338623
2017-07-13,7.179999828338623
2017-07-14,7.170000076293945
2017-07-17,7.170000076293945
2017-07-18,7.170000076293945
2017-07-19,6.900000095367432
2017-07-20,6.75
2017-07-21,6.789999961853027
2017-07-24,7.0
2017-07-25,7.019999980926514
2017-07-26,6.25
2017-07-27,6.199999809265137
2017-07-28,6.050000190734863
2017-07-31,6.5
2017-08-01,6.849999904632568
2017-08-02,6.5
2017-08-03,6.340000152587891
2017-08-04,6.230000019073486
2017-08-07,6.320000171661377
2017-08-08,6.2179999351501465
2017-08-09,6.099999904632568
2017-08-10,6.099999904632568
2017-08-11,6.099999904632568
2017-08-14,5.96999979019165
2017-08-15,5.849999904632568
2017-08-16,6.099999904632568
2017-08-17,6.099999904632568
2017-08-18,6.0
2017-08-21,5.949999809265137
2017-08-22,5.829999923706055
2017-08-23,5.980000019073486
2017-08-24,5.96999979019165
2017-08-25,5.75
2017-08-28,5.690000057220459
2017-08-29,5.550000190734863
2017-08-30,5.5
2017-08-31,5.880000114440918
2017-09-01,5.989999771118164
2017-09-05,5.849999904632568
2017-09-06,6.699999809265137
2017-09-07,6.909999847412109
2017-09-08,7.099999904632568
2017-09-11,6.980000019073486
2017-09-12,7.199999809265137
2017-09-13,6.940000057220459
2017-09-14,6.929999828338623
2017-09-15,6.769999980926514
2017-09-18,6.460000038146973
2017-09-19,6.210000038146973
2017-09-20,6.289999961853027
2017-09-21,6.329999923706055
2017-09-22,6.349999904632568
2017-09-25,6.284999847412109
2017-09-26,6.25
2017-09-27,6.119999885559082
2017-09-28,6.179999828338623
2017-09-29,6.28000020980835
2017-10-02,6.329999923706055
2017-10-03,6.510000228881836
2017-10-04,6.71999979019165
2017-10-05,6.690000057220459
2017-10-06,7.28000020980835
2017-10-09,7.519999980926514
2017-10-10,7.880000114440918
2017-10-11,7.5
2017-10-12,7.730000019073486
2017-10-13,7.710000038146973
2017-10-16,7.804999828338623
2017-10-17,7.900000095367432
2017-10-18,7.789999961853027
2017-10-19,7.710000038146973
2017-10-20,7.900000095367432
2017-10-23,7.949999809265137
2017-10-24,7.829999923706055
2017-10-25,7.650000095367432
2017-10-26,7.599999904632568
2017-10-27,7.900000095367432
2017-10-30,7.900000095367432
2017-10-31,7.949999809265137
2017-11-01,8.100000381469727
2017-11-02,8.260000228881836
2017-11-03,8.729999542236328
2017-11-06,8.0600004196167
2017-11-07,8.050000190734863
2017-11-08,8.029999732971191
2017-11-09,8.59000015258789
2017-11-10,8.100000381469727
2017-11-13,8.170000076293945
2017-11-14,8.069999694824219
2017-11-15,8.59000015258789
2017-11-16,8.890000343322754
2017-11-17,8.869999885559082
2017-11-20,8.84000015258789
2017-11-21,8.875
2017-11-22,8.800000190734863
2017-11-24,9.0
2017-11-27,8.460000038146973
2017-11-28,8.09000015258789
2017-11-29,8.239999771118164
2017-11-30,8.489999771118164
2017-12-01,8.460000038146973
2017-12-04,8.270000457763672
2017-12-05,8.149999618530273
2017-12-06,7.880000114440918
2017-12-07,8.149999618530273
2017-12-08,8.5
2017-12-11,8.289999961853027
2017-12-12,8.229999542236328
2017-12-13,8.630000114440918
2017-12-14,9.0
2017-12-15,8.65999984741211
2017-12-18,8.699999809265137
2017-12-19,8.538000106811523
2017-12-20,8.390000343322754
2017-12-21,8.40999984741211
2017-12-22,8.420000076293945
2017-12-26,8.4399995803833
2017-12-27,8.5
2017-12-28,8.369999885559082
2017-12-29,8.920000076293945
2018-01-02,8.649999618530273
2018-01-03,9.069999694824219
2018-01-04,9.170000076293945
2018-01-05,8.779999732971191
2018-01-08,8.430000305175781
2018-01-09,8.529999732971191
2018-01-10,8.479999542236328
2018-01-11,8.770000457763672
2018-01-12,8.763999938964844
2018-01-16,8.569999694824219
2018-01-17,8.5
2018-01-18,8.75
2018-01-19,8.859999656677246
2018-01-22,8.604000091552734
2018-01-23,8.649999618530273
2018-01-24,8.8100004196167
2018-01-25,7.619999885559082
2018-01-26,8.199999809265137
2018-01-29,8.15999984741211
2018-01-30,8.109999656677246
2018-01-31,8.239999771118164
2018-02-01,7.71999979019165
2018-02-02,7.650000095367432
2018-02-05,7.965000152587891
2018-02-06,8.210000038146973
2018-02-07,7.960000038146973
2018-02-08,7.889999866485596
2018-02-09,7.5
2018-02-12,7.309999942779541
2018-02-13,7.800000190734863
2018-02-14,7.400000095367432
2018-02-15,7.420000076293945
2018-02-16,7.699999809265137
2018-02-20,7.400000095367432
2018-02-21,7.599999904632568
2018-02-22,7.369999885559082
2018-02-23,8.850000381469727
2018-02-26,8.779999732971191
2018-02-27,7.679999828338623
2018-02-28,7.429999828338623
2018-03-01,7.150000095367432
2018-03-02,7.489999771118164
2018-03-05,7.940000057220459
2018-03-06,8.260000228881836
2018-03-07,8.210000038146973
2018-03-08,7.929999828338623
2018-03-09,8.010000228881836
2018-03-12,7.909999847412109
2018-03-13,8.100000381469727
2018-03-14,7.960000038146973
2018-03-15,7.920000076293945
2018-03-16,7.800000190734863
2018-03-19,7.71999979019165
2018-03-20,7.894999980926514
2018-03-21,7.735000133514404
2018-03-22,7.619999885559082
2018-03-23,7.699999809265137
2018-03-26,7.260000228881836
2018-03-27,7.389999866485596
2018-03-28,7.050000190734863
2018-03-29,7.059999942779541
2018-04-02,7.599999904632568
2018-04-03,7.300000190734863
2018-04-04,7.300000190734863
2018-04-05,7.309999942779541
2018-04-06,7.0
2018-04-09,6.900000095367432
2018-04-10,7.059999942779541
2018-04-11,6.539999961853027
2018-04-12,6.409999847412109
2018-04-13,6.239999771118164
2018-04-16,6.690000057220459
2018-04-17,7.449999809265137
2018-04-18,7.590000152587891
2018-04-19,7.5
2018-04-20,7.820000171661377
2018-04-23,7.572000026702881
2018-04-24,7.5
2018-04-25,7.449999809265137
2018-04-26,7.300000190734863
2018-04-27,7.510000228881836
2018-04-30,7.769999980926514
2018-05-01,8.039999961853027
2018-05-02,7.900000095367432
2018-05-03,7.739999771118164
2018-05-04,7.940000057220459
2018-05-07,8.0
2018-05-08,8.239999771118164
2018-05-09,8.130000114440918
2018-05-10,8.154999732971191
2018-05-11,8.279999732971191
2018-05-14,8.369999885559082
2018-05-15,8.255000114440918
2018-05-16,8.380000114440918
2018-05-17,8.079999923706055
2018-05-18,8.180000305175781
2018-05-21,7.800000190734863
2018-05-22,8.079999923706055
2018-05-23,7.960000038146973
2018-05-24,7.800000190734863
2018-05-25,7.670000076293945
2018-05-29,7.980000019073486
2018-05-30,7.730000019073486
2018-05-31,7.5
2018-06-01,7.369999885559082
2018-06-04,7.320000171661377
2018-06-05,7.71999979019165
2018-06-06,7.460000038146973
2018-06-07,7.300000190734863
2018-06-08,7.199999809265137
2018-06-11,7.179999828338623
2018-06-12,7.349999904632568
2018-06-13,7.380000114440918
2018-06-14,7.059999942779541
2018-06-15,6.980000019073486
2018-06-18,7.010000228881836
2018-06-19,7.130000114440918
2018-06-20,7.119999885559082
2018-06-21,7.130000114440918
2018-06-22,7.550000190734863
2018-06-25,7.489999771118164
2018-06-26,7.650000095367432
2018-06-27,7.400000095367432
2018-06-28,7.360000133514404
2018-06-29,7.46999979019165
2018-07-02,7.199999809265137
2018-07-03,7.059999942779541
2018-07-05,7.261000156402588
2018-07-06,7.230000019073486
2018-07-09,7.150000095367432
2018-07-10,7.170000076293945
2018-07-11,7.340000152587891
2018-07-12,7.360000133514404
2018-07-13,7.590000152587891
2018-07-16,7.440000057220459
2018-07-17,7.460000038146973
2018-07-18,7.599999904632568
2018-07-19,7.550000190734863
2018-07-20,7.650000095367432
2018-07-23,7.28000020980835
2018-07-24,7.03000020980835
2018-07-25,7.139999866485596
2018-07-26,6.989999771118164
2018-07-27,6.980000019073486
2018-07-30,6.900000095367432
2018-07-31,6.940000057220459
2018-08-01,6.989999771118164
2018-08-02,6.829999923706055
2018-08-03,6.860000133514404
2018-08-06,6.849999904632568
2018-08-07,6.980000019073486
2018-08-08,7.050000190734863
2018-08-09,7.139999866485596
2018-08-10,7.210000038146973
2018-08-13,7.420000076293945
2018-08-14,7.394999980926514
2018-08-15,7.429999828338623
2018-08-16,7.289999961853027
2018-08-17,7.389999866485596
2018-08-20,7.840000152587891
2018-08-21,7.809999942779541
2018-08-22,7.849999904632568
2018-08-23,7.610000133514404
2018-08-24,7.690000057220459
2018-08-27,7.900000095367432
2018-08-28,7.989999771118164
2018-08-29,8.079999923706055
2018-08-30,8.0
2018-08-31,7.679999828338623
2018-09-04,7.429999828338623
2018-09-05,7.150000095367432
2018-09-06,7.050000190734863
2018-09-07,7.349999904632568
2018-09-10,7.170000076293945
2018-09-11,7.190000057220459
2018-09-12,7.260000228881836
2018-09-13,7.099999904632568
2018-09-14,6.889999866485596
2018-09-17,7.0
2018-09-18,6.639999866485596
2018-09-19,6.960000038146973
2018-09-20,6.789999961853027
2018-09-21,7.170000076293945
2018-09-24,7.079999923706055
2018-09-25,7.070000171661377
2018-09-26,7.03000020980835
2018-09-27,6.699999809265137
2018-09-28,6.800000190734863
2018-10-01,7.019999980926514
2018-10-02,6.889999866485596
2018-10-03,6.699999809265137
2018-10-04,6.590000152587891
2018-10-05,6.53000020980835
2018-10-08,6.909999847412109
2018-10-09,6.659999847412109
2018-10-10,6.5
2018-10-11,6.429999828338623
2018-10-12,6.545000076293945
2018-10-15,6.679999828338623
2018-10-16,6.599999904632568
2018-10-17,6.5
2018-10-18,6.300000190734863
2018-10-19,6.25
2018-10-22,5.980000019073486
2018-10-23,6.21999979019165
2018-10-24,5.769999980926514
2018-10-25,5.820000171661377
2018-10-26,5.940000057220459
2018-10-29,5.769999980926514
2018-10-30,5.71999979019165
2018-10-31,5.699999809265137
2018-11-01,5.889999866485596
2018-11-02,6.090000152587891
2018-11-05,6.019999980926514
2018-11-06,5.659999847412109
2018-11-07,5.699999809265137
2018-11-08,5.929999828338623
2018-11-09,5.599999904632568
2018-11-12,5.21999979019165
2018-11-13,5.179999828338623
2018-11-14,5.170000076293945
2018-11-15,5.21999979019165
2018-11-16,5.309999942779541
2018-11-19,5.190000057220459
2018-11-20,5.190000057220459
2018-11-21,5.190000057220459
2018-11-23,5.239999771118164
2018-11-26,5.199999809265137
2018-11-27,5.46999979019165
2018-11-28,5.800000190734863
2018-11-29,5.829999923706055
2018-11-30,5.670000076293945
2018-12-03,6.119999885559082
2018-12-04,5.889999866485596
2018-12-06,5.849999904632568
2018-12-07,5.820000171661377
2018-12-10,5.659999847412109
2018-12-11,5.559999942779541
2018-12-12,5.460000038146973
2018-12-13,5.199999809265137
2018-12-14,5.550000190734863
2018-12-17,5.28000020980835
2018-12-18,5.25
2018-12-19,5.21999979019165
2018-12-20,5.449999809265137
2018-12-21,5.119999885559082
2018-12-24,5.019999980926514
2018-12-26,4.929999828338623
2018-12-27,5.070000171661377
2018-12-28,5.46999979019165
2018-12-31,5.480000019073486
2019-01-02,5.090000152587891
2019-01-03,5.130000114440918
2019-01-04,5.150000095367432
2019-01-07,5.25
2019-01-08,5.210000038146973
2019-01-09,5.050000190734863
2019-01-10,5.019999980926514
2019-01-11,5.050000190734863
2019-01-14,4.929999828338623
2019-01-15,4.900000095367432
2019-01-16,4.760000228881836
2019-01-17,4.909999847412109
2019-01-18,4.940000057220459
2019-01-22,4.920000076293945
2019-01-23,5.25
2019-01-24,5.059999942779541
2019-01-25,5.119999885559082
2019-01-28,4.960000038146973
2019-01-29,4.599999904632568
2019-01-30,4.400000095367432
2019-01-31,4.630000114440918
2019-02-01,4.900000095367432
2019-02-04,4.690000057220459
2019-02-05,4.809999942779541
2019-02-06,4.739999771118164
2019-02-07,4.800000190734863
2019-02-08,4.800000190734863
2019-02-11,4.769999980926514
2019-02-12,4.619999885559082
2019-02-13,4.635000228881836
2019-02-14,4.489999771118164
2019-02-15,4.769999980926514
2019-02-19,4.860000133514404
2019-02-20,4.650000095367432
2019-02-21,4.699999809265137
2019-02-22,4.710000038146973
2019-02-25,4.800000190734863
2019-02-26,4.869999885559082
2019-02-27,4.860000133514404
2019-02-28,4.78000020980835
2019-03-01,4.784999847412109
2019-03-04,4.980000019073486
2019-03-05,4.849999904632568
2019-03-06,4.860000133514404
2019-03-07,5.099999904632568
2019-03-08,5.0
2019-03-11,5.630000114440918
2019-03-12,5.150000095367432
2019-03-13,5.050000190734863
2019-03-14,5.309999942779541
2019-03-15,5.449999809265137
2019-03-18,5.260000228881836
2019-03-19,5.460000038146973
2019-03-20,5.630000114440918
2019-03-21,5.769999980926514
2019-03-22,5.389999866485596
2019-03-25,5.28000020980835
2019-03-26,5.239999771118164
2019-03-27,5.21999979019165
2019-03-28,5.199999809265137
2019-03-29,5.329999923706055
2019-04-01,5.070000171661377
2019-04-02,5.03000020980835
2019-04-03,5.0
2019-04-04,4.949999809265137
2019-04-05,4.929999828338623
2019-04-08,4.949999809265137
2019-04-09,4.949999809265137
2019-04-10,4.889999866485596
2019-04-11,4.915999889373779
2019-04-12,4.849999904632568
2019-04-15,4.829999923706055
2019-04-16,4.539999961853027
2019-04-17,4.590000152587891
2019-04-18,4.550000190734863
2019-04-22,4.570000171661377
2019-04-23,4.5
2019-04-24,4.590000152587891
2019-04-25,4.679999828338623
2019-04-26,4.760000228881836
2019-04-29,4.630000114440918
2019-04-30,4.559999942779541
2019-05-01,4.590000152587891
2019-05-02,4.460000038146973
2019-05-03,4.440000057220459
2019-05-06,4.28000020980835
2019-05-07,4.289999961853027
2019-05-08,4.171999931335449
2019-05-09,4.160999774932861
2019-05-10,4.103000164031982
2019-05-13,4.0
2019-05-14,3.869999885559082
2019-05-15,4.039999961853027
2019-05-16,4.119999885559082
2019-05-17,4.150000095367432
2019-05-20,4.150000095367432
2019-05-21,4.179999828338623
2019-05-22,4.139999866485596
2019-05-23,4.159999847412109
2019-05-24,4.139999866485596
2019-05-28,4.199999809265137
2019-05-29,4.130000114440918
2019-05-30,4.150000095367432
2019-05-31,4.0
2019-06-03,4.0
2019-06-04,4.059999942779541
2019-06-05,4.099999904632568
2019-06-06,4.110000133514404
2019-06-07,4.119999885559082
2019-06-10,4.199999809265137
2019-06-11,4.199999809265137
2019-06-12,4.119999885559082
2019-06-13,4.190000057220459
2019-06-14,4.059999942779541
2019-06-17,4.059999942779541
2019-06-18,4.239999771118164
2019-06-19,4.099999904632568
2019-06-20,4.050000190734863
2019-06-21,5.099999904632568
2019-06-24,4.199999809265137
2019-06-25,3.950000047683716
2019-06-26,3.5899999141693115
2019-06-27,3.700000047683716
2019-06-28,3.799999952316284
2019-07-01,4.010000228881836
2019-07-02,4.010000228881836
2019-07-03,4.139999866485596
2019-07-05,4.289999961853027
2019-07-08,4.28000020980835
2019-07-09,4.059999942779541
2019-07-10,4.730000019073486
2019-07-11,4.739999771118164
2019-07-12,4.670000076293945
2019-07-15,4.75
2019-07-16,4.71999979019165
2019-07-17,4.619999885559082
2019-07-18,4.519999980926514
2019-07-19,4.409999847412109
2019-07-22,4.380000114440918
2019-07-23,4.019999980926514
2019-07-24,4.139999866485596
2019-07-25,4.039999961853027
2019-07-26,4.159999847412109
2019-07-29,4.110000133514404
2019-07-30,4.199999809265137
2019-07-31,3.990000009536743
2019-08-01,3.819999933242798
2019-08-02,4.079999923706055
2019-08-05,3.75
2019-08-06,4.090000152587891
2019-08-07,4.090000152587891
2019-08-08,4.059999942779541
2019-08-09,4.010000228881836
2019-08-12,4.289999961853027
2019-08-13,4.360000133514404
2019-08-14,4.139999866485596
2019-08-15,4.369999885559082
2019-08-16,4.389999866485596
2019-08-19,4.25
2019-08-20,4.234000205993652
2019-08-21,4.190000057220459
2019-08-22,4.050000190734863
2019-08-23,4.090000152587891
2019-08-26,4.050000190734863
2019-08-27,3.9800000190734863
2019-08-28,3.869999885559082
2019-08-29,4.25
2019-08-30,4.179999828338623
2019-09-03,4.369999885559082
2019-09-04,4.630000114440918
2019-09-05,4.829999923706055
2019-09-06,4.739999771118164
2019-09-09,5.059999942779541
2019-09-10,5.449999809265137
2019-09-11,5.579999923706055
2019-09-12,5.300000190734863
2019-09-13,5.440000057220459
2019-09-16,5.440000057220459
2019-09-17,5.309999942779541
2019-09-18,5.309999942779541
2019-09-19,5.320000171661377
2019-09-20,5.449999809265137
2019-09-23,5.5
2019-09-24,5.210000038146973
2019-09-25,5.210000038146973
2019-09-26,4.849999904632568
2019-09-27,4.920000076293945
2019-09-30,5.190000057220459
2019-10-01,5.099999904632568
2019-10-02,5.050000190734863
2019-10-03,5.130000114440918
2019-10-04,5.110000133514404
2019-10-07,5.070000171661377
2019-10-08,5.130000114440918
2019-10-09,5.0
2019-10-10,5.050000190734863
2019-10-11,5.25
2019-10-14,5.260000228881836
2019-10-15,5.28000020980835
2019-10-16,5.5
2019-10-17,5.679999828338623
2019-10-18,5.730000019073486
2019-10-21,5.949999809265137
2019-10-22,5.809999942779541
2019-10-23,5.989999771118164
2019-10-24,6.019999980926514
2019-10-25,6.0
2019-10-28,6.179999828338623
2019-10-29,6.150000095367432
2019-10-30,6.400000095367432
2019-10-31,6.25
2019-11-01,6.289999961853027
2019-11-04,6.599999904632568
2019-11-05,6.849999904632568
2019-11-06,6.510000228881836
2019-11-07,6.409999847412109
2019-11-08,6.440000057220459
2019-11-11,6.659999847412109
2019-11-12,6.710000038146973
2019-11-13,6.679999828338623
2019-11-14,6.920000076293945
2019-11-15,6.849999904632568
2019-11-18,7.019999980926514
2019-11-19,7.139999866485596
2019-11-20,6.869999885559082
2019-11-21,7.050000190734863
2019-11-22,7.050000190734863
2019-11-25,6.96999979019165
2019-11-26,6.940000057220459
2019-11-27,7.050000190734863
2019-11-29,7.079999923706055
2019-12-02,6.889999866485596
2019-12-03,6.940000057220459
2019-12-04,6.840000152587891
2019-12-05,6.920000076293945
2019-12-06,6.920000076293945
2019-12-09,6.949999809265137
2019-12-10,6.900000095367432
2019-12-11,7.5
2019-12-12,7.550000190734863
2019-12-13,7.28000020980835
2019-12-16,7.21999979019165
2019-12-17,7.179999828338623
2019-12-18,7.199999809265137
2019-12-19,7.349999904632568
2019-12-20,7.75
2019-12-23,7.769999980926514
2019-12-24,7.630000114440918
2019-12-26,7.599999904632568
2019-12-27,7.599999904632568
2019-12-30,7.71999979019165
2019-12-31,8.0
2020-01-02,8.319999694824219
2020-01-03,7.96999979019165
2020-01-06,7.809999942779541
2020-01-07,8.0600004196167
2020-01-08,7.949999809265137
2020-01-09,7.860000133514404
2020-01-10,7.869999885559082
2020-01-13,8.130000114440918
2020-01-14,8.539999961853027
2020-01-15,8.300000190734863
2020-01-16,7.960000038146973
2020-01-17,7.650000095367432
2020-01-21,8.359999656677246
2020-01-22,8.449999809265137
2020-01-23,8.449999809265137
2020-01-24,8.15999984741211
2020-01-27,8.170000076293945
2020-01-28,8.3100004196167
2020-01-29,8.539999961853027
2020-01-30,8.619999885559082
2020-01-31,8.739999771118164
2020-02-03,9.130000114440918
2020-02-04,9.489999771118164
2020-02-05,9.5600004196167
2020-02-06,9.979999542236328
2020-02-07,10.050000190734863
2020-02-10,10.050000190734863
2020-02-11,10.09000015258789
2020-02-12,10.180000305175781
2020-02-13,10.020000457763672
2020-02-14,9.720000267028809
2020-02-18,9.520000457763672
2020-02-19,9.59000015258789
2020-02-20,9.859999656677246
2020-02-21,10.119999885559082
2020-02-24,9.960000038146973
2020-02-25,9.729999542236328
2020-02-26,9.630000114440918
2020-02-27,9.520000457763672
2020-02-28,8.779999732971191
2020-03-02,8.800000190734863
2020-03-03,8.970000267028809
2020-03-04,9.300000190734863
2020-03-05,8.899999618530273
2020-03-06,8.670000076293945
2020-03-09,7.800000190734863
2020-03-10,7.96999979019165
2020-03-11,6.340000152587891
2020-03-12,5.820000171661377
2020-03-13,5.960000038146973
2020-03-16,5.139999866485596
2020-03-17,5.329999923706055
2020-03-18,5.519999980926514
2020-03-19,6.5
2020-03-20,7.75
2020-03-23,7.789999961853027
2020-03-24,7.230000019073486
2020-03-25,7.039999961853027
2020-03-26,7.840000152587891
2020-03-27,7.630000114440918
2020-03-30,8.020000457763672
2020-03-31,7.989999771118164
2020-04-01,6.909999847412109
2020-04-02,6.75
2020-04-03,6.610000133514404
2020-04-06,6.739999771118164
2020-04-07,7.179999828338623
2020-04-08,7.449999809265137
2020-04-09,7.449999809265137
2020-04-13,7.159999847412109
2020-04-14,7.480000019073486
2020-04-15,7.420000076293945
2020-04-16,7.349999904632568
2020-04-17,7.239999771118164
2020-04-20,7.150000095367432
2020-04-21,7.199999809265137
2020-04-22,7.420000076293945
2020-04-23,7.239999771118164
2020-04-24,7.239999771118164
2020-04-27,7.659999847412109
2020-04-28,8.0600004196167
2020-04-29,8.199999809265137
2020-04-30,7.900000095367432
2020-05-01,6.949999809265137
2020-05-04,6.960000038146973
2020-05-05,7.400000095367432
2020-05-06,7.019999980926514
2020-05-07,7.0
2020-05-08,7.739999771118164
2020-05-11,7.650000095367432
2020-05-12,7.269999980926514
2020-05-13,7.150000095367432
2020-05-14,7.130000114440918
2020-05-15,7.03000020980835
2020-05-18,7.639999866485596
2020-05-19,7.880000114440918
2020-05-20,8.229999542236328
2020-05-21,8.029999732971191
2020-05-22,8.180000305175781
2020-05-26,8.260000228881836
2020-05-27,8.5
2020-05-28,8.199999809265137
2020-05-29,8.390000343322754
2020-06-01,8.600000381469727
2020-06-02,9.9399995803833
2020-06-03,10.470000267028809
2020-06-04,10.520000457763672
2020-06-05,10.359999656677246
2020-06-08,10.619999885559082
2020-06-09,10.40999984741211
2020-06-10,10.260000228881836
2020-06-11,9.420000076293945
2020-06-12,9.859999656677246
2020-06-15,9.800000190734863
2020-06-16,10.029999732971191
2020-06-17,9.789999961853027
2020-06-18,9.350000381469727
2020-06-19,9.25
2020-06-22,9.1899995803833
2020-06-23,9.199999809265137
2020-06-24,9.09000015258789
2020-06-25,9.079999923706055
2020-06-26,8.729999542236328
2020-06-29,8.510000228881836
2020-06-30,9.050000190734863
2020-07-01,9.039999961853027
2020-07-02,8.739999771118164
2020-07-06,9.920000076293945
2020-07-07,9.149999618530273
2020-07-08,9.109999656677246
2020-07-09,9.140000343322754
2020-07-10,9.430000305175781
2020-07-13,8.819999694824219
2020-07-14,9.010000228881836
2020-07-15,9.489999771118164
2020-07-16,9.529999732971191
2020-07-17,9.5
2020-07-20,9.300000190734863
2020-07-21,9.239999771118164
2020-07-22,9.390000343322754
2020-07-23,9.520000457763672
2020-07-24,9.5600004196167
2020-07-27,9.289999961853027
2020-07-28,9.279999732971191
2020-07-29,9.079999923706055
