,FEYE
2018-12-03,20.010000228881836
2018-12-04,19.600000381469727
2018-12-06,20.209999084472656
2018-12-07,19.43000030517578
2018-12-10,19.75
2018-12-11,18.860000610351562
2018-12-12,19.520000457763672
2018-12-13,18.6200008392334
2018-12-14,18.579999923706055
2018-12-17,17.56999969482422
2018-12-18,17.809999465942383
2018-12-19,17.510000228881836
2018-12-20,16.90999984741211
2018-12-21,15.970000267028809
2018-12-24,15.390000343322754
2018-12-26,16.09000015258789
2018-12-27,16.18000030517578
2018-12-28,16.09000015258789
2018-12-31,16.209999084472656
2019-01-02,16.020000457763672
2019-01-03,15.430000305175781
2019-01-04,16.010000228881836
2019-01-07,16.1200008392334
2019-01-08,16.610000610351562
2019-01-09,16.790000915527344
2019-01-10,16.90999984741211
2019-01-11,16.780000686645508
2019-01-14,16.40999984741211
2019-01-15,16.530000686645508
2019-01-16,16.100000381469727
2019-01-17,16.15999984741211
2019-01-18,16.43000030517578
2019-01-22,16.1200008392334
2019-01-23,16.850000381469727
2019-01-24,17.200000762939453
2019-01-25,17.649999618530273
2019-01-28,17.420000076293945
2019-01-29,17.270000457763672
2019-01-30,17.610000610351562
2019-01-31,17.68000030517578
2019-02-01,17.940000534057617
2019-02-04,18.309999465942383
2019-02-05,18.479999542236328
2019-02-06,18.420000076293945
2019-02-07,16.190000534057617
2019-02-08,16.280000686645508
2019-02-11,16.950000762939453
2019-02-12,17.149999618530273
2019-02-13,16.959999084472656
2019-02-14,17.549999237060547
2019-02-15,17.229999542236328
2019-02-19,16.770000457763672
2019-02-20,16.670000076293945
2019-02-21,16.549999237060547
2019-02-22,16.8700008392334
2019-02-25,16.940000534057617
2019-02-26,16.719999313354492
2019-02-27,16.8700008392334
2019-02-28,16.760000228881836
2019-03-01,16.799999237060547
2019-03-04,16.399999618530273
2019-03-05,16.31999969482422
2019-03-06,16.09000015258789
2019-03-07,16.170000076293945
2019-03-08,16.100000381469727
2019-03-11,16.969999313354492
2019-03-12,17.049999237060547
2019-03-13,17.0
2019-03-14,16.84000015258789
2019-03-15,17.010000228881836
2019-03-18,16.940000534057617
2019-03-19,17.100000381469727
2019-03-20,17.030000686645508
2019-03-21,17.3700008392334
2019-03-22,16.670000076293945
2019-03-25,16.639999389648438
2019-03-26,16.65999984741211
2019-03-27,16.5
2019-03-28,16.540000915527344
2019-03-29,16.790000915527344
2019-04-01,16.850000381469727
2019-04-02,16.690000534057617
2019-04-03,16.969999313354492
2019-04-04,16.420000076293945
2019-04-05,16.709999084472656
2019-04-08,16.799999237060547
2019-04-09,16.110000610351562
2019-04-10,16.229999542236328
2019-04-11,15.930000305175781
2019-04-12,16.09000015258789
2019-04-15,16.079999923706055
2019-04-16,15.960000038146973
2019-04-17,15.569999694824219
2019-04-18,15.40999984741211
2019-04-22,15.579999923706055
2019-04-23,15.779999732971191
2019-04-24,15.859999656677246
2019-04-25,15.8100004196167
2019-04-26,16.059999465942383
2019-04-29,15.8100004196167
2019-04-30,16.020000457763672
2019-05-01,16.190000534057617
2019-05-02,16.09000015258789
2019-05-03,16.600000381469727
2019-05-06,16.31999969482422
2019-05-07,15.890000343322754
2019-05-08,15.850000381469727
2019-05-09,15.649999618530273
2019-05-10,15.600000381469727
2019-05-13,15.319999694824219
2019-05-14,15.569999694824219
2019-05-15,15.5
2019-05-16,15.449999809265137
2019-05-17,14.9399995803833
2019-05-20,14.460000038146973
2019-05-21,14.65999984741211
2019-05-22,14.5600004196167
2019-05-23,14.279999732971191
2019-05-24,14.359999656677246
2019-05-28,14.239999771118164
2019-05-29,14.8100004196167
2019-05-30,15.100000381469727
2019-05-31,14.59000015258789
2019-06-03,14.029999732971191
2019-06-04,14.489999771118164
2019-06-05,14.510000228881836
2019-06-06,14.420000076293945
2019-06-07,14.430000305175781
2019-06-10,14.579999923706055
2019-06-11,14.430000305175781
2019-06-12,14.5
2019-06-13,14.600000381469727
2019-06-14,14.420000076293945
2019-06-17,14.5
2019-06-18,14.649999618530273
2019-06-19,14.890000343322754
2019-06-20,14.859999656677246
2019-06-21,14.609999656677246
2019-06-24,14.520000457763672
2019-06-25,14.729999542236328
2019-06-26,14.649999618530273
2019-06-27,14.779999732971191
2019-06-28,14.8100004196167
2019-07-01,14.890000343322754
2019-07-02,14.699999809265137
2019-07-03,15.25
2019-07-05,15.180000305175781
2019-07-08,15.109999656677246
2019-07-09,15.4399995803833
2019-07-10,15.670000076293945
2019-07-11,15.680000305175781
2019-07-12,15.760000228881836
2019-07-15,15.34000015258789
2019-07-16,15.359999656677246
2019-07-17,15.449999809265137
2019-07-18,15.460000038146973
2019-07-19,15.369999885559082
2019-07-22,15.260000228881836
2019-07-23,15.380000114440918
2019-07-24,15.850000381469727
2019-07-25,15.770000457763672
2019-07-26,15.949999809265137
2019-07-29,16.18000030517578
2019-07-30,16.100000381469727
2019-07-31,15.0
2019-08-01,14.260000228881836
2019-08-02,13.760000228881836
2019-08-05,13.289999961853027
2019-08-06,13.149999618530273
2019-08-07,13.140000343322754
2019-08-08,13.369999885559082
2019-08-09,13.239999771118164
2019-08-12,12.859999656677246
2019-08-13,12.979999542236328
2019-08-14,13.34000015258789
2019-08-15,13.270000457763672
2019-08-16,13.279999732971191
2019-08-19,13.289999961853027
2019-08-20,13.510000228881836
2019-08-21,13.5
2019-08-22,13.5600004196167
2019-08-23,13.5
2019-08-26,13.520000457763672
2019-08-27,13.329999923706055
2019-08-28,13.0600004196167
2019-08-29,13.390000343322754
2019-08-30,13.430000305175781
2019-09-03,13.0
2019-09-04,13.0600004196167
2019-09-05,13.59000015258789
2019-09-06,13.6899995803833
2019-09-09,13.90999984741211
2019-09-10,13.859999656677246
2019-09-11,14.029999732971191
2019-09-12,14.010000228881836
2019-09-13,13.930000305175781
2019-09-16,14.300000190734863
2019-09-17,14.260000228881836
2019-09-18,14.1899995803833
2019-09-19,14.010000228881836
2019-09-20,14.069999694824219
2019-09-23,13.9350004196167
2019-09-24,13.385000228881836
2019-09-25,13.539999961853027
2019-09-26,13.449999809265137
2019-09-27,13.095000267028809
2019-09-30,13.34000015258789
2019-10-01,13.220000267028809
2019-10-02,13.819999694824219
2019-10-03,14.0
2019-10-04,14.1899995803833
2019-10-07,13.859999656677246
2019-10-08,13.84000015258789
2019-10-09,14.524999618530273
2019-10-10,14.8100004196167
2019-10-11,15.079999923706055
2019-10-14,14.989999771118164
2019-10-15,15.204999923706055
2019-10-16,15.100000381469727
2019-10-17,15.109999656677246
2019-10-18,15.234999656677246
2019-10-21,15.399999618530273
2019-10-22,15.600000381469727
2019-10-23,15.739999771118164
2019-10-24,15.720000267028809
2019-10-25,15.979999542236328
2019-10-28,16.239999771118164
2019-10-29,15.479999542236328
2019-10-30,15.390000343322754
2019-10-31,15.84000015258789
2019-11-01,16.110000610351562
2019-11-04,16.149999618530273
2019-11-05,16.559999465942383
2019-11-06,16.6200008392334
2019-11-07,16.969999313354492
2019-11-08,17.209999084472656
2019-11-11,17.1200008392334
2019-11-12,17.1299991607666
2019-11-13,17.084999084472656
2019-11-14,17.0
2019-11-15,17.06999969482422
2019-11-18,17.049999237060547
2019-11-19,17.010000228881836
2019-11-20,17.1299991607666
2019-11-21,16.989999771118164
2019-11-22,16.934999465942383
2019-11-25,17.0
2019-11-26,16.540000915527344
2019-11-27,16.8799991607666
2019-11-29,16.760000228881836
2019-12-02,16.350000381469727
2019-12-03,16.450000762939453
2019-12-04,16.389999389648438
2019-12-05,16.3700008392334
2019-12-06,16.260000228881836
2019-12-09,16.350000381469727
2019-12-10,16.200000762939453
2019-12-11,16.219999313354492
2019-12-12,16.34000015258789
2019-12-13,16.200000762939453
2019-12-16,16.309999465942383
2019-12-17,16.270000457763672
2019-12-18,16.440000534057617
2019-12-19,16.450000762939453
2019-12-20,16.360000610351562
2019-12-23,16.739999771118164
2019-12-24,16.700000762939453
2019-12-26,16.670000076293945
2019-12-27,16.670000076293945
2019-12-30,16.579999923706055
2019-12-31,16.530000686645508
2020-01-02,16.780000686645508
2020-01-03,17.209999084472656
2020-01-06,17.59000015258789
2020-01-07,18.15999984741211
2020-01-08,17.25
2020-01-09,16.93000030517578
2020-01-10,16.969999313354492
2020-01-13,16.920000076293945
2020-01-14,17.28499984741211
2020-01-15,17.299999237060547
2020-01-16,17.3700008392334
2020-01-17,17.1299991607666
2020-01-21,16.56999969482422
2020-01-22,16.440000534057617
2020-01-23,16.450000762939453
2020-01-24,16.049999237060547
2020-01-27,15.609999656677246
2020-01-28,15.5
2020-01-29,16.3700008392334
2020-01-30,16.399999618530273
2020-01-31,15.979999542236328
2020-02-03,15.949999809265137
2020-02-04,16.040000915527344
2020-02-05,16.0
2020-02-06,15.704999923706055
2020-02-07,15.079999923706055
2020-02-10,15.420000076293945
2020-02-11,15.359999656677246
2020-02-12,15.739999771118164
2020-02-13,16.459999084472656
2020-02-14,16.290000915527344
2020-02-18,16.06999969482422
2020-02-19,15.609999656677246
2020-02-20,15.680000305175781
2020-02-21,15.489999771118164
2020-02-24,15.020000457763672
2020-02-25,14.390000343322754
2020-02-26,13.875
2020-02-27,13.404999732971191
2020-02-28,13.234999656677246
2020-03-02,13.619999885559082
2020-03-03,13.0
2020-03-04,13.890000343322754
2020-03-05,14.59000015258789
2020-03-06,13.829999923706055
2020-03-09,12.510000228881836
2020-03-10,12.789999961853027
2020-03-11,11.850000381469727
2020-03-12,10.039999961853027
2020-03-13,10.010000228881836
2020-03-16,8.109999656677246
2020-03-17,9.100000381469727
2020-03-18,9.380000114440918
2020-03-19,9.4399995803833
2020-03-20,9.8100004196167
2020-03-23,9.90999984741211
2020-03-24,10.920000076293945
2020-03-25,11.430000305175781
2020-03-26,11.829999923706055
2020-03-27,11.010000228881836
2020-03-30,10.850000381469727
2020-03-31,10.579999923706055
2020-04-01,9.869999885559082
2020-04-02,9.899999618530273
2020-04-03,9.319999694824219
2020-04-06,10.0600004196167
2020-04-07,9.890000343322754
2020-04-08,10.40999984741211
2020-04-09,10.65999984741211
2020-04-13,10.699999809265137
2020-04-14,10.869999885559082
2020-04-15,10.40999984741211
2020-04-16,10.779999732971191
2020-04-17,10.800000190734863
2020-04-20,10.875
2020-04-21,10.5600004196167
2020-04-22,10.65999984741211
2020-04-23,10.949999809265137
2020-04-24,11.260000228881836
2020-04-27,11.520000457763672
2020-04-28,11.420000076293945
2020-04-29,11.039999961853027
2020-04-30,11.510000228881836
2020-05-01,10.460000038146973
2020-05-04,10.510000228881836
2020-05-05,10.800000190734863
2020-05-06,10.489999771118164
2020-05-07,11.949999809265137
2020-05-08,12.180000305175781
2020-05-11,11.770000457763672
2020-05-12,11.329999923706055
2020-05-13,10.9399995803833
2020-05-14,11.420000076293945
2020-05-15,11.329999923706055
2020-05-18,11.239999771118164
2020-05-19,11.220000267028809
2020-05-20,11.59000015258789
2020-05-21,11.479999542236328
2020-05-22,11.859999656677246
2020-05-26,11.770000457763672
2020-05-27,11.960000038146973
2020-05-28,11.944999694824219
2020-05-29,12.479999542236328
2020-06-01,13.0600004196167
2020-06-02,12.649999618530273
2020-06-03,13.229999542236328
2020-06-04,13.050000190734863
2020-06-05,12.859999656677246
2020-06-08,13.399999618530273
2020-06-09,13.899999618530273
2020-06-10,13.194999694824219
2020-06-11,12.260000228881836
2020-06-12,12.1899995803833
2020-06-15,12.760000228881836
2020-06-16,12.770000457763672
2020-06-17,12.8100004196167
2020-06-18,12.460000038146973
2020-06-19,12.850000381469727
2020-06-22,12.670000076293945
2020-06-23,12.555000305175781
2020-06-24,11.880000114440918
2020-06-25,11.850000381469727
2020-06-26,11.649999618530273
2020-06-29,12.095000267028809
2020-06-30,12.175000190734863
2020-07-01,12.40999984741211
2020-07-02,12.109999656677246
2020-07-06,12.255000114440918
2020-07-07,12.029999732971191
2020-07-08,12.0600004196167
2020-07-09,13.0
2020-07-10,12.734999656677246
2020-07-13,11.930000305175781
2020-07-14,11.84000015258789
2020-07-15,12.34000015258789
2020-07-16,12.770000457763672
2020-07-17,13.0600004196167
2020-07-20,13.229999542236328
2020-07-21,13.079999923706055
2020-07-22,13.640000343322754
2020-07-23,13.350000381469727
2020-07-24,13.005000114440918
2020-07-27,13.225000381469727
2020-07-28,13.380000114440918
2020-07-29,15.84000015258789
2020-07-30,15.300000190734863
2020-07-31,15.100000381469727
2020-08-03,15.015000343322754
2020-08-04,15.359999656677246
2020-08-05,15.34000015258789
2020-08-06,15.494999885559082
2020-08-07,15.65999984741211
2020-08-10,15.975000381469727
2020-08-11,15.300000190734863
2020-08-12,14.960000038146973
2020-08-13,14.84000015258789
2020-08-14,14.640000343322754
2020-08-17,14.619999885559082
2020-08-18,14.78499984741211
2020-08-19,14.930000305175781
2020-08-20,14.875
2020-08-21,14.59000015258789
2020-08-24,14.710000038146973
2020-08-25,14.75
2020-08-26,15.024999618530273
2020-08-27,14.670000076293945
2020-08-28,14.8100004196167
2020-08-31,14.680000305175781
2020-09-01,15.020000457763672
2020-09-02,15.234999656677246
2020-09-03,13.949999809265137
2020-09-04,13.34000015258789
2020-09-08,12.789999961853027
2020-09-09,12.920000076293945
2020-09-10,12.6899995803833
2020-09-11,12.489999771118164
2020-09-14,12.619999885559082
2020-09-15,12.609999656677246
2020-09-16,12.789999961853027
2020-09-17,12.75
2020-09-18,12.600000381469727
2020-09-21,12.5
2020-09-22,13.210000038146973
2020-09-23,12.739999771118164
2020-09-24,12.520000457763672
2020-09-25,12.680000305175781
2020-09-28,12.854999542236328
2020-09-29,12.614999771118164
2020-09-30,12.345000267028809
2020-10-01,12.630000114440918
2020-10-02,12.380000114440918
2020-10-05,12.654999732971191
2020-10-06,12.65999984741211
2020-10-07,13.140000343322754
2020-10-08,13.210000038146973
2020-10-09,13.579999923706055
2020-10-12,13.739999771118164
2020-10-13,13.800000190734863
2020-10-14,14.029999732971191
2020-10-15,14.295000076293945
2020-10-16,14.109999656677246
2020-10-19,14.020000457763672
2020-10-20,14.0
2020-10-21,14.420000076293945
2020-10-22,14.399999618530273
2020-10-23,14.239999771118164
2020-10-26,14.149999618530273
2020-10-27,14.09000015258789
2020-10-28,14.125
2020-10-29,14.260000228881836
2020-10-30,13.84000015258789
2020-11-02,13.630000114440918
2020-11-03,14.270000457763672
2020-11-04,14.8100004196167
2020-11-05,15.079999923706055
2020-11-06,14.859999656677246
2020-11-09,15.130000114440918
2020-11-10,14.729999542236328
2020-11-11,14.649999618530273
2020-11-12,14.319999694824219
2020-11-13,14.569999694824219
2020-11-16,14.760000228881836
2020-11-17,14.609999656677246
2020-11-18,14.239999771118164
2020-11-19,14.239999771118164
2020-11-20,15.149999618530273
2020-11-23,14.989999771118164
2020-11-24,15.15999984741211
2020-11-25,15.119999885559082
2020-11-27,15.359999656677246
2020-11-30,15.029999732971191
2020-12-01,15.140000343322754
2020-12-02,15.220000267028809
2020-12-03,15.3100004196167
2020-12-04,15.390000343322754
2020-12-07,15.40999984741211
2020-12-08,15.520000457763672
2020-12-09,13.489999771118164
2020-12-10,13.6899995803833
2020-12-11,13.829999923706055
2020-12-14,13.670000076293945
2020-12-15,14.100000381469727
2020-12-16,14.489999771118164
2020-12-17,14.380000114440918
2020-12-18,19.229999542236328
2020-12-21,20.28499984741211
2020-12-22,22.399999618530273
2020-12-23,24.040000915527344
2020-12-24,22.3700008392334
2020-12-28,22.940000534057617
2020-12-29,22.350000381469727
2020-12-30,23.049999237060547
2020-12-31,23.059999465942383
2021-01-04,21.860000610351562
2021-01-05,21.864999771118164
2021-01-06,21.56999969482422
2021-01-07,22.770000457763672
2021-01-08,22.700000762939453
2021-01-11,22.979999542236328
2021-01-12,23.540000915527344
2021-01-13,22.829999923706055
2021-01-14,22.34000015258789
2021-01-15,22.190000534057617
2021-01-19,22.190000534057617
2021-01-20,22.399999618530273
2021-01-21,22.600000381469727
2021-01-22,22.639999389648438
2021-01-25,22.100000381469727
2021-01-26,21.65999984741211
2021-01-27,21.360000610351562
2021-01-28,21.149999618530273
2021-01-29,21.0
2021-02-01,21.59000015258789
2021-02-02,21.700000762939453
2021-02-03,20.06999969482422
2021-02-04,20.959999084472656
2021-02-05,21.299999237060547
2021-02-08,21.459999084472656
2021-02-09,21.59000015258789
2021-02-10,21.190000534057617
2021-02-11,21.25
2021-02-12,21.459999084472656
2021-02-16,21.06999969482422
2021-02-17,20.549999237060547
2021-02-18,20.9950008392334
2021-02-19,20.809999465942383
2021-02-22,20.520000457763672
2021-02-23,19.920000076293945
2021-02-24,20.059999465942383
2021-02-25,19.3700008392334
2021-02-26,19.31999969482422
2021-03-01,20.190000534057617
2021-03-02,19.739999771118164
2021-03-03,19.350000381469727
2021-03-04,18.799999237060547
2021-03-05,18.979999542236328
2021-03-08,19.06999969482422
2021-03-09,20.18000030517578
2021-03-10,20.239999771118164
2021-03-11,20.600000381469727
2021-03-12,20.649999618530273
2021-03-15,21.040000915527344
2021-03-16,20.760000228881836
2021-03-17,20.450000762939453
2021-03-18,19.475000381469727
2021-03-19,19.709999084472656
2021-03-22,20.360000610351562
2021-03-23,20.31999969482422
2021-03-24,19.65999984741211
2021-03-25,19.760000228881836
2021-03-26,19.670000076293945
2021-03-29,19.420000076293945
2021-03-30,19.290000915527344
2021-03-31,19.56999969482422
2021-04-01,19.940000534057617
2021-04-05,19.8700008392334
2021-04-06,20.139999389648438
2021-04-07,19.690000534057617
2021-04-08,20.030000686645508
2021-04-09,19.6200008392334
2021-04-12,20.020000457763672
2021-04-13,20.700000762939453
2021-04-14,20.469999313354492
2021-04-15,20.979999542236328
2021-04-16,20.459999084472656
2021-04-19,20.165000915527344
2021-04-20,19.899999618530273
2021-04-21,19.989999771118164
2021-04-22,20.110000610351562
2021-04-23,20.280000686645508
2021-04-26,20.899999618530273
2021-04-27,20.790000915527344
2021-04-28,19.459999084472656
2021-04-29,20.190000534057617
2021-04-30,19.875
2021-05-03,19.895000457763672
2021-05-04,19.549999237060547
2021-05-05,19.329999923706055
2021-05-06,19.079999923706055
2021-05-07,19.309999465942383
2021-05-10,19.540000915527344
2021-05-11,20.1200008392334
2021-05-12,19.209999084472656
2021-05-13,19.510000228881836
2021-05-14,20.549999237060547
