,CDNA
2018-04-24,9.350000381469727
2018-04-25,9.470000267028809
2018-04-26,9.420000076293945
2018-04-27,9.359999656677246
2018-04-30,9.789999961853027
2018-05-01,10.289999961853027
2018-05-02,10.199999809265137
2018-05-03,10.5
2018-05-04,10.65999984741211
2018-05-07,10.640000343322754
2018-05-08,10.729999542236328
2018-05-09,11.199999809265137
2018-05-10,11.15999984741211
2018-05-11,10.970000267028809
2018-05-14,10.649999618530273
2018-05-15,10.90999984741211
2018-05-16,11.300000190734863
2018-05-17,11.0
2018-05-18,11.640000343322754
2018-05-21,11.5
2018-05-22,11.800000190734863
2018-05-23,11.699999809265137
2018-05-24,11.819999694824219
2018-05-25,11.5600004196167
2018-05-29,11.5600004196167
2018-05-30,12.489999771118164
2018-05-31,13.239999771118164
2018-06-01,13.4399995803833
2018-06-04,13.40999984741211
2018-06-05,14.960000038146973
2018-06-06,15.4399995803833
2018-06-07,15.239999771118164
2018-06-08,15.130000114440918
2018-06-11,15.109999656677246
2018-06-12,15.239999771118164
2018-06-13,15.010000228881836
2018-06-14,15.140000343322754
2018-06-15,15.789999961853027
2018-06-18,15.779999732971191
2018-06-19,15.600000381469727
2018-06-20,14.739999771118164
2018-06-21,14.609999656677246
2018-06-22,13.229999542236328
2018-06-25,11.970000267028809
2018-06-26,12.0
2018-06-27,12.010000228881836
2018-06-28,12.619999885559082
2018-06-29,12.239999771118164
2018-07-02,12.880000114440918
2018-07-03,12.65999984741211
2018-07-05,13.430000305175781
2018-07-06,13.029999732971191
2018-07-09,12.819999694824219
2018-07-10,12.649999618530273
2018-07-11,12.760000228881836
2018-07-12,12.619999885559082
2018-07-13,12.390000343322754
2018-07-16,12.220000267028809
2018-07-17,12.550000190734863
2018-07-18,12.539999961853027
2018-07-19,12.489999771118164
2018-07-20,12.489999771118164
2018-07-23,12.470000267028809
2018-07-24,12.350000381469727
2018-07-25,12.520000457763672
2018-07-26,12.630000114440918
2018-07-27,12.100000381469727
2018-07-30,12.100000381469727
2018-07-31,13.460000038146973
2018-08-01,14.460000038146973
2018-08-02,14.600000381469727
2018-08-03,14.260000228881836
2018-08-06,14.699999809265137
2018-08-07,14.949999809265137
2018-08-08,14.729999542236328
2018-08-09,14.970000267028809
2018-08-10,16.989999771118164
2018-08-13,16.950000762939453
2018-08-14,16.8799991607666
2018-08-15,16.860000610351562
2018-08-16,17.06999969482422
2018-08-17,17.280000686645508
2018-08-20,17.030000686645508
2018-08-21,17.450000762939453
2018-08-22,20.18000030517578
2018-08-23,20.299999237060547
2018-08-24,21.200000762939453
2018-08-27,21.510000228881836
2018-08-28,21.65999984741211
2018-08-29,22.799999237060547
2018-08-30,23.149999618530273
2018-08-31,24.309999465942383
2018-09-04,23.8700008392334
2018-09-05,24.950000762939453
2018-09-06,25.360000610351562
2018-09-07,25.5
2018-09-10,26.959999084472656
2018-09-11,24.950000762939453
2018-09-12,25.399999618530273
2018-09-13,25.700000762939453
2018-09-14,26.15999984741211
2018-09-17,26.040000915527344
2018-09-18,27.139999389648438
2018-09-19,25.8700008392334
2018-09-20,25.860000610351562
2018-09-21,25.950000762939453
2018-09-24,26.579999923706055
2018-09-25,28.149999618530273
2018-09-26,28.709999084472656
2018-09-27,27.459999084472656
2018-09-28,28.850000381469727
2018-10-01,27.940000534057617
2018-10-02,25.729999542236328
2018-10-03,27.34000015258789
2018-10-04,26.43000030517578
2018-10-05,23.770000457763672
2018-10-08,24.190000534057617
2018-10-09,23.920000076293945
2018-10-10,22.5
2018-10-11,22.149999618530273
2018-10-12,22.219999313354492
2018-10-15,21.8700008392334
2018-10-16,23.84000015258789
2018-10-17,25.479999542236328
2018-10-18,24.729999542236328
2018-10-19,24.549999237060547
2018-10-22,24.600000381469727
2018-10-23,23.610000610351562
2018-10-24,22.790000915527344
2018-10-25,24.260000228881836
2018-10-26,24.139999389648438
2018-10-29,23.920000076293945
2018-10-30,24.549999237060547
2018-10-31,26.110000610351562
2018-11-01,27.280000686645508
2018-11-02,27.450000762939453
2018-11-05,26.59000015258789
2018-11-06,27.510000228881836
2018-11-07,28.3799991607666
2018-11-08,27.739999771118164
2018-11-09,25.610000610351562
2018-11-12,27.530000686645508
2018-11-13,25.489999771118164
2018-11-14,26.40999984741211
2018-11-15,29.709999084472656
2018-11-16,29.950000762939453
2018-11-19,26.209999084472656
2018-11-20,25.059999465942383
2018-11-21,26.479999542236328
2018-11-23,26.899999618530273
2018-11-26,27.719999313354492
2018-11-27,27.530000686645508
2018-11-28,28.520000457763672
2018-11-29,28.65999984741211
2018-11-30,29.270000457763672
2018-12-03,30.020000457763672
2018-12-04,27.770000457763672
2018-12-06,27.90999984741211
2018-12-07,26.68000030517578
2018-12-10,26.540000915527344
2018-12-11,27.420000076293945
2018-12-12,27.65999984741211
2018-12-13,27.90999984741211
2018-12-14,27.440000534057617
2018-12-17,24.3799991607666
2018-12-18,25.510000228881836
2018-12-19,25.34000015258789
2018-12-20,22.950000762939453
2018-12-21,19.889999389648438
2018-12-24,20.030000686645508
2018-12-26,22.670000076293945
2018-12-27,23.239999771118164
2018-12-28,23.5
2018-12-31,25.139999389648438
2019-01-02,23.979999542236328
2019-01-03,22.610000610351562
2019-01-04,24.920000076293945
2019-01-07,25.5
2019-01-08,26.40999984741211
2019-01-09,27.309999465942383
2019-01-10,27.190000534057617
2019-01-11,24.739999771118164
2019-01-14,22.09000015258789
2019-01-15,23.389999389648438
2019-01-16,23.790000915527344
2019-01-17,23.889999389648438
2019-01-18,24.6200008392334
2019-01-22,25.049999237060547
2019-01-23,25.889999389648438
2019-01-24,27.280000686645508
2019-01-25,28.770000457763672
2019-01-28,27.459999084472656
2019-01-29,26.690000534057617
2019-01-30,26.950000762939453
2019-01-31,28.030000686645508
2019-02-01,26.559999465942383
2019-02-04,27.170000076293945
2019-02-05,25.780000686645508
2019-02-06,25.229999542236328
2019-02-07,24.40999984741211
2019-02-08,24.510000228881836
2019-02-11,23.649999618530273
2019-02-12,24.440000534057617
2019-02-13,23.549999237060547
2019-02-14,23.989999771118164
2019-02-15,26.510000228881836
2019-02-19,26.299999237060547
2019-02-20,26.8700008392334
2019-02-21,28.040000915527344
2019-02-22,29.600000381469727
2019-02-25,29.510000228881836
2019-02-26,29.0
2019-02-27,31.559999465942383
2019-02-28,31.1200008392334
2019-03-01,31.639999389648438
2019-03-04,31.479999542236328
2019-03-05,31.579999923706055
2019-03-06,30.899999618530273
2019-03-07,33.939998626708984
2019-03-08,34.15999984741211
2019-03-11,34.79999923706055
2019-03-12,36.150001525878906
2019-03-13,36.86000061035156
2019-03-14,38.150001525878906
2019-03-15,35.59000015258789
2019-03-18,35.849998474121094
2019-03-19,36.36000061035156
2019-03-20,37.0
2019-03-21,39.209999084472656
2019-03-22,36.91999816894531
2019-03-25,37.27000045776367
2019-03-26,36.900001525878906
2019-03-27,33.599998474121094
2019-03-28,32.93000030517578
2019-03-29,31.520000457763672
2019-04-01,31.149999618530273
2019-04-02,31.610000610351562
2019-04-03,32.18000030517578
2019-04-04,27.75
2019-04-05,28.3799991607666
2019-04-08,27.989999771118164
2019-04-09,28.229999542236328
2019-04-10,29.610000610351562
2019-04-11,30.84000015258789
2019-04-12,28.420000076293945
2019-04-15,28.260000228881836
2019-04-16,28.3799991607666
2019-04-17,26.459999084472656
2019-04-18,26.5
2019-04-22,25.780000686645508
2019-04-23,26.649999618530273
2019-04-24,26.459999084472656
2019-04-25,25.950000762939453
2019-04-26,28.3799991607666
2019-04-29,27.610000610351562
2019-04-30,27.209999084472656
2019-05-01,27.059999465942383
2019-05-02,28.3799991607666
2019-05-03,30.059999465942383
2019-05-06,30.43000030517578
2019-05-07,28.6200008392334
2019-05-08,29.149999618530273
2019-05-09,32.900001525878906
2019-05-10,32.27000045776367
2019-05-13,32.22999954223633
2019-05-14,33.400001525878906
2019-05-15,33.650001525878906
2019-05-16,34.52000045776367
2019-05-17,32.75
2019-05-20,32.43000030517578
2019-05-21,33.9900016784668
2019-05-22,33.209999084472656
2019-05-23,31.899999618530273
2019-05-24,31.6299991607666
2019-05-28,31.780000686645508
2019-05-29,31.06999969482422
2019-05-30,32.209999084472656
2019-05-31,31.6200008392334
2019-06-03,32.79999923706055
2019-06-04,33.43000030517578
2019-06-05,33.529998779296875
2019-06-06,35.869998931884766
2019-06-07,37.38999938964844
2019-06-10,36.36000061035156
2019-06-11,35.7599983215332
2019-06-12,38.119998931884766
2019-06-13,37.93000030517578
2019-06-14,36.91999816894531
2019-06-17,38.2599983215332
2019-06-18,38.61000061035156
2019-06-19,39.77000045776367
2019-06-20,38.20000076293945
2019-06-21,38.029998779296875
2019-06-24,34.22999954223633
2019-06-25,35.61000061035156
2019-06-26,34.68000030517578
2019-06-27,35.970001220703125
2019-06-28,35.9900016784668
2019-07-01,35.869998931884766
2019-07-02,35.709999084472656
2019-07-03,36.290000915527344
2019-07-05,35.34000015258789
2019-07-08,35.38999938964844
2019-07-09,38.58000183105469
2019-07-10,39.529998779296875
2019-07-11,40.08000183105469
2019-07-12,38.33000183105469
2019-07-15,37.400001525878906
2019-07-16,32.56999969482422
2019-07-17,30.959999084472656
2019-07-18,31.68000030517578
2019-07-19,31.719999313354492
2019-07-22,33.02000045776367
2019-07-23,32.70000076293945
2019-07-24,32.97999954223633
2019-07-25,31.290000915527344
2019-07-26,32.279998779296875
2019-07-29,33.06999969482422
2019-07-30,34.25
2019-07-31,32.77000045776367
2019-08-01,34.0
2019-08-02,35.0099983215332
2019-08-05,30.670000076293945
2019-08-06,27.610000610351562
2019-08-07,27.350000381469727
2019-08-08,27.040000915527344
2019-08-09,24.770000457763672
2019-08-12,24.959999084472656
2019-08-13,25.079999923706055
2019-08-14,23.700000762939453
2019-08-15,23.170000076293945
2019-08-16,23.6299991607666
2019-08-19,24.09000015258789
2019-08-20,24.6299991607666
2019-08-21,23.739999771118164
2019-08-22,23.6200008392334
2019-08-23,22.799999237060547
2019-08-26,23.350000381469727
2019-08-27,23.200000762939453
2019-08-28,23.860000610351562
2019-08-29,24.149999618530273
2019-08-30,22.81999969482422
2019-09-03,21.780000686645508
2019-09-04,22.290000915527344
2019-09-05,22.90999984741211
2019-09-06,21.700000762939453
2019-09-09,20.25
2019-09-10,20.030000686645508
2019-09-11,20.440000534057617
2019-09-12,21.959999084472656
2019-09-13,22.299999237060547
2019-09-16,23.670000076293945
2019-09-17,23.459999084472656
2019-09-18,23.8700008392334
2019-09-19,24.139999389648438
2019-09-20,24.059999465942383
2019-09-23,23.399999618530273
2019-09-24,22.09000015258789
2019-09-25,22.700000762939453
2019-09-26,21.709999084472656
2019-09-27,21.829999923706055
2019-09-30,22.610000610351562
2019-10-01,23.0
2019-10-02,23.700000762939453
2019-10-03,25.459999084472656
2019-10-04,25.3700008392334
2019-10-07,26.100000381469727
2019-10-08,26.06999969482422
2019-10-09,26.399999618530273
2019-10-10,27.239999771118164
2019-10-11,28.149999618530273
2019-10-14,28.1299991607666
2019-10-15,28.40999984741211
2019-10-16,26.040000915527344
2019-10-17,26.31999969482422
2019-10-18,26.170000076293945
2019-10-21,26.760000228881836
2019-10-22,27.219999313354492
2019-10-23,26.639999389648438
2019-10-24,26.760000228881836
2019-10-25,26.719999313354492
2019-10-28,27.3700008392334
2019-10-29,27.020000457763672
2019-10-30,26.18000030517578
2019-10-31,26.209999084472656
2019-11-01,23.09000015258789
2019-11-04,20.719999313354492
2019-11-05,19.950000762939453
2019-11-06,20.190000534057617
2019-11-07,19.969999313354492
2019-11-08,20.690000534057617
2019-11-11,20.989999771118164
2019-11-12,20.270000457763672
2019-11-13,19.790000915527344
2019-11-14,19.260000228881836
2019-11-15,19.729999542236328
2019-11-18,20.0
2019-11-19,20.190000534057617
2019-11-20,19.239999771118164
2019-11-21,19.549999237060547
2019-11-22,20.700000762939453
2019-11-25,20.549999237060547
2019-11-26,20.34000015258789
2019-11-27,20.989999771118164
2019-11-29,20.520000457763672
2019-12-02,19.540000915527344
2019-12-03,20.190000534057617
2019-12-04,20.329999923706055
2019-12-05,20.8700008392334
2019-12-06,21.209999084472656
2019-12-09,21.290000915527344
2019-12-10,21.09000015258789
2019-12-11,21.15999984741211
2019-12-12,21.8700008392334
2019-12-13,21.75
2019-12-16,22.459999084472656
2019-12-17,22.40999984741211
2019-12-18,22.360000610351562
2019-12-19,22.739999771118164
2019-12-20,22.799999237060547
2019-12-23,22.59000015258789
2019-12-24,23.049999237060547
2019-12-26,22.3799991607666
2019-12-27,21.450000762939453
2019-12-30,20.969999313354492
2019-12-31,21.56999969482422
2020-01-02,21.149999618530273
2020-01-03,20.540000915527344
2020-01-06,20.90999984741211
2020-01-07,20.309999465942383
2020-01-08,19.78499984741211
2020-01-09,19.639999389648438
2020-01-10,19.809999465942383
2020-01-13,22.450000762939453
2020-01-14,22.68000030517578
2020-01-15,23.059999465942383
2020-01-16,23.510000228881836
2020-01-17,23.610000610351562
2020-01-21,22.350000381469727
2020-01-22,22.290000915527344
2020-01-23,21.649999618530273
2020-01-24,21.670000076293945
2020-01-27,23.049999237060547
2020-01-28,23.950000762939453
2020-01-29,24.405000686645508
2020-01-30,24.18000030517578
2020-01-31,24.15999984741211
2020-02-03,24.350000381469727
2020-02-04,24.790000915527344
2020-02-05,25.149999618530273
2020-02-06,25.420000076293945
2020-02-07,24.1299991607666
2020-02-10,24.280000686645508
2020-02-11,24.860000610351562
2020-02-12,25.06999969482422
2020-02-13,24.959999084472656
2020-02-14,26.670000076293945
2020-02-18,27.149999618530273
2020-02-19,28.149999618530273
2020-02-20,28.200000762939453
2020-02-21,28.25
2020-02-24,26.549999237060547
2020-02-25,25.040000915527344
2020-02-26,24.690000534057617
2020-02-27,22.44499969482422
2020-02-28,23.309999465942383
2020-03-02,21.790000915527344
2020-03-03,21.420000076293945
2020-03-04,24.270000457763672
2020-03-05,23.270000457763672
2020-03-06,23.43000030517578
2020-03-09,22.799999237060547
2020-03-10,22.0
2020-03-11,18.940000534057617
2020-03-12,17.0049991607666
2020-03-13,19.950000762939453
2020-03-16,16.360000610351562
2020-03-17,15.319999694824219
2020-03-18,13.9399995803833
2020-03-19,16.209999084472656
2020-03-20,17.34000015258789
2020-03-23,16.350000381469727
2020-03-24,19.079999923706055
2020-03-25,21.600000381469727
2020-03-26,23.3799991607666
2020-03-27,21.850000381469727
2020-03-30,22.399999618530273
2020-03-31,21.829999923706055
2020-04-01,19.459999084472656
2020-04-02,20.639999389648438
2020-04-03,18.950000762939453
2020-04-06,21.940000534057617
2020-04-07,20.559999465942383
2020-04-08,21.6200008392334
2020-04-09,21.889999389648438
2020-04-13,21.100000381469727
2020-04-14,22.690000534057617
2020-04-15,21.65999984741211
2020-04-16,21.989999771118164
2020-04-17,22.639999389648438
2020-04-20,23.100000381469727
2020-04-21,22.3799991607666
2020-04-22,23.25
2020-04-23,24.079999923706055
2020-04-24,24.8799991607666
2020-04-27,25.690000534057617
2020-04-28,25.610000610351562
2020-04-29,26.860000610351562
2020-04-30,25.3799991607666
2020-05-01,26.850000381469727
2020-05-04,28.889999389648438
2020-05-05,29.450000762939453
2020-05-06,28.350000381469727
2020-05-07,29.270000457763672
2020-05-08,28.25
2020-05-11,30.030000686645508
2020-05-12,29.190000534057617
2020-05-13,27.670000076293945
2020-05-14,28.200000762939453
2020-05-15,29.93000030517578
2020-05-18,32.25
2020-05-19,30.709999084472656
2020-05-20,29.690000534057617
2020-05-21,30.25
2020-05-22,31.389999389648438
2020-05-26,30.170000076293945
2020-05-27,31.860000610351562
2020-05-28,31.600000381469727
2020-05-29,32.119998931884766
2020-06-01,32.81999969482422
2020-06-02,34.45000076293945
2020-06-03,32.939998626708984
2020-06-04,31.889999389648438
2020-06-05,33.150001525878906
2020-06-08,34.34000015258789
2020-06-09,33.38999938964844
2020-06-10,33.5099983215332
2020-06-11,30.219999313354492
2020-06-12,31.510000228881836
2020-06-15,31.8700008392334
2020-06-16,31.469999313354492
2020-06-17,30.739999771118164
2020-06-18,31.350000381469727
2020-06-19,32.16999816894531
2020-06-22,33.7400016784668
2020-06-23,34.040000915527344
2020-06-24,32.880001068115234
2020-06-25,32.84000015258789
2020-06-26,31.510000228881836
2020-06-29,34.13999938964844
2020-06-30,35.43000030517578
2020-07-01,35.2400016784668
2020-07-02,34.66999816894531
2020-07-06,34.4900016784668
2020-07-07,34.279998779296875
2020-07-08,35.689998626708984
2020-07-09,35.15999984741211
2020-07-10,33.93000030517578
2020-07-13,33.52000045776367
2020-07-14,35.08000183105469
2020-07-15,35.95000076293945
2020-07-16,34.369998931884766
2020-07-17,35.18000030517578
2020-07-20,35.54999923706055
2020-07-21,34.709999084472656
2020-07-22,34.4900016784668
2020-07-23,33.5
2020-07-24,32.59000015258789
2020-07-27,32.939998626708984
2020-07-28,31.649999618530273
2020-07-29,32.59000015258789
2020-07-30,33.279998779296875
2020-07-31,33.349998474121094
2020-08-03,33.65999984741211
2020-08-04,33.54999923706055
2020-08-05,35.400001525878906
2020-08-06,34.650001525878906
2020-08-07,33.369998931884766
2020-08-10,31.229999542236328
2020-08-11,30.90999984741211
2020-08-12,31.329999923706055
2020-08-13,32.970001220703125
2020-08-14,32.459999084472656
2020-08-17,34.279998779296875
2020-08-18,34.27000045776367
2020-08-19,34.58000183105469
2020-08-20,34.34000015258789
2020-08-21,34.11000061035156
2020-08-24,32.88999938964844
2020-08-25,33.88999938964844
2020-08-26,34.099998474121094
2020-08-27,34.130001068115234
2020-08-28,34.0099983215332
2020-08-31,34.150001525878906
2020-09-01,33.790000915527344
2020-09-02,34.33000183105469
2020-09-03,32.20500183105469
2020-09-04,31.989999771118164
2020-09-08,31.889999389648438
2020-09-09,33.06999969482422
2020-09-10,33.209999084472656
2020-09-11,33.04999923706055
2020-09-14,34.290000915527344
2020-09-15,33.75
2020-09-16,34.189998626708984
2020-09-17,33.279998779296875
2020-09-18,34.029998779296875
2020-09-21,33.470001220703125
2020-09-22,33.310001373291016
2020-09-23,31.299999237060547
2020-09-24,30.8799991607666
2020-09-25,32.77000045776367
2020-09-28,34.63999938964844
2020-09-29,36.880001068115234
2020-09-30,37.939998626708984
2020-10-01,41.43000030517578
2020-10-02,41.779998779296875
2020-10-05,42.40999984741211
2020-10-06,43.06999969482422
2020-10-07,43.86000061035156
2020-10-08,50.529998779296875
2020-10-09,53.95500183105469
2020-10-12,52.529998779296875
2020-10-13,52.38999938964844
2020-10-14,51.40999984741211
2020-10-15,52.220001220703125
2020-10-16,51.560001373291016
2020-10-19,51.31999969482422
2020-10-20,51.33000183105469
2020-10-21,49.65999984741211
2020-10-22,50.75
2020-10-23,50.18000030517578
2020-10-26,49.689998626708984
2020-10-27,50.869998931884766
2020-10-28,50.63999938964844
2020-10-29,51.11000061035156
2020-10-30,49.04999923706055
2020-11-02,47.959999084472656
2020-11-03,49.439998626708984
2020-11-04,52.369998931884766
2020-11-05,54.119998931884766
2020-11-06,54.040000915527344
2020-11-09,52.18000030517578
2020-11-10,50.90999984741211
2020-11-11,54.029998779296875
2020-11-12,54.43000030517578
2020-11-13,54.4900016784668
2020-11-16,55.040000915527344
2020-11-17,57.79999923706055
2020-11-18,57.619998931884766
2020-11-19,59.25
2020-11-20,61.18000030517578
2020-11-23,59.54999923706055
2020-11-24,55.63999938964844
2020-11-25,56.08000183105469
2020-11-27,57.5
2020-11-30,57.16999816894531
2020-12-01,58.98500061035156
2020-12-02,59.52000045776367
2020-12-03,61.349998474121094
2020-12-04,64.91000366210938
2020-12-07,67.55000305175781
2020-12-08,68.0
2020-12-09,64.91000366210938
2020-12-10,70.66999816894531
2020-12-11,68.94000244140625
2020-12-14,69.29000091552734
2020-12-15,67.88999938964844
2020-12-16,66.69999694824219
2020-12-17,68.9000015258789
2020-12-18,69.08000183105469
2020-12-21,72.30999755859375
2020-12-22,77.08999633789062
2020-12-23,76.43000030517578
2020-12-24,76.2300033569336
2020-12-28,76.30000305175781
2020-12-29,73.23999786376953
2020-12-30,74.9800033569336
2020-12-31,72.44999694824219
2021-01-04,71.48999786376953
2021-01-05,71.88999938964844
2021-01-06,73.0
2021-01-07,76.0199966430664
2021-01-08,80.76000213623047
2021-01-11,80.69000244140625
2021-01-12,83.04000091552734
2021-01-13,84.31999969482422
2021-01-14,86.83000183105469
2021-01-15,88.1500015258789
2021-01-19,93.33000183105469
2021-01-20,95.5999984741211
2021-01-21,87.66000366210938
2021-01-22,85.43000030517578
2021-01-25,85.69999694824219
2021-01-26,78.95999908447266
2021-01-27,74.62000274658203
2021-01-28,77.62999725341797
2021-01-29,76.43000030517578
2021-02-01,80.23999786376953
2021-02-02,84.6500015258789
2021-02-03,87.37000274658203
2021-02-04,89.58999633789062
2021-02-05,88.72000122070312
2021-02-08,93.22000122070312
2021-02-09,91.30000305175781
2021-02-10,90.43000030517578
2021-02-11,89.79000091552734
2021-02-12,89.37000274658203
2021-02-16,88.0199966430664
2021-02-17,85.26000213623047
2021-02-18,82.58999633789062
2021-02-19,85.05000305175781
2021-02-22,80.3499984741211
2021-02-23,77.1500015258789
2021-02-24,79.02999877929688
2021-02-25,79.26000213623047
2021-02-26,79.08000183105469
2021-03-01,87.33999633789062
2021-03-02,83.37000274658203
2021-03-03,72.93000030517578
2021-03-04,66.3499984741211
2021-03-05,64.52999877929688
2021-03-08,57.619998931884766
2021-03-09,64.66000366210938
2021-03-10,65.94999694824219
2021-03-11,69.3499984741211
2021-03-12,67.54000091552734
2021-03-15,73.5999984741211
2021-03-16,71.08999633789062
2021-03-17,71.18000030517578
2021-03-18,66.20999908447266
2021-03-19,68.88999938964844
2021-03-22,69.80999755859375
2021-03-23,66.16999816894531
2021-03-24,61.619998931884766
2021-03-25,63.43000030517578
2021-03-26,61.5099983215332
2021-03-29,60.08000183105469
2021-03-30,62.970001220703125
2021-03-31,68.08999633789062
2021-04-01,70.4000015258789
2021-04-05,73.70999908447266
2021-04-06,73.7699966430664
2021-04-07,71.62999725341797
2021-04-08,72.83000183105469
2021-04-09,71.75
2021-04-12,71.44000244140625
2021-04-13,75.05999755859375
2021-04-14,74.69999694824219
2021-04-15,77.18000030517578
2021-04-16,74.2699966430664
2021-04-19,72.88999938964844
2021-04-20,71.55999755859375
2021-04-21,75.22000122070312
2021-04-22,75.88999938964844
2021-04-23,78.95999908447266
2021-04-26,80.36000061035156
2021-04-27,80.62000274658203
2021-04-28,80.44000244140625
2021-04-29,78.29000091552734
2021-04-30,79.06999969482422
2021-05-03,77.31999969482422
2021-05-04,74.08000183105469
2021-05-05,73.18000030517578
2021-05-06,72.68000030517578
2021-05-07,77.70999908447266
2021-05-10,66.66000366210938
2021-05-11,65.75
2021-05-12,63.02000045776367
2021-05-13,64.20999908447266
2021-05-14,66.0
