,ARCT
2020-11-17,53.11000061035156
2020-11-18,56.34000015258789
2020-11-19,59.36000061035156
2020-11-20,60.34000015258789
2020-11-23,61.310001373291016
2020-11-24,60.13999938964844
2020-11-25,60.630001068115234
2020-11-27,76.0
2020-11-30,91.76000213623047
2020-12-01,81.44999694824219
2020-12-02,83.30000305175781
2020-12-03,99.30999755859375
2020-12-04,112.01000213623047
2020-12-07,123.66000366210938
2020-12-08,100.08000183105469
2020-12-09,89.05000305175781
2020-12-10,105.44999694824219
2020-12-11,106.01000213623047
2020-12-14,107.54000091552734
2020-12-15,109.44000244140625
2020-12-16,101.47000122070312
2020-12-17,103.62999725341797
2020-12-18,99.29000091552734
2020-12-21,113.13999938964844
2020-12-22,118.45999908447266
2020-12-23,101.66000366210938
2020-12-24,98.12999725341797
2020-12-28,92.41999816894531
2020-12-29,42.36000061035156
2020-12-30,46.709999084472656
2020-12-31,43.380001068115234
2021-01-04,48.900001525878906
2021-01-05,48.790000915527344
2021-01-06,49.369998931884766
2021-01-07,66.97000122070312
2021-01-08,69.66000366210938
2021-01-11,69.66999816894531
2021-01-12,62.88999938964844
2021-01-13,65.30999755859375
2021-01-14,62.27000045776367
2021-01-15,59.689998626708984
2021-01-19,68.44999694824219
2021-01-20,67.30000305175781
2021-01-21,63.77000045776367
2021-01-22,67.69999694824219
2021-01-25,69.44000244140625
2021-01-26,64.98999786376953
2021-01-27,67.19999694824219
2021-01-28,65.4800033569336
2021-01-29,72.45999908447266
2021-02-01,80.41999816894531
2021-02-02,78.54000091552734
2021-02-03,81.05999755859375
2021-02-04,86.77999877929688
2021-02-05,85.05000305175781
2021-02-08,86.91999816894531
2021-02-09,84.1500015258789
2021-02-10,80.69999694824219
2021-02-11,78.7699966430664
2021-02-12,73.47000122070312
2021-02-16,68.94000244140625
2021-02-17,67.29000091552734
2021-02-18,64.72000122070312
2021-02-19,66.9800033569336
2021-02-22,59.59000015258789
2021-02-23,54.29999923706055
2021-02-24,55.13999938964844
2021-02-25,51.43000030517578
2021-02-26,52.66999816894531
2021-03-01,54.63999938964844
2021-03-02,53.959999084472656
2021-03-03,50.59000015258789
2021-03-04,45.540000915527344
2021-03-05,43.189998626708984
2021-03-08,42.959999084472656
2021-03-09,48.38999938964844
2021-03-10,48.16999816894531
2021-03-11,50.869998931884766
2021-03-12,49.47999954223633
2021-03-15,52.189998626708984
2021-03-16,51.7599983215332
2021-03-17,51.36000061035156
2021-03-18,48.34000015258789
2021-03-19,46.400001525878906
2021-03-22,46.220001220703125
2021-03-23,42.540000915527344
2021-03-24,39.79999923706055
2021-03-25,42.150001525878906
2021-03-26,40.83000183105469
2021-03-29,39.47999954223633
2021-03-30,38.75
2021-03-31,41.29999923706055
2021-04-01,40.5
2021-04-05,42.11000061035156
2021-04-06,39.68000030517578
2021-04-07,38.54999923706055
2021-04-08,37.66999816894531
2021-04-09,37.0
2021-04-12,36.9900016784668
2021-04-13,39.45000076293945
2021-04-14,39.91999816894531
2021-04-15,39.52000045776367
2021-04-16,40.33000183105469
2021-04-19,36.90999984741211
2021-04-20,36.63999938964844
2021-04-21,38.2400016784668
2021-04-22,38.86000061035156
2021-04-23,36.16999816894531
2021-04-26,38.58000183105469
2021-04-27,38.560001373291016
2021-04-28,38.279998779296875
2021-04-29,37.27000045776367
2021-04-30,36.65999984741211
2021-05-03,35.97999954223633
2021-05-04,33.310001373291016
2021-05-05,32.119998931884766
2021-05-06,30.149999618530273
2021-05-07,31.799999237060547
2021-05-10,28.90999984741211
2021-05-11,27.229999542236328
2021-05-12,26.309999465942383
2021-05-13,25.790000915527344
2021-05-14,28.860000610351562
