,BSCO
2018-06-20,19.989999771118164
2018-06-21,19.979999542236328
2018-06-22,20.020000457763672
2018-06-25,20.010000228881836
2018-06-26,19.979999542236328
2018-06-27,20.09000015258789
2018-06-28,20.059999465942383
2018-06-29,20.069000244140625
2018-07-02,20.059999465942383
2018-07-03,20.06999969482422
2018-07-05,20.030000686645508
2018-07-06,20.090999603271484
2018-07-09,20.079999923706055
2018-07-10,20.06999969482422
2018-07-11,20.100000381469727
2018-07-12,20.1200008392334
2018-07-13,20.110000610351562
2018-07-16,20.100000381469727
2018-07-17,20.107999801635742
2018-07-18,20.100000381469727
2018-07-19,20.149999618530273
2018-07-20,20.111000061035156
2018-07-23,20.06599998474121
2018-07-24,20.09000015258789
2018-07-25,20.09000015258789
2018-07-26,20.1200008392334
2018-07-27,20.104999542236328
2018-07-30,20.114999771118164
2018-07-31,20.1299991607666
2018-08-01,20.1200008392334
2018-08-02,20.1200008392334
2018-08-03,20.139999389648438
2018-08-06,20.15999984741211
2018-08-07,20.149999618530273
2018-08-08,20.111000061035156
2018-08-09,20.16699981689453
2018-08-10,20.190000534057617
2018-08-13,20.249000549316406
2018-08-14,20.200000762939453
2018-08-15,20.239999771118164
2018-08-16,20.229999542236328
2018-08-17,20.229999542236328
2018-08-20,20.270000457763672
2018-08-21,20.200000762939453
2018-08-22,20.22800064086914
2018-08-23,20.25
2018-08-24,20.239999771118164
2018-08-27,20.229999542236328
2018-08-28,20.18000030517578
2018-08-29,20.167999267578125
2018-08-30,20.170000076293945
2018-08-31,20.20800018310547
2018-09-04,20.200000762939453
2018-09-05,20.200000762939453
2018-09-06,20.209999084472656
2018-09-07,20.155000686645508
2018-09-10,20.155000686645508
2018-09-11,20.113000869750977
2018-09-12,20.149999618530273
2018-09-13,20.149999618530273
2018-09-14,20.1299991607666
2018-09-17,20.149999618530273
2018-09-18,20.100000381469727
2018-09-19,20.08300018310547
2018-09-20,20.110000610351562
2018-09-21,20.1200008392334
2018-09-24,20.033000946044922
2018-09-25,20.040000915527344
2018-09-26,20.059999465942383
2018-09-27,20.079999923706055
2018-09-28,20.100000381469727
2018-10-01,20.079999923706055
2018-10-02,20.084999084472656
2018-10-03,20.020000457763672
2018-10-04,20.0
2018-10-05,19.969999313354492
2018-10-08,19.989999771118164
2018-10-09,20.010000228881836
2018-10-10,19.989999771118164
2018-10-11,20.030000686645508
2018-10-12,20.030000686645508
2018-10-15,20.020000457763672
2018-10-16,20.020000457763672
2018-10-17,19.979999542236328
2018-10-18,19.959999084472656
2018-10-19,19.959999084472656
2018-10-22,19.899999618530273
2018-10-23,19.940000534057617
2018-10-24,19.950000762939453
2018-10-25,19.93000030517578
2018-10-26,19.979999542236328
2018-10-29,19.959999084472656
2018-10-30,19.950000762939453
2018-10-31,19.920000076293945
2018-11-01,19.8799991607666
2018-11-02,19.809999465942383
2018-11-05,19.850000381469727
2018-11-06,19.850000381469727
2018-11-07,19.899999618530273
2018-11-08,19.829999923706055
2018-11-09,19.89299964904785
2018-11-12,19.892000198364258
2018-11-13,19.8799991607666
2018-11-14,19.889999389648438
2018-11-15,19.871999740600586
2018-11-16,19.885000228881836
2018-11-19,19.829999923706055
2018-11-20,19.780000686645508
2018-11-21,19.770000457763672
2018-11-23,19.81999969482422
2018-11-26,19.799999237060547
2018-11-27,19.790000915527344
2018-11-28,19.81999969482422
2018-11-29,19.81999969482422
2018-11-30,19.809999465942383
2018-12-03,19.790000915527344
2018-12-04,19.799999237060547
2018-12-06,19.809999465942383
2018-12-07,19.864999771118164
2018-12-10,19.89699935913086
2018-12-11,19.868999481201172
2018-12-12,19.860000610351562
2018-12-13,19.920000076293945
2018-12-14,19.860000610351562
2018-12-17,19.93000030517578
2018-12-18,19.950000762939453
2018-12-19,19.950000762939453
2018-12-20,19.8799991607666
2018-12-21,19.950000762939453
2018-12-24,19.84000015258789
2018-12-26,19.780000686645508
2018-12-27,19.8700008392334
2018-12-28,19.920000076293945
2018-12-31,19.969999313354492
2019-01-02,19.989999771118164
2019-01-03,20.06999969482422
2019-01-04,19.969999313354492
2019-01-07,19.979999542236328
2019-01-08,19.951000213623047
2019-01-09,19.989999771118164
2019-01-10,20.0
2019-01-11,20.079999923706055
2019-01-14,20.079999923706055
2019-01-15,20.09000015258789
2019-01-16,20.1299991607666
2019-01-17,20.1299991607666
2019-01-18,20.170000076293945
2019-01-22,20.1299991607666
2019-01-23,20.15999984741211
2019-01-24,20.209999084472656
2019-01-25,20.170000076293945
2019-01-28,20.209999084472656
2019-01-29,20.25
2019-01-30,20.309999465942383
2019-01-31,20.3799991607666
2019-02-01,20.341999053955078
2019-02-04,20.35099983215332
2019-02-05,20.385000228881836
2019-02-06,20.3799991607666
2019-02-07,20.3700008392334
2019-02-08,20.43000030517578
2019-02-11,20.399999618530273
2019-02-12,20.389999389648438
2019-02-13,20.3700008392334
2019-02-14,20.43000030517578
2019-02-15,20.450000762939453
2019-02-19,20.389999389648438
2019-02-20,20.389999389648438
2019-02-21,20.364999771118164
2019-02-22,20.405000686645508
2019-02-25,20.40999984741211
2019-02-26,20.440000534057617
2019-02-27,20.40999984741211
2019-02-28,20.40999984741211
2019-03-01,20.399999618530273
2019-03-04,20.424999237060547
2019-03-05,20.450000762939453
2019-03-06,20.479999542236328
2019-03-07,20.510000228881836
2019-03-08,20.5
2019-03-11,20.5
2019-03-12,20.55500030517578
2019-03-13,20.559999465942383
2019-03-14,20.540000915527344
2019-03-15,20.566999435424805
2019-03-18,20.489999771118164
2019-03-19,20.530000686645508
2019-03-20,20.6299991607666
2019-03-21,20.639999389648438
2019-03-22,20.709999084472656
2019-03-25,20.739999771118164
2019-03-26,20.760000228881836
2019-03-27,20.790000915527344
2019-03-28,20.780000686645508
2019-03-29,20.729999542236328
2019-04-01,20.690000534057617
2019-04-02,20.700000762939453
2019-04-03,20.670000076293945
2019-04-04,20.709999084472656
2019-04-05,20.690000534057617
2019-04-08,20.709999084472656
2019-04-09,20.719999313354492
2019-04-10,20.739999771118164
2019-04-11,20.739999771118164
2019-04-12,20.729999542236328
2019-04-15,20.739999771118164
2019-04-16,20.709999084472656
2019-04-17,20.709999084472656
2019-04-18,20.729999542236328
2019-04-22,20.65999984741211
2019-04-23,20.690000534057617
2019-04-24,20.739999771118164
2019-04-25,20.719999313354492
2019-04-26,20.770000457763672
2019-04-29,20.75
2019-04-30,20.790000915527344
2019-05-01,20.760000228881836
2019-05-02,20.719999313354492
2019-05-03,20.739999771118164
2019-05-06,20.780000686645508
2019-05-07,20.809999465942383
2019-05-08,20.780000686645508
2019-05-09,20.790000915527344
2019-05-10,20.790000915527344
2019-05-13,20.829999923706055
2019-05-14,20.81999969482422
2019-05-15,20.860000610351562
2019-05-16,20.850000381469727
2019-05-17,20.847999572753906
2019-05-20,20.770000457763672
2019-05-21,20.75
2019-05-22,20.790000915527344
2019-05-23,20.84000015258789
2019-05-24,20.825000762939453
2019-05-28,20.860000610351562
2019-05-29,20.809999465942383
2019-05-30,20.860000610351562
2019-05-31,20.940000534057617
2019-06-03,21.0049991607666
2019-06-04,20.989999771118164
2019-06-05,21.030000686645508
2019-06-06,21.020000457763672
2019-06-07,21.059999465942383
2019-06-10,21.030000686645508
2019-06-11,21.018999099731445
2019-06-12,21.059999465942383
2019-06-13,21.110000610351562
2019-06-14,21.104999542236328
2019-06-17,21.09000015258789
2019-06-18,21.1299991607666
2019-06-19,21.21500015258789
2019-06-20,21.25
2019-06-21,21.25
2019-06-24,21.229999542236328
2019-06-25,21.209999084472656
2019-06-26,21.170000076293945
2019-06-27,21.219999313354492
2019-06-28,21.25
2019-07-01,21.2450008392334
2019-07-02,21.274999618530273
2019-07-03,21.299999237060547
2019-07-05,21.209999084472656
2019-07-08,21.170000076293945
2019-07-09,21.15999984741211
2019-07-10,21.209999084472656
2019-07-11,21.18000030517578
2019-07-12,21.200000762939453
2019-07-15,21.219999313354492
2019-07-16,21.190000534057617
2019-07-17,21.239999771118164
2019-07-18,21.290000915527344
2019-07-19,21.280000686645508
2019-07-22,21.200000762939453
2019-07-23,21.209999084472656
2019-07-24,21.229999542236328
2019-07-25,21.190000534057617
2019-07-26,21.200000762939453
2019-07-29,21.219999313354492
2019-07-30,21.200000762939453
2019-07-31,21.200000762939453
2019-08-01,21.31999969482422
2019-08-02,21.329999923706055
2019-08-05,21.360000610351562
2019-08-06,21.40999984741211
2019-08-07,21.3799991607666
2019-08-08,21.389999389648438
2019-08-09,21.350000381469727
2019-08-12,21.409000396728516
2019-08-13,21.350000381469727
2019-08-14,21.3700008392334
2019-08-15,21.43000030517578
2019-08-16,21.43000030517578
2019-08-19,21.360000610351562
2019-08-20,21.399999618530273
2019-08-21,21.40999984741211
2019-08-22,21.40999984741211
2019-08-23,21.459999084472656
2019-08-26,21.469999313354492
2019-08-27,21.510000228881836
2019-08-28,21.489999771118164
2019-08-29,21.489999771118164
2019-08-30,21.489999771118164
2019-09-03,21.510000228881836
2019-09-04,21.540000915527344
2019-09-05,21.469999313354492
2019-09-06,21.485000610351562
2019-09-09,21.43000030517578
2019-09-10,21.350000381469727
2019-09-11,21.350000381469727
2019-09-12,21.325000762939453
2019-09-13,21.2450008392334
2019-09-16,21.299999237060547
2019-09-17,21.31999969482422
2019-09-18,21.31999969482422
2019-09-19,21.334999084472656
2019-09-20,21.389999389648438
2019-09-23,21.360000610351562
2019-09-24,21.40999984741211
2019-09-25,21.34000015258789
2019-09-26,21.350000381469727
2019-09-27,21.3700008392334
2019-09-30,21.43000030517578
2019-10-01,21.440000534057617
2019-10-02,21.469999313354492
2019-10-03,21.540000915527344
2019-10-04,21.549999237060547
2019-10-07,21.510000228881836
2019-10-08,21.540000915527344
2019-10-09,21.540000915527344
2019-10-10,21.450000762939453
2019-10-11,21.399999618530273
2019-10-14,21.440000534057617
2019-10-15,21.399999618530273
2019-10-16,21.440000534057617
2019-10-17,21.44499969482422
2019-10-18,21.459999084472656
2019-10-21,21.389999389648438
2019-10-22,21.3700008392334
2019-10-23,21.395000457763672
2019-10-24,21.415000915527344
2019-10-25,21.399999618530273
2019-10-28,21.375
2019-10-29,21.3799991607666
2019-10-30,21.399999618530273
2019-10-31,21.459999084472656
2019-11-01,21.469999313354492
2019-11-04,21.43000030517578
2019-11-05,21.3799991607666
2019-11-06,21.420000076293945
2019-11-07,21.360000610351562
2019-11-08,21.329999923706055
2019-11-11,21.350000381469727
2019-11-12,21.350000381469727
2019-11-13,21.3700008392334
2019-11-14,21.40999984741211
2019-11-15,21.40999984741211
2019-11-18,21.3700008392334
2019-11-19,21.3799991607666
2019-11-20,21.389999389648438
2019-11-21,21.3799991607666
2019-11-22,21.3700008392334
2019-11-25,21.399999618530273
2019-11-26,21.40999984741211
2019-11-27,21.389999389648438
2019-11-29,21.399999618530273
2019-12-02,21.3700008392334
2019-12-03,21.450000762939453
2019-12-04,21.440000534057617
2019-12-05,21.440000534057617
2019-12-06,21.40999984741211
2019-12-09,21.43000030517578
2019-12-10,21.3799991607666
2019-12-11,21.440000534057617
2019-12-12,21.3799991607666
2019-12-13,21.43000030517578
2019-12-16,21.420000076293945
2019-12-17,21.43000030517578
2019-12-18,21.43000030517578
2019-12-19,21.450000762939453
2019-12-20,21.440000534057617
2019-12-23,21.399999618530273
2019-12-24,21.40999984741211
2019-12-26,21.440000534057617
2019-12-27,21.479999542236328
2019-12-30,21.5
2019-12-31,21.5
2020-01-02,21.479999542236328
2020-01-03,21.530000686645508
2020-01-06,21.530000686645508
2020-01-07,21.514999389648438
2020-01-08,21.479999542236328
2020-01-09,21.4950008392334
2020-01-10,21.514999389648438
2020-01-13,21.5049991607666
2020-01-14,21.53499984741211
2020-01-15,21.524999618530273
2020-01-16,21.53499984741211
2020-01-17,21.530000686645508
2020-01-21,21.53499984741211
2020-01-22,21.545000076293945
2020-01-23,21.55500030517578
2020-01-24,21.56999969482422
2020-01-27,21.6200008392334
2020-01-28,21.610000610351562
2020-01-29,21.649999618530273
2020-01-30,21.649999618530273
2020-01-31,21.690000534057617
2020-02-03,21.700000762939453
2020-02-04,21.670000076293945
2020-02-05,21.6299991607666
2020-02-06,21.639999389648438
2020-02-07,21.690000534057617
2020-02-10,21.704999923706055
2020-02-11,21.683000564575195
2020-02-12,21.674999237060547
2020-02-13,21.665000915527344
2020-02-14,21.690000534057617
2020-02-18,21.709999084472656
2020-02-19,21.700000762939453
2020-02-20,21.729999542236328
2020-02-21,21.75
2020-02-24,21.739999771118164
2020-02-25,21.7450008392334
2020-02-26,21.75
2020-02-27,21.71500015258789
2020-02-28,21.799999237060547
2020-03-02,21.799999237060547
2020-03-03,21.924999237060547
2020-03-04,21.969999313354492
2020-03-05,21.972000122070312
2020-03-06,21.920000076293945
2020-03-09,21.624000549316406
2020-03-10,21.420000076293945
2020-03-11,21.149999618530273
2020-03-12,20.395999908447266
2020-03-13,20.489999771118164
2020-03-16,20.030000686645508
2020-03-17,19.639999389648438
2020-03-18,18.729999542236328
2020-03-19,18.139999389648438
2020-03-20,18.360000610351562
2020-03-23,19.368000030517578
2020-03-24,19.520000457763672
2020-03-25,20.239999771118164
2020-03-26,20.450000762939453
2020-03-27,20.420000076293945
2020-03-30,20.670000076293945
2020-03-31,20.649999618530273
2020-04-01,20.420000076293945
2020-04-02,20.510000228881836
2020-04-03,20.510000228881836
2020-04-06,20.579999923706055
2020-04-07,20.780000686645508
2020-04-08,20.950000762939453
2020-04-09,21.510000228881836
2020-04-13,21.489999771118164
2020-04-14,21.530000686645508
2020-04-15,21.520000457763672
2020-04-16,21.469999313354492
2020-04-17,21.540000915527344
2020-04-20,21.309999465942383
2020-04-21,21.354000091552734
2020-04-22,21.31999969482422
2020-04-23,21.3799991607666
2020-04-24,21.43000030517578
2020-04-27,21.309999465942383
2020-04-28,21.3700008392334
2020-04-29,21.459999084472656
2020-04-30,21.43000030517578
2020-05-01,21.40999984741211
2020-05-04,21.43000030517578
2020-05-05,21.489999771118164
2020-05-06,21.479999542236328
2020-05-07,21.514999389648438
2020-05-08,21.469999313354492
2020-05-11,21.489999771118164
2020-05-12,21.540000915527344
2020-05-13,21.549999237060547
2020-05-14,21.559999465942383
2020-05-15,21.55500030517578
2020-05-18,21.559999465942383
2020-05-19,21.68000030517578
2020-05-20,21.700000762939453
2020-05-21,21.75
2020-05-22,21.770000457763672
2020-05-26,21.79199981689453
2020-05-27,21.850000381469727
2020-05-28,21.864999771118164
2020-05-29,21.920000076293945
2020-06-01,21.920000076293945
2020-06-02,22.010000228881836
2020-06-03,21.989999771118164
2020-06-04,21.969999313354492
2020-06-05,22.040000915527344
2020-06-08,22.030000686645508
2020-06-09,22.065000534057617
2020-06-10,22.1200008392334
2020-06-11,21.899999618530273
2020-06-12,21.951000213623047
2020-06-15,22.030000686645508
2020-06-16,22.100000381469727
2020-06-17,22.100000381469727
2020-06-18,22.100000381469727
2020-06-19,22.06999969482422
2020-06-22,22.049999237060547
2020-06-23,22.040000915527344
2020-06-24,22.059999465942383
2020-06-25,22.059999465942383
2020-06-26,22.03499984741211
2020-06-29,22.059999465942383
2020-06-30,22.040000915527344
2020-07-01,22.100000381469727
2020-07-02,22.149999618530273
2020-07-06,22.15999984741211
2020-07-07,22.139999389648438
2020-07-08,22.13800048828125
2020-07-09,22.139999389648438
2020-07-10,22.1200008392334
2020-07-13,22.15999984741211
2020-07-14,22.1299991607666
2020-07-15,22.15999984741211
2020-07-16,22.170000076293945
2020-07-17,22.190000534057617
2020-07-20,22.15999984741211
2020-07-21,22.209999084472656
2020-07-22,22.219999313354492
2020-07-23,22.219999313354492
2020-07-24,22.226999282836914
2020-07-27,22.190000534057617
2020-07-28,22.209999084472656
2020-07-29,22.25
2020-07-30,22.25
2020-07-31,22.299999237060547
2020-08-03,22.329999923706055
2020-08-04,22.334999084472656
2020-08-05,22.34000015258789
2020-08-06,22.34000015258789
2020-08-07,22.350000381469727
2020-08-10,22.329999923706055
2020-08-11,22.309999465942383
2020-08-12,22.280000686645508
2020-08-13,22.260000228881836
2020-08-14,22.235000610351562
2020-08-17,22.270000457763672
2020-08-18,22.270000457763672
2020-08-19,22.270000457763672
2020-08-20,22.280000686645508
2020-08-21,22.290000915527344
2020-08-24,22.239999771118164
2020-08-25,22.235000610351562
2020-08-26,22.219999313354492
2020-08-27,22.239999771118164
2020-08-28,22.270000457763672
2020-08-31,22.270000457763672
2020-09-01,22.31999969482422
2020-09-02,22.329999923706055
2020-09-03,22.31999969482422
2020-09-04,22.260000228881836
2020-09-08,22.25
2020-09-09,22.290000915527344
2020-09-10,22.280000686645508
2020-09-11,22.260000228881836
2020-09-14,22.280000686645508
2020-09-15,22.290000915527344
2020-09-16,22.28499984741211
2020-09-17,22.280000686645508
2020-09-18,22.290000915527344
2020-09-21,22.239999771118164
2020-09-22,22.225000381469727
2020-09-23,22.18000030517578
2020-09-24,22.139999389648438
2020-09-25,22.1299991607666
2020-09-28,22.139999389648438
2020-09-29,22.170000076293945
2020-09-30,22.18000030517578
2020-10-01,22.18000030517578
2020-10-02,22.209999084472656
2020-10-05,22.194000244140625
2020-10-06,22.204999923706055
2020-10-07,22.209999084472656
2020-10-08,22.229999542236328
2020-10-09,22.229999542236328
2020-10-12,22.270000457763672
2020-10-13,22.270000457763672
2020-10-14,22.264999389648438
2020-10-15,22.2549991607666
2020-10-16,22.2549991607666
2020-10-19,22.21500015258789
2020-10-20,22.209999084472656
2020-10-21,22.21299934387207
2020-10-22,22.190000534057617
2020-10-23,22.197999954223633
2020-10-26,22.219999313354492
2020-10-27,22.209999084472656
2020-10-28,22.209999084472656
2020-10-29,22.18000030517578
2020-10-30,22.170000076293945
2020-11-02,22.170000076293945
2020-11-03,22.190000534057617
2020-11-04,22.270000457763672
2020-11-05,22.270000457763672
2020-11-06,22.2450008392334
2020-11-09,22.219999313354492
2020-11-10,22.219999313354492
2020-11-11,22.229999542236328
2020-11-12,22.239999771118164
2020-11-13,22.229999542236328
2020-11-16,22.260000228881836
2020-11-17,22.280000686645508
2020-11-18,22.280000686645508
2020-11-19,22.299999237060547
2020-11-20,22.290000915527344
2020-11-23,22.260000228881836
2020-11-24,22.270000457763672
2020-11-25,22.280000686645508
2020-11-27,22.290000915527344
2020-11-30,22.309999465942383
2020-12-01,22.290000915527344
2020-12-02,22.299999237060547
2020-12-03,22.31999969482422
2020-12-04,22.299999237060547
2020-12-07,22.309999465942383
2020-12-08,22.299999237060547
2020-12-09,22.270000457763672
2020-12-10,22.290000915527344
2020-12-11,22.309999465942383
2020-12-14,22.309999465942383
2020-12-15,22.322999954223633
2020-12-16,22.329999923706055
2020-12-17,22.350000381469727
2020-12-18,22.34000015258789
2020-12-21,22.299999237060547
2020-12-22,22.31999969482422
2020-12-23,22.31999969482422
2020-12-24,22.34000015258789
2020-12-28,22.360000610351562
2020-12-29,22.360000610351562
2020-12-30,22.389999389648438
2020-12-31,22.389999389648438
2021-01-04,22.389999389648438
2021-01-05,22.389999389648438
2021-01-06,22.360000610351562
2021-01-07,22.360000610351562
2021-01-08,22.3700008392334
2021-01-11,22.360000610351562
2021-01-12,22.3700008392334
2021-01-13,22.389999389648438
2021-01-14,22.3799991607666
2021-01-15,22.3799991607666
2021-01-19,22.350000381469727
2021-01-20,22.34000015258789
2021-01-21,22.329999923706055
2021-01-22,22.329999923706055
2021-01-25,22.34000015258789
2021-01-26,22.350000381469727
2021-01-27,22.329999923706055
2021-01-28,22.329999923706055
2021-01-29,22.34000015258789
2021-02-01,22.360000610351562
2021-02-02,22.350000381469727
2021-02-03,22.360000610351562
2021-02-04,22.3700008392334
2021-02-05,22.3700008392334
2021-02-08,22.385000228881836
2021-02-09,22.3799991607666
2021-02-10,22.389999389648438
2021-02-11,22.389999389648438
2021-02-12,22.389999389648438
2021-02-16,22.3700008392334
2021-02-17,22.3799991607666
2021-02-18,22.375
2021-02-19,22.3700008392334
2021-02-22,22.31999969482422
2021-02-23,22.31999969482422
2021-02-24,22.31999969482422
2021-02-25,22.209999084472656
2021-02-26,22.25
2021-03-01,22.270000457763672
2021-03-02,22.280000686645508
2021-03-03,22.25
2021-03-04,22.219999313354492
2021-03-05,22.209999084472656
2021-03-08,22.1299991607666
2021-03-09,22.139999389648438
2021-03-10,22.18000030517578
2021-03-11,22.200000762939453
2021-03-12,22.15999984741211
2021-03-15,22.170000076293945
2021-03-16,22.170000076293945
2021-03-17,22.190000534057617
2021-03-18,22.149999618530273
2021-03-19,22.170000076293945
2021-03-22,22.149999618530273
2021-03-23,22.149999618530273
2021-03-24,22.139999389648438
2021-03-25,22.149999618530273
2021-03-26,22.139999389648438
2021-03-29,22.15999984741211
2021-03-30,22.170000076293945
2021-03-31,22.170000076293945
2021-04-01,22.18000030517578
2021-04-05,22.15999984741211
2021-04-06,22.190000534057617
2021-04-07,22.200000762939453
2021-04-08,22.209999084472656
2021-04-09,22.209999084472656
2021-04-12,22.200000762939453
2021-04-13,22.239999771118164
2021-04-14,22.229999542236328
2021-04-15,22.219999313354492
2021-04-16,22.219999313354492
2021-04-19,22.183000564575195
2021-04-20,22.194000244140625
2021-04-21,22.190000534057617
2021-04-22,22.19499969482422
2021-04-23,22.200000762939453
2021-04-26,22.209999084472656
2021-04-27,22.19499969482422
2021-04-28,22.21500015258789
2021-04-29,22.200000762939453
2021-04-30,22.219999313354492
2021-05-03,22.229999542236328
2021-05-04,22.219999313354492
2021-05-05,22.229999542236328
2021-05-06,22.25
2021-05-07,22.270000457763672
2021-05-10,22.260000228881836
2021-05-11,22.2549991607666
2021-05-12,22.224000930786133
2021-05-13,22.25
2021-05-14,22.270000457763672
