,ULE
2012-08-22,22.110000610351562
2012-08-23,22.219999313354492
2012-08-24,22.030000686645508
2012-08-27,21.959999084472656
2012-08-28,22.239999771118164
2012-08-29,21.940000534057617
2012-08-30,21.860000610351562
2012-08-31,22.200000762939453
2012-09-04,22.190000534057617
2012-09-05,22.170000076293945
2012-09-06,22.489999771118164
2012-09-07,22.989999771118164
2012-09-10,22.93000030517578
2012-09-11,23.25
2012-09-12,23.3799991607666
2012-09-13,23.75
2012-09-14,24.219999313354492
2012-09-17,24.280000686645508
2012-09-18,23.90999984741211
2012-09-19,23.889999389648438
2012-09-20,23.75
2012-09-21,23.68000030517578
2012-09-24,23.510000228881836
2012-09-25,23.510000228881836
2012-09-26,23.290000915527344
2012-09-27,23.459999084472656
2012-09-28,23.18000030517578
2012-10-01,23.520000457763672
2012-10-02,23.450000762939453
2012-10-03,23.389999389648438
2012-10-04,23.809999465942383
2012-10-05,23.899999618530273
2012-10-08,23.59000015258789
2012-10-09,23.190000534057617
2012-10-10,23.309999465942383
2012-10-11,23.530000686645508
2012-10-12,23.489999771118164
2012-10-15,23.510000228881836
2012-10-16,23.8700008392334
2012-10-17,24.010000228881836
2012-10-18,24.0
2012-10-19,23.809999465942383
2012-10-22,23.979999542236328
2012-10-23,23.979999542236328
2012-10-24,23.459999084472656
2012-10-25,23.34000015258789
2012-10-26,23.440000534057617
2012-10-31,23.450000762939453
2012-11-01,23.299999237060547
2012-11-02,22.969999313354492
2012-11-05,22.799999237060547
2012-11-06,22.799999237060547
2012-11-07,22.81999969482422
2012-11-08,22.719999313354492
2012-11-09,22.520000457763672
2012-11-12,22.6200008392334
2012-11-13,22.6200008392334
2012-11-14,22.65999984741211
2012-11-15,22.8799991607666
2012-11-16,22.719999313354492
2012-11-19,22.959999084472656
2012-11-20,22.950000762939453
2012-11-21,22.959999084472656
2012-11-23,23.520000457763672
2012-11-26,23.459999084472656
2012-11-27,23.3799991607666
2012-11-28,23.3700008392334
2012-11-29,23.520000457763672
2012-11-30,23.610000610351562
2012-12-03,23.809999465942383
2012-12-04,23.93000030517578
2012-12-05,23.829999923706055
2012-12-06,23.389999389648438
2012-12-07,23.43000030517578
2012-12-10,23.450000762939453
2012-12-11,23.649999618530273
2012-12-12,23.899999618530273
2012-12-13,23.84000015258789
2012-12-14,24.239999771118164
2012-12-17,24.149999618530273
2012-12-18,24.450000762939453
2012-12-19,24.5
2012-12-20,24.549999237060547
2012-12-21,24.3700008392334
2012-12-24,24.280000686645508
2012-12-26,24.450000762939453
2012-12-27,24.5
2012-12-28,24.360000610351562
2012-12-31,24.31999969482422
2013-01-02,24.200000762939453
2013-01-03,23.84000015258789
2013-01-04,24.1200008392334
2013-01-07,23.959999084472656
2013-01-08,23.790000915527344
2013-01-09,23.809999465942383
2013-01-10,24.5
2013-01-11,24.709999084472656
2013-01-14,24.940000534057617
2013-01-15,24.639999389648438
2013-01-16,24.639999389648438
2013-01-17,24.979999542236328
2013-01-18,24.729999542236328
2013-01-22,24.670000076293945
2013-01-23,24.670000076293945
2013-01-24,24.8700008392334
2013-01-25,25.270000457763672
2013-01-28,25.260000228881836
2013-01-29,25.34000015258789
2013-01-30,25.600000381469727
2013-01-31,25.729999542236328
2013-02-01,26.030000686645508
2013-02-04,25.399999618530273
2013-02-05,25.6200008392334
2013-02-06,25.549999237060547
2013-02-07,25.06999969482422
2013-02-08,25.09000015258789
2013-02-11,24.989999771118164
2013-02-12,25.170000076293945
2013-02-13,25.260000228881836
2013-02-14,24.700000762939453
2013-02-15,24.899999618530273
2013-02-19,24.920000076293945
2013-02-20,24.59000015258789
2013-02-21,24.229999542236328
2013-02-22,24.270000457763672
2013-02-25,23.770000457763672
2013-02-26,23.809999465942383
2013-02-27,23.8799991607666
2013-02-28,23.760000228881836
2013-03-01,23.6200008392334
2013-03-04,23.520000457763672
2013-03-05,23.65999984741211
2013-03-06,23.420000076293945
2013-03-07,23.8700008392334
2013-03-08,23.459999084472656
2013-03-11,23.59000015258789
2013-03-12,23.540000915527344
2013-03-13,23.399999618530273
2013-03-14,23.469999313354492
2013-03-15,23.719999313354492
2013-03-18,23.459999084472656
2013-03-19,23.1200008392334
2013-03-20,23.290000915527344
2013-03-21,23.1200008392334
2013-03-22,23.43000030517578
2013-03-25,23.0
2013-03-26,23.059999465942383
2013-03-27,22.739999771118164
2013-03-28,22.920000076293945
2013-04-01,22.959999084472656
2013-04-02,22.889999389648438
2013-04-03,22.989999771118164
2013-04-04,23.309999465942383
2013-04-05,23.610000610351562
2013-04-08,23.56999969482422
2013-04-09,23.899999618530273
2013-04-10,23.729999542236328
2013-04-11,23.979999542236328
2013-04-12,23.850000381469727
2013-04-15,23.639999389648438
2013-04-16,24.219999313354492
2013-04-17,23.440000534057617
2013-04-18,23.600000381469727
2013-04-19,23.690000534057617
2013-04-22,23.68000030517578
2013-04-23,23.450000762939453
2013-04-24,23.510000228881836
2013-04-25,23.469999313354492
2013-04-26,23.469999313354492
2013-04-29,23.780000686645508
2013-04-30,24.079999923706055
2013-05-01,24.190000534057617
2013-05-02,23.59000015258789
2013-05-03,23.59000015258789
2013-05-06,23.600000381469727
2013-05-07,23.600000381469727
2013-05-08,24.06999969482422
2013-05-09,23.479999542236328
2013-05-10,23.270000457763672
2013-05-13,23.229999542236328
2013-05-14,23.229999542236328
2013-05-15,23.030000686645508
2013-05-16,23.1200008392334
2013-05-17,22.780000686645508
2013-05-20,23.010000228881836
2013-05-21,23.1200008392334
2013-05-22,22.950000762939453
2013-05-23,23.1200008392334
2013-05-24,23.389999389648438
2013-05-28,22.760000228881836
2013-05-29,23.18000030517578
2013-05-30,23.420000076293945
2013-05-31,23.049999237060547
2013-06-03,23.760000228881836
2013-06-04,23.579999923706055
2013-06-05,23.579999923706055
2013-06-06,24.34000015258789
2013-06-07,24.229999542236328
2013-06-10,24.290000915527344
2013-06-11,24.670000076293945
2013-06-12,24.479999542236328
2013-06-13,24.729999542236328
2013-06-14,24.649999618530273
2013-06-17,24.700000762939453
2013-06-18,24.799999237060547
2013-06-19,24.280000686645508
2013-06-20,23.959999084472656
2013-06-21,23.93000030517578
2013-06-24,23.860000610351562
2013-06-25,23.8700008392334
2013-06-26,23.209999084472656
2013-06-27,23.5
2013-06-28,23.25
2013-07-01,23.739999771118164
2013-07-02,23.399999618530273
2013-07-03,23.43000030517578
2013-07-05,22.829999923706055
2013-07-08,22.989999771118164
2013-07-09,22.600000381469727
2013-07-10,22.600000381469727
2013-07-11,23.690000534057617
2013-07-12,23.549999237060547
2013-07-15,23.510000228881836
2013-07-16,23.510000228881836
2013-07-17,23.889999389648438
2013-07-18,23.889999389648438
2013-07-19,23.889999389648438
2013-07-22,23.989999771118164
2013-07-23,24.149999618530273
2013-07-24,23.979999542236328
2013-07-25,24.079999923706055
2013-07-26,24.34000015258789
2013-07-29,24.350000381469727
2013-07-30,24.350000381469727
2013-07-31,23.940000534057617
2013-08-01,23.920000076293945
2013-08-02,24.350000381469727
2013-08-05,24.1200008392334
2013-08-06,24.1200008392334
2013-08-07,24.540000915527344
2013-08-08,24.739999771118164
2013-08-09,24.459999084472656
2013-08-12,24.459999084472656
2013-08-13,24.149999618530273
2013-08-14,24.219999313354492
2013-08-15,24.670000076293945
2013-08-16,24.6200008392334
2013-08-19,24.549999237060547
2013-08-20,24.889999389648438
2013-08-21,24.68000030517578
2013-08-22,24.469999313354492
2013-08-23,24.469999313354492
2013-08-26,24.610000610351562
2013-08-27,24.709999084472656
2013-08-28,24.56999969482422
2013-08-29,24.1299991607666
2013-08-30,24.049999237060547
2013-09-03,23.889999389648438
2013-09-04,23.989999771118164
2013-09-05,23.690000534057617
2013-09-06,23.950000762939453
2013-09-09,24.229999542236328
2013-09-10,24.260000228881836
2013-09-11,24.360000610351562
2013-09-12,24.360000610351562
2013-09-13,24.299999237060547
2013-09-16,24.600000381469727
2013-09-17,24.520000457763672
2013-09-18,25.200000762939453
2013-09-19,25.200000762939453
2013-09-20,25.25
2013-09-23,25.170000076293945
2013-09-24,25.09000015258789
2013-09-25,25.280000686645508
2013-09-26,25.1200008392334
2013-09-27,25.260000228881836
2013-09-30,25.299999237060547
2013-10-01,25.360000610351562
2013-10-02,25.40999984741211
2013-10-03,25.649999618530273
2013-10-04,25.350000381469727
2013-10-07,25.479999542236328
2013-10-08,25.5
2013-10-09,25.270000457763672
2013-10-10,25.270000457763672
2013-10-11,25.360000610351562
2013-10-14,25.3799991607666
2013-10-15,25.190000534057617
2013-10-16,25.190000534057617
2013-10-17,25.799999237060547
2013-10-18,25.8799991607666
2013-10-21,25.809999465942383
2013-10-22,26.229999542236328
2013-10-23,26.200000762939453
2013-10-24,26.229999542236328
2013-10-25,26.15999984741211
2013-10-28,26.139999389648438
2013-10-29,26.290000915527344
2013-10-30,26.010000228881836
2013-10-31,25.350000381469727
2013-11-01,25.079999923706055
2013-11-04,25.149999618530273
2013-11-05,24.969999313354492
2013-11-06,25.229999542236328
2013-11-07,24.889999389648438
2013-11-08,24.549999237060547
2013-11-11,24.770000457763672
2013-11-12,24.770000457763672
2013-11-13,24.979999542236328
2013-11-14,24.860000610351562
2013-11-15,25.040000915527344
2013-11-18,25.15999984741211
2013-11-19,25.209999084472656
2013-11-20,24.780000686645508
2013-11-21,24.920000076293945
2013-11-22,25.190000534057617
2013-11-25,25.09000015258789
2013-11-26,25.299999237060547
2013-11-27,25.350000381469727
2013-11-29,25.350000381469727
2013-12-02,25.209999084472656
2013-12-03,25.209999084472656
2013-12-04,25.260000228881836
2013-12-05,25.700000762939453
2013-12-06,25.760000228881836
2013-12-09,26.030000686645508
2013-12-10,26.059999465942383
2013-12-11,26.059999465942383
2013-12-12,26.059999465942383
2013-12-13,25.899999618530273
2013-12-16,26.059999465942383
2013-12-17,26.059999465942383
2013-12-18,26.1200008392334
2013-12-19,25.610000610351562
2013-12-20,25.610000610351562
2013-12-23,25.770000457763672
2013-12-24,25.770000457763672
2013-12-26,25.81999969482422
2013-12-27,26.040000915527344
2013-12-30,26.040000915527344
2013-12-31,25.979999542236328
2014-01-02,25.610000610351562
2014-01-03,25.329999923706055
2014-01-06,25.329999923706055
2014-01-07,25.440000534057617
2014-01-08,25.309999465942383
2014-01-09,25.309999465942383
2014-01-10,25.309999465942383
2014-01-13,25.6299991607666
2014-01-14,25.6299991607666
2014-01-15,25.6299991607666
2014-01-16,25.6299991607666
2014-01-17,25.389999389648438
2014-01-21,25.229999542236328
2014-01-22,25.260000228881836
2014-01-23,25.809999465942383
2014-01-24,25.799999237060547
2014-01-27,25.690000534057617
2014-01-28,25.690000534057617
2014-01-29,25.690000534057617
2014-01-30,25.190000534057617
2014-01-31,24.950000762939453
2014-02-03,25.06999969482422
2014-02-04,25.010000228881836
2014-02-05,25.1200008392334
2014-02-06,25.1200008392334
2014-02-07,25.1200008392334
2014-02-10,25.56999969482422
2014-02-11,25.56999969482422
2014-02-12,25.56999969482422
2014-02-13,25.639999389648438
2014-02-14,25.639999389648438
2014-02-18,26.030000686645508
2014-02-19,26.030000686645508
2014-02-20,26.030000686645508
2014-02-21,25.899999618530273
2014-02-24,25.850000381469727
2014-02-25,25.93000030517578
2014-02-26,25.93000030517578
2014-02-27,25.93000030517578
2014-02-28,26.209999084472656
2014-03-03,25.889999389648438
2014-03-04,25.979999542236328
2014-03-05,25.889999389648438
2014-03-06,26.3799991607666
2014-03-07,26.3700008392334
2014-03-10,26.3700008392334
2014-03-11,26.399999618530273
2014-03-12,26.510000228881836
2014-03-13,26.399999618530273
2014-03-14,26.530000686645508
2014-03-17,26.530000686645508
2014-03-18,26.549999237060547
2014-03-19,26.450000762939453
2014-03-20,25.93000030517578
2014-03-21,26.020000457763672
2014-03-24,26.229999542236328
2014-03-25,26.149999618530273
2014-03-26,26.149999618530273
2014-03-27,26.149999618530273
2014-03-28,25.979999542236328
2014-03-31,25.979999542236328
2014-04-01,25.979999542236328
2014-04-02,25.950000762939453
2014-04-03,25.739999771118164
2014-04-04,25.709999084472656
2014-04-07,25.75
2014-04-08,26.06999969482422
2014-04-09,26.260000228881836
2014-04-10,26.260000228881836
2014-04-11,26.459999084472656
2014-04-14,26.1299991607666
2014-04-15,26.1299991607666
2014-04-16,26.1299991607666
2014-04-17,26.1299991607666
2014-04-21,26.1299991607666
2014-04-22,26.110000610351562
2014-04-23,26.110000610351562
2014-04-24,26.149999618530273
2014-04-25,26.149999618530273
2014-04-28,26.229999542236328
2014-04-29,26.09000015258789
2014-04-30,26.420000076293945
2014-05-01,26.299999237060547
2014-05-02,26.329999923706055
2014-05-05,26.43000030517578
2014-05-06,26.610000610351562
2014-05-07,26.579999923706055
2014-05-08,26.299999237060547
2014-05-09,25.90999984741211
2014-05-12,25.969999313354492
2014-05-13,25.780000686645508
2014-05-14,25.780000686645508
2014-05-15,25.649999618530273
2014-05-16,25.649999618530273
2014-05-19,25.709999084472656
2014-05-20,25.709999084472656
2014-05-21,25.600000381469727
2014-05-22,25.600000381469727
2014-05-23,25.600000381469727
2014-05-27,25.5
2014-05-28,25.270000457763672
2014-05-29,25.290000915527344
2014-05-30,25.290000915527344
2014-06-02,25.270000457763672
2014-06-03,25.479999542236328
2014-06-04,25.290000915527344
2014-06-05,25.389999389648438
2014-06-06,25.450000762939453
2014-06-09,25.450000762939453
2014-06-10,25.450000762939453
2014-06-11,25.450000762939453
2014-06-12,25.139999389648438
2014-06-13,25.139999389648438
2014-06-16,25.170000076293945
2014-06-17,25.170000076293945
2014-06-18,25.170000076293945
2014-06-19,25.170000076293945
2014-06-20,25.40999984741211
2014-06-23,25.40999984741211
2014-06-24,25.389999389648438
2014-06-25,25.389999389648438
2014-06-26,25.389999389648438
2014-06-27,25.389999389648438
2014-06-30,25.799999237060547
2014-07-01,25.700000762939453
2014-07-02,25.700000762939453
2014-07-03,25.299999237060547
2014-07-07,25.299999237060547
2014-07-08,25.299999237060547
2014-07-09,25.299999237060547
2014-07-10,25.299999237060547
2014-07-11,25.299999237060547
2014-07-14,25.350000381469727
2014-07-15,25.190000534057617
2014-07-16,24.969999313354492
2014-07-17,24.979999542236328
2014-07-18,25.040000915527344
2014-07-21,25.040000915527344
2014-07-22,24.950000762939453
2014-07-23,24.889999389648438
2014-07-24,24.920000076293945
2014-07-25,24.780000686645508
2014-07-28,24.739999771118164
2014-07-29,24.700000762939453
2014-07-30,24.65999984741211
2014-07-31,24.639999389648438
2014-08-01,24.700000762939453
2014-08-04,24.75
2014-08-05,24.75
2014-08-06,24.75
2014-08-07,24.75
2014-08-08,24.75
2014-08-11,24.649999618530273
2014-08-12,24.350000381469727
2014-08-13,24.59000015258789
2014-08-14,24.43000030517578
2014-08-15,24.690000534057617
2014-08-18,24.690000534057617
2014-08-19,24.40999984741211
2014-08-20,24.40999984741211
2014-08-21,24.40999984741211
2014-08-22,24.40999984741211
2014-08-25,23.790000915527344
2014-08-26,23.809999465942383
2014-08-27,23.809999465942383
2014-08-28,23.84000015258789
2014-08-29,23.700000762939453
2014-09-02,23.670000076293945
2014-09-03,23.700000762939453
2014-09-04,22.989999771118164
2014-09-05,23.030000686645508
2014-09-08,22.84000015258789
2014-09-09,23.059999465942383
2014-09-10,22.84000015258789
2014-09-11,22.940000534057617
2014-09-12,22.969999313354492
2014-09-15,22.899999618530273
2014-09-16,22.940000534057617
2014-09-17,22.549999237060547
2014-09-18,22.670000076293945
2014-09-19,22.549999237060547
2014-09-22,22.510000228881836
2014-09-23,22.639999389648438
2014-09-24,22.3799991607666
2014-09-25,22.200000762939453
2014-09-26,22.0
2014-09-29,21.950000762939453
2014-09-30,21.719999313354492
2014-10-01,21.809999465942383
2014-10-02,21.780000686645508
2014-10-03,21.299999237060547
2014-10-06,21.600000381469727
2014-10-07,21.850000381469727
2014-10-08,21.959999084472656
2014-10-09,21.90999984741211
2014-10-10,21.68000030517578
2014-10-13,21.889999389648438
2014-10-14,21.81999969482422
2014-10-15,22.399999618530273
2014-10-16,22.3799991607666
2014-10-17,22.170000076293945
2014-10-20,22.290000915527344
2014-10-21,22.290000915527344
2014-10-22,21.850000381469727
2014-10-23,21.729999542236328
2014-10-24,21.93000030517578
2014-10-27,21.93000030517578
2014-10-28,22.15999984741211
2014-10-29,21.8799991607666
2014-10-30,21.610000610351562
2014-10-31,21.350000381469727
2014-11-03,21.31999969482422
2014-11-04,21.389999389648438
2014-11-05,21.25
2014-11-06,20.940000534057617
2014-11-07,21.139999389648438
2014-11-10,21.1299991607666
2014-11-11,21.200000762939453
2014-11-12,20.979999542236328
2014-11-13,21.25
2014-11-14,21.40999984741211
2014-11-17,21.100000381469727
2014-11-18,21.459999084472656
2014-11-19,21.40999984741211
2014-11-20,21.5
2014-11-21,20.959999084472656
2014-11-24,21.0
2014-11-25,21.25
2014-11-26,21.3799991607666
2014-11-28,20.979999542236328
2014-12-01,21.25
2014-12-02,20.940000534057617
2014-12-03,20.690000534057617
2014-12-04,20.959999084472656
2014-12-05,20.56999969482422
2014-12-08,20.530000686645508
2014-12-09,20.81999969482422
2014-12-10,21.139999389648438
2014-12-11,20.799999237060547
2014-12-12,21.049999237060547
2014-12-15,21.079999923706055
2014-12-16,21.299999237060547
2014-12-17,20.889999389648438
2014-12-18,20.559999465942383
2014-12-19,20.200000762939453
2014-12-22,20.190000534057617
2014-12-23,20.06999969482422
2014-12-24,20.139999389648438
2014-12-26,20.139999389648438
2014-12-29,19.959999084472656
2014-12-30,19.979999542236328
2014-12-31,19.799999237060547
2015-01-02,19.610000610351562
2015-01-05,19.3799991607666
2015-01-06,19.270000457763672
2015-01-07,19.010000228881836
2015-01-08,18.90999984741211
2015-01-09,19.079999923706055
2015-01-12,19.059999465942383
2015-01-13,18.850000381469727
2015-01-14,18.889999389648438
2015-01-15,18.260000228881836
2015-01-16,18.149999618530273
2015-01-20,18.149999618530273
2015-01-21,18.25
2015-01-22,17.450000762939453
2015-01-23,17.100000381469727
2015-01-26,17.239999771118164
2015-01-27,17.469999313354492
2015-01-28,17.360000610351562
2015-01-29,17.459999084472656
2015-01-30,17.360000610351562
2015-02-02,17.479999542236328
2015-02-03,17.950000762939453
2015-02-04,17.600000381469727
2015-02-05,17.860000610351562
2015-02-06,17.350000381469727
2015-02-09,17.350000381469727
2015-02-10,17.34000015258789
2015-02-11,17.290000915527344
2015-02-12,17.639999389648438
2015-02-13,17.6200008392334
2015-02-17,17.670000076293945
2015-02-18,17.540000915527344
2015-02-19,17.420000076293945
2015-02-20,17.520000457763672
2015-02-23,17.43000030517578
2015-02-24,17.440000534057617
2015-02-25,17.479999542236328
2015-02-26,16.959999084472656
2015-02-27,16.969999313354492
2015-03-02,16.950000762939453
2015-03-03,16.860000610351562
2015-03-04,16.540000915527344
2015-03-05,16.389999389648438
2015-03-06,15.850000381469727
2015-03-09,15.890000343322754
2015-03-10,15.4399995803833
2015-03-11,15.0
2015-03-12,15.25
2015-03-13,14.859999656677246
2015-03-16,15.109999656677246
2015-03-17,15.140000343322754
2015-03-18,15.800000190734863
2015-03-19,15.300000190734863
2015-03-20,15.739999771118164
2015-03-23,16.219999313354492
2015-03-24,16.059999465942383
2015-03-25,16.219999313354492
2015-03-26,15.949999809265137
2015-03-27,15.970000267028809
2015-03-30,15.720000267028809
2015-03-31,15.539999961853027
2015-04-01,15.569999694824219
2015-04-02,15.899999618530273
2015-04-06,16.09000015258789
2015-04-07,15.729999542236328
2015-04-08,15.640000343322754
2015-04-09,15.25
2015-04-10,15.119999885559082
2015-04-13,15.029999732971191
2015-04-14,15.25
2015-04-15,15.359999656677246
2015-04-16,15.59000015258789
2015-04-17,15.699999809265137
2015-04-20,15.5
2015-04-21,15.479999542236328
2015-04-22,15.4399995803833
2015-04-23,15.760000228881836
2015-04-24,15.850000381469727
2015-04-27,15.890000343322754
2015-04-28,16.15999984741211
2015-04-29,16.549999237060547
2015-04-30,16.90999984741211
2015-05-01,16.84000015258789
2015-05-04,16.670000076293945
2015-05-05,16.799999237060547
2015-05-06,17.270000457763672
2015-05-07,17.059999465942383
2015-05-08,16.84000015258789
2015-05-11,16.68000030517578
2015-05-12,16.860000610351562
2015-05-13,17.25
2015-05-14,17.450000762939453
2015-05-15,17.540000915527344
2015-05-18,17.149999618530273
2015-05-19,16.639999389648438
2015-05-20,16.510000228881836
2015-05-21,16.540000915527344
2015-05-22,16.209999084472656
2015-05-26,15.819999694824219
2015-05-27,15.920000076293945
2015-05-28,16.040000915527344
2015-05-29,16.149999618530273
2015-06-01,15.970000267028809
2015-06-02,16.6200008392334
2015-06-03,17.0
2015-06-04,16.889999389648438
2015-06-05,16.510000228881836
2015-06-08,17.040000915527344
2015-06-09,17.0
2015-06-10,17.149999618530273
2015-06-11,16.989999771118164
2015-06-12,16.940000534057617
2015-06-15,17.010000228881836
2015-06-16,16.8799991607666
2015-06-17,17.209999084472656
2015-06-18,17.280000686645508
2015-06-19,17.200000762939453
2015-06-22,17.15999984741211
2015-06-23,16.639999389648438
2015-06-24,16.729999542236328
2015-06-25,16.760000228881836
2015-06-26,16.649999618530273
2015-06-29,16.8799991607666
2015-06-30,16.59000015258789
2015-07-01,16.270000457763672
2015-07-02,16.399999618530273
2015-07-06,16.299999237060547
2015-07-07,16.200000762939453
2015-07-08,16.34000015258789
2015-07-09,16.209999084472656
2015-07-10,16.549999237060547
2015-07-13,16.1299991607666
2015-07-14,16.149999618530273
2015-07-15,16.0
2015-07-16,15.770000457763672
2015-07-17,15.720000267028809
2015-07-20,15.640000343322754
2015-07-21,15.970000267028809
2015-07-22,15.859999656677246
2015-07-23,16.100000381469727
2015-07-24,16.040000915527344
2015-07-27,16.389999389648438
2015-07-28,16.260000228881836
2015-07-29,16.049999237060547
2015-07-30,15.949999809265137
2015-07-31,16.06999969482422
2015-08-03,15.989999771118164
2015-08-04,15.800000190734863
2015-08-05,15.819999694824219
2015-08-06,15.890000343322754
2015-08-07,16.0
2015-08-10,16.15999984741211
2015-08-11,16.229999542236328
2015-08-12,16.610000610351562
2015-08-13,16.559999465942383
2015-08-14,16.440000534057617
2015-08-17,16.329999923706055
2015-08-18,16.190000534057617
2015-08-19,16.469999313354492
2015-08-20,16.729999542236328
2015-08-21,17.170000076293945
2015-08-24,17.940000534057617
2015-08-25,17.559999465942383
2015-08-26,17.06999969482422
2015-08-27,16.780000686645508
2015-08-28,16.59000015258789
2015-08-31,16.700000762939453
2015-09-01,16.959999084472656
2015-09-02,16.739999771118164
2015-09-03,16.43000030517578
2015-09-04,16.469999313354492
2015-09-08,16.649999618530273
2015-09-09,16.670000076293945
2015-09-10,16.899999618530273
2015-09-11,17.059999465942383
2015-09-14,16.989999771118164
2015-09-15,16.84000015258789
2015-09-16,16.8700008392334
2015-09-17,17.34000015258789
2015-09-18,16.950000762939453
2015-09-21,16.600000381469727
2015-09-22,16.420000076293945
2015-09-23,16.59000015258789
2015-09-24,16.700000762939453
2015-09-25,16.6200008392334
2015-09-28,16.739999771118164
2015-09-29,16.799999237060547
2015-09-30,16.530000686645508
2015-10-01,16.6200008392334
2015-10-02,16.610000610351562
2015-10-05,16.600000381469727
2015-10-06,16.81999969482422
2015-10-07,16.770000457763672
2015-10-08,16.860000610351562
2015-10-09,17.110000610351562
2015-10-12,17.1200008392334
2015-10-13,17.15999984741211
2015-10-14,17.469999313354492
2015-10-15,17.1200008392334
2015-10-16,17.06999969482422
2015-10-19,16.979999542236328
2015-10-20,17.040000915527344
2015-10-21,17.030000686645508
2015-10-22,16.31999969482422
2015-10-23,16.020000457763672
2015-10-26,16.139999389648438
2015-10-27,16.110000610351562
2015-10-28,15.770000457763672
2015-10-29,15.9399995803833
2015-10-30,16.010000228881836
2015-11-02,16.06999969482422
2015-11-03,15.880000114440918
2015-11-04,15.59000015258789
2015-11-05,15.670000076293945
2015-11-06,15.260000228881836
2015-11-09,15.300000190734863
2015-11-10,15.1899995803833
2015-11-11,15.199999809265137
2015-11-12,15.460000038146973
2015-11-13,15.25
2015-11-16,15.09000015258789
2015-11-17,14.960000038146973
2015-11-18,15.0
2015-11-19,15.220000267028809
2015-11-20,14.949999809265137
2015-11-23,14.899999618530273
2015-11-24,14.960000038146973
2015-11-25,14.880000114440918
2015-11-27,14.8100004196167
2015-11-30,14.760000228881836
2015-12-01,14.920000076293945
2015-12-02,14.859999656677246
2015-12-03,15.800000190734863
2015-12-04,15.569999694824219
2015-12-07,15.539999961853027
2015-12-08,15.619999885559082
2015-12-09,15.989999771118164
2015-12-10,15.75
2015-12-11,15.899999618530273
2015-12-14,15.90999984741211
2015-12-15,15.680000305175781
2015-12-16,15.670000076293945
2015-12-17,15.390000343322754
2015-12-18,15.510000228881836
2015-12-21,15.710000038146973
2015-12-22,15.8100004196167
2015-12-23,15.640000343322754
2015-12-24,15.8100004196167
2015-12-28,15.829999923706055
2015-12-29,15.710000038146973
2015-12-30,15.6899995803833
2015-12-31,15.510000228881836
2016-01-04,15.399999618530273
2016-01-05,15.170000076293945
2016-01-06,15.270000457763672
2016-01-07,15.6899995803833
2016-01-08,15.640000343322754
2016-01-11,15.460000038146973
2016-01-12,15.449999809265137
2016-01-13,15.510000228881836
2016-01-14,15.479999542236328
2016-01-15,15.630000114440918
2016-01-19,15.609999656677246
2016-01-20,15.550000190734863
2016-01-21,15.550000190734863
2016-01-22,15.289999961853027
2016-01-25,15.449999809265137
2016-01-26,15.460000038146973
2016-01-27,15.579999923706055
2016-01-28,15.770000457763672
2016-01-29,15.40999984741211
2016-02-01,15.529999732971191
2016-02-02,15.579999923706055
2016-02-03,16.18000030517578
2016-02-04,16.43000030517578
2016-02-05,16.280000686645508
2016-02-08,16.389999389648438
2016-02-09,16.68000030517578
2016-02-10,16.639999389648438
2016-02-11,16.770000457763672
2016-02-12,16.559999465942383
2016-02-16,16.219999313354492
2016-02-17,16.18000030517578
2016-02-18,16.06999969482422
2016-02-19,16.15999984741211
2016-02-22,15.890000343322754
2016-02-23,15.84000015258789
2016-02-24,15.859999656677246
2016-02-25,15.90999984741211
2016-02-26,15.630000114440918
2016-02-29,15.479999542236328
2016-03-01,15.420000076293945
2016-03-02,15.449999809265137
2016-03-03,15.6899995803833
2016-03-04,15.770000457763672
2016-03-07,15.829999923706055
2016-03-08,15.770000457763672
2016-03-09,15.819999694824219
2016-03-10,16.360000610351562
2016-03-11,16.260000228881836
2016-03-14,16.09000015258789
2016-03-15,16.110000610351562
2016-03-16,16.459999084472656
2016-03-17,16.709999084472656
2016-03-18,16.530000686645508
2016-03-21,16.469999313354492
2016-03-22,16.389999389648438
2016-03-23,16.280000686645508
2016-03-24,16.280000686645508
2016-03-28,16.34000015258789
2016-03-29,16.649999618530273
2016-03-30,16.729999542236328
2016-03-31,16.8700008392334
2016-04-01,16.8700008392334
2016-04-04,16.93000030517578
2016-04-05,16.889999389648438
2016-04-06,16.920000076293945
2016-04-07,16.829999923706055
2016-04-08,16.90999984741211
2016-04-11,16.93000030517578
2016-04-12,16.8799991607666
2016-04-13,16.549999237060547
2016-04-14,16.510000228881836
2016-04-15,16.549999237060547
2016-04-18,16.639999389648438
2016-04-19,16.84000015258789
2016-04-20,16.610000610351562
2016-04-21,16.56999969482422
2016-04-22,16.399999618530273
2016-04-25,16.489999771118164
2016-04-26,16.56999969482422
2016-04-27,16.6299991607666
2016-04-28,16.75
2016-04-29,17.059999465942383
2016-05-02,17.25
2016-05-03,17.18000030517578
2016-05-04,17.149999618530273
2016-05-05,16.8799991607666
2016-05-06,16.850000381469727
2016-05-09,16.8700008392334
2016-05-10,16.81999969482422
2016-05-11,16.940000534057617
2016-05-12,16.799999237060547
2016-05-13,16.610000610351562
2016-05-16,16.65999984741211
2016-05-17,16.670000076293945
2016-05-18,16.350000381469727
2016-05-19,16.280000686645508
2016-05-20,16.309999465942383
2016-05-23,16.309999465942383
2016-05-24,16.09000015258789
