,FJP
2015-01-26,46.77000045776367
2015-01-27,46.540000915527344
2015-01-28,46.79999923706055
2015-01-29,47.290000915527344
2015-01-30,46.66999816894531
2015-02-02,47.150001525878906
2015-02-03,46.97999954223633
2015-02-04,46.65999984741211
2015-02-05,46.91999816894531
2015-02-06,46.27000045776367
2015-02-09,46.16999816894531
2015-02-10,46.720001220703125
2015-02-11,46.7599983215332
2015-02-12,46.849998474121094
2015-02-13,47.439998626708984
2015-02-17,47.349998474121094
2015-02-18,48.04999923706055
2015-02-19,48.56999969482422
2015-02-20,49.189998626708984
2015-02-23,48.810001373291016
2015-02-24,48.88999938964844
2015-02-25,49.11000061035156
2015-02-26,49.47999954223633
2015-02-27,49.20000076293945
2015-03-02,49.5099983215332
2015-03-03,49.33000183105469
2015-03-04,49.27000045776367
2015-03-05,49.369998931884766
2015-03-06,49.15999984741211
2015-03-09,48.86000061035156
2015-03-10,48.349998474121094
2015-03-11,48.7400016784668
2015-03-12,49.650001525878906
2015-03-13,49.5099983215332
2015-03-16,49.790000915527344
2015-03-17,49.83000183105469
2015-03-18,50.650001525878906
2015-03-19,50.130001068115234
2015-03-20,50.61000061035156
2015-03-23,50.849998474121094
2015-03-24,50.529998779296875
2015-03-25,50.4900016784668
2015-03-26,50.15999984741211
2015-03-27,50.220001220703125
2015-03-30,50.61000061035156
2015-03-31,49.95000076293945
2015-04-01,49.75
2015-04-02,50.220001220703125
2015-04-06,50.88999938964844
2015-04-07,50.95000076293945
2015-04-08,51.20000076293945
2015-04-09,51.130001068115234
2015-04-10,51.15999984741211
2015-04-13,50.90999984741211
2015-04-14,51.09000015258789
2015-04-15,51.33000183105469
2015-04-16,51.2400016784668
2015-04-17,50.59000015258789
2015-04-20,50.70000076293945
2015-04-21,51.54999923706055
2015-04-22,51.66999816894531
2015-04-23,51.36000061035156
2015-04-24,51.70000076293945
2015-04-27,51.63999938964844
2015-04-28,51.75
2015-04-29,51.2599983215332
2015-04-30,50.15999984741211
2015-05-01,50.61000061035156
2015-05-04,50.93000030517578
2015-05-05,49.90999984741211
2015-05-06,49.97999954223633
2015-05-07,50.02000045776367
2015-05-08,51.099998474121094
2015-05-11,50.47999954223633
2015-05-12,50.5
2015-05-13,51.06999969482422
2015-05-14,51.40999984741211
2015-05-15,51.619998931884766
2015-05-18,51.880001068115234
2015-05-19,52.029998779296875
2015-05-20,52.08000183105469
2015-05-21,52.08000183105469
2015-05-22,52.2400016784668
2015-05-26,51.75
2015-05-27,52.13999938964844
2015-05-28,51.86000061035156
2015-05-29,51.29999923706055
2015-06-01,51.650001525878906
2015-06-02,51.54999923706055
2015-06-03,51.849998474121094
2015-06-04,51.45000076293945
2015-06-05,51.20000076293945
2015-06-08,50.880001068115234
2015-06-09,50.369998931884766
2015-06-10,51.029998779296875
2015-06-11,51.310001373291016
2015-06-12,51.15999984741211
2015-06-15,51.09000015258789
2015-06-16,50.970001220703125
2015-06-17,50.630001068115234
2015-06-18,50.66999816894531
2015-06-19,50.86000061035156
2015-06-22,51.2599983215332
2015-06-23,51.810001373291016
2015-06-24,50.97999954223633
2015-06-25,51.060001373291016
2015-06-26,51.150001525878906
2015-06-29,50.06999969482422
2015-06-30,50.18000030517578
2015-07-01,50.650001525878906
2015-07-02,50.619998931884766
2015-07-06,50.08000183105469
2015-07-07,50.220001220703125
2015-07-08,48.130001068115234
2015-07-09,48.58000183105469
2015-07-10,49.34000015258789
2015-07-13,49.66999816894531
2015-07-14,50.130001068115234
2015-07-15,50.06999969482422
2015-07-16,50.25
2015-07-17,50.310001373291016
2015-07-20,50.38999938964844
2015-07-21,50.36000061035156
2015-07-22,50.40999984741211
2015-07-23,50.20000076293945
2015-07-24,49.77000045776367
2015-07-27,49.20000076293945
2015-07-28,49.689998626708984
2015-07-29,49.970001220703125
2015-07-30,50.130001068115234
2015-07-31,50.43000030517578
2015-08-03,50.31999969482422
2015-08-04,50.400001525878906
2015-08-05,50.47999954223633
2015-08-06,50.400001525878906
2015-08-07,50.560001373291016
2015-08-10,51.060001373291016
2015-08-11,50.20000076293945
2015-08-12,49.5099983215332
2015-08-13,50.099998474121094
2015-08-14,50.38999938964844
2015-08-17,50.5099983215332
2015-08-18,50.20000076293945
2015-08-19,49.43000030517578
2015-08-20,47.88999938964844
2015-08-21,46.130001068115234
2015-08-24,44.31999969482422
2015-08-25,45.130001068115234
2015-08-26,46.630001068115234
2015-08-27,47.470001220703125
2015-08-28,47.790000915527344
2015-08-31,47.099998474121094
2015-09-01,44.849998474121094
2015-09-02,45.439998626708984
2015-09-03,46.15999984741211
2015-09-04,44.709999084472656
2015-09-08,45.189998626708984
2015-09-09,45.5099983215332
2015-09-10,45.5099983215332
2015-09-11,45.59000015258789
2015-09-14,45.75
2015-09-15,46.2400016784668
2015-09-16,46.34000015258789
2015-09-17,46.65999984741211
2015-09-18,45.119998931884766
2015-09-21,45.25
2015-09-22,44.5
2015-09-23,44.65999984741211
2015-09-24,44.27000045776367
2015-09-25,45.22999954223633
2015-09-28,44.40999984741211
2015-09-29,43.650001525878906
2015-09-30,44.689998626708984
2015-10-01,44.790000915527344
2015-10-02,45.68000030517578
2015-10-05,47.029998779296875
2015-10-06,46.599998474121094
2015-10-07,47.09000015258789
2015-10-08,47.11000061035156
2015-10-09,47.540000915527344
2015-10-12,47.58000183105469
2015-10-13,47.33000183105469
2015-10-14,46.779998779296875
2015-10-15,47.900001525878906
2015-10-16,47.9900016784668
2015-10-19,47.7400016784668
2015-10-20,47.290000915527344
2015-10-21,47.86000061035156
2015-10-22,48.4900016784668
2015-10-23,48.709999084472656
2015-10-26,48.77000045776367
2015-10-27,48.2599983215332
2015-10-28,48.650001525878906
2015-10-29,48.189998626708984
2015-10-30,47.79999923706055
2015-11-02,48.47999954223633
2015-11-03,48.380001068115234
2015-11-04,48.040000915527344
2015-11-05,48.380001068115234
2015-11-06,48.15999984741211
2015-11-09,48.11000061035156
2015-11-10,48.43000030517578
2015-11-11,48.79999923706055
2015-11-12,48.16999816894531
2015-11-13,47.97999954223633
2015-11-16,48.4900016784668
2015-11-17,48.75
2015-11-18,48.77000045776367
2015-11-19,48.959999084472656
2015-11-20,49.15999984741211
2015-11-23,49.119998931884766
2015-11-24,49.4900016784668
2015-11-25,49.400001525878906
2015-11-27,49.209999084472656
2015-11-30,48.97999954223633
2015-12-01,49.599998474121094
2015-12-02,49.060001373291016
2015-12-03,48.86000061035156
2015-12-04,48.9900016784668
2015-12-07,48.90999984741211
2015-12-08,48.290000915527344
2015-12-09,47.56999969482422
2015-12-10,47.79999923706055
2015-12-11,47.060001373291016
2015-12-14,47.31999969482422
2015-12-15,47.279998779296875
2015-12-16,47.93000030517578
2015-12-17,47.900001525878906
2015-12-18,46.77000045776367
2015-12-21,46.95000076293945
2015-12-22,47.380001068115234
2015-12-23,47.66999816894531
2015-12-24,47.029998779296875
2015-12-28,47.2400016784668
2015-12-29,47.93000030517578
2015-12-30,47.4900016784668
2015-12-31,47.15999984741211
2016-01-04,46.209999084472656
2016-01-05,46.849998474121094
2016-01-06,45.939998626708984
2016-01-07,45.060001373291016
2016-01-08,44.290000915527344
2016-01-11,44.52000045776367
2016-01-12,44.220001220703125
2016-01-13,43.880001068115234
2016-01-14,44.290000915527344
2016-01-15,43.150001525878906
2016-01-19,43.369998931884766
2016-01-20,41.7400016784668
2016-01-21,41.529998779296875
2016-01-22,43.20000076293945
2016-01-25,42.709999084472656
2016-01-26,43.16999816894531
2016-01-27,43.52000045776367
2016-01-28,43.66999816894531
2016-01-29,45.099998474121094
2016-02-01,45.599998474121094
2016-02-02,44.7400016784668
2016-02-03,43.869998931884766
2016-02-04,43.529998779296875
2016-02-05,42.779998779296875
2016-02-08,42.90999984741211
2016-02-09,42.060001373291016
2016-02-10,40.93000030517578
2016-02-11,40.18000030517578
2016-02-12,40.369998931884766
2016-02-16,41.47999954223633
2016-02-17,42.130001068115234
2016-02-18,42.13999938964844
2016-02-19,41.95000076293945
2016-02-22,42.83000183105469
2016-02-23,42.099998474121094
2016-02-24,42.380001068115234
2016-02-25,43.18000030517578
2016-02-26,43.06999969482422
2016-02-29,42.58000183105469
2016-03-01,43.25
2016-03-02,44.13999938964844
2016-03-03,44.2599983215332
2016-03-04,45.130001068115234
2016-03-07,44.650001525878906
2016-03-08,44.20000076293945
2016-03-09,43.86000061035156
2016-03-10,43.7400016784668
2016-03-11,44.970001220703125
2016-03-14,45.2599983215332
2016-03-15,44.720001220703125
2016-03-16,44.7599983215332
2016-03-17,45.04999923706055
2016-03-18,44.88999938964844
2016-03-21,45.029998779296875
2016-03-22,45.5
2016-03-23,45.029998779296875
2016-03-24,44.7400016784668
2016-03-28,45.459999084472656
2016-03-29,45.939998626708984
2016-03-30,46.099998474121094
2016-03-31,45.380001068115234
2016-04-01,44.02000045776367
2016-04-04,43.88999938964844
2016-04-05,43.029998779296875
2016-04-06,43.66999816894531
2016-04-07,43.40999984741211
2016-04-08,44.7599983215332
2016-04-11,44.540000915527344
2016-04-12,45.38999938964844
2016-04-13,46.58000183105469
2016-04-14,46.72999954223633
2016-04-15,46.47999954223633
2016-04-18,46.880001068115234
2016-04-19,47.5
2016-04-20,47.869998931884766
2016-04-21,47.66999816894531
2016-04-22,47.72999954223633
2016-04-25,47.130001068115234
2016-04-26,46.970001220703125
2016-04-27,47.11000061035156
2016-04-28,45.189998626708984
2016-04-29,44.9900016784668
2016-05-02,45.54999923706055
2016-05-03,45.06999969482422
2016-05-04,44.79999923706055
2016-05-05,45.16999816894531
2016-05-06,45.34000015258789
2016-05-09,45.33000183105469
2016-05-10,46.59000015258789
2016-05-11,45.7400016784668
2016-05-12,45.959999084472656
2016-05-13,45.63999938964844
2016-05-16,46.33000183105469
2016-05-17,46.15999984741211
2016-05-18,46.11000061035156
2016-05-19,45.689998626708984
2016-05-20,46.189998626708984
2016-05-23,45.9900016784668
2016-05-24,46.369998931884766
2016-05-25,46.560001373291016
2016-05-26,46.439998626708984
2016-05-27,46.400001525878906
2016-05-31,46.68000030517578
2016-06-01,46.47999954223633
2016-06-02,46.20000076293945
2016-06-03,46.58000183105469
2016-06-06,47.18000030517578
2016-06-07,47.5099983215332
2016-06-08,47.72999954223633
2016-06-09,47.380001068115234
2016-06-10,46.470001220703125
2016-06-13,45.529998779296875
2016-06-14,45.36000061035156
2016-06-15,45.709999084472656
2016-06-16,45.31999969482422
2016-06-17,45.22999954223633
2016-06-20,46.220001220703125
2016-06-21,46.400001525878906
2016-06-22,45.59000015258789
2016-06-23,46.52000045776367
2016-06-24,44.79999923706055
2016-06-27,44.66999816894531
2016-06-28,45.38999938964844
2016-06-29,45.86000061035156
2016-06-30,45.380001068115234
2016-07-01,45.52000045776367
2016-07-05,45.27000045776367
2016-07-06,45.25
2016-07-07,45.27000045776367
2016-07-08,45.400001525878906
2016-07-11,46.40999984741211
2016-07-12,46.58000183105469
2016-07-13,46.43000030517578
2016-07-14,46.4900016784668
2016-07-15,45.959999084472656
2016-07-18,45.93000030517578
2016-07-19,45.81999969482422
2016-07-20,46.36000061035156
2016-07-21,46.08000183105469
2016-07-22,45.959999084472656
2016-07-25,45.939998626708984
2016-07-26,46.09000015258789
2016-07-27,46.189998626708984
2016-07-28,46.29999923706055
2016-07-29,46.93000030517578
2016-08-01,46.86000061035156
2016-08-02,46.400001525878906
2016-08-03,45.9900016784668
2016-08-04,46.369998931884766
2016-08-05,46.220001220703125
2016-08-08,46.279998779296875
2016-08-09,46.83000183105469
2016-08-10,47.2400016784668
2016-08-11,47.47999954223633
2016-08-12,47.63999938964844
2016-08-15,47.61000061035156
2016-08-16,47.22999954223633
2016-08-17,47.31999969482422
2016-08-18,46.900001525878906
2016-08-19,46.779998779296875
2016-08-22,47.2400016784668
2016-08-23,47.43000030517578
2016-08-24,47.54999923706055
2016-08-25,47.369998931884766
2016-08-26,46.93000030517578
2016-08-29,47.02000045776367
2016-08-30,46.880001068115234
2016-08-31,46.779998779296875
2016-09-01,46.900001525878906
2016-09-02,47.029998779296875
2016-09-06,47.900001525878906
2016-09-07,48.310001373291016
2016-09-08,48.08000183105469
2016-09-09,47.38999938964844
2016-09-12,47.779998779296875
2016-09-13,47.06999969482422
2016-09-14,46.810001373291016
2016-09-15,47.150001525878906
2016-09-16,46.560001373291016
2016-09-19,46.83000183105469
2016-09-20,47.540000915527344
2016-09-21,48.880001068115234
2016-09-22,49.369998931884766
2016-09-23,48.959999084472656
2016-09-26,48.61000061035156
2016-09-27,49.529998779296875
2016-09-28,49.880001068115234
2016-09-29,49.380001068115234
2016-09-30,49.290000915527344
2016-10-03,49.2400016784668
2016-10-04,48.90999984741211
2016-10-05,49.099998474121094
2016-10-06,48.77000045776367
2016-10-07,48.84000015258789
2016-10-10,49.0
2016-10-11,48.65999984741211
2016-10-12,48.45000076293945
2016-10-13,48.619998931884766
2016-10-14,48.56999969482422
2016-10-17,48.540000915527344
2016-10-18,49.02000045776367
2016-10-19,49.40999984741211
2016-10-20,49.70000076293945
2016-10-21,49.540000915527344
2016-10-24,49.849998474121094
2016-10-25,50.0
2016-10-26,49.939998626708984
2016-10-27,49.84000015258789
2016-10-28,49.880001068115234
2016-10-31,49.939998626708984
2016-11-01,49.86000061035156
2016-11-02,49.45000076293945
2016-11-03,49.58000183105469
2016-11-04,49.099998474121094
2016-11-07,49.33000183105469
2016-11-08,49.22999954223633
2016-11-09,49.029998779296875
2016-11-10,48.630001068115234
2016-11-11,47.81999969482422
2016-11-14,48.0099983215332
2016-11-15,48.099998474121094
2016-11-16,47.61000061035156
2016-11-17,48.33000183105469
2016-11-18,47.61000061035156
2016-11-21,47.810001373291016
2016-11-22,47.959999084472656
2016-11-23,47.86000061035156
2016-11-25,47.5
2016-11-28,47.90999984741211
2016-11-29,47.86000061035156
2016-11-30,47.63999938964844
2016-12-01,47.22999954223633
2016-12-02,47.04999923706055
2016-12-05,47.189998626708984
2016-12-06,47.380001068115234
2016-12-07,47.90999984741211
2016-12-08,48.54999923706055
2016-12-09,48.470001220703125
2016-12-12,48.290000915527344
2016-12-13,48.880001068115234
2016-12-14,48.08000183105469
2016-12-15,48.20000076293945
2016-12-16,48.0
2016-12-19,48.5
2016-12-20,48.68000030517578
2016-12-21,47.84000015258789
2016-12-22,47.880001068115234
2016-12-23,48.060001373291016
2016-12-27,47.91999816894531
2016-12-28,48.209999084472656
2016-12-29,47.52000045776367
2016-12-30,47.59000015258789
2017-01-03,47.900001525878906
2017-01-04,48.900001525878906
2017-01-05,49.29999923706055
2017-01-06,49.130001068115234
2017-01-09,49.189998626708984
2017-01-10,49.04999923706055
2017-01-11,49.2599983215332
2017-01-12,49.130001068115234
2017-01-13,49.349998474121094
2017-01-17,48.709999084472656
2017-01-18,48.689998626708984
2017-01-19,48.599998474121094
2017-01-20,49.13999938964844
2017-01-23,49.31999969482422
2017-01-24,49.36000061035156
2017-01-25,50.0099983215332
2017-01-26,50.16999816894531
2017-01-27,49.59000015258789
2017-01-30,49.349998474121094
2017-01-31,49.060001373291016
2017-02-01,49.689998626708984
2017-02-02,49.43000030517578
2017-02-03,49.349998474121094
2017-02-06,49.380001068115234
2017-02-07,49.470001220703125
2017-02-08,49.63999938964844
2017-02-09,49.5099983215332
2017-02-10,49.77000045776367
2017-02-13,49.9900016784668
2017-02-14,50.09000015258789
2017-02-15,49.86000061035156
2017-02-16,50.06999969482422
2017-02-17,50.11000061035156
2017-02-21,50.75
2017-02-22,50.7599983215332
2017-02-23,50.77000045776367
2017-02-24,50.4900016784668
2017-02-27,50.2400016784668
2017-02-28,50.18000030517578
2017-03-01,50.939998626708984
2017-03-02,50.529998779296875
2017-03-03,50.5099983215332
2017-03-06,50.45000076293945
2017-03-07,50.540000915527344
2017-03-08,50.349998474121094
2017-03-09,50.40999984741211
2017-03-10,50.75
2017-03-13,51.099998474121094
2017-03-14,50.91999816894531
2017-03-15,51.22999954223633
2017-03-16,51.36000061035156
2017-03-17,51.369998931884766
2017-03-20,51.43000030517578
2017-03-21,51.04999923706055
2017-03-22,50.86000061035156
2017-03-23,50.869998931884766
2017-03-24,51.18000030517578
2017-03-27,51.189998626708984
2017-03-28,51.689998626708984
2017-03-29,51.619998931884766
2017-03-30,51.369998931884766
2017-03-31,50.939998626708984
2017-04-03,51.2400016784668
2017-04-04,50.849998474121094
2017-04-05,50.54999923706055
2017-04-06,50.0099983215332
2017-04-07,50.040000915527344
2017-04-10,49.959999084472656
2017-04-11,50.08000183105469
2017-04-12,49.93000030517578
2017-04-13,49.560001373291016
2017-04-17,49.79999923706055
2017-04-18,49.880001068115234
2017-04-19,49.849998474121094
2017-04-20,50.13999938964844
2017-04-21,50.540000915527344
2017-04-24,50.63999938964844
2017-04-25,51.04999923706055
2017-04-26,51.290000915527344
2017-04-27,51.27000045776367
2017-04-28,51.13999938964844
2017-05-01,51.43000030517578
2017-05-02,51.52000045776367
2017-05-03,51.70000076293945
2017-05-04,51.81999969482422
2017-05-05,52.119998931884766
2017-05-08,52.04999923706055
2017-05-09,51.86000061035156
2017-05-10,51.58000183105469
2017-05-11,51.36000061035156
2017-05-12,51.40999984741211
2017-05-15,51.38999938964844
2017-05-16,51.459999084472656
2017-05-17,51.16999816894531
2017-05-18,51.27000045776367
2017-05-19,51.68000030517578
2017-05-22,51.58000183105469
2017-05-23,51.529998779296875
2017-05-24,51.540000915527344
2017-05-25,51.66999816894531
2017-05-26,51.619998931884766
2017-05-30,51.81999969482422
2017-05-31,51.72999954223633
2017-06-01,52.369998931884766
2017-06-02,53.4900016784668
2017-06-05,53.189998626708984
2017-06-06,53.099998474121094
2017-06-07,53.16999816894531
2017-06-08,53.11000061035156
2017-06-09,52.540000915527344
2017-06-12,52.810001373291016
2017-06-13,53.02000045776367
2017-06-14,52.95000076293945
2017-06-15,52.2400016784668
2017-06-16,52.470001220703125
2017-06-19,52.400001525878906
2017-06-20,52.54999923706055
2017-06-21,52.54999923706055
2017-06-22,52.2599983215332
2017-06-23,52.290000915527344
2017-06-26,52.189998626708984
2017-06-27,52.15999984741211
2017-06-28,52.369998931884766
2017-06-29,52.029998779296875
2017-06-30,52.279998779296875
2017-07-03,52.209999084472656
2017-07-05,52.25
2017-07-06,51.810001373291016
2017-07-07,51.90999984741211
2017-07-10,51.849998474121094
2017-07-11,52.119998931884766
2017-07-12,52.54999923706055
2017-07-13,52.52000045776367
2017-07-14,52.72999954223633
2017-07-17,52.65999984741211
2017-07-18,53.06999969482422
2017-07-19,53.47999954223633
2017-07-20,53.61000061035156
2017-07-21,53.7400016784668
2017-07-24,53.720001220703125
2017-07-25,53.439998626708984
2017-07-26,53.52000045776367
2017-07-27,53.52000045776367
2017-07-28,53.290000915527344
2017-07-31,53.70000076293945
2017-08-01,53.86000061035156
2017-08-02,53.65999984741211
2017-08-03,53.869998931884766
2017-08-04,54.02000045776367
2017-08-07,54.09000015258789
2017-08-08,54.119998931884766
2017-08-09,53.75
2017-08-10,53.18000030517578
2017-08-11,53.150001525878906
2017-08-14,53.65999984741211
2017-08-15,53.650001525878906
2017-08-16,53.72999954223633
2017-08-17,53.2599983215332
2017-08-18,53.529998779296875
2017-08-21,53.4900016784668
2017-08-22,53.77000045776367
2017-08-23,53.77000045776367
2017-08-24,53.61000061035156
2017-08-25,53.79999923706055
2017-08-28,53.95000076293945
2017-08-29,53.93000030517578
2017-08-30,53.81999969482422
2017-08-31,54.130001068115234
2017-09-01,54.09000015258789
2017-09-05,53.47999954223633
2017-09-06,53.779998779296875
2017-09-07,54.11000061035156
2017-09-08,54.439998626708984
2017-09-11,54.70000076293945
2017-09-12,54.560001373291016
2017-09-13,54.41999816894531
2017-09-14,54.59000015258789
2017-09-15,54.689998626708984
2017-09-18,54.79999923706055
2017-09-19,54.880001068115234
2017-09-20,55.02000045776367
2017-09-21,54.68000030517578
2017-09-22,54.61000061035156
2017-09-25,54.939998626708984
2017-09-26,55.02000045776367
2017-09-27,55.09000015258789
2017-09-28,55.310001373291016
2017-09-29,55.349998474121094
2017-10-02,55.31999969482422
2017-10-03,55.369998931884766
2017-10-04,55.29999923706055
2017-10-05,55.16999816894531
2017-10-06,55.099998474121094
2017-10-09,55.25
2017-10-10,55.869998931884766
2017-10-11,56.029998779296875
2017-10-12,55.939998626708984
2017-10-13,56.59000015258789
2017-10-16,56.59000015258789
2017-10-17,56.59000015258789
2017-10-18,56.220001220703125
2017-10-19,56.13999938964844
2017-10-20,56.189998626708984
2017-10-23,56.58000183105469
2017-10-24,57.13999938964844
2017-10-25,56.630001068115234
2017-10-26,56.81999969482422
2017-10-27,57.13999938964844
2017-10-30,57.13999938964844
2017-10-31,57.41999816894531
2017-11-01,58.25
2017-11-02,58.439998626708984
2017-11-03,58.439998626708984
2017-11-06,58.33000183105469
2017-11-07,58.810001373291016
2017-11-08,59.40999984741211
2017-11-09,59.0099983215332
2017-11-10,58.439998626708984
2017-11-13,58.2400016784668
2017-11-14,57.790000915527344
2017-11-15,57.310001373291016
2017-11-16,58.310001373291016
2017-11-17,58.13999938964844
2017-11-20,58.43000030517578
2017-11-21,58.959999084472656
2017-11-22,59.119998931884766
2017-11-24,59.34000015258789
2017-11-27,59.2400016784668
2017-11-28,59.16999816894531
2017-11-29,59.2400016784668
2017-11-30,59.31999969482422
2017-12-01,59.0099983215332
2017-12-04,58.36000061035156
2017-12-05,58.59000015258789
2017-12-06,58.189998626708984
2017-12-07,58.5
2017-12-08,59.06999969482422
2017-12-11,59.15999984741211
2017-12-12,59.310001373291016
2017-12-13,59.18000030517578
2017-12-14,59.15999984741211
2017-12-15,59.470001220703125
2017-12-18,60.25
2017-12-19,59.47999954223633
2017-12-20,59.79999923706055
2017-12-21,59.70000076293945
2017-12-22,59.75
2017-12-26,59.86000061035156
2017-12-27,59.86000061035156
2017-12-28,59.81999969482422
2017-12-29,59.90999984741211
2018-01-02,60.04999923706055
2018-01-03,61.029998779296875
2018-01-04,61.59000015258789
2018-01-05,61.689998626708984
2018-01-08,62.150001525878906
2018-01-09,62.040000915527344
2018-01-10,62.31999969482422
2018-01-11,62.7400016784668
2018-01-12,62.939998626708984
2018-01-16,62.400001525878906
2018-01-17,62.86000061035156
2018-01-18,62.130001068115234
2018-01-19,62.560001373291016
2018-01-22,62.81999969482422
2018-01-23,63.209999084472656
2018-01-24,63.06999969482422
2018-01-25,62.84000015258789
2018-01-26,63.16999816894531
2018-01-29,63.150001525878906
2018-01-30,62.279998779296875
2018-01-31,61.619998931884766
2018-02-01,62.279998779296875
2018-02-02,61.33000183105469
2018-02-05,57.68000030517578
2018-02-06,59.09000015258789
2018-02-07,58.2599983215332
2018-02-08,56.7400016784668
2018-02-09,56.81999969482422
2018-02-12,58.08000183105469
2018-02-13,57.119998931884766
2018-02-14,58.13999938964844
2018-02-15,58.400001525878906
2018-02-16,59.52000045776367
2018-02-20,59.029998779296875
2018-02-21,59.13999938964844
2018-02-22,58.790000915527344
2018-02-23,60.0
2018-02-26,60.650001525878906
2018-02-27,60.18000030517578
2018-02-28,59.439998626708984
2018-03-01,57.630001068115234
2018-03-02,58.130001068115234
2018-03-05,58.119998931884766
2018-03-06,58.779998779296875
2018-03-07,58.220001220703125
2018-03-08,58.650001525878906
2018-03-09,58.63999938964844
2018-03-12,58.900001525878906
2018-03-13,58.70000076293945
2018-03-14,58.849998474121094
2018-03-15,59.11000061035156
2018-03-16,58.779998779296875
2018-03-19,57.68000030517578
2018-03-20,58.2400016784668
2018-03-21,58.47999954223633
2018-03-22,57.779998779296875
2018-03-23,56.11000061035156
2018-03-26,56.939998626708984
2018-03-27,57.220001220703125
2018-03-28,57.900001525878906
2018-03-29,58.900001525878906
2018-04-02,57.790000915527344
2018-04-03,58.38999938964844
2018-04-04,57.939998626708984
2018-04-05,58.290000915527344
2018-04-06,57.529998779296875
2018-04-09,57.7400016784668
2018-04-10,58.189998626708984
2018-04-11,58.27000045776367
2018-04-12,57.93000030517578
2018-04-13,58.04999923706055
2018-04-16,58.209999084472656
2018-04-17,58.5099983215332
2018-04-18,58.970001220703125
2018-04-19,58.9900016784668
2018-04-20,58.77000045776367
2018-04-23,58.7400016784668
2018-04-24,58.59000015258789
2018-04-25,58.279998779296875
2018-04-26,58.869998931884766
2018-04-27,58.630001068115234
2018-04-30,58.61000061035156
2018-05-01,58.5099983215332
2018-05-02,58.09000015258789
2018-05-03,58.130001068115234
2018-05-04,58.650001525878906
2018-05-07,58.72999954223633
2018-05-08,58.77000045776367
2018-05-09,58.380001068115234
2018-05-10,58.75
2018-05-11,59.189998626708984
2018-05-14,59.630001068115234
2018-05-15,59.369998931884766
2018-05-16,59.72999954223633
2018-05-17,59.58000183105469
2018-05-18,59.869998931884766
2018-05-21,59.849998474121094
2018-05-22,59.56999969482422
2018-05-23,59.34000015258789
2018-05-24,58.65999984741211
2018-05-25,58.459999084472656
2018-05-29,57.93000030517578
2018-05-30,58.15999984741211
2018-05-31,57.7599983215332
2018-06-01,57.970001220703125
2018-06-04,58.65999984741211
2018-06-05,58.290000915527344
2018-06-06,58.65999984741211
2018-06-07,58.75
2018-06-08,58.869998931884766
2018-06-11,59.08000183105469
2018-06-12,58.380001068115234
2018-06-13,58.58000183105469
2018-06-14,58.43000030517578
2018-06-15,57.869998931884766
2018-06-18,57.31999969482422
2018-06-19,56.58000183105469
2018-06-20,56.43000030517578
2018-06-21,56.04999923706055
2018-06-22,56.16999816894531
2018-06-25,55.380001068115234
2018-06-26,55.70000076293945
2018-06-27,55.349998474121094
2018-06-28,55.58000183105469
2018-06-29,55.310001373291016
2018-07-02,54.34000015258789
2018-07-03,54.33000183105469
2018-07-05,54.119998931884766
2018-07-06,54.47999954223633
2018-07-09,55.349998474121094
2018-07-10,55.36000061035156
2018-07-11,54.33000183105469
2018-07-12,54.279998779296875
2018-07-13,54.939998626708984
2018-07-16,54.849998474121094
2018-07-17,55.45000076293945
2018-07-18,55.709999084472656
2018-07-19,55.56999969482422
2018-07-20,55.43000030517578
2018-07-23,55.59000015258789
2018-07-24,55.66999816894531
2018-07-25,56.52000045776367
2018-07-26,56.68000030517578
2018-07-27,56.66999816894531
2018-07-30,56.22999954223633
2018-07-31,55.72999954223633
2018-08-01,56.470001220703125
2018-08-02,56.060001373291016
2018-08-03,55.849998474121094
2018-08-06,55.470001220703125
2018-08-07,55.810001373291016
2018-08-08,55.470001220703125
2018-08-09,55.41999816894531
2018-08-10,54.779998779296875
2018-08-13,54.189998626708984
2018-08-14,54.58000183105469
2018-08-15,53.75
2018-08-16,53.709999084472656
2018-08-17,53.939998626708984
2018-08-20,53.86000061035156
2018-08-21,54.189998626708984
2018-08-22,54.439998626708984
2018-08-23,54.439998626708984
2018-08-24,54.689998626708984
2018-08-27,55.52000045776367
2018-08-28,55.41999816894531
2018-08-29,55.540000915527344
2018-08-30,55.27000045776367
2018-08-31,55.209999084472656
2018-09-04,54.650001525878906
2018-09-05,53.93000030517578
2018-09-06,53.79999923706055
2018-09-07,53.54999923706055
2018-09-10,53.459999084472656
2018-09-11,53.31999969482422
2018-09-12,53.529998779296875
2018-09-13,54.189998626708984
2018-09-14,55.0099983215332
2018-09-17,54.91999816894531
2018-09-18,56.630001068115234
2018-09-19,56.720001220703125
2018-09-20,56.84000015258789
2018-09-21,57.2599983215332
2018-09-24,57.09000015258789
2018-09-25,57.59000015258789
2018-09-26,57.75
2018-09-27,57.79999923706055
2018-09-28,57.619998931884766
2018-10-01,57.970001220703125
2018-10-02,57.849998474121094
2018-10-03,57.439998626708984
2018-10-04,56.66999816894531
2018-10-05,56.40999984741211
2018-10-08,56.599998474121094
2018-10-09,56.27000045776367
2018-10-10,54.9900016784668
2018-10-11,53.939998626708984
2018-10-12,54.130001068115234
2018-10-15,54.15999984741211
2018-10-16,55.11000061035156
2018-10-17,54.900001525878906
