,BNFT
2017-06-30,36.349998474121094
2017-07-03,34.900001525878906
2017-07-05,35.349998474121094
2017-07-06,34.45000076293945
2017-07-07,35.20000076293945
2017-07-10,34.75
2017-07-11,34.95000076293945
2017-07-12,35.20000076293945
2017-07-13,34.650001525878906
2017-07-14,34.599998474121094
2017-07-17,35.29999923706055
2017-07-18,35.29999923706055
2017-07-19,35.349998474121094
2017-07-20,35.45000076293945
2017-07-21,34.70000076293945
2017-07-24,35.79999923706055
2017-07-25,35.75
2017-07-26,35.900001525878906
2017-07-27,36.5
2017-07-28,36.54999923706055
2017-07-31,35.75
2017-08-01,35.25
2017-08-02,34.0
2017-08-03,34.599998474121094
2017-08-04,27.5
2017-08-07,27.979999542236328
2017-08-08,29.049999237060547
2017-08-09,28.549999237060547
2017-08-10,28.0
2017-08-11,28.049999237060547
2017-08-14,28.850000381469727
2017-08-15,28.75
2017-08-16,28.799999237060547
2017-08-17,28.299999237060547
2017-08-18,28.950000762939453
2017-08-21,28.25
2017-08-22,29.149999618530273
2017-08-23,29.25
2017-08-24,29.049999237060547
2017-08-25,28.25
2017-08-28,29.25
2017-08-29,29.75
2017-08-30,30.149999618530273
2017-08-31,30.850000381469727
2017-09-01,30.799999237060547
2017-09-05,31.049999237060547
2017-09-06,30.399999618530273
2017-09-07,30.649999618530273
2017-09-08,31.049999237060547
2017-09-11,31.200000762939453
2017-09-12,31.100000381469727
2017-09-13,31.649999618530273
2017-09-14,32.95000076293945
2017-09-15,32.349998474121094
2017-09-18,31.600000381469727
2017-09-19,31.399999618530273
2017-09-20,31.200000762939453
2017-09-21,31.049999237060547
2017-09-22,31.299999237060547
2017-09-25,30.649999618530273
2017-09-26,30.649999618530273
2017-09-27,31.950000762939453
2017-09-28,33.150001525878906
2017-09-29,33.650001525878906
2017-10-02,33.75
2017-10-03,30.350000381469727
2017-10-04,32.22999954223633
2017-10-05,32.04999923706055
2017-10-06,32.54999923706055
2017-10-09,31.549999237060547
2017-10-10,31.399999618530273
2017-10-11,30.450000762939453
2017-10-12,30.899999618530273
2017-10-13,31.649999618530273
2017-10-16,31.0
2017-10-17,30.450000762939453
2017-10-18,30.350000381469727
2017-10-19,29.950000762939453
2017-10-20,30.0
2017-10-23,29.25
2017-10-24,28.700000762939453
2017-10-25,28.049999237060547
2017-10-26,27.700000762939453
2017-10-27,27.549999237060547
2017-10-30,27.200000762939453
2017-10-31,27.399999618530273
2017-11-01,26.299999237060547
2017-11-02,26.149999618530273
2017-11-03,25.229999542236328
2017-11-06,25.030000686645508
2017-11-07,25.899999618530273
2017-11-08,26.450000762939453
2017-11-09,25.350000381469727
2017-11-10,25.850000381469727
2017-11-13,25.649999618530273
2017-11-14,25.5
2017-11-15,25.149999618530273
2017-11-16,25.75
2017-11-17,26.549999237060547
2017-11-20,26.049999237060547
2017-11-21,26.600000381469727
2017-11-22,26.700000762939453
2017-11-24,26.700000762939453
2017-11-27,26.549999237060547
2017-11-28,26.700000762939453
2017-11-29,26.649999618530273
2017-11-30,27.100000381469727
2017-12-01,26.75
2017-12-04,25.149999618530273
2017-12-05,25.299999237060547
2017-12-06,26.049999237060547
2017-12-07,26.75
2017-12-08,26.899999618530273
2017-12-11,27.25
2017-12-12,26.850000381469727
2017-12-13,26.5
2017-12-14,26.700000762939453
2017-12-15,27.100000381469727
2017-12-18,27.350000381469727
2017-12-19,27.0
2017-12-20,27.0
2017-12-21,27.049999237060547
2017-12-22,26.850000381469727
2017-12-26,26.850000381469727
2017-12-27,26.75
2017-12-28,26.950000762939453
2017-12-29,27.0
2018-01-02,26.75
2018-01-03,26.100000381469727
2018-01-04,27.149999618530273
2018-01-05,26.600000381469727
2018-01-08,26.399999618530273
2018-01-09,26.649999618530273
2018-01-10,25.5
2018-01-11,25.950000762939453
2018-01-12,25.75
2018-01-16,25.200000762939453
2018-01-17,25.149999618530273
2018-01-18,25.100000381469727
2018-01-19,25.549999237060547
2018-01-22,25.350000381469727
2018-01-23,25.600000381469727
2018-01-24,25.200000762939453
2018-01-25,25.399999618530273
2018-01-26,25.399999618530273
2018-01-29,25.5
2018-01-30,25.350000381469727
2018-01-31,25.200000762939453
2018-02-01,25.0
2018-02-02,24.25
2018-02-05,23.649999618530273
2018-02-06,24.350000381469727
2018-02-07,24.100000381469727
2018-02-08,23.799999237060547
2018-02-09,23.899999618530273
2018-02-12,22.649999618530273
2018-02-13,23.450000762939453
2018-02-14,23.75
2018-02-15,24.299999237060547
2018-02-16,25.100000381469727
2018-02-20,25.299999237060547
2018-02-21,25.700000762939453
2018-02-22,25.049999237060547
2018-02-23,25.100000381469727
2018-02-26,25.399999618530273
2018-02-27,25.299999237060547
2018-02-28,24.200000762939453
2018-03-01,23.950000762939453
2018-03-02,24.149999618530273
2018-03-05,24.649999618530273
2018-03-06,24.649999618530273
2018-03-07,24.950000762939453
2018-03-08,25.0
2018-03-09,25.0
2018-03-12,25.0
2018-03-13,24.649999618530273
2018-03-14,24.799999237060547
2018-03-15,23.549999237060547
2018-03-16,24.450000762939453
2018-03-19,23.950000762939453
2018-03-20,24.75
2018-03-21,26.850000381469727
2018-03-22,26.700000762939453
2018-03-23,26.299999237060547
2018-03-26,26.25
2018-03-27,25.149999618530273
2018-03-28,24.200000762939453
2018-03-29,24.399999618530273
2018-04-02,23.299999237060547
2018-04-03,23.5
2018-04-04,23.5
2018-04-05,24.350000381469727
2018-04-06,24.649999618530273
2018-04-09,23.5
2018-04-10,24.549999237060547
2018-04-11,25.200000762939453
2018-04-12,25.399999618530273
2018-04-13,26.049999237060547
2018-04-16,27.100000381469727
2018-04-17,27.899999618530273
2018-04-18,27.700000762939453
2018-04-19,27.100000381469727
2018-04-20,26.850000381469727
2018-04-23,27.200000762939453
2018-04-24,27.899999618530273
2018-04-25,27.75
2018-04-26,29.5
2018-04-27,29.899999618530273
2018-04-30,30.200000762939453
2018-05-01,30.549999237060547
2018-05-02,30.0
2018-05-03,30.399999618530273
2018-05-04,34.45000076293945
2018-05-07,31.75
2018-05-08,32.79999923706055
2018-05-09,34.29999923706055
2018-05-10,34.0
2018-05-11,33.349998474121094
2018-05-14,33.349998474121094
2018-05-15,34.04999923706055
2018-05-16,35.099998474121094
2018-05-17,34.79999923706055
2018-05-18,36.099998474121094
2018-05-21,35.25
2018-05-22,33.0
2018-05-23,33.45000076293945
2018-05-24,33.400001525878906
2018-05-25,33.54999923706055
2018-05-29,33.79999923706055
2018-05-30,33.400001525878906
2018-05-31,33.54999923706055
2018-06-01,34.349998474121094
2018-06-04,34.400001525878906
2018-06-05,34.599998474121094
2018-06-06,34.25
2018-06-07,33.25
2018-06-08,33.54999923706055
2018-06-11,33.54999923706055
2018-06-12,33.79999923706055
2018-06-13,34.20000076293945
2018-06-14,34.29999923706055
2018-06-15,35.150001525878906
2018-06-18,35.150001525878906
2018-06-19,35.599998474121094
2018-06-20,36.099998474121094
2018-06-21,36.04999923706055
2018-06-22,34.5
2018-06-25,33.25
2018-06-26,33.400001525878906
2018-06-27,32.0
2018-06-28,33.95000076293945
2018-06-29,33.599998474121094
2018-07-02,34.0
2018-07-03,34.04999923706055
2018-07-05,35.599998474121094
2018-07-06,35.95000076293945
2018-07-09,35.54999923706055
2018-07-10,34.95000076293945
2018-07-11,34.5
2018-07-12,35.0
2018-07-13,35.849998474121094
2018-07-16,36.20000076293945
2018-07-17,37.0
2018-07-18,37.650001525878906
2018-07-19,38.599998474121094
2018-07-20,38.0
2018-07-23,38.79999923706055
2018-07-24,39.04999923706055
2018-07-25,34.529998779296875
2018-07-26,35.33000183105469
2018-07-27,32.29999923706055
2018-07-30,30.450000762939453
2018-07-31,30.100000381469727
2018-08-01,31.549999237060547
2018-08-02,31.399999618530273
2018-08-03,37.599998474121094
2018-08-06,38.099998474121094
2018-08-07,37.04999923706055
2018-08-08,35.349998474121094
2018-08-09,36.150001525878906
2018-08-10,36.75
2018-08-13,36.5
2018-08-14,36.79999923706055
2018-08-15,36.79999923706055
2018-08-16,37.29999923706055
2018-08-17,36.900001525878906
2018-08-20,37.95000076293945
2018-08-21,39.29999923706055
2018-08-22,40.04999923706055
2018-08-23,40.900001525878906
2018-08-24,42.45000076293945
2018-08-27,43.29999923706055
2018-08-28,42.75
2018-08-29,43.400001525878906
2018-08-30,42.900001525878906
2018-08-31,44.099998474121094
2018-09-04,44.099998474121094
2018-09-05,43.25
2018-09-06,43.75
2018-09-07,44.04999923706055
2018-09-10,42.70000076293945
2018-09-11,43.54999923706055
2018-09-12,42.75
2018-09-13,42.29999923706055
2018-09-14,42.099998474121094
2018-09-17,40.349998474121094
2018-09-18,41.099998474121094
2018-09-19,40.04999923706055
2018-09-20,40.0
2018-09-21,40.400001525878906
2018-09-24,41.0
2018-09-25,41.29999923706055
2018-09-26,40.849998474121094
2018-09-27,40.45000076293945
2018-09-28,40.45000076293945
2018-10-01,38.099998474121094
2018-10-02,37.66999816894531
2018-10-03,38.150001525878906
2018-10-04,37.77000045776367
2018-10-05,38.529998779296875
2018-10-08,36.77000045776367
2018-10-09,36.439998626708984
2018-10-10,32.81999969482422
2018-10-11,31.299999237060547
2018-10-12,32.220001220703125
2018-10-15,31.969999313354492
2018-10-16,33.849998474121094
2018-10-17,33.40999984741211
2018-10-18,31.979999542236328
2018-10-19,32.29999923706055
2018-10-22,32.86000061035156
2018-10-23,32.400001525878906
2018-10-24,31.6299991607666
2018-10-25,32.40999984741211
2018-10-26,32.56999969482422
2018-10-29,33.66999816894531
2018-10-30,34.33000183105469
2018-10-31,35.529998779296875
2018-11-01,36.0
2018-11-02,39.529998779296875
2018-11-05,41.5
2018-11-06,41.529998779296875
2018-11-07,42.29999923706055
2018-11-08,43.880001068115234
2018-11-09,44.18000030517578
2018-11-12,42.560001373291016
2018-11-13,43.13999938964844
2018-11-14,43.0
2018-11-15,44.650001525878906
2018-11-16,45.43000030517578
2018-11-19,43.54999923706055
2018-11-20,43.06999969482422
2018-11-21,43.25
2018-11-23,43.20000076293945
2018-11-26,44.77000045776367
2018-11-27,45.900001525878906
2018-11-28,48.77000045776367
2018-11-29,49.15999984741211
2018-11-30,50.099998474121094
2018-12-03,50.97999954223633
2018-12-04,50.040000915527344
2018-12-06,51.880001068115234
2018-12-07,50.630001068115234
2018-12-10,50.810001373291016
2018-12-11,52.970001220703125
2018-12-12,53.63999938964844
2018-12-13,50.900001525878906
2018-12-14,51.29999923706055
2018-12-17,51.86000061035156
2018-12-18,49.720001220703125
2018-12-19,49.9900016784668
2018-12-20,40.900001525878906
2018-12-21,42.27000045776367
2018-12-24,43.18000030517578
2018-12-26,45.45000076293945
2018-12-27,45.06999969482422
2018-12-28,45.7400016784668
2018-12-31,45.720001220703125
2019-01-02,45.81999969482422
2019-01-03,45.7400016784668
2019-01-04,46.130001068115234
2019-01-07,47.2400016784668
2019-01-08,48.810001373291016
2019-01-09,48.810001373291016
2019-01-10,49.880001068115234
2019-01-11,50.36000061035156
2019-01-14,50.27000045776367
2019-01-15,51.41999816894531
2019-01-16,52.65999984741211
2019-01-17,53.56999969482422
2019-01-18,53.95000076293945
2019-01-22,53.869998931884766
2019-01-23,53.20000076293945
2019-01-24,52.45000076293945
2019-01-25,53.880001068115234
2019-01-28,55.20000076293945
2019-01-29,54.150001525878906
2019-01-30,54.33000183105469
2019-01-31,55.95000076293945
2019-02-01,54.11000061035156
2019-02-04,54.560001373291016
2019-02-05,55.0
2019-02-06,53.72999954223633
2019-02-07,53.75
2019-02-08,52.04999923706055
2019-02-11,52.790000915527344
2019-02-12,54.9900016784668
2019-02-13,56.689998626708984
2019-02-14,58.459999084472656
2019-02-15,58.79999923706055
2019-02-19,59.0
2019-02-20,58.040000915527344
2019-02-21,58.22999954223633
2019-02-22,60.0
2019-02-25,58.27000045776367
2019-02-26,57.79999923706055
2019-02-27,51.470001220703125
2019-02-28,49.119998931884766
2019-03-01,46.040000915527344
2019-03-04,45.04999923706055
2019-03-05,47.099998474121094
2019-03-06,46.25
2019-03-07,46.06999969482422
2019-03-08,46.68000030517578
2019-03-11,47.09000015258789
2019-03-12,46.790000915527344
2019-03-13,46.86000061035156
2019-03-14,45.2400016784668
2019-03-15,46.2400016784668
2019-03-18,47.2400016784668
2019-03-19,47.29999923706055
2019-03-20,46.61000061035156
2019-03-21,47.290000915527344
2019-03-22,45.18000030517578
2019-03-25,46.97999954223633
2019-03-26,47.83000183105469
2019-03-27,47.36000061035156
2019-03-28,47.97999954223633
2019-03-29,49.52000045776367
2019-04-01,47.279998779296875
2019-04-02,45.95000076293945
2019-04-03,46.43000030517578
2019-04-04,43.97999954223633
2019-04-05,44.59000015258789
2019-04-08,44.25
2019-04-09,42.13999938964844
2019-04-10,41.84000015258789
2019-04-11,42.18000030517578
2019-04-12,41.5099983215332
2019-04-15,41.5099983215332
2019-04-16,40.75
2019-04-17,39.58000183105469
2019-04-18,38.47999954223633
2019-04-22,39.41999816894531
2019-04-23,39.54999923706055
2019-04-24,40.709999084472656
2019-04-25,40.470001220703125
2019-04-26,40.630001068115234
2019-04-29,39.93000030517578
2019-04-30,40.72999954223633
2019-05-01,39.779998779296875
2019-05-02,35.2599983215332
2019-05-03,34.54999923706055
2019-05-06,34.40999984741211
2019-05-07,33.560001373291016
2019-05-08,31.75
2019-05-09,32.33000183105469
2019-05-10,32.0099983215332
2019-05-13,30.309999465942383
2019-05-14,31.0
2019-05-15,31.43000030517578
2019-05-16,32.86000061035156
2019-05-17,31.760000228881836
2019-05-20,30.5
2019-05-21,30.360000610351562
2019-05-22,30.549999237060547
2019-05-23,28.290000915527344
2019-05-24,29.549999237060547
2019-05-28,28.68000030517578
2019-05-29,28.68000030517578
2019-05-30,28.93000030517578
2019-05-31,28.360000610351562
2019-06-03,26.950000762939453
2019-06-04,27.549999237060547
2019-06-05,27.06999969482422
2019-06-06,27.6299991607666
2019-06-07,26.8700008392334
2019-06-10,27.1299991607666
2019-06-11,26.450000762939453
2019-06-12,26.0
2019-06-13,26.260000228881836
2019-06-14,26.75
2019-06-17,28.030000686645508
2019-06-18,27.940000534057617
2019-06-19,27.979999542236328
2019-06-20,27.770000457763672
2019-06-21,26.84000015258789
2019-06-24,26.75
2019-06-25,25.290000915527344
2019-06-26,25.34000015258789
2019-06-27,26.18000030517578
2019-06-28,27.149999618530273
2019-07-01,25.989999771118164
2019-07-02,25.6299991607666
2019-07-03,25.5
2019-07-05,25.780000686645508
2019-07-08,25.290000915527344
2019-07-09,25.469999313354492
2019-07-10,26.110000610351562
2019-07-11,26.170000076293945
2019-07-12,25.469999313354492
2019-07-15,25.389999389648438
2019-07-16,25.0
2019-07-17,26.799999237060547
2019-07-18,26.260000228881836
2019-07-19,26.3799991607666
2019-07-22,26.43000030517578
2019-07-23,26.3700008392334
2019-07-24,27.149999618530273
2019-07-25,26.18000030517578
2019-07-26,26.239999771118164
2019-07-29,25.540000915527344
2019-07-30,26.290000915527344
2019-07-31,24.989999771118164
2019-08-01,25.0
2019-08-02,25.110000610351562
2019-08-05,23.399999618530273
2019-08-06,23.489999771118164
2019-08-07,24.760000228881836
2019-08-08,26.040000915527344
2019-08-09,26.389999389648438
2019-08-12,27.5
2019-08-13,27.25
2019-08-14,26.399999618530273
2019-08-15,26.06999969482422
2019-08-16,26.209999084472656
2019-08-19,26.0
2019-08-20,25.989999771118164
2019-08-21,26.43000030517578
2019-08-22,26.479999542236328
2019-08-23,25.899999618530273
2019-08-26,26.1299991607666
2019-08-27,25.6200008392334
2019-08-28,25.100000381469727
2019-08-29,25.610000610351562
2019-08-30,26.1200008392334
2019-09-03,26.3700008392334
2019-09-04,26.100000381469727
2019-09-05,26.079999923706055
2019-09-06,25.940000534057617
2019-09-09,24.239999771118164
2019-09-10,24.3700008392334
2019-09-11,26.020000457763672
2019-09-12,26.149999618530273
2019-09-13,26.239999771118164
2019-09-16,26.200000762939453
2019-09-17,25.469999313354492
2019-09-18,24.600000381469727
2019-09-19,24.649999618530273
2019-09-20,24.389999389648438
2019-09-23,24.829999923706055
2019-09-24,24.68000030517578
2019-09-25,25.110000610351562
2019-09-26,24.920000076293945
2019-09-27,23.6200008392334
2019-09-30,23.809999465942383
2019-10-01,23.25
2019-10-02,22.09000015258789
2019-10-03,22.969999313354492
2019-10-04,23.1299991607666
2019-10-07,23.15999984741211
2019-10-08,22.979999542236328
2019-10-09,22.989999771118164
2019-10-10,23.290000915527344
2019-10-11,23.809999465942383
2019-10-14,23.6299991607666
2019-10-15,23.520000457763672
2019-10-16,23.18000030517578
2019-10-17,23.34000015258789
2019-10-18,22.510000228881836
2019-10-21,23.0
2019-10-22,22.389999389648438
2019-10-23,22.360000610351562
2019-10-24,22.84000015258789
2019-10-25,23.049999237060547
2019-10-28,23.299999237060547
2019-10-29,23.579999923706055
2019-10-30,22.979999542236328
2019-10-31,22.739999771118164
2019-11-01,23.1200008392334
2019-11-04,24.889999389648438
2019-11-05,24.889999389648438
2019-11-06,24.1200008392334
2019-11-07,23.399999618530273
2019-11-08,23.579999923706055
2019-11-11,25.1299991607666
2019-11-12,23.709999084472656
2019-11-13,23.709999084472656
2019-11-14,23.219999313354492
2019-11-15,23.18000030517578
2019-11-18,22.81999969482422
2019-11-19,23.299999237060547
2019-11-20,22.760000228881836
2019-11-21,22.799999237060547
2019-11-22,23.020000457763672
2019-11-25,23.43000030517578
2019-11-26,23.440000534057617
2019-11-27,24.34000015258789
2019-11-29,23.979999542236328
2019-12-02,22.5
2019-12-03,21.799999237060547
2019-12-04,21.350000381469727
2019-12-05,21.09000015258789
2019-12-06,21.31999969482422
2019-12-09,21.010000228881836
2019-12-10,20.549999237060547
2019-12-11,19.799999237060547
2019-12-12,19.829999923706055
2019-12-13,19.43000030517578
2019-12-16,19.809999465942383
2019-12-17,20.299999237060547
2019-12-18,20.649999618530273
2019-12-19,21.690000534057617
2019-12-20,21.93000030517578
2019-12-23,22.309999465942383
2019-12-24,21.709999084472656
2019-12-26,22.34000015258789
2019-12-27,22.170000076293945
2019-12-30,22.139999389648438
2019-12-31,21.940000534057617
2020-01-02,20.989999771118164
2020-01-03,20.530000686645508
2020-01-06,20.31999969482422
2020-01-07,20.459999084472656
2020-01-08,20.600000381469727
2020-01-09,20.809999465942383
2020-01-10,20.239999771118164
2020-01-13,19.56999969482422
2020-01-14,19.299999237060547
2020-01-15,20.780000686645508
2020-01-16,20.969999313354492
2020-01-17,20.889999389648438
2020-01-21,20.010000228881836
2020-01-22,19.75
2020-01-23,19.989999771118164
2020-01-24,19.290000915527344
2020-01-27,18.850000381469727
2020-01-28,18.969999313354492
2020-01-29,18.549999237060547
2020-01-30,18.68000030517578
2020-01-31,18.5
2020-02-03,18.770000457763672
2020-02-04,18.920000076293945
2020-02-05,18.90999984741211
2020-02-06,18.510000228881836
2020-02-07,18.190000534057617
2020-02-10,18.15999984741211
2020-02-11,17.8799991607666
2020-02-12,17.579999923706055
2020-02-13,17.6200008392334
2020-02-14,17.260000228881836
2020-02-18,16.940000534057617
2020-02-19,17.110000610351562
2020-02-20,16.610000610351562
2020-02-21,16.110000610351562
2020-02-24,15.800000190734863
2020-02-25,14.770000457763672
2020-02-26,13.75
2020-02-27,12.300000190734863
2020-02-28,12.479999542236328
2020-03-02,12.079999923706055
2020-03-03,11.420000076293945
2020-03-04,12.199999809265137
2020-03-05,11.229999542236328
2020-03-06,11.59000015258789
2020-03-09,10.869999885559082
2020-03-10,11.229999542236328
2020-03-11,10.210000038146973
2020-03-12,8.960000038146973
2020-03-13,9.220000267028809
2020-03-16,6.96999979019165
2020-03-17,7.289999961853027
2020-03-18,6.179999828338623
2020-03-19,8.319999694824219
2020-03-20,7.380000114440918
2020-03-23,8.510000228881836
2020-03-24,8.0600004196167
2020-03-25,8.3100004196167
2020-03-26,8.489999771118164
2020-03-27,8.630000114440918
2020-03-30,8.420000076293945
2020-03-31,8.90999984741211
2020-04-01,8.220000267028809
2020-04-02,8.229999542236328
2020-04-03,8.449999809265137
2020-04-06,8.890000343322754
2020-04-07,8.619999885559082
2020-04-08,9.699999809265137
2020-04-09,10.420000076293945
2020-04-13,10.329999923706055
2020-04-14,11.119999885559082
2020-04-15,9.65999984741211
2020-04-16,9.670000076293945
2020-04-17,9.979999542236328
2020-04-20,10.489999771118164
2020-04-21,10.029999732971191
2020-04-22,10.479999542236328
2020-04-23,10.449999809265137
2020-04-24,10.8100004196167
2020-04-27,11.369999885559082
2020-04-28,9.90999984741211
2020-04-29,11.15999984741211
2020-04-30,10.829999923706055
2020-05-01,10.220000267028809
2020-05-04,10.75
2020-05-05,11.199999809265137
2020-05-06,10.979999542236328
2020-05-07,11.350000381469727
2020-05-08,11.1899995803833
2020-05-11,10.529999732971191
2020-05-12,10.010000228881836
2020-05-13,9.109999656677246
2020-05-14,9.239999771118164
2020-05-15,9.130000114440918
2020-05-18,9.739999771118164
2020-05-19,9.739999771118164
2020-05-20,9.90999984741211
2020-05-21,10.550000190734863
2020-05-22,10.6899995803833
2020-05-26,12.300000190734863
2020-05-27,12.720000267028809
2020-05-28,12.149999618530273
2020-05-29,12.729999542236328
2020-06-01,13.020000457763672
2020-06-02,13.039999961853027
2020-06-03,13.6899995803833
2020-06-04,14.279999732971191
2020-06-05,14.1899995803833
2020-06-08,14.90999984741211
2020-06-09,13.930000305175781
2020-06-10,13.3100004196167
2020-06-11,10.729999542236328
2020-06-12,11.09000015258789
2020-06-15,10.770000457763672
2020-06-16,12.399999618530273
2020-06-17,11.09000015258789
2020-06-18,11.25
2020-06-19,11.550000190734863
2020-06-22,11.649999618530273
2020-06-23,11.59000015258789
2020-06-24,10.949999809265137
2020-06-25,10.819999694824219
2020-06-26,10.359999656677246
2020-06-29,10.680000305175781
2020-06-30,10.760000228881836
2020-07-01,11.149999618530273
2020-07-02,11.130000114440918
2020-07-06,11.220000267028809
2020-07-07,10.949999809265137
2020-07-08,11.0600004196167
2020-07-09,10.729999542236328
2020-07-10,10.609999656677246
2020-07-13,10.25
2020-07-14,10.300000190734863
2020-07-15,10.979999542236328
2020-07-16,10.59000015258789
2020-07-17,11.039999961853027
2020-07-20,11.039999961853027
2020-07-21,11.140000343322754
2020-07-22,11.210000038146973
2020-07-23,11.079999923706055
2020-07-24,10.229999542236328
2020-07-27,10.380000114440918
2020-07-28,10.329999923706055
2020-07-29,10.550000190734863
2020-07-30,10.640000343322754
2020-07-31,11.710000038146973
2020-08-03,11.960000038146973
2020-08-04,12.34000015258789
2020-08-05,12.569999694824219
2020-08-06,12.4399995803833
2020-08-07,12.699999809265137
2020-08-10,12.130000114440918
2020-08-11,11.779999732971191
2020-08-12,11.630000114440918
2020-08-13,11.569999694824219
2020-08-14,11.449999809265137
2020-08-17,11.270000457763672
2020-08-18,11.170000076293945
2020-08-19,11.180000305175781
2020-08-20,11.149999618530273
2020-08-21,10.84000015258789
2020-08-24,10.0600004196167
2020-08-25,9.739999771118164
2020-08-26,9.739999771118164
2020-08-27,9.920000076293945
2020-08-28,10.34000015258789
2020-08-31,10.34000015258789
2020-09-01,10.359999656677246
2020-09-02,10.260000228881836
2020-09-03,9.920000076293945
2020-09-04,10.100000381469727
2020-09-08,10.180000305175781
2020-09-09,10.5
2020-09-10,10.619999885559082
2020-09-11,10.170000076293945
2020-09-14,10.600000381469727
2020-09-15,10.829999923706055
2020-09-16,11.100000381469727
2020-09-17,11.149999618530273
2020-09-18,11.34000015258789
2020-09-21,11.170000076293945
2020-09-22,11.210000038146973
2020-09-23,10.970000267028809
2020-09-24,10.84000015258789
2020-09-25,11.460000038146973
2020-09-28,11.890000343322754
2020-09-29,11.670000076293945
2020-09-30,11.199999809265137
2020-10-01,11.510000228881836
2020-10-02,11.460000038146973
2020-10-05,11.329999923706055
2020-10-06,10.699999809265137
2020-10-07,10.600000381469727
2020-10-08,11.0
2020-10-09,10.84000015258789
2020-10-12,10.84000015258789
2020-10-13,10.600000381469727
2020-10-14,10.470000267028809
2020-10-15,10.329999923706055
2020-10-16,10.5
2020-10-19,10.600000381469727
2020-10-20,11.0600004196167
2020-10-21,10.960000038146973
2020-10-22,10.890000343322754
2020-10-23,11.15999984741211
2020-10-26,10.75
2020-10-27,10.819999694824219
2020-10-28,10.520000457763672
2020-10-29,10.600000381469727
2020-10-30,10.270000457763672
2020-11-02,9.960000038146973
2020-11-03,10.4399995803833
2020-11-04,10.420000076293945
2020-11-05,10.899999618530273
2020-11-06,10.079999923706055
2020-11-09,10.649999618530273
2020-11-10,10.619999885559082
2020-11-11,10.699999809265137
2020-11-12,10.920000076293945
2020-11-13,11.479999542236328
2020-11-16,11.609999656677246
2020-11-17,12.300000190734863
2020-11-18,12.569999694824219
2020-11-19,12.34000015258789
2020-11-20,12.050000190734863
2020-11-23,12.510000228881836
2020-11-24,12.720000267028809
2020-11-25,12.920000076293945
2020-11-27,14.40999984741211
2020-11-30,14.390000343322754
2020-12-01,14.100000381469727
2020-12-02,14.15999984741211
2020-12-03,13.850000381469727
2020-12-04,14.710000038146973
2020-12-07,14.600000381469727
2020-12-08,14.3100004196167
2020-12-09,13.6899995803833
2020-12-10,13.920000076293945
2020-12-11,13.520000457763672
2020-12-14,13.59000015258789
2020-12-15,14.039999961853027
2020-12-16,14.25
2020-12-17,14.319999694824219
2020-12-18,14.079999923706055
2020-12-21,13.430000305175781
2020-12-22,13.649999618530273
2020-12-23,13.430000305175781
2020-12-24,13.989999771118164
2020-12-28,13.989999771118164
2020-12-29,14.119999885559082
2020-12-30,14.520000457763672
2020-12-31,14.479999542236328
2021-01-04,13.5
2021-01-05,14.329999923706055
2021-01-06,14.520000457763672
2021-01-07,14.699999809265137
2021-01-08,14.420000076293945
2021-01-11,14.100000381469727
2021-01-12,14.039999961853027
2021-01-13,13.979999542236328
2021-01-14,13.989999771118164
2021-01-15,13.989999771118164
2021-01-19,14.630000114440918
2021-01-20,14.40999984741211
2021-01-21,13.8100004196167
2021-01-22,13.989999771118164
2021-01-25,13.850000381469727
2021-01-26,13.510000228881836
2021-01-27,12.359999656677246
2021-01-28,12.329999923706055
2021-01-29,12.300000190734863
2021-02-01,12.630000114440918
2021-02-02,12.84000015258789
2021-02-03,13.25
2021-02-04,13.6899995803833
2021-02-05,14.430000305175781
2021-02-08,14.4399995803833
2021-02-09,14.739999771118164
2021-02-10,15.720000267028809
2021-02-11,17.239999771118164
2021-02-12,16.6299991607666
2021-02-16,16.3799991607666
2021-02-17,16.309999465942383
2021-02-18,15.949999809265137
2021-02-19,15.979999542236328
2021-02-22,15.869999885559082
2021-02-23,15.850000381469727
2021-02-24,15.710000038146973
2021-02-25,15.5600004196167
2021-02-26,15.199999809265137
2021-03-01,15.170000076293945
2021-03-02,14.899999618530273
2021-03-03,14.149999618530273
2021-03-04,13.859999656677246
2021-03-05,14.0
2021-03-08,14.239999771118164
2021-03-09,13.720000267028809
2021-03-10,14.359999656677246
2021-03-11,14.579999923706055
2021-03-12,14.8100004196167
2021-03-15,15.100000381469727
2021-03-16,14.869999885559082
2021-03-17,14.539999961853027
2021-03-18,14.140000343322754
2021-03-19,14.15999984741211
2021-03-22,14.1899995803833
2021-03-23,13.619999885559082
2021-03-24,13.569999694824219
2021-03-25,13.789999961853027
2021-03-26,13.869999885559082
2021-03-29,13.520000457763672
2021-03-30,13.529999732971191
2021-03-31,13.8100004196167
2021-04-01,13.90999984741211
2021-04-05,14.239999771118164
2021-04-06,14.239999771118164
2021-04-07,13.979999542236328
2021-04-08,14.390000343322754
2021-04-09,14.479999542236328
2021-04-12,14.369999885559082
2021-04-13,14.220000267028809
2021-04-14,14.130000114440918
2021-04-15,14.25
2021-04-16,14.069999694824219
2021-04-19,13.850000381469727
2021-04-20,13.760000228881836
2021-04-21,13.890000343322754
2021-04-22,14.119999885559082
2021-04-23,14.210000038146973
2021-04-26,14.34000015258789
2021-04-27,14.100000381469727
