,FANH
2011-08-17,13.4399995803833
2011-08-18,13.0600004196167
2011-08-19,12.75
2011-08-22,12.520000457763672
2011-08-23,13.029999732971191
2011-08-24,12.210000038146973
2011-08-25,10.930000305175781
2011-08-26,10.8100004196167
2011-08-29,11.609999656677246
2011-08-30,10.380000114440918
2011-08-31,11.020000457763672
2011-09-01,10.300000190734863
2011-09-02,9.800000190734863
2011-09-06,9.699999809265137
2011-09-07,10.220000267028809
2011-09-08,10.510000228881836
2011-09-09,10.359999656677246
2011-09-12,10.380000114440918
2011-09-13,10.579999923706055
2011-09-14,10.670000076293945
2011-09-15,9.029999732971191
2011-09-16,8.75
2011-09-19,7.309999942779541
2011-09-20,7.119999885559082
2011-09-21,6.949999809265137
2011-09-22,6.699999809265137
2011-09-23,6.889999866485596
2011-09-26,6.489999771118164
2011-09-27,6.5
2011-09-28,6.309999942779541
2011-09-29,5.940000057220459
2011-09-30,7.0
2011-10-03,6.179999828338623
2011-10-04,6.110000133514404
2011-10-05,6.289999961853027
2011-10-06,6.340000152587891
2011-10-07,6.010000228881836
2011-10-10,6.309999942779541
2011-10-11,6.010000228881836
2011-10-12,6.070000171661377
2011-10-13,6.400000095367432
2011-10-14,6.550000190734863
2011-10-17,6.449999809265137
2011-10-18,6.730000019073486
2011-10-19,6.480000019073486
2011-10-20,6.739999771118164
2011-10-21,7.070000171661377
2011-10-24,7.78000020980835
2011-10-25,8.239999771118164
2011-10-26,8.0
2011-10-27,8.010000228881836
2011-10-28,7.889999866485596
2011-10-31,7.550000190734863
2011-11-01,6.869999885559082
2011-11-02,8.130000114440918
2011-11-03,7.730000019073486
2011-11-04,7.840000152587891
2011-11-07,8.050000190734863
2011-11-08,8.050000190734863
2011-11-09,8.100000381469727
2011-11-10,7.960000038146973
2011-11-11,8.0
2011-11-14,7.659999847412109
2011-11-15,7.460000038146973
2011-11-16,7.409999847412109
2011-11-17,7.449999809265137
2011-11-18,7.550000190734863
2011-11-21,7.849999904632568
2011-11-22,6.050000190734863
2011-11-23,5.809999942779541
2011-11-25,5.849999904632568
2011-11-28,6.059999942779541
2011-11-29,6.050000190734863
2011-11-30,6.309999942779541
2011-12-01,6.440000057220459
2011-12-02,6.849999904632568
2011-12-05,6.78000020980835
2011-12-06,6.690000057220459
2011-12-07,6.769999980926514
2011-12-08,6.610000133514404
2011-12-09,6.650000095367432
2011-12-12,6.679999828338623
2011-12-13,6.929999828338623
2011-12-14,7.010000228881836
2011-12-15,6.96999979019165
2011-12-16,6.920000076293945
2011-12-19,6.889999866485596
2011-12-20,7.010000228881836
2011-12-21,6.829999923706055
2011-12-22,6.940000057220459
2011-12-23,6.78000020980835
2011-12-27,6.699999809265137
2011-12-28,6.730000019073486
2011-12-29,6.789999961853027
2011-12-30,6.920000076293945
2012-01-03,7.28000020980835
2012-01-04,7.21999979019165
2012-01-05,7.21999979019165
2012-01-06,6.900000095367432
2012-01-09,6.75
2012-01-10,6.860000133514404
2012-01-11,6.800000190734863
2012-01-12,6.869999885559082
2012-01-13,6.800000190734863
2012-01-17,6.940000057220459
2012-01-18,6.989999771118164
2012-01-19,8.729999542236328
2012-01-20,8.449999809265137
2012-01-23,8.489999771118164
2012-01-24,8.289999961853027
2012-01-25,8.210000038146973
2012-01-26,7.96999979019165
2012-01-27,8.0
2012-01-30,8.069999694824219
2012-01-31,8.039999961853027
2012-02-01,7.940000057220459
2012-02-02,8.039999961853027
2012-02-03,8.15999984741211
2012-02-06,8.300000190734863
2012-02-07,8.170000076293945
2012-02-08,8.270000457763672
2012-02-09,8.460000038146973
2012-02-10,8.5
2012-02-13,8.569999694824219
2012-02-14,8.5
2012-02-15,8.5
2012-02-16,8.5
2012-02-17,8.529999732971191
2012-02-21,8.770000457763672
2012-02-22,8.579999923706055
2012-02-23,8.020000457763672
2012-02-24,8.069999694824219
2012-02-27,7.800000190734863
2012-02-28,7.789999961853027
2012-02-29,7.28000020980835
2012-03-01,7.090000152587891
2012-03-02,6.0
2012-03-05,5.980000019073486
2012-03-06,5.980000019073486
2012-03-07,6.079999923706055
2012-03-08,6.239999771118164
2012-03-09,6.5
2012-03-12,6.820000171661377
2012-03-13,7.230000019073486
2012-03-14,7.159999847412109
2012-03-15,6.929999828338623
2012-03-16,6.880000114440918
2012-03-19,6.949999809265137
2012-03-20,6.809999942779541
2012-03-21,6.670000076293945
2012-03-22,6.550000190734863
2012-03-23,6.480000019073486
2012-03-26,6.519999980926514
2012-03-27,6.550000190734863
2012-03-28,6.409999847412109
2012-03-29,6.150000095367432
2012-03-30,6.25
2012-04-02,6.25
2012-04-03,6.110000133514404
2012-04-04,6.059999942779541
2012-04-05,6.079999923706055
2012-04-09,5.980000019073486
2012-04-10,5.900000095367432
2012-04-11,6.289999961853027
2012-04-12,6.079999923706055
2012-04-13,6.0
2012-04-16,5.550000190734863
2012-04-17,5.679999828338623
2012-04-18,5.400000095367432
2012-04-19,5.460000038146973
2012-04-20,5.5
2012-04-23,5.269999980926514
2012-04-24,5.650000095367432
2012-04-25,5.860000133514404
2012-04-26,5.880000114440918
2012-04-27,5.900000095367432
2012-04-30,5.96999979019165
2012-05-01,5.940000057220459
2012-05-02,5.860000133514404
2012-05-03,5.880000114440918
2012-05-04,5.840000152587891
2012-05-07,5.849999904632568
2012-05-08,5.880000114440918
2012-05-09,7.789999961853027
2012-05-10,6.579999923706055
2012-05-11,6.369999885559082
2012-05-14,6.210000038146973
2012-05-15,6.059999942779541
2012-05-16,6.019999980926514
2012-05-17,6.010000228881836
2012-05-18,5.909999847412109
2012-05-21,5.940000057220459
2012-05-22,6.0
2012-05-23,6.409999847412109
2012-05-24,7.070000171661377
2012-05-25,7.0
2012-05-29,6.900000095367432
2012-05-30,6.630000114440918
2012-05-31,6.5
2012-06-01,6.210000038146973
2012-06-04,6.289999961853027
2012-06-05,6.599999904632568
2012-06-06,6.800000190734863
2012-06-07,6.929999828338623
2012-06-08,6.909999847412109
2012-06-11,6.909999847412109
2012-06-12,6.889999866485596
2012-06-13,6.849999904632568
2012-06-14,6.78000020980835
2012-06-15,6.929999828338623
2012-06-18,6.840000152587891
2012-06-19,6.880000114440918
2012-06-20,6.980000019073486
2012-06-21,7.0
2012-06-22,7.0
2012-06-25,6.960000038146973
2012-06-26,6.75
2012-06-27,6.860000133514404
2012-06-28,6.639999866485596
2012-06-29,6.840000152587891
2012-07-02,6.789999961853027
2012-07-03,6.889999866485596
2012-07-05,6.880000114440918
2012-07-06,6.78000020980835
2012-07-09,6.590000152587891
2012-07-10,6.539999961853027
2012-07-11,6.679999828338623
2012-07-12,6.550000190734863
2012-07-13,6.510000228881836
2012-07-16,6.53000020980835
2012-07-17,6.420000076293945
2012-07-18,6.340000152587891
2012-07-19,6.099999904632568
2012-07-20,6.0
2012-07-23,6.050000190734863
2012-07-24,6.019999980926514
2012-07-25,5.900000095367432
2012-07-26,5.889999866485596
2012-07-27,5.929999828338623
2012-07-30,5.960000038146973
2012-07-31,5.940000057220459
2012-08-01,5.909999847412109
2012-08-02,5.849999904632568
2012-08-03,5.949999809265137
2012-08-06,5.849999904632568
2012-08-07,5.840000152587891
2012-08-08,5.869999885559082
2012-08-09,5.920000076293945
2012-08-10,5.869999885559082
2012-08-13,5.929999828338623
2012-08-14,5.929999828338623
2012-08-15,5.909999847412109
2012-08-16,6.0
2012-08-17,5.840000152587891
2012-08-20,5.800000190734863
2012-08-21,5.739999771118164
2012-08-22,5.679999828338623
2012-08-23,5.570000171661377
2012-08-24,5.53000020980835
2012-08-27,5.5
2012-08-28,5.409999847412109
2012-08-29,5.25
2012-08-30,5.139999866485596
2012-08-31,5.150000095367432
2012-09-04,5.25
2012-09-05,5.619999885559082
2012-09-06,5.760000228881836
2012-09-07,6.110000133514404
2012-09-10,6.130000114440918
2012-09-11,6.179999828338623
2012-09-12,6.070000171661377
2012-09-13,6.179999828338623
2012-09-14,6.320000171661377
2012-09-17,6.300000190734863
2012-09-18,6.260000228881836
2012-09-19,6.190000057220459
2012-09-20,6.110000133514404
2012-09-21,6.159999847412109
2012-09-24,5.989999771118164
2012-09-25,5.960000038146973
2012-09-26,6.079999923706055
2012-09-27,5.980000019073486
2012-09-28,5.800000190734863
2012-10-01,5.940000057220459
2012-10-02,5.730000019073486
2012-10-03,5.630000114440918
2012-10-04,5.610000133514404
2012-10-05,5.570000171661377
2012-10-08,5.659999847412109
2012-10-09,5.559999942779541
2012-10-10,5.579999923706055
2012-10-11,5.590000152587891
2012-10-12,5.650000095367432
2012-10-15,5.75
2012-10-16,5.849999904632568
2012-10-17,5.940000057220459
2012-10-18,5.889999866485596
2012-10-19,5.860000133514404
2012-10-22,5.820000171661377
2012-10-23,5.78000020980835
2012-10-24,5.769999980926514
2012-10-25,5.860000133514404
2012-10-26,5.769999980926514
2012-10-31,5.880000114440918
2012-11-01,6.309999942779541
2012-11-02,6.739999771118164
2012-11-05,7.010000228881836
2012-11-06,7.130000114440918
2012-11-07,6.980000019073486
2012-11-08,7.039999961853027
2012-11-09,7.139999866485596
2012-11-12,7.170000076293945
2012-11-13,7.139999866485596
2012-11-14,7.099999904632568
2012-11-15,7.25
2012-11-16,7.190000057220459
2012-11-19,7.130000114440918
2012-11-20,7.079999923706055
2012-11-21,7.110000133514404
2012-11-23,7.260000228881836
2012-11-26,7.559999942779541
2012-11-27,7.610000133514404
2012-11-28,7.429999828338623
2012-11-29,7.53000020980835
2012-11-30,8.15999984741211
2012-12-03,7.96999979019165
2012-12-04,7.929999828338623
2012-12-05,7.929999828338623
2012-12-06,7.75
2012-12-07,7.429999828338623
2012-12-10,7.380000114440918
2012-12-11,7.289999961853027
2012-12-12,6.929999828338623
2012-12-13,6.739999771118164
2012-12-14,6.690000057220459
2012-12-17,6.679999828338623
2012-12-18,6.650000095367432
2012-12-19,6.46999979019165
2012-12-20,6.340000152587891
2012-12-21,6.409999847412109
2012-12-24,6.630000114440918
2012-12-26,6.599999904632568
2012-12-27,6.800000190734863
2012-12-28,6.579999923706055
2012-12-31,6.550000190734863
2013-01-02,6.769999980926514
2013-01-03,6.809999942779541
2013-01-04,6.829999923706055
2013-01-07,6.789999961853027
2013-01-08,6.650000095367432
2013-01-09,6.619999885559082
2013-01-10,6.639999866485596
2013-01-11,6.610000133514404
2013-01-14,6.699999809265137
2013-01-15,6.699999809265137
2013-01-16,6.679999828338623
2013-01-17,6.679999828338623
2013-01-18,6.730000019073486
2013-01-22,6.710000038146973
2013-01-23,6.619999885559082
2013-01-24,6.559999942779541
2013-01-25,6.610000133514404
2013-01-28,6.730000019073486
2013-01-29,6.679999828338623
2013-01-30,6.409999847412109
2013-01-31,6.440000057220459
2013-02-01,6.420000076293945
2013-02-04,6.159999847412109
2013-02-05,6.039999961853027
2013-02-06,6.0
2013-02-07,6.0
2013-02-08,5.889999866485596
2013-02-11,5.909999847412109
2013-02-12,5.840000152587891
2013-02-13,5.840000152587891
2013-02-14,5.789999961853027
2013-02-15,5.730000019073486
2013-02-19,5.78000020980835
2013-02-20,5.800000190734863
2013-02-21,5.800000190734863
2013-02-22,5.900000095367432
2013-02-25,6.110000133514404
2013-02-26,6.090000152587891
2013-02-27,5.980000019073486
2013-02-28,5.929999828338623
2013-03-01,5.940000057220459
2013-03-04,5.929999828338623
2013-03-05,6.039999961853027
2013-03-06,6.039999961853027
2013-03-07,5.900000095367432
2013-03-08,6.070000171661377
2013-03-11,6.429999828338623
2013-03-12,6.46999979019165
2013-03-13,6.46999979019165
2013-03-14,6.710000038146973
2013-03-15,6.789999961853027
2013-03-18,6.599999904632568
2013-03-19,6.289999961853027
2013-03-20,6.349999904632568
2013-03-21,6.230000019073486
2013-03-22,6.179999828338623
2013-03-25,6.300000190734863
2013-03-26,6.139999866485596
2013-03-27,6.070000171661377
2013-03-28,6.03000020980835
2013-04-01,6.199999809265137
2013-04-02,6.230000019073486
2013-04-03,6.170000076293945
2013-04-04,6.150000095367432
2013-04-05,6.269999980926514
2013-04-08,6.059999942779541
2013-04-09,6.230000019073486
2013-04-10,6.199999809265137
2013-04-11,6.159999847412109
2013-04-12,6.300000190734863
2013-04-15,6.260000228881836
2013-04-16,6.650000095367432
2013-04-17,6.460000038146973
2013-04-18,6.590000152587891
2013-04-19,6.679999828338623
2013-04-22,6.710000038146973
2013-04-23,6.670000076293945
2013-04-24,6.710000038146973
2013-04-25,6.690000057220459
2013-04-26,6.46999979019165
2013-04-29,6.369999885559082
2013-04-30,6.320000171661377
2013-05-01,6.309999942779541
2013-05-02,6.309999942779541
2013-05-03,6.449999809265137
2013-05-06,6.510000228881836
2013-05-07,6.550000190734863
2013-05-08,6.599999904632568
2013-05-09,6.53000020980835
2013-05-10,6.559999942779541
2013-05-13,6.539999961853027
2013-05-14,6.650000095367432
2013-05-15,6.630000114440918
2013-05-16,6.579999923706055
2013-05-17,6.400000095367432
2013-05-20,6.429999828338623
2013-05-21,6.329999923706055
2013-05-22,6.360000133514404
2013-05-23,6.139999866485596
2013-05-24,6.150000095367432
2013-05-28,6.090000152587891
2013-05-29,6.159999847412109
2013-05-30,6.159999847412109
2013-05-31,6.170000076293945
2013-06-03,6.099999904632568
2013-06-04,6.159999847412109
2013-06-05,6.099999904632568
2013-06-06,6.119999885559082
2013-06-07,6.230000019073486
2013-06-10,6.199999809265137
2013-06-11,6.269999980926514
2013-06-12,6.25
2013-06-13,6.300000190734863
2013-06-14,6.320000171661377
2013-06-17,6.289999961853027
2013-06-18,6.21999979019165
2013-06-19,6.110000133514404
2013-06-20,6.099999904632568
2013-06-21,6.150000095367432
2013-06-24,6.059999942779541
2013-06-25,6.070000171661377
2013-06-26,6.03000020980835
2013-06-27,6.050000190734863
2013-06-28,6.03000020980835
2013-07-01,6.0
2013-07-02,6.0
2013-07-03,6.0
2013-07-05,5.980000019073486
2013-07-08,5.989999771118164
2013-07-09,5.909999847412109
2013-07-10,5.809999942779541
2013-07-11,5.71999979019165
2013-07-12,5.789999961853027
2013-07-15,5.679999828338623
2013-07-16,5.739999771118164
2013-07-17,5.670000076293945
2013-07-18,5.650000095367432
2013-07-19,5.699999809265137
2013-07-22,5.670000076293945
2013-07-23,5.639999866485596
2013-07-24,5.690000057220459
2013-07-25,5.679999828338623
2013-07-26,5.650000095367432
2013-07-29,5.630000114440918
2013-07-30,5.690000057220459
2013-07-31,5.630000114440918
2013-08-01,5.570000171661377
2013-08-02,5.559999942779541
2013-08-05,5.599999904632568
2013-08-06,5.570000171661377
2013-08-07,5.590000152587891
2013-08-08,5.670000076293945
2013-08-09,5.800000190734863
2013-08-12,5.730000019073486
2013-08-13,5.739999771118164
2013-08-14,5.880000114440918
2013-08-15,5.820000171661377
2013-08-16,5.800000190734863
2013-08-19,5.75
2013-08-20,5.610000133514404
2013-08-21,5.369999885559082
2013-08-22,5.360000133514404
2013-08-23,5.019999980926514
2013-08-26,5.199999809265137
2013-08-27,5.039999961853027
2013-08-28,4.900000095367432
2013-08-29,4.880000114440918
2013-08-30,4.909999847412109
2013-09-03,5.039999961853027
2013-09-04,4.960000038146973
2013-09-05,4.920000076293945
2013-09-06,4.909999847412109
2013-09-09,4.960000038146973
2013-09-10,5.019999980926514
2013-09-11,5.0
2013-09-12,4.940000057220459
2013-09-13,4.840000152587891
2013-09-16,4.800000190734863
2013-09-17,4.929999828338623
2013-09-18,5.0
2013-09-19,5.050000190734863
2013-09-20,4.989999771118164
2013-09-23,5.070000171661377
2013-09-24,5.239999771118164
2013-09-25,5.369999885559082
2013-09-26,5.329999923706055
2013-09-27,5.25
2013-09-30,5.25
2013-10-01,5.179999828338623
2013-10-02,5.21999979019165
2013-10-03,5.130000114440918
2013-10-04,5.159999847412109
2013-10-07,5.179999828338623
2013-10-08,5.119999885559082
2013-10-09,5.059999942779541
2013-10-10,5.079999923706055
2013-10-11,5.099999904632568
2013-10-14,5.25
2013-10-15,5.199999809265137
2013-10-16,5.119999885559082
2013-10-17,5.059999942779541
2013-10-18,5.059999942779541
2013-10-21,4.989999771118164
2013-10-22,5.0
2013-10-23,4.960000038146973
2013-10-24,4.900000095367432
2013-10-25,4.940000057220459
2013-10-28,4.889999866485596
2013-10-29,4.900000095367432
2013-10-30,4.869999885559082
2013-10-31,4.849999904632568
2013-11-01,4.960000038146973
2013-11-04,5.019999980926514
2013-11-05,5.010000228881836
2013-11-06,5.010000228881836
2013-11-07,4.909999847412109
2013-11-08,4.960000038146973
2013-11-11,4.949999809265137
2013-11-12,4.880000114440918
2013-11-13,4.889999866485596
2013-11-14,5.050000190734863
2013-11-15,5.010000228881836
2013-11-18,5.369999885559082
2013-11-19,5.489999771118164
2013-11-20,5.159999847412109
2013-11-21,5.28000020980835
2013-11-22,5.340000152587891
2013-11-25,5.059999942779541
2013-11-26,5.090000152587891
2013-11-27,4.989999771118164
2013-11-29,4.889999866485596
2013-12-02,5.039999961853027
2013-12-03,5.090000152587891
2013-12-04,5.059999942779541
2013-12-05,5.099999904632568
2013-12-06,5.059999942779541
2013-12-09,5.010000228881836
2013-12-10,4.989999771118164
2013-12-11,4.900000095367432
2013-12-12,4.949999809265137
2013-12-13,4.949999809265137
2013-12-16,5.0
2013-12-17,5.03000020980835
2013-12-18,5.210000038146973
2013-12-19,5.400000095367432
2013-12-20,5.510000228881836
2013-12-23,6.010000228881836
2013-12-24,5.929999828338623
2013-12-26,5.75
2013-12-27,5.760000228881836
2013-12-30,5.929999828338623
2013-12-31,6.039999961853027
2014-01-02,6.059999942779541
2014-01-03,5.869999885559082
2014-01-06,5.920000076293945
2014-01-07,5.800000190734863
2014-01-08,5.840000152587891
2014-01-09,5.889999866485596
2014-01-10,5.889999866485596
2014-01-13,6.03000020980835
2014-01-14,6.099999904632568
2014-01-15,6.269999980926514
2014-01-16,6.380000114440918
2014-01-17,6.170000076293945
2014-01-21,6.059999942779541
2014-01-22,6.090000152587891
2014-01-23,6.050000190734863
2014-01-24,5.880000114440918
2014-01-27,5.579999923706055
2014-01-28,5.760000228881836
2014-01-29,5.699999809265137
2014-01-30,5.800000190734863
2014-01-31,5.829999923706055
2014-02-03,5.96999979019165
2014-02-04,6.21999979019165
2014-02-05,6.269999980926514
2014-02-06,6.039999961853027
2014-02-07,6.0
2014-02-10,5.849999904632568
2014-02-11,6.039999961853027
2014-02-12,5.989999771118164
2014-02-13,5.889999866485596
2014-02-14,5.849999904632568
2014-02-18,5.889999866485596
2014-02-19,5.789999961853027
2014-02-20,5.619999885559082
2014-02-21,5.699999809265137
2014-02-24,5.659999847412109
2014-02-25,5.889999866485596
2014-02-26,5.880000114440918
2014-02-27,6.050000190734863
2014-02-28,6.010000228881836
2014-03-03,6.099999904632568
2014-03-04,6.360000133514404
2014-03-05,6.610000133514404
2014-03-06,6.909999847412109
2014-03-07,7.320000171661377
2014-03-10,7.789999961853027
2014-03-11,8.619999885559082
2014-03-12,9.229999542236328
2014-03-13,9.380000114440918
2014-03-14,8.9399995803833
2014-03-17,8.699999809265137
2014-03-18,8.5600004196167
2014-03-19,8.5
2014-03-20,8.380000114440918
2014-03-21,8.239999771118164
2014-03-24,7.739999771118164
2014-03-25,7.710000038146973
2014-03-26,7.739999771118164
2014-03-27,7.889999866485596
2014-03-28,7.75
2014-03-31,7.5
2014-04-01,7.599999904632568
2014-04-02,7.820000171661377
2014-04-03,7.550000190734863
2014-04-04,7.239999771118164
2014-04-07,6.989999771118164
2014-04-08,7.010000228881836
2014-04-09,7.059999942779541
2014-04-10,6.940000057220459
2014-04-11,6.579999923706055
2014-04-14,6.510000228881836
2014-04-15,6.269999980926514
2014-04-16,6.579999923706055
2014-04-17,6.610000133514404
2014-04-21,6.710000038146973
2014-04-22,6.760000228881836
2014-04-23,6.800000190734863
2014-04-24,6.559999942779541
2014-04-25,6.25
2014-04-28,6.46999979019165
2014-04-29,6.480000019073486
2014-04-30,6.360000133514404
2014-05-01,6.550000190734863
2014-05-02,6.539999961853027
2014-05-05,6.460000038146973
2014-05-06,6.380000114440918
2014-05-07,6.139999866485596
2014-05-08,5.989999771118164
2014-05-09,6.309999942779541
2014-05-12,6.5
2014-05-13,6.440000057220459
2014-05-14,6.309999942779541
2014-05-15,6.289999961853027
2014-05-16,6.440000057220459
2014-05-19,6.289999961853027
2014-05-20,6.349999904632568
2014-05-21,6.409999847412109
2014-05-22,7.260000228881836
2014-05-23,7.130000114440918
2014-05-27,7.480000019073486
2014-05-28,7.420000076293945
2014-05-29,7.75
2014-05-30,7.440000057220459
2014-06-02,7.590000152587891
2014-06-03,7.429999828338623
2014-06-04,7.179999828338623
2014-06-05,7.110000133514404
2014-06-06,7.170000076293945
2014-06-09,7.510000228881836
2014-06-10,7.539999961853027
2014-06-11,7.510000228881836
2014-06-12,7.489999771118164
2014-06-13,7.5
2014-06-16,7.480000019073486
2014-06-17,7.360000133514404
2014-06-18,7.480000019073486
2014-06-19,7.309999942779541
2014-06-20,7.139999866485596
2014-06-23,7.199999809265137
2014-06-24,7.070000171661377
2014-06-25,7.010000228881836
2014-06-26,7.0
2014-06-27,7.039999961853027
2014-06-30,6.860000133514404
2014-07-01,6.840000152587891
2014-07-02,7.019999980926514
2014-07-03,7.0
2014-07-07,6.800000190734863
2014-07-08,6.650000095367432
2014-07-09,6.579999923706055
2014-07-10,6.340000152587891
2014-07-11,6.440000057220459
2014-07-14,6.150000095367432
2014-07-15,6.670000076293945
2014-07-16,6.690000057220459
2014-07-17,6.320000171661377
2014-07-18,6.340000152587891
2014-07-21,6.46999979019165
2014-07-22,6.550000190734863
2014-07-23,6.590000152587891
2014-07-24,6.739999771118164
2014-07-25,6.650000095367432
2014-07-28,6.650000095367432
2014-07-29,6.800000190734863
2014-07-30,6.739999771118164
2014-07-31,6.670000076293945
2014-08-01,6.619999885559082
2014-08-04,6.599999904632568
2014-08-05,6.630000114440918
2014-08-06,6.630000114440918
2014-08-07,6.5
2014-08-08,6.579999923706055
2014-08-11,6.5
2014-08-12,6.510000228881836
2014-08-13,6.46999979019165
2014-08-14,6.480000019073486
2014-08-15,6.400000095367432
2014-08-18,7.130000114440918
2014-08-19,7.079999923706055
2014-08-20,6.929999828338623
2014-08-21,6.71999979019165
2014-08-22,6.96999979019165
2014-08-25,6.989999771118164
2014-08-26,7.159999847412109
2014-08-27,7.050000190734863
2014-08-28,6.639999866485596
2014-08-29,6.679999828338623
2014-09-02,6.75
2014-09-03,6.760000228881836
2014-09-04,6.800000190734863
2014-09-05,6.789999961853027
2014-09-08,6.670000076293945
2014-09-09,6.599999904632568
2014-09-10,6.510000228881836
2014-09-11,6.539999961853027
2014-09-12,6.400000095367432
2014-09-15,6.269999980926514
2014-09-16,6.190000057220459
2014-09-17,6.21999979019165
2014-09-18,6.139999866485596
2014-09-19,6.210000038146973
2014-09-22,6.190000057220459
2014-09-23,6.119999885559082
2014-09-24,6.039999961853027
2014-09-25,6.03000020980835
2014-09-26,6.170000076293945
2014-09-29,5.989999771118164
2014-09-30,5.5
2014-10-01,5.679999828338623
2014-10-02,5.570000171661377
2014-10-03,5.639999866485596
2014-10-06,5.739999771118164
2014-10-07,5.510000228881836
2014-10-08,5.449999809265137
2014-10-09,5.340000152587891
2014-10-10,5.360000133514404
2014-10-13,5.389999866485596
2014-10-14,5.420000076293945
2014-10-15,5.400000095367432
2014-10-16,5.400000095367432
2014-10-17,5.46999979019165
2014-10-20,5.420000076293945
2014-10-21,5.349999904632568
2014-10-22,5.239999771118164
2014-10-23,5.269999980926514
2014-10-24,5.260000228881836
2014-10-27,5.269999980926514
2014-10-28,5.389999866485596
2014-10-29,5.389999866485596
2014-10-30,5.400000095367432
2014-10-31,5.480000019073486
2014-11-03,5.349999904632568
2014-11-04,5.329999923706055
2014-11-05,5.360000133514404
2014-11-06,5.360000133514404
2014-11-07,5.369999885559082
2014-11-10,5.449999809265137
2014-11-11,5.340000152587891
2014-11-12,5.329999923706055
2014-11-13,5.309999942779541
2014-11-14,5.320000171661377
2014-11-17,5.010000228881836
2014-11-18,5.0
2014-11-19,4.980000019073486
2014-11-20,5.079999923706055
2014-11-21,5.570000171661377
2014-11-24,6.239999771118164
2014-11-25,6.050000190734863
2014-11-26,6.710000038146973
2014-11-28,6.239999771118164
2014-12-01,6.039999961853027
2014-12-02,6.119999885559082
2014-12-03,6.119999885559082
2014-12-04,6.179999828338623
2014-12-05,5.940000057220459
2014-12-08,5.940000057220459
2014-12-09,5.889999866485596
2014-12-10,6.210000038146973
2014-12-11,6.260000228881836
2014-12-12,7.110000133514404
2014-12-15,6.25
2014-12-16,6.230000019073486
2014-12-17,6.460000038146973
2014-12-18,6.519999980926514
2014-12-19,6.739999771118164
2014-12-22,6.210000038146973
2014-12-23,6.25
2014-12-24,6.289999961853027
2014-12-26,6.849999904632568
2014-12-29,6.630000114440918
2014-12-30,6.570000171661377
2014-12-31,6.630000114440918
2015-01-02,6.710000038146973
2015-01-05,7.579999923706055
2015-01-06,7.440000057220459
2015-01-07,7.909999847412109
2015-01-08,7.78000020980835
2015-01-09,7.980000019073486
2015-01-12,7.690000057220459
2015-01-13,7.579999923706055
2015-01-14,7.849999904632568
2015-01-15,7.989999771118164
2015-01-16,8.479999542236328
2015-01-20,8.260000228881836
2015-01-21,8.449999809265137
2015-01-22,8.420000076293945
2015-01-23,8.350000381469727
2015-01-26,8.260000228881836
2015-01-27,8.34000015258789
2015-01-28,8.0600004196167
2015-01-29,8.229999542236328
2015-01-30,8.020000457763672
2015-02-02,8.100000381469727
2015-02-03,8.260000228881836
2015-02-04,8.279999732971191
2015-02-05,8.069999694824219
2015-02-06,8.119999885559082
2015-02-09,7.889999866485596
2015-02-10,8.15999984741211
2015-02-11,8.0
2015-02-12,8.0600004196167
2015-02-13,8.0
2015-02-17,7.980000019073486
2015-02-18,7.889999866485596
2015-02-19,7.900000095367432
2015-02-20,7.829999923706055
2015-02-23,7.900000095367432
2015-02-24,7.800000190734863
2015-02-25,7.989999771118164
2015-02-26,8.109999656677246
2015-02-27,8.180000305175781
2015-03-02,8.680000305175781
2015-03-03,8.220000267028809
2015-03-04,7.900000095367432
2015-03-05,8.1899995803833
2015-03-06,7.829999923706055
2015-03-09,8.069999694824219
2015-03-10,8.210000038146973
2015-03-11,8.199999809265137
2015-03-12,8.430000305175781
2015-03-13,8.550000190734863
2015-03-16,8.479999542236328
2015-03-17,8.550000190734863
2015-03-18,8.630000114440918
2015-03-19,8.670000076293945
2015-03-20,8.930000305175781
2015-03-23,9.149999618530273
2015-03-24,9.050000190734863
2015-03-25,8.670000076293945
2015-03-26,8.800000190734863
2015-03-27,8.819999694824219
2015-03-30,8.720000267028809
2015-03-31,8.630000114440918
2015-04-01,8.770000457763672
2015-04-02,9.010000228881836
2015-04-06,8.729999542236328
2015-04-07,8.630000114440918
2015-04-08,8.899999618530273
2015-04-09,8.680000305175781
2015-04-10,8.779999732971191
2015-04-13,8.739999771118164
2015-04-14,8.9399995803833
2015-04-15,9.029999732971191
2015-04-16,8.890000343322754
2015-04-17,8.779999732971191
2015-04-20,9.079999923706055
2015-04-21,9.989999771118164
2015-04-22,9.819999694824219
2015-04-23,9.989999771118164
2015-04-24,11.0
2015-04-27,12.029999732971191
2015-04-28,11.899999618530273
2015-04-29,11.899999618530273
2015-04-30,11.699999809265137
2015-05-01,11.630000114440918
2015-05-04,11.84000015258789
2015-05-05,11.119999885559082
2015-05-06,11.029999732971191
2015-05-07,11.039999961853027
2015-05-08,11.229999542236328
2015-05-11,10.710000038146973
2015-05-12,10.960000038146973
2015-05-13,10.720000267028809
2015-05-14,10.600000381469727
2015-05-15,10.350000381469727
2015-05-18,10.829999923706055
2015-05-19,10.989999771118164
2015-05-20,8.619999885559082
2015-05-21,8.390000343322754
2015-05-22,8.5
2015-05-26,8.1899995803833
2015-05-27,8.079999923706055
2015-05-28,8.140000343322754
2015-05-29,8.09000015258789
