,BLPH
2019-01-18,14.295000076293945
2019-01-22,13.21500015258789
2019-01-23,10.050000190734863
2019-01-24,9.899999618530273
2019-01-25,9.899999618530273
2019-01-28,10.050000190734863
2019-01-29,10.470000267028809
2019-01-30,10.4399995803833
2019-01-31,10.619999885559082
2019-02-01,10.904999732971191
2019-02-04,10.649999618530273
2019-02-05,10.380000114440918
2019-02-06,10.305000305175781
2019-02-07,9.989999771118164
2019-02-08,9.6899995803833
2019-02-11,9.975000381469727
2019-02-12,10.0649995803833
2019-02-13,10.21500015258789
2019-02-14,10.545000076293945
2019-02-15,10.350000381469727
2019-02-19,10.260000228881836
2019-02-20,10.050000190734863
2019-02-21,9.960000038146973
2019-02-22,10.050000190734863
2019-02-25,9.960000038146973
2019-02-26,9.630000114440918
2019-02-27,9.329999923706055
2019-02-28,9.600000381469727
2019-03-01,9.899999618530273
2019-03-04,9.720000267028809
2019-03-05,9.75
2019-03-06,9.510000228881836
2019-03-07,9.149999618530273
2019-03-08,8.520000457763672
2019-03-11,9.899999618530273
2019-03-12,10.050000190734863
2019-03-13,10.0649995803833
2019-03-14,10.274999618530273
2019-03-15,10.350000381469727
2019-03-18,10.484999656677246
2019-03-19,10.725000381469727
2019-03-20,10.725000381469727
2019-03-21,10.949999809265137
2019-03-22,10.800000190734863
2019-03-25,10.454999923706055
2019-03-26,9.75
2019-03-27,9.329999923706055
2019-03-28,9.734999656677246
2019-03-29,9.795000076293945
2019-04-01,9.65999984741211
2019-04-02,9.885000228881836
2019-04-03,10.050000190734863
2019-04-04,9.390000343322754
2019-04-05,9.75
2019-04-08,10.484999656677246
2019-04-09,10.604999542236328
2019-04-10,10.244999885559082
2019-04-11,9.899999618530273
2019-04-12,9.960000038146973
2019-04-15,9.675000190734863
2019-04-16,10.03499984741211
2019-04-17,9.630000114440918
2019-04-18,9.765000343322754
2019-04-22,9.779999732971191
2019-04-23,9.75
2019-04-24,9.390000343322754
2019-04-25,9.300000190734863
2019-04-26,9.585000038146973
2019-04-29,9.899999618530273
2019-04-30,9.420000076293945
2019-05-01,9.345000267028809
2019-05-02,9.300000190734863
2019-05-03,9.329999923706055
2019-05-06,9.375
2019-05-07,9.704999923706055
2019-05-08,9.75
2019-05-09,10.050000190734863
2019-05-10,9.765000343322754
2019-05-13,9.630000114440918
2019-05-14,9.675000190734863
2019-05-15,10.125
2019-05-16,10.244999885559082
2019-05-17,10.109999656677246
2019-05-20,9.75
2019-05-21,9.300000190734863
2019-05-22,9.210000038146973
2019-05-23,8.850000381469727
2019-05-24,9.600000381469727
2019-05-28,9.449999809265137
2019-05-29,9.4350004196167
2019-05-30,9.555000305175781
2019-05-31,9.300000190734863
2019-06-03,9.104999542236328
2019-06-04,9.149999618530273
2019-06-05,9.015000343322754
2019-06-06,8.880000114440918
2019-06-07,9.119999885559082
2019-06-10,8.9399995803833
2019-06-11,8.414999961853027
2019-06-12,9.46500015258789
2019-06-13,9.510000228881836
2019-06-14,9.300000190734863
2019-06-17,9.46500015258789
2019-06-18,9.960000038146973
2019-06-19,9.899999618530273
2019-06-20,9.75
2019-06-21,9.824999809265137
2019-06-24,9.600000381469727
2019-06-25,9.899999618530273
2019-06-26,9.345000267028809
2019-06-27,9.300000190734863
2019-06-28,8.984999656677246
2019-07-01,9.149999618530273
2019-07-02,9.074999809265137
2019-07-03,9.300000190734863
2019-07-05,9.390000343322754
2019-07-08,9.375
2019-07-09,9.375
2019-07-10,9.479999542236328
2019-07-11,9.600000381469727
2019-07-12,9.300000190734863
2019-07-15,9.404999732971191
2019-07-16,9.494999885559082
2019-07-17,9.675000190734863
2019-07-18,10.649999618530273
2019-07-19,9.734999656677246
2019-07-22,9.734999656677246
2019-07-23,9.630000114440918
2019-07-24,9.585000038146973
2019-07-25,9.524999618530273
2019-07-26,9.404999732971191
2019-07-29,9.210000038146973
2019-07-30,9.300000190734863
2019-07-31,9.149999618530273
2019-08-01,9.4350004196167
2019-08-02,9.75
2019-08-05,10.350000381469727
2019-08-06,10.5
2019-08-07,9.930000305175781
2019-08-08,9.75
2019-08-09,10.170000076293945
2019-08-12,10.649999618530273
2019-08-13,10.050000190734863
2019-08-14,10.244999885559082
2019-08-15,9.854999542236328
2019-08-16,9.944999694824219
2019-08-19,9.600000381469727
2019-08-20,9.300000190734863
2019-08-21,9.614999771118164
2019-08-22,9.194999694824219
2019-08-23,8.625
2019-08-26,8.954999923706055
2019-08-27,8.670000076293945
2019-08-28,8.699999809265137
2019-08-29,8.654999732971191
2019-08-30,8.595000267028809
2019-09-03,8.234999656677246
2019-09-04,8.354999542236328
2019-09-05,8.175000190734863
2019-09-06,7.934999942779541
2019-09-09,7.635000228881836
2019-09-10,7.800000190734863
2019-09-11,8.25
2019-09-12,8.699999809265137
2019-09-13,8.850000381469727
2019-09-16,8.729999542236328
2019-09-17,8.984999656677246
2019-09-18,8.805000305175781
2019-09-19,8.760000228881836
2019-09-20,8.864999771118164
2019-09-23,8.475000381469727
2019-09-24,8.25
2019-09-25,7.875
2019-09-26,7.5
2019-09-27,7.199999809265137
2019-09-30,7.230000019073486
2019-10-01,7.784999847412109
2019-10-02,7.199999809265137
2019-10-03,7.050000190734863
2019-10-04,6.75
2019-10-07,6.599999904632568
2019-10-08,6.824999809265137
2019-10-09,6.974999904632568
2019-10-10,6.900000095367432
2019-10-11,6.735000133514404
2019-10-14,7.050000190734863
2019-10-15,6.900000095367432
2019-10-16,7.170000076293945
2019-10-17,7.320000171661377
2019-10-18,7.349999904632568
2019-10-21,7.5
2019-10-22,8.609999656677246
2019-10-23,8.505000114440918
2019-10-24,7.230000019073486
2019-10-25,6.599999904632568
2019-10-28,5.550000190734863
2019-10-29,6.75
2019-10-30,6.375
2019-10-31,6.764999866485596
2019-11-01,6.449999809265137
2019-11-04,6.525000095367432
2019-11-05,6.885000228881836
2019-11-06,6.855000019073486
2019-11-07,6.539999961853027
2019-11-08,6.75
2019-11-11,6.735000133514404
2019-11-12,6.570000171661377
2019-11-13,6.300000190734863
2019-11-14,6.284999847412109
2019-11-15,5.099999904632568
2019-11-18,5.505000114440918
2019-11-19,5.730000019073486
2019-11-20,5.534999847412109
2019-11-21,5.474999904632568
2019-11-22,5.699999809265137
2019-11-25,5.760000228881836
2019-11-26,5.909999847412109
2019-11-27,6.34499979019165
2019-11-29,6.434999942779541
2019-12-02,6.554999828338623
2019-12-03,6.0
2019-12-04,6.0
2019-12-05,6.0
2019-12-06,6.224999904632568
2019-12-09,6.480000019073486
2019-12-10,6.375
2019-12-11,6.389999866485596
2019-12-12,6.045000076293945
2019-12-13,6.255000114440918
2019-12-16,6.375
2019-12-17,5.684999942779541
2019-12-18,4.965000152587891
2019-12-19,5.175000190734863
2019-12-20,4.965000152587891
2019-12-23,5.099999904632568
2019-12-24,5.474999904632568
2019-12-26,5.369999885559082
2019-12-27,5.309999942779541
2019-12-30,5.099999904632568
2019-12-31,5.25
2020-01-02,5.25
2020-01-03,5.355000019073486
2020-01-06,5.400000095367432
2020-01-07,5.25
2020-01-08,5.099999904632568
2020-01-09,4.980000019073486
2020-01-10,5.25
2020-01-13,5.414999961853027
2020-01-14,5.25
2020-01-15,5.264999866485596
2020-01-16,5.849999904632568
2020-01-17,5.849999904632568
2020-01-21,6.150000095367432
2020-01-22,6.105000019073486
2020-01-23,6.0
2020-01-24,5.550000190734863
2020-01-27,5.610000133514404
2020-01-28,5.355000019073486
2020-01-29,5.25
2020-01-30,5.264999866485596
2020-01-31,5.264999866485596
2020-02-03,5.25
2020-02-04,5.175000190734863
2020-02-05,5.159999847412109
2020-02-06,5.144999980926514
2020-02-07,4.184999942779541
2020-02-10,3.994999885559082
2020-02-11,3.859999895095825
2020-02-12,3.9800000190734863
2020-02-13,3.640000104904175
2020-02-14,3.430000066757202
2020-02-18,9.204999923706055
2020-02-19,8.109999656677246
2020-02-20,7.71999979019165
2020-02-21,7.989999771118164
2020-02-24,7.5
2020-02-25,7.550000190734863
2020-02-26,8.850000381469727
2020-02-27,8.359999656677246
2020-02-28,7.0
2020-03-02,7.070000171661377
2020-03-03,7.369999885559082
2020-03-04,8.289999961853027
2020-03-05,8.3100004196167
2020-03-06,8.319999694824219
2020-03-09,7.110000133514404
2020-03-10,6.690000057220459
2020-03-11,6.289999961853027
2020-03-12,5.409999847412109
2020-03-13,5.5
2020-03-16,4.570000171661377
2020-03-17,4.440000057220459
2020-03-18,3.4100000858306885
2020-03-19,3.390000104904175
2020-03-20,18.0
2020-03-23,12.119999885559082
2020-03-24,9.199999809265137
2020-03-25,11.989999771118164
2020-03-26,11.369999885559082
2020-03-27,12.670000076293945
2020-03-30,12.300000190734863
2020-03-31,10.960000038146973
2020-04-01,9.430000305175781
2020-04-02,10.0600004196167
2020-04-03,10.289999961853027
2020-04-06,10.239999771118164
2020-04-07,12.289999961853027
2020-04-08,11.199999809265137
2020-04-09,11.420000076293945
2020-04-13,11.90999984741211
2020-04-14,12.960000038146973
2020-04-15,12.59000015258789
2020-04-16,12.720000267028809
2020-04-17,13.34000015258789
2020-04-20,13.359999656677246
2020-04-21,13.229999542236328
2020-04-22,14.920000076293945
2020-04-23,17.399999618530273
2020-04-24,16.760000228881836
2020-04-27,16.649999618530273
2020-04-28,14.960000038146973
2020-04-29,14.805000305175781
2020-04-30,14.979999542236328
2020-05-01,15.899999618530273
2020-05-04,16.65999984741211
2020-05-05,16.719999313354492
2020-05-06,17.079999923706055
2020-05-07,16.780000686645508
2020-05-08,17.010000228881836
2020-05-11,20.280000686645508
2020-05-12,19.059999465942383
2020-05-13,17.700000762939453
2020-05-14,17.700000762939453
2020-05-15,16.850000381469727
2020-05-18,16.15999984741211
2020-05-19,13.0
2020-05-20,13.8100004196167
2020-05-21,13.770000457763672
2020-05-22,14.869999885559082
2020-05-26,13.710000038146973
2020-05-27,14.149999618530273
2020-05-28,13.930000305175781
2020-05-29,14.180000305175781
2020-06-01,13.65999984741211
2020-06-02,13.140000343322754
2020-06-03,13.770000457763672
2020-06-04,13.149999618530273
2020-06-05,12.789999961853027
2020-06-08,12.869999885559082
2020-06-09,12.9399995803833
2020-06-10,12.819999694824219
2020-06-11,12.489999771118164
2020-06-12,12.600000381469727
2020-06-15,12.920000076293945
2020-06-16,13.84000015258789
2020-06-17,13.369999885559082
2020-06-18,13.489999771118164
2020-06-19,13.279999732971191
2020-06-22,13.0
2020-06-23,13.199999809265137
2020-06-24,12.5600004196167
2020-06-25,12.579999923706055
2020-06-26,12.800000190734863
2020-06-29,12.960000038146973
2020-06-30,12.550000190734863
2020-07-01,12.180000305175781
2020-07-02,12.960000038146973
2020-07-06,13.449999809265137
2020-07-07,13.380000114440918
2020-07-08,12.979999542236328
2020-07-09,13.020000457763672
2020-07-10,12.970000267028809
2020-07-13,13.0600004196167
2020-07-14,13.569999694824219
2020-07-15,13.680000305175781
2020-07-16,13.789999961853027
2020-07-17,13.4399995803833
2020-07-20,13.460000038146973
2020-07-21,13.520000457763672
2020-07-22,13.34000015258789
2020-07-23,13.199999809265137
2020-07-24,12.960000038146973
2020-07-27,13.710000038146973
2020-07-28,13.170000076293945
2020-07-29,13.039999961853027
2020-07-30,13.149999618530273
2020-07-31,12.84000015258789
2020-08-03,12.649999618530273
2020-08-04,12.460000038146973
2020-08-05,12.5600004196167
2020-08-06,12.079999923706055
2020-08-07,12.149999618530273
2020-08-10,12.3100004196167
2020-08-11,12.0600004196167
2020-08-12,12.130000114440918
2020-08-13,12.25
2020-08-14,11.850000381469727
2020-08-17,11.920000076293945
2020-08-18,12.15999984741211
2020-08-19,12.270000457763672
2020-08-20,11.899999618530273
2020-08-21,11.850000381469727
2020-08-24,11.680000305175781
2020-08-25,11.75
2020-08-26,11.819999694824219
2020-08-27,11.289999961853027
2020-08-28,11.109999656677246
2020-08-31,10.789999961853027
2020-09-01,10.369999885559082
2020-09-02,10.119999885559082
2020-09-03,9.920000076293945
2020-09-04,9.460000038146973
2020-09-08,9.270000457763672
2020-09-09,9.770000457763672
2020-09-10,10.119999885559082
2020-09-11,9.859999656677246
2020-09-14,10.529999732971191
2020-09-15,10.619999885559082
2020-09-16,10.470000267028809
2020-09-17,10.789999961853027
2020-09-18,10.569999694824219
2020-09-21,10.390000343322754
2020-09-22,10.170000076293945
2020-09-23,9.640000343322754
2020-09-24,9.319999694824219
2020-09-25,9.649999618530273
2020-09-28,9.770000457763672
2020-09-29,9.729999542236328
2020-09-30,10.180000305175781
2020-10-01,9.899999618530273
2020-10-02,9.930000305175781
2020-10-05,10.229999542236328
2020-10-06,10.15999984741211
2020-10-07,10.270000457763672
2020-10-08,10.140000343322754
2020-10-09,10.369999885559082
2020-10-12,9.90999984741211
2020-10-13,9.720000267028809
2020-10-14,9.260000228881836
2020-10-15,9.319999694824219
2020-10-16,9.260000228881836
2020-10-19,9.210000038146973
2020-10-20,9.170000076293945
2020-10-21,9.239999771118164
2020-10-22,9.079999923706055
2020-10-23,9.029999732971191
2020-10-26,8.84000015258789
2020-10-27,8.25
2020-10-28,7.96999979019165
2020-10-29,8.260000228881836
2020-10-30,8.430000305175781
2020-11-02,8.640000343322754
2020-11-03,8.449999809265137
2020-11-04,8.760000228881836
2020-11-05,9.170000076293945
2020-11-06,8.800000190734863
2020-11-09,8.720000267028809
2020-11-10,9.109999656677246
2020-11-11,9.0600004196167
2020-11-12,7.869999885559082
2020-11-13,8.0
2020-11-16,8.760000228881836
2020-11-17,8.539999961853027
2020-11-18,8.40999984741211
2020-11-19,8.880000114440918
2020-11-20,8.779999732971191
2020-11-23,7.21999979019165
2020-11-24,7.130000114440918
2020-11-25,6.5
2020-11-27,6.71999979019165
2020-11-30,7.159999847412109
2020-12-01,6.760000228881836
2020-12-02,6.730000019073486
2020-12-03,6.789999961853027
2020-12-04,7.019999980926514
2020-12-07,6.71999979019165
2020-12-08,6.519999980926514
2020-12-09,6.119999885559082
2020-12-10,6.28000020980835
2020-12-11,6.269999980926514
2020-12-14,6.900000095367432
2020-12-15,7.179999828338623
2020-12-16,7.150000095367432
2020-12-17,7.239999771118164
2020-12-18,7.329999923706055
2020-12-21,7.559999942779541
2020-12-22,7.849999904632568
2020-12-23,7.840000152587891
2020-12-24,7.329999923706055
2020-12-28,7.019999980926514
2020-12-29,6.909999847412109
2020-12-30,7.090000152587891
2020-12-31,6.670000076293945
2021-01-04,6.940000057220459
2021-01-05,6.929999828338623
2021-01-06,7.170000076293945
2021-01-07,7.039999961853027
2021-01-08,7.210000038146973
2021-01-11,6.949999809265137
2021-01-12,7.329999923706055
2021-01-13,7.059999942779541
2021-01-14,7.360000133514404
2021-01-15,7.559999942779541
2021-01-19,7.78000020980835
2021-01-20,7.829999923706055
2021-01-21,7.769999980926514
2021-01-22,7.909999847412109
2021-01-25,8.050000190734863
2021-01-26,7.920000076293945
2021-01-27,7.349999904632568
2021-01-28,6.940000057220459
2021-01-29,6.920000076293945
2021-02-01,7.190000057220459
2021-02-02,7.099999904632568
2021-02-03,7.190000057220459
2021-02-04,7.579999923706055
2021-02-05,7.550000190734863
2021-02-08,7.800000190734863
2021-02-09,8.239999771118164
2021-02-10,8.270000457763672
2021-02-11,7.949999809265137
2021-02-12,7.800000190734863
2021-02-16,8.0600004196167
2021-02-17,8.130000114440918
2021-02-18,7.889999866485596
2021-02-19,7.400000095367432
2021-02-22,7.489999771118164
2021-02-23,7.070000171661377
2021-02-24,6.78000020980835
2021-02-25,6.630000114440918
2021-02-26,6.349999904632568
2021-03-01,6.550000190734863
2021-03-02,6.570000171661377
2021-03-03,6.579999923706055
2021-03-04,6.409999847412109
2021-03-05,6.340000152587891
2021-03-08,6.150000095367432
2021-03-09,6.53000020980835
2021-03-10,6.599999904632568
2021-03-11,6.699999809265137
2021-03-12,6.849999904632568
2021-03-15,6.929999828338623
2021-03-16,6.820000171661377
2021-03-17,6.820000171661377
2021-03-18,6.449999809265137
2021-03-19,5.849999904632568
2021-03-22,5.760000228881836
2021-03-23,5.360000133514404
2021-03-24,6.300000190734863
2021-03-25,5.78000020980835
2021-03-26,5.559999942779541
2021-03-29,5.070000171661377
2021-03-30,5.179999828338623
2021-03-31,5.190000057220459
2021-04-01,5.650000095367432
2021-04-05,5.380000114440918
2021-04-06,5.090000152587891
2021-04-07,5.03000020980835
2021-04-08,4.889999866485596
2021-04-09,4.869999885559082
2021-04-12,4.420000076293945
2021-04-13,4.480000019073486
2021-04-14,4.440000057220459
2021-04-15,4.46999979019165
2021-04-16,4.460000038146973
2021-04-19,4.369999885559082
2021-04-20,4.670000076293945
2021-04-21,4.559999942779541
2021-04-22,4.570000171661377
2021-04-23,4.550000190734863
2021-04-26,4.53000020980835
2021-04-27,4.559999942779541
2021-04-28,4.489999771118164
2021-04-29,4.340000152587891
2021-04-30,4.389999866485596
2021-05-03,4.349999904632568
2021-05-04,4.170000076293945
2021-05-05,4.199999809265137
2021-05-06,4.070000171661377
2021-05-07,4.03000020980835
2021-05-10,4.079999923706055
2021-05-11,4.0
2021-05-12,3.9800000190734863
2021-05-13,3.8299999237060547
2021-05-14,3.940000057220459
