,CME
2006-09-01,88.41799926757812
2006-09-05,88.87799835205078
2006-09-06,88.87999725341797
2006-09-07,88.2020034790039
2006-09-08,88.73999786376953
2006-09-11,88.58799743652344
2006-09-12,90.9000015258789
2006-09-13,91.4000015258789
2006-09-14,90.75
2006-09-15,94.44999694824219
2006-09-18,94.62000274658203
2006-09-19,93.53199768066406
2006-09-20,92.01599884033203
2006-09-21,92.80999755859375
2006-09-22,92.32599639892578
2006-09-25,93.85199737548828
2006-09-26,94.11000061035156
2006-09-27,95.87000274658203
2006-09-28,95.33999633789062
2006-09-29,95.6500015258789
2006-10-02,93.37000274658203
2006-10-03,95.19999694824219
2006-10-04,97.85399627685547
2006-10-05,98.3499984741211
2006-10-06,98.16000366210938
2006-10-09,104.2979965209961
2006-10-10,100.5979995727539
2006-10-11,99.80000305175781
2006-10-12,99.99800109863281
2006-10-13,100.1780014038086
2006-10-16,100.6500015258789
2006-10-17,103.30000305175781
2006-10-18,101.44999694824219
2006-10-19,100.19999694824219
2006-10-20,98.03600311279297
2006-10-23,100.6500015258789
2006-10-24,101.0
2006-10-25,99.30000305175781
2006-10-26,99.88999938964844
2006-10-27,101.05999755859375
2006-10-30,99.99600219726562
2006-10-31,100.19999694824219
2006-11-01,100.26599884033203
2006-11-02,100.2300033569336
2006-11-03,100.20999908447266
2006-11-06,102.36799621582031
2006-11-07,101.93000030517578
2006-11-08,100.94400024414062
2006-11-09,99.05799865722656
2006-11-10,99.16400146484375
2006-11-13,99.7959976196289
2006-11-14,102.74400329589844
2006-11-15,106.50199890136719
2006-11-16,108.01000213623047
2006-11-17,107.0
2006-11-20,108.31999969482422
2006-11-21,110.4000015258789
2006-11-22,110.77200317382812
2006-11-24,110.64800262451172
2006-11-27,106.55400085449219
2006-11-28,107.39800262451172
2006-11-29,107.80799865722656
2006-11-30,107.12000274658203
2006-12-01,106.27999877929688
2006-12-04,106.62000274658203
2006-12-05,108.36199951171875
2006-12-06,108.29000091552734
2006-12-07,107.7300033569336
2006-12-08,109.22799682617188
2006-12-11,108.62799835205078
2006-12-12,108.35199737548828
2006-12-13,106.38400268554688
2006-12-14,105.9000015258789
2006-12-15,106.5999984741211
2006-12-18,105.4000015258789
2006-12-19,106.99199676513672
2006-12-20,104.9000015258789
2006-12-21,102.80599975585938
2006-12-22,102.19999694824219
2006-12-26,101.63400268554688
2006-12-27,102.15799713134766
2006-12-28,102.58999633789062
2006-12-29,101.94999694824219
2007-01-03,104.5999984741211
2007-01-04,105.36000061035156
2007-01-05,105.85399627685547
2007-01-08,106.9800033569336
2007-01-09,107.5979995727539
2007-01-10,110.67400360107422
2007-01-11,111.33399963378906
2007-01-12,114.80000305175781
2007-01-16,113.94999694824219
2007-01-17,116.4000015258789
2007-01-18,115.5
2007-01-19,115.46600341796875
2007-01-22,114.0
2007-01-23,116.87000274658203
2007-01-24,118.30799865722656
2007-01-25,115.80000305175781
2007-01-26,117.77200317382812
2007-01-29,115.16999816894531
2007-01-30,113.6500015258789
2007-01-31,112.66000366210938
2007-02-01,115.56400299072266
2007-02-02,115.77999877929688
2007-02-05,115.5199966430664
2007-02-06,115.81600189208984
2007-02-07,117.47000122070312
2007-02-08,116.83799743652344
2007-02-09,114.6500015258789
2007-02-12,112.80000305175781
2007-02-13,114.4000015258789
2007-02-14,114.5999984741211
2007-02-15,114.51799774169922
2007-02-16,114.9520034790039
2007-02-20,115.4000015258789
2007-02-21,113.4540023803711
2007-02-22,110.0
2007-02-23,108.97000122070312
2007-02-26,107.31800079345703
2007-02-27,102.197998046875
2007-02-28,107.83000183105469
2007-03-01,109.0459976196289
2007-03-02,108.05000305175781
2007-03-05,110.87999725341797
2007-03-06,112.91000366210938
2007-03-07,112.20600128173828
2007-03-08,113.53800201416016
2007-03-09,113.59200286865234
2007-03-12,113.5
2007-03-13,110.08999633789062
2007-03-14,112.79399871826172
2007-03-15,106.57599639892578
2007-03-16,105.4000015258789
2007-03-19,106.05000305175781
2007-03-20,106.48999786376953
2007-03-21,108.0999984741211
2007-03-22,108.82599639892578
2007-03-23,108.16799926757812
2007-03-26,107.63999938964844
2007-03-27,107.48200225830078
2007-03-28,105.8499984741211
2007-03-29,106.22200012207031
2007-03-30,106.49199676513672
2007-04-02,108.7760009765625
2007-04-03,110.18000030517578
2007-04-04,111.41999816894531
2007-04-05,110.69999694824219
2007-04-09,110.0999984741211
2007-04-10,110.0999984741211
2007-04-11,110.0999984741211
2007-04-12,110.66999816894531
2007-04-13,110.2979965209961
2007-04-16,111.74800109863281
2007-04-17,111.63999938964844
2007-04-18,111.72000122070312
2007-04-19,110.7699966430664
2007-04-20,111.1780014038086
2007-04-23,109.4800033569336
2007-04-24,106.26000213623047
2007-04-25,106.13999938964844
2007-04-26,103.75
2007-04-27,104.39800262451172
2007-04-30,103.3499984741211
2007-05-01,102.5199966430664
2007-05-02,103.05999755859375
2007-05-03,104.19999694824219
2007-05-04,102.9800033569336
2007-05-07,101.58999633789062
2007-05-08,101.75
2007-05-09,101.38999938964844
2007-05-10,99.58999633789062
2007-05-11,107.26000213623047
2007-05-14,105.89800262451172
2007-05-15,104.68000030517578
2007-05-16,104.30999755859375
2007-05-17,104.76000213623047
2007-05-18,103.9800033569336
2007-05-21,103.0
2007-05-22,104.43199920654297
2007-05-23,103.87799835205078
2007-05-24,102.44999694824219
2007-05-25,102.69999694824219
2007-05-29,105.2040023803711
2007-05-30,105.56999969482422
2007-05-31,106.19999694824219
2007-06-01,107.4000015258789
2007-06-04,107.05000305175781
2007-06-05,107.85399627685547
2007-06-06,108.4800033569336
2007-06-07,107.89399719238281
2007-06-08,109.9260025024414
2007-06-11,111.41400146484375
2007-06-12,109.69999694824219
2007-06-13,110.25
2007-06-14,109.49800109863281
2007-06-15,110.54000091552734
2007-06-18,109.197998046875
2007-06-19,109.25599670410156
2007-06-20,108.77999877929688
2007-06-21,109.8499984741211
2007-06-22,107.98999786376953
2007-06-25,106.68000030517578
2007-06-26,106.18000030517578
2007-06-27,108.43199920654297
2007-06-28,108.09600067138672
2007-06-29,106.87200164794922
2007-07-02,106.5
2007-07-03,107.87000274658203
2007-07-05,111.13800048828125
2007-07-06,114.95999908447266
2007-07-09,114.11599731445312
2007-07-10,112.16000366210938
2007-07-11,116.01000213623047
2007-07-12,117.55999755859375
2007-07-13,116.9000015258789
2007-07-16,117.26000213623047
2007-07-17,116.75
2007-07-18,115.52799987792969
2007-07-19,114.4000015258789
2007-07-20,112.4000015258789
2007-07-23,111.91999816894531
2007-07-24,109.80000305175781
2007-07-25,109.50399780273438
2007-07-26,107.5
2007-07-27,111.30000305175781
2007-07-30,114.30999755859375
2007-07-31,110.5
2007-08-01,112.27400207519531
2007-08-02,111.19599914550781
2007-08-03,111.58000183105469
2007-08-06,114.84400177001953
2007-08-07,115.80000305175781
2007-08-08,121.0
2007-08-09,118.75
2007-08-10,118.8499984741211
2007-08-13,116.21399688720703
2007-08-14,112.45999908447266
2007-08-15,107.9800033569336
2007-08-16,105.9000015258789
2007-08-17,108.7699966430664
2007-08-20,107.52400207519531
2007-08-21,110.80000305175781
2007-08-22,109.31999969482422
2007-08-23,111.01000213623047
2007-08-24,112.0719985961914
2007-08-27,111.72000122070312
2007-08-28,110.83999633789062
2007-08-29,112.0199966430664
2007-08-30,110.44999694824219
2007-08-31,110.95999908447266
2007-09-04,112.95999908447266
2007-09-05,112.9000015258789
2007-09-06,111.40599822998047
2007-09-07,108.93000030517578
2007-09-10,107.93000030517578
2007-09-11,109.62999725341797
2007-09-12,108.64199829101562
2007-09-13,110.1500015258789
2007-09-14,109.72000122070312
2007-09-17,108.0199966430664
2007-09-18,110.50399780273438
2007-09-19,110.38200378417969
2007-09-20,108.44999694824219
2007-09-21,108.8499984741211
2007-09-24,108.0199966430664
2007-09-25,110.48200225830078
2007-09-26,116.22000122070312
2007-09-27,117.69999694824219
2007-09-28,117.47000122070312
2007-10-01,121.66000366210938
2007-10-02,120.58999633789062
2007-10-03,122.11199951171875
2007-10-04,120.97000122070312
2007-10-05,125.83000183105469
2007-10-08,125.0
2007-10-09,126.16000366210938
2007-10-10,125.19999694824219
2007-10-11,124.5
2007-10-12,125.9000015258789
2007-10-15,124.53800201416016
2007-10-16,124.052001953125
2007-10-17,124.2699966430664
2007-10-18,124.58799743652344
2007-10-19,122.7300033569336
2007-10-22,123.73999786376953
2007-10-23,126.91999816894531
2007-10-24,130.0
2007-10-25,134.42999267578125
2007-10-26,132.60000610351562
2007-10-29,132.39999389648438
2007-10-30,131.2220001220703
2007-10-31,133.25
2007-11-01,129.79400634765625
2007-11-02,129.9499969482422
2007-11-05,130.5500030517578
2007-11-06,133.82000732421875
2007-11-07,132.0
2007-11-08,132.4600067138672
2007-11-09,129.33999633789062
2007-11-12,126.55999755859375
2007-11-13,129.5
2007-11-14,130.28799438476562
2007-11-15,129.6020050048828
2007-11-16,130.5500030517578
2007-11-19,130.1999969482422
2007-11-20,129.77999877929688
2007-11-21,126.55999755859375
2007-11-23,127.75
2007-11-26,124.93399810791016
2007-11-27,124.5999984741211
2007-11-28,130.67999267578125
2007-11-29,131.8000030517578
2007-11-30,131.72000122070312
2007-12-03,132.16000366210938
2007-12-04,134.0500030517578
2007-12-05,139.4499969482422
2007-12-06,139.9600067138672
2007-12-07,141.39999389648438
2007-12-10,140.5
2007-12-11,136.22999572753906
2007-12-12,137.63400268554688
2007-12-13,140.1999969482422
2007-12-14,139.80999755859375
2007-12-17,138.3000030517578
2007-12-18,138.39999389648438
2007-12-19,138.6999969482422
2007-12-20,140.1999969482422
2007-12-21,142.14999389648438
2007-12-24,138.8000030517578
2007-12-26,138.0
2007-12-27,135.60000610351562
2007-12-28,136.5
2007-12-31,137.1999969482422
2008-01-02,134.79800415039062
2008-01-03,130.07000732421875
2008-01-04,124.30000305175781
2008-01-07,122.81400299072266
2008-01-08,119.5999984741211
2008-01-09,120.06800079345703
2008-01-10,122.33999633789062
2008-01-11,123.53399658203125
2008-01-14,124.6719970703125
2008-01-15,119.3499984741211
2008-01-16,115.35199737548828
2008-01-17,108.94599914550781
2008-01-18,111.68000030517578
2008-01-22,116.19999694824219
2008-01-23,121.99800109863281
2008-01-24,127.02799987792969
2008-01-25,125.80000305175781
2008-01-28,125.0
2008-01-29,123.4000015258789
2008-01-30,119.6500015258789
2008-01-31,123.4800033569336
2008-02-01,122.01200103759766
2008-02-04,123.80000305175781
2008-02-05,117.76000213623047
2008-02-06,97.05000305175781
2008-02-07,105.60199737548828
2008-02-08,103.4000015258789
2008-02-11,104.30000305175781
2008-02-12,106.05000305175781
2008-02-13,107.00199890136719
2008-02-14,106.19000244140625
2008-02-15,105.39399719238281
2008-02-19,104.0
2008-02-20,104.30000305175781
2008-02-21,103.28800201416016
2008-02-22,105.0199966430664
2008-02-25,106.19999694824219
2008-02-26,105.85600280761719
2008-02-27,105.34400177001953
2008-02-28,103.45999908447266
2008-02-29,102.66000366210938
2008-03-03,103.40599822998047
2008-03-04,100.5999984741211
2008-03-05,103.68800354003906
2008-03-06,101.08999633789062
2008-03-07,98.28199768066406
2008-03-10,92.25
2008-03-11,100.9000015258789
2008-03-12,99.68000030517578
2008-03-13,101.37000274658203
2008-03-14,97.20999908447266
2008-03-17,89.83999633789062
2008-03-18,94.5999984741211
2008-03-19,89.9800033569336
2008-03-20,94.4000015258789
2008-03-24,97.5999984741211
2008-03-25,100.64199829101562
2008-03-26,97.78600311279297
2008-03-27,97.88200378417969
2008-03-28,95.86000061035156
2008-03-31,93.81999969482422
2008-04-01,99.99800109863281
2008-04-02,101.62000274658203
2008-04-03,102.77999877929688
2008-04-04,102.12000274658203
2008-04-07,101.80000305175781
2008-04-08,102.13999938964844
2008-04-09,99.8219985961914
2008-04-10,99.9219970703125
2008-04-11,97.77999877929688
2008-04-14,95.4000015258789
2008-04-15,96.89800262451172
2008-04-16,99.37999725341797
2008-04-17,99.68399810791016
2008-04-18,100.74600219726562
2008-04-21,104.69999694824219
2008-04-22,96.69999694824219
2008-04-23,97.5199966430664
2008-04-24,97.0
2008-04-25,96.18000030517578
2008-04-28,94.68399810791016
2008-04-29,95.0
2008-04-30,91.48999786376953
2008-05-01,95.95999908447266
2008-05-02,97.47799682617188
2008-05-05,97.87000274658203
2008-05-06,96.99800109863281
2008-05-07,93.74400329589844
2008-05-08,93.06400299072266
2008-05-09,92.33000183105469
2008-05-12,93.0199966430664
2008-05-13,91.52999877929688
2008-05-14,95.0
2008-05-15,94.8499984741211
2008-05-16,95.5999984741211
2008-05-19,96.80999755859375
2008-05-20,96.9000015258789
2008-05-21,92.80000305175781
2008-05-22,92.83999633789062
2008-05-23,91.33999633789062
2008-05-27,90.83000183105469
2008-05-28,87.44000244140625
2008-05-29,87.45999908447266
2008-05-30,86.05999755859375
2008-06-02,82.41999816894531
2008-06-03,80.05999755859375
2008-06-04,75.5999984741211
2008-06-05,80.50800323486328
2008-06-06,77.5199966430664
2008-06-09,77.8740005493164
2008-06-10,78.05000305175781
2008-06-11,77.19999694824219
2008-06-12,79.31999969482422
2008-06-13,82.9800033569336
2008-06-16,83.88200378417969
2008-06-17,88.36399841308594
2008-06-18,88.33000183105469
2008-06-19,88.20999908447266
2008-06-20,85.85199737548828
2008-06-23,87.38999938964844
2008-06-24,86.75
2008-06-25,85.51200103759766
2008-06-26,81.38999938964844
2008-06-27,77.9000015258789
2008-06-30,76.63800048828125
2008-07-01,71.87799835205078
2008-07-02,70.21600341796875
2008-07-03,69.16600036621094
2008-07-07,66.85800170898438
2008-07-08,68.5
2008-07-09,64.15399932861328
2008-07-10,61.939998626708984
2008-07-11,61.29999923706055
2008-07-14,59.167999267578125
2008-07-15,61.709999084472656
2008-07-16,66.2040023803711
2008-07-17,66.95999908447266
2008-07-18,66.53399658203125
2008-07-21,65.10600280761719
2008-07-22,73.25399780273438
2008-07-23,78.1240005493164
2008-07-24,73.54399871826172
2008-07-25,73.76599884033203
2008-07-28,70.20999908447266
2008-07-29,74.83599853515625
2008-07-30,74.65799713134766
2008-07-31,72.0260009765625
2008-08-01,66.58799743652344
2008-08-04,64.44999694824219
2008-08-05,67.69999694824219
2008-08-06,68.5459976196289
2008-08-07,65.697998046875
2008-08-08,68.4260025024414
2008-08-11,70.03800201416016
2008-08-12,67.53199768066406
2008-08-13,67.69599914550781
2008-08-14,68.78399658203125
2008-08-15,71.53399658203125
2008-08-18,67.3280029296875
2008-08-19,67.30999755859375
2008-08-20,68.39800262451172
2008-08-21,68.4219970703125
2008-08-22,71.43599700927734
2008-08-25,68.1259994506836
2008-08-26,64.48799896240234
2008-08-27,66.0999984741211
2008-08-28,68.89800262451172
2008-08-29,67.07599639892578
2008-09-02,67.61799621582031
2008-09-03,69.56800079345703
2008-09-04,65.52999877929688
2008-09-05,65.78600311279297
2008-09-08,70.16799926757812
2008-09-09,65.23600006103516
2008-09-10,66.44200134277344
2008-09-11,68.40399932861328
2008-09-12,70.05400085449219
2008-09-15,67.36399841308594
2008-09-16,68.85199737548828
2008-09-17,64.33599853515625
2008-09-18,72.0
2008-09-19,81.0
2008-09-22,79.19999694824219
2008-09-23,74.12999725341797
2008-09-24,73.35399627685547
2008-09-25,75.77200317382812
2008-09-26,79.80000305175781
2008-09-29,64.0
2008-09-30,74.302001953125
2008-10-01,79.55000305175781
2008-10-02,74.73400115966797
2008-10-03,72.45999908447266
2008-10-06,80.7699966430664
2008-10-07,79.19999694824219
2008-10-08,81.12799835205078
2008-10-09,71.08000183105469
2008-10-10,78.6240005493164
2008-10-13,82.28800201416016
2008-10-14,79.68000030517578
2008-10-15,71.97000122070312
2008-10-16,74.66799926757812
2008-10-17,73.04000091552734
2008-10-20,72.06400299072266
2008-10-21,65.73799896240234
2008-10-22,60.83399963378906
2008-10-23,55.53200149536133
2008-10-24,50.2400016784668
2008-10-27,46.63800048828125
2008-10-28,52.72800064086914
2008-10-29,53.0
2008-10-30,55.13399887084961
2008-10-31,56.43000030517578
2008-11-03,60.236000061035156
2008-11-04,63.874000549316406
2008-11-05,56.40999984741211
2008-11-06,51.928001403808594
2008-11-07,53.810001373291016
2008-11-10,48.58599853515625
2008-11-11,47.28200149536133
2008-11-12,44.928001403808594
2008-11-13,45.040000915527344
2008-11-14,41.805999755859375
2008-11-17,37.981998443603516
2008-11-18,37.38199996948242
2008-11-19,34.17599868774414
2008-11-20,31.309999465942383
2008-11-21,35.15599822998047
2008-11-24,40.141998291015625
2008-11-25,39.987998962402344
2008-11-26,42.35200119018555
2008-11-28,42.38999938964844
2008-12-01,34.52799987792969
2008-12-02,34.52000045776367
2008-12-03,36.45800018310547
2008-12-04,35.492000579833984
2008-12-05,38.91400146484375
2008-12-08,44.65800094604492
2008-12-09,43.58000183105469
2008-12-10,44.27399826049805
2008-12-11,42.7400016784668
2008-12-12,42.055999755859375
2008-12-15,40.67599868774414
2008-12-16,44.5099983215332
2008-12-17,44.59600067138672
2008-12-18,44.529998779296875
2008-12-19,42.64799880981445
2008-12-22,38.7599983215332
2008-12-23,37.07600021362305
2008-12-24,37.486000061035156
2008-12-26,36.417999267578125
2008-12-29,36.74599838256836
2008-12-30,40.034000396728516
2008-12-31,41.62200164794922
2009-01-02,42.51599884033203
2009-01-05,42.06800079345703
2009-01-06,40.599998474121094
2009-01-07,39.737998962402344
2009-01-08,38.444000244140625
2009-01-09,37.645999908447266
2009-01-12,37.83599853515625
2009-01-13,37.00400161743164
2009-01-14,35.15999984741211
2009-01-15,33.54999923706055
2009-01-16,34.900001525878906
2009-01-20,31.81399917602539
2009-01-21,36.11600112915039
2009-01-22,33.67399978637695
2009-01-23,33.74800109863281
2009-01-26,33.316001892089844
2009-01-27,33.72800064086914
2009-01-28,37.02399826049805
2009-01-29,34.72999954223633
2009-01-30,34.78200149536133
2009-02-02,33.652000427246094
2009-02-03,34.30400085449219
2009-02-04,34.513999938964844
2009-02-05,35.61000061035156
2009-02-06,37.79999923706055
2009-02-09,37.59600067138672
2009-02-10,35.81800079345703
2009-02-11,37.055999755859375
2009-02-12,38.61199951171875
2009-02-13,38.125999450683594
2009-02-17,35.69599914550781
2009-02-18,35.52199935913086
2009-02-19,35.75
2009-02-20,36.36600112915039
2009-02-23,34.59000015258789
2009-02-24,36.849998474121094
2009-02-25,36.39799880981445
2009-02-26,36.80799865722656
2009-02-27,36.47999954223633
2009-03-02,34.65800094604492
2009-03-03,35.57400131225586
2009-03-04,37.63800048828125
2009-03-05,36.486000061035156
2009-03-06,36.4900016784668
2009-03-09,36.77199935913086
2009-03-10,38.849998474121094
2009-03-11,38.63999938964844
2009-03-12,40.189998626708984
2009-03-13,39.630001068115234
2009-03-16,38.95399856567383
2009-03-17,44.78200149536133
2009-03-18,47.60200119018555
2009-03-19,45.58599853515625
2009-03-20,45.7239990234375
2009-03-23,52.88600158691406
2009-03-24,47.459999084472656
2009-03-25,49.854000091552734
2009-03-26,51.35200119018555
2009-03-27,48.89799880981445
2009-03-30,46.88399887084961
2009-03-31,49.27799987792969
2009-04-01,47.47999954223633
2009-04-02,49.071998596191406
2009-04-03,51.178001403808594
2009-04-06,49.10599899291992
2009-04-07,48.06999969482422
2009-04-08,48.709999084472656
2009-04-09,51.58000183105469
2009-04-13,53.145999908447266
2009-04-14,49.5
2009-04-15,50.62799835205078
2009-04-16,48.92399978637695
2009-04-17,47.481998443603516
2009-04-20,44.513999938964844
2009-04-21,45.79399871826172
2009-04-22,43.71200180053711
2009-04-23,48.29399871826172
2009-04-24,47.959999084472656
2009-04-27,46.15599822998047
2009-04-28,45.358001708984375
2009-04-29,45.5
2009-04-30,44.27000045776367
2009-05-01,44.518001556396484
2009-05-04,46.86800003051758
2009-05-05,49.45199966430664
2009-05-06,50.784000396728516
2009-05-07,46.99399948120117
2009-05-08,49.66999816894531
2009-05-11,48.305999755859375
2009-05-12,51.69599914550781
2009-05-13,54.81999969482422
2009-05-14,56.874000549316406
2009-05-15,55.459999084472656
2009-05-18,57.5880012512207
2009-05-19,56.18600082397461
2009-05-20,54.75
2009-05-21,56.018001556396484
2009-05-22,58.652000427246094
2009-05-26,60.90599822998047
2009-05-27,59.652000427246094
2009-05-28,63.86600112915039
2009-05-29,64.3280029296875
2009-06-01,65.93599700927734
2009-06-02,67.06800079345703
2009-06-03,65.60600280761719
2009-06-04,67.34200286865234
2009-06-05,66.98400115966797
2009-06-08,66.27400207519531
2009-06-09,66.5979995727539
2009-06-10,65.5479965209961
2009-06-11,68.41799926757812
2009-06-12,68.18599700927734
2009-06-15,66.31600189208984
2009-06-16,65.97799682617188
2009-06-17,65.30000305175781
2009-06-18,65.81199645996094
2009-06-19,65.51200103759766
2009-06-22,60.69599914550781
2009-06-23,60.709999084472656
2009-06-24,62.78799819946289
2009-06-25,63.11199951171875
2009-06-26,63.4900016784668
2009-06-29,63.64400100708008
2009-06-30,62.2239990234375
2009-07-01,61.65399932861328
2009-07-02,60.290000915527344
2009-07-06,59.45000076293945
2009-07-07,56.4119987487793
2009-07-08,52.779998779296875
2009-07-09,53.470001220703125
2009-07-10,52.63600158691406
2009-07-13,54.492000579833984
2009-07-14,53.74800109863281
2009-07-15,55.58000183105469
2009-07-16,54.49599838256836
2009-07-17,54.90999984741211
2009-07-20,55.84600067138672
2009-07-21,54.827999114990234
2009-07-22,54.540000915527344
2009-07-23,55.20000076293945
2009-07-24,54.167999267578125
2009-07-27,54.02399826049805
2009-07-28,53.3120002746582
2009-07-29,53.847999572753906
2009-07-30,55.358001708984375
2009-07-31,55.76599884033203
2009-08-03,56.54999923706055
2009-08-04,55.78799819946289
2009-08-05,55.80799865722656
2009-08-06,54.625999450683594
2009-08-07,57.194000244140625
2009-08-10,56.58599853515625
2009-08-11,55.20000076293945
2009-08-12,56.40399932861328
2009-08-13,57.02000045776367
2009-08-14,56.20399856567383
2009-08-17,53.92599868774414
2009-08-18,53.79399871826172
2009-08-19,53.70399856567383
2009-08-20,54.37799835205078
2009-08-21,55.2239990234375
2009-08-24,53.61000061035156
2009-08-25,53.709999084472656
2009-08-26,55.25199890136719
2009-08-27,55.58000183105469
2009-08-28,57.11800003051758
2009-08-31,58.20800018310547
2009-09-01,55.83399963378906
2009-09-02,55.55400085449219
2009-09-03,54.29399871826172
2009-09-04,54.099998474121094
2009-09-08,54.5260009765625
2009-09-09,54.81399917602539
2009-09-10,55.130001068115234
2009-09-11,54.95800018310547
2009-09-14,55.59199905395508
2009-09-15,56.86800003051758
2009-09-16,58.31399917602539
2009-09-17,58.65999984741211
2009-09-18,60.79999923706055
2009-09-21,60.91999816894531
2009-09-22,62.25400161743164
2009-09-23,61.220001220703125
2009-09-24,59.678001403808594
2009-09-25,58.694000244140625
2009-09-28,61.816001892089844
2009-09-29,61.13600158691406
2009-09-30,61.63800048828125
2009-10-01,58.50400161743164
2009-10-02,58.55799865722656
2009-10-05,58.59199905395508
2009-10-06,57.518001556396484
2009-10-07,57.933998107910156
2009-10-08,57.46200180053711
2009-10-09,58.948001861572266
2009-10-12,59.55799865722656
2009-10-13,60.84400177001953
2009-10-14,61.45800018310547
2009-10-15,61.779998779296875
2009-10-16,62.571998596191406
2009-10-19,63.72200012207031
2009-10-20,63.608001708984375
2009-10-21,63.487998962402344
2009-10-22,63.50400161743164
2009-10-23,63.992000579833984
2009-10-26,64.2020034790039
2009-10-27,63.29999923706055
2009-10-28,61.604000091552734
2009-10-29,62.75400161743164
2009-10-30,60.52199935913086
2009-11-02,61.119998931884766
2009-11-03,60.3120002746582
2009-11-04,59.33599853515625
2009-11-05,61.242000579833984
2009-11-06,61.32400131225586
2009-11-09,62.74800109863281
2009-11-10,61.55799865722656
2009-11-11,62.65399932861328
2009-11-12,63.02799987792969
2009-11-13,62.75199890136719
2009-11-16,63.69599914550781
2009-11-17,64.40799713134766
2009-11-18,64.8219985961914
2009-11-19,64.39399719238281
2009-11-20,64.5979995727539
2009-11-23,64.73799896240234
2009-11-24,64.44599914550781
2009-11-25,65.73799896240234
2009-11-27,64.52999877929688
2009-11-30,65.64600372314453
2009-12-01,66.16999816894531
2009-12-02,65.6719970703125
2009-12-03,66.00199890136719
2009-12-04,66.1259994506836
2009-12-07,64.73600006103516
2009-12-08,63.89400100708008
2009-12-09,65.1520004272461
2009-12-10,65.58000183105469
2009-12-11,66.82599639892578
2009-12-14,66.60600280761719
2009-12-15,66.25
2009-12-16,66.10800170898438
2009-12-17,64.90799713134766
2009-12-18,64.89600372314453
2009-12-21,64.86799621582031
2009-12-22,65.47200012207031
2009-12-23,65.5999984741211
2009-12-24,66.23400115966797
2009-12-28,67.91400146484375
2009-12-29,67.6780014038086
2009-12-30,67.66600036621094
2009-12-31,67.19200134277344
2010-01-04,68.48200225830078
2010-01-05,68.4260025024414
2010-01-06,67.96199798583984
2010-01-07,68.0459976196289
2010-01-08,69.86399841308594
2010-01-11,69.8499984741211
2010-01-12,68.43399810791016
2010-01-13,68.64600372314453
2010-01-14,68.3499984741211
2010-01-15,67.447998046875
2010-01-19,67.63800048828125
2010-01-20,65.99800109863281
2010-01-21,62.20399856567383
2010-01-22,62.42599868774414
2010-01-25,61.39799880981445
2010-01-26,57.2400016784668
2010-01-27,58.86600112915039
2010-01-28,58.10200119018555
2010-01-29,57.36399841308594
2010-02-01,58.24399948120117
2010-02-02,58.641998291015625
2010-02-03,58.422000885009766
2010-02-04,53.858001708984375
2010-02-05,56.15999984741211
2010-02-08,56.055999755859375
2010-02-09,56.63600158691406
2010-02-10,55.27000045776367
2010-02-11,57.013999938964844
2010-02-12,58.2140007019043
2010-02-16,59.43000030517578
2010-02-17,58.61600112915039
2010-02-18,58.3380012512207
2010-02-19,58.36000061035156
2010-02-22,57.40800094604492
2010-02-23,55.31399917602539
2010-02-24,58.11399841308594
2010-02-25,59.0880012512207
2010-02-26,60.3380012512207
2010-03-01,60.20600128173828
2010-03-02,61.891998291015625
2010-03-03,61.172000885009766
2010-03-04,61.50400161743164
2010-03-05,62.0260009765625
2010-03-08,62.625999450683594
2010-03-09,61.62799835205078
2010-03-10,61.58000183105469
2010-03-11,62.65599822998047
2010-03-12,62.88399887084961
2010-03-15,62.83000183105469
2010-03-16,62.86600112915039
2010-03-17,63.20000076293945
2010-03-18,62.178001403808594
2010-03-19,62.327999114990234
2010-03-22,62.321998596191406
2010-03-23,62.11800003051758
2010-03-24,63.779998779296875
2010-03-25,63.970001220703125
2010-03-26,63.13999938964844
2010-03-29,63.12799835205078
2010-03-30,63.22999954223633
2010-03-31,63.22200012207031
2010-04-01,63.94200134277344
2010-04-05,63.42399978637695
2010-04-06,63.380001068115234
2010-04-07,62.86199951171875
2010-04-08,62.354000091552734
2010-04-09,62.41999816894531
2010-04-12,62.097999572753906
2010-04-13,62.040000915527344
2010-04-14,63.89400100708008
2010-04-15,64.2239990234375
2010-04-16,62.4379997253418
2010-04-19,64.21399688720703
2010-04-20,64.0719985961914
2010-04-21,64.5
2010-04-22,67.59400177001953
2010-04-23,66.97200012207031
2010-04-26,68.3499984741211
2010-04-27,66.6520004272461
2010-04-28,66.06199645996094
2010-04-29,66.30000305175781
2010-04-30,65.85399627685547
2010-05-03,65.79000091552734
2010-05-04,64.43000030517578
2010-05-05,64.93399810791016
2010-05-06,64.27799987792969
2010-05-07,63.03799819946289
2010-05-10,66.5999984741211
2010-05-11,65.83999633789062
2010-05-12,65.8499984741211
2010-05-13,64.7699966430664
2010-05-14,63.082000732421875
2010-05-17,63.209999084472656
2010-05-18,61.64799880981445
2010-05-19,62.13800048828125
2010-05-20,60.599998474121094
2010-05-21,63.70199966430664
2010-05-24,64.60199737548828
2010-05-25,62.459999084472656
2010-05-26,61.93199920654297
2010-05-27,63.78799819946289
2010-05-28,63.33000183105469
2010-06-01,62.32600021362305
2010-06-02,64.58399963378906
2010-06-03,64.697998046875
2010-06-04,62.12799835205078
