,AZN
2001-02-02,23.3700008392334
2001-02-05,23.149999618530273
2001-02-06,22.674999237060547
2001-02-07,22.315000534057617
2001-02-08,21.950000762939453
2001-02-09,22.049999237060547
2001-02-12,22.479999542236328
2001-02-13,22.56999969482422
2001-02-14,22.149999618530273
2001-02-15,22.024999618530273
2001-02-16,21.475000381469727
2001-02-20,21.350000381469727
2001-02-21,22.799999237060547
2001-02-22,22.825000762939453
2001-02-23,22.594999313354492
2001-02-26,22.665000915527344
2001-02-27,22.530000686645508
2001-02-28,23.125
2001-03-01,23.350000381469727
2001-03-02,23.75
2001-03-05,23.600000381469727
2001-03-06,23.114999771118164
2001-03-07,22.829999923706055
2001-03-08,22.899999618530273
2001-03-09,23.25
2001-03-12,22.81999969482422
2001-03-13,22.764999389648438
2001-03-14,22.125
2001-03-15,23.6299991607666
2001-03-16,22.829999923706055
2001-03-19,23.524999618530273
2001-03-20,23.600000381469727
2001-03-21,23.350000381469727
2001-03-22,22.5
2001-03-23,23.135000228881836
2001-03-26,23.5
2001-03-27,23.684999465942383
2001-03-28,23.520000457763672
2001-03-29,23.549999237060547
2001-03-30,24.125
2001-04-02,23.700000762939453
2001-04-03,23.5
2001-04-04,24.100000381469727
2001-04-05,24.7549991607666
2001-04-06,24.524999618530273
2001-04-09,24.975000381469727
2001-04-10,25.1200008392334
2001-04-11,24.225000381469727
2001-04-12,24.049999237060547
2001-04-16,24.100000381469727
2001-04-17,24.399999618530273
2001-04-18,23.75
2001-04-19,23.6200008392334
2001-04-20,23.604999542236328
2001-04-23,23.829999923706055
2001-04-24,23.25
2001-04-25,23.475000381469727
2001-04-26,24.0
2001-04-27,24.190000534057617
2001-04-30,23.760000228881836
2001-05-01,23.674999237060547
2001-05-02,23.475000381469727
2001-05-03,22.84000015258789
2001-05-04,23.100000381469727
2001-05-07,23.239999771118164
2001-05-08,23.5
2001-05-09,23.610000610351562
2001-05-10,23.920000076293945
2001-05-11,23.674999237060547
2001-05-14,23.549999237060547
2001-05-15,23.424999237060547
2001-05-16,24.350000381469727
2001-05-17,24.959999084472656
2001-05-18,24.975000381469727
2001-05-21,25.200000762939453
2001-05-22,24.725000381469727
2001-05-23,24.450000762939453
2001-05-24,24.475000381469727
2001-05-25,24.225000381469727
2001-05-29,24.295000076293945
2001-05-30,24.040000915527344
2001-05-31,23.90999984741211
2001-06-01,24.299999237060547
2001-06-04,24.625
2001-06-05,24.975000381469727
2001-06-06,24.674999237060547
2001-06-07,25.020000457763672
2001-06-08,24.844999313354492
2001-06-11,24.354999542236328
2001-06-12,24.3700008392334
2001-06-13,24.56999969482422
2001-06-14,24.844999313354492
2001-06-15,24.899999618530273
2001-06-18,24.735000610351562
2001-06-19,24.549999237060547
2001-06-20,24.59000015258789
2001-06-21,24.950000762939453
2001-06-22,24.200000762939453
2001-06-25,24.459999084472656
2001-06-26,24.125
2001-06-27,23.760000228881836
2001-06-28,23.709999084472656
2001-06-29,23.375
2001-07-02,23.649999618530273
2001-07-03,23.524999618530273
2001-07-05,23.399999618530273
2001-07-06,23.674999237060547
2001-07-09,23.674999237060547
2001-07-10,23.704999923706055
2001-07-11,23.825000762939453
2001-07-12,23.80500030517578
2001-07-13,24.174999237060547
2001-07-16,24.0049991607666
2001-07-17,23.924999237060547
2001-07-18,25.299999237060547
2001-07-19,25.024999618530273
2001-07-20,25.55500030517578
2001-07-23,24.479999542236328
2001-07-24,24.100000381469727
2001-07-25,23.674999237060547
2001-07-26,24.799999237060547
2001-07-27,24.75
2001-07-30,24.81999969482422
2001-07-31,25.225000381469727
2001-08-01,25.260000228881836
2001-08-02,25.450000762939453
2001-08-03,25.2549991607666
2001-08-06,25.075000762939453
2001-08-07,25.299999237060547
2001-08-08,24.524999618530273
2001-08-09,24.405000686645508
2001-08-10,24.799999237060547
2001-08-13,23.81999969482422
2001-08-14,24.075000762939453
2001-08-15,24.549999237060547
2001-08-16,24.100000381469727
2001-08-17,23.5
2001-08-20,23.80500030517578
2001-08-21,24.100000381469727
2001-08-22,24.549999237060547
2001-08-23,23.8700008392334
2001-08-24,23.969999313354492
2001-08-27,24.040000915527344
2001-08-28,24.184999465942383
2001-08-29,24.174999237060547
2001-08-30,24.110000610351562
2001-08-31,24.25
2001-09-04,23.7549991607666
2001-09-05,23.8799991607666
2001-09-06,23.104999542236328
2001-09-07,22.795000076293945
2001-09-10,22.59000015258789
2001-09-17,22.600000381469727
2001-09-18,22.604999542236328
2001-09-19,22.75
2001-09-20,21.90999984741211
2001-09-21,21.299999237060547
2001-09-24,21.950000762939453
2001-09-25,21.68000030517578
2001-09-26,21.84000015258789
2001-09-27,23.06999969482422
2001-09-28,23.350000381469727
2001-10-01,23.0049991607666
2001-10-02,23.5
2001-10-03,23.44499969482422
2001-10-04,22.75
2001-10-05,23.725000381469727
2001-10-08,23.075000762939453
2001-10-09,22.700000762939453
2001-10-10,23.2549991607666
2001-10-11,23.174999237060547
2001-10-12,23.084999084472656
2001-10-15,23.145000457763672
2001-10-16,23.225000381469727
2001-10-17,23.604999542236328
2001-10-18,23.559999465942383
2001-10-19,23.375
2001-10-22,23.334999084472656
2001-10-23,22.940000534057617
2001-10-24,23.1299991607666
2001-10-25,22.875
2001-10-26,22.5
2001-10-29,22.2450008392334
2001-10-30,22.350000381469727
2001-10-31,22.55500030517578
2001-11-01,23.450000762939453
2001-11-02,23.354999542236328
2001-11-05,24.06999969482422
2001-11-06,23.600000381469727
2001-11-07,23.774999618530273
2001-11-08,23.809999465942383
2001-11-09,23.575000762939453
2001-11-12,23.559999465942383
2001-11-13,23.469999313354492
2001-11-14,22.875
2001-11-15,22.864999771118164
2001-11-16,23.174999237060547
2001-11-19,22.625
2001-11-20,22.700000762939453
2001-11-21,23.28499984741211
2001-11-23,22.84000015258789
2001-11-26,23.104999542236328
2001-11-27,22.9950008392334
2001-11-28,22.5
2001-11-29,22.655000686645508
2001-11-30,22.725000381469727
2001-12-03,22.25
2001-12-04,22.684999465942383
2001-12-05,22.575000762939453
2001-12-06,22.885000228881836
2001-12-07,22.600000381469727
2001-12-10,22.520000457763672
2001-12-11,22.139999389648438
2001-12-12,22.0049991607666
2001-12-13,22.1299991607666
2001-12-14,22.25
2001-12-17,22.375
2001-12-18,22.344999313354492
2001-12-19,22.079999923706055
2001-12-20,22.024999618530273
2001-12-21,22.524999618530273
2001-12-24,22.549999237060547
2001-12-26,22.5
2001-12-27,22.299999237060547
2001-12-28,22.969999313354492
2001-12-31,23.299999237060547
2002-01-02,22.915000915527344
2002-01-03,22.875
2002-01-04,22.540000915527344
2002-01-07,22.375
2002-01-08,22.1200008392334
2002-01-09,22.415000915527344
2002-01-10,22.645000457763672
2002-01-11,22.850000381469727
2002-01-14,22.725000381469727
2002-01-15,22.5
2002-01-16,22.274999618530273
2002-01-17,22.549999237060547
2002-01-18,22.520000457763672
2002-01-22,22.850000381469727
2002-01-23,23.1200008392334
2002-01-24,23.024999618530273
2002-01-25,22.385000228881836
2002-01-28,22.200000762939453
2002-01-29,21.924999237060547
2002-01-30,22.375
2002-01-31,23.4950008392334
2002-02-01,23.8700008392334
2002-02-04,23.924999237060547
2002-02-05,24.25
2002-02-06,23.850000381469727
2002-02-07,24.0
2002-02-08,24.110000610351562
2002-02-11,24.450000762939453
2002-02-12,24.6299991607666
2002-02-13,24.7549991607666
2002-02-14,25.0049991607666
2002-02-15,25.514999389648438
2002-02-19,24.71500015258789
2002-02-20,24.850000381469727
2002-02-21,24.674999237060547
2002-02-22,25.354999542236328
2002-02-25,25.149999618530273
2002-02-26,25.399999618530273
2002-02-27,25.639999389648438
2002-02-28,25.489999771118164
2002-03-01,26.0
2002-03-04,25.815000534057617
2002-03-05,25.31999969482422
2002-03-06,25.170000076293945
2002-03-07,24.850000381469727
2002-03-08,25.0
2002-03-11,24.700000762939453
2002-03-12,24.78499984741211
2002-03-13,24.950000762939453
2002-03-14,24.68000030517578
2002-03-15,24.510000228881836
2002-03-18,24.954999923706055
2002-03-19,24.9950008392334
2002-03-20,24.575000762939453
2002-03-21,24.469999313354492
2002-03-22,24.565000534057617
2002-03-25,24.450000762939453
2002-03-26,24.28499984741211
2002-03-27,24.600000381469727
2002-03-28,24.795000076293945
2002-04-01,25.024999618530273
2002-04-02,24.950000762939453
2002-04-03,24.950000762939453
2002-04-04,24.344999313354492
2002-04-05,24.635000228881836
2002-04-08,24.399999618530273
2002-04-09,24.68000030517578
2002-04-10,25.700000762939453
2002-04-11,25.56999969482422
2002-04-12,25.549999237060547
2002-04-15,25.71500015258789
2002-04-16,25.424999237060547
2002-04-17,25.100000381469727
2002-04-18,24.479999542236328
2002-04-19,24.760000228881836
2002-04-22,25.09000015258789
2002-04-23,25.299999237060547
2002-04-24,25.204999923706055
2002-04-25,24.200000762939453
2002-04-26,24.325000762939453
2002-04-29,24.040000915527344
2002-04-30,23.274999618530273
2002-05-01,23.735000610351562
2002-05-02,23.28499984741211
2002-05-03,23.0
2002-05-06,22.93000030517578
2002-05-07,22.71500015258789
2002-05-08,23.110000610351562
2002-05-09,23.0
2002-05-10,22.420000076293945
2002-05-13,22.700000762939453
2002-05-14,22.655000686645508
2002-05-15,23.309999465942383
2002-05-16,23.25
2002-05-17,23.34000015258789
2002-05-20,23.604999542236328
2002-05-21,23.350000381469727
2002-05-22,23.274999618530273
2002-05-23,23.274999618530273
2002-05-24,22.68000030517578
2002-05-28,22.6200008392334
2002-05-29,21.975000381469727
2002-05-30,22.165000915527344
2002-05-31,21.860000610351562
2002-06-03,21.780000686645508
2002-06-04,21.3799991607666
2002-06-05,21.575000762939453
2002-06-06,20.815000534057617
2002-06-07,20.950000762939453
2002-06-10,21.360000610351562
2002-06-11,20.924999237060547
2002-06-12,20.600000381469727
2002-06-13,20.18000030517578
2002-06-14,20.5
2002-06-17,21.5049991607666
2002-06-18,21.225000381469727
2002-06-19,20.399999618530273
2002-06-20,19.854999542236328
2002-06-21,20.174999237060547
2002-06-24,20.110000610351562
2002-06-25,19.905000686645508
2002-06-26,20.795000076293945
2002-06-27,20.610000610351562
2002-06-28,20.5
2002-07-01,20.0
2002-07-02,19.329999923706055
2002-07-03,18.954999923706055
2002-07-05,19.8799991607666
2002-07-08,20.100000381469727
2002-07-09,19.80500030517578
2002-07-10,18.46500015258789
2002-07-11,18.799999237060547
2002-07-12,18.270000457763672
2002-07-15,17.850000381469727
2002-07-16,18.079999923706055
2002-07-17,18.5049991607666
2002-07-18,18.5049991607666
2002-07-19,17.065000534057617
2002-07-22,16.700000762939453
2002-07-23,15.875
2002-07-24,16.700000762939453
2002-07-25,16.75
2002-07-26,17.149999618530273
2002-07-29,18.424999237060547
2002-07-30,18.299999237060547
2002-07-31,18.295000076293945
2002-08-01,17.950000762939453
2002-08-02,19.0
2002-08-05,17.799999237060547
2002-08-06,17.360000610351562
2002-08-07,17.5
2002-08-08,18.459999084472656
2002-08-09,18.19499969482422
2002-08-12,18.704999923706055
2002-08-13,17.895000457763672
2002-08-14,18.25
2002-08-15,18.05500030517578
2002-08-16,18.5
2002-08-19,15.489999771118164
2002-08-20,14.824999809265137
2002-08-21,15.199999809265137
2002-08-22,15.074999809265137
2002-08-23,15.170000076293945
2002-08-26,15.28499984741211
2002-08-27,14.774999618530273
2002-08-28,14.649999618530273
2002-08-29,14.725000381469727
2002-08-30,14.574999809265137
2002-09-03,14.579999923706055
2002-09-04,15.375
2002-09-05,15.25
2002-09-06,15.585000038146973
2002-09-09,16.075000762939453
2002-09-10,15.960000038146973
2002-09-11,15.8149995803833
2002-09-12,15.574999809265137
2002-09-13,15.399999618530273
2002-09-16,15.380000114440918
2002-09-17,15.140000343322754
2002-09-18,15.109999656677246
2002-09-19,14.680000305175781
2002-09-20,14.774999618530273
2002-09-23,14.699999809265137
2002-09-24,15.319999694824219
2002-09-25,15.055000305175781
2002-09-26,15.59000015258789
2002-09-27,15.5
2002-09-30,15.28499984741211
2002-10-01,16.024999618530273
2002-10-02,16.229999542236328
2002-10-03,16.68000030517578
2002-10-04,16.149999618530273
2002-10-07,15.84000015258789
2002-10-08,15.489999771118164
2002-10-09,15.609999656677246
2002-10-10,15.6899995803833
2002-10-11,16.274999618530273
2002-10-14,18.299999237060547
2002-10-15,18.299999237060547
2002-10-16,17.625
2002-10-17,18.665000915527344
2002-10-18,18.674999237060547
2002-10-21,18.559999465942383
2002-10-22,18.25
2002-10-23,18.200000762939453
2002-10-24,17.975000381469727
2002-10-25,18.7549991607666
2002-10-28,18.31999969482422
2002-10-29,18.200000762939453
2002-10-30,18.514999389648438
2002-10-31,18.774999618530273
2002-11-01,17.709999084472656
2002-11-04,17.299999237060547
2002-11-05,17.610000610351562
2002-11-06,17.600000381469727
2002-11-07,18.530000686645508
2002-11-08,19.875
2002-11-11,19.309999465942383
2002-11-12,19.68000030517578
2002-11-13,19.655000686645508
2002-11-14,19.8700008392334
2002-11-15,20.114999771118164
2002-11-18,19.850000381469727
2002-11-19,19.834999084472656
2002-11-20,19.81999969482422
2002-11-21,19.969999313354492
2002-11-22,19.56999969482422
2002-11-25,19.469999313354492
2002-11-26,18.774999618530273
2002-11-27,19.19499969482422
2002-11-29,18.920000076293945
2002-12-02,19.049999237060547
2002-12-03,18.815000534057617
2002-12-04,19.0
2002-12-05,18.43000030517578
2002-12-06,18.05500030517578
2002-12-09,17.979999542236328
2002-12-10,17.875
2002-12-11,18.19499969482422
2002-12-12,18.299999237060547
2002-12-13,18.125
2002-12-16,18.440000534057617
2002-12-17,18.05500030517578
2002-12-18,17.604999542236328
2002-12-19,17.704999923706055
2002-12-20,17.844999313354492
2002-12-23,18.065000534057617
2002-12-24,18.524999618530273
2002-12-26,17.93000030517578
2002-12-27,17.530000686645508
2002-12-30,17.520000457763672
2002-12-31,17.545000076293945
2003-01-02,17.440000534057617
2003-01-03,17.475000381469727
2003-01-06,17.510000228881836
2003-01-07,16.985000610351562
2003-01-08,16.594999313354492
2003-01-09,16.56999969482422
2003-01-10,16.854999542236328
2003-01-13,16.735000610351562
2003-01-14,16.719999313354492
2003-01-15,16.739999771118164
2003-01-16,16.739999771118164
2003-01-17,16.774999618530273
2003-01-21,16.360000610351562
2003-01-22,15.994999885559082
2003-01-23,15.795000076293945
2003-01-24,15.274999618530273
2003-01-27,15.015000343322754
2003-01-28,15.329999923706055
2003-01-29,16.239999771118164
2003-01-30,16.875
2003-01-31,17.170000076293945
2003-02-03,17.1200008392334
2003-02-04,16.760000228881836
2003-02-05,16.915000915527344
2003-02-06,16.989999771118164
2003-02-07,16.7450008392334
2003-02-10,17.014999389648438
2003-02-11,17.155000686645508
2003-02-12,17.125
2003-02-13,16.954999923706055
2003-02-14,17.274999618530273
2003-02-18,17.56999969482422
2003-02-19,17.204999923706055
2003-02-20,17.219999313354492
2003-02-21,17.21500015258789
2003-02-24,16.625
2003-02-25,16.450000762939453
2003-02-26,16.03499984741211
2003-02-27,15.875
2003-02-28,16.059999465942383
2003-03-03,16.479999542236328
2003-03-04,16.229999542236328
2003-03-05,16.299999237060547
2003-03-06,16.100000381469727
2003-03-07,16.219999313354492
2003-03-10,15.630000114440918
2003-03-11,15.375
2003-03-12,14.989999771118164
2003-03-13,15.835000038146973
2003-03-14,15.760000228881836
2003-03-17,16.28499984741211
2003-03-18,16.364999771118164
2003-03-19,17.25
2003-03-20,17.295000076293945
2003-03-21,17.825000762939453
2003-03-24,17.145000457763672
2003-03-25,17.579999923706055
2003-03-26,17.875
2003-03-27,17.540000915527344
2003-03-28,17.295000076293945
2003-03-31,17.155000686645508
2003-04-01,17.655000686645508
2003-04-02,17.875
2003-04-03,17.174999237060547
2003-04-04,17.459999084472656
2003-04-07,18.0049991607666
2003-04-08,18.149999618530273
2003-04-09,17.899999618530273
2003-04-10,17.360000610351562
2003-04-11,17.25
2003-04-14,17.69499969482422
2003-04-15,17.729999542236328
2003-04-16,17.25
2003-04-17,17.545000076293945
2003-04-21,17.415000915527344
2003-04-22,18.139999389648438
2003-04-23,18.915000915527344
2003-04-24,19.104999542236328
2003-04-25,18.985000610351562
2003-04-28,19.479999542236328
2003-04-29,19.5
2003-04-30,19.934999465942383
2003-05-01,20.3799991607666
2003-05-02,20.7549991607666
2003-05-05,21.524999618530273
2003-05-06,20.75
2003-05-07,20.329999923706055
2003-05-08,20.204999923706055
2003-05-09,20.270000457763672
2003-05-12,20.700000762939453
2003-05-13,20.850000381469727
2003-05-14,21.100000381469727
2003-05-15,21.559999465942383
2003-05-16,21.950000762939453
2003-05-19,20.899999618530273
2003-05-20,20.549999237060547
2003-05-21,20.459999084472656
2003-05-22,20.875
2003-05-23,20.424999237060547
2003-05-27,20.899999618530273
2003-05-28,20.850000381469727
2003-05-29,20.7549991607666
2003-05-30,20.6200008392334
2003-06-02,20.5
2003-06-03,20.825000762939453
2003-06-04,21.104999542236328
2003-06-05,22.21500015258789
2003-06-06,22.3799991607666
2003-06-09,21.899999618530273
2003-06-10,22.18000030517578
2003-06-11,22.55500030517578
2003-06-12,22.424999237060547
2003-06-13,22.100000381469727
2003-06-16,22.469999313354492
2003-06-17,22.834999084472656
2003-06-18,22.774999618530273
2003-06-19,22.079999923706055
2003-06-20,21.604999542236328
2003-06-23,21.139999389648438
2003-06-24,21.045000076293945
2003-06-25,20.760000228881836
2003-06-26,20.78499984741211
2003-06-27,20.43000030517578
2003-06-30,20.385000228881836
2003-07-01,20.165000915527344
2003-07-02,20.489999771118164
2003-07-03,20.90999984741211
2003-07-07,20.899999618530273
2003-07-08,20.950000762939453
2003-07-09,21.280000686645508
2003-07-10,20.924999237060547
2003-07-11,21.049999237060547
2003-07-14,20.875
2003-07-15,19.899999618530273
2003-07-16,19.895000457763672
2003-07-17,19.6299991607666
2003-07-18,19.75
2003-07-21,19.475000381469727
2003-07-22,19.399999618530273
2003-07-23,20.174999237060547
2003-07-24,20.28499984741211
2003-07-25,20.639999389648438
2003-07-28,20.225000381469727
2003-07-29,20.420000076293945
2003-07-30,20.475000381469727
2003-07-31,20.110000610351562
2003-08-01,19.700000762939453
2003-08-04,19.665000915527344
2003-08-05,19.649999618530273
2003-08-06,19.524999618530273
2003-08-07,20.100000381469727
2003-08-08,20.31999969482422
2003-08-11,20.149999618530273
2003-08-12,20.450000762939453
2003-08-13,20.75
2003-08-14,21.225000381469727
2003-08-15,21.010000228881836
2003-08-18,20.834999084472656
2003-08-19,20.5
2003-08-20,20.299999237060547
2003-08-21,19.649999618530273
2003-08-22,19.225000381469727
2003-08-25,19.329999923706055
2003-08-26,19.725000381469727
2003-08-27,20.239999771118164
2003-08-28,20.375
2003-08-29,19.825000762939453
2003-09-02,19.875
2003-09-03,20.610000610351562
2003-09-04,20.84000015258789
2003-09-05,21.5
2003-09-08,21.30500030517578
2003-09-09,21.399999618530273
2003-09-10,21.600000381469727
2003-09-11,21.575000762939453
2003-09-12,21.59000015258789
2003-09-15,21.260000228881836
2003-09-16,21.415000915527344
2003-09-17,21.645000457763672
2003-09-18,21.850000381469727
2003-09-19,21.8799991607666
2003-09-22,21.704999923706055
2003-09-23,21.674999237060547
2003-09-24,21.200000762939453
2003-09-25,21.479999542236328
2003-09-26,21.514999389648438
2003-09-29,21.450000762939453
2003-09-30,21.700000762939453
2003-10-01,22.049999237060547
2003-10-02,22.15999984741211
2003-10-03,23.0049991607666
2003-10-06,22.764999389648438
2003-10-07,22.475000381469727
2003-10-08,22.485000610351562
2003-10-09,22.674999237060547
2003-10-10,22.670000076293945
2003-10-13,22.674999237060547
2003-10-14,23.075000762939453
2003-10-15,22.889999389648438
2003-10-16,23.059999465942383
2003-10-17,23.5
2003-10-20,23.625
2003-10-21,23.530000686645508
2003-10-22,23.184999465942383
2003-10-23,24.450000762939453
2003-10-24,24.31999969482422
2003-10-27,24.565000534057617
2003-10-28,24.735000610351562
2003-10-29,24.270000457763672
2003-10-30,24.125
2003-10-31,23.84000015258789
2003-11-03,23.5
2003-11-04,23.030000686645508
2003-11-05,22.899999618530273
2003-11-06,23.135000228881836
2003-11-07,22.834999084472656
2003-11-10,22.674999237060547
2003-11-11,23.05500030517578
2003-11-12,23.290000915527344
2003-11-13,23.850000381469727
2003-11-14,24.03499984741211
2003-11-17,23.875
2003-11-18,23.905000686645508
2003-11-19,23.09000015258789
2003-11-20,23.165000915527344
2003-11-21,23.229999542236328
2003-11-24,23.350000381469727
2003-11-25,22.81999969482422
2003-11-26,23.114999771118164
2003-11-28,22.975000381469727
2003-12-01,23.274999618530273
2003-12-02,22.854999542236328
2003-12-03,23.30500030517578
2003-12-04,23.110000610351562
2003-12-05,23.375
2003-12-08,23.149999618530273
2003-12-09,22.850000381469727
2003-12-10,22.905000686645508
2003-12-11,23.024999618530273
2003-12-12,22.735000610351562
2003-12-15,22.549999237060547
2003-12-16,22.959999084472656
2003-12-17,22.7450008392334
2003-12-18,23.385000228881836
2003-12-19,23.34000015258789
2003-12-22,23.614999771118164
2003-12-23,23.790000915527344
2003-12-24,23.760000228881836
2003-12-26,23.825000762939453
2003-12-29,24.184999465942383
2003-12-30,24.225000381469727
2003-12-31,24.190000534057617
2004-01-02,24.5
2004-01-05,24.2450008392334
2004-01-06,24.225000381469727
2004-01-07,24.190000534057617
2004-01-08,23.975000381469727
2004-01-09,24.184999465942383
2004-01-12,23.864999771118164
2004-01-13,23.649999618530273
2004-01-14,23.454999923706055
2004-01-15,23.145000457763672
2004-01-16,23.325000762939453
2004-01-20,23.565000534057617
2004-01-21,24.415000915527344
2004-01-22,24.600000381469727
2004-01-23,24.165000915527344
2004-01-26,24.450000762939453
2004-01-27,24.184999465942383
2004-01-28,24.690000534057617
2004-01-29,24.235000610351562
2004-01-30,24.135000228881836
2004-02-02,24.5
2004-02-03,24.299999237060547
2004-02-04,24.549999237060547
2004-02-05,24.524999618530273
2004-02-06,24.6299991607666
2004-02-09,25.059999465942383
2004-02-10,25.125
2004-02-11,24.899999618530273
2004-02-12,24.420000076293945
2004-02-13,24.665000915527344
2004-02-17,24.674999237060547
2004-02-18,24.219999313354492
2004-02-19,24.274999618530273
2004-02-20,24.100000381469727
2004-02-23,23.924999237060547
2004-02-24,24.075000762939453
2004-02-25,24.299999237060547
2004-02-26,24.190000534057617
2004-02-27,24.309999465942383
2004-03-01,24.774999618530273
2004-03-02,24.389999389648438
2004-03-03,24.424999237060547
2004-03-04,24.565000534057617
2004-03-05,24.950000762939453
2004-03-08,24.729999542236328
2004-03-09,25.424999237060547
2004-03-10,24.674999237060547
2004-03-11,24.1299991607666
2004-03-12,24.309999465942383
2004-03-15,24.235000610351562
2004-03-16,24.5
2004-03-17,24.184999465942383
2004-03-18,24.25
2004-03-19,23.899999618530273
2004-03-22,23.690000534057617
2004-03-23,23.584999084472656
2004-03-24,23.28499984741211
2004-03-25,23.075000762939453
2004-03-26,23.204999923706055
2004-03-29,23.44499969482422
2004-03-30,23.385000228881836
2004-03-31,23.364999771118164
2004-04-01,23.850000381469727
2004-04-02,23.5049991607666
2004-04-05,23.6299991607666
2004-04-06,23.915000915527344
2004-04-07,24.274999618530273
2004-04-08,23.950000762939453
2004-04-12,23.8700008392334
2004-04-13,23.729999542236328
2004-04-14,23.4950008392334
2004-04-15,24.290000915527344
2004-04-16,24.299999237060547
2004-04-19,24.174999237060547
2004-04-20,23.600000381469727
2004-04-21,23.559999465942383
2004-04-22,24.024999618530273
2004-04-23,23.799999237060547
2004-04-26,23.770000457763672
2004-04-27,23.7450008392334
2004-04-28,23.360000610351562
2004-04-29,23.69499969482422
2004-04-30,23.924999237060547
2004-05-03,23.924999237060547
2004-05-04,24.334999084472656
2004-05-05,24.645000457763672
2004-05-06,24.165000915527344
2004-05-07,24.0
2004-05-10,23.549999237060547
2004-05-11,23.510000228881836
2004-05-12,23.860000610351562
2004-05-13,23.674999237060547
2004-05-14,23.645000457763672
2004-05-17,23.44499969482422
2004-05-18,23.649999618530273
2004-05-19,23.540000915527344
2004-05-20,23.280000686645508
2004-05-21,23.21500015258789
2004-05-24,23.079999923706055
2004-05-25,23.774999618530273
2004-05-26,23.674999237060547
2004-05-27,23.954999923706055
2004-05-28,23.450000762939453
2004-06-01,23.690000534057617
2004-06-02,23.524999618530273
2004-06-03,23.65999984741211
2004-06-04,24.045000076293945
2004-06-07,24.375
2004-06-08,24.25
2004-06-09,23.829999923706055
2004-06-10,23.725000381469727
2004-06-14,23.075000762939453
2004-06-15,23.479999542236328
2004-06-16,23.770000457763672
2004-06-17,23.674999237060547
2004-06-18,23.764999389648438
2004-06-21,23.6299991607666
2004-06-22,23.545000076293945
2004-06-23,23.864999771118164
2004-06-24,23.354999542236328
2004-06-25,22.959999084472656
2004-06-28,23.06999969482422
2004-06-29,22.829999923706055
2004-06-30,22.81999969482422
2004-07-01,22.520000457763672
2004-07-02,22.860000610351562
2004-07-06,22.510000228881836
2004-07-07,22.299999237060547
2004-07-08,22.34000015258789
2004-07-09,22.024999618530273
2004-07-12,22.075000762939453
2004-07-13,22.024999618530273
2004-07-14,21.71500015258789
2004-07-15,21.729999542236328
2004-07-16,21.5049991607666
2004-07-19,21.739999771118164
2004-07-20,22.065000534057617
2004-07-21,22.0049991607666
2004-07-22,22.344999313354492
2004-07-23,22.274999618530273
2004-07-26,22.15999984741211
2004-07-27,22.389999389648438
2004-07-28,22.405000686645508
2004-07-29,22.4950008392334
2004-07-30,22.459999084472656
2004-08-02,22.604999542236328
2004-08-03,22.44499969482422
2004-08-04,22.6299991607666
2004-08-05,22.280000686645508
2004-08-06,22.145000457763672
2004-08-09,22.165000915527344
2004-08-10,22.235000610351562
2004-08-11,21.959999084472656
2004-08-12,22.170000076293945
2004-08-13,22.184999465942383
2004-08-16,22.270000457763672
2004-08-17,22.040000915527344
2004-08-18,22.1299991607666
2004-08-19,22.280000686645508
2004-08-20,22.5
2004-08-23,22.364999771118164
2004-08-24,22.235000610351562
2004-08-25,22.584999084472656
2004-08-26,22.834999084472656
2004-08-27,23.084999084472656
2004-08-30,22.770000457763672
2004-08-31,23.264999389648438
2004-09-01,23.09000015258789
2004-09-02,23.565000534057617
2004-09-03,23.540000915527344
2004-09-07,23.43000030517578
2004-09-08,23.524999618530273
2004-09-09,22.200000762939453
2004-09-10,21.8700008392334
2004-09-13,20.899999618530273
2004-09-14,21.274999618530273
2004-09-15,21.024999618530273
2004-09-16,21.0049991607666
2004-09-17,20.924999237060547
2004-09-20,20.850000381469727
2004-09-21,21.344999313354492
2004-09-22,21.260000228881836
2004-09-23,21.104999542236328
2004-09-24,21.145000457763672
2004-09-27,20.920000076293945
2004-09-28,20.90999984741211
2004-09-29,20.635000228881836
2004-09-30,20.565000534057617
2004-10-01,20.5
2004-10-04,20.3799991607666
2004-10-05,20.290000915527344
2004-10-06,19.81999969482422
2004-10-07,19.399999618530273
2004-10-08,19.34000015258789
2004-10-11,19.665000915527344
2004-10-12,19.56999969482422
2004-10-13,19.25
2004-10-14,18.985000610351562
2004-10-15,19.114999771118164
2004-10-18,19.469999313354492
2004-10-19,19.600000381469727
2004-10-20,19.815000534057617
2004-10-21,20.25
2004-10-22,19.905000686645508
2004-10-25,19.940000534057617
2004-10-26,20.09000015258789
2004-10-27,20.549999237060547
2004-10-28,20.325000762939453
2004-10-29,20.600000381469727
2004-11-01,20.59000015258789
2004-11-02,20.545000076293945
2004-11-03,21.344999313354492
2004-11-04,21.514999389648438
2004-11-05,21.65999984741211
2004-11-08,21.584999084472656
2004-11-09,21.704999923706055
2004-11-10,21.3700008392334
2004-11-11,21.6299991607666
2004-11-12,21.625
2004-11-15,21.65999984741211
2004-11-16,21.690000534057617
2004-11-17,22.06999969482422
2004-11-18,20.170000076293945
2004-11-19,19.71500015258789
2004-11-22,20.114999771118164
2004-11-23,20.040000915527344
2004-11-24,19.850000381469727
2004-11-26,19.799999237060547
2004-11-29,19.915000915527344
