,DXGE
2017-07-14,30.940000534057617
2017-07-17,30.799999237060547
2017-07-18,30.488000869750977
2017-07-19,30.649999618530273
2017-07-20,30.530000686645508
2017-07-21,30.097999572753906
2017-07-24,30.0310001373291
2017-07-25,30.09000015258789
2017-07-26,30.09000015258789
2017-07-27,30.049999237060547
2017-07-28,29.940000534057617
2017-07-31,29.799999237060547
2017-08-01,30.200000762939453
2017-08-02,30.09000015258789
2017-08-03,30.010000228881836
2017-08-04,30.3799991607666
2017-08-07,30.295000076293945
2017-08-08,30.290000915527344
2017-08-09,30.204999923706055
2017-08-10,29.670000076293945
2017-08-11,29.729999542236328
2017-08-14,30.163000106811523
2017-08-15,30.200000762939453
2017-08-16,30.305999755859375
2017-08-17,30.07900047302246
2017-08-18,30.209999084472656
2017-08-21,29.979999542236328
2017-08-22,30.3700008392334
2017-08-23,30.211000442504883
2017-08-24,30.225000381469727
2017-08-25,30.184999465942383
2017-08-28,30.1200008392334
2017-08-29,29.700000762939453
2017-08-30,29.844999313354492
2017-08-31,29.850000381469727
2017-09-01,30.110000610351562
2017-09-05,29.8700008392334
2017-09-06,30.389999389648438
2017-09-07,30.40999984741211
2017-09-08,30.3799991607666
2017-09-11,30.920000076293945
2017-09-12,30.93000030517578
2017-09-13,30.975000381469727
2017-09-14,31.030000686645508
2017-09-15,31.040000915527344
2017-09-18,31.100000381469727
2017-09-19,31.15999984741211
2017-09-20,31.25
2017-09-21,31.288000106811523
2017-09-22,31.354999542236328
2017-09-25,31.260000228881836
2017-09-26,31.030000686645508
2017-09-27,31.200000762939453
2017-09-28,31.280000686645508
2017-09-29,31.54199981689453
2017-10-02,31.729999542236328
2017-10-03,31.780000686645508
2017-10-04,31.729999542236328
2017-10-05,31.850000381469727
2017-10-06,31.809999465942383
2017-10-09,31.700000762939453
2017-10-10,31.809999465942383
2017-10-11,31.81999969482422
2017-10-12,31.920000076293945
2017-10-13,31.889999389648438
2017-10-16,31.90999984741211
2017-10-17,31.93000030517578
2017-10-18,32.04999923706055
2017-10-19,31.834999084472656
2017-10-20,31.881999969482422
2017-10-23,31.840999603271484
2017-10-24,31.93000030517578
2017-10-25,31.850000381469727
2017-10-26,32.33100128173828
2017-10-27,32.4900016784668
2017-10-30,32.5099983215332
2017-10-31,32.665000915527344
2017-11-01,32.970001220703125
2017-11-02,32.97999954223633
2017-11-03,33.04999923706055
2017-11-06,33.02000045776367
2017-11-07,32.810001373291016
2017-11-08,32.88999938964844
2017-11-09,32.39799880981445
2017-11-10,32.290000915527344
2017-11-13,32.14500045776367
2017-11-14,32.08000183105469
2017-11-15,31.809999465942383
2017-11-16,32.15999984741211
2017-11-17,31.979999542236328
2017-11-20,32.150001525878906
2017-11-21,32.45000076293945
2017-11-22,32.040000915527344
2017-11-24,32.2400016784668
2017-11-27,32.119998931884766
2017-11-28,32.36000061035156
2017-11-29,32.32500076293945
2017-11-30,32.31999969482422
2017-12-01,32.099998474121094
2017-12-04,32.31999969482422
2017-12-05,32.290000915527344
2017-12-06,32.32400131225586
2017-12-07,32.45000076293945
2017-12-08,32.529998779296875
2017-12-11,32.459999084472656
2017-12-12,32.56999969482422
2017-12-13,32.36800003051758
2017-12-14,32.2599983215332
2017-12-15,32.45500183105469
2017-12-18,32.810001373291016
2017-12-19,32.790000915527344
2017-12-20,32.459999084472656
2017-12-21,32.494998931884766
2017-12-22,32.439998626708984
2017-12-26,32.459999084472656
2017-12-27,32.5
2017-12-28,32.34000015258789
2017-12-29,32.20000076293945
2018-01-02,32.165000915527344
2018-01-03,32.430999755859375
2018-01-04,32.79999923706055
2018-01-05,33.21799850463867
2018-01-08,33.349998474121094
2018-01-09,33.415000915527344
2018-01-10,33.13999938964844
2018-01-11,33.18000030517578
2018-01-12,33.20000076293945
2018-01-16,33.060001373291016
2018-01-17,33.28099822998047
2018-01-18,33.36000061035156
2018-01-19,33.77000045776367
2018-01-22,33.87300109863281
2018-01-23,33.93000030517578
2018-01-24,33.63999938964844
2018-01-25,33.35499954223633
2018-01-26,33.560001373291016
2018-01-29,33.36000061035156
2018-01-30,33.0099983215332
2018-01-31,32.95000076293945
2018-02-01,32.470001220703125
2018-02-02,31.93000030517578
2018-02-05,30.777999877929688
2018-02-06,31.80500030517578
2018-02-07,31.666000366210938
2018-02-08,30.79199981689453
2018-02-09,30.8799991607666
2018-02-12,31.299999237060547
2018-02-13,31.100000381469727
2018-02-14,31.450000762939453
2018-02-15,31.360000610351562
2018-02-16,31.700000762939453
2018-02-20,31.5
2018-02-21,31.545000076293945
2018-02-22,31.5
2018-02-23,31.844999313354492
2018-02-26,31.881000518798828
2018-02-27,31.591999053955078
2018-02-28,31.479999542236328
2018-03-01,30.670000076293945
2018-03-02,30.579999923706055
2018-03-05,31.0
2018-03-06,30.969999313354492
2018-03-07,31.100000381469727
2018-03-08,31.2189998626709
2018-03-09,31.3799991607666
2018-03-12,31.469999313354492
2018-03-13,30.8799991607666
2018-03-14,31.079999923706055
2018-03-15,31.299999237060547
2018-03-16,31.350000381469727
2018-03-19,30.969999313354492
2018-03-20,31.371999740600586
2018-03-21,31.149999618530273
2018-03-22,30.558000564575195
2018-03-23,30.059999465942383
2018-03-26,30.551000595092773
2018-03-27,30.309999465942383
2018-03-28,30.530000686645508
2018-03-29,31.05500030517578
2018-04-02,30.530000686645508
2018-04-03,30.84000015258789
2018-04-04,30.780000686645508
2018-04-05,31.28499984741211
2018-04-06,31.111000061035156
2018-04-09,31.329999923706055
2018-04-10,31.520000457763672
2018-04-11,31.320999145507812
2018-04-12,31.600000381469727
2018-04-13,31.520000457763672
2018-04-16,31.549999237060547
2018-04-17,31.969999313354492
2018-04-18,31.959999084472656
2018-04-19,32.0099983215332
2018-04-20,31.899999618530273
2018-04-23,32.03099822998047
2018-04-24,31.700000762939453
2018-04-25,31.559999465942383
2018-04-26,31.90999984741211
2018-04-27,31.93000030517578
2018-04-30,31.899999618530273
2018-05-01,31.959999084472656
2018-05-02,32.43000030517578
2018-05-03,32.34000015258789
2018-05-04,32.540000915527344
2018-05-07,32.73500061035156
2018-05-08,32.65999984741211
2018-05-09,32.75899887084961
2018-05-10,32.79999923706055
2018-05-11,32.7400016784668
2018-05-14,32.70000076293945
2018-05-15,32.7599983215332
2018-05-16,32.82099914550781
2018-05-17,33.02000045776367
2018-05-18,32.92499923706055
2018-05-21,33.119998931884766
2018-05-22,33.11000061035156
2018-05-23,32.7400016784668
2018-05-24,32.459999084472656
2018-05-25,32.470001220703125
2018-05-29,31.8799991607666
2018-05-30,32.09000015258789
2018-05-31,31.832000732421875
2018-06-01,32.11000061035156
2018-06-04,32.16999816894531
2018-06-05,32.1349983215332
2018-06-06,32.40999984741211
2018-06-07,31.989999771118164
2018-06-08,32.09000015258789
2018-06-11,32.2599983215332
2018-06-12,32.16999816894531
2018-06-13,32.209999084472656
2018-06-14,32.77000045776367
2018-06-15,32.5
2018-06-18,32.06999969482422
2018-06-19,31.829999923706055
2018-06-20,31.759000778198242
2018-06-21,31.18000030517578
2018-06-22,31.399999618530273
2018-06-25,29.920000076293945
2018-06-26,29.950000762939453
2018-06-27,29.8799991607666
2018-06-28,29.709999084472656
2018-06-29,29.770000457763672
2018-07-02,29.84000015258789
2018-07-03,29.84000015258789
2018-07-05,30.329999923706055
2018-07-06,30.309999465942383
2018-07-09,30.44499969482422
2018-07-10,30.573999404907227
2018-07-11,30.139999389648438
2018-07-12,30.329999923706055
2018-07-13,30.399999618530273
2018-07-16,30.454999923706055
2018-07-17,30.790000915527344
2018-07-18,30.9060001373291
2018-07-19,30.739999771118164
2018-07-20,30.450000762939453
2018-07-23,30.56999969482422
2018-07-24,30.75
2018-07-25,30.600000381469727
2018-07-26,31.034000396728516
2018-07-27,31.047000885009766
2018-07-30,31.04400062561035
2018-07-31,31.10300064086914
2018-08-01,30.959999084472656
2018-08-02,30.729999542236328
2018-08-03,30.829999923706055
2018-08-06,30.770000457763672
2018-08-07,30.923999786376953
2018-08-08,30.84000015258789
2018-08-09,30.959999084472656
2018-08-10,30.3799991607666
2018-08-13,30.315000534057617
2018-08-14,30.409000396728516
2018-08-15,29.860000610351562
2018-08-16,29.90999984741211
2018-08-17,29.940000534057617
2018-08-20,30.139999389648438
2018-08-21,30.350000381469727
2018-08-22,30.28499984741211
2018-08-23,30.235000610351562
2018-08-24,30.326000213623047
2018-08-27,30.767000198364258
2018-08-28,30.700000762939453
2018-08-29,30.783000946044922
2018-08-30,30.562000274658203
2018-08-31,30.27400016784668
2018-09-04,30.072999954223633
2018-09-05,29.719999313354492
2018-09-06,29.552000045776367
2018-09-07,29.386999130249023
2018-09-10,29.62299919128418
2018-09-11,29.565000534057617
2018-09-12,29.600000381469727
2018-09-13,29.780000686645508
2018-09-14,29.81999969482422
2018-09-17,29.790000915527344
2018-09-18,30.055999755859375
2018-09-19,30.190000534057617
2018-09-20,30.468000411987305
2018-09-21,30.579999923706055
2018-09-24,30.350000381469727
2018-09-25,30.190000534057617
2018-09-26,30.229999542236328
2018-09-27,30.34000015258789
2018-09-28,29.899999618530273
2018-10-01,30.136999130249023
2018-10-02,30.079999923706055
2018-10-03,30.309999465942383
2018-10-04,29.93000030517578
2018-10-05,29.565000534057617
2018-10-08,29.290000915527344
2018-10-09,29.29199981689453
2018-10-10,28.6200008392334
2018-10-11,28.215999603271484
2018-10-12,28.350000381469727
2018-10-15,28.469999313354492
2018-10-16,28.850000381469727
2018-10-17,28.790000915527344
2018-10-18,28.469999313354492
2018-10-19,28.415000915527344
2018-10-22,28.395000457763672
2018-10-23,28.18600082397461
2018-10-24,27.3799991607666
2018-10-25,28.0939998626709
2018-10-26,27.691999435424805
2018-10-29,27.90999984741211
2018-10-30,28.1299991607666
2018-10-31,28.454999923706055
2018-11-01,28.59000015258789
2018-11-02,28.8700008392334
2018-11-05,28.700000762939453
2018-11-06,28.7549991607666
2018-11-07,28.8799991607666
2018-11-08,28.600000381469727
2018-11-09,28.55500030517578
2018-11-12,28.20400047302246
2018-11-13,28.510000228881836
2018-11-14,28.420000076293945
2018-11-15,28.559999465942383
2018-11-16,28.299999237060547
2018-11-19,28.06999969482422
2018-11-20,27.68000030517578
2018-11-21,28.09000015258789
2018-11-23,27.8799991607666
2018-11-26,28.31999969482422
2018-11-27,28.290000915527344
2018-11-28,28.40999984741211
2018-11-29,28.219999313354492
2018-11-30,28.1299991607666
2018-12-03,28.520000457763672
2018-12-04,27.625
2018-12-06,27.200000762939453
2018-12-07,26.719999313354492
2018-12-10,26.665000915527344
2018-12-11,26.924999237060547
2018-12-12,27.190000534057617
2018-12-13,27.1299991607666
2018-12-14,26.93000030517578
2018-12-17,26.599000930786133
2018-12-18,26.75
2018-12-19,26.56999969482422
2018-12-20,26.264999389648438
2018-12-21,26.34000015258789
2018-12-24,25.700000762939453
2018-12-26,26.3799991607666
2018-12-27,26.229999542236328
2018-12-28,26.440000534057617
2018-12-31,26.479999542236328
2019-01-02,26.43600082397461
2019-01-03,26.170000076293945
2019-01-04,27.09000015258789
2019-01-07,26.96299934387207
2019-01-08,27.139999389648438
2019-01-09,27.43000030517578
2019-01-10,27.350000381469727
2019-01-11,27.329999923706055
2019-01-14,27.25
2019-01-15,27.33799934387207
2019-01-16,27.441999435424805
2019-01-17,27.360000610351562
2019-01-18,28.13599967956543
2019-01-22,27.670000076293945
2019-01-23,27.809999465942383
2019-01-24,27.850000381469727
2019-01-25,28.323999404907227
2019-01-28,28.200000762939453
2019-01-29,28.200000762939453
2019-01-30,28.270000457763672
2019-01-31,28.110000610351562
2019-02-01,28.219999313354492
2019-02-04,28.21299934387207
2019-02-05,28.6299991607666
2019-02-06,28.520000457763672
2019-02-07,27.774999618530273
2019-02-08,27.510000228881836
2019-02-11,27.601999282836914
2019-02-12,27.959999084472656
2019-02-13,28.128000259399414
2019-02-14,27.89900016784668
2019-02-15,28.422000885009766
2019-02-19,28.389999389648438
2019-02-20,28.733999252319336
2019-02-21,28.600000381469727
2019-02-22,28.719999313354492
2019-02-25,28.709999084472656
2019-02-26,28.8799991607666
2019-02-27,28.768999099731445
2019-02-28,28.820999145507812
2019-03-01,29.190000534057617
2019-03-04,29.058000564575195
2019-03-05,29.166000366210938
2019-03-06,29.030000686645508
2019-03-07,28.722000122070312
2019-03-08,28.589000701904297
2019-03-11,28.801000595092773
2019-03-12,28.690000534057617
2019-03-13,28.92099952697754
2019-03-14,28.959999084472656
2019-03-15,29.18000030517578
2019-03-18,29.18000030517578
2019-03-19,29.3700008392334
2019-03-20,28.959999084472656
2019-03-21,28.93000030517578
2019-03-22,28.360000610351562
2019-03-25,28.34000015258789
2019-03-26,28.420000076293945
2019-03-27,28.577999114990234
2019-03-28,28.399999618530273
2019-03-29,28.641000747680664
2019-04-01,29.125
2019-04-02,29.319000244140625
2019-04-03,29.69499969482422
2019-04-04,29.809999465942383
2019-04-05,29.799999237060547
2019-04-08,29.726999282836914
2019-04-09,29.510000228881836
2019-04-10,29.67099952697754
2019-04-11,29.739999771118164
2019-04-12,30.030000686645508
2019-04-15,30.1299991607666
2019-04-16,30.35300064086914
2019-04-17,30.59000015258789
2019-04-18,30.799999237060547
2019-04-22,30.69099998474121
2019-04-23,30.649999618530273
2019-04-24,30.549999237060547
2019-04-25,30.530000686645508
2019-04-26,30.549999237060547
2019-04-29,30.64699935913086
2019-04-30,30.70400047302246
2019-05-01,30.670000076293945
2019-05-02,30.56800079345703
2019-05-03,30.770000457763672
2019-05-06,30.45599937438965
2019-05-07,29.83799934387207
2019-05-08,30.1299991607666
2019-05-09,29.760000228881836
2019-05-10,29.93000030517578
2019-05-13,29.059999465942383
2019-05-14,29.440000534057617
2019-05-15,29.719999313354492
2019-05-16,30.010000228881836
2019-05-17,29.81999969482422
2019-05-20,29.424999237060547
2019-05-21,29.674999237060547
2019-05-22,29.531999588012695
2019-05-23,29.020000457763672
2019-05-24,29.224000930786133
2019-05-28,28.860000610351562
2019-05-29,28.905000686645508
2019-05-30,29.049999237060547
2019-05-31,28.635000228881836
2019-06-03,28.329999923706055
2019-06-04,29.274999618530273
2019-06-05,29.329999923706055
2019-06-06,29.125
2019-06-07,29.36400032043457
2019-06-10,29.36400032043457
2019-06-11,29.6200008392334
2019-06-12,29.56599998474121
2019-06-13,29.690000534057617
2019-06-14,29.461999893188477
2019-06-17,29.44499969482422
2019-06-18,29.899999618530273
2019-06-19,30.049999237060547
2019-06-20,30.131000518798828
2019-06-21,29.989999771118164
2019-06-24,29.1200008392334
2019-06-25,28.89299964904785
2019-06-26,29.1200008392334
2019-06-27,29.368000030517578
2019-06-28,29.639999389648438
2019-07-01,29.81399917602539
2019-07-02,29.709999084472656
2019-07-03,29.975000381469727
2019-07-05,29.959999084472656
2019-07-08,29.683000564575195
2019-07-09,29.545000076293945
2019-07-10,29.40999984741211
2019-07-11,29.15999984741211
2019-07-12,29.200000762939453
2019-07-15,29.309999465942383
2019-07-16,29.479999542236328
2019-07-17,29.190000534057617
2019-07-18,28.94700050354004
2019-07-19,29.075000762939453
2019-07-22,29.059999465942383
2019-07-23,29.81399917602539
2019-07-24,29.93000030517578
2019-07-25,29.520000457763672
2019-07-26,29.57900047302246
2019-07-29,29.628000259399414
2019-07-30,28.892000198364258
2019-07-31,28.90999984741211
2019-08-01,29.184999465942383
2019-08-02,28.540000915527344
2019-08-05,27.68000030517578
2019-08-06,27.799999237060547
2019-08-07,27.799999237060547
2019-08-08,28.131999969482422
2019-08-09,27.924999237060547
2019-08-12,27.770000457763672
2019-08-13,28.049999237060547
2019-08-14,27.31999969482422
2019-08-15,27.079999923706055
2019-08-16,27.079999923706055
2019-08-19,27.899999618530273
2019-08-20,27.739999771118164
2019-08-21,28.079999923706055
2019-08-22,28.020000457763672
2019-08-23,27.65999984741211
2019-08-26,27.84000015258789
2019-08-27,27.97599983215332
2019-08-28,27.940000534057617
2019-08-29,28.326000213623047
2019-08-30,28.489999771118164
2019-09-03,28.378999710083008
2019-09-04,28.676000595092773
2019-09-05,28.940000534057617
2019-09-06,28.940000534057617
2019-09-09,29.360000610351562
2019-09-10,29.576000213623047
2019-09-11,29.792999267578125
2019-09-12,29.860000610351562
2019-09-13,30.020000457763672
2019-09-16,29.86199951171875
2019-09-17,29.86199951171875
2019-09-18,29.86199951171875
2019-09-19,29.804000854492188
2019-09-20,29.760000228881836
2019-09-23,29.584999084472656
2019-09-24,29.309999465942383
2019-09-25,29.209999084472656
2019-09-26,29.405000686645508
2019-09-27,29.440000534057617
2019-09-30,29.674999237060547
2019-10-01,29.309999465942383
2019-10-02,28.6299991607666
2019-10-03,28.739999771118164
2019-10-04,28.829999923706055
2019-10-07,28.948999404907227
2019-10-08,28.65999984741211
2019-10-09,28.90999984741211
2019-10-10,29.049999237060547
2019-10-11,29.809999465942383
2019-10-14,29.874000549316406
2019-10-15,30.2549991607666
2019-10-16,30.389999389648438
2019-10-17,30.402000427246094
2019-10-18,30.506000518798828
2019-10-21,30.81999969482422
2019-10-22,30.89900016784668
2019-10-23,31.084999084472656
2019-10-24,31.31999969482422
2019-10-25,31.344999313354492
2019-10-28,31.579999923706055
2019-10-29,31.476999282836914
2019-10-30,31.280000686645508
2019-10-31,31.297000885009766
2019-11-01,31.559999465942383
2019-11-04,31.969999313354492
2019-11-05,32.08000183105469
2019-11-06,32.220001220703125
2019-11-07,32.349998474121094
2019-11-08,32.29399871826172
2019-11-11,32.2599983215332
2019-11-12,32.275001525878906
2019-11-13,32.275001525878906
2019-11-14,31.993999481201172
2019-11-15,32.11000061035156
2019-11-18,31.985000610351562
2019-11-19,32.01499938964844
2019-11-20,31.802000045776367
2019-11-21,31.950000762939453
2019-11-22,32.06999969482422
2019-11-25,32.220001220703125
2019-11-26,32.18000030517578
2019-11-27,32.27000045776367
2019-11-29,32.09000015258789
2019-12-02,31.579999923706055
2019-12-03,31.579999923706055
2019-12-04,31.579999923706055
2019-12-05,31.7450008392334
2019-12-06,31.950000762939453
2019-12-09,31.774999618530273
2019-12-10,31.6299991607666
2019-12-11,31.6299991607666
2019-12-12,32.189998626708984
2019-12-13,32.400001525878906
2019-12-16,32.650001525878906
2019-12-17,32.40999984741211
2019-12-18,32.20500183105469
2019-12-19,32.119998931884766
2019-12-20,32.27000045776367
2019-12-23,32.23500061035156
2019-12-24,32.23500061035156
2019-12-26,32.32500076293945
2019-12-27,32.26499938964844
2019-12-30,31.80500030517578
2019-12-31,31.95199966430664
2020-01-02,32.58599853515625
2020-01-03,32.58599853515625
2020-01-06,31.8799991607666
2020-01-07,32.0
2020-01-08,32.0
2020-01-09,32.53300094604492
2020-01-10,32.356998443603516
2020-01-13,32.290000915527344
2020-01-14,32.25
2020-01-15,32.03499984741211
2020-01-16,32.095001220703125
2020-01-17,32.2400016784668
2020-01-21,32.28499984741211
2020-01-22,32.125
2020-01-23,31.979999542236328
2020-01-24,31.93000030517578
2020-01-27,31.325000762939453
2020-01-28,31.565000534057617
2020-01-29,31.655000686645508
2020-01-30,31.3799991607666
2020-01-31,31.3799991607666
2020-02-03,30.850000381469727
2020-02-04,31.3799991607666
2020-02-05,31.899999618530273
2020-02-06,32.02199935913086
2020-02-07,31.780000686645508
2020-02-10,31.68000030517578
2020-02-11,31.68000030517578
2020-02-12,32.54999923706055
2020-02-13,32.3650016784668
2020-02-14,32.47999954223633
2020-02-18,32.255001068115234
2020-02-19,32.255001068115234
2020-02-20,32.349998474121094
2020-02-21,31.969999313354492
2020-02-24,30.64299964904785
2020-02-25,29.844999313354492
2020-02-26,30.079999923706055
2020-02-27,28.610000610351562
2020-02-28,28.18000030517578
2020-03-02,28.399999618530273
2020-03-03,27.90999984741211
2020-03-04,28.854999542236328
2020-03-05,27.621000289916992
2020-03-06,27.124000549316406
2020-03-09,24.295000076293945
2020-03-10,25.4950008392334
2020-03-11,24.11199951171875
2020-03-12,21.09600067138672
2020-03-13,22.375
2020-03-16,19.312000274658203
2020-03-17,20.420000076293945
2020-03-18,19.0
2020-03-19,20.010000228881836
2020-03-20,20.038000106811523
2020-03-23,20.371999740600586
2020-03-24,20.371999740600586
2020-03-25,22.51099967956543
2020-03-26,22.93000030517578
2020-03-27,21.860000610351562
2020-03-30,22.489999771118164
2020-03-31,22.44099998474121
2020-04-01,21.525999069213867
2020-04-02,22.174999237060547
2020-04-03,21.920000076293945
2020-04-06,23.52899932861328
2020-04-07,23.485000610351562
2020-04-08,23.84000015258789
2020-04-09,24.55299949645996
2020-04-13,24.145000457763672
2020-04-14,24.145000457763672
2020-04-15,23.4950008392334
2020-04-16,23.579999923706055
2020-04-17,24.520000457763672
2020-04-20,24.165000915527344
2020-04-21,23.64699935913086
2020-04-22,24.014999389648438
2020-04-23,23.910999298095703
2020-04-24,24.100000381469727
2020-04-27,24.690000534057617
2020-04-28,25.06999969482422
2020-04-29,26.100000381469727
2020-04-30,25.364999771118164
2020-05-01,24.670000076293945
2020-05-04,24.732999801635742
2020-05-05,24.933000564575195
2020-05-06,24.725000381469727
2020-05-07,24.924999237060547
2020-05-08,25.44499969482422
2020-05-11,25.360000610351562
2020-05-12,24.94499969482422
2020-05-13,24.399999618530273
2020-05-14,24.1299991607666
2020-05-15,24.575000762939453
2020-05-18,25.87700080871582
2020-05-19,25.540000915527344
2020-05-20,26.094999313354492
2020-05-21,25.815000534057617
2020-05-22,25.899999618530273
2020-05-26,26.829999923706055
2020-05-27,27.690000534057617
2020-05-28,27.399999618530273
2020-05-29,27.149999618530273
2020-06-01,27.86199951171875
2020-06-02,28.18000030517578
2020-06-03,29.350000381469727
2020-06-04,28.908000946044922
2020-06-05,29.700000762939453
2020-06-08,30.191999435424805
2020-06-09,29.479999542236328
2020-06-10,29.079999923706055
2020-06-11,27.214000701904297
2020-06-12,27.996999740600586
2020-06-15,28.079999923706055
2020-06-16,28.079999923706055
2020-06-17,28.530000686645508
2020-06-18,28.614999771118164
2020-06-19,28.450000762939453
2020-06-22,28.68000030517578
2020-06-23,28.549999237060547
2020-06-24,27.86199951171875
2020-06-25,28.3700008392334
2020-06-26,28.149999618530273
2020-06-29,28.18000030517578
2020-06-30,28.040000915527344
2020-07-01,28.204999923706055
2020-07-02,28.610000610351562
2020-07-06,29.059999465942383
2020-07-07,29.059999465942383
2020-07-08,28.8700008392334
2020-07-09,28.704999923706055
2020-07-10,28.704999923706055
2020-07-13,28.704999923706055
2020-07-14,29.222999572753906
2020-07-15,29.222999572753906
2020-07-16,29.489999771118164
2020-07-17,29.610000610351562
2020-07-20,29.81999969482422
2020-07-21,29.8700008392334
2020-07-22,29.899999618530273
2020-07-23,29.719999313354492
2020-07-24,29.354999542236328
2020-07-27,29.434999465942383
2020-07-28,29.434999465942383
2020-07-29,29.434999465942383
2020-07-30,28.3799991607666
2020-07-31,28.3799991607666
2020-08-03,28.573999404907227
2020-08-04,28.62700080871582
2020-08-05,28.549999237060547
2020-08-06,28.614999771118164
2020-08-07,28.690000534057617
2020-08-10,28.690000534057617
2020-08-11,29.1200008392334
2020-08-12,29.707000732421875
2020-08-13,29.415000915527344
2020-08-14,29.184999465942383
2020-08-17,29.239999771118164
2020-08-18,29.190000534057617
2020-08-19,29.309999465942383
2020-08-20,29.309999465942383
2020-08-21,28.940000534057617
2020-08-24,29.549999237060547
2020-08-25,29.631000518798828
2020-08-26,29.860000610351562
2020-08-27,29.614999771118164
2020-08-28,29.545000076293945
2020-08-31,29.45199966430664
2020-09-01,29.240999221801758
2020-09-02,29.993999481201172
2020-09-03,29.392000198364258
2020-09-04,29.524999618530273
2020-09-08,29.479999542236328
2020-09-09,30.21299934387207
2020-09-10,29.878000259399414
2020-09-11,29.989999771118164
2020-09-14,29.989999771118164
2020-09-15,29.979999542236328
2020-09-16,29.98900032043457
2020-09-17,30.010000228881836
2020-09-18,30.010000228881836
2020-09-21,28.625
2020-09-22,28.37299919128418
2020-09-23,28.083999633789062
2020-09-24,28.264999389648438
2020-09-25,28.18600082397461
2020-09-28,28.78499984741211
2020-09-29,28.610000610351562
2020-09-30,28.659000396728516
2020-10-01,28.659000396728516
2020-10-02,28.68000030517578
2020-10-05,29.15999984741211
2020-10-06,29.0049991607666
2020-10-07,29.0049991607666
2020-10-08,29.586999893188477
2020-10-09,29.481000900268555
2020-10-12,29.6299991607666
2020-10-13,29.304000854492188
2020-10-14,29.25
2020-10-15,28.700000762939453
2020-10-16,29.08300018310547
2020-10-19,28.694000244140625
2020-10-20,28.694000244140625
2020-10-21,28.694000244140625
2020-10-22,28.43000030517578
2020-10-23,28.725000381469727
2020-10-26,27.985000610351562
2020-10-27,27.985000610351562
2020-10-28,26.469999313354492
2020-10-29,26.559999465942383
2020-10-30,26.559999465942383
2020-11-02,26.905000686645508
2020-11-03,26.905000686645508
2020-11-04,26.905000686645508
2020-11-05,28.375
2020-11-06,28.360000610351562
2020-11-09,29.440000534057617
2020-11-10,29.979999542236328
2020-11-11,30.100000381469727
2020-11-12,29.6299991607666
2020-11-13,30.07900047302246
2020-11-16,30.20599937438965
2020-11-17,30.20599937438965
2020-11-18,30.18899917602539
2020-11-19,30.18000030517578
2020-11-20,30.18000030517578
2020-11-23,30.39900016784668
2020-11-24,30.795000076293945
2020-11-25,30.795000076293945
2020-11-27,30.795000076293945
2020-11-30,31.059999465942383
2020-12-01,31.030000686645508
2020-12-02,30.770000457763672
2020-12-03,30.68000030517578
2020-12-04,30.860000610351562
2020-12-07,30.860000610351562
2020-12-08,30.844999313354492
2020-12-09,30.809999465942383
2020-12-10,30.809999465942383
2020-12-11,30.809999465942383
2020-12-14,30.809999465942383
2020-12-15,31.03499984741211
2020-12-16,31.475000381469727
2020-12-17,31.611000061035156
2020-12-18,31.611000061035156
2020-12-21,30.69499969482422
2020-12-22,30.770000457763672
2020-12-23,31.211999893188477
2020-12-24,31.25
2020-12-28,31.520000457763672
2020-12-29,31.520000457763672
2020-12-30,31.23900032043457
2020-12-31,31.059999465942383
2021-01-04,31.415000915527344
2021-01-05,31.415000915527344
2021-01-06,31.829999923706055
2021-01-07,32.20000076293945
2021-01-08,32.314998626708984
2021-01-11,32.04999923706055
2021-01-12,32.04999923706055
2021-01-13,32.09000015258789
2021-01-14,32.189998626708984
2021-01-15,32.189998626708984
2021-01-19,31.899999618530273
2021-01-20,32.33000183105469
2021-01-21,32.33000183105469
2021-01-22,32.21699905395508
2021-01-25,31.790000915527344
2021-01-26,32.124000549316406
2021-01-27,31.516000747680664
2021-01-28,31.516000747680664
2021-01-29,31.30900001525879
2021-02-01,31.75
2021-02-02,32.11399841308594
2021-02-03,32.3849983215332
2021-02-04,32.540000915527344
2021-02-05,32.52000045776367
2021-02-08,32.566001892089844
2021-02-09,32.375999450683594
2021-02-10,32.28300094604492
2021-02-11,32.400001525878906
2021-02-12,32.400001525878906
2021-02-16,32.60100173950195
2021-02-17,32.60100173950195
2021-02-18,32.29499816894531
2021-02-19,32.29499816894531
2021-02-22,32.25
2021-02-23,32.11000061035156
2021-02-24,32.369998931884766
2021-02-25,32.084999084472656
2021-02-26,32.05799865722656
2021-03-01,32.50699996948242
2021-03-02,32.60499954223633
2021-03-03,32.60499954223633
2021-03-04,32.65999984741211
2021-03-05,32.779998779296875
2021-03-08,33.45500183105469
2021-03-09,33.529998779296875
2021-03-10,33.915000915527344
2021-03-11,33.76900100708008
2021-03-12,33.80500030517578
2021-03-15,33.729000091552734
2021-03-16,33.87799835205078
2021-03-17,34.4109992980957
2021-03-18,34.433998107910156
2021-03-19,34.097999572753906
2021-03-22,34.22999954223633
2021-03-23,34.08700180053711
2021-03-24,33.858001708984375
2021-03-25,34.202999114990234
2021-03-26,34.44900131225586
2021-03-29,34.63399887084961
2021-03-30,34.96799850463867
2021-03-31,34.96799850463867
2021-04-01,35.27399826049805
2021-04-05,35.92499923706055
2021-04-06,35.28499984741211
2021-04-07,35.33700180053711
