,FLNT
2016-01-29,4.900000095367432
2016-02-01,5.340000152587891
2016-02-02,5.71999979019165
2016-02-03,5.659999847412109
2016-02-04,5.199999809265137
2016-02-05,5.190000057220459
2016-02-08,4.5
2016-02-09,4.550000190734863
2016-02-10,4.5
2016-02-11,4.690000057220459
2016-02-12,4.679999828338623
2016-02-16,5.010000228881836
2016-02-17,4.940000057220459
2016-02-18,5.050000190734863
2016-02-19,4.900000095367432
2016-02-22,4.820000171661377
2016-02-23,4.639999866485596
2016-02-24,4.690000057220459
2016-02-25,4.809999942779541
2016-02-26,5.190000057220459
2016-02-29,5.199999809265137
2016-03-01,5.03000020980835
2016-03-02,5.0
2016-03-03,5.050000190734863
2016-03-04,5.449999809265137
2016-03-07,5.730000019073486
2016-03-08,5.699999809265137
2016-03-09,5.519999980926514
2016-03-10,5.389999866485596
2016-03-11,5.349999904632568
2016-03-14,5.179999828338623
2016-03-15,5.099999904632568
2016-03-16,4.690000057220459
2016-03-17,4.989999771118164
2016-03-18,4.940000057220459
2016-03-21,4.929999828338623
2016-03-22,5.090000152587891
2016-03-23,5.130000114440918
2016-03-24,4.909999847412109
2016-03-28,4.840000152587891
2016-03-29,5.010000228881836
2016-03-30,5.179999828338623
2016-03-31,5.800000190734863
2016-04-01,5.420000076293945
2016-04-04,5.150000095367432
2016-04-05,5.289999961853027
2016-04-06,5.329999923706055
2016-04-07,5.269999980926514
2016-04-08,5.5
2016-04-11,5.400000095367432
2016-04-12,5.119999885559082
2016-04-13,5.230000019073486
2016-04-14,5.389999866485596
2016-04-15,5.610000133514404
2016-04-18,5.610000133514404
2016-04-19,5.800000190734863
2016-04-20,5.71999979019165
2016-04-21,5.519999980926514
2016-04-22,5.320000171661377
2016-04-25,5.260000228881836
2016-04-26,5.21999979019165
2016-04-27,5.28000020980835
2016-04-28,5.28000020980835
2016-04-29,5.230000019073486
2016-05-02,5.150000095367432
2016-05-03,5.070000171661377
2016-05-04,5.139999866485596
2016-05-05,5.019999980926514
2016-05-06,5.190000057220459
2016-05-09,4.989999771118164
2016-05-10,5.039999961853027
2016-05-11,5.289999961853027
2016-05-12,5.679999828338623
2016-05-13,5.349999904632568
2016-05-16,5.550000190734863
2016-05-17,5.599999904632568
2016-05-18,5.059999942779541
2016-05-19,5.019999980926514
2016-05-20,5.099999904632568
2016-05-23,5.0
2016-05-24,5.099999904632568
2016-05-25,5.099999904632568
2016-05-26,5.079999923706055
2016-05-27,5.150000095367432
2016-05-31,5.090000152587891
2016-06-01,5.019999980926514
2016-06-02,4.800000190734863
2016-06-03,5.039999961853027
2016-06-06,4.860000133514404
2016-06-07,4.730000019073486
2016-06-08,4.610000133514404
2016-06-09,4.699999809265137
2016-06-10,4.829999923706055
2016-06-13,4.619999885559082
2016-06-14,4.550000190734863
2016-06-15,4.679999828338623
2016-06-16,4.699999809265137
2016-06-17,4.460000038146973
2016-06-20,4.619999885559082
2016-06-21,4.650000095367432
2016-06-22,4.579999923706055
2016-06-23,4.679999828338623
2016-06-24,4.769999980926514
2016-06-27,4.329999923706055
2016-06-28,4.519999980926514
2016-06-29,4.650000095367432
2016-06-30,4.730000019073486
2016-07-01,4.75
2016-07-05,4.699999809265137
2016-07-06,4.599999904632568
2016-07-07,4.619999885559082
2016-07-08,4.659999847412109
2016-07-11,4.860000133514404
2016-07-12,5.119999885559082
2016-07-13,4.980000019073486
2016-07-14,5.039999961853027
2016-07-15,5.119999885559082
2016-07-18,5.21999979019165
2016-07-19,5.190000057220459
2016-07-20,5.199999809265137
2016-07-21,5.059999942779541
2016-07-22,5.079999923706055
2016-07-25,5.0
2016-07-26,5.0
2016-07-27,5.059999942779541
2016-07-28,5.099999904632568
2016-07-29,5.179999828338623
2016-08-01,5.159999847412109
2016-08-02,5.059999942779541
2016-08-03,5.070000171661377
2016-08-04,5.0
2016-08-05,5.179999828338623
2016-08-08,5.170000076293945
2016-08-09,5.070000171661377
2016-08-10,5.079999923706055
2016-08-11,5.159999847412109
2016-08-12,5.199999809265137
2016-08-15,5.139999866485596
2016-08-16,5.070000171661377
2016-08-17,4.989999771118164
2016-08-18,4.900000095367432
2016-08-19,4.739999771118164
2016-08-22,4.940000057220459
2016-08-23,4.900000095367432
2016-08-24,4.820000171661377
2016-08-25,4.889999866485596
2016-08-26,4.900000095367432
2016-08-29,4.949999809265137
2016-08-30,4.909999847412109
2016-08-31,4.860000133514404
2016-09-01,4.760000228881836
2016-09-02,4.789999961853027
2016-09-06,5.019999980926514
2016-09-07,5.320000171661377
2016-09-08,5.5
2016-09-09,5.599999904632568
2016-09-12,5.920000076293945
2016-09-13,5.789999961853027
2016-09-14,6.079999923706055
2016-09-15,5.829999923706055
2016-09-16,5.679999828338623
2016-09-19,5.28000020980835
2016-09-20,5.610000133514404
2016-09-21,5.340000152587891
2016-09-22,5.28000020980835
2016-09-23,5.019999980926514
2016-09-26,5.099999904632568
2016-09-27,5.03000020980835
2016-09-28,5.199999809265137
2016-09-29,5.099999904632568
2016-09-30,5.090000152587891
2016-10-03,5.050000190734863
2016-10-04,4.659999847412109
2016-10-05,4.550000190734863
2016-10-06,4.329999923706055
2016-10-07,4.230000019073486
2016-10-10,4.210000038146973
2016-10-11,4.039999961853027
2016-10-12,3.950000047683716
2016-10-13,3.809999942779541
2016-10-14,3.640000104904175
2016-10-17,3.3499999046325684
2016-10-18,3.5
2016-10-19,3.450000047683716
2016-10-20,3.450000047683716
2016-10-21,3.5999999046325684
2016-10-24,3.450000047683716
2016-10-25,3.4000000953674316
2016-10-26,3.4000000953674316
2016-10-27,3.6500000953674316
2016-10-28,3.8499999046325684
2016-10-31,3.799999952316284
2016-11-01,3.5999999046325684
2016-11-02,3.6500000953674316
2016-11-03,3.8499999046325684
2016-11-04,2.950000047683716
2016-11-07,3.8499999046325684
2016-11-08,3.700000047683716
2016-11-09,3.9000000953674316
2016-11-10,3.799999952316284
2016-11-11,3.75
2016-11-14,3.5
2016-11-15,3.3499999046325684
2016-11-16,3.450000047683716
2016-11-17,3.450000047683716
2016-11-18,3.5
2016-11-21,3.4000000953674316
2016-11-22,3.4000000953674316
2016-11-23,3.450000047683716
2016-11-25,3.5
2016-11-28,3.450000047683716
2016-11-29,3.5999999046325684
2016-11-30,3.299999952316284
2016-12-01,3.25
2016-12-02,3.1500000953674316
2016-12-05,3.200000047683716
2016-12-06,3.200000047683716
2016-12-07,3.1500000953674316
2016-12-08,3.299999952316284
2016-12-09,3.3499999046325684
2016-12-12,3.450000047683716
2016-12-13,3.3499999046325684
2016-12-14,3.200000047683716
2016-12-15,3.4000000953674316
2016-12-16,3.5
2016-12-19,3.5999999046325684
2016-12-20,3.6500000953674316
2016-12-21,3.6500000953674316
2016-12-22,3.4000000953674316
2016-12-23,3.549999952316284
2016-12-27,3.549999952316284
2016-12-28,3.5999999046325684
2016-12-29,3.5999999046325684
2016-12-30,3.450000047683716
2017-01-03,3.549999952316284
2017-01-04,3.6500000953674316
2017-01-05,3.6500000953674316
2017-01-06,3.8499999046325684
2017-01-09,3.700000047683716
2017-01-10,3.75
2017-01-11,3.950000047683716
2017-01-12,3.9000000953674316
2017-01-13,4.099999904632568
2017-01-17,4.050000190734863
2017-01-18,3.950000047683716
2017-01-19,3.8499999046325684
2017-01-20,3.9000000953674316
2017-01-23,3.8499999046325684
2017-01-24,3.799999952316284
2017-01-25,3.950000047683716
2017-01-26,3.8499999046325684
2017-01-27,3.950000047683716
2017-01-30,3.8499999046325684
2017-01-31,3.8499999046325684
2017-02-01,3.799999952316284
2017-02-02,3.8499999046325684
2017-02-03,3.75
2017-02-06,3.5
2017-02-07,3.549999952316284
2017-02-08,3.4000000953674316
2017-02-09,3.5999999046325684
2017-02-10,3.75
2017-02-13,3.5999999046325684
2017-02-14,3.6500000953674316
2017-02-15,3.6500000953674316
2017-02-16,3.6500000953674316
2017-02-17,3.700000047683716
2017-02-21,3.6500000953674316
2017-02-22,3.450000047683716
2017-02-23,3.4000000953674316
2017-02-24,3.5
2017-02-27,3.6500000953674316
2017-02-28,3.6500000953674316
2017-03-01,3.700000047683716
2017-03-02,3.6500000953674316
2017-03-03,3.700000047683716
2017-03-06,3.549999952316284
2017-03-07,3.549999952316284
2017-03-08,3.6500000953674316
2017-03-09,3.6500000953674316
2017-03-10,3.450000047683716
2017-03-13,3.6500000953674316
2017-03-14,3.5999999046325684
2017-03-15,3.799999952316284
2017-03-16,3.8499999046325684
2017-03-17,3.9000000953674316
2017-03-20,3.700000047683716
2017-03-21,3.4000000953674316
2017-03-22,3.4000000953674316
2017-03-23,3.549999952316284
2017-03-24,4.300000190734863
2017-03-27,4.199999809265137
2017-03-28,4.349999904632568
2017-03-29,4.550000190734863
2017-03-30,4.699999809265137
2017-03-31,4.650000095367432
2017-04-03,4.5
2017-04-04,4.599999904632568
2017-04-05,4.599999904632568
2017-04-06,4.699999809265137
2017-04-07,5.0
2017-04-10,5.349999904632568
2017-04-11,5.5
2017-04-12,5.599999904632568
2017-04-13,5.599999904632568
2017-04-17,5.0
2017-04-18,5.099999904632568
2017-04-19,5.349999904632568
2017-04-20,5.300000190734863
2017-04-21,5.300000190734863
2017-04-24,5.400000095367432
2017-04-25,5.300000190734863
2017-04-26,5.400000095367432
2017-04-27,5.300000190734863
2017-04-28,5.300000190734863
2017-05-01,5.150000095367432
2017-05-02,5.099999904632568
2017-05-03,5.150000095367432
2017-05-04,5.199999809265137
2017-05-05,5.25
2017-05-08,5.449999809265137
2017-05-09,5.550000190734863
2017-05-10,5.699999809265137
2017-05-11,5.849999904632568
2017-05-12,5.75
2017-05-15,5.699999809265137
2017-05-16,5.650000095367432
2017-05-17,5.5
2017-05-18,5.449999809265137
2017-05-19,5.300000190734863
2017-05-22,5.300000190734863
2017-05-23,5.199999809265137
2017-05-24,5.150000095367432
2017-05-25,5.150000095367432
2017-05-26,5.150000095367432
2017-05-30,5.349999904632568
2017-05-31,5.400000095367432
2017-06-01,5.300000190734863
2017-06-02,5.550000190734863
2017-06-05,4.349999904632568
2017-06-06,4.300000190734863
2017-06-07,4.199999809265137
2017-06-08,4.150000095367432
2017-06-09,4.150000095367432
2017-06-12,4.300000190734863
2017-06-13,4.449999809265137
2017-06-14,4.449999809265137
2017-06-15,4.5
2017-06-16,4.550000190734863
2017-06-19,4.699999809265137
2017-06-20,4.599999904632568
2017-06-21,4.699999809265137
2017-06-22,4.699999809265137
2017-06-23,4.949999809265137
2017-06-26,5.099999904632568
2017-06-27,5.050000190734863
2017-06-28,5.050000190734863
2017-06-29,4.900000095367432
2017-06-30,5.050000190734863
2017-07-03,5.0
2017-07-05,4.849999904632568
2017-07-06,4.699999809265137
2017-07-07,5.349999904632568
2017-07-10,4.949999809265137
2017-07-11,5.050000190734863
2017-07-12,5.400000095367432
2017-07-13,5.199999809265137
2017-07-14,5.0
2017-07-17,5.0
2017-07-18,4.900000095367432
2017-07-19,4.849999904632568
2017-07-20,4.75
2017-07-21,4.75
2017-07-24,4.699999809265137
2017-07-25,4.650000095367432
2017-07-26,4.699999809265137
2017-07-27,4.5
2017-07-28,4.449999809265137
2017-07-31,4.400000095367432
2017-08-01,4.449999809265137
2017-08-02,4.449999809265137
2017-08-03,4.550000190734863
2017-08-04,4.5
2017-08-07,4.5
2017-08-08,4.550000190734863
2017-08-09,4.5
2017-08-10,4.550000190734863
2017-08-11,4.550000190734863
2017-08-14,4.949999809265137
2017-08-15,4.800000190734863
2017-08-16,4.75
2017-08-17,4.550000190734863
2017-08-18,4.650000095367432
2017-08-21,4.699999809265137
2017-08-22,4.550000190734863
2017-08-23,4.550000190734863
2017-08-24,4.800000190734863
2017-08-25,4.800000190734863
2017-08-28,4.650000095367432
2017-08-29,4.800000190734863
2017-08-30,4.900000095367432
2017-08-31,4.900000095367432
2017-09-01,5.0
2017-09-05,5.349999904632568
2017-09-06,5.5
2017-09-07,5.650000095367432
2017-09-08,5.349999904632568
2017-09-11,5.099999904632568
2017-09-12,4.800000190734863
2017-09-13,4.900000095367432
2017-09-14,4.949999809265137
2017-09-15,4.75
2017-09-18,4.949999809265137
2017-09-19,5.050000190734863
2017-09-20,5.25
2017-09-21,5.099999904632568
2017-09-22,4.949999809265137
2017-09-25,4.949999809265137
2017-09-26,4.849999904632568
2017-09-27,4.949999809265137
2017-09-28,5.0
2017-09-29,4.900000095367432
2017-10-02,4.900000095367432
2017-10-03,4.949999809265137
2017-10-04,5.099999904632568
2017-10-05,5.199999809265137
2017-10-06,5.199999809265137
2017-10-09,5.150000095367432
2017-10-10,5.25
2017-10-11,5.150000095367432
2017-10-12,5.099999904632568
2017-10-13,4.900000095367432
2017-10-16,4.800000190734863
2017-10-17,4.599999904632568
2017-10-18,4.75
2017-10-19,4.650000095367432
2017-10-20,4.800000190734863
2017-10-23,4.599999904632568
2017-10-24,4.650000095367432
2017-10-25,4.679999828338623
2017-10-26,4.630000114440918
2017-10-27,4.650000095367432
2017-10-30,4.599999904632568
2017-10-31,4.550000190734863
2017-11-01,4.400000095367432
2017-11-02,4.550000190734863
2017-11-03,4.75
2017-11-06,4.71999979019165
2017-11-07,4.71999979019165
2017-11-08,4.5
2017-11-09,4.349999904632568
2017-11-10,4.25
2017-11-13,4.349999904632568
2017-11-14,4.300000190734863
2017-11-15,4.099999904632568
2017-11-16,3.9800000190734863
2017-11-17,3.950000047683716
2017-11-20,4.099999904632568
2017-11-21,4.599999904632568
2017-11-22,4.53000020980835
2017-11-24,4.449999809265137
2017-11-27,4.349999904632568
2017-11-28,4.400000095367432
2017-11-29,4.25
2017-11-30,4.25
2017-12-01,4.150000095367432
2017-12-04,4.179999828338623
2017-12-05,4.0
2017-12-06,4.050000190734863
2017-12-07,4.099999904632568
2017-12-08,3.950000047683716
2017-12-11,3.950000047683716
2017-12-12,3.9000000953674316
2017-12-13,3.75
2017-12-14,3.7300000190734863
2017-12-15,3.8499999046325684
2017-12-18,3.950000047683716
2017-12-19,3.9000000953674316
2017-12-20,4.0
2017-12-21,4.099999904632568
2017-12-22,4.150000095367432
2017-12-26,4.050000190734863
2017-12-27,4.300000190734863
2017-12-28,4.400000095367432
2017-12-29,4.400000095367432
2018-01-02,4.650000095367432
2018-01-03,4.75
2018-01-04,4.949999809265137
2018-01-05,4.699999809265137
2018-01-08,5.050000190734863
2018-01-09,5.099999904632568
2018-01-10,5.449999809265137
2018-01-11,4.849999904632568
2018-01-12,4.900000095367432
2018-01-16,4.46999979019165
2018-01-17,4.449999809265137
2018-01-18,4.599999904632568
2018-01-19,4.599999904632568
2018-01-22,4.349999904632568
2018-01-23,4.199999809265137
2018-01-24,4.25
2018-01-25,4.300000190734863
2018-01-26,4.150000095367432
2018-01-29,3.950000047683716
2018-01-30,3.9000000953674316
2018-01-31,3.6500000953674316
2018-02-01,3.6500000953674316
2018-02-02,3.6500000953674316
2018-02-05,3.549999952316284
2018-02-06,3.549999952316284
2018-02-07,3.6500000953674316
2018-02-08,3.4000000953674316
2018-02-09,3.450000047683716
2018-02-12,3.0
2018-02-13,3.1500000953674316
2018-02-14,3.3499999046325684
2018-02-15,3.049999952316284
2018-02-16,3.200000047683716
2018-02-20,3.0
2018-02-21,3.200000047683716
2018-02-22,2.9000000953674316
2018-02-23,3.049999952316284
2018-02-26,3.0
2018-02-27,2.8499999046325684
2018-02-28,2.5999999046325684
2018-03-01,2.5999999046325684
2018-03-02,2.6500000953674316
2018-03-05,2.930000066757202
2018-03-06,2.7799999713897705
2018-03-07,2.8499999046325684
2018-03-08,2.9000000953674316
2018-03-09,3.0999999046325684
2018-03-12,3.0799999237060547
2018-03-13,3.0
2018-03-14,2.950000047683716
2018-03-15,3.6500000953674316
2018-03-16,3.549999952316284
2018-03-19,3.4800000190734863
2018-03-20,3.299999952316284
2018-03-21,3.4000000953674316
2018-03-22,3.4000000953674316
2018-03-23,3.25
2018-03-26,3.3499999046325684
2018-03-27,2.6500000953674316
2018-03-28,2.5999999046325684
2018-03-29,2.5
2018-04-02,2.3499999046325684
2018-04-03,2.4000000953674316
2018-04-04,2.450000047683716
2018-04-05,2.5
2018-04-06,2.3499999046325684
2018-04-09,2.25
2018-04-10,2.299999952316284
2018-04-11,2.5
2018-04-12,2.75
2018-04-13,2.75
2018-04-16,2.75
2018-04-17,2.799999952316284
2018-04-18,2.75
2018-04-19,2.700000047683716
2018-04-20,2.5999999046325684
2018-04-23,2.5999999046325684
2018-04-24,2.6500000953674316
2018-04-25,2.700000047683716
2018-04-26,2.8499999046325684
2018-04-27,2.7799999713897705
2018-04-30,2.75
2018-05-01,2.75
2018-05-02,2.75
2018-05-03,2.75
2018-05-04,2.75
2018-05-07,2.9000000953674316
2018-05-08,2.950000047683716
2018-05-09,2.5799999237060547
2018-05-10,2.3499999046325684
2018-05-11,2.5299999713897705
2018-05-14,2.4200000762939453
2018-05-15,2.549999952316284
2018-05-16,2.5999999046325684
2018-05-17,2.6500000953674316
2018-05-18,2.799999952316284
2018-05-21,2.75
2018-05-22,2.799999952316284
2018-05-23,2.8499999046325684
2018-05-24,2.799999952316284
2018-05-25,2.8499999046325684
2018-05-29,2.799999952316284
2018-05-30,2.799999952316284
2018-05-31,2.799999952316284
2018-06-01,2.8499999046325684
2018-06-04,2.799999952316284
2018-06-05,2.8499999046325684
2018-06-06,2.799999952316284
2018-06-07,3.0
2018-06-08,2.9000000953674316
2018-06-11,2.9000000953674316
2018-06-12,2.9000000953674316
2018-06-13,2.950000047683716
2018-06-14,3.0
2018-06-15,2.9000000953674316
2018-06-18,2.9000000953674316
2018-06-19,2.8499999046325684
2018-06-20,2.930000066757202
2018-06-21,2.9000000953674316
2018-06-22,3.0
2018-06-25,2.950000047683716
2018-06-26,2.6500000953674316
2018-06-27,2.5
2018-06-28,2.5999999046325684
2018-06-29,2.450000047683716
2018-07-02,2.549999952316284
2018-07-03,2.549999952316284
2018-07-05,2.549999952316284
2018-07-06,2.5
2018-07-09,2.5
2018-07-10,2.450000047683716
2018-07-11,2.299999952316284
2018-07-12,2.3499999046325684
2018-07-13,2.4200000762939453
2018-07-16,2.4000000953674316
2018-07-17,2.25
2018-07-18,2.3499999046325684
2018-07-19,2.3499999046325684
2018-07-20,2.3499999046325684
2018-07-23,2.299999952316284
2018-07-24,2.25
2018-07-25,2.25
2018-07-26,2.25
2018-07-27,2.3499999046325684
2018-07-30,2.3499999046325684
2018-07-31,2.3499999046325684
2018-08-01,2.450000047683716
2018-08-02,2.5
2018-08-03,2.3499999046325684
2018-08-06,2.4000000953674316
2018-08-07,2.450000047683716
2018-08-08,2.299999952316284
2018-08-09,2.200000047683716
2018-08-10,2.4000000953674316
2018-08-13,2.4000000953674316
2018-08-14,2.4000000953674316
2018-08-15,2.3499999046325684
2018-08-16,2.3499999046325684
2018-08-17,2.3499999046325684
2018-08-20,2.4000000953674316
2018-08-21,2.4000000953674316
2018-08-22,2.4200000762939453
2018-08-23,2.25
2018-08-24,2.299999952316284
2018-08-27,2.25
2018-08-28,2.25
2018-08-29,2.3299999237060547
2018-08-30,2.3499999046325684
2018-08-31,2.4000000953674316
2018-09-04,2.450000047683716
2018-09-05,2.4000000953674316
2018-09-06,2.450000047683716
2018-09-07,2.299999952316284
2018-09-10,2.2300000190734863
2018-09-11,2.0999999046325684
2018-09-12,2.0
2018-09-13,2.049999952316284
2018-09-14,2.049999952316284
2018-09-17,2.049999952316284
2018-09-18,2.049999952316284
2018-09-19,2.0999999046325684
2018-09-20,2.0999999046325684
2018-09-21,2.1500000953674316
2018-09-24,2.130000114440918
2018-09-25,2.1500000953674316
2018-09-26,2.1500000953674316
2018-09-27,2.0999999046325684
2018-09-28,2.1500000953674316
2018-10-01,2.069999933242798
2018-10-02,2.069999933242798
2018-10-03,2.200000047683716
2018-10-04,2.359999895095825
2018-10-05,2.390000104904175
2018-10-08,2.4000000953674316
2018-10-09,2.4100000858306885
2018-10-10,2.380000114440918
2018-10-11,2.2799999713897705
2018-10-12,2.2699999809265137
2018-10-15,2.3299999237060547
2018-10-16,2.4100000858306885
2018-10-17,2.380000114440918
2018-10-18,2.369999885559082
2018-10-19,2.380000114440918
2018-10-22,2.4100000858306885
2018-10-23,2.380000114440918
2018-10-24,2.319999933242798
2018-10-25,2.380000114440918
2018-10-26,2.4000000953674316
2018-10-29,2.390000104904175
2018-10-30,2.369999885559082
2018-10-31,2.4200000762939453
2018-11-01,2.5299999713897705
2018-11-02,2.630000114440918
2018-11-05,2.619999885559082
2018-11-06,2.5999999046325684
2018-11-07,2.509999990463257
2018-11-08,3.299999952316284
2018-11-09,3.259999990463257
2018-11-12,3.5
2018-11-13,3.680000066757202
2018-11-14,3.700000047683716
2018-11-15,3.640000104904175
2018-11-16,3.5999999046325684
2018-11-19,3.509999990463257
2018-11-20,3.440000057220459
2018-11-21,3.509999990463257
2018-11-23,3.630000114440918
2018-11-26,3.609999895095825
2018-11-27,3.559999942779541
2018-11-28,3.549999952316284
2018-11-29,3.5199999809265137
2018-11-30,3.5399999618530273
2018-12-03,3.549999952316284
2018-12-04,3.5999999046325684
2018-12-06,3.9100000858306885
2018-12-07,3.9600000381469727
2018-12-10,3.8499999046325684
2018-12-11,3.7799999713897705
2018-12-12,3.869999885559082
2018-12-13,3.75
2018-12-14,3.7799999713897705
2018-12-17,3.430000066757202
2018-12-18,3.549999952316284
2018-12-19,3.5
2018-12-20,3.240000009536743
2018-12-21,3.200000047683716
2018-12-24,3.2200000286102295
2018-12-26,3.2799999713897705
2018-12-27,3.5199999809265137
2018-12-28,3.559999942779541
2018-12-31,3.5999999046325684
2019-01-02,3.7100000381469727
2019-01-03,3.740000009536743
2019-01-04,4.269999980926514
2019-01-07,4.199999809265137
2019-01-08,4.409999847412109
2019-01-09,4.289999961853027
2019-01-10,4.230000019073486
2019-01-11,4.179999828338623
2019-01-14,4.260000228881836
2019-01-15,4.340000152587891
2019-01-16,4.489999771118164
2019-01-17,4.550000190734863
2019-01-18,4.559999942779541
2019-01-22,4.480000019073486
2019-01-23,4.630000114440918
2019-01-24,4.769999980926514
2019-01-25,4.789999961853027
2019-01-28,4.46999979019165
2019-01-29,4.510000228881836
2019-01-30,4.639999866485596
2019-01-31,4.71999979019165
2019-02-01,4.639999866485596
2019-02-04,4.699999809265137
2019-02-05,4.71999979019165
2019-02-06,4.409999847412109
2019-02-07,4.389999866485596
2019-02-08,4.460000038146973
2019-02-11,4.440000057220459
2019-02-12,4.46999979019165
2019-02-13,4.309999942779541
2019-02-14,4.269999980926514
2019-02-15,4.53000020980835
2019-02-19,4.659999847412109
2019-02-20,4.949999809265137
2019-02-21,5.059999942779541
2019-02-22,4.900000095367432
2019-02-25,5.190000057220459
2019-02-26,5.039999961853027
2019-02-27,4.96999979019165
2019-02-28,5.110000133514404
2019-03-01,5.239999771118164
2019-03-04,5.349999904632568
2019-03-05,5.389999866485596
2019-03-06,5.409999847412109
2019-03-07,5.460000038146973
2019-03-08,5.539999961853027
2019-03-11,5.710000038146973
2019-03-12,5.769999980926514
2019-03-13,5.900000095367432
2019-03-14,5.309999942779541
2019-03-15,5.46999979019165
2019-03-18,5.539999961853027
2019-03-19,5.590000152587891
2019-03-20,5.880000114440918
2019-03-21,6.199999809265137
2019-03-22,5.809999942779541
2019-03-25,5.900000095367432
2019-03-26,5.78000020980835
2019-03-27,5.570000171661377
2019-03-28,5.699999809265137
2019-03-29,5.619999885559082
2019-04-01,5.75
2019-04-02,5.599999904632568
2019-04-03,5.760000228881836
2019-04-04,6.010000228881836
2019-04-05,6.210000038146973
2019-04-08,6.119999885559082
2019-04-09,6.130000114440918
2019-04-10,6.159999847412109
2019-04-11,6.320000171661377
2019-04-12,6.239999771118164
2019-04-15,6.309999942779541
2019-04-16,6.429999828338623
2019-04-17,6.369999885559082
2019-04-18,6.380000114440918
2019-04-22,6.480000019073486
2019-04-23,6.619999885559082
2019-04-24,6.710000038146973
2019-04-25,6.840000152587891
2019-04-26,6.889999866485596
2019-04-29,7.190000057220459
2019-04-30,7.03000020980835
2019-05-01,7.019999980926514
2019-05-02,7.019999980926514
2019-05-03,7.210000038146973
2019-05-06,7.360000133514404
2019-05-07,7.360000133514404
2019-05-08,7.190000057220459
2019-05-09,7.050000190734863
2019-05-10,7.019999980926514
2019-05-13,6.46999979019165
2019-05-14,5.920000076293945
2019-05-15,5.849999904632568
2019-05-16,5.429999828338623
2019-05-17,5.639999866485596
2019-05-20,5.25
2019-05-21,5.619999885559082
2019-05-22,5.670000076293945
2019-05-23,5.460000038146973
2019-05-24,5.260000228881836
2019-05-28,5.25
2019-05-29,5.150000095367432
2019-05-30,5.159999847412109
2019-05-31,4.880000114440918
2019-06-03,4.650000095367432
2019-06-04,4.789999961853027
2019-06-05,4.659999847412109
2019-06-06,4.900000095367432
2019-06-07,4.760000228881836
2019-06-10,4.909999847412109
2019-06-11,4.909999847412109
2019-06-12,5.150000095367432
2019-06-13,5.460000038146973
2019-06-14,5.449999809265137
2019-06-17,5.599999904632568
2019-06-18,5.46999979019165
2019-06-19,5.449999809265137
2019-06-20,5.260000228881836
2019-06-21,5.159999847412109
2019-06-24,5.050000190734863
2019-06-25,5.03000020980835
2019-06-26,4.869999885559082
2019-06-27,5.179999828338623
2019-06-28,5.380000114440918
2019-07-01,5.349999904632568
2019-07-02,5.269999980926514
2019-07-03,5.389999866485596
2019-07-05,5.570000171661377
2019-07-08,5.679999828338623
2019-07-09,5.659999847412109
2019-07-10,5.650000095367432
2019-07-11,5.579999923706055
2019-07-12,5.809999942779541
2019-07-15,5.940000057220459
2019-07-16,5.96999979019165
2019-07-17,5.510000228881836
2019-07-18,5.460000038146973
2019-07-19,5.380000114440918
2019-07-22,5.300000190734863
2019-07-23,5.230000019073486
2019-07-24,5.460000038146973
2019-07-25,5.420000076293945
2019-07-26,5.489999771118164
2019-07-29,5.369999885559082
2019-07-30,5.550000190734863
2019-07-31,5.199999809265137
2019-08-01,5.03000020980835
2019-08-02,4.849999904632568
2019-08-05,4.489999771118164
2019-08-06,4.769999980926514
2019-08-07,4.679999828338623
2019-08-08,4.920000076293945
2019-08-09,3.059999942779541
2019-08-12,3.009999990463257
2019-08-13,3.190000057220459
2019-08-14,3.109999895095825
2019-08-15,3.0899999141693115
2019-08-16,2.990000009536743
2019-08-19,2.990000009536743
2019-08-20,3.059999942779541
2019-08-21,3.1500000953674316
2019-08-22,2.9600000381469727
2019-08-23,2.9100000858306885
2019-08-26,2.9200000762939453
2019-08-27,2.9600000381469727
2019-08-28,2.940000057220459
2019-08-29,2.950000047683716
2019-08-30,2.9800000190734863
2019-09-03,2.8499999046325684
2019-09-04,2.7899999618530273
2019-09-05,2.7699999809265137
2019-09-06,2.7699999809265137
2019-09-09,2.700000047683716
2019-09-10,2.9000000953674316
2019-09-11,3.049999952316284
2019-09-12,3.049999952316284
2019-09-13,2.869999885559082
2019-09-16,2.930000066757202
2019-09-17,2.9000000953674316
2019-09-18,2.890000104904175
2019-09-19,2.819999933242798
2019-09-20,2.9000000953674316
2019-09-23,2.9100000858306885
2019-09-24,2.7300000190734863
2019-09-25,2.809999942779541
2019-09-26,2.740000009536743
2019-09-27,2.7300000190734863
2019-09-30,2.740000009536743
2019-10-01,2.7300000190734863
2019-10-02,2.7300000190734863
2019-10-03,2.7100000381469727
2019-10-04,2.680000066757202
2019-10-07,2.680000066757202
2019-10-08,2.6700000762939453
2019-10-09,2.630000114440918
2019-10-10,2.630000114440918
2019-10-11,2.680000066757202
2019-10-14,2.630000114440918
2019-10-15,2.740000009536743
2019-10-16,2.7200000286102295
2019-10-17,2.7200000286102295
2019-10-18,2.6500000953674316
2019-10-21,2.640000104904175
2019-10-22,2.5299999713897705
2019-10-23,2.509999990463257
2019-10-24,2.3299999237060547
2019-10-25,2.3299999237060547
2019-10-28,2.490000009536743
2019-10-29,2.430000066757202
