,DGRW
2017-02-17,35.060001373291016
2017-02-21,35.2599983215332
2017-02-22,35.27000045776367
2017-02-23,35.290000915527344
2017-02-24,35.45000076293945
2017-02-27,35.47999954223633
2017-02-28,35.369998931884766
2017-03-01,35.79999923706055
2017-03-02,35.65999984741211
2017-03-03,35.68000030517578
2017-03-06,35.56999969482422
2017-03-07,35.52000045776367
2017-03-08,35.56999969482422
2017-03-09,35.599998474121094
2017-03-10,35.720001220703125
2017-03-13,35.72999954223633
2017-03-14,35.630001068115234
2017-03-15,35.93000030517578
2017-03-16,35.900001525878906
2017-03-17,35.86000061035156
2017-03-20,35.83000183105469
2017-03-21,35.45000076293945
2017-03-22,35.5099983215332
2017-03-23,35.470001220703125
2017-03-24,35.43000030517578
2017-03-27,35.31999969482422
2017-03-28,35.52000045776367
2017-03-29,35.4900016784668
2017-03-30,35.529998779296875
2017-03-31,35.47999954223633
2017-04-03,35.38999938964844
2017-04-04,35.400001525878906
2017-04-05,35.279998779296875
2017-04-06,35.369998931884766
2017-04-07,35.400001525878906
2017-04-10,35.349998474121094
2017-04-11,35.38999938964844
2017-04-12,35.22999954223633
2017-04-13,35.04999923706055
2017-04-17,35.290000915527344
2017-04-18,35.15999984741211
2017-04-19,35.13999938964844
2017-04-20,35.45000076293945
2017-04-21,35.439998626708984
2017-04-24,35.7599983215332
2017-04-25,35.97999954223633
2017-04-26,35.959999084472656
2017-04-27,36.099998474121094
2017-04-28,35.95000076293945
2017-05-01,35.959999084472656
2017-05-02,35.97999954223633
2017-05-03,35.93000030517578
2017-05-04,36.040000915527344
2017-05-05,36.150001525878906
2017-05-08,36.119998931884766
2017-05-09,36.130001068115234
2017-05-10,36.09000015258789
2017-05-11,36.029998779296875
2017-05-12,35.970001220703125
2017-05-15,36.209999084472656
2017-05-16,36.189998626708984
2017-05-17,35.630001068115234
2017-05-18,35.66999816894531
2017-05-19,35.86000061035156
2017-05-22,36.060001373291016
2017-05-23,36.06999969482422
2017-05-24,36.13999938964844
2017-05-25,36.43000030517578
2017-05-26,36.439998626708984
2017-05-30,36.459999084472656
2017-05-31,36.529998779296875
2017-06-01,36.79999923706055
2017-06-02,36.9900016784668
2017-06-05,36.91999816894531
2017-06-06,36.75
2017-06-07,36.849998474121094
2017-06-08,36.84000015258789
2017-06-09,36.79999923706055
2017-06-12,36.779998779296875
2017-06-13,36.959999084472656
2017-06-14,37.02000045776367
2017-06-15,37.0099983215332
2017-06-16,36.959999084472656
2017-06-19,37.279998779296875
2017-06-20,37.040000915527344
2017-06-21,37.0099983215332
2017-06-22,37.060001373291016
2017-06-23,37.099998474121094
2017-06-26,37.029998779296875
2017-06-27,36.7400016784668
2017-06-28,36.970001220703125
2017-06-29,36.599998474121094
2017-06-30,36.779998779296875
2017-07-03,36.810001373291016
2017-07-05,36.88999938964844
2017-07-06,36.58000183105469
2017-07-07,36.81999969482422
2017-07-10,36.79999923706055
2017-07-11,36.7599983215332
2017-07-12,36.97999954223633
2017-07-13,37.040000915527344
2017-07-14,37.2599983215332
2017-07-17,37.220001220703125
2017-07-18,37.20000076293945
2017-07-19,37.369998931884766
2017-07-20,37.400001525878906
2017-07-21,37.369998931884766
2017-07-24,37.2400016784668
2017-07-25,37.29999923706055
2017-07-26,37.2400016784668
2017-07-27,37.16999816894531
2017-07-28,37.040000915527344
2017-07-31,37.06999969482422
2017-08-01,37.11000061035156
2017-08-02,37.15999984741211
2017-08-03,37.150001525878906
2017-08-04,37.189998626708984
2017-08-07,37.27000045776367
2017-08-08,37.16999816894531
2017-08-09,37.25
2017-08-10,36.810001373291016
2017-08-11,36.939998626708984
2017-08-14,37.279998779296875
2017-08-15,37.209999084472656
2017-08-16,37.31999969482422
2017-08-17,36.81999969482422
2017-08-18,36.63999938964844
2017-08-21,36.70000076293945
2017-08-22,37.060001373291016
2017-08-23,36.880001068115234
2017-08-24,36.779998779296875
2017-08-25,36.849998474121094
2017-08-28,36.93000030517578
2017-08-29,37.0
2017-08-30,37.130001068115234
2017-08-31,37.33000183105469
2017-09-01,37.349998474121094
2017-09-05,37.099998474121094
2017-09-06,37.22999954223633
2017-09-07,37.349998474121094
2017-09-08,37.36000061035156
2017-09-11,37.75
2017-09-12,37.869998931884766
2017-09-13,37.849998474121094
2017-09-14,37.93000030517578
2017-09-15,37.970001220703125
2017-09-18,37.9900016784668
2017-09-19,38.0
2017-09-20,37.97999954223633
2017-09-21,37.880001068115234
2017-09-22,37.959999084472656
2017-09-25,37.93000030517578
2017-09-26,37.880001068115234
2017-09-27,37.91999816894531
2017-09-28,38.060001373291016
2017-09-29,38.15999984741211
2017-10-02,38.349998474121094
2017-10-03,38.41999816894531
2017-10-04,38.470001220703125
2017-10-05,38.63999938964844
2017-10-06,38.560001373291016
2017-10-09,38.5
2017-10-10,38.59000015258789
2017-10-11,38.68000030517578
2017-10-12,38.70000076293945
2017-10-13,38.7400016784668
2017-10-16,38.7400016784668
2017-10-17,38.880001068115234
2017-10-18,39.029998779296875
2017-10-19,39.060001373291016
2017-10-20,39.310001373291016
2017-10-23,39.2599983215332
2017-10-24,39.16999816894531
2017-10-25,39.04999923706055
2017-10-26,39.11000061035156
2017-10-27,39.310001373291016
2017-10-30,39.119998931884766
2017-10-31,39.119998931884766
2017-11-01,39.220001220703125
2017-11-02,39.2400016784668
2017-11-03,39.400001525878906
2017-11-06,39.369998931884766
2017-11-07,39.47999954223633
2017-11-08,39.650001525878906
2017-11-09,39.40999984741211
2017-11-10,39.43000030517578
2017-11-13,39.5099983215332
2017-11-14,39.52000045776367
2017-11-15,39.279998779296875
2017-11-16,39.61000061035156
2017-11-17,39.529998779296875
2017-11-20,39.619998931884766
2017-11-21,39.86000061035156
2017-11-22,39.81999969482422
2017-11-24,39.88999938964844
2017-11-27,39.939998626708984
2017-11-28,40.380001068115234
2017-11-29,40.5
2017-11-30,40.91999816894531
2017-12-01,40.810001373291016
2017-12-04,40.95000076293945
2017-12-05,40.77000045776367
2017-12-06,40.779998779296875
2017-12-07,40.790000915527344
2017-12-08,41.04999923706055
2017-12-11,41.13999938964844
2017-12-12,41.2400016784668
2017-12-13,41.310001373291016
2017-12-14,41.09000015258789
2017-12-15,41.459999084472656
2017-12-18,41.72999954223633
2017-12-19,41.63999938964844
2017-12-20,41.63999938964844
2017-12-21,41.66999816894531
2017-12-22,41.650001525878906
2017-12-26,41.47999954223633
2017-12-27,41.540000915527344
2017-12-28,41.56999969482422
2017-12-29,41.43000030517578
2018-01-02,41.630001068115234
2018-01-03,41.93000030517578
2018-01-04,42.099998474121094
2018-01-05,42.43000030517578
2018-01-08,42.45000076293945
2018-01-09,42.560001373291016
2018-01-10,42.459999084472656
2018-01-11,42.7599983215332
2018-01-12,43.06999969482422
2018-01-16,42.939998626708984
2018-01-17,43.5099983215332
2018-01-18,43.38999938964844
2018-01-19,43.59000015258789
2018-01-22,43.83000183105469
2018-01-23,43.75
2018-01-24,43.779998779296875
2018-01-25,43.84000015258789
2018-01-26,44.5
2018-01-29,44.25
2018-01-30,43.66999816894531
2018-01-31,43.599998474121094
2018-02-01,43.58000183105469
2018-02-02,42.619998931884766
2018-02-05,40.7400016784668
2018-02-06,41.310001373291016
2018-02-07,41.31999969482422
2018-02-08,39.79999923706055
2018-02-09,40.470001220703125
2018-02-12,40.88999938964844
2018-02-13,41.029998779296875
2018-02-14,41.540000915527344
2018-02-15,42.0
2018-02-16,42.11000061035156
2018-02-20,41.7400016784668
2018-02-21,41.5099983215332
2018-02-22,41.560001373291016
2018-02-23,42.13999938964844
2018-02-26,42.689998626708984
2018-02-27,42.22999954223633
2018-02-28,41.72999954223633
2018-03-01,41.119998931884766
2018-03-02,41.34000015258789
2018-03-05,41.7400016784668
2018-03-06,41.79999923706055
2018-03-07,41.720001220703125
2018-03-08,41.93000030517578
2018-03-09,42.619998931884766
2018-03-12,42.4900016784668
2018-03-13,42.31999969482422
2018-03-14,41.939998626708984
2018-03-15,41.93000030517578
2018-03-16,41.959999084472656
2018-03-19,41.52000045776367
2018-03-20,41.380001068115234
2018-03-21,41.2599983215332
2018-03-22,40.119998931884766
2018-03-23,39.400001525878906
2018-03-26,40.459999084472656
2018-03-27,39.83000183105469
2018-03-28,39.77000045776367
2018-03-29,40.36000061035156
2018-04-02,39.40999984741211
2018-04-03,40.0099983215332
2018-04-04,40.52000045776367
2018-04-05,40.7400016784668
2018-04-06,39.880001068115234
2018-04-09,39.97999954223633
2018-04-10,40.599998474121094
2018-04-11,40.369998931884766
2018-04-12,40.689998626708984
2018-04-13,40.54999923706055
2018-04-16,40.869998931884766
2018-04-17,41.18000030517578
2018-04-18,41.09000015258789
2018-04-19,40.779998779296875
2018-04-20,40.43000030517578
2018-04-23,40.459999084472656
2018-04-24,39.88999938964844
2018-04-25,40.130001068115234
2018-04-26,40.5
2018-04-27,40.439998626708984
2018-04-30,40.11000061035156
2018-05-01,40.130001068115234
2018-05-02,39.779998779296875
2018-05-03,39.720001220703125
2018-05-04,40.20000076293945
2018-05-07,40.2599983215332
2018-05-08,40.33000183105469
2018-05-09,40.68000030517578
2018-05-10,41.099998474121094
2018-05-11,41.2400016784668
2018-05-14,41.34000015258789
2018-05-15,41.11000061035156
2018-05-16,41.27000045776367
2018-05-17,41.310001373291016
2018-05-18,41.2599983215332
2018-05-21,41.619998931884766
2018-05-22,41.380001068115234
2018-05-23,41.59000015258789
2018-05-24,41.459999084472656
2018-05-25,41.40999984741211
2018-05-29,40.95000076293945
2018-05-30,41.5099983215332
2018-05-31,41.189998626708984
2018-06-01,41.599998474121094
2018-06-04,41.810001373291016
2018-06-05,41.84000015258789
2018-06-06,42.22999954223633
2018-06-07,42.25
2018-06-08,42.40999984741211
2018-06-11,42.43000030517578
2018-06-12,42.43000030517578
2018-06-13,42.25
2018-06-14,42.279998779296875
2018-06-15,42.33000183105469
2018-06-18,42.099998474121094
2018-06-19,41.849998474121094
2018-06-20,41.86000061035156
2018-06-21,41.560001373291016
2018-06-22,41.68000030517578
2018-06-25,41.099998474121094
2018-06-26,41.040000915527344
2018-06-27,40.75
2018-06-28,40.86000061035156
2018-06-29,41.0099983215332
2018-07-02,41.08000183105469
2018-07-03,40.90999984741211
2018-07-05,41.29999923706055
2018-07-06,41.540000915527344
2018-07-09,41.939998626708984
2018-07-10,42.16999816894531
2018-07-11,41.790000915527344
2018-07-12,42.16999816894531
2018-07-13,42.310001373291016
2018-07-16,42.18000030517578
2018-07-17,42.400001525878906
2018-07-18,42.47999954223633
2018-07-19,42.380001068115234
2018-07-20,42.369998931884766
2018-07-23,42.38999938964844
2018-07-24,42.52000045776367
2018-07-25,42.88999938964844
2018-07-26,43.060001373291016
2018-07-27,42.720001220703125
2018-07-30,42.5099983215332
2018-07-31,42.7599983215332
2018-08-01,42.63999938964844
2018-08-02,42.779998779296875
2018-08-03,43.04999923706055
2018-08-06,43.130001068115234
2018-08-07,43.22999954223633
2018-08-08,43.189998626708984
2018-08-09,43.18000030517578
2018-08-10,42.90999984741211
2018-08-13,42.75
2018-08-14,42.970001220703125
2018-08-15,42.83000183105469
2018-08-16,43.16999816894531
2018-08-17,43.38999938964844
2018-08-20,43.52000045776367
2018-08-21,43.5
2018-08-22,43.439998626708984
2018-08-23,43.380001068115234
2018-08-24,43.56999969482422
2018-08-27,43.91999816894531
2018-08-28,43.880001068115234
2018-08-29,44.04999923706055
2018-08-30,43.84000015258789
2018-08-31,43.91999816894531
2018-09-04,43.900001525878906
2018-09-05,43.939998626708984
2018-09-06,43.95000076293945
2018-09-07,43.869998931884766
2018-09-10,43.900001525878906
2018-09-11,44.029998779296875
2018-09-12,44.09000015258789
2018-09-13,44.36000061035156
2018-09-14,44.400001525878906
2018-09-17,44.189998626708984
2018-09-18,44.439998626708984
2018-09-19,44.43000030517578
2018-09-20,44.75
2018-09-21,44.810001373291016
2018-09-24,44.58000183105469
2018-09-25,44.33000183105469
2018-09-26,44.25
2018-09-27,44.290000915527344
2018-09-28,44.33000183105469
2018-10-01,44.52000045776367
2018-10-02,44.52000045776367
2018-10-03,44.58000183105469
2018-10-04,44.2599983215332
2018-10-05,44.040000915527344
2018-10-08,44.150001525878906
2018-10-09,43.9900016784668
2018-10-10,42.68000030517578
2018-10-11,41.77000045776367
2018-10-12,42.189998626708984
2018-10-15,42.119998931884766
2018-10-16,42.90999984741211
2018-10-17,42.810001373291016
2018-10-18,42.25
2018-10-19,42.09000015258789
2018-10-22,41.939998626708984
2018-10-23,41.66999816894531
2018-10-24,40.5099983215332
2018-10-25,41.18000030517578
2018-10-26,40.720001220703125
2018-10-29,40.599998474121094
2018-10-30,41.290000915527344
2018-10-31,41.5099983215332
2018-11-01,41.97999954223633
2018-11-02,41.7599983215332
2018-11-05,42.0099983215332
2018-11-06,42.290000915527344
2018-11-07,43.08000183105469
2018-11-08,43.029998779296875
2018-11-09,42.720001220703125
2018-11-12,42.0
2018-11-13,41.900001525878906
2018-11-14,41.59000015258789
2018-11-15,42.02000045776367
2018-11-16,42.16999816894531
2018-11-19,41.61000061035156
2018-11-20,40.75
2018-11-21,40.75
2018-11-23,40.540000915527344
2018-11-26,40.970001220703125
2018-11-27,41.11000061035156
2018-11-28,42.08000183105469
2018-11-29,41.970001220703125
2018-11-30,42.40999984741211
2018-12-03,42.79999923706055
2018-12-04,41.5099983215332
2018-12-06,41.33000183105469
2018-12-07,40.439998626708984
2018-12-10,40.43000030517578
2018-12-11,40.439998626708984
2018-12-12,40.650001525878906
2018-12-13,40.61000061035156
2018-12-14,39.689998626708984
2018-12-17,38.880001068115234
2018-12-18,38.88999938964844
2018-12-19,38.33000183105469
2018-12-20,37.70000076293945
2018-12-21,37.130001068115234
2018-12-24,36.09000015258789
2018-12-26,37.650001525878906
2018-12-27,38.0
2018-12-28,37.9900016784668
2018-12-31,38.33000183105469
2019-01-02,38.290000915527344
2019-01-03,37.2400016784668
2019-01-04,38.5
2019-01-07,38.7400016784668
2019-01-08,39.119998931884766
2019-01-09,39.209999084472656
2019-01-10,39.380001068115234
2019-01-11,39.41999816894531
2019-01-14,39.189998626708984
2019-01-15,39.400001525878906
2019-01-16,39.459999084472656
2019-01-17,39.790000915527344
2019-01-18,40.33000183105469
2019-01-22,39.779998779296875
2019-01-23,39.970001220703125
2019-01-24,39.91999816894531
2019-01-25,40.119998931884766
2019-01-28,39.810001373291016
2019-01-29,39.790000915527344
2019-01-30,40.45000076293945
2019-01-31,40.70000076293945
2019-02-01,40.790000915527344
2019-02-04,41.08000183105469
2019-02-05,41.31999969482422
2019-02-06,41.349998474121094
2019-02-07,40.95000076293945
2019-02-08,41.0099983215332
2019-02-11,41.040000915527344
2019-02-12,41.619998931884766
2019-02-13,41.779998779296875
2019-02-14,41.689998626708984
2019-02-15,42.20000076293945
2019-02-19,42.18000030517578
2019-02-20,42.279998779296875
2019-02-21,42.16999816894531
2019-02-22,42.5
2019-02-25,42.560001373291016
2019-02-26,42.5
2019-02-27,42.4900016784668
2019-02-28,42.369998931884766
2019-03-01,42.650001525878906
2019-03-04,42.43000030517578
2019-03-05,42.36000061035156
2019-03-06,42.15999984741211
2019-03-07,41.86000061035156
2019-03-08,41.79999923706055
2019-03-11,42.310001373291016
2019-03-12,42.29999923706055
2019-03-13,42.61000061035156
2019-03-14,42.61000061035156
2019-03-15,42.84000015258789
2019-03-18,43.040000915527344
2019-03-19,42.97999954223633
2019-03-20,42.70000076293945
2019-03-21,43.27000045776367
2019-03-22,42.5099983215332
2019-03-25,42.52000045776367
2019-03-26,42.72999954223633
2019-03-27,42.65999984741211
2019-03-28,42.77000045776367
2019-03-29,43.060001373291016
2019-04-01,43.4900016784668
2019-04-02,43.459999084472656
2019-04-03,43.54999923706055
2019-04-04,43.7400016784668
2019-04-05,43.959999084472656
2019-04-08,44.060001373291016
2019-04-09,43.689998626708984
2019-04-10,43.849998474121094
2019-04-11,43.84000015258789
2019-04-12,44.060001373291016
2019-04-15,44.13999938964844
2019-04-16,44.189998626708984
2019-04-17,44.16999816894531
2019-04-18,44.310001373291016
2019-04-22,44.2400016784668
2019-04-23,44.45000076293945
2019-04-24,44.34000015258789
2019-04-25,44.060001373291016
2019-04-26,44.16999816894531
2019-04-29,44.220001220703125
2019-04-30,44.29999923706055
2019-05-01,43.970001220703125
2019-05-02,43.86000061035156
2019-05-03,44.2599983215332
2019-05-06,44.0
2019-05-07,43.310001373291016
2019-05-08,43.209999084472656
2019-05-09,43.04999923706055
2019-05-10,43.22999954223633
2019-05-13,42.209999084472656
2019-05-14,42.560001373291016
2019-05-15,42.7599983215332
2019-05-16,43.0099983215332
2019-05-17,42.84000015258789
2019-05-20,42.599998474121094
2019-05-21,42.95000076293945
2019-05-22,42.79999923706055
2019-05-23,42.27000045776367
2019-05-24,42.33000183105469
2019-05-28,41.689998626708984
2019-05-29,41.470001220703125
2019-05-30,41.58000183105469
2019-05-31,40.88999938964844
2019-06-03,41.08000183105469
2019-06-04,42.0099983215332
2019-06-05,42.31999969482422
2019-06-06,42.59000015258789
2019-06-07,42.9900016784668
2019-06-10,43.150001525878906
2019-06-11,43.11000061035156
2019-06-12,43.0
2019-06-13,43.2400016784668
2019-06-14,43.15999984741211
2019-06-17,43.11000061035156
2019-06-18,43.58000183105469
2019-06-19,43.630001068115234
2019-06-20,44.040000915527344
2019-06-21,44.02000045776367
2019-06-24,43.790000915527344
2019-06-25,43.27000045776367
2019-06-26,43.33000183105469
2019-06-27,43.41999816894531
2019-06-28,43.650001525878906
2019-07-01,43.970001220703125
2019-07-02,44.08000183105469
2019-07-03,44.41999816894531
2019-07-05,44.31999969482422
2019-07-08,44.04999923706055
2019-07-09,43.97999954223633
2019-07-10,44.189998626708984
2019-07-11,44.36000061035156
2019-07-12,44.810001373291016
2019-07-15,44.810001373291016
2019-07-16,44.63999938964844
2019-07-17,44.290000915527344
2019-07-18,44.560001373291016
2019-07-19,44.40999984741211
2019-07-22,44.529998779296875
2019-07-23,44.77000045776367
2019-07-24,45.06999969482422
2019-07-25,44.939998626708984
2019-07-26,45.20000076293945
2019-07-29,45.220001220703125
2019-07-30,45.15999984741211
2019-07-31,44.52000045776367
2019-08-01,44.09000015258789
2019-08-02,43.7599983215332
2019-08-05,42.52000045776367
2019-08-06,42.9900016784668
2019-08-07,43.0099983215332
2019-08-08,43.83000183105469
2019-08-09,43.47999954223633
2019-08-12,42.97999954223633
2019-08-13,43.66999816894531
2019-08-14,42.41999816894531
2019-08-15,42.459999084472656
2019-08-16,43.13999938964844
2019-08-19,43.66999816894531
2019-08-20,43.439998626708984
2019-08-21,43.84000015258789
2019-08-22,43.869998931884766
2019-08-23,42.70000076293945
2019-08-26,43.16999816894531
2019-08-27,42.849998474121094
2019-08-28,43.279998779296875
2019-08-29,43.810001373291016
2019-08-30,43.88999938964844
2019-09-03,43.540000915527344
2019-09-04,44.060001373291016
2019-09-05,44.709999084472656
2019-09-06,44.810001373291016
2019-09-09,44.880001068115234
2019-09-10,45.0
2019-09-11,45.290000915527344
2019-09-12,45.41999816894531
2019-09-13,45.38999938964844
2019-09-16,45.11000061035156
2019-09-17,45.27000045776367
2019-09-18,45.29999923706055
2019-09-19,45.2400016784668
2019-09-20,44.970001220703125
2019-09-23,45.029998779296875
2019-09-24,44.65999984741211
2019-09-25,44.97999954223633
2019-09-26,44.93000030517578
2019-09-27,44.88999938964844
2019-09-30,45.09000015258789
2019-10-01,44.45000076293945
2019-10-02,43.650001525878906
2019-10-03,43.900001525878906
2019-10-04,44.4900016784668
2019-10-07,44.29999923706055
2019-10-08,43.689998626708984
2019-10-09,44.06999969482422
2019-10-10,44.5
2019-10-11,45.029998779296875
2019-10-14,44.95000076293945
2019-10-15,45.29999923706055
2019-10-16,45.150001525878906
2019-10-17,45.25
2019-10-18,45.220001220703125
2019-10-21,45.439998626708984
2019-10-22,45.459999084472656
2019-10-23,45.459999084472656
2019-10-24,45.540000915527344
2019-10-25,45.84000015258789
2019-10-28,46.08000183105469
2019-10-29,46.09000015258789
2019-10-30,46.209999084472656
2019-10-31,45.90999984741211
2019-11-01,46.459999084472656
2019-11-04,46.709999084472656
2019-11-05,46.709999084472656
2019-11-06,46.779998779296875
2019-11-07,47.0099983215332
2019-11-08,47.099998474121094
2019-11-11,47.0099983215332
2019-11-12,47.08000183105469
2019-11-13,47.099998474121094
2019-11-14,47.18000030517578
2019-11-15,47.5
2019-11-18,47.5
2019-11-19,47.400001525878906
2019-11-20,47.209999084472656
2019-11-21,47.119998931884766
2019-11-22,47.220001220703125
2019-11-25,47.439998626708984
2019-11-26,47.54999923706055
2019-11-27,47.70000076293945
2019-11-29,47.58000183105469
2019-12-02,47.20000076293945
2019-12-03,46.779998779296875
2019-12-04,47.099998474121094
2019-12-05,47.16999816894531
2019-12-06,47.599998474121094
2019-12-09,47.5099983215332
2019-12-10,47.38999938964844
2019-12-11,47.560001373291016
2019-12-12,48.02000045776367
2019-12-13,48.029998779296875
2019-12-16,48.27000045776367
2019-12-17,48.29999923706055
2019-12-18,48.220001220703125
2019-12-19,48.290000915527344
2019-12-20,48.630001068115234
2019-12-23,48.459999084472656
2019-12-24,48.43000030517578
2019-12-26,48.61000061035156
2019-12-27,48.619998931884766
2019-12-30,48.40999984741211
2019-12-31,48.470001220703125
2020-01-02,48.709999084472656
2020-01-03,48.400001525878906
2020-01-06,48.43000030517578
2020-01-07,48.2599983215332
2020-01-08,48.529998779296875
2020-01-09,48.810001373291016
2020-01-10,48.68000030517578
2020-01-13,48.970001220703125
2020-01-14,49.0
2020-01-15,49.119998931884766
2020-01-16,49.470001220703125
2020-01-17,49.63999938964844
2020-01-21,49.47999954223633
2020-01-22,49.5099983215332
2020-01-23,49.52000045776367
2020-01-24,49.060001373291016
2020-01-27,48.31999969482422
2020-01-28,48.77000045776367
2020-01-29,48.63999938964844
2020-01-30,48.720001220703125
2020-01-31,47.720001220703125
2020-02-03,47.88999938964844
2020-02-04,48.70000076293945
2020-02-05,49.25
2020-02-06,49.400001525878906
2020-02-07,49.0099983215332
2020-02-10,49.220001220703125
2020-02-11,49.279998779296875
2020-02-12,49.58000183105469
2020-02-13,49.5099983215332
2020-02-14,49.560001373291016
2020-02-18,49.279998779296875
2020-02-19,49.5
2020-02-20,49.38999938964844
2020-02-21,49.0099983215332
2020-02-24,47.56999969482422
2020-02-25,46.0
2020-02-26,45.81999969482422
2020-02-27,43.9900016784668
2020-02-28,43.560001373291016
2020-03-02,45.560001373291016
2020-03-03,44.369998931884766
2020-03-04,46.279998779296875
2020-03-05,44.95000076293945
2020-03-06,44.470001220703125
2020-03-09,41.45000076293945
2020-03-10,43.20000076293945
2020-03-11,41.279998779296875
2020-03-12,37.290000915527344
2020-03-13,40.59000015258789
2020-03-16,36.279998779296875
2020-03-17,38.66999816894531
2020-03-18,36.72999954223633
2020-03-19,36.529998779296875
2020-03-20,34.75
2020-03-23,33.650001525878906
2020-03-24,36.47999954223633
2020-03-25,36.97999954223633
2020-03-26,39.29999923706055
2020-03-27,38.189998626708984
2020-03-30,39.5
2020-03-31,38.90999984741211
2020-04-01,37.380001068115234
2020-04-02,38.349998474121094
2020-04-03,37.86000061035156
2020-04-06,40.189998626708984
2020-04-07,40.09000015258789
2020-04-08,41.38999938964844
2020-04-09,41.709999084472656
2020-04-13,41.25
2020-04-14,42.529998779296875
2020-04-15,41.599998474121094
2020-04-16,41.97999954223633
2020-04-17,42.900001525878906
2020-04-20,42.11000061035156
2020-04-21,40.79999923706055
2020-04-22,41.52000045776367
2020-04-23,41.619998931884766
2020-04-24,42.2400016784668
2020-04-27,42.91999816894531
2020-04-28,42.90999984741211
2020-04-29,43.72999954223633
2020-04-30,43.09000015258789
2020-05-01,41.9900016784668
2020-05-04,42.09000015258789
2020-05-05,42.43000030517578
2020-05-06,42.11000061035156
2020-05-07,42.310001373291016
2020-05-08,43.15999984741211
2020-05-11,43.22999954223633
2020-05-12,42.45000076293945
2020-05-13,41.779998779296875
2020-05-14,42.25
2020-05-15,42.36000061035156
2020-05-18,43.540000915527344
2020-05-19,42.970001220703125
2020-05-20,43.52000045776367
2020-05-21,43.15999984741211
2020-05-22,43.220001220703125
2020-05-26,43.720001220703125
2020-05-27,44.47999954223633
2020-05-28,44.5099983215332
2020-05-29,44.779998779296875
2020-06-01,44.720001220703125
2020-06-02,45.099998474121094
2020-06-03,45.7599983215332
2020-06-04,45.65999984741211
2020-06-05,46.7599983215332
2020-06-08,47.130001068115234
2020-06-09,46.790000915527344
2020-06-10,46.630001068115234
2020-06-11,44.040000915527344
2020-06-12,44.380001068115234
2020-06-15,44.72999954223633
2020-06-16,45.689998626708984
2020-06-17,45.58000183105469
2020-06-18,45.59000015258789
2020-06-19,45.349998474121094
2020-06-22,45.4900016784668
2020-06-23,45.56999969482422
2020-06-24,44.58000183105469
2020-06-25,45.02000045776367
2020-06-26,44.06999969482422
2020-06-29,44.83000183105469
2020-06-30,45.4900016784668
2020-07-01,45.5099983215332
2020-07-02,45.7599983215332
2020-07-06,46.369998931884766
2020-07-07,45.970001220703125
2020-07-08,46.16999816894531
2020-07-09,45.70000076293945
2020-07-10,46.119998931884766
2020-07-13,46.0099983215332
2020-07-14,46.7400016784668
2020-07-15,47.08000183105469
2020-07-16,47.09000015258789
2020-07-17,47.34000015258789
2020-07-20,47.36000061035156
2020-07-21,47.470001220703125
2020-07-22,47.75
2020-07-23,47.29999923706055
2020-07-24,46.93000030517578
2020-07-27,47.310001373291016
2020-07-28,47.040000915527344
2020-07-29,47.439998626708984
2020-07-30,47.369998931884766
2020-07-31,47.52000045776367
2020-08-03,48.0
2020-08-04,48.16999816894531
2020-08-05,48.36000061035156
2020-08-06,48.529998779296875
2020-08-07,48.72999954223633
2020-08-10,49.099998474121094
2020-08-11,48.869998931884766
2020-08-12,49.529998779296875
2020-08-13,49.43000030517578
2020-08-14,49.47999954223633
2020-08-17,49.650001525878906
2020-08-18,49.61000061035156
2020-08-19,49.52000045776367
2020-08-20,49.560001373291016
2020-08-21,49.75
2020-08-24,50.209999084472656
2020-08-25,50.20000076293945
2020-08-26,50.400001525878906
2020-08-27,50.5
2020-08-28,50.7599983215332
2020-08-31,50.619998931884766
2020-09-01,50.91999816894531
2020-09-02,51.779998779296875
2020-09-03,50.15999984741211
2020-09-04,49.900001525878906
2020-09-08,48.70000076293945
2020-09-09,49.599998474121094
2020-09-10,48.81999969482422
2020-09-11,49.150001525878906
2020-09-14,49.810001373291016
2020-09-15,50.0
2020-09-16,49.81999969482422
2020-09-17,49.58000183105469
2020-09-18,49.15999984741211
2020-09-21,48.5099983215332
2020-09-22,48.86000061035156
2020-09-23,47.9900016784668
2020-09-24,48.13999938964844
2020-09-25,48.84000015258789
2020-09-28,49.52000045776367
2020-09-29,49.209999084472656
2020-09-30,49.56999969482422
2020-10-01,49.70000076293945
2020-10-02,49.29999923706055
2020-10-05,50.11000061035156
2020-10-06,49.560001373291016
2020-10-07,50.439998626708984
2020-10-08,50.79999923706055
2020-10-09,51.20000076293945
2020-10-12,51.790000915527344
2020-10-13,51.529998779296875
2020-10-14,51.31999969482422
2020-10-15,51.27000045776367
2020-10-16,51.38999938964844
2020-10-19,50.560001373291016
2020-10-20,50.720001220703125
2020-10-21,50.47999954223633
2020-10-22,50.63999938964844
2020-10-23,50.68000030517578
2020-10-26,49.77000045776367
2020-10-27,49.279998779296875
2020-10-28,47.790000915527344
2020-10-29,48.16999816894531
2020-10-30,47.72999954223633
2020-11-02,48.47999954223633
2020-11-03,49.40999984741211
2020-11-04,50.13999938964844
2020-11-05,51.02000045776367
2020-11-06,51.0099983215332
2020-11-09,51.38999938964844
2020-11-10,51.83000183105469
2020-11-11,52.08000183105469
2020-11-12,51.58000183105469
2020-11-13,52.29999923706055
2020-11-16,52.900001525878906
2020-11-17,52.66999816894531
