,BICK
2014-01-10,23.799999237060547
2014-01-13,23.920000076293945
2014-01-14,23.84000015258789
2014-01-15,23.90999984741211
2014-01-16,23.950000762939453
2014-01-17,23.950000762939453
2014-01-21,23.780000686645508
2014-01-22,24.030000686645508
2014-01-23,23.469999313354492
2014-01-24,22.65999984741211
2014-01-27,22.610000610351562
2014-01-28,22.829999923706055
2014-01-29,22.579999923706055
2014-01-30,22.719999313354492
2014-01-31,22.6200008392334
2014-02-03,21.959999084472656
2014-02-04,22.3700008392334
2014-02-05,22.229999542236328
2014-02-06,22.639999389648438
2014-02-07,22.829999923706055
2014-02-10,22.719999313354492
2014-02-11,22.950000762939453
2014-02-12,23.059999465942383
2014-02-13,22.969999313354492
2014-02-14,22.969999313354492
2014-02-18,22.969999313354492
2014-02-19,22.969999313354492
2014-02-20,23.260000228881836
2014-02-21,23.34000015258789
2014-02-24,23.530000686645508
2014-02-25,23.190000534057617
2014-02-26,23.450000762939453
2014-02-27,23.780000686645508
2014-02-28,23.559999465942383
2014-03-03,23.25
2014-03-04,23.530000686645508
2014-03-05,23.709999084472656
2014-03-06,24.010000228881836
2014-03-07,23.739999771118164
2014-03-10,23.489999771118164
2014-03-11,23.729999542236328
2014-03-12,23.170000076293945
2014-03-13,22.780000686645508
2014-03-14,22.860000610351562
2014-03-17,23.1200008392334
2014-03-18,23.239999771118164
2014-03-19,23.239999771118164
2014-03-20,23.139999389648438
2014-03-21,23.40999984741211
2014-03-24,23.549999237060547
2014-03-25,23.700000762939453
2014-03-26,23.780000686645508
2014-03-27,24.1299991607666
2014-03-28,24.329999923706055
2014-03-31,24.329999923706055
2014-04-01,24.90999984741211
2014-04-02,25.010000228881836
2014-04-03,24.600000381469727
2014-04-04,24.68000030517578
2014-04-07,24.799999237060547
2014-04-08,25.049999237060547
2014-04-09,25.329999923706055
2014-04-10,24.979999542236328
2014-04-11,24.889999389648438
2014-04-14,24.959999084472656
2014-04-15,24.479999542236328
2014-04-16,24.739999771118164
2014-04-17,24.950000762939453
2014-04-21,24.950000762939453
2014-04-22,24.959999084472656
2014-04-23,24.729999542236328
2014-04-24,24.979999542236328
2014-04-25,24.360000610351562
2014-04-28,24.299999237060547
2014-04-29,24.549999237060547
2014-04-30,24.389999389648438
2014-05-01,24.489999771118164
2014-05-02,24.65999984741211
2014-05-05,24.729999542236328
2014-05-06,24.729999542236328
2014-05-07,24.510000228881836
2014-05-08,24.719999313354492
2014-05-09,24.6200008392334
2014-05-12,25.170000076293945
2014-05-13,25.170000076293945
2014-05-14,25.329999923706055
2014-05-15,25.020000457763672
2014-05-16,25.489999771118164
2014-05-19,25.649999618530273
2014-05-20,25.3700008392334
2014-05-21,25.579999923706055
2014-05-22,25.760000228881836
2014-05-23,25.940000534057617
2014-05-27,25.719999313354492
2014-05-28,25.850000381469727
2014-05-29,25.860000610351562
2014-05-30,25.530000686645508
2014-06-02,25.639999389648438
2014-06-03,25.709999084472656
2014-06-04,25.700000762939453
2014-06-05,25.93000030517578
2014-06-06,26.18000030517578
2014-06-09,26.56999969482422
2014-06-10,26.610000610351562
2014-06-11,26.719999313354492
2014-06-12,26.719999313354492
2014-06-13,26.530000686645508
2014-06-16,26.5
2014-06-17,26.559999465942383
2014-06-18,26.799999237060547
2014-06-19,26.799999237060547
2014-06-20,26.56999969482422
2014-06-23,26.559999465942383
2014-06-24,26.719999313354492
2014-06-25,26.450000762939453
2014-06-26,26.450000762939453
2014-06-27,26.420000076293945
2014-06-30,26.59000015258789
2014-07-01,26.969999313354492
2014-07-02,26.93000030517578
2014-07-03,26.93000030517578
2014-07-07,26.989999771118164
2014-07-08,26.989999771118164
2014-07-09,26.360000610351562
2014-07-10,26.06999969482422
2014-07-11,26.200000762939453
2014-07-14,26.350000381469727
2014-07-15,26.309999465942383
2014-07-16,26.549999237060547
2014-07-17,26.170000076293945
2014-07-18,26.469999313354492
2014-07-21,26.709999084472656
2014-07-22,27.170000076293945
2014-07-23,27.1200008392334
2014-07-24,27.1200008392334
2014-07-25,27.25
2014-07-28,27.389999389648438
2014-07-29,27.389999389648438
2014-07-30,27.15999984741211
2014-07-31,26.700000762939453
2014-08-01,26.81999969482422
2014-08-04,27.059999465942383
2014-08-05,26.59000015258789
2014-08-06,26.6200008392334
2014-08-07,26.56999969482422
2014-08-08,26.399999618530273
2014-08-11,26.780000686645508
2014-08-12,26.790000915527344
2014-08-13,26.8700008392334
2014-08-14,26.90999984741211
2014-08-15,26.979999542236328
2014-08-18,27.25
2014-08-19,27.420000076293945
2014-08-20,27.34000015258789
2014-08-21,27.1299991607666
2014-08-22,27.100000381469727
2014-08-25,27.149999618530273
2014-08-26,27.420000076293945
2014-08-27,27.6299991607666
2014-08-28,27.440000534057617
2014-08-29,27.56999969482422
2014-09-02,27.729999542236328
2014-09-03,28.010000228881836
2014-09-04,28.010000228881836
2014-09-05,27.90999984741211
2014-09-08,27.65999984741211
2014-09-09,27.290000915527344
2014-09-10,27.040000915527344
2014-09-11,27.079999923706055
2014-09-12,26.780000686645508
2014-09-15,26.520000457763672
2014-09-16,26.469999313354492
2014-09-17,26.989999771118164
2014-09-18,26.639999389648438
2014-09-19,26.65999984741211
2014-09-22,26.040000915527344
2014-09-23,25.75
2014-09-24,26.06999969482422
2014-09-25,25.31999969482422
2014-09-26,25.670000076293945
2014-09-29,25.110000610351562
2014-09-30,24.899999618530273
2014-10-01,24.3700008392334
2014-10-02,24.3700008392334
2014-10-03,24.479999542236328
2014-10-06,25.010000228881836
2014-10-07,24.899999618530273
2014-10-08,25.209999084472656
2014-10-09,25.049999237060547
2014-10-10,24.450000762939453
2014-10-13,24.8799991607666
2014-10-14,24.770000457763672
2014-10-15,24.360000610351562
2014-10-16,24.049999237060547
2014-10-17,24.3799991607666
2014-10-20,24.40999984741211
2014-10-21,24.40999984741211
2014-10-22,24.360000610351562
2014-10-23,24.270000457763672
2014-10-24,24.440000534057617
2014-10-27,24.09000015258789
2014-10-28,24.65999984741211
2014-10-29,24.770000457763672
2014-10-30,25.149999618530273
2014-10-31,25.329999923706055
2014-11-03,25.040000915527344
2014-11-04,24.920000076293945
2014-11-05,24.950000762939453
2014-11-06,24.739999771118164
2014-11-07,24.790000915527344
2014-11-10,24.84000015258789
2014-11-11,24.8799991607666
2014-11-12,24.8799991607666
2014-11-13,24.75
2014-11-14,24.75
2014-11-17,24.540000915527344
2014-11-18,24.700000762939453
2014-11-19,24.350000381469727
2014-11-20,24.600000381469727
2014-11-21,25.1200008392334
2014-11-24,25.190000534057617
2014-11-25,25.239999771118164
2014-11-26,25.43000030517578
2014-11-28,25.229999542236328
2014-12-01,24.56999969482422
2014-12-02,24.610000610351562
2014-12-03,24.729999542236328
2014-12-04,24.81999969482422
2014-12-05,24.81999969482422
2014-12-08,24.440000534057617
2014-12-09,24.25
2014-12-10,23.899999618530273
2014-12-11,23.860000610351562
2014-12-12,23.3799991607666
2014-12-15,23.100000381469727
2014-12-16,22.799999237060547
2014-12-17,23.299999237060547
2014-12-18,23.59000015258789
2014-12-19,23.68000030517578
2014-12-22,23.860000610351562
2014-12-23,23.549999237060547
2014-12-24,23.43000030517578
2014-12-26,23.549999237060547
2014-12-29,23.610000610351562
2014-12-30,23.489999771118164
2014-12-31,23.540000915527344
2015-01-02,23.43000030517578
2015-01-05,23.1299991607666
2015-01-06,22.889999389648438
2015-01-07,23.299999237060547
2015-01-08,23.649999618530273
2015-01-09,23.579999923706055
2015-01-12,23.31999969482422
2015-01-13,23.43000030517578
2015-01-14,23.329999923706055
2015-01-15,23.639999389648438
2015-01-16,23.729999542236328
2015-01-20,23.65999984741211
2015-01-21,24.18000030517578
2015-01-22,24.489999771118164
2015-01-23,24.479999542236328
2015-01-26,24.549999237060547
2015-01-27,24.549999237060547
2015-01-28,24.350000381469727
2015-01-29,24.15999984741211
2015-01-30,23.68000030517578
2015-02-02,23.84000015258789
2015-02-03,24.280000686645508
2015-02-04,24.459999084472656
2015-02-05,24.149999618530273
2015-02-06,23.68000030517578
2015-02-09,23.479999542236328
2015-02-10,23.530000686645508
2015-02-11,23.1200008392334
2015-02-12,23.719999313354492
2015-02-13,23.989999771118164
2015-02-17,24.0
2015-02-18,23.889999389648438
2015-02-19,23.899999618530273
2015-02-20,23.959999084472656
2015-02-23,23.959999084472656
2015-02-24,23.6200008392334
2015-02-25,23.90999984741211
2015-02-26,24.290000915527344
2015-02-27,24.15999984741211
2015-03-02,24.239999771118164
2015-03-03,23.899999618530273
2015-03-04,23.530000686645508
2015-03-05,23.440000534057617
2015-03-06,23.239999771118164
2015-03-09,23.059999465942383
2015-03-10,22.690000534057617
2015-03-11,22.56999969482422
2015-03-12,22.809999465942383
2015-03-13,22.100000381469727
2015-03-16,22.489999771118164
2015-03-17,22.690000534057617
2015-03-18,23.360000610351562
2015-03-19,23.020000457763672
2015-03-20,23.299999237060547
2015-03-23,23.440000534057617
2015-03-24,23.56999969482422
2015-03-25,23.209999084472656
2015-03-26,22.809999465942383
2015-03-27,23.020000457763672
2015-03-30,23.270000457763672
2015-03-31,23.270000457763672
2015-04-01,23.459999084472656
2015-04-02,23.760000228881836
2015-04-06,23.760000228881836
2015-04-07,23.760000228881836
2015-04-08,24.600000381469727
2015-04-09,24.850000381469727
2015-04-10,24.959999084472656
2015-04-13,25.540000915527344
2015-04-14,25.360000610351562
2015-04-15,25.31999969482422
2015-04-16,25.639999389648438
2015-04-17,25.229999542236328
2015-04-20,25.260000228881836
2015-04-21,25.579999923706055
2015-04-22,25.600000381469727
2015-04-23,25.75
2015-04-24,25.75
2015-04-27,25.969999313354492
2015-04-28,25.940000534057617
2015-04-29,25.8700008392334
2015-04-30,25.450000762939453
2015-05-01,25.969999313354492
2015-05-04,25.68000030517578
2015-05-05,25.690000534057617
2015-05-06,25.690000534057617
2015-05-07,24.959999084472656
2015-05-08,24.959999084472656
2015-05-11,25.399999618530273
2015-05-12,25.399999618530273
2015-05-13,25.239999771118164
2015-05-14,25.25
2015-05-15,25.43000030517578
2015-05-18,25.229999542236328
2015-05-19,25.190000534057617
2015-05-20,25.260000228881836
2015-05-21,25.020000457763672
2015-05-22,25.139999389648438
2015-05-26,24.950000762939453
2015-05-27,24.8700008392334
2015-05-28,24.520000457763672
2015-05-29,24.399999618530273
2015-06-01,24.399999618530273
2015-06-02,24.600000381469727
2015-06-03,24.399999618530273
2015-06-04,24.399999618530273
2015-06-05,24.399999618530273
2015-06-08,24.399999618530273
2015-06-09,24.139999389648438
2015-06-10,24.139999389648438
2015-06-11,24.200000762939453
2015-06-12,24.149999618530273
2015-06-15,23.850000381469727
2015-06-16,23.899999618530273
2015-06-17,23.899999618530273
2015-06-18,23.899999618530273
2015-06-19,24.309999465942383
2015-06-22,24.309999465942383
2015-06-23,24.459999084472656
2015-06-24,24.260000228881836
2015-06-25,24.1299991607666
2015-06-26,24.1299991607666
2015-06-29,23.43000030517578
2015-06-30,23.809999465942383
2015-07-01,23.809999465942383
2015-07-02,23.809999465942383
2015-07-06,23.809999465942383
2015-07-07,22.6299991607666
2015-07-08,22.100000381469727
2015-07-09,22.399999618530273
2015-07-10,22.770000457763672
2015-07-13,23.0
2015-07-14,23.040000915527344
2015-07-15,22.8700008392334
2015-07-16,22.950000762939453
2015-07-17,22.90999984741211
2015-07-20,22.90999984741211
2015-07-21,22.90999984741211
2015-07-22,22.510000228881836
2015-07-23,22.510000228881836
2015-07-24,22.06999969482422
2015-07-27,21.450000762939453
2015-07-28,21.530000686645508
2015-07-29,21.530000686645508
2015-07-30,21.530000686645508
2015-07-31,21.540000915527344
2015-08-03,21.25
2015-08-04,21.25
2015-08-05,21.25
2015-08-06,21.670000076293945
2015-08-07,21.3700008392334
2015-08-10,21.739999771118164
2015-08-11,20.969999313354492
2015-08-12,20.639999389648438
2015-08-13,20.860000610351562
2015-08-14,20.950000762939453
2015-08-17,20.84000015258789
2015-08-18,20.670000076293945
2015-08-19,20.399999618530273
2015-08-20,20.059999465942383
2015-08-21,19.549999237060547
2015-08-24,17.84000015258789
2015-08-25,18.979999542236328
2015-08-26,18.780000686645508
2015-08-27,19.799999237060547
2015-08-28,19.690000534057617
2015-08-31,19.559999465942383
2015-09-01,19.079999923706055
2015-09-02,19.1299991607666
2015-09-03,19.270000457763672
2015-09-04,18.65999984741211
2015-09-08,19.280000686645508
2015-09-09,19.43000030517578
2015-09-10,19.43000030517578
2015-09-11,19.299999237060547
2015-09-14,19.229999542236328
2015-09-15,19.229999542236328
2015-09-16,19.940000534057617
2015-09-17,19.940000534057617
2015-09-18,19.510000228881836
2015-09-21,19.40999984741211
2015-09-22,18.81999969482422
2015-09-23,18.450000762939453
2015-09-24,18.40999984741211
2015-09-25,18.40999984741211
2015-09-28,18.40999984741211
2015-09-29,17.989999771118164
2015-09-30,17.989999771118164
2015-10-01,18.579999923706055
2015-10-02,19.18000030517578
2015-10-05,19.59000015258789
2015-10-06,19.59000015258789
2015-10-07,20.299999237060547
2015-10-08,19.989999771118164
2015-10-09,20.530000686645508
2015-10-12,20.25
2015-10-13,19.889999389648438
2015-10-14,19.889999389648438
2015-10-15,19.889999389648438
2015-10-16,20.280000686645508
2015-10-19,20.549999237060547
2015-10-20,20.549999237060547
2015-10-21,20.549999237060547
2015-10-22,20.549999237060547
2015-10-23,20.549999237060547
2015-10-26,20.540000915527344
2015-10-27,20.350000381469727
2015-10-28,19.920000076293945
2015-10-29,19.920000076293945
2015-10-30,20.290000915527344
2015-11-02,20.290000915527344
2015-11-03,20.709999084472656
2015-11-04,20.700000762939453
2015-11-05,20.700000762939453
2015-11-06,20.469999313354492
2015-11-09,20.469999313354492
2015-11-10,20.270000457763672
2015-11-11,20.399999618530273
2015-11-12,20.200000762939453
2015-11-13,20.200000762939453
2015-11-16,19.90999984741211
2015-11-17,20.09000015258789
2015-11-18,20.100000381469727
2015-11-19,20.479999542236328
2015-11-20,20.8700008392334
2015-11-23,20.68000030517578
2015-11-24,20.670000076293945
2015-11-25,20.670000076293945
2015-11-27,20.670000076293945
2015-11-30,19.93000030517578
2015-12-01,19.979999542236328
2015-12-02,19.889999389648438
2015-12-03,19.979999542236328
2015-12-04,19.979999542236328
2015-12-07,19.979999542236328
2015-12-08,19.3799991607666
2015-12-09,19.530000686645508
2015-12-10,19.5
2015-12-11,19.5
2015-12-14,18.799999237060547
2015-12-15,19.1299991607666
2015-12-16,19.600000381469727
2015-12-17,19.600000381469727
2015-12-18,19.0
2015-12-21,18.93000030517578
2015-12-22,19.1200008392334
2015-12-23,19.229999542236328
2015-12-24,19.229999542236328
2015-12-28,19.229999542236328
2015-12-29,19.309999465942383
2015-12-30,18.989999771118164
2015-12-31,18.989999771118164
2016-01-04,18.559999465942383
2016-01-05,18.670000076293945
2016-01-06,18.670000076293945
2016-01-07,17.90999984741211
2016-01-08,17.90999984741211
2016-01-11,17.43000030517578
2016-01-12,17.43000030517578
2016-01-13,17.520000457763672
2016-01-14,17.559999465942383
2016-01-15,16.790000915527344
2016-01-19,17.059999465942383
2016-01-20,17.059999465942383
2016-01-21,16.56999969482422
2016-01-22,16.56999969482422
2016-01-25,16.989999771118164
2016-01-26,16.989999771118164
2016-01-27,16.940000534057617
2016-01-28,17.06999969482422
2016-01-29,17.600000381469727
2016-02-01,17.399999618530273
2016-02-02,16.940000534057617
2016-02-03,16.739999771118164
2016-02-04,17.450000762939453
2016-02-05,17.18000030517578
2016-02-08,16.889999389648438
2016-02-09,16.65999984741211
2016-02-10,16.81999969482422
2016-02-11,16.81999969482422
2016-02-12,16.81999969482422
2016-02-16,16.860000610351562
2016-02-17,16.860000610351562
2016-02-18,16.860000610351562
2016-02-19,16.860000610351562
2016-02-22,16.860000610351562
2016-02-23,16.860000610351562
2016-02-24,16.860000610351562
2016-02-25,16.860000610351562
2016-02-26,16.860000610351562
2016-02-29,17.290000915527344
2016-03-01,17.700000762939453
2016-03-02,17.700000762939453
2016-03-03,18.739999771118164
2016-03-04,19.209999084472656
2016-03-07,19.110000610351562
2016-03-08,18.90999984741211
2016-03-09,18.90999984741211
2016-03-10,18.719999313354492
2016-03-11,19.3799991607666
2016-03-14,19.3799991607666
2016-03-15,19.010000228881836
2016-03-16,19.010000228881836
2016-03-17,19.010000228881836
2016-03-18,19.8799991607666
2016-03-21,20.06999969482422
2016-03-22,20.06999969482422
2016-03-23,19.670000076293945
2016-03-24,19.510000228881836
2016-03-28,19.549999237060547
2016-03-29,19.829999923706055
2016-03-30,20.15999984741211
2016-03-31,19.989999771118164
2016-04-01,19.719999313354492
2016-04-04,19.719999313354492
2016-04-05,19.440000534057617
2016-04-06,19.440000534057617
2016-04-07,19.260000228881836
2016-04-08,19.639999389648438
2016-04-11,19.8799991607666
2016-04-12,20.239999771118164
2016-04-13,20.239999771118164
2016-04-14,20.690000534057617
2016-04-15,20.649999618530273
2016-04-18,20.59000015258789
2016-04-19,20.93000030517578
2016-04-20,20.760000228881836
2016-04-21,20.760000228881836
2016-04-22,20.559999465942383
2016-04-25,20.5
2016-04-26,20.56999969482422
2016-04-27,20.739999771118164
2016-04-28,20.639999389648438
2016-04-29,20.639999389648438
2016-05-02,20.399999618530273
2016-05-03,20.219999313354492
2016-05-04,20.219999313354492
2016-05-05,19.719999313354492
2016-05-06,19.719999313354492
2016-05-09,19.719999313354492
2016-05-10,19.719999313354492
2016-05-11,19.889999389648438
2016-05-12,19.889999389648438
2016-05-13,19.799999237060547
2016-05-16,19.799999237060547
2016-05-17,19.799999237060547
2016-05-18,19.450000762939453
2016-05-19,19.149999618530273
2016-05-20,19.149999618530273
2016-05-23,19.260000228881836
2016-05-24,19.360000610351562
2016-05-25,19.639999389648438
2016-05-26,19.639999389648438
2016-05-27,19.780000686645508
2016-05-31,19.809999465942383
2016-06-01,19.719999313354492
2016-06-02,19.940000534057617
2016-06-03,19.989999771118164
2016-06-06,20.290000915527344
2016-06-07,20.290000915527344
2016-06-08,20.75
2016-06-09,20.540000915527344
2016-06-10,20.260000228881836
2016-06-13,19.729999542236328
2016-06-14,19.729999542236328
2016-06-15,19.940000534057617
2016-06-16,19.600000381469727
2016-06-17,19.889999389648438
2016-06-20,19.889999389648438
2016-06-21,20.280000686645508
2016-06-22,20.31999969482422
2016-06-23,20.31999969482422
2016-06-24,19.649999618530273
2016-06-27,19.81999969482422
2016-06-28,19.969999313354492
2016-06-29,19.969999313354492
2016-06-30,20.700000762939453
2016-07-01,21.030000686645508
2016-07-05,20.520000457763672
2016-07-06,20.399999618530273
2016-07-07,20.510000228881836
2016-07-08,20.510000228881836
2016-07-11,21.200000762939453
2016-07-12,21.670000076293945
2016-07-13,21.489999771118164
2016-07-14,21.489999771118164
2016-07-15,21.489999771118164
2016-07-18,21.489999771118164
2016-07-19,21.719999313354492
2016-07-20,21.860000610351562
2016-07-21,21.690000534057617
2016-07-22,21.690000534057617
2016-07-25,21.690000534057617
2016-07-26,21.760000228881836
2016-07-27,21.899999618530273
2016-07-28,21.860000610351562
2016-07-29,21.860000610351562
2016-08-01,21.860000610351562
2016-08-02,21.729999542236328
2016-08-03,21.81999969482422
2016-08-04,21.979999542236328
2016-08-05,22.170000076293945
2016-08-08,22.170000076293945
2016-08-09,22.170000076293945
2016-08-10,22.5
2016-08-11,22.780000686645508
2016-08-12,22.770000457763672
2016-08-15,23.110000610351562
2016-08-16,23.049999237060547
2016-08-17,22.639999389648438
2016-08-18,22.889999389648438
2016-08-19,22.799999237060547
2016-08-22,22.540000915527344
2016-08-23,22.670000076293945
2016-08-24,22.549999237060547
2016-08-25,22.489999771118164
2016-08-26,22.489999771118164
2016-08-29,22.520000457763672
2016-08-30,22.56999969482422
2016-08-31,22.56999969482422
2016-09-01,22.719999313354492
2016-09-02,22.959999084472656
2016-09-06,23.3799991607666
2016-09-07,23.43000030517578
2016-09-08,23.3700008392334
2016-09-09,22.760000228881836
2016-09-12,23.0
2016-09-13,22.260000228881836
2016-09-14,22.440000534057617
2016-09-15,22.5
2016-09-16,22.459999084472656
2016-09-19,22.579999923706055
2016-09-20,22.739999771118164
2016-09-21,22.739999771118164
2016-09-22,23.260000228881836
2016-09-23,23.030000686645508
2016-09-26,23.030000686645508
2016-09-27,22.889999389648438
2016-09-28,22.889999389648438
2016-09-29,22.93000030517578
2016-09-30,22.969999313354492
2016-10-03,23.100000381469727
2016-10-04,22.850000381469727
2016-10-05,22.850000381469727
2016-10-06,23.219999313354492
2016-10-07,23.229999542236328
2016-10-10,23.469999313354492
2016-10-11,23.010000228881836
2016-10-12,23.010000228881836
2016-10-13,22.8799991607666
2016-10-14,22.84000015258789
2016-10-17,22.84000015258789
2016-10-18,23.670000076293945
2016-10-19,23.65999984741211
2016-10-20,23.65999984741211
2016-10-21,23.65999984741211
2016-10-24,23.829999923706055
2016-10-25,23.860000610351562
2016-10-26,23.860000610351562
2016-10-27,23.43000030517578
2016-10-28,23.43000030517578
2016-10-31,23.190000534057617
2016-11-01,22.979999542236328
2016-11-02,22.850000381469727
2016-11-03,22.739999771118164
2016-11-04,22.530000686645508
2016-11-07,23.1200008392334
2016-11-08,23.3700008392334
2016-11-09,23.1299991607666
2016-11-10,23.1299991607666
2016-11-11,21.93000030517578
2016-11-14,21.729999542236328
2016-11-15,21.860000610351562
2016-11-16,21.8799991607666
2016-11-17,21.8700008392334
2016-11-18,21.780000686645508
2016-11-21,21.780000686645508
2016-11-22,22.260000228881836
2016-11-23,22.1200008392334
2016-11-25,22.290000915527344
2016-11-28,22.600000381469727
2016-11-29,22.18000030517578
2016-11-30,22.239999771118164
2016-12-01,21.68000030517578
2016-12-02,21.809999465942383
2016-12-05,21.899999618530273
2016-12-06,22.059999465942383
2016-12-07,22.399999618530273
2016-12-08,22.489999771118164
2016-12-09,22.309999465942383
2016-12-12,22.309999465942383
2016-12-13,22.309999465942383
2016-12-14,22.3700008392334
2016-12-15,22.15999984741211
2016-12-16,21.6299991607666
2016-12-19,21.68000030517578
2016-12-20,21.59000015258789
2016-12-21,21.579999923706055
2016-12-22,21.239999771118164
2016-12-23,21.530000686645508
2016-12-27,21.600000381469727
2016-12-28,21.709999084472656
2016-12-29,21.780000686645508
2016-12-30,21.719999313354492
2017-01-03,22.06999969482422
2017-01-04,22.06999969482422
2017-01-05,22.719999313354492
2017-01-06,22.219999313354492
2017-01-09,22.520000457763672
2017-01-10,22.65999984741211
2017-01-11,22.719999313354492
2017-01-12,22.719999313354492
2017-01-13,23.270000457763672
2017-01-17,23.170000076293945
2017-01-18,22.920000076293945
2017-01-19,23.079999923706055
2017-01-20,23.040000915527344
2017-01-23,23.299999237060547
2017-01-24,23.40999984741211
2017-01-25,23.610000610351562
2017-01-26,23.610000610351562
2017-01-27,23.56999969482422
2017-01-30,23.299999237060547
2017-01-31,23.299999237060547
2017-02-01,23.6200008392334
2017-02-02,23.6200008392334
2017-02-03,23.6200008392334
2017-02-06,23.739999771118164
2017-02-07,23.739999771118164
2017-02-08,23.829999923706055
2017-02-09,23.739999771118164
2017-02-10,24.209999084472656
2017-02-13,24.209999084472656
2017-02-14,24.270000457763672
2017-02-15,24.510000228881836
2017-02-16,24.670000076293945
2017-02-17,24.450000762939453
2017-02-21,24.65999984741211
2017-02-22,24.600000381469727
2017-02-23,24.65999984741211
2017-02-24,24.290000915527344
2017-02-27,24.209999084472656
2017-02-28,24.260000228881836
2017-03-01,24.610000610351562
2017-03-02,24.010000228881836
2017-03-03,24.010000228881836
2017-03-06,24.1299991607666
2017-03-07,24.030000686645508
2017-03-08,23.790000915527344
2017-03-09,23.59000015258789
2017-03-10,23.600000381469727
2017-03-13,24.010000228881836
2017-03-14,24.010000228881836
2017-03-15,24.010000228881836
2017-03-16,24.84000015258789
2017-03-17,24.68000030517578
2017-03-20,24.950000762939453
2017-03-21,24.950000762939453
2017-03-22,24.950000762939453
2017-03-23,24.690000534057617
2017-03-24,24.860000610351562
2017-03-27,24.860000610351562
2017-03-28,24.850000381469727
2017-03-29,24.850000381469727
2017-03-30,24.850000381469727
2017-03-31,24.510000228881836
2017-04-03,24.510000228881836
2017-04-04,24.510000228881836
2017-04-05,24.90999984741211
2017-04-06,24.600000381469727
2017-04-07,24.600000381469727
2017-04-10,24.600000381469727
2017-04-11,24.059999465942383
2017-04-12,24.059999465942383
2017-04-13,24.059999465942383
2017-04-17,24.299999237060547
2017-04-18,24.290000915527344
2017-04-19,24.190000534057617
2017-04-20,24.100000381469727
2017-04-21,24.100000381469727
2017-04-24,24.100000381469727
2017-04-25,24.829999923706055
2017-04-26,24.530000686645508
2017-04-27,24.40999984741211
2017-04-28,24.40999984741211
2017-05-01,24.56999969482422
2017-05-02,24.700000762939453
2017-05-03,24.610000610351562
2017-05-04,24.469999313354492
2017-05-05,24.469999313354492
2017-05-08,24.469999313354492
2017-05-09,25.0
2017-05-10,25.010000228881836
2017-05-11,25.5
2017-05-12,25.600000381469727
2017-05-15,26.170000076293945
2017-05-16,26.100000381469727
2017-05-17,26.06999969482422
2017-05-18,24.969999313354492
2017-05-19,25.649999618530273
2017-05-22,25.65999984741211
2017-05-23,25.6200008392334
2017-05-24,25.649999618530273
2017-05-25,25.90999984741211
2017-05-26,26.059999465942383
2017-05-30,26.0
2017-05-31,25.889999389648438
2017-06-01,26.059999465942383
2017-06-02,26.079999923706055
2017-06-05,25.959999084472656
2017-06-06,26.09000015258789
2017-06-07,26.18000030517578
2017-06-08,26.110000610351562
2017-06-09,25.959999084472656
2017-06-12,25.600000381469727
2017-06-13,25.770000457763672
2017-06-14,25.799999237060547
2017-06-15,25.59000015258789
2017-06-16,25.610000610351562
2017-06-19,25.920000076293945
2017-06-20,25.420000076293945
2017-06-21,25.440000534057617
2017-06-22,25.540000915527344
2017-06-23,25.700000762939453
2017-06-26,25.989999771118164
2017-06-27,25.610000610351562
2017-06-28,25.850000381469727
2017-06-29,25.770000457763672
2017-06-30,26.0
2017-07-03,26.030000686645508
2017-07-05,25.979999542236328
2017-07-06,25.760000228881836
2017-07-07,25.8799991607666
2017-07-10,26.100000381469727
2017-07-11,26.350000381469727
2017-07-12,26.8700008392334
2017-07-13,26.940000534057617
2017-07-14,27.290000915527344
2017-07-17,27.149999618530273
2017-07-18,27.469999313354492
2017-07-19,27.540000915527344
2017-07-20,27.75
2017-07-21,27.649999618530273
2017-07-24,27.799999237060547
2017-07-25,27.8700008392334
2017-07-26,28.1200008392334
2017-07-27,27.940000534057617
2017-07-28,27.760000228881836
2017-07-31,27.920000076293945
2017-08-01,28.100000381469727
2017-08-02,28.06999969482422
2017-08-03,27.889999389648438
2017-08-04,27.920000076293945
2017-08-07,28.190000534057617
2017-08-08,28.09000015258789
2017-08-09,27.860000610351562
2017-08-10,27.09000015258789
2017-08-11,27.110000610351562
2017-08-14,27.299999237060547
2017-08-15,27.43000030517578
2017-08-16,27.690000534057617
2017-08-17,27.270000457763672
2017-08-18,27.3700008392334
2017-08-21,27.549999237060547
2017-08-22,27.860000610351562
2017-08-23,27.969999313354492
2017-08-24,28.270000457763672
2017-08-25,28.399999618530273
2017-08-28,28.389999389648438
2017-08-29,28.31999969482422
2017-08-30,28.420000076293945
2017-08-31,28.489999771118164
2017-09-01,28.889999389648438
2017-09-05,28.520000457763672
2017-09-06,28.8700008392334
2017-09-07,29.049999237060547
2017-09-08,28.780000686645508
2017-09-11,29.229999542236328
2017-09-12,29.299999237060547
2017-09-13,29.3700008392334
2017-09-14,29.540000915527344
2017-09-15,29.690000534057617
2017-09-18,29.84000015258789
2017-09-19,29.899999618530273
2017-09-20,29.559999465942383
2017-09-21,29.479999542236328
2017-09-22,29.360000610351562
2017-09-25,28.649999618530273
2017-09-26,28.709999084472656
2017-09-27,28.459999084472656
2017-09-28,28.530000686645508
2017-09-29,29.0
2017-10-02,29.149999618530273
2017-10-03,29.6299991607666
2017-10-04,29.690000534057617
