,BIDU
2011-01-18,108.1500015258789
2011-01-19,107.30999755859375
2011-01-20,105.66000366210938
2011-01-21,105.0999984741211
2011-01-24,106.36000061035156
2011-01-25,105.88999938964844
2011-01-26,107.94999694824219
2011-01-27,109.05000305175781
2011-01-28,106.54000091552734
2011-01-31,108.62999725341797
2011-02-01,118.7300033569336
2011-02-02,118.0199966430664
2011-02-03,118.5
2011-02-04,117.68000030517578
2011-02-07,118.95999908447266
2011-02-08,119.83999633789062
2011-02-09,123.01000213623047
2011-02-10,125.79000091552734
2011-02-11,129.5800018310547
2011-02-14,128.80999755859375
2011-02-15,128.0399932861328
2011-02-16,128.7100067138672
2011-02-17,128.5399932861328
2011-02-18,126.80000305175781
2011-02-22,120.27999877929688
2011-02-23,115.9000015258789
2011-02-24,118.80999755859375
2011-02-25,120.58999633789062
2011-02-28,121.16000366210938
2011-03-01,117.83000183105469
2011-03-02,119.48999786376953
2011-03-03,121.8499984741211
2011-03-04,122.33999633789062
2011-03-07,120.18000030517578
2011-03-08,120.18000030517578
2011-03-09,119.75
2011-03-10,120.87000274658203
2011-03-11,124.95999908447266
2011-03-14,124.05999755859375
2011-03-15,122.2300033569336
2011-03-16,120.55999755859375
2011-03-17,121.63999938964844
2011-03-18,120.5
2011-03-21,124.0
2011-03-22,127.08999633789062
2011-03-23,132.5800018310547
2011-03-24,133.47999572753906
2011-03-25,134.9199981689453
2011-03-28,133.6699981689453
2011-03-29,136.0
2011-03-30,136.3800048828125
2011-03-31,137.80999755859375
2011-04-01,138.8300018310547
2011-04-04,143.11000061035156
2011-04-05,141.64999389648438
2011-04-06,137.25
2011-04-07,139.10000610351562
2011-04-08,141.8800048828125
2011-04-11,145.67999267578125
2011-04-12,140.7100067138672
2011-04-13,145.69000244140625
2011-04-14,147.00999450683594
2011-04-15,146.80999755859375
2011-04-18,145.88999938964844
2011-04-19,149.89999389648438
2011-04-20,149.30999755859375
2011-04-21,148.64999389648438
2011-04-25,151.9600067138672
2011-04-26,152.3699951171875
2011-04-27,151.11000061035156
2011-04-28,148.25
2011-04-29,148.52000427246094
2011-05-02,147.47000122070312
2011-05-03,139.83999633789062
2011-05-04,139.00999450683594
2011-05-05,140.19000244140625
2011-05-06,141.25999450683594
2011-05-09,142.6199951171875
2011-05-10,142.24000549316406
2011-05-11,138.89999389648438
2011-05-12,138.1999969482422
2011-05-13,131.27999877929688
2011-05-16,127.7699966430664
2011-05-17,131.80999755859375
2011-05-18,131.83999633789062
2011-05-19,135.8800048828125
2011-05-20,134.69000244140625
2011-05-23,129.47000122070312
2011-05-24,129.25999450683594
2011-05-25,129.5399932861328
2011-05-26,129.9499969482422
2011-05-27,133.92999267578125
2011-05-31,135.7100067138672
2011-06-01,132.47000122070312
2011-06-02,138.49000549316406
2011-06-03,133.2100067138672
2011-06-06,126.97000122070312
2011-06-07,124.81999969482422
2011-06-08,120.66999816894531
2011-06-09,123.20999908447266
2011-06-10,121.69000244140625
2011-06-13,118.02999877929688
2011-06-14,124.81999969482422
2011-06-15,118.83999633789062
2011-06-16,116.23999786376953
2011-06-17,117.68000030517578
2011-06-20,118.27999877929688
2011-06-21,127.70999908447266
2011-06-22,124.87000274658203
2011-06-23,129.22000122070312
2011-06-24,128.67999267578125
2011-06-27,133.1699981689453
2011-06-28,136.1699981689453
2011-06-29,137.5800018310547
2011-06-30,140.1300048828125
2011-07-01,143.35000610351562
2011-07-05,145.8699951171875
2011-07-06,145.83999633789062
2011-07-07,147.00999450683594
2011-07-08,147.77999877929688
2011-07-11,142.39999389648438
2011-07-12,138.94000244140625
2011-07-13,142.2899932861328
2011-07-14,140.82000732421875
2011-07-15,146.92999267578125
2011-07-18,148.1300048828125
2011-07-19,152.55999755859375
2011-07-20,154.99000549316406
2011-07-21,150.1699981689453
2011-07-22,154.0
2011-07-25,156.5399932861328
2011-07-26,164.36000061035156
2011-07-27,161.24000549316406
2011-07-28,158.33999633789062
2011-07-29,157.07000732421875
2011-08-01,158.92999267578125
2011-08-02,152.9199981689453
2011-08-03,152.42999267578125
2011-08-04,143.9199981689453
2011-08-05,140.99000549316406
2011-08-08,130.4499969482422
2011-08-09,143.63999938964844
2011-08-10,140.7899932861328
2011-08-11,148.14999389648438
2011-08-12,150.14999389648438
2011-08-15,144.63999938964844
2011-08-16,136.9199981689453
2011-08-17,137.9600067138672
2011-08-18,128.77000427246094
2011-08-19,126.9800033569336
2011-08-22,126.6500015258789
2011-08-23,136.36000061035156
2011-08-24,133.67999267578125
2011-08-25,133.08999633789062
2011-08-26,139.6999969482422
2011-08-29,143.3000030517578
2011-08-30,148.35000610351562
2011-08-31,145.77999877929688
2011-09-01,144.2899932861328
2011-09-02,140.4499969482422
2011-09-06,143.19000244140625
2011-09-07,146.0500030517578
2011-09-08,147.00999450683594
2011-09-09,143.6300048828125
2011-09-12,144.22999572753906
2011-09-13,144.5800018310547
2011-09-14,147.47999572753906
2011-09-15,147.1699981689453
2011-09-16,146.9499969482422
2011-09-19,145.63999938964844
2011-09-20,139.92999267578125
2011-09-21,138.3300018310547
2011-09-22,123.18000030517578
2011-09-23,123.4000015258789
2011-09-26,122.55999755859375
2011-09-27,127.72000122070312
2011-09-28,121.41999816894531
2011-09-29,110.29000091552734
2011-09-30,106.91000366210938
2011-10-03,105.16000366210938
2011-10-04,110.08999633789062
2011-10-05,111.16999816894531
2011-10-06,120.88999938964844
2011-10-07,119.20999908447266
2011-10-10,124.54000091552734
2011-10-11,129.47000122070312
2011-10-12,130.8300018310547
2011-10-13,132.97000122070312
2011-10-14,137.60000610351562
2011-10-17,135.61000061035156
2011-10-18,132.3699951171875
2011-10-19,126.2300033569336
2011-10-20,123.87000274658203
2011-10-21,122.16000366210938
2011-10-24,132.02000427246094
2011-10-25,127.9800033569336
2011-10-26,130.8000030517578
2011-10-27,138.38999938964844
2011-10-28,144.6199951171875
2011-10-31,140.17999267578125
2011-11-01,135.0500030517578
2011-11-02,140.5500030517578
2011-11-03,143.5
2011-11-04,143.17999267578125
2011-11-07,140.77999877929688
2011-11-08,141.94000244140625
2011-11-09,136.1699981689453
2011-11-10,135.67999267578125
2011-11-11,137.75999450683594
2011-11-14,138.8800048828125
2011-11-15,140.74000549316406
2011-11-16,138.10000610351562
2011-11-17,131.10000610351562
2011-11-18,126.93000030517578
2011-11-21,124.16999816894531
2011-11-22,124.27999877929688
2011-11-23,119.55000305175781
2011-11-25,119.91000366210938
2011-11-28,126.80999755859375
2011-11-29,124.91999816894531
2011-11-30,130.99000549316406
2011-12-01,134.8300018310547
2011-12-02,134.08999633789062
2011-12-05,134.6300048828125
2011-12-06,131.25
2011-12-07,129.3300018310547
2011-12-08,126.62999725341797
2011-12-09,130.52000427246094
2011-12-12,127.6500015258789
2011-12-13,122.22000122070312
2011-12-14,117.97000122070312
2011-12-15,114.33999633789062
2011-12-16,114.5199966430664
2011-12-19,111.44999694824219
2011-12-20,118.4000015258789
2011-12-21,112.97000122070312
2011-12-22,115.55999755859375
2011-12-23,117.80999755859375
2011-12-27,116.25
2011-12-28,116.5
2011-12-29,114.72000122070312
2011-12-30,116.47000122070312
2012-01-03,124.29000091552734
2012-01-04,121.98999786376953
2012-01-05,123.2699966430664
2012-01-06,121.08999633789062
2012-01-09,120.11000061035156
2012-01-10,126.87999725341797
2012-01-11,128.19000244140625
2012-01-12,128.3000030517578
2012-01-13,127.41000366210938
2012-01-17,128.85000610351562
2012-01-18,126.06999969482422
2012-01-19,123.62000274658203
2012-01-20,122.80000305175781
2012-01-23,123.93000030517578
2012-01-24,121.75
2012-01-25,125.02999877929688
2012-01-26,123.9000015258789
2012-01-27,131.36000061035156
2012-01-30,130.72999572753906
2012-01-31,127.5199966430664
2012-02-01,127.7300033569336
2012-02-02,130.7899932861328
2012-02-03,134.52999877929688
2012-02-06,131.3699951171875
2012-02-07,129.49000549316406
2012-02-08,130.88999938964844
2012-02-09,135.4499969482422
2012-02-10,136.58999633789062
2012-02-13,140.0
2012-02-14,140.86000061035156
2012-02-15,138.32000732421875
2012-02-16,141.8300018310547
2012-02-17,136.89999389648438
2012-02-21,130.63999938964844
2012-02-22,133.7100067138672
2012-02-23,132.85000610351562
2012-02-24,134.88999938964844
2012-02-27,134.5399932861328
2012-02-28,138.2899932861328
2012-02-29,136.6999969482422
2012-03-01,138.8699951171875
2012-03-02,141.42999267578125
2012-03-05,136.66000366210938
2012-03-06,133.27000427246094
2012-03-07,134.94000244140625
2012-03-08,137.19000244140625
2012-03-09,138.52999877929688
2012-03-12,137.8000030517578
2012-03-13,140.17999267578125
2012-03-14,136.50999450683594
2012-03-15,136.33999633789062
2012-03-16,136.08999633789062
2012-03-19,137.94000244140625
2012-03-20,137.35000610351562
2012-03-21,140.61000061035156
2012-03-22,143.72000122070312
2012-03-23,144.32000732421875
2012-03-26,150.8000030517578
2012-03-27,150.02000427246094
2012-03-28,148.08999633789062
2012-03-29,146.41000366210938
2012-03-30,145.77000427246094
2012-04-02,146.6999969482422
2012-04-03,147.05999755859375
2012-04-04,144.69000244140625
2012-04-05,148.25
2012-04-09,148.8000030517578
2012-04-10,144.4199981689453
2012-04-11,146.16000366210938
2012-04-12,151.32000732421875
2012-04-13,151.3800048828125
2012-04-16,147.66000366210938
2012-04-17,147.49000549316406
2012-04-18,147.9199981689453
2012-04-19,144.74000549316406
2012-04-20,144.91000366210938
2012-04-23,139.66000366210938
2012-04-24,135.8300018310547
2012-04-25,134.82000732421875
2012-04-26,133.2100067138672
2012-04-27,134.44000244140625
2012-04-30,132.6999969482422
2012-05-01,133.47999572753906
2012-05-02,134.10000610351562
2012-05-03,133.11000061035156
2012-05-04,130.02000427246094
2012-05-07,127.97000122070312
2012-05-08,127.30999755859375
2012-05-09,123.69999694824219
2012-05-10,123.66000366210938
2012-05-11,122.2300033569336
2012-05-14,121.83000183105469
2012-05-15,123.87000274658203
2012-05-16,122.26000213623047
2012-05-17,117.4000015258789
2012-05-18,115.37000274658203
2012-05-21,121.75
2012-05-22,119.33999633789062
2012-05-23,122.29000091552734
2012-05-24,118.26000213623047
2012-05-25,117.58999633789062
2012-05-29,121.58999633789062
2012-05-30,118.16000366210938
2012-05-31,117.7699966430664
2012-06-01,113.3499984741211
2012-06-04,115.68000030517578
2012-06-05,117.27999877929688
2012-06-06,119.12000274658203
2012-06-07,122.45999908447266
2012-06-08,121.30999755859375
2012-06-11,120.80000305175781
2012-06-12,117.94000244140625
2012-06-13,116.72000122070312
2012-06-14,117.63999938964844
2012-06-15,119.37999725341797
2012-06-18,121.37000274658203
2012-06-19,121.72000122070312
2012-06-20,117.37999725341797
2012-06-21,113.08000183105469
2012-06-22,114.61000061035156
2012-06-25,111.0199966430664
2012-06-26,110.58999633789062
2012-06-27,111.4000015258789
2012-06-28,108.62000274658203
2012-06-29,114.9800033569336
2012-07-02,112.69000244140625
2012-07-03,114.72000122070312
2012-07-05,117.20999908447266
2012-07-06,115.91000366210938
2012-07-09,113.16999816894531
2012-07-10,109.30000305175781
2012-07-11,108.91999816894531
2012-07-12,108.20999908447266
2012-07-13,109.70999908447266
2012-07-16,107.3499984741211
2012-07-17,104.9800033569336
2012-07-18,107.44999694824219
2012-07-19,110.73999786376953
2012-07-20,110.2300033569336
2012-07-23,107.0999984741211
2012-07-24,114.94999694824219
2012-07-25,114.41000366210938
2012-07-26,118.62000274658203
2012-07-27,123.69999694824219
2012-07-30,121.29000091552734
2012-07-31,120.5199966430664
2012-08-01,123.23999786376953
2012-08-02,122.02999877929688
2012-08-03,124.83999633789062
2012-08-06,128.94000244140625
2012-08-07,130.32000732421875
2012-08-08,131.27000427246094
2012-08-09,130.94000244140625
2012-08-10,131.05999755859375
2012-08-13,130.7899932861328
2012-08-14,130.4600067138672
2012-08-15,130.10000610351562
2012-08-16,133.66000366210938
2012-08-17,133.97999572753906
2012-08-20,130.91000366210938
2012-08-21,123.4000015258789
2012-08-22,122.80000305175781
2012-08-23,115.08999633789062
2012-08-24,115.72000122070312
2012-08-27,116.9000015258789
2012-08-28,120.62000274658203
2012-08-29,113.0999984741211
2012-08-30,112.01000213623047
2012-08-31,111.44000244140625
2012-09-04,114.51000213623047
2012-09-05,111.94000244140625
2012-09-06,112.73999786376953
2012-09-07,109.58999633789062
2012-09-10,109.16000366210938
2012-09-11,109.80999755859375
2012-09-12,107.08999633789062
2012-09-13,109.83000183105469
2012-09-14,115.62000274658203
2012-09-17,113.30999755859375
2012-09-18,111.98999786376953
2012-09-19,114.13999938964844
2012-09-20,111.2699966430664
2012-09-21,111.11000061035156
2012-09-24,113.18000030517578
2012-09-25,112.5199966430664
2012-09-26,112.19000244140625
2012-09-27,114.5999984741211
2012-09-28,116.88999938964844
2012-10-01,112.7699966430664
2012-10-02,112.33999633789062
2012-10-03,112.06999969482422
2012-10-04,113.19999694824219
2012-10-05,114.19999694824219
2012-10-08,114.29000091552734
2012-10-09,106.48999786376953
2012-10-10,108.12999725341797
2012-10-11,109.04000091552734
2012-10-12,111.22000122070312
2012-10-15,113.81999969482422
2012-10-16,113.41000366210938
2012-10-17,114.8499984741211
2012-10-18,113.18000030517578
2012-10-19,112.37999725341797
2012-10-22,113.70999908447266
2012-10-23,114.98999786376953
2012-10-24,113.98999786376953
2012-10-25,114.01000213623047
2012-10-26,113.83999633789062
2012-10-31,106.7300033569336
2012-11-01,106.69999694824219
2012-11-02,105.08999633789062
2012-11-05,103.80000305175781
2012-11-06,105.94000244140625
2012-11-07,104.51000213623047
2012-11-08,103.69999694824219
2012-11-09,103.7300033569336
2012-11-12,104.5999984741211
2012-11-13,98.5999984741211
2012-11-14,93.56999969482422
2012-11-15,93.83000183105469
2012-11-16,92.68000030517578
2012-11-19,92.41999816894531
2012-11-20,94.05000305175781
2012-11-21,93.23999786376953
2012-11-23,96.22000122070312
2012-11-26,95.44999694824219
2012-11-27,94.5199966430664
2012-11-28,95.80999755859375
2012-11-29,99.0
2012-11-30,96.30999755859375
2012-12-03,95.9000015258789
2012-12-04,90.23999786376953
2012-12-05,88.12000274658203
2012-12-06,89.0199966430664
2012-12-07,89.36000061035156
2012-12-10,91.75
2012-12-11,94.0999984741211
2012-12-12,96.08999633789062
2012-12-13,95.25
2012-12-14,97.4000015258789
2012-12-17,96.26000213623047
2012-12-18,98.55000305175781
2012-12-19,100.58000183105469
2012-12-20,99.83999633789062
2012-12-21,98.69999694824219
2012-12-24,96.7699966430664
2012-12-26,101.44999694824219
2012-12-27,99.43000030517578
2012-12-28,99.0
2012-12-31,100.29000091552734
2013-01-02,104.12000274658203
2013-01-03,104.9800033569336
2013-01-04,104.6500015258789
2013-01-07,102.29000091552734
2013-01-08,101.08999633789062
2013-01-09,104.33999633789062
2013-01-10,110.56999969482422
2013-01-11,112.97000122070312
2013-01-14,112.63999938964844
2013-01-15,111.66000366210938
2013-01-16,109.93000030517578
2013-01-17,108.43000030517578
2013-01-18,109.83999633789062
2013-01-22,108.91000366210938
2013-01-23,108.30000305175781
2013-01-24,107.91999816894531
2013-01-25,108.01000213623047
2013-01-28,111.38999938964844
2013-01-29,109.44999694824219
2013-01-30,108.9800033569336
2013-01-31,108.30000305175781
2013-02-01,108.61000061035156
2013-02-04,107.19999694824219
2013-02-05,96.37000274658203
2013-02-06,98.37000274658203
2013-02-07,96.2699966430664
2013-02-08,96.86000061035156
2013-02-11,96.37000274658203
2013-02-12,95.52999877929688
2013-02-13,95.91000366210938
2013-02-14,95.18000030517578
2013-02-15,94.31999969482422
2013-02-19,92.18000030517578
2013-02-20,88.44999694824219
2013-02-21,88.7699966430664
2013-02-22,89.18000030517578
2013-02-25,88.01000213623047
2013-02-26,89.7300033569336
2013-02-27,89.3499984741211
2013-02-28,90.76000213623047
2013-03-01,92.55999755859375
2013-03-04,90.26000213623047
2013-03-05,91.37000274658203
2013-03-06,89.93000030517578
2013-03-07,90.41999816894531
2013-03-08,89.22000122070312
2013-03-11,89.43000030517578
2013-03-12,87.75
2013-03-13,87.6500015258789
2013-03-14,86.33000183105469
2013-03-15,85.08000183105469
2013-03-18,85.16999816894531
2013-03-19,84.23999786376953
2013-03-20,86.0999984741211
2013-03-21,85.91999816894531
2013-03-22,86.48999786376953
2013-03-25,85.33000183105469
2013-03-26,86.06999969482422
2013-03-27,88.12999725341797
2013-03-28,87.69999694824219
2013-04-01,87.05000305175781
2013-04-02,88.12000274658203
2013-04-03,85.95999908447266
2013-04-04,85.16000366210938
2013-04-05,83.58999633789062
2013-04-08,84.06999969482422
2013-04-09,84.87000274658203
2013-04-10,90.06999969482422
2013-04-11,88.76000213623047
2013-04-12,90.62000274658203
2013-04-15,88.56999969482422
2013-04-16,90.29000091552734
2013-04-17,88.61000061035156
2013-04-18,86.47000122070312
2013-04-19,86.43000030517578
2013-04-22,85.66000366210938
2013-04-23,87.8499984741211
2013-04-24,88.08999633789062
2013-04-25,92.33999633789062
2013-04-26,85.0199966430664
2013-04-29,85.48999786376953
2013-04-30,85.8499984741211
2013-05-01,84.86000061035156
2013-05-02,85.0
2013-05-03,84.51000213623047
2013-05-06,87.6500015258789
2013-05-07,89.30000305175781
2013-05-08,92.91000366210938
2013-05-09,94.25
2013-05-10,95.44999694824219
2013-05-13,93.13999938964844
2013-05-14,92.83999633789062
2013-05-15,93.55000305175781
2013-05-16,92.69000244140625
2013-05-17,94.72000122070312
2013-05-20,100.48999786376953
2013-05-21,99.02999877929688
2013-05-22,95.13999938964844
2013-05-23,93.88999938964844
2013-05-24,96.44999694824219
2013-05-28,97.27999877929688
2013-05-29,96.55000305175781
2013-05-30,97.7699966430664
2013-05-31,96.63999938964844
2013-06-03,96.3499984741211
2013-06-04,96.05999755859375
2013-06-05,94.94999694824219
2013-06-06,98.88999938964844
2013-06-07,102.66999816894531
2013-06-10,102.98999786376953
2013-06-11,99.43000030517578
2013-06-12,97.51000213623047
2013-06-13,99.66000366210938
2013-06-14,98.0
2013-06-17,96.76000213623047
2013-06-18,96.30000305175781
2013-06-19,94.55000305175781
2013-06-20,93.2300033569336
2013-06-21,93.41000366210938
2013-06-24,89.88999938964844
2013-06-25,91.08999633789062
2013-06-26,93.72000122070312
2013-06-27,94.19000244140625
2013-06-28,94.5999984741211
2013-07-01,92.5
2013-07-02,90.30999755859375
2013-07-03,89.22000122070312
2013-07-05,91.5199966430664
2013-07-08,90.5
2013-07-09,92.69000244140625
2013-07-10,93.43000030517578
2013-07-11,97.08000183105469
2013-07-12,96.8499984741211
2013-07-15,101.58999633789062
2013-07-16,105.69000244140625
2013-07-17,108.52999877929688
2013-07-18,111.19999694824219
2013-07-19,111.08000183105469
2013-07-22,110.01000213623047
2013-07-23,109.83999633789062
2013-07-24,113.37000274658203
2013-07-25,125.8499984741211
2013-07-26,127.55999755859375
2013-07-29,129.3300018310547
2013-07-30,131.69000244140625
2013-07-31,132.30999755859375
2013-08-01,134.92999267578125
2013-08-02,139.6999969482422
2013-08-05,133.88999938964844
2013-08-06,134.55999755859375
2013-08-07,135.3300018310547
2013-08-08,135.74000549316406
2013-08-09,138.19000244140625
2013-08-12,136.72999572753906
2013-08-13,141.52999877929688
2013-08-14,138.50999450683594
2013-08-15,134.9199981689453
2013-08-16,134.63999938964844
2013-08-19,135.00999450683594
2013-08-20,134.9600067138672
2013-08-21,135.99000549316406
2013-08-22,139.5399932861328
2013-08-23,138.63999938964844
2013-08-26,139.02000427246094
2013-08-27,135.1199951171875
2013-08-28,138.97999572753906
2013-08-29,139.75999450683594
2013-08-30,135.52999877929688
2013-09-03,136.1699981689453
2013-09-04,134.49000549316406
2013-09-05,132.99000549316406
2013-09-06,135.6699981689453
2013-09-09,136.5800018310547
2013-09-10,140.60000610351562
2013-09-11,147.30999755859375
2013-09-12,144.5
2013-09-13,142.63999938964844
2013-09-16,142.58999633789062
2013-09-17,143.80999755859375
2013-09-18,145.6999969482422
2013-09-19,147.6999969482422
2013-09-20,146.25
2013-09-23,149.25999450683594
2013-09-24,150.1300048828125
2013-09-25,150.67999267578125
2013-09-26,154.27999877929688
2013-09-27,153.83999633789062
2013-09-30,155.17999267578125
2013-10-01,158.63999938964844
2013-10-02,159.94000244140625
2013-10-03,157.0800018310547
2013-10-04,159.0
2013-10-07,157.5399932861328
2013-10-08,148.75
2013-10-09,146.5399932861328
2013-10-10,153.16000366210938
2013-10-11,154.89999389648438
2013-10-14,152.9600067138672
2013-10-15,151.5
2013-10-16,150.1999969482422
2013-10-17,153.8300018310547
2013-10-18,165.91000366210938
2013-10-21,161.2100067138672
2013-10-22,158.57000732421875
2013-10-23,155.07000732421875
2013-10-24,161.33999633789062
2013-10-25,159.36000061035156
2013-10-28,154.1199951171875
2013-10-29,159.41000366210938
2013-10-30,164.92999267578125
2013-10-31,160.8000030517578
2013-11-01,160.05999755859375
2013-11-04,156.02000427246094
2013-11-05,153.4600067138672
2013-11-06,150.08999633789062
2013-11-07,147.35000610351562
2013-11-08,151.08999633789062
2013-11-11,151.60000610351562
2013-11-12,150.42999267578125
2013-11-13,152.97999572753906
2013-11-14,158.99000549316406
2013-11-15,162.3300018310547
2013-11-18,162.8699951171875
2013-11-19,163.1199951171875
2013-11-20,158.75999450683594
2013-11-21,158.39999389648438
2013-11-22,158.08999633789062
2013-11-25,156.66000366210938
2013-11-26,163.02999877929688
2013-11-27,162.99000549316406
2013-11-29,166.57000732421875
2013-12-02,168.66000366210938
2013-12-03,167.0500030517578
2013-12-04,168.25999450683594
2013-12-05,167.36000061035156
2013-12-06,168.7100067138672
2013-12-09,171.89999389648438
2013-12-10,179.92999267578125
2013-12-11,173.24000549316406
2013-12-12,171.5
2013-12-13,171.24000549316406
2013-12-16,169.00999450683594
2013-12-17,168.3300018310547
2013-12-18,171.49000549316406
2013-12-19,170.38999938964844
2013-12-20,173.36000061035156
2013-12-23,172.3000030517578
2013-12-24,168.5800018310547
2013-12-26,167.27999877929688
2013-12-27,173.77000427246094
2013-12-30,173.99000549316406
2013-12-31,177.8800048828125
2014-01-02,179.99000549316406
2014-01-03,175.27999877929688
2014-01-06,176.6300048828125
2014-01-07,178.82000732421875
2014-01-08,181.7899932861328
2014-01-09,175.52000427246094
2014-01-10,179.66000366210938
2014-01-13,171.0
2014-01-14,172.8699951171875
2014-01-15,170.5
2014-01-16,173.0
2014-01-17,170.13999938964844
2014-01-21,172.6999969482422
2014-01-22,174.42999267578125
2014-01-23,163.5800018310547
2014-01-24,161.3699951171875
2014-01-27,158.67999267578125
2014-01-28,164.24000549316406
2014-01-29,158.10000610351562
2014-01-30,160.80999755859375
2014-01-31,156.5
2014-02-03,150.52000427246094
2014-02-04,155.82000732421875
2014-02-05,152.10000610351562
2014-02-06,155.0500030517578
2014-02-07,161.13999938964844
2014-02-10,164.24000549316406
2014-02-11,166.2899932861328
2014-02-12,167.0500030517578
2014-02-13,170.0399932861328
2014-02-14,167.47999572753906
2014-02-18,173.7899932861328
2014-02-19,173.58999633789062
2014-02-20,173.89999389648438
2014-02-21,172.66000366210938
2014-02-24,172.52999877929688
2014-02-25,170.14999389648438
2014-02-26,172.89999389648438
2014-02-27,178.9199981689453
2014-02-28,170.92999267578125
2014-03-03,169.75
2014-03-04,172.4199981689453
2014-03-05,174.57000732421875
2014-03-06,184.63999938964844
2014-03-07,182.0399932861328
2014-03-10,179.55999755859375
2014-03-11,173.5
2014-03-12,174.17999267578125
2014-03-13,166.08999633789062
2014-03-14,160.58999633789062
2014-03-17,161.66000366210938
2014-03-18,164.08999633789062
2014-03-19,160.5800018310547
2014-03-20,157.47999572753906
2014-03-21,158.30999755859375
2014-03-24,157.3800048828125
2014-03-25,156.0500030517578
2014-03-26,152.1199951171875
2014-03-27,151.0
2014-03-28,150.66000366210938
2014-03-31,152.27000427246094
2014-04-01,159.17999267578125
2014-04-02,160.47000122070312
2014-04-03,157.4499969482422
2014-04-04,149.35000610351562
2014-04-07,143.50999450683594
2014-04-08,150.9600067138672
2014-04-09,157.67999267578125
2014-04-10,150.97000122070312
2014-04-11,149.74000549316406
2014-04-14,153.75999450683594
2014-04-15,155.47000122070312
2014-04-16,157.22999572753906
2014-04-17,155.8000030517578
2014-04-21,160.11000061035156
2014-04-22,163.00999450683594
2014-04-23,159.33999633789062
2014-04-24,159.74000549316406
2014-04-25,162.91000366210938
2014-04-28,150.92999267578125
2014-04-29,155.14999389648438
2014-04-30,153.85000610351562
2014-05-01,158.69000244140625
2014-05-02,159.91000366210938
2014-05-05,159.72999572753906
2014-05-06,157.8300018310547
2014-05-07,151.27000427246094
2014-05-08,150.3800048828125
2014-05-09,152.85000610351562
2014-05-12,159.8800048828125
2014-05-13,156.11000061035156
2014-05-14,156.02000427246094
2014-05-15,155.38999938964844
2014-05-16,154.77000427246094
2014-05-19,157.64999389648438
2014-05-20,158.4199981689453
2014-05-21,163.97000122070312
2014-05-22,163.52999877929688
2014-05-23,167.6300048828125
2014-05-27,169.32000732421875
2014-05-28,166.1699981689453
2014-05-29,167.5
2014-05-30,165.80999755859375
2014-06-02,167.25
2014-06-03,163.6699981689453
2014-06-04,163.3800048828125
2014-06-05,166.4199981689453
2014-06-06,172.33999633789062
2014-06-09,171.58999633789062
2014-06-10,176.13999938964844
2014-06-11,176.50999450683594
2014-06-12,175.97999572753906
2014-06-13,178.0500030517578
2014-06-16,176.8800048828125
2014-06-17,178.22000122070312
2014-06-18,176.67999267578125
2014-06-19,174.38999938964844
2014-06-20,174.5
2014-06-23,177.5399932861328
2014-06-24,181.19000244140625
2014-06-25,184.4600067138672
2014-06-26,183.7100067138672
2014-06-27,184.9600067138672
2014-06-30,186.80999755859375
2014-07-01,191.27999877929688
2014-07-02,189.9600067138672
2014-07-03,191.1999969482422
2014-07-07,188.0
2014-07-08,182.3000030517578
2014-07-09,184.94000244140625
2014-07-10,183.32000732421875
2014-07-11,186.10000610351562
2014-07-14,188.52000427246094
2014-07-15,189.8699951171875
2014-07-16,189.4199981689453
2014-07-17,186.91000366210938
2014-07-18,191.1699981689453
2014-07-21,197.72000122070312
2014-07-22,198.42999267578125
2014-07-23,200.1199951171875
2014-07-24,204.27000427246094
2014-07-25,226.5
2014-07-28,225.8000030517578
2014-07-29,220.0
2014-07-30,219.1300048828125
2014-07-31,216.0500030517578
2014-08-01,212.3800048828125
2014-08-04,218.89999389648438
2014-08-05,215.57000732421875
2014-08-06,215.13999938964844
2014-08-07,213.50999450683594
2014-08-08,215.08999633789062
2014-08-11,217.97999572753906
2014-08-12,216.16000366210938
2014-08-13,218.58999633789062
2014-08-14,219.5800018310547
2014-08-15,218.85000610351562
2014-08-18,219.24000549316406
2014-08-19,218.2100067138672
2014-08-20,219.02000427246094
2014-08-21,216.83999633789062
2014-08-22,214.19000244140625
2014-08-25,216.8000030517578
2014-08-26,216.0800018310547
2014-08-27,215.4600067138672
2014-08-28,213.80999755859375
2014-08-29,214.52000427246094
2014-09-02,224.8000030517578
2014-09-03,227.4499969482422
2014-09-04,224.1999969482422
2014-09-05,226.6999969482422
2014-09-08,225.4600067138672
2014-09-09,221.22999572753906
2014-09-10,220.67999267578125
2014-09-11,220.02000427246094
2014-09-12,217.9600067138672
2014-09-15,210.72999572753906
2014-09-16,215.57000732421875
2014-09-17,219.0800018310547
2014-09-18,228.4499969482422
2014-09-19,224.92999267578125
2014-09-22,214.86000061035156
2014-09-23,214.7899932861328
2014-09-24,221.97000122070312
2014-09-25,217.5500030517578
2014-09-26,219.02000427246094
2014-09-29,220.47000122070312
2014-09-30,218.22999572753906
2014-10-01,212.02999877929688
2014-10-02,214.8000030517578
2014-10-03,216.4499969482422
2014-10-06,217.1999969482422
2014-10-07,215.6300048828125
2014-10-08,217.5399932861328
2014-10-09,213.0
2014-10-10,203.35000610351562
2014-10-13,199.67999267578125
2014-10-14,199.07000732421875
2014-10-15,205.72999572753906
2014-10-16,211.22000122070312
2014-10-17,211.72999572753906
