,FNK
2015-01-20,29.190000534057617
2015-01-21,29.579999923706055
2015-01-22,30.0
2015-01-23,29.780000686645508
2015-01-26,30.139999389648438
2015-01-27,30.040000915527344
2015-01-28,29.5
2015-01-29,29.670000076293945
2015-01-30,29.530000686645508
2015-02-02,29.90999984741211
2015-02-03,30.829999923706055
2015-02-04,30.440000534057617
2015-02-05,30.920000076293945
2015-02-06,30.950000762939453
2015-02-09,31.010000228881836
2015-02-10,31.020000457763672
2015-02-11,30.90999984741211
2015-02-12,31.190000534057617
2015-02-13,31.540000915527344
2015-02-17,31.549999237060547
2015-02-18,31.540000915527344
2015-02-19,31.639999389648438
2015-02-20,31.760000228881836
2015-02-23,31.459999084472656
2015-02-24,31.600000381469727
2015-02-25,31.59000015258789
2015-02-26,31.440000534057617
2015-02-27,31.3700008392334
2015-03-02,31.309999465942383
2015-03-03,31.25
2015-03-04,31.200000762939453
2015-03-05,31.1200008392334
2015-03-06,30.799999237060547
2015-03-09,30.770000457763672
2015-03-10,30.3700008392334
2015-03-11,30.5
2015-03-12,30.780000686645508
2015-03-13,30.549999237060547
2015-03-16,30.75
2015-03-17,30.829999923706055
2015-03-18,31.350000381469727
2015-03-19,31.040000915527344
2015-03-20,31.3799991607666
2015-03-23,31.489999771118164
2015-03-24,31.389999389648438
2015-03-25,30.979999542236328
2015-03-26,30.84000015258789
2015-03-27,30.829999923706055
2015-03-30,31.399999618530273
2015-03-31,31.139999389648438
2015-04-01,31.200000762939453
2015-04-02,31.3700008392334
2015-04-06,31.8700008392334
2015-04-07,31.700000762939453
2015-04-08,31.6200008392334
2015-04-09,31.809999465942383
2015-04-10,31.899999618530273
2015-04-13,31.75
2015-04-14,31.90999984741211
2015-04-15,32.439998626708984
2015-04-16,32.18000030517578
2015-04-17,31.729999542236328
2015-04-20,32.0099983215332
2015-04-21,31.780000686645508
2015-04-22,31.829999923706055
2015-04-23,32.099998474121094
2015-04-24,31.84000015258789
2015-04-27,31.719999313354492
2015-04-28,32.06999969482422
2015-04-29,32.06999969482422
2015-04-30,31.860000610351562
2015-05-01,32.04999923706055
2015-05-04,32.189998626708984
2015-05-05,31.799999237060547
2015-05-06,31.600000381469727
2015-05-07,31.549999237060547
2015-05-08,31.979999542236328
2015-05-11,32.0099983215332
2015-05-12,32.040000915527344
2015-05-13,32.06999969482422
2015-05-14,32.20000076293945
2015-05-15,32.150001525878906
2015-05-18,32.43000030517578
2015-05-19,32.150001525878906
2015-05-20,32.25
2015-05-21,32.369998931884766
2015-05-22,32.2599983215332
2015-05-26,31.729999542236328
2015-05-27,31.889999389648438
2015-05-28,31.84000015258789
2015-05-29,31.6299991607666
2015-06-01,31.530000686645508
2015-06-02,31.780000686645508
2015-06-03,31.989999771118164
2015-06-04,31.670000076293945
2015-06-05,31.75
2015-06-08,31.610000610351562
2015-06-09,31.520000457763672
2015-06-10,32.029998779296875
2015-06-11,32.040000915527344
2015-06-12,31.940000534057617
2015-06-15,31.6200008392334
2015-06-16,31.829999923706055
2015-06-17,31.81999969482422
2015-06-18,31.84000015258789
2015-06-19,31.799999237060547
2015-06-22,31.940000534057617
2015-06-23,32.040000915527344
2015-06-24,31.719999313354492
2015-06-25,31.520000457763672
2015-06-26,31.610000610351562
2015-06-29,30.889999389648438
2015-06-30,30.790000915527344
2015-07-01,30.65999984741211
2015-07-02,30.68000030517578
2015-07-06,30.3799991607666
2015-07-07,30.770000457763672
2015-07-08,30.18000030517578
2015-07-09,30.260000228881836
2015-07-10,30.43000030517578
2015-07-13,30.670000076293945
2015-07-14,30.90999984741211
2015-07-15,30.479999542236328
2015-07-16,30.559999465942383
2015-07-17,30.139999389648438
2015-07-20,29.950000762939453
2015-07-21,29.700000762939453
2015-07-22,29.56999969482422
2015-07-23,29.450000762939453
2015-07-24,29.049999237060547
2015-07-27,28.780000686645508
2015-07-28,29.239999771118164
2015-07-29,29.670000076293945
2015-07-30,29.600000381469727
2015-07-31,29.540000915527344
2015-08-03,29.309999465942383
2015-08-04,29.239999771118164
2015-08-05,29.34000015258789
2015-08-06,29.420000076293945
2015-08-07,29.190000534057617
2015-08-10,29.850000381469727
2015-08-11,29.65999984741211
2015-08-12,29.670000076293945
2015-08-13,29.399999618530273
2015-08-14,29.579999923706055
2015-08-17,29.770000457763672
2015-08-18,29.56999969482422
2015-08-19,29.239999771118164
2015-08-20,28.59000015258789
2015-08-21,28.149999618530273
2015-08-24,26.989999771118164
2015-08-25,26.809999465942383
2015-08-26,27.31999969482422
2015-08-27,28.1200008392334
2015-08-28,28.389999389648438
2015-08-31,28.530000686645508
2015-09-01,27.540000915527344
2015-09-02,27.799999237060547
2015-09-03,28.020000457763672
2015-09-04,27.719999313354492
2015-09-08,28.25
2015-09-09,27.920000076293945
2015-09-10,27.950000762939453
2015-09-11,27.940000534057617
2015-09-14,27.75
2015-09-15,28.1200008392334
2015-09-16,28.56999969482422
2015-09-17,28.510000228881836
2015-09-18,27.8799991607666
2015-09-21,27.950000762939453
2015-09-22,27.56999969482422
2015-09-23,27.299999237060547
2015-09-24,27.209999084472656
2015-09-25,27.280000686645508
2015-09-28,26.600000381469727
2015-09-29,26.670000076293945
2015-09-30,26.940000534057617
2015-10-01,26.860000610351562
2015-10-02,27.350000381469727
2015-10-05,28.25
2015-10-06,28.399999618530273
2015-10-07,28.760000228881836
2015-10-08,29.360000610351562
2015-10-09,29.309999465942383
2015-10-12,28.989999771118164
2015-10-13,28.780000686645508
2015-10-14,28.520000457763672
2015-10-15,28.600000381469727
2015-10-16,28.760000228881836
2015-10-19,28.530000686645508
2015-10-20,28.719999313354492
2015-10-21,28.3700008392334
2015-10-22,28.469999313354492
2015-10-23,28.639999389648438
2015-10-26,28.3700008392334
2015-10-27,27.81999969482422
2015-10-28,28.469999313354492
2015-10-29,28.329999923706055
2015-10-30,28.399999618530273
2015-11-02,29.020000457763672
2015-11-03,29.25
2015-11-04,29.149999618530273
2015-11-05,29.100000381469727
2015-11-06,29.110000610351562
2015-11-09,28.8700008392334
2015-11-10,28.93000030517578
2015-11-11,28.649999618530273
2015-11-12,27.90999984741211
2015-11-13,27.75
2015-11-16,28.139999389648438
2015-11-17,27.90999984741211
2015-11-18,28.239999771118164
2015-11-19,28.399999618530273
2015-11-20,28.3799991607666
2015-11-23,28.459999084472656
2015-11-24,28.84000015258789
2015-11-25,28.8700008392334
2015-11-27,28.850000381469727
2015-11-30,28.770000457763672
2015-12-01,28.979999542236328
2015-12-02,28.479999542236328
2015-12-03,28.110000610351562
2015-12-04,28.110000610351562
2015-12-07,27.510000228881836
2015-12-08,27.280000686645508
2015-12-09,27.100000381469727
2015-12-10,27.239999771118164
2015-12-11,26.639999389648438
2015-12-14,26.34000015258789
2015-12-15,26.68000030517578
2015-12-16,26.93000030517578
2015-12-17,26.5
2015-12-18,26.020000457763672
2015-12-21,26.09000015258789
2015-12-22,26.600000381469727
2015-12-23,26.989999771118164
2015-12-24,27.059999465942383
2015-12-28,26.719999313354492
2015-12-29,27.040000915527344
2015-12-30,26.790000915527344
2015-12-31,26.450000762939453
2016-01-04,26.190000534057617
2016-01-05,26.09000015258789
2016-01-06,25.540000915527344
2016-01-07,24.860000610351562
2016-01-08,24.809999465942383
2016-01-11,24.479999542236328
2016-01-12,24.510000228881836
2016-01-13,23.719999313354492
2016-01-14,24.170000076293945
2016-01-15,23.68000030517578
2016-01-19,23.440000534057617
2016-01-20,23.290000915527344
2016-01-21,23.450000762939453
2016-01-22,24.059999465942383
2016-01-25,23.329999923706055
2016-01-26,24.139999389648438
2016-01-27,23.950000762939453
2016-01-28,24.149999618530273
2016-01-29,24.959999084472656
2016-02-01,24.899999618530273
2016-02-02,24.1200008392334
2016-02-03,24.360000610351562
2016-02-04,24.75
2016-02-05,24.360000610351562
2016-02-08,23.959999084472656
2016-02-09,23.899999618530273
2016-02-10,23.90999984741211
2016-02-11,23.3799991607666
2016-02-12,23.860000610351562
2016-02-16,24.299999237060547
2016-02-17,24.829999923706055
2016-02-18,24.860000610351562
2016-02-19,24.649999618530273
2016-02-22,25.030000686645508
2016-02-23,24.889999389648438
2016-02-24,24.969999313354492
2016-02-25,25.110000610351562
2016-02-26,25.309999465942383
2016-02-29,25.34000015258789
2016-03-01,25.690000534057617
2016-03-02,26.200000762939453
2016-03-03,26.780000686645508
2016-03-04,27.1299991607666
2016-03-07,27.59000015258789
2016-03-08,26.81999969482422
2016-03-09,27.0
2016-03-10,26.920000076293945
2016-03-11,27.489999771118164
2016-03-14,27.350000381469727
2016-03-15,27.18000030517578
2016-03-16,27.510000228881836
2016-03-17,28.040000915527344
2016-03-18,28.100000381469727
2016-03-21,28.1299991607666
2016-03-22,28.100000381469727
2016-03-23,27.440000534057617
2016-03-24,27.6200008392334
2016-03-28,27.549999237060547
2016-03-29,28.0
2016-03-30,28.049999237060547
2016-03-31,28.170000076293945
2016-04-01,28.139999389648438
2016-04-04,27.700000762939453
2016-04-05,27.3700008392334
2016-04-06,27.65999984741211
2016-04-07,27.239999771118164
2016-04-08,27.389999389648438
2016-04-11,27.559999465942383
2016-04-12,27.799999237060547
2016-04-13,28.389999389648438
2016-04-14,28.309999465942383
2016-04-15,28.309999465942383
2016-04-18,28.459999084472656
2016-04-19,28.6200008392334
2016-04-20,28.75
2016-04-21,28.59000015258789
2016-04-22,28.770000457763672
2016-04-25,28.649999618530273
2016-04-26,28.959999084472656
2016-04-27,29.229999542236328
2016-04-28,28.829999923706055
2016-04-29,28.59000015258789
2016-05-02,28.739999771118164
2016-05-03,28.219999313354492
2016-05-04,27.93000030517578
2016-05-05,27.8700008392334
2016-05-06,27.959999084472656
2016-05-09,28.030000686645508
2016-05-10,28.350000381469727
2016-05-11,28.1299991607666
2016-05-12,27.889999389648438
2016-05-13,27.5
2016-05-16,27.780000686645508
2016-05-17,27.56999969482422
2016-05-18,27.420000076293945
2016-05-19,27.489999771118164
2016-05-20,27.8799991607666
2016-05-23,27.809999465942383
2016-05-24,28.200000762939453
2016-05-25,28.579999923706055
2016-05-26,28.6200008392334
2016-05-27,28.729999542236328
2016-05-31,28.8700008392334
2016-06-01,28.90999984741211
2016-06-02,28.989999771118164
2016-06-03,28.899999618530273
2016-06-06,29.260000228881836
2016-06-07,29.389999389648438
2016-06-08,29.5
2016-06-09,29.280000686645508
2016-06-10,28.739999771118164
2016-06-13,28.420000076293945
2016-06-14,28.1200008392334
2016-06-15,28.209999084472656
2016-06-16,28.079999923706055
2016-06-17,28.18000030517578
2016-06-20,28.610000610351562
2016-06-21,28.510000228881836
2016-06-22,28.399999618530273
2016-06-23,28.850000381469727
2016-06-24,27.6200008392334
2016-06-27,26.420000076293945
2016-06-28,26.940000534057617
2016-06-29,27.469999313354492
2016-06-30,27.90999984741211
2016-07-01,28.139999389648438
2016-07-05,27.510000228881836
2016-07-06,27.690000534057617
2016-07-07,27.75
2016-07-08,28.43000030517578
2016-07-11,28.670000076293945
2016-07-12,29.1299991607666
2016-07-13,29.079999923706055
2016-07-14,29.200000762939453
2016-07-15,29.260000228881836
2016-07-18,29.3700008392334
2016-07-19,29.209999084472656
2016-07-20,29.459999084472656
2016-07-21,29.3799991607666
2016-07-22,29.579999923706055
2016-07-25,29.469999313354492
2016-07-26,29.59000015258789
2016-07-27,29.469999313354492
2016-07-28,29.469999313354492
2016-07-29,29.489999771118164
2016-08-01,29.299999237060547
2016-08-02,28.799999237060547
2016-08-03,29.049999237060547
2016-08-04,29.110000610351562
2016-08-05,29.649999618530273
2016-08-08,29.670000076293945
2016-08-09,29.540000915527344
2016-08-10,29.43000030517578
2016-08-11,29.6200008392334
2016-08-12,29.56999969482422
2016-08-15,29.90999984741211
2016-08-16,29.68000030517578
2016-08-17,29.649999618530273
2016-08-18,29.790000915527344
2016-08-19,29.8799991607666
2016-08-22,29.84000015258789
2016-08-23,30.06999969482422
2016-08-24,29.860000610351562
2016-08-25,29.90999984741211
2016-08-26,29.690000534057617
2016-08-29,29.969999313354492
2016-08-30,29.979999542236328
2016-08-31,29.8700008392334
2016-09-01,29.719999313354492
2016-09-02,30.030000686645508
2016-09-06,29.93000030517578
2016-09-07,30.1200008392334
2016-09-08,30.1299991607666
2016-09-09,29.280000686645508
2016-09-12,29.6200008392334
2016-09-13,29.110000610351562
2016-09-14,28.959999084472656
2016-09-15,29.260000228881836
2016-09-16,29.1299991607666
2016-09-19,29.34000015258789
2016-09-20,29.18000030517578
2016-09-21,29.360000610351562
2016-09-22,29.65999984741211
2016-09-23,29.5
2016-09-26,29.260000228881836
2016-09-27,29.260000228881836
2016-09-28,29.579999923706055
2016-09-29,29.399999618530273
2016-09-30,29.75
2016-10-03,29.520000457763672
2016-10-04,29.489999771118164
2016-10-05,29.809999465942383
2016-10-06,29.790000915527344
2016-10-07,29.6299991607666
2016-10-10,29.850000381469727
2016-10-11,29.440000534057617
2016-10-12,29.489999771118164
2016-10-13,29.31999969482422
2016-10-14,29.309999465942383
2016-10-17,29.209999084472656
2016-10-18,29.450000762939453
2016-10-19,29.649999618530273
2016-10-20,29.43000030517578
2016-10-21,29.3700008392334
2016-10-24,29.530000686645508
2016-10-25,29.309999465942383
2016-10-26,29.299999237060547
2016-10-27,29.1200008392334
2016-10-28,29.040000915527344
2016-10-31,29.219999313354492
2016-11-01,28.920000076293945
2016-11-02,28.780000686645508
2016-11-03,28.6299991607666
2016-11-04,28.889999389648438
2016-11-07,29.209999084472656
2016-11-08,29.280000686645508
2016-11-09,30.040000915527344
2016-11-10,30.729999542236328
2016-11-11,30.860000610351562
2016-11-14,31.59000015258789
2016-11-15,31.709999084472656
2016-11-16,31.68000030517578
2016-11-17,31.770000457763672
2016-11-18,31.799999237060547
2016-11-21,31.969999313354492
2016-11-22,32.290000915527344
2016-11-23,32.41999816894531
2016-11-25,32.5
2016-11-28,32.34000015258789
2016-11-29,32.20000076293945
2016-11-30,32.2400016784668
2016-12-01,32.400001525878906
2016-12-02,32.29999923706055
2016-12-05,32.709999084472656
2016-12-06,33.099998474121094
2016-12-07,33.540000915527344
2016-12-08,33.95000076293945
2016-12-09,33.939998626708984
2016-12-12,33.709999084472656
2016-12-13,33.72999954223633
2016-12-14,33.2599983215332
2016-12-15,33.459999084472656
2016-12-16,33.38999938964844
2016-12-19,33.58000183105469
2016-12-20,33.720001220703125
2016-12-21,33.529998779296875
2016-12-22,33.220001220703125
2016-12-23,33.2599983215332
2016-12-27,33.45000076293945
2016-12-28,33.0099983215332
2016-12-29,33.09000015258789
2016-12-30,32.91999816894531
2017-01-03,33.20000076293945
2017-01-04,33.84000015258789
2017-01-05,33.45000076293945
2017-01-06,33.369998931884766
2017-01-09,33.119998931884766
2017-01-10,33.380001068115234
2017-01-11,33.43000030517578
2017-01-12,33.2400016784668
2017-01-13,33.38999938964844
2017-01-17,33.130001068115234
2017-01-18,33.2599983215332
2017-01-19,32.959999084472656
2017-01-20,33.150001525878906
2017-01-23,33.0
2017-01-24,33.56999969482422
2017-01-25,33.84000015258789
2017-01-26,33.709999084472656
2017-01-27,33.470001220703125
2017-01-30,33.18000030517578
2017-01-31,33.33000183105469
2017-02-01,33.290000915527344
2017-02-02,33.16999816894531
2017-02-03,33.54999923706055
2017-02-06,33.34000015258789
2017-02-07,33.2599983215332
2017-02-08,33.2400016784668
2017-02-09,33.560001373291016
2017-02-10,33.84000015258789
2017-02-13,33.90999984741211
2017-02-14,34.029998779296875
2017-02-15,34.18000030517578
2017-02-16,34.0099983215332
2017-02-17,33.9900016784668
2017-02-21,34.31999969482422
2017-02-22,34.18000030517578
2017-02-23,34.02000045776367
2017-02-24,34.09000015258789
2017-02-27,34.34000015258789
2017-02-28,33.869998931884766
2017-03-01,34.41999816894531
2017-03-02,34.13999938964844
2017-03-03,34.099998474121094
2017-03-06,33.81999969482422
2017-03-07,33.5099983215332
2017-03-08,33.59000015258789
2017-03-09,33.29999923706055
2017-03-10,33.540000915527344
2017-03-13,33.540000915527344
2017-03-14,33.380001068115234
2017-03-15,33.849998474121094
2017-03-16,33.849998474121094
2017-03-17,33.790000915527344
2017-03-20,33.540000915527344
2017-03-21,33.0099983215332
2017-03-22,32.81999969482422
2017-03-23,32.869998931884766
2017-03-24,32.83000183105469
2017-03-27,32.790000915527344
2017-03-28,33.15999984741211
2017-03-29,33.2599983215332
2017-03-30,33.529998779296875
2017-03-31,33.439998626708984
2017-04-03,33.11000061035156
2017-04-04,33.02000045776367
2017-04-05,32.779998779296875
2017-04-06,33.029998779296875
2017-04-07,33.02000045776367
2017-04-10,33.15999984741211
2017-04-11,33.18000030517578
2017-04-12,32.939998626708984
2017-04-13,32.59000015258789
2017-04-17,32.91999816894531
2017-04-18,32.9900016784668
2017-04-19,33.08000183105469
2017-04-20,33.400001525878906
2017-04-21,33.349998474121094
2017-04-24,33.70000076293945
2017-04-25,33.90999984741211
2017-04-26,34.060001373291016
2017-04-27,33.86000061035156
2017-04-28,33.43000030517578
2017-05-01,33.38999938964844
2017-05-02,33.25
2017-05-03,33.06999969482422
2017-05-04,33.09000015258789
2017-05-05,33.349998474121094
2017-05-08,33.27000045776367
2017-05-09,33.060001373291016
2017-05-10,33.22999954223633
2017-05-11,33.040000915527344
2017-05-12,32.70000076293945
2017-05-15,32.88999938964844
2017-05-16,32.7400016784668
2017-05-17,32.279998779296875
2017-05-18,32.22999954223633
2017-05-19,32.41999816894531
2017-05-22,32.560001373291016
2017-05-23,32.56999969482422
2017-05-24,32.66999816894531
2017-05-25,32.65999984741211
2017-05-26,32.66999816894531
2017-05-30,32.5099983215332
2017-05-31,32.43000030517578
2017-06-01,33.029998779296875
2017-06-02,33.099998474121094
2017-06-05,32.880001068115234
2017-06-06,32.779998779296875
2017-06-07,32.66999816894531
2017-06-08,32.959999084472656
2017-06-09,33.209999084472656
2017-06-12,33.380001068115234
2017-06-13,33.56999969482422
2017-06-14,33.38999938964844
2017-06-15,33.34000015258789
2017-06-16,33.130001068115234
2017-06-19,33.400001525878906
2017-06-20,33.099998474121094
2017-06-21,32.83000183105469
2017-06-22,32.810001373291016
2017-06-23,32.939998626708984
2017-06-26,33.13999938964844
2017-06-27,33.06999969482422
2017-06-28,33.38999938964844
2017-06-29,33.29999923706055
2017-06-30,33.400001525878906
2017-07-03,33.599998474121094
2017-07-05,33.310001373291016
2017-07-06,33.13999938964844
2017-07-07,33.27000045776367
2017-07-10,33.18000030517578
2017-07-11,33.11000061035156
2017-07-12,33.349998474121094
2017-07-13,33.5
2017-07-14,33.7400016784668
2017-07-17,33.779998779296875
2017-07-18,33.54999923706055
2017-07-19,33.86000061035156
2017-07-20,33.95000076293945
2017-07-21,33.86000061035156
2017-07-24,33.72999954223633
2017-07-25,34.06999969482422
2017-07-26,33.849998474121094
2017-07-27,33.779998779296875
2017-07-28,33.61000061035156
2017-07-31,33.66999816894531
2017-08-01,33.720001220703125
2017-08-02,33.56999969482422
2017-08-03,33.439998626708984
2017-08-04,33.65999984741211
2017-08-07,33.72999954223633
2017-08-08,33.66999816894531
2017-08-09,33.34000015258789
2017-08-10,32.849998474121094
2017-08-11,32.86000061035156
2017-08-14,33.15999984741211
2017-08-15,32.959999084472656
2017-08-16,32.95000076293945
2017-08-17,32.36000061035156
2017-08-18,32.36000061035156
2017-08-21,32.279998779296875
2017-08-22,32.459999084472656
2017-08-23,32.58000183105469
2017-08-24,32.529998779296875
2017-08-25,32.88999938964844
2017-08-28,32.75
2017-08-29,32.7400016784668
2017-08-30,32.959999084472656
2017-08-31,33.099998474121094
2017-09-01,33.47999954223633
2017-09-05,32.88999938964844
2017-09-06,33.06999969482422
2017-09-07,32.7400016784668
2017-09-08,33.040000915527344
2017-09-11,33.36000061035156
2017-09-12,33.66999816894531
2017-09-13,33.810001373291016
2017-09-14,33.599998474121094
2017-09-15,33.84000015258789
2017-09-18,33.91999816894531
2017-09-19,33.900001525878906
2017-09-20,34.08000183105469
2017-09-21,33.83000183105469
2017-09-22,33.880001068115234
2017-09-25,34.09000015258789
2017-09-26,34.209999084472656
2017-09-27,34.41999816894531
2017-09-28,34.470001220703125
2017-09-29,34.41999816894531
2017-10-02,34.650001525878906
2017-10-03,34.77000045776367
2017-10-04,34.7400016784668
2017-10-05,34.810001373291016
2017-10-06,34.65999984741211
2017-10-09,34.439998626708984
2017-10-10,34.56999969482422
2017-10-11,34.47999954223633
2017-10-12,34.459999084472656
2017-10-13,34.52000045776367
2017-10-16,34.47999954223633
2017-10-17,34.41999816894531
2017-10-18,34.630001068115234
2017-10-19,34.630001068115234
2017-10-20,34.91999816894531
2017-10-23,34.709999084472656
2017-10-24,34.790000915527344
2017-10-25,34.540000915527344
2017-10-26,34.7599983215332
2017-10-27,34.75
2017-10-30,34.59000015258789
2017-10-31,34.66999816894531
2017-11-01,34.75
2017-11-02,34.65999984741211
2017-11-03,34.52000045776367
2017-11-06,34.599998474121094
2017-11-07,34.310001373291016
2017-11-08,34.40999984741211
2017-11-09,34.38999938964844
2017-11-10,34.38999938964844
2017-11-13,34.41999816894531
2017-11-14,34.36000061035156
2017-11-15,34.29999923706055
2017-11-16,34.59000015258789
2017-11-17,34.7400016784668
2017-11-20,34.9900016784668
2017-11-21,34.880001068115234
2017-11-22,34.9900016784668
2017-11-24,34.97999954223633
2017-11-27,34.939998626708984
2017-11-28,35.16999816894531
2017-11-29,35.880001068115234
2017-11-30,35.9900016784668
2017-12-01,35.880001068115234
2017-12-04,36.2400016784668
2017-12-05,35.9900016784668
2017-12-06,35.720001220703125
2017-12-07,35.7599983215332
2017-12-08,35.959999084472656
2017-12-11,35.959999084472656
2017-12-12,35.95000076293945
2017-12-13,35.970001220703125
2017-12-14,35.400001525878906
2017-12-15,35.90999984741211
2017-12-18,36.22999954223633
2017-12-19,36.150001525878906
2017-12-20,36.310001373291016
2017-12-21,36.310001373291016
2017-12-22,36.25
2017-12-26,36.34000015258789
2017-12-27,36.290000915527344
2017-12-28,36.380001068115234
2017-12-29,36.27000045776367
2018-01-02,36.38999938964844
2018-01-03,36.459999084472656
2018-01-04,36.599998474121094
2018-01-05,36.63999938964844
2018-01-08,36.81999969482422
2018-01-09,36.84000015258789
2018-01-10,36.650001525878906
2018-01-11,37.20000076293945
2018-01-12,37.380001068115234
2018-01-16,37.02000045776367
2018-01-17,37.290000915527344
2018-01-18,37.09000015258789
2018-01-19,37.34000015258789
2018-01-22,37.4900016784668
2018-01-23,37.59000015258789
2018-01-24,37.52000045776367
2018-01-25,37.209999084472656
2018-01-26,37.459999084472656
2018-01-29,37.20000076293945
2018-01-30,36.77000045776367
2018-01-31,36.599998474121094
2018-02-01,36.4900016784668
2018-02-02,35.900001525878906
2018-02-05,34.849998474121094
2018-02-06,34.88999938964844
2018-02-07,34.9900016784668
2018-02-08,34.11000061035156
2018-02-09,34.349998474121094
2018-02-12,34.439998626708984
2018-02-13,34.58000183105469
2018-02-14,35.209999084472656
2018-02-15,35.38999938964844
2018-02-16,35.56999969482422
2018-02-20,35.130001068115234
2018-02-21,35.040000915527344
2018-02-22,35.15999984741211
2018-02-23,35.400001525878906
2018-02-26,35.61000061035156
2018-02-27,35.119998931884766
2018-02-28,34.65999984741211
2018-03-01,34.439998626708984
2018-03-02,35.0
2018-03-05,35.220001220703125
2018-03-06,35.459999084472656
2018-03-07,35.5
2018-03-08,35.29999923706055
2018-03-09,35.650001525878906
2018-03-12,35.91999816894531
2018-03-13,35.83000183105469
2018-03-14,35.470001220703125
2018-03-15,35.22999954223633
2018-03-16,35.56999969482422
2018-03-19,35.040000915527344
2018-03-20,35.06999969482422
2018-03-21,35.29999923706055
2018-03-22,34.72999954223633
2018-03-23,33.869998931884766
2018-03-26,34.0099983215332
2018-03-27,34.56999969482422
2018-03-28,34.36000061035156
2018-03-29,34.70000076293945
2018-04-02,33.77000045776367
2018-04-03,34.540000915527344
2018-04-04,34.869998931884766
2018-04-05,35.11000061035156
2018-04-06,34.34000015258789
2018-04-09,34.47999954223633
2018-04-10,34.79999923706055
2018-04-11,34.75
2018-04-12,34.90999984741211
2018-04-13,34.81999969482422
2018-04-16,34.93000030517578
2018-04-17,35.189998626708984
2018-04-18,35.439998626708984
2018-04-19,35.209999084472656
2018-04-20,34.93000030517578
2018-04-23,34.939998626708984
2018-04-24,34.7400016784668
2018-04-25,34.86000061035156
2018-04-26,34.88999938964844
2018-04-27,34.880001068115234
2018-04-30,34.66999816894531
2018-05-01,34.65999984741211
2018-05-02,34.689998626708984
2018-05-03,34.45000076293945
2018-05-04,34.880001068115234
2018-05-07,35.09000015258789
2018-05-08,34.79999923706055
2018-05-09,35.150001525878906
2018-05-10,35.349998474121094
2018-05-11,35.33000183105469
2018-05-14,35.349998474121094
2018-05-15,35.34000015258789
2018-05-16,35.72999954223633
2018-05-17,35.90999984741211
2018-05-18,35.7599983215332
2018-05-21,36.119998931884766
2018-05-22,35.93000030517578
2018-05-23,35.880001068115234
2018-05-24,35.95000076293945
2018-05-25,35.900001525878906
2018-05-29,35.630001068115234
2018-05-30,36.20000076293945
2018-05-31,35.88999938964844
2018-06-01,36.060001373291016
2018-06-04,36.189998626708984
2018-06-05,36.279998779296875
2018-06-06,36.41999816894531
2018-06-07,36.58000183105469
2018-06-08,36.58000183105469
2018-06-11,36.88999938964844
2018-06-12,36.779998779296875
2018-06-13,36.599998474121094
2018-06-14,36.560001373291016
2018-06-15,36.709999084472656
2018-06-18,36.63999938964844
2018-06-19,36.72999954223633
2018-06-20,36.97999954223633
2018-06-21,36.68000030517578
2018-06-22,36.630001068115234
2018-06-25,36.0099983215332
2018-06-26,36.34000015258789
2018-06-27,35.95000076293945
2018-06-28,35.880001068115234
2018-06-29,35.97999954223633
2018-07-02,35.880001068115234
2018-07-03,36.209999084472656
2018-07-05,36.20000076293945
2018-07-06,36.650001525878906
2018-07-09,36.650001525878906
2018-07-10,36.84000015258789
2018-07-11,36.5099983215332
2018-07-12,36.47999954223633
2018-07-13,36.529998779296875
2018-07-16,36.2400016784668
2018-07-17,36.369998931884766
2018-07-18,36.45000076293945
2018-07-19,36.619998931884766
2018-07-20,36.459999084472656
2018-07-23,36.529998779296875
2018-07-24,36.27000045776367
2018-07-25,36.11000061035156
2018-07-26,36.59000015258789
2018-07-27,36.369998931884766
2018-07-30,36.45000076293945
2018-07-31,36.650001525878906
2018-08-01,36.4900016784668
2018-08-02,36.63999938964844
2018-08-03,36.68000030517578
2018-08-06,36.9900016784668
2018-08-07,37.150001525878906
2018-08-08,37.04999923706055
2018-08-09,37.029998779296875
2018-08-10,36.79999923706055
2018-08-13,36.40999984741211
2018-08-14,36.900001525878906
2018-08-15,36.470001220703125
2018-08-16,37.040000915527344
2018-08-17,37.25
2018-08-20,37.38999938964844
2018-08-21,37.84000015258789
2018-08-22,37.72999954223633
2018-08-23,37.47999954223633
2018-08-24,37.529998779296875
2018-08-27,37.7400016784668
2018-08-28,37.77000045776367
2018-08-29,37.79999923706055
2018-08-30,37.5
2018-08-31,37.41999816894531
2018-09-04,37.5099983215332
2018-09-05,37.61000061035156
2018-09-06,37.290000915527344
2018-09-07,37.13999938964844
2018-09-10,37.29999923706055
2018-09-11,37.31999969482422
2018-09-12,37.310001373291016
2018-09-13,37.40999984741211
2018-09-14,37.380001068115234
2018-09-17,37.220001220703125
2018-09-18,37.27000045776367
2018-09-19,37.15999984741211
2018-09-20,37.650001525878906
2018-09-21,37.59000015258789
2018-09-24,37.130001068115234
2018-09-25,37.150001525878906
2018-09-26,36.93000030517578
2018-09-27,36.790000915527344
2018-09-28,36.810001373291016
2018-10-01,36.439998626708984
2018-10-02,36.47999954223633
2018-10-03,36.66999816894531
2018-10-04,36.2599983215332
2018-10-05,36.20000076293945
2018-10-08,36.470001220703125
2018-10-09,36.099998474121094
2018-10-10,35.72999954223633
2018-10-11,34.689998626708984
2018-10-12,34.34000015258789
