,CSF
2018-05-01,44.52000045776367
2018-05-02,44.689998626708984
2018-05-03,44.369998931884766
2018-05-04,44.90999984741211
2018-05-07,45.16999816894531
2018-05-08,45.59000015258789
2018-05-09,45.625
2018-05-10,45.808998107910156
2018-05-11,45.880001068115234
2018-05-14,45.709999084472656
2018-05-15,45.659000396728516
2018-05-16,46.10499954223633
2018-05-17,46.43000030517578
2018-05-18,46.435001373291016
2018-05-21,46.90999984741211
2018-05-22,46.59000015258789
2018-05-23,46.57899856567383
2018-05-24,46.619998931884766
2018-05-25,46.68299865722656
2018-05-29,46.650001525878906
2018-05-30,47.29999923706055
2018-05-31,46.875
2018-06-01,47.15999984741211
2018-06-04,47.45000076293945
2018-06-05,47.737998962402344
2018-06-06,48.099998474121094
2018-06-07,48.069000244140625
2018-06-08,48.21500015258789
2018-06-11,48.26499938964844
2018-06-12,48.29999923706055
2018-06-13,48.16999816894531
2018-06-14,48.19499969482422
2018-06-15,48.349998474121094
2018-06-18,48.5099983215332
2018-06-19,48.632999420166016
2018-06-20,48.893001556396484
2018-06-21,48.51599884033203
2018-06-22,48.30699920654297
2018-06-25,47.71799850463867
2018-06-26,48.150001525878906
2018-06-27,47.599998474121094
2018-06-28,47.43000030517578
2018-06-29,47.5
2018-07-02,47.82899856567383
2018-07-03,48.11000061035156
2018-07-05,48.459999084472656
2018-07-06,48.75899887084961
2018-07-09,49.09000015258789
2018-07-10,48.84000015258789
2018-07-11,48.52000045776367
2018-07-12,48.479000091552734
2018-07-13,48.5
2018-07-16,48.2400016784668
2018-07-17,48.38999938964844
2018-07-18,48.470001220703125
2018-07-19,48.86000061035156
2018-07-20,48.900001525878906
2018-07-23,48.909000396728516
2018-07-24,48.41899871826172
2018-07-25,48.323001861572266
2018-07-26,48.73699951171875
2018-07-27,48.09000015258789
2018-07-30,47.86000061035156
2018-07-31,48.3390007019043
2018-08-01,48.26100158691406
2018-08-02,48.63999938964844
2018-08-03,48.54999923706055
2018-08-06,48.93000030517578
2018-08-07,49.099998474121094
2018-08-08,49.150001525878906
2018-08-09,49.189998626708984
2018-08-10,49.08000183105469
2018-08-13,48.86000061035156
2018-08-14,49.40999984741211
2018-08-15,48.900001525878906
2018-08-16,49.279998779296875
2018-08-17,49.56999969482422
2018-08-20,49.650001525878906
2018-08-21,50.27000045776367
2018-08-22,50.244998931884766
2018-08-23,50.15399932861328
2018-08-24,50.22999954223633
2018-08-27,50.2760009765625
2018-08-28,50.15999984741211
2018-08-29,50.25
2018-08-30,50.150001525878906
2018-08-31,50.27000045776367
2018-09-04,50.053001403808594
2018-09-05,50.099998474121094
2018-09-06,49.93000030517578
2018-09-07,49.83000183105469
2018-09-10,49.823001861572266
2018-09-11,49.7400016784668
2018-09-12,49.52000045776367
2018-09-13,49.43199920654297
2018-09-14,49.790000915527344
2018-09-17,49.32099914550781
2018-09-18,49.47999954223633
2018-09-19,49.099998474121094
2018-09-20,49.470001220703125
2018-09-21,49.290000915527344
2018-09-24,48.84000015258789
2018-09-25,48.8650016784668
2018-09-26,48.32899856567383
2018-09-27,48.279998779296875
2018-09-28,48.40999984741211
2018-10-01,47.75
2018-10-02,47.380001068115234
2018-10-03,47.81999969482422
2018-10-04,47.41999816894531
2018-10-05,46.93000030517578
2018-10-08,47.11000061035156
2018-10-09,46.91999816894531
2018-10-10,46.034000396728516
2018-10-11,44.90999984741211
2018-10-12,44.61000061035156
2018-10-15,44.93000030517578
2018-10-16,45.94499969482422
2018-10-17,45.54999923706055
2018-10-18,44.7599983215332
2018-10-19,44.349998474121094
2018-10-22,44.409000396728516
2018-10-23,44.0099983215332
2018-10-24,42.5099983215332
2018-10-25,43.5
2018-10-26,43.11000061035156
2018-10-29,43.005001068115234
2018-10-30,43.91999816894531
2018-10-31,43.93000030517578
2018-11-01,44.689998626708984
2018-11-02,44.71200180053711
2018-11-05,44.71799850463867
2018-11-06,44.77199935913086
2018-11-07,44.83000183105469
2018-11-08,44.915000915527344
2018-11-09,44.75400161743164
2018-11-12,44.65700149536133
2018-11-13,44.619998931884766
2018-11-14,44.5359992980957
2018-11-15,44.630001068115234
2018-11-16,44.689998626708984
2018-11-19,44.56999969482422
2018-11-20,44.349998474121094
2018-11-21,44.47999954223633
2018-11-23,44.47600173950195
2018-11-26,44.5099983215332
2018-11-27,44.47999954223633
2018-11-28,44.72999954223633
2018-11-29,44.689998626708984
2018-11-30,44.7400016784668
2018-12-03,44.790000915527344
2018-12-04,42.720001220703125
2018-12-06,42.400001525878906
2018-12-07,41.76100158691406
2018-12-10,41.630001068115234
2018-12-11,41.58000183105469
2018-12-12,42.13999938964844
2018-12-13,41.470001220703125
2018-12-14,40.810001373291016
2018-12-17,40.26599884033203
2018-12-18,40.19499969482422
2018-12-19,39.2400016784668
2018-12-20,38.790000915527344
2018-12-21,38.150001525878906
2018-12-24,37.540000915527344
2018-12-26,38.810001373291016
2018-12-27,38.939998626708984
2018-12-28,39.209999084472656
2018-12-31,39.40999984741211
2019-01-02,39.7400016784668
2019-01-03,39.56999969482422
2019-01-04,39.86000061035156
2019-01-07,39.97999954223633
2019-01-08,40.130001068115234
2019-01-09,40.2400016784668
2019-01-10,40.209999084472656
2019-01-11,40.27000045776367
2019-01-14,40.209999084472656
2019-01-15,40.189998626708984
2019-01-16,40.31999969482422
2019-01-17,40.41999816894531
2019-01-18,40.51100158691406
2019-01-22,40.38999938964844
2019-01-23,40.367000579833984
2019-01-24,40.380001068115234
2019-01-25,40.4900016784668
2019-01-28,40.459999084472656
2019-01-29,40.459999084472656
2019-01-30,40.5
2019-01-31,40.571998596191406
2019-02-01,40.52000045776367
2019-02-04,40.66999816894531
2019-02-05,40.72999954223633
2019-02-06,40.689998626708984
2019-02-07,40.65999984741211
2019-02-08,40.630001068115234
2019-02-11,40.7400016784668
2019-02-12,40.81999969482422
2019-02-13,40.790000915527344
2019-02-14,40.88399887084961
2019-02-15,41.0369987487793
2019-02-19,41.16299819946289
2019-02-20,41.2400016784668
2019-02-21,41.099998474121094
2019-02-22,41.229000091552734
2019-02-25,41.25
2019-02-26,41.1619987487793
2019-02-27,41.11000061035156
2019-02-28,41.11000061035156
2019-03-01,41.15399932861328
2019-03-04,40.875
2019-03-05,40.720001220703125
2019-03-06,39.935001373291016
2019-03-07,39.52000045776367
2019-03-08,39.529998779296875
2019-03-11,39.97999954223633
2019-03-12,39.93000030517578
2019-03-13,40.119998931884766
2019-03-14,39.939998626708984
2019-03-15,40.0099983215332
2019-03-18,40.31999969482422
2019-03-19,39.869998931884766
2019-03-20,39.61000061035156
2019-03-21,39.83000183105469
2019-03-22,38.470001220703125
2019-03-25,38.65999984741211
2019-03-26,39.02000045776367
2019-03-27,39.220001220703125
2019-03-28,39.439998626708984
2019-03-29,39.529998779296875
2019-04-01,40.040000915527344
2019-04-02,39.959999084472656
2019-04-03,39.97999954223633
2019-04-04,40.09400177001953
2019-04-05,40.154998779296875
2019-04-08,40.17100143432617
2019-04-09,40.040000915527344
2019-04-10,40.22600173950195
2019-04-11,40.22700119018555
2019-04-12,40.24100112915039
2019-04-15,40.25
2019-04-16,40.25
2019-04-17,40.23400115966797
2019-04-18,40.207000732421875
2019-04-22,40.11000061035156
2019-04-23,40.27299880981445
2019-04-24,40.33000183105469
2019-04-25,40.198001861572266
2019-04-26,40.25
2019-04-29,40.36000061035156
2019-04-30,40.279998779296875
2019-05-01,40.27000045776367
2019-05-02,40.279998779296875
2019-05-03,41.15999984741211
2019-05-06,41.20600128173828
2019-05-07,40.41999816894531
2019-05-08,40.09000015258789
2019-05-09,40.13999938964844
2019-05-10,40.20000076293945
2019-05-13,39.06999969482422
2019-05-14,39.38999938964844
2019-05-15,39.40399932861328
2019-05-16,39.560001373291016
2019-05-17,39.060001373291016
2019-05-20,38.939998626708984
2019-05-21,39.36000061035156
2019-05-22,38.86000061035156
2019-05-23,37.95899963378906
2019-05-24,38.30699920654297
2019-05-28,38.04999923706055
2019-05-29,37.810001373291016
2019-05-30,37.54999923706055
2019-05-31,36.9900016784668
2019-06-03,37.119998931884766
2019-06-04,37.470001220703125
2019-06-05,37.41999816894531
2019-06-06,37.41999816894531
2019-06-07,37.47700119018555
2019-06-10,37.540000915527344
2019-06-11,37.51300048828125
2019-06-12,37.52000045776367
2019-06-13,37.5099983215332
2019-06-14,37.47999954223633
2019-06-17,37.47999954223633
2019-06-18,37.564998626708984
2019-06-19,37.57699966430664
2019-06-20,37.65399932861328
2019-06-21,37.57699966430664
2019-06-24,37.47200012207031
2019-06-25,37.439998626708984
2019-06-26,37.47999954223633
2019-06-27,37.599998474121094
2019-06-28,37.77000045776367
2019-07-01,37.810001373291016
2019-07-02,37.560001373291016
2019-07-03,37.779998779296875
2019-07-05,37.922000885009766
2019-07-08,37.63999938964844
2019-07-09,37.38999938964844
2019-07-10,37.439998626708984
2019-07-11,37.279998779296875
2019-07-12,37.849998474121094
2019-07-15,37.54999923706055
2019-07-16,37.65399932861328
2019-07-17,37.310001373291016
2019-07-18,37.3380012512207
2019-07-19,37.33000183105469
2019-07-22,37.11000061035156
2019-07-23,37.40999984741211
2019-07-24,38.119998931884766
2019-07-25,37.77000045776367
2019-07-26,38.209999084472656
2019-07-29,37.93000030517578
2019-07-30,38.31999969482422
2019-07-31,38.51900100708008
2019-08-01,37.400001525878906
2019-08-02,37.047000885009766
2019-08-05,36.04999923706055
2019-08-06,36.2400016784668
2019-08-07,36.244998931884766
2019-08-08,37.0099983215332
2019-08-09,36.560001373291016
2019-08-12,36.20000076293945
2019-08-13,36.560001373291016
2019-08-14,35.599998474121094
2019-08-15,35.45000076293945
2019-08-16,36.25199890136719
2019-08-19,36.654998779296875
2019-08-20,36.31999969482422
2019-08-21,36.5
2019-08-22,36.54999923706055
2019-08-23,35.40999984741211
2019-08-26,35.70000076293945
2019-08-27,35.33000183105469
2019-08-28,35.77199935913086
2019-08-29,36.31100082397461
2019-08-30,36.290000915527344
2019-09-03,35.8489990234375
2019-09-04,35.81999969482422
2019-09-05,36.029998779296875
2019-09-06,36.005001068115234
2019-09-09,36.150001525878906
2019-09-10,36.244998931884766
2019-09-11,36.439998626708984
2019-09-12,36.459999084472656
2019-09-13,36.5
2019-09-16,36.5260009765625
2019-09-17,36.47200012207031
2019-09-18,36.41999816894531
2019-09-19,36.369998931884766
2019-09-20,36.34000015258789
2019-09-23,36.31999969482422
2019-09-24,36.220001220703125
2019-09-25,36.380001068115234
2019-09-26,36.275001525878906
2019-09-27,36.189998626708984
2019-09-30,36.28499984741211
2019-10-01,36.04999923706055
2019-10-02,35.68000030517578
2019-10-03,35.611000061035156
2019-10-04,35.83000183105469
2019-10-07,36.04600143432617
2019-10-08,35.30400085449219
2019-10-09,35.529998779296875
2019-10-10,35.61000061035156
2019-10-11,36.33000183105469
2019-10-14,36.06999969482422
2019-10-15,36.42100143432617
2019-10-16,36.50899887084961
2019-10-17,36.90999984741211
2019-10-18,36.891998291015625
2019-10-21,37.236000061035156
2019-10-22,37.36000061035156
2019-10-23,37.382999420166016
2019-10-24,37.32500076293945
2019-10-25,37.709999084472656
2019-10-28,37.9900016784668
2019-10-29,38.220001220703125
2019-10-30,38.0
2019-10-31,37.560001373291016
2019-11-01,38.209999084472656
2019-11-04,38.630001068115234
2019-11-05,38.83000183105469
2019-11-06,38.76300048828125
2019-11-07,38.77000045776367
2019-11-08,38.7400016784668
2019-11-11,38.63999938964844
2019-11-12,38.689998626708984
2019-11-13,38.459999084472656
2019-11-14,38.43000030517578
2019-11-15,38.4900016784668
2019-11-18,38.3849983215332
2019-11-19,38.494998931884766
2019-11-20,38.18000030517578
2019-11-21,38.025001525878906
2019-11-22,38.185001373291016
2019-11-25,38.92499923706055
2019-11-26,38.83100128173828
2019-11-27,38.970001220703125
2019-11-29,38.770999908447266
2019-12-02,38.39500045776367
2019-12-03,38.18000030517578
2019-12-04,38.470001220703125
2019-12-05,38.58000183105469
2019-12-06,39.07500076293945
2019-12-09,38.97999954223633
2019-12-10,38.88999938964844
2019-12-11,39.040000915527344
2019-12-12,39.566001892089844
2019-12-13,39.21099853515625
2019-12-16,39.415000915527344
2019-12-17,39.604000091552734
2019-12-18,39.64500045776367
2019-12-19,39.64400100708008
2019-12-20,39.744998931884766
2019-12-23,39.630001068115234
2019-12-24,39.70500183105469
2019-12-26,39.6609992980957
2019-12-27,39.48500061035156
2019-12-30,39.5099983215332
2019-12-31,39.59000015258789
2020-01-02,39.48899841308594
2020-01-03,39.470001220703125
2020-01-06,39.39699935913086
2020-01-07,39.224998474121094
2020-01-08,39.303001403808594
2020-01-09,39.279998779296875
2020-01-10,39.06999969482422
2020-01-13,39.362998962402344
2020-01-14,39.457000732421875
2020-01-15,39.48699951171875
2020-01-16,39.99700164794922
2020-01-17,39.92499923706055
2020-01-21,39.45199966430664
2020-01-22,39.46500015258789
2020-01-23,39.57500076293945
2020-01-24,39.03099822998047
2020-01-27,38.54999923706055
2020-01-28,38.810001373291016
2020-01-29,38.470001220703125
2020-01-30,38.465999603271484
2020-01-31,37.57600021362305
2020-02-03,37.89099884033203
2020-02-04,38.321998596191406
2020-02-05,39.04999923706055
2020-02-06,38.85499954223633
2020-02-07,38.22999954223633
2020-02-10,38.38199996948242
2020-02-11,38.71699905395508
2020-02-12,38.999000549316406
2020-02-13,38.99599838256836
2020-02-14,38.7869987487793
2020-02-18,38.57500076293945
2020-02-19,38.75299835205078
2020-02-20,38.82500076293945
2020-02-21,38.5099983215332
2020-02-24,37.369998931884766
2020-02-25,36.0260009765625
2020-02-26,35.577999114990234
2020-02-27,34.38800048828125
2020-02-28,33.400001525878906
2020-03-02,34.40399932861328
2020-03-03,34.400001525878906
2020-03-04,34.58000183105469
2020-03-05,34.23500061035156
2020-03-06,34.152000427246094
2020-03-09,33.375
2020-03-10,33.513999938964844
2020-03-11,33.01100158691406
2020-03-12,32.26100158691406
2020-03-13,32.70199966430664
2020-03-16,31.996999740600586
2020-03-17,32.340999603271484
2020-03-18,31.673999786376953
2020-03-19,31.979000091552734
2020-03-20,31.541000366210938
2020-03-23,31.604999542236328
2020-03-24,32.09400177001953
2020-03-25,32.14699935913086
2020-03-26,32.527000427246094
2020-03-27,32.263999938964844
2020-03-30,32.444000244140625
2020-03-31,32.43600082397461
2020-04-01,32.027000427246094
2020-04-02,32.332000732421875
2020-04-03,31.437000274658203
2020-04-06,33.35499954223633
2020-04-07,33.619998931884766
2020-04-08,34.441001892089844
2020-04-09,35.74800109863281
2020-04-13,34.8380012512207
2020-04-14,35.19200134277344
2020-04-15,33.79899978637695
2020-04-16,33.540000915527344
2020-04-17,34.762001037597656
2020-04-20,34.19200134277344
2020-04-21,33.68600082397461
2020-04-22,33.87099838256836
2020-04-23,34.31999969482422
2020-04-24,34.51300048828125
2020-04-27,35.744998931884766
2020-04-28,36.43600082397461
2020-04-29,37.98500061035156
2020-04-30,36.84400177001953
2020-05-01,35.400001525878906
2020-05-04,35.54399871826172
2020-05-05,35.60499954223633
2020-05-06,35.17900085449219
2020-05-07,35.470001220703125
2020-05-08,36.72999954223633
2020-05-11,36.34600067138672
2020-05-12,35.194000244140625
2020-05-13,34.1510009765625
2020-05-14,34.165000915527344
2020-05-15,34.55799865722656
2020-05-18,36.494998931884766
2020-05-19,35.88999938964844
2020-05-20,36.643001556396484
2020-05-21,36.737998962402344
2020-05-22,36.814998626708984
2020-05-26,38.058998107910156
2020-05-27,39.42399978637695
2020-05-28,38.5989990234375
2020-05-29,38.27399826049805
2020-06-01,38.45000076293945
2020-06-02,38.66400146484375
2020-06-03,39.757999420166016
2020-06-04,40.069000244140625
2020-06-05,41.49399948120117
2020-06-08,42.0099983215332
2020-06-09,41.47999954223633
2020-06-10,40.13100051879883
2020-06-11,37.75
2020-06-12,38.249000549316406
2020-06-15,38.801998138427734
2020-06-16,39.540000915527344
2020-06-17,38.983001708984375
2020-06-18,38.810001373291016
2020-06-19,38.604000091552734
2020-06-22,38.75
2020-06-23,38.869998931884766
2020-06-24,37.88999938964844
2020-06-25,38.24300003051758
2020-06-26,37.52000045776367
2020-06-29,38.65999984741211
2020-06-30,39.150001525878906
2020-07-01,38.50299835205078
2020-07-02,38.81800079345703
2020-07-06,38.939998626708984
2020-07-07,38.310001373291016
2020-07-08,38.34400177001953
2020-07-09,37.64400100708008
2020-07-10,38.349998474121094
2020-07-13,38.16999816894531
2020-07-14,38.5989990234375
2020-07-15,39.849998474121094
2020-07-16,39.67499923706055
2020-07-17,39.58599853515625
2020-07-20,39.29999923706055
2020-07-21,39.952999114990234
2020-07-22,39.900001525878906
2020-07-23,40.138999938964844
2020-07-24,39.7599983215332
2020-07-27,39.957000732421875
2020-07-28,39.70100021362305
2020-07-29,40.555999755859375
2020-07-30,40.279998779296875
2020-07-31,39.952999114990234
2020-08-03,40.37099838256836
2020-08-04,40.5099983215332
2020-08-05,41.152000427246094
2020-08-06,41.058998107910156
2020-08-07,41.70500183105469
2020-08-10,42.13100051879883
2020-08-11,42.130001068115234
2020-08-12,42.32500076293945
2020-08-13,42.06999969482422
2020-08-14,42.08000183105469
2020-08-17,42.08599853515625
2020-08-18,41.65999984741211
2020-08-19,41.645999908447266
2020-08-20,41.3129997253418
2020-08-21,41.150001525878906
2020-08-24,41.58300018310547
2020-08-25,41.720001220703125
2020-08-26,41.435001373291016
2020-08-27,41.63999938964844
2020-08-28,41.81999969482422
2020-08-31,41.354000091552734
2020-09-01,41.69200134277344
2020-09-02,42.125
2020-09-03,41.29800033569336
2020-09-04,41.22700119018555
2020-09-08,40.50899887084961
2020-09-09,40.69900131225586
2020-09-10,40.36800003051758
2020-09-11,40.099998474121094
2020-09-14,40.790000915527344
2020-09-15,40.619998931884766
2020-09-16,40.81999969482422
2020-09-17,40.790000915527344
2020-09-18,40.505001068115234
2020-09-21,39.02000045776367
2020-09-22,39.417999267578125
2020-09-23,38.72800064086914
2020-09-24,38.875
2020-09-25,39.137001037597656
2020-09-28,39.880001068115234
2020-09-29,39.7599983215332
2020-09-30,39.832000732421875
2020-10-01,40.10300064086914
2020-10-02,40.650001525878906
2020-10-05,41.43000030517578
2020-10-06,41.43899917602539
2020-10-07,41.957000732421875
2020-10-08,42.39500045776367
2020-10-09,42.619998931884766
2020-10-12,42.845001220703125
2020-10-13,42.45800018310547
2020-10-14,42.2239990234375
2020-10-15,42.58000183105469
2020-10-16,42.529998779296875
2020-10-19,42.150001525878906
2020-10-20,42.39099884033203
2020-10-21,42.31999969482422
2020-10-22,42.750999450683594
2020-10-23,43.01499938964844
2020-10-26,42.35200119018555
2020-10-27,41.88600158691406
2020-10-28,40.946998596191406
2020-10-29,41.393001556396484
2020-10-30,40.95000076293945
2020-11-02,41.810001373291016
2020-11-03,42.73099899291992
2020-11-04,42.040000915527344
2020-11-05,43.03900146484375
2020-11-06,42.71699905395508
2020-11-09,44.619998931884766
2020-11-10,45.34000015258789
2020-11-11,45.073001861572266
2020-11-12,44.32699966430664
2020-11-13,45.111000061035156
2020-11-16,46.185001373291016
2020-11-17,46.237998962402344
2020-11-18,45.79899978637695
2020-11-19,45.8120002746582
2020-11-20,45.823001861572266
2020-11-23,46.525001525878906
2020-11-24,47.54100036621094
2020-11-25,47.111000061035156
2020-11-27,47.03099822998047
2020-11-30,46.138999938964844
2020-12-01,46.6510009765625
2020-12-02,46.8489990234375
2020-12-03,47.28300094604492
2020-12-04,47.970001220703125
2020-12-07,48.09000015258789
2020-12-08,48.573001861572266
2020-12-09,48.66600036621094
2020-12-10,48.814998626708984
2020-12-11,48.569000244140625
2020-12-14,48.5099983215332
2020-12-15,49.58599853515625
2020-12-16,49.43299865722656
2020-12-17,49.68600082397461
2020-12-18,49.54999923706055
2020-12-21,48.904998779296875
2020-12-22,49.46099853515625
2020-12-23,50.025001525878906
2020-12-24,50.06100082397461
2020-12-28,50.415000915527344
2020-12-29,49.58100128173828
2020-12-30,50.130001068115234
2020-12-31,50.301998138427734
2021-01-04,49.7239990234375
2021-01-05,50.65700149536133
2021-01-06,52.619998931884766
2021-01-07,53.619998931884766
2021-01-08,53.1349983215332
2021-01-11,53.29999923706055
2021-01-12,54.0629997253418
2021-01-13,53.4900016784668
2021-01-14,54.369998931884766
2021-01-15,53.57899856567383
2021-01-19,54.09400177001953
2021-01-20,54.345001220703125
2021-01-21,53.8390007019043
2021-01-22,54.130001068115234
2021-01-25,54.22800064086914
2021-01-26,53.97600173950195
2021-01-27,52.95000076293945
2021-01-28,52.768001556396484
2021-01-29,51.88600158691406
2021-02-01,52.974998474121094
2021-02-02,53.356998443603516
2021-02-03,53.7760009765625
2021-02-04,54.77399826049805
2021-02-05,55.470001220703125
2021-02-08,57.13399887084961
2021-02-09,57.76499938964844
2021-02-10,57.310001373291016
2021-02-11,57.30699920654297
2021-02-12,57.53499984741211
2021-02-16,57.37699890136719
2021-02-17,57.03499984741211
2021-02-18,56.37200164794922
2021-02-19,57.23500061035156
2021-02-22,57.551998138427734
2021-02-23,57.32899856567383
2021-02-24,58.375999450683594
2021-02-25,57.029998779296875
2021-02-26,56.65599822998047
2021-03-01,58.356998443603516
2021-03-02,57.50899887084961
2021-03-03,57.777000427246094
2021-03-04,56.49100112915039
2021-03-05,57.93600082397461
2021-03-08,59.03200149536133
2021-03-09,59.314998626708984
2021-03-10,60.54999923706055
2021-03-11,61.17100143432617
2021-03-12,61.58599853515625
2021-03-15,61.62099838256836
2021-03-16,60.84299850463867
2021-03-17,61.106998443603516
2021-03-18,60.20000076293945
2021-03-19,60.37300109863281
2021-03-22,59.391998291015625
2021-03-23,57.527000427246094
2021-03-24,56.96099853515625
2021-03-25,58.05699920654297
2021-03-26,59.268001556396484
2021-03-29,58.20600128173828
2021-03-30,58.808998107910156
2021-03-31,59.0880012512207
2021-04-01,59.68000030517578
2021-04-05,60.321998596191406
2021-04-06,60.073001861572266
2021-04-07,59.275001525878906
2021-04-08,59.560001373291016
2021-04-09,59.82899856567383
2021-04-12,59.94599914550781
2021-04-13,59.29399871826172
2021-04-14,59.70800018310547
2021-04-15,59.9119987487793
2021-04-16,60.316001892089844
2021-04-19,59.76599884033203
2021-04-20,58.57600021362305
2021-04-21,59.58000183105469
2021-04-22,59.2760009765625
2021-04-23,60.297000885009766
2021-04-26,60.29499816894531
2021-04-27,60.198001861572266
2021-04-28,60.236000061035156
2021-04-29,60.375
2021-04-30,59.69200134277344
2021-05-03,60.792999267578125
2021-05-04,60.53900146484375
2021-05-05,60.599998474121094
2021-05-06,60.650001525878906
2021-05-07,61.560001373291016
2021-05-10,61.029998779296875
2021-05-11,60.2400016784668
2021-05-12,58.742000579833984
2021-05-13,60.28799819946289
2021-05-14,61.362998962402344
