,APEI
2011-08-22,35.2400016784668
2011-08-23,37.939998626708984
2011-08-24,39.15999984741211
2011-08-25,38.54999923706055
2011-08-26,38.81999969482422
2011-08-29,40.70000076293945
2011-08-30,41.349998474121094
2011-08-31,41.220001220703125
2011-09-01,39.88999938964844
2011-09-02,38.72999954223633
2011-09-06,38.90999984741211
2011-09-07,40.56999969482422
2011-09-08,39.97999954223633
2011-09-09,39.529998779296875
2011-09-12,39.91999816894531
2011-09-13,40.02000045776367
2011-09-14,40.43000030517578
2011-09-15,39.380001068115234
2011-09-16,38.52000045776367
2011-09-19,38.33000183105469
2011-09-20,37.150001525878906
2011-09-21,36.25
2011-09-22,34.04999923706055
2011-09-23,34.7599983215332
2011-09-26,35.2400016784668
2011-09-27,36.220001220703125
2011-09-28,34.900001525878906
2011-09-29,34.81999969482422
2011-09-30,34.0
2011-10-03,32.529998779296875
2011-10-04,35.5
2011-10-05,35.7599983215332
2011-10-06,37.16999816894531
2011-10-07,35.31999969482422
2011-10-10,36.58000183105469
2011-10-11,36.90999984741211
2011-10-12,38.27000045776367
2011-10-13,38.02000045776367
2011-10-14,38.630001068115234
2011-10-17,37.7599983215332
2011-10-18,31.010000228881836
2011-10-19,30.920000076293945
2011-10-20,31.690000534057617
2011-10-21,32.119998931884766
2011-10-24,34.310001373291016
2011-10-25,33.54999923706055
2011-10-26,34.869998931884766
2011-10-27,37.0099983215332
2011-10-28,36.56999969482422
2011-10-31,35.810001373291016
2011-11-01,34.75
2011-11-02,34.15999984741211
2011-11-03,35.08000183105469
2011-11-04,35.43000030517578
2011-11-07,34.58000183105469
2011-11-08,36.58000183105469
2011-11-09,35.9900016784668
2011-11-10,36.150001525878906
2011-11-11,37.63999938964844
2011-11-14,37.06999969482422
2011-11-15,37.20000076293945
2011-11-16,36.880001068115234
2011-11-17,36.75
2011-11-18,36.0
2011-11-21,35.849998474121094
2011-11-22,37.2400016784668
2011-11-23,36.9900016784668
2011-11-25,36.43000030517578
2011-11-28,36.560001373291016
2011-11-29,37.36000061035156
2011-11-30,38.31999969482422
2011-12-01,38.279998779296875
2011-12-02,38.5
2011-12-05,38.31999969482422
2011-12-06,38.25
2011-12-07,38.27000045776367
2011-12-08,37.13999938964844
2011-12-09,39.59000015258789
2011-12-12,39.560001373291016
2011-12-13,39.77000045776367
2011-12-14,40.029998779296875
2011-12-15,40.689998626708984
2011-12-16,41.56999969482422
2011-12-19,41.900001525878906
2011-12-20,42.81999969482422
2011-12-21,43.939998626708984
2011-12-22,43.900001525878906
2011-12-23,43.70000076293945
2011-12-27,45.099998474121094
2011-12-28,43.560001373291016
2011-12-29,43.599998474121094
2011-12-30,43.279998779296875
2012-01-03,42.849998474121094
2012-01-04,42.880001068115234
2012-01-05,42.65999984741211
2012-01-06,42.529998779296875
2012-01-09,42.25
2012-01-10,43.40999984741211
2012-01-11,44.0
2012-01-12,44.7400016784668
2012-01-13,44.810001373291016
2012-01-17,45.290000915527344
2012-01-18,43.0
2012-01-19,42.630001068115234
2012-01-20,42.04999923706055
2012-01-23,41.0
2012-01-24,41.959999084472656
2012-01-25,42.65999984741211
2012-01-26,41.279998779296875
2012-01-27,41.31999969482422
2012-01-30,40.59000015258789
2012-01-31,40.189998626708984
2012-02-01,42.040000915527344
2012-02-02,41.189998626708984
2012-02-03,41.459999084472656
2012-02-06,40.560001373291016
2012-02-07,40.470001220703125
2012-02-08,41.13999938964844
2012-02-09,41.91999816894531
2012-02-10,40.650001525878906
2012-02-13,41.54999923706055
2012-02-14,41.290000915527344
2012-02-15,41.66999816894531
2012-02-16,41.790000915527344
2012-02-17,42.02000045776367
2012-02-21,42.119998931884766
2012-02-22,42.70000076293945
2012-02-23,43.0
2012-02-24,43.310001373291016
2012-02-27,43.959999084472656
2012-02-28,41.33000183105469
2012-02-29,39.15999984741211
2012-03-01,38.88999938964844
2012-03-02,38.2599983215332
2012-03-05,38.540000915527344
2012-03-06,38.2400016784668
2012-03-07,38.290000915527344
2012-03-08,39.029998779296875
2012-03-09,39.0
2012-03-12,39.47999954223633
2012-03-13,39.97999954223633
2012-03-14,39.41999816894531
2012-03-15,39.2599983215332
2012-03-16,39.470001220703125
2012-03-19,39.630001068115234
2012-03-20,39.52000045776367
2012-03-21,39.380001068115234
2012-03-22,38.560001373291016
2012-03-23,38.22999954223633
2012-03-26,38.900001525878906
2012-03-27,38.029998779296875
2012-03-28,37.470001220703125
2012-03-29,38.2400016784668
2012-03-30,38.0
2012-04-02,38.31999969482422
2012-04-03,38.25
2012-04-04,37.75
2012-04-05,38.0
2012-04-09,36.91999816894531
2012-04-10,36.5
2012-04-11,37.22999954223633
2012-04-12,37.81999969482422
2012-04-13,36.75
2012-04-16,36.099998474121094
2012-04-17,35.7599983215332
2012-04-18,35.150001525878906
2012-04-19,35.09000015258789
2012-04-20,35.04999923706055
2012-04-23,34.4900016784668
2012-04-24,34.97999954223633
2012-04-25,34.810001373291016
2012-04-26,35.0
2012-04-27,34.84000015258789
2012-04-30,34.720001220703125
2012-05-01,33.52000045776367
2012-05-02,33.0
2012-05-03,31.899999618530273
2012-05-04,31.110000610351562
2012-05-07,31.100000381469727
2012-05-08,30.889999389648438
2012-05-09,30.889999389648438
2012-05-10,31.8700008392334
2012-05-11,28.09000015258789
2012-05-14,26.979999542236328
2012-05-15,27.770000457763672
2012-05-16,28.030000686645508
2012-05-17,28.049999237060547
2012-05-18,28.329999923706055
2012-05-21,28.989999771118164
2012-05-22,29.170000076293945
2012-05-23,28.5
2012-05-24,28.31999969482422
2012-05-25,29.010000228881836
2012-05-29,29.559999465942383
2012-05-30,29.190000534057617
2012-05-31,28.43000030517578
2012-06-01,28.549999237060547
2012-06-04,30.420000076293945
2012-06-05,30.81999969482422
2012-06-06,31.3700008392334
2012-06-07,30.790000915527344
2012-06-08,31.350000381469727
2012-06-11,30.420000076293945
2012-06-12,29.860000610351562
2012-06-13,29.15999984741211
2012-06-14,29.6299991607666
2012-06-15,29.280000686645508
2012-06-18,29.239999771118164
2012-06-19,30.729999542236328
2012-06-20,30.889999389648438
2012-06-21,30.1200008392334
2012-06-22,30.219999313354492
2012-06-25,30.239999771118164
2012-06-26,30.81999969482422
2012-06-27,30.780000686645508
2012-06-28,31.309999465942383
2012-06-29,32.0
2012-07-02,31.889999389648438
2012-07-03,32.38999938964844
2012-07-05,32.75
2012-07-06,33.0
2012-07-09,32.099998474121094
2012-07-10,31.020000457763672
2012-07-11,31.290000915527344
2012-07-12,30.850000381469727
2012-07-13,30.6299991607666
2012-07-16,30.709999084472656
2012-07-17,29.639999389648438
2012-07-18,29.610000610351562
2012-07-19,30.139999389648438
2012-07-20,29.350000381469727
2012-07-23,28.489999771118164
2012-07-24,27.200000762939453
2012-07-25,27.0
2012-07-26,25.75
2012-07-27,25.770000457763672
2012-07-30,25.75
2012-07-31,25.110000610351562
2012-08-01,25.09000015258789
2012-08-02,25.3700008392334
2012-08-03,26.299999237060547
2012-08-06,26.809999465942383
2012-08-07,27.649999618530273
2012-08-08,32.18000030517578
2012-08-09,32.599998474121094
2012-08-10,32.59000015258789
2012-08-13,32.790000915527344
2012-08-14,32.61000061035156
2012-08-15,33.150001525878906
2012-08-16,33.77000045776367
2012-08-17,34.189998626708984
2012-08-20,34.0099983215332
2012-08-21,34.279998779296875
2012-08-22,34.45000076293945
2012-08-23,33.91999816894531
2012-08-24,33.470001220703125
2012-08-27,33.060001373291016
2012-08-28,33.029998779296875
2012-08-29,33.310001373291016
2012-08-30,33.29999923706055
2012-08-31,33.70000076293945
2012-09-04,33.56999969482422
2012-09-05,34.709999084472656
2012-09-06,35.779998779296875
2012-09-07,36.18000030517578
2012-09-10,36.400001525878906
2012-09-11,37.209999084472656
2012-09-12,37.09000015258789
2012-09-13,37.790000915527344
2012-09-14,38.9900016784668
2012-09-17,38.599998474121094
2012-09-18,38.650001525878906
2012-09-19,38.29999923706055
2012-09-20,37.29999923706055
2012-09-21,36.470001220703125
2012-09-24,36.43000030517578
2012-09-25,35.43000030517578
2012-09-26,35.27000045776367
2012-09-27,35.5
2012-09-28,36.43000030517578
2012-10-01,37.150001525878906
2012-10-02,37.060001373291016
2012-10-03,37.02000045776367
2012-10-04,37.599998474121094
2012-10-05,38.15999984741211
2012-10-08,38.650001525878906
2012-10-09,38.33000183105469
2012-10-10,37.84000015258789
2012-10-11,37.970001220703125
2012-10-12,37.790000915527344
2012-10-15,37.16999816894531
2012-10-16,37.22999954223633
2012-10-17,36.38999938964844
2012-10-18,36.08000183105469
2012-10-19,34.93000030517578
2012-10-22,35.59000015258789
2012-10-23,35.720001220703125
2012-10-24,35.7599983215332
2012-10-25,34.58000183105469
2012-10-26,35.790000915527344
2012-10-31,36.43000030517578
2012-11-01,36.68000030517578
2012-11-02,36.439998626708984
2012-11-05,36.099998474121094
2012-11-06,37.380001068115234
2012-11-07,36.029998779296875
2012-11-08,32.939998626708984
2012-11-09,33.189998626708984
2012-11-12,32.470001220703125
2012-11-13,32.54999923706055
2012-11-14,32.16999816894531
2012-11-15,32.31999969482422
2012-11-16,32.380001068115234
2012-11-19,32.439998626708984
2012-11-20,32.34000015258789
2012-11-21,32.36000061035156
2012-11-23,32.93000030517578
2012-11-26,33.2599983215332
2012-11-27,33.31999969482422
2012-11-28,34.470001220703125
2012-11-29,35.38999938964844
2012-11-30,34.380001068115234
2012-12-03,34.470001220703125
2012-12-04,35.81999969482422
2012-12-05,35.43000030517578
2012-12-06,35.59000015258789
2012-12-07,35.7400016784668
2012-12-10,36.40999984741211
2012-12-11,36.9900016784668
2012-12-12,35.630001068115234
2012-12-13,35.689998626708984
2012-12-14,35.56999969482422
2012-12-17,35.619998931884766
2012-12-18,36.4900016784668
2012-12-19,36.04999923706055
2012-12-20,36.15999984741211
2012-12-21,36.029998779296875
2012-12-24,35.97999954223633
2012-12-26,35.7400016784668
2012-12-27,34.540000915527344
2012-12-28,35.41999816894531
2012-12-31,36.119998931884766
2013-01-02,36.959999084472656
2013-01-03,37.4900016784668
2013-01-04,37.869998931884766
2013-01-07,36.900001525878906
2013-01-08,37.029998779296875
2013-01-09,37.72999954223633
2013-01-10,36.959999084472656
2013-01-11,37.2400016784668
2013-01-14,37.34000015258789
2013-01-15,37.459999084472656
2013-01-16,37.189998626708984
2013-01-17,37.540000915527344
2013-01-18,37.709999084472656
2013-01-22,37.599998474121094
2013-01-23,37.61000061035156
2013-01-24,38.369998931884766
2013-01-25,38.15999984741211
2013-01-28,38.400001525878906
2013-01-29,38.45000076293945
2013-01-30,38.029998779296875
2013-01-31,38.529998779296875
2013-02-01,38.22999954223633
2013-02-04,38.16999816894531
2013-02-05,38.20000076293945
2013-02-06,38.959999084472656
2013-02-07,39.9900016784668
2013-02-08,40.22999954223633
2013-02-11,39.970001220703125
2013-02-12,40.2599983215332
2013-02-13,40.66999816894531
2013-02-14,40.369998931884766
2013-02-15,40.20000076293945
2013-02-19,41.4900016784668
2013-02-20,41.33000183105469
2013-02-21,40.52000045776367
2013-02-22,41.20000076293945
2013-02-25,38.779998779296875
2013-02-26,38.02000045776367
2013-02-27,38.5
2013-02-28,38.91999816894531
2013-03-01,36.20000076293945
2013-03-04,33.29999923706055
2013-03-05,32.529998779296875
2013-03-06,32.209999084472656
2013-03-07,32.290000915527344
2013-03-08,30.100000381469727
2013-03-11,30.579999923706055
2013-03-12,30.219999313354492
2013-03-13,30.139999389648438
2013-03-14,31.579999923706055
2013-03-15,31.6299991607666
2013-03-18,31.799999237060547
2013-03-19,31.6200008392334
2013-03-20,34.209999084472656
2013-03-21,34.0
2013-03-22,35.43000030517578
2013-03-25,35.099998474121094
2013-03-26,34.65999984741211
2013-03-27,34.61000061035156
2013-03-28,34.88999938964844
2013-04-01,34.9900016784668
2013-04-02,34.45000076293945
2013-04-03,34.099998474121094
2013-04-04,34.310001373291016
2013-04-05,33.779998779296875
2013-04-08,33.290000915527344
2013-04-09,33.2599983215332
2013-04-10,33.27000045776367
2013-04-11,33.81999969482422
2013-04-12,33.900001525878906
2013-04-15,33.130001068115234
2013-04-16,34.15999984741211
2013-04-17,34.06999969482422
2013-04-18,33.349998474121094
2013-04-19,33.25
2013-04-22,33.27000045776367
2013-04-23,33.66999816894531
2013-04-24,33.380001068115234
2013-04-25,33.83000183105469
2013-04-26,33.720001220703125
2013-04-29,33.630001068115234
2013-04-30,33.529998779296875
2013-05-01,32.36000061035156
2013-05-02,32.08000183105469
2013-05-03,32.439998626708984
2013-05-06,32.349998474121094
2013-05-07,32.56999969482422
2013-05-08,33.7599983215332
2013-05-09,34.11000061035156
2013-05-10,35.77000045776367
2013-05-13,35.88999938964844
2013-05-14,37.02000045776367
2013-05-15,38.06999969482422
2013-05-16,37.900001525878906
2013-05-17,38.5099983215332
2013-05-20,38.9900016784668
2013-05-21,39.15999984741211
2013-05-22,38.45000076293945
2013-05-23,38.40999984741211
2013-05-24,38.689998626708984
2013-05-28,38.58000183105469
2013-05-29,37.97999954223633
2013-05-30,38.4900016784668
2013-05-31,38.040000915527344
2013-06-03,38.59000015258789
2013-06-04,38.400001525878906
2013-06-05,38.540000915527344
2013-06-06,38.459999084472656
2013-06-07,38.58000183105469
2013-06-10,39.79999923706055
2013-06-11,39.4900016784668
2013-06-12,38.86000061035156
2013-06-13,39.65999984741211
2013-06-14,38.540000915527344
2013-06-17,37.959999084472656
2013-06-18,38.7599983215332
2013-06-19,37.95000076293945
2013-06-20,37.7400016784668
2013-06-21,37.029998779296875
2013-06-24,37.439998626708984
2013-06-25,37.83000183105469
2013-06-26,37.38999938964844
2013-06-27,37.709999084472656
2013-06-28,37.15999984741211
2013-07-01,38.61000061035156
2013-07-02,38.75
2013-07-03,38.959999084472656
2013-07-05,39.79999923706055
2013-07-08,40.43000030517578
2013-07-09,40.09000015258789
2013-07-10,39.959999084472656
2013-07-11,40.209999084472656
2013-07-12,40.22999954223633
2013-07-15,40.529998779296875
2013-07-16,40.290000915527344
2013-07-17,39.869998931884766
2013-07-18,39.91999816894531
2013-07-19,39.86000061035156
2013-07-22,39.7599983215332
2013-07-23,39.560001373291016
2013-07-24,39.709999084472656
2013-07-25,39.900001525878906
2013-07-26,39.33000183105469
2013-07-29,39.40999984741211
2013-07-30,39.09000015258789
2013-07-31,39.5099983215332
2013-08-01,39.75
2013-08-02,40.84000015258789
2013-08-05,40.939998626708984
2013-08-06,40.36000061035156
2013-08-07,40.56999969482422
2013-08-08,38.529998779296875
2013-08-09,37.33000183105469
2013-08-12,37.9900016784668
2013-08-13,38.599998474121094
2013-08-14,38.58000183105469
2013-08-15,37.959999084472656
2013-08-16,39.709999084472656
2013-08-19,38.5
2013-08-20,38.5099983215332
2013-08-21,38.40999984741211
2013-08-22,39.31999969482422
2013-08-23,39.75
2013-08-26,40.06999969482422
2013-08-27,38.439998626708984
2013-08-28,38.790000915527344
2013-08-29,39.65999984741211
2013-08-30,40.02000045776367
2013-09-03,40.130001068115234
2013-09-04,39.79999923706055
2013-09-05,39.650001525878906
2013-09-06,39.279998779296875
2013-09-09,39.65999984741211
2013-09-10,40.0
2013-09-11,39.56999969482422
2013-09-12,39.380001068115234
2013-09-13,39.5
2013-09-16,39.380001068115234
2013-09-17,39.119998931884766
2013-09-18,38.95000076293945
2013-09-19,38.65999984741211
2013-09-20,38.540000915527344
2013-09-23,38.70000076293945
2013-09-24,38.81999969482422
2013-09-25,38.93000030517578
2013-09-26,38.91999816894531
2013-09-27,38.150001525878906
2013-09-30,37.79999923706055
2013-10-01,38.0
2013-10-02,37.52000045776367
2013-10-03,36.970001220703125
2013-10-04,36.939998626708984
2013-10-07,36.45000076293945
2013-10-08,36.20000076293945
2013-10-09,35.47999954223633
2013-10-10,35.97999954223633
2013-10-11,36.150001525878906
2013-10-14,36.0
2013-10-15,35.4900016784668
2013-10-16,36.959999084472656
2013-10-17,36.54999923706055
2013-10-18,36.95000076293945
2013-10-21,37.349998474121094
2013-10-22,37.61000061035156
2013-10-23,38.11000061035156
2013-10-24,38.4900016784668
2013-10-25,38.529998779296875
2013-10-28,39.38999938964844
2013-10-29,39.68000030517578
2013-10-30,40.290000915527344
2013-10-31,40.029998779296875
2013-11-01,39.88999938964844
2013-11-04,40.150001525878906
2013-11-05,39.900001525878906
2013-11-06,42.43000030517578
2013-11-07,41.939998626708984
2013-11-08,42.529998779296875
2013-11-11,42.459999084472656
2013-11-12,42.5
2013-11-13,42.84000015258789
2013-11-14,42.099998474121094
2013-11-15,42.4900016784668
2013-11-18,41.68000030517578
2013-11-19,41.97999954223633
2013-11-20,41.720001220703125
2013-11-21,42.029998779296875
2013-11-22,42.63999938964844
2013-11-25,44.2400016784668
2013-11-26,44.349998474121094
2013-11-27,45.0
2013-11-29,45.189998626708984
2013-12-02,45.540000915527344
2013-12-03,45.7599983215332
2013-12-04,45.18000030517578
2013-12-05,45.27000045776367
2013-12-06,44.900001525878906
2013-12-09,44.86000061035156
2013-12-10,44.7400016784668
2013-12-11,44.290000915527344
2013-12-12,43.90999984741211
2013-12-13,43.369998931884766
2013-12-16,43.560001373291016
2013-12-17,43.630001068115234
2013-12-18,43.4900016784668
2013-12-19,43.540000915527344
2013-12-20,45.11000061035156
2013-12-23,45.0099983215332
2013-12-24,45.0099983215332
2013-12-26,44.29999923706055
2013-12-27,43.52000045776367
2013-12-30,43.06999969482422
2013-12-31,43.470001220703125
2014-01-02,42.5099983215332
2014-01-03,42.41999816894531
2014-01-06,42.2599983215332
2014-01-07,42.189998626708984
2014-01-08,42.779998779296875
2014-01-09,42.77000045776367
2014-01-10,42.91999816894531
2014-01-13,42.779998779296875
2014-01-14,43.04999923706055
2014-01-15,43.95000076293945
2014-01-16,44.79999923706055
2014-01-17,44.5099983215332
2014-01-21,44.54999923706055
2014-01-22,45.56999969482422
2014-01-23,45.84000015258789
2014-01-24,44.119998931884766
2014-01-27,43.880001068115234
2014-01-28,43.900001525878906
2014-01-29,42.91999816894531
2014-01-30,42.790000915527344
2014-01-31,42.33000183105469
2014-02-03,42.20000076293945
2014-02-04,42.20000076293945
2014-02-05,42.150001525878906
2014-02-06,42.369998931884766
2014-02-07,42.310001373291016
2014-02-10,41.79999923706055
2014-02-11,42.5099983215332
2014-02-12,42.61000061035156
2014-02-13,43.150001525878906
2014-02-14,43.2400016784668
2014-02-18,43.400001525878906
2014-02-19,42.63999938964844
2014-02-20,43.08000183105469
2014-02-21,44.900001525878906
2014-02-24,44.43000030517578
2014-02-25,45.36000061035156
2014-02-26,45.189998626708984
2014-02-27,46.25
2014-02-28,35.41999816894531
2014-03-03,36.130001068115234
2014-03-04,37.290000915527344
2014-03-05,37.34000015258789
2014-03-06,37.0
2014-03-07,36.689998626708984
2014-03-10,36.849998474121094
2014-03-11,36.0
2014-03-12,34.959999084472656
2014-03-13,33.95000076293945
2014-03-14,33.880001068115234
2014-03-17,34.209999084472656
2014-03-18,34.880001068115234
2014-03-19,35.34000015258789
2014-03-20,35.279998779296875
2014-03-21,36.040000915527344
2014-03-24,35.95000076293945
2014-03-25,35.630001068115234
2014-03-26,35.0
2014-03-27,34.70000076293945
2014-03-28,34.91999816894531
2014-03-31,35.08000183105469
2014-04-01,35.41999816894531
2014-04-02,35.7400016784668
2014-04-03,35.4900016784668
2014-04-04,34.970001220703125
2014-04-07,34.040000915527344
2014-04-08,34.290000915527344
2014-04-09,34.599998474121094
2014-04-10,33.540000915527344
2014-04-11,33.2400016784668
2014-04-14,33.2400016784668
2014-04-15,32.95000076293945
2014-04-16,33.849998474121094
2014-04-17,34.5099983215332
2014-04-21,35.029998779296875
2014-04-22,35.31999969482422
2014-04-23,35.0099983215332
2014-04-24,34.849998474121094
2014-04-25,33.86000061035156
2014-04-28,33.400001525878906
2014-04-29,33.91999816894531
2014-04-30,34.599998474121094
2014-05-01,34.33000183105469
2014-05-02,35.279998779296875
2014-05-05,34.91999816894531
2014-05-06,33.939998626708984
2014-05-07,34.099998474121094
2014-05-08,33.43000030517578
2014-05-09,36.70000076293945
2014-05-12,37.869998931884766
2014-05-13,36.970001220703125
2014-05-14,35.4900016784668
2014-05-15,35.59000015258789
2014-05-16,36.369998931884766
2014-05-19,36.40999984741211
2014-05-20,36.08000183105469
2014-05-21,36.220001220703125
2014-05-22,35.439998626708984
2014-05-23,35.5
2014-05-27,35.779998779296875
2014-05-28,35.47999954223633
2014-05-29,35.290000915527344
2014-05-30,35.34000015258789
2014-06-02,34.70000076293945
2014-06-03,34.11000061035156
2014-06-04,34.47999954223633
2014-06-05,34.70000076293945
2014-06-06,34.59000015258789
2014-06-09,35.29999923706055
2014-06-10,35.59000015258789
2014-06-11,35.119998931884766
2014-06-12,34.66999816894531
2014-06-13,35.119998931884766
2014-06-16,35.5099983215332
2014-06-17,35.540000915527344
2014-06-18,35.0
2014-06-19,34.04999923706055
2014-06-20,34.06999969482422
2014-06-23,33.880001068115234
2014-06-24,33.650001525878906
2014-06-25,34.189998626708984
2014-06-26,33.9900016784668
2014-06-27,34.279998779296875
2014-06-30,34.380001068115234
2014-07-01,35.310001373291016
2014-07-02,35.22999954223633
2014-07-03,36.220001220703125
2014-07-07,34.540000915527344
2014-07-08,34.189998626708984
2014-07-09,34.54999923706055
2014-07-10,33.790000915527344
2014-07-11,33.470001220703125
2014-07-14,33.880001068115234
2014-07-15,33.599998474121094
2014-07-16,33.65999984741211
2014-07-17,33.47999954223633
2014-07-18,33.72999954223633
2014-07-21,33.09000015258789
2014-07-22,34.47999954223633
2014-07-23,34.529998779296875
2014-07-24,34.4900016784668
2014-07-25,34.61000061035156
2014-07-28,34.34000015258789
2014-07-29,35.72999954223633
2014-07-30,35.84000015258789
2014-07-31,35.70000076293945
2014-08-01,35.650001525878906
2014-08-04,34.900001525878906
2014-08-05,34.43000030517578
2014-08-06,29.709999084472656
2014-08-07,29.649999618530273
2014-08-08,29.760000228881836
2014-08-11,29.989999771118164
2014-08-12,30.149999618530273
2014-08-13,30.25
2014-08-14,30.0
2014-08-15,30.8799991607666
2014-08-18,31.65999984741211
2014-08-19,31.049999237060547
2014-08-20,30.860000610351562
2014-08-21,31.15999984741211
2014-08-22,30.719999313354492
2014-08-25,30.309999465942383
2014-08-26,30.40999984741211
2014-08-27,30.450000762939453
2014-08-28,29.979999542236328
2014-08-29,30.360000610351562
2014-09-02,29.959999084472656
2014-09-03,29.760000228881836
2014-09-04,29.520000457763672
2014-09-05,29.81999969482422
2014-09-08,29.940000534057617
2014-09-09,29.510000228881836
2014-09-10,29.56999969482422
2014-09-11,29.510000228881836
2014-09-12,29.510000228881836
2014-09-15,29.190000534057617
2014-09-16,29.25
2014-09-17,29.030000686645508
2014-09-18,29.209999084472656
2014-09-19,28.65999984741211
2014-09-22,28.280000686645508
2014-09-23,27.770000457763672
2014-09-24,27.920000076293945
2014-09-25,27.450000762939453
2014-09-26,27.600000381469727
2014-09-29,27.43000030517578
2014-09-30,26.989999771118164
2014-10-01,26.8700008392334
2014-10-02,27.309999465942383
2014-10-03,27.18000030517578
2014-10-06,27.049999237060547
2014-10-07,26.559999465942383
2014-10-08,26.989999771118164
2014-10-09,26.75
2014-10-10,26.65999984741211
2014-10-13,26.979999542236328
2014-10-14,27.719999313354492
2014-10-15,28.229999542236328
2014-10-16,29.309999465942383
2014-10-17,29.270000457763672
2014-10-20,29.860000610351562
2014-10-21,29.540000915527344
2014-10-22,29.229999542236328
2014-10-23,28.93000030517578
2014-10-24,29.149999618530273
2014-10-27,29.149999618530273
2014-10-28,30.229999542236328
2014-10-29,30.420000076293945
2014-10-30,30.81999969482422
2014-10-31,30.989999771118164
2014-11-03,31.1299991607666
2014-11-04,30.799999237060547
2014-11-05,30.860000610351562
2014-11-06,30.469999313354492
2014-11-07,35.2400016784668
2014-11-10,36.04999923706055
2014-11-11,36.33000183105469
2014-11-12,36.560001373291016
2014-11-13,35.849998474121094
2014-11-14,36.619998931884766
2014-11-17,35.75
2014-11-18,35.970001220703125
2014-11-19,35.16999816894531
2014-11-20,35.209999084472656
2014-11-21,34.97999954223633
2014-11-24,35.2599983215332
2014-11-25,34.720001220703125
2014-11-26,34.13999938964844
2014-11-28,33.599998474121094
2014-12-01,33.16999816894531
2014-12-02,33.91999816894531
2014-12-03,34.13999938964844
2014-12-04,33.290000915527344
2014-12-05,33.650001525878906
2014-12-08,32.880001068115234
2014-12-09,33.970001220703125
2014-12-10,33.56999969482422
2014-12-11,34.27000045776367
2014-12-12,34.06999969482422
2014-12-15,34.209999084472656
2014-12-16,34.130001068115234
2014-12-17,35.65999984741211
2014-12-18,35.720001220703125
2014-12-19,35.5
2014-12-22,36.02000045776367
2014-12-23,36.09000015258789
2014-12-24,36.33000183105469
2014-12-26,36.5099983215332
2014-12-29,37.34000015258789
2014-12-30,36.9900016784668
2014-12-31,36.869998931884766
2015-01-02,36.13999938964844
2015-01-05,35.38999938964844
2015-01-06,34.5099983215332
2015-01-07,35.33000183105469
2015-01-08,35.63999938964844
2015-01-09,34.7599983215332
2015-01-12,34.70000076293945
2015-01-13,34.939998626708984
2015-01-14,34.66999816894531
2015-01-15,34.11000061035156
2015-01-16,34.630001068115234
2015-01-20,34.720001220703125
2015-01-21,34.31999969482422
2015-01-22,34.93000030517578
2015-01-23,34.40999984741211
2015-01-26,34.599998474121094
2015-01-27,34.65999984741211
2015-01-28,34.33000183105469
2015-01-29,35.06999969482422
2015-01-30,33.56999969482422
2015-02-02,34.59000015258789
2015-02-03,35.18000030517578
2015-02-04,34.75
2015-02-05,35.060001373291016
2015-02-06,34.7400016784668
2015-02-09,34.65999984741211
2015-02-10,34.02000045776367
2015-02-11,34.66999816894531
2015-02-12,34.439998626708984
2015-02-13,34.36000061035156
2015-02-17,34.22999954223633
2015-02-18,34.56999969482422
2015-02-19,34.47999954223633
2015-02-20,34.08000183105469
2015-02-23,34.650001525878906
2015-02-24,34.650001525878906
2015-02-25,34.209999084472656
2015-02-26,34.290000915527344
2015-02-27,32.400001525878906
2015-03-02,31.559999465942383
2015-03-03,30.530000686645508
2015-03-04,30.700000762939453
2015-03-05,30.329999923706055
2015-03-06,30.200000762939453
2015-03-09,30.979999542236328
2015-03-10,30.389999389648438
2015-03-11,30.43000030517578
2015-03-12,32.0099983215332
2015-03-13,31.950000762939453
2015-03-16,31.860000610351562
2015-03-17,31.8799991607666
2015-03-18,31.959999084472656
2015-03-19,31.90999984741211
2015-03-20,31.5
2015-03-23,31.5
2015-03-24,31.600000381469727
2015-03-25,30.81999969482422
2015-03-26,30.360000610351562
2015-03-27,30.780000686645508
2015-03-30,30.299999237060547
2015-03-31,29.979999542236328
2015-04-01,30.1200008392334
2015-04-02,30.860000610351562
2015-04-06,31.43000030517578
2015-04-07,30.899999618530273
2015-04-08,31.350000381469727
2015-04-09,31.190000534057617
2015-04-10,31.110000610351562
2015-04-13,31.239999771118164
2015-04-14,31.6299991607666
2015-04-15,32.029998779296875
2015-04-16,31.15999984741211
2015-04-17,30.1200008392334
2015-04-20,30.43000030517578
2015-04-21,30.399999618530273
2015-04-22,30.479999542236328
2015-04-23,30.90999984741211
2015-04-24,30.579999923706055
2015-04-27,30.389999389648438
2015-04-28,30.459999084472656
2015-04-29,28.0
2015-04-30,27.889999389648438
2015-05-01,27.65999984741211
2015-05-04,27.34000015258789
2015-05-05,26.81999969482422
2015-05-06,26.43000030517578
2015-05-07,26.739999771118164
2015-05-08,27.790000915527344
2015-05-11,27.75
2015-05-12,22.110000610351562
2015-05-13,22.6299991607666
2015-05-14,22.790000915527344
2015-05-15,23.260000228881836
2015-05-18,23.360000610351562
2015-05-19,23.5
2015-05-20,23.799999237060547
2015-05-21,24.079999923706055
2015-05-22,24.030000686645508
2015-05-26,24.040000915527344
2015-05-27,24.43000030517578
2015-05-28,24.190000534057617
2015-05-29,24.170000076293945
2015-06-01,24.549999237060547
