,AGT
2019-05-17,23.97800064086914
2019-05-20,23.965999603271484
2019-05-21,24.417999267578125
2019-05-22,24.29800033569336
2019-05-23,24.142000198364258
2019-05-24,24.607999801635742
2019-05-28,24.520000457763672
2019-05-29,24.062000274658203
2019-05-30,24.170000076293945
2019-05-31,24.125999450683594
2019-06-03,24.100000381469727
2019-06-04,24.44300079345703
2019-06-05,24.601999282836914
2019-06-06,24.81399917602539
2019-06-07,25.06599998474121
2019-06-10,25.479999542236328
2019-06-11,26.257999420166016
2019-06-12,27.322999954223633
2019-06-13,27.36400032043457
2019-06-14,26.833999633789062
2019-06-17,26.733999252319336
2019-06-18,27.049999237060547
2019-06-19,27.066999435424805
2019-06-20,27.45599937438965
2019-06-21,27.488000869750977
2019-06-24,27.382999420166016
2019-06-25,27.268999099731445
2019-06-26,27.082000732421875
2019-06-27,27.277999877929688
2019-06-28,27.655000686645508
2019-07-01,27.81800079345703
2019-07-02,28.035999298095703
2019-07-03,28.093000411987305
2019-07-05,28.180999755859375
2019-07-08,28.264999389648438
2019-07-09,28.492000579833984
2019-07-10,28.80500030517578
2019-07-11,28.86400032043457
2019-07-12,28.989999771118164
2019-07-15,28.375
2019-07-16,28.320999145507812
2019-07-17,28.27400016784668
2019-07-18,28.225000381469727
2019-07-19,27.76799964904785
2019-07-22,27.47800064086914
2019-07-23,27.4950008392334
2019-07-24,27.929000854492188
2019-07-25,27.690000534057617
2019-07-26,28.371999740600586
2019-07-29,28.503000259399414
2019-07-30,28.131999969482422
2019-07-31,27.70199966430664
2019-08-01,27.493000030517578
2019-08-02,27.204999923706055
2019-08-05,26.270999908447266
2019-08-06,26.64299964904785
2019-08-07,26.59000015258789
2019-08-08,27.530000686645508
2019-08-09,28.450000762939453
2019-08-12,21.600000381469727
2019-08-13,21.600000381469727
2019-08-14,20.96299934387207
2019-08-15,21.382999420166016
2019-08-16,21.545000076293945
2019-08-19,20.510000228881836
2019-08-20,20.631999969482422
2019-08-21,21.084999084472656
2019-08-22,21.11199951171875
2019-08-23,20.5310001373291
2019-08-26,20.382999420166016
2019-08-27,20.0
2019-08-28,19.83300018310547
2019-08-29,19.59600067138672
2019-08-30,19.336999893188477
2019-09-03,18.860000610351562
2019-09-04,19.441999435424805
2019-09-05,20.0310001373291
2019-09-06,19.90999984741211
2019-09-09,19.579999923706055
2019-09-10,19.465999603271484
2019-09-11,19.59000015258789
2019-09-12,19.625999450683594
2019-09-13,19.381999969482422
2019-09-16,19.638999938964844
2019-09-17,19.641000747680664
2019-09-18,19.577999114990234
2019-09-19,19.770000457763672
2019-09-20,19.665000915527344
2019-09-23,19.41900062561035
2019-09-24,19.179000854492188
2019-09-25,19.420000076293945
2019-09-26,19.3799991607666
2019-09-27,19.575000762939453
2019-09-30,19.615999221801758
2019-10-01,19.475000381469727
2019-10-02,19.45599937438965
2019-10-03,19.61199951171875
2019-10-04,19.892000198364258
2019-10-07,19.809999465942383
2019-10-08,19.17300033569336
2019-10-09,19.280000686645508
2019-10-10,19.72599983215332
2019-10-11,19.871000289916992
2019-10-14,19.625
2019-10-15,19.788000106811523
2019-10-16,19.53499984741211
2019-10-17,19.540000915527344
2019-10-18,19.30699920654297
2019-10-21,19.42300033569336
2019-10-22,19.173999786376953
2019-10-23,19.14299964904785
2019-10-24,19.250999450683594
2019-10-25,19.280000686645508
2019-10-28,18.8799991607666
2019-10-29,19.049999237060547
2019-10-30,19.024999618530273
2019-10-31,18.80900001525879
2019-11-01,18.739999771118164
2019-11-04,19.059999465942383
2019-11-05,19.086999893188477
2019-11-06,18.799999237060547
2019-11-07,18.94700050354004
2019-11-08,18.77899932861328
2019-11-11,18.792999267578125
2019-11-12,18.777999877929688
2019-11-13,18.770000457763672
2019-11-14,18.871000289916992
2019-11-15,19.020000457763672
2019-11-18,18.72599983215332
2019-11-19,18.926000595092773
2019-11-20,19.371000289916992
2019-11-21,19.444000244140625
2019-11-22,19.628999710083008
2019-11-25,19.972999572753906
2019-11-26,20.0
2019-11-27,20.5
2019-11-29,20.299999237060547
2019-12-02,19.950000762939453
2019-12-03,19.670000076293945
2019-12-04,20.04400062561035
2019-12-05,20.18000030517578
2019-12-06,20.628000259399414
2019-12-09,20.889999389648438
2019-12-10,20.51099967956543
2019-12-11,20.57900047302246
2019-12-12,21.003999710083008
2019-12-13,21.41900062561035
2019-12-16,21.481000900268555
2019-12-17,21.42300033569336
2019-12-18,21.766000747680664
2019-12-19,21.895999908447266
2019-12-20,22.239999771118164
2019-12-23,22.871000289916992
2019-12-24,23.198999404907227
2019-12-26,23.674999237060547
2019-12-27,23.246000289916992
2019-12-30,22.989999771118164
2019-12-31,22.815000534057617
2020-01-02,22.926000595092773
2020-01-03,22.618000030517578
2020-01-06,22.625999450683594
2020-01-07,22.725000381469727
2020-01-08,22.85700035095215
2020-01-09,23.18199920654297
2020-01-10,23.22599983215332
2020-01-13,23.104000091552734
2020-01-14,22.70599937438965
2020-01-15,22.413999557495117
2020-01-16,22.66900062561035
2020-01-17,23.02899932861328
2020-01-21,22.371999740600586
2020-01-22,22.511999130249023
2020-01-23,22.309999465942383
2020-01-24,22.00200080871582
2020-01-27,21.610000610351562
2020-01-28,22.389999389648438
2020-01-29,22.16200065612793
2020-01-30,22.327999114990234
2020-01-31,21.878999710083008
2020-02-03,22.433000564575195
2020-02-04,22.489999771118164
2020-02-05,22.243000030517578
2020-02-06,22.31599998474121
2020-02-07,22.040000915527344
2020-02-10,22.145999908447266
2020-02-11,21.8700008392334
2020-02-12,22.391000747680664
2020-02-13,22.143999099731445
2020-02-14,22.304000854492188
2020-02-18,22.291000366210938
2020-02-19,22.610000610351562
2020-02-20,22.666000366210938
2020-02-21,22.784000396728516
2020-02-24,21.6200008392334
2020-02-25,20.68000030517578
2020-02-26,20.590999603271484
2020-02-27,19.895000457763672
2020-02-28,19.714000701904297
2020-03-02,20.540000915527344
2020-03-03,20.243999481201172
2020-03-04,20.847999572753906
2020-03-05,20.32200050354004
2020-03-06,19.636999130249023
2020-03-09,17.0
2020-03-10,18.240999221801758
2020-03-11,16.969999313354492
2020-03-12,15.151000022888184
2020-03-13,15.968000411987305
2020-03-16,14.133999824523926
2020-03-17,14.437999725341797
2020-03-18,12.814000129699707
2020-03-19,12.920999526977539
2020-03-20,12.609999656677246
2020-03-23,12.505000114440918
2020-03-24,13.649999618530273
2020-03-25,14.21399974822998
2020-03-26,14.383999824523926
2020-03-27,13.508000373840332
2020-03-30,13.581000328063965
2020-03-31,14.071999549865723
2020-04-01,13.432000160217285
2020-04-02,13.670999526977539
2020-04-03,13.670999526977539
2020-04-06,14.331000328063965
2020-04-07,14.331000328063965
2020-04-08,15.012999534606934
2020-04-09,14.960000038146973
2020-04-13,14.805000305175781
2020-04-14,15.166999816894531
2020-04-15,15.300000190734863
2020-04-16,15.484999656677246
2020-04-17,15.34000015258789
2020-04-20,15.25
2020-04-21,14.633999824523926
2020-04-22,14.95300006866455
2020-04-23,14.871999740600586
2020-04-24,14.532999992370605
2020-04-27,14.781000137329102
2020-04-28,15.50100040435791
2020-04-29,16.010000228881836
2020-04-30,15.567000389099121
2020-05-01,15.206000328063965
2020-05-04,15.435999870300293
2020-05-05,15.498000144958496
2020-05-06,16.5
2020-05-07,17.049999237060547
2020-05-08,17.36400032043457
2020-05-11,17.64699935913086
2020-05-12,17.474000930786133
2020-05-13,16.760000228881836
2020-05-14,17.204999923706055
2020-05-15,17.572999954223633
2020-05-18,18.35300064086914
2020-05-19,18.408000946044922
2020-05-20,18.68000030517578
2020-05-21,18.798999786376953
2020-05-22,19.150999069213867
2020-05-26,19.22100067138672
2020-05-27,19.207000732421875
2020-05-28,18.89299964904785
2020-05-29,18.770000457763672
2020-06-01,19.25200080871582
2020-06-02,19.957000732421875
2020-06-03,20.542999267578125
2020-06-04,20.30699920654297
2020-06-05,20.79800033569336
2020-06-08,21.83099937438965
2020-06-09,21.2450008392334
2020-06-10,21.235000610351562
2020-06-11,19.85099983215332
2020-06-12,20.73900032043457
2020-06-15,20.530000686645508
2020-06-16,20.82200050354004
2020-06-17,20.520999908447266
2020-06-18,19.950000762939453
2020-06-19,20.458999633789062
2020-06-22,20.31399917602539
2020-06-23,20.610000610351562
2020-06-24,20.256999969482422
2020-06-25,20.854999542236328
2020-06-26,20.409000396728516
2020-06-29,20.672000885009766
2020-06-30,20.45199966430664
2020-07-01,20.66200065612793
2020-07-02,20.707000732421875
2020-07-06,21.94099998474121
2020-07-07,21.827999114990234
2020-07-08,22.04599952697754
2020-07-09,21.756999969482422
2020-07-10,22.08799934387207
2020-07-13,21.704999923706055
2020-07-14,21.729999542236328
2020-07-15,21.964000701904297
2020-07-16,21.65399932861328
2020-07-17,21.64299964904785
2020-07-20,21.983999252319336
2020-07-21,22.459999084472656
2020-07-22,22.993000030517578
2020-07-23,22.79599952697754
2020-07-24,22.770000457763672
2020-07-27,23.375
2020-07-28,22.860000610351562
2020-07-29,23.266000747680664
2020-07-30,23.0310001373291
2020-07-31,22.861000061035156
2020-08-03,23.951000213623047
2020-08-04,24.027999877929688
2020-08-05,24.059999465942383
2020-08-06,24.07699966430664
2020-08-07,23.71299934387207
2020-08-10,22.959999084472656
2020-08-11,22.545000076293945
2020-08-12,22.30699920654297
2020-08-13,22.820999145507812
2020-08-14,22.68600082397461
2020-08-17,22.43000030517578
2020-08-18,22.41699981689453
2020-08-19,22.292999267578125
2020-08-20,22.336000442504883
2020-08-21,22.100000381469727
2020-08-24,22.065000534057617
2020-08-25,22.257999420166016
2020-08-26,22.202999114990234
2020-08-27,22.04199981689453
2020-08-28,22.364999771118164
2020-08-31,22.010000228881836
2020-09-01,22.422000885009766
2020-09-02,22.540000915527344
2020-09-03,21.660999298095703
2020-09-04,21.520000457763672
2020-09-08,21.054000854492188
2020-09-09,21.503999710083008
2020-09-10,21.229999542236328
2020-09-11,21.034000396728516
2020-09-14,21.06999969482422
2020-09-15,21.191999435424805
2020-09-16,20.711999893188477
2020-09-17,20.30299949645996
2020-09-18,20.33099937438965
2020-09-21,20.024999618530273
2020-09-22,20.01300048828125
2020-09-23,19.222000122070312
2020-09-24,19.691999435424805
2020-09-25,19.833999633789062
2020-09-28,20.083999633789062
2020-09-29,19.808000564575195
2020-09-30,19.979000091552734
2020-10-01,20.368999481201172
2020-10-02,20.113000869750977
2020-10-05,20.381000518798828
2020-10-06,20.184999465942383
2020-10-07,20.641000747680664
2020-10-08,20.740999221801758
2020-10-09,21.143999099731445
2020-10-12,21.308000564575195
2020-10-13,21.51099967956543
2020-10-14,21.35099983215332
2020-10-15,21.327999114990234
2020-10-16,21.45400047302246
2020-10-19,21.562999725341797
2020-10-20,21.697999954223633
2020-10-21,21.37700080871582
2020-10-22,21.36199951171875
2020-10-23,21.68000030517578
2020-10-26,21.179000854492188
2020-10-27,20.849000930786133
2020-10-28,20.309999465942383
2020-10-29,20.594999313354492
2020-10-30,20.200000762939453
2020-11-02,20.594999313354492
2020-11-03,20.792999267578125
2020-11-04,21.329999923706055
2020-11-05,22.979999542236328
2020-11-06,23.231000900268555
2020-11-09,22.875999450683594
2020-11-10,22.52400016784668
2020-11-11,22.691999435424805
2020-11-12,22.238000869750977
2020-11-13,22.652000427246094
2020-11-16,22.764999389648438
2020-11-17,22.986000061035156
2020-11-18,22.913000106811523
2020-11-19,23.25200080871582
2020-11-20,23.54800033569336
2020-11-23,23.839000701904297
2020-11-24,23.969999313354492
2020-11-25,24.07900047302246
2020-11-27,24.618000030517578
2020-11-30,24.51099967956543
2020-12-01,24.88800048828125
2020-12-02,24.927000045776367
2020-12-03,25.138999938964844
2020-12-04,25.263999938964844
2020-12-07,25.152000427246094
2020-12-08,25.268999099731445
2020-12-09,24.680999755859375
2020-12-10,25.378999710083008
2020-12-11,25.25200080871582
2020-12-14,25.111000061035156
2020-12-15,25.628000259399414
2020-12-16,25.80299949645996
2020-12-17,26.18199920654297
2020-12-18,26.343000411987305
2020-12-21,25.93899917602539
2020-12-22,26.018999099731445
2020-12-23,25.934999465942383
2020-12-24,25.827999114990234
2020-12-28,25.746999740600586
2020-12-29,25.954999923706055
2020-12-30,26.284000396728516
2020-12-31,26.01799964904785
2021-01-04,25.57699966430664
2021-01-05,25.799999237060547
2021-01-06,25.222999572753906
2021-01-07,25.78700065612793
2021-01-08,26.350000381469727
2021-01-11,26.190000534057617
2021-01-12,26.288000106811523
2021-01-13,26.05699920654297
2021-01-14,26.39900016784668
2021-01-15,26.075000762939453
