,CCRC
2019-09-20,10.649999618530273
2019-09-23,11.5
2019-09-24,11.270000457763672
2019-09-25,12.430000305175781
2019-09-26,12.454000473022461
2019-09-27,13.5600004196167
2019-09-30,15.989999771118164
2019-10-01,11.199999809265137
2019-10-02,9.34000015258789
2019-10-03,9.34000015258789
2019-10-04,8.880000114440918
2019-10-07,8.899999618530273
2019-10-08,9.140000343322754
2019-10-09,9.279999732971191
2019-10-10,10.210000038146973
2019-10-11,9.84000015258789
2019-10-14,9.600000381469727
2019-10-15,9.859999656677246
2019-10-16,9.920000076293945
2019-10-17,10.020000457763672
2019-10-18,10.020000457763672
2019-10-21,10.0600004196167
2019-10-22,10.25
2019-10-23,10.1899995803833
2019-10-24,10.800000190734863
2019-10-25,10.34000015258789
2019-10-28,10.619999885559082
2019-10-29,10.729999542236328
2019-10-30,10.729999542236328
2019-10-31,11.649999618530273
2019-11-01,10.6899995803833
2019-11-04,10.75
2019-11-05,10.550000190734863
2019-11-06,10.449999809265137
2019-11-07,10.460000038146973
2019-11-08,10.109999656677246
2019-11-11,10.180000305175781
2019-11-12,10.180000305175781
2019-11-13,10.449999809265137
2019-11-14,10.4399995803833
2019-11-15,10.449999809265137
2019-11-18,10.390000343322754
2019-11-19,10.300000190734863
2019-11-20,10.350000381469727
2019-11-21,10.520000457763672
2019-11-22,10.520000457763672
2019-11-25,10.3149995803833
2019-11-26,10.3149995803833
2019-11-27,10.657999992370605
2019-11-29,10.710000038146973
2019-12-02,10.329999923706055
2019-12-03,10.329999923706055
2019-12-04,10.3100004196167
2019-12-05,10.3100004196167
2019-12-06,10.1899995803833
2019-12-09,10.09000015258789
2019-12-10,10.09000015258789
2019-12-11,10.020000457763672
2019-12-12,10.020000457763672
2019-12-13,10.020000457763672
2019-12-16,9.710000038146973
2019-12-17,9.710000038146973
2019-12-18,9.687000274658203
2019-12-19,9.687000274658203
2019-12-20,9.470000267028809
2019-12-23,9.649999618530273
2019-12-24,9.109999656677246
2019-12-26,9.699999809265137
2019-12-27,9.65999984741211
2019-12-30,9.494000434875488
2019-12-31,9.550000190734863
2020-01-02,9.920000076293945
2020-01-03,9.970000267028809
2020-01-06,10.020000457763672
2020-01-07,9.78499984741211
2020-01-08,10.4399995803833
2020-01-09,10.300000190734863
2020-01-10,10.49899959564209
2020-01-13,10.489999771118164
2020-01-14,10.5
2020-01-15,10.800000190734863
2020-01-16,10.84000015258789
2020-01-17,10.869999885559082
2020-01-21,10.800000190734863
2020-01-22,9.90999984741211
2020-01-23,9.90999984741211
2020-01-24,9.729999542236328
2020-01-27,10.180000305175781
2020-01-28,9.869999885559082
2020-01-29,9.869999885559082
2020-01-30,9.90999984741211
2020-01-31,9.510000228881836
2020-02-03,9.510000228881836
2020-02-04,9.460000038146973
2020-02-05,9.1899995803833
2020-02-06,9.010000228881836
2020-02-07,9.020000457763672
2020-02-10,9.1850004196167
2020-02-11,9.003000259399414
2020-02-12,9.175000190734863
2020-02-13,9.350000381469727
2020-02-14,9.208999633789062
2020-02-18,9.010000228881836
2020-02-19,8.883000373840332
2020-02-20,8.84000015258789
2020-02-21,8.710000038146973
2020-02-24,8.069999694824219
2020-02-25,8.289999961853027
2020-02-26,8.289999961853027
2020-02-27,7.5
2020-02-28,7.550000190734863
2020-03-02,7.679999828338623
2020-03-03,7.78000020980835
2020-03-04,7.360000133514404
2020-03-05,6.75
2020-03-06,6.75
2020-03-09,6.78000020980835
2020-03-10,6.78000020980835
2020-03-11,6.670000076293945
2020-03-12,6.670000076293945
2020-03-13,6.15500020980835
2020-03-16,4.210000038146973
2020-03-17,4.243000030517578
2020-03-18,4.150000095367432
2020-03-19,4.090000152587891
2020-03-20,4.099999904632568
2020-03-23,3.4700000286102295
2020-03-24,3.8399999141693115
2020-03-25,4.0960001945495605
2020-03-26,4.322000026702881
2020-03-27,6.03000020980835
2020-03-30,5.21999979019165
2020-03-31,4.519999980926514
2020-04-01,4.519999980926514
2020-04-02,4.739999771118164
2020-04-03,4.519999980926514
2020-04-06,4.519999980926514
2020-04-07,5.039999961853027
2020-04-08,5.599999904632568
2020-04-09,5.4070000648498535
2020-04-13,5.4070000648498535
2020-04-14,5.409999847412109
2020-04-15,5.599999904632568
2020-04-16,6.079999923706055
2020-04-17,5.880000114440918
2020-04-20,5.928999900817871
2020-04-21,5.539999961853027
2020-04-22,5.610000133514404
2020-04-23,5.739999771118164
2020-04-24,5.599999904632568
2020-04-27,5.369999885559082
2020-04-28,5.449999809265137
2020-04-29,5.260000228881836
2020-04-30,5.119999885559082
2020-05-01,4.980000019073486
2020-05-04,4.96999979019165
2020-05-05,4.429999828338623
2020-05-06,4.150000095367432
2020-05-07,4.110000133514404
2020-05-08,4.360000133514404
2020-05-11,4.5
2020-05-12,4.769999980926514
2020-05-13,4.519999980926514
2020-05-14,4.210000038146973
2020-05-15,4.199999809265137
2020-05-18,4.489999771118164
2020-05-19,4.510000228881836
2020-05-20,4.519999980926514
2020-05-21,4.644999980926514
2020-05-22,4.400000095367432
2020-05-26,4.460000038146973
2020-05-27,4.519999980926514
2020-05-28,4.349999904632568
2020-05-29,4.440000057220459
2020-06-01,4.949999809265137
2020-06-02,4.631999969482422
2020-06-03,4.980000019073486
2020-06-04,4.800000190734863
2020-06-05,4.699999809265137
2020-06-08,4.539999961853027
2020-06-09,4.619999885559082
2020-06-10,5.110000133514404
2020-06-11,4.929999828338623
2020-06-12,5.135000228881836
2020-06-15,4.789999961853027
2020-06-16,5.083000183105469
2020-06-17,5.03000020980835
2020-06-18,4.960000038146973
2020-06-19,4.960000038146973
2020-06-22,5.159999847412109
2020-06-23,5.170000076293945
2020-06-24,5.25
2020-06-25,4.993000030517578
2020-06-26,4.849999904632568
2020-06-29,4.75
2020-06-30,4.610000133514404
2020-07-01,4.630000114440918
2020-07-02,4.619999885559082
2020-07-06,4.679999828338623
2020-07-07,4.869999885559082
2020-07-08,4.829999923706055
2020-07-09,5.0
2020-07-10,4.699999809265137
2020-07-13,4.826000213623047
2020-07-14,4.639999866485596
2020-07-15,4.96999979019165
2020-07-16,4.989999771118164
2020-07-17,4.820000171661377
2020-07-20,4.75
2020-07-21,4.75
2020-07-22,4.699999809265137
2020-07-23,4.65500020980835
2020-07-24,4.6570000648498535
2020-07-27,4.480000019073486
2020-07-28,4.630000114440918
2020-07-29,4.510000228881836
2020-07-30,4.46999979019165
2020-07-31,4.586999893188477
2020-08-03,4.429999828338623
2020-08-04,4.420000076293945
2020-08-05,4.420000076293945
2020-08-06,4.480000019073486
2020-08-07,4.559999942779541
2020-08-10,4.420000076293945
2020-08-11,4.420000076293945
2020-08-12,4.400000095367432
2020-08-13,4.489999771118164
2020-08-14,4.039999961853027
2020-08-17,4.46999979019165
2020-08-18,4.39900016784668
2020-08-19,4.159999847412109
2020-08-20,4.03000020980835
2020-08-21,4.070000171661377
2020-08-24,4.119999885559082
2020-08-25,4.099999904632568
2020-08-26,4.159999847412109
2020-08-27,3.9100000858306885
2020-08-28,3.7799999713897705
2020-08-31,4.059999942779541
2020-09-01,4.03000020980835
2020-09-02,4.179999828338623
2020-09-03,4.139999866485596
2020-09-04,4.340000152587891
2020-09-08,4.25
2020-09-09,4.260000228881836
2020-09-10,4.639999866485596
2020-09-11,4.980000019073486
2020-09-14,5.199999809265137
2020-09-15,4.820000171661377
2020-09-16,5.150000095367432
2020-09-17,5.050000190734863
2020-09-18,5.3520002365112305
2020-09-21,4.739999771118164
2020-09-22,4.610000133514404
2020-09-23,4.400000095367432
2020-09-24,4.199999809265137
2020-09-25,3.7039999961853027
2020-09-28,4.159999847412109
2020-09-29,4.175000190734863
2020-09-30,4.210000038146973
2020-10-01,4.239999771118164
2020-10-02,4.269999980926514
2020-10-05,4.590000152587891
2020-10-06,4.650000095367432
2020-10-07,4.519999980926514
2020-10-08,4.690000057220459
2020-10-09,5.059999942779541
2020-10-12,5.25
2020-10-13,5.150000095367432
2020-10-14,5.019999980926514
2020-10-15,5.0
2020-10-16,4.730000019073486
2020-10-19,4.809999942779541
2020-10-20,4.769999980926514
2020-10-21,4.789999961853027
2020-10-22,4.989999771118164
2020-10-23,4.980000019073486
2020-10-26,4.820000171661377
2020-10-27,4.860000133514404
2020-10-28,4.670000076293945
2020-10-29,4.710000038146973
2020-10-30,4.699999809265137
2020-11-02,4.670000076293945
2020-11-03,4.739999771118164
2020-11-04,4.605000019073486
2020-11-05,4.619999885559082
2020-11-06,4.519999980926514
2020-11-09,4.510000228881836
2020-11-10,4.409999847412109
2020-11-11,4.46999979019165
2020-11-12,4.510000228881836
2020-11-13,4.599999904632568
2020-11-16,4.480000019073486
2020-11-17,4.440000057220459
2020-11-18,4.340000152587891
2020-11-19,5.150000095367432
2020-11-20,4.75
2020-11-23,4.71999979019165
2020-11-24,5.03000020980835
2020-11-25,4.630000114440918
2020-11-27,4.71999979019165
2020-11-30,4.677000045776367
2020-12-01,4.699999809265137
2020-12-02,4.889999866485596
2020-12-03,4.789999961853027
2020-12-04,4.909999847412109
2020-12-07,4.880000114440918
2020-12-08,5.010000228881836
2020-12-09,4.880000114440918
2020-12-10,4.940000057220459
2020-12-11,4.880000114440918
2020-12-14,4.909999847412109
2020-12-15,5.0
2020-12-16,4.96999979019165
2020-12-17,5.034999847412109
2020-12-18,4.949999809265137
2020-12-21,6.21999979019165
2020-12-22,3.380000114440918
2020-12-23,3.940000057220459
2020-12-24,3.7799999713897705
2020-12-28,3.700000047683716
2020-12-29,3.6600000858306885
2020-12-30,3.799999952316284
2020-12-31,3.7300000190734863
2021-01-04,3.5799999237060547
2021-01-05,3.700000047683716
2021-01-06,3.619999885559082
2021-01-07,3.799999952316284
2021-01-08,3.819999933242798
2021-01-11,3.690000057220459
2021-01-12,3.700000047683716
2021-01-13,3.6700000762939453
2021-01-14,3.7200000286102295
2021-01-15,3.8499999046325684
2021-01-19,3.9600000381469727
2021-01-20,4.050000190734863
2021-01-21,4.099999904632568
2021-01-22,4.110000133514404
2021-01-25,4.190000057220459
2021-01-26,4.199999809265137
2021-01-27,4.03000020980835
2021-01-28,3.9000000953674316
2021-01-29,4.010000228881836
2021-02-01,4.119999885559082
2021-02-02,4.070000171661377
2021-02-03,4.110000133514404
2021-02-04,4.269999980926514
2021-02-05,4.440000057220459
2021-02-08,4.650000095367432
2021-02-09,4.630000114440918
2021-02-10,4.550000190734863
2021-02-11,4.570000171661377
2021-02-12,4.829999923706055
2021-02-16,5.070000171661377
2021-02-17,5.039999961853027
2021-02-18,4.699999809265137
2021-02-19,4.860000133514404
2021-02-22,4.860000133514404
2021-02-23,4.630000114440918
2021-02-24,4.619999885559082
2021-02-25,4.760000228881836
2021-02-26,4.679999828338623
2021-03-01,4.690000057220459
2021-03-02,4.789999961853027
2021-03-03,4.849999904632568
2021-03-04,4.820000171661377
2021-03-05,4.96999979019165
2021-03-08,5.159999847412109
2021-03-09,5.21999979019165
2021-03-10,5.21999979019165
2021-03-11,5.619999885559082
2021-03-12,6.28000020980835
2021-03-15,6.019999980926514
2021-03-16,5.920000076293945
2021-03-17,6.010000228881836
2021-03-18,6.010000228881836
2021-03-19,6.050000190734863
2021-03-22,6.070000171661377
2021-03-23,6.0
2021-03-24,6.0
2021-03-25,6.0
2021-03-26,6.010000228881836
2021-03-29,6.0
2021-03-30,6.019999980926514
2021-03-31,6.090000152587891
2021-04-01,6.099999904632568
2021-04-05,6.150000095367432
2021-04-06,6.150000095367432
2021-04-07,6.239999771118164
2021-04-08,6.239999771118164
2021-04-09,6.260000228881836
2021-04-12,6.25
2021-04-13,6.260000228881836
2021-04-14,6.269999980926514
2021-04-15,6.25
2021-04-16,6.25
2021-04-19,6.210000038146973
2021-04-20,6.210000038146973
2021-04-21,6.150000095367432
2021-04-22,6.150000095367432
2021-04-23,6.159999847412109
2021-04-26,6.150000095367432
2021-04-27,6.190000057220459
2021-04-28,6.150000095367432
2021-04-29,6.139999866485596
2021-04-30,6.190000057220459
2021-05-03,6.159999847412109
2021-05-04,6.159999847412109
2021-05-05,6.170000076293945
2021-05-06,6.179999828338623
2021-05-07,6.21999979019165
2021-05-10,6.260000228881836
2021-05-11,6.25
2021-05-12,6.25
2021-05-13,6.269999980926514
2021-05-14,6.260000228881836
