,ASPS
2013-05-14,93.58999633789062
2013-05-15,95.12000274658203
2013-05-16,94.80000305175781
2013-05-17,95.44000244140625
2013-05-20,95.52999877929688
2013-05-21,96.01000213623047
2013-05-22,92.73999786376953
2013-05-23,92.83000183105469
2013-05-24,91.66999816894531
2013-05-28,92.95999908447266
2013-05-29,93.4000015258789
2013-05-30,95.20999908447266
2013-05-31,94.2699966430664
2013-06-03,95.77999877929688
2013-06-04,94.13999938964844
2013-06-05,91.91999816894531
2013-06-06,94.5
2013-06-07,94.88999938964844
2013-06-10,93.55000305175781
2013-06-11,96.12000274658203
2013-06-12,95.25
2013-06-13,96.01000213623047
2013-06-14,97.19999694824219
2013-06-17,99.4000015258789
2013-06-18,100.1500015258789
2013-06-19,99.6500015258789
2013-06-20,95.91999816894531
2013-06-21,95.0199966430664
2013-06-24,92.4000015258789
2013-06-25,93.9800033569336
2013-06-26,94.69999694824219
2013-06-27,94.94999694824219
2013-06-28,94.30000305175781
2013-07-01,96.55000305175781
2013-07-02,97.36000061035156
2013-07-03,96.16000366210938
2013-07-05,96.36000061035156
2013-07-08,95.22000122070312
2013-07-09,96.37000274658203
2013-07-10,96.81999969482422
2013-07-11,96.5199966430664
2013-07-12,97.8499984741211
2013-07-15,98.16999816894531
2013-07-16,98.37999725341797
2013-07-17,98.25
2013-07-18,97.80000305175781
2013-07-19,98.36000061035156
2013-07-22,99.13999938964844
2013-07-23,98.98999786376953
2013-07-24,99.0
2013-07-25,111.30000305175781
2013-07-26,118.58000183105469
2013-07-29,119.76000213623047
2013-07-30,121.88999938964844
2013-07-31,123.26000213623047
2013-08-01,125.54000091552734
2013-08-02,127.68000030517578
2013-08-05,126.62000274658203
2013-08-06,123.83000183105469
2013-08-07,126.23999786376953
2013-08-08,127.98999786376953
2013-08-09,130.07000732421875
2013-08-12,128.17999267578125
2013-08-13,125.9800033569336
2013-08-14,122.62000274658203
2013-08-15,124.80000305175781
2013-08-16,124.20999908447266
2013-08-19,121.54000091552734
2013-08-20,121.61000061035156
2013-08-21,130.0
2013-08-22,127.5999984741211
2013-08-23,128.47999572753906
2013-08-26,130.32000732421875
2013-08-27,127.98999786376953
2013-08-28,128.1199951171875
2013-08-29,128.02999877929688
2013-08-30,130.39999389648438
2013-09-03,129.14999389648438
2013-09-04,132.5800018310547
2013-09-05,133.36000061035156
2013-09-06,135.0399932861328
2013-09-09,136.02000427246094
2013-09-10,136.3699951171875
2013-09-11,135.25
2013-09-12,134.42999267578125
2013-09-13,134.77999877929688
2013-09-16,134.50999450683594
2013-09-17,136.13999938964844
2013-09-18,135.72999572753906
2013-09-19,136.8699951171875
2013-09-20,139.2899932861328
2013-09-23,139.02999877929688
2013-09-24,141.30999755859375
2013-09-25,139.47999572753906
2013-09-26,142.3000030517578
2013-09-27,141.89999389648438
2013-09-30,140.00999450683594
2013-10-01,148.47000122070312
2013-10-02,148.63999938964844
2013-10-03,145.02999877929688
2013-10-04,147.36000061035156
2013-10-07,146.88999938964844
2013-10-08,139.99000549316406
2013-10-09,133.85000610351562
2013-10-10,136.0
2013-10-11,134.83999633789062
2013-10-14,135.47999572753906
2013-10-15,133.5800018310547
2013-10-16,136.89999389648438
2013-10-17,137.69000244140625
2013-10-18,135.83999633789062
2013-10-21,133.9499969482422
2013-10-22,132.8800048828125
2013-10-23,132.9199981689453
2013-10-24,146.9600067138672
2013-10-25,144.8300018310547
2013-10-28,144.24000549316406
2013-10-29,147.3800048828125
2013-10-30,149.36000061035156
2013-10-31,157.27999877929688
2013-11-01,154.50999450683594
2013-11-04,155.50999450683594
2013-11-05,154.02999877929688
2013-11-06,149.77999877929688
2013-11-07,143.44000244140625
2013-11-08,140.41000366210938
2013-11-11,145.8000030517578
2013-11-12,144.88999938964844
2013-11-13,144.5
2013-11-14,144.97999572753906
2013-11-15,150.44000244140625
2013-11-18,150.6999969482422
2013-11-19,151.97000122070312
2013-11-20,149.99000549316406
2013-11-21,152.02000427246094
2013-11-22,152.0399932861328
2013-11-25,151.75999450683594
2013-11-26,152.3000030517578
2013-11-27,151.72999572753906
2013-11-29,160.97999572753906
2013-12-02,163.92999267578125
2013-12-03,170.19000244140625
2013-12-04,167.1699981689453
2013-12-05,166.11000061035156
2013-12-06,169.19000244140625
2013-12-09,167.1999969482422
2013-12-10,160.86000061035156
2013-12-11,158.72999572753906
2013-12-12,159.19000244140625
2013-12-13,159.35000610351562
2013-12-16,160.35000610351562
2013-12-17,157.9499969482422
2013-12-18,160.0
2013-12-19,159.39999389648438
2013-12-20,160.05999755859375
2013-12-23,159.3000030517578
2013-12-24,158.92999267578125
2013-12-26,161.0399932861328
2013-12-27,160.9499969482422
2013-12-30,157.85000610351562
2013-12-31,158.6300048828125
2014-01-02,161.63999938964844
2014-01-03,162.99000549316406
2014-01-06,161.0
2014-01-07,156.1199951171875
2014-01-08,160.4600067138672
2014-01-09,164.47999572753906
2014-01-10,162.92999267578125
2014-01-13,158.80999755859375
2014-01-14,155.75
2014-01-15,158.39999389648438
2014-01-16,156.6300048828125
2014-01-17,150.8699951171875
2014-01-21,148.2100067138672
2014-01-22,148.36000061035156
2014-01-23,141.35000610351562
2014-01-24,137.42999267578125
2014-01-27,134.9499969482422
2014-01-28,133.38999938964844
2014-01-29,129.75
2014-01-30,134.44000244140625
2014-01-31,130.74000549316406
2014-02-03,129.7899932861328
2014-02-04,128.24000549316406
2014-02-05,133.39999389648438
2014-02-06,125.51000213623047
2014-02-07,123.5999984741211
2014-02-10,121.68000030517578
2014-02-11,117.7300033569336
2014-02-12,120.8499984741211
2014-02-13,124.73999786376953
2014-02-14,120.12000274658203
2014-02-18,115.0
2014-02-19,113.55000305175781
2014-02-20,107.13999938964844
2014-02-21,113.55000305175781
2014-02-24,113.02999877929688
2014-02-25,116.76000213623047
2014-02-26,101.0
2014-02-27,99.94000244140625
2014-02-28,98.37999725341797
2014-03-03,100.94999694824219
2014-03-04,103.33000183105469
2014-03-05,104.0999984741211
2014-03-06,107.51000213623047
2014-03-07,107.97000122070312
2014-03-10,110.91999816894531
2014-03-11,112.55000305175781
2014-03-12,112.2699966430664
2014-03-13,112.05000305175781
2014-03-14,112.5999984741211
2014-03-17,114.5
2014-03-18,115.55000305175781
2014-03-19,117.37999725341797
2014-03-20,117.72000122070312
2014-03-21,115.81999969482422
2014-03-24,115.41000366210938
2014-03-25,114.97000122070312
2014-03-26,114.45999908447266
2014-03-27,119.69999694824219
2014-03-28,117.58999633789062
2014-03-31,121.66000366210938
2014-04-01,125.83999633789062
2014-04-02,125.27999877929688
2014-04-03,124.95999908447266
2014-04-04,122.83999633789062
2014-04-07,119.5999984741211
2014-04-08,117.16999816894531
2014-04-09,122.12000274658203
2014-04-10,122.30999755859375
2014-04-11,120.19000244140625
2014-04-14,124.04000091552734
2014-04-15,120.20999908447266
2014-04-16,118.62999725341797
2014-04-17,117.02999877929688
2014-04-21,114.23999786376953
2014-04-22,114.33999633789062
2014-04-23,111.80999755859375
2014-04-24,111.80000305175781
2014-04-25,105.55000305175781
2014-04-28,102.44999694824219
2014-04-29,100.93000030517578
2014-04-30,103.70999908447266
2014-05-01,102.20999908447266
2014-05-02,103.41999816894531
2014-05-05,101.27999877929688
2014-05-06,98.08000183105469
2014-05-07,95.36000061035156
2014-05-08,100.02999877929688
2014-05-09,100.86000061035156
2014-05-12,105.08999633789062
2014-05-13,101.86000061035156
2014-05-14,103.30000305175781
2014-05-15,105.11000061035156
2014-05-16,103.94000244140625
2014-05-19,105.44000244140625
2014-05-20,99.1500015258789
2014-05-21,100.7300033569336
2014-05-22,102.41000366210938
2014-05-23,103.5
2014-05-27,110.20999908447266
2014-05-28,109.95999908447266
2014-05-29,110.4000015258789
2014-05-30,110.20999908447266
2014-06-02,110.05000305175781
2014-06-03,108.95999908447266
2014-06-04,112.29000091552734
2014-06-05,114.76000213623047
2014-06-06,116.95999908447266
2014-06-09,118.27999877929688
2014-06-10,116.04000091552734
2014-06-11,112.72000122070312
2014-06-12,113.08999633789062
2014-06-13,110.2300033569336
2014-06-16,120.36000061035156
2014-06-17,117.52999877929688
2014-06-18,117.04000091552734
2014-06-19,115.41000366210938
2014-06-20,115.63999938964844
2014-06-23,117.72000122070312
2014-06-24,114.3499984741211
2014-06-25,114.23999786376953
2014-06-26,114.0
2014-06-27,114.29000091552734
2014-06-30,114.58000183105469
2014-07-01,113.58999633789062
2014-07-02,113.73999786376953
2014-07-03,113.81999969482422
2014-07-07,112.0
2014-07-08,112.0
2014-07-09,106.98999786376953
2014-07-10,104.75
2014-07-11,104.95999908447266
2014-07-14,108.81999969482422
2014-07-15,110.12000274658203
2014-07-16,111.52999877929688
2014-07-17,110.29000091552734
2014-07-18,111.0
2014-07-21,110.69000244140625
2014-07-22,114.18000030517578
2014-07-23,112.9000015258789
2014-07-24,118.31999969482422
2014-07-25,118.95999908447266
2014-07-28,119.94999694824219
2014-07-29,118.9000015258789
2014-07-30,118.69000244140625
2014-07-31,108.37999725341797
2014-08-01,103.83000183105469
2014-08-04,88.6500015258789
2014-08-05,84.05000305175781
2014-08-06,86.69000244140625
2014-08-07,83.9800033569336
2014-08-08,86.41999816894531
2014-08-11,86.76000213623047
2014-08-12,88.16999816894531
2014-08-13,89.08999633789062
2014-08-14,87.37999725341797
2014-08-15,87.0
2014-08-18,88.66999816894531
2014-08-19,89.63999938964844
2014-08-20,88.75
2014-08-21,90.58000183105469
2014-08-22,89.95999908447266
2014-08-25,91.80000305175781
2014-08-26,94.63999938964844
2014-08-27,95.6500015258789
2014-08-28,95.63999938964844
2014-08-29,99.93000030517578
2014-09-02,101.86000061035156
2014-09-03,102.0199966430664
2014-09-04,101.31999969482422
2014-09-05,104.5999984741211
2014-09-08,104.94999694824219
2014-09-09,101.88999938964844
2014-09-10,102.29000091552734
2014-09-11,103.69000244140625
2014-09-12,102.48999786376953
2014-09-15,101.79000091552734
2014-09-16,102.2699966430664
2014-09-17,102.45999908447266
2014-09-18,106.0999984741211
2014-09-19,101.43000030517578
2014-09-22,101.69000244140625
2014-09-23,100.80000305175781
2014-09-24,102.43000030517578
2014-09-25,101.22000122070312
2014-09-26,102.70999908447266
2014-09-29,100.9800033569336
2014-09-30,100.80000305175781
2014-10-01,96.87000274658203
2014-10-02,100.4000015258789
2014-10-03,101.98999786376953
2014-10-06,101.81999969482422
2014-10-07,97.7300033569336
2014-10-08,98.73999786376953
2014-10-09,94.91000366210938
2014-10-10,95.04000091552734
2014-10-13,92.18000030517578
2014-10-14,93.77999877929688
2014-10-15,93.93000030517578
2014-10-16,93.73999786376953
2014-10-17,94.05000305175781
2014-10-20,94.83000183105469
2014-10-21,84.51000213623047
2014-10-22,69.11000061035156
2014-10-23,71.73999786376953
2014-10-24,73.33000183105469
2014-10-27,71.58999633789062
2014-10-28,71.86000061035156
2014-10-29,72.9000015258789
2014-10-30,76.69000244140625
2014-10-31,74.66000366210938
2014-11-03,72.76000213623047
2014-11-04,69.8499984741211
2014-11-05,70.94999694824219
2014-11-06,70.16000366210938
2014-11-07,70.05000305175781
2014-11-10,70.30999755859375
2014-11-11,72.77999877929688
2014-11-12,60.5
2014-11-13,55.0
2014-11-14,51.7599983215332
2014-11-17,52.31999969482422
2014-11-18,52.599998474121094
2014-11-19,53.040000915527344
2014-11-20,55.970001220703125
2014-11-21,55.880001068115234
2014-11-24,55.959999084472656
2014-11-25,54.29999923706055
2014-11-26,54.130001068115234
2014-11-28,52.279998779296875
2014-12-01,48.52000045776367
2014-12-02,48.61000061035156
2014-12-03,47.63999938964844
2014-12-04,49.5
2014-12-05,50.36000061035156
2014-12-08,49.060001373291016
2014-12-09,50.93000030517578
2014-12-10,48.9900016784668
2014-12-11,49.720001220703125
2014-12-12,49.25
2014-12-15,48.65999984741211
2014-12-16,47.560001373291016
2014-12-17,51.36000061035156
2014-12-18,47.869998931884766
2014-12-19,47.540000915527344
2014-12-22,31.489999771118164
2014-12-23,29.440000534057617
2014-12-24,33.810001373291016
2014-12-26,33.400001525878906
2014-12-29,33.88999938964844
2014-12-30,34.16999816894531
2014-12-31,33.790000915527344
2015-01-02,34.16999816894531
2015-01-05,32.459999084472656
2015-01-06,30.479999542236328
2015-01-07,30.34000015258789
2015-01-08,31.40999984741211
2015-01-09,28.899999618530273
2015-01-12,26.940000534057617
2015-01-13,16.489999771118164
2015-01-14,18.059999465942383
2015-01-15,18.3700008392334
2015-01-16,27.65999984741211
2015-01-20,21.260000228881836
2015-01-21,24.709999084472656
2015-01-22,23.860000610351562
2015-01-23,21.290000915527344
2015-01-26,22.149999618530273
2015-01-27,21.90999984741211
2015-01-28,21.079999923706055
2015-01-29,20.559999465942383
2015-01-30,20.280000686645508
2015-02-02,20.190000534057617
2015-02-03,21.75
2015-02-04,20.75
2015-02-05,22.459999084472656
2015-02-06,23.68000030517578
2015-02-09,22.389999389648438
2015-02-10,21.889999389648438
2015-02-11,21.520000457763672
2015-02-12,22.229999542236328
2015-02-13,22.31999969482422
2015-02-17,23.399999618530273
2015-02-18,24.15999984741211
2015-02-19,23.809999465942383
2015-02-20,23.200000762939453
2015-02-23,23.559999465942383
2015-02-24,23.489999771118164
2015-02-25,22.690000534057617
2015-02-26,22.200000762939453
2015-02-27,20.139999389648438
2015-03-02,20.469999313354492
2015-03-03,20.219999313354492
2015-03-04,18.739999771118164
2015-03-05,18.760000228881836
2015-03-06,18.540000915527344
2015-03-09,17.010000228881836
2015-03-10,17.600000381469727
2015-03-11,17.579999923706055
2015-03-12,18.020000457763672
2015-03-13,17.809999465942383
2015-03-16,16.389999389648438
2015-03-17,15.130000114440918
2015-03-18,13.850000381469727
2015-03-19,12.479999542236328
2015-03-20,13.329999923706055
2015-03-23,13.9399995803833
2015-03-24,14.3100004196167
2015-03-25,14.270000457763672
2015-03-26,14.029999732971191
2015-03-27,13.369999885559082
2015-03-30,13.109999656677246
2015-03-31,12.869999885559082
2015-04-01,13.260000228881836
2015-04-02,15.0
2015-04-06,16.459999084472656
2015-04-07,19.3799991607666
2015-04-08,18.420000076293945
2015-04-09,18.90999984741211
2015-04-10,20.530000686645508
2015-04-13,19.079999923706055
2015-04-14,18.260000228881836
2015-04-15,18.790000915527344
2015-04-16,17.799999237060547
2015-04-17,17.389999389648438
2015-04-20,17.520000457763672
2015-04-21,16.75
2015-04-22,18.06999969482422
2015-04-23,22.479999542236328
2015-04-24,23.239999771118164
2015-04-27,24.0
2015-04-28,25.209999084472656
2015-04-29,24.770000457763672
2015-04-30,24.25
2015-05-01,26.940000534057617
2015-05-04,30.25
2015-05-05,28.579999923706055
2015-05-06,27.309999465942383
2015-05-07,29.920000076293945
2015-05-08,29.959999084472656
2015-05-11,30.510000228881836
2015-05-12,30.43000030517578
2015-05-13,30.219999313354492
2015-05-14,30.65999984741211
2015-05-15,30.260000228881836
2015-05-18,30.3700008392334
2015-05-19,29.530000686645508
2015-05-20,28.950000762939453
2015-05-21,28.729999542236328
2015-05-22,28.940000534057617
2015-05-26,29.049999237060547
2015-05-27,29.0
2015-05-28,27.829999923706055
2015-05-29,27.520000457763672
2015-06-01,26.81999969482422
2015-06-02,27.56999969482422
2015-06-03,28.59000015258789
2015-06-04,28.110000610351562
2015-06-05,26.8700008392334
2015-06-08,27.100000381469727
2015-06-09,27.90999984741211
2015-06-10,29.989999771118164
2015-06-11,31.110000610351562
2015-06-12,32.150001525878906
2015-06-15,31.93000030517578
2015-06-16,31.690000534057617
2015-06-17,30.700000762939453
2015-06-18,31.25
2015-06-19,30.360000610351562
2015-06-22,31.950000762939453
2015-06-23,31.93000030517578
2015-06-24,31.81999969482422
2015-06-25,31.309999465942383
2015-06-26,31.399999618530273
2015-06-29,30.969999313354492
2015-06-30,30.790000915527344
2015-07-01,29.639999389648438
2015-07-02,30.020000457763672
2015-07-06,29.459999084472656
2015-07-07,29.520000457763672
2015-07-08,27.729999542236328
2015-07-09,28.579999923706055
2015-07-10,28.06999969482422
2015-07-13,29.799999237060547
2015-07-14,29.020000457763672
2015-07-15,28.520000457763672
2015-07-16,28.8799991607666
2015-07-17,28.989999771118164
2015-07-20,31.540000915527344
2015-07-21,31.239999771118164
2015-07-22,30.940000534057617
2015-07-23,39.540000915527344
2015-07-24,37.720001220703125
2015-07-27,38.63999938964844
2015-07-28,38.27000045776367
2015-07-29,38.88999938964844
2015-07-30,38.900001525878906
2015-07-31,32.65999984741211
2015-08-03,34.060001373291016
2015-08-04,32.61000061035156
2015-08-05,32.560001373291016
2015-08-06,33.13999938964844
2015-08-07,31.049999237060547
2015-08-10,31.780000686645508
2015-08-11,30.940000534057617
2015-08-12,31.010000228881836
2015-08-13,29.799999237060547
2015-08-14,29.90999984741211
2015-08-17,29.950000762939453
2015-08-18,30.65999984741211
2015-08-19,30.149999618530273
2015-08-20,29.299999237060547
2015-08-21,29.260000228881836
2015-08-24,25.950000762939453
2015-08-25,23.850000381469727
2015-08-26,25.43000030517578
2015-08-27,25.760000228881836
2015-08-28,25.479999542236328
2015-08-31,26.90999984741211
2015-09-01,25.68000030517578
2015-09-02,25.829999923706055
2015-09-03,26.149999618530273
2015-09-04,25.90999984741211
2015-09-08,26.510000228881836
2015-09-09,26.940000534057617
2015-09-10,30.93000030517578
2015-09-11,30.190000534057617
2015-09-14,29.079999923706055
2015-09-15,27.31999969482422
2015-09-16,28.809999465942383
2015-09-17,27.329999923706055
2015-09-18,25.780000686645508
2015-09-21,25.75
2015-09-22,25.489999771118164
2015-09-23,25.219999313354492
2015-09-24,24.959999084472656
2015-09-25,24.770000457763672
2015-09-28,23.329999923706055
2015-09-29,23.479999542236328
2015-09-30,23.84000015258789
2015-10-01,22.93000030517578
2015-10-02,24.18000030517578
2015-10-05,26.489999771118164
2015-10-06,26.920000076293945
2015-10-07,28.25
2015-10-08,29.700000762939453
2015-10-09,29.520000457763672
2015-10-12,28.329999923706055
2015-10-13,28.65999984741211
2015-10-14,28.350000381469727
2015-10-15,31.3700008392334
2015-10-16,31.979999542236328
2015-10-19,33.08000183105469
2015-10-20,32.880001068115234
2015-10-21,31.770000457763672
2015-10-22,26.420000076293945
2015-10-23,28.510000228881836
2015-10-26,27.34000015258789
2015-10-27,25.700000762939453
2015-10-28,27.760000228881836
2015-10-29,27.889999389648438
2015-10-30,26.809999465942383
2015-11-02,28.8799991607666
2015-11-03,29.190000534057617
2015-11-04,29.06999969482422
2015-11-05,29.579999923706055
2015-11-06,29.959999084472656
2015-11-09,28.899999618530273
2015-11-10,28.610000610351562
2015-11-11,27.540000915527344
2015-11-12,27.049999237060547
2015-11-13,27.040000915527344
2015-11-16,27.889999389648438
2015-11-17,28.200000762939453
2015-11-18,26.860000610351562
2015-11-19,26.469999313354492
2015-11-20,26.809999465942383
2015-11-23,25.579999923706055
2015-11-24,25.65999984741211
2015-11-25,27.1299991607666
2015-11-27,28.600000381469727
2015-11-30,28.770000457763672
2015-12-01,28.350000381469727
2015-12-02,25.649999618530273
2015-12-03,25.059999465942383
2015-12-04,25.399999618530273
2015-12-07,24.299999237060547
2015-12-08,23.520000457763672
2015-12-09,24.209999084472656
2015-12-10,24.559999465942383
2015-12-11,23.81999969482422
2015-12-14,23.489999771118164
2015-12-15,25.299999237060547
2015-12-16,27.5
2015-12-17,28.520000457763672
2015-12-18,28.860000610351562
2015-12-21,29.889999389648438
2015-12-22,30.93000030517578
2015-12-23,32.06999969482422
2015-12-24,30.850000381469727
2015-12-28,28.790000915527344
2015-12-29,29.170000076293945
2015-12-30,27.93000030517578
2015-12-31,27.809999465942383
2016-01-04,28.719999313354492
2016-01-05,28.90999984741211
2016-01-06,30.729999542236328
2016-01-07,28.899999618530273
2016-01-08,28.540000915527344
2016-01-11,29.329999923706055
2016-01-12,27.950000762939453
2016-01-13,26.690000534057617
2016-01-14,27.799999237060547
2016-01-15,27.219999313354492
2016-01-19,27.030000686645508
2016-01-20,25.610000610351562
2016-01-21,26.440000534057617
2016-01-22,28.1299991607666
2016-01-25,26.360000610351562
2016-01-26,27.6200008392334
2016-01-27,27.81999969482422
2016-01-28,28.520000457763672
2016-01-29,28.899999618530273
2016-02-01,29.31999969482422
2016-02-02,28.239999771118164
2016-02-03,27.8700008392334
2016-02-04,28.68000030517578
2016-02-05,26.559999465942383
2016-02-08,26.790000915527344
2016-02-09,25.989999771118164
2016-02-10,25.889999389648438
2016-02-11,26.200000762939453
2016-02-12,27.8700008392334
2016-02-16,29.309999465942383
2016-02-17,31.969999313354492
2016-02-18,31.920000076293945
2016-02-19,32.29999923706055
2016-02-22,32.34000015258789
2016-02-23,31.6299991607666
2016-02-24,32.650001525878906
2016-02-25,35.689998626708984
2016-02-26,34.40999984741211
2016-02-29,26.760000228881836
2016-03-01,19.15999984741211
2016-03-02,20.739999771118164
2016-03-03,20.010000228881836
2016-03-04,20.790000915527344
2016-03-07,22.139999389648438
2016-03-08,21.329999923706055
2016-03-09,22.329999923706055
2016-03-10,23.1200008392334
2016-03-11,24.56999969482422
2016-03-14,24.639999389648438
2016-03-15,21.06999969482422
2016-03-16,22.459999084472656
2016-03-17,23.399999618530273
2016-03-18,23.8799991607666
2016-03-21,24.510000228881836
2016-03-22,23.799999237060547
2016-03-23,22.8700008392334
2016-03-24,23.809999465942383
2016-03-28,22.3700008392334
2016-03-29,23.270000457763672
2016-03-30,23.520000457763672
2016-03-31,24.149999618530273
2016-04-01,25.34000015258789
2016-04-04,24.360000610351562
2016-04-05,24.209999084472656
2016-04-06,24.829999923706055
2016-04-07,25.540000915527344
2016-04-08,25.639999389648438
2016-04-11,26.059999465942383
2016-04-12,26.690000534057617
2016-04-13,27.139999389648438
2016-04-14,27.18000030517578
2016-04-15,27.75
2016-04-18,28.059999465942383
2016-04-19,27.649999618530273
2016-04-20,27.979999542236328
2016-04-21,27.729999542236328
2016-04-22,28.280000686645508
2016-04-25,28.290000915527344
2016-04-26,29.010000228881836
2016-04-27,29.3799991607666
2016-04-28,30.09000015258789
2016-04-29,31.290000915527344
2016-05-02,29.510000228881836
2016-05-03,29.770000457763672
2016-05-04,30.25
2016-05-05,30.81999969482422
2016-05-06,30.520000457763672
2016-05-09,30.809999465942383
2016-05-10,28.6200008392334
2016-05-11,29.420000076293945
2016-05-12,29.3700008392334
2016-05-13,29.0
2016-05-16,28.459999084472656
2016-05-17,26.770000457763672
2016-05-18,27.1299991607666
2016-05-19,25.90999984741211
2016-05-20,25.959999084472656
2016-05-23,25.559999465942383
2016-05-24,26.709999084472656
2016-05-25,28.489999771118164
2016-05-26,27.65999984741211
2016-05-27,27.959999084472656
2016-05-31,27.93000030517578
2016-06-01,27.889999389648438
2016-06-02,28.020000457763672
2016-06-03,29.0
2016-06-06,30.15999984741211
2016-06-07,30.700000762939453
2016-06-08,29.3700008392334
2016-06-09,28.360000610351562
2016-06-10,26.639999389648438
2016-06-13,25.43000030517578
2016-06-14,25.489999771118164
2016-06-15,25.559999465942383
2016-06-16,26.690000534057617
2016-06-17,27.270000457763672
2016-06-20,27.969999313354492
2016-06-21,27.31999969482422
2016-06-22,26.700000762939453
2016-06-23,28.020000457763672
2016-06-24,26.329999923706055
2016-06-27,25.010000228881836
2016-06-28,26.1200008392334
2016-06-29,26.43000030517578
2016-06-30,27.84000015258789
2016-07-01,27.8799991607666
2016-07-05,24.760000228881836
2016-07-06,25.549999237060547
2016-07-07,25.59000015258789
2016-07-08,26.510000228881836
2016-07-11,27.190000534057617
2016-07-12,28.170000076293945
2016-07-13,28.15999984741211
2016-07-14,28.229999542236328
2016-07-15,28.010000228881836
2016-07-18,28.489999771118164
2016-07-19,28.139999389648438
2016-07-20,28.760000228881836
2016-07-21,26.020000457763672
2016-07-22,24.93000030517578
2016-07-25,24.280000686645508
2016-07-26,24.200000762939453
2016-07-27,24.059999465942383
2016-07-28,23.200000762939453
2016-07-29,23.260000228881836
2016-08-01,24.3799991607666
2016-08-02,24.010000228881836
2016-08-03,24.649999618530273
2016-08-04,24.56999969482422
2016-08-05,25.59000015258789
2016-08-08,25.31999969482422
2016-08-09,25.959999084472656
2016-08-10,29.290000915527344
2016-08-11,29.510000228881836
2016-08-12,29.950000762939453
2016-08-15,31.56999969482422
2016-08-16,31.190000534057617
2016-08-17,31.170000076293945
2016-08-18,31.389999389648438
2016-08-19,31.610000610351562
2016-08-22,31.360000610351562
2016-08-23,32.720001220703125
2016-08-24,33.540000915527344
2016-08-25,31.729999542236328
2016-08-26,32.459999084472656
2016-08-29,32.63999938964844
2016-08-30,33.13999938964844
2016-08-31,32.58000183105469
2016-09-01,32.880001068115234
2016-09-02,33.900001525878906
2016-09-06,33.029998779296875
2016-09-07,32.91999816894531
2016-09-08,32.880001068115234
2016-09-09,32.209999084472656
2016-09-12,32.72999954223633
2016-09-13,31.700000762939453
2016-09-14,31.860000610351562
2016-09-15,32.45000076293945
2016-09-16,32.459999084472656
2016-09-19,32.65999984741211
2016-09-20,32.459999084472656
2016-09-21,31.389999389648438
2016-09-22,31.600000381469727
2016-09-23,31.309999465942383
2016-09-26,30.940000534057617
2016-09-27,31.479999542236328
2016-09-28,32.380001068115234
2016-09-29,32.040000915527344
2016-09-30,32.400001525878906
2016-10-03,32.7400016784668
2016-10-04,32.7599983215332
2016-10-05,32.90999984741211
2016-10-06,31.610000610351562
2016-10-07,31.020000457763672
2016-10-10,30.68000030517578
2016-10-11,30.270000457763672
2016-10-12,30.100000381469727
2016-10-13,30.739999771118164
2016-10-14,30.770000457763672
2016-10-17,29.6299991607666
2016-10-18,30.149999618530273
2016-10-19,30.649999618530273
2016-10-20,31.260000228881836
2016-10-21,30.860000610351562
2016-10-24,31.729999542236328
2016-10-25,30.809999465942383
2016-10-26,29.940000534057617
2016-10-27,28.15999984741211
2016-10-28,26.329999923706055
2016-10-31,25.75
2016-11-01,25.43000030517578
2016-11-02,24.799999237060547
2016-11-03,24.389999389648438
2016-11-04,24.09000015258789
2016-11-07,24.84000015258789
2016-11-08,25.440000534057617
2016-11-09,25.799999237060547
2016-11-10,25.649999618530273
2016-11-11,25.59000015258789
2016-11-14,25.31999969482422
2016-11-15,26.0
2016-11-16,26.3700008392334
2016-11-17,26.559999465942383
2016-11-18,27.190000534057617
2016-11-21,27.940000534057617
2016-11-22,28.010000228881836
2016-11-23,28.40999984741211
2016-11-25,28.219999313354492
2016-11-28,27.31999969482422
2016-11-29,26.65999984741211
2016-11-30,26.940000534057617
2016-12-01,25.989999771118164
2016-12-02,26.219999313354492
2016-12-05,26.579999923706055
2016-12-06,27.100000381469727
2016-12-07,27.90999984741211
2016-12-08,28.690000534057617
2016-12-09,27.920000076293945
2016-12-12,27.5
2016-12-13,27.40999984741211
2016-12-14,26.290000915527344
2016-12-15,25.780000686645508
2016-12-16,25.8700008392334
2016-12-19,26.770000457763672
2016-12-20,27.270000457763672
2016-12-21,27.299999237060547
2016-12-22,26.440000534057617
2016-12-23,27.399999618530273
2016-12-27,27.860000610351562
2016-12-28,26.809999465942383
2016-12-29,26.739999771118164
2016-12-30,26.59000015258789
2017-01-03,26.899999618530273
2017-01-04,27.780000686645508
2017-01-05,27.489999771118164
2017-01-06,27.5
2017-01-09,27.040000915527344
2017-01-10,27.1200008392334
2017-01-11,27.399999618530273
2017-01-12,26.34000015258789
2017-01-13,26.770000457763672
2017-01-17,26.329999923706055
2017-01-18,26.530000686645508
2017-01-19,25.84000015258789
2017-01-20,26.18000030517578
2017-01-23,26.25
2017-01-24,25.959999084472656
2017-01-25,26.799999237060547
2017-01-26,28.18000030517578
2017-01-27,28.309999465942383
2017-01-30,28.190000534057617
2017-01-31,28.5
2017-02-01,28.579999923706055
2017-02-02,28.739999771118164
2017-02-03,29.209999084472656
2017-02-06,28.979999542236328
2017-02-07,28.979999542236328
2017-02-08,28.709999084472656
2017-02-09,28.790000915527344
2017-02-10,29.239999771118164
2017-02-13,29.770000457763672
