,COMM
2017-08-01,37.0
2017-08-02,37.15999984741211
2017-08-03,33.54499816894531
2017-08-04,32.61000061035156
2017-08-07,32.7400016784668
2017-08-08,32.15999984741211
2017-08-09,32.25
2017-08-10,31.65999984741211
2017-08-11,31.93000030517578
2017-08-14,32.599998474121094
2017-08-15,32.84000015258789
2017-08-16,32.849998474121094
2017-08-17,32.84000015258789
2017-08-18,33.0
2017-08-21,33.0
2017-08-22,33.27000045776367
2017-08-23,32.88999938964844
2017-08-24,32.79999923706055
2017-08-25,32.900001525878906
2017-08-28,32.900001525878906
2017-08-29,32.779998779296875
2017-08-30,32.779998779296875
2017-08-31,33.060001373291016
2017-09-01,32.970001220703125
2017-09-05,32.40999984741211
2017-09-06,32.720001220703125
2017-09-07,33.0099983215332
2017-09-08,33.040000915527344
2017-09-11,33.89500045776367
2017-09-12,34.06999969482422
2017-09-13,33.4900016784668
2017-09-14,33.2599983215332
2017-09-15,33.58000183105469
2017-09-18,34.34000015258789
2017-09-19,32.7400016784668
2017-09-20,33.16999816894531
2017-09-21,33.2599983215332
2017-09-22,33.16999816894531
2017-09-25,32.650001525878906
2017-09-26,32.849998474121094
2017-09-27,33.20000076293945
2017-09-28,32.619998931884766
2017-09-29,33.209999084472656
2017-10-02,33.47999954223633
2017-10-03,33.79999923706055
2017-10-04,33.529998779296875
2017-10-05,33.29999923706055
2017-10-06,33.400001525878906
2017-10-09,33.09000015258789
2017-10-10,32.31999969482422
2017-10-11,32.34000015258789
2017-10-12,32.189998626708984
2017-10-13,32.189998626708984
2017-10-16,31.8799991607666
2017-10-17,31.65999984741211
2017-10-18,31.799999237060547
2017-10-19,31.8700008392334
2017-10-20,32.650001525878906
2017-10-23,32.4900016784668
2017-10-24,32.400001525878906
2017-10-25,31.860000610351562
2017-10-26,31.729999542236328
2017-10-27,31.709999084472656
2017-10-30,32.0
2017-10-31,32.13999938964844
2017-11-01,34.22999954223633
2017-11-02,33.4900016784668
2017-11-03,33.5099983215332
2017-11-06,34.79999923706055
2017-11-07,33.90999984741211
2017-11-08,33.849998474121094
2017-11-09,34.04999923706055
2017-11-10,33.790000915527344
2017-11-13,33.939998626708984
2017-11-14,33.84000015258789
2017-11-15,33.56999969482422
2017-11-16,33.68000030517578
2017-11-17,33.91999816894531
2017-11-20,34.45000076293945
2017-11-21,35.09000015258789
2017-11-22,35.560001373291016
2017-11-24,35.43000030517578
2017-11-27,36.20000076293945
2017-11-28,36.7599983215332
2017-11-29,36.439998626708984
2017-11-30,35.9900016784668
2017-12-01,36.06999969482422
2017-12-04,36.59000015258789
2017-12-05,36.310001373291016
2017-12-06,36.880001068115234
2017-12-07,37.40999984741211
2017-12-08,37.90999984741211
2017-12-11,38.43000030517578
2017-12-12,38.77000045776367
2017-12-13,38.709999084472656
2017-12-14,38.0099983215332
2017-12-15,37.720001220703125
2017-12-18,37.81999969482422
2017-12-19,37.83000183105469
2017-12-20,38.220001220703125
2017-12-21,38.41999816894531
2017-12-22,38.310001373291016
2017-12-26,38.040000915527344
2017-12-27,38.15999984741211
2017-12-28,38.2599983215332
2017-12-29,37.83000183105469
2018-01-02,38.20000076293945
2018-01-03,38.150001525878906
2018-01-04,37.869998931884766
2018-01-05,38.095001220703125
2018-01-08,38.5099983215332
2018-01-09,38.720001220703125
2018-01-10,38.209999084472656
2018-01-11,38.84000015258789
2018-01-12,38.970001220703125
2018-01-16,38.540000915527344
2018-01-17,38.70000076293945
2018-01-18,38.5
2018-01-19,38.650001525878906
2018-01-22,38.68000030517578
2018-01-23,38.83000183105469
2018-01-24,38.65999984741211
2018-01-25,38.41999816894531
2018-01-26,38.849998474121094
2018-01-29,38.9900016784668
2018-01-30,38.77000045776367
2018-01-31,38.630001068115234
2018-02-01,39.77000045776367
2018-02-02,38.66999816894531
2018-02-05,37.41999816894531
2018-02-06,37.880001068115234
2018-02-07,38.18000030517578
2018-02-08,36.709999084472656
2018-02-09,37.060001373291016
2018-02-12,37.29999923706055
2018-02-13,37.709999084472656
2018-02-14,38.880001068115234
2018-02-15,39.2599983215332
2018-02-16,39.02000045776367
2018-02-20,38.779998779296875
2018-02-21,38.5
2018-02-22,38.25
2018-02-23,38.72999954223633
2018-02-26,39.36000061035156
2018-02-27,39.189998626708984
2018-02-28,38.709999084472656
2018-03-01,38.34000015258789
2018-03-02,39.4900016784668
2018-03-05,39.86000061035156
2018-03-06,40.220001220703125
2018-03-07,40.060001373291016
2018-03-08,40.43000030517578
2018-03-09,40.9900016784668
2018-03-12,40.939998626708984
2018-03-13,40.959999084472656
2018-03-14,40.70000076293945
2018-03-15,40.470001220703125
2018-03-16,40.90999984741211
2018-03-19,40.4900016784668
2018-03-20,40.310001373291016
2018-03-21,40.380001068115234
2018-03-22,39.65999984741211
2018-03-23,38.939998626708984
2018-03-26,40.130001068115234
2018-03-27,39.38999938964844
2018-03-28,38.650001525878906
2018-03-29,39.970001220703125
2018-04-02,39.459999084472656
2018-04-03,39.43000030517578
2018-04-04,39.61000061035156
2018-04-05,39.790000915527344
2018-04-06,38.93000030517578
2018-04-09,38.849998474121094
2018-04-10,39.369998931884766
2018-04-11,39.63999938964844
2018-04-12,41.02000045776367
2018-04-13,40.404998779296875
2018-04-16,40.54999923706055
2018-04-17,40.58000183105469
2018-04-18,41.040000915527344
2018-04-19,40.68000030517578
2018-04-20,40.86000061035156
2018-04-23,40.52000045776367
2018-04-24,40.54999923706055
2018-04-25,40.619998931884766
2018-04-26,39.709999084472656
2018-04-27,38.86000061035156
2018-04-30,38.220001220703125
2018-05-01,27.59000015258789
2018-05-02,28.399999618530273
2018-05-03,28.299999237060547
2018-05-04,28.010000228881836
2018-05-07,28.950000762939453
2018-05-08,29.479999542236328
2018-05-09,29.579999923706055
2018-05-10,29.5
2018-05-11,29.899999618530273
2018-05-14,29.309999465942383
2018-05-15,29.229999542236328
2018-05-16,29.850000381469727
2018-05-17,30.0
2018-05-18,29.760000228881836
2018-05-21,29.6299991607666
2018-05-22,29.540000915527344
2018-05-23,29.09000015258789
2018-05-24,28.950000762939453
2018-05-25,29.6200008392334
2018-05-29,29.3700008392334
2018-05-30,29.40999984741211
2018-05-31,29.31999969482422
2018-06-01,29.790000915527344
2018-06-04,30.25
2018-06-05,30.059999465942383
2018-06-06,30.059999465942383
2018-06-07,29.90999984741211
2018-06-08,29.799999237060547
2018-06-11,29.790000915527344
2018-06-12,30.239999771118164
2018-06-13,30.219999313354492
2018-06-14,30.270000457763672
2018-06-15,30.43000030517578
2018-06-18,30.15999984741211
2018-06-19,29.760000228881836
2018-06-20,29.690000534057617
2018-06-21,29.3799991607666
2018-06-22,29.309999465942383
2018-06-25,29.229999542236328
2018-06-26,29.3799991607666
2018-06-27,28.93000030517578
2018-06-28,28.920000076293945
2018-06-29,29.204999923706055
2018-07-02,29.31999969482422
2018-07-03,29.219999313354492
2018-07-05,29.43000030517578
2018-07-06,29.6299991607666
2018-07-09,29.959999084472656
2018-07-10,29.899999618530273
2018-07-11,29.889999389648438
2018-07-12,29.860000610351562
2018-07-13,29.75
2018-07-16,29.270000457763672
2018-07-17,29.690000534057617
2018-07-18,30.3700008392334
2018-07-19,30.229999542236328
2018-07-20,30.15999984741211
2018-07-23,30.079999923706055
2018-07-24,30.139999389648438
2018-07-25,30.350000381469727
2018-07-26,30.540000915527344
2018-07-27,30.600000381469727
2018-07-30,30.639999389648438
2018-07-31,32.11000061035156
2018-08-01,31.8799991607666
2018-08-02,31.600000381469727
2018-08-03,31.639999389648438
2018-08-06,31.309999465942383
2018-08-07,31.56999969482422
2018-08-08,31.709999084472656
2018-08-09,31.969999313354492
2018-08-10,31.56999969482422
2018-08-13,31.3799991607666
2018-08-14,31.200000762939453
2018-08-15,30.84000015258789
2018-08-16,30.739999771118164
2018-08-17,30.8799991607666
2018-08-20,31.209999084472656
2018-08-21,31.06999969482422
2018-08-22,30.649999618530273
2018-08-23,30.59000015258789
2018-08-24,30.8799991607666
2018-08-27,31.260000228881836
2018-08-28,31.649999618530273
2018-08-29,31.850000381469727
2018-08-30,31.559999465942383
2018-08-31,31.690000534057617
2018-09-04,31.360000610351562
2018-09-05,31.229999542236328
2018-09-06,30.899999618530273
2018-09-07,30.540000915527344
2018-09-10,30.56999969482422
2018-09-11,30.850000381469727
2018-09-12,31.1299991607666
2018-09-13,30.829999923706055
2018-09-14,30.280000686645508
2018-09-17,30.25
2018-09-18,29.600000381469727
2018-09-19,30.09000015258789
2018-09-20,30.530000686645508
2018-09-21,30.520000457763672
2018-09-24,30.15999984741211
2018-09-25,30.15999984741211
2018-09-26,30.110000610351562
2018-09-27,29.780000686645508
2018-09-28,30.760000228881836
2018-10-01,29.790000915527344
2018-10-02,29.559999465942383
2018-10-03,29.600000381469727
2018-10-04,29.43000030517578
2018-10-05,27.8799991607666
2018-10-08,27.8700008392334
2018-10-09,27.18000030517578
2018-10-10,25.860000610351562
2018-10-11,25.18000030517578
2018-10-12,25.049999237060547
2018-10-15,25.149999618530273
2018-10-16,25.770000457763672
2018-10-17,26.110000610351562
2018-10-18,25.93000030517578
2018-10-19,25.59000015258789
2018-10-22,25.719999313354492
2018-10-23,25.600000381469727
2018-10-24,24.43000030517578
2018-10-25,24.459999084472656
2018-10-26,23.600000381469727
2018-10-29,23.469999313354492
2018-10-30,23.469999313354492
2018-10-31,24.059999465942383
2018-11-01,24.940000534057617
2018-11-02,24.639999389648438
2018-11-05,24.56999969482422
2018-11-06,24.760000228881836
2018-11-07,24.489999771118164
2018-11-08,19.559999465942383
2018-11-09,19.389999389648438
2018-11-12,19.239999771118164
2018-11-13,18.510000228881836
2018-11-14,18.6299991607666
2018-11-15,18.770000457763672
2018-11-16,18.459999084472656
2018-11-19,18.139999389648438
2018-11-20,17.549999237060547
2018-11-21,17.829999923706055
2018-11-23,17.6200008392334
2018-11-26,18.059999465942383
2018-11-27,17.8700008392334
2018-11-28,18.010000228881836
2018-11-29,17.68000030517578
2018-11-30,18.100000381469727
2018-12-03,18.3700008392334
2018-12-04,17.68000030517578
2018-12-06,17.5
2018-12-07,16.93000030517578
2018-12-10,17.31999969482422
2018-12-11,17.3799991607666
2018-12-12,17.59000015258789
2018-12-13,17.06999969482422
2018-12-14,16.799999237060547
2018-12-17,16.6299991607666
2018-12-18,16.600000381469727
2018-12-19,16.540000915527344
2018-12-20,16.049999237060547
2018-12-21,15.430000305175781
2018-12-24,15.100000381469727
2018-12-26,16.25
2018-12-27,16.34000015258789
2018-12-28,16.31999969482422
2018-12-31,16.389999389648438
2019-01-02,17.06999969482422
2019-01-03,16.799999237060547
2019-01-04,17.440000534057617
2019-01-07,17.8700008392334
2019-01-08,18.049999237060547
2019-01-09,18.3700008392334
2019-01-10,18.729999542236328
2019-01-11,18.790000915527344
2019-01-14,18.760000228881836
2019-01-15,18.93000030517578
2019-01-16,18.979999542236328
2019-01-17,19.079999923706055
2019-01-18,19.049999237060547
2019-01-22,18.31999969482422
2019-01-23,18.530000686645508
2019-01-24,18.989999771118164
2019-01-25,19.040000915527344
2019-01-28,20.6299991607666
2019-01-29,20.81999969482422
2019-01-30,21.049999237060547
2019-01-31,20.90999984741211
2019-02-01,21.049999237060547
2019-02-04,21.209999084472656
2019-02-05,21.3700008392334
2019-02-06,21.399999618530273
2019-02-07,21.200000762939453
2019-02-08,21.260000228881836
2019-02-11,21.68000030517578
2019-02-12,21.940000534057617
2019-02-13,22.31999969482422
2019-02-14,22.190000534057617
2019-02-15,22.68000030517578
2019-02-19,23.18000030517578
2019-02-20,23.454999923706055
2019-02-21,23.600000381469727
2019-02-22,23.81999969482422
2019-02-25,23.34000015258789
2019-02-26,23.440000534057617
2019-02-27,24.100000381469727
2019-02-28,23.309999465942383
2019-03-01,23.420000076293945
2019-03-04,23.100000381469727
2019-03-05,22.860000610351562
2019-03-06,22.559999465942383
2019-03-07,22.110000610351562
2019-03-08,21.899999618530273
2019-03-11,22.06999969482422
2019-03-12,22.040000915527344
2019-03-13,21.90999984741211
2019-03-14,21.8700008392334
2019-03-15,21.799999237060547
2019-03-18,21.8700008392334
2019-03-19,21.690000534057617
2019-03-20,21.280000686645508
2019-03-21,21.8799991607666
2019-03-22,21.239999771118164
2019-03-25,20.84000015258789
2019-03-26,21.06999969482422
2019-03-27,20.8799991607666
2019-03-28,21.3700008392334
2019-03-29,21.729999542236328
2019-04-01,22.229999542236328
2019-04-02,22.829999923706055
2019-04-03,23.8700008392334
2019-04-04,24.450000762939453
2019-04-05,24.770000457763672
2019-04-08,24.6200008392334
2019-04-09,24.479999542236328
2019-04-10,25.0
2019-04-11,25.350000381469727
2019-04-12,26.09000015258789
2019-04-15,26.040000915527344
2019-04-16,26.68000030517578
2019-04-17,26.420000076293945
2019-04-18,26.010000228881836
2019-04-22,25.989999771118164
2019-04-23,26.030000686645508
2019-04-24,26.3700008392334
2019-04-25,25.479999542236328
2019-04-26,25.440000534057617
2019-04-29,25.209999084472656
2019-04-30,24.780000686645508
2019-05-01,24.190000534057617
2019-05-02,23.8700008392334
2019-05-03,24.25
2019-05-06,24.1299991607666
2019-05-07,23.479999542236328
2019-05-08,23.059999465942383
2019-05-09,18.860000610351562
2019-05-10,19.09000015258789
2019-05-13,18.280000686645508
2019-05-14,18.610000610351562
2019-05-15,18.600000381469727
2019-05-16,18.760000228881836
2019-05-17,18.799999237060547
2019-05-20,18.200000762939453
2019-05-21,18.360000610351562
2019-05-22,17.860000610351562
2019-05-23,17.489999771118164
2019-05-24,17.450000762939453
2019-05-28,16.700000762939453
2019-05-29,16.639999389648438
2019-05-30,16.90999984741211
2019-05-31,16.149999618530273
2019-06-03,16.18000030517578
2019-06-04,16.31999969482422
2019-06-05,16.8700008392334
2019-06-06,16.3700008392334
2019-06-07,16.540000915527344
2019-06-10,16.719999313354492
2019-06-11,16.520000457763672
2019-06-12,16.25
2019-06-13,16.399999618530273
2019-06-14,15.899999618530273
2019-06-17,15.8100004196167
2019-06-18,15.880000114440918
2019-06-19,15.609999656677246
2019-06-20,16.0
2019-06-21,16.010000228881836
2019-06-24,15.869999885559082
2019-06-25,15.59000015258789
2019-06-26,15.470000267028809
2019-06-27,15.09000015258789
2019-06-28,15.729999542236328
2019-07-01,16.219999313354492
2019-07-02,16.09000015258789
2019-07-03,15.90999984741211
2019-07-05,15.699999809265137
2019-07-08,15.529999732971191
2019-07-09,15.65999984741211
2019-07-10,15.449999809265137
2019-07-11,15.039999961853027
2019-07-12,15.40999984741211
2019-07-15,15.5
2019-07-16,15.350000381469727
2019-07-17,15.119999885559082
2019-07-18,14.59000015258789
2019-07-19,14.640000343322754
2019-07-22,14.390000343322754
2019-07-23,14.609999656677246
2019-07-24,14.84000015258789
2019-07-25,14.699999809265137
2019-07-26,14.930000305175781
2019-07-29,14.869999885559082
2019-07-30,14.470000267028809
2019-07-31,14.279999732971191
2019-08-01,14.050000190734863
2019-08-02,13.729999542236328
2019-08-05,13.350000381469727
2019-08-06,13.289999961853027
2019-08-07,12.899999618530273
2019-08-08,12.949999809265137
2019-08-09,12.199999809265137
2019-08-12,11.479999542236328
2019-08-13,11.510000228881836
2019-08-14,10.720000267028809
2019-08-15,10.359999656677246
2019-08-16,10.829999923706055
2019-08-19,11.279999732971191
2019-08-20,10.960000038146973
2019-08-21,10.8100004196167
2019-08-22,10.680000305175781
2019-08-23,10.1899995803833
2019-08-26,10.0
2019-08-27,9.699999809265137
2019-08-28,10.529999732971191
2019-08-29,10.869999885559082
2019-08-30,10.739999771118164
2019-09-03,10.34000015258789
2019-09-04,10.569999694824219
2019-09-05,10.869999885559082
2019-09-06,11.270000457763672
2019-09-09,12.0
2019-09-10,12.539999961853027
2019-09-11,13.199999809265137
2019-09-12,12.609999656677246
2019-09-13,12.100000381469727
2019-09-16,13.319999694824219
2019-09-17,12.520000457763672
2019-09-18,12.109999656677246
2019-09-19,12.050000190734863
2019-09-20,12.029999732971191
2019-09-23,12.039999961853027
2019-09-24,11.460000038146973
2019-09-25,11.925000190734863
2019-09-26,11.529999732971191
2019-09-27,11.71500015258789
2019-09-30,11.760000228881836
2019-10-01,11.180000305175781
2019-10-02,10.869999885559082
2019-10-03,10.9399995803833
2019-10-04,10.989999771118164
2019-10-07,11.180000305175781
2019-10-08,10.960000038146973
2019-10-09,10.739999771118164
2019-10-10,10.8100004196167
2019-10-11,11.204999923706055
2019-10-14,11.135000228881836
2019-10-15,11.329999923706055
2019-10-16,11.399999618530273
2019-10-17,11.630000114440918
2019-10-18,11.569999694824219
2019-10-21,13.0600004196167
2019-10-22,13.020000457763672
2019-10-23,13.039999961853027
2019-10-24,12.140000343322754
2019-10-25,12.229999542236328
2019-10-28,11.760000228881836
2019-10-29,11.8100004196167
2019-10-30,11.359999656677246
2019-10-31,11.199999809265137
2019-11-01,11.3100004196167
2019-11-04,11.640000343322754
2019-11-05,12.175000190734863
2019-11-06,11.75
2019-11-07,14.9399995803833
2019-11-08,15.699999809265137
2019-11-11,15.010000228881836
2019-11-12,15.1899995803833
2019-11-13,14.930000305175781
2019-11-14,14.619999885559082
2019-11-15,14.949999809265137
2019-11-18,14.5
2019-11-19,14.359999656677246
2019-11-20,13.989999771118164
2019-11-21,13.710000038146973
2019-11-22,13.9399995803833
2019-11-25,14.09000015258789
2019-11-26,13.6899995803833
2019-11-27,13.729999542236328
2019-11-29,13.600000381469727
2019-12-02,13.359999656677246
2019-12-03,13.119999885559082
2019-12-04,13.010000228881836
2019-12-05,13.170000076293945
2019-12-06,13.164999961853027
2019-12-09,13.069999694824219
2019-12-10,12.930000305175781
2019-12-11,13.119999885559082
2019-12-12,13.989999771118164
2019-12-13,13.8100004196167
2019-12-16,14.010000228881836
2019-12-17,14.050000190734863
2019-12-18,13.859999656677246
2019-12-19,14.0
2019-12-20,13.779999732971191
2019-12-23,14.180000305175781
2019-12-24,14.050000190734863
2019-12-26,14.029999732971191
2019-12-27,13.949999809265137
2019-12-30,13.850000381469727
2019-12-31,14.1899995803833
2020-01-02,14.0600004196167
2020-01-03,13.569999694824219
2020-01-06,13.600000381469727
2020-01-07,13.460000038146973
2020-01-08,14.109999656677246
2020-01-09,14.0
2020-01-10,13.619999885559082
2020-01-13,14.0600004196167
2020-01-14,14.300000190734863
2020-01-15,14.239999771118164
2020-01-16,14.75
2020-01-17,14.779999732971191
2020-01-21,14.420000076293945
2020-01-22,14.625
2020-01-23,14.479999542236328
2020-01-24,14.15999984741211
2020-01-27,13.5600004196167
2020-01-28,13.050000190734863
2020-01-29,12.600000381469727
2020-01-30,12.180000305175781
2020-01-31,12.1850004196167
2020-02-03,12.220000267028809
2020-02-04,12.180000305175781
2020-02-05,12.6899995803833
2020-02-06,12.420000076293945
2020-02-07,12.300000190734863
2020-02-10,12.3100004196167
2020-02-11,13.890000343322754
2020-02-12,14.449999809265137
2020-02-13,14.380000114440918
2020-02-14,14.520000457763672
2020-02-18,14.46500015258789
2020-02-19,14.489999771118164
2020-02-20,12.59000015258789
2020-02-21,12.619999885559082
2020-02-24,11.819999694824219
2020-02-25,11.395000457763672
2020-02-26,10.8100004196167
2020-02-27,10.779999732971191
2020-02-28,11.010000228881836
2020-03-02,11.15999984741211
2020-03-03,10.359999656677246
2020-03-04,10.510000228881836
2020-03-05,10.470000267028809
2020-03-06,10.329999923706055
2020-03-09,8.850000381469727
2020-03-10,8.460000038146973
2020-03-11,7.630000114440918
2020-03-12,6.670000076293945
2020-03-13,7.199999809265137
2020-03-16,6.739999771118164
2020-03-17,6.670000076293945
2020-03-18,5.760000228881836
2020-03-19,7.139999866485596
2020-03-20,7.25
2020-03-23,7.46999979019165
2020-03-24,9.300000190734863
2020-03-25,9.09000015258789
2020-03-26,9.899999618530273
2020-03-27,9.449999809265137
2020-03-30,9.220000267028809
2020-03-31,9.109999656677246
2020-04-01,8.5
2020-04-02,8.6899995803833
2020-04-03,8.510000228881836
2020-04-06,9.5
2020-04-07,9.609999656677246
2020-04-08,10.0
2020-04-09,10.40999984741211
2020-04-13,10.130000114440918
2020-04-14,10.305000305175781
2020-04-15,9.800000190734863
2020-04-16,9.800000190734863
2020-04-17,10.350000381469727
2020-04-20,9.930000305175781
2020-04-21,9.345000267028809
2020-04-22,9.699999809265137
2020-04-23,10.170000076293945
2020-04-24,10.65999984741211
2020-04-27,11.260000228881836
2020-04-28,11.204999923706055
2020-04-29,11.600000381469727
2020-04-30,11.010000228881836
2020-05-01,10.270000457763672
2020-05-04,9.949999809265137
2020-05-05,10.15999984741211
2020-05-06,10.199999809265137
2020-05-07,11.020000457763672
2020-05-08,11.180000305175781
2020-05-11,10.829999923706055
2020-05-12,9.744999885559082
2020-05-13,8.954999923706055
2020-05-14,8.960000038146973
2020-05-15,8.779999732971191
2020-05-18,9.3100004196167
2020-05-19,9.34000015258789
2020-05-20,9.579999923706055
2020-05-21,9.239999771118164
2020-05-22,9.1899995803833
2020-05-26,9.470000267028809
2020-05-27,9.65999984741211
2020-05-28,10.420000076293945
2020-05-29,10.3100004196167
2020-06-01,10.319999694824219
2020-06-02,10.359999656677246
2020-06-03,10.569999694824219
2020-06-04,10.279999732971191
2020-06-05,10.989999771118164
2020-06-08,11.4350004196167
2020-06-09,10.869999885559082
2020-06-10,10.640000343322754
2020-06-11,9.479999542236328
2020-06-12,9.65999984741211
2020-06-15,9.670000076293945
2020-06-16,10.380000114440918
2020-06-17,10.015000343322754
2020-06-18,9.8100004196167
2020-06-19,9.729999542236328
2020-06-22,9.710000038146973
2020-06-23,9.109999656677246
2020-06-24,8.510000228881836
2020-06-25,8.510000228881836
2020-06-26,8.319999694824219
2020-06-29,8.350000381469727
2020-06-30,8.329999923706055
2020-07-01,8.170000076293945
2020-07-02,8.40999984741211
2020-07-06,8.675000190734863
2020-07-07,7.96999979019165
2020-07-08,7.869999885559082
2020-07-09,7.760000228881836
2020-07-10,7.829999923706055
2020-07-13,7.789999961853027
2020-07-14,7.75
2020-07-15,7.840000152587891
2020-07-16,8.149999618530273
2020-07-17,8.899999618530273
2020-07-20,8.850000381469727
2020-07-21,8.979999542236328
2020-07-22,8.90999984741211
2020-07-23,8.975000381469727
2020-07-24,8.649999618530273
2020-07-27,8.529999732971191
2020-07-28,8.510000228881836
2020-07-29,9.050000190734863
2020-07-30,9.079999923706055
2020-07-31,9.279999732971191
2020-08-03,9.569999694824219
2020-08-04,9.670000076293945
2020-08-05,9.479999542236328
2020-08-06,11.069999694824219
2020-08-07,11.015000343322754
2020-08-10,10.729999542236328
2020-08-11,10.649999618530273
2020-08-12,10.6899995803833
2020-08-13,10.5600004196167
2020-08-14,10.614999771118164
2020-08-17,10.34000015258789
2020-08-18,10.670000076293945
2020-08-19,10.829999923706055
2020-08-20,10.59000015258789
2020-08-21,10.369999885559082
2020-08-24,10.40999984741211
2020-08-25,10.5
2020-08-26,10.3100004196167
2020-08-27,10.260000228881836
2020-08-28,10.449999809265137
2020-08-31,10.300000190734863
2020-09-01,10.720000267028809
2020-09-02,10.960000038146973
2020-09-03,10.359999656677246
2020-09-04,10.369999885559082
2020-09-08,9.930000305175781
2020-09-09,9.630000114440918
2020-09-10,8.869999885559082
2020-09-11,8.869999885559082
2020-09-14,9.130000114440918
2020-09-15,9.369999885559082
2020-09-16,9.65999984741211
2020-09-17,9.774999618530273
2020-09-18,9.630000114440918
2020-09-21,9.289999961853027
2020-09-22,9.145000457763672
2020-09-23,8.609999656677246
2020-09-24,8.430000305175781
2020-09-25,8.489999771118164
2020-09-28,8.670000076293945
2020-09-29,8.819999694824219
2020-09-30,9.0
2020-10-01,9.029999732971191
2020-10-02,9.220000267028809
2020-10-05,9.569999694824219
2020-10-06,9.489999771118164
2020-10-07,9.739999771118164
2020-10-08,9.899999618530273
2020-10-09,9.630000114440918
2020-10-12,9.229999542236328
2020-10-13,8.979999542236328
2020-10-14,9.050000190734863
2020-10-15,9.130000114440918
2020-10-16,9.260000228881836
2020-10-19,9.545000076293945
2020-10-20,9.369999885559082
2020-10-21,9.34000015258789
2020-10-22,9.739999771118164
2020-10-23,9.579999923706055
2020-10-26,9.270000457763672
2020-10-27,8.960000038146973
2020-10-28,8.5
2020-10-29,8.850000381469727
2020-10-30,8.899999618530273
2020-11-02,9.130000114440918
2020-11-03,9.529999732971191
2020-11-04,9.670000076293945
2020-11-05,10.029999732971191
2020-11-06,9.920000076293945
2020-11-09,10.1899995803833
2020-11-10,9.880000114440918
2020-11-11,9.795000076293945
2020-11-12,9.859999656677246
2020-11-13,10.800000190734863
2020-11-16,11.109999656677246
2020-11-17,11.279999732971191
2020-11-18,10.930000305175781
2020-11-19,10.789999961853027
2020-11-20,10.890000343322754
2020-11-23,11.770000457763672
2020-11-24,11.890000343322754
2020-11-25,12.289999961853027
2020-11-27,12.489999771118164
2020-11-30,11.850000381469727
2020-12-01,12.180000305175781
2020-12-02,12.510000228881836
2020-12-03,12.609999656677246
2020-12-04,13.010000228881836
2020-12-07,13.220000267028809
2020-12-08,12.920000076293945
2020-12-09,12.989999771118164
2020-12-10,13.15999984741211
2020-12-11,13.1899995803833
2020-12-14,13.079999923706055
2020-12-15,13.25
2020-12-16,13.050000190734863
2020-12-17,13.260000228881836
2020-12-18,13.279999732971191
2020-12-21,12.970000267028809
2020-12-22,13.300000190734863
2020-12-23,13.180000305175781
2020-12-24,13.109999656677246
2020-12-28,13.210000038146973
2020-12-29,12.899999618530273
2020-12-30,13.1899995803833
2020-12-31,13.399999618530273
2021-01-04,12.9399995803833
2021-01-05,13.329999923706055
2021-01-06,14.239999771118164
2021-01-07,14.079999923706055
2021-01-08,13.949999809265137
2021-01-11,14.319999694824219
2021-01-12,14.859999656677246
2021-01-13,14.479999542236328
2021-01-14,14.949999809265137
2021-01-15,14.720000267028809
2021-01-19,14.850000381469727
2021-01-20,15.085000038146973
2021-01-21,15.0600004196167
2021-01-22,14.729999542236328
2021-01-25,15.0
2021-01-26,14.510000228881836
2021-01-27,14.300000190734863
2021-01-28,14.789999961853027
2021-01-29,14.6899995803833
2021-02-01,15.385000228881836
2021-02-02,15.239999771118164
2021-02-03,15.59000015258789
2021-02-04,15.40999984741211
2021-02-05,15.199999809265137
2021-02-08,15.289999961853027
2021-02-09,15.399999618530273
2021-02-10,15.420000076293945
2021-02-11,15.119999885559082
2021-02-12,15.600000381469727
2021-02-16,15.829999923706055
2021-02-17,13.829999923706055
2021-02-18,13.5
2021-02-19,13.680000305175781
2021-02-22,13.800000190734863
2021-02-23,13.800000190734863
2021-02-24,14.579999923706055
2021-02-25,14.520000457763672
2021-02-26,14.59000015258789
2021-03-01,15.210000038146973
2021-03-02,14.850000381469727
2021-03-03,14.84000015258789
2021-03-04,14.220000267028809
2021-03-05,14.520000457763672
2021-03-08,15.25
2021-03-09,15.380000114440918
2021-03-10,15.539999961853027
2021-03-11,16.510000228881836
2021-03-12,16.729999542236328
2021-03-15,16.809999465942383
2021-03-16,16.78499984741211
2021-03-17,16.799999237060547
2021-03-18,16.06999969482422
2021-03-19,15.850000381469727
2021-03-22,15.649999618530273
2021-03-23,14.819999694824219
2021-03-24,14.630000114440918
2021-03-25,15.329999923706055
2021-03-26,15.779999732971191
2021-03-29,15.270000457763672
2021-03-30,15.229999542236328
2021-03-31,15.359999656677246
2021-04-01,15.569999694824219
2021-04-05,15.640000343322754
2021-04-06,15.539999961853027
2021-04-07,15.420000076293945
2021-04-08,16.350000381469727
2021-04-09,17.5
2021-04-12,17.290000915527344
2021-04-13,17.25
2021-04-14,17.15999984741211
2021-04-15,16.93000030517578
2021-04-16,16.6200008392334
2021-04-19,16.639999389648438
2021-04-20,16.219999313354492
2021-04-21,16.510000228881836
2021-04-22,16.270000457763672
2021-04-23,16.780000686645508
2021-04-26,16.790000915527344
2021-04-27,16.700000762939453
2021-04-28,16.549999237060547
2021-04-29,16.760000228881836
2021-04-30,16.450000762939453
