,DISCA
2009-03-18,8.768523216247559
2009-03-19,8.313746452331543
2009-03-20,8.10935115814209
2009-03-23,8.48237133026123
2009-03-24,8.277976036071777
2009-03-25,8.298416137695312
2009-03-26,8.441492080688477
2009-03-27,8.23709774017334
2009-03-30,8.170668601989746
2009-03-31,8.185998916625977
2009-04-01,8.717425346374512
2009-04-02,9.100664138793945
2009-04-03,9.213081359863281
2009-04-06,9.115994453430176
2009-04-07,8.564128875732422
2009-04-08,8.783852577209473
2009-04-09,9.172202110290527
2009-04-13,9.024016380310059
2009-04-14,8.666325569152832
2009-04-15,8.656105995178223
2009-04-16,9.085334777832031
2009-04-17,9.3254976272583
2009-04-20,9.029126167297363
2009-04-21,9.351048469543457
2009-04-22,9.448135375976562
2009-04-23,9.10577392578125
2009-04-24,9.310169219970703
2009-04-27,9.381707191467285
2009-04-28,9.315278053283691
2009-04-29,9.84670352935791
2009-04-30,9.703627586364746
2009-05-01,9.509452819824219
2009-05-04,10.327031135559082
2009-05-05,10.8584566116333
2009-05-06,10.73071002960205
2009-05-07,10.26571273803711
2009-05-08,10.35768985748291
2009-05-11,10.347471237182617
2009-05-12,9.994890213012695
2009-05-13,9.795605659484863
2009-05-14,9.86203384399414
2009-05-15,9.856924057006836
2009-05-18,10.250383377075195
2009-05-19,10.516096115112305
2009-05-20,11.14971923828125
2009-05-21,10.945323944091797
2009-05-22,11.154829025268555
2009-05-26,11.374552726745605
2009-05-27,11.175268173217773
2009-05-28,11.25191593170166
2009-05-29,11.471639633178711
2009-06-01,11.446090698242188
2009-06-02,11.461421012878418
2009-06-03,11.497190475463867
2009-06-04,11.384773254394531
2009-06-05,11.76290225982666
2009-06-08,11.8804292678833
2009-06-09,12.033724784851074
2009-06-10,11.747572898864746
2009-06-11,11.584056854248047
2009-06-12,11.303014755249023
2009-06-15,11.098620414733887
2009-06-16,10.725600242614746
2009-06-17,10.802248001098633
2009-06-18,10.817578315734863
2009-06-19,10.679612159729004
2009-06-22,10.37302017211914
2009-06-23,10.26571273803711
2009-06-24,10.526315689086914
2009-06-25,10.746040344238281
2009-06-26,11.108839988708496
2009-06-29,11.338784217834473
2009-06-30,11.502299308776855
2009-07-01,11.747572898864746
2009-07-02,11.282574653625488
2009-07-06,11.211036682128906
2009-07-07,11.14971923828125
2009-07-08,11.165048599243164
2009-07-09,11.466529846191406
2009-07-10,11.471639633178711
2009-07-13,11.435871124267578
2009-07-14,11.711804389953613
2009-07-15,12.0439453125
2009-07-16,12.064384460449219
2009-07-17,11.931528091430664
2009-07-20,12.253449440002441
2009-07-21,12.217679977416992
2009-07-22,12.197240829467773
2009-07-23,12.27388858795166
2009-07-24,12.258559226989746
2009-07-27,12.294327735900879
2009-07-28,12.468063354492188
2009-07-29,12.314767837524414
2009-07-30,12.457843780517578
2009-07-31,12.51916217803955
2009-08-03,12.973939895629883
2009-08-04,12.764434814453125
2009-08-05,12.738885879516602
2009-08-06,12.713336944580078
2009-08-07,13.137454986572266
2009-08-10,13.009709358215332
2009-08-11,12.779765129089355
2009-08-12,12.841082572937012
2009-08-13,12.662238121032715
2009-08-14,12.65712833404541
2009-08-17,12.406744956970215
2009-08-18,12.585590362548828
2009-08-19,12.738885879516602
2009-08-20,12.846193313598633
2009-08-21,13.091466903686523
2009-08-24,13.208992958068848
2009-08-25,13.643331527709961
2009-08-26,13.71487045288086
2009-08-27,13.479816436767578
2009-08-28,13.219212532043457
2009-08-31,13.244762420654297
2009-09-01,13.05058765411377
2009-09-02,13.055697441101074
2009-09-03,13.132345199584961
2009-09-04,13.336739540100098
2009-09-08,13.617781639099121
2009-09-09,13.883495330810547
2009-09-10,14.522228240966797
2009-09-11,14.481348991394043
2009-09-14,14.486458778381348
2009-09-15,14.747061729431152
2009-09-16,15.043434143066406
2009-09-17,14.946346282958984
2009-09-18,15.125191688537598
2009-09-21,15.017885208129883
2009-09-22,15.099641799926758
2009-09-23,14.747061729431152
2009-09-24,14.527338027954102
2009-09-25,14.154317855834961
2009-09-28,14.476239204406738
2009-09-29,14.501788139343262
2009-09-30,14.762391090393066
2009-10-01,14.772610664367676
2009-10-02,14.82882022857666
2009-10-05,15.043434143066406
2009-10-06,15.375575065612793
2009-10-07,15.44200325012207
2009-10-08,15.79969310760498
2009-10-09,15.610629081726074
2009-10-12,15.457332611083984
2009-10-13,15.355134963989258
2009-10-14,15.523760795593262
2009-10-15,15.334695816040039
2009-10-16,15.385794639587402
2009-10-19,15.774144172668457
2009-10-20,15.743485450744629
2009-10-21,15.19672966003418
2009-10-22,15.212059020996094
2009-10-23,15.19672966003418
2009-10-26,15.18651008605957
2009-10-27,14.844148635864258
2009-10-28,14.297393798828125
2009-10-29,14.670413970947266
2009-10-30,14.05212116241455
2009-11-02,13.939703941345215
2009-11-03,14.312724113464355
2009-11-04,14.54777717590332
2009-11-05,15.145630836486816
2009-11-06,15.365354537963867
2009-11-09,15.733264923095703
2009-11-10,15.539090156555176
2009-11-11,15.503320693969727
2009-11-12,15.390904426574707
2009-11-13,15.615737915039062
2009-11-16,16.131834030151367
2009-11-17,16.290239334106445
2009-11-18,16.075626373291016
2009-11-19,15.901890754699707
2009-11-20,15.922329902648926
2009-11-23,16.1676025390625
2009-11-24,16.32600975036621
2009-11-25,16.274911880493164
2009-11-27,16.131834030151367
2009-11-30,16.32600975036621
2009-12-01,16.55084228515625
2009-12-02,16.55084228515625
2009-12-03,16.136943817138672
2009-12-04,16.034746170043945
2009-12-07,16.075626373291016
2009-12-08,15.86101245880127
2009-12-09,15.69238567352295
2009-12-10,16.203372955322266
2009-12-11,16.31578826904297
2009-12-14,16.22892189025879
2009-12-15,16.18804359436035
2009-12-16,16.055187225341797
2009-12-17,16.11139488220215
2009-12-18,16.085845947265625
2009-12-21,16.19826316833496
2009-12-22,16.075626373291016
2009-12-23,15.784363746643066
2009-12-24,15.901890754699707
2009-12-28,15.866122245788574
2009-12-29,15.917220115661621
2009-12-30,15.717935562133789
2009-12-31,15.67194652557373
2010-01-04,15.840572357177734
2010-01-05,16.46397590637207
2010-01-06,16.70924949645996
2010-01-07,16.69902992248535
2010-01-08,16.7501277923584
2010-01-11,16.693918228149414
2010-01-12,16.249361038208008
2010-01-13,16.34644889831543
2010-01-14,16.213592529296875
2010-01-15,16.5712833404541
2010-01-19,16.555952072143555
2010-01-20,16.428205490112305
2010-01-21,16.254470825195312
2010-01-22,15.784363746643066
2010-01-25,15.753705024719238
2010-01-26,15.743485450744629
2010-01-27,15.436893463134766
2010-01-28,15.467552185058594
2010-01-29,15.155851364135742
2010-02-01,15.222278594970703
2010-02-02,15.079202651977539
2010-02-03,14.997445106506348
2010-02-04,14.624424934387207
2010-02-05,14.542667388916016
2010-02-08,14.568217277526855
2010-02-09,14.956565856933594
2010-02-10,14.246294975280762
2010-02-11,14.312724113464355
2010-02-12,14.660194396972656
2010-02-16,14.787940979003906
2010-02-17,16.034746170043945
2010-02-18,16.14716339111328
2010-02-19,16.35666847229004
2010-02-22,16.397546768188477
2010-02-23,16.387327194213867
2010-02-24,16.351558685302734
2010-02-25,16.039857864379883
2010-02-26,15.917220115661621
2010-03-01,15.784363746643066
2010-03-02,15.712825775146484
2010-03-03,15.641287803649902
2010-03-04,15.881450653076172
2010-03-05,16.121614456176758
2010-03-08,16.18804359436035
2010-03-09,16.305570602416992
2010-03-10,16.29534912109375
2010-03-11,16.499744415283203
2010-03-12,16.576391220092773
2010-03-15,16.55084228515625
2010-03-16,16.576391220092773
2010-03-17,16.642820358276367
2010-03-18,16.632600784301758
2010-03-19,16.607051849365234
2010-03-22,16.95452117919922
2010-03-23,17.04138946533203
2010-03-24,17.097597122192383
2010-03-25,17.066938400268555
2010-03-26,17.164026260375977
2010-03-29,17.16913604736328
2010-03-30,17.49616813659668
2010-03-31,17.266223907470703
2010-04-01,17.276443481445312
2010-04-05,17.429738998413086
2010-04-06,17.69034194946289
2010-04-07,17.429738998413086
2010-04-08,17.399080276489258
2010-04-09,17.797649383544922
2010-04-12,17.726110458374023
2010-04-13,17.864078521728516
2010-04-14,18.053142547607422
2010-04-15,17.97649574279785
2010-04-16,17.981603622436523
2010-04-19,18.058252334594727
2010-04-20,18.405723571777344
2010-04-21,18.625446319580078
2010-04-22,18.717424392700195
2010-04-23,19.059785842895508
2010-04-26,18.906490325927734
2010-04-27,18.441492080688477
2010-04-28,18.523250579833984
2010-04-29,19.161983489990234
2010-04-30,19.790496826171875
2010-05-03,20.112417221069336
2010-05-04,19.86203384399414
2010-05-05,19.207971572875977
2010-05-06,18.559019088745117
2010-05-07,18.012264251708984
2010-05-10,19.28972816467285
2010-05-11,19.494123458862305
2010-05-12,19.785385131835938
2010-05-13,19.463464736938477
2010-05-14,19.15687370300293
2010-05-17,19.008686065673828
2010-05-18,18.952478408813477
2010-05-19,18.932039260864258
2010-05-20,18.288196563720703
2010-05-21,18.610118865966797
2010-05-24,18.59478759765625
2010-05-25,18.630556106567383
2010-05-26,19.018905639648438
2010-05-27,19.780275344848633
2010-05-28,19.24374008178711
2010-06-01,18.947368621826172
2010-06-02,19.964231491088867
2010-06-03,19.867143630981445
2010-06-04,18.880939483642578
2010-06-07,18.426162719726562
2010-06-08,18.32907485961914
2010-06-09,18.313745498657227
2010-06-10,19.407255172729492
2010-06-11,19.67807960510254
2010-06-14,19.601430892944336
2010-06-15,20.19928550720215
2010-06-16,20.015329360961914
2010-06-17,20.086868286132812
2010-06-18,20.061317443847656
2010-06-21,20.11752700805664
2010-06-22,19.775165557861328
2010-06-23,19.514562606811523
2010-06-24,19.059785842895508
2010-06-25,19.228410720825195
2010-06-28,19.131322860717773
2010-06-29,18.119571685791016
2010-06-30,18.247316360473633
2010-07-01,18.441492080688477
2010-07-02,18.08380126953125
2010-07-06,18.206438064575195
2010-07-07,18.533470153808594
2010-07-08,18.564128875732422
2010-07-09,18.543689727783203
2010-07-12,18.364843368530273
2010-07-13,18.70209503173828
2010-07-14,18.717424392700195
2010-07-15,18.543689727783203
2010-07-16,17.87940788269043
2010-07-19,18.10424041748047
2010-07-20,18.298416137695312
2010-07-21,17.874296188354492
2010-07-22,18.451711654663086
2010-07-23,18.891159057617188
2010-07-26,19.565662384033203
2010-07-27,19.407255172729492
2010-07-28,19.34082794189453
2010-07-29,19.448135375976562
2010-07-30,19.729177474975586
2010-08-02,20.112417221069336
2010-08-03,19.621870040893555
2010-08-04,19.601430892944336
2010-08-05,19.591211318969727
2010-08-06,19.514562606811523
2010-08-09,19.52989387512207
2010-08-10,19.708738327026367
2010-08-11,19.38170623779297
2010-08-12,19.090444564819336
2010-08-13,19.008686065673828
2010-08-16,18.891159057617188
2010-08-17,19.28972816467285
2010-08-18,19.437915802001953
2010-08-19,19.09555435180664
2010-08-20,19.325498580932617
2010-08-23,19.310169219970703
2010-08-24,18.809402465820312
2010-08-25,18.804292678833008
2010-08-26,18.99846649169922
2010-08-27,19.41236686706543
2010-08-30,19.284618377685547
2010-08-31,19.28972816467285
2010-09-01,19.897802352905273
2010-09-02,20.153295516967773
2010-09-03,20.53142547607422
2010-09-07,20.02043914794922
2010-09-08,20.0
2010-09-09,20.0
2010-09-10,20.178844451904297
2010-09-13,20.37302017211914
2010-09-14,20.669391632080078
2010-09-15,21.226367950439453
2010-09-16,21.236587524414062
2010-09-17,21.456310272216797
2010-09-20,22.16147232055664
2010-09-21,22.095043182373047
2010-09-22,21.72202491760254
2010-09-23,21.72202491760254
2010-09-24,22.24833869934082
2010-09-27,22.350536346435547
2010-09-28,22.324987411499023
2010-09-29,22.2278995513916
2010-09-30,22.253448486328125
2010-10-01,22.11037254333496
2010-10-04,21.76801109313965
2010-10-05,22.427183151245117
2010-10-06,22.14103126525879
2010-10-07,22.401634216308594
2010-10-08,22.19213104248047
2010-10-11,22.079713821411133
2010-10-12,22.222789764404297
2010-10-13,22.457843780517578
2010-10-14,22.069494247436523
2010-10-15,22.069494247436523
2010-10-18,22.115482330322266
2010-10-19,21.79867172241211
2010-10-20,22.16147232055664
2010-10-21,22.176801681518555
2010-10-22,22.345426559448242
2010-10-25,22.626468658447266
2010-10-26,22.784875869750977
2010-10-27,22.973939895629883
2010-10-28,22.979049682617188
2010-10-29,22.825754165649414
2010-11-01,22.687786102294922
2010-11-02,22.733776092529297
2010-11-03,21.76801109313965
2010-11-04,21.435871124267578
2010-11-05,21.006643295288086
2010-11-08,20.935104370117188
2010-11-09,20.71027183532715
2010-11-10,21.03219223022461
2010-11-11,20.74604034423828
2010-11-12,20.643842697143555
2010-11-15,20.556974411010742
2010-11-16,20.57741355895996
2010-11-17,21.28768539428711
2010-11-18,21.66070556640625
2010-11-19,21.635156631469727
2010-11-22,21.507408142089844
2010-11-23,21.052631378173828
2010-11-24,21.507408142089844
2010-11-26,21.527849197387695
2010-11-29,21.175268173217773
2010-11-30,20.838016510009766
2010-12-01,21.124170303344727
2010-12-02,21.52273941040039
2010-12-03,21.931528091430664
2010-12-06,21.91619873046875
2010-12-07,22.028615951538086
2010-12-08,21.814001083374023
2010-12-09,21.68114471435547
2010-12-10,21.706693649291992
2010-12-13,21.47163963317871
2010-12-14,21.50229835510254
2010-12-15,21.36433219909668
2010-12-16,21.55339813232422
2010-12-17,21.701583862304688
2010-12-20,21.676034927368164
2010-12-21,21.824220657348633
2010-12-22,21.859989166259766
2010-12-23,21.538068771362305
2010-12-27,21.39499282836914
2010-12-28,21.359222412109375
2010-12-29,21.563617706298828
2010-12-30,21.359222412109375
2010-12-31,21.308124542236328
2011-01-03,21.466529846191406
2011-01-04,21.17015838623047
2011-01-05,20.720491409301758
2011-01-06,20.597854614257812
2011-01-07,20.602964401245117
2011-01-10,20.347471237182617
2011-01-11,20.413898468017578
2011-01-12,20.26571273803711
2011-01-13,19.841594696044922
2011-01-14,19.703628540039062
2011-01-18,20.168624877929688
2011-01-19,20.178844451904297
2011-01-20,20.327030181884766
2011-01-21,20.459888458251953
2011-01-24,20.480327606201172
2011-01-25,20.168624877929688
2011-01-26,20.122636795043945
2011-01-27,20.091978073120117
2011-01-28,19.75472640991211
2011-01-31,19.9284610748291
2011-02-01,19.9284610748291
2011-02-02,20.286151885986328
2011-02-03,21.02197265625
2011-02-04,21.303014755249023
2011-02-07,21.59938621520996
2011-02-08,21.742462158203125
2011-02-09,21.911088943481445
2011-02-10,22.10015296936035
2011-02-11,22.35564613342285
2011-02-14,22.19213104248047
2011-02-15,22.345426559448242
2011-02-16,22.570261001586914
2011-02-17,22.13081169128418
2011-02-18,22.43740463256836
2011-02-22,21.921308517456055
2011-02-23,21.6044979095459
2011-02-24,21.77823257446289
2011-02-25,21.92641830444336
2011-02-28,22.028615951538086
2011-03-01,21.41543197631836
2011-03-02,21.584056854248047
2011-03-03,21.84465980529785
2011-03-04,21.430761337280273
2011-03-07,21.190597534179688
2011-03-08,21.195707321166992
2011-03-09,21.07818031311035
2011-03-10,20.700050354003906
2011-03-11,20.91466522216797
2011-03-14,20.526315689086914
2011-03-15,20.301481246948242
2011-03-16,19.805824279785156
2011-03-17,19.836484909057617
2011-03-18,20.05109977722168
2011-03-21,20.419008255004883
2011-03-22,20.219724655151367
2011-03-23,20.224834442138672
2011-03-24,20.214614868164062
2011-03-25,20.102197647094727
2011-03-28,19.9284610748291
2011-03-29,19.72406768798828
2011-03-30,20.4394474029541
2011-03-31,20.388349533081055
2011-04-01,20.64895248413086
2011-04-04,20.684722900390625
2011-04-05,20.654062271118164
2011-04-06,20.608074188232422
2011-04-07,20.57230567932129
2011-04-08,20.475217819213867
2011-04-11,20.551864624023438
2011-04-12,20.444557189941406
2011-04-13,20.57741355895996
2011-04-14,20.495656967163086
2011-04-15,20.47010612487793
2011-04-18,20.444557189941406
2011-04-19,20.71027183532715
2011-04-20,21.134389877319336
2011-04-21,21.13949966430664
2011-04-25,21.338783264160156
2011-04-26,21.185487747192383
2011-04-27,21.66070556640625
2011-04-28,22.0439453125
2011-04-29,22.616249084472656
2011-05-02,22.815534591674805
2011-05-03,22.78998565673828
2011-05-04,22.585590362548828
2011-05-05,22.560041427612305
2011-05-06,22.82064437866211
2011-05-09,22.606029510498047
2011-05-10,22.846193313598633
2011-05-11,22.422075271606445
2011-05-12,22.953500747680664
2011-05-13,22.62135887145996
2011-05-16,22.294328689575195
2011-05-17,22.401634216308594
2011-05-18,23.091466903686523
2011-05-19,23.1732234954834
2011-05-20,22.856412887573242
2011-05-23,22.606029510498047
2011-05-24,22.2994384765625
2011-05-25,22.14103126525879
2011-05-26,22.17169189453125
2011-05-27,22.335206985473633
2011-05-31,22.25855827331543
2011-06-01,21.824220657348633
2011-06-02,21.76801109313965
2011-06-03,21.440980911254883
2011-06-06,20.981094360351562
2011-06-07,21.144609451293945
2011-06-08,20.771589279174805
2011-06-09,20.929994583129883
2011-06-10,20.42411994934082
2011-06-13,20.434337615966797
2011-06-14,20.684722900390625
2011-06-15,20.327030181884766
2011-06-16,20.546754837036133
2011-06-17,20.64895248413086
2011-06-20,20.909555435180664
2011-06-21,21.48185920715332
2011-06-22,21.303014755249023
2011-06-23,20.7664794921875
2011-06-24,20.551864624023438
2011-06-27,20.623403549194336
2011-06-28,20.88400650024414
2011-06-29,20.792028427124023
2011-06-30,20.929994583129883
2011-07-01,21.292795181274414
2011-07-05,21.497190475463867
2011-07-06,21.262136459350586
2011-07-07,21.7169132232666
2011-07-08,21.42565155029297
2011-07-11,21.24680519104004
2011-07-12,21.400102615356445
2011-07-13,21.369443893432617
2011-07-14,21.251916885375977
2011-07-15,21.25702667236328
2011-07-18,20.740930557250977
2011-07-19,20.935104370117188
2011-07-20,20.546754837036133
2011-07-21,20.832908630371094
2011-07-22,20.970874786376953
2011-07-25,20.464996337890625
2011-07-26,20.39345932006836
2011-07-27,20.398569107055664
2011-07-28,20.57230567932129
2011-07-29,20.337251663208008
2011-08-01,20.040878295898438
2011-08-02,19.489013671875
2011-08-03,19.519672393798828
2011-08-04,18.78385353088379
2011-08-05,19.029125213623047
2011-08-08,17.756771087646484
2011-08-09,19.008686065673828
2011-08-10,18.47726058959961
2011-08-11,19.50945281982422
2011-08-12,19.94379234313965
2011-08-15,20.1839542388916
2011-08-16,20.143075942993164
2011-08-17,20.01021957397461
2011-08-18,18.63566780090332
2011-08-19,18.559019088745117
2011-08-22,18.5385799407959
2011-08-23,19.284618377685547
2011-08-24,19.76494598388672
2011-08-25,19.514562606811523
2011-08-26,20.194175720214844
2011-08-29,20.75625991821289
2011-08-30,21.251916885375977
2011-08-31,21.6044979095459
2011-09-01,21.13949966430664
2011-09-02,20.613182067871094
2011-09-06,20.32192039489746
2011-09-07,20.633623123168945
2011-09-08,20.173734664916992
2011-09-09,19.57588005065918
2011-09-12,19.3050594329834
2011-09-13,19.62697982788086
2011-09-14,20.040878295898438
2011-09-15,20.505876541137695
2011-09-16,20.52120590209961
2011-09-19,20.24527359008789
2011-09-20,20.30659294128418
2011-09-21,20.40367889404297
2011-09-22,19.79560661315918
2011-09-23,20.388349533081055
2011-09-26,21.28768539428711
2011-09-27,21.3490047454834
2011-09-28,20.316810607910156
2011-09-29,19.69340705871582
2011-09-30,19.22330093383789
2011-10-03,18.768522262573242
2011-10-04,19.28972816467285
2011-10-05,19.391925811767578
2011-10-06,19.72406768798828
2011-10-07,19.463464736938477
2011-10-10,19.994890213012695
2011-10-11,20.475217819213867
2011-10-12,20.761369705200195
2011-10-13,20.74604034423828
2011-10-14,21.338783264160156
2011-10-17,20.863567352294922
2011-10-18,21.241695404052734
2011-10-19,20.986202239990234
2011-10-20,20.981094360351562
2011-10-21,21.757793426513672
2011-10-24,21.977516174316406
2011-10-25,21.538068771362305
2011-10-26,21.486970901489258
2011-10-27,22.008176803588867
2011-10-28,21.88553810119629
2011-10-31,22.207460403442383
2011-11-01,21.59938621520996
2011-11-02,22.49361228942871
2011-11-03,22.698007583618164
2011-11-04,22.49361228942871
2011-11-07,22.580480575561523
2011-11-08,23.02503776550293
2011-11-09,21.4614200592041
2011-11-10,21.497190475463867
2011-11-11,22.17169189453125
2011-11-14,21.91619873046875
2011-11-15,21.466529846191406
2011-11-16,21.180377960205078
2011-11-17,20.807357788085938
2011-11-18,20.75625991821289
2011-11-21,20.485437393188477
2011-11-22,20.735820770263672
2011-11-23,19.94890022277832
2011-11-25,20.040878295898438
2011-11-28,20.556974411010742
2011-11-29,20.567195892333984
2011-11-30,21.451200485229492
2011-12-01,21.04241180419922
2011-12-02,21.200817108154297
2011-12-05,21.2774658203125
2011-12-06,21.379663467407227
2011-12-07,21.35411262512207
2011-12-08,20.975984573364258
2011-12-09,21.41543197631836
2011-12-12,21.211036682128906
2011-12-13,21.062850952148438
2011-12-14,20.53142547607422
2011-12-15,20.541645050048828
2011-12-16,20.526315689086914
2011-12-19,20.132856369018555
2011-12-20,20.715381622314453
2011-12-21,20.608074188232422
2011-12-22,20.623403549194336
2011-12-23,20.70516014099121
2011-12-27,20.65917205810547
2011-12-28,20.77669906616211
2011-12-29,20.9504337310791
2011-12-30,20.935104370117188
2012-01-03,20.88400650024414
2012-01-04,20.940214157104492
2012-01-05,20.970874786376953
2012-01-06,21.09861946105957
2012-01-09,21.236587524414062
2012-01-10,21.64026641845703
2012-01-11,21.957077026367188
2012-01-12,22.243228912353516
2012-01-13,22.146141052246094
2012-01-17,22.330097198486328
2012-01-18,22.478282928466797
2012-01-19,22.846193313598633
2012-01-20,22.381195068359375
2012-01-23,22.31987762451172
2012-01-24,22.330097198486328
2012-01-25,22.728666305541992
2012-01-26,22.657127380371094
2012-01-27,22.314767837524414
2012-01-30,21.98262596130371
2012-01-31,21.911088943481445
2012-02-01,22.207460403442383
2012-02-02,22.330097198486328
2012-02-03,22.82064437866211
2012-02-06,22.805313110351562
2012-02-07,23.14256477355957
2012-02-08,23.1732234954834
2012-02-09,23.00459861755371
2012-02-10,22.88707160949707
2012-02-13,23.07613754272461
2012-02-14,23.096576690673828
2012-02-15,23.37761878967285
2012-02-16,22.963720321655273
2012-02-17,23.106796264648438
2012-02-21,22.795095443725586
2012-02-22,22.61113929748535
2012-02-23,22.56515121459961
2012-02-24,22.754215240478516
2012-02-27,22.76954460144043
2012-02-28,23.367399215698242
2012-02-29,23.837505340576172
2012-03-01,23.77107810974121
2012-03-02,24.200307846069336
2012-03-05,24.28206443786621
2012-03-06,23.796627044677734
2012-03-07,23.786407470703125
2012-03-08,24.05722999572754
2012-03-09,24.10832977294922
2012-03-12,23.868165969848633
2012-03-13,24.603986740112305
2012-03-14,24.48134994506836
2012-03-15,24.46091079711914
2012-03-16,24.49156951904297
2012-03-19,24.573326110839844
2012-03-20,24.230966567993164
2012-03-21,24.69596290588379
2012-03-22,24.619314193725586
2012-03-23,24.731731414794922
2012-03-26,24.94123649597168
2012-03-27,25.2938175201416
2012-03-28,25.227388381958008
2012-03-29,25.247827529907227
2012-03-30,25.85590171813965
2012-04-02,26.055187225341797
2012-04-03,26.10117530822754
2012-04-04,26.024526596069336
2012-04-05,26.438425064086914
2012-04-09,25.968318939208984
2012-04-10,25.416454315185547
2012-04-11,25.912109375
2012-04-12,26.20848274230957
2012-04-13,26.417987823486328
2012-04-16,26.515073776245117
2012-04-17,26.780786514282227
2012-04-18,26.653039932250977
2012-04-19,26.515073776245117
2012-04-20,26.80633544921875
2012-04-23,26.33622932434082
2012-04-24,26.310680389404297
2012-04-25,26.678590774536133
2012-04-26,27.271333694458008
2012-04-27,28.048032760620117
2012-04-30,27.812978744506836
2012-05-01,27.654573440551758
2012-05-02,27.68012237548828
2012-05-03,28.170669555664062
2012-05-04,27.30710220336914
2012-05-07,27.63413429260254
2012-05-08,25.958099365234375
2012-05-09,25.789474487304688
2012-05-10,25.947879791259766
2012-05-11,26.259580612182617
2012-05-14,25.861011505126953
2012-05-15,25.97342872619629
2012-05-16,26.157384872436523
2012-05-17,25.07920265197754
2012-05-18,24.716402053833008
2012-05-21,25.487991333007812
2012-05-22,25.30403709411621
2012-05-23,25.436893463134766
2012-05-24,25.712825775146484
2012-05-25,25.83546257019043
2012-05-29,26.09095573425293
2012-05-30,25.6566162109375
2012-05-31,25.60040855407715
2012-06-01,24.854368209838867
2012-06-04,24.7828311920166
2012-06-05,25.04854393005371
2012-06-06,25.702606201171875
2012-06-07,25.81502342224121
2012-06-08,26.07051658630371
2012-06-11,26.259580612182617
2012-06-12,26.637710571289062
2012-06-13,25.712825775146484
2012-06-14,25.57996940612793
2012-06-15,25.866121292114258
2012-06-18,26.157384872436523
2012-06-19,26.489524841308594
2012-06-20,26.836994171142578
2012-06-21,26.816556930541992
2012-06-22,27.0822696685791
2012-06-25,26.796117782592773
2012-06-26,27.0056209564209
2012-06-27,27.31732177734375
2012-06-28,27.13336753845215
2012-06-29,27.59325408935547
2012-07-02,28.032703399658203
2012-07-03,27.874296188354492
2012-07-05,27.470617294311523
2012-07-06,26.98518180847168
2012-07-09,26.29534912109375
2012-07-10,25.67705726623535
2012-07-11,25.55953025817871
2012-07-12,25.671947479248047
2012-07-13,25.748594284057617
2012-07-16,25.23760986328125
2012-07-17,25.876340866088867
2012-07-18,25.8048038482666
2012-07-19,26.08073616027832
2012-07-20,25.610628128051758
2012-07-23,25.171180725097656
2012-07-24,25.08942222595215
2012-07-25,25.23760986328125
2012-07-26,25.8048038482666
2012-07-27,26.58150291442871
2012-07-30,26.024526596069336
2012-07-31,25.871231079101562
2012-08-01,25.191619873046875
2012-08-02,25.67705726623535
2012-08-03,26.72968864440918
2012-08-06,27.128257751464844
2012-08-07,27.526826858520508
2012-08-08,27.577924728393555
2012-08-09,27.547266006469727
2012-08-10,27.88962745666504
2012-08-13,27.654573440551758
2012-08-14,27.148696899414062
2012-08-15,27.184465408325195
2012-08-16,27.097597122192383
2012-08-17,26.949411392211914
2012-08-20,26.775676727294922
2012-08-21,26.959632873535156
2012-08-22,26.99540138244629
2012-08-23,26.842105865478516
2012-08-24,27.25089454650879
2012-08-27,27.429738998413086
2012-08-28,27.363311767578125
2012-08-29,27.521717071533203
2012-08-30,27.685232162475586
2012-08-31,28.022483825683594
2012-09-04,28.247316360473633
2012-09-05,28.23198890686035
2012-09-06,28.71231460571289
2012-09-07,28.82984161376953
2012-09-10,28.73275375366211
2012-09-11,28.625446319580078
2012-09-12,28.947368621826172
2012-09-13,29.713848114013672
2012-09-14,30.02043914794922
2012-09-17,29.93357276916504
2012-09-18,29.897802352905273
2012-09-19,30.37302017211914
2012-09-20,30.444557189941406
2012-09-21,30.608074188232422
2012-09-24,30.270822525024414
2012-09-25,29.867143630981445
2012-09-26,29.780275344848633
2012-09-27,30.398569107055664
2012-09-28,30.45477867126465
2012-10-01,30.633623123168945
2012-10-02,30.567195892333984
2012-10-03,30.751150131225586
2012-10-04,31.200817108154297
2012-10-05,31.29790496826172
2012-10-08,30.996423721313477
2012-10-09,30.50076675415039
2012-10-10,30.613182067871094
2012-10-11,30.899335861206055
2012-10-12,31.037302017211914
2012-10-15,31.440980911254883
2012-10-16,31.614715576171875
2012-10-17,31.292795181274414
2012-10-18,31.563617706298828
2012-10-19,30.88400650024414
2012-10-22,31.04241180419922
2012-10-23,30.40367889404297
2012-10-24,30.173734664916992
2012-10-25,30.025548934936523
2012-10-26,29.73428726196289
2012-10-31,30.158405303955078
2012-11-01,31.303014755249023
2012-11-02,30.597854614257812
2012-11-05,30.378129959106445
2012-11-06,29.36126708984375
2012-11-07,29.018905639648438
2012-11-08,28.415943145751953
2012-11-09,28.845170974731445
2012-11-12,28.6509952545166
2012-11-13,29.008686065673828
2012-11-14,28.2115478515625
2012-11-15,28.247316360473633
2012-11-16,28.196218490600586
2012-11-19,29.059785842895508
2012-11-20,29.386817932128906
2012-11-21,29.320388793945312
2012-11-23,29.739397048950195
2012-11-26,29.57588005065918
2012-11-27,29.483903884887695
2012-11-28,30.132856369018555
